kategória	kategori
práca	arbejd
práca	arbejde
práca	arbejdet
práca	arbejder
práca	arbejdende
práca	arbejde
dráhy	baner
dráhy	bane
dráhy	landingsbane
akadémie	akademiet
akadémie	akademi
akadémie	academy
akadémie	akademier
turné	rundvisning
turné	tour
turné	turné
turné	rundtur
pozostáva	består
jana	jana
dosť	nok
grand	storslået
grand	grand
udalosti	begivenheder
udalosti	hændelser
udalosti	arrangementer
udalosti	events
udalosti	begivenhederne
udalosti	hændelse
udalosti	begivenheden
udalosti	event
udalosti	begivenhed
výboru	komiteen
výboru	udvalg
výboru	udvalget
najvyššia	supreme
najvyššia	højest
najvyššia	højeste
marie	marie
loir	loir
profil	profil
profil	profilen
sústava	systemet
sústava	ordning
sústava	system
znak	emblem
znak	tegn
znak	karakter
znak	tegn
preklad	oversat
preklad	oversættelse
železničná	jernbaner
železničná	jernbane
železničná	jernbanen
železničná	jernbaner
železničná	jernbane
železničná	rail
staršie	ældre
rakúsky	østrigske
rakúsky	østriger
rakúsky	østrigsk
champagne	champagne
mestské	urban
mestské	city
mestské	byen
mestské	storby
mestské	by
piesní	sange
max	max
max	maks
boh	gud
hráčov	aktører
hráčov	spillerne
hráčov	spillere
významný	betydningsfuldt
významný	betydelige
významný	betydende
významný	betydelig
významný	væsentlig
významný	signifikant
mark	mærke
mark	marker
mark	markér
mark	mark
pomoc	bistand
pomoc	støtte
pomoc	assistance
pomoc	bistand
pomoc	hjælp
pomoc	hjælpe
dlhý	lang
dlhý	lange
dlhý	længe
skončil	endt
skončil	afsluttet
skončil	sluttede
skončil	afsluttede
skončil	færdig
skončil	færdigt
skončil	afsluttet
skončil	færdige
skončil	afsluttede
skončil	afsluttede
kapely	bands
kapely	band
kapely	bandet
kapely	orkester
metra	undergrundsbanen
metra	metroen
metra	metro
začiatok	start
začiatok	starter
začiatok	begynd
začiatok	begynder
začiatok	begyndelse
začiatok	begyndelsen
platí	betaler
platí	gælder
dediny	landsbyer
dediny	landsbyerne
dediny	village
dediny	landsbyen
dediny	landsby
zmienka	nævne
zmienka	nævner
zmienka	nævn
vokály	vokal
calvados	calvados
vzdialenosť	distance
vzdialenosť	afstand
systémy	systemerne
systémy	systemer
systémy	systemet
systémy	ordning
systémy	system
použiť	ansøge
použiť	anvend
použiť	brug
použiť	anvendelse
použiť	anvend
angeles	angeles
príbeh	fortælling
príbeh	historien
príbeh	story
príbeh	historie
stránkach	sider
futbalové	fodbold
futbalové	fodbold
futbalové	football
politické	politisk
maďarsko	ungarn
celá	hel
celá	hele
pohyb	bevægelse
pohyb	flyt
pohyb	bevægelighed
pohyb	flytning
pohyb	bevægelse
pohyb	bevægelser
kníh	bøger
vzťahy	parforhold
vzťahy	relationer
vzťahy	forhold
vzťahy	relation
vzťahy	relationer
vzťahy	forholdet
vzťahy	forhold
vzťahy	relationer
vzťahy	forbindelserne
vzťahy	forbindelser
prvkov	grundstoffer
prvkov	elementer
prvkov	elementerne
ochrana	beskytter
ochrana	beskytte
ochrana	beskyttelse
severná	nordpå
severná	nordlige
severná	north
severná	nord
severná	nordlige
severná	nordlig
politická	politisk
víťazstvo	sejre
víťazstvo	sejr
víťazstvo	sejren
veľkosti	størrelse
veľkosti	størrelsen
veľkosti	str
veľkosti	størrelser
jazero	søen
jazero	sø
jazero	lake
družstiev	andelsselskaber
družstiev	kooperativer
dôležité	vigtig
dôležité	vigtigt
dôležité	vigtige
nasa	nasa
charakter	tegn
charakter	karakter
charakter	natur
charakter	naturen
charakter	art
charakter	nature
hudobná	music
hudobná	musik
hudobná	musikken
hudobná	musikalske
hudobná	musical
hudobná	musikalsk
spočiatku	oprindeligt
spočiatku	oprindelig
komplex	kompliceret
komplex	indviklet
komplex	komplekse
komplex	kompleks
komplex	komplekst
art	art
art	kunsten
art	kunst
geografia	geografi
kraja	herredet
pierre	pierre
osoby	personer
osoby	personers
motory	motorer
motory	motors
motory	motorerne
motory	motorer
typy	typerne
typy	typer
svätý	sankt
svätý	helgen
svätý	saint
londýn	london
provence	provence
body	punkterne
body	points
body	pointer
body	punkter
body	point
starý	gammelt
starý	old
starý	gamle
starý	gammel
krátky	kort
krátky	short
krátky	korte
krátky	kortfattede
krátky	kortfattet
otvorená	åbent
otvorená	åbn
otvorená	åben
otvorená	åbnede
otvorená	åbnet
záujem	interesserede
záujem	interesseret
záujem	interesser
záujem	rente
záujem	renter
záujem	interesse
václav	václav
talianska	italien
talianska	italiener
talianska	italienske
talianska	italiensk
grécky	græsk
grécky	græske
grécky	græker
postavenie	status
postavenie	statussen
postavenie	position
postavenie	stilling
postavenie	holdning
colspan	colspan
hautes	hautes
vytvoriť	opretter
vytvoriť	oprette
vytvoriť	opret
vytvoriť	konstruere
mestská	urban
riešenie	løsning
riešenie	opløsning
držitelia	indehavere
držitelia	keepers
windows	vinduer
windows	windows
windows	vinduerne
windows	ruder
televízne	tv
televízne	fjernsynet
televízne	fjernsyn
kláštor	klostret
kláštor	kloster
kláštor	klosteret
kláštor	kloster
kláštor	kloster
kláštor	abbey
použité	brugte
použité	anvendt
použité	brugt
použité	udnyttet
jazyku	sprog
jazyku	sproget
útok	angrebet
útok	angrib
útok	angriber
útok	angreb
útok	overgreb
útok	overfald
útok	angreb
web	website
web	hjemmeside
web	webside
web	hjemmesiden
web	websted
web	web
web	www
web	spind
martina	martina
martina	martin
rakúska	østrigske
rakúska	østriger
rakúska	østrigsk
rakúska	østrig
noci	aftener
noci	nætter
súvislosti	kontekst
súvislosti	sammenhæng
súvislosti	konteksten
krát	tidspunkter
krát	gange
krát	tiderne
krát	tider
krát	times
zmluvy	kontrakter
zmluvy	aftaler
zmluvy	traktater
zmluvy	traktaterne
úrovni	niveau
úrovni	plan
úrovni	level
tvorbe	dannelse
tvorbe	formation
tvorbe	stiftelse
veda	naturvidenskab
veda	videnskab
dlho	lang
dlho	lange
dlho	længe
posádky	besætningerne
posádky	besætninger
posádky	besætningen
posádky	crew
posádky	mandskab
posádky	besætning
pavla	poul
pavla	paulus
pavla	paul
kalifornia	californiske
kalifornia	californien
kalifornia	california
snp	snp
metal	metaller
metal	metal
menšie	mindre
menšie	mindreårige
menšie	mindreårig
menšie	mindre
patril	tilhørt
patril	tilhørte
sedem	syv
iihf	iihf
kilometrov	kilometer
kilometrov	kilometer
jura	jura
remix	remix
space	rummet
space	mellemrum
space	plads
space	rumforskning
space	rum
ocenenia	tildelinger
ocenenia	awards
ocenenia	præmier
ocenenia	vurderinger
tímy	holdene
tímy	hold
tímy	teams
ardenne	ardenne
tvorba	skabelse
tvorba	oprettelse
tvorba	dannelse
tvorba	formation
tvorba	stiftelse
názory	meninger
názory	udtalelser
názory	visninger
názory	synspunkter
republike	republik
republike	republikken
septembri	september
poľský	polak
poľský	polske
poľský	polsk
kultúrne	kulturelle
kultúrne	kulturel
kultúrne	kulturelt
kultúrne	kulturelt
lietadla	fly
lietadla	luftfartøjer
lietadla	luftfartøj
pro	pro
väčšie	større
väčšie	større
väčšie	støre
väčšie	større
januári	januar
rodine	familien
rodine	familie
rodine	family
eva	eva
dynastie	dynasti
majster	mester
majster	master
majster	herre
priemer	diameter
priemer	gennemsnitlige
priemer	gennemsnitlig
priemer	gennemsnit
priemer	mener
priemer	middelværdi
dolina	dal
dolina	valley
dolina	dalen
dolina	dolina
rakety	missiler
rakety	raketter
rakety	raketterne
nálezy	fund
nálezy	undersøgelsesresultater
united	forenet
united	united
united	forenede
hora	hora
hora	bjerget
hora	bjerg
hora	mountain
práv	rettigheder
súvisiace	tilhørende
súvisiace	associeret
súvisiace	tilknyttet
súvisiace	relaterede
súvisiace	relateret
súvisiace	beslægtet
každá	hver
každá	hver
auguste	auguste
auguste	august
zľava	rabat
zľava	nedslag
konkrétne	specifik
konkrétne	specifikt
konkrétne	specifikke
konkrétne	konkret
konkrétne	konkrete
konkrétne	beton
konkrétne	specifikt
hory	bjergene
hory	bjerge
hory	bjerget
hory	bjerg
hory	mountain
nemecká	tysk
nemecká	tysker
nemecká	tyske
trón	tronen
trón	trone
cher	cher
link	link
link	linket
anglicko	englands
anglicko	england
londýne	london
ochranu	beskyttelse
pôvodný	originalt
pôvodný	oprindelige
pôvodný	oprindelig
pôvodný	originale
pôvodný	oprindeligt
pôvodný	original
vojsk	tropperne
vojsk	tropper
vojsk	trop
sonda	sonde
sonda	sonden
objavili	opdagede
objavili	opdaget
divízie	divisioner
divízie	afdelinger
symbol	symbol
symbol	symbolet
jazykov	sprog
svetová	world
svetová	verden
také	sådan
spája	forener
prof	prof
kobayashi	kobayashi
posádka	besætningen
posádka	crew
posádka	mandskab
posádka	besætning
materiál	materiale
materiál	materiel
materiál	materialer
materiál	materiale
amerike	america
amerike	amerika
amerike	usa
lepšie	bedre
rukou	hånd
rukou	hand
rím	rom
rím	roms
marci	marts
marci	march
marci	marchere
forma	formular
forma	blanket
forma	form
forma	formen
kariéra	karriere
kariéra	karrieren
kariéra	karrierer
kariéra	karriere
kariéra	karriereforløb
severnom	nordlige
severnom	nordlig
slovakia	slovakiet
texty	tekster
texty	tekster
joseph	joseph
joseph	josef
dni	dage
sondy	sonde
sondy	sonden
sondy	sonder
známi	vidst
známi	kendte
známi	kendt
známi	bekendte
známi	bekendtskaber
choroby	sygdom
choroby	sygdom
choroby	sygdomme
choroby	sygdomme
choroby	sygdom
siete	garn
siete	net
siete	nets
siete	redskaber
siete	net
siete	netværker
siete	datanet
siete	netværk
siete	nettet
siete	net
siete	netværket
siete	network
siete	netværk
pop	farmand
pop	pop
savoie	savoie
jadro	core
jadro	kernen
jadro	kerne
jadro	kerne
jadro	kernen
jadro	kerne
zariadenie	anordning
zariadenie	apparat
zariadenie	enhed
zariadenie	udstyr
zariadenie	montering
zariadenie	installering
zariadenie	installation
zariadenie	anlæg
zariadenie	facilitet
zariadenie	faciliteten
okruhu	kredsløbet
okruhu	kredsløb
nezávislosť	uafhængighed
nezávislosť	uafhængig
nezávislosť	selvstændighed
nezávislosť	uafhængigheden
manche	manche
výhry	vinder
federácia	forbund
federácia	føderation
federácia	federation
federácia	føderationen
ciest	veje
prípadoch	tilfælde
prípadoch	sager
decembri	december
voľby	tilvalg
voľby	muligheder
voľby	indstillinger
voľby	valgmuligheder
voľby	valg
voľby	valg
jozefa	joseph
jozefa	josef
pol	pol
možnosti	muligheder
možnosti	mulighederne
možnosti	tilvalg
možnosti	muligheder
možnosti	indstillinger
možnosti	valgmuligheder
online	online
man	mennesket
man	mand
man	manden
prečo	hvorfor
medzinárodných	international
medzinárodných	internationalt
medzinárodných	internationale
zápis	notation
zápis	alarm
zápis	varsling
zápis	indberetning
filmov	film
obyvateľstvo	populationer
obyvateľstvo	befolkningsgrupper
obyvateľstvo	befolkninger
obyvateľstvo	befolkningen
obyvateľstvo	indbyggertal
obyvateľstvo	befolkning
obyvateľstvo	indbyggere
riaditeľ	direktør
riaditeľ	instruktør
riaditeľ	direktøren
riaditeľ	bestyrelsesmedlem
riaditeľ	vigtigste
riaditeľ	hovedstol
riaditeľ	hovedstolen
riaditeľ	rektor
sieť	net
sieť	netto
sieť	gitter
sieť	nettet
sieť	net
sieť	netværket
sieť	network
sieť	netværk
zakladateľ	stifter
zakladateľ	grundlægger
rastliny	planter
rastliny	anlæg
rastliny	plant
rastliny	plante
rastliny	anlæg
line	streg
line	linje
line	linie
line	line
viaceré	adskillige
viaceré	flere
takéto	sådan
moskva	moskvas
moskva	moskva
zhruba	groft
afriky	afrika
pokračoval	fortsatte
pokračoval	fortsættes
pokračoval	fortsat
pozície	stillinger
pozície	positioner
pozície	holdninger
japonsku	japan
spomína	omtaler
spomína	nævner
spomína	mentions
vety	vendinger
vety	sætninger
vety	punktum
vety	sætning
vety	straf
vety	sætninger
veže	towers
veže	tårnene
veže	tårne
novembri	november
kusov	styk
kusov	stykker
kusov	brikker
kusov	stumper
ríme	rom
ríme	roms
hlasov	afstemninger
hlasov	afstemning
hlasov	stemmer
hlasov	stemmer
olympijské	olympiske
olympijské	olympic
olympijské	olympisk
manželky	koner
manželky	hustruer
firma	firma
firma	selskab
firma	firma
firma	kompagni
firma	virksomhed
bas	bas
štart	start
štart	starter
štart	begynd
štart	opstart
štart	opsendelse
štart	lancering
štart	iværksætte
štart	affyring
japonsko	japan
time	tid
time	tidspunkt
time	gang
time	klokkeslæt
time	tiden
maria	maria
stanici	station
stanici	stationen
časopisu	bladet
časopisu	tidsskrift
časopisu	blad
časopisu	magasin
socha	skulptur
socha	skulpturer
socha	statuen
socha	statue
hudbu	music
hudbu	musik
hudbu	musikken
festival	festival
dosahuje	opnår
technické	teknisk
technické	tekniske
nato	nato
úsek	strækning
úsek	strække
úsek	stræk
úsek	afdeling
úsek	sektion
úsek	afsnittet
úsek	afsnit
úsek	segment
úsek	rum
úsek	segment
úsek	indslag
severne	nordpå
severne	nordlige
severne	north
severne	nord
noviny	avispapir
noviny	avisen
noviny	avis
noviny	dagbladet
noviny	dagblade
noviny	aviser
skoro	næsten
skoro	tidlig
skoro	tidligt
objekt	genstand
objekt	objekt
apollo	apollo
slnko	sun
slnko	sol
slnko	solen
lodí	skibe
mapy	kort
mapy	landkort
mapy	kort
mapy	landkort
účastníci	deltagere
účastníci	deltagerne
účastníci	deltagere
autorov	forfatterne
autorov	ophavsmænd
autorov	forfattere
váhom	váhom
znova	igen
slúžil	tjent
slúžil	serveres
slúžil	serveret
slúžil	forkyndt
slúžil	afsonet
politika	politik
politika	politik
špeciálne	særligt
špeciálne	særlige
špeciálne	speciel
špeciálne	specielle
špeciálne	særlig
zloženie	komposition
zloženie	sammensætning
poskytuje	giver
poskytuje	leverer
poskytuje	sørger
učiteľ	læreren
učiteľ	lærer
zlatá	søde
zlatá	sød
zlatá	sødt
zlatá	cute
zlatá	guld
zlatá	gold
zlatá	gylden
zlatá	gyldent
zlatá	gyldne
zlatá	golden
národov	nationer
národov	nationers
národov	nations
národov	folkeslag
národov	befolkninger
dôvodov	grunde
dôvodov	årsager
dôvodov	begrundelse
dôvodov	begrundelser
hlas	voice
hlas	stemme
hodnota	værdien
hodnota	værdi
kmeň	stamme
kmeň	stamceller
kmeň	stamme
kmeň	stammen
automaticky	auto
automaticky	automatisk
automaticky	automatiske
automaticky	automatisk
automaticky	automatgear
automaticky	automatisk
vlastne	faktisk
herečky	skuespillerinder
iso	iso
stretnutia	sessioner
stretnutia	møder
stretnutia	samlinger
stretnutia	udnævnelser
stretnutia	aftaler
stretnutia	møde
stretnutia	mødet
stretnutia	mødes
stretnutia	møder
aktivity	aktiviteterne
aktivity	virksomhed
aktivity	aktiviteter
aktivity	aktiviteten
aktivity	aktivitet
franche	franche
grécko	grækenland
ostrovov	øerne
ostrovov	øer
zámky	låser
zámky	låse
dušan	dusan
provincii	provins
provincii	provinsen
meria	målte
meria	målt
comté	comté
výraz	udtryk
španielsky	spanske
španielsky	spansk
španielsky	spaniere
mil	mil
roman	romerske
roman	roman
roman	romer
roman	romersk
červená	rødt
červená	røde
červená	rød
červená	red
správne	højre
správne	rigtigt
správne	ret
správne	korrekte
správne	korrekt
svetla	tænd
svetla	light
svetla	let
svetla	lys
doubs	doubs
čierna	sort
čierna	black
čierna	sorte
vidieť	se
hore	vågne
hore	vågen
hore	ovenpå
značne	betragteligt
značne	betydeligt
značne	markant
hnutie	bevægelighed
hnutie	flytning
hnutie	bevægelse
hnutie	bevægelser
doslova	bogstaveligt
bunky	celle
bunky	cellerne
bunky	solceller
bunky	celler
administratívne	administrativ
administratívne	administrativt
administratívne	administrativt
športové	sportslige
športové	sportslig
športové	idræt
športové	sport
športové	sporten
športové	sports
športové	sport
športové	sportsgrene
čoskoro	snart
skratka	forkortelser
skratka	forkortelse
skratka	akronym
skratka	forkortelse
skratka	genveje
skratka	genvej
kanada	canada
prahy	prag
posledná	sidste
posledná	sidst
hrať	play
hrať	spille
hrať	spil
hrať	leg
hrať	leger
hrať	afspilning
hrať	spiller
hrať	spille
ferdinand	ferdinand
sezóna	årstid
sezóna	sæsonen
sezóna	sæson
london	london
bitky	slåskampe
bitky	kampe
bitky	slagsmål
bitky	kampe
bitky	tæsk
bitky	tæv
bitky	prygl
one	et
one	en
one	én
slovan	slovan
používané	brugte
používané	anvendt
používané	brugt
používané	udnyttet
motora	motoren
motora	motor
tatry	tatry
ríma	rom
ríma	roms
boj	kamp
boj	kamp
boj	bekæmpe
boj	kæmpe
boj	kamp
boj	kæmp
boj	slåskamp
porazil	besejret
porazil	slået
porazil	besejrede
vecí	ting
vecí	tingene
júni	juni
júni	june
pásmo	band
pásmo	bandet
pásmo	orkester
dĺžku	længde
dĺžku	længden
nižšie	nedenfor
nižšie	under
nižšie	nedenunder
nižšie	lavere
nižšie	sænk
nižšie	nedre
divákov	tilskuere
divákov	seere
divákov	seerne
úspešne	vellykket
úspešne	succesfuldt
viedeň	wien
viedeň	wiener
hádzanej	håndbold
vzťahu	relation
vzťahu	relationer
vzťahu	forholdet
vzťahu	forhold
panna	jomfruen
panna	jomfru
panna	virgin
tvorili	stiftet
tvorili	dannet
dvakrát	dobbelt
dna	dna
pilot	styrmand
pilot	pilot
gironde	gironde
provincia	provins
provincia	provinsen
žena	kvinden
žena	woman
žena	kvinde
žena	hunkøn
žena	kvindelig
žena	kvinde
žena	kvindelige
žena	konen
žena	kone
žena	hustru
situácia	situation
situácia	situationen
predpokladá	formodede
predpokladá	antages
predpokladá	antaget
predpokladá	formodet
predpokladá	påtaget
predpokladá	forudsætter
predpokladá	antager
sila	styrke
sila	modstandsdygtighed
sila	kraft
sila	tving
sila	force
dieťa	baby
dieťa	skat
dieťa	knægten
dieťa	dreng
dieťa	knægt
dieťa	kid
dieťa	barns
dieťa	child
dieťa	barn
dordogne	dordogne
ústav	instituttet
ústav	institute
ústav	institut
mierne	moderat
mierne	nogenlunde
mierne	mild
mierne	mildt
mierne	milde
mierne	lidt
iss	iss
navigačné	nav
vedenie	management
vedenie	forvaltning
vedenie	ledelsen
vedenie	ledelse
vedenie	lederskab
vedenie	ledelse
vedenie	føring
vedenie	bly
vedenie	føre
vedenie	lead
arena	arena
stredná	midten
stredná	midterste
stredná	mellemste
stredná	medium
stredná	mellemstor
stredná	medie
stredná	mediet
stredná	central
stredná	centralt
stredná	moderate
stredná	moderat
stredná	mener
stredná	middelværdi
prebieha	igangværende
prebieha	løbende
skončila	endt
skončila	afsluttet
skončila	sluttede
skončila	afsluttede
skončila	udløb
skončila	udløbet
referencie	henvisninger
referencie	referencer
referencie	henvisning
referencie	reference
plochy	overflader
plochy	flader
plochy	områder
plochy	arealer
plochy	skriveborde
plochy	skrivebord
plochy	computer
plochy	desktop
schopnosť	kapacitet
schopnosť	evne
schopnosť	formåen
schopnosť	evner
schopnosť	evnen
schopnosť	evne
končí	slutter
končí	ender
jediným	sole
svetlo	tænd
svetlo	light
svetlo	let
svetlo	lys
doba	tidsrum
doba	periode
doba	perioden
doba	tid
doba	tidspunkt
doba	gang
doba	klokkeslæt
doba	tiden
medzinárodný	international
medzinárodný	internationalt
medzinárodný	internationale
relatívne	relativ
budov	bygningers
budov	bygninger
budov	bygningerne
budov	ejendomme
vnútri	indvendigt
vnútri	indenfor
vnútri	inde
vnútri	indvendig
vnútri	indeni
vnútri	indendørs
vnútri	intra
príklad	eksempel
group	gruppe
group	group
group	gruppen
futbal	fodbold
futbal	fodbold
futbal	football
galéria	galleriet
galéria	galleri
potreby	behov
osoba	person
osady	forlig
osady	boligområder
osady	bosættelser
kanade	canada
mohla	kunne
mohla	ku
astronómia	astronomi
dvd	dvd
hrala	spillet
hrala	afspillet
hrala	spillede
vlastný	eje
vlastný	egne
vlastný	egen
vlastný	eget
vlastný	brugerdefineret
vlastný	skik
vlastný	tilpasset
vlastný	brugerdefinerede
vlastný	sædvane
názor	udtalelse
isère	isère
postava	tegn
postava	karakter
švajčiarsko	schweiz
vytvorili	oprettede
vytvorili	skabt
vytvorili	oprettet
najväčších	største
škoda	medlidenhed
škoda	skam
škoda	skam
škoda	škoda
autora	forfatteren
autora	forfatter
autora	forslagsstiller
autora	ophavsmand
švédsko	sveriges
švédsko	sverige
pohára	kop
pohára	pokalen
pohára	bæger
pohára	cup
gólov	målsætninger
gólov	mål
gólov	goals
fakulty	fakulteter
fakulty	fakultet
fakulty	fakultetet
fakulty	fakulteter
trate	strækninger
trate	linier
trate	linjer
trate	sporer
trate	spor
znaky	karakterer
znaky	figurer
znaky	tegn
znaky	skiltning
znaky	skilte
znaky	tegn
star	star
star	stjerne
star	stjernen
čierny	sort
čierny	black
čierny	sorte
post	indlæg
post	opslag
post	post
objavila	opdagede
objavila	opdaget
petr	petr
pracuje	arbejder
pracuje	virker
pracuje	arbejder
pracuje	arbejdende
pracuje	arbejde
maďarský	ungarsk
maďarský	ungarske
väčší	større
väčší	større
väčší	støre
väčší	større
plocha	areal
plocha	område
plocha	skrivebord
plocha	computer
plocha	desktop
zvolen	zvolen
karl	carl
karl	karl
zbierka	fundraiser
zbierka	samling
zbierka	opsamling
zbierka	afhentning
zbierka	indsamling
zbierka	opkrævning
biely	hvid
biely	white
biely	hvidt
biely	hvide
umiestnené	beliggende
umiestnené	lokaliseret
umiestnené	placeret
umiestnené	anbragt
umiestnené	placerede
umiestnené	placeret
vstup	entré
vstup	indgang
vstup	indgangen
vstup	entre
vstup	input
vstup	indtræden
vstup	indgang
vstup	indrejse
histórie	historik
histórie	historie
povstania	opstanden
povstania	opstand
povstania	opstande
hodiny	åbningstider
hodiny	arbejdstimer
hodiny	timer
hodiny	urene
hodiny	ure
hodiny	uret
hodiny	ur
roussillon	roussillon
francúzske	fransk
francúzske	franskmænd
francúzske	franskmand
francúzske	french
francúzske	franske
múzea	museer
múzea	museum
múzea	museet
johann	johann
pôvodné	originalt
pôvodné	oprindelige
pôvodné	oprindelig
pôvodné	originale
pôvodné	oprindeligt
pôvodné	original
languedoc	languedoc
hrali	spillet
hrali	afspillet
hrali	spillede
ruská	russeren
ruská	russer
ruská	russiske
ruská	russisk
chrámu	templet
chrámu	tempel
chrámu	temple
obrany	forsvar
obrany	forsvaret
novín	dagblade
novín	aviser
novín	avispapir
novín	avisen
novín	avis
novín	dagbladet
str	str
vienne	vienne
rieke	river
rieke	floden
rieke	flod
parlamentu	parlamentet
parlamentu	parlament
parlamentu	folketinget
hranicu	grænse
hranicu	kant
hranicu	grænsen
podujatia	begivenheder
podujatia	hændelser
podujatia	arrangementer
podujatia	events
podujatia	begivenhederne
najvyššie	højest
najvyššie	højeste
ústavu	grundlov
ústavu	forfatning
ústavu	forfatningen
ústavu	grundloven
kardinál	kardinal
kardinál	kardinalen
majstrov	masters
majstrov	mestre
majstrov	mestre
majstrov	vindere
majstrov	champions
mesiace	måneder
mesiace	måner
dramatik	dramatiker
výšky	højder
výšky	heights
výšky	højden
výšky	højde
free	fri
free	frit
free	free
free	gratis
zmena	modifikation
zmena	ændring
zmena	skift
zmena	ændring
zmena	forandring
zmena	ændr
úroveň	niveau
úroveň	plan
úroveň	level
chce	ønsker
county	county
county	amtet
county	amt
county	amtskommune
britská	britisk
britská	british
britská	briterne
britská	britiske
britská	briter
súd	prøveperiode
súd	retssag
súd	domstolen
súd	retten
súd	domstol
súd	tribunal
ročník	vintage
ročník	årgang
prostredie	miljø
rýchlosti	fart
rýchlosti	hastighed
rýchlosti	speed
rýchlosti	hastigheden
rýchlosti	hastigheder
biela	hvid
biela	white
biela	hvidt
biela	hvide
dedina	village
dedina	landsbyen
dedina	landsby
jar	foråret
jar	forår
jar	fjeder
club	klub
club	club
club	natklub
club	kølle
club	klubben
dvaja	to
dáta	oplysninger
dáta	data
podstate	essensen
podstate	essens
atlantiques	atlantiques
značka	mærke
značka	varemærke
značka	brand
značka	brandet
značka	mærke
značka	marker
značka	markér
značka	mark
značka	mærke
značka	tag
značka	mærk
značka	tagge
don	don
ľahko	nemt
ľahko	let
ľahko	nemt
ľahko	nem
ľahko	let
ľahko	rolig
puy	puy
španielska	spanien
španielska	spanske
španielska	spansk
španielska	spaniere
santa	julemanden
santa	santa
santa	julemand
zbrane	våben
zbrane	geværer
zbrane	våben
zbrane	pistoler
zbrane	skydevåben
zbrane	kanoner
zbrane	armene
zbrane	arme
zbrane	våben
toky	vandløb
toky	strømme
toky	flyder
toky	strømme
nemal	havde
nemal	haft
pravidelne	jævnligt
pravidelne	regelmæssigt
pravidelne	regelmæssig
pravidelne	regelmæssigt
pravidelne	regelmæssige
pravidelne	regelmæssig
pravidelne	periodisk
motorov	motorerne
motorov	motorer
kráľovná	queen
kráľovná	dronningen
kráľovná	dronning
ľadový	isbjerg
ľadový	isbjerget
ľadový	is
ľadový	køl
ľadový	ice
dát	oplysninger
dát	data
hlavy	hoveder
hlavy	plat
hlavy	krone
hlavy	hovederne
filip	phillip
filip	philip
filip	filip
filip	filip
autori	forfattere
autori	forfatterne
autori	ophavsmænd
autori	forfattere
pravidlá	regler
pravidlá	bestemmelser
vzdelanie	uddannelse
vzdelanie	undervisning
poprad	poprad
kozmonaut	kosmonaut
holandsko	nederlandene
holandsko	holland
fotografie	fotos
fotografie	fotografier
fotografie	fotografering
fotografie	fotografi
fotografie	billeder
fotografie	fotos
fotografie	fotografier
vojsko	militæret
vojsko	militære
vojsko	militær
vojsko	militært
vojsko	tropperne
vojsko	tropper
vojsko	hær
vojsko	hæren
vojsko	hærens
vojsko	army
island	island
island	islands
navrhol	foreslåede
navrhol	foreslog
navrhol	foreslået
mier	peace
mier	freden
mier	fred
washington	washington
opis	beskrivelse
patrila	tilhørt
patrila	tilhørte
bližšie	tættere
bližšie	nærmere
bližšie	nærmere
preteky	racer
preteky	kapløb
preteky	race
preteky	kapsejlads
preteky	ræs
preteky	racerløb
preteky	racing
preteky	væddeløb
preteky	kapsejlads
tlak	pres
tlak	tryk
tlak	presset
vysoký	høj
vysoký	højt
vysoký	høje
vysoký	høj
vysoký	høje
poitou	poitou
paríža	paris
west	west
west	vest
west	vestpå
vosges	vogeserne
stroj	machine
stroj	maskinen
stroj	maskin
stroj	maskine
konal	handlede
konal	handlet
filozofi	filosoffer
štít	shield
štít	skjold
štít	afskærmning
štít	skjoldene
štít	skjolde
štít	skjold
stroje	maskineri
stroje	maskiner
stroje	maskiner
chemik	kemiker
patrili	tilhørt
patrili	tilhørte
budúcnosti	fremtidig
budúcnosti	fremtidige
budúcnosti	fremtiden
budúcnosti	kommende
budúcnosti	fremover
budúcnosti	fremtid
ťažko	hårde
ťažko	svært
ťažko	hard
ťažko	hård
ťažko	hårdt
ťažko	svær
ťažko	næppe
ťažko	svært
ťažko	svære
ťažko	vanskelig
ťažko	vanskeligt
ťažko	svær
štruktúra	tekstur
štruktúra	konsistens
štruktúra	strukturen
štruktúra	struktur
štruktúra	opbygning
budapešti	budapest
priebeh	fremskridt
priebeh	progress
priebeh	fremgang
publicista	publicist
pozdĺž	langs
princíp	princip
princíp	principielt
princíp	princippet
profesionálny	faglige
profesionálny	fagligt
profesionálny	professionelt
profesionálny	professionel
profesionálny	professionelle
evanjelický	luthersk
používali	brugte
používali	anvendt
používali	brugt
používali	udnyttet
operácie	transaktioner
operácie	operationer
operácie	betjening
operácie	operation
operácie	drift
operácie	operationen
ryby	fisk
ryby	fisker
ryby	fiskene
ryby	fisk
ryby	fish
ryby	fiske
semifinále	semifinalen
meuse	maas
meuse	meuse
inžinier	ingeniør
súčasnej	nutidige
súčasnej	moderne
life	liv
life	livet
life	livstid
life	life
vedúci	driftsleder
vedúci	manager
vedúci	leder
vedúci	føring
vedúci	bly
vedúci	føre
vedúci	lead
afrike	afrika
muž	hankøn
muž	mænd
muž	mand
muž	mandlige
muž	mandlig
muž	mennesket
muž	mand
muž	manden
marek	marek
mix	bland
mix	mix
mix	blanding
mix	blande
gitarista	guitarist
žiline	žilina
kameň	smæk
kameň	stone
kameň	sten
kameň	klippe
