uma	하나
bandas	밴드
eleição	선거
eleição	선거
letra	노랫말
letra	편지
software	소프트웨어
white	하얀
white	화이트
white	흰색
white	하얀색
white	하얗게
tradição	전통
pequenos	작아
pequenos	소작
grego	그리스어
grego	그리스
decreto	법령
flores	꽃이
star	항성
encontrada	찾았다
encontrada	찾았습니다
encontrada	발견됨
autores	작가
autores	제작자
autores	작성자
taxa	평가
taxa	비율
taxa	요금
taxa	수수료
clara	클라라
doença	질환
doença	질병
doença	질환
doença	질병
doença	질병
entrar	입력
entrar	입력합니다
entrar	입력하기
valores	가치관
valores	가치
quinta	농장
quinta	농장이
quinta	목요일
quinta	fifth
quinta	다섯번째
navio	선박
navio	선박
nove	아홉
alex	알렉스
alex	앨릭스
singles	singles
singles	싱글
águas	물이
águas	워터
águas	워터스
princípio	원칙
princípio	원리
suficiente	충분해
suficiente	충분한
suficiente	충분히
washington	워싱턴
comportamento	행동
comportamento	행동
comportamento	동작
comportamento	행위
perfil	프로파일
perfil	프로필
universo	우주
secretário	비서
humana	인간
humana	인체
humana	인간인
piloto	조종사
piloto	파일럿
meia	양말
meia	절반
horizonte	skyline
horizonte	스카이라인
horizonte	지평선
horizonte	호라이즌
completo	완료
completo	완성
próxima	다음
próxima	넥스트
vocais	보컬
vocais	보컬
tropical	열대
anunciou	발표
contexto	맥락
contexto	문맥
corrida	레이스
corrida	경주
corrida	인종
corrida	경쟁
corrida	경주
corrida	레이싱
linguagem	언어
sangue	피피
sangue	블러드
sangue	혈액
lucas	루가
lucas	루크
lucas	루카스
lucas	루커스
pena	부끄러운
pena	수치
pena	부끄러움
pena	깃털
pena	페널티
image	그림
image	이미지
park	파크
park	공원
matemática	수학
matemática	수학
matemática	수학
regime	스킴
regime	배열
conquista	정복
conquista	정복
conquista	업적
conquista	성취
die	죽는다
caixa	box
caixa	상자
caixa	박스
moderna	모던
moderna	현대
moderna	근대
moderna	근황
alunos	학생
alunos	학생들
alunos	유학생
alunos	동공
produto	제품
gol	목표
começaram	시작되었습니다
começaram	시작했습니다
começaram	시작됨
atlético	애슬레틱
marido	남편
marido	남편
operações	작전
operações	운영
operações	거래
operações	트랜잭션
cópias	복사
cópias	복사본
cópias	사본
temperatura	기온
temperatura	체온
temperatura	온도
bruno	브루노
plantas	식물
plantas	식물학
publicação	게시
publicação	게시글
publicação	포스트
publicação	게시물
publicação	출판물
publicação	출판
publicação	게시
publicação	출판
quadro	탁자
quadro	식탁
quadro	테이블
quadro	프레임워크
joseph	조셉
joseph	요제프
joseph	조제프
joseph	조지프
joseph	요셉
transmissão	변속기
transmissão	전송
transmissão	방송
mínimo	최소
mínimo	최소
suécia	스웨덴
sequência	순서
sequência	시퀀스
prémio	프리미엄
máximo	막시무스
máximo	최대
night	밤에
night	나이트
ataques	공격
poeta	시인
instituição	기관
objetos	객체
objetos	개체
objetos	물체
objetos	천체
participantes	참가자
participantes	참석자
individual	개별
individual	개인
inverno	겨울
inverno	윈터
walter	월터
walter	발터
desenho	설계
desenho	디자인
desenho	그리기
desenho	설계
portal	대문
portal	게이트
portal	포탈
portal	포털
ambas	둘다
técnicas	테크닉
técnicas	기법
exposição	엑스포
exposição	박람회
exposição	전람회
exposição	전시관
exposição	박람회
exposição	전시회
exposição	노출
perda	상실
perda	손실
declaro	선포
pintura	paint
pintura	페인트
pintura	페인팅
enciclopédia	대백과사전
enciclopédia	백과사전
drama	드라마
brasília	브라질리아
brasília	브라질리아
criança	아이유
recentemente	최근
recentemente	최근에
realizar	수행
receber	받기
receber	수신
modelos	모델
modelos	모형
modelos	템플릿
séculos	세기
apresentação	프레젠테이션
apresentação	제출
linear	직선형
linear	선형
comuns	커먼즈
bairros	동네
links	링크
mark	표시
mark	마르크
mark	마크
marcelo	마르셀로
marcelo	마르첼로
marcelo	마르셀
marcelo	스테파노
marcelo	스티븐
prisão	체포
prisão	교도소
prisão	감옥
prisão	교도소
prisão	감옥
art	예술
art	미술
art	아트
igual	평등
igual	같음
derrota	패배
evolução	개발
evolução	발달
evolução	에볼루션
evolução	진화
evolução	진화론
concurso	부드러운
concurso	경쟁
concurso	콘테스트
concurso	대회
planta	공장
planta	식물
planta	식물학
suíça	스위스
suíça	스위스
realidade	리얼리티
realidade	현실
piano	피아노
clima	기후학
clima	기후
clima	날씨
entrevista	인터뷰
entrevista	면접
jones	존스
renda	레이스
renda	임대료
renda	월세
renda	임대
renda	렌트
renda	소득
renda	수입
normal	정규
normal	보통
normal	평범
normal	정상
administradores	운영자
administradores	관리자
administradores	운영자
administradores	관리자
gravação	녹음
gravação	녹화
segue	팔로우
segue	팔로우
ascensão	어센션
ascensão	승천
ascensão	상승
ascensão	rise
martins	마르틴
martins	마틴
reinado	통치
reinado	reign
engenheiro	기술자
engenheiro	엔지니어
engenheiro	공학자
resto	쉬어
resto	휴식
vandalismo	반달리즘
vandalismo	파손
campeões	챔피언스
campeões	챔피언
israel	이스라엘
exemplos	예시
exemplos	예제
gravado	새겨
gravado	녹음
gravado	녹화
baixos	낮은
baixos	낮음
baixos	low
júnior	주니어
shows	연주회
shows	콘서트
figura	그림
pressão	압력
pressão	압박
aérea	공중
aérea	항공기
escala	스케일
escala	축척
escala	척도
escala	규모
cursos	강좌
cursos	코스
cursos	과정
chris	크리스
mato	부시
poderes	권력
poderes	파워스
grau	성적
grau	학년
grau	학위
erro	실수
erro	오류
stadium	경기장
stadium	스타디움
publicou	게시
publicou	출판
publicou	출판됨
publicou	게시
fifa	fifa
chega	충분해
chega	충분한
chega	충분히
chega	도착
mudar	바뀌기
mudar	변화
mudar	변경
mudar	바꾸기
billboard	간판
billboard	빌보드
tabela	탁자
tabela	식탁
tabela	테이블
tabela	차트
complexo	콤플렉스
complexo	복합체
arquitetura	아키텍처
arquitetura	건축학
arquitetura	건축
chave	키키
vinte	스물
vinte	스무
marcou	득점
marcou	표시됨
manutenção	관리자
manutenção	유지보수
manutenção	정비
manutenção	점검
louis	루이스
louis	루이
frank	프랑크
frank	프랭크
joaquim	호아킨
joaquim	요아킴
fusão	합병
fusão	병합
fusão	합치기
fusão	통합
fusão	융합
fusão	핵융합
fusão	퓨전
out	아웃
saída	출력
saída	종료
saída	출구
saída	나가기
saída	exit
saída	끝내기
gente	국민
gente	사람
gente	명인
gente	사람들
mortos	사망
mortos	데드
duração	기간
samba	삼바
parceria	파트너십
parceria	파트너쉽
best	최고
best	베스트
meados	중간
meados	가운데
meados	중순
meados	미드
meados	mid
navios	혈관
ásia	아시아
animal	애니멀
animal	동물
animal	동물학
usados	사용함
usados	사용됨
usados	사용
diferença	차이
diferença	차이점
harry	해리
harry	헤리
filipe	필립
filipe	펠리페
filipe	필립
profissionais	전문가
profissionais	프로페셔널
profissionais	프로
profissionais	전문
profissionais	전문가
encontro	모임
encontro	회의
encontro	만남
encontro	미팅
encontro	조우
encontro	만남
coronel	대령
velha	늙은
velha	오래된
galáxia	은하
galáxia	갤럭시
dança	댄스
dança	무용
dança	댄싱
dança	춤추는
deixando	떠나
deixando	떠나기
completa	완료
completa	완성
movimentos	움직임
movimentos	운동
movimentos	moves
movimentos	움직임
movimentos	움직임
sinal	신호
sinal	신호기
sinal	시그널
sinal	기호
sinal	서명
sinal	사인
league	동맹
league	리그
olhos	눈빛
reforma	종교개혁
reforma	은퇴
reforma	퇴직
reforma	개혁개방
reforma	개혁
voltar	다시
voltar	뒤로
solução	해결책
solução	솔루션
processos	프로세스
processos	케이스
processos	사례
instrumento	악기
instrumento	계기
inferior	아래쪽
contato	접촉
contato	문의
contato	연락처
contato	연락
escolha	선택하기
escolha	선택
escolha	선택
críticas	리뷰
críticas	평론
críticas	비판
críticas	비평
críticas	비판
críticas	크리티컬
reais	진짜
reais	리얼
reais	레알
disney	디즈니
setor	섹터
setor	부문
gabriel	게이브리얼
gabriel	가브리엘
presentes	선물
presentes	선물
presentes	현재
presentes	선물
trono	왕좌
trono	왕위
queda	떨어지지
queda	떨어지는
queda	떨어짐
santiago	산티아고
braga	브라가
crise	위기
obter	get
obter	받기
levar	take
royal	로열
royal	로얄
encontrado	찾았다
encontrado	찾았습니다
encontrado	발견됨
quinto	fifth
quinto	다섯번째
wilson	윌슨
latina	라틴
latina	라틴어
latina	라티나
nosso	우리의
nosso	우리의
record	레코드
record	녹음
record	녹화
record	기록
biografia	소개
biografia	바이오
apagar	지우
apagar	지우기
apagar	지워
apagar	삭제
apagar	삭제
apagar	지우기
apagar	삭제하기
química	화학물질
química	화학
química	화학
casal	커플
casal	부부
núcleo	핵심
núcleo	코어
núcleo	커널
grécia	그리스어
grécia	그리스
grécia	그리스
neto	손자
espanhola	스페인어
fazenda	농장
fazenda	농장이
band	밴드
dólares	달러
sérvia	세르비아
sérvia	세르비아
sérvia	세르비아인
sérvia	세르비아어
ato	아토
ato	act
championship	챔피언십
championship	챔피언쉽
resistência	저항운동
resistência	저항성
resistência	저항
acidente	교통사고
acidente	사고
acidente	추락사고
acidente	추락
acidente	충돌
debate	토론
debate	논쟁
indivíduos	개인
conclusão	완성
conclusão	결론
torres	타워
torres	토레스
menores	미성년자
menores	미성년자
recife	헤시피
recife	암초
dada	주어진
leis	법칙
leis	법률
leis	법학
leis	법률
recebe	받기
barcelona	바르셀로나
facto	팩트
facto	사실
células	세포
game	게임
game	경기
oscar	오스카
crime	범죄
possibilidade	가능성
grand	그랜드
infantaria	보병
retorno	컴백
retorno	반납
retorno	반환
retorno	리턴
retorno	귀환
retorno	복귀
scott	스콧
scott	스캇
estudantes	학생
estudantes	학생들
estudantes	유학생
japonesa	일본어
japonesa	일본
japonesa	일본인
pesquisas	검색
pesquisas	조사
pesquisas	연구
ramos	나뭇가지
machado	도끼
machado	도끼
brown	갈색
brown	브라운
rodrigo	로드리고
definição	정의
músico	음악가
músico	연주자
músico	뮤지션
xvi	xvi
realização	물류
realização	이행
realização	깨달음
rótulo	레이블
rótulo	라벨
pan	냄비
solar	태양광
solar	태양
feitos	made
feitos	만든
expansão	팽창
expansão	급팽창
expansão	전개
expansão	확장
chegada	입국
chegada	도착
estatuto	상태
chile	칠레
medalhas	메달
sudeste	남동
sudeste	동남아
sudeste	남동부
sudeste	남동
jackson	잭슨
berlim	베를린
agricultura	농업
agricultura	농사
agricultura	농장
agricultura	농업
utilização	사용법
utilização	사용량
utilização	사용
utilização	이용하기
utilização	사용하기
utilização	사용
utilização	이용
utilização	사용하다
questões	쟁점
questões	이슈
questões	문제
questões	질문
fotografia	사진
fotografia	그림
fotografia	사진
fotografia	사진
fotografia	사진술
mesmos	같은
mesmos	동일
mesmos	똑같이
públicas	공공
públicas	공개
públicas	공중
provas	증명
provas	증거
provas	증거
concordo	동의
dinastia	왕조
gelo	빙빙
gelo	얼음
gelo	아이스
design	설계
design	디자인
materiais	물질
materiais	재료
materiais	소재
materiais	재료
franco	프랑
franco	프랑코
franco	프랭코
atuais	현재
atuais	전류
alcançou	도달
texas	텍사스
cenas	장면
atuação	공연
atuação	성과
atuação	성능
atuação	연기
west	서쪽
west	서부
west	웨스트
instrumentos	악기
instrumentos	인스트루먼트
vendas	매출
vendas	영업
vendas	판매
martinez	마르티네스
martinez	마르티네즈
símbolo	기호
símbolo	상징
tony	토니
fãs	팬들
rafael	라파엘
oceano	바다
oceano	오션
negócios	비즈니스
negócios	업체
negócios	사업
negócios	비즈니스
posse	소지
posse	취임식
destino	목적지는
destino	목적지
destino	운명
destino	운명
publico	공공
publico	공개
publico	공중
wrestling	레슬링
produzida	제작
coroa	뒷면
coroa	꼬리
coroa	왕관
coroa	크라운
introdução	소개
introdução	도입
introdução	소개팅
introdução	소개합니다
introdução	소개
introdução	intro
motivos	이유
motivos	동기
artística	예술적
aldeia	빌리지
aldeia	마을
coleção	콜렉션
coleção	컬렉션
coleção	모음집
turno	쉬프트
turno	shift
turno	시프트
projecto	프로젝트
catedral	성당
catedral	대성당
exterior	외부
formar	형식
formar	형태
formar	양식
registro	레코드
registro	녹음
registro	녹화
registro	기록
registro	레지스터
registro	등록
registro	레지스트리
registro	등록
paradas	차트
paradas	정류장
paradas	퍼레이드
acontece	발생
mídia	미디어
mídia	미디엄
mídia	미디어
mídia	중간
grosso	일괄
grosso	대량
grosso	벌크
grosso	두껍게
grosso	두꺼운
flor	꽃이
flor	플라워
christian	기독교
christian	크리스티안
christian	크리스천
christian	크리스찬
troca	교환
troca	바꾸기
troca	스왑
ficção	허구
ficção	소설
ficção	픽션
ficção	허구
mike	마이크
risco	위험
risco	리스크
juntos	함께
juntos	같이
jogar	놀기
jogar	재생
jogar	연주
jogar	플레이
reconhecimento	정찰
reconhecimento	인식
heritage	문화유산
clássico	클래식
clássico	고전주의
clássico	고전
clássico	클래식
clássico	고전
fácil	쉽게
fácil	쉬운
fácil	쉬워
fácil	아쉬운
passo	스텝
passo	단계
passo	걸음
carga	로드
carga	로딩
carga	화물
fortes	강한
fortes	스트롱
felipe	펠리페
felipe	펠리페
felipe	필립
noroeste	노스웨스턴
noroeste	북서
noroeste	북서부
noroeste	북서쪽
noroeste	노스웨스트
noroeste	북서부
noroeste	북서
honra	명예
honra	영광
honra	명예
romanos	로마인
romanos	로만
romanos	로마
vicente	빈센트
oriente	동부
oriente	이스트
oriente	동쪽
oriente	오리엔트
ler	읽음
ler	읽어보기
ler	읽기
ler	읽는다
ler	읽고
ler	독서
ler	읽고
ler	읽기
avaliação	평가
chicago	시카고
zero	제로
conhecer	만나
níveis	레벨
níveis	수준
topo	인기
topo	top
populares	인기가요
populares	인기
populares	인기가
populares	인기
advogado	변호사
advogado	변호사
orquestra	오케스트라
orquestra	교향악단
america	아메리카
ruas	거리
ruas	길거리
pista	활주로
pista	런웨이
histórica	사적
histórica	역사
viver	생활
viver	생방송
viver	라이브
anti	안티
carnaval	사육제
carnaval	카니발
estações	시즌
estações	계절
estações	스테이션
veículos	차량
ganhar	win
ganhar	승리
ganhar	적립
ganhar	우승
ganhar	승리
erros	실수
erros	오류
erros	벅스
erros	버그
erros	곤충
erros	오류
condição	조건
gama	범위
gama	감마
chama	통화
chama	전화
chama	호출
chama	불꽃
sérgio	세르지오
egito	이집트
windows	윈도우
continental	콘티넨탈
continental	대륙
continental	콘티넨털
vocalista	보컬
brian	브라이언
argumento	논증
argumento	인수
argumento	논쟁
enviado	보냄
enviado	전송
comerciais	상용
comerciais	상업용
comerciais	상업
eliminar	삭제
eliminar	지우기
eliminar	제거
eliminar	삭제하기
eliminar	삭제
eliminar	지우기
eliminar	삭제하기
editar	편집
editar	편집하기
editar	수정
capa	케이프
capa	커버
capa	덮개
capa	표지
atacante	공격자가
atacante	스트라이커
públicos	타겟
públicos	공공
públicos	공개
públicos	공중
peru	페루
steve	스티브
competições	대회
competições	콘테스트
cavaleiro	기사
cavaleiro	나이트
quilômetros	킬로미터
quilômetros	킬로미터
diário	학술
diário	학술지
diário	저널
diário	일기장
diário	다이어리
diário	일기
diário	일일
diário	데일리
diário	일간
diário	일상
voo	항공편
voo	비행
horário	일정
horário	스케줄
horário	예약
horário	영업시간
horário	시간
horário	시간
horário	타임
horário	time
horário	시간표
chegando	출시
chegando	coming
plataforma	플랫폼
ciclo	주기
ciclo	순환
ciclo	사이클
séries	시리즈
etapa	스텝
etapa	단계
etapa	걸음
etapa	스테이지
etapa	무대
árabe	아랍인
árabe	아랍
árabe	아라비아어
árabe	아라비아
árabe	아랍어
aplicação	애플리케이션
aplicação	프로그램
aplicação	어플리케이션
aplicação	어플리케이션
senado	상원
senado	상원의원
golpe	쿠데타
parlamento	국회
parlamento	국민의회
parlamento	의회
povos	민족
indicações	방향
indicações	징후
indicações	알림
econômica	경제
constante	상수
notícias	뉴스
notícias	소식
igrejas	교회
igrejas	교회
turismo	관광
cobertura	펜트하우스
cobertura	커버
cobertura	덮개
cobertura	표지
vive	생명
enorme	거대
enorme	거대한
enorme	어마어마한
pierre	피에르
geografia	지리학
geografia	지리
mtv	mtv
continuar	계속
continuar	계속하기
trabalhadores	노동자
trabalhadores	노동자들
trabalhadores	근로자
trabalhadores	직원
trabalhadores	직원들
pintor	화가
poesia	문학
floresta	우즈
eric	에리크
eric	에릭
arthur	아서
disciplina	규율
recorde	레코드
recorde	녹음
recorde	녹화
recorde	기록
company	회사
company	컴퍼니
company	기업
utilizados	사용함
utilizados	사용됨
utilizados	사용
young	영영
young	젊은
árvore	트리
árvore	나무
invasão	침략
invasão	침공
mary	메리
mary	마리아
fox	폭스
fox	여우
computador	컴퓨터
socorro	도움
socorro	도움말
socorro	메이데이
casado	결혼
fotos	사진
fotos	사진들
fotos	사진
fotos	사진들
fotos	픽처스
vermelha	붉은
vermelha	붉은색
vermelha	레드
vermelha	빨간색
vermelha	빨강
relativamente	상대적으로
construir	빌드
bento	베네딕도
bento	베네딕토
bento	베네딕트
utilizar	사용하기
utilizar	이용하기
utilizar	사용하기
utilizar	사용
utilizar	이용
utilizar	사용하다
península	반도
poucas	몇몇
juventude	청년
juventude	청소년
juventude	젊음
juventude	청춘
propriedades	자산
propriedades	재산권
propriedades	속성
propriedades	재산
propriedades	특성
propriedades	자산
propriedades	속성
café	커피
café	카페
café	카페
físico	체격
físico	물리학자
físico	물리적
físico	물리
irlanda	아일랜드
elemento	위젯
elemento	요소
elemento	원소
metropolitana	메트로폴리탄
pro	프로
imediatamente	즉시
territórios	영토
territórios	영토
territórios	준주
acredita	believe
acredita	믿기
venda	판매하기
venda	팔아
venda	판매
venda	판매
venda	세일
juiz	판단
juiz	판사
matéria	물질
asteróides	소행성
asteróides	소행성
face	얼굴
face	얼굴이
planos	플랜
planos	계획
presidência	대통령
infância	어릴적
infância	어린시절
williams	윌리암스
williams	윌리엄스
arquivo	아카이브
arquivo	보관
arquivo	파일
corrente	현재
corrente	전류
corrente	사슬
corrente	연쇄
corrente	체인
edward	에드워드
esportes	스포츠
melhorar	개선하기
melhorar	개선
melhorar	개선하기
melhorar	향상
melhorar	개선
residência	거주지
residência	주택
residência	레지던스
residência	주택지
residência	레지던트
sair	떠나
sair	떠나기
sair	종료
sair	출구
sair	나가기
sair	exit
sair	끝내기
cristã	기독교
cristã	크리스티안
cristã	크리스천
cristã	크리스찬
posições	직위
posições	입장
posições	포지션
discos	디스크
discos	디스크
discos	레코드
direcção	방향
video	동영상
video	비디오
verdadeiro	진짜
verdadeiro	리얼
verdadeiro	레알
victor	빅토르
victor	빅터
independentes	독립
independentes	독립적
teste	테스트
teste	시험
teste	테스트
teste	검사
teste	시험
designação	명명법
designação	명명
line	라인
exibido	표시됨
exibido	표시된
exibido	표시됨
seguindo	팔로우
organizações	단체
organizações	조직
organizações	단체
extremamente	극도로
reserva	예약
reserva	예매
reserva	예약
ideias	아이디어
arco	아크
arco	arc
arco	아치
interpretação	해석
blue	파란색
blue	청색
blue	푸른
blue	블루
blue	파랑
blue	푸른색
preso	체포
preso	갇힌
preso	갇혀있는
preso	갇혀
entertainment	엔터테인먼트
entertainment	오락
limite	한계
limite	제한
limite	극한
órgão	장기
órgão	오르간
alemães	독일
alemães	독일인
alemães	독일어
alemães	독일인
matriz	어레이
matriz	배열
matriz	매트릭스
matriz	행렬
colocação	배치
empresário	사업가
empresário	기업인
empresário	사업가
viu	읽음
viu	쏘우
frase	어구
frase	구문
frase	문장
urbana	도시
anual	매년
carolina	캐럴라인
carolina	캐롤라인
carolina	카롤리나
carolina	캐롤라이나
sexta	여섯번째
sexta	금요일
sexta	프라이데이
detalhes	세부사항
detalhes	상세
detalhes	자세히
detalhes	세부사항
oxford	옥스포드
oxford	옥스퍼드
ocasião	행사
graduação	졸업식
graduação	졸업
graduação	졸업
utilizando	사용하기
produzir	프로듀스
eliminado	삭제됨
eliminado	삭제함
eliminado	삭제되었습니다
eliminado	탈락
eliminado	삭제됨
eliminado	삭제되었습니다
críticos	비평가
críticos	크리티컬
princípios	원칙
princípios	원리
passageiros	승객
passageiros	여객
passageiros	승객
performance	공연
performance	성과
performance	성능
bélgica	벨기에
agência	에이전시
agência	대행사
agência	대리점
pico	피코
pico	피크
equipamentos	장비
famosa	유명한
famosa	유명해
famosa	유명인
famosa	유명하다
famosa	유명
desenvolver	개발
latim	라틴
latim	라틴어
leite	우유
leite	밀크
recente	최근
sucessor	후임
football	축구
football	미식축구
football	풋볼
senador	상원
senador	상원의원
angola	앙골라
alterações	변화
alterações	변경
dinamarca	덴마크
bill	윌리엄
doze	twelve
arma	무기
servidor	서버
viveu	살았던
south	남부
south	사우스
south	남쪽
custo	비용
peixe	피쉬
peixe	피시
peixe	생선
peixe	물고기
russa	러시아인
russa	러시아어
longe	멀다
coreia	한국
coreia	코리아
temporadas	시즌
temporadas	계절
fins	목적
existentes	존재
existentes	기존
exceto	빼고
meias	스타킹
meias	양말
meias	socks
execução	구현
execução	처형
execução	실행
representante	대표
representante	대표자
representante	대표
sudoeste	남서부
sudoeste	사우스웨스트
sudoeste	남서
sudoeste	남서부
palco	스테이지
palco	무대
religiosa	종교
estruturas	구조물
estruturas	구조
mostrar	표시
mostrar	보이기
mostrar	공연
músicos	음악가
músicos	연주자
músicos	뮤지션
doce	달콤한
doce	캔디
doce	사탕
derrotou	패배
ferramentas	도구
alvo	타깃
alvo	대상
alvo	타겟
guerras	전쟁
guerras	전쟁
aliança	동맹
aliança	얼라이언스
céu	하늘
céu	천국
céu	하늘
céu	스카이
cenário	경치
cenário	시나리오
cenário	시나리오는
hotel	호텔
milhares	수천만
milhares	수천
descrição	설명
descrição	묘사
especificamente	구체적으로
documentos	문서
folhas	나뭇잎
folhas	잎새
folhas	나뭇잎
folhas	리프
folhas	시트
embaixada	대사관
declarou	선포
frederico	프레더릭
frederico	프리드리히
investigação	조사
investigação	수사
investigação	조사
investigação	연구
bretanha	브르타뉴
bretanha	브리트니
nação	네이션
nação	국민
agente	책임자
agente	경관
agente	경찰관
agente	장교
agente	에이전트
agente	요원
agente	대리인
chamar	calling
domingo	일요일
domingo	도밍고
escolhido	선정
ônibus	버스
ônibus	버스
rodovia	고속도로
rodovia	하이웨이
rápido	빠른
rápido	빠르다
rápido	빨라
rápido	빠름
rápido	빠르게
warp	워프
índice	색인
índice	인덱스
campeã	챔피언십
campeã	챔피언
tradicionais	전통적
tradicionais	전통적인
tradicionais	전통
selo	우표
selo	스탬프
selo	물개
redes	네트워크
constelação	별자리
nelson	넬슨
criador	메이커
criador	창조주
criador	제작자
criador	작성자
rico	부자
argumentos	인자
argumentos	인수
argumentos	논증
argumentos	인수
argumentos	논쟁
similar	비슷함
similar	유사한
similar	비슷한
similar	유사
high	높음
high	하이
promoção	홍보
promoção	프로모션
promoção	승진
promoção	홍보
chegaram	도착했다
alpes	알프스
promover	홍보
promover	홍보하기
promover	홍보
identidade	정체성
identidade	본인
artístico	예술적
europeus	유럽인
johnson	존슨
anexo	첨부
característica	특성
característica	특징
característica	기능
rica	부자
representação	표현
insetos	곤충
insetos	곤충
insetos	벅스
insetos	버그
insetos	곤충
judeus	유대인
judeus	유대교
judeus	유대인
atlântico	애틀랜틱
atlântico	대서양
caráter	성격
caráter	문자
caráter	캐릭터
caráter	인물
conhecidas	알려진
testes	테스트
testes	테스트
testes	검사
testes	시험
variedade	다양체
variedade	버라이어티
state	상태
state	국가
propaganda	선전
propaganda	광고
contas	구슬
contas	지폐
contas	계좌
contas	계정
cruzeiro	크루즈
taylor	테일러
votar	투표
votar	투표
descobre	찾기
descobre	발견
descobre	찾아보기
anunciado	발표
medidas	조치
medidas	측정
medidas	대책
históricos	사적
históricos	역사
suporte	지원
suporte	지지
suporte	후원
cartas	카드
cartas	글자
cartas	편지
gás	가스
fundou	설립
leitura	독서
leitura	읽고
leitura	읽기
recebido	받았습니다
recebido	받은
recebido	받음
galeria	화랑
galeria	갤러리
colônia	쾰른
colônia	콜로니아
colônia	식민지
nobre	귀족
nobre	노블
encontrados	찾았다
encontrados	찾았습니다
encontrados	발견됨
decide	결심
decide	결정하기
decide	결정
expedição	디스패치
expedição	탐험
expedição	원정
vindo	출시
vindo	coming
esperança	희망
indica	나타냅니다
circuito	서킷
circuito	회로
audiência	평가
audiência	평점
audiência	타겟
audiência	관객
audiência	청각
astronomia	천문
astronomia	천문학
missões	미션
missões	퀘스트
semi	세미
alma	alma
alma	알마
alma	영혼
alma	소울
particularmente	특히
opção	옵션
melo	멜로
revolta	폭동
revolta	봉기
revolta	반란
revolta	반란
dance	댄스
dance	무용
significado	의미
leonardo	레오나르도
leonardo	레오나드
leonardo	레너드
discussões	토론
discussões	논의
discussões	토론
discussões	논의
street	거리가
street	스트리트
street	거리
street	길거리
arquivos	파일
máquina	머신
máquina	기계
aberta	오픈
aberta	열기
aberta	개설
mosteiro	수도원
profissão	직업
profissão	점령
atletas	운동선수
órbita	궤도
limites	경계
limites	한계
limites	제한
cara	남자
cara	남성
cara	사람
cara	비싼
cara	비싸다
cara	얼굴
cara	얼굴이
critério	기준
critério	기준
exploração	착취
exploração	탐험
exploração	탐사
franceses	프랑스
franceses	프랑스어
franceses	프렌치
franceses	프랑스인
desenvolveu	선진
atores	배우
unidas	united
unidas	유나이티드
jornais	신문
jornais	신문
telenovela	텔레노벨라
perder	lose
potencial	잠재력
potencial	퍼텐셜
potencial	잠재
potencial	잠재적
legal	나이스
legal	법률
legal	합법적인
canto	구석
canto	모퉁이
canto	코너
diâmetro	직경
diâmetro	지름
júlio	줄리어스
júlio	훌리오
entra	입력
entra	입력합니다
entra	입력하기
econômico	경제
capítulo	chapter
capítulo	챕터
mineiro	마이너
dúvida	의심
métodos	수단
métodos	메서드
métodos	방법
elétrica	전기
elétrica	전기
defender	수비수
marcado	태그
marcado	표시됨
dicionário	사전
estréia	시사회
estréia	데뷔해
estréia	데뷔
originais	원본
originais	오리지널
originais	오리지널
php	php
líderes	리더
líderes	지도자
pessoais	개인적
pessoais	개인적인
pessoais	개인용
pessoais	개인
actualmente	현재
jazz	재즈
little	리틀
batista	침례
batista	침례교
png	png
trecho	발췌
urbano	도시
pele	스킨
pele	피부
reunião	모임
reunião	회의
reunião	만남
reunião	미팅
reunião	동창회
colômbia	콜롬비아
colômbia	콜럼비아
colômbia	컬럼비아
colômbia	콜롬비아
joga	놀기
joga	재생
joga	연주
joga	플레이
joga	연극
joga	연주
joga	재생
miranda	미란다
society	사회
dividida	나눈
frequência	주파수
frequência	빈도
equipa	team
quadrinhos	코믹스
quadrinhos	만화
quadrinhos	만화가
quadrinhos	만화
quadrinhos	만화가
quadrinhos	코믹
pensamento	생각
pensamento	생각
mail	편지
mail	메일
mail	우편
revistas	잡지
ramo	꽃다발
ramo	지점
ramo	분기
noruega	노르웨이
vencer	win
vencer	승리
parada	퍼레이드
parada	행진
power	파워
power	전력
power	권력
paula	폴라
montanha	산악
escócia	스코틀랜드
escócia	스코틀랜드
escócia	스코틀랜드인
war	전쟁
aparição	외모
aparição	모양
aparição	출연
montanhas	산맥
chico	치코
aumentar	증가
aumentar	증가
colaboração	콜라보레이션
colaboração	협력
colaboração	협업
adaptação	적응
adaptação	조정
adaptação	적응
comunidades	커뮤니티
comunidades	공동체
transformada	변환
transformada	변신
transformada	변형
denominação	명명법
denominação	명명
ordens	주문
major	전공
major	메이저
conflitos	갈등
conflitos	분쟁
conflitos	갈등
conflitos	갈등이
conflitos	충돌
conflitos	분쟁
impacto	영향
impacto	영향력
impacto	임팩트
classes	클래스
classes	수업
carros	자동차
carros	차량
acacia	아카시아
gêneros	장르
gêneros	성별
extra	연장
máxima	최대
mistura	믹싱
mistura	섞어
mistura	믹스
mistura	혼합
mistura	혼합물
mistura	반죽
mistura	혼합
mistura	혼합
mistura	혼합
herói	히어로
herói	영웅
recentes	최근
exibida	표시됨
igualmente	또한
frota	함대
frota	플리트
inimigos	적들
home	집에
home	고향
home	집으로
home	가정
diga	say
continente	본토
continente	대륙
punk	펑크
anthony	안토니우스
anthony	앤서니
centros	센터
lógica	논리적
