トッド	טוד
ソート	מיון
ソート	מיון
覚書	מזכר
サンダー	רעם
サンダー	הרעם
サンダー	רעמים
紅茶	תה
デア	דר
ノーラン	נולאן
ノーラン	נולן
信じる	להאמין
信じる	מאמין
信じる	מאמינים
信じる	תאמין
ピッコロ	פיקולו
ヴィンセント	וינסנט
ハイライト	מודגשים
ハイライト	מדגיש
ハイライト	גוונים
ハイライト	להדגיש
マシーン	המכונה
マシーン	מכונת
マシーン	מכונה
ポーラ	פאולה
ポーラ	פולה
船首	הקשת
船首	קידה
暗闇	אפלה
暗闇	החושך
暗闇	חשכה
暗闇	חושך
暗闇	חשיכה
エスパーニャ	אספניה
マーチン	מרטן
マーチン	מרטין
リラ	לירה
刺し	דקירה
刺し	דוקר
刺し	דקירות
リベラル	ליברלית
リベラル	ליברלי
ゼルダ	זלדה
プロローグ	פרולוג
果物	פרי
果物	פירות
果物	פירות
おじ	דוד
おじ	הדוד
おじ	הדודים
おじ	דודים
爬虫類	זוחלים
爬虫類	זוחל
爬虫類	זוחלים
共感	הזדהות
共感	אמפתיה
五つ	חמישה
五つ	חמש
五つ	five
税金	מס
税金	מסים
税金	מיסים
登る	לטפס
隔離	בידוד
バーレーン	בחריין
球体	כדור
球体	ספירה
領事	קונסול
未熟	ילדותי
陽介	יוסוקה
ブラームス	ברהמס
キャメロン	קמרון
マーキュリー	כספית
マーキュリー	מרקורי
知識人	אינטלקטואלים
知識人	אינטלקטואלי
知識人	אינטלקטואלית
談話	השיח
談話	שיח
ウェディング	חתונות
ウェディング	החתונות
ウェディング	חתונה
ウェディング	החתונה
着物	הקימונו
救急車	אמבולנס
残党	שרידים
セグメント	קטעים
セグメント	פלחים
セグメント	מקטע
セグメント	פלח
セグメント	קטע
ノエル	נול
ノエル	נואל
絶縁	מבודד
ナタリー	נטלי
武井	טאקיי
在庫	מלאי
在庫	המלאי
カーティス	קרטיס
カーティス	קורטיס
砲術	תותחנים
美空	מיסורה
スプリンター	אצן
スプリンター	ספלינטר
スプリンター	קיסם
ドミニク	דומיניק
ビルバオ	בילבאו
原子核	גרעין
原子核	הגרעין
リセット	אפסי
リセット	אתחול
リセット	איפוס
リセット	לאפס
軍縮	מנשקו
スプレー	רסס
スプレー	תרסיס
スプレー	ריסוס
スプレー	ספריי
ガリレオ	גלילאו
ポテンシャル	פוטנציאל
ポテンシャル	פוטנציאלי
木田	קידה
生化学	ביוכימיה
スピーチ	נאום
スピーチ	דיבור
シング	סינג
デュッセルドルフ	דיסלדורף
デュッセルドルフ	דיסלדורף
タスク	משימות
タスク	מטלות
タスク	משימה
タスク	מטלה
ジュピター	צדק
キャプション	הכיתוב
キャプション	כיתוב
プレイオフ	הפלייאוף
ユヴェントス	יובנטוס
物品	סחורה
物品	סחורות
サイレン	צפירה
サイレン	סירנה
ルーレット	רולטה
小人	גמד
小人	ננס
リビング	פרנסה
リビング	חי
重信	שיגנובו
バイオリン	כינור
インターフェース	ממשק
インターフェース	ממשקים
キノ	קינו
即興	אלתור
コーダ	coda
ドロー	לצייר
ドロー	שלוף
ドロー	צייר
ドロー	תיקו
賞品	פרסים
公判	משפט
便宜	נוחות
便宜	נוחיות
収縮	ציר
バングラデシュ	בנגלדש
ペルシャ	פרסי
浪士	רושי
変種	מגוון
変種	גיוון
リハビリテーション	שיקום
アクセサリー	אביזרים
肥料	דשן
ラッパー	ראפר
ラッパー	הראפר
検知	גילוי
検知	זוהו
検知	זוהה
検知	אותרה
検知	זוהתה
野獣	בהמה
野獣	חיה
野獣	ביסט
サメ	כרישים
サメ	כריש
サメ	הכריש
フレディ	פרדי
湖沼	אגמים
オペレーター	מפעיל
オペレーター	מרכזיה
オペレーター	מרכזייה
レクイエム	רקוויאם
ゲット	לקבל
ゲット	קבל
レイチェル	רחל
バンクス	בנקים
バンクス	בנקס
ナット	אגוז
ナット	נט
ナット	נאט
陽気	עליזה
陽気	עליז
陽気	עליז
陽気	שובבים
陽気	שובבה
陽気	שובב
ホルヘ	חורחה
概説	מתאר
概説	סיכום
概説	תקציר
マグロ	טונה
ジョイ	שמחה
クッキング	מבשל
クッキング	בישול
クッキング	מבשלת
リーク	דליפות
プッシュ	פוש
プッシュ	לדחוף
プッシュ	דחיפה
ファンク	פאנק
キープ	שמור
キープ	לשמור
グアテマラ	גואטמלה
グアテマラ	גואטמלה
フライデー	שישי
ダイバー	צוללן
ダイバー	צוללנים
可視	גלויה
可視	גלוי
メタン	מתאן
長方形	מלבן
長方形	מלבני
河南省	הנאן
疾病	מחלה
疾病	מחלות
迷路	מבוך
迷路	מייז
コントローラー	בקרי
コントローラー	בקר
形容詞	תארים
アスリート	אתלט
アスリート	ספורטאי
アスリート	אתלטים
アスリート	ספורטאים
キャラバン	השיירה
キャラバン	קרוואן
キャラバン	שיירה
ユーリ	יורי
ホルシュタイン	הולשטיין
手足	גפיים
丸い	עגולה
丸い	עגול
丸い	סיבוב
丸い	עגולים
変奏曲	וריאציות
ライデン	ליידן
カーテン	וילון
カーテン	וילונות
カーテン	וילונות
カーテン	וילון
嫌悪	גועל
嫌悪	נגעל
嫌悪	גועל
嫌悪	סלידה
豆腐	טופו
美馬	מימה
ペレ	פלה
昨日	מאתמול
昨日	אתמול
ブルネイ	ברוניי
人道	הומניטרי
引き出し	מגירה
引き出し	מגירות
課金	חיוב
我慢	סבלנות
レクリエーション	פנאי
レクリエーション	בילוי
コンパイル	אוסף
トスカーナ	טוסקנה
カルメン	קרמן
カルメン	כרמן
超新星	סופרנובה
蕎麦	סובה
バンパー	פגוש
ファイターズ	לוחמי
ファイターズ	לוחמות
ファイターズ	לוחמים
蔵王	זאו
サーベル	סייבר
サーベル	סאבר
ファウスト	פאוסט
ファシズム	פשיסטי
ファシズム	פשיזם
ファシズム	פשיסטים
テナー	טנור
組み込み	משובצת
組み込み	מוטבע
組み込み	משובץ
ズボン	מכנס
ズボン	מכנסיים
ズボン	מכנס
ズボン	מכנסיים
マインツ	מיינץ
日の出	הזריחה
日の出	זריחה
プラトン	אפלטון
タップ	ברזי
タップ	סטפס
タップ	הקש
欠如	חוסר
ロミオ	רומיאו
ロミオ	רומאו
おしゃれ	אופנתי
合理化	התרצה
風車	הטחנות
定量	כמותיות
ヒデ	להסתיר
ヒデ	הסתר
ブルックス	ברוקס
遼寧省	ליאונינג
ピエトロ	פייטרו
触手	זרועות
ドク	דוק
ホイットニー	וויטני
ホイットニー	ויטני
チタン	טיטניום
和睦	פיוס
生計	הפרנסה
生計	פרנסה
悲しい	עצוב
悲しい	עצובה
ステロイド	סטרואידים
ハガキ	גלויה
アトレティコ	אתלטיקו
取り出し	הוצא
取り出し	לפלוט
ダイス	הקוביות
ダイス	קוביות
ダイス	דייס
ダイス	קובייה
アレクサンドラ	אלכסנדרה
変調	אפנון
宴会	משתה
スニーカー	סניקרס
スニーカー	סניקרס
メル	מל
ノミ	פשפשים
ノミ	הפשפשים
ノミ	פרעושים
ノミ	פרעושים
長子	הבכור
ファイナンス	מימון
偏見	קדומה
偏見	קדומות
ファルコン	פאלקון
ファルコン	פלקון
ファルコン	בז
ウガンダ	אוגנדי
ウガンダ	אוגנדה
許す	מחילה
許す	הסליחה
許す	מחל
許す	סלח
許す	לסלוח
許す	סולח
カメルーン	קמרון
コンプリート	השלם
コンプリート	שלם
コンプリート	הושלם
ホステス	מארחת
ホステス	המארחת
ダイビング	צלילה
ダイビング	לצלול
ダイビング	צלילה
バビロン	בבל
バビロン	בבילון
カーネギー	קרנגי
ウェリントン	וולינגטון
リザ	ליזה
リザ	לייזה
マーラー	מאהלר
カストロ	קסטרו
ワシ	נשר
ワシ	איגל
ワシ	עיט
新星	נובה
農薬	הדברה
テヘラン	טהרן
ブロンズ	ארד
ブロンズ	הארד
ブロンズ	ברונזה
アントワーヌ	אנטואן
スキップ	דילוג
スキップ	לדלג
スキップ	סקיפ
ヤシ	פאלם
ヤシ	דקל
小切手	המחאה
絶叫	הצעקה
絶叫	צעקה
絶叫	לצרוח
手榴弾	רימון
手榴弾	רימונים
運動量	תנופה
運動量	מומנטום
セネガル	סנגל
ソーラー	שמש
議定書	פרוטוקול
議定書	הפרוטוקול
ピザ	פיצה
土星	שבתאי
サクセス	הצלחה
ニカラグア	ניקרגואה
ニカラグア	ניקרגואה
アラー	אללה
海老	חסילונים
海老	שרימפס
海老	חסילונים
海老	שרימפס
海老	חסילון
コンパイラ	מהדרים
コンパイラ	מהדר
退屈	משעממים
退屈	משעמם
退屈	שעמום
退屈	משעממת
退屈	משועממים
退屈	משועמם
退屈	שיעמום
退屈	שעמום
ダーツ	חצים
ダーツ	חיצים
シボレー	שברולט
シボレー	שברולט
シフ	שיף
けいこ	קייקו
ボギー	בוגי
中庭	החצר
中庭	חצר
ウィークリー	שבועי
購買	קנייה
購買	רכישה
購買	רכש
ウィルス	נגיף
ウィルス	וירוס
ウィルス	וירוסים
噴水	מזרקה
噴水	מעיין
噴水	מזרקה
噴水	מזרקות
リムジン	לימוזינה
リムジン	לימוזינה
試練	משפטים
ガレージ	מוסך
ガレージ	המוסך
コンドル	קונדור
苦しむ	תסבול
苦しむ	לסבול
苦しむ	יסבול
ヘルプ	עזרה
ヘルプ	עזור
ヘルプ	עזרי
スーパーマン	סופרמן
レンガ	לבנים
レンガ	בריק
レンガ	לבנה
ブラント	בראנט
ブラント	ברנט
ブラント	ברנדט
リベンジ	נקמה
リベンジ	נקם
リベンジ	נקמת
ミヒャエル	מיכאל
ミヒャエル	מייקל
投影	הקרנה
投影	השלכה
イデオロギー	אידיאולוגיה
イデオロギー	אידיאולוגיות
オルレアン	אורלינס
オルレアン	אורליאן
蘇生	החייאה
切腹	ספוקו
わくわく	מרגשת
わくわく	מרגש
わくわく	מרגשים
わくわく	מתרגשת
わくわく	מתרגש
わくわく	נרגש
わくわく	נרגשת
わくわく	מתרגשים
着信	נכנסים
着信	נכנסת
ベティ	בטי
サモア	סמואה
パーマー	פלמר
パーマー	פאלמר
登米	טומה
ベーシック	בסיסי
ベーシック	בסיסיים
ベーシック	בסיסית
ベーシック	בסיסיות
切り札	טראמפ
包装	אריזה
鉛筆	העיפרון
鉛筆	עיפרון
鉛筆	עפרון
鉛筆	עפרונות
カーリング	קרלינג
ヒート	חימום
ヒート	היט
ヒート	חום
アウディ	אאודי
干拓	טיוב
隣人	שכנה
隣人	שכן
隣人	שכנה
隣人	שכן
隣人	השכן
乱暴	קשוח
乱暴	מחוספס
乱暴	גס
エヴァ	אווה
エヴァ	חוה
後悔	מתחרט
後悔	חרטה
後悔	חרטות
催眠	היפנוזה
ハエ	זבוב
ハエ	לעוף
ハエ	טוס
ハエ	פליי
エセックス	אסקס
マーベル	מארוול
悪霊	שד
悪霊	שדים
醍醐	דאיגו
汚職	שחיתות
取り付ける	לצרף
取り付ける	צרף
服飾	תלבושת
服飾	התחפושת
服飾	תחפושת
ロケーション	המיקום
ロケーション	מיקום
牛肉	בקר
万歳	בנזאי
散乱	פיזור
レジスタンス	מחתרת
レジスタンス	התנגדות
胎児	העובר
胎児	עובר
マーカス	מרכוס
マーカス	מרקוס
由緒	היסטוריה
由緒	ההיסטוריה
好奇心	סקרנית
好奇心	מסקרן
好奇心	סקרנות
好奇心	סקרן
好奇心	סקרנות
エドウィン	אדווין
ニャー	מיאו
花粉	אבקה
サタン	שטן
サタン	השטן
生態学	אקולוגית
生態学	אקולוגיה
サイクリング	רכיבה
サイクリング	רכיבה
サイクリング	אופניים
フレックス	פלקס
ギミック	גימיק
バスト	מעצר
レゲエ	רגאיי
フェーズ	שלב
タフ	קשוח
タフ	קשה
タフ	קשוחים
タフ	קשוחה
スパイス	תבלינים
スパイス	תבלין
スパイス	ספייס
スパイス	תבלין
ヘンダーソン	הנדרסון
光沢	גלוס
光沢	מבריק
トラウマ	טראומה
トラウマ	טראומת
親指	בוהן
親指	אגודל
親指	אגודלים
親指	אגודל
フォロー	עקוב
フォロー	עוקב
政治局	הפוליטביורו
粉末	קמח
粉末	אבקה
粉末	אבקות
ジブラルタル	גיברלטר
プレイボーイ	פלייבוי
マーズ	מאדים
マーズ	מארס
グレゴリー	גרגורי
グレゴリー	גרגוריוס
セバスティアン	סבסטיאן
ゴダール	גודאר
台所	מטבחים
台所	המטבח
台所	מטבח
ドルトムント	דורטמונד
レミ	רמי
パウエル	פאוול
ジョエル	יואל
誘発	מושרה
公道	כביש
峡谷	קניון
救世主	המושיעים
救世主	מושיע
救世主	המושיע
馬術	רכיבה
書式	פורמטים
書式	תבניות
書式	פורמט
書式	בפורמט
書式	תבנית
アレルギー	אלרגיה
ガードナー	גארדנר
ガードナー	גרדנר
序文	מבוא
ヘッドライト	פנסים
知覚	התפיסה
知覚	תפיסה
ダーリン	דרלינג
ダーリン	יקירי
ダーリン	יקירתי
ダーリン	יקירה
ブルズ	שוורים
ブルズ	בולס
勇敢	אמיץ
勇敢	אמיצה
勇敢	אמיצים
テンソル	טנזור
ワンダフル	נפלאים
ワンダフル	נפלא
ワンダフル	לתפארת
ワンダフル	נפלאה
モーメント	moments
モーメント	הרגעים
モーメント	רגעים
モーメント	מומנט
農産物	יבולים
農産物	יבול
トムソン	תומסון
洗練	תחכום
レベッカ	רבקה
マルティネス	מרטינז
バクー	באקו
わざと	בכוונה
わざと	במתכוון
わざと	במכוון
レプリカ	העתק
レプリカ	העתקים
ウィレム	וילם
フーガ	הפוגה
キラキラ	נוצצת
キラキラ	מנצנץ
キラキラ	נוצץ
叙事詩	אפיק
叙事詩	אפי
注射	זריקות
注射	הזרקת
注射	הזרקה
注射	זריקה
ファックス	פקס
平仮名	היראגאנה
サギ	לבנית
サギ	הרון
ブレンド	תערובת
パラマウント	פרמאונט
クレーム	תלונה
クレーム	תלונות
クレーム	תלונה
プレスト	פרסטו
トウモロコシ	תירס
トウモロコシ	תירס
ギネス	גינס
ギネス	גווינת
ミューズ	מוזה
景色	תפאורה
景色	נופים
甲状腺	התריס
因果	סיבתי
シューベルト	שוברט
フロイド	פלויד
フェルディナンド	פרדיננד
オードリー	אודרי
ラインハルト	ריינהרד
ラインハルト	ריינהרדט
硝酸	חנקתי
図面	ציורים
図面	ציור
図面	מציירת
図面	מצייר
ハッスル	המולה
サバンナ	סוואנה
サバンナ	סוואנה
レイラ	ליילה
埋める	לקבור
埋める	למלא
フィンガー	האצבע
フィンガー	אצבע
スターズ	כוכבים
同化	התבוללות
モロ	מורו
チャリティ	צדקה
かつら	הפאה
かつら	פאה
かつら	פיאה
かつら	פאות
リッキー	ריקי
リッキー	שריקי
ストリング	שרוך
ストリング	מיתר
ストリング	מחרוזת
ウォレス	וואלאס
ウォレス	וואלס
ウォレス	וולאס
プロット	העלילה
プロット	מזימה
プロット	עלילה
区切り	לשבור
区切り	הפסקה
雄大	מרהיב
雄大	מפואר
文官	אזרחית
文官	אזרח
文官	אזרחי
ゲームセンター	arcade
クリケット	קריקט
クリケット	צרצר
ゆっくり	אט
ゆっくり	לאט
タオル	מגבת
タオル	מגבות
アリストテレス	אריסטו
カローラ	קורולה
ハイドン	היידן
プレジデント	נשיא
プレジデント	נשיאה
プレジデント	הנשיא
ディッシュ	מנה
ディッシュ	צלחת
方法論	מתודולוגיה
ビスタ	ויסטה
ワンダー	תמה
ワンダー	פלא
ワンダー	וונדר
ワンダー	תוהה
クッキー	עוגייה
クッキー	עוגיות
クッキー	קוקי
クッキー	עוגייה
電極	אלקטרודה
電極	אלקטרודות
シギ	סנייפ
瞑想	מדיטציה
瞑想	מדיטציה
ドーナツ	סופגניות
ドーナツ	דונאט
ドーナツ	דונאטס
ドーナツ	דונאט
ドーナツ	סופגנייה
ドーナツ	סופגניות
ドーナツ	דונאטס
ドーナツ	דונאט
ドーナツ	סופגנייה
ノズル	הזרבובית
ナショナリズム	לאומיות
パイン	פיין
パイン	אורן
正方形	סקוור
正方形	כיכר
正方形	ריבוע
正方形	מרובע
正方形	ריבועים
正方形	מרובעים
テオドール	תיאודור
テオドール	תאודור
テオドール	תאודור
パスカル	פסקל
タンザニア	טנזניה
リザーブ	מילואים
肥満	השמנה
エーテル	אתר
モデリング	דוגמנות
モデリング	דוגמנות
キャビン	בקתה
キャビン	ביתן
ヘリウム	הליום
行軍	צעידה
行軍	צועדים
羽毛	נוצה
羽毛	נוצות
ノックアウト	נוקאאוט
ウッズ	יער
ウッズ	וודס
フラグ	הדגל
フラグ	דגל
フラグ	דגלים
フラグ	הדגלים
フラグ	דגל
グリム	גרים
銀河系	גלקסי
銀河系	הגלקסיה
銀河系	גלקסיה
サプライズ	הפתעה
アニマル	בהמה
アニマル	חיה
同定	הזדהות
同定	זיהוי
チャーチ	כנסיה
チャーチ	כנסייה
開祖	המייסד
開祖	מייסד
ロッシ	רוסי
マグネシウム	מגנזיום
共和制	רפובליקה
共和制	הרפובליקה
共和制	רפובליקות
仮装	תלבושת
仮装	התחפושת
仮装	תחפושת
除名	סילוק
除名	גירוש
除名	הרחקה
磁石	מגנט
磁石	מגנטים
インストラクター	מדריכה
イノベーション	חידושים
イノベーション	חדשנות
窃盗	גניבות
窃盗	גניבה
窃盗	גניבת
窃盗	גניבה
合図	אותות
コンビネーション	צירוף
コンビネーション	שילוב
マーフィー	מרפי
マーフィー	מורפי
濃縮	מרוכזת
濃縮	מרוכז
濃縮	מרוכזים
濃縮	מועשר
喋る	דבר
喋る	דברי
シャーリー	שירלי
ソフィー	סופי
いとこ	דודן
ハプニング	קורה
シャロン	השרון
シャロン	שרון
スリム	סלים
前奏曲	הקדמה
ディスカバリー	דיסקברי
ディスカバリー	התגלית
ディスカバリー	תגלית
ディスカバリー	גילוי
ドイル	דויל
パレルモ	פלרמו
ノストラダムス	נוסטרדמוס
シャンプー	שמפו
フレア	הזיקוק
フレア	נור
フレア	נורים
海事	ימית
四肢	גפיים
四肢	גפיים
ネスト	קינון
ネスト	מקוננות
バリア	מחסום
ロッテルダム	רוטרדם
ダイアモンド	יהלום
ダイアモンド	יהלומים
ダイアモンド	היהלום
カント	קנטו
ピサ	פיזה
外傷	פציעה
外傷	טראומה
外傷	טראומת
パルプ	ציפה
ヴェルサイユ	ורסאי
エイドリアン	אדריאן
カイル	קייל
ミネアポリス	מיניאפוליס
湖南省	הונאן
累積	מצטבר
ロート	רוט
カルテット	רביעיית
ミック	מיק
アルカリ	אלקלי
劣勢	במיעוט
散布	לפזר
予告編	הקרון
予告編	קרוואן
予告編	קראוון
ロウ	לואו
シルク	משי
シルク	סילק
モザンビーク	מוזמביק
アフマド	אחמד
ユリア	יוליה
ユリア	חוליה
ジプシー	צועני
トゥールーズ	טולוז
マリーナ	מרינה
ロッジ	אכסניה
ロッジ	לודג
興味深い	מענין
興味深い	מעניינות
興味深い	מעניינת
興味深い	מעניינים
興味深い	מעניין
フリーズ	להקפיא
フリーズ	הקפאה
スパイラル	ספירלה
ラウル	ראול
ラウル	ראול
サハラ	סהרה
疑念	בספק
疑念	ספק
疑念	בספק
疑念	ספקות
アソシエーション	האגודה
アソシエーション	העמותה
アソシエーション	איגוד
アソシエーション	עמותה
バリトン	בריטון
ギル	גיל
アッバース	עבאס
失望	אכזבה
租税	מיסוי
租税	מס
オウム	קקדו
オウム	תוכי
オウム	התוכי
廊下	המסדרון
廊下	מסדרון
廊下	מסדרון
インターセプト	יירוט
インターセプト	ליירט
コレクター	אספן
カノ	קיינו
インパルス	דחף
トルーマン	טרומן
アイデンティティ	זהות
ヨーコ	יוקו
ジェノヴァ	גנואה
キツネ	שועל
キツネ	פוקס
キツネ	שועלים
フォート	מבצר
フォート	פורט
プロパガンダ	התעמולה
プロパガンダ	תעמולה
ハーモニカ	המפוחית
イージー	בקלות
イージー	קל
イージー	קלות
イージー	לאט
風邪	קולד
風邪	קרים
風邪	קור
風邪	קר
ストレージ	אחסון
ストレージ	איחסון
ストレージ	מחסן
シチュエーション	סיטואציה
シチュエーション	מצב
サンスクリット	סנסקריט
ティムール	טימור
スノーボード	סנובורד
スノーボード	סנובורד
厳重	נוקשה
厳重	קפדן
厳重	קפדני
青銅	ארד
青銅	הארד
青銅	ברונזה
スルターン	הסולטן
スルターン	סולטאן
スルターン	סולטן
貯蓄	חיסכון
貯蓄	חסכון
貯蓄	חסכונות
キャラメル	קרמל
船尾	שטרן
船尾	סטרן
いくらか	כמה
いくらか	חלקם
パラシュート	מצנח
アレイ	מערכי
アレイ	מערך
九龍	קאולון
ツバメ	בולע
ツバメ	לבלוע
ツバメ	בלע
全裸	עירום
腎臓	כליה
腎臓	כליות
腎臓	הכליה
ブレスト	ברסט
抑圧	דיכוי
覇権	הגמוניה
タリン	טאלין
ストラスブール	שטרסבורג
コックス	קוקס
炭化	קרביד
シャンソン	שנסון
コルドバ	קורדובה
ゴンザレス	גונזלס
アスペクト	היבט
リアリティ	המציאות
リアリティ	מציאות
温室	הקונסרבטוריון
温室	החממה
温室	חממה
稼ぐ	להרוויח
稼ぐ	מרוויחה
稼ぐ	להרוויח
稼ぐ	מרוויח
うつ病	דיכאון
東条	טוג
ダンテ	דנטה
ギヨーム	גיום
会報	עלון
ジェット機	סילון
双対	הכפילות
ベンゼン	בנזין
シック	שיק
社交	חברותית
多分	אולי
日本酒	סאקה
日本酒	סאקי
接吻	מתנשקים
接吻	נשיקה
接吻	קיס
メイソン	מייסון
アイダホ	איידהו
審理	הליכים
審理	ההליכים
イエメン	תימן
イエメン	תימני
ジャーナリズム	עיתונות
ジャーナリズム	עיתונאות
湿度	לח
湿度	לחות
湿度	לחה
湿度	לחות
湿度	הלחות
ボリューム	נפח
ボリューム	כרך
ボリューム	כרכים
サプライ	אספקת
サプライ	אספקה
セロ	סרו
セロ	סיריל
セロ	קיריל
ボンネット	בונט
ボンネット	הוד
ボンネット	ברדס
食肉	בשר
食肉	בשרים
生き物	יצורים
生き物	ביצורים
生き物	יצור
マーカー	סמנים
酵母	שמרים
マンモス	ממותה
願望	שאיפות
土産	מזכרות
土産	מזכרות
土産	מזכרת
土産	למזכרת
ジャガイモ	תפוחי
練り	ללוש
瀕死	גוסס
瀕死	למות
ゴッホ	גוך
砂丘	חולית
カヌー	קאנו
加速度	תאוצה
加速度	מואץ
ロレーヌ	לוריין
執政官	קונסול
女帝	קיסרית
女帝	הקיסרית
エイズ	איידס
気絶	חלש
気絶	התעלפות
ハノイ	האנוי
推論	הסיקה
モルガン	מורגן
ホームレス	הומלס
プラネタリウム	פלנטריום
ハニー	דבש
ハニー	מותק
やむを得ない	נמנע
ゆっくりと	אט
ゆっくりと	לאט
大理石	שיש
大理石	משיש
大理石	גולה
アイリス	איריס
アイリス	אייריס
マフ	מאף
ハンク	הנק
ハンク	אנק
ハンク	האנק
焼肉	מנגל
焼肉	ברביקיו
ニックス	ניקס
ニックス	ניקס
ニックス	הניקס
サガン	סייגן
シュナイダー	שניידר
略語	קיצורים
ブレア	בלייר
ウォリアーズ	לוחמי
ウォリアーズ	לוחמות
ウォリアーズ	לוחמים
アウェイ	הרחק
おっぱい	ציצי
おっぱい	ציצים
おっぱい	שדיים
おっぱい	ציצי
おっぱい	ציצים
おっぱい	שדיים
治癒	תרופה
治癒	מרפא
カラフル	צבעוני
カラフル	צבעוני
カラフル	צבעוניות
カラフル	צבעוניים
ハインツ	היינץ
失業	האבטלה
失業	אבטלה
大根	צנון
バリュー	הערך
バリュー	ערך
残高	יתרה
残高	מאזן
残高	איזון
フセイン	חוסיין
弾性	גמישות
セレモニー	טכס
セレモニー	הטקס
セレモニー	טקס
ワイオミング	ויומינג
フロート	לצוף
風習	מכס
風習	המכס
風習	מנהג
エピック	אפיק
エピック	אפי
カイト	עפיפון
カイト	העפיפון
ノーザン	צפון
腐食	קורוזיה
友愛	אחווה
メソジスト	המתודיסטית
レイナ	ריינה
内面	פנים
アーベル	הבל
アーベル	אייבל
孫娘	הנכדה
孫娘	נכדה
ブランク	בלאנק
エリトリア	אריתריאה
刺青	קעקע
刺青	הקעקוע
刺青	קעקוע
刺青	קעקועים
ポリシー	מדיניות
ポリシー	מדיניות
重度	חמור
重度	חמורה
重度	חמורות
ベーカー	אופה
ベーカー	בייקר
ブレット	ברט
ブレット	ברט
ブレット	בראט
書写	עיבד
ヴェルナー	ורנר
ヴェルナー	וורנר
ウォーキング	הליכה
ウォーキング	הליכות
作り方	המתכון
作り方	מתכון
レボリューション	מהפכה
レボリューション	המהפכה
節約	חיסכון
節約	חסכון
節約	חסכונות
乳房	שד
乳房	חזה
娼婦	זונה
クルアーン	הקוראן
トレンド	מגמה
トレンド	מגמות
トレンド	פופולרי
トレンド	פופולריות
トレンド	פופולריים
ハイキング	הייק
ハイキング	הליכה
ハイキング	טיולים
野心	שאיפות
野心	שאפתנית
野心	שאפתני
野心	שאפתן
野心	שאיפה
野心	שאיפות
オズボーン	אוסבורן
インスタント	מיידי
伝染病	זיהום
人柄	אישיות
ソーダ	סודה
ソーダ	גזוז
ヘレナ	הלנה
四角	סקוור
四角	כיכר
四角	ריבוע
四角	מרובע
ミニチュア	מיניאטורי
ミニチュア	המיניאטורות
落札	נמכרה
落札	מכר
落札	נמכרו
落札	נמכר
悟り	ההארה
悟り	הארה
衝動	דחפים
衝動	הדחפים
軍師	אסטרטג
バーニー	בארני
バーニー	ברני
バーニー	ברני
刀剣	חרבות
刀剣	החרבות
フュージョン	היתוך
臭い	מסריח
ウラル	אורל
グロリア	גלוריה
レイノルズ	ריינולדס
レックス	רקס
さようなら	להתראות
過激派	קיצוניים
インコ	תוכי
ミランダ	מירנדה
ヘンリク	הנריק
ストリップ	חשפנות
ストリップ	רצועה
赤毛	אדמונית
カウンセリング	ייעוץ
カウンセリング	לייעוץ
カウンセリング	יעוץ
タシュケント	טשקנט
偽名	כינויים
偽名	כינוי
ウール	צמר
シャトー	שאטו
シャトー	שאטו
無実	תמימות
無実	תמים
アンドレアス	אנדריאס
アンドレアス	אנדראס
閉会	סוגרת
閉会	סוגרים
閉会	סגירת
閉会	סגירה
閉会	סוגר
閉会	נסגר
シェフィールド	שפילד
マルグリット	מרגריט
配管	צנרת
モンゴメリー	מונטגומרי
ヴェローナ	ורונה
閉じる	קרוב
閉じる	סגור
閉じる	קרובים
トランジスタ	טרנזיסטור
トランジスタ	הטרנזיסטורים
プリンター	מדפסת
城塞	מבצר
城塞	מצודת
アーマー	שריון
アーマー	שיריון
チャペル	הקפלה
チャペル	קפלה
ヴィクター	ויקטור
アブー	אבו
過失	רשלנות
オマージュ	מחווה
菌類	פטרייה
菌類	פטרייתי
ハムレット	המלט
球形	כדור
球形	ספירה
サミー	סאמי
サミー	סמי
メイヤー	מאייר
メイヤー	מאייר
両生類	אמפיבי
ハンセン病	צרעת
ボム	בטלן
ボム	קבצן
ハッシュ	חשיש
配送	משלוחים
配送	משלוח
配送	משלוחים
配送	משלוח
答弁	תשובה
答弁	תענה
答弁	ענה
答弁	התשובה
密輸	הברחה
密輸	הברחת
密輸	הברחות
密輸	הברחה
密輸	מבריח
密輸	הבריח
密輸	להבריח
スロープ	מדרון
スロープ	המדרונות
本能	אינסטינקט
本能	אינסטינקטים
本能	אינסטינקטים
ガザ	לעזה
ガザ	עזה
用例	דוגמאות
ゼウス	זאוס
コロンブス	קולומבוס
口頭	אוראלי
ジンバブエ	זימבבואה
ジンバブエ	מזימבבואה
ヘラクレス	הרקולס
後見	אפוטרופסות
訃報	מיתות
光度	עוצמה
ビューティフル	יפה
ビューティフル	יפים
ビューティフル	יפות
ナオミ	נעמי
ホロコースト	השואה
ホロコースト	שואה
華子	האנקו
タタール	טטרים
タタール	טטרית
ソリューション	פתרונות
ソリューション	פיתרון
ソリューション	פתרון
ソリューション	הפתרון
同情	חמלה
同情	סימפטיה
同情	אהדה
コーエン	cohen
コーエン	כהן
挙動	התנהגות
挙動	התנהגות
ムアン	מואנג
トワイライト	הדמדומים
トワイライト	דמדומים
小橋	כובשי
