din	od
daniel	danijel
daniel	daniel
daniel	danijela
destul	dovoljno
destul	dovoljan
destul	dosta
jurnalul	žurnal
jurnalul	dnevnika
jurnalul	dnevniku
jurnalul	dnevnik
turistice	turistička
turistice	turističkih
live	live
publicate	objavljenog
publicate	objavljen
publicate	objavljene
publicate	objavljeni
publicate	objavljena
situația	situacija
situația	stanje
maghiară	mađarski
negru	crni
negru	crna
omul	muškarac
interes	kamata
știință	nauka
acordat	dalo
acordat	dat
acordat	posmatralo
acordat	nagrađeni
acordat	dodijelila
alții	ostali
alții	drugi
teoria	teorija
karl	karl
rând	redom
folosește	koristimo
folosește	upotreba
folosește	iskoristi
folosește	koristi
folosește	koriste
valoare	vrijednost
civil	civilno
civil	civilna
civil	civilno
civil	civilna
civil	civilni
armată	vojska
armată	vojska
armată	armija
tudor	tudor
modul	modu
modul	mode
modul	mod
modul	modul
modul	plugin
regizat	usmjeren
regizat	režija
regizat	režirao
albert	albert
sursă	izvor
lacul	jezero
ocupă	zauzimaju
per	po
italian	italijanski
schimb	razmjenu
schimb	razmjena
singură	sami
singură	sama
singură	single
craiova	craiova
culoare	boja
culoare	boji
culoare	boje
culoare	boju
culoare	boja
chitară	gitara
muncă	rad
model	model
model	modela
trece	prolazi
trece	prođe
trece	proći
trece	pass
folosind	koristeći
literare	književni
literare	književna
găsește	nalaz
găsește	nađe
găsește	pronalaze
găsește	pronaći
găsește	find
găsește	naći
studio	studio
materiale	materijal
materiale	material
materiale	materijale
materiale	materijalima
materiale	materijala
materiale	materijali
dezvoltat	razvijao
dezvoltat	razvijene
dezvoltat	razvio
populară	popularna
populară	popularan
populară	popularni
frederic	frederic
frederic	fridrik
frederic	frederick
frederic	frederik
corpul	tijela
corpul	tijelo
corpul	tijelu
corpul	telo
elena	elena
populare	popularna
populare	popularan
populare	popularni
ideea	ideja
autori	autori
diagrama	dijagram
cercetare	istraživanje
cercetare	istraživanja
actual	trenutna
companie	kompanija
crimeea	krim
controlul	kontrolisanje
controlul	kontrolisati
controlul	kontroliše
controlul	kontroli
controlul	kontrola
california	kalifornija
minute	minuta
artist	umjetnik
pace	mira
târgu	târgu
societatea	društvo
comitat	okrug
evrei	jevreji
sens	čulo
formula	formula
meci	meč
contra	contra
contra	protiv
utilizator	korisnički
utilizator	korisnik
suedia	švedska
locuitorii	stanovništvo
prințesa	princeza
prințesa	princeze
comunitatea	zajednica
cap	glava
cap	kap
echipă	tim
echipă	ekipa
cuvinte	riječi
cuvinte	reči
colaborare	saradnja
jocurile	igara
jocurile	igre
jocurile	igrama
literatura	književnost
mijlocul	sredinom
personal	ličnu
personal	ličnim
personal	lične
personal	lična
personal	lično
personal	lični
personal	personal
personal	lično
personal	osoblje
regizor	režiser
regizor	direktor
albă	bijela
albă	bijeli
cine	ko
cine	koji
star	zvijezda
inferioară	donjem
inferioară	niže
inferioară	niži
marie	marie
marie	mari
muzical	muzičkim
muzical	muzičke
muzical	muzički
muzical	muzička
muzical	mjuzikl
muzical	musical
organizat	organizirani
organizat	organizirano
organizat	organizirana
organizat	organizovana
organizat	organizovane
organizat	organizovani
organizat	organizovano
organizat	organizovan
literar	književni
literar	književna
situl	sajtu
situl	sajt
publicată	objavljenog
publicată	objavljen
publicată	objavljene
publicată	objavljeni
publicată	objavljena
antrenor	trener
antrenor	selektor
atac	napad
atac	napad
copil	beba
copil	baby
copil	mala
copil	dijete
discuri	rekordi
discuri	zapisi
discuri	diskovi
port	luka
port	port
numere	brojevi
scrise	pisani
scrise	napisano
scrise	zapisano
scrise	napisao
scrise	pisan
scrise	pisao
clubul	kluba
romi	roma
romi	rome
romi	romi
romi	romska
infanterie	pješadija
pierre	pierre
pagină	page
pagină	stranica
considerată	smatran
xvi	xvi
cineva	neko
cineva	neko
olimpice	olimpijski
europei	evropa
voce	glas
liberă	free
popescu	popescu
greu	heavy
greu	teški
greu	težak
greu	teška
greu	teške
greu	hard
greu	teško
greu	teška
greu	težak
crescut	porastao
crescut	podignut
crescut	podigao
rezoluție	rezolucija
proiectul	projekt
proiectul	projekat
olanda	holandija
olanda	holandija
henry	henri
henry	henry
finală	finale
finală	završni
finală	konačni
israel	izrael
intrarea	ulazak
intrarea	upis
intrarea	ulaz
vară	ljeto
compozitor	kompozitor
versiunea	verzija
prezența	prisustvo
vladimir	vladimir
motiv	motiv
motiv	razum
neagră	crni
neagră	crna
bihor	bihor
uefa	uefa
popular	popularna
popular	popularan
popular	popularni
existența	postojanja
existența	postojanje
papa	papa
papa	papa
altfel	inače
sport	sport
sport	sportsko
ministrul	ministar
poloniei	poljska
creșterea	rast
studiat	studirao
studiat	proučili
studiat	učio
studiat	proučen
studiat	proučavao
studiat	proučio
plasa	neto
plasa	net
mutat	preselio
scrisă	pisani
scrisă	napisano
scrisă	zapisano
scrisă	napisao
scrisă	pisan
scrisă	pisao
noastre	naše
noastre	naša
noastre	naš
generale	general
filip	philip
filip	filip
filip	filip
subiect	tema
subiect	subjekat
subiect	subjekt
politica	politika
politica	politika
comitate	županije
zece	deset
insulele	ostrva
arta	art
arta	umjetnost
bgcolor	bgcolor
pictor	slikar
gradul	stepenu
gradul	stepen
gradul	stepena
autorul	autor
ora	ora
ora	sat
ora	vrijeme
posibil	moguće
posibil	mogući
posibil	moguće
onoare	počast
onoare	čast
onoare	časti
onoare	čast
înalt	visoka
înalt	visok
înalt	visoki
mii	hiljade
mii	hiljadu
mii	hiljada
mii	hiljade
joacă	play
joacă	igrati
joacă	igraju
culturale	kulturna
culturale	kulturno
culturale	kulturni
culturale	kulturnih
tom	tome
tom	tom
continuare	nastavak
continuare	nastavak
ore	sati
moarte	smrt
vremea	vremenska
monumentul	spomenik
forme	forme
forme	formama
forme	oblici
forme	oblike
program	program
program	program
program	raspored
susținut	podržao
susținut	podržali
susținut	zadobio
alegerile	izbori
linie	linija
lungă	dugi
lungă	dug
lungă	dugu
lungă	long
lungă	dugo
producție	proizvodnja
urban	urban
urban	urbani
urban	urbano
urban	urbana
urban	urbane
strada	street
strada	ulice
strada	ulica
viii	viii
drum	put
lung	pluća
lung	dugi
lung	dug
lung	dugu
lung	long
lung	dugo
festivalul	festival
alta	alta
zonele	područja
zonele	oblasti
tipuri	tipovi
tipuri	vrste
primii	prvo
primii	prvi
versuri	ajeti
versuri	ajeta
versuri	teksta
versuri	tekstova
versuri	tekstove
versuri	lirika
versuri	stihovima
steaua	zvijezda
jucător	igrač
sursa	izvor
familii	porodice
christian	hrišćanski
christian	christian
christian	hrišćanska
christian	kršćanska
christian	hrišćanin
christian	kristijan
west	zapadu
west	zapad
distanță	udaljenost
distanță	udaljeni
distanță	udaljene
clădirea	zgrada
biblioteca	biblioteka
formate	formirane
formate	formirana
formate	formats
piatra	stone
piatra	kamen
piatra	kameno
piatra	kameni
piatra	rok
piatra	rock
termen	mandat
termen	izraz
termen	termin
valoarea	vrijednost
don	don
religioase	vjerski
religioase	vjersko
religioase	vjerskim
religioase	vjerska
religioase	vjerskih
religioase	vjerske
calais	calais
rio	rio
alpi	alpi
doctor	doktor
drepturile	prava
emir	emir
emir	amir
turnul	toranj
washington	washington
washington	vašington
nobel	nobelova
nobel	nobel
economică	ekonomske
economică	ekonomska
economică	ekonomski
economică	ekonomske
gentile	gentile
adăugat	dodaje
adăugat	dodali
adăugat	dodao
afară	izvan
afară	iz
afară	out
decenii	decenijama
decenii	decenija
stilul	stil
stilul	style
los	los
non	non
proces	proces
proces	suđenje
aparține	pripada
domeniu	domen
han	han
cerut	zatražio
cerut	zatražila
cerut	tražio
xiv	xiv
comanda	naredba
comanda	komandu
comanda	komanda
comanda	naređenje
comanda	naredbu
comanda	reda
comanda	red
interior	unutrašnjost
interior	unutar
interior	unutrašnji
interior	unutrašnja
interior	enterijera
friedrich	friedrich
madrid	madrid
bani	novac
xvii	xvii
secole	vijekova
secole	vijekovima
crearea	stvaranje
crearea	kreiranje
crearea	stvaranje
ron	ron
șah	šah
argint	srebro
intră	ući
norvegia	norveška
regina	regina
regina	queen
regina	kraljica
galerie	galerija
decis	odlučili
decis	odlučilo
decis	odlučila
decis	odlučio
dnipropetrovsk	dnjipropetrovsk
unitate	jedinstvo
unitate	jedinica
johann	johann
campania	kampanija
campania	kampanje
campania	kampanji
campania	kampanja
campania	kampanju
dupa	nakon
compus	sastavljene
compus	jedinjenje
partid	stranka
partid	partija
scop	svrha
moderne	moderna
moderne	savremena
moderne	savremen
descrie	opisati
descrie	opisivanje
condiții	uslovi
energie	energija
schimbat	promijenio
schimbat	promijenila
schimbat	promijenjen
extrem	izuzetno
extrem	ekstremni
extrem	krajnjem
extrem	ekstremne
extrem	ekstremnim
tratatul	sporazum
elveția	švicarska
eveniment	manifestacija
eveniment	događaj
totul	sve
ana	ana
aer	vazduh
standard	standardni
mișcarea	pokret
solid	čvrsto
solid	čvrste
apa	voda
sezon	sezona
traian	traian
stadionul	stadionul
stadionul	stadion
studiile	studijama
studiile	proučavanja
studiile	studije
anunțat	najavljeno
anunțat	najavio
anunțat	objavio
anunțat	objavili
cazuri	slučajevi
sine	sinus
latină	latinski
munte	planina
edward	edvard
edward	edward
descoperă	otkriti
descoperă	otkriju
descoperă	otkrili
descoperă	otkrije
romană	rimski
romană	rimsko
romană	roman
conducător	vladar
conducător	lider
evenimentul	manifestacija
evenimentul	događaj
poziție	pozicija
poziție	položaj
masă	sto
masă	masa
masă	obroku
maritime	pomorski
maritime	maritime
povestea	priča
spațiu	prostor
bas	bas
bas	bas
opt	osam
coreea	koreja
interne	unutrašnje
interne	unutrašnja
interne	unutrašnji
eugen	eugen
ionescu	ionescu
încearcă	pokušaj
încearcă	try
reprezentat	zastupljena
reprezentat	predstavljao
reprezentat	predstavljena
parlamentului	parlament
teren	polje
teren	land
teren	kopnena
teren	zemlja
teren	terenu
burgundia	bordo
serbia	srbija
marcat	postigao
marcat	obilježena
marcat	obilježio
marcat	obilježen
canton	kanton
london	london
utilizat	korištene
utilizat	koristi
utilizat	korišteno
utilizat	korišten
severin	severin
produce	proizvoditi
produce	proizvodi
france	francuska
cult	kult
cult	mesdžida
otto	otto
control	kontrolisanje
control	kontrolisati
control	kontroliše
control	kontroli
control	kontrola
preot	sveštenik
preot	sveštenika
versiune	verzija
făcute	made
făcute	napravio
făcute	napravljena
făcute	napravljen
făcute	napravila
cristian	cristian
lorena	lorena
fişier	dosije
fişier	datoteka
fişier	arhiva
fişier	file
păstrează	zadrži
păstrează	keep
iosif	joseph
vrea	želi
condițiile	uslovi
emil	emil
bucovina	bukovina
pictură	slikarstvo
zilele	dana
prezentat	predstavila
prezentat	predstavljena
prezentat	predstavljen
prezentat	predstavilo
prezentat	predstavio
prezentat	podnijela
folosirea	koristeći
sala	sala
sala	gym
turcia	turska
animale	životinje
medicină	medicina
producător	producent
producător	proizvođač
relativ	relativna
relativ	relativno
vecine	komšija
vecine	susjeda
vecine	susjeda
material	materijal
material	material
regiuni	regije
bogdan	bogdan
dolari	dolara
înălțime	visina
imaginea	imidžu
imaginea	imidž
imaginea	slika
parlamentul	parlament
statutul	status
statutul	statutu
umane	čovjek
operă	opera
natural	prirodno
natural	prirodno
planul	plan
textul	tekst
textul	text
plecat	nestao
plecat	nestali
plecat	otišli
plecat	otišla
medalia	medalja
medalia	medalju
vârstă	uzrast
vârstă	godište
vârstă	doba
vârstă	age
vârstă	starost
înregistrat	snimila
înregistrat	snimljene
înregistrat	snimljen
înregistrat	snimio
înregistrat	registrovan
înregistrat	registrovana
serial	serijske
serial	serijski
serial	serijskog
serial	serijska
administrative	upravna
turci	turci
turci	turski
absolvit	diplomirao
münchen	münchen
xiii	xiii
vara	ljeto
belgia	belgija
jack	jack
normandia	normandija
sora	sestra
acțiuni	dionica
acțiuni	dijeli
acțiuni	akcija
acțiuni	radnje
acțiuni	akcije
acțiuni	postupci
acțiuni	postupcima
vine	dolazi
name	ime
răspuns	odgovor
răspuns	odgovor
răspuns	odgovor
rezultate	rezultati
camera	sobu
camera	soba
camera	sobe
anna	ana
anna	anna
discuții	diskusija
discuții	diskusija
poezie	sevdalinka
poezie	poezija
economic	ekonomske
economic	ekonomska
economic	ekonomski
economic	ekonomske
obiecte	objekti
acasă	dom
acasă	home
budapesta	budimpešta
consilier	savjetnik
consilier	savjetnik
consilier	savetnik
consilier	savjetnik
sfârșit	kraj
secolele	vijekova
secolele	vijekovima
secretar	sekretar
permis	dozvoljena
permis	dozvoljeno
permis	dozvoljen
permis	dozvolio
permis	dozvoljena
maxim	max
maxim	maksim
maxim	maksimalna
maxim	maksimalni
maxim	maksimalne
maxim	maksimum
maxim	maksimalno
danemarca	danska
transport	prijevoz
transport	prevoz
transport	transport
transport	transport
coasta	obala
menționat	spomenut
menționat	spominje
menționat	spomenuo
menționat	pomenuo
menționat	spomenuta
pavel	paul
pavel	pavel
lei	lavovi
exact	tačno
exact	tačan
cronica	hronika
grupuri	grupe
studiu	proučiti
studiu	studija
studiu	proučavanja
florin	barry
florin	florin
socială	društvena
socială	društvene
socială	društvenu
socială	socijalna
fier	željezo
notă	napomena
motive	razlozi
motive	razloga
mount	mount
pian	klavir
păstrat	zadržala
ucis	ubila
ucis	ubio
ucis	ubijena
ucis	ubijen
ucis	ubila
ucis	ubili
ucis	ubio
ucis	ubijena
ucis	ubijen
ucis	ubijeni
direcția	smjer
direcția	pravac
știe	zna
comun	zajednički
comun	zajedničkim
comun	zajedničku
marne	marne
soldați	vojnici
administrativă	upravna
miliarde	bilion
miliarde	milijarde
miliarde	milijardi
modelul	model
modelul	modela
știu	zna
știu	znaju
știu	know
ortodoxe	pravoslavna
ortodoxe	pravoslavni
necesare	potrebnih
necesare	neophodni
necesare	neophodno
necesare	neophodna
necesare	neophodan
necesare	neophodnih
necesare	neophodnu
comentariu	komentara
comentariu	komentar
king	king
king	kralj
actuală	trenutna
vârful	vrh
pag	pag
viitor	budućnost
clar	jasni
clar	jasnih
clar	jasno
clar	jasna
clar	jasan
tânăr	mladi
tânăr	mlada
tânăr	young
tânăr	mladić
subiectul	subjekat
subiectul	subjekt
bronz	tan
bronz	bronzana
bronz	bronza
anton	anton
episcop	biskup
lună	mjesec
lună	moon
lună	mjesec
habsburg	habsburška
habsburg	habsburg
org	org
încheiat	završen
încheiat	okončana
încheiat	okončan
opere	operas
ultimele	last
ultimele	poslednji
ultimele	poslednja
ultimele	posljednja
ultimele	zadnja
ultimele	posljednji
ultimele	najnoviji
ultimele	najnovija
ultimele	najnovije
rog	rog
retras	penzionisan
retras	penzionisani
retras	povukao
sofia	sofija
spațiul	prostor
sediu	sjedište
river	rijeka
interpretat	protumačili
records	rekordi
records	zapisi
introdus	uvedeno
introdus	uveo
introdus	uveden
introdus	uvedena
introdus	uveo
introdus	ubačeni
mișcare	motion
mișcare	pokretu
mișcare	pokret
industria	industrija
femeie	žena
femeie	ženka
franz	franz
medic	ljekar
medic	sanitet
comandant	komandant
comandant	komadant
comandant	komandant
bărbați	muškarci
utilizarea	koristeći
utilizarea	koristimo
utilizarea	upotreba
utilizarea	iskoristi
utilizarea	koristi
utilizarea	koriste
tehnică	tehnički
tehnică	tehnička
tehnică	tehnika
adresa	adresa
documente	dokumentima
documente	dokumenata
documente	dokumenti
documente	dokumente
inclus	uključivala
inclus	uključena
volum	volumen
max	max
meciuri	mečevi
meciuri	mečevima
meciuri	mečeva
meciuri	mečeve
baia	baia
arthur	arthur
arthur	artur
corp	tijela
corp	tijelo
corp	tijelu
corp	telo
servicii	usluge
servicii	usluga
servicii	služba
servicii	servis
colecția	zbirka
colecția	kolekcija
colecția	collection
importanță	važnost
importanță	važnosti
importanță	značaj
lupte	borbe
lupte	borbama
lupte	hrvanje
victorie	pobjeda
victorie	pobijedi
victorie	osvoji
victorie	pobjeda
scriitorilor	pisci
scriitorilor	pisaca
scriitorilor	piscima
prof	prof
walter	valter
walter	walter
veneția	venecija
desfășurat	raspoređen
desfășurat	raspoređena
creștere	povećanje
creștere	porast
creștere	povećati
creștere	rast
dacia	dacia
house	kuća
caracter	karaktera
caracter	karakter
caracter	lik
valign	valign
numără	računaju
numără	grof
numără	broji
teritoriu	teritorije
teritoriu	teritorija
speciale	posebna
speciale	specijalno
speciale	specijalni
south	jug
înlocuit	zamijenio
înlocuit	zamijenjeni
săptămâni	sedmica
marin	marin
marin	morskih
marin	morski
marin	marine
albume	albuma
holmes	holmes
holmes	holmesa
producția	proizvodnja
css	css
oscar	oskar
oscar	oscar
conflict	sukob
conflict	konflikt
organizarea	organizacija
capul	glava
ivan	ivan
nimeni	niko
arheologic	arheološka
arheologic	arheološki
arheologic	arheološko
apărare	odbranu
apărare	odbrana
apărare	odbrana
alexander	aleksandar
alexander	alexander
sensul	značenja
sensul	značenju
sensul	značenje
sensul	smisao
următor	sljedeći
următor	narednu
următor	sledeći
următor	slijedeći
jocuri	igara
jocuri	igre
jocuri	igrama
revoluția	revolucija
smith	smith
categorii	kategoriju
categorii	kategorija
categorii	kategorije
categorii	kategorija
noapte	night
acces	pristup
acces	pristupa
acces	access
matematică	matematika
matematică	matematike
matematică	matematička
matematică	matematici
matematică	matematika
specifice	specifične
specifice	konkretne
specifice	specifična
groeneveld	groeneveld
ploiești	ploiești
primește	primaju
primește	prima
centrale	central
centrale	centralni
centrale	centralna
lee	lee
afl	afl
povestiri	priče
povestiri	price
scor	rezultat
scor	rezultatom
red	crvena
comunități	zajednica
portugalia	portugal
wiki	wiki
vlad	vlad
guvern	vlast
occidental	zapadu
occidental	zapadna
occidental	zapadnim
occidental	zapadne
occidental	zapadni
anglo	anglosaksonski
anglo	anglo
propus	predložio
propus	predloženo
propus	predloženi
barcelona	barcelona
posibilitatea	mogućnost
adevărat	istina
adevărat	tačna
austro	austro
midi	midi
realizarea	realizaciju
realizarea	realizaciji
realizarea	realizacija
realizarea	shvatanje
realizarea	realizacija
botoșani	botoșani
copiii	deca
copiii	djeca
copiii	djece
copiii	djecu
copiii	djeca
google	google
studiul	proučiti
studiul	studija
studiul	proučavanja
cuvânt	riječ
făcută	made
făcută	napravio
făcută	napravljena
făcută	napravljen
făcută	napravila
dinamo	dinamo
dinamo	dinamo
construcții	izgradnja
construcții	građevinarstvo
construcții	građevinski
refuzat	porekao
refuzat	odbio
refuzat	odbio
oferit	ponudio
oferit	ponudila
regină	queen
regină	kraljica
independent	independent
independent	nezavisno
independent	nezavisni
independent	nezavisna
independent	nezavisno
terminat	završila
terminat	završio
terminat	završeno
sprijinul	podrška
modernă	moderna
modernă	savremena
modernă	savremen
calificat	kvalificirala
calificat	kvalifikovana
sydney	sydney
pictura	slikarstvo
puternică	jaka
puternică	jaki
foto	foto
foto	fotografija
ridicată	podignut
ridicată	podigao
jan	jan
xii	xii
scorul	rezultat
scorul	rezultatom
bazat	based
bazat	bazirana
bazat	osnovu
relații	odnosi
fifa	fifa
north	sjever
ordine	naređenje
ordine	naredbu
ordine	reda
ordine	red
ordine	naređenje
ordine	naređenja
democrat	demokratski
democrat	demokratska
democrat	demokrata
democrat	demokrata
democrat	demokrati
html	html
italiană	italijanski
elisabeta	elizabeta
elisabeta	elizabeth
elisabeta	elisabeth
trăit	živjela
trăit	živjeli
trăit	živio
seine	seine
pro	pro
pro	pros
milano	milano
milano	milano
parțial	djelomično
parțial	delimično
parțial	djelimično
parțial	djelimična
parțial	djelimični
parțial	delimično
parțial	djelimično
forța	sila
modern	moderna
modern	savremena
modern	savremen
largă	wide
largă	široki
largă	široko
largă	široka
critic	kritičara
critic	kritičar
critic	kritična
critic	kritično
programul	program
programul	program
programul	raspored
formatul	formatu
formatul	formata
formatul	format
asociația	udruženje
asociația	asocijacija
spectatori	gledaoci
personaje	likovi
trupa	bend
înaltă	visoko
înaltă	visoki
înaltă	visoka
înaltă	visok
înaltă	visoki
olt	olt
formarea	formiranje
formarea	formiranja
formarea	formacija
disc	disc
disc	diska
disc	disk
disc	disku
iulia	iulia
iulia	julia
iulia	julija
participă	učestvuje
participă	učestvuju
participă	učestvovati
activități	aktivnosti
suferit	pretrpjela
prinț	princ
prinț	prince
champagne	champagne
eric	eric
influența	uticaja
influența	utjecaj
influența	uticaj
air	vazduh
dunării	dunav
comerciale	komercijalne
comerciale	komercijalni
comerciale	reklama
autonomă	autonomni
autonomă	autonomne
autonomă	autonomna
învins	poraženi
învins	poražena
învins	porazila
învins	porazio
marius	mariusa
premiu	nagrada
premiu	nagrade
mark	marka
mark	mark
garonne	garonne
educație	obrazovanje
coa	coa
recunoscut	priznao
recunoscut	priznala
recunoscut	priznata
recunoscut	priznat
așezare	naselje
legătura	veza
legătura	link
dimensiuni	dimenzije
activ	aktivna
activ	aktivni
activ	aktivan
hans	hans
grad	razreda
grad	stepenu
grad	stepen
grad	stepena
interviu	intervju
simon	simon
tratat	tretiran
tratat	tretiraju
tratat	sporazum
maximă	maksimalna
maximă	maksimalni
maximă	maksimalne
maximă	maksimum
maximă	maksimalno
sisteme	sistemi
arbitru	sudija
arbitru	ref
intre	između
jocul	igra
încredere	povjerenje
încredere	trust
încredere	povjerenje
carl	carl
cântec	pjesma
ajutor	pomoći
ajutor	pomogne
ajutor	pomoć
foc	vatra
curent	trenutna
funcții	funkcija
funcții	funkcije
exterior	spoljne
exterior	vanjski
exterior	spoljnoj
exterior	spoljašnje
exterior	spoljašnja
exterior	vanjska
exterior	vanjski
exterior	exterior
catedrala	katedrala
starea	status
maghiar	mađarski
frank	frank
închisoare	zatvor
închisoare	zatvor
scriitori	pisci
scriitori	pisaca
scriitori	piscima
ținut	zadržala
școli	škole
grand	velika
grand	grand
grand	reisul
ilie	ilie
britanică	britanski
britanică	britansko
britanică	britanska
britanică	britanske
britanică	britanci
hitler	hitler
secțiunea	odeljak
secțiunea	sekcija
șterge	izbrisati
premiera	premijeru
premiera	premijerno
elst	elst
construite	sagrađena
construite	izgrađena
construite	izgrađeno
construite	izgradio
construite	konstruisana
personale	ličnu
personale	ličnim
personale	lične
personale	lična
personale	lično
personale	lični
istoricul	historija
personaj	karaktera
personaj	karakter
personaj	lik
deținut	zatvorenik
cezar	cezar
cere	ask
relațiile	odnosi
avioane	aviona
avioane	avioni
colegiul	fakultet
colegiul	koledž
securitate	obezbjeđenje
securitate	sigurnost
catalina	catalina
raionului	rayon
originea	porijekla
originea	porijeklo
muntele	planina
muntele	mount
inginer	inženjer
gura	usta
datele	datira
datele	datuma
datele	datumi
datele	podatak
problemă	problem
finlanda	finska
natură	priroda
sovietic	sovjetski
anual	godišnje
anual	godišnjim
anual	godišnji
anual	godišnjem
anual	godišnja
marginea	edge
luxemburg	luksemburg
cercetări	istraživanje
cercetări	istraživanja
teritoriile	teritorije
teritoriile	teritorija
titluri	naslovi
titluri	titule
titluri	titula
galeria	galerija
dovedit	dokazali
dovedit	dokazan
dovedit	dokazala
dovedit	dokazana
dovedit	dokazano
existente	postojeće
existente	postojećim
existente	postojećih
existente	postojeći
piesă	komad
matei	matthew
căsătorie	brak
linii	linije
filozofie	filozofija
east	istok
cauză	prouzrokovati
cauză	uzrok
litere	pisma
litere	slova
locală	lokalnom
locală	lokalni
lipsă	nestala
lipsă	nestale
lipsă	missing
lipsă	nestao
lipsă	nestali
lipsă	nedostaje
practic	praktične
practic	praktična
practic	praktični
practic	praktično
cam	cam
protejată	zaštićeni
protejată	zaštićen
protejată	zaštićena
noaptea	night
arabă	arab
arabă	arapsko
arabă	arapskih
arabă	arapska
arabă	arapski
părinții	roditelji
arhitectură	arhitektura
regiunile	regije
egipt	egipat
scenă	scena
feminin	ženka
considerate	smatran
scădere	smanjenja
scădere	smanjenje
forță	sila
soție	supruga
soție	žena
drepturi	prava
cimitirul	groblje
cimitirul	groblje
contribuit	doprinijela
contribuit	doprinijeli
contribuit	doprinio
contribuit	doprinijelo
spaniolă	španski
practică	praktične
practică	praktična
practică	praktični
practică	praksu
practică	praksi
practică	praksom
practică	praksa
discuţie	diskusija
sute	stotine
magazine	radnje
magazine	prodavnice
magazine	prodavnice
cotă	kvota
unitatea	jedinstvo
unitatea	jedinica
leon	lion
leon	leon
lumină	svjetlost
regală	royal
regală	kraljevska
regală	kraljevsko
regală	kraljevski
act	ponašaju
act	čin
act	akt
lake	jezero
editor	izdavač
editor	editor
editor	urednik
exemple	primjeri
rowspan	rowspan
alegeri	izbori
alegeri	izbori
alegeri	izbori
serviciul	služba
serviciul	servis
crăciun	božić
personală	ličnu
personală	ličnim
personală	lične
personală	lična
personală	lično
personală	lični
larg	wide
larg	široki
larg	široko
larg	široka
poezii	poezija
viitorul	budućnost
necesar	potrebnih
necesar	neophodni
necesar	neophodno
necesar	neophodna
necesar	neophodan
necesar	neophodnih
necesar	neophodnu
stalin	staljin
ofițer	oficire
ofițer	oficir
ofițer	oficirom
ben	benu
ben	bene
ben	ben
iarnă	zima
link	veza
link	link
ruși	rusi
roger	roger
frecvent	često
administrator	admin
administrator	administrator
civile	civilno
civile	civilna
catolic	katolici
catolic	katolički
catolic	katolička
catolic	katolik
piață	tržište
piață	tržišta
problemele	problemi
natura	priroda
columbia	columbia
columbia	kolumbija
columbia	kolumbija
polonez	poljski
episcopul	biskup
cucerit	osvojio
cucerit	osvojen
ministerului	ministarstvo
cartierul	naselje
presă	press
presă	štampa
presă	media
presă	mediji
petrecut	potrošio
petrecut	proveo
imperiu	carstvo
secret	tajna
fondată	osnovana
fondată	osnovan
fondată	utemeljena
fondată	osnovano
ruse	ruse
oficiale	zvanična
oficiale	zvaničnik
oficiale	zvanične
oficiale	zvanični
oficiale	službeni
curând	ubrzo
curând	uskoro
stația	stanica
închis	zatvorena
închis	zatvoreno
închis	zatvorio
element	elemenat
element	element
roșii	paradajz
roșii	paradajz
munca	rad
funcționează	radovi
funcționează	funkcioniše
funcționează	radi
persoana	osoba
persoana	osobe
str	str
localizare	lokacija
localizare	localization
contact	kontakt
ordin	naređenje
ordin	naredbu
ordin	reda
ordin	red
renania	porajnje
capacitate	kapacitet
capacitate	kapaciteti
capacitate	sposobnosti
capacitate	sposobnost
arme	oružje
arme	oružja
arme	puške
arme	oružje
arme	guns
stele	zvijezda
stele	zvezde
napoleon	napoleona
napoleon	napoleon
instituții	institucije
instituții	institucija
cântece	pesama
cântece	pjesme
cântece	pesme
cântece	pjesmama
cântece	pjesama
adoptat	usvojen
adoptat	usvojena
federația	federacija
windows	windows
comercial	komercijalne
comercial	komercijalni
comercial	reklama
crește	povećanje
crește	porast
crește	povećati
crește	rastu
crește	rasti
rss	rss
calitatea	kvalitet
calitatea	kvaliteta
antonio	antonio
jucători	igrači
trecerea	prenošenja
varianta	varijanta
nova	nova
statuia	kip
profesorul	profesor
tipul	tip
tipul	type
liberal	liberalne
liberal	liberalni
liberal	liberalna
pădurea	šuma
contract	ugovor
croația	hrvatska
compusă	sastavljene
repede	brzo
repede	brzo
repede	brza
repede	brz
repede	brzi
repede	brzo
mary	merjem
condamnat	osudila
condamnat	osudio
condamnat	osuđeni
condamnat	osuđen
podul	most
rău	loše
rău	bad
rău	loš
são	são
artistică	umjetnička
artistică	umjetničko
artistică	umjetničkim
artistică	umjetnički
culturală	kulturna
culturală	kulturno
culturală	kulturni
culturală	kulturnih
limbile	jezici
limbile	jezike
descris	opisala
descris	opisane
descris	opisan
descris	opisao
lungimea	dužina
mediul	okruženju
mediul	okoliš
mediul	sredina
mediul	okolina
mediul	okruženje
lucian	lucian
tronul	prijesto
tronul	arš
tronul	tronu
tronul	tron
tronul	trona
ansamblul	ansambl
electric	električne
electric	električna
electric	električni
electric	električna
electric	električni
rezultatul	rezultat
recent	nedavno
recent	nedavne
recent	nedavni
recent	nedavna
recent	nedavnim
înapoi	nazad
înapoi	back
înapoi	vrati
societate	društvo
protecție	zaštita
protecție	zaštitu
scoția	škotska
concert	koncert
carieră	karijeru
carieră	karijere
carieră	karijera
carieră	kamenolom
arena	arena
motor	motor
motor	motor
