kategória	categoria
písomná	escrita
katedrála	catedral
vojenský	militares
vojenský	militar
plán	plano
plán	plan
plán	planejar
auvergne	auvergne
tretia	terceira
tretia	terço
tretia	terceiro
podobný	semelhante
podobný	similar
podobný	semelhantes
podobný	similares
výskumu	investigação
výskumu	pesquisa
výskumu	pesquisas
účely	fins
účely	propósitos
účely	finalidades
atmosféry	atmosfera
osi	osi
osi	machados
osi	eixos
osi	eixo
osi	eixos
dôme	dôme
mars	marte
mars	mars
stredisko	centrar
stredisko	centralizar
stredisko	centro
stredisko	centre
dĺžky	comprimentos
dĺžky	comprimento
synov	sons
synov	filhos
milióna	milhões
milióna	milhão
yonne	yonne
gers	gers
oceánu	oceanos
oceánu	oceano
členenie	repartição
členenie	detalhamento
členenie	desagregação
členenie	discriminação
členenie	avarias
členenie	discriminações
maine	maine
čína	porcelana
čína	china
spisovateľka	escritora
spisovateľka	escritor
osem	oito
osem	eight
postaviť	construir
postaviť	construa
postaviť	build
postaviť	constrói
prišli	chegou
prišli	chegaram
prišli	cheguei
prišli	vieram
prišli	chegou
prišli	veio
štátne	estaduais
štátne	state
štátne	estado
štátne	estadual
dosiahnuť	alcance
dosiahnuť	alcança
dosiahnuť	reach
dosiahnuť	alcançar
dosiahnuť	alcançar
povedal	said
povedal	disse
povedal	contada
medailu	medalha
škôl	escolas
žiarenia	radiação
žiarenia	radiações
prijal	abraçou
každého	todos
každého	cada
straty	perda
straty	perdas
straty	perdas
straty	prejuízos
straty	baixas
pes	cão
pes	cadela
pes	dog
pes	cachorro
american	americano
american	americanos
american	american
american	americana
minister	ministro
minister	ministra
momentálne	actualmente
momentálne	atualmente
predchodca	predecessor
predchodca	antecessora
predchodca	antecessor
mori	mori
mori	mar
domy	casas
domy	casas
služieb	serviços
polovica	metade
polovica	meia
polovica	meio
polovica	half
lety	vôos
lety	voos
techniky	técnicas
sopka	vulcão
kariéru	carreira
eduard	eduardo
eduard	edward
eduard	eduard
prešove	prešov
zlaté	fofo
zlaté	giro
zlaté	fofos
zlaté	gracinha
zlaté	fofa
zlaté	dourada
zlaté	dourados
zlaté	golden
zlaté	ouro
zlaté	dourado
white	brancos
white	branco
white	white
white	brancas
white	branca
súčasná	concorrente
súčasná	concomitante
súčasná	contemporâneo
súčasná	contemporâneos
súčasná	contemporâneas
súčasná	contemporânea
isté	certas
alexandra	alexandra
stupňa	instância
wta	wta
starší	anciãos
starší	anciões
starší	elder
starší	ancião
starší	idosas
starší	idosa
starší	idosos
starší	idoso
karty	cartões
karty	cartas
karty	cards
karty	guias
karty	abas
karty	separadores
karty	card
karty	cartão
študentov	alunos
študentov	estudantes
mike	mike
určený	determinado
určený	determinada
určený	determinados
určený	designados
určený	designada
určený	designado
určený	designadas
frank	frank
pomenovanie	termo
pomenovanie	nomear
pomenovanie	denominação
vznikajú	surgir
minimálne	mínimos
minimálne	mínimo
minimálne	mínima
minimálne	minimo
minimálne	mínimo
minimálne	mínimos
minimálne	mínima
simon	simon
simon	simão
simon	simón
dolárov	bucks
dolárov	dolares
dolárov	dólares
metódy	métodos
útočník	atacante
útočník	agressor
útočník	atacante
útočník	striker
podniky	empreendimentos
podniky	empresas
podniky	negócios
základ	foundation
základ	fundações
základ	fundação
základ	alicerce
základ	base
základ	base
obyčajne	geralmente
obyčajne	normalmente
obyčajne	habitualmente
obyčajne	usualmente
street	rua
street	street
nástroj	instrumento
nástroj	ferramenta
bibliografia	bibliografia
radio	radio
radio	rádio
tarn	tarn
európske	europeu
európske	europeia
európske	europeias
rozšírenie	prolongamento
rozšírenie	extensão
rozšírenie	prorrogação
rozšírenie	expansão
rozšírenie	alargamento
rozšírenie	expandir
nemci	alemães
jazera	lago
friedrich	frederico
friedrich	friedrich
výstup	saida
výstup	saída
výstup	sair
výstup	output
výstup	saída
vozidiel	veículos
slová	palavras
vesmíre	universe
vesmíre	universo
vesmíre	cosmo
vesmíre	cosmos
maximálna	max
maximálna	máx
maximálna	máximo
maximálna	máxima
obsahujú	contenha
obsahujú	conter
obsahujú	contenham
obsahujú	contêm
teploty	temperaturas
teploty	temperatura
teploty	temperaturas
nástupca	sucessor
nástupca	sucessora
zomrela	morreu
zomrela	morri
zomrela	morreram
zomrela	faleceu
zostal	fiquei
zostal	ficou
zostal	ficaram
zostal	permaneceu
zostal	permaneceram
zostal	permaneceu
dostať	apanha
dostať	obtenha
dostať	receba
dostať	obter
pravda	true
pravda	verdadeiro
pravda	verdade
pravda	verdadeira
pravda	verdade
pravda	truth
pracovník	trabalhador
pracovník	operário
vysoko	alto
vysoko	high
vysoko	altos
vysoko	altas
vysoko	alta
vysoko	altamente
austrália	austrália
austrália	montar
príležitosti	ocasiões
príležitosti	opportunity
príležitosti	oportunidade
príležitosti	oportunidades
príležitosti	oportunidades
príležitosti	ocasião
kráľov	kings
kráľov	reis
ťažké	pesado
ťažké	heavy
ťažké	pesadas
ťažké	pesados
ťažké	pesada
ťažké	duro
ťažké	hard
ťažké	difícil
ťažké	dura
ťažké	duro
ťažké	durão
ťažké	difícil
ťažké	dificil
ťažké	difíceis
ťažké	difícil
fakt	fato
fakt	facto
fakt	realmente
prekladateľ	tradutor
prekladateľ	tradutora
big	big
big	grande
big	grandes
doma	home
doma	casa
doma	lar
rozdelenie	repartição
rozdelenie	detalhamento
rozdelenie	desagregação
rozdelenie	discriminação
rozdelenie	divisão
rozdelenie	subdivisões
rozdelenie	subdivisão
rozdelenie	dividir
rozdelenie	split
rozdelenie	repartição
rozdelenie	distribuição
ďalšia	outro
ďalšia	outra
ďalšia	seguinte
ďalšia	próximo
ďalšia	próxima
ďalšia	next
metóda	método
cieľ	objectivo
cieľ	objetivo
cieľ	aim
cieľ	pontaria
cieľ	apontar
cieľ	destino
cieľ	gol
cieľ	objetivo
cieľ	golo
cieľ	baliza
cieľ	meta
cieľ	alvo
cieľ	target
juan	juan
ročný	anualmente
ročný	anual
ročný	anuais
ročný	anual
mnohí	muitos
mnohí	muitas
mohlo	poderiam
mohlo	podia
mohlo	poderia
mohlo	podiam
auto	carro
auto	automóvel
auto	camião
auto	caminhão
auto	auto
auto	automático
fáza	fase
fáza	palco
fáza	etapa
stránku	pagina
stránku	página
stránku	page
vrstvy	camadas
definitívne	definitivamente
definitívne	definitiva
definitívne	definitivas
definitívne	definitivos
definitívne	definitivo
definitívne	definitivamente
obsahu	conteúdos
obsahu	teor
obsahu	conteúdo
obsahu	conteúdos
obsahu	conteúdo
známych	conhecidos
tlaku	pressões
tlaku	pressão
vii	vii
vytvorenie	criação
vytvorenie	criando
vytvorenie	criar
vytvorenie	criação
ardennes	ardenas
politiky	política
politiky	politica
politiky	política
politiky	políticas
porovnaní	comparado
porovnaní	comparada
porovnaní	comparados
funguje	funciona
funguje	obras
funguje	trabalhos
funguje	works
funguje	trabalha
josé	jose
josé	josé
josé	josé
generácie	generation
generácie	geração
generácie	gerações
židov	judeus
dome	dom
návrat	retorno
návrat	regresso
návrat	devolução
návrat	retornar
návrat	retorno
návrat	regresso
fínsko	finlândia
fínsko	finlandia
slovákov	eslovacos
zbor	coral
zbor	coro
zbor	corps
spolupracoval	colaboraram
spolupracoval	colaborou
spolupracoval	colaborado
spolupracoval	colaboraram
spolupracoval	colaborou
spolupracoval	cooperou
upravené	editado
upravené	editada
upravené	ajustada
upravené	ajustados
upravené	ajustado
upravené	personalizado
upravené	personalizados
vstúpil	entraram
vstúpil	entrou
strely	mísseis
strely	misseis
strely	shots
strely	tiros
strely	drones
útvary	departamentos
pomer	rácio
pomer	proporção
poslanec	membro
červený	vermelhos
červený	vermelhas
červený	vermelha
červený	vermelho
červený	vermelhos
červený	red
výskyt	ocorrência
výskyt	incidência
kapitán	capitã
kapitán	capitão
blue	blue
blue	azul
blue	azuis
desať	dez
desať	ten
čile	chile
smith	silva
smith	smith
revolúcie	revolution
revolúcie	revolução
revolúcie	rotações
revolúcie	revoluções
gold	ouro
gold	gold
gold	dourado
ocenenie	prémios
ocenenie	premiação
ocenenie	awards
ocenenie	prêmios
ocenenie	apreço
ocenenie	apreciação
ocenenie	valorização
ocenenie	avaliação
ocenenie	prémio
ocenenie	prêmio
league	league
league	liga
scenárista	argumentista
scenárista	roteirista
závislosti	vícios
závislosti	dependência
závislosti	dependências
množstva	quantidades
množstva	quantidade
viktor	vítor
viktor	victor
viktor	vitor
viktor	vítor
viktor	viktor
hmoty	matéria
knižnica	biblioteca
úspechy	conquistas
úspechy	realizações
úspechy	sucessos
úspechy	êxitos
úspechy	acertos
úspechy	realizações
bus	autocarro
bus	ônibus
bus	autocarros
aube	aube
tvare	forma
tvare	shape
výšku	altura
prvok	widget
prvok	elemento
prvok	característica
prvok	funcionalidade
prvok	elementos
prvok	elemento
aude	aude
igor	igor
rovnaký	iguais
rovnaký	igualar
rovnaký	equal
rovnaký	igual
rovnaký	mesma
rovnaký	mesmo
rovnaký	mesmos
dolné	lower
dolné	inferior
mieru	paz
koncert	concerto
koncert	concertos
koncert	concert
poslanci	parlamentares
poslanci	eurodeputados
poslanci	sócios
poslanci	membros
poslanci	pms
poslanci	deputados
najväčšia	maiores
najväčšia	maior
najväčšia	maiores
najväčšia	maior
krídla	alas
krídla	asas
krídla	wings
iní	outros
iní	outras
jasné	limpo
jasné	clear
jasné	limpar
horné	superior
horné	upper
andy	andy
pomoci	ajudas
pomoci	auxílio
pomoci	auxílios
pomoci	auxilio
pomoci	ajuda
produkcia	output
produkcia	saída
produkcia	produção
predsedu	presidente
dcéry	filhas
literárny	literária
literárny	literários
literárny	literário
existencie	existência
obchod	loja
obchod	comércio
obchod	comercio
obchod	conservar
obchod	loja
obchod	armazenar
grammy	grammy
odvodené	derivado
odvodené	derivada
odvodené	derivadas
odvodené	inferido
fyzika	física
fyzika	fisica
písmeno	letra
písmeno	carta
boje	lutas
boje	combates
boje	brigas
boje	lutar
boje	lutando
boje	fighting
boje	batalhas
boje	lutas
písma	fontes
kanadský	canadiano
kanadský	canadense
kanadský	canadenses
kanadský	canadian
henry	henrique
slobody	liberdades
slobody	liberdade
slobody	liberdades
slobody	freedom
slobody	liberdade
slobody	liberty
slobody	liberdades
okolia	envolvente
okolia	arredores
okolia	bairro
okolia	vizinhança
západné	west
západné	ocidente
západné	oeste
západné	ocidental
západné	ocidentais
západné	western
západné	oeste
samuel	samuel
listy	folhas
listy	cartas
listy	letras
listy	lençois
listy	folhas
listy	lençóis
lásky	amor
lásky	love
lásky	amo
číne	porcelana
číne	china
ministerstvo	ministério
využitie	uso
využitie	utilização
hráčom	gamer
jednoducho	facilmente
jednoducho	simplesmente
albumov	álbuns
neustále	constante
neustále	constantes
neustále	constantemente
neustále	continuamente
jersey	jersey
banky	banks
banky	bancos
banky	frascos
banky	banco
banky	bank
energia	energia
energia	energias
umelcov	artistas
sedlo	selim
sedlo	sela
futbalisti	futebolistas
náboženstvo	religiões
náboženstvo	religião
lesy	floresta
lesy	bosque
lesy	bosques
lesy	woodland
lesy	florestas
variant	variante
rumunsko	roménia
rumunsko	romênia
úrovne	níveis
úrovne	níveis
úrovne	nivel
úrovne	nível
úrovne	level
automobily	automóveis
automobily	carros
automobily	automóveis
kríž	cruz
kríž	cross
chicago	chicago
pápeža	papa
peniaze	dinheiro
peniaze	money
peniaze	grana
dolný	lower
dolný	inferior
dolný	fundo
dolný	bottom
vydané	emitida
vydané	emitidos
vydané	emitiu
vydané	emitido
vydané	emitidas
miery	taxas
miery	tarifas
miery	extensão
rímsky	romana
rímsky	romanas
rímsky	roman
rímsky	romano
rímsky	romanos
zase	novamente
ženský	feminino
ženský	feminina
ženský	femininos
pozornosť	atençao
pozornosť	atenção
asteroid	asteróide
asteroid	asteroide
asteroid	asteróides
dobrý	boa
dobrý	bom
švédsky	suecos
švédsky	sueco
švédsky	sueca
oficiálny	oficial
oficiálny	funcionário
oficiálny	official
oficiálny	oficiais
otázky	problemas
otázky	questões
otázky	questões
otázky	perguntas
otázky	consultas
dráha	pista
dráha	passarela
britské	britânico
britské	britânicos
britské	british
chris	chris
chris	cris
nesie	bears
nesie	ursos
nesie	carrega
nesie	transporta
zaradené	incluído
zaradené	incluídas
zaradené	incluso
zaradené	incluido
zaradené	incluídos
celok	inteiras
celok	inteiros
celok	inteiro
predstaviteľ	representante
predstaviteľ	representativo
predstaviteľ	representativa
roger	rogério
roger	roger
majetok	propriedade
majetok	imóvel
majetok	propriedades
majetok	activos
majetok	ativos
zbraní	braços
zbraní	armamento
zbraní	arms
encyklopédia	enciclopédia
vyhrala	venceu
vyhrala	won
vyhrala	ganhou
vyhrala	ganhado
víťazov	vencedores
víťazov	ganhadores
víťazov	vencedoras
belgicko	bélgica
červenej	vermelhas
červenej	vermelha
červenej	vermelho
červenej	vermelhos
červenej	red
sainte	sainte
poli	poli
vládol	reinou
vládol	governado
vládol	governou
vládol	governados
vládol	reinou
vládol	governada
paris	paris
použitia	utilizações
použitia	usos
použitia	usa
vedecké	científico
vedecké	científica
basketbal	basquete
basketbal	basquetebol
každoročne	anualmente
každoročne	anual
každoročne	anualmente
rodičia	pais
ciele	objectivos
ciele	objetivos
ciele	objectivos
ciele	gols
ciele	metas
ciele	golos
ciele	objetivos
ciele	metas
ciele	alvos
povstanie	revolta
povstanie	insurreição
povstanie	insurgência
povstanie	insurreição
povstanie	revolta
povstanie	rebeldia
povstanie	rebelião
vzťahov	relações
vzťahov	relacionamentos
zuzana	zuzana
zuzana	susana
zuzana	susan
schopnosti	habilidades
schopnosti	capacidades
schopnosti	habilidade
schopnosti	capacidade
schopnosti	capacidades
plzeň	plzeň
viliam	william
viliam	willian
viliam	guilherme
žijúci	vivos
žijúci	living
žijúci	vivendo
žijúci	viver
ruské	russa
ruské	russas
ruské	russo
ruské	russos
stretol	met
stretol	conheceu
stretol	conheci
vec	coisa
úpravy	modificações
úpravy	adaptações
úpravy	adaptações
úpravy	ajustamentos
úpravy	ajustes
úpravy	edições
sobota	sábados
sobota	sábado
sobota	sabado
rovnaké	iguais
rovnaké	igualar
rovnaké	equal
rovnaké	igual
rovnaké	mesma
rovnaké	mesmo
rovnaké	mesmos
areál	campus
dance	dança
dance	dance
dance	dançar
ain	ain
sezónu	temporada
sezónu	época
návrhu	moção
návrhu	motion
návrhu	movimento
premiéra	estréia
premiéra	estreia
high	alto
high	high
high	altos
high	altas
high	alta
lewis	lewis
wilhelm	wilhelm
wilhelm	guilherme
otto	otto
internet	internet
postavené	construída
postavené	construídos
postavené	construídas
postavené	construído
postavené	erguido
gray	gray
gray	cinzento
gray	cinza
matematika	matemática
matematika	matemática
php	php
verziu	versão
vojaci	soldados
vojaci	tropas
vojaci	tropa
mladá	young
mladá	jovem
mladá	jovens
sociálne	socialmente
sociálne	sociais
sociálne	social
priemysel	industria
priemysel	indústria
zdeněk	zdeněk
hranica	fronteira
hranica	limiar
hranica	fronteira
hranica	borda
hranica	fronteira
hranica	contorno
pevnosť	dosagem
pevnosť	força
pevnosť	forças
pevnosť	fortaleza
pevnosť	forte
pevnosť	fortaleza
pevnosť	fort
haut	haut
heinrich	heinrich
odpor	resistências
odpor	resistência
palube	tabuleiro
palube	tábua
palube	prancha
palube	diretoria
palube	convés
palube	baralho
palube	deck
skutočne	verdadeiramente
obaja	ambos
obaja	ambas
podpísal	assinado
podpísal	assinados
podpísal	assinou
podpísal	assinada
dokázal	provei
dokázal	provado
dokázal	provou
pojmy	termos
pojmy	noções
pojmy	conceitos
moskve	moscou
moskve	moscovo
nech	deixe
nech	deixa
šiestich	seis
šiestich	six
columbia	colúmbia
columbia	columbia
columbia	colômbia
zoznamu	lista
zoznamu	listar
hans	hans
gréci	gregos
rozlišovacie	distinta
rozlišovacie	distintiva
rozlišovacie	distinto
rozlišovacie	distintivo
rozlišovacie	distinguir
pochovaný	sepultado
pochovaný	enterrada
pochovaný	enterrados
pochovaný	enterradas
pochovaný	enterrado
klavír	piano
použitý	utilizada
použitý	usada
použitý	usado
použitý	utilizado
použitý	utilizados
použitý	usados
zboru	coral
zboru	coro
zboru	corps
naozaj	realmente
národa	nação
národa	nation
predstavitelia	lideres
predstavitelia	dirigentes
predstavitelia	líderes
predstavitelia	representantes
vyrába	fabrica
vyrába	produz
dostupné	disponível
dostupné	disponíveis
dostupné	disponivel
zodpovedá	corresponde
viii	viii
ľudské	humano
ľudské	humanas
ľudské	humana
ľudské	human
otvorený	aberta
otvorený	aberto
otvorený	abriu
sama	alone
sama	sozinha
sama	sozinho
sama	sozinhos
sama	sam
ružomberok	ružomberok
skúsenosti	experiente
skúsenosti	experientes
skúsenosti	experimentado
skúsenosti	experiências
skúsenosti	experiência
skúsenosti	experiencia
skúsenosti	vivência
automobil	automóvel
východne	oriente
východne	leste
východne	east
tma	tma
tma	trevas
tma	escuridão
emil	emílio
emil	emil
žiarenie	radiação
žiarenie	radiações
častíc	partículas
častíc	partícula
historický	histórico
historický	históricas
historický	histórica
historický	históricos
historický	históricas
historický	histórico
historický	histórica
historický	históricos
noc	noite
noc	night
ústí	ústí
anglicka	inglaterra
anglicka	england
carl	carlos
carl	carl
joe	joe
font	fonte
tatra	tatra
lodi	barco
lodi	bote
lodi	embarcação
todor	todor
trvalo	permanentemente
zlato	ouro
zlato	gold
zlato	dourado
karpaty	cárpatos
náboženské	religiosos
náboženské	religiosa
náboženské	religioso
náboženské	religiosas
váha	ponderação
váha	ponderações
váha	peso
týždeň	semana
port	porto
kam	aonde
kam	onde
kam	kam
absolventi	diplomados
absolventi	graduados
absolventi	licenciados
zmenil	mudado
zmenil	alterado
zmenil	mudou
zmenil	alterada
zmenil	mudei
ton	toneladas
ton	toneladas
ton	tonelada
ton	ton
steve	steve
kláštora	monastério
kláštora	mosteiro
kláštora	mosteiros
skončilo	terminou
skončilo	acabou
sochár	escultor
postavili	construída
postavili	construídos
postavili	construídas
postavili	construído
rozsahu	balança
rozsahu	escalar
rozsahu	escala
rozsahu	cordilheira
rozsahu	alcance
rozsahu	intervalo
rozsahu	gama
sarthe	sarthe
staroveku	antiguidade
krátke	curto
krátke	short
krátke	curtas
krátke	curta
krátke	breves
krátke	breve
našli	encontrada
našli	encontrados
našli	achado
našli	encontraram
našli	encontrado
gól	gol
gól	objetivo
gól	golo
gól	baliza
gól	meta
steny	parede
steny	muro
steny	mural
steny	muralha
steny	paredes
steny	muralhas
steny	muros
fyziky	física
fyziky	fisica
okamžite	imediato
okamžite	imediatamente
okamžite	instante
okamžite	instantânea
okamžite	instantâneo
okamžite	instantâneos
okamžite	imediatas
okamžite	imediata
okamžite	imediato
okamžite	imediatos
okamžite	instantaneamente
celkový	total
azur	azur
európa	europa
koní	cavalos
ondrej	ondrej
redaktorov	editores
každé	cada
žiadny	nenhum
žiadny	nenhuma
sin	pecado
sin	pecar
sin	sin
sochy	esculturas
sochy	escultura
sochy	estátuas
sochy	esculturas
jaskyňa	gruta
jaskyňa	caverna
jaskyňa	grutas
jaskyňa	cavernas
podnik	empreendimento
podnik	empreender
podnik	empreendimento
podnik	empresa
podnik	enterprise
oddelenie	separação
oddelenie	departamento
oddelenie	compartimento
technika	técnico
technika	técnica
technika	tecnologia
technika	tecnologias
out	fora
out	out
egypta	egipto
egypta	egito
literatúru	literatura
spoločné	articulação
spoločné	joint
uefa	uefa
energiu	energia
energiu	energias
biele	brancos
biele	branco
biele	white
biele	brancas
biele	branca
typické	típico
typické	típicas
typické	típicos
typické	típica
zvierat	animais
zvierat	animais
zvierat	animal
galaxie	galáxias
galaxie	galaxy
galaxie	galáxia
akcie	acção
akcie	action
akcie	ação
akcie	promoções
akcie	compartilhamentos
akcie	acções
akcie	ações
akcie	partilhas
akcie	acções
akcie	ações
základy	básicas
základy	básico
základy	essencial
základy	essenciais
základy	fundamentos
základy	bases
základy	fundações
erupcia	erupção
motorom	motor
nim	nim
bežne	rotineiramente
bežne	comumente
bežne	normalmente
politický	politico
politický	político
zväčša	principalmente
významná	significativos
významná	significativo
významná	significativa
významná	significante
významná	significativas
christian	christian
christian	cristã
christian	cristiano
christian	cristão
christian	cristãos
lokátor	localizador
typov	tipos
regiónu	região
prechod	gradiente
prechod	transição
prechod	migração
prechod	migrações
prípad	case
prípad	caso
komisie	comissão
priestory	premissas
priestory	espaços
priestory	compartimentos
priestory	recintos
priestory	espaço
priestory	space
veta	veta
veta	frase
veta	sentença
veta	teorema
veta	frase
skutočnosť	fato
skutočnosť	facto
skutočnosť	realidade
skutočnosť	reality
paliva	combustível
paliva	fuel
paliva	combustíveis
mládež	jovens
mládež	juventude
mimoriadne	excecional
mimoriadne	excecionais
mimoriadne	excepcional
mimoriadne	excepcionais
mimoriadne	extraordinária
mimoriadne	extraordinárias
mimoriadne	extraordinário
mimoriadne	extraordinários
mimoriadne	extremamente
kyseliny	ácidos
kyseliny	ácidos
kyseliny	ácido
vydania	edições
vydania	libera
vydania	lançamentos
tabuľka	tabela
tabuľka	mesa
tabuľka	quadro
operácia	funcionamento
operácia	operação
operácia	cirurgia
ázii	ásia
básne	poemas
austrálii	austrália
austrálii	montar
osobné	personal
osobné	pessoal
osobné	pessoais
linka	line
linka	linha
výbor	comitê
výbor	comite
výbor	comissão
výbor	comité
opera	opera
opera	ópera
opera	óperas
použitím	utilizar
použitím	usar
použitím	usando
použitím	utilizando
štvrtý	quarta
konštrukcie	construções
konštrukcie	estruturas
stretnutí	encontros
stretnutí	reuniões
nádrž	tanques
nádrž	tanque
nádrž	reservatório
nádrž	tank
vnútra	interior
vnútra	interiores
miestne	localmente
miestne	locais
miestne	local
madrid	madrid
madrid	madri
režimu	regime
arcibiskup	arcebispo
schmidt	schmidt
dôvod	razão
dôvod	motivo
lee	lee
chemické	químico
chemické	químicos
chemické	química
dopravné	trânsito
dopravné	tráfego
dopravné	transportes
dopravné	transporte
raketa	foguetão
raketa	foguetes
raketa	foguete
raketa	rocket
raketa	mísseis
raketa	míssil
značky	marcas
značky	brand
značky	marca
značky	marks
značky	marcas
značky	marcos
značky	sinalização
značky	sinais
značky	signos
značky	etiquetas
značky	marcações
značky	identificações
značky	tags
allium	allium
sankt	sankt
viedlo	liderado
viedlo	led
viedlo	liderou
pokus	tentada
pokus	tentativa
pokus	experimentação
pokus	experiência
pokus	experimento
pokus	experiências
pokus	tentativa
objektu	objeto
objektu	objecto
jakub	jacob
jakub	jacó
jakub	james
jakub	jaime
jakub	tiago
jakub	jakub
prehľad	sinopse
hall	hall
hall	salão
zvuk	sound
zvuk	som
zvuk	áudio
zvuk	audio
mig	migs
mig	mig
royal	real
royal	royal
dostatočne	suficientemente
spolok	society
spolok	sociedade
spolok	guild
foto	foto
foto	fotografia
severné	norte
severné	north
severné	norte
severné	setentrional
severné	northern
hlasovania	votações
hlasovania	votação
hlasovania	votos
hlasovania	vota
hlasovania	votação
hlasovania	votando
hlasovania	votações
hlasovania	voto
hlasovania	votar
parametra	parâmetro
parametra	parâmetros
živočíchy	animais
côtes	côtes
tok	tok
tok	caudal
tok	flow
tok	fluxo
band	band
band	banda
samostatné	discretas
samostatné	discreto
samostatné	discreta
samostatné	discretos
samostatné	autônomo
samostatné	separe
samostatné	separado
samostatné	separados
samostatné	separar
stanicu	estação
vozidlá	veículos
vozidlá	veículo
vozidlá	veiculo
právnik	jurista
právnik	advogada
právnik	advogado
modely	models
modely	modelos
združenie	consórcio
združenie	associação
združenie	association
obchodné	comerciais
obchodné	comercial
obchodné	negócios
obchodné	negócio
song	canção
song	song
martine	martine
google	google
gard	gard
harry	henrique
harry	harry
vyhlásené	promulgada
vyhlásené	proclamada
vyhlásené	proclamado
vyhlásené	proclamou
softvér	software
filozofické	filosófica
filozofické	filosóficos
filozofické	filosófico
filozofické	filosóficas
spôsobuje	causando
spôsobuje	causar
spôsobuje	provocando
spôsobuje	causa
spôsobuje	causas
tábor	acampamento
tábor	camp
tábor	campo
vyplýva	caules
vyhlásená	declaradas
vyhlásená	declarada
vyhlásená	declarado
vyhlásená	declarou
vyhlásená	declarados
vyhlásená	proclamada
vyhlásená	proclamado
vyhlásená	proclamou
mexiko	méxico
mexiko	mexico
hot	quente
hot	gostosa
hot	gostosas
zbierky	colecções
zbierky	coleções
oltár	altar
krídlo	flanco
krídlo	asa
krídlo	wing
min	min
stone	stone
stone	pedra
stone	pedras
ponúka	oferece
ponúka	ofertas
ponúka	oferecendo
ponúka	oferenda
pamätník	memorial
pamätník	monumento
technológie	tecnologias
technológie	tecnologia
technológie	tecnologias
day	dia
žili	viveu
žili	vivi
žili	morava
žili	vivia
žili	vivido
tradície	tradições
tradície	tradições
tradície	tradição
pleso	pleso
krista	krista
krista	cristo
bridge	bridge
bridge	ponte
vytvorený	criadas
vytvorený	criada
vytvorený	criado
vytvorený	criados
vytvorený	criou
strávil	gasto
strávil	gastei
strávil	passou
strávil	gastos
strávil	gastou
kyselina	ácidos
kyselina	ácido
objem	volume
objem	volumes
kanál	canal
kanál	channel
náklady	custo
náklady	cost
náklady	custos
náklady	custos
náklady	despesas
katarína	catherine
katarína	catarina
katarína	katarina
paláca	palácio
paláca	palace
buniek	células
buniek	celas
sekúnd	segundos
kontrolu	verificando
kontrolu	verificação
barcelona	barça
barcelona	barcelona
budapešť	budapeste
deux	deux
grécke	grega
grécke	grécia
grécke	gregos
grécke	grego
minerály	minérios
minerály	minerais
arthur	arthur
arthur	artur
jeseň	autumn
jeseň	outono
jeseň	fall
jeseň	outono
jeseň	queda
údolí	vales
reakcie	reacções
reakcie	reações
reakcie	respostas
reakcie	reacção
reakcie	reação
knihu	livro
knihu	reservar
knihu	livros
vytvorené	criadas
vytvorené	criada
vytvorené	criado
vytvorené	criados
vytvorené	criou
umiestnený	localizada
umiestnený	localizado
umiestnený	localizados
umiestnený	estacionadas
pravidiel	regras
častice	partículas
častice	partículas
častice	partícula
dali	dali
dali	dei
dali	deu
mestský	urban
mestský	urbano
mestský	urbana
mestský	urbanas
mestský	urbanos
rozhodnutie	decisão
scott	scott
corse	corse
západná	west
západná	ocidente
západná	oeste
západná	ocidental
západná	ocidentais
západná	western
západná	oeste
osobne	pessoalmente
obranca	defensor
obranca	defender
obranca	defensora
obranca	zagueiro
základný	básicas
základný	básica
základný	basic
základný	básico
základný	básicos
back	costas
back	volta
back	voltar
olomouc	olomouc
zvíťazil	conquistou
zvíťazil	conquistaram
zvíťazil	conquistado
zvíťazil	conquistada
zvíťazil	conquistados
zvíťazil	venceu
zvíťazil	won
zvíťazil	ganhou
zvíťazil	ganhado
zvíťazil	triunfou
kedysi	outrora
kedysi	once
lès	lès
urobil	fiz
urobil	did
urobil	fê
urobil	fez
urobil	feito
juhovýchodnej	sudeste
robí	fazendo
robí	faz
robí	faz
cyklus	ciclo
inline	inline
prenos	transmissão
prenos	transfer
prenos	transferência
prenos	transferir
zložky	ingredientes
červené	vermelhos
červené	vermelhas
červené	vermelha
červené	vermelho
červené	vermelhos
červené	red
divadelné	teatrais
divadelné	teatral
silné	poderosas
silné	poderosa
silné	poderoso
silné	poderosos
silné	forte
silné	strong
silné	fortes
divízia	divisão
valign	valign
materiálov	materiais
boris	boris
matky	mães
matky	mães
dohody	promoções
dohody	ofertas
dohody	acordos
domáce	home
domáce	casa
domáce	lar
domáce	doméstica
domáce	domésticos
domáce	doméstico
domáce	interno
domáce	caseira
domáce	caseiros
domáce	caseiras
domáce	caseiro
otvorené	abre
otvorené	aberto
otvorené	abra
otvorené	abrir
otvorené	aberta
otvorené	open
otvorené	aberta
otvorené	aberto
otvorené	abriu
franz	franz
umelecké	artística
umelecké	artístico
umelecké	artísticas
river	rio
záznam	gravando
záznam	gravação
záznam	registro
záznam	recorde
záznam	gravar
záznam	record
róbert	robert
róbert	roberto
róbert	róbert
rodné	donzela
rodné	maiden
témy	temáticas
témy	temas
témy	tópicos
témy	temas
témy	sujeitos
prúd	fluxo
prúd	stream
berlín	berlim
dej	trama
dej	conspiração
dej	parcela
