som	kao
administrasjon	uprave
halvøya	poluotoka
halvøya	poluotoku
revolusjon	revoluciju
revolusjon	revolucija
barnet	djete
barnet	dete
barnet	dijete
relevans	važnost
debatt	debata
debatt	rasprava
debatt	rasprave
debatt	debate
omgitt	okružen
kroatia	hrvatica
kroatia	hrvatska
kroatia	croatia
månen	mesec
månen	mjesec
illinois	illinois
diameter	promjer
diameter	promjeru
inger	inger
tidene	vremena
tidene	puta
tyder	sugerira
vitenskap	nauka
vitenskap	znanost
vitenskap	znanosti
nettverk	mreže
nettverk	mreže
nettverk	mreža
jenter	cure
jenter	djevojke
jenter	devojke
medisinsk	medicinski
medisinsk	medicinska
motsatt	nasuprot
motsatt	suprotno
gov	gov
kevin	kevin
herre	gospode
herre	majstor
herre	učitelju
story	priča
story	prica
krysser	prelazak
krysser	prijelaz
krysser	krstarica
munner	usta
regionale	regionalno
regionale	regionalni
islam	islama
islam	islam
lave	niski
lave	niska
lave	nisko
lave	nizak
kull	ugljen
kull	ugljena
dele	podijeli
håper	nada
håper	nade
fugler	ptice
årstall	spoj
årstall	datum
redde	spasiti
redde	spašavanje
hell	sreća
midtbane	veznjak
johnsen	johnsen
main	main
main	glavni
main	glavno
main	glavna
egnet	pogodno
egnet	pogodan
egnet	prikladno
egnet	odgovaralo
stiller	stiller
kommentarer	komentarima
kommentarer	komentari
kommentarer	komentare
kommentarer	komentara
home	doma
home	kući
home	dom
avdelinger	odjela
tilpasset	prilagođen
tilpasset	prilagodio
tilpasset	prilagođeno
israelske	izraelci
israelske	izraelski
israelske	izraelska
eksamen	ispit
eksamen	diploma
eksamen	matura
eksamen	mature
eksamen	diplome
luxembourg	luxemburg
luxembourg	luksemburg
billy	billy
frå	od
frå	iz
kommandør	zapovjednik
fox	lisac
fox	lisica
fox	fox
viii	viii
overgang	prijelaz
tyrkisk	tursko
tyrkisk	turski
størrelsen	veličina
størrelsen	veličine
innlegg	objavi
innlegg	objava
innlegg	objave
innlegg	objavljivanje
opplevde	iskusio
opplevde	iskusan
opplevde	iskusni
administratorer	administratori
administratorer	menadžeri
trengte	potrebna
trengte	potrebno
trengte	potrebni
trengte	potreban
snakket	progovorio
snakket	razgovarali
snakket	progovorio
snakket	govorio
metode	metoda
metode	metod
administrerende	upravljanje
grunnlegger	osnivač
fløy	poletio
fløy	letio
forståelse	shvaćanje
forståelse	razumijevanje
trekker	vuče
trekker	vuce
trekker	povlačenjem
vind	vjetrovi
vind	vetar
vind	vjetar
vind	vjetra
sveitsisk	švicarski
sveitsisk	švicarske
andel	podijeli
hjalp	pomogla
hjalp	pomogli
hjalp	pomogao
hjalp	pomoglo
høyden	visine
høyden	visina
tidvis	povremeno
stamme	pleme
stamme	plemena
funksjoner	funkcije
funksjoner	značajke
funksjoner	karakteristike
svømmer	kupanje
svømmer	plivanje
svømmer	pliva
svømmer	plivač
verdier	vrednosti
verdier	vrijednosti
donald	donald
donald	donalda
redusere	smanji
redusere	smanji
gjenstander	predmeti
gjenstander	stavke
gjenstander	objekti
gjenstander	objekte
gjenstander	predmeti
canadisk	kanadska
canadisk	kanadski
ibsen	ibsen
news	novosti
news	vesti
news	vijesti
henri	henri
perkusjon	udaraljke
frivillig	svojevoljno
frivillig	dragovoljno
frivillig	dobrovoljno
frivillig	dobrovoljni
frivillig	dragovoljno
frivillig	dobrovoljno
frivillig	dobrovoljac
frivillig	volonter
queen	queen
queen	matica
queen	kraljice
queen	kraljica
eventyr	bajka
eventyr	avanture
eventyr	pustolovina
eventyr	avantura
eventyr	pustolovine
eventyr	avanture
eventyr	pustolovine
tårn	kule
tårn	tower
tårn	kula
tårn	toranj
ian	lan
ian	ian
ian	lan
ian	ian
nina	nina
nina	ninu
nina	nine
alderen	dob
alderen	godine
alderen	dobi
alderen	godište
opprykk	promociju
opprykk	promaknuće
opprykk	promocije
opprykk	promocija
leser	čita
leser	čitam
leser	čita
leser	čitanje
leser	čitač
leser	reader
passerer	prolazak
passerer	prolazi
passerer	prolazna
maleri	slikarstvo
maleri	slikanje
systemer	sustavi
systemer	sistemi
traktaten	sporazum
lincoln	lincoln
lincoln	lincolna
sovjetisk	sovjetski
sovjetisk	sovjetska
khan	khan
khan	kan
permanent	trajna
permanent	stalni
permanent	trajno
permanent	trajno
juridisk	pravni
juridisk	pravna
juridisk	pravno
juridisk	legalno
trygve	trygve
jimmy	jimmy
teller	broji
teller	računajući
teller	brojim
teller	brojanje
teller	brojimo
teller	teller
matt	met
matt	matt
oppdager	otkrivamo
oppdager	otkrivanje
oppdager	otkrij
østlandet	dijalekt
internet	interneta
internet	internet
styreleder	predsjedavajući
dokumenter	dokumenti
dokumenter	dokumenta
anerkjente	prepoznao
anerkjente	prepoznat
anerkjente	prepoznala
anerkjente	prepoznali
kongo	kongu
nede	dolje
medier	media
medier	mediji
medier	medijski
steg	korak
steg	korake
steg	koraka
steg	koracima
steg	koraci
tone	tone
tone	ton
landskap	pejzaže
landskap	pejzaž
landskap	krajolik
fabricius	fabricius
inkluderte	uključeno
inkluderte	uključen
kode	kôd
kode	šifra
kode	kod
arkeolog	arheolog
overlevde	preživio
overlevde	preživjeli
evne	sposobnosti
evne	sposobnost
mangel	manjak
mangel	nedostatak
mangel	manjka
mangel	nestašica
link	veza
link	link
link	poveznica
fare	opasnost
ende	završetak
ende	kraj
front	prednja
litauen	litve
modern	moderni
modern	moderna
modern	moderan
modern	moderne
modern	moderno
prosess	postupak
prosess	proces
alta	alta
lærte	naučio
stefan	stefana
stefan	stefan
stefan	stefanu
kjemi	kemija
kenya	keniji
dur	major
dur	bojnik
offiserer	policajci
offiserer	časnici
offiserer	službenici
hendelsen	incident
hendelsen	izgred
presentasjon	predstavljanje
presentasjon	uvod
presentasjon	upoznavanje
presentasjon	uvod
presentasjon	prezentacije
presentasjon	predstavljanje
presentasjon	prezentacija
efter	nakon
efter	poslije
vurdert	smatra
vurdert	procijenio
vurdert	pregledao
vurdert	pregledali
hugo	hugo
empire	empire
empire	carstva
empire	carstvo
empire	imperija
sea	morem
sea	moru
sea	more
beskrive	opisati
beskrive	opisi
cape	rt
cape	cape
cape	plašt
cape	ogrtač
sebastian	sebastian
sebastian	sebastiana
dublin	dublinu
dublin	dublin
håp	nadanja
håp	nade
håp	nada
håp	nade
kombinasjon	kombinacija
bedriften	poslovno
bedriften	poslovanje
bedriften	posao
bedriften	poslovna
bedriften	poslovni
forlatt	napuštena
forlatt	pusto
forlatt	napušteno
forlatt	napuštena
forlatt	napušten
forlatt	napušteni
forlatt	napušteno
forlatt	lijevo
forlatt	lijeva
møtes	susret
møtes	upoznati
møtes	upoznajte
normal	normalno
normal	normalan
normal	normalna
normal	normalni
forbedret	poboljšao
forbedret	poboljšana
forbedret	poboljšane
snakk	pričaj
snakk	govori
snl	snl
fakultet	fakultet
fakultet	fakulteta
fakultet	nastavnici
prinsippet	princip
prinsippet	načelo
prinsippet	načela
prinsippet	principi
rene	rené
rene	rene
tillatt	dozvoljeno
tillatt	dopušteno
tillatt	dozvoljeno
tillatt	dozvoljena
tillatt	dopušteno
rommet	soba
rommet	prostorija
brasiliansk	brazilski
naturen	priroda
naturen	prirode
hovedkvarter	stožer
hovedkvarter	sjedište
lede	vodi
lede	olova
lede	olovo
reddet	spašeni
plater	records
plater	ploče
plater	zapisi
begynt	počelo
positiv	pozitivni
positiv	pozitivna
positiv	pozitivno
positiv	pozitivan
dobbel	double
dobbel	dupli
dobbel	dvostruko
dobbel	duplo
teologi	teologiju
omtaler	kritike
omtaler	spominje
omtaler	spominjanje
hotell	hotel
hotell	hotela
kjørte	vozio
socorro	socorro
kardinaler	kardinali
liter	litara
ret	ret
flåte	splav
flåte	flote
flåte	flota
jane	jane
teknikk	tehnika
charlie	charlie
sommerfugl	leptire
sommerfugl	leptira
sommerfugl	leptir
gjennombrudd	proboj
gjennombrudd	prodor
tenker	razmišljam
tenker	razmišljanje
tenker	misleći
tenker	mislio
borgermester	gradonačelnik
arm	ruka
allround	prvenstvu
allround	prvenstva
antar	pogodi
gitarer	gitare
målt	izmjerio
arnold	arnold
poet	pjesnika
poet	pjesnik
spiss	šiljaste
behandlet	tretirao
behandlet	tretirani
behandlet	obradio
forsker	istraživač
forsker	znanstvenik
forsker	znanstvenica
forsker	naučnik
liker	voli
liker	kao
ivan	ivan
ivan	ivana
ivan	ivane
komplett	potpuna
komplett	kompletan
komplett	kompletna
adams	adams
adams	adamsa
rask	brzo
rask	brzi
rask	brzo
rask	brzi
manusforfatter	scenarist
gordon	gordon
space	prostora
space	prostor
space	svemir
space	space
stål	steel
stål	čelik
stål	čelika
ditt	tvoje
ditt	vaš
ditt	tvoj
ditt	vaše
ditt	tvoja
ditt	vaša
ditt	tvoje
ditt	tvoj
ditt	tvoja
bro	brate
bro	braco
bro	most
bro	bridge
dessverre	nazalost
dessverre	nažalost
ekspedisjon	ekspedicija
ekspedisjon	ekspedicije
filippinene	filipini
vold	nasilje
vold	nasilja
afrikanske	afrički
afrikanske	afrička
dyp	duboka
dyp	duboko
centre	centar
centre	središte
centre	sredina
klima	klima
klima	klime
hermann	hermann
harris	haris
harris	harris
bunnen	dno
hms	hms
elevene	studenti
elevene	učenici
elevene	studentima
elevene	zjenice
elevene	učenici
kontor	kancelarija
kontor	ured
ohio	ohio
ettertid	retrospektivi
belgiske	belgijski
temperatur	temperatura
temperatur	temperature
struktur	struktura
sterkere	jače
sterkere	jači
sterkere	jača
instrumenter	instrumenti
instrumenter	instrumente
walker	walker
nederlag	poraz
nederlag	porazi
nederlag	poraza
alaska	aljaske
alaska	aljaska
presset	pritisnuo
presset	pritisnut
beskyttet	zaštićeno
beskyttet	zaštićena
beskyttet	zaštićen
beskyttet	zaštićeni
harrison	harrisona
harrison	harrison
styrken	snagu
styrken	snaga
styrken	snage
fylt	ispunjena
fylt	ispunjeno
fylt	popunjeno
fylt	ispunjen
marius	marius
søker	traženje
kronologisk	kronološki
historier	priče
historier	price
way	put
way	način
way	way
way	nacin
innslag	segment
hunder	psima
hunder	psi
hunder	pasa
presentert	uveo
presentert	uvela
presentert	predstavio
presentert	predstavljen
presentert	predstavio
harvard	harvardu
harvard	harvard
harvard	harvarda
etiopia	etiopiji
neppe	jedva
senior	senior
senior	stariji
senior	viši
admiral	admiral
sort	crna
sort	crni
sort	crnac
sort	crne
sort	crno
deutsche	deutsche
boys	momci
boys	dečki
årsaker	razloge
årsaker	razlozi
årsaker	izaziva
årsaker	uzroci
årsaker	uzrokuje
ingrid	ingrid
bjarne	bjarne
hastighet	brzina
virkeligheten	realnost
virkeligheten	stvarnost
ferskvann	slatkovodni
ddr	ddr
mill	mlin
mill	mill
indonesia	indoneziji
cross	križ
cross	cross
cross	krst
cross	kros
analyse	analize
analyse	analiza
adresse	adresu
adresse	adresa
sittende	sjedeći
sittende	sjedenje
ungarsk	mađarski
konstruert	projektirana
konstruert	konstruirao
mount	mount
mount	planina
castle	castle
castle	dvorac
castle	zamak
halv	polovina
halv	polovica
halv	pola
joachim	joachim
karen	karen
ressurser	imovine
ressurser	imovina
ressurser	resursi
ressurser	resursa
ressurser	sredstva
kommunal	općinske
individuelt	pojedinačno
verktøy	alat
verktøy	alat
verktøy	alati
politikere	političari
politikere	političare
politikere	političarima
hender	ruke
nato	nato
diskusjoner	diskusije
diskusjoner	rasprave
operatør	operater
operatør	nosilac
operatør	nosač
basketball	košarka
basketball	košarku
mario	mario
skiskyting	biatlon
fugl	ptica
fugl	bird
kent	kenta
kent	kent
flat	stan
flat	ravna
flat	ravan
flat	ravni
michigan	michigan
michigan	michiganu
vurdere	procijeniti
utvidelse	produžetak
utvidelse	proširenje
samlinger	kolekcije
samlinger	zbirke
forsvare	braniti
forsvare	brani
forsvare	branim
konkurranser	natjecanjima
konkurranser	natjecanja
konkurranser	takmičenja
konkurranser	natjecanja
etterkommere	potomci
øynene	oci
øynene	oči
ross	ros
ross	ross
corporation	korporacija
makedonia	makedoniju
makedonia	makedoniji
makedonia	makedonija
halvt	polovina
halvt	polovica
halvt	pola
historikere	povjesničari
motsatte	suprotno
motsatte	nasuprot
motsatte	suprotno
dirigent	kondukter
dirigent	dirigent
knudsen	knudsen
tunnel	tunel
myrdet	ubijena
myrdet	ubijen
klipp	klipove
klipp	trim
klipp	isječak
klipp	klip
brune	brown
brune	smeđa
brune	smeđi
brune	smeđe
heart	srce
arkiv	datoteke
arkiv	arhiv
arkiv	arhiva
stockholms	stockholmu
stockholms	stockholm
liggende	pejzaž
liggende	krajolik
prat	čavrljanje
prat	razgovor
prat	chat
kristendommen	kršćanstvo
kristendommen	kršćanstva
alvorlige	ozbiljna
alvorlige	ozbiljan
alvorlige	ozbiljni
alvorlige	ozbiljno
alvorlige	ozbiljne
alvorlige	teške
taler	govore
taler	govori
western	zapadna
western	zapadni
western	western
nelson	nelson
bredere	širi
bredere	šire
heavy	teška
heavy	težak
heavy	teški
besøkende	posjetitelji
besøkende	posjetioci
besøkende	posjetitelja
besøkende	posjetitelje
besøkende	posjetitelja
besøkende	posjetitelj
fjord	fjord
fjord	fjordove
kravene	zahtjevi
selvmord	samoubojstvo
paret	par
human	humano
human	human
vanskelige	tesko
vanskelige	teško
beskrives	opisano
beskrives	opisan
beskrives	opisana
beskrives	opisao
annerledes	drukčije
annerledes	drugačiji
annerledes	drugačija
annerledes	drugačije
true	istinito
true	istina
informasjonen	informacija
informasjonen	podaci
informasjonen	informacije
ragnar	ragnar
nivået	razina
nivået	nivo
nivået	level
bosnia	bosne
bosnia	bosnia
bosnia	bosna
muslimske	muslimanski
muslimske	muslimani
muslimske	muslimana
muslimske	musliman
kjører	trčanje
kjører	vožnja
vid	široka
vid	širom
vid	širok
vid	široki
vid	široko
vid	vid
antyder	implicira
antyder	podrazumijeva
antyder	sugerira
berømt	poznat
berømt	slavni
berømt	poznati
berømt	poznata
berømt	slavan
strøk	susjedstvo
strøk	kvart
dead	mrtav
erklært	proglasio
erklært	proglašen
ingeniør	inžinjer
ingeniør	inženjer
sikte	nišan
sikte	znamenitosti
holland	holland
opplæring	trening
opplæring	obuka
opplæring	treniranje
opplæring	treninge
kulturen	kulture
kulturen	kultura
redigert	uredio
theodor	theodor
herbert	herbert
drar	ostavljajući
drar	odlazak
knapt	jedva
knapt	jedva
vurdering	rejting
vurdering	ocjena
vurdering	procjena
nyttig	korisne
nyttig	koristan
nyttig	korisno
nyttig	korisna
nyttig	korisni
nyttig	korisno
point	točka
innsjøer	jezera
jern	željezo
jern	željeza
situasjon	situacija
situasjon	situacije
greide	uspio
allen	allen
allen	alen
tropp	trupa
mccartney	mccartney
derav	stoga
illustrert	illustrated
dance	dance
dance	pleši
dance	ples
havner	lukama
dobbelt	double
dobbelt	dupli
dobbelt	dvostruko
dobbelt	duplo
stuttgart	stuttgart
kapittel	poglavlje
paulo	paulo
tiår	desetljeća
tiår	desetljećima
tiår	desetljeća
tiår	desetljeće
åpenbart	očigledno
åpenbart	očito
åpenbart	očito
free	slobodna
free	slobodni
free	slobodan
free	besplatno
free	free
helhet	cijeli
helhet	cijela
helhet	cijele
helhet	dosljednost
volleyball	odbojku
volleyball	odbojka
brent	spaljeno
brent	spaljen
brent	spalio
brent	spaljeni
brent	spaljena
brent	spaljeno
brent	spaljen
brent	spalio
brent	spaljeni
brent	spaljena
brent	brent
charlotte	charlotte
krefter	moći
krefter	ovlasti
krefter	powers
krefter	sile
lawrence	lawrence
oppnådd	zasluženo
oppnådd	zaradio
oppnådd	zaradili
oppnådd	zaslužio
oppnådd	ostvaren
oppnådd	postigao
bevarte	očuvana
alternative	alternativni
alternative	alternativa
tradisjoner	tradicije
hits	hitove
såret	ranjena
såret	ranjeni
såret	ranjen
såret	ranjeno
fremmet	promovirana
fremmet	potaknut
fiolin	violinist
fiolin	violina
fiolin	violinu
kenneth	kenneth
nedover	dolje
minnesota	minnesoti
bottom	dno
kriger	ratnika
kriger	ratnica
kriger	ratnik
rik	bogata
rik	rich
rik	bogat
rik	bogati
konflikter	sukoba
konflikter	sukobi
konflikter	sporova
utførte	izvedena
roll	roll
blod	krvi
blod	krv
løst	riješeno
løst	riješen
løst	riješeno
løst	riješena
løst	riješio
forklare	objasni
hauge	hauge
mit	mit
fin	lepo
fin	lijepo
fin	lijep
atlanta	atlanta
atlanta	atlantu
atlanta	atlante
driften	drift
individer	pojedinci
steen	steen
metoden	metoda
metoden	metod
øye	oka
øye	oko
kravet	tvrde
kravet	tvrdnja
fakta	činjenice
distrikter	okruga
hjelper	pomagač
hjelper	pomaganje
hjelper	pomaže
hjelper	pomaže
samtidige	istovremenu
pasienter	pacijenti
pasienter	pacijentima
pasienter	pacijente
pasienter	bolesnici
begravet	zakopano
begravet	sahranjen
begravet	pokopan
begravet	zakopan
val	val
sol	sunca
sol	sunce
sol	sunčani
sol	sunčano
sol	sunny
sol	sol
napoli	napulju
napoli	napulj
napoli	napoli
føler	osjeti
føler	osjećaj
brødre	braca
brødre	braća
bønder	seljake
bønder	seljacima
bønder	seljaci
bønder	farmeri
how	kako
relevante	relevantno
baron	barone
baron	barun
baron	baron
møtt	upoznao
eksil	egzilu
reisen	putovanje
anklaget	optužen
anklaget	optužena
anklaget	optuženi
anklaget	optužio
milano	milan
milano	milano
milano	milana
milano	milano
parker	parker
parker	parkova
parker	parkovima
parker	parkove
parker	parks
parker	parkovi
bein	noge
komedie	komedije
komedie	komedija
åge	dob
åge	godine
åge	dobi
åge	godište
indisk	indijanac
indisk	indijski
indisk	indijanci
indisk	indijska
spiser	jedemo
spiser	jede
spiser	jede
spiser	pojede
kristiansen	kristiansen
nick	nick
forretningsmann	biznismen
sophie	sophie
enighet	sporazum
enighet	dogovor
ukrainsk	ukrajinski
boksing	boks
snakke	govori
tim	tim
tim	tima
lise	lise
russell	russell
anker	anker
anker	sidro
anker	sidra
utvalgte	odabrani
utvalgte	odabrana
utvalgte	izabrani
utvalgte	izabran
utvalgte	odabran
utvalgte	izabrani
utvalgte	odabrano
utvalgte	odabrani
utvalgte	odabrane
utvalgte	odabrana
edinburgh	edinburghu
barbara	barbara
alpene	alpe
prøyssiske	pruski
sant	istinito
sant	istina
kreves	potrebna
kreves	potrebno
elektronisk	elektronički
elektronisk	elektronski
michel	michel
alice	alisa
alice	alice
hjerte	srce
denis	denis
clark	clark
forårsaket	uzrokovao
forårsaket	uzrokovalo
edition	izdanje
oversett	previdio
oversett	prevodi
marokko	maroku
marokko	maroko
belgisk	belgijski
kapp	rt
kapp	cape
kapp	plašt
kapp	ogrtač
fraktet	poslano
stillinger	pozicije
poesi	poezija
poesi	poeziju
poesi	poezije
utvide	širi
utvide	proširi
fattige	jadna
fattige	jadan
fattige	jadno
fattige	zahtjevna
glass	čaša
glass	stakla
glass	staklo
bell	zvono
bell	zvonce
bell	bell
kommunale	općinske
sykdommer	bolesti
territorium	teritoriji
territorium	teritorij
territorium	teritorija
solberg	solberg
senatet	senatu
senatet	senat
bryting	hrvanje
bryting	hrvač
dal	dal
dal	dolini
dal	valley
dal	dolinu
dal	dolina
dal	doline
utformet	dizajnirana
utformet	dizajnirani
utformet	osmišljen
utformet	dizajniran
utformet	dizajnirao
libanon	libanonu
bernard	bernard
ellen	ellen
ellen	elen
slovakia	slovačka
sveitsiske	švicarski
sveitsiske	švicarske
theatre	teatar
theatre	kazalište
kjempe	div
kjempe	divovski
kjempe	borba
åttende	osmi
åttende	osma
kennedy	kennedy
kristus	krist
skuespillere	glumce
skuespillere	glumci
fekting	mačevanje
grener	skijanje
tråd	konac
tråd	nit
objekter	objekti
objekter	objekte
objekter	predmeti
tvang	prisiljen
tvang	prisiljeni
tvang	prisilno
tvang	prisilio
klasser	predavanja
klasser	nastava
gerhard	gerhard
organ	organa
organ	orgulje
organ	organ
overgangen	prijelaz
kommando	naredba
diplomat	diplomat
diplomat	diplomata
kritisert	kritizirao
kritisert	kritizirao
voss	voss
jag	jag
disiplin	disciplinu
disiplin	disciplini
disiplin	disciplina
taiwan	tajvanu
avsatt	svrgnuti
wood	drvena
wood	drva
wood	wood
wood	drvo
oversetter	prevoditelj
oversetter	prevodilac
oversetter	prevođenje
beach	plaže
beach	beach
beach	plažu
beach	plaža
köln	parfem
operasjoner	operacije
operasjoner	operacija
operasjoner	operacije
plutselig	iznenada
plutselig	odjednom
gass	benzin
gass	gas
gass	plin
fritz	fritz
rasmussen	rasmussen
skilte	razveden
skilte	razvedena
skilte	rastavljen
skilte	rastavljeni
nova	nova
trommeslager	bubnjar
jordbruk	poljoprivreda
jordbruk	poljoprivredu
jordbruk	poljoprivrede
jordbruk	poljoprivredi
refererer	preporuke
refererer	reference
såvidt	jedva
bære	nošenje
bære	noseći
deltakelse	sudjelovanje
deltakelse	učešće
rimelig	razumno
rimelig	razuman
rimelig	razumna
jason	jason
viet	posvećen
viet	posvetio
dypt	duboka
dypt	duboko
konsensus	konsenzus
sørensen	sørensen
trinn	korak
trinn	korake
trinn	koraka
trinn	koracima
trinn	koraci
nære	zatvori
maraton	maratona
maraton	maraton
sammenhengende	neprekidno
sammenhengende	kontinuirano
off	isključeno
off	off
beleiringen	opsade
beleiringen	opsada
margaret	margaret
oliver	olivera
oliver	oliver
smale	uski
smale	uska
smale	uske
smale	usko
føderale	federalna
bernhard	bernhard
yes	da
fame	slava
fame	slave
fame	slavu
gray	sivo
gray	siva
gray	gray
gray	sivi
istedet	umjesto
generasjon	generacija
generasjon	generacije
arkeologi	arheologija
arkeologi	arheologiju
ibn	ibn
slutte	odustajanje
invasjon	invazije
invasjon	invazija
jorda	zemlja
latvia	latviji
portugisiske	portugalski
vinnere	pobjednici
vinnere	dobitnici
teorier	teorije
janeiro	janeiru
dom	presuda
dom	presudu
dom	dome
landsbyer	sela
landsbyer	selima
rica	rica
jonathan	jonathan
kvinnelig	ženska
kvinnelig	ženka
kvinnelig	žensko
uttalt	navedeno
uttalt	izjavio
vincent	vincent
only	samo
only	jedino
place	mjesto
place	mesto
dikter	pjesnika
dikter	pjesnik
moe	moe
rolling	valjanje
leach	leach
hel	hel
hel	cijeli
hel	cijela
hel	cijele
goals	golova
goals	ciljeve
goals	ciljevi
sverd	mačeve
sverd	mačevi
sverd	mač
synger	pjeva
synger	peva
synger	pjevanje
synger	pjevam
synger	pjevajući
synger	peva
synger	pjeva
opptak	snimanje
game	igra
universiteter	sveučilišta
sudan	sudanu
sudan	sudanski
forfremmet	unaprijeđen
senket	potonuo
senket	potopljen
senket	spuštena
senket	spustio
senket	spuštene
relatert	povezano
graham	graham
tilgjengelige	dostupno
tilgjengelige	dostupan
tilgjengelige	dostupne
tilgjengelige	dostupna
tilgjengelige	dostupni
tilgjengelige	dostupna
arsenal	arsenal
arsenal	arsenala
verdien	vrijednost
verdien	vrijednosti
liberale	liberali
liberale	liberalne
liberale	liberalni
liberale	liberalna
blader	lišće
blader	časopise
blader	časopisi
bang	bang
kirkegård	groblju
kirkegård	groblje
kirkegård	groblje
sjeldne	rijetka
sjeldne	rijetki
sjeldne	rijetko
sjeldne	retko
sjeldne	rijetke
skyld	krivnja
studert	studirala
studert	studirao
verste	najgori
verste	najgore
verste	najgora
action	akcija
stewart	stewart
navy	navy
navy	mornarice
navy	mornarički
navy	mornarica
motorer	motori
sparta	sparta
brutt	slomljeno
brutt	slomljen
brutt	slomljeni
brutt	slomljena
malaysia	maleziji
erstatte	zamjeni
erstatte	zamijeni
seiling	plovi
seiling	jedrenje
isteden	umjesto
grav	grobnica
grav	grob
grav	groba
konstant	stalna
konstant	konstantno
konstant	konstanta
oversettelser	prevodi
oversettelser	prijevode
norrøn	nordijski
skudd	pucnji
skudd	pucnjevi
skudd	hica
autonome	autonomna
kypros	cipar
steiner	kamenje
steiner	steiner
steiner	stijene
steiner	kamenje
forventet	očekivao
forventet	očekivano
frans	frans
tsjekkisk	češke
tsjekkisk	češki
tsjekkisk	češka
retningslinjer	polica
retningslinjer	politika
retningslinjer	smjernica
retningslinjer	smjernice
retningslinjer	police
unionen	unija
unionen	union
unionen	unije
unionen	sindikat
hemmelige	tajno
hemmelige	tajni
hemmelige	tajna
norman	norman
positive	pozitivni
positive	pozitivna
positive	pozitivno
positive	pozitivan
sendes	poslano
astrid	astrid
hund	psa
hund	pas
hund	dog
hund	psu
disney	disney
dakota	dakota
baker	pekar
baker	baker
never	šakama
never	šake
never	nikada
never	nikad
gods	posjed
gods	imanje
slutter	završava
slutter	odustajanje
anbefalt	preporučuje
anbefalt	preporučio
innsbruck	innsbruck
singler	singla
sykling	biciklizam
sykling	biciklizam
kjemisk	kemikalija
kjemisk	kemijski
kjemisk	kemikalije
kjemisk	kemijska
kjemisk	kemijski
harde	grubo
statistisk	statistički
forhindre	spriječi
forhindre	spriječiti
akseptert	prihvaćeno
akseptert	prihvatio
akseptert	prihvaćen
akseptert	prihvaćena
pund	funta
son	sinko
son	sine
son	sin
blått	plavo
blått	plavi
blått	plava
visste	znao
prester	svećenike
prester	svećenici
orchestra	orkestar
slaver	robovi
slaver	robove
holstein	holstein
sig	sig
fortalt	receno
politi	policija
indiana	indiana
indiana	indiane
northern	sjeverni
northern	sjevernom
northern	sjeverna
claude	claude
werner	werner
prince	prince
prince	kraljević
prince	princ
fjernes	uklanja
bokstaver	pisma
bokstaver	slova
løsninger	rješenja
bates	bates
planene	planovi
planene	planova
planene	planove
inneholde	sadržavati
inneholde	sadrže
katedralen	katedrala
tempo	pace
tempo	tempo
tempo	tempo
sicilia	sicilije
gjennomsnittlig	prosječan
gjennomsnittlig	prosječno
gjennomsnittlig	prosjek
gjennomsnittlig	prosječni
gjennomsnittlig	prosječna
gjennomsnittlig	prosjeka
nederst	dno
færre	manje
islandsk	islandski
effektiv	efikasno
effektiv	efikasan
effektiv	učinkovito
effektiv	efikasno
effektiv	učinkovit
effektiv	učinkovito
volume	količina
volume	volumen
gutt	dečko
gutt	momak
gutt	dječak
gutt	klinac
himmelen	raja
himmelen	raj
himmelen	nebesa
himmelen	nebo
himmelen	neba
himmelen	nebu
himmelen	sky
himmelen	nebo
vokst	porastao
vokst	narastao
vokst	narasla
vokst	porasla
robin	robin
bestemme	odrediti
bestemme	odluči
bestemme	odlučite
etasje	sprat
etasje	kat
forbedre	unaprjeđenje
forbedre	poboljšanje
forbedre	poboljšati
forbedre	poboljšati
linux	linux
lisa	lisa
daglige	dnevno
daglige	svakodnevno
daglige	dnevna
daglige	dnevni
langrennsløper	skijaš
ber	ber
ber	molitva
lennon	lennon
singapore	singapuru
gary	gari
gary	gary
budapest	budimpešti
campbell	campbell
tempelet	hram
tempelet	temple
engasjement	zaruke
engasjement	angažman
engasjement	predanost
engasjement	obveza
engasjement	posvećenost
engasjement	obaveza
phil	phila
phil	phil
phil	fil
nyheter	novosti
nyheter	vesti
nyheter	vijesti
konstantinopel	carigrad
beskjed	poruku
beskjed	poruka
dave	dave
årsak	razum
årsak	razlog
årsak	uzrok
matematiker	matematičar
francesco	francesco
dynasti	dinastija
definisjon	definicije
definisjon	definicija
firenze	firenca
firenze	florence
konkurs	bankrotirao
styrmann	intendant
styrmann	kormilar
styrmann	kopilot
bonde	seljak
bonde	farmer
wright	wright
kriterier	kriterije
kriterier	kriterija
kriterier	kriterij
zur	zur
lyn	lyn
lyn	munja
lyn	munje
samlede	agregata
jerry	jerry
positivt	pozitivni
positivt	pozitivna
positivt	pozitivno
positivt	pozitivan
kino	kino
kino	filmovi
kino	filmove
kino	kino
bevegelser	pokreti
kommende	nadolazeći
kommende	predstojeće
kommende	nadolazeće
golf	golfa
golf	golf
vin	vina
vin	vina
vin	vino
mønster	uzorak
mønster	obrazac
mønster	uzorci
mønster	uzorke
karin	karin
southern	južni
southern	južna
southern	južnoj
colorado	colorada
colorado	colorado
juridiske	pravni
juridiske	pravna
juridiske	pravno
juridiske	legalno
zhang	zhang
lost	izgubljeni
lost	izgubljena
