категория	類別
напрямую	直接
египет	埃及
правитель	尺子
правитель	統治者
ракет	導彈
деревень	鄉村
деревень	村莊
детали	細節
детали	詳情
полиция	警方
полиция	警務
полиция	警察
андре	andre
андре	andré
высоко	高
заканчивается	末端
пятый	第五
пятый	第五次
запрет	禁止
запрет	禁止
союзников	盟軍
союзников	盟國
союзников	盟友
союзников	盟軍
союзников	盟國
союзников	同盟
революция	革命
замену	替換
замену	更換
замену	置換
замену	替代
публицист	公關
передача	傳送
передача	傳輸
передача	轉帳
передача	轉讓
передача	轉移
устройств	裝置
артиллерия	大炮
артиллерия	火炮
артиллерия	炮兵
галина	galina
монголии	蒙古
монголии	蒙古
легенда	傳說
легенда	傳奇
классификация	分類
дух	精神
ветви	分行
ветви	樹枝
ветви	分支
малые	小型
малые	小
взрослых	成人
взрослых	成年人
взрослых	成人
взрослых	成年人
взрослых	成年
американские	美式
художественных	藝術
опубликована	出版
опубликована	發表
кости	bones
кости	骨
кости	骨骼
кости	骨頭
копий	副本
копий	拷貝
обозначение	稱謂
обозначение	指定
экономический	經濟
больницы	醫院
культур	莊稼
культур	農作物
культур	作物
культур	文化
файлы	文件
файлы	檔案
денис	denise
волков	volkov
вершины	頂點
вершины	峰
создатель	maker
местность	地形
местность	地勢
съезд	國會
элизабет	elizabeth
пилот	試點
пилот	飛行員
пилот	駕駛員
безработных	失業者
безработных	失業
символов	符號
символов	字元
символов	角色
соревнование	競爭
соревнование	競賽
широкий	廣
широкий	寬
широкий	廣義
широкий	廣
широкий	寬
выдающиеся	傑出
выдающиеся	未決
сестры	姐妹
сестры	姊妹
дипломат	外交官
снизу	下方
снизу	底
снизу	底部
снизу	底下
слабо	弱
слабо	虛弱
слабо	弱者
слабо	軟弱
слабо	薄弱
сложных	複雜
сложных	挑戰
каждому	每個
больница	醫院
ремонт	修復
ремонт	維修
ремонт	修理
ремонт	修繕
ремонт	整修
ремонт	翻修
ремонт	修繕
ремонт	整修
ремонт	翻修
ремонт	翻新
ремонт	裝修
ремонт	修繕
ремонт	維修
ремонт	修繕
ремонт	修理
экономические	經濟
термины	用語
термины	術語
термины	條款
династия	朝代
династия	王朝
вход	入場
вход	入口
инструмент	儀器
инструмент	樂器
инструмент	文書
инструмент	工具
недостатки	缺陷
недостатки	缺點
недостатки	弱點
недостатки	瑕疵
недостатки	缺點
недостатки	缺陷
недостатки	劣勢
недостатки	缺點
объяснить	解釋
георг	喬治
георг	george
программирования	程式設計
фрагмент	片段
фрагмент	片段
группировки	各派
группировки	派系
лука	luka
жак	雅克
жак	jacques
повышение	推廣
повышение	促銷
повышение	晉升
центры	中心
включена	啟用
усилия	努力
казни	執行
казни	處決
казни	處決
остаться	留
остаться	留下
остаться	留下來
правка	編輯
отрасли	工業
отрасли	產業
отрасли	行業
отрасли	分行
отрасли	樹枝
отрасли	分支
честно	誠實
тюрьмы	監獄
ярко	明亮
племени	部族
племени	部落
кристиан	基督教
кристиан	基督徒
лодка	船
лодка	船隻
лодка	艇
внутренние	內部
внутренние	家用
внутренние	國內
вероятность	可能性
вероятность	概率
вероятность	可能性
европа	歐洲
директоров	董事
найдены	找到
найдены	發現
переводы	轉讓
переводы	翻譯
получение	收據
получение	接收
опубликован	出版
опубликован	發表
красное	紅
красное	red
красное	紅色
физика	物理學
физика	物理
строки	線條
строки	線
строки	弦樂
лицом	臉
лицом	臉部
священника	祭司
юрист	律師
маршруты	路線
пар	夫妻
пар	情侶
пар	夫婦
пар	蒸氣
пар	蒸氣
пар	蒸汽
батареи	電池
батареи	電量
батареи	電池
тюрьме	監獄
тюрьме	監獄
уничтожить	消滅
уничтожить	摧毀
уничтожить	毀滅
финалист	入圍
ответственности	責任
ответственности	負債
учение	教義
учение	教導
яна	jan
яна	楊
яна	揚
яна	jana
серебро	銀色
серебро	銀
серебро	白銀
единого	統一
иск	訴訟
иск	官司
супруги	配偶
короткие	簡短
короткие	短期
короткие	短
короткие	矮
улучшить	改進
улучшить	改善
часы	小時
часы	觀看
часы	手錶
часы	手錶
часы	鐘
часы	鍾
часы	時鐘
слегка	稍微
астероидов	小行星
построить	建
построить	建立
построить	構造
построить	建構
иллюстрации	插圖
флаги	旗幟
флаги	旗
флаги	旗子
серьёзно	認真
ночи	夜晚
ночи	夜
ночи	夜晚
ночи	晚上
ночи	夜
запросы	請求
запросы	要求
запросы	詢問
запросы	查詢
запросы	詢問
запросы	查詢
солнце	太陽
солнце	孫
солнце	珊
солнце	陽光
анастасия	anastasia
рисунок	畫畫
рисунок	繪圖
рисунок	圖畫
рисунок	繪畫
рисунок	圖
помещения	房舍
помещения	房地
блокировка	鎖定
блокировка	鎖
блокировка	阻擋
блокировка	區塊
блокировка	block
промышленных	工業
владение	持有
владение	擁有
владение	佔有
владение	所有權
владение	擁有權
чтения	閱讀
чтения	讀書
чтения	讀取
чтения	讀
фабрика	廠
фабрика	工廠
расширения	擴大
расширения	擴張
расширения	延期
расширения	擴張
расширения	擴展
расширения	拓展
расширения	擴大
характеристика	特性
характеристика	特點
характеристика	特徵
характеристика	定性
эмиграции	移民
прекрасно	可愛
патриарх	族長
лечение	治療
цитаты	引號
цитаты	報價
цитаты	引述
цитаты	引用
цитаты	引文
цитаты	引文
цитаты	語錄
рабочие	勞動者
рабочие	工人
татарстан	韃靼
щит	盾牌
руку	手臂
руку	臂
руку	胳膊
руку	手
конструкция	施工
конструкция	建設
конструкция	建築
конструкция	設計
концепция	構想
концепция	概念
концепция	理念
опубликовано	張貼
опубликовано	出版
опубликовано	發表
нормы	規範
нормы	標準
нормы	規範
запрещено	禁
запрещено	禁止
запрещено	違禁
запрещено	禁忌
запрещено	禁止
ключ	鑰匙
ключ	鍵
ключ	key
ключ	關鍵
скульптуры	雕塑
скульптуры	雕刻
скульптуры	雕塑
местное	當地
местное	局部
местное	本地
реестре	登記處
эндрю	andrew
кафе	咖啡廳
кафе	咖啡館
кафе	cafe
кафе	咖啡廳
кафе	咖啡館
соседние	鄰近
лорд	主
рас	ras
долина	河谷
долина	谷
долина	山谷
долина	谷地
текущий	電流
текущий	現任
текущий	目前
чистая	乾淨
чистая	清潔
чистая	純潔
чистая	純純
чистая	純
чистая	純粹
христианство	基督教
христианство	基督徒
христианство	基督教
значимых	有意義
внук	孫子
внук	孫子
внук	外孫
катастрофы	災難
специалисты	專業人士
пород	品種
смотреть	觀看
смотреть	手錶
ядра	核心
ядра	核
ядра	核心
занимают	佔據
занимают	佔用
занимают	佔領
колумбия	哥倫比亞
обсудить	討論
последствия	撞擊
последствия	影響力
последствия	影響
последствия	衝擊
последствия	特效
последствия	效應
последствия	影響
последствия	效果
последствия	後果
спортсмен	運動員
спортсмен	運動員
рекомендуется	推薦
местами	地方
местами	地點
стюарт	stewart
стюарт	司徒
германию	德國
ответственный	負責
просвещения	啓蒙
дополнительно	附加
живопись	畫畫
живопись	畫
живопись	油畫
живопись	繪畫
живопись	油畫
живопись	繪畫
мусульмане	穆斯林
мусульмане	穆斯林
экспедиция	探險
православие	東正教
православие	正統
художественная	藝術
стен	stan
стен	牆壁
стен	城牆
стен	牆
оскар	oscar
модификации	修改
узлов	節點
частиц	顆粒
частиц	粒子
частиц	微粒
частиц	顆粒
частиц	粒子
частиц	微粒
частиц	顆粒
частиц	粒子
частиц	微粒
вязкость	黏度
атаку	攻擊
атаку	襲擊
атаку	進攻
евреи	猶太人
евреи	猶太
евреи	猶太教
евреи	猶太人
евреи	猶太
действительный	有效
армения	亞美尼亞
неправильно	錯誤
неправильно	錯
бельгия	比利時
внутреннего	內地
внутреннего	內陸
внутреннего	內部
выделить	突顯
выделить	凸顯
выделить	選取
выделить	選擇
калифорнии	加利福尼亞
калифорнии	加州
мальчик	boy
мальчик	男孩
происшествия	事故
происшествия	事件
конкретных	具體
браун	棕
браун	褐
браун	布朗
браун	brown
браун	棕色
расположенных	位於
птица	伯德
птица	鳥
метрополитен	捷運
метрополитен	metro
метрополитен	地鐵
старое	老
старое	舊的
старое	舊
старое	老了
румыния	羅馬尼亞
железнодорожные	鐵路
танки	坦克
продукты	商品
продукты	產品
франциско	francisco
освещение	照明
освещение	照明
белое	white
белое	白
белое	白色
каждую	每個
каждую	每一個
широкой	廣義
широкой	廣
широкой	寬
рейн	萊茵河
фрагменты	片段
фрагменты	碎片
фрагменты	片段
чёрные	黑
чёрные	black
чёрные	黑色
чёрные	黑人
длинные	久
длинные	長
опрос	投票
опрос	調查
опрос	問卷調查
греческий	希臘文
греческий	希臘
коротко	簡短
коротко	短期
коротко	短
коротко	矮
важные	重要
врагов	仇人
оборот	週轉
оборот	更替
оборот	營業額
редактора	編輯
противников	對手
короткий	簡短
короткий	短期
короткий	短
короткий	矮
гражданских	公民
перевести	翻譯
учения	演習
учения	教義
учения	教導
авиация	航空
авиация	飛機
порту	埠
порту	港口
порту	港
пос	pic
свободно	流利
свободно	流暢
свободно	free
свободно	自由
свободно	免費
математик	數學家
захвата	擷取
захвата	捕捉
захвата	捕獲
утверждал	認領
утверждал	聲稱
марокко	摩洛哥
литературных	文學
ученик	門徒
ученик	徒弟
ученик	弟子
ученик	瞳孔
ученик	學生
ученик	學徒
ученик	徒弟
потенциала	容量
потенциала	能力
кожи	肌膚
вене	維也納
кровь	血液
кровь	血
кровь	血跡
кровь	鮮血
согласия	協和
болезнь	病
болезнь	疾病
болезнь	病
болезнь	疾病
болезнь	病
болезнь	疾病
изделия	文章
изделия	商品
изделия	產品
барселона	巴塞隆納
барселона	barcelona
притоков	支流
трек	追蹤
трек	曲目
трек	軌道
трек	軌跡
королевский	皇家
королевский	皇室
души	靈魂
души	靈魂
масло	奶油
масло	黃油
масло	牛油
масло	油
масло	石油
масло	機油
защитить	保護
защитить	捍衛
защитить	保衛
каталина	catalina
шри	sri
реконструкция	整修
реконструкция	翻修
реконструкция	翻新
реконструкция	裝修
реконструкция	修繕
реконструкция	重建
инженеры	工程師
социалистической	社會主義
древний	古代
древний	古老
научное	科學
распределение	撥款
распределение	分配
распределение	分布
распределение	分配
распределение	分銷
схемы	電路
захватили	被俘
пособие	受益
пособие	津貼
норвегия	挪威
сильный	強大
сильный	強壯
сильный	強烈
сильный	強
сильный	堅強
бойцов	戰鬥機
бойцов	鬥士
согласился	議定
согласился	同意
согласился	商定
мухаммад	穆罕默德
техас	德州
техас	德克薩斯州
алан	alan
просьбе	請求
просьбе	要求
воздухе	空中
воздухе	空降
порта	porta
джозеф	約瑟夫
джозеф	joseph
джозеф	約瑟
признания	告白
признания	供詞
признания	口供
признания	懺悔
детской	幼兒園
детской	托兒所
лесу	林子
лесу	樹林
океан	大洋
океан	洋
океан	海洋
океан	海
рот	嘴巴
рот	口
рот	嘴
рот	口腔
диссертации	論文
диссертации	命題
диссертации	論文
символы	符號
символы	字元
символы	角色
каролина	caroline
сцена	場景
сцена	現場
сцена	一幕
обратить	反轉
воеводство	省
будущий	今後
будущий	將來
будущий	未來
комиссар	政委
оригинал	原文
оригинал	原件
оригинал	原創
оригинал	原始
оригинал	原
конкретные	具體
конкретные	具體
конкретные	混凝土
конкретные	水泥
псевдоним	別名
псевдоним	假名
иран	伊朗
марко	marco
комедия	喜劇
орбиты	軌道
орбиты	軌道
орбиты	軌道
течения	海流
торонто	多倫多
требование	要求
требование	需求
требование	需求量
требование	要求
платформ	平台
джимми	jimmy
городок	城鎮
городок	鎮
конго	剛果
высший	最高
долины	山谷
поддерживаю	支援
социальные	社會
социальные	社交
древние	古代
древние	古老
древние	古人
патрик	patrick
руководители	管理者
руководители	領導者
руководители	領導人
домохозяйств	住戶
домохозяйств	家用
домохозяйств	住戶
окна	windows
окна	窗
окна	視窗
окна	窗戶
окна	窗
окна	視窗
популярности	人氣
фунтов	磅
оппозиции	反對
оппозиции	反對派
оппозиции	反對黨
передняя	前面
передняя	陣線
убил	被殺
обмена	共用
обмена	共享
обмена	分享
цитата	報價
цитата	引文
цитата	引用
цитата	引述
половину	一半
половину	半
половину	半數
энтони	anthony
бассейны	盆地
частные	隱私
частные	私人
частные	私營
галактика	銀河
галактика	星系
галактика	galaxy
галактика	銀河系
травмы	損傷
травмы	創傷
травмы	外傷
опасности	危險
опасности	危險性
опасности	危害
дзюдо	柔道
применяются	適用
воздух	空中
воздух	air
воздух	航空
воздух	空氣
планет	行星
слава	榮耀
слава	光榮
слава	名望
слава	名氣
соколов	獵鷹
соколов	sokolov
отражает	反射
отражает	反光
отрасль	工業
отрасль	產業
отрасль	行業
отрасль	業界
федеральный	聯邦
шестой	第六
шестой	六
шестой	六個
педро	pedro
полоса	跑道
полоса	stripe
полоса	條紋
полоса	脫衣
полоса	脫
полоса	脫衣舞
полоса	地帶
выдающийся	傑出
выдающийся	未決
полки	架子
полки	貨架
полки	書架
споры	孢子
споры	爭端
споры	糾紛
споры	爭議
споры	爭論
споры	爭議
споры	爭端
споры	糾紛
споры	爭議
переговоров	談判
дополнить	補充
дополнить	輔助
дополнить	補充
дополнить	補
проверка	檢查
проверка	測試
проверка	測驗
проверка	檢驗
проверка	試驗
проверка	驗證
проверка	核查
проверка	測試
проверка	試驗
проверка	測驗
проверка	視察
проверка	檢查
проверка	支票
знаменитый	著名
знаменитый	有名
природных	自然
природных	天然
наказания	懲罰
наказания	處罰
наказания	刑罰
поток	流
поток	流程
поток	流通
поток	流動
поток	流量
поток	流
поток	溪流
фирма	事務所
общения	溝通
построенный	建
построенный	內建
стандарт	標準
свобода	自由
свобода	自由
пехотный	步兵
эфир	醚
эфир	aether
почвы	泥土
почвы	土壤
почвы	土
почвы	土壤
северных	北歐
взаимодействие	互動
взаимодействие	相互作用
взаимодействие	互動
взаимодействие	相互作用
джей	傑
джей	jay
африка	非洲
кризиса	危機
священной	神聖
углу	角落
углу	轉角
углу	角
перевозки	馬車
перевозки	運輸
перевозки	交通
агент	代理商
агент	代理人
агент	特工
агент	代理
португалия	葡萄牙
выбрать	選擇
выбрать	選取
выбрать	選擇
сон	睡
сон	睡眠
сон	睡覺
сон	夢
сон	夢幻
сон	夢境
сон	做夢
сон	夢想
боб	bob
доцент	講師
рамки	幀
рамки	框架
рамки	框
рамки	框架
рамки	幀
рамки	框框
рамки	框架
рамки	框
сельскохозяйственных	農業
поль	保羅
поль	paul
отчасти	局部
отчасти	部分
каноэ	獨木舟
каноэ	獨木舟
камеры	照相機
камеры	相機
звёзды	星星
звёзды	明星
звёзды	星空
звёзды	星
звёзды	恆星
воздействия	暴露
воздействия	曝光
воздействия	曝露
мадрид	馬德里
дания	丹麥
сбор	收集
сбор	聚集
сбор	聚會
сбор	收集
сбор	收藏
разное	雜項
здоровье	健康
дорогой	dear
яйца	蛋
яйца	雞蛋
яйца	卵
яйца	丸子
представлено	提交
шарль	charles
католиков	天主教徒
лейбл	標籤
реальности	現實
вооруженных	武裝
показатели	指標
катастрофа	災害
катастрофа	災難
катастрофа	災難
биологии	生物
биологии	生物學
близко	關閉
близко	近
близко	靠近
близко	附近
джексон	jackson
джексон	傑克遜
жуков	蟲子
жуков	臭蟲
отличием	榮譽
гетто	貧民窟
гетто	貧民區
свободный	free
свободный	自由
свободный	免費
заблуждение	妄想
заблуждение	錯覺
заблуждение	誤導
заблуждение	誤解
морская	海事
морская	海事
морская	航海
маргарита	margaret
сигнал	訊號
открыть	開
открыть	營業
открыть	開啟
открыть	開放
албании	阿爾巴尼亞
телевидение	電視機
телевидение	電視
телевидение	電視台
последовательно	始終如一
последовательно	連續
социалистическая	社會主義
поколение	一代
поколение	世代
арбитраж	仲裁
заболеваний	疾病
вест	西邊
вест	西
вест	西方
вест	西部
сборных	預製
молярная	臼齒
помню	記住
применять	適用
спор	爭端
спор	糾紛
спор	爭議
краткая	簡短
огромный	巨大
сообщений	訊息
сообщений	信件
голубой	blue
голубой	藍
голубой	藍色
лошадей	馬
лошадей	馬匹
кладбища	公墓
кладбища	墓地
приход	教區
сохранение	節省
сохранение	儲蓄
сохранение	保全
сохранение	養護
сохранение	保育
краю	邊緣
металла	金屬
кинг	國王
кинг	king
кинг	王
экономист	經濟學家
ценности	價值
ценности	價值觀
ценности	數值
ценности	值
композиторов	作曲家
оставшиеся	剩餘
душ	洗澡
душ	淋浴
душ	陣雨
душ	淋浴
глубоко	深
глубоко	深層
западные	西方
западные	西部
машину	車
машину	汽車
уголовного	罪犯
автобус	公車
автобус	巴士
концертов	音樂會
концертов	演唱會
даниэль	丹尼爾
даниэль	daniel
даниэль	danielle
энн	ann
энн	anne
взрыва	爆炸
взрыва	爆
джонни	johnny
фракции	分數
фракции	各派
фракции	派系
фракции	分數
фракции	派系
светло	光線
светло	光
светло	燈光
светло	輕
светло	光明
ответы	答案
ответы	解答
ответы	回覆
ответы	答復
кандидаты	候選人
концерты	音樂會
концерты	演唱會
планета	行星
планета	星球
необходимые	必要
необходимые	必需
участница	參賽者
разделение	分離
разделение	離職
разделение	分居
советы	提示
советы	小費
советы	建議
атлетике	田徑
гай	guy
торговля	商務
торговля	商業
торговля	買賣
торговля	貿易
торговля	交易
торговля	貿易
бюст	胸圍
путешествия	遊記
путешествия	旅行
путешествия	旅費
путешествия	旅遊
путешествия	旅行
путешествия	旅行
путешествия	旅遊
исключения	例外
исключения	例外
исключения	豁免
исключения	排除
энди	安迪
энди	andy
стэнли	stanley
портреты	肖像畫
портреты	畫像
портреты	肖像
аренду	房租
аренду	租
аренду	租金
аренду	租賃
аренду	租金
двигатели	馬達
двигатели	引擎
двигатели	發動機
македонии	馬其頓
македонии	馬其頓
калибра	口徑
уточнение	澄清
уточнение	澄清
конгресс	國會
приём	接待
приём	接收
приём	招待會
графства	各州
графства	各縣
цифры	位數
цифры	數字
цифры	數字
получать	接收
карточка	卡
карточка	名片
карточка	紙牌
карточка	卡片
ток	tok
шаг	台階
шаг	步驟
шаг	步
сэр	sir
сэр	先生
традиция	傳統
солнечной	太陽
солнечной	太陽能
шотландия	蘇格蘭
прошлое	過往
прошлое	過去
специализация	專長
специализация	專業
европу	歐洲
приложения	申請
приложения	申請書
собак	犬
собак	狗
фабрики	工廠
эрнст	ernst
мусульман	穆斯林
самки	女性
судей	法官
пользователя	使用者
ученых	學者
важное	重要
механики	力學
замены	替換
замены	更換
замены	置換
замены	替代
рене	rené
рене	renee
рене	rene
посольства	大使館
посольства	使館
посольства	大使館
посольства	使館
фил	phil
признаки	跡象
признаки	標誌
кавалерии	騎兵
джонсон	約翰遜
джонсон	johnson
улучшение	改進
улучшение	改善
улучшение	改進
улучшение	改善
улучшение	改良
улучшение	改進
улучшение	改善
улучшение	改良
улучшение	加強
улучшение	增強
улучшение	改進
улучшение	改善
улучшение	改良
джейн	簡
джейн	jane
джейн	珍
джейн	瑾
понимание	理解
понимание	諒解
многим	許多
артисты	藝人
артисты	藝術家
артисты	藝人
ценность	價值
ценность	數值
ценность	值
томаса	托馬斯
томаса	thomas
листа	石板
флорида	佛羅里達
флорида	佛羅里達州
график	附表
график	圖表
график	圖形
график	圖
национальности	民族
художественные	藝術
чувства	感官
чувства	感受
чувства	感情
дед	爺爺
дед	祖父
приняты	接受
ведет	指南
ведет	嚮導
мартина	martine
единая	統一
представителя	代表
серьёзные	認真
серьёзные	嚴重
серьёзные	嚴肅
ракета	火箭
ракета	導彈
потенциал	潛力
потенциал	潛在
потенциал	容量
потенциал	能力
исп	sri
наполеона	拿破崙
ведущие	領先
ведущие	領導
ведущие	鉛
ведущие	領先
ведущие	帶頭
расы	比賽
расы	賽跑
расы	種族
расы	競賽
китайская	中文
китайская	漢語
китайская	華人
подписан	簽名
подписан	署名
подписан	簽署
дополнительный	附加
грузия	喬治亞
аркадий	arkady
дэвис	davis
маршрутов	路線
преследования	迫害
преследования	騷擾
меч	刀
меч	劍
меч	寶劍
хребет	山脊
хребет	嶺
сильные	強大
сильные	強壯
сильные	強烈
сильные	強
сильные	堅強
принадлежности	飾品
принадлежности	配件
прекратить	停止
чарли	charlie
чарли	查理
столкновения	衝突
столкновения	相撞
столкновения	撞擊
столкновения	碰撞
столкновения	碰撞
столкновения	碰撞
столкновения	衝突
следы	足跡
следы	腳印
следы	痕跡
следы	曲目
следы	軌道
карло	carlo
публикация	張貼
публикация	發文
публикация	出版
публикация	發表
публикация	張貼
публикация	郵政
публикация	post
публикация	出版物
публикация	出版
остановить	停止
подсемейства	subfamily
величины	價值
величины	價值觀
величины	數值
величины	值
бюджет	預算
дальность	山脈
дальность	範圍
дальность	射程
мгц	兆赫
мгц	mhz
синий	blue
синий	藍
синий	藍色
техническое	技術
организовать	安排
подчинение	服從
рег	egr
коллег	同事
рукописи	手稿
евровидение	比賽
евровидение	競賽
жёлтый	黃色
жёлтый	黃
эффективность	功效
эффективность	有效
эффективность	效率
эффективность	成效
эффективность	有效性
эффективность	效能
аналогии	類比
аналогии	類比
аналогии	比喻
образец	樣品
образец	取樣
образец	抽樣
образец	樣本
образец	模範
образец	示範
образец	模型
образец	型號
образец	模特兒
образец	標本
образец	樣本
пустая	空白
пустая	空
варшаве	華沙
включать	包括
соседних	鄰近
производители	製片人
производители	製造商
ступень	舞台
ступень	階段
обычных	普通
обычных	平凡
водохранилище	水庫
водохранилище	水塘
распространено	分布
транскрипции	轉錄
детство	童年
рейс	班機
рейс	飛行
кабинет	辦公
кабинет	辦公室
кабинет	辦事處
кабинет	內閣
петер	彼得
петер	peter
грузов	貨運
грузов	貨物
грузов	貨
массовые	大規模
маунт	山
простые	簡單
туристов	觀光客
туристов	遊客
пояса	腰帶
пояса	皮帶
пояса	帶
соло	獨唱
соло	獨奏
больнице	醫院
рождества	聖誕
рождества	聖誕節
уничтожения	破壞
уничтожения	毀滅
уничтожения	毀壞
уничтожения	銷毀
устав	章程
устав	法規
устав	規約
устав	包租
медленно	緩慢
медленно	慢
медленно	慢慢地
продаж	銷售
продаж	銷售量
продаж	銷售額
повреждения	損傷
повреждения	損壞
повреждения	損害
людовик	louis
людовик	路易
людовик	路易斯
билли	billy
ущерб	損傷
ущерб	損壞
ущерб	損害
ущерб	損壞
ущерб	損害賠償
рис	大米
рис	米
рис	米飯
рис	飯
рис	ris
рис	rhys
клип	片段
клип	剪輯
клип	夾
легенды	傳說
легенды	傳奇
легенды	傳說
легенды	傳奇
проф	trac
доступны	可用
ветеранов	退伍軍人
ветеранов	老兵
ветеранов	退役軍人
сборники	匯編
угля	煤礦
угля	煤炭
угля	煤
знамя	旗幟
знамя	旗
знамя	橫幅
собрать	收集
собрать	集合
железа	腺
железа	鋼鐵
железа	鐵
дан	丹
дан	dan
дан	dunn
знание	知識
студенты	學生
инженеров	工程師
сильное	強大
сильное	強壯
сильное	強烈
сильное	強
сильное	堅強
трамвай	電車
трамвай	電車
трамвай	電車
жертвы	犧牲
жертвы	傷亡
жертвы	傷亡人數
жертвы	受害人
жертвы	受害者
венгерский	匈牙利
венгерский	匈牙利語
соль	食鹽
соль	鹽
соль	sol
увеличить	增加
увеличить	提高
увеличить	放大
образцовое	模範
образцовое	典範
предположение	假設
предположение	假定
кит	鯨魚
кит	鯨
кит	keith
кит	kit
лаборатория	實驗室
лаборатория	化驗室
лаборатория	實驗室
запуск	發射
нил	neale
нил	neal
нил	neil
нил	尼羅河
лидеры	領導者
лидеры	領導人
структур	結構
меняется	改變
млекопитающих	哺乳動物
млекопитающих	哺乳動物
древности	古物
издатель	出版社
издатель	出版商
трон	王座
трон	王位
трон	寶座
трон	創
трон	tron
шах	沙
шах	shah
максимальный	最大值
максимальный	最大限度
коалиции	聯盟
коалиции	聯軍
эволюции	演化
эволюции	演變
эволюции	進化
эволюции	演進
библии	聖經
билл	bill
билл	法案
убиты	被殺
судьбы	天命
судьбы	命運
судьбы	命運
слияния	合併
слияния	合併
хельсинки	赫爾辛基
латинской	拉丁
латинской	拉丁文
сложные	複雜
сложные	複雜
плато	高原
плоскости	平面
плоскости	飛機
почетный	名譽
почтовая	郵政
подачи	備案
подачи	歸檔
диалект	話
диалект	方言
фредерик	frederic
скульптура	雕塑
скульптура	雕刻
скульптура	雕塑
деревья	樹
деревья	樹木
мемориал	紀念館
мемориал	紀念碑
мемориал	紀念
классы	課室
классы	教室
классы	類別
классы	班級
альпы	阿爾卑斯山
использован	使用
сопрано	soprano
сопрано	女高音
короче	縮短
марио	mario
десятилетия	幾十年
десятилетия	十年
ста	sta
коэффициент	系數
коэффициент	係數
коэффициент	因子
коэффициент	因數
протеста	抗議
достижение	成就
достижение	成就
достижение	成績
италию	義大利
сбора	收集
сбора	聚集
сбора	聚會
гильдии	公會
атака	攻擊
атака	襲擊
атака	進攻
атака	攻擊
атака	毆打
атака	突擊
атака	侵
софии	sofia
географические	地理
феликс	félix
милан	米蘭
крестьяне	農民
венеции	威尼斯
ритм	韻律
ритм	節奏
сокращение	縮寫
сокращение	裁員
сокращение	減少
сокращение	裁減
геометрия	幾何
заводы	工廠
предел	限制
предел	上限
предел	極限
предел	限
предел	限額
последовательности	一致性
последовательности	連貫性
последовательности	一貫性
последовательности	序列
последовательности	數列
последовательности	順序
критику	批評
критику	批判
зелёные	綠色
зелёные	綠
зелёные	綠地
зелёные	格林
зелёные	綠黨
учебник	課本
учебник	教科書
интервал	區間
интервал	間歇
интервал	間隔
интервал	間距
интервал	間隔
консул	領事
консул	執政官
нобелевской	諾貝爾
хилл	希爾
хилл	山
конституция	憲法
провинций	省份
провинций	各省
разговор	對話
разговор	聊
распространяется	散播
распространяется	蔓延
распространяется	傳播
порой	有時候
сара	sarah
сара	sara
посадки	種植
посадки	降落
посадки	登陸
посадки	落地
посадки	著陸
сербия	塞爾維亞
концентрация	濃度
карту	地圖
карту	卡
карту	名片
карту	紙牌
карту	卡片
печать	印刷
печать	列印
печать	印刷
печать	列印
печать	封
печать	密封
печать	印章
печать	海豹
отражение	反射
отражение	反省
отражение	思考
разделить	共用
разделить	共享
разделить	分享
разделить	share
разделить	分裂
разделить	分割
разделить	分裂
разделить	分水嶺
разделить	鴻溝
разделить	分化
поездки	旅行
поездки	旅費
поездки	旅遊
поездки	訪問
поездки	trips
падение	墜落
падение	秋季
падение	秋天
падение	跌倒
двери	門
двери	門
железнодорожных	鐵路
железнодорожных	鐵道
железнодорожных	鐵路
кафедру	講壇
космической	太空
космической	空間
племена	部族
племена	部落
включить	插入
включить	啟用
включить	包括
федеральная	聯邦
хоккей	曲棍球
хоккей	冰球
бангладеш	孟加拉國
цепи	電路
цепи	鎖鏈
цепи	鏈
цепи	鏈條
цепи	鐵鍊
управляющий	管理者
управляющий	經理人
управляющий	經理
угрозы	威脅
праздники	假期
праздники	假日
праздники	節假日
праздники	節日
церемония	儀式
девы	處女座
атлас	atlas
потомки	後裔
потомки	後代
чувство	感受
чувство	感覺
схеме	圖案
схеме	格局
схеме	模式
взрыв	爆炸
взрыв	爆
взрыв	爆炸
взрыв	轟炸
фернандо	fernando
маршал	marshall
маршал	元帥
галереи	畫廊
галереи	畫廊
максимум	最大值
максимум	最大限度
бот	bot
волосы	頭髮
волосы	毛髮
волосы	髮型
волосы	發
финансовых	財務
финансовых	金融
сравнение	對比
сравнение	比較
лента	動態
лента	飼料
лента	帶子
лента	膠帶
лента	磁帶
лента	絲帶
балет	芭蕾
балет	芭蕾舞
муз	muses
доп	dop
уайт	white
уайт	白
уайт	白色
зелёная	綠色
зелёная	綠
зелёная	綠地
зелёная	格林
ручей	溪
ручей	流
ручей	溪流
носили	磨損
любая	任何
заказу	委託
аварии	事故
аварии	崩潰
аварии	撞車
аварии	墜毀
аварии	意外
аварии	事故
медиа	媒體
медиа	媒介
миссия	任務
девочка	女生
девочка	姑娘
девочка	女孩
девочка	girl
компьютер	計算機
компьютер	電腦
танец	舞蹈
танец	跳舞
танец	舞
уровней	關卡
спас	獲救
ресурс	資源
организма	有機體
организма	機體
азия	亞洲
груди	胸
груди	胸部
груди	胸膛
груди	胸口
груди	乳房
груди	胸
груди	胸部
груди	乳房
