மற்றும்	en
இடது	gelaat
எல்லாம்	alles
எல்லாம்	alle
எல்லாம்	alles
எல்லாம்	all
எல்லாம்	almal
எல்லாம்	al
எல்லாம்	als
நிலையான	reggemaak
நிலையான	standaard
சிறப்பான	spesiaal
தோல்	leer
தோல்	vel
கூடுதலாக	ekstra
கால்	beeste
கால்	bees
கால்	voet
கால்	kwart
கால்	kwartaal
ஆர்வம்	belangstelling
ஆர்வம்	rente
கவனம்	konsentrasie
கவனம்	studierigting
கவனம்	aandag
கவனம்	fokus
மூத்த	senior
நினைவு	geheue
நினைவு	herinnering
தூய	suiwer
பவுல்	oortreding
கவிதைகள்	poems
கவிதைகள்	gedigte
நிறுவப்பட்டது	gestol
நிறுவப்பட்டது	geïnstalleer
நிறுவப்பட்டது	geinstalleer
வாய்ப்பு	kans
வாய்ப்பு	opportunity
மருந்து	geneeskunde
மருந்து	farmaseutiese
மா	maa
மா	mango
ஏன்	hoekom
ஏன்	waarom
ஆனார்	geword
கிடைத்தது	het
கிடைத்தது	got
தொலைபேசி	foon
தொலைபேசி	phone
தொலைபேசி	telefoon
ரவி	ravi
கட்டமைப்பு	strukturele
கட்டமைப்பு	opstelling
கட்டமைப்பு	struktuur
பாரம்பரிய	klassieke
பாரம்பரிய	tradisioneel
பாரம்பரிய	tradisionele
சின்னம்	ikoon
எண்கள்	getalle
எண்கள்	nommers
தொழில்நுட்பம்	tegnologie
ஏரி	meer
பாடிய	sung
சிலை	afgod
சிலை	idol
சிலை	standbeeld
வெள்ளி	fri
வெள்ளி	di
வெள்ளி	vrydag
வெள்ளி	silwer
இலத்தீன்	latyns
நேச	allied
நேரடி	regstreekse
நேரடி	lewendige
நேரடி	gepubliseer
நேரடி	regstreeks
நேரடி	direk
நேரடி	rig
நேரடி	direkte
சுற்றுலா	toeriste
சுற்றுலா	toer
சுற்றுலா	tour
சுற்றுலா	toere
சுற்றுலா	tours
சுற்றுலா	toerisme
கிராமத்தில்	village
கிராமத்தில்	dorpie
நமது	ons
புலிகள்	tigers
அவர்களை	hulle
அனுமதி	afspraak
அனுமதி	toelating
அனுமதி	toestemming
அனுமதி	ontsluit
அனுமதி	toelaat
அனுமதி	goedkeur
அனுமதி	keur
பயன்	gebruik
பயன்	voordeel
பயன்	bevoordeel
நிகழ்வு	aktiwiteite
நிகழ்வு	geleentheid
ஆதி	adi
மைல்	myle
மைல்	myl
மைல்	myl
வளரும்	vergroting
வளரும்	groeiende
கால்பந்து	voetbal
உடலில்	lyf
உடலில்	liggaam
பக்க	kant
சான்	chan
சான்	san
உயரத்தில்	hoogte
அமிலம்	suur
விண்டோஸ்	windows
விண்டோஸ்	vensters
கூட்டமைப்பு	federasie
கூட்டமைப்பு	konfederasie
தொழிலாளர்	arbeid
விலங்குகள்	diere
மறு	weier
மறு	verbied
மறு	verwerp
முடிவுகள்	resultate
முடிவுகள்	uitslae
மனிதன்	menslik
மனிதன்	mens
மனிதன்	man
மாணவர்	student
பேசும்	sprekende
பேசும்	speaking
பேசும்	gepraat
நோக்கம்	oogmerk
நோக்கம்	doelwit
நோக்கம்	missie
நோக்கம்	sending
கடந்து	verby
கடந்து	geslaag
கடந்து	deurkom
கடந்து	aangee
உருவாக்கி	generator
உருவாக்கி	skepper
உருவாக்கி	stigter
உருவாக்கி	komponis
உருவாக்கி	samesteller
உருவாக்கி	ontwikkelaar
ஒத்த	soortgelyke
பச்சை	groen
அலகு	eenheid
உள்நாட்டு	domestic
உள்நாட்டு	huishoudelike
நகராட்சி	munisipaliteit
உறவு	betrekking
உறவு	verwantskap
உறவு	verhouding
நூலகம்	biblioteek
சண்டை	slag
சண்டை	veldslag
சண்டை	bakleiery
சண்டை	fighting
சண்டை	veg
நிறம்	deursigtigheid
விமானம்	vliegtuig
விமானம்	vlug
விமானம்	vliegtuie
விமானம்	vliegtuig
பதில்	antwoord
திருவிழா	fees
திருவிழா	carnival
திருவிழா	karnaval
நான்காம்	vierde
வெளியிடப்பட்ட	gepubliseer
கூடாது	nie
காலை	môre
காலை	oggend
காலை	more
சமூகம்	samelewing
சமூகம்	gemeenskap
சமூகம்	geselskap
சமூகம்	samelewing
சமூகம்	gemeenskap
சமூகம்	community
சமூகம்	maatskaplike
சமூகம்	sosiale
சமூகம்	sosiaal
புற்றுநோய்	kreef
புற்றுநோய்	kanker
சு	chu
ஆன்	ann
மெய்யியல்	filosofie
மெய்யியல்	devotion
நாட்களில்	dae
பயணிகள்	passasiers
அறுவை	chirurgie
இணை	verbind
இணை	koppel
இணை	assosieer
அழுத்தம்	druk
அழுத்தம்	swig
அழுத்தம்	beklemtoning
அழுத்தம்	benadruk
அழுத்தம்	kompressie
கல்லூரிகள்	kolleges
மன்றம்	klub
மன்றம்	raad
இஸ்லாமிய	islamitiese
உண்மை	waar
உண்மை	true
உண்மை	feit
உண்மை	waarheid
உண்மை	realiteit
உண்மை	werklikheid
இத்தாலிய	italiaanse
இத்தாலிய	italiaans
இனங்கள்	rasse
இனங்கள்	spesie
இனங்கள்	spesies
தலைவன்	chief
நின்று	staande
நின்று	staan
நடக்கும்	ontvou
நடக்கும்	gebeur
டைம்ஸ்	tye
டைம்ஸ்	kere
பிரிட்டிஷ்	brits
நிகழ்ச்சிகள்	gebeure
நிகழ்ச்சிகள்	aktiwiteite
நிகழ்ச்சிகள்	geleenthede
புதிதாக	nuut
புதிதாக	nuwe
புதிதாக	vars
வரைபடம்	kaart
வரைபடம்	kaarte
தாவரங்கள்	plants
தாவரங்கள்	plante
தண்ணீர்	water
கர்நாடக	karnataka
விளையாட்டுகள்	speletjies
விளையாட்டுகள்	wedstryde
விளையாட்டுகள்	sportsoorte
விளையாட்டுகள்	sport
உள்	intern
உள்	interne
உள்	lokale
உள்	plaaslike
உள்	plaaslik
உள்	innerlike
மொழிபெயர்ப்பு	vertaal
வின்	vin
விளையாட்டுக்கள்	speletjies
விளையாட்டுக்கள்	wedstryde
விளையாட்டுக்கள்	sportsoorte
விளையாட்டுக்கள்	sport
நிமிடங்கள்	mins
நிமிடங்கள்	minute
நிமிடங்கள்	minute
கருப்பு	swart
குறுகிய	kort
குறுகிய	kortliks
குறுகிய	sorteer
தொடங்கப்பட்டது	aanvang
நம்	ons
அரசர்கள்	konings
அரசர்கள்	kings
பொருளியல்	ekonomie
கொடி	vlaggie
கொடி	vlag
கொடி	rapporteer
எப்போதும்	skuilname
எப்போதும்	altyd
எப்போதும்	verewig
எப்போதும்	ooit
எழுத்துக்கள்	alfabet
எழுத்துக்கள்	briewe
எழுத்துக்கள்	letters
எழுத்துக்கள்	karakters
சுருக்கம்	opsomming
சுருக்கம்	opsomming
அரசாங்கம்	regering
மாறி	veranderlikes
வென்று	gewen
சரியாக	presies
மாகாண	provinsiale
நாடகம்	drama
ஓவியம்	skilder
ஓவியம்	skildery
இறந்த	dooie
இறந்த	dood
உள்ளே	binne
கோ	coe
கூட்டணி	alliance
கூட்டணி	alliansie
கூட்டணி	verbond
அதிகாரப்பூர்வ	amptelik
அதிகாரப்பூர்வ	amptenaar
அதிகாரப்பூர்வ	amptelike
அப்துல்	abdul
செலவு	spandeer
செலவு	besteding
செலவு	bestee
சுழற்சி	rotasie
சுழற்சி	spiral
சுழற்சி	lus
சுழற்சி	siklus
மனம்	gedagte
மனம்	souls
நோய்கள்	siektes
அண்மையில்	onlangs
எளிதில்	maklik
எளிதில்	maklike
அதிகாரம்	krag
அதிகாரம்	elektrisiteit
தானே	thane
நகைச்சுவை	komedie
கணித	wiskunde
விநாயகர்	ganesja
சரி	goed
சரி	wel
சரி	sowel
பக்கங்கள்	bladsye
பக்கங்கள்	blaaie
பக்கங்கள்	bladsy
நீதிமன்றம்	hof
செயல்படும்	onaktiewe
செயல்படும்	aktief
அதிபர்	president
அதிபர்	pres
அலுவலர்	beampte
அமைவிடம்	location
அமைவிடம்	ligging
லீக்	liga
லீக்	leek
நிர்வாகம்	bestuur
நிர்வாகம்	administrasie
நிர்வாகம்	administratiewe
நிர்வாகம்	verrig
முறையை	metode
ஆசியா	asië
ஓய்வு	ontspanning
ஓய்வு	aftrede
ஓய்வு	rus
ஓய்வு	res
தாக்கம்	impact
தாக்கம்	impak
புரட்சி	rewolusie
புரட்சி	revolusie
வலைத்தளம்	webwerf
வலைத்தளம்	webtuiste
போராட்டம்	betoging
போராட்டம்	protes
போராட்டம்	stryd
போராட்டம்	struggle
போராட்டம்	sukkel
போராட்டம்	agitasie
ஏதேனும்	enige
நிறைவு	voltooiïng
நிறைவு	voltooi
நிறைவு	afgehandel
நிறைவு	voltooi
நிறைவு	afgehandel
நடவடிக்கைகள்	aktiwiteite
நடவடிக்கைகள்	aktief
கூகுள்	google
மரியா	mary
மரியா	maria
மரியா	maria
மலர்	blom
இடைப்பட்ட	tussen
விரைவில்	gou
விரைவில்	binnekort
விரைவில்	soon
பாடகர்	sangeres
பாடகர்	sanger
பாடகர்	singer
ஏற்பாடு	georganiseerd
ஏற்பாடு	georganiseer
ஏற்பாடு	indeling
நிறைந்த	vol
நிறைந்த	volle
கட்டிடக்கலை	argitektuur
ஆட்டம்	speletjie
ஆட்டம்	spel
ஆட்டம்	pas
ஆட்டம்	passing
ஆட்டம்	ooreenstem
ஆட்டம்	ooreenstemming
மண்	grond
மண்	sand
சூரியன்	son
இந்திரா	indira
இந்திரா	indra
தீ	brand
தீ	vuur
சேர்ந்தார்	aangesluit
கடற்கரை	strand
முற்றிலும்	absoluut
வீட்டில்	tuisgemaakte
இயக்கிய	regie
இயக்கிய	gerig
எடை	gewig
யின்	jin
ஜனதா	janata
தொடர்ச்சியாக	voortdurend
தொடர்ச்சியாக	deurlopend
தொடர்ச்சியாக	heeltyd
பெற்றோர்	ouerskap
பெற்றோர்	ouers
பெற்றோர்	ouer
ஒற்றை	enkel
அச்சு	axis
ஆஸ்திரேலியா	australië
கட்டப்பட்ட	opgerig
பார்த்து	kyk
வழங்கிய	verskaf
கடவுளின்	god
வீதம்	gradeer
வீதம்	tarief
வீதம்	beoordeel
வேளாண்மை	landbou
ஐரோப்பா	europa
முடியவில்லை	misluk
எழுத	skryf
அறிஞர்கள்	scholars
புலவர்கள்	digters
பிரான்ஸ்	frankryk
ஜெர்மனி	duitsland
கொண்டே	aanhou
கொண்டே	hou
கொண்டே	behou
விரிவான	gedetailleerde
விரிவான	gedetaileerde
தலைநகரம்	hoofstad
வட்டார	lokale
வட்டார	plaaslike
வட்டார	plaaslik
பிரபல	bekende
பிரபல	beroemd
பிரபல	famous
பார்வை	bereik
பார்வை	reikwydte
பார்வை	aansig
பார்வை	besigtig
பார்வை	bekyk
தகுதி	kwalifiserende
தகுதி	geskiktheid
தகுதி	geskik
தகுதி	kwalifiseer
பாகம்	deel
பாகம்	gedeelte
மரபணு	gene
எல்லை	grens
எல்லை	beperk
எல்லை	gewysig
எல்லை	omvang
நடு	middelste
நடு	midde
வேறுபாடு	verskil
வேறுபாடு	kontras
உறுப்பு	termyn
நெடுஞ்சாலைகள்	highways
மருத்துவர்	dokter
மருத்துவர்	doctor
இடத்தை	plek
ஏற்ற	mount
ஏற்ற	monteer
புதினம்	roman
இடையிலான	tussen
இலக்கணம்	letterkunde
இலக்கணம்	literatuur
இலக்கணம்	grammatika
இலக்கணம்	grammar
லண்டன்	londen
கோப்பை	trofee
கோப்பை	mug
கோப்பை	koppie
கோப்பை	beker
அலி	ali
வினை	reaksie
கண்டி	kandy
உள்ளடக்கிய	inklusiewe
வகுப்பு	klas
இறுதியாக	uiteindelik
பொருளாதாரம்	ekonomiese
பொருளாதாரம்	ekonomie
பொருளாதாரம்	finansiële
பொருளாதாரம்	finansieel
பொருளாதாரம்	ekonomie
பொருளாதாரம்	ekonomies
தவறான	verkeerd
தவறான	verkeerd
தவறான	verkeerde
உச்ச	supreme
உச்ச	climax
ஆப்பிரிக்க	afrikaanse
ஆப்பிரிக்க	afrikaan
ஆப்பிரிக்க	afrika
ஆப்பிரிக்க	african
முகம்மது	mohammad
முகம்மது	mohamed
முடிகிறது	eindig
முடிகிறது	eindig
நடந்து	loop
விளைவு	uitslag
விளைவு	resultaat
விளைவு	effek
விளைவுகள்	effekte
இத்தாலி	italië
இணையத்தளம்	webwerf
இணையத்தளம்	webtuiste
உருவாக்கம்	skepping
அமைதி	vrede
அமைதி	stil
அமைதி	kalm
வழக்கமான	gereelde
நன்றாக	fyn
பண்பாட்டு	kulturele
இருபது	twintig
பீட்டர்	petrus
பீட்டர்	peter
வேகம்	spoed
வேகம்	vinnig
வேகம்	vinnige
உளவியல்	sielkunde
சதவீதம்	persentasie
சதவீதம்	persent
மகா	maha
பாலியல்	seksuele
அருங்காட்சியகம்	museum
காட்டுகிறது	vertonings
காட்டுகிறது	programme
புவி	aarde
மன	mental
இரும்பு	yster
பழமையான	legende
பழமையான	klassiek
பழமையான	klassieke
செயற்கை	sinteties
நீதி	geregtigheid
நீதி	justice
நீதி	justisie
முடிந்தது	voltooi
முடிந்தது	afgehandel
முடிந்தது	klaar
முடிந்தது	afgehandel
முடிந்தது	voltooi
முடிந்தது	gedoen
முடிந்தது	klaar
முறைமை	modus
தண்டனை	penalty
தண்டனை	strafskop
தண்டனை	punishment
ஒன்றும்	niks
நாவல்	roman
ஜப்பான்	japan
ஜப்பான்	japannees
சந்திப்பு	afspraak
சந்திப்பு	ontmoeting
சந்திப்பு	besigheid
சந்திப்பு	vergadering
சந்திப்பு	ontmoet
மன்றங்கள்	forums
வாயு	gas
ராபர்ட்	robert
வழிபாடு	aanbidding
வழிபாடு	worship
சிங்கள	sinhala
தொல்லியல்	argeologiese
தொல்லியல்	argeologie
அறிவிக்கப்பட்டது	aangekondig
கணக்கெடுப்பு	sensus
கணக்கெடுப்பு	konfigurasie
மனிதர்கள்	humans
மலையாளம்	malayalam
பரிமாற்றங்கள்	transaksies
அரங்கம்	teater
அரங்கம்	stadion
அரங்கம்	ouditorium
சூழலில்	omgewing
காணப்பட்டது	spotted
காணப்பட்டது	gevlekte
மரங்கள்	bome
எடுத்துக்காட்டு	voorbeelde
எடுத்துக்காட்டு	voorbeeld
மாதங்கள்	maande
வடக்கே	noorde
வடக்கே	noord
தூரம்	afstand
அவசியம்	vereiste
அவசியம்	benodigde
அவசியம்	benodig
அவசியம்	vereis
மாநாடு	aanbreek
மாநாடு	summit
மாநாடு	konvensie
மாநாடு	convention
ஆண்டுதோறும்	jaarliks
சொல்லும்	sê
சொல்லும்	aansê
விலங்கு	dier
தயாரிப்பாளர்	vervaardiger
தயாரிப்பாளர்	producer
தயாரிப்பாளர்	vervaardiger
படுகொலை	sluipmoord
படுகொலை	knee
படுகொலை	slagting
பூ	blom
பூ	spoke
யானை	olifant
வணிகம்	kommersiële
வணிகம்	kommersieel
வணிகம்	besigheid
வணிகம்	verruil
வணிகம்	handel
கல்	klip
அமைந்திருக்கும்	geleë
மண்டபம்	saal
நூறு	honderd
பாலம்	brug
சார்	sir
சார்	meneer
சுற்றுச்சூழல்	omgewing
சுற்றுச்சூழல்	environmental
தாயார்	moeder
தாயார்	ma
அதிகாரி	amptelik
அதிகாரி	amptenaar
அதிகாரி	amptelike
அதிகாரி	beampte
பாரதி	bharti
புள்ளிகள்	uraan
புள்ளிகள்	punte
மைக்கேல்	michael
புத்தகம்	bespreek
புத்தகம்	boek
கட்டிடங்கள்	geboue
மதம்	religie
மதம்	godsdiens
ஈடுபாடு	betrokkenheid
ஈடுபாடு	interaksie
பள்ளிகள்	skole
வீடியோ	video
வெளியில்	uit
விவரங்கள்	besonderhede
புதுச்சேரி	puducherry
புதுச்சேரி	pondicherry
பறவை	voël
பறவை	finch
எடுக்கப்பட்ட	geneem
பகுப்பாய்வு	ontledings
பகுப்பாய்வு	analise
உடனடியாக	onmiddelik
உடனடியாக	onmiddellik
உடனடியாக	dadelik
உடனடியாக	oombliklik
வரையறை	animasie
வரையறை	definisie
இணையம்	internet
கடும்	swaar
எளிதாக	maklik
எளிதாக	maklike
விசை	sleutel
விசை	key
அழகிய	mooi
நாட்டை	exile
அழைக்கப்பட்டது	genooide
அழைக்கப்பட்டது	uitgenooi
அழைக்கப்பட்டது	genooi
வேகமாக	vinnig
வேகமாக	vinnige
மாற்றப்பட்டது	gewysig
மாற்றப்பட்டது	gewysig
அட்டவணை	veranderlike
அட்டவணை	tafel
அட்டவணை	tabel
அட்டவணை	skedule
அட்டவணை	bylae
தீர்வு	oplossing
அருகிலுள்ள	nabye
அருகிலுள்ள	nabygeleë
அருகிலுள்ள	naby
அட்டை	kaarte
ஒருமுறை	eenmaal
ஒருமுறை	sodra
ஒருமுறை	eens
கிடைத்த	het
கிடைத்த	got
முன்பே	alreeds
முன்பே	reeds
முன்பே	earlier
முன்பே	vroeër
ராக்	rock
செல்கிறது	going
செல்கிறது	gaan
செல்கிறது	goes
கட்டுப்பாடு	kontrole
கட்டுப்பாடு	beheer
தவிர்த்து	uitgesluit
சிக்கல்	kwessie
சிக்கல்	probleem
சிக்கல்	problem
பழங்குடி	tribal
யூத	joodse
யூத	joods
பொறுப்பு	verantwoordelik
பொறுப்பு	aanspreeklikheid
பொறுப்பு	verantwoordelikheid
நேர்	positiewe
நேர்	positief
நேர்	leiding
ஷா	shah
ஷா	shaw
நடுவில்	middelste
நடுவில்	midde
ஜெர்மன்	duits
ஜெர்மன்	grammatika
ஜெர்மன்	grammar
முகமது	mohammad
மத்தியப்	madhya
வெப்பம்	heat
வெப்பம்	hitte
பெருமை	pride
பெருமை	trots
பெருமை	trots
பாடசாலை	skool
சா	cha
சா	shah
தங்க	goud
ஜோசப்	joseph
நாடாளுமன்றம்	parlement
கூட்டம்	byeenkoms
கூட்டம்	ontmoeting
கூட்டம்	besigheid
கூட்டம்	vergadering
கூட்டம்	skare
அலை	golwe
அலை	waai
அலை	golf
இந்தியன்	indiër
இந்தியன்	indiese
ஆசிரியர்கள்	onderwysers
ஆசிரியர்கள்	skrywers
ஆசிரியர்கள்	outeurs
இலண்டன்	londen
பந்து	bal
ஆறுகள்	riviere
வென்றது	gewen
சன்	son
கலிபோர்னியா	california
கலிபோர்னியா	kalifornië
தத்துவம்	spreekwoord
தத்துவம்	filosofie
தத்துவம்	beginsel
இரா	ira
அதிகாரிகள்	beamptes
அதிகாரிகள்	departementele
அதிகாரிகள்	amptenare
அனைவருக்கும்	almal
மருந்துகள்	medisyne
மருந்துகள்	drugs
மருந்துகள்	dwelms
சென்	chen
சென்	sen
சென்	sep
சிக்கலான	kritieke
சிக்கலான	krities
சிக்கலான	kritiese
சிக்கலான	kritiek
சாதனை	rekord
சாதனை	opneem
சாதனை	behaal
அடுக்கு	slot
அடுக்கு	gleuf
பின்னாளில்	later
இசுலாம்	islam
மேரி	mary
மேரி	maria
சோடியம்	sodium
பல்	tandheelkunde
பல்	tand
ஓவியங்கள்	skilderye
விரைவாக	vinnig
விரைவாக	vinnige
கலந்த	gemeng
கலந்த	gemengde
பருவம்	seisoen
பொருள்கள்	dinge
பொருள்கள்	temas
பொருள்கள்	voorwerpe
பொருள்கள்	objekte
பொருள்கள்	items
அடைந்து	bereik
நெருங்கிய	naaste
பரப்பு	oppervlak
பரப்பு	omgewing
பரப்பு	gebied
பரப்பு	oppervlakte
பரப்பு	area
ஆய்வாளர்கள்	ontleders
ஏதாவது	enige
ஏதாவது	iets
வழங்க	voorsien
வழங்க	verskaf
ஏற்று	laai
ஏற்று	las
ஏற்று	mount
ஏற்று	monteer
ஏற்று	verstryk
ஹென்றி	henry
சுதந்திரம்	vryheid
தலைமையகம்	hoofkwartier
சர்	sir
சர்	meneer
முனிவர்	sage
கட்டிடம்	gebou
அணை	dam
அணை	af
நல்லது	positiewe
நல்லது	positief
நல்லது	goeie
நல்லது	goed
கருத்தை	kommentaar
வேறுபாடுகள்	verskille
தொன்மவியல்	mitologie
மையமாக	medium
முன்னதாக	earlier
முன்னதாக	vroeër
ஆஸ்திரேலிய	australiese
வடிவங்கள்	vorms
வடிவங்கள்	formate
சுய	self
குருதி	bloed
படைப்புகள்	writings
படைப்புகள்	skeppings
குதிரை	ridder
குதிரை	ruiter
குதிரை	horse
குதிரை	perd
குதிரை	ponie
குதிரை	pony
குறைந்து	ondertoe
குறைந்து	neer
குறைந்து	af
மத	godsdienstige
மத	religieuse
மத	gelowige
வெளிநாட்டு	buitelandse
வெளிநாட்டு	foreign
சந்திர	chandra
வண்டி	motorvoertuie
வண்டி	trok
வண்டி	vragmotor
வண்டி	mandjie
வண்டி	voertuig
ஊர்கள்	dorpe
பங்களிப்பு	bydraes
பங்களிப்பு	deelgeneem
அணிகள்	spanne
கூகிள்	google
விதிகள்	reëls
விதிகள்	bepalings
விதிகள்	voorwaardes
சுல்தான்	sultan
இயல்பு	normale
இயல்பு	normal
இயல்பு	normaal
உப்பு	sout
உப்பு	tafelsout
கட்சிகள்	partytjies
கட்சிகள்	partye
கொள்கைகள்	beginsels
கொள்கைகள்	beleide
கொள்கைகள்	beginsel
விழுக்காடு	persentasie
விழுக்காடு	persent
வலி	pyn
வலி	pynlik
குறைவு	lae
குறைவு	minder
நடைமுறையில்	prakties
பிரேசில்	brasilië
வருகை	bywoning
வருகை	besoek
வருகை	aankoms
வருகை	arriveer
அரிய	skaars
பிரிந்து	geskeide
பிரிந்து	geskei
தீவிர	ernstige
தீவிர	ernstig
கொழுப்பு	vet
கொழுப்பு	fat
குழாய்	pyp
குழாய்	tube
குழாய்	buis
தனியாக	alleen
யாரும்	niemand
தற்பொழுது	nou
தற்பொழுது	now
தற்பொழுது	tans
மைசூர்	mysore
வீச்சு	gewysig
வீச்சு	omvang
உயிரினங்கள்	organismes
உயிரினங்கள்	skepsels
இறந்தார்	gesterf
இறந்தார்	oorlede
கூடுதலான	addisionele
கூடுதலான	bykomende
நீல	blou
கப்பல்கள்	skepe
பரந்த	vast
வெளிப்புற	outdoor
வெளிப்புற	buite
வெளிப்புற	buitelug
வெளிப்புற	eks
வெளிப்புற	eksterne
தெளிவாக	duidelik
அரை	half
ஏக்கர்	akker
தெரியும்	sigbare
தெரியும்	sigbaar
தெரியும்	knew
தெரியும்	geweet
தெரியும்	ken
தெரியும்	weet
திருமண	troue
பஞ்சாபி	punjabi
நெல்	nell
நெல்	rys
நெல்	nel
நெல்	paddy
டச்சு	hollandse
டச்சு	nederlands
காட்டு	gewys
காட்டு	wys
காட்டு	vertoon
காட்டு	aansig
காட்டு	aansig
காட்டு	besigtig
காட்டு	bekyk
ஏறக்குறைய	amper
முறையான	gepaste
முறையான	geldig
முறையான	geldige
முறையான	soektog
முறையான	geldigheid
மார்க்	markus
மார்க்	merk
மார்க்	mark
பேரரசர்	keiser
மைக்ரோசாப்ட்	microsoft
வளர்ந்த	grown
பாரதிய	bharatiya
கோல்	cole
கோல்	doelwit
போதுமான	genoeg
நேரு	nehru
குஜராத்	gujarat
கருத்துக்கள்	opmerkings
அருள்	verkies
வெறும்	gewoon
வெறும்	eenvoudig
வெறும்	slegs
வெறும்	net
முயற்சிகள்	pogings
முயற்சிகள்	pogings
கொல்கத்தா	jakarta
கோபுரம்	tower
கோபுரம்	toring
அரண்மனை	paleis
வெற்றிகரமாக	suksesvol
ஆகஸ்டு	august
ஆகஸ்டு	augustus
பெரு	peru
அறை	sel
அறை	kamer
மணம்	reuk
மணம்	ruik
நிறை	massa
மோசமான	sleg
மோசமான	swakste
மோசமான	ergste
மோசமான	slegste
மை	ink
எரிபொருள்	brandstof
இறந்து	sterf
இறந்து	gesterf
இறந்து	oorlede
இறந்து	dooie
இறந்து	dood
வலை	web
வலை	mesh
நுரையீரல்	long
நுரையீரல்	longe
பிறந்து	gebore
கொரியா	korea
காடு	woud
காடு	bos
காடு	jungle
சீக்கிய	sikh
மண்டல	streek
ஆகையால்	daarom
கங்கை	ganges
லீ	lee
கணிதம்	wiskunde
கணிதம்	wiskunde
பூமி	aarde
கணக்கு	rekening
ஒழுங்கு	belyn
ஏர்	air
ஏர்	lug
அறிகுறிகள்	simptome
அறிகுறிகள்	tekens
அனுப்பி	gestuur
அதிகரிக்கும்	verhoog
அதிகரிக்கும்	vermeerder
நீதிபதி	judge
நீதிபதி	regter
உணர்வு	voel
சூப்பர்	super
சூப்பர்	heerlike
பொன்	goue
பொன்	golden
பல்கலைக்கழகங்கள்	universiteite
ஆக்சைடு	oxide
எழுதும்	skryfwerk
பாப்	bob
பாப்	pop
ஆயர்	ayer
மாநிலங்கள்	provinsies
மாநிலங்கள்	deelstate
மாநிலங்கள்	state
மனிதர்	menslik
மனிதர்	mens
தளபதி	commander
எடுத்த	took
ராணி	queen
ராணி	dame
ராணி	rani
நெதர்லாந்து	nederlande
நெதர்லாந்து	netherlands
நெதர்லாந்து	nederland
உரையாடல்	wisselwerking
உரையாடல்	dialoog
உரையாடல்	gesprek
திரும்ப	terugkeer
திரும்ப	opgelewer
வீடுகள்	huise
வீடுகள்	huise
வீடுகள்	villas
திரை	skerm
சுற்றியுள்ள	omliggende
நடனம்	dance
நடனம்	dans
கிளை	boom
கிளை	tak
அகராதி	lexicon
அகராதி	woordeboek
முன்னால்	voorkant
முன்னால்	voor
முன்னால்	front
கண்ணாடி	glas
கண்ணாடி	weerspieël
கண்ணாடி	spieël
கண்ணாடி	spieëlbeeld
கண்ணாடி	dupliseer
கண்ணாடி	bril
கண்ணாடி	glase
பட்டியல்கள்	lyste
குறியீடுகள்	kodes
குறியீடுகள்	merkers
குறியீடுகள்	etiket
அதுவே	homself
துறைகள்	departemente
அம்சங்கள்	kenmerke
அம்சங்கள்	eienskappe
செயல்திறன்	werkverrigting
செயல்திறன்	prestasie
செயல்திறன்	opvoering
ஓரளவு	ietwat
தொகுத்து	gasheer
பூமியின்	aarde
வாயில்	hek
குறை	verminder
குறை	verminder
தொடர்ச்சியான	aaneenlopende
மரணம்	dood
விளக்க	verduidelik
பெருங்கடல்	oseaan
மொழியியல்	taalkunde
மாநிலங்களில்	provinsies
மாநிலங்களில்	deelstate
மாநிலங்களில்	state
சம	gelyk
சம	gelyke
செயல்பாடு	kommentaar
செயல்பாடு	operasie
செயல்பாடு	bewerking
செயல்பாடு	aktiwiteit
செயல்பாடுகள்	bewerkings
ஆந்திர	andhra
கார்	kar
கார்	motor
கார்	motorvoertuig
தாய்லாந்து	thailand
பக்தி	bhakti
பக்தி	devotion
உலோக	metaal
பெறுகிறது	ontvang
இப்பொழுது	nou
இப்பொழுது	now
இப்பொழுது	tans
சீ	chi
சீ	cee
கோப்பு	lêers
கண்டுபிடிக்கப்பட்டது	ontdekte
அண்மைய	nuutste
அண்மைய	jongste
அண்மைய	onlangse
ராவ்	rao
சட்டங்கள்	rame
சட்டங்கள்	wette
குண்டு	bomb
குண்டு	bom
கோவிலில்	tempel
கோவிலில்	temple
வால்	stert
மின்சார	elektriese
மின்சார	elektriese
மலைகள்	mountains
மலைகள்	berge
தேர்தல்கள்	verkiesings
நிற்கும்	staande
நிற்கும்	staan
நிற்கும்	staan
காரணங்கள்	redes
காரணங்கள்	sake
காரணங்கள்	oorsake
நரம்பு	nervous
நரம்பு	aar
பாதிக்கப்பட்ட	besmette
பாதிக்கப்பட்ட	besmet
பாதிக்கப்பட்ட	aangetaste
பாதிக்கப்பட்ட	geraak
பாதிக்கப்பட்ட	geaffekteer
பாதிக்கப்பட்ட	geaffekteerde
பாதிக்கப்பட்ட	slagoffer
பாதிக்கப்பட்ட	victim
தென்கிழக்கு	suidoos
பை	sak
பை	doodeenvoudig
காட்டி	aansig
காட்டி	kyker
காட்டி	kykers
அடிகள்	stappe
பாறை	reef
பாறை	rock
அடைந்தது	bereik
விவரம்	uitbreidings
விவரம்	besonderheid
உள்ளடக்கியது	bevat
வட்டங்கள்	sirkels
முதல்வர்	prinsipaal
தாமஸ்	thomas
தலைப்பு	lêername
தலைப்பு	opskrif
புலி	tier
புலி	tiger
முதலீடு	belê
