категория	kategooria
армении	armeenia
шесть	kuus
адрес	aadress
результат	tulemus
результат	tulemused
зачем	miks
поверхности	pinnad
поверхности	pinnale
поверхности	pind
оружие	relv
оружие	relvad
оружие	käed
оружие	püss
оружие	relv
оружие	relvad
оружие	püssid
оружие	relvad
столица	pealinn
столица	kapital
любовь	armastan
любовь	love
любовь	armastus
любовь	armastust
содержание	sisu
младший	noorim
младший	juunior
младший	junior
студии	studios
студии	stuudio
продюсер	produtsent
продюсер	tootja
авторов	autorid
поля	põllud
поля	väljad
поля	põld
поля	väli
фотографии	fotode
фотографии	fotod
фотографии	photography
фотографии	fotograafia
фотографии	fotode
фотографии	fotod
фотографии	pildid
фотографии	pilte
рублей	rubla
опять	uuesti
опять	taas
опять	jälle
дал	dahl
дал	andis
запад	west
запад	lääs
запад	lääne
швеции	rootsi
швеции	rootsi
появляется	ilmuvad
появляется	ilmub
случай	case
случай	kohtuasi
случай	juhtum
штаб	staap
штаб	peakorter
наконец	lõpuks
джеймс	james
появилась	ilmus
появилась	ilmunud
очевидно	ilmselge
очевидно	ilmne
очевидно	ilmselt
очевидно	nähtavasti
очевидно	ilmselgelt
философии	filosoofia
достижения	saavutused
достижения	saavutamine
достижения	saavutus
эпизод	episood
образ	pilt
образ	pildi
стихи	värsid
стихи	luuletusi
стихи	luuletused
стихи	luule
фронт	ees
фронт	ette
фронт	rinne
прямо	sirge
лос	los
американская	ameeriklane
американская	ameerika
американская	american
млн	mln
млн	miljonit
млн	miljon
млн	miljoni
депутатов	mps
китай	hiina
отчёт	aruanne
отчёт	raport
отчёт	raporti
отчёт	ettekanne
учёный	teadlane
учёный	õpetlane
появился	ilmus
появился	ilmunud
григорий	gregory
григорий	grigori
григорий	grigori
пол	sugu
пол	paul
пол	korrus
пол	põrand
париже	pariis
париже	pariisi
центральный	kesksed
центральный	kesk
центральный	keskosa
центральный	keskne
дворец	palee
дворец	palace
частично	osaline
частично	osas
частично	osaliselt
частично	osaliselt
считает	leiab
судья	kohtunik
судья	kohtunik
судья	kohtunik
романа	romana
обновление	uuenda
обновление	update
обновление	uuendus
обновление	ajakohastamine
обновление	uuendamine
обновление	ajakohastamine
обновление	uuendamine
бас	als
бас	bass
бас	bas
местности	maastik
последнее	viimasena
последнее	viimane
организаций	organisatsioonid
организаций	organisatsioone
китая	hiina
китая	hiinlased
поддержку	toetus
поддержку	tugi
поддержку	toetamine
искусство	kunst
искусство	art
искусство	kunsti
искусство	kunst
современных	tänapäeva
современных	moodne
современных	kaasaegne
современных	tänapäeva
современных	kaasaegne
венгрии	ungari
венгрии	ungari
инженер	insener
очков	punktid
верхняя	ülemised
верхняя	ülemine
верхняя	ülemiste
верхняя	haute
картины	maalid
авторы	autorid
тома	thomas
тома	mahud
тома	maht
царь	king
царь	kuningas
царь	kunn
царь	tsaar
царь	tsaari
деньги	raha
южная	lõuna
южная	lõuna
южная	lõunasse
южная	lõunas
канады	kanada
делает	teeb
делает	paneb
делает	teeb
ночь	õhtu
ночь	öö
ночь	ööd
пер	per
устройство	seade
устройство	seadis
началось	alustatud
началось	alanud
началось	käivitatud
началось	algas
началось	hakkas
началось	alustas
началось	algas
городское	urban
ролях	rollid
финляндии	soome
финляндии	soome
доказательств	tõendid
доказательств	tõendusmaterjal
доказательств	tõendeid
доказательств	asitõend
голосов	hääli
голосов	hääled
кораблей	laevu
кораблей	laevad
успешно	edukas
успешно	edukad
успешно	edukalt
технологии	tehnoloogiad
технологии	tehnoloogiate
технологии	tehnoloogiaid
технологии	tehnoloogia
сфера	sfääri
сфера	kera
сфера	kera
ибн	ibn
план	plaan
план	plaani
план	kava
исторический	ajalooline
исторический	ajalooline
органов	organid
выборы	valimised
выборы	valimised
батальон	pataljon
директора	direktorite
лев	lõvi
лев	leo
шоссе	kiirtee
шоссе	maantee
шоссе	kiirtee
политический	poliitilised
политический	poliitiline
болгарии	bulgaaria
болгарии	bulgaaria
вне	väljaspool
вне	väljas
объекты	rajatised
объекты	rajatiste
объекты	objektid
форму	vormi
форму	vorm
форму	ühtlane
форму	ühtsed
форму	munder
метод	meetod
сеть	võrk
сеть	võrgu
сеть	võrgustik
легко	kergesti
легко	kergelt
легко	lihtne
легко	kerge
реж	dir
основная	põhi
основная	peamised
основная	main
основная	peamine
минимум	minimaalselt
минимум	miinimum
минимум	minimaalne
минимум	minimaalne
миллионов	mln
миллионов	miljonit
миллионов	miljon
миллионов	miljoni
миллионов	miljoneid
миллионов	miljonid
смерть	surma
смерть	surm
сельские	maaelu
правильно	õigus
правильно	paremale
правильно	õige
правильно	korrektne
правильно	õige
крупный	suured
крупный	suure
крупный	suur
платформы	platvormide
платформы	platvorm
исторических	ajalooline
руки	relvad
руки	käed
руки	käed
предложил	soovitatud
предложил	soovitas
предложил	pakkus
предложил	pakutav
предложил	pakutud
собрания	koosolekud
собрания	kohtumised
собрания	istungid
редактор	redaktor
редактор	toimetaja
париж	pariis
париж	pariisi
канал	kanal
канал	kanalid
традиции	traditsioon
традиции	traditsioonid
традиции	traditsioonid
языках	keeli
языках	keeled
потери	kahjum
потери	kaotus
потери	kahjum
потери	kaod
потери	kaotused
происхождение	päritolu
происхождение	päritolu
принадлежит	kuulub
беларусь	valgevene
существование	olemasolu
основана	asutatud
основана	rajatud
исключением	erand
исключением	erandi
дать	anda
дать	anna
времена	ajad
идеи	ideid
идеи	ideed
бригада	brigaad
валерий	valeri
валерий	valeri
объект	objekti
объект	objekt
объект	teema
объект	subjekti
объект	subjekt
порядок	tellimus
порядок	kord
порядок	järjekord
порядок	korraldus
порядок	ordu
машины	autosid
машины	autod
машины	masinad
уильям	william
профессора	professorid
азербайджана	aserbaidžaani
лига	league
лига	liiga
династии	dünastia
порт	port
порт	sadam
гран	grand
структура	struktuur
структура	ülesehitus
получения	vastuvõtmine
получения	vastuvõtmine
полный	täis
полный	täielik
полный	täielik
полный	terviklik
полный	lõpetatud
хотел	tahtis
хотел	tagaotsitav
хотел	tahtsin
бюро	bürood
бюро	büroo
бюро	juhatus
местных	kohalik
местных	kohalikud
заслуги	väärivad
месяц	kuu
животные	loomi
животные	loomad
тело	keha
направления	suunad
направления	juhised
направления	sihtkohad
температура	temperatuur
температура	temperatuuri
температура	temperatuurid
запись	salvestus
запись	salvestamine
запись	registreerimine
запись	rekord
запись	kirje
ирландии	iiri
ирландии	iirlased
ирландии	iirimaa
кому	koomas
кому	kooma
выпущен	vabanenud
выпущен	vabastatud
земля	maa
земля	maa
земля	maad
земля	land
недели	nädal
недели	nädalad
недели	nädalaid
недели	nädalat
отсутствует	puuduvad
отсутствует	puudub
отсутствует	puuduvad
отсутствует	kadunud
отсутствует	puudu
отсутствует	puudub
приз	auhinna
приз	auhind
приз	auhinnaks
видимо	ilmselt
видимо	nähtavasti
класс	klass
класс	klassi
сингл	üksik
сингл	ühtne
сингл	valla
сингл	ühtse
сингл	ühekordne
сингл	vallaline
фёдор	fedor
фёдор	fjodor
архитектуры	arhitektuur
работали	töötatud
работали	töötas
работали	töötanud
местах	asukohad
политика	poliitika
политика	poliitikast
политика	poliitika
политика	poliitikad
политика	poliitika
речи	kõned
речи	sõnavõtud
речи	sõnavõtt
речи	kõne
старше	vanem
старше	vanemad
понятие	mõiste
понятие	kontseptsioon
выход	väljumine
выход	välju
выход	väljumine
выход	väljapääs
материал	materjal
игроков	mängijad
добавить	lisa
добавить	lisamine
архитектор	arhitekti
архитектор	arhitekt
автоматически	automaat
автоматически	automaatsed
автоматически	automaatne
автоматически	automaatselt
лучшая	parima
лучшая	parimad
лучшая	parimat
лучшая	parim
белый	valge
белый	valged
кандидат	kandidaat
персонажей	märgid
персонажей	tegelased
фразы	väljendid
фразы	laused
фразы	fraase
носители	vedajad
авиации	lennunduse
авиации	lennundus
северный	põhi
северный	põhja
северный	põhjas
северный	põhja
идея	idee
идея	mõte
сооружения	rajatised
играет	mängib
играет	mängimas
играет	mängib
играет	mängimine
играет	mängivad
писателей	kirjanikud
женщина	naise
женщина	naine
женщина	naissoost
голос	hääl
голос	hääle
голос	häält
преподаватели	professorid
преподаватели	õpetajad
преподаватели	õppejõud
преподаватели	teaduskonna
серебряный	hõbeda
серебряный	silver
серебряный	hõbe
леонид	leonidas
леонид	leonid
обучения	õppimine
опыт	kogemused
опыт	kogemus
опыт	kogemused
свет	hele
свет	valgus
свет	valgust
свет	kerge
свет	tuled
неделю	nädal
нарушения	rikkumised
городах	linnad
играть	mängi
интерес	intress
интерес	intressid
интерес	huvi
интерес	huvid
применение	taotlus
применение	rakendus
применение	kohaldamine
установлен	paigaldatud
элементы	elemendid
интересные	huvitav
политических	poliitilised
политических	poliitiline
исторические	ajalooline
исторические	ajalooline
красная	punane
красная	punased
раунд	ümar
раунд	ümmargused
раунд	ümmargune
раунд	voor
транспорт	transport
транспорт	vedu
транспорт	transport
специально	spetsiaalselt
премьера	esilinastus
премьера	premier
выставка	näitus
дни	päevad
дни	päeva
дни	päevi
контроль	kontroll
контроль	tõrje
контроль	järelevalve
контроль	jälgimine
контроль	seire
мнения	arvamused
мнения	vaated
мнения	seisukohad
требования	nõuded
требования	nõudmised
семей	perekonnad
семей	pered
портрет	portree
министров	ministrid
карла	carla
карла	karla
цели	eesmärgid
цели	eesmärgid
цели	eesmärgid
цели	sihtmärgid
цели	eesmärgid
письмо	kirja
письмо	kiri
анализ	analüüsi
анализ	analüüs
семь	seitse
зал	võimla
зал	jõusaal
зал	saal
зал	hall
женат	abielus
женат	abiellusid
женат	abiellus
художественный	kunstiline
тур	tour
тур	tuur
тур	ringkäik
состоял	koosnes
состоял	seisnes
распространение	levitamine
распространение	jaotamine
распространение	jaotus
распространение	jaotumine
курс	kurss
курс	kursus
битва	lahing
каталог	kataloog
каталог	kataloog
каталог	kataloogi
оценки	hinnangud
оценки	hinnangud
оценки	hinnangud
дэвид	david
спорт	sportlik
спорт	sport
спорт	spordiala
спорт	sport
спорт	spordi
турции	kalkun
турции	türgi
турции	türgi
томас	thomas
условия	terminid
условия	tingimused
назначения	sihtkohad
построена	ehitatud
невозможно	võimatu
невозможно	võimetu
невозможно	võimetud
самолёт	lennukid
самолёт	õhusõidukid
самолёт	õhusõiduk
самолёт	lennuk
самолёт	lennuk
даёт	annab
привести	tooma
осенью	kukkumine
осенью	kuku
понял	arusaadav
счет	konto
счет	skoor
счет	punktisumma
счет	arve
финал	finaal
финал	finaali
финал	finaal
обе	mõlemad
количества	kogused
фонд	sihtasutus
фонд	fond
фонд	vundament
фонд	fondi
фонд	fond
применения	taotlus
применения	rakendus
применения	kohaldamine
установлены	paigaldatud
ольга	olga
открытия	avastusi
открытия	avamine
академия	akadeemia
конфликт	konflikt
конфликт	konfliktid
аргументы	väited
аргументы	argumendid
аргументы	argument
аргументы	argumendi
выступления	kõned
выступления	sõnavõtud
выступления	esitus
выступления	ettekanded
выступления	ettekandeid
протокол	protokoll
крест	rist
крест	cross
крест	risti
воду	vett
воду	vesi
ученики	üliõpilased
ученики	õpilased
ученики	tudengid
ученики	pupillid
ученики	õpilased
ученики	jüngrid
марка	pitser
марка	tempel
марка	märgi
марка	märk
марка	mark
депутаты	mps
евреев	juudid
требует	nõuab
требует	nõudmised
этап	etapp
этап	faasi
этап	faas
этап	lava
этап	staadium
этап	etapp
символ	sümbol
символ	karakter
символ	iseloomu
символ	tegelane
символ	iseloom
ооо	ooo
фамилии	perekonnanimed
определение	määramine
определение	kindlaksmääramine
определение	mõiste
определение	definitsioon
определение	määratlus
определение	määratlemine
сад	aia
сад	aed
швейцарии	šveits
швейцарии	šveitsi
соединения	ühendused
соединения	ühendid
приблизительно	ligikaudne
приблизительно	ligikaudu
приблизительно	jämedalt
батальона	pataljon
остался	jäin
остался	jäi
остался	jäid
свободы	vabadus
свободы	vabadused
гол	eesmärk
грузии	gruusia
грузии	gruusia
грузии	georgia
рек	jõed
верхней	ülemised
верхней	ülemine
верхней	ülemiste
отдельный	eraldi
направление	suund
флот	mereväe
флот	merevägi
флот	laevastiku
флот	laevastik
авторитетных	autoriteetne
матчи	tikud
матчи	sobib
лондоне	london
представитель	esindaja
подготовки	koolitus
подготовки	koolitused
подготовки	väljaõpe
подготовки	treeningud
труды	kirjutised
отношений	suhted
проекты	projektid
латвии	läti
латвии	läti
муниципальных	omavalitsuste
показатель	indikaator
показатель	näitaja
показатель	näidik
пара	paar
пара	paari
пара	paar
муниципальные	omavalitsuste
итальянский	itaalia
требуется	nõutud
требуется	nõutavad
требуется	vajalik
требуется	nõutav
требуется	vajatakse
требуется	vajalik
требуется	vaja
требуется	vajas
поражение	võidetud
поражение	löödud
поражение	kaotus
веков	sajandeid
веков	sajandite
джона	joonas
джона	jonah
журналист	ajakirjanik
московская	moskva
политическая	poliitilised
политическая	poliitiline
молодой	noored
молодой	young
молодой	noor
крупнейших	suurim
сценарист	kirjutaja
сценарист	kirjanik
принят	vastuvõetud
принят	aktsepteeritud
принят	leppis
принят	lapsendatud
принят	vastuvõetud
принят	adopteeritud
переехал	liigutatud
переехал	liigutas
переехал	kolis
август	august
август	augustus
звезда	täht
звезда	tähe
звезда	staar
причиной	põhjus
растения	taimi
растения	taimed
растения	taim
растения	taime
растения	tehas
понятно	arusaadav
понятно	mõistetav
формирования	moodustades
формирования	moodustamine
формирования	moodustumist
чемпионов	meistrid
работала	töötatud
работала	töötas
работала	töötanud
музыку	muusika
джордж	jüri
джордж	george
генрих	heinrich
генрих	henry
говорить	räägi
говорить	jutt
говорить	kõnele
говорить	räägi
причина	põhjus
причина	põhjus
персонаж	karakter
персонаж	iseloomu
персонаж	tegelane
персонаж	iseloom
архиепископ	peapiiskop
героев	kangelased
убит	mõrvati
убит	tapetud
убит	mõrvatud
убит	tapetud
убит	tapeti
убит	tappis
убит	tapetud
соответствие	vastavus
генри	henry
политик	poliitik
свойства	omadused
доход	tulud
доход	tulu
доход	sissetulek
доход	tulu
майкл	michael
став	muutumas
проектов	projektid
корабли	laevu
корабли	laevad
усть	ust
царя	tsaar
царя	tsaari
использует	kasutab
договор	leping
договор	asutamisleping
татьяна	tatjana
татьяна	tatjana
методы	meetodid
методы	tehnikad
методы	tehnikaid
предложения	ettepanekud
предложения	ettepanekuid
предложения	pakkumised
предложения	pakub
предложения	pakkumisi
предложения	soovitused
предложения	ettepanekud
гора	mäe
гора	mägi
гора	mount
гора	ühendamine
связанные	seotud
связанные	seonduv
связанные	seotud
моя	minu
марки	margid
определения	määratlused
определения	mõisted
многочисленные	arvukad
округов	piirkonnad
португалии	portugali
португалии	portugali
португалии	portugal
ворота	värav
ворота	värav
ворота	väravad
ворота	gates
британский	briti
япония	jaapani
япония	jaapan
певица	singer
певица	laulja
пытается	proovib
пытается	püüab
олимпийские	olympic
олимпийские	olümpia
собрание	assamblee
собрание	kogunemine
собрание	koosolek
собрание	kohtumine
защитник	kaitsja
защитник	kaitsja
старый	vana
старый	vanaks
старый	vanad
студентов	üliõpilased
студентов	õpilased
студентов	tudengid
задачи	väljakutsed
задачи	eesmärgid
задачи	ülesanded
веб	veebi
болезни	haigused
болезни	haigus
болезни	haigus
болезни	haigused
болезни	haigused
болезни	haigus
сторона	party
сторона	pidu
сторона	erakond
сторона	peole
сторона	külg
основатель	asutaja
тонн	tonnides
тонн	tonni
тонн	tonn
тонн	tonni
компаний	äriühingud
компаний	firmad
компаний	ettevõtted
комплекса	ühendid
комплекса	ühend
подпись	pealdis
подпись	caption
подпись	allkirjastamise
подпись	allkirjastamine
подпись	allkirjastatud
подпись	allkirjastanud
подпись	signatuur
подпись	allkiri
новости	news
новости	uudis
новости	uudised
англия	inglismaal
англия	inglismaa
портал	portaali
портал	portaal
исследование	uuring
исследование	uurimistöö
исследование	teadusuuringud
исследование	uuringud
света	sveta
света	hele
света	valgus
света	valgust
света	kerge
остаётся	jääb
памятники	monumente
нижняя	madalam
нижняя	madalamad
нижняя	alumine
нижняя	madalamale
зоны	tsoonid
зоны	tsoonide
зоны	tsoon
зоны	vöönd
сюжет	proovitüki
хан	hahn
хан	khan
хан	hani
хан	han
пространство	kosmos
пространство	ruum
пространство	ruumi
поражения	kahjustused
поражения	kaotus
поп	popp
поп	pop
битвы	lahinguid
битвы	lahingud
восстание	ülestõus
восстание	ülestõus
восстание	mäss
восстание	ülestõus
западная	west
западная	lääs
западная	lääne
западная	läänemaa
западная	lääne
западная	western
экспедиции	ekspeditsioonid
экспедиции	ekspeditsioon
успех	edu
открытие	discovery
открытие	avastus
открытие	avastamine
открытие	avamine
полиции	politsei
физики	füüsika
физики	füüsikud
цель	eesmärk
цель	eesmärk
цель	otstarve
цель	eesmärk
цель	eesmärk
цель	siht
цель	märklaud
цель	target
цель	sihtmärk
обучение	õpetamine
обучение	õpetamise
обучение	koolitus
обучение	koolitused
обучение	väljaõpe
обучение	treeningud
обучение	õppimine
альма	alma
личности	identiteedid
личности	isiksus
личности	isikupära
далеко	kaugele
далеко	kaugel
персонажи	märgid
персонажи	tegelased
объём	ruumala
объём	maht
объём	helitugevus
объём	köide
южный	lõuna
южный	lõuna
южный	lõunasse
южный	lõunas
картина	maal
картина	maali
картина	värvimine
министерство	ministeerium
женился	abielus
женился	abiellusid
женился	abiellus
километров	kilomeetreid
километров	kilomeetrit
километров	kilomeetrit
семейство	pere
семейство	perekond
андерсон	anderson
андерсон	andersoni
казахстан	kasahstan
польский	poola
положения	eraldised
положения	sätted
круг	ring
круг	circle
круг	ringi
круг	sülle
испания	hispaania
умеренно	mõõdukalt
предприятий	ettevõtted
предприятий	ettevõtted
победа	win
победа	võida
победа	võidu
победа	võitu
победа	võit
победа	võitmine
крепость	kindlus
крепость	kindlus
крепость	fort
крым	krimmi
жанр	žanr
ежегодно	aastane
ежегодно	aastas
хочет	soovib
хочет	tahab
самостоятельно	sõltumatult
самостоятельно	iseseisvalt
драмы	draama
база	baasi
база	baas
база	alus
хочу	tahaks
хочу	tahad
поддержки	toetus
поддержки	tugi
поддержки	toetamine
леса	metsad
леса	mets
леса	metsa
половины	pool
добавил	lisatud
энергии	energiat
энергии	energia
энергии	energeetika
названа	nimetatud
названа	nimega
мартин	martin
отставку	tagasiastumisega
главная	põhi
главная	peamised
главная	main
главная	peamine
местный	kohalik
местный	kohalikud
крайней	äärmuslik
помочь	abi
помочь	appi
помочь	aidake
принимает	nõustub
принимает	aktsepteerib
этапе	etapp
этапе	faasi
этапе	faas
этапе	lava
этапе	staadium
этапе	etapp
скорости	pöörlemiskiirus
скорости	kiirus
отказался	keeldunud
отказался	keeldus
тысячи	tuhat
тысячи	tuhanded
тысячи	tuhandetes
тысячи	tuhandeid
арестован	arreteeritud
арестован	vahistatud
мастера	isandad
мастера	meistrid
мастера	võlurid
абсолютно	absoluutselt
абсолютно	täiesti
екатерина	catherine
екатерина	katariina
объединение	ühendamine
объединение	ühenda
объединение	ühendamine
объединение	liitmine
объединение	ühtlustamine
прошли	läbitud
прошли	läbis
прошли	möödunud
комментарии	kommentaarid
комментарии	märkused
оставил	vasak
оставил	vasakule
оставил	vasakul
глаза	silmad
поиск	otsimine
поиск	otsi
поиск	otsing
поиск	otsimine
закончил	lõpetatud
последняя	viimasena
последняя	viimane
санта	jõuluvana
санта	santa
отдел	diviis
отдел	rajoon
отдел	osakond
сержант	seersant
сержант	seersant
международные	rahvusvaheline
международные	rahvusvahelised
международные	international
мои	minu
критерии	kriteeriumid
способ	meetod
способ	way
лондон	london
процесса	protsess
процесса	protsessi
север	põhi
север	põhja
север	põhjas
фестиваль	festival
взял	võttis
взял	võtsid
преподавал	õpetatud
преподавал	õpetas
короткая	lühike
короткая	lühikesed
польша	poola
географии	geograafia
огонь	tuli
огонь	tulekahju
огонь	tuld
нижний	nižni
нижний	madalam
нижний	madalamad
нижний	alumine
нижний	madalamale
критики	kriitikud
жены	naise
жены	naine
независимости	iseseisvus
независимости	sõltumatus
подробно	detailne
подробно	üksikasjalikud
подробно	üksikasjalik
предмет	objekti
предмет	objekt
предмет	teema
предмет	subjekti
предмет	subjekt
ричард	richard
губернатор	kuberner
география	geograafia
центральная	kesksed
центральная	kesk
центральная	keskosa
центральная	keskne
белые	valged
белые	valge
белые	valged
какая	mis
какая	mida
нападающий	ründaja
папа	isa
папа	issi
папа	papa
двигатель	mootor
наталья	natalja
наталья	natalja
крови	veri
крови	vere
современные	tänapäeva
современные	moodne
современные	kaasaegne
современные	tänapäeva
современные	kaasaegne
сообщество	ühendus
сообщество	kogukond
кампании	kampaaniad
кампании	kampaaniaid
кампании	kampaaniate
кампании	kampaania
граждан	kodanikud
нидерландов	madalmaad
нидерландов	holland
рейтинг	hinnang
рейтинг	reiting
рейтинг	järjestus
рейтинг	hinnangud
общие	ühise
общие	ühised
общие	üldine
общие	kindral
общие	üldist
общие	üldised
судов	laevad
судов	laevade
молодых	noored
молодых	young
молодых	noor
представлен	esitatud
труд	tööd
труд	töö
труд	tööle
эль	ale
предыдущий	eelmised
предыдущий	varasem
предыдущий	eelmine
реформы	reform
реформы	reformid
борьба	maadlus
борьба	võitlus
оператор	operaator
оператор	käitaja
пресс	press
пресс	ajakirjandus
пресс	pressi
пресс	vajuta
пресс	abs
войн	sõjad
войн	sõdu
чёрный	mustad
чёрный	black
чёрный	musta
чёрный	must
письма	kirju
письма	kirjad
письма	tähed
плохо	bad
плохо	halb
плохо	paha
очки	punktid
очки	päikeseprillid
очки	klaasid
очки	prillid
луи	louis
луи	louie
назвал	nimetatud
назвал	nimega
норвегии	norra
норвегии	norra
норвегии	norras
фридрих	friedrich
фридрих	friedrich
фридрих	frederick
лучшие	parima
лучшие	parimad
лучшие	parimat
лучшие	parim
служба	teenindus
служба	teenus
примеры	näited
примеры	näiteid
баку	bakuu
библиотеки	raamatukogude
библиотеки	raamatukogu
библиотеки	teegi
музыкант	muusik
продолжил	jätkamine
продолжил	jätkub
продолжил	jätkati
продолжил	jätkus
продолжил	jätkuv
продолжил	jätkas
интересно	huvitav
интересно	huvilistel
интересно	huvitatud
супруга	abikaasa
муж	abikaasa
существенно	oluliselt
существенно	oluliselt
существенно	märkimisväärselt
офф	off
обязанности	kohustused
обязанности	vastutus
обязанности	kohustused
обязанности	tollimaksud
обязанности	kohustused
давление	surve
давление	rõhu
давление	rõhk
запрос	päringu
запрос	päring
запрос	palve
запрос	taotlus
запрос	päring
отметить	sildi
отметить	tag
отметить	silt
отметить	tähistada
отметить	tähistame
отметить	tähista
отметить	tähistama
отметить	märgi
отметить	märk
отметить	mark
известность	kuulsus
плен	vangistus
другая	muu
другая	muud
другая	teine
сестра	õde
сестра	medõde
сестра	õde
иоанна	joanna
детский	laps
детский	lapse
ваш	sinu
ваш	teie
ваш	sinu
режим	režiimi
режим	režiim
режим	mode
режим	režiimi
режим	režiim
зависит	sõltub
зависит	oleneb
птиц	linnud
канада	kanada
обратно	tagasi
принцип	põhimõte
учреждения	asutused
учреждения	institutsioonid
учреждения	institutsioone
учреждения	ametid
учреждения	ametite
уефа	uefa
блок	plokk
блок	bloki
блок	blokk
блок	block
прошла	läbitud
прошла	läbis
прошла	möödunud
администраторов	haldajad
администраторов	administraatoritele
военная	sõjaväe
военная	sõjaline
военная	sõjalise
военная	sõjalised
военная	sõjavägi
восточная	idas
восточная	itta
восточная	ida
восточная	idamaine
восточная	ida
максим	maximus
максим	maksim
федерального	föderaalne
предприятие	enterprise
предприятие	ettevõte
предприятие	ettevõtlus
лидер	liider
лидер	juht
лидер	leader
выбор	valimine
выбор	valik
выбор	valima
выбор	vali
выбор	vali
выбор	valimine
выбор	valima
выбор	valik
питер	peter
питер	peeter
редко	harva
редко	harv
редко	harva
редко	haruldased
редко	haruldane
меры	tegevus
меры	võte
меры	toiming
меры	meetmed
меры	toimingud
меры	meetmed
меры	tegevused
меры	teod
иванов	ivanov
специалистов	spetsialistid
специалистов	spetsialistid
специалистов	professionaalid
югославии	jugoslaavia
характеристики	omadused
характеристики	karakteristikud
характеристики	iseloomustus
тел	tel
тел	kehad
тел	surnukehad
тел	laibad
али	ali
регулярно	korrapäraselt
регулярно	regulaarselt
понять	mõista
отдельно	eraldi
даты	kuupäevad
знает	teab
носит	kannab
личная	isiklik
личная	isiklikud
ваши	sinu
ваши	teie
ваши	sinu
прошлом	minevik
справочник	kataloog
справочник	käsiraamat
специалист	spetsialist
специалист	spetsialiseerunud
каждая	iga
каждая	iga
зданий	ehitised
зданий	hooned
побережье	rannikute
побережье	rannik
побережье	ranniku
могла	võiks
могла	saaks
причин	põhjused
причин	põhjustab
описанные	kirjeldas
описанные	kirjeldatud
говорил	räägitud
говорил	rääkinud
говорил	rääkis
румынии	rumeenia
румынии	rumeenia
формула	valem
среды	kolmapäev
континентальный	mandri
назвать	nimetamine
переход	ülemineku
переход	üleminek
врач	arst
врач	arsti
врач	arst
врач	arsti
врач	doktor
певец	singer
певец	laulja
образований	üksus
башни	tornid
ирина	irina
наши	meie
ранга	auaste
изучения	õppimine
изучения	uurides
бельгии	belgia
современный	tänapäeva
современный	moodne
современный	kaasaegne
современный	tänapäeva
современный	kaasaegne
взять	võtke
взять	võta
устройства	seade
устройства	seadis
устройства	seadmed
филипп	philippe
филипп	philip
филипп	filipp
филипп	phillip
описания	kirjeldused
святых	pühakud
святых	pühakute
якобы	näiliselt
якобы	väidetavalt
спортивные	sport
спортивные	spordi
документы	dokumendid
лицо	näoga
лицо	näo
лицо	nägu
лицо	face
неизвестно	tundmatu
неизвестно	teadmata
брак	abielu
сотрудник	töötaja
приказ	tellimus
приказ	kord
приказ	järjekord
приказ	korraldus
приказ	ordu
приказ	korraldused
приказ	käsud
приказ	tellimused
стены	seinad
банка	pank
банка	bank
пары	paaride
пары	paarid
пары	paari
пары	paaris
пары	paaride
пары	paarid
архив	arhiivi
архив	arhiiv
архив	arhiivid
показывает	etendused
показывает	näitab
местные	kohalik
местные	kohalikud
местные	kohalikud
ошибки	vigu
ошибки	vead
ошибки	vead
ошибки	putukad
объявил	deklareeritud
объявил	kuulutatud
объявил	teatas
резко	drastiliselt
резко	dramaatiliselt
резко	järsult
командование	käsk
командование	käsu
таблица	laua
таблица	laud
таблица	tabel
шотландии	šotimaal
шотландии	šotimaa
шотландии	šoti
католической	katoliiklane
католической	katoliku
технологий	tehnoloogiad
технологий	tehnoloogiate
технологий	tehnoloogiaid
фортепиано	klaver
национальных	siseriiklikud
национальных	riiklik
национальных	riiklikud
национальных	siseriiklik
освобождения	vabastamine
освобождения	vabasta
освобождения	vabastada
ваше	sinu
ваше	teie
ваше	sinu
ясно	puhas
ясно	selge
указано	täpsustatud
земель	liidumaade
земель	maandub
земель	maadel
изменение	muutmine
изменение	muutused
изменение	muuda
изменение	muudatus
изменение	muutus
установки	paigaldus
установки	paigaldamine
установки	rajatis
установки	rajatised
учёные	teadlased
учёные	teadlaste
динамо	dünamo
администратора	admin
администратора	administraatori
администратора	administraator
администратора	haldur
администратора	administraator
районах	piirkonnad
установлена	paigaldatud
иоанн	john
сибири	siberi
сопротивление	vastupidavus
сопротивление	resistentsus
сопротивление	vastupanuliikumine
сопротивление	vastupanu
пространства	ruumid
народ	inimesed
народ	rahvas
народ	people
берега	kallaste
берега	rannikute
хосе	jose
хосе	josé
продукт	toode
продукт	toote
блокировки	lukustamine
илья	ilja
гимназии	gümnaasium
торговли	kauplemine
торговли	kaubandus
живёт	elud
живёт	elab
тираж	ringlusse
проспект	väljavaade
проспект	prospekt
проспект	avenue
проспект	avenüü
проспект	prospekt
проспект	prospekti
вернуться	tagasitulek
газа	gaas
газа	gaasi
газа	bensiin
газа	gaza
создавать	loo
создавать	luua
варианты	variandid
варианты	valikud
муниципалитеты	omavalitsused
наследия	kultuuripärandi
наследия	pärand
королевство	kuningriik
контроля	kontroll
контроля	tõrje
вооружение	relvastuse
вооружение	relvastuse
опубликовал	kursis
опубликовал	lähetatud
бизнес	äri
бизнес	äritegevus
