les	the
orchestre	orchestra
concours	kontes
concours	contest
concours	kompetisi
concours	kompetisi
concours	persaingan
concours	lomba
concours	kontes
concours	lomba
moderne	modern
moderne	modem
longue	lama
longue	panjang
longue	long
termine	selesaikan
termine	finish
liées	terikat
liées	diikat
wikipedia	wikipedia
phase	fase
problèmes	masalah
problèmes	masalah
problèmes	isu
journaliste	jurnalis
journaliste	wartawan
journaliste	wartawan
journaliste	reporter
record	rekor
record	rekam
record	record
célèbre	famous
célèbre	terkenal
doivent	harus
doivent	mesti
doivent	keharusan
doivent	must
musical	musik
musical	musikal
musical	musical
mariage	marriage
mariage	perkawinan
mariage	nikah
mariage	pernikahan
mariage	pernikahan
mariage	wedding
devenir	menjadi
devenir	menjadi
svg	svg
powiat	powiat
architecte	architect
architecte	arsitek
architecte	arsitek
message	pesan
mêmes	same
artistes	artis
artistes	seniman
artistes	seniman
artistes	artis
constitution	konstitusi
nos	our
roger	roger
presque	almost
presque	hampir
presque	nyaris
presque	hampir
certain	tertentu
affaire	case
affaire	kasus
propose	mengusulkan
esprit	esprit
esprit	mind
esprit	pikiran
esprit	semangat
esprit	ruh
esprit	spirit
suivi	mengikuti
suivi	follow
suivi	ikuti
suivi	tracking
suivi	melacak
suivi	pelacakan
suivi	pemantauan
suivi	monitoring
suivi	memonitor
suivi	memantau
moteur	engine
moteur	mesin
moteur	motor
relations	hubungan
relations	hubungan
relations	relasi
ouverture	opening
ouverture	pembukaan
ouverture	membuka
ouverture	keterbukaan
ouverture	buka
ouverture	open
ouverture	terbuka
désormais	sekarang
désormais	now
désormais	kini
alain	michael
alain	mikail
alain	alain
alain	alan
alain	daud
alain	david
élève	pupil
séries	deret
séries	series
séries	seri
vienne	wina
galerie	galeri
galerie	gallery
découvert	ditemukan
découvert	menemukan
découvert	ketahuan
découvert	diungkap
parlement	parlemen
parlement	dpr
zip	zip
étudiant	pelajar
étudiant	mahasiswa
étudiant	murid
étudiant	siswa
étudiant	student
maria	maria
techniques	teknis
techniques	teknik
théorie	teori
doute	meragukan
doute	keraguan
doute	ragukan
doute	ragu
doute	keraguan
doute	ragu
suppression	penekanan
suppression	penghapusan
suppression	penghilangan
suppression	penghapusan
suppression	menghapus
mémoire	memory
mémoire	kenangan
mémoire	ingatan
mémoire	memori
ami	ami
ami	teman
ami	sahabat
ami	friend
super	besar
super	hebat
super	agung
super	super
super	hebat
super	mengagumkan
super	keren
françaises	prancis
françaises	perancis
françaises	françaises
arrive	tiba
images	gambar
images	citra
images	pictures
images	gambar
éducation	edukasi
éducation	pendidikan
magazine	majalah
don	donasi
don	sumbangan
don	sumbang
don	donasi
don	menyumbang
don	sumbangkan
don	don
pourquoi	kenapa
pourquoi	mengapa
pourquoi	why
officier	opsir
officier	petugas
officier	perwira
officier	officer
note	note
note	catatan
note	footnote
hauteur	tinggi
morts	tewas
morts	dead
morts	mati
morts	kematian
camp	kemah
camp	perkemahan
camp	kamp
camp	camp
considéré	dianggap
considéré	dipertimbangkan
secteur	sektor
probablement	mungkin
probablement	kemungkinan
social	social
social	sosial
représentant	mewakili
représentant	perwakilan
saisons	seasons
saisons	musim
saisons	season
saisons	musim
saisons	musimnya
temple	temple
temple	candi
temple	kuil
forêt	hutan
forêt	hutan
forêt	forest
forêt	forêt
importance	pentingnya
importance	makna
importance	signifikansi
maintenant	sekarang
maintenant	now
maintenant	kini
forte	forte
forte	tegar
forte	strong
forte	kuat
conflit	bentrok
conflit	konflik
conflit	konflik
conflit	sengketa
conflit	persengketaan
conflit	perselisihan
commandant	major
commandant	mayor
commandant	jurusan
commandant	komandan
commandant	commander
commandant	panglima
meurt	die
meurt	dies
ben	ben
docteur	doktor
docteur	dokter
docteur	doctor
christian	christian
christian	kristiani
christian	kristen
gouverneur	gubernur
artistique	seni
artistique	art
artistique	kesenian
artistique	artistik
loin	far
loin	jauh
loin	jauh
loin	away
loin	menjauh
collège	kuliah
collège	college
collège	kampus
utilise	menggunakan
utilise	gunakan
utilise	pakai
utilise	penggunaan
utilise	penggunaan
utilise	menggunakan
utilise	kegunaan
bassin	panggul
bassin	cekungan
victoires	menang
victoires	kemenangan
victoires	victory
rend	membelah
rend	dirender
rend	render
bureau	perkantoran
bureau	kantor
bureau	kantoran
bureau	office
bureau	dekstop
bureau	desktop
contrat	kontrak
féminin	feminim
féminin	feminin
féminin	kewanitaan
féminin	permpuan
féminin	female
féminin	betina
féminin	perempuan
féminin	wanita
féminin	perempuan
féminin	women
romain	romain
romain	roman
romain	romawi
professionnel	profesional
professionnel	professional
marseille	marseille
marseille	marseille
arbitre	arbiter
arbitre	wasit
arbitre	ref
justice	keadilan
directement	direct
directement	langsung
directement	langsung
appel	banding
appel	telepon
appel	panggilan
appel	panggil
appel	call
semaine	week
semaine	minggu
pied	foot
pied	kaki
you	you
you	anda
you	kau
you	kamu
chanteur	penyanyi
chanteur	singer
neuf	sembilan
neuf	nine
européen	eropa
européen	european
photographie	foto
photographie	photograph
photographie	photography
photographie	fotografi
principe	prinsip
principe	prinsipnya
latin	latin
victor	victor
connue	dikenal
connue	diketahui
bord	onboard
bord	edge
bord	tepi
bord	tepian
bord	bord
distribution	distribusi
environnement	lingkungan
canadien	kanada
canadien	canadian
utilisée	digunakan
utilisée	terpakai
utilisée	used
utilisée	dipakai
entreprises	bisnis
entreprises	business
entreprises	perusahaan
entreprises	enterprises
entreprises	bisnis
lumière	cahaya
lumière	lampu
lumière	light
lumière	terang
lumière	ringan
lumière	lampu
lumière	lights
supérieure	superior
supérieure	unggul
supérieure	upper
supérieure	atas
frères	saudara
frères	bersaudara
frères	brothers
automobile	mobil
automobile	otomotif
automobile	otomotif
train	train
train	kereta
soviétique	soviet
lieutenant	letnan
textes	sms
textes	teks
textes	sms
royale	royale
royale	royal
moitié	separuh
moitié	setengahnya
moitié	half
moitié	setengah
pilote	supir
pilote	sopir
pilote	penggerak
pilote	driver
pilote	pengemudi
pilote	pilote
pilote	pilot
josé	jose
josé	josé
josé	josé
studio	studio
réponse	jawab
réponse	jawaban
réponse	jawablah
réponse	menjawab
réponse	balas
réponse	reply
réponse	balasan
réponse	respon
réponse	tanggapan
réponse	respons
reine	ratu
reine	queen
patrick	patrick
chacun	setiap
chacun	tiap
chacun	each
physique	fisika
physique	jasmani
physique	fisik
auteurs	penulis
auteurs	pengarang
auteurs	penulis
chansons	lagu
chansons	songs
compris	disertakan
compris	termasuk
compris	menyertakan
compris	diikutsertakan
compris	mengerti
compris	dimengerti
compris	dipahami
étienne	stephen
étienne	étienne
étienne	etienne
représente	mewakili
via	via
via	melalui
via	lewat
via	through
via	melalui
californie	california
volume	volume
volume	borongan
volume	volum
militaires	militer
militaires	kemiliteran
pape	pape
pape	paus
quoi	what
quoi	apa
questions	pertanyaan
parle	parle
parle	bicaralah
parle	talk
parle	bicara
parle	berbicara
parle	bicaralah
parle	bicara
courant	current
courant	arus
courant	skrg
lire	bacalah
lire	baca
lire	read
lire	dibaca
lire	membaca
lire	pembacaan
lire	bacaan
lire	membaca
lire	reading
ouvrages	pembukuan
ouvrages	buku
industrie	industri
lettre	surat
lettre	huruf
lettre	letter
terres	tanah
terres	daratan
terres	tanah
terres	land
denis	denis
brésil	brazil
brésil	brasil
man	pria
man	manusia
man	man
opération	operasi
opération	transaksi
piste	lacak
piste	trek
piste	track
piste	runway
piste	landasan
piste	trail
piste	setapak
piste	jejak
paix	damai
paix	kedamaian
paix	peace
paix	perdamaian
vieux	tua
vieux	lama
vieux	old
vieux	vieux
propriétaire	owner
propriétaire	pemilik
propriétaire	pemiliknya
faible	lemah
faible	rendah
faible	low
pyrénées	pyrenees
algérie	aljazair
algérie	algérie
journée	siang
journée	hari
journée	day
chargé	sarat
chargé	laden
chargé	terisi
chargé	dimuat
chargé	sarat
chargé	ditagih
chargé	dibebankan
cathédrale	katedral
participation	kehadiran
participation	partisipasi
puissance	tenaga
puissance	kekuasaan
puissance	kekuatan
puissance	power
puissance	daya
zones	zona
zones	area
final	final
simon	simon
endémique	endemic
formule	formula
formule	rumus
formule	formule
néanmoins	namun
sœur	sis
sœur	kak
sœur	saudari
sœur	adik
sœur	suster
sœur	kakak
rendre	render
rendre	pencitraan
opéra	opera
puisque	semenjak
puisque	since
puisque	sejak
reçu	diterima
reçu	kuitansi
reçu	resi
reçu	roger
joué	diputar
joué	dimainkan
joué	dipermainkan
derrière	dibelakang
derrière	behind
derrière	belakang
locale	lokale
locale	locale
locale	lokal
locale	local
locale	lokal
piano	piano
gros	big
gros	besar
gros	gemuk
gros	lemak
gros	fat
gros	gendut
gros	grosir
montagne	gunung
montagne	mountain
montagne	pegunungan
montagne	gunung
montagne	pegunungan
diverses	miscellaneous
diverses	bermacam
diverses	berbagai
diverses	beragam
diverses	beragam
découverte	temukan
découverte	menemukan
découverte	temuan
découverte	penemuan
découverte	discovery
front	front
front	depan
front	dahi
front	kening
front	brow
circonscription	divisi
circonscription	pembagian
circonscription	division
circonscription	konstituensi
poète	penyair
poète	pujangga
marcel	marcel
champ	bidang
champ	lapangan
champ	field
champ	medan
champ	kolom
champ	champ
val	val
religieux	agama
religieux	religi
religieux	keagamaan
religieux	religius
religieux	agama
archives	arsip
archives	arsipkan
archives	mengarsipkan
archives	arsip
vote	vote
vote	suara
vote	voting
vote	suara
vote	voting
vote	voting
projets	proyek
formes	formulir
formes	forms
formes	form
formes	bentuk
formes	bentuk
lycée	lycée
proximité	kedekatan
proximité	keakraban
proximité	kedekatan
proximité	sekitarnya
proximité	terdekat
proximité	sekitar
intitulé	berjudul
appelée	disebut
appelée	dipanggil
romaine	romaine
romaine	roman
romaine	romawi
alt	alt
obtenir	mendapatkan
obtenir	getting
obtenir	dapatkan
blanche	blanche
blanche	white
blanche	putih
angeles	angeles
belle	beautiful
belle	cantiknya
belle	cantik
belle	indah
belle	belle
belle	lovely
belle	indah
motif	motif
motif	pola
motif	motif
aire	aire
continue	berlanjut
continue	berkelanjutan
continue	kontinu
continue	melanjutkan
continue	lanjutkan
chant	lagu
chant	song
chant	chant
chant	vocal
chant	vokal
chant	vokal
chant	menyanyi
chant	bernyanyi
mondial	worldwide
mondial	mendunia
mondial	world
mondial	dunia
mondial	mondial
mondial	global
colonel	kolonel
colonel	colonel
longtemps	lama
longtemps	panjang
longtemps	long
congrès	kongres
chinois	tionghoa
chinois	china
chinois	cina
frédéric	friedrich
frédéric	frédéric
frédéric	friedrich
frédéric	frederick
frédéric	frederic
soleil	mentari
soleil	matahari
soleil	sun
soleil	mentari
soleil	sunshine
utilisateur	pemakai
utilisateur	pengguna
allemands	german
allemands	jerman
allemands	allemands
allemands	jerman
moscou	moskow
moscou	moskwa
sportif	sport
sportif	olahraga
amis	teman
amis	friends
amis	berteman
amis	teman
amis	sahabat
amis	friend
lnh	nhl
toulouse	toulouse
peinture	paint
peinture	cat
peinture	melukis
peinture	lukisan
légion	legion
légion	legiun
inclinaison	memiringkan
inclinaison	kemiringan
inclinaison	miring
figure	figure
figure	figur
figure	tokoh
figure	sosok
mexique	meksiko
mexique	mexico
limite	batas
limite	batasi
limite	batas
limite	membatasi
limite	limit
dernières	last
dernières	terakhir
dernières	terkini
dernières	terbaru
cinquième	kelima
cinquième	fifth
cinquième	seperlima
gens	rakyat
gens	orang
gens	people
guitare	guitar
guitare	gitar
liberté	kebebasan
liberté	freedom
liberté	peterpan
liberté	kemerdekaan
liberté	liberté
liberté	kebebasan
liberté	liberty
html	html
contenu	isi
contenu	konten
contenu	isi
star	star
star	bintang
fête	festival
fête	pesta
fête	party
fête	berpesta
fête	partai
fête	pesta
fête	pihak
rhône	rhône
photo	photo
photo	foto
photo	picture
photo	gambar
canal	kanal
canal	canal
canal	terusan
canal	kanal
canal	channel
canal	saluran
vincent	vincent
jouer	mainkan
jouer	putar
jouer	bermain
jouer	main
jouer	memainkan
jouer	diputar
jouer	bermain
jules	jules
jules	julius
précédente	sebelumnya
polonais	semir
polonais	polandia
polonais	polish
polonais	kutub
polonais	galah
polonais	kutub
polonais	pole
polonais	galah
polonais	tiang
analyse	analisa
analyse	analisis
noire	noire
noire	hitam
noire	black
recherches	pencarian
recherches	mencari
recherches	pencarian
recherches	cari
recherches	search
recherches	riset
recherches	penelitian
côtés	sisi
offre	promo
offre	penawaran
offre	menawarkan
offre	tawaran
offre	promo
offre	menawarkan
offre	penawaran
offre	tawarkan
offre	tawaran
sauf	kecuali
frontière	batas
frontière	perbatasan
frontière	tepi
frontière	tepian
frontière	perbatasan
frontière	frontier
max	max
max	maks
max	maksimal
américains	american
américains	amerika
existence	keberadaan
existence	keberadaannya
existence	eksistensi
indépendance	merdeka
indépendance	kemerdekaan
indépendance	kemandirian
indépendance	independence
eaux	water
eaux	air
eaux	waters
eaux	perairan
eaux	air
bâtiments	bangunan
bâtiments	gedung
love	rpp
love	love
love	cintai
love	cinta
uniquement	only
uniquement	saja
uniquement	hanya
entière	integer
résistance	kekuatan
résistance	perlawanan
résistance	pemberontak
résistance	ketahanan
résistance	resistance
dessous	dessous
dessous	dibawah
smith	smith
caractère	character
caractère	tokoh
caractère	karakter
contient	mengandung
contient	berisi
bleu	blue
bleu	biru
bleu	bleu
asie	asia
jack	jek
jack	jack
classé	dinilai
classé	diklasifikasikan
classé	diajukan
excentricité	eksentrik
www	www
guy	cowok
guy	guy
signifie	berarti
signifie	artinya
signifie	sarana
objets	obyek
objets	objek
objets	benda
sommet	ktt
sommet	summit
border	batas
border	perbatasan
border	tepi
border	tepian
faits	fakta
construite	membangun
construite	dibangun
construite	built
construite	dibangun
licence	lisensi
licence	lisensi
licence	sim
juifs	yahudi
juifs	yahudi
suit	diikuti
suit	mengikuti
suit	ikuti
médecin	dokter
médecin	tabib
médecin	doktor
médecin	dokter
médecin	doctor
écrire	tulis
écrire	menulis
écrire	tulislah
écrire	penulisan
écrire	menulis
écrire	tulisan
lance	lance
lance	tombak
fonds	fund
fonds	dana
fonds	dana
ehess	ehess
besoin	diperlukan
besoin	dibutuhkan
besoin	membutuhkan
besoin	perlukan
besoin	perlu
besoin	kebutuhan
besoin	need
besoin	butuh
fondateur	pendiri
fondateur	founder
avance	maju
avance	advance
grec	greek
grec	yunani
bordeaux	bordeaux
règles	rules
règles	peraturan
règles	aturan
soldats	tentara
soldats	prajurit
soldats	serdadu
mark	markus
mark	tanda
mark	tandai
mark	mark
chicago	chicago
provence	provence
publie	penerbitan
publie	menerbitkan
publie	publikasikan
publie	terbitkan
religion	agama
successeur	penerus
cimetière	cimetière
cimetière	pemakaman
cimetière	pekuburan
cimetière	kuburan
cimetière	kuburan
cimetière	makam
composée	terdiri
somme	sum
somme	jumlah
formé	dibentuk
formé	terbentuk
formé	dilatih
formé	terlatih
éviter	menghindari
éviter	hindari
éviter	menghindari
éviter	penghindaran
réserve	reservasi
réserve	pemesanan
réserve	reservasi
défaite	mengalahkan
défaite	terkalahkan
défaite	kalah
défaite	dikalahkan
défaite	mengalahkan
défaite	kalahkan
défaite	kekalahan
sports	olahraga
sports	sports
ceci	ini
maritime	maritime
maritime	maritim
épreuve	cobaan
épreuve	ujian
épreuve	pengujian
épreuve	menguji
épreuve	uji
épreuve	test
épreuve	tes
cardinal	cardinal
cardinal	kardinal
exploitation	eksploitasi
sert	melayani
encyclopédie	encyclopédie
encyclopédie	ensiklopedi
encyclopédie	encyclopedia
encyclopédie	ensiklopedia
encyclopédie	ensiklopedia
encyclopédie	encyclopaedia
résumé	abstrak
résumé	rangkuman
résumé	ringkasan
lutte	bergulat
lutte	wrestling
lutte	gulat
lutte	bertarung
lutte	berkelahi
lutte	fight
lutte	lawan
lutte	melawan
lutte	berjuang
lutte	perjuangan
parents	orangtua
parents	orangtua
parents	induk
tournée	tour
tournée	tur
tournée	wisata
tournée	touring
rose	pink
rose	rose
rose	mawar
disque	disk
disque	diska
disque	cakram
disque	disc
disque	diska
disque	cakram
disque	disk
recensement	sensus
philosophie	filsafat
philosophie	filosofi
hôpital	hospital
hôpital	rs
propriété	property
propriété	properti
propriété	kepemilikan
collaboration	kolaborasi
ouvert	buka
ouvert	open
ouvert	terbuka
ouvert	dibuka
ouvert	dibuka
parler	berbicara
parler	bicaralah
parler	talk
parler	bicara
parler	berbicara
parler	bicaralah
parler	bicara
expression	expresi
expression	ekspresi
astéroïdes	asteroid
astéroïdes	asteroid
nécessaire	diperlukan
nécessaire	dibutuhkan
nécessaire	diwajibkan
nécessaire	diperlukan
nécessaire	diharuskan
nécessaire	wajib
nécessaire	dibutuhkan
nécessaire	diperlukan
nécessaire	perlu
règne	reigns
suède	swedia
difficile	susah
difficile	hard
difficile	keras
difficile	susah
difficile	sulit
difficile	sukar
inconnu	bruk
tom	tom
champions	juara
champions	champions
modèles	models
modèles	model
modèles	template
modèles	templat
meilleurs	better
meilleurs	terbaik
meilleurs	best
animaux	peliharaan
animaux	piaraan
animaux	hewan
animaux	animals
animaux	binatang
cheval	kuda
cheval	horse
cheval	kuda
cheval	cheval
soutien	dukungan
soutien	dukung
soutien	support
soutien	mendukung
navires	kapal
navires	bejana
débuts	debut
débuts	debutnya
milan	milan
milan	milano
rive	rive
rive	shore
animation	animasi
animation	animation
raymond	raymond
méthode	metodologi
méthode	metoda
méthode	method
méthode	metode
communication	komunikasi
petites	small
petites	kecil
commun	common
jardin	masya
jardin	taman
jardin	garden
jardin	kebun
min	mnt
min	min
avion	pesawat
avion	aircraft
avion	pesawat
avion	plane
avion	pesawat
paroisse	parish
paroisse	paroki
internes	magang
internes	internal
mots	kata
portugal	portugal
vert	green
vert	hijau
vert	vert
strasbourg	strasbourg
personnel	personal
personnel	pribadi
personnel	personil
personnel	personalia
personnel	personel
personnel	staf
personnel	staff
local	local
local	lokal
frank	frank
olivier	oliver
olivier	olivier
catherine	catherine
catherine	katarina
historien	sejarawan
inde	inde
inde	india
relation	hubungan
relation	relasi
relation	hubungan
crée	menciptakan
crée	buat
crée	ciptakan
crée	membuat
crée	tercipta
crée	dibuat
suivantes	sbb
suivantes	mengikuti
navire	kapal
navire	bejana
navire	wadah
navire	kapal
navire	ship
baptiste	baptiste
baptiste	pembaptis
baptiste	baptis
étudiants	pelajar
étudiants	santri
étudiants	mahasiswa
étudiants	murid
étudiants	siswa
étudiants	pelajar
étudiants	mahasiswa
étudiants	murid
étudiants	siswa
étudiants	student
maisons	rumah
apparition	penampakan
apparition	penampilan
apparition	tampil
apparition	tampilan
manque	kurangnya
manque	kekurangan
manque	hilang
plein	full
plein	kenyang
plein	penuh
naturel	alamiah
naturel	natural
naturel	alami
opposition	oposisi
franco	franco
simplement	simply
simplement	sederhananya
simplement	cuma
simplement	hanya
essentiellement	dasarnya
essentiellement	kebanyakan
essentiellement	terutama
pourtant	yet
adaptation	adaptasi
abbé	abbas
abbé	abbot
gérard	gérard
gérard	gerard
argument	argumen
semaines	week
semaines	minggu
semaines	minggu
familles	keluarga
familles	keluarga
familles	family
familles	famili
expérience	percobaan
expérience	eksperimen
expérience	bereksperimen
expérience	pengalaman
gardien	guardian
gardien	wali
gardien	penjaga
gardien	pengawal
gardien	penjaga
gardien	guard
gardien	kustodian
gardien	penjaga
gardien	kiper
appelle	telepon
appelle	panggilan
appelle	panggil
appelle	call
dramatique	drama
dramatique	dramatis
extérieur	luar
extérieur	diluar
extérieur	outdoor
extérieur	eksternal
extérieur	eksterior
restauration	katering
restauration	catering
restauration	restorasi
draft	draf
draft	draft
draft	konsep
médecine	kedokteran
médecine	obat
établissement	pembentukan
établissement	pendirian
marne	marne
régional	regional
thème	topik
thème	theme
thème	temanya
thème	tema
prison	penjara
prison	penjara
prison	prison
distance	kejauhan
distance	jarak
capacité	kapabilitas
capacité	kemampuan
capacité	kapasitas
capacité	kemampuan
littéraire	sastra
littéraire	littéraire
écoles	sekolah
arrêté	ditahan
arrêté	ditangkap
tradition	tradisi
réalité	kenyataan
réalité	realitas
réalité	reality
réalité	realita
savoie	savoie
savoie	savoia
connaissance	kenalan
connaissance	pengetahuan
connaissance	knowledge
étoile	star
étoile	bintang
marche	marche
marche	berjalan
marche	walking
marche	march
marche	maret
marche	berjalan
marche	berjalanlah
marche	walk
jaune	kuning
serbie	serbia
permettent	izinkan
permettent	ijinkan
permettent	editan
telle	such
traitement	memroses
traitement	memproses
traitement	pemrosesan
traitement	diproses
traitement	pengolahan
traitement	pengobatan
traitement	perawatan
masse	mass
masse	massa
masse	misa
arc	pelangi
arc	rainbow
arc	arc
arc	busur
arc	cra
arc	busur
arc	bow
tombe	terjun
tombe	falls
tombe	jatuh
tombe	makam
tombe	tombe
tombe	kubur
tombe	kuburan
tombe	makam
risque	resiko
risque	risiko
risque	bahaya
risque	hazard
socialiste	sosialis
réalise	sadar
réalise	menyadari
vrai	real
vrai	nyata
vrai	ril
vrai	riil
vrai	benar
vrai	true
armées	dipersenjatai
armées	bersenjata
baseball	baseball
baseball	bisbol
arabe	arab
arabe	arab
arabe	arabic
acte	bertindak
acte	bertindaklah
acte	act
acte	akta
arthur	arthur
live	live
live	jalani
live	langsung
grèce	yunani
major	major
major	mayor
major	jurusan
santa	sinterklas
santa	santa
civile	civil
civile	sipil
civile	perdata
civile	sipil
essai	essay
essai	esai
essai	pengujian
essai	testing
essai	menguji
essai	sidang
essai	fitnah
essai	ujian
essai	pengujian
essai	menguji
essai	uji
essai	test
essai	tes
décrit	dijelaskan
décrit	digambarkan
décrit	diterangkan
anglaise	inggris
anglaise	indonesian
anglaise	english
écosse	scotland
écosse	skotlandia
albums	album
héros	heroes
héros	pahlawan
héros	hero
héros	pahlawan
reprend	resume
termes	klu
termes	ketentuan
permis	izin
permis	ijin
permis	lisensi
permis	lisensi
permis	sim
nantes	nantes
filles	cewek
filles	girls
filles	gadis
filles	babes
midi	siang
midi	midi
aura	aura
pdf	pdf
géographique	geografi
géographique	geographic
géographique	geografis
géographique	geografis
ciel	sorga
ciel	kayangan
ciel	surga
ciel	heaven
ciel	ciel
ciel	sky
ciel	langit
ciel	angkasa
anti	anti
rang	peringkat
rang	ranking
rang	pangkat
rang	rank
rang	dayung
rang	baris
rang	row
occidentale	maghrib
occidentale	barat
occidentale	west
occidentale	barat
occidentale	western
washington	washington
rurale	pedesaan
maladie	penyakit
maladie	penyakit
maladie	penyakit
aéroport	airport
aéroport	bandara
king	raja
king	king
dictionnaire	dictionnaire
dictionnaire	kamus
autorité	otoritas
autorité	kewenangan
autorité	authority
autorité	amf
portant	mengenakan
portant	bearing
portant	bantalan
préfecture	prefektur
préfecture	préfecture
officielle	official
officielle	resmi
futur	future
objectif	obyektif
objectif	tujuan
objectif	objektif
objectif	lensa
objectif	lens
objectif	tujuan
objectif	tujuan
objectif	gawang
objectif	sasaran
objectif	goal
objectif	gol
objectif	menargetkan
objectif	targetkan
objectif	sasaran
objectif	target
cap	cape
cap	tanjung
cap	kapt
cap	cap
sorte	urut
sorte	urutkan
ingénieur	insinyur
ingénieur	teknisi
ingénieur	insinyur
ingénieur	engineer
actes	act
actes	deeds
irlande	irlandia
occupe	menempati
hongrie	hongaria
hongrie	hungaria
peine	hukuman
peine	kalimat
peine	kesedihan
peine	duka
peine	penalti
peine	pinalti
peine	sakit
peine	kesakitan
peine	pain
peine	nyeri
britanniques	britania
britanniques	british
absence	ketidakhadiran
absence	ketiadaan
absence	absen
importants	jga
importants	penting
guerres	perang
guerres	wars
guerres	peperangan
yves	yves
yves	stanley
sociétés	korporasi
sociétés	perusahaan
chanteuse	penyanyi
chanteuse	singer
crise	krisis
crise	crisis
brigade	skuad
brigade	squad
brigade	regu
brigade	pasukan
brigade	brigade
chapitre	chapter
chapitre	pasal
chapitre	bab
tient	mtq
madrid	madrid
cordialement	ikhlas
cordialement	tulus
cordialement	trims
cordialement	terimakasih
cordialement	makasih
drapeau	bendera
utilisés	digunakan
utilisés	terpakai
utilisés	used
utilisés	dipakai
application	lamaran
application	aplikasi
application	app
application	apl
application	aplikasi
responsable	bertanggungjawab
responsable	pemelihara
responsable	pengelola
circuit	circuit
circuit	sirkuit
japonaise	jepang
japonaise	japanese
banque	banking
banque	perbankan
banque	bank
décédé	meninggal
décédé	almarhum
décédé	wafat
décédé	meninggal
danse	dance
danse	dansa
danse	tari
danse	menari
danse	tarian
danse	menari
danse	dancing
désigner	mencalonkan
genève	genève
genève	jenewa
genève	geneva
développé	dikembangkan
développé	mengembangkan
systèmes	sistem
systèmes	systems
élèves	pelajar
élèves	santri
élèves	mahasiswa
élèves	murid
élèves	siswa
élèves	pupil
officiellement	formal
remplacé	tergantikan
remplacé	tergantikan
remplacé	digantikan
remplacé	diganti
fleuve	sungai
fleuve	river
univers	universe
univers	semesta
villages	desa
critiques	kritik
critiques	kritikus
critiques	ulasan
critiques	review
critiques	resensi
critiques	tinjauan
critiques	kritis
vraiment	sesungguhnya
vraiment	sungguh
argentine	argentina
argentine	argentina
salon	lounge
salon	salon
écriture	penulisan
écriture	menulis
écriture	tulisan
écriture	écriture
libération	pembebasan
libération	rilis
libération	melepaskan
libération	lepaskan
entièrement	sepenuhnya
entièrement	seutuhnya
entièrement	sepenuhnya
entièrement	sepenuhnya
entièrement	seluruhnya
die	die
die	mati
jazz	jazz
caractéristiques	karakteristik
caractéristiques	fitur
réunion	rapat
réunion	meeting
réunion	pertemuan
réunion	reuni
trente	trente
trente	trento
trente	thirty
julien	julian
julien	julien
chasse	berburu
chasse	memburu
chasse	hunting
chasse	perburuan
chasse	berburu
chasse	hunt
paru	muncul
processus	proses
processus	proses
gaz	gas
gaz	gaz
gaz	gas
orléans	orleans
catégories	kategori
catégories	kategori
propres	own
propres	sendiri
mixte	mixed
mixte	bercampur
mixte	campuran
mixte	campur
régulièrement	teratur
gmina	gmina
juan	juan
véritable	real
véritable	nyata
véritable	ril
véritable	riil
véritable	asli
véritable	genuine
véritable	benar
véritable	true
lee	lee
rapide	rapid
rapide	fast
rapide	cepat
rapide	puasa
rapide	ngakak
rapide	cepat
agriculture	pertanian
traduit	menerjemahkan
traduit	diterjemahkan
traduit	menerjemahkan
traduit	terjemahkan
traduit	translate
chœur	choir
chœur	chorus
décret	dekrit
décret	titah
léon	leon
léon	leo
naturelle	alamiah
naturelle	natural
naturelle	alami
plantes	tanaman
plantes	tumbuhan
permettre	izinkan
permettre	ijinkan
permettre	editan
nommée	bernama
nommée	dinamai
nommée	dinamakan
résidence	residence
résidence	kediaman
fusion	merger
fusion	gabung
fusion	gabungkan
fusion	menggabungkan
fusion	penggabungan
fusion	fusion
fusion	fusi
fusion	pencairan
fusion	meleleh
fusion	leleh
fusion	melting
critères	kriteria
commandement	perintah
commandement	komando
portrait	potret
portrait	portrait
mairie	mairie
choses	things
choses	hal
choses	perkara
jan	jan
sang	sang
sang	blood
sang	darah
jeanne	jane
jeanne	yeni
jeanne	jeanne
indique	mengindikasikan
indique	menandakan
indique	menunjukkan
yeux	eyes
yeux	mata
yeux	eye
yeux	mata
all	all
all	aii
all	semua
types	jenis
types	tipe
moyens	berarti
moyens	artinya
moyens	sarana
reprise	dilanjutkan
reprise	lanjutkan
reprise	resume
reprise	reprise
prédécesseur	pendahulu
prédécesseur	pendahulunya
retraite	pensiun
retraite	pensiunan
retraite	pensiun
retraite	pensiun
retraite	retret
retraite	mundur
description	uraian
description	deskripsi
description	keterangan
ferroviaire	railway
ferroviaire	rel
ferroviaire	mandar
ferroviaire	railroad
ferroviaire	rel
table	meja
table	tabel
antonio	antonio
magnitude	besarnya
magnitude	besaran
emploi	pekerjaan
emploi	ketenagakerjaan
promotion	promosi
promotion	promosi
québécois	québécois
québécois	quebec
alliance	persekutuan
alliance	alliance
alliance	aliansi
obtenu	diperoleh
unités	satuan
unités	unit
quel	what
quel	apa
importantes	jga
importantes	penting
brun	brown
brun	coklat
faune	wildlife
faune	margasatwa
faune	fauna
faune	mendaki
faune	hiking
originaire	berasal
faite	made
faite	dibuat
