que	to
práctica	praksa
práctica	vježbanje
práctica	praktično
práctica	praktičan
práctica	praktične
práctica	praktični
práctica	praktična
grecia	grčka
zaragoza	zaragozi
exposición	izložba
exposición	izlaganja
exposición	izloženosti
exposición	izloženost
exposición	izlaganje
industrial	industrijski
industrial	industrijska
industrial	industrijalac
asiáticos	azijske
asiáticos	azijski
asiáticos	azijati
cuadro	stol
cuadro	tablica
cuadro	slikarstvo
cuadro	slikanje
fundada	utemeljena
fundada	utemeljen
fundada	osnovao
fundada	osnovan
fundada	osnovana
enfermedad	bolesti
enfermedad	bolest
enfermedad	bolesti
enfermedad	bolest
enfermedad	bolest
nba	nba
colonia	parfem
colonia	colonia
colonia	kolonije
colonia	kolonija
colonia	koloniju
díaz	díaz
díaz	wayne
díaz	diaz
pequeñas	maleno
pequeñas	male
pequeñas	mali
nación	nacija
nación	nacije
show	pokaži
show	prikaži
show	show
national	nacionalni
national	nacionalna
anunció	najavio
anunció	objavio
anunció	najavili
extensión	produžetak
extensión	proširenje
régimen	režim
régimen	shema
régimen	sheme
régimen	režima
régimen	režim
dinero	novac
dinero	lova
dinero	pare
dinero	love
dinero	gotovina
dinero	cash
ahí	tamo
suelo	sprat
suelo	kat
suelo	tlo
aparición	ukazanja
aparición	utvara
aparición	pojava
aparición	izgled
aparición	pojavljivanje
operaciones	operacije
operaciones	operacija
operaciones	transakcije
concepto	koncept
concepto	pojam
calles	ulice
calles	ulica
calles	ulicama
calles	street
calles	ulica
calles	ulicu
hechos	činjenice
ambiente	atmosfera
ambiente	atmosferu
ambiente	ambijent
ambiente	okruženju
ambiente	okoliš
ambiente	okolina
ambiente	okruženje
ambiente	ambijent
ambiente	ambijenta
ambiente	ambijent
pronto	uskoro
gestión	upravljanje
gestión	uprava
gestión	upravljanje
gestión	menadžment
hall	hall
hall	dvorana
hall	hodnik
recibe	primi
recibe	primite
recibe	prima
salida	izlaz
salida	izlaz
salida	polazak
salida	odlazak
salida	outlet
capítulo	poglavlje
italiana	talijanska
italiana	talijan
italiana	talijanski
acciones	dijeli
acciones	dijeljenja
acciones	dionice
acciones	postupci
acciones	radnje
acciones	akcije
acciones	djela
acciones	dionice
acciones	zalihe
acciones	dionice
pertenece	pripada
cristo	krist
cristo	cristo
medicina	lijek
medicina	lijekovi
medicina	medicina
medicina	medicinski
medicina	medicinska
evolución	evolucije
evolución	evolucija
alcanzó	postignut
modelos	modeli
modelos	modele
modelos	manekenka
modelos	model
modelos	maneken
venta	prodaje
venta	prodaju
venta	prodaja
venta	prodaje
venta	prodaja
tomó	uzeo
fundador	osnivač
piano	glasovir
piano	piano
piano	klavir
procedencia	porijeklo
procedencia	podrijetlo
procedencia	izvor
roberto	robert
roberto	roberte
roberto	roberto
ganar	pobjeda
ganar	pobjeda
pintor	slikar
pintor	slikara
evento	događaja
evento	događaju
evento	događaj
campeonatos	prvenstvu
campeonatos	prvenstva
campeonatos	prvenstvo
alemana	njemački
alemana	nijemac
alemana	njemacki
rosario	krunica
rosario	rosario
menores	maloljetnika
menores	manja
solamente	samo
solamente	jedino
pertenecían	pripadao
conocimiento	znanja
conocimiento	poznavanje
conocimiento	znanje
conocer	susret
conocer	upoznati
conocer	upoznajte
términos	uvjete
términos	uvjeti
términos	uslovi
debajo	ispod
debajo	ispod
debajo	pod
debajo	ispod
generación	generacija
generación	generacije
generación	generacija
generación	generacije
generación	generacijama
bronce	brass
bronce	brončana
tabla	stol
tabla	tablica
tabla	ploča
tabla	daska
tabla	tabla
vio	vidio
armada	navy
armada	mornarice
armada	mornarički
armada	mornarica
armada	armada
armada	naoružan
armada	naoružani
armada	naoružana
armada	vojska
armada	armija
pareja	par
pareja	parovi
pareja	parove
pareja	parova
pareja	par
pareja	partner
pareja	partnera
pareja	partnerica
pareja	partneru
producto	proizvod
territorios	teritorije
territorios	teritorija
gol	gol
gol	cilj
institución	institucije
institución	ustanova
institución	institucija
ingeniero	inžinjer
ingeniero	inženjer
luna	luna
luna	mesec
luna	mjesec
reconocimiento	pripisivanje
reconocimiento	izviđanje
reconocimiento	izviđanje
reconocimiento	priznavanje
reconocimiento	priznanje
reconocimiento	prepoznavanje
península	poluotoka
península	poluotoku
escrita	napisano
escrita	zapisano
escrita	napisao
escrita	napisana
escrita	pisani
escrita	pisano
organizaciones	organizacije
bahía	bahia
bahía	zaljev
bahía	uvala
bahía	bay
adelante	napred
adelante	proslijedi
adelante	naprijed
asamblea	skupština
asamblea	skupštine
cerro	cerro
cerro	brdo
cerro	brijeg
cerro	hill
enlace	veza
enlace	link
enlace	poveznica
traducción	prijevod
traducción	prevodi
traducción	prijevode
máxima	maksimum
máxima	maksimalno
máxima	maxim
fundado	utemeljena
fundado	utemeljen
fundado	osnovao
fundado	osnovan
fundado	osnovana
paraguay	paragvaju
alguien	neko
alguien	netko
alguien	nekoga
alguien	neko
alguien	netko
ganador	pobednik
ganador	pobjednik
estrellas	zvijezde
estrellas	zvezde
estrellas	zvjezdice
sangre	krvi
sangre	krv
resistencia	izdržljivosti
resistencia	izdržljivost
resistencia	izdržljivosti
resistencia	izdržljivost
resistencia	otpor
resistencia	otpornost
continuación	nastavak
continuación	nastavak
conflicto	sukoba
conflicto	sukobi
conflicto	sukoba
conflicto	sukob
conflicto	sukobi
conflicto	konflikt
software	softver
software	software
volumen	količina
volumen	volumen
xxi	xxi
técnico	tehničar
técnico	tehnički
técnico	tehnička
técnico	tech
humano	ljudski
dirigido	režirao
dirigido	usmjerena
dirigido	usmjereno
consecuencia	posljedica
consecuencia	posljedice
colaboración	suradnja
colaboración	suradnji
colores	boje
colores	boje
per	per
materiales	materijal
materiales	materijale
materiales	materijal
materiales	materijali
carta	povelje
carta	pismo
centros	centri
centros	centre
centros	centara
centros	centri
centros	centara
categorías	kategorije
categorías	kategorija
curso	kurs
tenido	imao
tenido	imali
tenido	imala
fiestas	svečanosti
fiestas	zabave
fiestas	stranke
fiestas	praznici
fiestas	blagdani
fiestas	praznike
simplemente	jednostavno
simplemente	samo
japonés	japanci
japonés	japanski
japonés	japanac
japonés	japanska
japonés	japansko
opinión	mišljenje
opinión	misljenje
franco	frank
franco	franco
franco	franak
temperatura	temperatura
temperatura	temperature
propuesta	predlog
propuesta	prijedlog
propuesta	zaprosio
eds	eds
decreto	dekret
decisión	odluci
decisión	odluka
concepción	concepcion
concepción	dizajn
concepción	začeće
concepción	concepción
cara	cara
cara	licem
cara	faca
cara	lice
cara	face
carolina	caroline
carolina	karolina
carolina	carolina
carolina	karolina
lee	lee
botánica	botaniku
botánica	botanički
botánica	botaničar
maria	meri
maria	marijo
maria	marija
maria	mary
maria	marija
maria	maria
editor	izdavača
editor	izdavač
editor	urednica
editor	urednik
polonia	poljska
polonia	poljski
polonia	poljska
hogar	domaćinstva
hogar	kućanstvu
hogar	domaćinstvo
hogar	doma
hogar	kući
hogar	dom
experiencia	stručnost
experiencia	stručnosti
experiencia	iskustvo
experiencia	iskustva
abierto	otvori
noroeste	northwestern
noroeste	sjeverozapad
noroeste	sjeverozapadno
participantes	natjecatelji
participantes	sudionici
participantes	sudionika
participantes	sudionike
participantes	sudionik
instituciones	institucionalne
instituciones	institucije
instituciones	institucija
instituciones	ustanove
monasterio	manastir
monasterio	samostan
castro	castro
sean	sean
suecia	švedski
suecia	švedska
suecia	švedskoj
suecia	švedski
suecia	švedske
nota	napomena
nota	bilješka
concurso	konkurencija
concurso	natjecanje
concurso	nadmetanje
concurso	natječaj
concurso	natjecanje
seguir	pratite
seguir	slijedi
marqués	marquis
altitud	elevacija
actuación	izvedba
actuación	izvođenje
actuación	nastup
actuación	gluma
actuación	glume
peces	riba
peces	ribica
peces	ribe
peces	ribice
ascenso	promociju
ascenso	promaknuće
ascenso	promocije
ascenso	promocija
ascenso	uspon
ascenso	uspon
ascenso	penjanje
planeta	planet
planeta	planeta
monumento	spomen
monumento	spomenike
monumento	spomenika
monumento	spomenici
monumento	spomenik
israel	izraela
israel	izrael
marcha	ožujka
marcha	ožujak
marcha	marš
representación	zastupljenost
turismo	turizma
turismo	turizam
turismo	turističko
turismo	turista
turismo	turistička
turismo	turist
turismo	turistički
turismo	razgledavanje
publicaciones	objave
publicaciones	publikacija
publicaciones	objavljivanje
ingeniería	inženjering
ingeniería	strojarnica
frecuencia	frekvencija
frecuencia	frekvencije
frecuencia	frekvenciju
semanas	tjedana
semanas	tjedne
semanas	tjedni
semanas	nedelje
saber	znati
saber	znaj
saber	saber
olímpico	olimpijski
olímpico	olympic
olímpico	olimpijac
utilizar	koristi
utilizar	iskoristi
utilizar	upotrebi
utilizar	upotrijebi
piezas	djelovi
piezas	dijelovi
piezas	figure
piezas	komada
piezas	komadići
piezas	dijelovi
piezas	komadi
participar	sudjelovati
poner	stavi
poner	stavite
poner	staviti
poner	stavljanje
poner	stavljajući
corea	korejski
corea	koreja
corea	koreji
corea	koreju
borrado	izbrisan
borrado	izbrisano
borrado	izbrisani
borrado	izbrisana
borrado	izbrisani
borrado	izbrisano
borrado	izbrisana
borrado	izbrisan
borrado	brisanje
carmen	karmen
carmen	carmen
carmen	carmel
creada	stvoreni
creada	stvoreno
creada	stvorena
creada	stvoren
creada	stvorio
religión	religija
religión	vjera
técnicas	tehnike
estaciones	stanice
escuelas	škole
escuelas	skole
elección	izbore
elección	izbori
elección	izbor
clases	lekcije
clases	predavanja
clases	nastava
clases	razred
clases	klase
clases	klasa
completamente	kompletno
completamente	potpuno
vuelo	leti
vuelo	letenje
vuelo	leteći
vuelo	leta
vuelo	letu
vuelo	let
xiii	xiii
parlamento	parlament
parlamento	sabor
titular	holder
titular	držač
florida	floridu
florida	floridi
florida	florida
económico	ekonomije
económico	ekonomija
económico	gospodarstvo
económico	ekonomska
económico	ekonomski
económico	gospodarski
económico	gospodarska
económico	gospodarske
descrito	opisano
descrito	opisan
descrito	opisana
descrito	opisao
rápidamente	brzo
sabe	zna
league	ligu
league	liga
league	league
nave	brod
isleños	otočani
posibilidad	mogucnost
posibilidad	mogućnost
destaca	pramenove
html	html
anderson	anderson
directo	ravno
directo	izravno
directo	direktno
directo	izravna
directo	direct
usado	korištene
usado	korišteno
usado	korišten
usado	nosili
usado	nosio
usado	nosila
sucesor	nasljednik
sucesor	nasljednika
presidencia	predsjednički
presidencia	predsjedništvo
presidencia	predsjedništva
contrario	nasuprot
contrario	suprotno
contrario	suprotno
totalmente	kompletno
totalmente	potpuno
totalmente	totalno
totalmente	potpuno
andalucía	andaluzija
oficialmente	službeno
oficialmente	zvanično
volver	natrag
autoridades	vlasti
pista	pratiti
pista	staza
pista	pista
pista	pisti
pista	pistu
pista	trag
pista	putokaz
pista	indicija
pista	nagovještaj
botánico	botanički
botánico	botaničar
iglesias	crkve
composición	sastav
método	metoda
método	metod
concierto	koncert
concierto	koncerta
cuarta	četvrti
cuarta	četvrta
cuarta	četvrto
agricultura	poljoprivredne
agricultura	poljoprivreda
agricultura	uzgoj
agricultura	poljoprivreda
agricultura	poljoprivredu
agricultura	poljoprivrede
agricultura	poljoprivredi
par	par
par	moment
capaz	sposoban
capaz	sposobno
capaz	sposobni
capaz	sposobna
viejo	viejo
viejo	stara
viejo	staro
viejo	stari
tratamiento	liječenje
tratamiento	tretman
palomar	palomar
especiales	specijaliteta
especiales	specijalno
especiales	posebno
especiales	posebni
especiales	poseban
especiales	posebna
nueve	devetka
nueve	devet
bosque	šuma
bosque	woods
bosque	šume
bosque	šuma
bosque	šume
bosque	forest
bosque	šume
ganado	zasluženo
ganado	zaradio
ganado	zaradili
ganado	zaslužio
ganado	osvojio
ganado	pobijedio
ganado	pobjedio
ganado	stoka
ganado	stoka
ganado	goveda
carga	napuni
carga	teret
carga	opterećenje
carga	teret
carga	učitavanje
carga	utovar
carga	učitavanje
carga	prijenos
carga	naboj
carga	naplatiti
quiere	zeli
quiere	želi
letra	stihovi
letra	stihove
letra	pismo
letra	rukopisa
letra	rukopis
debutó	debitirao
necesidad	treba
necesidad	potreban
necesidad	potrebna
necesidad	potrebno
necesidad	trebam
diócesis	biskupije
dejar	ostavi
dejar	napusti
registro	registar
registro	registrirati
registro	ploča
registro	registar
registro	registracija
registro	registraciju
registro	registracije
regreso	povratak
regreso	povratak
regreso	natrag
duración	trajanje
duración	trajnost
complejo	složeno
complejo	kompleks
complejo	složena
acto	akt
acto	čin
life	life
life	zivot
life	život
indica	indica
fundó	utemeljena
fundó	utemeljen
fundó	osnovao
fundó	osnovan
fundó	osnovana
bandas	bendovi
bandas	bendova
bandas	bandama
bandas	bande
voto	glasanje
nicolás	nicolas
nicolás	nicolás
nicolás	nikolas
nicolás	nikola
nicolás	nicholas
nicolás	nikole
arquitecto	arhitekta
arquitecto	arhitekt
convierte	pretvara
solar	solarni
perdió	izgubljeni
perdió	izgubljena
perdió	izgubljeno
perdió	izgubljen
playa	plaže
playa	beach
playa	plažu
playa	plaža
playa	playa
playa	plaze
playa	plaže
rango	doseg
rango	raspon
rango	daljina
rango	dometu
rango	rang
rango	čin
arriba	top
arriba	vrh
arriba	iznad
latina	latinski
latina	latino
conseguir	dobiti
conseguir	get
femenino	ženska
femenino	ženka
femenino	žensko
femenino	žene
instalaciones	instalira
instalaciones	ustanove
vive	uživo
vive	live
vive	živi
vive	životi
vive	živote
cosa	stvar
derrota	porazi
derrota	poraza
derrota	poraz
derrota	porazi
derrota	poraza
vii	vii
king	kralju
king	kralj
king	king
sola	sola
césar	cezar
césar	césar
castellano	castellano
castellano	španjolci
castellano	španjolski
urbano	urbana
international	international
international	međunarodna
international	međunarodni
forman	forman
oriente	istočna
oriente	istočno
oriente	istok
oriente	orient
campeones	prvaci
leyes	statuti
leyes	zakon
leyes	zakone
leyes	zakoni
estructuras	struktura
estructuras	strukture
entrevista	intervju
niveles	razina
niveles	razine
arco	arc
arco	luk
arco	luk
arco	arch
arco	arco
arco	luk
arco	pramac
justo	justo
justo	pošteno
justo	sajam
ficción	fantastika
ficción	fikcija
socialista	socijalista
socialista	socijalistička
socialista	socijalisti
administrativa	administrativne
difícil	lukav
difícil	tvrdo
difícil	tesko
difícil	teško
difícil	tesko
difícil	teško
one	jedan
one	jedna
novelas	romane
conocidos	znan
conocidos	poznat
conocidos	poznata
conocidos	poznato
conocidos	poznati
conocidos	poznanstva
conocidos	poznanici
conocidos	poznanik
conocidos	poznanstvo
discos	diskovi
discos	records
discos	ploče
discos	zapisi
discos	diskovi
simple	jednostavna
simple	jednostavan
simple	jednostavno
listas	spremni
listas	liste
sebastián	sebastian
sebastián	sebastiana
histórica	povijesna
histórica	povijesno
histórica	povijesna
histórica	povijesni
histórica	povijesno
diputado	zamjenik
diputado	kongresnik
diputado	kongresmen
ideas	ideje
ojos	oci
ojos	oči
continuó	nastavak
músico	glazbenik
números	brojevi
números	brojeve
destino	odredište
destino	destinacija
destino	sudbine
destino	destiny
destino	sudbina
destino	sudbina
comarca	regije
comarca	regiji
comarca	regija
comarca	shire
comarca	comarca
vasco	baska
vasco	vasco
vasco	baskijski
contacto	kontakt
contacto	kontaktirajte
reforma	reformacije
reforma	reforme
reforma	reforma
reforma	reformu
teniendo	uzimanje
teniendo	uzimajući
teniendo	uzimam
teniendo	imati
carreras	trke
carreras	rase
carreras	utrke
carreras	utrka
carreras	trke
carreras	utrke
carreras	karijere
single	single
single	samac
single	singl
expedición	ekspedicija
expedición	ekspedicije
invierno	zime
invierno	zima
invierno	zimi
llegaron	stiglo
llegaron	stigao
llegaron	stigli
llegaron	stigla
nadie	nitko
diferente	drukčije
diferente	drugačiji
diferente	drugačija
diferente	drugačije
park	parka
park	park
romana	rimski
romana	roman
romana	romane
romana	rimsko
romana	romana
barrios	barrios
barrios	okruga
cree	cree
cree	vjeruje
ofrece	ponude
ofrece	nudi
ofrece	ponuda
navarra	navarre
lanzó	pokrenula
lanzó	pokrenuta
relevancia	važnost
ancho	širina
ancho	mjerilo
ancho	mjerač
ancho	široka
ancho	širom
ancho	širok
ancho	široki
ancho	široko
grabación	snimanje
esas	one
boca	mouth
boca	usta
boca	boca
boca	boki
panamá	panama
panamá	panami
panamá	panamá
universal	univerzalni
completa	potpuna
completa	kompletan
completa	kompletna
producido	proizveden
negra	crna
negra	crni
negra	crnac
negra	crne
negra	crno
dando	davanja
dando	davanje
variedad	razdjelnik
variedad	raznolikost
dominio	domena
dominio	dominacija
dominio	dominacija
dominio	dominaciju
dominio	dominacije
trabajadores	radnice
trabajadores	radnika
trabajadores	radnici
trabajadores	radnicima
star	zvjezdica
star	star
star	zvijezda
star	zvezda
valores	vrednosti
valores	vrijednosti
propios	vlastiti
propios	posjedovati
mas	mas
mas	više
movimientos	pokreti
movimientos	pokreti
movimientos	potezi
océano	oceani
océano	oceane
océano	okean
océano	ocean
promedio	prosječan
promedio	prosječno
promedio	prosjek
promedio	prosječni
promedio	prosječna
promedio	prosjeka
promedio	avg
árabe	arapski
árabe	arapski
aplicación	provedbu
aplicación	provedba
aplicación	prijava
aplicación	primjena
aplicación	aplikacija
aplicación	app
aplicación	aplikacija
aplicación	aplikaciju
ámbito	opseg
famoso	poznat
famoso	slavni
famoso	poznati
famoso	poznata
famoso	slavan
famoso	slavna
interpretación	tumačenje
interpretación	interpretacija
competición	konkurencija
competición	natjecanje
competición	nadmetanje
compuesta	sastavljena
publicada	objavljen
publicada	objavljeno
publicada	objavljeni
publicada	objavljeno
publicada	postavio
terreno	zemlja
terreno	kopno
terreno	land
terreno	zemljište
terreno	teren
terreno	tlo
entró	ušlo
entró	ušao
entró	unijeli
entró	ušli
similares	slično
similares	slični
similares	slične
similares	slična
similares	slicno
similares	dvojnik
construir	konstrukcija
construir	grade
construir	izgradi
construir	izgraditi
construir	graditi
toledo	toledu
periódico	novine
noticias	novosti
noticias	vesti
noticias	vijesti
miss	gospođice
miss	miss
miss	gospođica
normalmente	obično
piloto	pilot
torno	tokarilica
unió	united
unió	ujedinjeni
abogado	odvjetnik
abogado	pravnik
abogado	odvjetnik
abogado	odvjetnica
abogado	advokat
chicago	chicagu
chicago	chicago
figuras	figurice
figuras	brojke
figuras	figure
clásico	klasične
clásico	klasična
clásico	klasična
clásico	klasično
clásico	klasični
ópera	opera
ópera	operi
ópera	opere
candidato	kandidatkinja
candidato	kandidat
desarrollado	razvio
desarrollado	razvijena
desarrollado	razvijen
municipales	općinske
designado	imenovao
designado	imenovan
electoral	izborna
electoral	izborni
activo	aktivna
activo	aktivne
activo	aktivni
activo	aktivan
activo	aktivno
activo	imovine
activo	imovina
activo	imovina
irlanda	irac
irlanda	irski
irlanda	irci
irlanda	irsku
irlanda	irska
irlanda	irske
detrás	iza
llegando	dolazim
llegando	dolazi
xii	xii
descripción	opis
descripción	opisa
aspecto	pojava
aspecto	izgled
aspecto	pojavljivanje
aspecto	aspekt
aspecto	izgleda
solicita	zahtjeve
solicita	zahtjeva
solicita	zahtjevi
málaga	malagi
málaga	málaga
vídeo	videozapis
vídeo	video
presión	pritisak
presión	tlak
conciertos	koncerte
conciertos	koncerata
conciertos	svirke
conciertos	koncert
conciertos	koncerta
vecinos	susjedi
vecinos	susjedi
lorenzo	laurence
lorenzo	lorenzo
lorenzo	lawrence
federico	friedrich
federico	frederic
federico	frederick
federico	federico
competencia	natjecatelji
competencia	natjecatelja
competencia	nadležnosti
competencia	nadležnost
competencia	konkurencija
competencia	natjecanje
competencia	nadmetanje
sky	neba
sky	nebu
sky	sky
sky	nebo
punta	punta
punta	savjet
punta	dojava
punta	točka
fórmula	formula
fórmula	formulu
núcleo	core
núcleo	jezgro
núcleo	jezgra
núcleo	nucleus
núcleo	kernel
illinois	illinois
galería	galerije
galería	galerija
galería	galerije
galería	galeriju
humana	ljudski
cambiar	mijenjanje
cambiar	mijenjam
cambiar	promjena
cambiar	promijeni
nelson	nelson
asturias	asturija
verdad	istinito
verdad	istina
verdad	istina
une	pridružuje
une	ujedinjuje
une	une
joaquín	joaquin
joaquín	joaquín
joaquín	joachim
juventud	mladež
juventud	mladost
juventud	mladosti
golpe	moždani
avión	zrakoplov
avión	zrakoplova
avión	letjelica
avión	zrakoplovi
avión	zrakoplov
avión	avion
avión	avionom
avión	zrakoplov
avión	avion
estadounidenses	amerikanci
masa	tijesto
masa	tijesta
masa	masu
masa	mise
masa	misa
masa	masa
masa	misu
masa	masa
bosques	šumarstva
bosques	šuma
bosques	woods
bosques	šume
bosques	šume
bosques	šuma
bosques	šume
bosques	forest
bienes	dobara
bienes	robe
bienes	robu
bienes	roba
bienes	imovine
bienes	imovina
egipto	egipta
egipto	egipat
egipto	egiptu
egipto	egipatski
moderna	moderni
moderna	moderna
moderna	moderan
moderna	moderne
moderna	moderno
textos	tekstovi
presentación	prezentacije
presentación	predstavljanje
presentación	prezentacija
muerto	mrtav
escribir	pišite
escribir	napiši
escribir	piši
escribir	napišite
escribir	kucanje
escribir	pišem
escribir	pisanje
escribir	pisem
históricos	povijesna
históricos	povijesno
históricos	povijesna
históricos	povijesni
históricos	povijesno
reserva	rezervacije
reserva	rezervat
reserva	rezervacija
reserva	rezervacije
reserva	rezervacija
reserva	rezervi
reserva	rezerva
públicas	javni
públicas	javnost
públicas	javna
públicas	javno
live	uživo
live	live
árboles	stablo
árboles	drvo
árboles	stabla
árboles	drveće
culturales	kulturno
culturales	kulturne
culturales	kulturni
culturales	kulturna
comienzo	pocetak
comienzo	početak
comienzo	početku
comienzo	pocetak
comienzo	početak
denominación	naziv
denominación	ime
denominación	denominacija
hábitat	stanište
lenguaje	jezik
asistencia	prisustvo
asistencia	nazočnost
judíos	židovski
judíos	židov
judíos	židove
judíos	židovi
expresión	izraz
expresión	izražavanje
inicial	inicijali
inicial	početni
ejecutivo	izvršni
ejecutivo	rukovoditelj
portugués	portugalski
bélgica	belgije
bélgica	belgija
bélgica	belgiji
bélgica	belgijski
órdenes	zapovijedi
órdenes	naredbe
órdenes	narudžbe
ignacio	ignacio
ignacio	ignatius
torneos	turnira
torneos	turnir
corto	ukratko
corto	kratki
corto	kratko
corto	kratka
chileno	čileanski
populares	popularni
populares	popularna
populares	popularan
populares	popularne
populares	popularno
usando	koristeći
usando	korištenje
hotel	hotel
hotel	hotela
clara	clare
clara	kler
clara	klara
clara	clara
normal	normalno
normal	normalan
normal	normalna
normal	normalni
tampoco	niti
búsqueda	traži
búsqueda	pretraga
búsqueda	pretraživanje
búsqueda	pretraži
sello	pečat
sello	žig
sello	pečat
revistas	dnevnici
revistas	časopisi
revistas	magazin
revistas	časopis
revistas	časopise
revistas	časopisi
teniente	poručnik
investigaciones	istrage
investigaciones	upite
investigaciones	upiti
investigaciones	istraživanje
investigaciones	istraživanja
álvarez	alvarez
mark	označi
mark	marko
mark	marka
mark	mark
mendoza	mendoza
comerciales	reklame
comerciales	komercijalne
comerciales	komercijalni
comerciales	reklama
residencia	boravište
residencia	rezidencija
residencia	prebivalište
residencia	specijalizaciju
jazz	jazz
jazz	džez
indígenas	autohtone
massachusetts	massachusettsu
massachusetts	massachusetts
jack	jack
café	kave
café	kavu
café	kafa
café	kafu
café	kava
café	cafe
café	kafe
café	caffe
café	kafić
café	kafić
hierro	željezo
hierro	željeza
nuestro	naše
nuestro	naš
nuestro	naša
nuestro	naši
nuestro	nase
nuestro	nasi
nuestro	naše
nuestro	naš
nuestro	naša
nuestro	nase
latín	latinski
oposición	opozicija
oposición	oporbene
oposición	oporba
oposición	protivljenje
árbol	stablo
árbol	drvo
global	globalno
escala	skala
escala	obimu
escala	vaga
salió	izašao
bueno	dobro
bueno	dobar
bueno	pa
muertos	mrtav
valladolid	valladolid
bogotá	bogoti
bogotá	bogoti
reales	real
reales	pravi
reales	royal
reales	kraljevsko
reales	kraljevski
reales	kraljevska
comunidades	zajednice
pierre	pierre
marcos	marcos
marcos	označi
marcos	marko
marcos	marka
marcos	mark
marcos	okvire
vivir	uživo
vivir	live
die	umri
fama	reputacije
fama	ugled
fama	reputaciju
fama	reputacija
fama	slava
fama	slave
fama	slavu
united	united
united	ujedinjeni
gabriel	gabriel
gabriel	gabrijel
gabriel	gabriele
debía	duguje
debía	dugovao
votación	glasovanje
votación	glasanja
votación	glasovanja
votación	glasanje
votación	glasanje
apenas	jedva
apenas	jedva
biografía	biografija
biografía	biografiju
biografía	biografije
vino	vina
vino	vino
alonso	alonso
alonso	alonzo
caída	pada
caída	padaju
caída	padam
caída	padanje
caída	pad
caída	sudar
caída	jesen
caída	pad
sonora	sonora
únicamente	samo
únicamente	jedino
visión	vizija
visión	viziju
visión	vid
arena	arena
arena	arene
arena	pijesak
arena	sand
arena	pješčana
límite	limit
límite	ograničenje
límite	granica
entrar	ulazimo
entrar	ulazim
entrar	unesite
noruega	norveški
noruega	norveškoj
noruega	norveška
canales	kanali
canales	kanale
canales	kanali
canales	kanal
canales	channel
materia	materija
materia	materije
materia	tvar
roja	crveno
roja	crvena
roja	crven
roja	crveni
data	podaci
regular	redovito
regular	redovna
regular	redovno
regular	regulirati
promoción	zagovaranje
promoción	promotivne
promoción	promociju
promoción	promaknuće
promoción	promocije
promoción	promocija
salir	izlaz
autoridad	autoritet
autoridad	ovlasti
caracas	caracasu
pasando	prolazak
pasando	prolazi
pasando	prolazna
demasiado	previše
demasiado	previse
accidente	nezgoda
accidente	nesreća
accidente	pad
accidente	sudar
accidente	nesreće
accidente	nezgode
manga	manga
manga	rukava
manga	rukav
medidas	mjere
medidas	mjerenja
medidas	mjere
siguió	slijedio
siguió	pratio
dejando	ostavljajući
dejando	odlazak
críticas	kritika
críticas	kritike
críticas	kritičari
críticas	kritike
bajas	žrtava
bajas	žrtve
bajas	niski
bajas	niska
bajas	nisko
bajas	nizak
asuntos	afere
asuntos	pitanja
aviones	avione
aviones	zrakoplovi
aviones	avioni
aviones	zrakoplov
aviones	zrakoplova
aviones	letjelica
aviones	zrakoplovi
aviones	avione
aviones	zrakoplovi
aviones	avioni
conquista	osvajanja
conquista	osvajanje
conquista	osvajanje
conquista	osvojiti
conquista	osvoji
cuartos	sobe
cuartos	prostorije
cuartos	odaje
cuartos	četvrtine
células	ćelije
células	stanice
alemanes	njemački
alemanes	nijemac
alemanes	njemacki
alemanes	nijemci
laguna	ribnjak
laguna	bare
laguna	pond
laguna	laguna
laguna	jezero
laguna	jezera
laguna	lake
laguna	laguna
montevideo	montevideo
protagonista	uloge
pérdida	gubitak
pérdida	gubitka
alma	alma
alma	duša
alma	soul
caballero	vitez
caballero	skakač
caballero	gospodin
caballero	caballero
retiro	retiro
retiro	umirovljenje
retiro	mirovina
retiro	povlačenje
enciclopedia	enciklopediju
enciclopedia	enciklopedija
jaime	james
jaime	jamie
jaime	jimmy
jaime	jaime
dinastía	dinastija
aspectos	aspekte
procesos	postupak
procesos	proces
procesos	procesi
procesos	procese
salón	lounge
salón	salon
salón	salona
salón	hall
salón	dvorana
salón	hodnik
ataques	napadi
ataques	napada
ataques	napadaje
ataques	napadi
ataques	napadaji
tony	tony
breve	ukratko
breve	kratki
breve	kratko
breve	kratka
breve	kratko
zip	zip
universo	univerzum
universo	svemir
imperial	carska
imperial	carski
sitios	mesta
sitios	mjesta
bot	bot
são	são
emisión	emitiranje
abajo	dolje
abajo	ispod
múltiples	višestruko
múltiples	višestruki
homenaje	danak
homenaje	počast
guardia	stražari
guardia	čuvar
miles	milje
miles	miles
miles	milja
miles	tisuće
rural	ruralnim
pantalla	ekran
pantalla	platno
pantalla	zaslon
pantalla	prikaz
convento	manastir
convento	samostan
clásica	klasične
clásica	klasična
clásica	klasična
clásica	klasično
clásica	klasični
grabado	graviranje
grabado	snimljeno
grabado	zabilježeno
grabado	bakropis
considerada	smatra
corriente	trenutni
corriente	trenutna
corriente	struja
quinto	peta
quinto	peto
quinto	peti
quinto	quintus
puertas	kapije
puertas	gates
puertas	vrata
puertas	vrata
ruiz	ruiz
disponible	dostupno
disponible	dostupan
disponible	dostupne
