ve	그리고
kayıt	기록
kayıt	등록
içerik	콘텐츠
içerik	컨텐츠
içerik	내용
içerik	목차
içerik	콘텐츠
içerik	내용
içerik	맥락
içerik	문맥
besteci	작곡가
topluluğu	앙상블
piyade	보병
nobel	노벨
konseyi	협의회
konseyi	평의회
dağ	산악
dağ	산맥
dağılımı	분포
dağılımı	분배
dağılımı	배포
dağılımı	배포판
yan	굽기
yan	화상
yan	측면
yan	사이드
elektronik	일렉트로닉스
elektronik	전자제품
elektronik	전자공학
elektronik	전자
elektronik	일렉트로닉
amatör	아마추어
amatör	아마추어
sekiz	여덟
sekiz	eight
yemek	도시락
yemek	점심
yemek	푸드
yemek	음식
yemek	식량
yemek	식품
yemek	식당
yemek	식사
yemek	저녁식사
yemek	저녁
yemek	요리
yemek	접시
yemek	식사
org	org
org	장기
org	오르간
motor	엔진
motor	행동
motor	활동
motor	작업
motor	동작
motor	액션
motor	자전거
motor	오토바이
motor	모터사이클
motor	모터
motor	전동기
dans	댄스
dans	무용
dans	댄스
dans	댄싱
dans	춤추는
yaşar	생명
standart	스탠더드
standart	표준
sarmal	나선
sarmal	나선형
sarmal	나선
international	국제
international	인터내셔널
orman	우즈
orman	정글
şimdiki	현재
şimdiki	전류
şimdiki	현재
şimdiki	선물
ulaşım	교통수단
ulaşım	운송
ulaşım	교통
ulaşım	교통수단
ulaşım	운송
ulaşım	수송
ulaşım	교통
gazi	베테랑
önem	중요성
vakfı	파운데이션
vakfı	재단
romanya	루마니아
romanya	루마니아인
romanya	루마니아어
yavaş	느린
yavaş	느려
yavaş	느리게
yavaş	천천히
yavaş	쉽게
yavaş	쉬운
yavaş	쉬워
yavaş	아쉬운
uygulama	구현
uygulama	애플리케이션
uygulama	프로그램
uygulama	어플리케이션
uygulama	어플리케이션
harry	해리
harry	헤리
kurum	기관
ekonomi	경제학
ekonomi	경제
sonuçları	결과
danimarka	덴마크
danimarka	덴마크어
danimarka	덴마크
düzenleme	편집
düzenleme	편집하기
düzenleme	수정
düzenleme	편곡
düzenleme	편집
düzenleme	수정
mark	표시
mark	마르크
mark	마크
baskı	인쇄
baskı	프린트
baskı	압력
baskı	압박
baskı	프린팅
baskı	인쇄
baskı	프린터
baskı	에디션
live	생방송
live	라이브
ziyaret	방문
ziyaret	방문하기
ziyaret	방문
ziyaret	방문자
ziyaret	방문
renk	색상
renk	컬러
renk	색상
renk	컬러
renk	색상
renk	색깔
zarar	손해배상
zarar	피해
zarar	손상
zarar	손해
ayrıldı	분리됨
ayrıldı	별거
yıldırım	썬더
yıldırım	천둥
yıldırım	선더
yıldırım	썬더볼트
yıldırım	선더볼트
yıldırım	라이트닝
yıldırım	번개
arjantin	아르헨티나
arjantin	아르헨티나인
arjantin	아르헨티나
arjantin	아르헨티나인
kalkınma	개발
kalkınma	발달
teşvik	인센티브
teşvik	인센티브
teşvik	격려
seri	시리즈
seri	직렬
seri	시리얼
antlaşması	조약
kale	포트
kale	요새
kale	포트리스
kale	요새
olimpiyat	올림피아드
olimpiyat	올림픽
sen	당신은
sen	귀하
sen	당신
manchester	맨체스터
geçici	임시
geçici	일시적
geçici	임시
geçici	체온
geçici	온도
jack	젝스키스
imza	서명
imza	사인
imza	기호
imza	서명
imza	사인
imza	서명
imza	싸인
politik	정치
politik	정치적
gereksinim	요구사항
silinmiş	삭제됨
silinmiş	삭제함
silinmiş	삭제되었습니다
görülen	읽음
rusça	러시아인
rusça	러시아어
art	예술
art	미술
art	아트
serisi	시리즈
fotoğraf	사진
fotoğraf	사진
fotoğraf	사진술
fotoğraf	사진
fotoğraf	그림
fotoğraf	사진
fotoğraf	사진들
boy	사이즈
boy	크기
boy	높이
boy	키는
önceden	미리
önceden	이전
önceden	전에
edward	에드워드
file	코끼리
türkmen	투르크멘어
türkmen	투르크메니스탄
müzisyen	음악가
müzisyen	연주자
müzisyen	뮤지션
müzisyen	음악가
müzisyen	연주자
müzisyen	뮤지션
düzenli	정규
düzenli	보통
düzenli	정돈
best	최고
best	베스트
siyasal	정치
siyasal	정치적
içi	인사이드
içi	내부
hafif	가볍게
hafif	가벼운
hafif	라이트
hafif	가벼움
hafif	가벼운
teslim	게재
teslim	배송
teslim	배달
teslim	항복
teslim	제출
yoluyla	비아
yoluyla	via
yoluyla	통해
kodu	코드
kodu	부호
tahta	나무
tahta	우드
tahta	목재
tahta	보드
tahta	게시판
tahta	이사회
fikir	아이디어
fikir	idea
geçiş	스위치
geçiş	switch
geçiş	전환
geçiş	바꾸기
geçiş	전이
geçiş	패스
geçiş	트랜싯
geçiş	환승
kapalı	끄기
kapalı	비공개
kapalı	닫힌
off	끄기
kuruluş	조직
kuruluş	기구
kuruluş	단체
kuruluş	조직
kuruluş	기구
kuruluş	기관
renkli	색상
renkli	컬러
renkli	채색
renkli	화려하다
kürt	쿠르드어
kürt	커트
kürt	쿠르트
kürt	늑대
kürt	볼프
kürt	울프
demokrat	민주당
latin	라틴
latin	라틴계
latin	라틴
latin	라틴어
latin	라티나
havalimanı	공항
havalimanı	국제공항
dalga	리플
dalga	파도
dalga	파도
dalga	웨이브
dalga	물결
dalga	파동
belgesel	다큐멘터리
belgesel	다큐멘터리
vito	비토
sarayı	궁궐
sarayı	궁전
sözleşme	동의
sözleşme	협정
sözleşme	합의
sözleşme	계약
sözleşme	계약서
yapım	프로덕션
yapım	생산
yapım	제작
dna	dna
lideri	리더
lideri	지도자
allah	하느님
allah	하나님
toplumsal	사회주의
toplumsal	사회
toplumsal	사회적
tekli	싱글
tekli	단일
frank	프랑크
frank	프랭크
emekli	은퇴
emekli	퇴직
emekli	은퇴
emekli	퇴직
emekli	연금
ilişkili	연관
ilişkili	관련
sırbistan	세르비아
yazılmış	서면
ediniz	설명
ediniz	묘사
şehirler	도시
tom	탐라
cami	모스크
turizm	관광
turizm	관광객
federal	연방
federal	fed
civarında	부근
ressam	화가
ressam	음악가
ressam	예술가
ressam	아티스트
ressam	아티스트가
uçak	항공기
uçak	평면
uçak	비행기
uçak	비행기
uçak	비행기
gerçekten	정말로
gerçekten	정말
beşinci	fifth
beşinci	다섯번째
cup	cup
atandı	할당된
kültürü	문화
savaşları	전쟁
williams	윌리암스
williams	윌리엄스
ortadan	탈락
kurucusu	설립자
kurucusu	창시자
kurucusu	창립자
arena	아레나
farsça	페르시아
farsça	페르시아인
farsça	페르시안
farsça	페르시아어
lise	고등학교
üretilen	제작
üretilen	제조
bas	베이스
bas	배스
bas	프레스
bas	누르기
kar	이익
kar	스노우
kar	이익
kar	수익
norveç	노르웨이
sınır	한계
sınır	제한
sınır	극한
sınır	경계
sınır	경계선
sınır	국경
sınır	경계
sınır	경계선
sınır	테두리
herkes	everybody
herkes	다들
herkes	모두
gemi	선박
gemi	선박
gemi	보트
yalnız	외로워
yalnız	외로운
yalnız	외로움
yalnız	홀로
yalnız	혼자
mühendisliği	공학
mühendisliği	엔지니어링
gerekçe	동기
gerekçe	정당화
smith	스미스
ayı	베어
program	프로그램
program	일정
program	스케줄
program	예약
ikisi	둘다
dağları	산맥
kilise	교회
sebebi	동기
sebebi	이유
sebebi	원인
açılan	개설
açılan	오프닝
açılan	개봉
benzeri	비슷함
benzeri	유사한
benzeri	비슷한
benzeri	유사
albümleri	앨범
albümleri	음반
ilişkiler	연애
ilişkiler	관계
ilişkiler	관계
görüntü	그림
görüntü	이미지
kullandığı	사용
chris	크리스
viyana	비엔나
hakim	판단
hakim	판사
hakim	하킴
toplum	사회
toplum	커뮤니티
toplum	공동체
şablonu	템플릿
çevresinde	주위
çevresinde	주변
aziz	세인트
hizmetli	하인
hizmetli	수위
hacı	교차
hacı	십자
hacı	십자가
hacı	크로스
hacı	순례자
otomatik	자동
otomatik	자동
otomatik	자동
otomatik	자동화
gaz	가스
yugoslavya	유고슬라비아
solo	solo
solo	솔로
kaynakları	소스
kaynakları	출처
kaynakları	자원
kaynakları	리소스
gov	정부
çalışır	웍스
çalışır	작동
çalışır	작품
bilimler	과학
engel	장애물
kudüs	예루살렘
hep	항상
hep	언제나
konser	연주회
konser	콘서트
konser	연주회
konser	콘서트
albert	알베르트
albert	앨버트
png	png
kurucu	설립자
kurucu	창시자
kurucu	창립자
yayımlandı	게시
yayımlandı	출판
yayımlandı	출판됨
işbirliği	콜라보레이션
işbirliği	협력
işbirliği	협업
işbirliği	협력
işbirliği	협업
işbirliği	협동조합
işbirliği	협력
istatistikleri	통계
istatistikleri	통계학
istatistikleri	통계
istatistikleri	인사이트
komedi	코미디
komedi	희극
komedi	코메디
komedi	코미디
komedi	희극
anlamı	의미
anlamı	의미
buz	프로스트
buz	서리
buz	빙빙
buz	얼음
buz	아이스
gazeteci	기자
gazeteci	언론인
gazeteci	저널리스트
gazeteci	기자
gazeteci	리포터
yazılan	서면
hint	인도인
hint	인도
hint	인디언
hint	인디아
hint	인도
oyuncular	플레이어
oyuncular	선수
oyuncular	플레이어스
oyuncular	배우
oyuncular	게이머
oyuncular	연기자
oyuncular	공연자
kullanıcılar	사용자
bizim	우리의
bizim	우리의
dile	언어
kur	꾸란
yurt	기숙사
yurt	기숙사
yurt	기숙사
atina	아테네
şah	샤샤
şah	샤이니
şah	체크
şah	확인
şah	점검
olaylar	이벤트
olaylar	행사
felsefe	철학
pazar	일요일
pazar	일요일
pazar	마켓
pazar	시장
cevap	응답
cevap	정답
cevap	대답해
cevap	대답
cevap	답변
cevap	답장
cevap	응답
cevap	답글
cevap	답변
cevap	대응
cevap	반응
cevap	응답
cevap	답변
cevap	대답
link	링크
dilleri	언어
taslak	초안
taslak	드래프트
taslak	임시
taslak	윤곽
taslak	임시
geçerli	유효합니다
geçerli	유효
geçerli	유효한
geçerli	적용
geçerli	적용하기
geçerli	신청
karl	카를
ikili	바이너리
ikili	듀오
ikili	더블
kimyasal	화학물질
kimyasal	화학
kimyasal	화학품
kimyasal	화학물질
kimyasal	화학
isa	isa
isa	그리스도
isa	크라이스트
isa	예수
ibn	이븐
maria	마리아
finlandiya	핀란드
çağ	era
çağ	시대
kayıp	상실
kayıp	손실
kayıp	분실
kayıp	로스트
kayıp	잃어버린
kayıp	실종
kayıp	누락
kayıp	missing
yunanca	그리스어
yunanca	그리스
ip	로프
ip	밧줄
ip	줄넘기
ip	문자열
night	밤에
night	나이트
görüş	피드백
görüş	의견
hattı	라인
hattı	핫라인
doğa	자연
coğrafi	지리학
coğrafi	지리
inşaat	건물
inşaat	건축
inşaat	빌딩
inşaat	공사
inşaat	건설
inşaat	건축
olumsuz	부정적
olumsuz	음수
olumsuz	음성
yönetici	운영자
yönetici	관리자
yönetici	운영자
yönetici	관리자
yönetici	디렉터
yönetici	감독
yönetici	관리자
yönetici	매니저
saray	법정
saray	재판소
saray	법원
saray	궁궐
saray	궁전
kısaca	간략하게
katolik	가톨릭주의
katolik	가톨릭
katolik	가톨릭교회
katolik	가톨릭주의
nazi	나치즘
çağdaş	모던
çağdaş	현대
çağdaş	근대
çağdaş	근황
çağdaş	현대
faaliyet	활동
sonu	종료
sonu	끝내기
evlilik	혼인
evlilik	결혼
evlilik	결혼식
evlilik	웨딩
derin	깊은
derin	깊게
cins	품종
vefat	사망
petrol	가솔린
petrol	오일
petrol	석유
petrol	기름
kimi	키미
kuş	조류
daniel	다니엘
daniel	대니얼
alternatif	대안
alternatif	얼터너티브
alternatif	대체
alternatif	대안
online	온라인
pierre	피에르
eşit	평등
eşit	같음
teknoloji	기술
teknoloji	테크
teknoloji	기술
eş	마누라
eş	와이프
eş	아내
eş	배우자
who	who
imparatorluk	엠파이어
imparatorluk	제국
imparatorluk	임페리얼
kraliyet	로열
kraliyet	로얄
ölü	사망
ölü	데드
komutan	지휘관
komutan	사령관
komutan	커맨더
jones	존스
altyazı	자막
öğretmen	선생님
öğretmen	교사
öğretmen	스승
öğretmen	교사들
öğretmen	교사
hanedanı	왕조
katı	단색
katı	고체
katı	입체
katı	솔리드
katı	엄격한
çeyrek	분기
çeyrek	쿼터
onur	명예
onur	영광
onur	명예
olmadan	without
dokuz	아홉
kalp	하트
kalp	심장
kalp	마음
türleri	유형
performans	공연
performans	성과
performans	성능
performans	공연
bakış	개요
gelişmiş	진화
gelişmiş	선진
gelişmiş	향상
gelişmiş	향상된
gelişmiş	고급
tokyo	도쿄
tokyo	동경
millet	국민
millet	사람
millet	명인
millet	사람들
hot	덥다
hot	hot
hot	뜨겁다
hot	뜨거운
koyu	어둡게
koyu	다크
koyu	어두운
koyu	어둠
koyu	베이
nokta	dots
nokta	반점
nokta	스팟
nokta	기간
nokta	시대
nokta	주기
nokta	dot
nokta	지점
nokta	포인트
açtı	개설
cinsel	성적
dijital	디지털
onlar	그들
onlar	그들이
onlar	그들은
modeli	모델
modeli	모형
plan	플랜
plan	계획
plan	일정
plan	스케줄
plan	예약
plan	플랜
plan	계획
max	맥스
max	막스
max	최대
max	max
klip	클립
akademik	학문
akademik	학업
akademik	학술
hepsi	모두
hepsi	전체
istifa	종료
istifa	끝내기
istifa	사직
istifa	사임
premier	프리미어
official	공식
official	official
ebu	abu
idam	처형
idam	실행
idam	처형
idam	실행
halka	링링
halka	반지
halka	소환
halka	반지
halka	고리
çek	뽑기
çek	당겨
çek	당기
çek	체코
çek	체코어
çek	수표
çek	체크
çek	확인
çek	점검
şarkılar	노래
şarkılar	songs
üyeler	멤버
üyeler	구성원
üyeler	멤버들
aracı	공구
aracı	도구
aracı	중개
aracı	중개인
billboard	간판
billboard	빌보드
ihtiyaç	필요
ihtiyaç	필요함
katılıyorum	동의
test	테스트
test	시험
test	테스트
test	테스트
test	검사
test	시험
hitler	히틀러
çoğunluğu	다수
zamanlar	타임스
zamanlar	타임즈
akademi	아카데미아
akademi	아카데미
düz	평평한
düz	플랫
düz	똑바로
düz	스트레이트
düz	평원
düz	평범
uzunluk	길이
siyaset	정치
siyaset	정치학
barcelona	바르셀로나
tedavi	치료
tedavi	치료법
tedavi	치료
tedavi	시술
tedavi	치료
tedavi	치료법
tedavi	시술
tedavi	치료
dvd	dvd
dvd	dvd
karmaşık	콤플렉스
karmaşık	복합체
karmaşık	복잡한
etrafında	주위
etrafında	주변
football	축구
football	미식축구
football	풋볼
ağ	웹툰
ağ	net
ağ	네트워크
ağ	네트워킹
ağ	네트워크
balık	물고기자리
balık	피쉬
balık	피시
balık	생선
balık	물고기
balık	낚시
yaşlı	늙은
yaşlı	오래된
yaşlı	노인
yaşlı	이전
alanları	필드
alanları	영역
geçersiz	null
geçersiz	오류
oluşturulan	생성
oluşturulan	생성
oluşturulan	만들었습니다
basın	프레스
basın	누르기
basın	미디어
tarihsel	역사
çelik	제철
çelik	강철
çelik	스틸
karakteri	성격
karakteri	문자
karakteri	캐릭터
karakteri	인물
cilt	볼륨
cilt	스킨
cilt	피부
süresi	기간
değerli	소중한
değerli	가치
tasarım	디자이너는
tasarım	설계자
tasarım	디자이너
tasarım	디자이너가
tasarım	설계
tasarım	디자인
tasarım	설계
maça	스페이드
maça	스페이드
haçlı	십자군
haçlı	크루세이더
haçlı	십자군
dergi	잡지
dergi	매거진
dergi	잡지
makedonya	마케도니아어
makedonya	마케도니아
makedonya	마케도니아인
makedonya	마케도니아
makedonya	마케도니아인
kaleci	골키퍼
kaleci	골키퍼
bosna	보스니아
milliyetçi	국민주의
hücre	셀프
hücre	세포
hücre	세포
aslan	라이온
aslan	사자
aslan	리오
aslan	사자자리
aslan	레오
dahi	천재
voleybol	배구
tour	투어
tour	관광
tour	둘러보기
tour	구경
tour	여행
açıldı	개설
papa	교황
davet	초대
davet	초대
davet	초청
davet	초대
yerleri	음식점
yerleri	장소
yerleri	위치
derecesi	학위
chicago	시카고
olmaz	아님
sabah	아침
sabah	모닝
young	영영
young	젊은
emir	아미르
emir	아미르
emir	에미르
emir	순서
emir	주문
emir	주문
gruplar	밴드
gruplar	그룹
ders	강습
ders	레슨
ders	수업
ders	강의
ders	강연
ders	레슨
ders	교훈
ders	수업
ders	학급
ders	계급
ders	클래스
ders	수업
filmler	필름
filmler	영화
filmler	영화
kurt	커트
kurt	쿠르트
kurt	늑대
kurt	볼프
kurt	울프
bölümleri	에피소드
bölümleri	섹션
sistemleri	체계
sistemleri	시스템
ağaç	나무
ağaç	우드
ağaç	목재
ağaç	트리
ağaç	나무
ağaç	나무들
ağaç	트리
ağaç	나무
gürcistan	조지아어
gürcistan	조지아
hareketler	움직임
hareketler	운동
hareketler	행동
hareketler	활동
hareketler	동작
hareketler	액션
hareketler	활동
hareketler	moves
hareketler	움직임
hareketler	움직임
birleşmiş	통합
birleşmiş	united
birleşmiş	유나이티드
gelecek	미래
gelecek	퓨처
piyano	피아노
state	상태
state	국가
başkent	캐피틀
başkent	캐피톨
başkent	의사당
başkent	캐피탈
başkent	자본
başkent	수도
başkent	캐피탈
başkent	자본주의
başkent	캐피털
tank	탱크
tank	전차
komitesi	위원회
edebiyatı	문학
liga	리가
kaydı	녹음
kaydı	녹화
alexander	알렉산드르
alexander	알렉산더르
alexander	알렉산더
filmleri	필름
filmleri	영화
ödüller	보상
ödüller	수상
ödüller	어워드
ödüller	상금
yazılı	서면
tepe	언덕
tepe	힐스
tepe	언덕
alma	alma
alma	알마
oscar	오스카
servisi	서비스
kelime	워드
kelime	word
kelime	단어
kelime	어휘
kelime	words
kelime	단어
miktarda	수량
evet	예스
göl	호수
göl	호야
antonio	안토니오
filistin	팔레스타인
filistin	팔레스타인인
filistin	팔레스타인
filistin	팔레스타인인
sıcaklık	기온
sıcaklık	체온
sıcaklık	온도
sıcaklık	더위
sıcaklık	히트
sıcaklık	기온
sıcaklık	온도
ürünleri	상품
ürünleri	제품
aracılığıyla	비아
aracılığıyla	via
aracılığıyla	통해
konuk	게스트로
konuk	손님
konuk	게스트
konuk	참석자
konuk	손님
konuk	게스트
konuk	참석자
konuk	손님들
geç	늦은
geç	지각
geç	늦게
geç	스킵
adım	스텝
adım	단계
adım	걸음
bronz	청동기
bronz	청동
münih	뮌헨
brown	갈색
brown	브라운
parlak	밝아
parlak	밝고
parlak	밝은
parlak	밝게
parlak	윤기
ermenistan	아르메니아
ermenistan	아르메니아인
coğrafya	지리학
coğrafya	지리
ulaştı	도달
scott	스콧
scott	스캇
kimse	아무나
kimse	누구나
kimse	아무도
güncel	현재
güncel	전류
şeyh	셰이크
şeyh	셰이크
yazılım	소프트웨어
topluluk	커뮤니티
topluluk	공동체
topluluk	사회
topluluk	앙상블
asyalı	아시아
geçerek	통해
kesinlikle	정확히
kesinlikle	확실히
kesinlikle	완전히
karısı	마누라
karısı	와이프
karısı	아내
sanatlar	예술
matematik	수학
matematik	수학
matematik	수학
düşünce	생각
düşünce	생각
düşünce	생각
kat	레이어
kat	접어
kat	fold
kat	바닥
kat	kat
iskoçya	스코틀랜드
hızı	속력
hızı	속도
hızı	스피드
hızı	속도
politika	정책
politika	방침
politika	정치
politika	정치학
görsel	그림
görsel	이미지
görsel	시각
görsel	비주얼
arazi	육지
arazi	랜드
arazi	지형
seçilen	선정
evlendi	결혼
anayasa	헌법
kariyer	경력
kariyer	직업
kariyer	커리어
kariyer	커리어
hedef	목표
hedef	목적지는
hedef	목적지
hedef	aim
hedef	조준
hedef	타깃
hedef	대상
hedef	타겟
yaşadı	살았던
örgütü	조직
örgütü	기구
bbc	bbc
takımlar	양복
takımlar	정장
kılıç	블레이드
kılıç	도검
kılıç	도검
london	런던
hariç	제외
hariç	빼고
hariç	제외됨
hariç	제외
kuantum	양자
venedik	베네치아
venedik	베니스
ağrı	통증
ağrı	통증이
ağrı	고통
teorisi	이론
mary	메리
mary	마리아
santa	산타
numara	속임수
numara	트릭
numara	숫자
numara	번호
kimya	화학물질
kimya	화학
kimya	화학품
kimya	화학물질
kimya	화학
kimya	화학
house	하우스
yarım	절반
harita	지도
harita	지도
carlos	카를로스
kuvvet	체력
kuvvet	강제
kuvvet	포스
değişiklikler	변화
değişiklikler	변경
türkler	터키인
kalma	tos
uzunluğu	길이
işler	작업
işler	일자리
işler	직업
işler	잡스
kanun	법칙
kanun	법률
kanun	법학
reklam	광고
reklam	상용
reklam	상업용
reklam	상업
reklam	광고
reklam	광고
reklam	광고
şeyler	것들
şeyler	사물
şeyler	물건
otomobil	자동차
otomobil	자동차
otomobil	차량
otomobil	자동차
otomobil	자동
batman	배트맨
devre	서킷
devre	회로
uçuş	항공편
uçuş	비행
uçuş	항공편
uçuş	비행
kutusu	box
kutusu	상자
kutusu	박스
aşık	크러쉬
aşık	연인
aşık	애인
yarışma	경쟁
yarışma	콘테스트
yarışma	대회
latince	라틴
latince	라틴어
dönüş	반납
dönüş	반환
dönüş	리턴
dönüş	귀환
dönüş	복귀
dönüş	턴제
dönüş	회전
dönüş	스핀
öncesinde	이전
öncesinde	전에
şahin	팰컨
şahin	팰콘
şahin	호크
şahin	호크아이
sayfada	페이지
pasifik	태평양
pasifik	퍼시픽
işlem	거래
işlem	트랜잭션
işlem	프로세스
işlem	절차
işlem	과정
işlem	프로세싱
işlem	처리
işlem	작동
işlem	작전
zafer	승리
zafer	victory
zafer	영광
zafer	글로리
zafer	트라이엄프
html	html
arama	찾기
arama	검색
arama	검색하기
arama	통화
arama	전화
arama	호출
ufak	작아
ufak	소작
öncelikle	주로
öncelikle	우선
öncelikle	퍼스트
öncelikle	처음
öncelikle	먼저
kısım	섹션
kısım	부분
kısım	부품
kısım	파트
aktris	배우
aktris	여배우
hata	실수
hata	벌레
hata	버그
hata	오류
kullanıldı	사용함
kullanıldı	사용됨
kullanıldı	사용
kullanıldı	사용됨
blue	파란색
blue	청색
blue	푸른
blue	블루
blue	파랑
blue	푸른색
ilişkileri	연애
ilişkileri	관계
ilişkileri	관계
oylama	투표
oylama	투표
bina	건물
bina	건축
bina	빌딩
yes	예스
microsoft	마이크로소프트
satış	대리점
satış	매출
satış	영업
satış	판매
satış	판매
satış	세일
küresel	글로벌
küresel	전역
reality	리얼리티
reality	현실
hız	속도
hız	속력
hız	속도
hız	스피드
hız	속도
toplu	배치
toplu	일괄
toplu	일괄
toplu	대량
toplu	벌크
toplu	미사
toplu	매스
toplu	대량
toplu	질량
tarzı	스타일
sekreteri	비서
düştü	타락
desteği	지원
desteği	지지
desteği	후원
simon	시몬
simon	사이몬
simon	사이먼
yüksekliği	높이
yüksekliği	키는
komşu	이웃들
komşu	이웃
komşu	이웃
komşu	이웃
komşu	이웃집
işaret	마커
işaret	색인
işaret	인덱스
işaret	신호
işaret	신호기
işaret	시그널
işaret	표시
işaret	마르크
işaret	마크
işaret	기호
işaret	서명
işaret	사인
şeker	캔디
şeker	사탕
şeker	슈가
şeker	설탕
şeker	슈슈
karanlık	어둡게
karanlık	다크
karanlık	어두운
karanlık	어둠
karanlık	어둠
karanlık	암흑
youtube	유튜브
youtube	youtube
youtube	유투브
başarısız	실패
başarısız	실패
başarısız	실패
fox	폭스
fox	여우
hazırlık	준비
boston	보스턴
dolu	가득
dolu	채워진
set	집합
set	세트
set	설정
set	세트
başlangıç	시작하기
başlangıç	시작
başlangıç	스타트업
başlangıç	시작
başlangıç	시작
prens	프린스
prens	왕자
arnavutluk	알바니아
arnavutluk	알바니아인
arnavutluk	알바니아어
arnavutluk	알바니아
steve	스티브
meyve	과일
meyve	열매
meyve	과일과
meyve	과일
meyve	과일과
hanım	숙녀
hanım	레이디
hanım	아줌마
hanım	그리워
hanım	미스
ilişki	연애
ilişki	관계
ilişki	연애
ilişki	관계
ilişki	성교
ilişki	성관계
ilişki	관계
birim	유닛
birim	단위계
birim	단위
birim	유닛
birim	unit
birim	단위
ürün	항목
ürün	품목
ürün	아이템
ürün	제품
ürün	상품
ürün	제품
hüküm	문장
hüküm	심판
hüküm	판단
hüküm	판결
hüküm	판결
hüküm	판단력
hüküm	심판
hüküm	판단
isimleri	이름
cumhurbaşkanlığı	대통령
kaliteli	품질
kaliteli	퀄리티
kaliteli	화질
kaliteli	화질이
kasaba	시내
kasaba	도시
kasaba	타운
kasaba	마을
öğrenim	학습
anlaşma	거래
anlaşma	동의
anlaşma	협정
anlaşma	합의
anlaşma	편곡
anlaşma	조약
birini	누군가
zayıf	슬림
zayıf	약한
zayıf	약해
zayıf	얇은
öykü	이야기
öykü	스토리
öykü	소식
school	학교
school	학교는
school	스쿨
school	학원
bol	bol
kahraman	영웅
kahraman	히어로
kahraman	히어로즈
kahraman	히어로
kahraman	영웅
öldürüldü	살해
öldürüldü	살인
mimarlık	아키텍처
mimarlık	건축학
mimarlık	건축
lewis	루이스
alaska	알래스카
talep	요청함
talep	요청
talep	요청하기
köprüsü	다리
köprüsü	브리지
yılların	수년
bakan	장관
bakan	비서
er	비공개
vali	주지사
ağırlık	무게
ağırlık	몸무게
ağırlık	몸무게가
ağırlık	체중
font	글꼴
hırvatistan	크로아티아
hırvatistan	크로아티아인
doktora	박사
girl	girl
girl	소녀
kurgu	편집
kurgu	수정
kurgu	소설
kurgu	픽션
kurgu	허구
profesör	교수
profesör	교수님
sınırlı	한정
sınırlı	제한된
başkanlık	대통령
araştırmalar	수사
araştırmalar	탐구
araştırmalar	조사
araştırmalar	연구
seçilmiş	선정
seçilmiş	선출
demiryolu	철도
demiryolu	레일
demiryolu	철도
finali	피날레
ray	레이
kütüphanesi	라이브러리
kütüphanesi	도서관
kısmen	부분적
kısmen	부분
kısmen	부분
kısmen	부품
kısmen	파트
kısmen	적당히
kısmen	다소
tipik	일반적으로
tipik	전형적
tipik	전형
tipik	전형적인
air	항공
air	에어
air	공기
bot	부트
bot	부츠
bot	부팅
bot	장화
bot	부츠
bot	보트
senaryo	시나리오
senaryo	시나리오는
senaryo	문자
senaryo	스크립트
dev	자이언트
dev	거대
sözleri	노랫말
gül	장미
gül	로즈
gül	웃어라
gül	웃음
gül	웃어
gül	장미
mağlup	패배
mağlup	루저
mağlup	패자
mağlup	패배
şam	다마스쿠스
yarış	레이스
yarış	경주
yarış	인종
yarış	경쟁
yarış	경주
yarış	레이싱
kapağı	뚜껑
milan	밀란
milan	밀라노
esir	포로
esir	포로
war	전쟁
sanatsal	예술적
aşağıda	아래쪽
aşağıda	아래
aşağıda	아래에
musa	모세스
musa	모세
musa	모스
kütle	미사
kütle	매스
kütle	대량
kütle	질량
bay	베이
hat	라인
çeviri	번역기
çeviri	번역
çeviri	번역하기
çeviri	번역
sırp	세르비아인
sırp	세르비아
sırp	세르비아인
sırp	세르비아어
altıncı	여섯번째
sesi	소리
sesi	사운드
sesi	볼륨
sesi	목소리
sesi	음성
gösterilmiştir	표시됨
gösterilmiştir	표시된
yolcu	여객
yolcu	승객
yolcu	트래블러
yolcu	승객
yerler	음식점
yerler	장소
yerler	위치
yerler	바닥
yerler	목적지
hali	카펫
hali	융단
brian	브라이언
afganistan	아프가니스탄
sürümü	버전
buğday	곡식
geçim	생계
düşman	적들
mali	재무
mali	금융
hristiyan	기독교
hristiyan	크리스티안
hristiyan	크리스천
hristiyan	크리스찬
hristiyan	기독교인
tehdit	협박
tehdit	위협
tehdit	협박
tehdit	위협
tehdit	위협
terim	용어
komisyonu	위원회
geliştirme	개발
geliştirme	발달
geliştirme	개선하기
geliştirme	개선
geliştirme	개발
geliştirme	향상
geliştirme	개선
taylor	테일러
pers	페르시아
pers	페르시아인
pers	페르시안
pers	페르시아어
teklif	입찰
teklif	쿠폰
teklif	제안
teklif	입찰
teklif	쿠폰
milliyet	국적은
milliyet	국적
ayak	발발
ayak	발발
ayak	발자국
ayak	발자취
boyutlu	차원
mimari	아키텍처
mimari	건축학
mimari	건축
lider	리더
lider	지도자
pakistan	파키스탄
pakistan	파키스탄
vadisi	골짜기
vadisi	밸리
vadisi	계곡
siz	당신은
siz	귀하
siz	당신
sıradan	평범
sıradan	캐쥬얼
sıradan	캐주얼
sıklıkla	자주
sıklıkla	자주
hayatta	alive
bill	윌리엄
bağımsızlık	독립
bağımsızlık	독립운동
