від	จาก
вогонь	ไฟ
вогонь	เพลิง
максимальна	สูงสุด
механізм	กลไก
опір	ขัดขืน
опір	ต้านทาน
опір	ขัดขืน
сторінку	เพจ
сторінку	หน้า
компаній	บริษัท
законів	กฎหมาย
головне	หลัก
знайшов	พบ
знайшов	เจอ
елемент	ธาตุ
тема	หัวข้อ
тема	ธีม
тема	หัวข้อ
морський	ประจัญบาน
морський	เรือรบ
мак	แมค
мак	mac
мак	แม็ค
мак	แมก
мак	หมาก
пошук	ค้นหา
пошук	ค้นหา
пошук	หา
пошук	ค้นหา
графство	มณฑล
графство	เปรม
терміни	เงื่อนไข
запаси	เสบียง
дівчина	แฟน
дівчина	สาว
поховання	ฝัง
рейтинг	คะแนน
туди	มี
сфери	กลม
лідер	ผู้นำ
берег	ชายฝั่ง
берег	ฝั่ง
берег	ชายฝั่ง
берег	ฝั่ง
знайдено	พบ
знайдено	เจอ
наказ	ลำดับ
зона	เขต
зона	โซน
палива	น้ำมัน
леон	ออน
травень	พฤษภาคม
повна	เต็ม
повна	ฟู
дитячий	junior
дитячий	เยาวชน
курси	หลักสูตร
курси	คอร์ส
курси	อัตรา
темно	เข้ม
темно	มืด
коштів	กองทุน
американської	อเมริกัน
вимірювання	วัด
вимірювання	สัดส่วน
насіння	seed
насіння	เมล็ด
насіння	ธัญพืช
насіння	เมล็ด
паралельно	ขนาน
думаю	คิด
посол	ทูต
спортивні	กีฬา
спортивні	สปอร์ต
спортивні	กีฬา
вересень	กันยา
вересень	กันยายน
десять	ten
десять	สิบ
похід	แคมเปญ
економічний	เศรษฐกิจ
далеко	ไกล
конкурс	ซง
конкурс	เพลง
конкурс	ประกวด
поп	ป็อป
поп	ป๊อป
поп	pop
каліфорнія	แคลิฟอร์เนีย
показує	แสดง
зелений	เขียว
установ	สถาบัน
стосунки	สัมพันธ์
інтерес	ดอกเบี้ย
інтерес	สนใจ
тиск	กดดัน
потреби	ต้องการ
потреби	ต้องการ
релігії	ศาสนา
релігії	ศาสนา
партій	ปาร์ตี้
оригінальна	ต้นฉบับ
оригінальна	ดั้งเดิม
оригінальна	เดิม
мозку	สมอง
розміщення	โพสต์
розміщення	ตำแหน่งที่ตั้ง
розміщення	ตำแหน่ง
регулювання	ระเบียบ
ліва	ซ้าย
ліва	เหลือ
випадок	กรณี
випадок	case
випадок	คดี
додаткові	ก้าวหน้า
додаткові	พิเศษ
судна	ภาชนะ
ставлення	ท่าที
ставлення	attitude
ставлення	ทัศนคติ
народи	ชนชาติ
апарат	พาหนะ
набір	กำหนด
набір	ตั้ง
луї	หลุยส์
відпочинку	leisure
відпочинку	สันทนาการ
посібник	คู่มือ
посібник	แนวทาง
посібник	ตำรา
сила	บังคับ
сила	แรง
сила	อำนาจ
сила	power
сила	พลังงาน
сила	พลัง
виставки	นิทรรศการ
роди	เผ่า
тренера	coach
тренера	โค๊ช
тренера	โค้ช
монет	เหรียญ
німці	เยอรมัน
британські	บริติช
британські	อังกฤษ
рук	มือ
телефон	โทรศัพท์
телефон	โทรศัพท์
чітко	ชัด
чилі	ชิลี
гаррі	harry
навантаження	โหลด
навантаження	จราจร
сестра	น้อง
генріх	henryk
жовтень	ตุลาคม
місії	ทูต
місії	ภารกิจ
вершини	vertices
вершини	peaks
праця	แรงงาน
праця	labour
літературна	วรรณกรรม
літературна	วรรณคดี
випромінювання	การแผ่รังสี
випромінювання	รังสี
ракети	ขีปนาวุธ
ракети	จรวด
кот	kot
червень	จูน
червень	มิถุนายน
випробування	ทดสอบ
вісім	แปด
принципи	แนวคิด
принципи	concepts
фотографії	ภาพถ่าย
фотографії	รูปภาพ
фотографії	ภาพถ่าย
глава	บท
ліс	ป่า
ліс	ฟอเรส
ліс	ฟอเรสต์
вчених	บัณฑิต
гурти	วง
приклади	ตัวอย่าง
зал	โถง
зал	ฮอล
зал	ฮอลล์
присвячена	ตำรา
одяг	เสื้อผ้า
одяг	เสื้อผ้า
зверху	ท็อป
акції	แชร์
акції	หุ้น
харчування	อาหาร
якийсь	บาง
якийсь	บ้าง
присутні	ปัจจุบัน
чорна	beluga
чорна	nigra
чорна	ดำ
розроблений	พัฒนา
знайдені	พบ
знайдені	เจอ
написано	เขียน
тривалий	ก้าวหน้า
додати	เพิ่ม
сфера	กลม
знаю	รู้
знаю	ทราบ
кров	โลหิต
кров	เลือด
герцог	ดุ๊ค
герцог	ดุค
герцог	ดุก
герцог	ดุ๊ก
січень	มกราคม
американські	อเมริกัน
центри	ห้าง
послуги	บริการ
клітини	เซลล์
проф	prof
двоє	สอง
двоє	two
технологія	วิทยาการ
технологія	เทคโนโลยี
планування	วางแผน
формат	ฟอร์แมต
папа	โป๊ป
вмс	นาวิก
софія	sophie
софія	โซเฟีย
визначити	กำหนด
визначити	นิยาม
польська	โปแลนด์
зростає	เติบโต
грудень	ธันวาคม
грудень	ธันวา
моделей	รุ่น
частка	อนุภาค
частка	เศษส่วน
напис	ป้าย
автоматично	อัตโนมัติ
автоматично	auto
підтримує	สนับสนุน
підтримує	รองรับ
березень	มีนาคม
березень	มาร์ช
березень	march
обличчя	ใบหน้า
обличчя	ใบหน้า
обличчя	หน้า
обличчя	หน้าตา
обличчя	face
сторіччя	ศตวรรษ
зразок	ตัวอย่าง
зразок	ชอบ
зразок	เหมือน
зразок	แบบ
зразок	ถูกใจ
зразок	ไลค์
зразок	อย่าง
концерт	concert
концерт	คอนเสิร์ต
зазнав	ทรมาน
зазнав	ประสบ
технічний	เทคนิค
золото	ทอง
золото	โกลด์
золото	ทองคำ
шляхи	วิธี
шляхи	วิถี
липень	กรกฎาคม
берега	ชายฝั่ง
берега	ฝั่ง
співробітників	ลูกจ้าง
співробітників	พนักงาน
росте	โต
росте	เติบโต
пан	บัง
пан	pang
пан	แพน
аргентини	อาร์เจนตินา
аргентини	อาร์เจนตินา
прямо	ตรง
храми	โบสถ์
храми	วัด
написати	เขียน
марки	แสตมป์
зустріч	นัด
зустріч	พบปะ
зустріч	ประชุม
жити	สด
коледж	วิทยาลัย
коледж	มหาวิทยาลัย
валентина	วาเลนไทน์
покарання	ลงโทษ
становище	สถานการณ์
звичайний	ทั่วไป
звичайний	ธรรมดา
звичайний	ปรกติ
звичайний	ปกติ
звичайний	ปรกติ
звичайний	ธรรมดา
звичайний	ปกติ
бачу	เห็น
бачу	ดู
фірма	มั่นคง
продукти	ของชำ
продукти	สินค้า
продукти	ผลิตภัณฑ์
ріки	ลำน้ำ
ріки	แม่น้ำ
племен	เผ่า
волосся	ขน
волосся	เส้นผม
шкіри	ผิวหนัง
шкіри	ผิว
шкіри	skin
лабораторії	แล็ป
лабораторії	แล็บ
лабораторії	แลป
перу	เป
перу	เปรู
перу	เปเป
фортеця	ป้อม
фортеця	ปราการ
філософ	ปรัชญา
суспільство	สังคม
рис	ข้าว
допомогти	ช่วย
громадського	สาธารณชน
громадського	public
громадського	สาธารณะ
церков	โบสถ์
виставка	นิทรรศการ
рейн	rhein
виявляється	เห็นๆ
районної	ภูมิภาค
критерії	เกณฑ์
європейський	ยุโรป
пристрій	อุปกรณ์
пристрій	ไดรฟ์
пристрій	ไดร์ฟ
зірка	ดวงดาว
зірка	ดารา
зірка	ดาว
половина	ครึ่ง
пітер	peter
обсяг	ขอบเขต
прес	สื่อ
прес	กด
ділянка	บริเวณ
ділянка	พื้นที่
інструменти	เอนกประสงค์
інструменти	อรรถประโยชน์
інструменти	สาธารณูปโภค
вироби	สินค้า
вироби	ผลิตภัณฑ์
високі	high
високі	สูง
високі	ไฮ
підрозділ	วรรค
обертання	หมุน
греція	กรีซ
мексики	เม็กซิโก
зборів	สมัชชา
посилань	ลิงก์
рона	rona
живлення	อำนาจ
живлення	power
живлення	พลังงาน
живлення	พลัง
старі	เก่าๆ
старі	แก่
старі	เก่า
короткі	สั้น
короткі	สั้นๆ
короткі	เตี้ย
кореї	เกาหลี
нквс	nkvd
сказати	กล่าว
сказати	พูด
епізод	episode
епізод	ตอน
областях	ภูมิภาค
формула	นมผง
формула	สูตร
останнє	last
останнє	สุดท้าย
останнє	ล่าสุด
арбітр	กรรมการ
раунд	กลม
раунд	กลมๆ
раунд	รอบ
ізраїлю	อิสราเอล
надія	โฮป
надія	หวัง
серця	หัวใจ
кислоти	กรด
таксі	taxi
таксі	แท็กซี่
золоті	golden
золоті	โกลเด้น
золоті	ทองคำ
золоті	ทอง
золоті	โกลด์
золоті	ทองคำ
російську	รัสเซีย
днк	dna
днк	ดีเอ็นเอ
критики	วิจารณ์
блокування	ล็อก
блокування	ล็อค
блокування	บล็อก
класи	เกรด
класи	ห้องเรียน
класи	คลาส
культурний	วัฒนธรรม
встановити	กำหนด
встановити	ตั้ง
листопад	พฤศจิกายน
центрів	ศูนย์
тижнів	อาทิตย์
тижнів	สัปดาห์
австралія	australia
австралія	ออสเตรเลีย
припинення	สังหาร
припинення	ฆ่า
припинення	ฆ่า
французькою	ฝรั่งเศส
явища	ปรากฏการณ์
доріг	ทางหลวง
доріг	ถนน
двигуни	เครื่องยนต์
вежі	หอคอย
підсумок	สรุป
прізвисько	ฉายา
враження	ประสบการณ์
нідерланди	เนเธอร์แลนด์
сцени	ฉาก
адреси	ตำแหน่งที่ตั้ง
носії	สื่อ
полювання	ล่า
полювання	ฮันท์
мовлення	สุนทรพจน์
дизайн	ดีไซน์
дизайн	ออกแบบ
додому	บ้าน
додому	home
додому	บาน
лук	กราบ
лук	ธนู
лук	นู๋
лук	โบว์
скульптури	ประติมากรรม
змінити	แก้ไข
змінити	แก้ไข
змінити	เปลี่ยนแปลง
змінити	เปลี่ยน
стенлі	สแตนลีย์
священик	นักบวช
змогли	สามารถ
шосе	ทางด่วน
шосе	ทางด่วน
шосе	ทางหลวง
шосе	ไฮเวย์
відображення	แมป
відображення	แสดง
губернія	governorate
циклу	ลูป
циклу	วน
вежа	หอคอย
вежа	ทาวเวอร์
вежа	หอ
частинок	อนุภาค
єпископа	บิชอป
асоціація	สมาคม
розробив	ออกแบบ
сена	sena
сюжет	เรื่อง
драма	ดราม่า
драма	ละคร
католицька	คาทอลิก
зауваження	หมายเหตุ
зауваження	บันทึก
зауваження	โน้ต
зауваження	สังเกต
зауваження	สังเกตุ
погляд	มอง
погляд	ดู
мас	mas
віра	ศรัทธา
віра	vira
повернути	เลี้ยว
повернути	หัน
повернути	พลิก
повернути	เปิด
повернути	หมุน
стрічки	ฟีด
стрічки	เทป
цікаво	สงสัย
цікаво	สนใจ
цікаво	สงสัย
цікаво	wonder
користування	ใช้
мінерали	แร่
хід	เลี้ยว
хід	หัน
хід	พลิก
хід	เปิด
хід	เลื่อน
хід	ขยับ
хід	ย้าย
заміж	แต่งงาน
плани	แผน
прибуток	กำไร
прибуток	ยอม
прибуток	รายรับ
сержант	จ่า
кут	กุด
кут	มุม
вибрані	เลือก
лютий	กุมภาพันธ์
явище	ปรากฏการณ์
спеціальний	พิเศษ
подорож	ทริป
оцінка	คะแนน
оцінка	สกอร์
оцінка	แต้ม
оцінка	คะแนน
оцінка	ประเมิน
долини	หุบเขา
долини	เวลล์
погляди	ทิวทัศน์
учні	นักเรียน
учні	นักศึกษา
учні	สาวก
учні	ม่านตา
повне	เต็ม
повне	ฟู
пік	พีค
необхідні	จำเป็น
літературний	วรรณกรรม
літературний	วรรณคดี
юлія	julia
ріо	rio
зброю	อาวุธ
зброю	ปืน
ядра	เคอร์เนล
співвідношення	สัดส่วน
співвідношення	อัตราส่วน
співвідношення	สัดส่วน
відень	เวียนนา
суддя	ตัดสิน
суддя	กรรมการ
швейцарія	สวิสเซอร์แลนด์
платформа	แพลตฟอร์ม
ударні	กลอง
журі	ลูกขุน
сер	เซอร์
навчального	วิชาการ
хосе	jose
концепції	แนวคิด
концепції	concepts
романи	นิยาย
романи	นวนิยาย
філософія	ปรัชญา
порівняння	เทียบ
порівняння	เทียบ
диплом	ประกาศนียบัตร
почався	เริ่ม
висока	high
висока	สูง
висока	ไฮ
релігійні	ศาสนา
літературні	วรรณกรรม
літературні	วรรณคดี
акторка	actress
атаки	โจมตี
баварія	bayern
бізнесу	ธุรกิจ
дорослому	โต
шампань	แชมเปญ
тимчасово	ชั่วคราว
тимчасово	ชั่วคราว
обмін	แชร์
обмін	แลก
платформи	แพลตฟอร์ม
платформи	แพลตฟอร์ม
проектування	ดีไซน์
проектування	ออกแบบ
довгі	ยาว
довгі	นาน
чорні	ดำ
пристроїв	อุปกรณ์
фізичні	กายภาพ
медіа	สื่อ
повернутися	กลับ
природні	natural
природні	ธรรมชาติ
горі	gori
підхід	เข้าหา
хвіст	หาง
гілки	กิ่ง
гілки	สาขา
економічні	เศรษฐกิจ
журналісти	วารสารศาสตร์
берлін	berlin
берлін	เบอร์ลิน
папи	โป๊ป
приморська	littoral
японський	ญี่ปุ่น
вільний	ฟรี
вільний	อิสระ
вільний	ว่าง
вільний	เสรี
вільний	free
німецькою	เยอรมัน
живопис	จิตรกรรม
виділяють	หลั่ง
заліза	เหล็ก
заліза	เตารีด
вільно	ฟรี
вільно	อิสระ
вільно	ว่าง
вільно	เสรี
вільно	free
справді	จริงๆ
справді	จริง
європа	ยุโรป
дорослих	ผู้ใหญ่
фігури	ตัวเลข
магазин	ร้าน
розроблена	ออกแบบ
розповсюдження	แพร่
розповсюдження	กระจาย
потік	ไหล
потік	กระแส
потік	ลำธาร
гай	กาย
поточний	ปัจจุบัน
лідерів	ผู้นำ
давніх	โบราณ
румунія	โรมาเนีย
підтвердження	อนุมัติ
культурі	นิยาย
культурі	นวนิยาย
танк	แท็งค์
танк	ถัง
педагогічний	pedagogical
друзів	เพื่อนๆ
друзів	เพื่อน
коней	ม้า
виступ	ประสิทธิภาพ
білих	ขาว
структур	โครงสร้าง
виконавців	ทรัพยากร
виконавців	ศิลปิน
зліва	ซ้าย
зліва	เหลือ
уникнути	เลี่ยง
царство	อาณาจักร
перемог	ชนะ
пояснення	อธิบาย
громадянство	สัญชาติ
громадянство	พลเมือง
вхід	ล็อกอิน
хан	ข่าน
хан	ฮาน
хан	ฮัน
хан	ฮั่น
якось	บ้าง
росіяни	รัสเซีย
чарльз	ชารลส์
чарльз	ชาร์ลส์
чарльз	ชาร์ล
випадки	กรณี
читання	อ่าน
читання	อ่าน
пара	คู่
пара	คู่
пара	คู่รัก
союзників	พันธมิตร
табір	ค่าย
смуги	ลาย
десятки	โหล
сирії	ซีเรีย
схожі	คล้าย
схожі	เกี่ยวข้อง
нагорода	รางวัล
нагорода	รางวัล
майбутнє	ต่อๆ
майбутнє	future
майбутнє	อนาคต
почуття	รู้สึก
почуття	feeling
почуття	sense
символів	สัญลักษณ์
активність	กิจกรรม
надати	จัดหา
надати	มอบ
надати	ให้
соціальні	สังคม
затвердження	อนุมัติ
дворі	ลาน
дворі	สนาม
дворі	ลาน
маю	มี
стефан	stéphane
стефан	stephan
середні	กลาง
виглядає	หน้าตา
рідини	ของเหลว
рідини	เหลว
рідини	ของเหลว
підручник	คู่มือ
підручник	คู่มือ
підручник	ตำรา
підручник	สอน
студенти	นักเรียน
студенти	นักศึกษา
владислав	władysław
перевезення	ขนส่ง
широкий	wide
широкий	กว้าง
широкий	ขยาย
червоні	reds
червоні	แดง
червоні	เรด
майна	คุณสมบัติ
майна	ทรัพย์สิน
майна	ทรัพย์
релігія	ศาสนา
громадяни	ประชาชน
громадяни	พลเมือง
дипломат	ฑูต
кохання	ชอบ
кохання	รัก
важливі	สำคัญ
йосип	josip
тижні	อาทิตย์
тижні	สัปดาห์
ґрунту	ดิน
масив	อาร์เรย์
звук	เสียง
рекорд	บันทึก
рекорд	สถิติ
революція	ปฏิวัติ
валентин	valentin
професія	อาชีพ
вашингтон	วอชิงตัน
відтоді	ตั้งแต่
зоряна	ดาวฤกษ์
виділення	จัดสรร
спілкування	สื่อสาร
спілкування	สื่อสาร
спілкування	สนทนา
спілкування	แชต
спілкування	แชท
квітки	ดอกไม้
квітки	flower
вулицю	ทางเท้า
власність	คุณสมบัติ
власність	ทรัพย์สิน
власність	ทรัพย์
власність	กรรมสิทธิ์
різниця	สน
акт	ทำท่า
онлайн	ออนไลน์
онлайн	online
дозвіл	อนุญาต
закриття	ปิด
закриття	ใกล้
параметри	พารามิเตอร์
альбомів	อัลบั้ม
функцію	ฟังก์ชัน
говорити	คุย
говорити	พูด
говорити	พูด
ситуацію	สถานการณ์
погано	แย่
погано	ร้าย
погано	bad
погано	เลว
майя	maya
майя	มายา
економічна	เศรษฐกิจ
сестри	สองพี่น้อง
переваги	ข้อดี
переваги	ประโยชน์
плато	ที่ราบสูง
озер	ทะเลสาบ
парламент	รัฐสภา
найкраще	best
січ	sich
яйця	ไข่
яйця	ลูกบอล
селах	หมู่บ้าน
манчестер	manchester
предмети	วัตถุ
тканини	ผ้าดิบ
сесії	เซสชั่น
сесії	เซสชัน
сесії	plenary
проходження	การขนส่งมวลชน
підпорядкування	เทศบาล
природний	natural
природний	ธรรมชาติ
луїс	luis
луїс	หลุยส์
фінансування	เงินผ่อน
фінансування	ไฟแนนซ์
фінансування	ทุน
файлів	แฟ้ม
журнали	นิตยสาร
журнали	วารสาร
фінал	finale
двері	ประตู
мері	แมรี่
мері	แมรี
вузлів	ปม
вузлів	เงื่อน
книжки	หนังสือ
токіо	โตเกียว
кабінет	ตู้
сторона	ด้าน
сторона	ไซด์
сторона	ข้าง
вікторія	viktoria
вікторія	วิกตอเรีย
вікторія	วิคตอเรีย
грн	uah
серце	heart
серце	ใจ
серце	หัวใจ
сукупність	aggregates
дон	ดอน
дон	don
спадщина	มรดก
вбивство	ฆ่า
музична	มิวสิค
включення	รวม
душі	ฝักบัว
душі	วิญญาณ
збагачення	อุดม
ноги	ฟุต
ноги	เท้า
ноги	ฟิต
ноги	ขา
побачив	เห็น
напрямки	ทิศทาง
відновити	รีเซ็ต
відновити	กู้
відновити	ต่อ
кампанія	campania
кампанія	แคมเปญ
практика	ฝึก
практика	ซ้อม
практика	ฝึกฝน
запитання	คำถาม
запитання	คำถาม
розпочато	เริ่ม
курсу	nema
краї	ขอบ
додаток	แอพพลิเคชัน
додаток	แอป
додаток	แอพ
додаток	ไส้ติ่ง
додаток	ผนวก
продаж	ขาย
продаж	จำหน่าย
продаж	ขาย
сонце	ซุน
сонце	ซัน
сонце	พระอาทิตย์
сонце	แดด
сонце	แสงแดด
дядько	ลุง
оточення	กล่อง
бен	ben
бен	เบน
бен	เบ็น
реакція	ปฏิกิริยา
моделювання	จำลอง
версій	เวอร์ชัน
версій	เวอร์ชั่น
алі	อาลิ
редакція	ฉบับ
самий	เดียวกัน
зали	ฮอล
зали	ฮอลล์
пристрої	อุปกรณ์
документ	หมอ
документ	เอกสาร
символи	สัญลักษณ์
крізь	ผ่าน
індія	อินเดีย
весілля	แต่งงาน
весілля	แต่ง
конференція	ประชุม
зазнали	ทรมาน
зазнали	ประสบ
регіонах	ภูมิภาค
королева	ควีน
королева	ราชินี
школах	โรงเรียน
монета	เหรียญ
монета	coin
монета	คลัง
математичних	คณิตศาสตร์
різновид	ชนิด
різновид	ใจดี
продукт	สินค้า
продукт	ผลิตภัณฑ์
формули	formulae
британська	บริติช
британська	อังกฤษ
дух	วิญญาณ
дух	สปิริต
єгипет	อียิปต์
готель	โรงแรม
новини	ข่าวสาร
новини	ข่าว
космос	จักรวาล
кулі	บอลลูน
кулі	ลูกโป่ง
вчитель	คุณครู
вчитель	อาจารย์
вчитель	ครู
свобода	เสรีภาพ
свобода	อิสระ
свобода	อิสรภาพ
свобода	เสรีภาพ
свобода	liberty
внутрішні	ภายใน
коефіцієнт	สัมประสิทธิ์
коефіцієнт	สัดส่วน
коефіцієнт	อัตราส่วน
коефіцієнт	factor
коефіцієнт	ตัวประกอบ
коефіцієнт	ปัจจัย
вийти	เลิก
вийти	ทางออก
конго	คองโก
молода	ยัง
диск	ดิสก์
диск	แผ่น
диск	ดิสก์
русь	rus
сона	โซนา
хуан	ควน
хуан	ฮวน
хуан	หวง
зберегти	บันทึก
зберегти	ประหยัด
душу	วิญญาณ
рівне	เท่ากับ
міді	ทองแดง
міді	copper
японська	ญี่ปุ่น
особливий	พิเศษ
прага	ปราก
прага	ปราง
семен	อสุจิ
ріг	แตร
позицій	จุดยืน
позицій	ตำแหน่ง
поляків	ขั้ว
атмосфера	บรรยากาศ
діяти	ทำตัว
діяти	ทำท่า
землею	earth
землею	โลก
землею	ธรณี
землею	พื้น
десяти	ten
десяти	สิบ
коротка	สั้น
коротка	สั้นๆ
коротка	เตี้ย
намагалися	พยายาม
джо	โจ
джо	joe
адам	อดัม
адам	adam
шукати	ค้นหา
шукати	แสวงหา
канадський	แคนาดา
зелені	เขียว
зелені	เขียว
секції	ส่วน
заповідник	สำรอง
іль	île
туреччина	ตุรกี
прийняти	ยอมรับ
розслідування	สืบสวน
розслідування	สอบถาม
ресурс	ทรัพยากร
удар	แย็บ
удар	ตี
удар	ถล่ม
удар	ชน
удар	จีบ
удар	หมัด
удар	ชก
удар	ต่อย
автобус	รถเมล์
переговори	เจรจา
сценарій	บท
зразки	ตัวอย่าง
сполуки	สารประกอบ
трон	บัลลังก์
ато	ato
ваги	เวท
ваги	ชั่ง
враховуючи	พิจารณา
португалія	โปรตุเกส
припущення	เดา
дошка	กระดาน
дошка	บอร์ด
долі	ชะตา
проспект	prospekt
твердження	คำแถลง
торгівля	ค้า
торгівля	แลก
торгівля	เทรด
торгівля	ค้า
королеви	ควีน
королеви	ราชินี
випадково	บังเอิญ
випадково	เผลอ
вшанування	เกียรติ
вшанування	เกียรติยศ
звернення	คู่รัก
звернення	วิชา
звернення	อุทธรณ์
звернення	แย้ง
звернення	argumentum
хімічні	เคมีภัณฑ์
хімічні	เคมี
заводи	พืช
долю	ชะตา
введено	ป้อน
культ	ลัทธิ
природа	สันดาน
природа	ธรรมชาติ
суму	ซำ
суму	จำนวน
тіл	ร่างกาย
ізраїль	อิสราเอล
клан	ตระกูล
клан	เผ่า
єгипті	อียิปต์
макс	แม็กซ์
макс	แม๊กซ์
макс	แม็ก
служить	ลูกจ้าง
служить	พนักงาน
споживання	บริโภค
згадки	mentions
каплиця	โบสถ์
динамо	dinamo
конгресу	รัฐสภา
конгресу	สภา
конгресу	รัฐสภา
працівники	ลูกจ้าง
працівники	พนักงาน
заняття	กิจกรรม
захворювань	โรค
вільна	ฟรี
вільна	อิสระ
вільна	ว่าง
вільна	เสรี
вільна	free
георгія	จอร์จ
продукція	ผลิต
продукція	สินค้า
продукція	ผลิตภัณฑ์
предмет	หัวข้อ
потенціал	ศักยภาพ
сума	ซำ
сума	จำนวน
правом	อำนาจ
десятиліття	ทศวรรษ
доба	อายุ
доба	ยุค
концепція	แนวคิด
концепція	concept
тимошенко	tymoshenko
фінляндія	ฟินแลนด์
біології	ชีววิทยา
кваліфікації	คุณวุฒิ
кваліфікації	วุฒิ
звичайна	ปรกติ
звичайна	ธรรมดา
звичайна	ปกติ
ботанічний	botanic
відтворення	render
відтворення	เล่น
править	reign
схеми	แผนผัง
сильний	หนักๆ
сильний	หนัก
сильний	เข้ม
сильний	strong
сильний	แรง
сильний	แข็งแกร่ง
оголошення	ประกาศ
оголошення	โฆษณา
постачання	จัดหา
громадянин	พลเมือง
удару	หมัด
удару	ชก
удару	ต่อย
бойовий	สู้
бачив	เห็น
ірану	อิหร่าน
бразилія	บราซิล
ремонт	ซ่อม
ремонт	ซ่อมแซม
ремонт	ซ่อม
ремонт	ซ่อมแซม
широке	กว้าง
додатково	ก้าวหน้า
джек	แจ๊ค
джек	แจ๊ก
джек	แจ็ค
джек	jack
джек	แจ็ก
ворогів	ศัตรู
астроном	ดาราศาสตร์
екологія	นิเวศวิทยา
завоювання	ชัยชนะ
легенда	ตำนาน
легенда	legend
спортсмени	นักกีฬา
скульптура	ประติมากรรม
бельгія	เบลเยียม
бельгія	เบลเยี่ยม
глибині	หลุม
глибині	บ่อ
сміт	สมิทธ์
сміт	สมิธ
європейська	ยุโรป
хочу	อยาก
хочу	ต้องการ
хочу	อยาก
солі	เค็ม
солі	เกลือ
архітектурний	สถาปัตยกรรม
півострів	คาบสมุทร
марі	mari
маєток	แมนชั่น
маєток	คฤหาสน์
зброєю	อาวุธ
могили	สุสาน
основне	หลัก
основне	หลัก
тер	ter
речей	สิ่งของ
факторів	ปัจจัย
євреї	ยิว
опера	opera
опера	เปร่า
вчителів	ครู
переслідування	ก่อกวน
каліфорнії	ucla
польською	โปแลนด์
задачі	งาน
реал	real
реал	จริง
гірський	ภูผา
гірський	ภูเขา
квіти	ดอกไม้
поставити	วาง
поставити	ใส่
поставити	คิว
засідання	พบปะ
засідання	ประชุม
лекції	บรรยาย
камери	กล้อง
камери	กล้อง
друг	friend
друг	เพื่อน
ремонту	ซ่อม
ремонту	ซ่อมแซม
вважаються	พิจารณา
цска	cska
протистояння	ค้าน
роти	rota
болгарія	บัลแกเรีย
постійного	ถาวร
постійного	ตื้อ
аргументи	อาร์กิวเมนต์
ефективність	ประสิทธิภาพ
ефективність	ประสิทธิ์
ефективність	ประสิทธิภาพ
драматичний	ดราม่า
драматичний	ละคร
найвища	สูงสุด
якісь	ใดๆ
аварії	คว่ำ
аварії	ตก
правий	ขวา
правий	ถูก
хай	hai
хай	ไห
хай	คาย
хай	ยาว
хай	นาน
мін	เหมือง
мін	min
мін	มิน
судді	ตัดสิน
судді	กรรมการ
фабрика	โรงงาน
рота	rota
рота	ปาก
офіційні	ทางการ
офіційні	official
океан	ทะเล
океан	มหาสมุทร
океан	ocean
хору	glee
секунд	วินาที
масиву	อาร์เรย์
ближче	ใกล้ๆ
ближче	ใกล้
супутник	ดาวเทียม
супутник	พระจันทร์
супутник	มูน
супутник	เพ็ญ
повстанців	rebels
повстанців	กบฏ
замки	ปราสาท
замки	ล็อก
показники	ตัวเลข
дивись	มอง
дивись	ดู
злиття	ฟิวชั่น
відгуки	วิจารณ์
відгуки	รีวิว
перевірки	ทดสอบ
основа	ฐาน
основа	ฐานทัพ
запрошення	ชวน
запрошення	เชิญ
запрошення	เชิญ
демократична	ประชาธิปไตย
напад	โจมตี
основ	รากฐาน
композиція	แทร็ก
композиція	แทร็ค
конституція	รัฐธรรมนูญ
ночі	ค่ำคืน
ночі	คืน
ночі	ไนท์
ночі	ค่ำคืน
ночі	คืน
ночі	ราตรี
досягти	บรรลุ
професійний	professional
професійний	วิชาชีพ
росіян	รัสเซีย
рахунку	คะแนน
дивіться	นาฬิกา
дивіться	ชม
дивіться	ดู
дивіться	มอง
дивіться	ดู
повинно	ควร
використані	ใช้
рамки	กรอบ
рамки	เฟรม
рамки	ขอบ
рамки	กรอบ
рамки	ชายแดน
лісі	ป่า
храмів	วัด
ікони	ไอคอน
риба	ฟิช
риба	ปลา
ракет	ขีปนาวุธ
ракет	จรวด
кольорів	สี
кольорів	สีสัน
розмноження	พันธุ์
тоні	โท
члена	member
члена	สมาชิก
фіфа	ฟีฟ่า
фіфа	fifa
територіях	บริเวณ
територіях	พื้นที่
африка	แอฟริกา
сини	sons
фасад	ซุ้ม
ядро	เคอร์เนล
ядро	หลัก
ядро	แกน
оновлення	สดชื่น
оновлення	อัพเดต
оновлення	อัปเดต
регіони	ภูมิภาค
попередження	เตือน
попередження	แจง
попередження	เตือน
логотип	logo
логотип	โลโก้
піти	บริจาค
стрічка	รีล
стрічка	ฟีด
стрічка	เทป
стрічка	โบว์
стрічка	ริบบิ้น
вокзал	สถานี
королівський	รอยัล
королівський	ราชวงศ์
кістки	กระดูก
кістки	โบนส์
критика	วิจารณ์
вступ	บทนำ
запит	ร้องขอ
запит	ขอ
запит	คำขอ
запит	ร้องขอ
запит	สอบถาม
запит	คำขอ
вест	เวสต์
зібрані	สะสม
володів	กรรมสิทธิ์
дочки	ลูกสาว
дочки	ธิดา
впливає	อิทธิพล
речення	ประโยค
речення	ประโยค
