категория	kategorya
здрави	malusog
ориз	palay
ориз	rice
ориз	kanin
ориз	bigas
дванадесет	labindalawang
дванадесет	dose
желязна	bakal
желязна	iron
ястия	pagkain
ястия	pinggan
същността	kakanyahan
дискове	cd
хелзинки	helsinki
анкара	ankara
мирно	mapayapang
мирно	mapayapa
ръсел	russel
ръсел	russell
прогрес	progreso
изпратена	naipadala
изпратена	ipinadala
изпратена	nagpadala
цветни	colored
цветни	kulay
човешко	pantao
човешко	tao
човешко	makatao
човешко	human
процесите	proseso
галерии	galleries
изпълнен	napuno
леля	auntie
леля	tita
леля	tiyahin
леля	tita
леля	tiya
контузия	injury
контузия	pinsala
скок	tumalon
скок	leap
цикъла	siklo
цикъла	cycle
цикъла	ikot
частична	partial
частична	bahagyang
люк	luke
люк	lucas
съпротивление	paglaban
съпротивление	pagtutol
ресторант	restawran
ресторант	kainan
ресторант	restaurant
дева	virgo
дева	deva
андреас	andreas
казан	kazan
слънчеви	maaraw
слънчеви	sunny
слънчеви	solar
лусия	lucia
победителите	winners
въздушно	aerial
въздушно	hangin
въздушно	himpapawid
арагон	aragon
азиатски	asyano
азиатски	asian
умерено	katamtaman
анатомия	anatomiya
истинска	real
стан	stan
журито	hurado
образователни	educational
формиране	formation
агенцията	ahensiya
агенцията	agency
добави	magdagdag
добави	add
добави	idagdag
разработени	binuo
сиво	gray
сиво	abo
сиво	grey
хордови	kordata
условно	conditional
календара	kalendaryo
археолог	archaeologist
сфорца	sforza
тъмна	madilim
тъмна	maitim
тъмна	dilim
костите	bones
костите	buto
пръст	daliri
пръст	finger
пръст	toe
параметър	parameter
единна	unified
астрономия	astronomiya
президентските	presidential
сокол	falcon
изкуствен	artipisyal
изкуствен	artificial
великден	pagkabuhay
великден	easter
неочаквано	biglaan
неочаквано	unexpected
сейшели	seychelles
агенти	agents
организирано	maayos
донякъде	medyo
нормандия	normandia
построено	nakapaloob
построено	binuo
спортно	palakasan
спортно	isports
спортно	sports
остро	matalim
остро	pagkagising
остро	malalang
остро	matinding
стихотворение	tula
стихотворение	tulang
руините	makawala
финландски	pinlandes
дистанция	layo
дистанция	distansya
дистанция	distansiya
клеопатра	cleopatra
пирамида	pyramid
психологията	sikolohiya
магнус	magnus
роналд	ronald
катар	qatar
създателите	gumagawa
създателите	makers
тясна	makipot
тясна	paliitin
тясна	makitid
доминика	ehipto
доминика	dominica
брабант	brabant
бонус	bonus
кеймбридж	cambridge
гренландия	sabak
гренландия	greenland
аргумент	argumento
аргумент	argument
аргумент	pagtatalo
спиране	tigil
синтез	fusion
синтез	sintesis
мускули	muscles
мускули	masel
мускули	kalamnan
мускули	muscle
сив	gray
сив	abo
сив	grey
етапи	phases
етапи	yugto
етапи	pangyayari
комитети	committees
оливър	oliver
сесия	sesyon
сесия	session
вулкана	bulkan
освобождаване	bitawan
освобождаване	ilabas
освобождаване	pakawalan
освобождаване	patawad
освобождаване	exemption
членство	membership
железен	bakal
железен	iron
ръкопис	manuskrito
чиновник	clerk
сняг	niyebe
сняг	snow
записано	recorded
записано	naitala
реалност	katotohanan
бестселър	bestseller
безплатно	libreng
безплатно	free
безплатно	libre
безплатно	malaya
интервюта	panayam
интервюта	interbyu
ватикана	vatican
масиви	arrays
антония	antonia
курорти	resorts
ванкувър	vancouver
жител	resident
жител	residente
представления	palabas
отказ	maiksing
рикардо	riccardo
рикардо	ricardo
навън	labas
навън	lumabas
присъединяване	sumali
присъединяване	sasali
присъединяване	sali
присъединяване	accession
продажбите	pagbenta
продажбите	benta
мъжко	male
мъжко	lalaki
убеден	kumbinsido
свидетелство	sertipiko
свидетелство	certificate
свидетелство	katibayan
художниците	painters
покрит	sakop
бележка	tala
бележка	tandaan
бележка	memo
брод	brod
бронзови	bronze
морган	morgan
охлаждане	pampalamig
пресата	pindutin
пиетро	pietro
доброволно	kusang
окото	mata
костенурки	pawikan
костенурки	turtles
заменена	pinagpalit
заменена	pinalitan
преса	pindutin
уайлд	wilde
бета	beta
реймънд	raymond
мариана	marianna
мариана	mariana
сключен	concluded
ням	dumb
ням	pipi
ням	mute
физическо	pisikal
показване	ipakita
показване	ipapakita
показване	display
показване	magpakita
показване	ipakita
показване	pakita
показване	show
платна	canvas
ирански	iranian
про	pro
мориц	moritz
износ	exports
износ	export
роналдо	ronaldo
марта	marta
марта	martha
кралско	royal
рицарите	knights
индекс	index
лодка	bangka
йога	yoga
емигранти	imigrante
платно	canvas
родина	fatherland
гласът	boses
йоханес	johannes
карол	karol
карол	carol
алтернатива	alternatibong
алтернатива	alternatibo
подчертава	highlight
подчертава	highlights
тимор	timor
тайните	lihim
николаос	nikolaos
бъдещи	kinabukasan
бъдещи	hinaharap
чува	naririnig
пшеница	trigo
баланс	balanse
кучето	aso
кучето	dog
свидетел	testigo
свидетел	witness
орбитата	orbita
подвид	subspecies
организъм	organismo
отпадъци	basura
централа	central
централа	gitnang
централа	headquarters
сватба	kasal
сватба	pagpapakasal
сватба	kasalan
сватба	kasal
сватба	kasalan
сватба	wedding
литра	litrong
резерв	taglay
резерв	reserve
резерв	reserba
мъченици	martir
отделяне	paghihiwalay
заслужава	nararapat
видях	saw
видях	nakita
конен	equestrian
полезно	makatutulong
полезно	nakatulong
полезно	nakakatulong
извършена	gumanap
извършена	ginanap
гледам	pinapanood
гледам	nanonood
гледам	pinanonood
траките	trasyano
стивънс	stevens
диапазон	saklaw
диапазон	hanay
напоследък	kamakailan
напоследък	kamakailan
напоследък	lately
алан	allan
мара	mara
превзет	mapagpanggap
убеди	kumbinsihin
бийч	haya
документация	dokumentasyon
последици	kahihinatnan
последици	effects
последици	epekto
пътека	landas
пътека	path
пътека	trail
учителите	teachers
шерлок	sherlock
осман	osman
изстрелване	binubuksan
изстрелване	ilunsad
изстрелване	paglulunsad
колела	gulong
федерална	federal
федерална	pederal
правомощия	kapangyarihan
правомощия	awtoridad
правомощия	otoridad
правомощия	authority
правомощия	kapangyarihan
вълк	lobo
вълк	wolf
слаб	payat
слаб	mahina
слаб	manipis
слаб	ginhawa
слаб	payat
падуа	padua
уейн	wayne
разновидност	variety
нашия	ating
нашия	aming
брут	brutus
хърбърт	herbert
екшън	aksiyon
екшън	pagkilos
екшън	aksyon
отдих	paglilibang
отдих	libangan
отдих	leisure
отдих	pagpapahinga
духовен	espirituwal
духовен	spiritual
фишер	fisher
фишер	fischer
гръб	likod
гръб	bumalik
гръб	balikan
гръб	balik
гнездото	pugad
предприемачи	negosyante
предприемачи	developers
предприемачи	kontratista
моцарт	mozart
яйцата	itlog
реконструкция	tatag
тухли	brick
финалите	finals
затворници	pinalaya
затворници	kahinaan
дженифър	jennifer
неа	nea
инфо	info
записана	recorded
записана	naitala
детройт	detroit
ушите	tenga
ушите	tainga
продуктите	produkto
хънт	hunt
хънт	mangkukulam
афера	affair
херодот	herodotus
проведено	isinasagawa
проведено	gumanap
проведено	ginanap
единични	singles
нормална	normal
рая	heaven
рая	kalangitan
рая	langit
рая	paraiso
рая	paradise
политбюро	politburo
съотношение	proporsyon
съотношение	ratio
съчетание	kumbinasyon
съчетание	kombinasyon
духовно	espirituwal
духовно	spiritual
частно	pribado
частно	pribadong
разрешава	nagpapahintulot
стипендия	pagpapaaral
стипендия	scholarship
блато	marsh
блато	lumubog
блато	marsh
илюстрации	illustrations
хабсбург	habsburg
гризачи	rodentia
практикува	ginagampanan
нарушава	lumalabag
нарушава	nilalabag
дворецът	palasyo
дъска	lupon
дъска	board
томи	tommy
излъчването	airing
излъчването	pagsasahimpapawid
излъчването	broadcasting
блата	bogs
блата	latian
проектиране	disenyo
проектиране	pagdisenyo
мърфи	murphy
бесарабия	bessarabia
учебници	textbook
корен	ugat
корен	root
кей	kay
експозиция	lantad
експозиция	exposure
алпийски	alpine
модерен	makabagong
модерен	modern
модерен	modernong
модерен	makabago
остра	malalang
остра	matinding
остра	matalim
остра	pagkagising
наблизо	malapit
наблизо	kalapit
балет	ballet
трайно	matibay
трайно	permanente
трайно	permanenteng
трайно	panghabang
трайно	pangmatagalang
последователност	sequence
последователност	consistency
тънки	manipis
тънки	ginhawa
тънки	payat
мъртъв	patay
петата	sakong
заряд	singil
заряд	charge
подправки	pampalasa
подправки	pampalasa
разтвор	solusyon
ума	uma
ума	isip
дамаск	damasco
установена	itinatag
черво	bituka
черво	colon
хумор	katatawanan
хумор	pagpapatawa
интензивно	masinsinang
интензивно	matinding
популация	populasyong
популация	populasyon
подобрения	pagpapabuti
подобрения	pagpapahusay
подобрения	pagpapabuti
организиране	maisaayos
организиране	isaayos
организиране	ayusin
организиране	aayos
поеми	tula
ужасите	horrors
злото	evil
злото	masama
злото	kasamaan
силва	silva
премахва	inaalis
култ	kargo
култ	kulto
трафик	traffic
трафик	trapiko
баку	baku
специфична	tukoy
специфична	tiyak
специфична	partikular
погребението	libing
рой	roy
живите	buhay
живите	tinitirahan
живите	pamumuhay
монахиня	nun
спонсор	sponsor
луиджи	luigi
робство	slavery
робство	bondage
остър	matalim
остър	pagkagising
остър	malalang
остър	matinding
вестфалия	westphalia
детство	pagkabata
стаята	silid
стаята	kuwarto
стаята	kwarto
битките	battles
подобие	pagkakatulad
патрон	patron
патрон	cartridge
таня	tanya
увеличение	zoom
увеличение	pagtaas
увеличение	dagdagan
увеличение	taasan
увеличение	magnipikasyon
възпитание	magpalaki
възпитание	pagyamanin
възпитание	edukasyon
заслужил	kinita
заслужил	nakuha
устойчивост	katatagan
устойчивост	paglaban
устойчивост	pagtutol
устойчивост	pagtitiyaga
бъркли	berkeley
експерти	eksperto
подчинение	pagsunod
подчинение	isinumite
подчинение	pagsusumite
изключен	disable
изключен	excluded
блокиран	hinarangan
затруднения	nahirapan
приказка	tale
приказка	story
приказка	kuwento
приказка	kwento
метър	metro
метър	meter
модификации	pagbabago
джан	jan
джан	zhang
саймън	simon
свързване	binding
свързване	koneksyon
свързване	connection
свързване	bonding
свързване	kumokonekta
свързване	pagkonekta
свързване	kinokonekta
свързване	ikonekta
свързване	kumonekta
променливи	variable
променливи	variables
удоволствие	tuwa
удоволствие	kasiyahan
лийдс	leeds
шумахер	schumacher
плутарх	plutarko
сок	katas
сок	juice
сок	sock
пейзаж	senaryo
пейзаж	telon
пейзаж	pahiga
пейзаж	landscape
пейзаж	tanawin
влияе	nakakaapekto
ивици	stripes
базел	basel
затваря	nagsasara
клетва	panunumpa
покровител	patron
наталия	natalia
разделено	hinati
разделено	nahahati
кери	carrie
кери	cary
кери	kerry
съветници	tagapayo
съветници	councillors
леонард	leonard
показател	index
пробив	paglabag
комунизма	komunismo
църквите	simbahan
домашен	tahanan
домашен	bahay
домашен	makauwi
домашен	domestic
построи	bumuo
построи	magtayo
кооперация	matulungin
кооперация	kooperatiba
ален	alain
конкурси	competitions
бук	haya
компютъра	kompyuter
компютъра	computer
делегати	delegates
гуам	guam
ботове	bot
повреда	pagkabigo
повреда	damage
повреда	pinsala
повреда	malfunction
оксфорд	oxford
сет	seth
съдържащ	naglalaman
дива	wild
дива	ligaw
дива	diva
девети	ikasiyam
двоен	dobleng
двоен	double
двоен	doble
археология	arkeolohiya
шум	ingay
опитът	maranasan
опитът	karanasan
психологически	sikolohikal
бенджамин	benjamin
стълб	pillar
стълб	pole
стълб	poste
заден	hulihan
описана	inilarawan
описана	inilalarawan
абдул	abdul
прием	reception
прием	pagtanggap
пен	penn
специализирана	espesyal
луизиана	louisiana
сух	tuyo
сух	tuyong
сървър	server
хофман	hoffmann
хофман	hoffman
мей	mei
фотограф	photographer
лого	logo
лого	logo
материалите	materyales
атлетика	athletics
хирургия	surgery
хирургия	operasyon
отражение	reflection
вегас	vegas
влакна	fibers
влакна	hibla
влакна	fiber
бенедикт	benedict
бенедикт	benedicto
поделение	yunit
поделение	unit
предложена	inaalok
предложена	inalok
предложена	inaalay
предложена	iminungkahing
насърчава	hinihikayat
насърчава	nagtataguyod
признати	nakakilala
признати	kinikilalang
признати	nakilalang
признати	kinikilala
признати	nakilala
джонатан	jonathan
отдели	departamento
катя	katia
катя	katya
никита	nikita
илюстрация	illustration
романс	romance
романс	romansa
романс	pagmamahalan
дик	dick
дик	titi
дъно	ibaba
дъно	ilalim
санчес	sanchez
заплахи	banta
женско	pambabae
женско	babae
женско	female
интерпретация	interpretation
щастлив	masaya
нина	nina
изтрита	tinanggal
изтрита	natanggal
изтрита	delete
изтрита	mabubura
кухина	cavity
анонимен	anonymous
предупреждение	babala
имущество	property
приключения	adventures
приключения	pakikipagsapalaran
приключения	adventure
спасение	kaligtasan
доклади	ulat
домове	homes
домове	tahanan
белене	pagbabalat
вагнер	wagner
олтара	dambana
нютон	newton
решено	nalutas
решено	nagpasya
решено	naisipang
решено	nagdesisyon
решено	napagdesisyunan
решено	tinutukoy
оставката	pagbibitiw
винсент	vincent
реализация	katuparan
достъпна	mapupuntahan
изключителна	exclusive
изключителна	eksklusibo
изключителна	eksklusibong
изключителна	extraordinary
изключителна	outstanding
изключителна	natatanging
усвояване	absorption
палма	palma
шапка	sombrero
шапка	sumbrero
татяна	tatiana
карат	itaboy
сократ	socrates
сянка	shadow
сянка	anino
сянка	lilim
сянка	shade
сребърна	pilak
сребърна	silver
честта	advertise
честта	karangalan
светло	liwanag
светло	magaan
светло	ilaw
светло	bright
светло	maliwanag
минск	minsk
рот	roth
героиня	heroine
лисица	fox
хребет	ridge
синя	blue
синя	bughaw
синя	asul
кръгла	round
кръгла	bilog
ритуали	rituals
ритуали	ritwal
ритуали	rites
паунда	pounds
титан	titanium
титан	titan
гугъл	google
вдовицата	balo
магия	salamangka
магия	magic
палуба	kubyerta
палуба	deck
мусолини	mussolini
ранд	rand
уравнение	equation
включване	login
включване	magsama
включване	isama
включване	paganahin
включване	pagsasama
включване	isasama
остри	matalim
остри	pagkagising
експерт	dalubhasa
експерт	expert
експерт	eksperto
въведени	nagpakilala
въведени	pinakilala
въведени	nagpasimula
въведени	ipinakilala
регионално	pampook
регионално	regional
регионално	rehiyonal
влакове	tren
алесандро	alessandro
продаден	nabenta
продаден	nabili
уикимедия	wikimedia
равновесие	balanse
подробна	detalyadong
процедури	pamamaraan
съюзи	unyon
възли	knots
възли	nodes
индивидуално	magkakahiwalay
индивидуално	indibiduwal
изразен	ipinahayag
изразен	nagpahayag
изразен	nakiramay
пери	peri
пери	perry
пери	parry
групова	grupo
групова	pangkat
групова	group
трансилвания	transylvania
фрг	frg
трън	tinik
барабанист	drummer
червеи	bulate
червеи	uod
барбароса	barbarossa
положителни	positive
положителни	positibong
положителни	positibo
отбелязано	mapapansin
отбелязано	noted
отбелязано	kilala
мурад	murad
чака	chaka
буквите	letra
буквите	letters
буквите	titik
кирибати	kiribati
анатолий	anatoly
дебели	taba
дебели	mataba
баница	pie
осъзнава	natanto
атентат	asasinasyon
атентат	pambobomba
атентат	pagbomba
пейзажи	senaryo
пейзажи	telon
възрастен	adult
соли	salts
водачи	driver
бягане	takbo
бягане	pagtakbo
бягане	tumatakbo
бягане	jogging
колин	colin
преден	harapan
преден	harap
комунист	komunista
шампиона	champion
мине	pumasa
мине	ipasa
мине	pass
крилото	wing
крилото	pakpak
преработка	pinoproseso
преработка	pagpoproseso
преработка	processing
преработка	pagproseso
преработка	pagbabago
фриц	fritz
озаглавена	entitled
молитва	panalangin
молитва	prayers
молитва	panalangin
молитва	dasal
молитва	prayer
дълбок	malalim
дълбок	deep
небе	sky
небе	kalangitan
небе	himpapawid
небе	skies
канцлер	kansilyer
силезия	silesia
случаят	case
случаят	kaso
случаят	kasong
държавник	statesman
божество	diyos
домейн	domain
елиът	elliott
елиът	eliot
елиът	elliot
мейн	maine
сложно	komplikado
сложно	kumplikado
съдействие	pagtutulungan
съдействие	kooperasyon
каринтия	carinthia
плат	tela
плат	tela
точни	tumpak
точни	tama
съливан	sullivan
разум	kahulugan
разум	sense
служил	served
служил	nagsilbi
служил	hinahatid
отсъствие	absent
отсъствие	kawalan
райт	wright
забранени	forbidden
забранени	ipinagbabawal
забранени	ipinagbabawal
забранени	bawal
забранени	pinagbabawal
забранени	pinagbawalan
ферара	ferrara
нанси	nancy
шанхай	shanghai
технологичен	teknolohikal
духовни	espirituwal
духовни	spiritual
съвместна	dugtong
съвместна	pinagsamang
съседи	kapitbahay
въртене	iikot
въртене	spin
въртене	spinning
въртене	ikutan
въртене	rotation
въртене	ikot
сул	sul
атоми	atoms
облак	ulap
хищници	predators
съмнения	pagdududa
съмнения	duda
съмнения	doubt
съмнения	alinlangan
реагира	react
продължения	sequels
възможна	maaari
възможна	posible
възможна	possible
възможна	maari
възможна	posibleng
джоан	joanne
джоан	joan
румънска	romanian
легендите	legends
енрике	enrique
мелбърн	melbourne
синоним	magkasingkahulugan
синоним	synonym
мрамор	marmol
водопад	talon
часовник	orasan
икономисти	ekonomista
тезата	thesis
притежание	pagkontrol
отказа	tumanggi
обединено	united
обединено	nagkakaisa
послание	mensahe
послание	message
пясък	buhangin
пясък	sand
пясък	sands
вселена	sansinukob
вселена	universe
горещо	hot
горещо	mainit
океания	oceania
споразумения	kasunduan
смесен	mixed
смесен	magkahalong
съществени	mahalaga
съществени	mahahalagang
надеждата	umaasa
надеждата	umasa
надеждата	sana
надя	nadia
устав	statute
победители	winners
гимнастика	gymnastics
предградие	naik
нестор	nestor
тенденции	uso
тенденции	trend
тенденции	uso
кратер	crater
въглероден	karbon
въглероден	carbon
залцбург	salzburg
мак	mac
мак	mack
уникални	natatanging
уникални	kakaibang
уникални	unique
уникални	natatangi
осветена	lit
осветена	maliwanag
влияния	nakakaimpluwensiya
влияния	impluwensya
паркър	parker
красив	pogi
красив	gwapo
логото	logo
унищожаване	sirain
унищожаване	wasakin
унищожаване	itapon
унищожаване	destruction
тувалу	tuvalu
изчисления	kalkulasyon
алис	alice
консултант	consultant
познание	kaalaman
познание	knowledge
скулптури	iskultura
трансфер	paglilipat
трансфер	ilipat
трансфер	transfer
пивоварна	brewery
офанзива	nakakasakit
хървати	croats
куинсланд	queensland
споменато	nabanggit
споменато	binanggit
баскетбол	basketbol
баскетбол	basketball
бирмингам	birmingham
кралици	queens
взрив	bang
взрив	sabog
взрив	pagsabog
уникална	natatanging
уникална	kakaibang
уникална	unique
уникална	natatangi
оръдието	cannon
ралф	ralph
недостатъци	pagkukulang
предложи	alok
предложи	offer
посещения	pagbisita
бот	bot
зърно	utong
зърно	butil
запаси	stocks
здравословни	healthy
здравословни	malulusog
здравословни	malusog
противоречия	controversy
съперник	karibal
съперник	kalaban
поетът	makata
съгласието	pahintulot
верен	loyal
верен	tapat
верен	faithful
антоан	antoine
руси	blonde
руси	blond
палубата	kubyerta
палубата	deck
господ	god
господ	diyos
антиохия	antioch
антиохия	antioquia
аякс	ajax
руда	ore
скоби	staples
скоби	braces
фрази	parirala
тунел	tunnel
картофи	patatas
картофи	potato
картофи	patatas
инфекции	impeksiyon
уолис	wallis
елита	pili
елита	elite
изхода	sketch
изхода	outlet
еквивалент	katumbas
еквивалент	equivalent
експеримент	eksperimento
арабска	arab
арабска	arabic
арабска	arabe
арабска	arabo
арабска	arabian
батак	batak
ислям	islam
риска	panganib
замени	palitan
ярко	brightly
ярко	bright
ярко	maliwanag
иврит	griyego
иврит	ebreo
иврит	hebreo
петдесет	fifty
джефри	geoffrey
джефри	jeffrey
номинирана	nominee
номинирана	nominate
иконата	imahen
иконата	icon
епидемия	pagkalat
епидемия	salot
епидемия	epidemya
крус	cruz
племенница	pamangkin
племенница	niece
кристоф	christophe
кристоф	christoph
гьоте	goethe
селекция	selection
селекция	pagpili
предадени	sinira
предадени	transmitted
предадени	bumigay
отпред	harapan
отпред	harap
джесика	jessica
пътувания	journeys
пътувания	bumiyahe
пътувания	travel
пътувания	paglalakbay
пътувания	trips
бай	bai
застрашени	endangered
толстой	tolstoy
ибрахим	ibrahim
постановка	setup
плуване	lumangoy
плуване	lumalangoy
плуване	swimming
ъгъла	kanto
ъгъла	sulok
астрономически	astronomical
ръба	gilid
ръба	edge
ръба	dulo
лири	quid
лири	lira
лири	pounds
жозеф	joseph
науру	nauru
нож	kutsilyo
антоанета	antoinette
изключителни	exclusive
изключителни	eksklusibo
изключителни	eksklusibong
изключителни	natatanging
стадий	entablado
стадий	yugto
стадий	stage
арка	arko
арка	arch
феномен	phenomena
феномен	kababalaghan
пакет	bundle
пакет	pakete
пакет	package
цецилий	caecilius
дружба	pagkakaibigan
дружба	pakikipagkaibigan
фази	phases
гигантски	giant
гигантски	higante
гигантски	napakalaki
означение	designation
сюзън	susan
сеул	seoul
фламандски	flemish
традиционна	tradisyunal
традиционна	tradisyonal
следите	track
борса	palitan
борса	palit
обичам	nagmahal
обичам	love
обичам	nagmamahal
психоанализа	sikoanalisis
панония	pannonia
панчо	pancho
погребани	ibaon
погребани	buried
тор	fertilizer
тор	pataba
тор	tor
тор	thor
мита	mito
мита	myth
мита	tungkulin
доказано	pinatunayan
доказано	napatunayan
клонове	sanga
клонове	sangay
витамин	bitamina
витамин	vitamin
духове	multo
духове	multong
спад	tanggihan
обвивка	sheath
обвивка	shell
приключване	pagkumpleto
приключване	pagsasara
публична	publiko
публична	pampubliko
вулкан	bulkan
вулкан	vulcan
бунтове	stonewall
осветление	lighting
осветление	ilaw
повторение	uulit
повторение	paguulit
повторение	replay
повторение	ulitin
хайделберг	heidelberg
папи	popes
дъблин	dublin
парламентът	parlyamento
свършва	matatapos
кодове	codes
ренесанс	renaissance
зигфрид	siegfried
шеста	ikaanim
мощен	powerful
мощен	makapangyarihang
пътуват	bumiyahe
пътуват	travel
пътуват	paglalakbay
градината	hardin
марш	marsh
търнър	turner
матиас	mathias
матиас	mattias
матиас	matias
матиас	matias
провал	pagkabigo
сухо	tuyo
сухо	tuyong
северозападния	northwestern
предна	harapan
предна	harap
предна	frontal
автобуси	bus
дъга	rainbow
дъга	bahaghari
дъга	arc
изящни	katangi
удобно	maginhawa
удобно	komportable
удобно	kumportable
двойна	dobleng
двойна	double
двойна	doble
постигането	nakamit
постигането	achievement
команди	utos
мъртви	patay
телефон	phone
телефон	telepono
телефон	telephone
телефон	telepono
фокус	focus
фокус	tuon
редиците	ranks
чести	karaniwan
чести	karaniwang
дион	dion
дион	dionne
ела	dumating
ела	darating
ела	lumapit
армстронг	armstrong
триумф	pagtatagumpay
манхатън	manhattan
томпсън	thompson
записки	notes
записки	tala
прадеш	pradesh
пепел	ashes
пепел	ash
тактика	tactics
тактика	taktika
тактика	taktika
репресии	repression
изстрелян	inilunsad
инфекция	impeksiyon
инфекция	impeksiyon
инфекция	infection
влечуги	reptilya
влечуги	reptiles
синдром	syndrome
приемник	host
приемник	pinadalhan
приемник	tatanggap
приемник	receiver
банда	banda
банда	gang
конкуренция	paligsahan
конкуренция	kompetisyon
променлива	variable
чудо	marvel
чудо	miraculous
чудо	himala
чудо	milagro
чудо	miracle
чудо	taka
чудо	nagtataka
чудо	wonder
кобург	coburg
багдад	baghdad
променено	nagbago
променено	binago
променено	pinalitan
променено	nagpabago
променено	binago
чума	salot
борд	lupon
борд	board
консумация	consumption
консумация	paggamit
дракон	dragon
посочен	tinukoy
лук	sibuyas
лук	sibuyas
младежта	kabataan
крилете	wings
крилете	pakpak
арканзас	arkansas
електричество	elektrisidad
електричество	kuryente
електричество	electric
институти	institutes
привилегии	privilege
привилегии	pribilehiyo
привилегии	pribilehiyo
седмицата	linggo
седмицата	lingguhan
седмицата	lingo
хюсеин	hussein
хюсеин	hussain
батман	batman
чужденци	dayuhan
кафяв	brown
кафяв	kayumanggi
предполагат	imungkahi
предполагат	suggest
предполагат	iminumungkahi
предполагат	magmungkahi
вселенски	ekumenikal
включено	pinapagana
включено	pinagana
включено	kasama
включено	nasama
пръстените	singsing
пръстените	rings
напредък	progreso
вековете	siglo
вековете	daantaon
рейчъл	rachel
ниши	nishi
роуз	rose
увреждания	disable
увреждания	kapansanan
съществена	mahalaga
съществена	mahahalagang
колинс	collins
дарвин	darwin
братислава	bratislava
снаряди	sigay
снаряди	shells
нели	nelly
нели	nellie
септимий	septimius
отмъщение	vengeance
отмъщение	paghihiganti
повреди	damage
повреди	pinsala
президентски	presidential
любима	minamahal
екипировка	kagamitan
депутатите	mps
стабилност	katatagan
бедни	mahirap
бедни	kawawang
бюрото	kawanihan
словашки	eslobako
царуването	reign
тръба	pipe
тръба	tubo
тръба	tube
месото	karne
такси	taxi
такси	taksi
такси	cab
такси	bayad
албумите	album
албумите	albums
лош	bad
лош	masamang
лош	masama
докторат	doctorate
разработване	development
разработване	pagpapaunlad
разработване	unlad
разработване	pagbuo
документа	dokumento
запазено	reserved
запазено	nakapreserba
математическа	matematikal
айнщайн	einstein
коридор	corridor
лора	laura
лора	lora
плячка	manghuli
плячка	booty
параклиса	kapilya
пера	feathers
къс	cus
достатъчна	sapat
кореспонденти	correspondents
лоша	bad
лоша	masamang
лоша	masama
достъпен	mapupuntahan
закрито	panloob
закрито	indoor
зигмунд	sigmund
петрол	petrol
петрол	pump
петрол	langis
петрол	oil
петрол	petroleum
лихтенщайн	liechtenstein
беатрис	sanaysay
беатрис	beatrice
беатрис	beatriz
суматра	sumatra
форуми	forums
кадафи	gaddafi
зареждане	load
зареждане	singil
зареждане	charge
зареждане	nilo
харисън	harrison
елзас	alsace
добавка	addition
добавка	karagdagan
добавка	supplement
добавка	madagdagan
интервал	pagitan
интервал	interval
лингвистика	lingguwistika
моделите	models
моделите	modelo
панорама	panorama
лидия	lydia
възможен	maaari
възможен	posible
възможен	possible
възможен	maari
възможен	posibleng
пелопонес	peloponnese
раул	raul
миграция	paglilipat
миграция	migration
митове	myths
мюзикъл	musikal
мюзикъл	musical
работилница	workshop
галактика	galaxy
клиент	customer
клиент	kustomer
клиент	kliyente
клиент	client
завой	turn
завой	lumiko
завой	bend
речи	speeches
емили	emilie
емили	emily
светкавица	flash
светкавица	kidlat
светкавица	lightning
мазнини	fats
мазнини	taba
мазнини	mataba
самоубийство	magpakamatay
самоубийство	pagpapakamatay
завършила	nagtapos
достигане	maaabot
достигане	maabot
достигане	naabot
достигане	naaabot
достигане	abot
достигане	abutin
достигане	naaabot
крайни	grabe
крайни	grave
смесена	mixed
смесена	magkahalong
проектиран	pagkakagawa
проектиран	dinisenyo
проектиран	idinisenyo
соломон	salomon
соломон	solomon
екрана	screen
джеси	jessie
джеси	jesse
гласни	vowels
съчетава	pinagsasama
преобразува	pinapalitan
преобразува	nagpalit
глазгоу	glasgow
растат	lumago
растат	paglaki
растат	paramihin
съкровище	sweetheart
съкровище	kayamanan
астероид	asteroid
кейн	cain
кейн	kane
кейн	cane
кейн	caine
унищожена	nawasak
положително	positive
положително	positibong
положително	positibo
положително	positibo
заплата	sahod
заплата	suweldo
моравия	morabya
страбон	strabo
антропология	antropolohiyang
американци	amerikano
ренесанса	renaissance
богатството	yaman
кръгли	round
кръгли	bilog
лена	lena
етажа	sahig
ограничаване	pagbabawal
ограничаване	limitasyon
ограничаване	pumipigil
ограничаване	limitasyon
ограничаване	limitahan
ограничаване	containment
конник	rider
доза	dosis
доза	dosis
хендрикс	hendricks
хендрикс	hendrix
измервания	pagsukat
емблема	sagisag
емблема	emblem
пиеро	pierrot
пиеро	piero
петра	petra
мускул	masel
мускул	kalamnan
мускул	muscle
тбилиси	tbilisi
разкрити	nagsiwalat
колонията	kolonya
сиви	gray
сиви	abo
сиви	grey
полезна	makatutulong
полезна	nakatulong
полезна	nakakatulong
показани	ipinapakita
показани	ipapakita
крайници	limbs
размножаване	breeding
размножаване	aanak
размножаване	pagpaparami
статуята	rebulto
статуята	statue
териториално	teritoryal
верни	loyal
верни	totoo
верни	true
верни	tapat
верни	faithful
алпите	alpes
демо	demo
демо	pagpapakita
архиви	records
архиви	talaan
архиви	archives
архиви	arkibo
архиви	archive
документите	dokumentong
документите	documents
документите	dokumento
вечеря	hapunan
вечеря	hapunan
вечеря	supper
