dhe	dan
anëtarë	ahli
anëtarë	members
dite	hari
spanja	sepanyol
futbollist	footballer
rritje	meningkat
rritje	tingkatkan
rritje	pertumbuhan
rritje	tumbesaran
josé	josé
alpes	alpes
katërt	keempat
lojtari	player
lojtari	pemain
kultura	kebudayaan
kultura	budaya
tjeter	next
tjeter	selanjutnya
tjeter	seterusnya
nder	kehormatan
nder	honour
nder	maruah
nder	maruah
nder	kehormatan
titull	caption
titull	tajuk
titull	gelaran
klasike	berkelas
klasike	klasik
klasike	classic
hasan	hassan
hasan	hasan
dashur	sayang
dashur	dear
kuvendi	perhimpunan
kuvendi	assembly
artikull	artikel
artikull	item
skënderbeu	skanderbeg
haute	haute
ligji	perundangan
ligji	law
tuaj	your
popullor	popular
nëna	ibu
nëna	bonda
lart	tinggi
qytete	bandaraya
qytete	bandar
plot	full
plot	kenyang
plot	penuh
pashë	gergaji
pashë	saw
grupin	berkumpulan
grupin	group
grupin	kumpulan
ndodh	happening
enver	enver
dihet	known
dihet	dikenali
dihet	diketahui
dihet	tau
dihet	kenali
dihet	tahu
vdekje	kematian
vdekje	death
vdekje	maut
vdekje	ajal
shtete	negara
struktura	kemudahan
struktura	fasiliti
struktura	struktur
struktura	struktur
struktura	kemudahan
struktura	fasiliti
foto	photo
foto	foto
foto	picture
foto	gambar
foto	gambar
foto	foto
mark	tanda
mark	mark
ngjyrë	warna
ngjyrë	colour
ngjyrë	warna
ngjyrë	cat
ngjyrë	dakwat
shkencor	saintifik
aktiv	active
aktiv	aktif
jete	lifetime
jete	life
jete	hidup
jete	kehidupan
jete	hidupan
nivel	aras
marrëdhëniet	perhubungan
marrëdhëniet	hubungan
marrëdhëniet	perhubungan
marrëdhëniet	hubungan
marrëdhëniet	relationship
marrëdhëniet	hubungan
tetë	lapan
png	png
ndihmë	pertolongan
ndihmë	bantu
ndihmë	bantuan
ndihmë	help
ndihmë	membantu
qëndron	kepanjangan
qëndron	stand
krijoi	dicipta
joseph	yusuf
joseph	joseph
zgjedhjet	pilihanraya
zgjedhjet	election
zgjedhjet	pilihanraya
diellit	ahd
diellit	sun
diellit	matahari
diellit	mentari
skuadrës	teammate
mbretëria	kingdom
mbretëria	kerajaan
michael	michael
ruse	rusia
ruse	ruse
aktori	pelakon
thjesht	hany
thjesht	cuma
thjesht	hanya
vlerë	nilai
njëkohësisht	serentak
pjesët	bahagian
ndryshime	perubahan
euro	euro
euro	euro
ebu	ebu
ebu	abu
faqen	page
faqen	mukasurat
faqen	halaman
nationalcaps	nationalcaps
huaja	asing
huaja	foreign
rrallë	jarang
rrallë	rare
rrallë	jarang
diku	somewhere
artistik	artistik
territorin	wilayah
ndahet	perkongsian
ndahet	terkongsi
ndahet	dikongsi
ndahet	berkongsi
ndahet	dikongsikan
will	will
will	akan
orë	jam
orë	jam
minuta	minit
anglez	inggeris
cdo	setiap
qendror	pusat
vii	vii
britanike	british
martin	martin
tokat	lands
tokat	tanah
karl	karl
karl	carl
këmbë	kaki
këmbë	kaki
këmbë	kaki
këmbë	leg
masë	sukatan
masë	ukur
masë	mengukur
ati	ayah
ati	bapa
ati	father
ati	ayahanda
ati	ati
nevojë	memerlukan
nevojë	perlukan
nevojë	perlu
nevojë	need
zhvillim	perkembangan
zhvillim	pembangunan
kombit	bangsa
kombit	nation
emrat	nama
emrat	names
solli	dibawa
etnike	etnik
gjysmë	semi
gjysmë	separa
gjysmë	separuh
gjysmë	haif
gjysmë	half
fitues	pemenang
kanada	kanada
kanada	canada
modern	moden
shihet	dilihat
shihet	seen
shihet	dilihat
shihet	ditonton
shihet	dipandang
xvi	xvi
malore	gunung
malore	mountain
malore	pergunungan
rrit	meningkat
rrit	tingkatkan
tradicionale	traditional
tradicionale	tradisional
regjisor	pengarah
fifa	fifa
ndikim	impak
ndikim	hentaman
ndikim	pengaruh
angli	england
angli	inggeris
van	van
rajon	rantau
rajon	wilayah
rajon	kawasan
socialiste	sosialis
dërguar	penghantaran
dërguar	dihantar
dërguar	hantar
dërguar	sent
dërguar	dihantar
durrës	durrës
durrës	durres
ndjekur	diekori
ndjekur	diikuti
ndjekur	dikejar
probleme	masalah
probleme	buai
probleme	masalah
probleme	menyusahkan
ekzistojnë	wujud
vajza	puteriku
vajza	daughter
vajza	girls
bej	bey
map	peta
duart	tangan
verës	summer
hapësirë	ruang
hapësirë	space
hapësirë	angkasa
ndryshuar	ditukar
ndryshuar	diubahsuai
sasi	jumlah
sasi	amaun
qëllimi	gol
qëllimi	matlamat
qëllimi	goal
nationalgoals	nationalgoals
ortodokse	ortodoks
shpall	isytiharkan
shum	sangat
shum	shum
stamboll	istanbul
karakter	aksara
karakter	watak
ngjyra	warna
ngjyra	colour
ngjyra	warna
ngjyra	colours
ngjyra	warna
ngjyra	warna
përreth	sekeliling
përreth	keliling
përreth	disekeliling
përreth	sekitar
ura	jambatan
ura	jambatan
mbrojtës	defender
mbrojtës	protector
mbrojtës	pelindung
asgjë	nothing
peshkopi	biskop
peshkopi	bishop
albania	albania
londër	london
ahmet	ahmet
ahmet	ahmad
pune	kerja
pune	bekerja
pune	berkerja
pune	berfungsi
pune	bekerja
stadium	stadium
jan	jan
banorëve	penduduk
ngjarjet	peristiwa
ngjarjet	acara
beteja	pertempuran
beteja	peperangan
beteja	pertempuran
mustafa	mustafa
udhëheqës	leader
udhëheqës	pemimpin
gjakut	blood
gjakut	darah
fillimi	awai
los	los
bizantine	byzantine
haxhi	ziarah
haxhi	hajj
haxhi	haji
haxhi	hagi
fitore	win
fitore	menang
fitore	kemenangan
fitore	victory
albert	albert
shumicën	majoriti
shumicën	majority
html	html
bar	rumput
bar	bar
fakulteti	fakulti
kushtuar	berdedikasi
dikur	sekali
detyrë	duti
detyrë	kewajipan
detyrë	assignment
detyrë	tugasan
detyrë	tugas
turk	turk
turk	halwa
turk	turki
turk	turkish
cup	piala
cup	cup
cup	cawan
ekipi	pasukan
ekipi	team
fetar	agama
fetar	keagamaan
detyruar	dipaksa
detyruar	terpaksa
black	black
black	hitam
rritet	membesar
rritet	berkembang
rritet	membesar
rritet	membesar
latine	latina
#ddd	#ddd
profesionale	profesional
profesionale	professional
liqeni	tasik
liqeni	lake
përmendet	disebut
përmendet	disebutkan
album	album
teatri	teater
teatri	teater
albumi	album
lindor	timur
ndonjëherë	terkadang
ndonjëherë	kadang
ndonjëherë	kadangkala
ndonjëherë	sometimes
press	tekan
press	akhbar
kategorinë	kategori
web	web
web	sesawang
seksioni	seksyen
seksioni	bahagian
live	live
version	version
version	versi
turqi	turkey
turqi	turki
milionë	juta
milionë	million
arabe	arab
bashkia	munisipaliti
bashkia	perbandaran
lufte	war
lufte	perang
lufte	peperangan
komandant	komander
pushtimit	penaklukan
shkollat	sekolah
shkollat	mazhab
regjistruar	berdaftar
regjistruar	didaftarkan
regjistruar	dirakam
regjistruar	direkod
procesi	process
procesi	proses
den	den
trupi	body
trupi	bodi
trupi	badan
international	antarabangsa
juan	juan
bëhen	become
ofron	menawarkan
ofron	tawaran
bashkimin	penyatuan
organizata	organisasi
organizata	pertubuhan
organizata	organisasi
organizata	pertubuhan
organizata	organisasi
organizata	pertubuhan
person	individu
person	orang
person	person
objekte	barangan
objekte	item
objekte	objek
youthclubs	youthclubs
fuqishëm	kuat
aktive	active
aktive	aktif
bujqësore	pertanian
bujqësore	perladangan
bujqësore	bertani
bujqësore	pertanian
pranuar	diterima
pranuar	accepted
takon	meets
takon	memenuhi
revista	magazine
revista	majalah
revista	majalah
gruaja	wanita
gruaja	perempuan
gruaja	isteri
gruaja	wife
qafë	leher
shërbim	perkhidmatan
shërbim	khidmat
shërbim	servis
shërbim	service
shërbim	diservis
ministër	menteri
man	mann
man	lelaki
jashtëm	luaran
pyrénées	pyrénées
burg	penjara
burg	penjara
dinastia	dinasti
france	france
france	perancis
debutimin	debut
romak	roman
romak	rom
peter	peter
franca	france
franca	perancis
kimike	kimia
ndërtimi	construction
ndërtimi	pembinaan
ndërtimi	binaan
arkitektura	arkitek
arkitektura	rekabentuk
arkitektura	senibina
degë	cawangan
degë	cabang
degë	dahan
degë	outlet
degë	cawangan
khan	khan
greqisht	greek
greqisht	yunani
përtej	beyond
allahu	allahu
allahu	allah
allahu	allah
serbisë	serbia
louis	louis
elemente	unsur
ajrore	aerial
përkthyer	diterjemah
këngët	lagu
këngët	songs
gurë	batu
gurë	batu
gurë	batuan
gurë	rocks
shoqata	persatuan
shoqata	association
shoqata	perkaitan
përcaktuar	ditakrifkan
përcaktuar	ditakrif
king	raja
king	king
program	aturcara
program	aplikasi
program	program
humbje	kerugian
humbje	kerugian
humbje	tewaskan
humbje	kekalahan
valencia	valencia
lindja	timur
lindja	lahir
lindja	melahirkan
lindja	birth
lindja	kelahiran
lindja	beranak
vdekja	kematian
vdekja	death
vdekja	maut
vdekja	ajal
fjalët	perkataan
les	les
sjellë	dibawa
sjellë	bawa
sjellë	bawak
femra	betina
femra	perempuan
femra	betina
femra	wanita
femra	perempuan
mbyllur	dikunci
mbyllur	berkunci
mbyllur	ditutup
mbyllur	tertutup
first	pertama
first	first
first	dulu
first	dahulu
marrëveshje	perjanjian
marrëveshje	agreement
marrëveshje	persetujuan
marrëveshje	deal
marrëveshje	perjanjian
shfaq	display
shfaq	tunjuk
shfaq	papar
arkeologjike	arkeologi
mit	mit
mit	mitos
pranoi	mengaku
pranoi	diakui
pranoi	admitted
pranoi	diterima
pranoi	accepted
rezultatet	hasil
rezultatet	keputusan
krejt	semua
antike	antique
antike	antik
antike	purba
antike	kuno
antike	antik
zyrtarisht	officially
titulli	tajuk
titulli	gelaran
rilindjes	renaissance
humbi	lost
humbi	kehilangan
humbi	hilang
santa	santa
tregime	cerita
bashkëpunim	kolaborasi
bashkëpunim	kerjasama
jugosllavisë	yugoslavia
shpella	gua
shpella	gua
shpella	caves
elektronike	electronics
elektronike	elektronik
elektronike	elektronik
elektronike	electronic
maleve	ganang
maleve	banjaran
maleve	pergunungan
shërben	hidang
kilometra	kilometer
kilometra	kilometer
kulla	tower
kulla	menara
shkëmb	batu
shkëmb	rock
shkëmb	tebing
shkëmb	jurang
shkëmb	cliff
zot	allah
zot	gosh
zot	tuhan
zot	lord
funksion	function
funksion	fungsi
sipër	top
sipër	diatas
financiare	kewangan
vlerat	nilai
zëri	sound
zëri	bunyi
zëri	suara
zëri	voice
zëri	audio
malin	gunung
malin	mount
malin	lekap
malin	malin
forcë	kekuatan
forcë	force
forcë	paksa
përbëjnë	pose
xhami	masjid
xhami	gelas
xhami	kaca
xhami	glass
xhami	masjid
xhami	masjid
xhami	mosque
komunist	komunis
perëndimor	barat
perëndimor	western
tim	tim
magnetike	magnet
magnetike	magnetik
magnetike	magnetic
proces	process
proces	proses
konsideruar	dianggap
konsideruar	dipertimbangkan
clubnat	clubnat
xiv	xiv
ballkan	balkan
ballkan	balkan
zakonshme	biasa
flet	bercakap
flet	menuturkan
festivali	festival
festivali	perayaan
holandë	belanda
holandë	holland
holandë	belanda
përmendur	disebut
përmendur	disebutkan
përmendur	disaman
fotografi	photo
fotografi	foto
fotografi	fotografi
fotografi	gambar
fotografi	foto
fotografi	pictures
fotografi	gambar
prodhimi	output
prodhimi	keluaran
prodhimi	production
prodhimi	pengeluaran
prodhimi	produksi
vazhduar	berterusan
dashuri	love
dashuri	cinta
temperatura	suhu
temperatura	suhu
serbia	serbia
youthyears	youthyears
vazhdimisht	konsisten
vazhdimisht	berterusan
roma	rom
roma	roma
këngëtar	penyanyi
këngëtar	singer
kalaja	castle
kalaja	istana
kalaja	kubu
kalaja	benteng
rilindja	renaissance
përpjekje	cubaan
përpjekje	percubaan
përpjekje	usaha
banuar	didiami
banuar	dihuni
banuar	resided
detare	marin
detare	marine
detare	maritime
detare	maritim
secili	setiap
secili	each
mbështetur	disokong
gratë	wanita
gratë	perempuan
kulturor	kebudayaan
kulturor	budaya
sistemet	sistem
pierre	pierre
famshme	famous
shtuar	ditambah
kompania	syarikat
kategoria	kategori
herët	early
herët	dini
herët	awal
vendim	decision
vendim	keputusannya
vendim	keputusan
social	social
social	sosial
saktë	betulkan
saktë	betul
gol	gol
gol	gol
gol	matlamat
gol	goal
britanik	british
përfunduar	completed
përfunduar	dilengkapkan
përfunduar	selesai
përfunduar	tamat
ben	ben
instituti	institute
instituti	institut
njëjtë	sama
njëjtë	same
online	online
shërbeu	menghidang
shërbeu	dihidangkan
letër	kertas
letër	huruf
letër	letter
problemet	masalah
formula	formula
njësia	unit
njësia	utiliti
energji	tenaga
rregullt	biasa
rregullt	regular
rregullt	teratur
diskutimet	perbincangan
diskutimet	perbincangan
diskutimet	diskusi
druri	wooden
druri	kayu
druri	wood
druri	pokok
librat	books
librat	buku
spanjës	sepanyol
kujdes	perhatian
kujdes	watch
kujdes	tonton
mbuluar	diliputi
mbuluar	covered
përfundimisht	akhirnya
tema	topic
tema	tema
kufizuar	limited
kufizuar	terhad
kufizuar	terhad
kufizuar	dihadkan
pavarësinë	kemerdekaan
utc+	utc+
red	merah
red	red
tom	tom
theksuar	emphasised
rusia	rusia
rusia	russia
shkaktuar	mencetuskan
shkaktuar	dicetus
shkaktuar	dicetuskan
zezë	black
zezë	hitam
ftohtë	sejukkan
ftohtë	sejuk
kokë	kepala
emra	nama
emra	names
bajram	bayram
bajram	bajram
udhëhequr	led
muret	tembok
muret	dinding
zhvillohet	bangunkan
zhvillohet	develop
zhvillohet	evolve
armë	senjata
armë	weapon
armë	senjata
armë	senapang
armë	pistol
armë	gun
armë	senapang
teknike	teknikal
formimin	membentuk
formimin	bentukkan
deti	sea
deti	laut
trupin	body
trupin	bodi
trupin	badan
sud	sud
katalonia	catalonia
lojtar	player
lojtar	pemain
seine	seine
shkuar	gone
problem	masalah
problem	problem
problem	masaalah
objekt	object
objekt	objek
brendshëm	interior
brendshëm	dalaman
metal	logam
metal	metal
nis	mulakan
nis	start
nis	mula
nis	pelancaran
nis	nis
përfaqësues	perwakilan
përfaqësues	wakil
përfaqësues	perwakilan
armatosur	bersenjatakan
armatosur	bersenjata
martuar	berkahwin
prishtina	priština
zënë	busy
zënë	sibuk
kan	cannes
kan	kan
studimi	study
studimi	kajian
perandor	maharaja
perandor	kaiser
familjet	families
familjet	keluaga
familjet	keluarga
bregu	coast
termi	terma
maja	maya
maja	maja
maja	yis
role	peranan
programi	program
japoni	jepun
britania	britain
britania	britannia
krijimi	penciptaan
sipërme	upper
india	india
fiton	menang
kuvendin	convent
roli	peranan
prejardhje	latarbelakang
element	item
google	google
rrethuar	dikelilingi
qindra	seratus
qindra	ratus
qindra	beratus
qindra	ratusan
dritë	ringan
dritë	cahaya
dritë	light
nëntë	sembilan
nëntë	kesembilan
llojet	jenis
rexhep	recep
thomas	thomas
vendoset	bertempat
vendoset	disebarkan
letrar	sastera
max	max
sportive	sukan
egër	liar
egër	liar
egër	biadab
egër	fierce
egër	garang
egër	sengit
fushat	bidang
fushat	medan
mbrojtje	pertahanan
mbrojtje	pertahanan
mbrojtje	perlindungan
faza	fasa
faza	bertahap
faza	pentas
faza	panggung
faza	tahap
gjithsej	total
gjithsej	jumlah
drejtues	kemudi
drejtues	steering
drejtues	stereng
manchester	manchester
has	muka
shprehje	ungkapan
shprehje	expression
shprehje	ekspresi
princ	putera
baza	base
baza	pengkalan
ndonëse	sungguhpun
ndonëse	walaupun
ndonëse	walau
ndonëse	though
ndonëse	meskipun
ndonëse	walaupun
ndonëse	walau
normale	normal
shpirtërore	rohani
shërbyer	menghidang
shërbyer	dihidangkan
park	park
park	taman
shah	shah
shah	catur
shah	chess
valign	valign
festa	parti
festa	percutian
festa	holiday
gjuhët	bahasa
gjuhët	lidah
naim	naim
politikë	dasar
politikë	politik
mësimet	pelajaran
mësimet	pengajaran
mësimet	ajaran
mundi	beat
mundi	rentak
mundi	ditewaskan
mundi	dikalahkan
mundi	defeated
teoria	teori
psh	like
psh	ibarat
hershëm	early
hershëm	dini
hershëm	awal
autorit	hakcipta
mbaroi	selesai
mbaroi	tamat
term	terma
hyrje	entrance
hyrje	dalat
hyrje	capaian
hyrje	kemasukan
hyrje	login
sri	sri
detyra	duti
detyra	kewajipan
detyra	tugasan
detyra	assignment
detyra	tugasan
detyra	tugas
gjendja	status
shkenca	ilmu
shkenca	sains
end	hujung
end	penghujung
ballkanit	balkan
muhammad	muhammad
trup	body
trup	bodi
trup	badan
lojë	game
lojë	permainan
lojë	permain
barabartë	menyamai
barabartë	sama
barabartë	setara
poet	penyair
poet	pujangga
finlandë	finland
kuptim	deria
kuptim	akal
bayern	bayern
ndryshon	menukar
ndryshon	perubahan
përballë	opposite
sali	sali
sëmundje	penyakit
sëmundje	penyakit
sëmundje	penyakit
sëmundje	sickness
sëmundje	penyakit
përdoruesit	penguna
përdoruesit	pemakai
përdoruesit	users
përdoruesit	pengguna
dega	cawangan
projekti	projek
mbante	bore
imam	imam
dëshmi	bukti
dëshmi	testimoni
dëshmi	kalis
dëshmi	bukti
dëshmi	buktinya
popull	people
popull	orang
popull	rakyat
popull	orng
popull	ummah
popull	bangsa
popull	nation
australia	australia
rhône	rhône
sheh	lihat
javë	minggu
javë	minggu
alexander	alexander
prindërit	ibubapa
ndryshimet	perubahan
mbretërore	regal
mbretërore	royal
mbretërore	diraja
org	org
henry	henry
donte	dicari
donte	teringin
donte	wanted
gjithçka	semuanya
gjithçka	segalanya
mijëra	ribuan
mijëra	beribu
energjia	tenaga
simbol	simbol
tempujt	kuil
lejuar	diizinkan
lejuar	dibenarkan
lejuar	dibenarkan
anët	pinggir
anët	tepi
anët	sisinya
shtesë	tambahan
shtesë	extra
shtesë	supplement
shtesë	tambahan
listë	senarai
origjinal	original
europian	eropah
kongresit	kongres
abdullah	abdullah
lejon	lets
lejon	membolehkan
rënë	fallen
rënë	jatuh
shënime	nota
shënime	keratan
artist	artis
artist	artist
vazhdueshme	pemalar
vazhdueshme	berterusan
shekuj	berkurun
gjata	panjang
gjata	long
muzikë	muzik
muzikë	music
ide	idea
ide	idea
liri	freedom
liri	kebebasan
vëllezërit	saudara
vëllezërit	brothers
sekretar	setiausaha
final	muktamad
final	final
shpellat	gua
shpellat	caves
përkatësisht	masing
agim	subuh
agim	fajar
agim	sunrise
varet	bergantung
varet	depends
varet	tergantung
windows	tetingkap
date	date
date	tarikh
kongresi	kongres
elbasan	elbasan
jugor	selatan
xiii	xiii
amerika	amerika
amerika	america
vdes	die
vdes	mati
vdes	tenat
vdes	nazak
manastirit	biara
pjesërisht	partly
pjesërisht	sebahagiannya
pjesërisht	agak
pjesërisht	sebahagiannya
kishë	kapel
kishë	gereja
kishë	church
model	model
metoda	kaedah
metoda	kaedah
kina	china
kina	cina
nxënës	pelajar
nxënës	murid
nxënës	pelajar
nxënës	student
nxënës	magang
interes	minat
interes	interest
interes	faedah
çështjet	persoalan
çështjet	isu
antonio	antonio
viii	viii
relativisht	comparatively
trupave	pasukan
trupave	pasukan
ministria	kementerian
hapi	step
hapi	langkah
shprehur	diungkap
shprehur	diungkapkan
mbahet	dipegang
mbahet	ditahan
mbahet	diadakan
mbahet	dikekalkan
mbahet	diselenggara
ndahen	dipisahkan
ndahen	berpisah
ndahen	berasingan
ndahen	berasingan
ndërtesa	bangunan
ndërtesa	membina
ndërtesa	bangunan
italisht	itali
muzeu	muzium
klima	iklim
vlerësuar	dihargai
christian	christian
christian	kristian
greqia	yunani
greqia	greece
baba	baba
baba	dad
baba	ayah
baba	ayah
baba	bapa
baba	father
baba	ayahanda
rumani	romania
porta	gate
porta	porta
ushtri	tentera
ushtri	army
gazetar	wartawan
gazetar	wartawan
grupet	berkumpulan
grupet	kumpulan
grupet	groups
detyrën	duti
detyrën	kewajipan
krahasim	perbandingan
abu	abu
krahina	wilayah
krahina	provinsi
richard	richard
ndryshim	perubahan
ndryshim	ubah
ndryshim	perbezaan
vlen	berbaloi
vlen	bernilai
vlen	worth
vlen	layak
ekonomi	ekonomi
ekonomi	ekonomi
sytë	mata
rus	rusia
rus	rus
uçk	kla
kodër	bukit
kodër	hill
veprim	action
veprim	tindakan
veprim	aksi
veprim	laga
ndaluar	terlarang
ndaluar	dilarang
ndaluar	diharamkan
ndaluar	banned
ndaluar	dilarang
pozita	jawatan
shoqëria	masyarakat
shoqëria	persahabatan
master	sifu
master	master
punimet	works
punimet	berfungsi
themelues	mengasaskan
themelues	pengasas
dobët	pengsan
dobët	lemah
lokal	tempatan
moment	momen
moment	moment
direkt	direct
direkt	langsung
direkt	directly
isa	isa
politika	politik
kryeqytet	modal
kryeqytet	capital
besim	iman
besim	kepercayaan
besim	keyakinan
besim	kepercayaan
besim	trust
besim	kepercayaan
besim	confident
pushteti	tenaga
pushteti	power
pushteti	kuasa
pop	pop
website	website
feja	agama
pastër	bersih
pastër	tulen
pastër	murni
pastër	pure
stil	style
stil	gaya
stil	subjenis
stil	bergaya
stil	stail
but	boot
but	but
studio	studio
fazën	fasa
islamike	islam
islamike	islamist
vëllai	saudara
vëllai	brother
vëllai	abg
serbë	serbia
armatosura	bersenjatakan
armatosura	bersenjata
verë	summer
verë	summertime
verë	anggur
verë	wain
kuptohet	difahami
gjëra	perkara
gjëra	barangan
gjëra	stuff
gjëra	barang
urbane	urban
erës	kincir
erës	angin
teksti	teks
ligjore	perundangan
ligjore	legal
përpjekjet	cubaan
përpjekjet	percubaan
personal	personal
personal	peribadi
ndarja	berkongsi
ndarja	perkongsian
ndarja	sekatan
ndarja	perpisahan
bregdetare	pesisir
kompani	syarikat
kompani	syarikat
tokësore	kebumian
tokësore	duniawi
ekonomia	ekonomi
ekonomia	ekonomi
ari	ari
ari	beruang
ari	bear
ari	emas
ari	gold
media	media
dyte	second
dyte	kedua
dielli	ahd
dielli	sun
dielli	matahari
dielli	mentari
friedrich	friedrich
origjinale	asli
origjinale	tulen
origjinale	genuine
origjinale	original
anije	kapal
anije	ships
anije	kapal
anije	ship
anije	sampan
anije	bot
anije	perahu
anije	boat
indi	india
shoqëri	syarikat
shoqëri	masyarakat
gjak	blood
gjak	darah
përrua	creek
egjipt	mesir
xii	xii
lule	bunga
lule	flowers
lule	bunga
lule	flower
pyll	hutan
pyll	hutan
speciale	speciale
speciale	istimewa
speciale	special
carlos	carlos
makina	machine
makina	mesin
makina	mesingan
makina	car
makina	kereta
makina	cars
makina	kereta
përshkruar	dihuraikan
përshkruar	digambarkan
përshkruar	diterangkan
producent	pengeluar
përfaqëson	mewakili
gjatësia	length
gjatësia	panjang
përshtatshme	bersesuaian
përshtatshme	fitting
përshtatshme	pas
arabisht	arab
berlin	berlin
kitarë	guitar
kitarë	gitar
përgatitur	menyedia
përgatitur	prepare
anti	anti
mbajt	dipegang
mbajt	ditahan
mbajt	diadakan
flasin	bincang
flasin	bercakap
flasin	bercakap
flasin	cakap
gur	batu
gur	batu
gur	rock
special	istimewa
special	special
dendësia	ketumpatan
vone	terlewat
vone	mendiang
vone	late
vone	lambat
vone	larut
figurë	imej
figurë	figure
përshkruan	menghuraikan
përshkruan	merangka
organet	organ
shokët	rakan
shokët	rakan
trajneri	pelatih
trajneri	coach
trajneri	jurulatih
gjermanisht	jerman
sërish	lagi
sërish	semula
aftë	berkemahiran
aftë	berkebolehan
aftë	mampu
teatrin	teater
teatrin	teater
marre	direbut
marre	diambil
marre	taken
spanjolle	sepanyol
american	american
american	amerika
moshë	usia
moshë	umur
hindu	hindu
air	udaranya
air	udara
air	air
prapa	belakang
prapa	punggung
prapa	rear
prapa	belakang
veprimet	tindakan
kategorisë	kategori
japonia	jepun
gjysmën	separa
gjysmën	separuh
gjysmën	haif
gjysmën	half
vendas	tempatan
vendas	prt
vendas	domestik
vendas	tabii
beograd	belgrade
arkeologjik	arkeologi
grua	wanita
grua	perempuan
niveli	aras
mysliman	muslim
klub	club
klub	kelab
përmbledhje	rumusan
përmbledhje	ringkasan
përmbajtja	kandungan
përmbajtja	kandungannya
përmbajtja	kandungan
austro	austro
çlirimtare	pembebasan
qytetare	civic
qytetare	sivik
qytetare	warganegara
qytetare	citizen
tradita	tradisi
tradita	tradisi
della	della
copa	kepingan
copa	potongan
copa	cebisan
elementet	unsur
giovanni	giovanni
lëshuar	dikeluarkan
lëshuar	dilepaskan
lëshuar	released
lëshuar	dikeluarkan
mesëm	medium
dukshëm	kelihatan
dukshëm	tampak
dukshëm	kebolehlihatan
das	das
official	rasmi
official	official
dashuria	love
dashuria	cinta
shfaqur	dipaparkan
akademia	akademi
akademia	academy
free	free
nacional	nacional
det	sea
det	laut
zvicër	switzerland
tash	sekarang
tash	skrg
tash	now
tash	kini
juaj	your
dikush	seseorang
dikush	someone
dikush	seseorang
piktura	melukis
piktura	lukisan
piktura	mengecat
piktura	lukisan
verior	utara
verior	northern
tërësisht	menyeluruh
tërësisht	sepenuhnya
mbajnë	carry
shoqatës	persatuan
shoqatës	association
shoqatës	perkaitan
studiuar	dikaji
studiuar	dipelajari
studiuar	belajar
shekujve	berkurun
ngjashëm	serupa
ngjashëm	seiras
mbushur	muatkan
mbushur	dimuatkan
mbushur	dipenuhi
mbushur	diisi
banka	banks
banka	bank
banka	bank
folur	dituturkan
marrëdhënie	persetubuhan
marrëdhënie	perhubungan
marrëdhënie	hubungan
marrëdhënie	relationship
plan	plan
duhen	memerlukan
duhen	perlukan
duhen	perlu
duhen	need
dyshim	syak
dyshim	kemusykilan
dyshim	ragu
sllave	slavic
shenjë	tanda
shenjë	petanda
shenjë	sign
shenjë	tandatangan
bashkim	union
bashkim	kesatuan
bashkim	penyatuan
bashkim	reunion
thatë	kering
artin	seni
artin	kesenian
afërsisht	roughly
nderi	kehormatan
nderi	honour
nderi	maruah
nderi	maruah
nderi	kehormatan
vaj	minyak
ndersa	semasa
sotëm	todays
rinisë	pemuda
rinisë	belia
milan	milan
dhoma	bilik
dhoma	room
dhoma	bilik
dhoma	room
datë	date
datë	tarikh
kish	kis
kish	kish
artikujt	artikel
gjeneral	umum
gjeneral	jeneral
gjeneral	general
show	tunjuk
show	papar
institucionet	institusi
institucionet	lembaga
kufijtë	sempadan
kufijtë	jidar
kufijtë	margin
doktor	dok
doktor	doc
doktor	doctor
doktor	doktor
personi	individu
personi	orang
personi	person
mëparshme	terdahulu
mëparshme	sebelumnya
mëparshme	previous
ligj	perundangan
ligj	law
futur	diperkenalkan
futur	berkenalan
futur	disisip
futur	dimasukkan
futur	diselitkan
prodhim	output
prodhim	keluaran
prodhim	product
prodhim	produk
prodhim	production
prodhim	pengeluaran
prodhim	produksi
prodhim	pengilangan
prodhim	perkilangan
gjerësisht	meluas
çmime	harga
çmime	anugerah
çmime	hadiah
varg	julat
varg	string
varg	rentetan
line	line
line	garisan
sekretari	setiausaha
fort	ketat
fort	erat
fort	susah
fort	hard
fort	keras
fort	strong
fort	kukuh
fort	kuat
fort	fort
shoqëruar	didampingi
shoqëruar	ditemani
shoqëruar	disertai
shoqëruar	dikawal
valle	dance
valle	tarian
valle	menari
valle	gelek
industriale	industri
industriale	industrial
industriale	perindustrian
mëparshëm	terdahulu
mëparshëm	sebelumnya
mëparshëm	previous
piktor	pelukis
stili	style
stili	gaya
stili	subjenis
stili	bergaya
stili	stail
ndikuar	dipengaruhi
ndikuar	terjejas
filmat	filem
filmat	movies
filmat	cereka
filmat	filem
teori	teori
natën	malam
andrea	andrea
marr	dapatkan
fisi	clan
fisi	suku
fisi	puak
fisi	suku
klasa	kelas
klasa	kelas
klasa	class
kampion	champ
kampion	juara
manuel	manuel
mbretërinë	kerajaan
butë	gentle
butë	lembut
butë	soft
butë	lembut
butë	licin
karakteristike	characteristic
skenë	adegan
skenë	scene
skenë	pentas
skenë	panggung
skenë	tahap
ndikimi	impak
ndikimi	hentaman
ndikimi	pengaruh
daniel	daniel
publikuar	diterbitkan
tekst	teks
institutit	institute
institutit	institut
futbolli	soccer
futbolli	bolasepak
