και	그리고
οργανισμός	대행사
οργανισμός	대리점
τούρκους	터키인
ρόλος	역할
απόλλων	아폴로
ιστότοπος	웹사이트
νοσοκομείο	병원
κριτικές	리뷰
πολιτικοί	정치인들
πολιτικοί	정치인
πολιτικοί	정치가
δει	읽음
εκδόθηκε	발급
εκδόθηκε	발행
όριο	한계
όριο	제한
όριο	극한
βουλγαρίας	불가리아
προφανώς	명백히
προφανώς	명백하게
εμπόριο	상거래
εμπόριο	커머스
εμπόριο	상업
εμπόριο	무역
εμπόριο	트레이드
ανάγκες	필요
τίτλοι	증권
τίτλοι	타이틀
τίτλοι	제목
χάρτη	지도
χάρτη	헌장
χάρτη	전세
ελληνίδα	그리스어
ελληνίδα	그리스
προηγούμενη	이전
έντονα	강력하게
στόχος	목적
στόχος	목표
στόχος	타깃
στόχος	대상
στόχος	타겟
αυστρία	오스트리아
άνοιξη	봄이
άνοιξη	스프링
ηλικίας	연령
ηλικίας	나이에
ηλικίας	나이
φέρεται	대접
φέρεται	취급
συγκροτήματα	밴드
συγκροτήματα	어셈블리
σκοπός	목적
διαμερίσματα	아파트
λόγια	words
λόγια	단어
παραλία	바닷가
παραλία	해변
παραλία	비치
παραιτήθηκε	사임
παραιτήθηκε	사직
δυτικό	웨스턴
δυτικό	서부
δυτικό	서양
συνεχώς	지속적으로
συνεχώς	끊임없이
συνεχώς	지속적으로
εξαίρεση	예외
εξαίρεση	제외
εξαίρεση	배제
εξαίρεση	예외
αιτία	이유
αιτία	원인
ξεκινά	시작
αθλητική	애슬레틱
πολιτισμός	문화
πολιτισμός	문명
τράπεζα	뱅크
τράπεζα	은행
καπ	cap
καπ	cfp
διαφορετική	달라
διαφορετική	다름
διαφορετική	다르다
εκκλησίες	교회
υποψήφιος	후보
υποψήφιος	후보자
πύργος	타워
σχολεία	학교
ντέιβιντ	데이비드
ντέιβιντ	다윗
ντέιβιντ	데이빗
ντέιβιντ	다비드
προπονητή	코치
συζητήσεις	토론
συζητήσεις	논의
συζητήσεις	토론
συζητήσεις	논쟁
αρχαίο	고대
προώθηση	홍보
προώθηση	프로모션
προώθηση	승진
προώθηση	홍보
προώθηση	홍보하기
επίσκοπος	비숍
επίσκοπος	주교
πλούσια	부자
παράσταση	공연
παράσταση	성과
παράσταση	성능
παράσταση	표시
παράσταση	보이기
παράσταση	공연
περάσει	패스
πολωνία	폴란드
απόλλωνα	아폴로
σοφία	소피아
σοφία	소피아
σοφία	지혜
παρουσίαση	프레젠테이션
δυνατόν	가능한
δυνατόν	가능
αναγνώριση	증명
αναγνώριση	식별
αναγνώριση	신분증
αναγνώριση	인식
σήμα	신호
σήμα	신호기
σήμα	시그널
σήμα	위젯
σήμα	배지
σήμα	뱃지
σήμα	명함
αεροσκάφος	항공기
χρόνος	시간
χρόνος	타임
χρόνος	time
πράξεις	작전
πράξεις	운영
πράξεις	행동
πράξεις	활동
πράξεις	동작
πράξεις	액션
φίλιππος	펠리페
φίλιππος	필립
δυνατό	강한
δυνατό	스트롱
βασιλείς	킹스
τουρκική	터키식
τουρκική	터키어
τουρκική	터키
επάνω	윗층
επάνω	위층
τέταρτη	넷째
τέταρτη	네번째
ύφος	스타일
χώρους	공간
χώρους	공백
τούρκοι	터키인
παραστάσεις	공연
περιοδικά	잡지
παρακαλώ	부탁합니다
παράγοντες	에이전트
παράγοντες	요인
τεχνικές	테크닉
τεχνικές	기법
αστέρας	항성
φυτά	식물
φυτά	식물학
αγίων	성인인
προτάσεις	추천
προτάσεις	제안
προτάσεις	추천
σύμβουλος	충고
σύμβουλος	컨설턴트
τεχνολογία	기술
όπλα	무기
όπλα	무기
όπλα	총기
έκρηξη	분출
έκρηξη	폭발
έκρηξη	폭발
συνέλευση	조약
συνέλευση	협약
συνέλευση	컨벤션
επιτυχίες	성공
βασιλικό	로열
βασιλικό	로얄
πάρκο	파크
πάρκο	공원
ποίηση	문학
ανατολικό	동부
ανατολικό	이스트
ανατολικό	동쪽
ανατολικό	동부
ανατολικό	동방
διαστάσεις	차원
διαστάσεις	크기
διαστάσεις	차원
ερείπια	폐허
ασφάλεια	안보
ασφάλεια	보안
ασφάλεια	안전
ασφάλεια	안전성
ασφάλεια	보험
γραφείο	사무소
γραφείο	사무실
γραφείο	오피스
γραφείο	데스크
γραφείο	책상
καθημερινή	매일
καθημερινή	일상
καθημερινή	일일
καθημερινή	데일리
καθημερινή	일간
καθημερινή	일상
καθημερινή	평일
εσωτερική	내부
απλή	단순
απλή	간단
απλή	심플
απλή	단순한
απλή	간단하다
απλή	간단한
αρχεία	파일
αρχεία	레코드
διάκριση	차별
διάκριση	구별
επιστολή	편지
ιταλικά	이탈리아
ιταλικά	이탈리아인
ιταλικά	이탈리아어
πιθανότητα	확률
πιθανότητα	확률론
πιθανότητα	가능성
μόσχα	모스크바
εξέδωσε	발급
εξέδωσε	발행
ηρακλή	허큘리스
ηρακλή	헤라클레스
καλιφόρνια	캘리포니아
πέρασμα	패스
έμβλημα	엠블렘
γύρος	라운드
παύλος	파울로스
παύλος	파울로
παύλος	바울
παύλος	파울
γερμανικό	독일
γερμανικό	독일인
γερμανικό	독일어
βρετανική	브리티시
βρετανική	영국인
βρετανική	영국
συγκρούσεις	갈등
συγκρούσεις	분쟁
συγκρούσεις	갈등
συγκρούσεις	갈등이
συγκρούσεις	충돌
συγκρούσεις	분쟁
χειμώνα	겨울
χειμώνα	윈터
πράσινο	녹색
πράσινο	그린
πράσινο	초록색
πράσινο	초록
δία	제우스
δία	목성
δία	목성의
εταιρείες	회사
εφημερίδες	신문
εφημερίδες	신문
εφημερίδες	종이
εφημερίδες	신문
εφημερίδες	페이퍼
εφημερίδες	서류
αρχαιολογικό	고고학
μουσικός	음악가
μουσικός	연주자
μουσικός	뮤지션
χρήματα	머니
χρήματα	돈이
τραγουδίστρια	가수
τραγουδίστρια	싱어
βερολίνο	베를린
κλίμακα	스케일
κλίμακα	축척
κλίμακα	척도
κλίμακα	규모
ανέβηκε	업로드
μέλλον	미래
μέλλον	퓨처
κύκλος	서클
κύκλος	circle
κύκλος	주기
κύκλος	순환
κύκλος	사이클
νωρίτερα	아까
βιέννη	비엔나
δεδομένου	주어진
πρότεινε	추천
βασιλείας	바젤
εφαρμογές	애플리케이션
εφαρμογές	어플리케이션
αλλάξει	변경되었습니다
αλλάξει	바꿨다
αλλάξει	변경됨
αιώνες	세기
ιστορίες	스토리
ιστορίες	소식
ισπανικά	스페인어
βρετανικό	브리티시
βρετανικό	영국인
βρετανικό	영국
έρευνες	설문조사
έρευνες	수사
έρευνες	탐구
έρευνες	조사
έρευνες	연구
έρευνες	문의
εκλογή	선거
πρακτική	실무
πρακτική	실용적
πρακτική	실용
πρακτική	연습생
πρακτική	연습
ρίζες	뿌리
ρίζες	뿌리기
μερικοί	일부
ποιητές	시인
σύνδεση	로그인
σύνδεση	커넥션
σύνδεση	연결
σύνδεση	연결
σύνδεση	링크
σύνδεση	연결
σύνδεση	연결하기
αυτοκίνητα	자동차
αυτοκίνητα	차량
πλευρές	측면
τεράστια	거대
τεράστια	거대한
τεράστια	어마어마한
διαδίκτυο	인터넷
νούμερο	숫자
νούμερο	번호
καφέ	갈색
καφέ	브라운
καφέ	커피
οδός	노선
οδός	경로
οδός	거리가
οδός	스트리트
οδός	거리
οδός	길거리
οδός	도로
οδός	로드
συμπεριλαμβανομένων	포함
γνωστές	알려진
άμυνας	방위
άμυνας	국방
άμυνας	방어
άμυνας	디펜스
μάτια	눈빛
επιγραφή	비문
εκδηλώσεις	이벤트
εκδηλώσεις	행사
σερβία	세르비아
ποικιλία	다양성
ποικιλία	다양체
ποικιλία	버라이어티
κώστα	코스타
χρονικά	연대기
δολοφονία	암살
δολοφονία	살인사건
δολοφονία	살인죄
δολοφονία	살인
αθλητής	운동선수
αθλητής	육상선수
φιλόσοφος	철학자
φιλόσοφος	철학
παρασκευή	금요일
παρασκευή	프라이데이
καθήκοντα	작업
καθήκοντα	태스크
καθήκοντα	의무
απώλειες	상실
απώλειες	손실
απώλειες	손해
απώλειες	손실
απώλειες	사상자
αποφοίτησε	졸업
εκπομπή	방송
εκπομπή	방출
εκπομπή	배출
κινητήρα	엔진
κινητήρα	모터
κινητήρα	전동기
τόμας	토머스
τόμας	토마스
απλό	단순
απλό	간단
απλό	심플
απλό	단순한
απλό	간단하다
απλό	간단한
απλό	평원
απλό	평범
εβδομάδα	주일
εβδομάδα	일주일
έρχεται	출시
έρχεται	coming
επιστήμες	사이언스
επιστήμες	과학
επιστήμες	과학
αυλή	마당
επαγγελματική	프로페셔널
επαγγελματική	프로
επαγγελματική	전문
επαγγελματική	전문가
γαλλικό	프랑스
γαλλικό	프랑스어
γαλλικό	프렌치
γαλλικό	프랑스인
φήμη	평판
φήμη	명성
φήμη	명성
φήμη	페임
φήμη	소문
δημοσίευσε	게시
ευρέως	널리
κόλπο	속임수
κόλπο	트릭
τύμπανα	드럼
τύμπανα	드럼
τύμπανα	드럼은
ανακάλυψη	찾기
ανακάλυψη	발견
ανακάλυψη	찾아보기
ανακάλυψη	디스커버리
ανακάλυψη	발견
ιδρυτής	설립자
ιδρυτής	창시자
ιδρυτής	창립자
διαφορές	차이와
διαφορές	차이
διαφορές	차이점
διαφορές	분쟁
κινήσεις	moves
κινήσεις	움직임
κινήσεις	움직임
πυρήνα	핵심
πυρήνα	코어
πυρήνα	커널
ποιος	who
νόμπελ	노벨
κανονική	정규
κανονική	보통
κανονική	정규
κανονική	보통
κανονική	평범
κανονική	정상
αδελφή	여동생
αδελφή	언니
αδελφή	누나
άγαλμα	동상
άγαλμα	여신상
άγαλμα	조각상
βραζιλία	브라질
βορρά	북부
βορρά	북쪽
βορρά	노스
δύσκολο	열심히
δύσκολο	하드
δύσκολο	어려워
δύσκολο	어려운
δύσκολο	어려움
δύσκολο	어려워
προσπαθεί	시도
αριθμούς	숫자
ιερουσαλήμ	예루살렘
στρατόπεδο	캠프
εννέα	아홉
διαφορετικό	달라
διαφορετικό	다름
διαφορετικό	다르다
αλήθεια	진실
αλήθεια	진리
αλήθεια	정말로
αλήθεια	정말
ποσότητα	수량
διαδρομή	노선
διαδρομή	경로
διαδρομή	경로
διαδρομή	path
νερά	워터스
σουηδία	스웨덴
λατινική	라틴
λατινική	라틴어
έκφραση	표현
έκφραση	표현식
υπολογιστή	컴퓨터
γνωστοί	알려진
προσφορά	입찰
προσφορά	쿠폰
φρούριο	포트리스
φρούριο	요새
φρούριο	포트
φρούριο	요새
παρατηρήσεις	발언
παρατηρήσεις	관찰
παρατηρήσεις	관측
παρατηρήσεις	댓글
δίκη	재판
αρκετοί	여러개
σχόλια	댓글
νομική	법률
νομική	합법적인
γράμμα	편지
πνεύμα	스피릿
πνεύμα	정신
βουνά	산맥
παλιό	늙은
παλιό	오래된
τομείς	섹터
συμφωνώ	동의
συρία	시리아
γενιά	세대
κατανομή	분석
κατανομή	할당
κατανομή	분포
κατανομή	분배
κατανομή	배포
κατανομή	배포판
στίχους	노랫말
κλειστό	비공개
κλειστό	닫힌
αυτοκίνητο	자동차
αυτοκίνητο	차량
αυτοκίνητο	자동차
κατάταξη	순위
κατάταξη	랭킹
κατάταξη	분류법
κατάταξη	분류학
κατάταξη	분류
κατάταξη	랭킹
δικαιοσύνης	정의
μεξικό	멕시코
φυσικός	자연
φυσικός	천연
φυσικός	물리학자
τουρνουά	토너먼트
τουρνουά	대회
τουρνουά	토너먼트
αντίτυπα	복사
αντίτυπα	복사본
αντίτυπα	사본
ημερολόγιο	달력
ημερολόγιο	캘린더
ημερολόγιο	일기장
ημερολόγιο	다이어리
ημερολόγιο	일기
ημερολόγιο	학술
ημερολόγιο	학술지
ημερολόγιο	저널
στατιστικά	통계
στατιστικά	통계학
βασικές	기본
βασικές	기초
βασικές	베이직
στυλ	스타일스
στυλ	스타일
στυλ	스타일
ήλιο	헬륨
τοπικές	로컬
τοπικές	현지
ρεάλ	진짜
ρεάλ	리얼
ρεάλ	레알
γράφτηκε	서면
βοηθός	조교
βοηθός	조수
βοηθός	보조
βοηθός	구원자
βοηθός	도우미
βοηθός	부관
ελβετία	스위스
αναζήτηση	찾기
αναζήτηση	검색
αναζήτηση	검색하기
αναζήτηση	퀘스트
βιομηχανία	업계
βιομηχανία	산업
υποστήριξε	지원합니다
υποστήριξε	지원
υποστήριξε	지원함
καλλιτεχνικό	예술적
τεύχος	이슈
τεύχος	문제
εσύ	당신은
εσύ	귀하
εσύ	당신
μπάσκετ	농구
επιστρέφει	반환
επιστρέφει	리턴
μουσικοί	음악가
μουσικοί	연주자
μουσικοί	뮤지션
κοιλάδα	골짜기
κοιλάδα	밸리
κοιλάδα	계곡
προϊόν	제품
παλάτι	궁궐
παλάτι	궁전
συγχώνευση	합병
συγχώνευση	병합
συγχώνευση	합치기
συγχώνευση	통합
εμπειρία	경험
εμπειρία	체험
σκηνές	장면
σκηνές	텐트
αθλητικά	운동화
αθλητικά	스포츠
χρυσός	황금
χρυσός	골든
χρυσός	골드
χρυσός	황금
φίλος	친구
τρίτος	세번째
τρίτος	셋째
σύγκριση	비교
ανακοινώθηκε	발표
επιστήμονες	과학자
περιφέρειες	지역
ηττήθηκε	패배
δώδεκα	twelve
δικηγόρος	변호사
δικηγόρος	변호사
πρίγκιπας	프린스
πρίγκιπας	왕자
έφυγε	gone
οδηγός	드라이버
οδηγός	운전사
οδηγός	안내서
οδηγός	가이드
οδηγός	안내
δρόμος	거리가
δρόμος	스트리트
δρόμος	거리
δρόμος	길거리
δρόμος	도로
δρόμος	로드
τελικός	기말고사
τελικός	파이널
τελικός	결승전
τοπικά	국소
τοπικά	로컬
τοπικά	현지
πίστη	믿음
πίστη	신념
πίστη	신앙
πίστη	충성
πίστη	멤버십
παραδοσιακά	전통적
παραδοσιακά	전통적인
παραδοσιακά	전통
παραδοσιακά	전통적으로
προέλευση	출처
ισχυρή	강력
ισχυρή	강력한
ισχυρή	강력하다
διαχείριση	관리하기
διαχείριση	관리
διαχείριση	경영
διαχείριση	관리
σταδιοδρομία	경력
σταδιοδρομία	직업
σταδιοδρομία	커리어
σταδιοδρομία	커리어
ιράν	이란
πιθανό	가능성
πιθανό	가능한
πιθανό	가능
τζορτζ	조지
τζορτζ	죠지
συναυλίες	연주회
συναυλίες	콘서트
αίμα	피피
αίμα	블러드
αίμα	혈액
ιστορικές	역사
βελτίωση	개선하기
βελτίωση	개선
βελτίωση	향상
βελτίωση	개선
βελτίωση	개선하기
βελτίωση	향상
βελτίωση	개선
βελτίωση	향상
βελτίωση	개선
βέλγιο	벨기에
διάμετρος	직경
διάμετρος	지름
εξωτερική	외부
κτήριο	건물
κτήριο	건축
κτήριο	빌딩
αστυνομία	경찰
αστυνομία	경찰관
επιμέλεια	양육
επιμέλεια	구류
πτήση	항공편
πτήση	비행
αλεξάνδρεια	알렉산드리아
στίχοι	노랫말
απευθείας	직접
απευθείας	직통
απευθείας	direct
απευθείας	다이렉트
σύμβολα	기호
σύμβολα	상징
ρωσικά	러시아인
ρωσικά	러시아어
πρίγκιπα	프린스
πρίγκιπα	왕자
ηλίας	엘리아스
ηλίας	엘리어스
φυλή	클랜
φυλή	부족
φυλή	레이스
φυλή	경주
φυλή	인종
φυλή	경쟁
βενετία	베네치아
βενετία	베니스
χαρακτήρας	성격
χαρακτήρας	문자
χαρακτήρας	캐릭터
χαρακτήρας	인물
δέχεται	수락
κόστος	비용
κόστος	비용
τύποι	유형
σύζυγο	배우자
σύζυγο	남편
σύζυγο	마누라
σύζυγο	와이프
σύζυγο	아내
δημοκρατικό	민주당
σκωτίας	스코틀랜드
σκωτίας	스코틀랜드
σκωτίας	스코틀랜드인
λατινικά	라틴
λατινικά	라틴어
εγκαταστάθηκαν	정착
δυνατή	강한
δυνατή	스트롱
μέτρο	측정
μέτρο	측도
κλασική	클래식
κλασική	고전주의
κλασική	고전
κλασική	클래식
κλασική	고전
πιάνο	피아노
διπλό	더블
μηχανική	역학
μηχανική	공학
μηχανική	엔지니어링
απώλεια	상실
απώλεια	손실
πραγματική	실제
ψήφους	득표
ψήφους	투표
αποστολές	발송
αποστολές	미션
κυριακή	일요일
βουνό	산악
ανθρώπινη	인간
ανθρώπινη	인체
ανθρώπινη	인간인
πωλήσεις	매출
πωλήσεις	영업
πωλήσεις	판매
γεωμετρία	지오메트리
γεωμετρία	기하학
ερρίκος	헨리
σωστά	오른쪽
σωστά	정답
σωστά	올바른
άνοιξε	오픈
άνοιξε	열기
τρόπους	방법
τρόπους	예의
τρόπους	매너
κάποτε	한번
κάποτε	once
εμπορικό	쇼핑몰
νικήτρια	승리자
νικήτρια	우승자
νικήτρια	winner
νικήτρια	승자
γιουγκοσλαβίας	유고슬라비아
σοβαρά	진심
σοβαρά	심각하게
σοβαρά	진지하게
αφαίρεση	삭제
αφαίρεση	지우기
αφαίρεση	제거
αφαίρεση	삭제하기
αφαίρεση	제거
συμπτώματα	증상
συμπτώματα	증세
προσωρινά	일시적
προσωρινά	일시적으로
προσωρινά	임시
προσωρινά	일시적
υδρογόνου	수소
εντούτοις	그러나
κύτταρα	세포
συνέντευξη	인터뷰
συνέντευξη	면접
ρουμανία	루마니아
ρουμανία	루마니아인
ρουμανία	루마니아어
συνάντηση	만나
συνάντηση	모임
συνάντηση	회의
συνάντηση	만남
συνάντηση	미팅
μετακόμισε	감동
λουδοβίκος	루이스
λουδοβίκος	루이
αντ	개미
αντ	대신
αντ	대신에
ανακάλυψε	발견됨
λογισμικό	소프트웨어
ενέργειες	행동
ενέργειες	활동
ενέργειες	동작
ενέργειες	액션
πολωνίας	폴란드
αεροπορία	항공
μαδρίτης	마드리드
σωματείο	동맹
σωματείο	연맹
σωματείο	유니언
σωματείο	연합
παρόν	현재
παρόν	선물
ιησού	예수
νομίσματα	동전
νομίσματα	코인
νομίσματα	통화
νομίσματα	화폐
πρακτικά	실무
πρακτικά	실용적
πρακτικά	실용
σημαντικός	중요
σημαντικός	중요하다
ενεργό	활성화
ενεργό	활동
ενεργό	액티브
ενεργό	활성
προβολή	프로젝션
προβολή	도법
προβολή	투영
προβολή	표시
προβολή	표시하기
προβολή	디스플레이
προβολή	조회
προβολή	보기
ρυθμό	속도
ρυθμό	페이스
ρυθμό	템포
ρυθμό	리듬
συνελήφθη	체포
βορειοδυτικά	북서쪽
βορειοδυτικά	노스웨스트
βορειοδυτικά	북서부
βορειοδυτικά	북서
καλλιτέχνης	음악가
καλλιτέχνης	예술가
καλλιτέχνης	아티스트
καλλιτέχνης	아티스트가
άντζελες	앤젤레스
μαύρη	검은색
μαύρη	검정
μαύρη	검정색
μαύρη	블랙
στήλη	칼럼
στήλη	기둥
νόμισμα	통화
νόμισμα	화폐
νόμισμα	동전
αξιωματικός	책임자
αξιωματικός	경관
αξιωματικός	경찰관
αξιωματικός	장교
συλλογές	컬렉션
συλλογές	모음집
δημιουργώντας	만들기
στόλου	함대
στόλου	플리트
καταστράφηκε	파괴됨
καθηγητή	교수
καθηγητή	교수님
καρδιά	하트
καρδιά	심장
καρδιά	마음
στάδια	경기장
στάδια	단계
στάδια	스텝
στάδια	걸음
στάδια	단계
καθαρά	지우기
καθαρά	지우
καθαρά	맑음
καθαρά	청소
καθαρά	깨끗한
καθαρά	깨끗하다
καθαρά	net
αντίπαλο	라이벌
αντίπαλο	상대
αντίπαλο	상대편
αντίπαλο	상대성
ολοκλήρωση	완성
ολοκλήρωση	통합
ολοκλήρωση	완료
ολοκλήρωση	완성
τέταρτο	넷째
τέταρτο	네번째
θεωρίες	이론
ιταλοί	이탈리아인
ανεξάρτητη	독립
ανεξάρτητη	독립적
εργαστήριο	실험실
εργαστήριο	연구소
εργαστήριο	연구실
εργαστήριο	워크샵
εργαστήριο	워크숍
εργαστήριο	lab
εργαστήριο	연구실
εργαστήριο	실험실
αντικατέστησε	교체
αντικατέστησε	대체
αντικατέστησε	바꾸기
δείγμα	표본
δείγμα	견본
δείγμα	샘플링
δείγμα	샘플
δείγμα	견본
δημιουργήθηκαν	생성
δημιουργήθηκαν	만들었습니다
πληροφορία	정보
πορτογαλία	포르투갈
πού	어디서
πού	어디
πού	어디에
πού	어디로
ονομασίες	이름
παραμονή	이브
παραμονή	에이브
παραμονή	머무르지
παραμονή	머물러
παραμονή	숙박
παραμονή	머무르고
ελάχιστα	최소
ελάχιστα	최소
απαιτείται	필요함
απαιτείται	필수
μεγάλωσε	길러
νομικά	법적으로
νομικά	법률
νομικά	합법적인
διαχειριστής	운영자
διαχειριστής	관리자
διαχειριστής	관리자
διαχειριστής	매니저
διαχειριστής	운영자
διαχειριστής	관리자
πολεμικό	군함
ακρίβεια	정밀도
ακρίβεια	정밀
ακρίβεια	정확도
ακρίβεια	정밀도
ακρίβεια	정확성
υγεία	체력
υγεία	헬스
υγεία	건강
υγεία	보건
ιαπωνίας	재팬
ιαπωνίας	일본
πολέμους	전쟁
υπογραφή	서명
υπογραφή	사인
υπογραφή	서명
σταθμοί	스테이션
θεώρημα	정리
αναγέννηση	르네상스
αναγέννηση	rebirth
σταμάτησε	중단됨
προηγούμενο	선례
προηγούμενο	이전
μέσος	평균
επάγγελμα	직업
επάγγελμα	점령
αγωνιστής	전투기
αγωνιστής	파이터
ιράκ	이라크
διάλυση	해산
διάλυση	해체
μέγα	메가
πρωτοβουλία	이니셔티브
μηχανικός	수리공
μηχανικός	기술자
μηχανικός	엔지니어
μηχανικός	공학자
αριθμοί	수치
αριθμοί	피규어
αριθμοί	숫자
εμπορίου	상거래
εμπορίου	커머스
εμπορίου	상업
εμπορίου	무역
εμπορίου	트레이드
οπτικά	시각
οπτικά	비주얼
οπτικά	광학
οπτικά	광안리
οπτικά	광화문
έληξε	종료되었습니다
γάμος	혼인
γάμος	결혼
γάμος	결혼식
γάμος	웨딩
μηχανή	머신
μηχανή	기계
μηχανή	엔진
βραζιλίας	브라질
ειδικές	구체적
ειδικές	특정
ειδικές	구체
πότε	언제쯤
πότε	언제
εγχώρια	국내
ισπανική	스페인어
βασιλεία	바젤
βασιλεία	통치
βασιλεία	reign
όπερα	opera
όπερα	오페라
λεπτομέρειες	세부사항
λεπτομέρειες	상세
λεπτομέρειες	자세히
λεπτομέρειες	세부사항
νήσοι	제도
συγκέντρωσε	조립
όψη	조회
όψη	보기
εργαλεία	도구
ευθύνη	책임
ευθύνη	책임
ευθύνη	책임감
εργάζεται	웍스
εργάζεται	작동
εργάζεται	작품
δίδαξε	가르쳐
κανονικά	일반적으로
νικητές	우승자
νικητές	수상자
νικητές	승자
μα	그런데
μα	그러나
μα	근데
μα	하지만
φοιτητές	학생
φοιτητές	학생들
φοιτητές	유학생
οδηγήσει	리드
αποφάσεις	결정
αποφάσεις	판단
κύκλου	주기
κύκλου	순환
κύκλου	사이클
εγκατάσταση	설치
εγκατάσταση	시설
εγκατάσταση	설치하기
εγκατάσταση	설치
αναφοράς	참조
αναφοράς	참고
νόημα	의미
ψηφοφορία	투표
ψηφοφορία	투표
βρετανός	브리티시
βρετανός	영국인
βρετανός	영국
ατμόσφαιρα	대기
ατμόσφαιρα	분위기
τύπους	유형
άμυνα	방위
άμυνα	국방
άμυνα	방어
άμυνα	디펜스
άμυνα	방위
άμυνα	국방
άμυνα	방어
άμυνα	디펜스
απεικόνιση	묘사
απεικόνιση	표시
απεικόνιση	표시하기
απεικόνιση	디스플레이
απεικόνιση	일러스트
απεικόνιση	삽화
εκτίμηση	추정치
εκτίμηση	추정
εκτίμηση	추산
σχετικό	상대
σχετικό	상대적
σχετικό	친척
σχετικό	관련
σχετικό	관련성
σχετικό	관련
βράδυ	저녁
ποσό	금액
τέχνες	예술
παντρεμένος	결혼
μεθόδους	수단
μεθόδους	메서드
μεθόδους	방법
τελετή	의식
κόμης	카운트
συγκέντρωση	농도
συγκέντρωση	수집
συγκέντρωση	모임
ήττες	손해
ήττες	손실
αφήνοντας	떠나
αφήνοντας	떠나기
ασθενείς	환자
ασθενείς	환자들
δυστυχώς	불행히도
τάξεις	교실
τάξεις	클래스
τάξεις	수업
ρόλους	역할
νέοι	청년
νέοι	청소년
νέοι	젊음
νέοι	청춘
πολ	파울로스
πολ	파울로
πολ	바울
πολ	파울
κοινά	타겟
απόπειρα	시도
λεπτό	얇은
παράγοντας	팩터
παράγοντας	인자
παράγοντας	요인
ηχογραφήσεις	녹음
ηχογραφήσεις	레코딩스
ηχογραφήσεις	레코딩
ηχογραφήσεις	레코드
εκατοστά	센티미터
εκατοστά	인치
ορχήστρα	밴드
ορχήστρα	오케스트라
ορχήστρα	교향악단
άνοιγμα	오픈
άνοιγμα	열기
άνοιγμα	오프닝
άνοιγμα	개봉
χαρακτηριστική	특성
χαρακτηριστική	특징
ιρλανδία	아일랜드
δεκάδες	수십
υγρό	촉촉한
υγρό	수분
υγρό	수액
υγρό	액체
υγρό	액체
υγρό	리퀴드
υγρό	젖은
υγρό	젖어
ηγέτες	리더
ηγέτες	지도자
ζευγάρι	커플
ζευγάρι	부부
ιωσήφ	조셉
ιωσήφ	요제프
ιωσήφ	조제프
ιωσήφ	조지프
ιωσήφ	요셉
αργεντινή	아르헨티나
αργεντινή	아르헨티나인
καλλιτέχνη	음악가
καλλιτέχνη	예술가
καλλιτέχνη	아티스트
καλλιτέχνη	아티스트가
αλβανία	알바니아
πριγκίπισσα	공주
πριγκίπισσα	공주님
πριγκίπισσα	프린세스
ήχου	오디오
σχεδιασμό	설계
σχεδιασμό	디자인
παρόμοιο	비슷함
παρόμοιο	유사한
παρόμοιο	비슷한
παρόμοιο	유사
αθλητικός	애슬레틱
δημοψήφισμα	국민투표
πουλιά	새들
ποιότητα	품질
ποιότητα	퀄리티
ποιότητα	화질
ποιότητα	화질이
σύντομη	짧게
σύντομη	쇼트
σύντομη	짧은
διδασκαλία	교육
διδασκαλία	교사
διδασκαλία	가르침
απόδειξη	영수증
απόδειξη	증명
απόδειξη	증거
καταστροφές	재난
καταστροφές	재해
διάθεση	분위기
διάθεση	기분
διοικητικές	행정
ρώσος	러시아인
ρώσος	러시아어
είκοσι	스물
είκοσι	스무
κατοικία	거주
κατοικία	거주지
κατοικία	주택
κατοικία	레지던스
κατοικία	주택지
διοικητικό	행정
άντρες	멘트
άντρες	남성
άντρες	남자
κινηματογράφο	시네마
κινηματογράφο	영화
ποιητή	시인
ποιότητας	품질
ποιότητας	퀄리티
ποιότητας	화질
ποιότητας	화질이
συνδέονται	연결됨
παλαιό	늙은
παλαιό	오래된
διέταξε	순서
φαινόμενα	현상
κοινοβουλίου	국회
κοινοβουλίου	국민의회
κοινοβουλίου	의회
διάταγμα	칙령
διάταγμα	법령
ινδίας	인디아
ινδίας	인도
τείχη	성벽
σύγχρονο	모던
σύγχρονο	현대
σύγχρονο	근대
σύγχρονο	근황
σύγχρονο	현대
στόλο	함대
στόλο	플리트
υπεύθυνος	책임
υπεύθυνος	책임감
νοτιοανατολικά	남동
νοτιοανατολικά	동남아
δάσος	우즈
οδηγίες	지침
οδηγίες	지시
οδηγίες	안내
ρίτσαρντ	리차드
ρίτσαρντ	리처드
φθινόπωρο	가을이
φθινόπωρο	가을
φθινόπωρο	떨어지지
φθινόπωρο	떨어지는
φθινόπωρο	떨어짐
διαδικασίες	절차
ερευνητές	연구자
ερευνητές	연구원
θράκη	트라키아
δύση	서쪽
δύση	서부
δύση	웨스트
καταργήθηκε	폐지됨
διάταξη	배치
διάταξη	layout
διάταξη	레이아웃
νοτιοδυτικά	사우스웨스트
νοτιοδυτικά	남서
νοτιοδυτικά	남서부
ρώσοι	러시아인
πρόσφυγες	난민
βασικός	기본
βασικός	기초
βασικός	베이직
σκ	주말
σκ	주말에
άνοδος	상승
άνοδος	rise
κόμη	카운트
δράμα	드라마
έλεγχος	통제
έλεγχος	제어
έλεγχος	제어하기
έλεγχος	컨트롤
έλεγχος	체크
έλεγχος	확인
