から	dari
ワシントン	washington
マガジン	majalah
生命	kehidupan
生命	life
生命	hidup
執行	eksekusi
執行	pelaksanaan
コミュニティ	komunitas
コミュニティ	komunitas
コミュニティ	masyarakat
コミュニティ	community
弁護士	pengacara
弁護士	pengacara
危険	berbahaya
危険	bahaya
危険	danger
健康	menyehatkan
健康	sehat
健康	kesehatan
愛媛	ehime
設備	fasilitas
わか	waka
価格	harga
価格	harga
価格	price
価格	harganya
価格	harga
アニメーション	animasi
アニメーション	animation
アニメーション	animasi
対立	konflik
参考	acuan
参考	referensi
参考	rujukan
香川	kagawa
カン	kang
工学	teknik
工学	rekayasa
工学	direkayasa
タン	tan
母親	mother
母親	ibu
母親	bunda
ベン	ben
専攻	jurusan
専攻	major
専攻	mayor
専攻	jurusan
ドア	pintu
ドア	door
ドア	pintu
ドア	doors
順位	klasemen
数学	matematika
数学	math
数学	matematika
配給	ransum
配給	jatah
信号	sinyal
信号	signal
信号	sinyal
信号	signal
ドン	don
ダイレクト	direct
ダイレクト	langsung
審議	musyawarah
ゴール	gol
ゴール	tujuan
ゴール	tujuan
ゴール	gawang
ゴール	sasaran
ゴール	goal
ゴール	gol
金融	keuangan
金融	finansial
金融	finance
スウェーデン	swedia
ミス	miss
ミス	nona
ミス	kangen
ミス	rindu
ロバート	robert
金沢	kanazawa
周囲	perimeter
動画	videografi
動画	vidio
動画	video
動画	videonya
動画	video
動画	videos
わら	jerami
わら	sedotan
広告	iklan
広告	periklanan
広告	mengiklankan
広告	iklan
広告	beriklan
広告	iklan
ユダヤ	yudea
幕府	bakufu
幕府	muromachi
佐賀	saga
佐賀	hikayat
実行	mengeksekusi
実行	eksekusi
実行	laksanakan
実行	eksekusi
実行	pelaksanaan
始める	mulai
始める	mulailah
始める	start
始める	mulai
始める	begin
チャンピオン	juara
チャンピオン	champion
チャンピオン	juara
チャンピオン	champions
日記	jurnal
日記	journal
日記	jurnal
日記	diary
日記	diaries
セル	sel
セル	sel
有効	difungsikan
有効	mengaktifkan
有効	aktif
有効	diaktifkan
有効	valid
有効	sah
フラン	franc
フラン	fran
歌詞	lirik
歌詞	lyrics
鎌倉	kamakura
サイ	badak
サイ	badak
パワー	tenaga
パワー	kekuasaan
パワー	kekuatan
パワー	power
パワー	daya
アーティスト	seniman
アーティスト	artis
アーティスト	artis
アーティスト	seniman
会館	kaikan
食品	food
食品	makanan
食品	pangan
サポート	dukungan
サポート	dukung
サポート	support
サポート	mendukung
午後	sore
午後	siang
ステーション	stasiun
ステーション	station
戦艦	battleship
騎士	ksatria
騎士	knight
騎士	kesatria
騎士	ksatria
騎士	knights
騎士	kesatria
音声	voice
音声	suara
音声	suaranya
音声	audio
音声	pidato
音声	speech
音声	ucapan
音声	berpidato
うた	uta
ティン	ting
遺産	warisan
遺産	heritage
権利	hak
トロ	toro
学習	dipelajari
学習	pembelajaran
学習	belajar
学習	pelajari
学習	belajar
バンク	bank
スコア	score
スコア	skor
スコア	skor
スペース	spasi
スペース	ruang
スペース	spasi
スペース	space
スペース	angkasa
四国	shikoku
潜水艦	selam
人生	kehidupan
人生	life
人生	hidup
証券	securities
証券	sekuritas
ウェブサイト	website
ウェブサイト	website
大和	yamato
コピー	menyalin
コピー	copy
コピー	salin
コピー	salinan
コピー	salinan
コピー	menyalin
コピー	penyalinan
ステークス	patok
ステークス	pancang
エピソード	episode
エピソード	episode
イラスト	ilustrasi
中山	nakayama
すでに	sudah
収容	komitmen
収容	hukuman
収容	penahanan
希望	harapan
希望	asa
希望	hope
三郎	saburo
マリア	maria
航空機	pesawat
航空機	aircraft
ジェイ	jay
マシン	mesin
練習	praktek
練習	latihan
練習	praktik
練習	berlatih
練習	berlatih
ソフトウェア	software
燃料	bbm
燃料	bbm
再生	pemutaran
再生	memutar
再生	putar
再生	rehabilitasi
ウィン	wynn
古い	tua
古い	lama
古い	old
撤退	retret
撤退	mundur
撤退	penarikan
領域	daerah
領域	wilayah
領域	luas
領域	kawasan
領域	area
司令官	komandan
司令官	commander
司令官	panglima
防御	defense
防御	pembela
防御	pertahanan
防御	pembela
防御	pertahanan
歴代	berturut
天使	malaikat
天使	angels
天使	bidadari
天使	malaikat
天使	angel
無料	bebas
無料	gratis
無料	free
ビジネス	bisnis
ビジネス	bisnis
ビジネス	business
ジャンプ	jump
ジャンプ	melompat
ジャンプ	loncat
ジャンプ	lompat
ジャンプ	melompat
友人	teman
友人	sahabat
友人	friend
ソウル	seoul
ソウル	jiwa
ソウル	soul
滋賀	shiga
期待	ekspektasi
期待	ekspektasi
期待	diduga
期待	diharapkan
傾向	kecenderungan
自転車	sepeda
自転車	sepeda
自転車	sepeda
自転車	sepeda
動き	gerakan
銀河	galaxy
銀河	galaksi
困難	kesukaran
困難	kesempitan
困難	kesusahan
困難	kesulitan
困難	kesukaran
困難	kesulitan
モンスター	rakasa
モンスター	monster
供給	pasokan
供給	suplai
供給	memasok
供給	supply
アカウント	rekening
アカウント	account
アカウント	akun
アカウント	rekening
アカウント	akun
記憶	memory
記憶	kenangan
記憶	ingatan
記憶	memori
フィルム	film
ロケット	rocket
ロケット	roket
早稲田	waseda
低い	rendah
低い	low
まとめ	rekap
まとめ	rangkuman
まとめ	ikhtisar
まとめ	rangkuman
まとめ	ringkasan
解決	tekad
兵器	senjata
ウェイ	way
はい	ya
はい	yes
はい	iya
北京	beijing
北京	peking
引用	kutipan
引用	kutip
引用	quote
引用	kutipan
サイド	sisi
サイド	side
サイド	samping
トリ	tori
原則	prinsip
ラブ	rpp
ラブ	love
ラブ	cintai
ラブ	cinta
株式	bagikan
株式	berbagi
株式	dibagikan
株式	saham
株式	bursa
株式	stock
株式	saham
株式	stok
信頼	keyakinan
信頼	percayai
信頼	kepercayaan
信頼	trust
信頼	percaya
信頼	mempercayai
信頼	dipercaya
信頼	terpercaya
信頼	trusted
分析	analisa
分析	menganalisis
分析	analisis
分析	menganalisis
分析	menganalisa
分析	analisa
分析	analisis
収入	pendapatan
収入	pendapatan
収入	penghasilan
収入	pemasukan
収入	income
ベルリン	berlin
流れる	mengalir
惑星	planet
惑星	planet
同時	serentak
同時	simultan
中野	nakano
ルイス	lewis
ルイス	louis
目標	gol
目標	tujuan
しばしば	seringkali
しばしば	sering
裁判所	court
裁判所	sidang
裁判所	pengadilan
裁判所	mahkamah
裁判所	pengadilan
計算	kalkulasi
計算	perhitungan
計算	penghitungan
計算	komputasi
計算	hitung
計算	menghitung
計算	perhitungkan
計算	menghitung
自治	otonomi
バイ	bye
バイ	dah
バイ	daa
テスト	ujian
テスト	pengujian
テスト	menguji
テスト	uji
テスト	test
テスト	tes
テスト	pengujian
テスト	uji
テスト	tes
テスト	pengujian
テスト	testing
テスト	menguji
意識	kesadaran
意識	sadar
呼称	penamaan
物質	materi
物質	zat
物質	substansi
許可	ijin
許可	izin
許可	izinkan
許可	ijinkan
許可	editan
許可	izin
許可	ijin
許可	ijin
許可	izin
許可	perizinan
回復	memulihkan
回復	pulihkan
回復	pemulihan
回復	recovery
回復	kesembuhan
回復	memulihkan
画家	pelukis
画家	pelukis
中止	batalkan
中止	batal
拡張	diperluas
拡張	extended
拡張	diperpanjang
拡張	ekstensi
書籍	pembukuan
書籍	buku
大きい	besar
大きい	big
大きい	besar
ハート	hati
ハート	heart
ハート	jantung
ハート	hart
伊勢	ise
メン	pria
メン	men
治療	terapi
治療	pengobatan
治療	perawatan
固定	fiksasi
固定	diperbaiki
固定	tetap
固定	fixed
マイケル	michael
マイケル	mikail
観客	pemirsa
観客	penonton
観客	pemirsa
免許	lisensi
免許	sim
装甲	armor
装甲	zirah
装甲	zirah
装甲	armour
装甲	armor
寺院	temple
寺院	candi
寺院	kuil
寺院	candi
寺院	kuil
占領	pendudukan
占領	ditempati
占領	diduduki
占領	penjajahan
占領	pendudukan
青春	pemuda
青春	seishun
佐々木	sasaki
出現	munculnya
背景	background
背景	latar
準備	persiapan
準備	menyiapkan
準備	mempersiapkan
準備	mempersiapkan
準備	prepare
準備	siapkan
準備	persiapkan
アート	seni
アート	art
アート	kesenian
規格	standar
スイス	swiss
スイス	swiss
除去	eliminasi
除去	penghilangan
除去	penghapusan
形状	bentuk
形状	shape
形状	bentuk
シアター	theater
シアター	teater
シアター	bioskop
知事	gubernur
知事	gubernur
崩壊	roboh
崩壊	runtuh
崩壊	keruntuhan
崩壊	tumbang
崩壊	pembusukan
最新	terbaru
最新	terkini
最新	terbaru
キリスト教	christian
キリスト教	kristiani
キリスト教	kristen
キリスト教	kekristenan
キリスト教	kristen
事項	penting
交渉	negoisasi
交渉	negosiasi
交渉	negosiator
交渉	perundingan
交渉	negosiasi
交渉	bernegosiasi
交渉	negosiasi
普及	sosialisasi
普及	diseminasi
武田	takeda
マスター	master
マスター	guru
アナ	ana
アナ	anna
最近	terkini
最近	terbaru
最近	belakangan
整理	membersihkan
整理	pembersihan
アウト	keluar
アウト	out
付属	dibundel
協定	kesepakatan
協定	perjanjian
協定	persetujuan
協定	perjanjian
スクール	sekolah
推定	praduga
推定	perkiraan
推定	estimasi
山崎	yamasaki
山崎	yamazaki
協議	konsultasi
吸収	menyerap
吸収	penyerapan
ダウン	turun
ダウン	down
ダウン	turunkan
前田	maeda
処分	pembuangan
処分	disposisi
事務	affairs
事務	yudha
大佐	kolonel
大佐	colonel
ブック	kitab
ブック	book
ブック	buku
軍団	kesatuan
軍団	corps
軍団	korps
高松	takamatsu
遺跡	reruntuhan
遺跡	puing
ケイ	kay
ケイ	kei
中間	perantara
中間	menengah
アクション	tindakan
アクション	aksi
アクション	tindakan
アクション	aksi
検証	verifikasi
検証	memverifikasi
検証	verifikasi
検証	memvalidasi
検証	validasi
検証	validasi
上野	ueno
認識	pengakuan
逮捕	penangkapan
逮捕	tangkap
逮捕	ditahan
逮捕	ditangkap
逮捕	penangkapan
オフ	nonaktif
オフ	off
オフ	mati
キャラ	chara
キャラ	cara
大橋	ōhashi
大橋	ohashi
金属	logam
金属	metal
金属	logam
古墳	kofun
古墳	tumuli
古墳	tumulus
トーク	bicaralah
トーク	talk
トーク	bicara
バラ	roses
バラ	mawar
バラ	rose
バラ	mawar
松山	matsuyama
拒否	tolak
拒否	menolak
拒否	deny
拒否	mendustakan
拒否	menyangkal
拒否	sangkal
拒否	menolak
拒否	mendustakan
拒否	tolak
ボス	bos
ボス	boss
戦略	strategi
戦略	strategi
ゴールデン	golden
ゴールデン	emas
ゴールデン	keemasan
トル	toru
クロス	salib
クロス	lintas
クロス	cross
クロス	palang
興行	entertainer
興行	penghibur
興行	kinerja
興行	performa
興行	suntuk
スケート	skate
スケート	berseluncur
解除	pembatalan
関数	fungsi
関数	fungsi
負傷	terluka
ルス	luz
ソビエト	soviet
中島	nakajima
ガール	cewe
ガール	cewek
ガール	girl
ガール	gadis
フランク	frank
ハンガリー	hongaria
ハンガリー	hungaria
職員	karyawan
職員	personil
職員	personalia
職員	personel
職員	official
職員	resmi
職員	offical
ポート	pelabuhan
ポート	dermaga
ポート	port
ポート	pelabuhan
ポート	port
検査	pemeriksaan
検査	inspeksi
ホワイト	white
ホワイト	putih
中華人民共和国	prc
ミックス	mixed
ミックス	bercampur
ミックス	campuran
ミックス	campur
ミックス	mix
ミックス	campuran
ミックス	campur
資金	dana
質問	pertanyaan
質問	pertanyaan
閉鎖	penutup
閉鎖	penutupan
演劇	theater
演劇	teater
演劇	bioskop
演劇	theatre
演劇	teater
演劇	bioskop
言及	menyebutkan
言及	menyebutkan
言及	mention
言及	sebut
言及	penyebutan
言及	sebutkan
言及	disebut
言及	disebutkan
言及	mention
言及	penyebutan
言及	mentions
言及	sebutan
テイ	tei
テイ	tay
ギリシャ	yunani
金曜日	jumat
金曜日	jumat
ライフ	kehidupan
ライフ	life
ライフ	hidup
否定	deny
否定	mendustakan
否定	menyangkal
否定	sangkal
否定	penyangkalan
否定	negasi
大使	duta
大使	duta
広場	square
広場	persegi
広場	kuadrat
ビッグ	big
ビッグ	besar
ヤング	muda
ヤング	young
ヤング	mudanya
テル	teru
ヘンリー	henry
常に	always
常に	selalu
爆発	ledakan
爆発	ledakan
売上	penjualan
売上	sales
モスクワ	moskow
モスクワ	moskwa
重複	duplikat
重複	duplikat
重複	duplikasi
重複	gandakan
重複	overlap
さくら	sakura
橋本	hashimoto
概念	konsep
概念	konsep
パート	part
パート	bagian
現存	takson
危機	krisis
危機	krisis
危機	crisis
かし	kashi
ドライバー	pengemudi
ドライバー	driver
ドライバー	supir
ドライバー	sopir
ドライバー	penggerak
ドライバー	driver
ドライバー	pengemudi
裁判	sidang
裁判	fitnah
巨人	giants
巨人	raksasa
巨人	raksasa
巨人	giant
トーナメント	turnamen
北東	northeast
エース	ace
エース	anang
アクセス	akses
アクセス	diakses
アクセス	akses
安定	stabilitas
安定	kestabilan
安定	stabil
青山	aoyama
調整	penyesuaian
調整	penyesuaian
調整	setel
調整	menyesuaikan
調整	sesuaikan
調整	koordinasi
不足	kurangnya
不足	kekurangan
不足	kekurangan
解釈	interpretasi
解釈	penafsiran
解釈	interpretasi
解釈	penafsiran
岡田	okada
買収	pengambilalihan
買収	akuisisi
買収	perolehan
募集	perekrutan
募集	merekrut
ホームページ	homepage
ホームページ	beranda
プレイ	mainkan
プレイ	putar
プレイ	bermain
プレイ	main
ビット	bit
ビット	digigit
ビット	bit
ビット	bits
ビット	bita
日曜日	minggu
日曜日	minggu
注目	diunggulkan
注目	ditampilkan
注目	unggulan
注目	feature
注目	perhatian
市川	ichikawa
国王	raja
国王	king
分布	distribusi
太田	ota
太田	ōta
パス	jalur
パス	tapak
パス	path
パス	path
パス	oper
パス	lulus
パス	pass
ミュージシャン	pemusik
ミュージシャン	musisi
ミュージシャン	musisi
リーダー	pembaca
リーダー	leader
リーダー	pemimpin
リーダー	pembaca
リーダー	reader
与える	memberi
与える	berikan
与える	give
与える	beri
与える	memberikan
ファイナル	final
ファイナル	final
ファイナル	finals
コモ	como
ポルトガル	portugal
高度	ketinggian
テニス	tennis
テニス	tenis
ゆき	yuki
次郎	jirō
次郎	jiro
結合	ikatan
結合	obligasi
結合	bond
知識	pengetahuan
知識	knowledge
ライセンス	lisensi
ライセンス	lisensi
ライセンス	lisensi
ライセンス	sim
ライセンス	berlisensi
メール	surat
メール	mail
メール	surel
メール	surel
メール	email
メール	surel
メール	email
生涯	lifetime
赤い	merah
赤い	red
クリア	bersihkan
クリア	clear
クリア	bening
クリア	jelas
クリア	hapus
実績	pencapaian
実績	prestasi
実績	pencapaian
実績	prestasi
実績	berprestasi
アリ	ant
アリ	semut
アリ	ari
アリ	semut
アリ	ali
バスケットボール	basket
バスケットボール	basketball
繰り返し	berulang
繰り返し	diulang
繰り返し	ulangi
繰り返し	diulang
繰り返し	mengulang
繰り返し	mengulangi
新規	new
新規	baru
閲覧	jelajahi
閲覧	jelajah
閲覧	ramban
閲覧	menjelajah
閲覧	menjelajahi
閲覧	browsing
土曜日	sabtu
土曜日	sabtu
端末	terminal
端末	terminal
下り	outbound
トヨタ	toyota
ヤン	jan
上昇	rise
上昇	bangkit
上昇	bangkitlah
都道府県	prefectures
都道府県	prefektur
都道府県	negara
都道府県	keadaan
都道府県	state
隊長	kapten
悪魔	setan
悪魔	iblis
悪魔	devil
悪魔	setan
悪魔	siluman
悪魔	iblis
悪魔	demon
規制	peraturan
規制	regulasi
規制	diatur
オペラ	opera
カイ	kai
みんな	semuanya
みんな	guys
ウィー	wee
ディレクター	sutradara
ディレクター	direktur
判決	penghakiman
駐車	parkiran
駐車	parkir
女王	ratu
女王	queen
木曜	kamis
修了	penyelesaian
修了	pelengkapan
合成	sintetis
合成	sintetik
合成	komposisi
合成	sintesis
ミン	mnt
ミン	min
ローズ	rose
ローズ	mawar
島根	shimane
数字	bilangan
数字	nomor
数字	angka
提示	menyajikan
提示	disajikan
提示	dihadirkan
上海	shanghai
侵攻	invasi
侵攻	invasi
国旗	bendera
国旗	flag
国旗	flags
国旗	bendera
人類	kemanusiaan
現象	fenomena
現象	fenomena
二つ	dua
二つ	two
証明	buktikan
証明	buktinya
証明	bukti
証明	pembuktian
祭り	festival
祭り	festival
応援	bersorak
ジェームズ	james
ジェームズ	yakobus
ゴールド	emas
ゴールド	gold
社員	karyawan
社員	karyawan
村上	murakami
エア	udara
エア	air
原子力	nuklir
アイルランド	irlandia
ボタン	kancing
ボタン	tombol
ボタン	kancing
ボタン	tombol
プロフィール	profil
プロフィール	profil
仏教	buddhisme
仏教	budha
仏教	buddhis
仏教	buddha
仏教	buddhisme
ストリート	jalanan
ストリート	street
ストリート	jalanan
強制	paksaan
強制	pemaksaan
強制	wajib
ロス	ross
ボン	bonn
サウンド	sound
サウンド	suara
サウンド	suara
サウンド	bunyi
サウンド	kedengarannya
サウンド	sounds
サウンド	bunyinya
ベトナム	vietnam
衝突	tabrakan
生成	buat
生成	menghasilkan
生成	ciptakan
生成	hasilkan
ローカル	lokal
ローカル	local
ローカル	lokal
境界	batas
続ける	lanjutkan
蒸気	uap
蒸気	vapor
蒸気	uap
蒸気	steam
蒸気	kukus
巡洋艦	cruiser
インチ	inch
インチ	inci
インチ	inchi
インチ	inchi
インチ	inci
体験	pengalaman
区別	perbedaan
アメリカン	american
アメリカン	amerika
ブレーキ	pengereman
ブレーキ	rem
ブレーキ	rem
兵士	tentara
兵士	prajurit
兵士	serdadu
兵士	soldier
兵士	tentara
兵士	prajurit
兵士	serdadu
スタン	stan
解放	pembebasan
石油	oli
石油	oil
石油	minyak
バレーボール	volley
バレーボール	volly
バレーボール	voli
バレーボール	volleyball
リード	memimpin
リード	prospek
リード	pimpin
リード	lead
青木	aoki
ゴルフ	golf
坂本	sakamoto
シート	lembaran
シート	sheet
シート	lembar
シート	lembaran
シート	seprei
シート	sprei
シート	seprai
シート	lembar
ミッション	mission
ミッション	misi
ミッション	misi
組み合わせ	kombinasi
組み合わせ	gabungkan
組み合わせ	menggabungkan
組み合わせ	kombinasi
準決勝	semifinal
人形	boneka
人形	boneka
ミュージカル	musikal
ミュージカル	musik
ミュージカル	musikal
ミュージカル	musical
大野	ohno
スリー	tiga
スリー	three
現場	adegan
現場	scene
エジプト	mesir
プレミアム	premi
プレミアム	premium
近畿	kinki
趣味	hobi
趣味	hobby
趣味	hobi
趣味	hoby
将来	future
授業	pelajaran
授業	pelajaran
料金	ongkos
料金	fee
料金	biaya
料金	biayanya
身体	body
身体	bodi
身体	buh
身体	tubuh
身体	badan
作者	pengarang
作者	penulis
作者	pengarang
作者	penulis
作者	pembuat
松平	matsudaira
推薦	rekomendasi
スカ	ska
統治	memerintah
地理	geografi
ダブルス	ganda
百万	juta
百万	million
百万	sejuta
命名	penamaan
表面	permukaan
訪問	mengunjungi
訪問	berkunjung
訪問	kunjungi
訪問	kunjungan
訪問	mengunjungi
訪問	kunjungannya
訪問	kunjungan
訪問	berkunjung
合格	berlalu
合格	dilewati
合格	lulus
フランス語	prancis
フランス語	perancis
レット	biarkan
レット	biarlah
レット	let
パイロット	pilot
パイロット	pilot
トルコ	kalkun
トルコ	turki
マス	trout
ウクライナ	ukraina
ディスク	disk
ディスク	diska
ディスク	cakram
ディスク	disc
ディスク	diska
ディスク	cakram
ディスク	disk
続き	kelanjutan
続き	dilanjutkan
続き	berkelanjutan
続き	lanjutan
国勢調査	sensus
次元	dimensi
次元	dimension
シカゴ	chicago
パーソナリティ	kepribadian
国籍	kewarganegaraan
国籍	kebangsaan
国籍	kewarganegaraan
国籍	kebangsaan
称号	gelar
称号	titel
称号	gelar
称号	jabatan
称号	judul
敗北	mengalahkan
敗北	kalahkan
敗北	kekalahan
セン	sen
規則	rules
規則	peraturan
規則	aturan
クラシック	klasik
クラシック	klasik
クラシック	classic
車線	lane
機会	peluang
機会	kesempatan
機会	peluang
機会	kesempatan
大隊	batalyon
大隊	batalion
キャスター	caster
キャスター	castor
新幹線	shinkansen
スカイ	skye
スカイ	sky
スカイ	langit
スカイ	angkasa
ドリーム	impian
ドリーム	mimpi
ドリーム	dream
ソニー	sony
ソニー	sonny
ロゴ	logo
ロゴ	logo
コア	core
コア	inti
学期	semester
古典	klasik
古典	klasik
古典	klasik
古典	classic
大人	dewasa
大人	dewasa
海岸	pesisir
海岸	coast
ボックス	box
ボックス	boks
ボックス	kotak
ボックス	kotak
神話	mitos
神話	mitologi
神話	mitos
フィギュア	figur
フィギュア	angka
フィギュア	tokoh
フィギュア	figure
フィギュア	figur
フィギュア	tokoh
フィギュア	sosok
移住	emigrasi
柔道	judo
柔道	judoka
支部	cabang
支部	ranting
支部	branch
支部	dahan
どこ	mana
どこ	dimana
貿易	barter
貿易	dagang
貿易	berdagang
貿易	perdagangan
貿易	trade
山下	yamashita
挿入	insert
挿入	masukkan
挿入	sisipkan
挿入	menyisipkan
挿入	penyisipan
挿入	sisipan
敷地	situs
敷地	site
マッチ	cocok
マッチ	kecocokan
マッチ	pertandingan
マッチ	korek
マッチ	cocok
マッチ	pertandingan
マッチ	kecocokan
空気	udara
空気	air
快速	rapid
譲渡	transfer
譲渡	mentransfer
譲渡	penetapan
譲渡	penugasan
南海	nankai
ピン	peniti
ピン	pin
ピン	sematkan
ピン	pin
上田	ueda
両親	orangtua
セイ	katakan
セイ	say
セイ	katakanlah
投資	investasi
投資	menginvestasikan
投資	investasi
投資	investasi
芸人	penghibur
ミステリー	misteri
ミステリー	mystery
小川	ogawa
小川	brook
大宮	omiya
経過	kemajuan
経過	perkembangan
経過	progres
経過	progress
経過	berlalu
後藤	goto
疑問	pertanyaan
キャンパス	kampus
キャンパス	campus
キャンパス	kampus
ゲート	gate
ゲート	gerbang
恋人	sayang
恋人	lovers
恋人	pecinta
恋人	pencinta
恋人	pecinta
恋人	kekasih
恋人	lover
ノース	utara
ノース	north
ロング	lama
ロング	panjang
ロング	long
ナショナル	gimn
ナショナル	national
ナショナル	nasional
高田	takada
別名	alias
日立	hitachi
石井	ishii
話題	topik
水曜	rabu
水曜	rabu
本体	body
本体	bodi
本体	buh
本体	tubuh
本体	badan
中日	chunichi
育成	pengasuhan
怪獣	kaiju
怪獣	rakasa
怪獣	monster
テキサス	texas
中川	nakagawa
反乱	pemberontakan
反乱	pemberontakan
反乱	memberontak
反乱	pemberontakan
反乱	pemberontak
消費	konsumsi
不可能	impossible
不可能	mustahil
ジャズ	jazz
川村	kawamura
利益	profit
利益	laba
利益	keuntungan
利益	manfaatnya
利益	benefit
利益	manfaat
爆弾	bomb
爆弾	bom
抵抗	perlawanan
抵抗	pemberontak
抵抗	ketahanan
抵抗	resistance
文芸	sastra
文芸	bungei
側面	mengapit
側面	aspek
側面	aspek
リチャード	richard
日産	datsun
日産	nissan
患者	pasien
患者	sabar
患者	pasien
カット	cut
カット	potong
離脱	penarikan
メタル	logam
メタル	metal
プラス	ditambah
プラス	plus
学年	grade
岡崎	okazaki
相互	mutual
相互	bersama
新田	nitta
業界	industri
白い	white
白い	putih
場面	adegan
場面	adegan
場面	scene
リック	rick
書く	tulis
書く	menulis
書く	tulislah
警視	pengawas
警視	inspektur
ジム	gym
ジム	gimnasium
ジム	jim
メッセージ	pesan
メッセージ	pesan
詩人	penyair
詩人	pujangga
詩人	penyair
詩人	pujangga
顧問	penasihat
ランク	peringkat
ランク	ranking
ランク	pangkat
ランク	rank
オンライン	daring
オンライン	online
脱退	penarikan
三浦	miura
記号	simbol
記号	simbol
記号	tanda
記号	tandatangani
記号	menandatangani
アク	aku
変換	transformasi
変換	mengkonversi
変換	mengonversi
変換	konversi
変換	transformasi
変換	transformasi
変換	mengubah
変換	konversi
過程	proses
落語	rakugo
オーバー	over
襲撃	menyerang
襲撃	diserang
ヘッド	head
ヘッド	kepala
資産	aset
資産	aset
マリ	malian
マリ	mari
マリ	mali
手紙	letters
手紙	huruf
手紙	surat
手紙	huruf
手紙	letter
アイテム	barang
アイテム	butir
アイテム	item
アイテム	item
アイテム	butir
アイテム	barang
爆撃	pemboman
爆撃	pengeboman
爆撃	bom
爆撃	mengebom
単に	simply
単に	sederhananya
ジン	jin
ジン	onde
ジン	gin
書院	shoin
小田	oda
北九州	kitakyushu
ダブル	double
ダブル	ganda
ダブル	dobel
ダブル	gandakan
交響曲	simfoni
交響曲	symphony
交響曲	simfoni
平凡	duniawi
入力	input
入力	masukkan
入力	masukan
入力	input
公表	pengumuman
公表	publikasi
公表	penerbitan
公表	terbitan
大島	ōshima
大島	oshima
任意	sukarela
任意	sewenang
黄金	golden
黄金	emas
黄金	keemasan
平安	heian
短い	short
短い	singkat
短い	pendek
ハム	ham
発達	pengembangan
発達	perkembangan
発達	pembangunan
神経	saraf
ボード	papan
ボード	dewan
ボード	papan
姿勢	sikapnya
姿勢	attitude
姿勢	sikap
姿勢	postur
議長	speaker
議長	pembicara
議長	ketua
スポンサー	disponsori
スポンサー	sponsor
スポンサー	sponsor
スポンサー	sponsor
ドイツ語	german
ドイツ語	jerman
気象	cuaca
メトロ	metro
ボディ	body
ボディ	bodi
ボディ	buh
ボディ	tubuh
ボディ	badan
ポケット	saku
ポケット	kantung
ポケット	pocket
ポケット	kantong
ポケット	saku
ポケット	kantong
ピーター	petrus
ピーター	peter
福山	fukuyama
ヒーロー	hero
ヒーロー	pahlawan
北陸	hokuriku
フロント	front
フロント	depan
再建	rekonstruksi
再建	merekonstruksi
ドーム	kubah
ドーム	dome
コマ	koma
ブラウン	brown
ブラウン	coklat
ブラウン	braun
ブラウン	browne
オス	jantan
オス	jantan
オス	male
ニア	nia
国境	batas
国境	perbatasan
国境	tepi
国境	tepian
長谷川	hasegawa
リニューアル	pembaharuan
リニューアル	pembaruan
リニューアル	perpanjangan
織田	oda
ドライブ	kandar
ドライブ	mengemudi
ドライブ	drive
ドライブ	kandar
ドライブ	drive
不動産	perkebunan
不動産	perumahan
不動産	estate
イスラエル	israel
試み	upaya
クリス	kris
クリス	keris
暗殺	assasin
暗殺	assassin
暗殺	pembunuh
暗殺	dibunuh
暗殺	pembunuhan
チャン	chang
チャン	chan
武将	warlords
斎藤	saito
斎藤	saito
火曜	selasa
小倉	ogura
立候補	pencalonan
漢字	kanji
武蔵	musashi
手段	berarti
手段	artinya
手段	sarana
措置	mengukur
クール	sejuk
クール	keren
クール	cool
約束	berjanji
約束	promise
約束	janji
約束	berjanjilah
三井	mitsui
多様	beragam
リオ	rio
ラウンド	ronde
ラウンド	bulat
ラウンド	round
リス	tupai
リス	squirrel
リス	bajing
リス	rhys
リス	tupai
ベルギー	belgia
ベルギー	belgia
循環	sirkulasi
循環	peredaran
上陸	landing
上陸	pendaratan
上陸	mendarat
西村	nishimura
感染	infeksi
地獄	hell
地獄	neraka
現実	realitas
現実	realita
現実	kenyataan
現実	realitas
現実	reality
現実	realita
幼稚園	tk
幼稚園	prasekolah
幼稚園	tk
若い	younger
若い	muda
若い	muda
若い	young
若い	mudanya
ブルース	blues
最強	terkuat
承認	kepasrahan
承認	penerimaan
承認	menerima
承認	terimalah
承認	terima
承認	persetujuan
承認	setujui
承認	menyetujui
フライ	terbang
フライ	lalat
フライ	fly
フライ	fry
フライ	gorengan
極めて	sangat
極めて	amat
学ぶ	pelajari
学ぶ	belajar
藤田	fujita
スピード	kecepatan
スピード	speed
スピード	kecepatan
プレス	tekan
プレス	pers
プレス	press
水戸	mito
阿部	abe
アシスタント	pembantu
アシスタント	asisten
半分	separuh
半分	setengahnya
半分	half
半分	setengah
指示	instruksi
指示	petunjuk
指示	instruksi
予想	dugaan
答え	jawab
答え	jawaban
答え	jawablah
答え	menjawab
イカ	squid
イカ	cumi
定員	kapasitas
財政	keuangan
財政	finansial
財政	finance
研究者	peneliti
研究者	peneliti
浜松	hamamatsu
カス	cus
カス	cas
カス	cass
意図	niat
ケーブル	kabel
ケーブル	kabel
トランス	kesurupan
トランス	kerasukan
トランス	trans
トランス	trans
十字	salib
十字	lintas
十字	cross
十字	palang
