மற்றும்	en
விழிப்புணர்வு	bewustzijn
விபத்தில்	ongeval
விபத்தில்	ongeluk
விபத்தில்	ongelukje
விபத்தில்	crash
விபத்தில்	crashen
இருப்பு	saldo
இருப்பு	balans
இருப்பு	evenwicht
இருப்பு	aanwezigheid
இருப்பு	voorraad
இருப்பு	stock
ஜோர்ஜ்	jorge
இயந்திரங்கள்	robots
நிலக்கரி	steenkool
நிலக்கரி	kolen
நிலக்கரி	kool
பதிவுகள்	weergaven
பதிவுகள்	indrukken
பதிவுகள்	records
இருமுறை	tweemaal
கட்டிட	bouwen
முட்டை	eitje
முட்டை	eieren
முட்டை	ei
பட்டி	menu
பட்டி	menukaart
ஐதராபாத்	hyderabad
நட்சத்திர	ster
நட்சத்திர	star
இருந்தபோதிலும்	desalniettemin
இருந்தபோதிலும்	niettemin
இளவரசர்	prince
இளவரசர்	prins
மறுபடியும்	alweer
மறுபடியும்	opnieuw
மறுபடியும்	nogmaals
குணம்	attribuut
இறக்குமதி	import
இறக்குமதி	importeren
இறக்குமதி	invoer
இருக்கிறார்கள்	zijn
ஹாரி	harry
சைமன்	simon
தீவிரமாக	serieus
பணத்தை	geld
கொச்சி	kochi
ஏழை	arme
ஏழை	arm
வெளிப்படுத்தும்	onthullen
வெளிப்படுத்தும்	onthult
வெளிப்படுத்தும்	openbaren
காயம்	blessure
காயம்	letsels
காயம்	letsel
காயம்	schade
காயம்	verwonding
காயம்	wond
காயம்	wonde
காயம்	gekwetst
ஆசை	begeerte
ஆசை	wens
ஆசை	verlangen
ஆசை	wish
ஆசை	wensen
ஆசை	wens
விளம்பரம்	advertenties
விளம்பரம்	reclame
விளம்பரம்	adverteren
விளம்பரம்	reclame
விளம்பரம்	advertentie
விளம்பரம்	bevordering
விளம்பரம்	promoten
விளம்பரம்	promotie
விளம்பரம்	promoten
விளம்பரம்	boost
மூலிகைகள்	kruiden
நீலம்	blue
நீலம்	blauw
நீலம்	blauwe
அவளை	haar
மாதிரிகள்	monsters
மாதிரிகள்	stalen
வருகிறார்கள்	komen
வருகிறார்கள்	coming
தொடர்ந்தது	voortgezet
தொடர்ந்தது	vervolg
அமெரிக்கர்கள்	amerikaan
அமெரிக்கர்கள்	amerikanen
கனவு	droom
கனவு	dromen
கனவு	dream
கனவு	dromen
வானிலை	weer
கபூர்	kapoor
தேற்றம்	stelling
ஆணை	instructies
ஆணை	instructie
ஆணை	commando
ஆணை	opdracht
அதிகரித்தது	toegenomen
அதிகரித்தது	verhoogd
அதிகரித்தது	verhoogde
தாக்கும்	attack
தாக்கும்	aanvallen
தாக்கும்	aanval
அன்றாட	dagelijkse
அன்றாட	dagelijks
நிகழ்வில்	gebeurtenis
நிகழ்வில்	evenement
நிகழ்வில்	event
நியமனம்	aangesteld
நியமனம்	benoemde
நியமனம்	benoemd
தொண்டு	liefdadigheidsinstelling
தொண்டு	liefdadigheid
அதிகரிக்கிறது	verbetert
போர்க்	oorlog
பரம்பரை	erfenis
பரம்பரை	erfdeel
நேர்காணல்	interview
நேர்காணல்	sollicitatiegesprek
நேர்காணல்	sollicitatie
நேர்காணல்	interviewen
தயார்	ready
தயார்	gereed
தயார்	klaar
சிலைகள்	afgoden
சிலைகள்	standbeelden
மிதமான	matige
மிதமான	matig
மிதமான	gematigde
மிதமான	gematigd
சிகாகோ	chicago
எங்கே	waar
வேண்டியது	moeten
வேண்டியது	moet
காட்டினார்	toonde
தினசரி	dagelijkse
தினசரி	dagelijks
தீய	kwaad
தீய	slechtheid
தீய	evil
தசை	spieren
தசை	spier
வயலின்	viool
மறுத்து	weigerde
மறுத்து	geweigerd
மறுத்து	weigerden
கோதாவரி	godavari
பன்னிரண்டு	twelve
பன்னிரண்டு	twaalf
வாக்கு	stemmen
வாக்கு	stemming
வாக்கு	stem
கிளப்	club
ஆவி	ghost
ஆவி	geest
ஆவி	spook
ஆவி	geest
ஆவி	spirit
பெட்டிகள்	boxen
பெட்டிகள்	vakjes
பெட்டிகள்	kisten
பெட்டிகள்	dozen
மெய்	medeklinker
மெய்	waar
மெய்	true
மெய்	klopt
ஹால்	hal
ஹால்	zaal
ஹால்	hall
எச்சரிக்கை	waarschuwing
எச்சரிக்கை	voorzichtigheid
எச்சரிக்கை	alarm
எச்சரிக்கை	waarschuwing
எச்சரிக்கை	signalering
எச்சரிக்கை	alert
அரங்கு	theater
சாந்தி	shanti
தங்கப்	goud
விரல்	vinger
பூச்சிகள்	insecten
ஜோ	joe
கலாச்சாரம்	cultuur
மராத்தி	marathi
இறைவனின்	heer
இறைவனின்	lord
இறைவனின்	heere
கட்டுப்பாடுகள்	restricties
கட்டுப்பாடுகள்	beperkingen
கட்டுப்பாடுகள்	controles
முற்றுகை	belegering
முற்றுகை	beleg
மகாபாரதம்	mahabharata
தகவலை	info
தகவலை	gegevens
தகவலை	informatie
பன்றி	varken
பன்றி	zwijn
விஸ்வநாதன்	viswanathan
அதிகரிக்க	verhoging
அதிகரிக்க	vergroten
அதிகரிக்க	verhoog
அதிகரிக்க	verhogen
அதிகரிக்க	stijging
ஏற்க	accepteren
ஏற்க	aanvaarden
ஏற்க	accepteer
ரோம்	rome
ரோம்	rom
நேரியல்	lineaire
நேரியல்	lineair
முக்கியமானது	belangrijke
முக்கியமானது	belangrijk
படிப்பு	koers
படிப்பு	cursus
படிப்பு	studeer
படிப்பு	studeren
படிப்பு	studie
படிப்பு	bestuderen
தட்டச்சு	typen
காப்பு	backup
காப்பு	armband
போட்டு	zet
வசனம்	dialoog
வசனம்	vers
கற்கள்	steentjes
கற்கள்	stones
கற்கள்	stenen
திறக்கப்பட்டது	geopend
திறக்கப்பட்டது	ontgrendeld
எழுத்துகள்	personages
எழுத்துகள்	tekens
எழுத்துகள்	karakters
ஏவுகணை	raket
நீராவி	stoom
நீராவி	stomen
சம்பந்தப்பட்ட	bezorgd
காய்ச்சல்	koorts
காய்ச்சல்	griep
விட்டம்	diameter
ஆன்மீக	geestelijke
ஆன்மீக	spirituele
ஆன்மீக	spiritueel
ஆன்மீக	geestelijk
எபிரேய	hebreeuws
மறைந்த	verstopt
மறைந்த	verborgen
நடிக்க	gieten
நடிக்க	casting
ஏர்லைன்ஸ்	luchtvaartmaatschappijen
ஏர்லைன்ஸ்	airlines
அமர்ந்து	zittend
அமர்ந்து	zittende
அமர்ந்து	zittend
அமர்ந்து	zittende
சமமான	gelijken
சமமான	gelijk
சமமான	equal
சமமான	gelijke
பட்டை	bars
பட்டை	bar
சடங்கு	rituele
சடங்கு	ritueel
சடங்கு	rituelen
குகை	grot
குறைக்கும்	verminderen
குறைக்கும்	reduceren
குறைக்கும்	verkleinen
நாற்பது	veertig
நாற்பது	forty
மண்டலங்கள்	streken
மண்டலங்கள்	zones
கோல்டன்	golden
கோல்டன்	gouden
கோல்டன்	gulden
அகமது	ahmed
அகமது	achmed
குழாய்கள்	buizen
குழாய்கள்	leidingen
குழாய்கள்	pijpen
நோயாளிகள்	patiënten
நோயாளிகள்	patienten
போராளிகள்	strijders
போராளிகள்	vechters
போராளிகள்	fighters
போராளிகள்	boksers
நிகழ்கிறது	gebeurt
நீக்கி	terugtrekken
முழுவதுமாக	volledig
முழுவதுமாக	compleet
கண்டுபிடிக்கப்பட்ட	ontdekte
கண்டுபிடிக்கப்பட்ட	ontdekt
பழங்கால	antiek
பழங்கால	antieke
நேபாளம்	nepalees
நேபாளம்	nepalese
இடர்	risico
ஆடும்	dansen
சூழ்நிலை	situatie
சூழ்நிலை	toestand
உறவுகள்	relaties
உறவுகள்	betrekkingen
உறவுகள்	relaties
நிறுத்த	stop
நிறுத்த	stoppen
கற்றுக்	onderwezen
கற்றுக்	onderwees
நிறுவி	installateur
நடுநிலை	neutrale
நடுநிலை	neutraal
கோபம்	boosheid
கோபம்	kwaadheid
கோபம்	toorn
கோபம்	woede
கோபம்	kwaad
கோபம்	boos
நுண்ணுயிர்	microbiële
விழுந்து	herfst
விழுந்து	fall
விழுந்து	vallen
இறைவனை	heer
இறைவனை	lord
இறைவனை	heere
குழப்பம்	mess
குழப்பம்	puinhoop
குழப்பம்	rotzooi
குழப்பம்	verwardheid
குழப்பம்	verwarring
குழப்பம்	verwarrend
குழப்பம்	verwarde
குழப்பம்	verward
குழப்பம்	verwarren
குழப்பம்	conflicten
குழப்பம்	conflict
குழப்பம்	chaos
மூலக்கூறுகள்	moleculen
துகள்	deeltje
துகள்	deeltjes
தட்டு	plaat
தட்டு	bord
தட்டு	lade
தட்டு	dienblad
தட்டு	bakje
திருமதி	mevrouw
துல்லியமான	nauwkeurig
துல்லியமான	nauwkeurigheid
துல்லியமான	accuraat
துல்லியமான	accurate
துல்லியமான	nauwkeurigheid
துல்லியமான	precisie
நாயர்	nair
பூச்சி	insect
பூச்சி	insecten
பூச்சி	plaag
பூச்சி	ongedierte
பூச்சி	pest
பூச்சி	plagen
நிலைமை	situatie
நிலைமை	toestand
எட்டாவது	achtste
சிறுவர்கள்	boys
சிறுவர்கள்	jongens
சிறுவர்கள்	kids
சிறுவர்கள்	kinderen
ஒளியியல்	optiek
புரதம்	eiwitten
புரதம்	proteïnen
புரதம்	eiwit
புரதம்	proteïne
நாகரிகம்	beschaving
ஆரம்	straal
ஆரம்	radius
பண்ணை	kwekerij
பண்ணை	boerderij
பண்ணை	boerderijen
மேற்பரப்பு	bovengronds
மேற்பரப்பு	oppervlak
சாமுவேல்	samuel
பிடித்தது	favoriet
பிடித்தது	favoriete
வீரன்	kampioen
வீரன்	champ
வீடுகளில்	huizen
கையேடு	handmatige
கையேடு	manueel
கையேடு	handleiding
கையேடு	handmatig
கையேடு	handboek
கோதுமை	tarwe
பதிப்புகள்	edities
பதிப்புகள்	uitgave
பதிப்புகள்	versies
முல்லை	plastik
விரைந்து	gehaast
வளர்ச்சியை	groei
மரியாதை	respecteer
மரியாதை	respect
மரியாதை	respecteren
விரிவாக்கம்	uitbreiden
விரிவாக்கம்	extensie
விரிவாக்கம்	verlenging
விரிவாக்கம்	uitbreiding
பீட்டா	beta
பீட்டா	bèta
வழிமுறை	step
வழிமுறை	stap
வழிமுறை	stapje
வழிமுறை	methode
வழிமுறை	kanaal
புரியும்	begrijpen
புரியும்	begrijp
கேரளம்	kerala
கால்நடை	runderen
கால்நடை	vee
கால்நடை	rundvee
ரஷ்யா	rusland
தேங்காய்	kokos
தேங்காய்	kokosnoot
லூயி	luiz
லூயி	louis
லூயி	lodewijk
லூயி	louie
தெரியாத	onbekende
தெரியாத	onbekend
வேண்டுகோள்	aanvraag
வேண்டுகோள்	aanvragen
வேண்டுகோள்	verzoek
வேண்டுகோள்	verzoeken
அணிந்து	dragend
அணிந்து	dragen
கேட்ட	hoorde
கேட்ட	gehoord
அபிவிருத்தி	ontwikkeling
இடைக்கால	middeleeuwse
இடைக்கால	middeleeuws
பாதுகாக்க	beschermen
பாதுகாக்க	bescherm
பார்வையாளர்கள்	doelgroep
பார்வையாளர்கள்	publiek
பார்வையாளர்கள்	kijkers
கண்காணிப்பு	traceren
கண்காணிப்பு	tracking
கண்காணிப்பு	monitoring
கண்காணிப்பு	toezicht
சக்கரம்	rad
சக்கரம்	wiel
சக்கரம்	chakra
கோடுகள்	lijnen
புராண	herdenken
புராண	epische
புராண	epic
புராண	episch
எப்பொழுதும்	altijd
வேதாந்த	vedanta
சிங்கம்	lion
சிங்கம்	leeuw
வேல்ஸ்	wales
புறநகர்	suburban
வழிகள்	richtingen
வழிகள்	routebeschrijving
வழிகள்	manieren
யானைகள்	olifanten
யானைகள்	olifant
பாலிவுட்	bollywood
உறுதியாக	zeker
ஜாக்	jaap
ஜாக்	jack
ஜாக்	sjaak
ஜாக்	zack
கண்டம்	continent
பாதுகாப்பான	veilig
பாதுகாப்பான	kluis
பாதுகாப்பான	safe
பாதுகாப்பான	veilige
பாதுகாப்பான	beveiligen
பாதுகாப்பான	veilig
பாதுகாப்பான	beveiligd
கட்டம்	raster
கட்டம்	grid
வாதம்	argument
அவதாரம்	avatar
மாறுபடும்	variëren
போதே	terwijl
தேயிலை	thee
அண்ணன்	annan
படைப்பு	schepping
படைப்பு	creatie
படைப்பு	creatief
படைப்பு	creatieve
துணி	textiel
துணி	doek
துணி	stof
துணி	weefsel
துணி	textielindustrie
துணி	textiel
அவனுக்கு	hem
நிக்கோபார்	nicobar
படப்பிடிப்பு	filmen
படப்பிடிப்பு	schieten
படப்பிடிப்பு	schietpartij
படப்பிடிப்பு	schoten
சனி	zaterdag
சனி	zat
சனி	sat
மூங்கில்	bamboe
விடை	beantwoorden
விடை	antwoord
தேவைகளை	behoeften
தேவைகளை	noden
சார்ல்ஸ்	karel
சார்ல்ஸ்	charles
நியாயமான	redelijke
நியாயமான	redelijk
உதவியது	geholpen
உதவியது	hielp
எட்வர்ட்	edward
எட்வர்ட்	eduard
தலித்	dalit
ஏதோ	iets
ராஜீவ்	rajeev
ராஜீவ்	rajiv
பிரீமியர்	première
பிரீமியர்	premiere
பிரீமியர்	premier
களஞ்சியம்	silo
இடைநிலை	tussentijdse
இடைநிலை	intermediaire
இடைநிலை	intermediair
கேள்விகள்	vragen
நல	welzijn
விளையாட்டரங்கம்	stadion
விளையாட்டரங்கம்	stadium
எல்லைகள்	grenst
எல்லைகள்	grenzen
எல்லைகள்	limieten
எல்லைகள்	grenzen
கதிர்வீச்சு	straling
கதிர்வீச்சு	bestraling
அழைக்கப்பட்டார்	uitgenodigde
அழைக்கப்பட்டார்	uitgenodigd
டோனி	tony
பனை	handpalm
பனை	palm
சூறாவளி	cycloon
சூறாவளி	tyfoon
சூறாவளி	orkaan
சூறாவளி	hurricane
பிரகாஷ்	prakash
ஆனந்த்	anand
பெருங்கோவில்	kathedraal
பெல்	bel
பெல்	bell
நிழல்	schaduwen
நிழல்	schaduw
நிழல்	shadow
நிழல்	schaduw
நிழல்	schaduw
நாடார்	nadar
விருத்தி	ontwikkeling
இதயம்	heart
இதயம்	hart
இதயம்	hartje
விமர்சனங்கள்	reviews
விமர்சனங்கள்	beoordelingen
விமர்சனங்கள்	recensies
விமர்சனங்கள்	kritiek
எங்கு	waar
இணைக்க	verbind
இணைக்க	verbinden
திட்டமிடல்	planning
திட்டமிடல்	plannen
தொகுத்தல்	bewerken
தொகுத்தல்	groeperen
தொகுத்தல்	groepering
தொகுத்தல்	gegroepeerd
வரவேற்பு	wellcome
வரவேற்பு	welkome
வரவேற்பு	welkom
வரவேற்பு	receptie
வரவேற்பு	ontvangst
இராமன்	raman
மைக்	mike
சேகர்	sekar
பவர்	macht
பவர்	kracht
பவர்	power
பவர்	vermogen
தரை	vloer
தரை	verdieping
தரை	floor
தரை	grond
இளவரசி	prinsesje
இளவரசி	prinses
இளவரசி	princess
டெல்	tel
டெல்	dell
தொழில்கள்	klussen
தொழில்கள்	jobs
தொழில்கள்	vacatures
தொழில்கள்	banen
கணவன்	echtgenoot
டத்தோ	dato
வாக்கெடுப்பு	enquête
வாக்கெடுப்பு	poll
வாக்கெடுப்பு	opiniepeiling
வாக்கெடுப்பு	peiling
வாக்கெடுப்பு	peiling
வாக்கெடுப்பு	peilingen
கோட்டைகள்	forten
உலோகங்கள்	metalen
படுகொலைகள்	massamoord
படுகொலைகள்	slachting
படுகொலைகள்	slachtpartij
படுகொலைகள்	bloedbad
யுனெஸ்கோ	unesco
சுவை	proef
சுவை	proeven
சுவை	smaken
சுவை	smaak
சுவை	proeft
சுவை	smaak
எரிக்	eric
எரிக்	erik
பீடம்	altaar
சேரும்	milaan
சேரும்	bestemming
வெளிப்பாடு	uitdrukking
வெளிப்பாடு	expressie
வெள்ளம்	overstroming
வெள்ளம்	zondvloed
வெள்ளம்	overstromingen
வெள்ளம்	vloed
வெள்ளம்	overstroming
வெள்ளம்	overstromingen
வெள்ளம்	overstromingen
கல்லறை	tombe
கல்லறை	graftombe
கல்லறை	graf
கல்லறை	kerkhof
கல்லறை	begraafplaats
கல்லறை	grave
கல்லறை	graf
அத்தியாயம்	hoofdstuk
அத்தியாயம்	episode
அத்தியாயம்	aflevering
கல்வெட்டுகள்	opschriften
கல்வெட்டுகள்	inscripties
பாட	zing
பாட	zingen
மர	houten
மீதமுள்ள	overgebleven
மீதமுள்ள	resterend
மீதமுள்ள	resterende
சாதாரணமாக	nonchalant
சாதாரணமாக	terloops
கோள்கள்	planeten
ஆவணம்	doc
ஆவணம்	dok
ஆவணம்	document
பேருந்துகள்	bussen
ஏற்படுகின்றன	krimp
ஏற்படுகின்றன	inkrimping
ஏற்படுகின்றன	wee
மாதா	mata
இணைக்கப்பட்டது	verbonden
இணைக்கப்பட்டது	aangesloten
இணைக்கப்பட்டது	gekoppelde
இணைக்கப்பட்டது	gelinkt
இணைக்கப்பட்டது	verbonden
இணைக்கப்பட்டது	gekoppeld
ராப்	rob
ராப்	beroven
கூட்டல்	toevoeging
கூட்டல்	optellen
கூட்டல்	sum
கூட்டல்	som
நினைவில்	herinnerde
நினைவில்	herinnerden
நினைவில்	herinnerd
நினைவில்	onthoud
கேட்கும்	vraagt
முடிச்சு	node
முடிச்சு	knooppunt
முடிச்சு	knopen
முடிச்சு	knoop
கென்ட்	kent
தடம்	track
தடம்	spoor
ஐம்பது	vijftig
ஐம்பது	fifty
நீதிமன்றங்கள்	rechtbanken
ரப்பர்	rubber
ரப்பர்	rubberen
வயதான	bejaarde
வயதான	ouderen
வயதான	bejaarden
மகனும்	zoon
மகனும்	son
கற்று	leren
கற்று	leer
மக்களாட்சி	democratie
பூங்காக்கள்	parken
ஆற்காடு	arcot
நிறுத்தம்	stop
நிறுத்தம்	stoppen
ரோஜா	rose
ரோஜா	roos
ரோஜா	roja
புகை	rokers
புகை	roken
புகை	rook
புகை	roken
சைவம்	vegetariër
சைவம்	vegetarisch
சைவம்	vegetarische
சைவம்	veganist
பகல்	daglicht
நிலா	maan
நிலா	moon
சதவிகிதம்	percentage
பெனடிக்ட்	benedict
பெனடிக்ட்	benedictus
நீச்சல்	zwem
நீச்சல்	zwemmen
நீச்சல்	zwemmen
ராதா	radha
பாடகி	zanger
பாடகி	singer
பாடகி	zangeres
சடங்குகள்	rituelen
சடங்குகள்	ceremonies
கிறிஸ்து	christus
யுனைடெட்	united
யுனைடெட்	verenigde
யுனைடெட்	verenigd
காலணி	schoenen
காலணி	schoentjes
கரும்பு	suikerriet
தெலுங்கானா	telangana
பதினான்கு	fourteen
பதினான்கு	veertien
சேர்க்கை	union
சேர்க்கை	vakbond
சேர்க்கை	unie
சேர்க்கை	toelating
சேர்க்கை	combinatie
சேர்க்கை	combo
எழுச்சி	stijgen
செயற்பாடு	activiteit
விளையாடி	spelen
சுங்கை	sungai
படித்த	lezen
படித்த	gelezen
படித்த	lees
படித்த	geschoold
படித்த	opgeleid
படித்த	onderwezen
மாறிலி	constante
மாறிலி	constant
கைப்பற்றிய	gevangengenomen
கைப்பற்றிய	gevangen
ஒதுக்கீடு	naamsvermelding
ஒதுக்கீடு	toewijzing
ஒதுக்கீடு	allocatie
பாபா	baba
கிளிநொச்சி	papegaai
வாழை	weegbree
வாழை	banaan
வாழை	bananen
வாழை	banana
குழுவை	groep
குழுவை	fractie
அங்குலம்	inch
அங்குலம்	centimeters
அங்குலம்	centimeter
அங்குலம்	inch
பேசி	telefoon
இறைச்சி	vlees
ஏரிகள்	meren
தற்காலிகமாக	tijdelijk
பூஜை	puja
அணுகுமுறை	benaderen
அணுகுமுறை	naderen
அணுகுமுறை	nadering
அணுகுமுறை	aanpak
அணுகுமுறை	benadering
காரணி	factor
நிலவு	maan
நிலவு	moon
உட்புற	interieur
உட்புற	binnenland
உலோகம்	metalen
உலோகம்	metal
உலோகம்	metaal
உலோகம்	metalen
அறிமுக	debuut
விதை	zaden
விதை	zaaigoed
விதை	zaad
விதை	zaaizaad
விதை	zaad
விதை	zaden
விதை	zaaigoed
ஊடகம்	media
மெக்சிகோ	mexicaanse
மெக்சிகோ	mexico
அமெரிக்கர்	amerikaan
அமெரிக்கர்	amerikaans
அமெரிக்கர்	amerikaanse
அமெரிக்கர்	amerikaan
அமெரிக்கர்	amerikanen
இப்னு	ibn
அறிக்கைகள்	rapporten
அறிக்கைகள்	verslagen
வெற்றியை	succes
வெற்றியை	success
நாளிதழ்	krant
நாளிதழ்	kranten
நாளிதழ்	dagblad
ஹாலிவுட்	hollywood
மெல்ல	traag
மெல்ல	langzaam
பிறந்தது	born
பிறந்தது	geboren
பதினாறு	zestien
பதினாறு	sixteen
சகோதரன்	broeder
சகோதரன்	broer
சகோதரன்	broertje
கடை	winkel
கடை	winkel
கடை	bewaren
தெளிவு	clear
தெளிவு	duidelijk
தெளிவு	helder
தெளிவு	helderheid
தெளிவு	duidelijkheid
கணினிகள்	computers
வேர்	root
வேர்	wortel
பிரான்சிஸ்	frans
பிரான்சிஸ்	francis
பிரான்சிஸ்	franciscus
வெளியீடுகள்	releases
ஊழியர்கள்	personeel
சக்கர	rad
சக்கர	wiel
வாட்	watt
வாட்	wat
சுவிஸ்	zwitserse
சுவிஸ்	zwitsers
பேட்மேன்	batman
மூடிய	gesloten
மூடிய	afgesloten
ஆட்டோ	automaat
ஆட்டோ	automatisch
வெளியேறும்	exit
வெளியேறும்	uitgang
ஸ்டீபன்	stephen
ஸ்டீபன்	stefan
ஜான்சன்	johnson
கட்டுமான	bouw
கட்டுமான	constructie
கட்டுமான	bouwnijverheid
கட்டுமான	opbouw
கட்டுமான	bouwen
போஸ்	bose
போஸ்	poseren
போஸ்	pose
ஒன்பதாவது	negen
ஒன்பதாவது	nine
ஒன்பதாவது	negende
டெய்லர்	taylor
புனைவு	fictie
கன்னி	virgo
கன்னி	maagd
மரபுகள்	tradities
நடுவர்	scheidsrechter
நெறிமுறைகள்	criteria
டாட்டா	tata
விவசாயிகள்	landbouwers
விவசாயிகள்	boeren
சாதனம்	toestel
சாதனம்	apparaat
மின்னணுவியல்	elektronica
மின்னணுவியல்	electronica
மேற்கோள்கள்	satelliet
மேற்கோள்கள்	aanhalingstekens
மேற்கோள்கள்	citaten
மேற்கோள்கள்	voorbeelden
மேற்கோள்கள்	citaten
மேற்கோள்கள்	noteringen
மேற்கோள்கள்	annotaties
வெளிப்படையாக	openlijk
வெளிப்படையாக	kennelijk
வெளிப்படையாக	blijkbaar
வெளிப்படையாக	schijnbaar
பாக்	pak
தெருவில்	straat
உயிருடன்	levend
பெண்ணை	meis
பெண்ணை	meisje
பெண்ணை	meid
பெண்ணை	girl
ஓடி	flow
ஸ்மித்	smith
ஸ்மித்	smid
மேஜர்	majoor
மேஜர்	major
மேஜர்	hoofdvak
ஊட்டச்சத்து	voeding
தண்டு	navelstreng
தண்டு	koord
தண்டு	stengel
தண்டு	stam
அறைகள்	kamers
எண்ணை	nummer
எண்ணை	aantal
எண்ணை	getal
இருவருக்கும்	allebei
இருவருக்கும்	beiden
இருவருக்கும்	beide
இன்றளவும்	weeft
பிரான்சிய	académie
உரிமையாளர்	eigenaar
உரிமையாளர்	baasje
சேதம்	beschadiging
சேதம்	beschadigingen
சேதம்	schade
கவுண்டர்	counter
கவுண்டர்	teller
கவுண்டர்	toonbank
விரும்பிய	voorkeur
ஜோடி	paar
ஜோடி	pair
ஜோடி	paar
ஜோடி	koppel
மந்திரம்	mantra
தயாரிப்பாளர்கள்	producers
தயாரிப்பாளர்கள்	producenten
தா	tha
ராஜஸ்தான்	rajasthan
ரகுமான்	rahman
அவசர	noodgeval
அவசர	noodsituatie
அவசர	noodgevallen
கரை	grens
நாயகன்	held
நாயகன்	hero
நாயகன்	man
காப்பகம்	archief
காப்பகம்	archiveren
அடர்ந்த	dichte
கூத்து	hoa
படைத்த	aangemaakt
படைத்த	gecreëerd
படைத்த	gemaakt
படைத்த	geschapen
அருங்காட்சியகங்கள்	musea
சிவா	shiva
குடி	drinken
குடி	drankje
குடி	drink
குடி	drinken
வாழ்த்துக்கள்	proficiat
வாழ்த்துக்கள்	gefeliciteerd
வாழ்த்துக்கள்	groetjes
வாழ்த்துக்கள்	groeten
பாடலாசிரியர்	componist
இனிய	vrolijk
இனிய	happy
இனிய	blij
இனிய	tevreden
இனிய	gelukkig
குளோரின்	chloor
பெல்ஜியம்	belgie
பெல்ஜியம்	belgië
வெளியிட்டு	vrijgeven
வெளியிட்டு	loslaten
துருக்கிய	turkse
துருக்கிய	turks
நெப்போலியன்	napoleon
ஆயுதம்	wapens
ஆயுதம்	wapen
ஆயுதம்	ammunitie
ஆயுதம்	munitie
மசூதி	moskee
வழிகாட்டி	tovenaar
வழிகாட்டி	wizard
வழிகாட்டி	handleiding
வழிகாட்டி	gids
குடியேற்றம்	immigratie
குடியேற்றம்	immigratiedienst
பிலிப்	phillip
பிலிப்	philip
பிலிப்	filips
பர்மா	birma
பாபு	babu
நெருக்கமான	intieme
நெருக்கமான	intiem
தேவையற்ற	ongewenste
தேவையற்ற	ongewenst
தேவையற்ற	overbodig
தேவையற்ற	onnodige
தேவையற்ற	onnodig
திறனாய்வு	kritiek
தீர்க்க	oplossen
சேர்க்கும்	voegt
பலகை	bestuur
பலகை	bord
தணிக்கை	censuur
வளைவு	kromme
வளைவு	curve
வளைவு	kromming
யூதர்கள்	joden
வளைகுடா	golf
வளைகுடா	baai
வளைகுடா	bay
உகந்த	optimaal
உகந்த	optimale
மெய்நிகர்	virtueel
மெய்நிகர்	virtuele
கிரிக்	crick
மோதல்	aanvaring
மோதல்	botsing
மோதல்	aanrijding
உள்ளீடு	feed
உள்ளீடு	voeder
உள்ளீடு	voeden
உள்ளீடு	binnenkomst
உள்ளீடு	vermelding
உள்ளீடு	input
உள்ளீடு	invoer
தெய்வங்கள்	goden
ஊதா	paars
ஊதா	paarse
ஊதா	violet
புயல்	cycloon
புயல்	stormen
புயல்	noodweer
புயல்	onweer
புயல்	storm
பகவான்	bhagwan
நினைத்து	nadenken
நினைத்து	denken
நினைத்து	denkend
அக்கறை	zorgzame
அக்கறை	zorgzaam
கூறு	module
கூடைப்பந்து	basketball
கூடைப்பந்து	basketbal
விதைகள்	zaad
விதைகள்	zaden
விதைகள்	zaaigoed
மாசு	vervuilde
மாசு	vervuild
மாசு	verontreinigd
மாசு	verontreiniging
மாசு	vervuiling
வரவு	aankomst
எப்போது	wanneer
முப்பது	dertig
முப்பது	thirty
புத்தரின்	boeddha
புத்தரின்	buddha
சரக்கு	cargo
சரக்கு	vracht
சரக்கு	lading
சரக்கு	inventarisatie
சரக்கு	inventariseren
சரக்கு	inventaris
சரக்கு	vracht
சரக்கு	goederenvervoer
சரக்கு	vrachtvervoer
இயல்பாக	normale
இயல்பாக	normaal
வைரஸ்	virus
வைரஸ்	virussen
பான்	bonn
பான்	pan
பரப்புரை	lobbyen
பரப்புரை	propaganda
டேனியல்	daniel
டேனியல்	daniël
ஜோன்ஸ்	jones
தீங்கு	kwaad
தீங்கு	slechtheid
தீங்கு	evil
தீங்கு	verminking
தீங்கு	harm
பலன்	voordeel
பலன்	benefit
பலன்	benefiet
பலன்	resultaat
பல்லவ	pallava
கோழி	gevogelte
கோழி	pluimvee
கோழி	kip
கோழி	kippen
கோழி	hen
சக்தியை	macht
சக்தியை	kracht
சக்தியை	power
சக்தியை	vermogen
எல்லோரும்	iedereen
எல்லோரும்	iedereen
பயணத்தை	journey
பயணத்தை	reis
வாரங்கள்	weeks
வாரங்கள்	weken
தொழிற்சாலைகள்	fabrieken
அளவீடு	meting
அளவீடு	meten
அளவீடு	metingen
அளவீடு	opmeten
மென்மையான	soft
மென்மையான	zachte
மென்மையான	zacht
மென்மையான	lichtste
பகதூர்	bahadur
மூவர்	trio
சமம்	gelijken
நிலவியல்	geologie
குடியுரிமை	burgerschap
குடியுரிமை	staatsburgerschap
விருந்து	feest
விருந்து	partij
விருந்து	feestje
விருந்து	party
ரைட்	wright
உருவாக்குதல்	maken
உருவாக்குதல்	making
