din	출신
reală	진짜
reală	리얼
reală	레알
albe	하얀
albe	화이트
albe	흰색
albe	하얀색
albe	하얗게
japoneze	일본어
japoneze	일본
japoneze	일본인
secol	세기
vale	골짜기
vale	밸리
vale	계곡
vale	베일
presiunea	압력
presiunea	압박
accident	교통사고
accident	사고
accident	추락사고
accident	추락
accident	충돌
cuvintele	words
cuvintele	단어
învățat	학습
învățat	배운
invitat	초대
invitat	게스트로
invitat	손님
invitat	게스트
invitat	참석자
caracterul	성격
caracterul	문자
caracterul	캐릭터
caracterul	인물
poliție	경찰
poliție	경찰관
datând	연애
datând	데이트
eurovision	유로비전
private	비공개
atenție	관심
atenție	주의
atenție	시선
răsărit	일출
exil	망명
exil	exile
profesională	프로페셔널
profesională	프로
profesională	전문
profesională	전문가
melodii	노래
melodii	songs
creează	만듭니다
creează	만들기
creează	생성
creează	만드세요
agent	에이전트
agent	요원
agent	대리인
încheie	결론
contemporană	현대
scrierea	쓰기
scrierea	글쓰기
conceptul	concept
conceptul	컨셉
conceptul	개념
vizitat	방문
network	네트워크
emis	발급
emis	발행
andrew	앤드류
andrew	앤드루
andrew	안드레아
simbolul	기호
simbolul	상징
căi	경로
cfr	cfr
eliberarea	출시
eliberarea	발매
eliberarea	릴리스
eliberarea	릴리즈
eliberarea	개봉
eliberarea	해방
soluție	해결책
soluție	솔루션
personajele	문자
personajele	등장인물
patrimoniul	문화유산
medii	평균
medii	미디엄
medii	미디어
medii	중간
poloneze	폴란드어
poloneze	폴란드
grec	그리스어
grec	그리스
actul	act
câștigă	적립
gaze	가스
gaze	가스
sherlock	셜록
var	라임
arabe	아랍인
arabe	아랍
iugoslavia	유고슬라비아
spirit	스피릿
spirit	정신
min	민아
min	민지
min	민수
comandă	커맨드
comandă	명령
comandă	명령어
comandă	사령부
comandă	지휘
comandă	순서
comandă	주문
golful	골프
golful	베이
johnson	존슨
creștini	기독교인
zeci	수십
toscana	토스카나
duminică	일요일
project	프로젝트
unic	고유
unic	독특한
british	브리티시
british	영국인
british	영국
lectură	독서
lectură	읽고
lectură	읽기
maior	전공
maior	메이저
separate	분리됨
separate	별거
separate	분리
separate	따로따로
separate	따로
felix	펠릭스
carmen	카르멘
bazinul	분지
distanța	거리
alan	앨런
alan	알렌
alan	알란
manual	수동
manual	설명서
manual	매뉴얼
semnificativ	의미있는
maestru	마스터스
maestru	마스터
mac	mac
hectare	헥타르
hectare	에이커
acordul	동의
acordul	협정
acordul	합의
sprijin	지원
sprijin	지지
sprijin	후원
microsoft	마이크로소프트
conrad	콘라트
conrad	콘라드
conrad	콘래드
proprietate	자산
proprietate	재산권
proprietate	속성
proprietate	재산
hot	도둑놈
hot	도둑
cercul	서클
cercul	circle
free	free
free	무료
free	자유
insule	제도
comparație	비교
bosnia	보스니아
reale	진짜
reale	리얼
reale	레알
wilson	윌슨
mit	mit
mit	신화
maine	내일
maine	메인
ape	워터스
cumpărat	구매
cumpărat	샀다
arbore	샤프트
arbore	트리
arbore	나무
planeta	행성
planeta	플래닛
idee	아이디어
idee	idea
chineză	중국인
chineză	중국어
pdf	pdf
marca	브랜드
marca	표시
marca	마르크
marca	마크
actorii	배우
charlotte	샬럿
charlotte	샬롯
înregistrarea	녹음
înregistrarea	녹화
seara	저녁
variază	다양함
transportul	교통수단
transportul	운송
transportul	교통
transportul	교통수단
transportul	운송
transportul	수송
transportul	교통
termeni	약관
termeni	용어
altar	신사
individual	개별
individual	개별적으로
individual	개별
individual	개인
dimineața	아침
dimineața	모닝
serii	시리즈
bogată	부자
plină	가득
schimbări	변화
schimbări	변경
realitatea	리얼리티
realitatea	현실
stâng	좌파
stâng	왼쪽
încercare	테스트
încercare	시험
schimbă	바뀌기
schimbă	변화
schimbă	변경
schimbă	바꾸기
versiuni	버전
arm	팔이
bus	버스
constant	끊임없이
constant	지속적으로
constant	상수
ray	레이
republică	공화국
municipal	시영
bulgară	불가리아어
bulgară	불가리아
bulgară	불가리아인
natal	나탈
desemnat	할당된
acoperă	커버
acoperă	덮개
acoperă	표지
acoperă	커버
detaliu	상세
detaliu	자세히
detaliu	세부사항
alice	앨리스
fondul	기금
fondul	펀드
înălțimea	높이
înălțimea	키는
lituania	리투아니아
subiecte	주제
subiecte	과목
regim	모드
inima	하트
inima	심장
inima	마음
francesco	프란체스코
sare	소금
guillaume	기욤
congo	콩고
sunet	소리
sunet	사운드
utilizatorii	사용자
florența	플로렌스
florența	피렌체
tineret	청년
tineret	청소년
tineret	젊음
tineret	청춘
provence	프로방스
cursă	레이스
cursă	경주
cursă	인종
cursă	경쟁
participanți	참가자
participanți	참석자
lincoln	링컨
christopher	크리스토퍼
ernest	어니스트
comunistă	공산주의자
urbane	도시
presiune	압력
presiune	압박
interviuri	인터뷰
hermann	헤르만
reprezentant	대표
reprezentant	대표자
reprezentant	대표
prezentă	현재
prezentă	선물
substanțe	물질
secundare	중등
manager	관리자
manager	매니저
alimentare	푸드
alimentare	음식
alimentare	식량
alimentare	식품
scenariu	시나리오
scenariu	시나리오는
scenariu	문자
scenariu	스크립트
ducatul	공국
arhitect	건축가
arhitect	건축
discul	디스크
discul	디스크
treime	트리니티
treime	삼위일체
flota	함대
flota	플리트
reguli	규칙
carbon	탄소
dovezi	증명
dovezi	증거
dovezi	증거
partide	파티
exprimat	표명
ziare	신문
ziare	신문
ordonat	순서
constituția	헌법
pierderi	상실
pierderi	손실
pierderi	손해
pierderi	손실
pierderi	사상자
global	글로벌
global	전역
fragmente	단편
stradă	거리가
stradă	스트리트
stradă	거리
stradă	길거리
văzută	읽음
sârbi	세르비아인
sârbi	세르비아
sârbi	세르비아인
sârbi	세르비아어
fată	girl
fată	소녀
activi	활성화
activi	활동
activi	액티브
activi	활성
doresc	소원
funcțiile	함수
intra	입력
intra	입력합니다
intra	입력하기
membră	멤버
membră	회원
secundar	중등
frederick	프레더릭
frederick	프리드리히
aplicații	애플리케이션
aplicații	어플리케이션
licență	라이선스
licență	라이센스
licență	면허
licență	라이선스
licență	라이센스
licență	면허
licență	허가서
facebook	facebook
facebook	페이스북
puterile	권력
puterile	파워스
comerț	상거래
comerț	커머스
comerț	상업
comerț	무역
comerț	트레이드
importanța	중요성
componentă	컴포넌트
componentă	구성요소
copilărie	어릴적
copilărie	어린시절
spiritul	스피릿
spiritul	정신
moștenitor	상속인
moștenitor	상속
moștenitor	상속자
prieteni	친구
prieteni	프렌즈
prieteni	친구들이
prieteni	친구들
secțiune	섹션
urgență	응급
urgență	비상사태
memorie	추억
memorie	기억력
memorie	메모리
memorie	기억
studenți	학생
studenți	학생들
studenți	유학생
lewis	루이스
difuzat	방송
earth	earth
earth	대지
earth	지구
clase	클래스
clase	수업
ain	아인
siria	시리아
distribuție	분포
distribuție	분배
distribuție	배포
distribuție	배포판
rose	장미
rose	로즈
schimbare	바뀌기
schimbare	변화
schimbare	변경
schimbare	바꾸기
evreu	유대인
evreu	유대교
evreu	유대인
entertainment	엔터테인먼트
entertainment	오락
câștigătoare	우승
câștigătoare	승리
stabilirea	설립
imperiale	임페리얼
proprietăți	특성
proprietăți	자산
proprietăți	속성
justiție	정의
orchestră	오케스트라
orchestră	교향악단
mulțime	군중
ocazie	행사
ocazie	기회
albania	알바니아
calculator	계산기
calculator	컴퓨터
prefix	접두어
prefix	접두사
vertical	수직
vertical	수직으로
vertical	수직
vertical	세로로
vertical	세로
tehnica	기법
alege	선택하기
alege	선택
medical	의학
medical	의료
credința	믿음
credința	신념
credința	신앙
credința	신념
credința	믿음
credința	신앙
știri	뉴스
știri	소식
brad	브래드
operațiunea	작동
operațiunea	작전
jucătorul	플레이어
jucătorul	재생기
jucătorul	선수
multiple	다중
stefan	스테판
stefan	슈테판
grea	무겁게
grea	무거워
grea	무거운
grea	무거움
ian	lan
libertate	자유
libertate	프리덤
libertate	리버티
pericol	위험
premier	프리미어
gustav	구스타프
aspectul	외모
aspectul	모양
aspectul	출연
belgrad	베오그라드
bărbat	남성
bărbat	수컷
bărbat	남자
bărbat	남성
bărbat	사람
sticlă	잔다
sticlă	유리
sticlă	글래스
carlo	카를로
maximilian	막시밀리아노
materialul	물질
materialul	재료
materialul	소재
lățime	너비
mobile	모바일
distrugerea	파괴
aleși	선출
schimbul	교환
grădina	가든
grădina	정원
universul	우주
festivalului	축제
festivalului	페스티벌
temperatură	기온
temperatură	체온
temperatură	온도
nato	nato
tradiție	전통
interpretarea	해석
industrial	공업
industrial	산업
suport	지원
suport	지지
suport	후원
biroul	사무소
biroul	사무실
biroul	오피스
soldat	군인
soldat	병사
antică	골동품
antică	고대
apel	항소
apel	호소
apel	통화
apel	전화
apel	호출
mesajul	메시지
mesajul	메세지
exprimă	익스프레스
șters	삭제됨
șters	삭제함
șters	삭제되었습니다
stan	스탄
stan	스탠리
stan	스텐
stan	스탠
victime	사상자
victime	희생자
victime	피해자
pretutindeni	어디서나
pretutindeni	어디든
pretutindeni	어디든지
way	웨이팅
way	way
way	웨이
mass	미사
mass	매스
mass	대량
mass	질량
mort	사망
mort	데드
box	복싱
palestina	팔레스타인
palestina	팔레스타인인
casele	주택
asemănător	비슷함
asemănător	유사한
asemănător	비슷한
asemănător	유사
actori	배우
capital	자본
capital	수도
capital	캐피탈
capital	자본주의
capital	캐피털
fondatorul	설립자
fondatorul	창시자
fondatorul	창립자
atlantic	애틀랜틱
atlantic	대서양
atacuri	공격
dovadă	증거
dovadă	증명
dovadă	증거
sovietici	소련
amsterdam	암스테르담
complexe	콤플렉스
complexe	복합체
respins	해산
documentare	다큐멘터리
documentare	다큐멘터리
canadian	캐나디안
canadian	캐나다인
explică	설명
explică	설명해
explică	설명하기
explică	설명해주세요
fenomen	현상
fenomen	현상
coroana	왕관
coroana	크라운
steagul	깃발
steagul	국기
steagul	플래그
campionat	챔피언십
campionat	챔피언쉽
mike	마이크
australian	오스트레일리아
australian	오스트레일리아의
inc	inc
delta	삼각주
delta	델타
grave	심각한
grave	심각해
grave	심각하다
grave	심각하게
stone	스톤
stone	석기
terestre	지상
spital	병원
găsite	찾았다
găsite	찾았습니다
găsite	발견됨
florida	플로리다
break	브레이크
break	휴식
break	break
arc	아크
arc	arc
comunicare	의사소통
comunicare	커뮤니케이션
comunicare	소통
comunicare	통신
frate	오빠
frate	아우
semne	마르크
semne	마크스
caractere	문자
caractere	등장인물
medalie	메달
scriere	쓰기
scriere	글쓰기
procese	재판
procese	프로세스
procese	소송
dispărute	사멸
dispărute	멸종
elizabeth	엘리자베스
elizabeth	엘리사벳
davis	데이비스
prizonieri	죄수
power	파워
power	전력
power	권력
frankfurt	프랑크푸르트
ismail	이스마엘
arizona	애리조나
tony	토니
schmidt	슈미트
aliații	연합군
aliații	연합국
introducere	소개
introducere	도입
introducere	소개팅
introducere	소개
introducere	intro
dramaturg	극작가
confirmat	확정
confirmat	확인됨
cheile	키키
cheile	열쇠
prințesă	공주
prințesă	공주님
prințesă	프린세스
lacuri	호수
administrație	행정학
main	메인
pedro	페드로
fox	폭스
fox	여우
promovare	홍보
promovare	프로모션
promovare	승진
lansare	출시
lansare	런칭
lansare	출시
lansare	실행
lansare	발사
lansare	런칭
nepotul	조카
nepotul	손자
independentă	독립
independentă	독립적
încercarea	테스트
încercarea	시험
diploma	디플로마
diploma	수료
diploma	학위
ecaterina	캐서린
ecaterina	카트린
teologie	신학
forțat	강제
forțat	강제로
kosovo	코소보
traducător	번역기
traducător	번역자
traducător	번역
temă	테마
divizie	사단
divizie	디비전
vase	혈관
vase	접시
legile	법률
frunte	이마
cavalerie	기병대
cavalerie	기병
versurile	노랫말
valley	골짜기
valley	밸리
valley	계곡
risc	위험
risc	리스크
solomon	솔로몬
ziar	신문
organizare	조직
organizare	기구
organizare	조직
organizare	기구
organizare	단체
complexul	콤플렉스
complexul	복합체
rang	계급
rang	순위
gheață	빙빙
gheață	얼음
gheață	아이스
acceptă	수락
acceptă	수락
templul	템플
templul	신전
templul	사원
continuu	지속적으로
continuu	지속
continuu	연속
etapa	스테이지
etapa	무대
turc	투르크인
turc	투르크
turc	터키식
turc	터키어
turc	터키
service	서비스
liniile	라인
sugerează	제안
alianța	동맹
alianța	얼라이언스
monte	몬테
recente	최근
cracovia	크라쿠프
coordonate	좌표
coordonate	좌표
coordonate	좌표계
misiune	미션
misiune	선교
mașina	자동차
mașina	차량
dead	사망
dead	데드
creangă	지점
creangă	분기
diferența	차이
diferența	차이점
coperta	커버
coperta	덮개
coperta	표지
gold	골드
gold	황금
scriu	쓰기
scriu	글쓰기
scriu	쓰기
scriu	글쓰기
caută	찾기
caută	검색
caută	검색하기
întâlnire	모임
întâlnire	회의
întâlnire	만남
întâlnire	미팅
trăsături	특징
trăsături	기능
philip	펠리페
philip	필립
dreptate	정의
cor	합창
cor	코러스
wolf	늑대
wolf	볼프
wolf	울프
prezente	현재
prezente	선물
fruntea	이마
douglas	더글러스
augustin	아우구스틴
egal	평등
egal	같음
vioară	바이올린
cavaler	기사
cavaler	나이트
bucurat	즐겼다
operare	운영
istanbul	이스탄불
patrick	파트리크
patrick	패트릭
banii	머니
banii	돈이
precedent	선례
precedent	이전
studiază	공부해
studiază	공부하기
studiază	공부
studiază	연구
sector	섹터
sector	부문
conacul	맨션
conacul	저택
structuri	구조물
structuri	구조
deschiderea	오프닝
deschiderea	개봉
sală	헬스
sală	체육관
decizie	의사결정
decizie	결정
amestec	섞어
amestec	믹스
amestec	혼합
amestec	혼합물
amestec	반죽
amestec	혼합
amestec	혼합
corectă	정답
corectă	올바른
imperială	임페리얼
clasament	순위
clasament	랭킹
clasament	순위
clasament	랭킹
jim	다짐
câmpie	평원
câmpie	평범
înfrângerea	패배
licența	라이선스
licența	라이센스
licența	면허
licența	라이선스
licența	라이센스
licența	면허
licența	허가서
milan	밀란
milan	밀라노
scenariul	시나리오
scenariul	시나리오는
scenariul	문자
scenariul	스크립트
pierderea	상실
pierderea	손실
stack	스택
fotografie	사진
fotografie	사진
fotografie	사진술
principiu	원칙
principiu	원리
musulmani	무슬림
musulmani	이슬람교
musulmani	무슬림
răniți	부상
răniți	부상당한
profesionist	프로페셔널
profesionist	프로
profesionist	전문
profesionist	전문가
câștigător	승리자
câștigător	우승자
câștigător	winner
câștigător	승자
desen	그리기
interzis	금지
interzis	금지
interzis	차단됨
regulile	규칙
irak	이라크
ideile	아이디어
student	학생
reacție	반응
reacție	공감
howard	하워드
sprijinit	지원합니다
sprijinit	지원
sprijinit	지원함
topul	인기
topul	top
avansat	고급
napoli	나폴리
napoli	나폴리
activitățile	활동
cutremur	지진
cutremur	대지진
castilia	카스티야
marte	마스
marte	화성
rare	희귀한
rare	귀한
rare	희귀
rare	드문
boală	질환
boală	질병
boală	질환
boală	질병
boală	질병
blocat	잠겨
blocat	locked
blocat	차단
blocat	차단됨
blocat	차단되었습니다
herbert	허버트
măsura	측정
măsura	측도
sculptor	조각가
sculptor	조각가자리
avram	아브람
avram	아브람
întrebări	질문
intern	인턴
intern	내부
intern	국내
valorile	가치관
valorile	가치
închisă	비공개
închisă	닫힌
completarea	완성
paginii	페이지
fabrică	공장
fabrică	팩토리
mica	미카
oră	시간
externă	외부
stație	역시
watson	왓슨
industrie	업계
industrie	산업
cadru	액자
cadru	프레임
electronică	일렉트로닉스
electronică	전자제품
electronică	전자공학
electronică	전자
electronică	일렉트로닉
bay	베이
generație	세대
ford	포드
conflictul	갈등
conflictul	갈등이
conflictul	충돌
conflictul	분쟁
ulei	오일
ulei	석유
ulei	기름
gordon	고든
tehnici	테크닉
tehnici	기법
acoperită	커버
acoperită	덮여
acoperită	코팅
maurice	모리스
illinois	일리노이
apariție	발생
allen	앨런
juridice	법률
juridice	합법적인
electronic	전자
electronic	일렉트로닉
prietenii	친구
prietenii	프렌즈
prietenii	친구들이
prietenii	친구들
channel	채널
asociate	연관
logo	로고
aprobarea	승인
genuri	장르
curse	경주
curse	인종
curse	경주
curse	레이싱
primi	받기
clasic	품격
clasic	클래식
clasic	고전주의
clasic	고전
clasic	클래식
clasic	고전
leipzig	라이프치히
trupă	밴드
trek	트렉
personalitate	성격
personalitate	인격
personalitate	개성
ocupată	바쁜
ocupată	바쁘다
ocupată	바빠
ocupată	점령
indiana	인디애나
hollywood	헐리우드
hollywood	할리우드
semnul	기호
semnul	서명
semnul	사인
spectacol	표시
spectacol	보이기
spectacol	공연
recunoaștere	인식
wales	웨일스
animal	애니멀
animal	동물
animal	동물학
douăzeci	스물
douăzeci	스무
mandat	영장
mandat	위임통치령
efectele	영향
efectele	효과
etapă	스테이지
etapă	무대
estonia	에스토니아
documentele	문서
mostră	표본
mostră	견본
mostră	샘플링
mostră	샘플
preda	가르쳐
electronice	일렉트로닉스
electronice	전자제품
electronice	전자공학
electronice	전자
electronice	일렉트로닉
egală	평등
înregistrate	등기
înregistrate	등록
înregistrate	녹음
înregistrate	녹화
responsabil	책임
responsabil	책임감
responsabil	관리자
cai	말들
cai	cai
cetățeni	시민
cetățeni	시민들
primind	수신
vigoare	활력
tare	열심히
tare	하드
tare	어려워
aplică	적용
aplică	적용하기
aplică	신청
imaginile	그림
imaginile	이미지
dark	어둡게
dark	다크
dark	어두운
dark	어둠
distruse	파괴됨
individuale	개별
individuale	개인
condiția	조건
remarcă	발언
boala	질환
boala	질병
boala	질환
boala	질병
boala	질병
secrete	비밀
secrete	시크릿
secrete	비밀
plastice	플라스틱
plastice	성형외과
similară	비슷함
similară	유사한
similară	비슷한
similară	유사
purta	착용
rezistența	저항운동
rezistența	저항성
rezistența	저항
tobe	드럼
tobe	드럼은
century	세기
analiză	해석학
analiză	해석
analiză	분석
înregistrări	레코드
înregistrări	등록
înregistrări	녹음
înregistrări	레코딩스
înregistrări	레코딩
înregistrări	레코드
cântă	sing
cântă	노래
parma	파르마
etape	단계
mută	움직여
mută	움직임
mută	이동
invazia	침략
invazia	침공
milenii	천년
milenii	천년기
dai	다이족
dai	다이
dai	dai
interioară	내부
terenuri	육지
terenuri	랜드
profesori	교사들
profesori	교사
primare	시장
cehoslovacia	체코슬로바키아
drapelul	깃발
drapelul	국기
drapelul	플래그
societăți	회사
satelit	인공위성
satelit	위성
diferită	달라
diferită	다름
diferită	다르다
regat	왕국
regat	킹덤
atacant	스트라이커
spectacole	공연
hamburg	함부르크
milion	백만명
milion	백만
transformă	변환
transformă	변신
transformă	변형
pregătire	준비
pregătire	훈련
pregătire	트레이닝
ligă	동맹
ligă	리그
obișnuit	정규
obișnuit	보통
obișnuit	평범
argumente	인자
argumente	인수
wikimedia	위키미디어
nominalizări	후보
aplicarea	애플리케이션
aplicarea	프로그램
aplicarea	어플리케이션
tibet	티베트어
tibet	티베트
tibet	티베트족
tibet	티베트
shakespeare	셰익스피어
arab	아랍인
arab	아랍
stabilește	집합
stabilește	세트
stabilește	설정
mișcări	moves
mișcări	움직임
mișcări	움직임
tratament	시술
tratament	치료
franklin	프랭클린
compoziție	합성
compoziție	작곡
lansate	시작됨
regie	연출
queen	여왕
via	비아
via	via
jane	제인
monaco	모나코
ruinele	폐허
gray	회색
gray	그레이
informație	정보
publicarea	출판물
publicarea	출판
publicarea	게시
publicarea	출판
compuse	작곡
compuse	자작곡
agricultură	농업
agricultură	농사
agricultură	농장
agricultură	농업
tehnologie	기술
computer	컴퓨터
strict	엄격한
strict	엄격히
celule	세포
mecanică	역학
mecanică	기계
distrusă	파괴됨
legal	법적으로
legal	법률
legal	합법적인
active	활성화
active	활동
active	액티브
active	활성
active	자산
primarul	시장
britanici	브리티시
britanici	영국인
britanici	영국
minerale	미네랄
minerale	미네랄
minerale	광물
business	업체
business	사업
business	비즈니스
boston	보스턴
toulouse	툴루즈
marco	마르코
eroare	오류
arhiva	아카이브
arhiva	보관
capturat	캡처
capturat	캡쳐
marc	마르크
marc	마크
anuală	매년
urme	트랙
urme	자취
urme	흔적
expresia	표현
expresia	표현식
observator	천문대
observator	옵저버
observator	관찰자
observator	옵서버
gard	담장
gard	울타리
administrarea	행정학
băieți	소년
băieți	소년들
băieți	boys
băieți	보이즈
băieți	보이스
antic	골동품
antic	고대
montana	몬태나
beijing	베이징
geografie	지리학
geografie	지리
războaie	전쟁
proiectat	투영
devreme	초기
devreme	일찍
trecând	지나가다
trecând	지나가다가
trecând	지나가
trecând	지나가는
cheie	키키
concluzia	결론
conferința	회담
conferința	콘퍼런스
conferința	회의
varietate	다양체
varietate	버라이어티
ramuri	나뭇가지
calendarul	달력
calendarul	캘린더
demonstrat	입증
aleasă	선정
cercetarea	조사
cercetarea	연구
bot	주둥이
tânără	영영
tânără	젊은
andrea	안드레아
lost	분실
lost	로스트
lost	잃어버린
dezvoltate	선진
turcă	터키식
turcă	터키어
turcă	터키
cluburi	클럽
pești	피쉬
pești	피시
pești	생선
pești	물고기
cerere	애플리케이션
cerere	프로그램
cerere	어플리케이션
cerere	요청
cerere	요청하기
cetățean	시민
cetățean	시티즌
obiectul	객체
obiectul	개체
obiectul	대상
obiectul	천체
animație	애니메이션
domn	신사
practica	연습생
practica	연습
cantități	수량
fort	포트
fort	요새
anthony	안토니우스
anthony	앤서니
army	육군
army	군대
civilă	민간
civilă	민간인
limbaj	언어
bank	뱅크
bank	은행
grafică	그래픽
grafică	그래픽
grafică	그래픽스
asistent	조교
asistent	조수
asistent	보조
pacea	피스
pacea	peace
pacea	평화
bass	베이스
bass	배스
liverpool	liverpool
liverpool	리버풀
start	시작하기
start	시작
tel	tel
focul	화재
focul	불화
activează	활성화
activează	사용하기
activează	활성화
activează	활성화하기
frunze	나뭇잎
frunze	잎새
recenzii	리뷰
asasinat	암살
asasinat	암살
carne	고기
unchiul	삼촌
unchiul	아저씨
tehnologia	기술
pasul	스텝
pasul	단계
pasul	걸음
complete	완료
complete	완성
nisip	모래
nisip	모래시계
specialist	전문가
motoare	모터스
motoare	엔진
stabilită	설립
proba	표본
proba	견본
proba	샘플링
proba	샘플
cipru	키프로스
soluții	해결책
soluții	솔루션
excepție	예외
ardennes	아르덴
sculptură	조각상
sculptură	조각
artistul	음악가
artistul	예술가
artistul	아티스트
artistul	아티스트가
crezut	생각
factor	팩터
factor	인자
factor	요인
caracteristică	특성
caracteristică	특징
caracteristică	기능
fantastic	판타스틱
fantastic	환상적
petrol	가솔린
petrol	오일
petrol	석유
petrol	기름
gata	준비
permit	허용
permit	허용하기
campioană	챔피언십
campioană	챔피언
jurnal	학술
jurnal	학술지
jurnal	저널
jurnal	일기장
jurnal	다이어리
jurnal	일기
jurnal	로그
party	party
party	파티
rangul	계급
rangul	순위
privat	비공개
privat	비공개로
privat	비공개
monede	동전
monede	코인
monede	동전
andreea	안드레아
cercetător	연구자
cercetător	연구원
cercetător	과학자
asigurat	보험
portretul	초상화
portretul	세로
portretul	인물
judecată	심판
judecată	판단
judecată	판결
judecată	판단력
judecată	심판
judecată	판단
fantasy	판타지
fantasy	환상
concept	concept
concept	컨셉
concept	개념
golden	황금
golden	골든
liderii	리더
liderii	지도자
monedă	통화
monedă	화폐
monedă	동전
road	도로
road	로드
madonna	성모
madonna	마돈나
soarele	햇볕
soarele	태양
lyon	lyon
lyon	리옹
experiența	경험
experiența	체험
vincent	빈센트
factori	요인
apollo	아폴로
teorii	이론
gospodărie	집안
gospodărie	가구
off	끄기
monitorul	모니터
monitorul	모니터링
mesaje	메시지
fara	without
marine	마린
marine	해병대
normală	정규
normală	보통
normală	평범
normală	정상
strâns	타이트
considerare	고려
suveran	주권
miller	밀러
limbajul	언어
benzi	테이프
rural	시골
urmărit	팔로우
sufletul	영혼
sufletul	소울
adams	애덤스
adams	아담스
educația	교육학
educația	교육
educația	학력
oprit	중단됨
ciclul	주기
ciclul	순환
ciclul	사이클
decretul	법령
posibile	가능한
posibile	가능
isaac	이삭
memorial	메모리얼
memorial	기념비
memorial	기념관
fapte	팩트
fapte	사실
preferat	favourite
preferat	즐겨
preferat	좋아하는
preferat	선호
alternative	대안
alternative	얼터너티브
alternative	대안
said	말했다
col	col
lateral	측면
lateral	사이드
hârtie	종이
hârtie	페이퍼
hârtie	용지
unică	고유
unică	독특한
marmură	대리석
cover	커버
cover	덮개
cover	표지
phoenix	피닉스
asistență	원조
fizic	물리적
fizic	물리
victoriei	빅토리아
camere	객실
reduce	축소
jersey	저지
false	거짓
false	가짜
cehă	체코
cehă	체코어
peru	페루
alianță	동맹
alianță	얼라이언스
refuză	거절
refuză	거부
refuză	쇠퇴
refuză	거절
îndepărtat	삭제됨
îndepărtat	삭제되었습니다
frumoasă	아름다운
frumoasă	아름다워
frumoasă	아름답다
vis	드림
alexandria	알렉산드리아
commons	커먼즈
fonduri	기금
fonduri	자금
fonduri	펀드
fonduri	자금
limitată	한정
limitată	제한된
legenda	전설
legenda	레전드
lansează	출시
lansează	실행
lansează	발사
lansează	런칭
declară	선포
ghid	안내서
ghid	가이드
ghid	안내
altitudinea	고도
heart	하트
heart	심장
heart	마음
coordonator	코디네이터
dragostea	러브
dragostea	사랑
universitate	대학교
universitate	대학
lama	블레이드
lama	라마
circulație	순환
activă	활성화
activă	활동
activă	액티브
activă	활성
dedicată	헌신
agricultura	농업
agricultura	농사
agricultura	농장
agricultura	농업
descoperită	발견됨
alfabetul	알파벳
alfabetul	문자
speranța	희망
comentarii	댓글
comentarii	코멘트
comentarii	댓글
părere	의견
scopuri	목적
albastră	파란색
albastră	청색
albastră	푸른
albastră	블루
albastră	파랑
albastră	푸른색
periodic	주기적으로
monica	모니카
pregătirea	준비
pasageri	승객
pasageri	여객
pasageri	승객
hamilton	해밀턴
watanabe	와타나베
diana	diana
gloria	글로리아
cantitate	금액
cantitate	수량
planetă	행성
planetă	플래닛
hotărârea	판결
hotărârea	판단력
hotărârea	심판
hotărârea	판단
lingvistică	언어학
scrisori	글자
scrisori	편지
tratate	조약
diametru	직경
diametru	지름
geneva	제네바
light	가볍게
light	가벼운
light	라이트
light	가벼움
stuttgart	슈투트가르트
porto	포르토
porto	포르투
otomană	오스만
rănit	부상
rănit	부상당한
proprietar	주인
proprietar	소유자
proprietar	집주인
wolfgang	볼프강
cantitatea	수량
misiuni	할당
misiuni	미션
rândurile	계급
acoperite	커버
acoperite	덮여
acoperite	코팅
mix	섞어
mix	믹스
mix	혼합
suferă	고통받고
bis	bis
player	플레이어
player	재생기
player	선수
multi	많은
multi	멀티
practice	실무
practice	실용적
practice	실용
privată	비공개
actorul	배우
poliția	경찰
poliția	경찰관
conflicte	갈등
conflicte	분쟁
conflicte	갈등
conflicte	갈등이
conflicte	충돌
conflicte	분쟁
compoziția	합성
compoziția	작곡
lovit	히트
lovit	hit
trecere	건널
trecere	건널목
trecere	건너
trecere	지나가다
trecere	지나가다가
trecere	지나가
trecere	지나가는
atacurile	공격
rev	레브
olandez	네덜란드
olandez	네덜란드인
olandez	네덜란드령
olandez	네덜란드어
alternativ	대안
alternativ	얼터너티브
alternativ	대체
warner	워너
industrială	공업
industrială	산업
lawrence	로런스
lawrence	로렌스
arhiepiscop	주교
arhiepiscop	대주교
eva	에바
eva	이브
eva	에이브
scriitoare	작가
timpuri	타임스
timpuri	타임즈
străin	에이리언
străin	외계인
străin	외국인
străin	이방인
străin	외국인
kevin	케빈
stăpânirea	마스터링
aeriană	공중
aeriană	항공기
prezentarea	프레젠테이션
suedez	스웨덴어
suedez	스웨덴
suedez	스웨덴인
reforma	종교개혁
reforma	개혁개방
reforma	개혁
sarcina	임신
inventat	발명
răspunsul	대응
răspunsul	반응
răspunsul	응답
venus	금성
venus	비너스
avionul	평면
avionul	비행기
tokyo	도쿄
tokyo	동경
contemporane	현대
mărimea	사이즈
mărimea	크기
agenția	에이전시
agenția	대행사
agenția	대리점
stuart	스튜어트
interioare	인테리어
interioare	내부
onoarea	명예
onoarea	영광
onoarea	명예
putin	푸틴
tiraspol	티라스폴
filosof	철학자
filosof	철학
ars	불태웠다
ars	화상
nasa	nasa
