del	del
conseguenza	consequentie
ufficialmente	officieel
trasporto	vervoer
trasporto	transport
trasporto	vervoer
trasporto	transport
paris	parijs
scene	schermen
scene	taferelen
scene	scenes
scene	scènes
scene	scène
scene	scene
teste	hoofden
teste	koppen
teste	kop
utile	bruikbaar
utile	nuttig
utile	behulpzaam
life	life
life	leven
royal	koninklijke
royal	royal
royal	koninklijk
vii	vii
mary	mary
mary	maria
aiutare	helpen
aiutare	helpen
aiutare	hulp
aiutare	help
signore	meneer
signore	ladies
signore	dames
signore	heer
signore	lord
signore	heere
imperiale	keizerlijk
imperiale	keizerlijke
imperiale	imperial
cristo	christus
cristo	cristo
monastero	klooster
contatto	contact
contatto	contactpersoon
diffusione	verspreiding
diffusione	verspreiding
lascia	verlof
lascia	verlaat
lascia	vertrek
lascia	verlaten
white	wit
white	witte
big	big
big	groot
big	grote
tipi	typen
tipi	soorten
tipi	types
dollari	dollars
territori	gebieden
territori	gebiedsdelen
lavorare	werk
lavorare	arbeid
lavorare	werken
lavorare	werkend
lavorare	werken
lavorare	werkende
gioca	speel
gioca	spelen
gioca	afspelen
amministratore	admin
amministratore	beheerder
amministratore	beheerder
amministratore	administrateur
walter	wouter
walter	walter
letto	bed
disposizione	indeling
disposizione	opmaak
disposizione	layout
leone	lion
leone	leeuw
leone	leone
leone	leo
ala	vleugel
ala	wing
ala	ala
genitori	opvoeding
genitori	ouderschap
genitori	opvoeden
genitori	ouders
genitori	ouder
genitori	moedermaatschappij
xii	xii
simbolo	symbool
quinto	vijfde
quinto	quintus
intanto	intussen
intanto	ondertussen
xviii	xviii
ingegnere	engineer
ingegnere	technicus
ingegnere	ingenieur
bgcolor	bgcolor
luna	luna
luna	maan
luna	moon
resti	blijft
argentina	argentinië
argentina	argentijns
argentina	argentijnse
argentina	argentinië
argentina	argentijns
argentina	argentijnse
stemma	embleem
leggi	lezen
leggi	gelezen
leggi	lees
leggi	wetten
religioso	religieuze
religioso	religieus
spirito	geest
spirito	spirit
soluzione	oplossing
statistiche	statistiek
statistiche	statistieken
statistiche	statistieken
iniziata	ingeleid
iniziata	geïnitieerd
iniziata	gestart
ministero	ministerie
niente	niks
niente	niets
computer	computer
computer	computers
merito	verdiensten
merito	verdienste
scheda	tabblad
scheda	tab
morti	dood
morti	doods
morti	dead
morti	sterfte
morti	sterfgevallen
settimane	weeks
settimane	weken
protezione	bescherming
bari	bari
ufficio	bureau
ufficio	kantoor
filosofo	filosoof
sur	sur
ultime	laatste
ultime	nieuwste
ultime	laatste
harry	harry
danni	danni
danni	schade
danni	schadevergoeding
danni	schadevergoedingen
danni	beschadiging
danni	beschadigingen
danni	schade
atti	handelingen
atti	acts
chitarrista	gitarist
azioni	acties
utilizzare	gebruiken
utilizzare	gebruik
russa	russisch
russa	rus
russa	russische
xvii	xvii
numeri	getallen
numeri	nummers
numeri	aantallen
ferro	strijkijzer
ferro	ijzer
ferro	ferro
protetta	beschermde
protetta	beschermd
messico	mexicaanse
messico	mexico
normale	normale
normale	normaal
traccia	track
traccia	spoor
traccia	traceren
traccia	spoor
traccia	trace
washington	washington
rio	rio
scelto	uitverkorene
scelto	uitgekozen
scelto	gekozen
scelto	uitverkoren
messaggio	bericht
messaggio	boodschap
messaggio	berichtje
borgo	gehucht
borgo	hamlet
borgo	borgo
out	eruit
out	uit
out	out
categorie	categorieën
parma	parma
united	united
united	verenigde
united	verenigd
iniziato	begonnen
iniziato	gestart
iniziato	begon
iniziato	opgestart
geografia	geografie
geografia	aardrijkskunde
latitudine	breedtegraad
ovviamente	duidelijk
division	divisie
division	afdeling
division	deling
division	division
sonora	sonora
strumento	instrument
strumento	gereedschap
strumento	hulpprogramma
strumento	tool
strumento	instrument
strumento	hulpmiddel
strumento	werktuig
brasiliano	braziliaanse
brasiliano	braziliaans
brian	brian
definitivamente	definitief
leggere	lezen
leggere	gelezen
leggere	lees
leggere	lezen
leggere	lectuur
leggere	reading
leggere	lezing
ipotesi	aannames
ipotesi	veronderstellingen
ipotesi	hypothesen
ipotesi	aannamen
ipotesi	hypotheses
ipotesi	hypothesen
ipotesi	hypothese
influenza	beïnvloeden
influenza	invloed
influenza	beïnvloeding
influenza	influenza
influenza	griep
influenza	griep
vivo	vivo
vivo	levend
modalità	modus
modalità	mode
modalità	modi
organo	orgel
organo	orgaan
capire	begrijpen
capire	begrijp
giallo	gele
giallo	geel
metropolitana	metro
metropolitana	metro
grecia	griekenland
leader	leider
leader	leader
leader	leiders
mura	mura
mura	muren
mura	wanden
scienze	wetenschap
scienze	wetenschappen
scienze	wetenschappen
celebre	beroemde
celebre	beroemd
comitato	commissie
comitato	comité
etichetta	etiket
etichetta	label
#aaa	#aaa
scritti	schriftelijke
scritti	geschreven
scritti	geschriften
coda	wachtrij
coda	staart
coda	coda
chiede	vraagt
incidente	voorval
incidente	incident
incidente	ongeval
incidente	ongeluk
incidente	ongelukje
xiv	xiv
sostituito	vervangen
jim	jim
metal	metalen
metal	metal
metal	metaal
verona	verona
basilica	basiliek
composizione	compositie
composizione	samenstelling
guido	guido
significato	betekenis
significato	betekenis
responsabile	verantwoord
responsabile	verantwoordelijke
responsabile	verantwoordelijk
segue	volgt
femmine	vrouwtjes
femmine	vrouwen
femmine	vrouwelijke
femmine	vrouw
femmine	vrouwtje
femmine	vrouwelijk
musicali	muzikale
musicali	musical
musicali	muzikaal
valign	valign
fede	faith
fede	geloof
fede	vertrouwen
fede	fede
prove	proeven
prove	testen
prove	tests
prove	tests
prove	testen
prove	bewijzen
prove	bewijs
prove	bewijsmateriaal
prove	repetitie
prove	repeteren
prove	bewijzen
prove	bewijs
nemico	vijand
nemico	vijand
nemico	vijandelijk
nemico	vijandige
nemico	vijandig
documenti	documenten
specialità	specialiteit
specialità	specialisme
specialità	specialiteiten
specialità	specialiteit
specialità	specialisme
specialità	specialiteiten
poteri	powers
poteri	bevoegdheden
poteri	krachten
young	jonge
young	jong
young	young
segretario	secretaris
segretario	secretaresse
istituzione	instelling
decreto	decreet
iniziale	initiële
strade	wegen
strade	straatjes
strade	straat
strade	straten
concetto	concept
edit	edit
edit	bewerk
edit	bewerken
sesto	sixth
sesto	zesde
sesto	sesto
gradi	graden
lasciare	verlof
lasciare	verlaat
lasciare	vertrek
lasciare	verlaten
rivoluzione	revolutie
bill	bill
bill	wetsontwerp
bill	wetsvoorstel
motori	motors
motori	motoren
motori	motoren
tiro	teigetje
tiro	schieten
tiro	schietpartij
tiro	schoten
tiro	neergeschoten
tiro	shot
tiro	schot
campioni	sample
campioni	steekproef
campioni	monster
campioni	kampioenen
campioni	champions
campioni	monsters
campioni	stalen
intitolato	getiteld
svizzero	zwitserse
svizzero	zwitsers
differenti	verschillend
differenti	verschillende
differenti	anders
abitato	bewoond
abitato	bewoonde
piante	planten
piante	plantjes
temperatura	temperatuur
inserire	invoegen
imprenditore	ondernemer
imprenditore	zakenman
vivere	living
vivere	levende
vivere	leef
vivere	live
vivere	leven
perso	kwijt
perso	verloren
perso	lost
perso	verdwaald
brescia	brescia
americana	amerikaan
americana	amerikaans
americana	amerikaanse
americana	americana
scontro	botsing
scontro	clash
asteroide	asteroïde
rende	maakt
riprese	filmen
riprese	schieten
riprese	schietpartij
riprese	schoten
longitudine	lengtegraad
benedetto	benedict
benedetto	benedictus
benedetto	gezegende
benedetto	zalig
benedetto	gezegend
benedetto	benedetto
solito	gebruikelijke
solito	gebruikelijk
carlos	carlos
scoperta	ontdekte
scoperta	ontdekt
scoperta	ontdekking
scoperta	ontdekkingen
scoperta	discovery
culto	cult
culto	sekte
culto	cultus
guerre	oorlog
guerre	oorlogen
carta	paper
carta	papier
fuga	fuga
fuga	ontsnapping
fuga	ontsnappen
fuga	escape
tony	tony
post	bericht
post	post
post	posten
post	berichten
usata	gebruikt
usata	gebruikte
ungherese	hongaarse
ungherese	hongaars
macchina	machine
macchina	auto
macchina	wagen
cavallo	paard
decisione	besluit
decisione	beslissing
obiettivo	doelstelling
obiettivo	objectief
obiettivo	doel
obiettivo	doelwit
obiettivo	doelstelling
obiettivo	doel
obiettivo	goal
obiettivo	doelpunt
euro	euros
euro	euro
euro	euro
chicago	chicago
oscar	oscar
tradizionale	traditioneel
tradizionale	traditionele
enciclopedica	encyclopedisch
ciclo	cyclus
ciclo	kringloop
vice	ondeugd
vice	zeden
vice	vice
vice	plaatsvervanger
vice	hulpsheriff
vice	plaatsvervangend
viii	viii
internet	internet
presentato	gepresenteerde
presentato	aangeboden
presentato	gepresenteerd
sovietica	sovjet
contenuti	content
contenuti	inhoud
contenuti	inhoud
contenuti	inhoudsopgave
scuole	scholen
reggimento	regiment
difensore	verdediger
sconfitto	verslagen
olio	olieverf
olio	aardolie
olio	olie
olio	oliën
conosciuta	bekende
conosciuta	gekend
conosciuta	gekende
conosciuta	bekend
diverso	verschillend
diverso	verschillende
diverso	anders
privata	prive
privata	privé
privata	particulier
fisico	lichaamsbouw
fisico	fysicus
fisico	natuurkundige
fisico	lichamelijk
fisico	lichamelijke
fisico	fysieke
fisico	fysiek
talk	talk
talk	praten
talk	praat
pezzi	stuks
pezzi	stukken
pezzi	stukjes
critico	criticus
critico	kritiek
critico	kritische
critico	kritisch
immediatamente	onmiddellijk
immediatamente	direct
immediatamente	onmiddelijk
immediatamente	onmiddellijk
immediatamente	direct
immediatamente	onmiddelijk
registrato	geregistreerd
registrato	ingeschreven
registrato	geregistreerde
registrato	geregistreerd
registrato	opgenomen
registrato	genoteerd
dubbio	twijfelen
dubbio	twijfel
dubbio	twijfelachtige
dubbio	twijfelachtig
pensiero	dacht
pensiero	dachten
pensiero	gedacht
pensiero	nadenken
pensiero	denken
pensiero	denkend
commedia	comedy
commedia	komedie
terre	grond
terre	land
terre	terre
realizzata	gerealiseerd
realizzata	besefte
realizzata	realiseerde
realizzata	besefte
realizzata	gerealiseerde
realizzata	gerealiseerd
introduzione	inleiding
introduzione	invoering
introduzione	introductie
introduzione	introduceren
dotato	begaafd
dotato	getalenteerd
dotato	begaafde
principio	beginsel
principio	principe
amm	wma
deciso	besloot
deciso	besloten
deciso	besliste
test	test
test	testen
test	proeven
test	testen
test	tests
test	tests
test	testen
egitto	egypte
valori	waardes
valori	waarden
portiere	portier
portiere	keeper
portiere	doelman
portiere	porter
portiere	keeper
uefa	uefa
ricerche	zoekopdrachten
ricerche	onderzoek
ricerche	research
dominio	domein
mantenere	handhaven
brown	brown
brown	bruine
brown	bruin
conti	conti
conti	accounts
conti	rekeningen
omonima	homoniem
parlare	praten
parlare	pratende
parlare	talk
parlare	praten
parlare	praat
elemento	element
zero	zero
zero	nul
diversa	verschillend
diversa	verschillende
diversa	anders
giocare	speel
giocare	spelen
giocare	afspelen
giocare	spelen
cittadini	burgers
cittadini	staatsburgers
compare	lijkt
compare	verschijnt
resta	blijven
resta	blijf
corrente	huidig
corrente	huidige
corrente	actueel
hall	hal
hall	zaal
hall	hall
scultore	beeldhouwer
jan	jan
articoli	artikelen
articoli	artikels
nipote	neef
nipote	neefje
nipote	kleindochter
nipote	kleinkind
nipote	nichtje
nipote	nicht
nipote	kleinzoon
magari	misschien
title	titel
php	php
dischi	schijf
dischi	disc
dischi	schijven
dischi	schijven
polacco	pools
polacco	poolse
riforma	reformatie
riforma	hervorming
riforma	hervormen
riforma	hervormingen
riforma	hervorming
riforma	hervormen
statua	beeldje
statua	standbeeld
software	programmatuur
software	software
speciali	specials
speciali	speciaal
speciali	bijzonder
speciali	speciale
speciali	special
necessità	nood
necessità	need
necessità	nodig
necessità	noodzaak
necessità	behoefte
necessità	noodzaak
necessità	noodzakelijkheid
antichi	antiek
antichi	antieke
antichi	ouden
antichi	ancients
attacchi	aanslagen
attacchi	aanvallen
principessa	prinsesje
principessa	prinses
principessa	princess
debutto	debuut
montagna	berg
montagna	bergen
malattia	ziekte
malattia	ziekte
malattia	ziekte
livelli	lagen
livelli	levels
livelli	niveaus
professore	professor
professore	hoogleraar
felice	felix
felice	felice
felice	vrolijk
felice	happy
felice	blij
felice	tevreden
felice	gelukkig
verità	waarheden
verità	truth
verità	waarheid
nera	nera
nera	zwarte
nera	black
nera	zwart
denominazione	naam
denominazione	denominatie
flotta	vloot
flotta	wagenpark
sin	zonde
sin	zonden
sin	sin
sin	zondigen
argentino	argentijns
argentino	argentijnse
argentino	argentino
argentino	argentijns
argentino	argentijnse
argentino	argentinië
argentino	argentijns
argentino	argentijnse
salvatore	redder
salvatore	verlosser
salvatore	salvatore
comportamento	gedrag
comportamento	gedragingen
comportamento	gedrag
corona	kroon
corona	corona
costituzione	grondwet
costituzione	constitutie
combattimento	bestrijden
combattimento	combat
combattimento	vechten
combattimento	strijd
combattimento	gevecht
combattimento	vecht
bisogno	nood
bisogno	need
bisogno	nodig
bisogno	noodzaak
bisogno	behoefte
copyright	auteursrechten
copyright	auteursrecht
copyright	copyright
nostra	onze
parlamento	parlement
caduta	dalend
caduta	vallende
caduta	vallen
caduta	vallend
caduta	fell
caduta	viel
caduta	gevallen
caduta	herfst
caduta	fall
caduta	vallen
visione	visioen
visione	visie
visione	vision
visione	zicht
sviluppato	ontwikkelden
sviluppato	ontwikkelde
sviluppato	ontwikkeld
rivolta	opstand
rivolta	opstand
rivolta	oproer
rivolta	rellen
rivolta	rel
talvolta	soms
capitolo	hoofdstuk
sovrano	soevereine
sovrano	soeverein
dvd	dvd
cercare	zoektocht
cercare	zoeken
cercare	doorzoeken
cercare	zoek
cercare	zoekopdracht
prodotta	produceerde
prodotta	geproduceerd
prodotta	geproduceerde
consenso	consensus
consenso	toestemming
consenso	instemming
pisa	pisa
notizie	nieuwsberichten
notizie	nieuws
pio	pius
pio	pio
concorso	concurrentie
concorso	mededinging
concorso	competitie
concorso	wedstrijdje
concorso	wedstrijd
concorso	prijsvraag
inglesi	britten
inglesi	britten
inglesi	britse
inglesi	brits
inglesi	engels
inglesi	engelsen
greca	griekse
greca	grieks
greca	griek
partenza	vertrek
sam	sam
figure	figuren
figure	cijfers
rischio	risico
monti	bergen
monti	monti
nazione	land
nazione	natie
nazione	nation
primavera	voorjaar
primavera	lente
agente	officier
agente	agent
agente	agent
nazionalità	nationaliteit
nazionalità	nationaliteiten
college	college
college	hogeschool
college	universiteit
umano	menselijk
umano	menselijke
umano	mens
beni	beni
sardegna	sardinië
indipendenza	zelfstandigheid
indipendenza	onafhankelijkheid
indipendenza	independence
indipendenza	onafhankelijk
materiali	materiaal
materiali	materialen
materiali	materiaal
eccentricità	excentriciteit
banda	band
banda	banda
commercio	handel
commercio	handelsverkeer
commercio	handel
png	npc
png	png
bianchi	blanken
bianchi	wit
bianchi	witte
bianchi	bianchi
nove	negen
nove	nine
diego	diego
ali	wings
ali	vleugels
ali	ali
completa	voltooid
completa	invullen
completa	complete
completa	compleet
can	kan
can	kunt
can	kunnen
riserva	reserve
ferrovia	spoorweg
ferrovia	spoorwegen
ferrovia	spoor
ferrovia	spoorwegen
ferrovia	spoorweg
televisione	televisie
sceneggiatura	scenario
sceneggiatura	scenario
sceneggiatura	script
laura	laura
basato	gebaseerd
riccardo	richard
riccardo	riccardo
fiori	bloemen
fiori	bloemetjes
fiori	bloem
fiori	bloempje
fiori	bloemetje
vergine	virgo
vergine	maagd
vergine	virgin
vergine	maagd
vergine	maagden
spettacolo	schouwspel
spettacolo	spektakel
spettacolo	toon
spettacolo	tonen
spettacolo	weergeven
spettacolo	show
byte	byte
byte	bytes
posizioni	posities
polonia	polen
toscana	toscana
toscana	toscane
entrata	binnenkomst
entrata	vermelding
entrata	entree
entrata	ingang
fanteria	infanterie
piero	piero
piero	petrus
piero	peter
admin	admin
admin	beheerder
lasciato	linkse
lasciato	linker
lasciato	links
ricorda	onthoud
ricorda	herinnert
costruire	bouwen
costruire	bouwen
costruire	opbouwen
costruire	construeren
canto	canto
canto	gezang
canto	zang
canto	zingen
canto	nummer
canto	song
canto	zang
canto	lied
canto	liedje
mancanza	ontbreken
mancanza	gemis
mancanza	gebrek
alex	alex
modifica	edit
modifica	bewerk
modifica	bewerken
modifica	aanpassen
modifica	wijzigen
marino	marinier
marino	marino
coro	koor
coro	refrein
coro	koor
frase	zin
frase	zin
frase	straf
frase	vonnis
industria	industrie
industria	bedrijfstak
uccidere	kill
uccidere	doden
uccidere	moorden
leggera	light
leggera	lichte
leggera	licht
leggera	lichtgewicht
asia	azië
lord	heer
lord	lord
lord	heere
atp	atp
comunicazione	communicatie
comunicazione	mededeling
chiuse	gesloten
chiuse	afgesloten
hockey	ijshockey
hockey	hockey
rugby	rugby
scrittrice	schrijver
scrittrice	schrijfster
norvegese	noors
norvegese	noorse
johnson	johnson
politici	politici
politici	politica
politici	politicus
racconto	tale
racconto	verhaal
umani	mensjes
umani	mensen
umani	menselijk
umani	menselijke
umani	mens
bretagna	bretagne
bretagna	brittany
vescovi	bisschoppen
vescovi	lopers
vescovi	loper
vescovi	bisschop
vescovi	bishop
potente	machtig
potente	krachtig
potente	krachtige
esclusivamente	uitsluitend
elezione	verkiezing
elezione	verkiezingen
tribù	stam
tribù	stammen
personalità	persoonlijkheden
personalità	persoonlijkheid
finalista	finalist
indicare	aangeven
interpretazione	interpretatie
interpretazione	uitlegging
interpretazione	vertolking
interpretazione	tolken
interpretazione	vertolking
christian	christelijke
christian	christen
christian	christelijk
christian	christian
christian	christenen
definizione	definitie
definizione	definiëren
partecipare	deelnemen
convento	klooster
interpretata	geïnterpreteerd
portale	portal
portale	poort
portale	portaal
province	provincies
province	provincies
legato	gebonden
legato	vastgebonden
centri	centra
centri	centra
protagonisti	hoofdrolspelers
assegnato	toegewezen
assegnato	toegewezen
nemici	vijand
nemici	vijanden
elettrica	elektrische
elettrica	elektrisch
elettrica	elektrische
elettrica	electrische
elettrica	elektrisch
errore	vergissing
errore	fout
errore	foutje
errore	fouten
errore	vergissing
errore	fout
mondadori	mondadori
recente	recente
recente	recent
semi	zaad
semi	zaden
semi	zaaigoed
semi	semi
settanta	seventy
settanta	zeventig
leonardo	leonardo
leonardo	leonard
originariamente	oorspronkelijk
universo	universe
universo	heelal
universo	universum
domenica	zondag
domenica	sunday
pressione	druk
ferdinando	ferdinand
ferdinando	ferdinando
limite	beperken
limite	limiet
limite	limieten
presa	genomen
presa	meegenomen
ottanta	tachtig
ottanta	eighty
medici	artsen
medici	medici
medici	dokters
medici	artsen
collega	collega
collega	collega
chilometri	kilometer
chilometri	kilometers
chilometri	mijl
chilometri	miles
chilometri	mijlen
chilometri	kilometers
chilometri	kilometer
chilometri	kilometers
volontà	will
volontà	zal
volontà	zullen
sicuramente	zeker
sicuramente	absoluut
sicuramente	zeker
sicuramente	beslist
assenza	afwezigheid
filmografia	filmografie
porte	porte
porte	deuren
indipendente	zelfstandig
indipendente	onafhankelijke
indipendente	onafhankelijk
caratteristica	kenmerkend
caratteristica	karakteristiek
caratteristica	kenmerk
caratteristica	kenmerk
caratteristica	functie
abilità	vaardigheden
abilità	skills
abilità	vaardigheden
abilità	vaardigheid
abilità	kunde
abilità	capaciteiten
abilità	vermogen
governatore	gouverneur
giusto	juist
giusto	recht
giusto	rechts
catastale	kadastrale
blue	blue
blue	blauw
blue	blauwe
umana	menselijk
umana	menselijke
umana	mens
classica	klassiek
classica	klassieke
classica	klassiek
classica	klassieker
classica	klassieke
classica	classic
creata	aangemaakt
creata	gecreëerd
creata	gemaakt
creata	geschapen
patria	moederland
patria	vaderland
patria	moederland
patria	thuisland
patria	vaderland
dipinto	geverfd
dipinto	beschilderd
dipinto	geschilderd
dipinto	schilderen
dipinto	verven
dipinto	schilderkunst
dipinto	schilderij
date	data
date	dadels
date	datums
carico	laad
carico	laden
carico	cargo
carico	vracht
carico	lading
carico	inladen
carico	laden
fenomeno	fenomeen
fenomeno	verschijnsel
roger	roger
alleanza	covenant
alleanza	verbond
alleanza	convenant
alleanza	alliance
alleanza	verbond
alleanza	bondgenootschap
alleanza	alliantie
forti	sterk
forti	sterke
forti	sterken
copie	kopieën
copie	afschriften
copie	exemplaren
gianni	gianni
gianni	johannes
gianni	john
gianni	jim
condizione	conditie
condizione	aandoening
condizione	voorwaarde
condizione	toestand
regime	regime
regime	regeling
regime	regime
prevalentemente	overwegend
prevalentemente	voornamelijk
prevalentemente	hoofdzakelijk
lancio	lanceren
lancio	lancering
lancio	lanceren
lancio	lancering
industriale	industrieel
industriale	industriële
aspetti	aspecten
citato	aangehaald
citato	aangehaalde
citato	geciteerde
citato	geciteerd
citato	aangehaalde
citato	aangehaald
citato	geciteerde
citato	geciteerd
pista	track
pista	spoor
rivela	onthullen
rivela	onthult
rivela	openbaren
rivela	onthult
cinematografiche	cinematografische
tenere	houd
tenere	houden
centrocampista	middenvelder
linguaggio	taal
linguaggio	taalgebruik
facilmente	eenvoudig
facilmente	makkelijk
facilmente	gemakkelijk
espressione	uitdrukking
espressione	expressie
iso	iso
solista	solist
appartiene	behoort
appartiene	hoort
manifestazione	manifestatie
pieno	vol
pieno	volledig
pieno	full
pieno	volledige
pieno	volle
belga	belgisch
belga	belg
belga	belgische
giustizia	justice
giustizia	gerechtigheid
giustizia	justitie
giustizia	rechtvaardigheid
venti	winden
venti	wind
venti	twintig
venti	twenty
collezione	verzamelen
collezione	collectie
collezione	inzameling
collezione	verzameling
ritiro	pickup
ritiro	afhalen
ritiro	ophalen
ritiro	aftocht
ritiro	terugtocht
ritiro	terugtrekken
ritiro	intrekking
ritiro	terugtrekken
ritiro	terugtrekking
firma	ondertekenen
firma	ondertekening
firma	onderteken
firma	ondertekenen
firma	tekenen
firma	teken
firma	handtekening
firma	ondertekening
adesso	nu
siti	sites
poesia	gedicht
poesia	poëzie
poesia	gedichten
occhio	oog
occhio	eye
cavaliere	ridder
cavaliere	cavalier
segreto	geheim
segreto	secret
racconta	vertelt
racconta	vertel
racconta	tell
santuario	heiligdom
santuario	sanctuary
santuario	heiligdom
santuario	toevluchtsoord
santuario	altaar
santuario	heiligdom
little	kleine
little	weinig
little	little
little	klein
miss	juffrouw
miss	miss
miss	mejuffrouw
miss	missen
taylor	taylor
racconti	verhalen
gas	gas
gas	gassen
lady	lady
lady	vrouwe
lady	dame
relativa	relatief
relativa	relatieve
latina	latijnse
latina	latijns
latina	latijn
latina	latina
manga	manga
superiori	superior
superiori	superieure
superiori	superieur
superiori	superieuren
superiori	meerderen
prestito	lening
baviera	beieren
general	algemene
general	generaal
general	algemeen
ciclista	fietser
ciclista	wielrenner
aerei	vliegtuigen
aerei	vliegtuig
aerei	vliegtuigen
aerei	luchtvaartuigen
aerei	luchtvaartuig
aerei	vliegtuigen
signora	mevrouw
signora	lady
signora	vrouwe
signora	dame
signora	mevrouw
fondatore	oprichting
fondatore	stichter
fondatore	oprichter
sindaco	burgemeester
visita	bezoek
visita	bezoeken
dinastia	dynastie
dinastia	dynasty
identità	identiteiten
identità	identiteit
identità	identiteit
dimensione	afmetingen
dimensione	afmeting
dimensione	dimensie
dimensione	grootte
dimensione	afmeting
dimensione	omvang
dimensione	formaat
dimensione	maat
martino	martino
martino	maarten
martino	martin
finalmente	eindelijk
finalmente	uiteindelijk
sacro	sacro
sacro	heilige
sacro	heilig
sacro	holy
sacro	heilig
sacro	heilige
sacro	geheiligd
emilia	emilia
mezzi	betekend
mezzi	betekent
salute	gezondheid
fondamentale	fundamenteel
fondamentale	fundamentele
chiara	clare
chiara	clear
chiara	duidelijk
chiara	helder
chiara	chiara
cori	koren
veneto	veneto
maurizio	mauritius
maurizio	caroline
maurizio	maurizio
maurizio	maurice
oriente	oosten
oriente	oost
oriente	orient
proprietario	eigenaar
proprietario	baasje
principi	beginsel
principi	principe
principi	principes
principi	beginselen
principi	prinsen
principi	princes
animale	dier
volumi	volumes
noti	bekende
noti	gekend
noti	gekende
noti	bekend
finali	finale
finali	finales
finali	definitief
finali	finale
grave	ernstig
grave	ernstige
grave	serieuze
grave	serieus
grave	streng
grave	ernstige
grave	ernstig
grave	grave
grave	graf
informazione	gegevens
informazione	informatie
siena	sienna
siena	siena
davis	davis
real	real
real	echte
real	echt
real	reëel
chiusura	afsluiting
chiusura	sluiting
chiusura	sluiten
cominciò	begonnen
cominciò	begon
archivio	archief
archivio	archiveren
archivio	archief
archivio	archieven
contesto	context
matteo	matthew
matteo	matteo
catena	ketting
catena	keten
jackson	jackson
albert	albert
https	https
definito	gedefinieerd
definito	omschreven
definito	gedefinieerde
elena	helena
elena	helena
elena	hellen
elena	helen
elena	elena
vale	vale
ray	ray
domanda	vraagje
domanda	vraag
danno	beschadiging
danno	beschadigingen
danno	schade
arrivare	aankomen
svezia	zweden
studenti	studenten
studenti	leerlingen
studenti	leerling
studenti	student
habitat	habitats
habitat	habitat
habitat	leefgebied
habitat	habitat
classico	klassiek
classico	klassieke
classico	klassiek
classico	klassieker
classico	klassieke
classico	classic
faccia	gelaat
faccia	aangezicht
faccia	gezicht
faccia	face
pop	pop
catania	catania
cristiana	christelijke
cristiana	christen
cristiana	christelijk
cristiana	christian
cristiana	christenen
permesso	toegestaan
permesso	toegelaten
permesso	toegestane
permesso	permissie
permesso	toestemming
challenger	challenger
challenger	uitdager
viola	paars
viola	paarse
viola	viola
viola	violet
varietà	rassen
varietà	variëteiten
varietà	variëteit
varietà	variatie
km²	km²
comincia	begint
comincia	begint
circuito	circuit
disegno	tekenen
disegno	tekening
scrive	schrijft
discorso	spraak
discorso	toespraak
discorso	speech
discorso	redevoering
attaccante	aanvaller
attaccante	spits
attaccante	striker
reazione	reactie
spedizione	verzending
spedizione	zending
spedizione	verzending
spedizione	scheepvaart
spedizione	verzenden
spedizione	verschepen
spedizione	expeditie
medicina	medicijnen
medicina	geneeskunde
medicina	geneesmiddel
gente	mensen
gente	personen
eric	eric
eric	erik
abbazia	abdij
abbazia	abbey
muto	dempen
muto	stom
piloti	piloten
piloti	loodsen
eccezione	uitzondering
sessanta	sixty
sessanta	zestig
vincere	win
vincere	winnen
vincere	winnende
vincere	winnend
vincere	winning
vincere	winnen
suddivisione	onderverdeling
compreso	inclusief
compreso	inbegrepen
compreso	inclusief
posteriore	achterste
posteriore	achterkant
posteriore	achteraan
posteriore	achterhoede
posteriore	achterzijde
riceve	ontvangt
ferrari	ferrari
calabria	calabrië
rilevanza	relevantie
dizionario	woordenboek
giornale	krant
giornale	kranten
giornale	dagblad
provinciale	provinciaal
provinciale	provinciale
home	thuis
home	home
home	huis
home	startpagina
modella	model
registrazione	opnemen
registrazione	opname
registrazione	inschrijven
registrazione	inschrijving
registrazione	registratie
religiosa	religieuze
religiosa	religieus
girl	meis
girl	meisje
girl	meid
girl	girl
medievale	middeleeuwse
medievale	middeleeuws
ungheria	hongarije
possesso	bezetenheid
possesso	bezit
monumenti	monumenten
portoghese	portugese
portoghese	portugees
portoghese	portugezen
sezioni	afdelingen
sezioni	secties
contemporanea	hedendaags
contemporanea	hedendaagse
contemporanea	eigentijdse
contemporanea	eigentijds
fuso	gesmolten
fuso	gesmolten
ulteriori	verdere
ulteriori	verder
colonne	column
colonne	zuil
colonne	kolom
colonne	kolommen
colonne	zuilen
colonne	pilaren
barbara	barbara
giardino	tuintje
giardino	tuin
foglie	bladeren
foglie	blaadjes
foglie	blaadje
foglie	blad
street	straat
stanza	kamer
kevin	kevin
green	groen
green	groene
savoia	savoie
savoia	savoye
savoia	savoy
savoia	savoie
savoia	savoia
andò	ging
interventi	interventies
interventi	tussenkomsten
compagni	metgezellen
compagni	kameraden
idee	ideeën
idee	ideeen
idee	ideetjes
assedio	belegering
assedio	beleg
indicato	geïndiceerd
indicato	aangegeven
indicato	aangeduid
matematico	wiskundige
matematico	wiskundige
matematico	wiskundig
matematico	mathematische
confini	grenzen
confini	grenst
confini	grenzen
www	www
spada	degen
spada	zwaard
regolare	regelmatige
regolare	regulier
regolare	reguliere
regolare	regelmatig
regolare	aanpassen
civili	civiele
civili	burgerlijke
