جاپا	entrega
جمیل	fermoso
جمیل	encantador
جمیل	preciosa
جن	persoa
جن	alguén
جن	home
جن	meu
جِن	quen
جِن	que
جِن	ira
جِن	rabia
جِن	odio
جِن	que
جِن	cal
جنا	persoa
جنا	alguén
جنا	fillo
جنا	nacín
جنا	naceu
جنا	nacer
جنا	naciches
جنا	nacen
جنا	persoa
جنا	cada
جنا	individuais
جنا	individuo
جنا	individual
جنا	tipo
جناب	señor
جناب	xefe
جناب	presenza
جناب	diante
جناب	a
جناب	súa
جناب	alteza
جناب	maxestade
جناب	real
جناب	si
جناب	lado
جناب	secundarios
جناب	excelencia
جناب	excelência
جناب	maxestade
جِنّاتی	enormes
جِنّاتی	enorme
جِنّاتی	gran
جِنّاتی	xigante
جِنّاتی	grande
جِنّاتی	misterioso
جناح	nunha
جناح	á
جُناح	pecado
جنازہ	funeral
جنازہ	enterro
جناغ	contrato
جناور	animais
جناور	animal
جِنایت	pecado
جِنایت	delito
جِنایت	crime
جِنایت	criminalidade
جِنایت	crimes
جِنایت	delincuencia
جنب	parte
جنب	lado
جنب	secundarios
جُنباں	movéndose
جُنباں	aquí
جُنباں	de
جُنباں	a
جُنبانی	movemento
جُنبانی	movementos
جُنبانی	movimento
جُنبانی	xesto
جُنبش	movemento
جُنبش	a
جُنبش	movemento
جُنبش	movementos
جُنبش	movimento
جُنبش	xesto
جُنبش	axitación
جنبہ	lado
جنبہ	secundarios
جنبہ	parte
جنبہ	aspecto
جنبہ	apoio
جنبہ	apoiar
جنبہ	de
جنتّ	ceo
جنتّ	deus
جنتّ	ceos
جنتّ	paraíso
جنتّ	o
جنتا	xente
جنتا	persoas
جنتا	a
جنتا	pobo
جنتا	comunidade
جنتر	instrumento
جنتر	máquina
جنتر	motor
جنتر	temperán
جنتر	código
جنتر	code
جنتر	instrumento
جنتر	máquina
جنتر	lavadora
جنتر	maquinaria
جنتر	metralladoras
جنتر	máquina
جنتر	motor
جنتر	temperán
جنتر	código
جنتر	code
جنتُو	verme
جنجال	dificultades
جنجال	problema
جنجال	problemas
جنجال	ansiedade
جُند	especie
جُند	especies
جُند	exército
جُند	do
جِندڑی	vida
جِندڑی	a
جِندڑی	existencia
جِندڑی	vida
جنڈَیل	xeral
جنڈَیل	xeneral
جنڈَیل	o
جِنس	clase
جِنس	da
جِنس	millo
جِنس	trigo
جِنس	artigos
جِنس	tipo
جِنس	como
جِنس	clase
جِنس	isto
جِنس	cousas
جِنس	material
جِنس	categoría
جِنس	materiais
جِنس	material
جِنس	prima
جِنس	mercadoría
جِنس	especie
جِنس	especies
جِنس	cultivos
جِنس	produtos
جِنس	orixe
جِنس	unha
جِنس	como
جِنس	de
جِنس	tipo
جِنس	especie
جِنس	sexo
جِنس	sexual
جِنسی	sexual
جِنسیّت	sexo
جِنسیّت	sexual
جنک	producindo
جنک	pai
جنک	o
جنک	padre
جنک	causaron
جنک	provocando
جنگ	loitar
جنگ	contra
جنگ	loita
جنگ	batalla
جنگ	guerra
جنگ	a
جنگ	de
جنگ	combate
جنگ	combates
جنگ	postos
جُنگ	entusiasmo
جنگل	madeira
جنگل	selva
جنگل	bosque
جنگل	madeira
جنگل	selva
جنگل	bosque
جنگلا	perista
جنگلی	salvaxe
جنگلی	salvaxes
جنگم	movéndose
جنگم	aquí
جنگم	de
جنگی	loita
جنگی	contra
جنگی	loitar
جنگی	loitamos
جنگی	combate
جنگی	pelexar
جنگی	combater
جنگی	enormes
جنگی	enorme
جنگی	gran
جنگی	xigante
جنگی	grande
جنگی	soldado
جنگی	soldados
جنگی	militares
جنگی	militar
جنگی	exército
جنگی	grande
جنگی	grandes
جنگی	gran
جنگی	loita
جنگی	contra
جنگی	loitar
جنگی	loitamos
جنگی	combate
جنگی	pelexar
جنگی	combater
جنگی	marcial
جنگی	cun
جنگی	enormes
جنگی	enorme
جنگی	gran
جنگی	xigante
جنگی	grande
جنگی	soldado
جنگی	soldados
جنگی	militares
جنگی	militar
جنگی	exército
جنگی	grande
جنگی	grandes
جنگی	gran
جنم	produción
جنم	de
جنم	producción
جنم	orixe
جنم	a
جنم	luz
جنم	nacemento
جنم	orixe
جنم	de
جنم	vida
جنم	a
جنم	vida
جنم	sempre
جنمی	natural
جنمی	normal
جنمی	naturais
جنمی	a
جنمی	criatura
جننا	oso
جننا	osiño
جُنُوبی	do
جُنُوبی	sur
جُنُود	militares
جُنُود	militar
جُنُود	exército
جنوری	xaneiro
جنوری	de
جُنُونی	tola
جُنُونی	tolo
جُنُونی	enfadado
جُنُونی	tolas
جُنُونی	manicomio
جُنُونی	tolo
جُنُونی	enfermo
جُنُونی	tolear
جنی	filla
جنی	muller
جنی	unha
جنیا	querida
جنیا	meu
جنیا	querido
جنیا	cariño
جنیا	ben
جِنھوں	quen
جِنھوں	que
جِنھوں	quen
جِنھوں	que
جِنھیں	quen
جِنھیں	que
جو	que
جو	o
جو	que
جو	iso
جو	se
جو	que
جو	cal
جو	atmosfera
جو	ambiente
جو	espazo
جو	espacio
جو	no
جو	que
جو	o
جو	que
جو	iso
جو	se
جو	que
جو	cal
جو	quen
جو	que
جو	atmosfera
جو	ambiente
جو	espazo
جو	espacio
جو	no
جُو	río
جُو	regato
جُو	río
جوکچھ	ningún
جوکچھ	que
جوکچھ	calquera
جوکچھ	sexa
جوکچھ	o
جوکچھ	agarimosa
جوکوئی	que
جوکوئی	quen
جُوا	apostar
جُوا	xogo
جواب	a
جواب	volvo
جواب	regresar
جواب	volva
جواب	cambio
جواب	volver
جواب	retorno
جواب	á
جواب	resposta
جواب	reacción
جواب	paralelo
جواب	saco
جواب	par
جواب	resposta
جواب	responder
جواب	recompensa
جواب	a
جواب	volvo
جواب	regresar
جواب	volva
جواب	cambio
جواب	volver
جواب	retorno
جواب	á
جواب	resposta
جواب	reacción
جواب	paralelo
جواب	saco
جواب	par
جواب	resposta
جواب	resposta
جواب	responder
جواب	recompensa
جوابی	acusado
جوابی	imputado
جوابی	o
جوابی	calar
جوابی	acusada
جوابی	mostrador
جوابی	acusado
جوابی	imputado
جوابی	o
جوابی	calar
جوابی	acusada
جوابی	mostrador
جوّاد	xenerosa
جوّاد	liberais
جوّاد	liberal
جُوارا	millo
جُوارا	trigo
جواز	permiso
جُواز	fábrica
جُواز	mill
جُواز	muíño
جوال	calefacción
جوال	calor
جوال	o
جوال	paixón
جوال	lume
جوال	fogo
جُوال	saco
جُوال	fraude
جُوال	bolsa
جُوال	bolso
جُوال	maletín
جُوال	saco
جوالا	calefacción
جوالا	calor
جوالا	o
جوالا	paixón
جوالا	lume
جوالا	fogo
جوان	guerreiro
جوان	forte
جوان	xuventude
جوان	mozos
جوان	a
جوان	mocidade
جوان	francia
جوان	de
جوان	home
جوان	meu
جوان	soldado
جوان	soldados
جوان	nova
جوان	mozos
جوان	mozo
جوان	novo
جوان	moza
جوان	guerreiro
جوان	forte
جوان	xuventude
جوان	mozos
جوان	a
جوان	mocidade
جوان	francia
جوان	de
جوان	home
جوان	meu
جوان	soldado
جوان	soldados
جوان	adultos
جوان	adulta
جوان	adulto
جوان	dun
جوان	nova
جوان	mozos
جوان	mozo
جوان	novo
جوان	moza
جوانِب	partes
جوانِب	lados
جوانِب	bandos
جوانِب	caras
جوانی	adolescencia
جوانی	xuventude
جوانی	mozos
جوانی	a
جوانی	mocidade
جوانی	francia
جوانی	de
جوبن	xuventude
جوبن	mozos
جوبن	a
جوبن	mocidade
جوبن	francia
جوبن	de
جوبن	beleza
جوبن	a
جوت	unha
جوت	os
جوت	gravata
جوت	átenos
جوت	garavata
جوت	vista
جوت	correa
جوت	os
جوت	libros
جوت	corda
جوت	visión
جوت	vista
جوت	vision
جوت	banda
جوت	unha
جوت	os
جوت	gravata
جوت	átenos
جوت	garavata
جوت	luz
جوت	vista
جوت	correa
جوت	os
جوت	libros
جوت	corda
جوت	visión
جوت	vista
جوت	vision
جوت	banda
جُوتا	zapato
جُوتا	zapato
جوتا	granxeiro
جوتنا	ata
جوتنا	que
جوتنا	até
جوتنا	a
جُوتی	zapato
جُوتیاں	zapatos
جُوتیاں	os
جُوتیاں	botas
جُوتیاں	tenis
جُوتیاں	zapatillas
جوٹ	equitativos
جوٹ	igual
جوٹ	mesmo
جوٹ	iguais
جوٹ	son
جوجرا	anos
جوجرا	vellos
جوجرا	vello
جوجرا	vella
جُوجھ	batalla
جُوجھ	conflito
جُوجھ	de
جُوجھ	combate
جُوجھ	combates
جُوجھ	postos
جُوجھنا	de
جُوجھنا	combate
جُوجھنا	combates
جُوجھنا	postos
جَودت	percepción
جودھا	guerreiro
جودھا	forte
جودھا	valentes
جودھا	valente
جودھا	heroe
جودھا	soldado
جودھا	soldados
جَور	opresión
جَور	crueldade
جورُو	muller
جورُو	esposa
جورُو	dona
جوڑ	unión
جوڑ	sindicato
جوڑ	sindicalista
جوڑ	sindical
جوڑ	do
جوڑ	suma
جوڑ	combinación
جوڑ	de
جوڑ	total
جوڑ	de
جوڑ	antro
جوڑ	ademais
جوڑ	tamén
جوڑ	equitativos
جوڑ	igual
جوڑ	mesmo
جوڑ	iguais
جوڑ	son
جوڑ	par
جوڑتوڑ	conspiración
جوڑا	socio
جوڑا	oficial
جوڑا	par
جوڑا	dous
جوڑا	parella
جوڑا	uns
جوڑا	par
جوڑلا	picos
جوڑنا	unídevos
جوڑنا	irmandádevos
جوڑنا	matar
جوڑنا	vosas
جوڑنا	unha
جوڑنا	os
جوڑنا	gravata
جوڑنا	átenos
جوڑنا	garavata
جوڑنا	de
جوڑنا	total
جوڑنا	de
جوڑنا	oficial
جوڑنا	á
جوڑنا	a
جوڑنا	aquí
جوڑنا	únete
جوڑنا	conectarnos
جوڑنا	unídevos
جوڑنا	irmandádevos
جوڑنا	matar
جوڑنا	vosas
جوڑنا	unha
جوڑنا	os
جوڑنا	gravata
جوڑنا	átenos
جوڑنا	garavata
جوڑنا	engadir
جوڑنا	dous
جوڑنا	de
جوڑنا	total
جوڑنا	de
جوڑنا	oficial
جوڑنا	á
جوڑنا	a
جوڑنا	aquí
جوڑنا	únete
جوڑنا	conectarnos
جوڑواں	picos
جوڑی	oficial
جوڑی	equitativos
جوڑی	igual
جوڑی	mesmo
جوڑی	iguais
جوڑی	son
جوڑی	par
جوڑی	dous
جوڑی	parella
جوڑی	uns
جوڑی	par
جوڑیا	picos
جَوزن	mago
جَوسق	mansión
جوش	emoción
جوش	entusiasmo
جوش	paixón
جوش	emoción
جوش	entusiasmo
جوش	paixón
جوشِش	calefacción
جوشِش	calor
جوشِش	o
جوشِش	emoción
جوشِش	entusiasmo
جَوشن	armadura
جوشیلا	vos
جوشیلا	apaixonada
جُوع	apetito
جُوع	fame
جُوع	fame
جَوف	das
جَوف	cavernas
جَوف	cova
جَوف	estómago
جَوف	ventre
جَوف	barriga
جَوق	grupo
جَوق	de
جَوق	multitude
جَوق	masa
جَوق	vista
جَوق	xente
جوکھ	peso
جوکھ	importancia
جوکھائی	medir
جوکھائی	medindo
جوکھم	cartos
جوکھم	diñeiro
جوکھم	os
جوکھم	xiro
جوکھم	seguro
جوکھم	seguros
جوکھم	riscos
جوکھم	risco
جوکھم	perigo
جوکھم	en
جوکھم	arriscar
جوکھم	perigo
جوکھنا	medida
جوکھنا	medir
جوکھنا	medimos
جوکھنا	de
جوکھنا	taxa
جوکھوں	riscos
جوکھوں	risco
جوکھوں	perigo
جوکھوں	en
جوکھوں	arriscar
جوکھوں	perigo
جوگ	través
جوگ	a
جوگ	por
جوگ	ademais
جوگ	tamén
جوگ	de
جوگ	da
جوگ	do
جوگ	dende
جوگ	unión
جوگ	sindicato
جوگ	sindicalista
جوگ	sindical
جوگ	do
جوگ	combinación
جوگ	de
جوگ	oportunidade
جوگ	de
جوگ	oportunidades
جوگ	a
جوگ	quen
جوگ	de
جوگ	capaz
جوگ	capaces
جوگ	poder
جوگ	nunha
جوگ	ocasión
جوگ	xeito
جوگ	maneira
جوگ	consecuencia
جوگ	resultado
جوگ	significa
جوگ	dicir
جوگ	que
جوگ	medios
جوگ	quere
جوگ	consecuencia
جوگ	axeitada
جوگ	o
جوگ	modo
جوگ	conexión
جوگ	método
جوگ	cura
جوگ	curación
جوگ	interesábame
جوگ	curar
جوگا	para
جوگا	máis
جوگا	axeitada
جوگا	o
جوگا	capaz
جوگا	para
جوگا	encaixan
جوگا	ataque
جوگا	encaixa
جوگا	ben
جوگا	axustan
جوگا	de
جوگتا	capacidade
جوگتا	habilidade
جوگتا	capacidade
جوَل	luz
جَولان	voo
جَولان	cadeas
جَولان	as
جَولان	cadeas
جَولان	velocidade
جَولان	rapidez
جَولان	correr
جَولان	correndo
جَولان	a
جُولائی	xullo
جُولائی	de
جولی	compañeiros
جولی	compañeiro
جولی	teus
جولی	tipo
جولی	amigo
جولی	colega
جولی	socio
جولیدہ	confuso
جوَن	grego
جوَن	estranxeira
جَون	que
جَون	o
جَون	que
جَون	cal
جَون	quen
جَون	que
جُون	xeito
جُون	maneira
جُون	estado
جُون	condición
جُون	situación
جُون	doenza
جُون	estado
جُون	xuño
جُون	corpo
جُون	corporal
جُون	estilo
جُوں	como
جُوں	coma
جُوں	cando
جُوں	se
جُوں	como
جُوں	coma
جُوں	así
جُونا	apoiarse
جُونا	no
جُونا	anos
جُونا	vellos
جُونا	vello
جُونا	vella
جَونرا	xubilación
جَونرا	privacidade
جَونرا	dor
جَونرا	moito
جَونسا	que
جَونسا	quen
جُونی	anos
جُونی	vellos
جُونی	vello
جُونی	vella
جُوہ	rabaño
جَوہر	esencia
جَوہر	extraer
جَوہر	extraen
جَوہر	habilidade
جَوہر	substancia
جَوہر	virtude
جَوہر	importa
جَوہر	materia
جَوہر	che
جَوہر	pasa
جَوہر	coñecemento
جَوہر	coñecía
جَوہر	coñecementos
جوہردار	excelentes
جوہردار	excelente
جوہردار	de
جَوہری	atómicos
جَوہری	núcleo
جَوہری	atómica
جوہنا	mirada
جوہنا	agardar
جوہنا	espera
جوہنا	espere
جوہنا	agarda
جویائی	buscar
جویائی	procura
جویائی	busca
جِہات	lados
جِہات	bandos
جِہات	caras
جِہات	rostros
جِہات	caras
جہاز	barco
جہاز	bote
جہاز	chalana
جہاز	barco
جہازی	grande
جہازی	gran
جہازی	grandes
جہازی	enormes
جہازی	enorme
جہازی	gran
جہازی	xigante
جہازی	grande
جہازی	naval
جہازی	frota
جہازی	mariñeiro
جہالت	ignorancia
جہالت	a
جہاں	universo
جہاں	do
جہاں	onde
جہاں	universo
جہاں	do
جہانیاں	criaturas
جِہت	xeito
جِہت	maneira
جِہت	dirección
جِہت	forma
جِہت	xeito
جِہت	lado
جِہت	secundarios
جِہت	modo
جِہت	porque
جِہت	causa
جِہت	causar
جِہت	cara
جِہت	rostro
جِہت	razón
جِہت	motivo
جِہت	pola
جِہت	que
جہد	esforzo
جہد	loita
جہد	esfórzome
جہد	por
جہد	esforzo
جہد	loita
جہد	esfórzome
جہد	por
جہری	forte
جہری	alto
جہری	alta
جہری	voz
جہل	ignorancia
جہل	a
جہنّم	inferno
جہنّم	carallo
جہنّم	demo
جہنّم	cona
جہنّمی	maldito
جہیرُالصوت	altofalante
جی	valor
جی	coraxe
جی	valentía
جی	valente
جی	collóns
جی	espírito
جی	o
جی	déixate
جی	eu
جی	presente
جی	fortaleza
جی	forzas
جی	forza
جی	a
جی	radica
جی	enerxía
جی	consumo
جی	enerxético
جی	enerxética
جی	vida
جی	a
جی	consciencia
جی	a
جی	conciencia
جی	da
جی	alma
جی	mente
جی	importa
جَے	triunfo
جَے	vitoria
جَے	da
جَے	victoria
جَے	a
جِیا	alma
جِیا	vida
جِیا	a
جِیا	amado
جِیا	querido
جِیا	corazón
جِیا	cardíacas
جِیا	cardíaca
جِیالا	valentes
جِیالا	valente
جِیالا	heroicos
جِیب	lingua
جِیت	gañar
جِیت	éxito
جِیت	conquista
جِیت	vitoria
جِیت	da
جِیت	victoria
جِیت	a
جِیتا	vivo
جِیتا	vivir
جِیتا	vivindo
جِیتا	vida
جِیتا	non
جِیتا	vai
جِیتا	vou
جِیتا	vivos
جِیتا	viva
جِیتا	vivo
جِیتا	vida
جِیتا	con
جِیتا	éxito
جِیتا	exitosos
جِیتب	vida
جِیتب	a
جِیتب	existencia
جِیتب	vida
جِیتی	éxito
جِیتی	exitosos
جیٹھا	maior
جیٹھا	máis
جیٹھا	vello
جیٹھا	primeiro
جیٹھا	primeira
جیٹھی	quedarei
جیّد	bo
جیّد	ben
جیّد	boa
جیّد	boas
جیّد	bos
جیّد	puro
جیّد	pura
جیّد	puros
جیّد	excelentes
جیّد	excelente
جیّد	de
جیّد	xenial
جیّد	gran
جیّد	grande
جیّد	grandes
جَیسا	como
جَیسا	coma
جَیسا	como
جَیسا	coma
جَیسا	así
جَیسے	como
جَیسے	coma
جَیسے	como
جَیسے	coma
جَیسے	así
جَیش	exército
جَیش	do
جِیفہ	cadáver
جِیفہ	corpo
جِیفہ	base
جیل	prisión
جیل	cadea
جیل	cárcere
جیل	prisión
جیل	cadea
جیل	cárcere
جیل	cárcere
جیل	preso
جیل	cadea
جیل	caldeiro
جِیمنا	comer
جِیمنا	come
جِیمنا	comen
جِینا	vivir
جِینا	vivo
جِینا	viven
جِینا	vive
جِینا	viva
جِینا	vida
جِینا	a
جِینا	existen
جِینا	existir
جِینا	existe
جِینا	existencia
جِینا	vida
جِیو	existencia
جِیو	vida
جِیو	vida
جِیو	a
جِیو	alma
جِیو	corazón
جِیو	cardíacas
جِیو	cardíaca
جِیو	animais
جِیو	animal
جیو	vivir
جیو	vivo
جیو	viven
جیو	vive
جیو	viva
جِیوَت	vivo
جِیوَت	vivir
جِیوَت	vivindo
جِیوَت	vida
جِیوَت	vida
جِیوَت	a
جِیوَت	vivos
جِیوَت	viva
جِیوَت	vivo
جِیوَت	vida
جِیوَت	con
جِیوَٹ	valor
جِیوَٹ	coraxe
جِیوَٹ	valentía
جِیوَٹ	valente
جِیوَٹ	collóns
جِیوَٹ	espírito
جِیوَٹ	o
جِیوَٹ	déixate
جِیوڑا	amado
جِیوڑا	querido
جِیوڑا	espírito
جِیوڑا	o
جِیوڑا	déixate
جِیوڑا	vida
جِیوڑا	a
جِیوڑا	alma
جِیوڑا	corazón
جِیوڑا	cardíacas
جِیوڑا	cardíaca
جیوڑا	corda
جِیون	vivo
جِیون	vivir
جِیون	vivindo
جِیون	vida
جِیون	vida
جِیون	a
جِیون	existencia
جِیون	vida
جِیُوں	como
جِیُوں	coma
جِیُوں	como
جِیُوں	coma
جِیُوں	así
جیونا	comer
جیونا	come
جیونا	comen
جیونار	entretemento
جھات	madeira
جھاڑ	árbore
جھاڑ	tree
جھاڑ	crosstree
جھاڑ	bush
جھاڑ	monte
جھاڑ	planta
جھاڑ	vexetais
جھاڑ	de
جھاڑ	árbore
جھاڑ	tree
جھاڑ	crosstree
جھاڑ	bush
جھاڑ	monte
جھاڑ	planta
جھاڑ	vexetais
جھاڑ	de
جھاڑا	limpando
جھاڑا	a
جھاڑا	limpeza
جھاڑا	da
جھاڑن	parvadas
جھاڑی	bush
جھاڑی	monte
جھاڑی	bush
جھاڑی	monte
جھاگ	escuma
جھاگ	servizo
جھال	calefacción
جھال	calor
جھال	o
جھال	desexo
جھالرا	ben
جھالنا	polaca
جھالنا	limpa
جھالنا	limpo
جھالنا	limpar
جھانپڑ	caixa
جھانپڑ	palco
جھانپنا	pantalla
جھانپنا	da
جھانپنا	ecrán
جھانپنا	a
جھانپنا	cubrir
جھانپنا	cuberto
جھانپنا	cuberta
جھانجھ	ira
جھانجھ	rabia
جھانجھ	odio
جھانجھ	ira
جھانجھ	rabia
جھانجھ	odio
جھانجھر	roto
جھانجھر	roto
جھانسا	truco
جھانسا	fraude
جھانسادینا	truco
جھانسیا	fraude
جھانکڑ	apoiarse
جھانکڑ	no
جھانکنا	examinar
جھانکی	teatro
جھانکی	drama
جھانورا	negra
جھانورا	negro
جھانورا	negros
جھائِیں	sombra
جھپ	primavera
جھپ	a
جھپ	rápido
جھپ	rapidamente
جھپ	axiña
جھپ	rápido
جھپ	axiña
جھپ	rápida
جھپ	veña
جھپ	marchar
جھپ	así
جھپ	saltar
جھپ	chimpa
جھپاک	velocidade
جھپاک	rapidez
جھپاکا	velocidade
جھپاکا	rapidez
جھپٹنا	asalto
جھپک	abaneo
جھپک	xuntas
جھپلانا	lavado
جھپلانا	lavan
جھپلانا	lavar
جھپلانا	lava
جھپلانا	lavalo
جھٹ	rápido
جھٹ	rapidamente
جھٹ	axiña
جھٹ	rápido
جھٹ	rapidamente
جھٹاس	choque
جھٹاس	de
جھٹاس	asalto
جھٹاس	conmoción
جھٹاس	electrochoques
جھٹاس	toc
جھٹاس	knock
جھٹاس	vouche
جھٹاس	folga
جھٹاس	ataque
جھٹاس	¡
جھٹاس	que
جھٹاس	empece
جھٹک	a
جھٹکا	choque
جھٹکا	de
جھٹکا	asalto
جھٹکا	conmoción
جھٹکا	electrochoques
جھٹکا	choque
جھٹکا	de
جھٹکا	asalto
جھٹکا	conmoción
جھٹکا	electrochoques
جھٹکانا	sacar
جھٹکانا	a
جھٹکنا	a
جُھٹَیل	esquerda
جُھٹَیل	queda
جُھٹَیل	adoitaba
جُھٹَیل	antes
جِھجک	indecisión
جھجھری	pantalla
جھجھری	da
جھجھری	ecrán
جُھڈُّو	improdutivo
جھر	ira
جھر	rabia
جھر	odio
جھر	mentiras
جھر	mentira
جھر	mentir
جھرلو	fraude
جُھرمٹ	multitude
جُھرمٹ	masa
جُھرمٹ	vista
جُھرمٹ	xente
جُھرمٹ	morea
جُھرمٹ	uns
جُھرمٹ	de
جُھرمٹ	chea
جُھرمٹ	grupo
جُھرمٹ	fato
جھروکا	fiestra
جھروکا	xanela
جھروکا	pola
جھڑپ	calefacción
جھڑپ	calor
جھڑپ	o
جھڑتی	buscar
جھڑتی	procura
جھڑتی	busca
جھڑتی	buscando
جھڑتی	busca
جِھڑجِھڑانا	a
جھڑن	parvadas
جھک	limpa
جھک	limpo
جھک	limpar
جھکالا	no
جھکالا	cansos
جھکالا	confuso
جھکالا	nerviosa
جھکالا	nervioso
جھکالا	nerviosos
جھکالا	nervios
جھکالا	apoiarse
جُھکاؤ	curva
جُھکاؤ	insistir
جھکّڑ	treboada
جھکّڑ	de
جھکّڑ	planificación
جھکّڑ	furacán
جُھکنا	a
جُھکنا	tendemos
جُھکنا	tenden
جُھکنا	adoita
جُھکنا	apoiarse
جِھکندا	fila
جُھکنی	sufrimento
جُھکنی	de
جُھکنی	sofre
جُھکنی	dor
جُھکنی	pena
جھکور	perda
جھکور	desgraza
جھکور	choque
جھکور	de
جھکور	asalto
جھکور	conmoción
جھکور	electrochoques
جھکورا	a
جھکورا	conducir
جھکورا	coche
جھکورا	conduzo
جھکورا	presionar
جھکورا	pulo
جھکورنا	a
جھکولا	desgraza
جھکولا	a
جھکولا	choque
جھکولا	de
جھکولا	asalto
جھکولا	conmoción
جھکولا	electrochoques
جھکولا	serea
جھکولا	axitación
جھکولنا	a
جھگانا	escuma
جھگڑ	loita
جھگڑ	contra
جھگڑ	loitar
جھگڑ	loitamos
جھگڑ	combate
جھگڑ	pelexar
جھگڑ	combater
جھگڑا	problema
جھگڑا	problemas
جھگڑا	problema
جھگڑا	problemas
جھل	ira
جھل	rabia
جھل	odio
جھل	paixón
جھل	calor
جھل	brillar
جھلّا	quente
جھلّا	calor
جھلّا	parvos
جھلّا	parvadas
جھلّا	parva
جھلّا	unha
جھلّا	parvada
جھلّا	unha
جھلّا	vos
جھلّا	apaixonada
جُھلانا	abaneo
جُھلانا	xuntas
جُھلانا	tempo
جُھلانا	andas
جُھلانا	colgar
جُھلانا	un
جُھلانا	perder
جھلاّنا	lesión
جھلاّنا	queimalos
جھلاّنا	queiman
جھلاّنا	queimar
جھلاّنا	queimade
جھلاّہٹ	ira
جھلاّہٹ	rabia
جھلاّہٹ	odio
جھلجھلانا	queimalos
جھلجھلانا	queiman
جھلجھلانا	queimar
جھلجھلانا	queimade
جھلجھلانا	brillar
جِھلّڑ	manada
جِھلّڑ	rabaño
جھلک	brillar
جھلکار	brillar
جھلکار	luz
جھلکار	brillar
جھلکانا	polaca
جھلکنا	amosar
جھلکنا	espectáculo
جِھلمِلا	no
جِھلمِلا	ben
جِھلمِلا	moi
جِھلمِلاہٹ	brillar
جِھلنا	sufrir
جِھلنگا	apoiarse
جِھلنگا	no
جھلورنا	a
جھلورنا	mover
جھلورنا	moverse
جھلورنا	a
جھلیڑا	do
جھلیڑا	hábitat
جھماجھم	brillar
جھمجھمانا	brillar
جھمرجھمر	ducha
جھمکّا	multitude
جھمکّا	masa
جھمکّا	vista
جھمکّا	xente
جھمکّا	desastre
جھمکّا	boa
جھمکّا	lea
جھمکّا	porcallada
جھمکّا	turba
جھمکّا	mafia
جھمکانا	amosar
جھمکانا	espectáculo
جھمکانا	de
جھمکنا	brillar
جھمکی	de
جھمیلا	te
جھمیلا	molesta
جھمیلا	molestes
جھمیلا	molestarte
جھمیلا	importa
جھمیلا	dificultades
جھمیلا	confusión
جھمیلا	problema
جھمیلا	problemas
جھمیلا	dilema
جھمیلا	fila
جھمیلا	desastre
جھمیلا	boa
جھمیلا	lea
جھمیلا	porcallada
جھمیلا	todo
جھناسر	tola
جھناسر	tolo
جھناسر	enfadado
جھناسر	tolas
جھناسر	manicomio
جھناسر	tolo
جھناسر	enfermo
جھناسر	tolear
جھنجوڑنا	te
جھنجوڑنا	preocupes
جھنجوڑنا	por
جھنجوڑنا	se
جھنجوڑنا	preocupe
جھنجھا	treboada
جھنجھٹ	problema
جھنجھٹ	problemas
جھنجھٹ	dilema
جھنجھٹ	desastre
جھنجھٹ	boa
جھنجھٹ	lea
جھنجھٹ	porcallada
جھنجھٹی	difícil
جھنجھٹی	dificil
جُھنڈ	manada
جُھنڈ	rabaño
جُھنڈ	rabaño
جُھنڈ	multitude
جُھنڈ	masa
جُھنڈ	vista
جُھنڈ	xente
جھنڈا	estándar
جھنڈا	de
جھنڈا	bandeira
جھنکارنا	queimalos
جھنکارنا	queiman
جھنکارنا	queimar
جھنکارنا	queimade
جھنکارنا	anel
جھنکاڑ	bush
جھنکاڑ	monte
جُھوٹ	mentiras
جُھوٹ	mentira
جُھوٹ	mentir
جُھوٹا	falsa
جُھوٹا	falso
جُھوٹا	mentiroso
جُھوٹا	mentireira
جُھوٹا	base
جُھوٹن	tocan
جُھوٹن	están
جُھوٹن	tocar
جُھوٹن	a
جُھوٹن	tocáronme
جھوجرا	roto
جھوجرا	roto
جھوجرا	inútiles
جھوجرا	inútil
جھورنا	golpearon
جَھوڑ	fila
جھوک	insistir
جھوک	rolling
جھول	sopa
جھول	xantar
جھول	debilidade
جُھولا	abaneo
جُھولا	xuntas
جھولا	bolsa
جھولا	bolso
جھولا	maletín
جھولا	saco
جُھولنا	abaneo
جُھولنا	xuntas
جھولی	saco
جھولی	bolsa
جھولی	bolso
جھولی	maletín
جھولی	saco
جُھومر	empresa
جُھومر	compañía
جُھومر	banda
جُھومنا	dados
جُھومنا	o
جُھومنا	roll
جُھومنا	rolo
جُھومنا	parte
جُھونا	débil
جھیرا	primavera
جھیرا	a
جھیرا	río
جھیرا	regato
جھیرا	orixe
جھیرا	fonte
جھیرا	orixe
جھیرا	de
جھیرا	ben
جِھیل	piano
جھیلنا	coller
جھیلنا	pescar
جھیلنا	experiencia
جھیلنا	experimentar
جھیلنا	experimentan
جھیلنا	sufrir
جھیلنا	apoio
جھیلنا	apoiar
جھیلنا	de
جھیلنا	oso
جھیلنا	osiño
جھیلنا	coller
جھیلنا	pescar
جھیلنا	experiencia
جھیلنا	experimentar
جھیلنا	experimentan
جھیلنا	sufrir
جھیلنا	apoio
جھیلنا	apoiar
جھیلنا	de
جھیلنا	oso
جھیلنا	osiño
جِھینا	no
