din	fra
evenimentul	event
evenimentul	begivenhed
poziție	position
poziție	stilling
poziție	holdning
masă	bordet
masă	bord
masă	tabel
masă	masse
masă	mass
masă	messe
masă	måltid
maritime	maritime
povestea	historien
povestea	story
povestea	historie
spațiu	rummet
spațiu	mellemrum
spațiu	plads
spațiu	rumforskning
spațiu	rum
bas	bassen
bas	bass
bas	bas
bas	bas
opt	otte
coreea	korea
interne	intern
interne	interne
interne	internt
eugen	eugen
încearcă	prøv
reprezentat	repræsenterede
reprezentat	repræsenteret
prahova	prahova
parlamentului	parlamentet
parlamentului	parlament
parlamentului	folketinget
teren	fagområde
teren	felt
teren	område
teren	marken
teren	jord
teren	lander
teren	land
teren	terrænet
teren	terræn
burgundia	burgund
burgundia	burgundy
serbia	serbien
serbia	serbiens
marcat	scorede
marcat	scoret
marcat	markeret
marcat	afmærket
marcat	mærket
marcat	markerede
canton	canton
vinnița	vinnitsja
london	london
utilizat	brugte
utilizat	anvendt
utilizat	brugt
utilizat	udnyttet
severin	severin
produce	fremstiller
produce	producere
produce	producerer
eminescu	eminescu
france	frankrig
france	france
cult	kult
cult	sekt
cult	tilbede
cult	tilbeder
otto	otto
control	kontrol
control	control
control	kontroller
preot	præst
versiune	version
versiune	versionen
versiune	udgave
făcute	made
făcute	lavet
făcute	foretaget
cristian	cristian
lorena	lorena
lorena	lorraine
fişier	file
fişier	filen
fişier	fil
păstrează	behold
păstrează	bevar
păstrează	keep
iosif	joseph
iosif	josef
pyrénées	pyrénées
vrea	ønsker
condițiile	betingelser
condițiile	vilkår
emil	emil
bucovina	bukovina
pictură	maleri
pictură	male
pictură	maling
pictură	maler
zilele	dage
prezentat	præsenterede
prezentat	fremlagt
prezentat	præsenteret
prezentat	præsenteres
prezentat	indleveret
prezentat	fremlagt
prezentat	indgivet
prezentat	afgivet
prezentat	indsendt
folosirea	bruger
sala	sala
sala	gym
sala	gymnastik
turcia	kalkun
turcia	tyrkiet
animale	dyr
animale	husdyr
medicină	medicin
medicină	lægevidenskab
medicină	lægemiddel
producător	producent
producător	producenten
producător	producer
producător	fabrikanten
producător	producent
producător	fremstillere
producător	fremstiller
producător	fabrikant
relativ	relativ
relativ	relativt
vecine	nabo
vecine	naboen
vecine	nabo
vecine	naboen
material	materiale
material	materiel
regiuni	regionerne
regiuni	regioner
regiuni	områder
bogdan	bogdan
basarabia	bessarabien
dolari	dollars
dolari	dollar
înălțime	højden
înălțime	højde
imaginea	image
imaginea	billede
imaginea	billedet
parlamentul	parlamentet
parlamentul	parlament
parlamentul	folketinget
statutul	status
statutul	statussen
statutul	vedtægt
statutul	statutter
statutul	vedtægter
statutul	vedtægterne
umane	menneskeligt
umane	menneskelige
umane	menneskelig
umane	menneske
operă	opera
operă	operaen
natural	naturlige
natural	naturligt
natural	naturlig
natural	natural
natural	naturligt
planul	plan
textul	tekst
textul	sms
textul	teksten
plecat	væk
plecat	borte
medalia	medalje
medalia	medaljen
vârstă	alder
vârstă	alderen
înregistrat	indspillet
înregistrat	optaget
înregistrat	registreret
înregistrat	indspillede
înregistrat	indregistreret
înregistrat	registrerede
înregistrat	registreret
înregistrat	tilmeldt
preluat	hentet
preluat	hentes
serial	seriemorder
administrative	administrativ
administrative	administrativt
turci	tyrkere
turci	tyrkerne
turci	tyrker
turci	tyrkisk
turci	tyrkiske
absolvit	gradueret
münchen	münchen
münchen	münchen
xiii	xiii
vara	summer
vara	sommer
vara	sommerferie
belgia	belgien
jack	jack
normandia	normandiet
sora	sister
sora	søster
acțiuni	delinger
acțiuni	aktier
acțiuni	andele
acțiuni	søgsmål
acțiuni	handling
acțiuni	handlinger
acțiuni	foranstaltninger
acțiuni	aktioner
autoritățile	myndighederne
autoritățile	myndigheder
vine	kommer
name	betegnelse
name	navn
răspuns	svar
răspuns	svaret
răspuns	svar
răspuns	besvarelse
răspuns	reaktion
răspuns	svar
răspuns	respons
rezultate	resultater
rezultate	resultat
rezultate	resultaterne
camera	værelse
camera	stue
camera	værelset
camera	rum
anna	anna
discuții	diskussioner
discuții	diskussion
discuții	drøftelser
discuții	drøftelse
discuții	debat
discuții	drøftelserne
discuții	diskussioner
discuții	drøftelser
poezie	digt
poezie	digtet
poezie	digte
poezie	poesi
economic	økonomiske
economic	økonomisk
obiecte	genstande
obiecte	objekter
acasă	hjem
acasă	hjemme
acasă	startside
acasă	hjemad
acasă	home
budapesta	budapest
consilier	konsulent
consilier	rådgiver
consilier	rådgiver
consilier	vejleder
consilier	rådgiver
consilier	holdleder
consilier	vejleder
consilier	rådgiver
sfârșit	slutning
sfârșit	afslutning
sfârșit	slut
sfârșit	ende
sfârșit	ophør
secolele	århundreder
secolele	århundrede
secretar	sekretær
permis	tilladt
permis	tilladte
permis	tilladt
permis	tilladte
maxim	max
maxim	maks
maxim	maxim
maxim	maksimum
maxim	maksimalt
danemarca	denmark
danemarca	danmark
transport	transporten
transport	transport
transport	befordring
transport	transporten
transport	transport
coasta	kyst
coasta	kyster
coasta	coast
vaslui	vaslui
menționat	nævnt
menționat	omtalt
menționat	nævnte
pavel	poul
pavel	paulus
pavel	paul
pavel	pavel
lei	lei
lei	lions
lei	løver
lei	løverne
petre	petre
exact	nøjagtig
exact	præcis
exact	nøjagtig
exact	præcis
exact	nøjagtigt
cronica	chronicle
grupuri	grupper
grupuri	grupperne
studiu	undersøgelse
studiu	studie
studiu	studier
florin	barry
florin	florin
socială	socialt
socială	social
fier	jern
notă	note
notă	bemærk
motive	grunde
motive	årsager
motive	begrundelse
motive	begrundelser
mount	mount
mount	montere
pian	piano
pian	klaveret
pian	klaver
păstrat	holdte
păstrat	holdt
păstrat	beholdt
ucis	myrdet
ucis	myrdede
ucis	dræbte
ucis	dræbt
ucis	myrdet
direcția	retning
direcția	retningen
știe	kender
comun	almindelige
comun	fælles
comun	almindelig
marne	marne
soldați	soldaterne
soldați	soldater
administrativă	administrativ
administrativă	administrativt
miliarde	mia
miliarde	milliarder
miliarde	milliard
miliarde	milliarder
miliarde	milliard
modelul	model
știu	ved
știu	vide
știu	kender
știu	kend
ortodoxe	ortodokse
necesare	krævede
necesare	påkrævet
necesare	krævet
necesare	nødvendig
necesare	nødvendige
necesare	nødvendigt
comentariu	kommentere
comentariu	bemærkning
comentariu	kommentar
king	konge
king	kongens
king	kong
king	kongen
king	king
actuală	aktuel
actuală	aktuelt
actuală	løbende
actuală	nuværende
vârful	spids
vârful	drikkepenge
vârful	tip
pag	pag
viitor	fremtidig
viitor	fremtidige
viitor	fremtiden
viitor	kommende
viitor	fremover
viitor	fremtid
clar	klart
clar	ryd
clar	klar
tânăr	unge
tânăr	ung
subiectul	emne
subiectul	emnet
notabilitate	notabilitet
bronz	tan
bronz	kulør
bronz	solbrændt
bronz	bronze
gabriel	gabriel
anton	anton
episcop	biskop
episcop	bishop
episcop	løber
lună	måne
lună	månen
lună	moon
lună	måneder
lună	måneden
lună	måned
habsburg	habsburg
org	org
încheiat	gennemført
încheiat	afsluttet
încheiat	udfyldt
încheiat	afsluttede
încheiat	fuldført
încheiat	endt
încheiat	afsluttet
încheiat	sluttede
încheiat	afsluttede
opere	operaer
ultimele	sidste
ultimele	sidst
ultimele	senest
ultimele	seneste
rog	rog
retras	pensionerede
retras	pensioneret
retras	tilbagetrukket
retras	trukket
sofia	sofia
sofia	sofie
spațiul	rummet
spațiul	mellemrum
spațiul	plads
spațiul	rumforskning
spațiul	rum
sediu	hovedkontor
sediu	hovedkvarteret
sediu	hovedkvarter
sediu	hovedsædet
sediu	hovedsæde
river	river
river	floden
river	flod
interpretat	fortolkes
interpretat	tolket
interpretat	fortolkede
interpretat	fortolket
records	plader
records	records
records	registreringer
records	fortegnelser
records	optegnelser
introdus	introduceret
introdus	introducerede
introdus	indført
introdus	indførte
introdus	indføjet
introdus	indsættes
introdus	indsat
mișcare	bevægelse
mișcare	bevægelighed
mișcare	flytning
mișcare	bevægelse
mișcare	bevægelser
industria	industri
industria	erhverv
industria	industrien
femeie	kvinden
femeie	woman
femeie	kvinde
femeie	hunkøn
femeie	kvindelig
femeie	kvinde
femeie	kvindelige
franz	franz
medic	læge
medic	læge
comandant	kommandant
comandant	kommandør
comandant	øverstbefalende
comandant	kommandant
comandant	commander
maramureș	maramureș
bărbați	mændene
bărbați	mænd
utilizarea	bruger
utilizarea	brug
utilizarea	anvendelse
utilizarea	anvend
tehnică	teknisk
tehnică	tekniske
tehnică	teknikken
tehnică	teknik
adresa	adresse
dimitrie	dimitrie
documente	dokumenter
documente	dokumenterne
inclus	omfattet
inclus	inkluderet
inclus	omfattede
inclus	inkluderede
inclus	medtaget
satu	satu
volum	rumfang
volum	volumen
volum	bind
volum	lydstyrke
volum	mængde
muntenegru	montenegros
muntenegru	montenegro
max	max
max	maks
meciuri	matches
meciuri	matcher
meciuri	tændstikker
meciuri	kampe
meciuri	match
baia	baia
baia	toilet
baia	badeværelse
baia	badeværelset
baia	wc
arthur	arthur
corp	body
corp	lig
corp	kroppen
corp	krop
servicii	tjenester
servicii	tjenesteydelser
servicii	ydelser
servicii	serviceydelser
servicii	betjening
servicii	forkyndelse
servicii	tjenesteydelse
servicii	tjeneste
servicii	service
colecția	samling
colecția	opsamling
colecția	afhentning
colecția	indsamling
colecția	opkrævning
importanță	vigtighed
importanță	betydning
lupte	slåskampe
lupte	kampe
lupte	slagsmål
lupte	brydning
lupte	wrestling
victorie	win
victorie	vind
victorie	vinder
victorie	vinde
victorie	sejre
victorie	sejr
victorie	sejren
scriitorilor	forfattere
prof	prof
walter	walter
veneția	venice
veneția	venedig
veneția	venezia
desfășurat	udsendt
creștere	forhøjelse
creștere	forøgelse
creștere	øge
creștere	stigning
creștere	vækstrate
creștere	vækst
creștere	væksten
creștere	tilvækst
oradea	oradea
dacia	dacia
house	house
house	huset
house	hus
caracter	tegn
caracter	karakter
valign	valign
numără	tælling
numără	tæller
numără	optælling
numără	greve
numără	tælle
teritoriu	område
teritoriu	territorium
speciale	særligt
speciale	særlige
speciale	speciel
speciale	specielle
speciale	særlig
south	sydpå
south	sydlige
south	syd
înlocuit	udskiftet
înlocuit	udskiftes
înlocuit	erstattede
înlocuit	erstattet
săptămâni	ugerne
săptămâni	uger
alias	alias
alias	dæknavn
alias	kaldenavn
marin	marin
marin	marín
marin	marinesoldat
marin	marine
albume	album
albume	albummer
holmes	holmes
producția	produktion
producția	fremstilling
css	css
oscar	oscar
conflict	konflikten
conflict	konflikter
conflict	konflikt
organizarea	organisation
organizarea	tilrettelæggelse
organizarea	organisering
organizarea	organisationen
capul	head
capul	hovede
capul	hovedet
capul	hoved
ivan	ivan
nimeni	ingen
arheologic	arkæologiske
arheologic	arkæologisk
apărare	forsvar
apărare	forsvaret
apărare	forsvar
apărare	forsvaret
alexander	alexander
sensul	betydning
următor	næste
jocuri	kampe
jocuri	spil
revoluția	revolutionen
revoluția	revolution
revoluția	omvæltning
smith	smith
rivne	rivne
categorii	kategori
categorii	kategorierne
categorii	kategorier
noapte	godnat
noapte	natten
noapte	nat
noapte	aften
acces	adgang
matematică	matematiske
matematică	matematisk
matematică	matematik
matematică	matematik
matematică	matematik
specifice	specifik
specifice	specifikt
specifice	specifikke
ploiești	ploiești
primește	modtager
primește	modtag
primește	modtage
centrale	central
centrale	centralt
lee	lee
povestiri	fortællinger
povestiri	stories
povestiri	historier
scor	scoring
scor	score
red	rødt
red	røde
red	rød
red	red
comunități	samfund
comunități	fællesskaber
comunități	lokalsamfund
portugalia	portugals
portugalia	portugal
wiki	wiki
vlad	vlad
guvern	regering
guvern	regeringen
occidental	occidental
occidental	vestlig
occidental	vest
occidental	western
occidental	vestligt
occidental	vestlige
anglo	anglo
propus	friede
propus	foreslåede
propus	foreslået
barcelona	barcelona
posibilitatea	mulighed
adevărat	sand
adevărat	sandt
adevărat	true
adevărat	rigtigt
midi	midi
realizarea	realisering
realizarea	virkeliggørelse
realizarea	realisering
realizarea	virkeliggørelse
realizarea	erkendelse
botoșani	botoșani
copiii	børn
copiii	kids
copiii	unger
copiii	børn
copiii	børns
google	google
studiul	undersøgelse
studiul	studie
studiul	studier
cuvânt	ord
cuvânt	ordet
cuvânt	word
făcută	made
făcută	lavet
făcută	foretaget
armate	hære
dinamo	dinamo
dinamo	dynamo
refuzat	nægtet
refuzat	afvist
refuzat	afslået
refuzat	afviste
refuzat	afvist
refuzat	afslået
refuzat	afviste
refuzat	nægtet
refuzat	afslået
oferit	tilbydes
oferit	tilbudte
oferit	tilbudt
oferit	udbudt
regină	queen
regină	dronningen
regină	dronning
independent	selvstændig
independent	selvstændigt
independent	uafhængig
independent	uafhængige
independent	uafhængigt
independent	uafhængig
independent	selvstændigt
independent	uafhængigt
kirovohrad	kirovohrad
terminat	færdig
terminat	færdigt
terminat	afsluttet
terminat	færdige
terminat	afsluttede
sprijinul	understøttelse
sprijinul	support
sprijinul	støt
sprijinul	støtte
ali	ali
modernă	moderne
calificat	kvalificeret
sydney	sydney
pictura	maleri
pictura	male
pictura	maling
pictura	maler
puternică	kraftigt
puternică	stærke
puternică	kraftig
puternică	stærkt
puternică	strong
puternică	stærk
volînia	volyn
foto	foto
foto	billede
foto	photo
ridicată	opvokset
ridicată	hævet
ridicată	opdraget
ridicată	opdrættet
ridicată	rejst
jan	jan
brăila	brăila
xii	xii
scorul	scoring
scorul	score
bazat	baseret
relații	parforhold
relații	relationer
relații	forhold
relații	relationer
relații	forbindelserne
relații	forbindelser
fifa	fifa
north	nordpå
north	nordlige
north	north
north	nord
ordine	bestilling
ordine	ordre
ordine	rækkefølge
ordine	order
ordine	bestil
ordine	kendelser
ordine	ordre
ordine	bestillinger
ordine	ordrer
democrat	demokratiske
democrat	demokratisk
democrat	demokrat
democrat	demokrater
democrat	demokrater
democrat	demokraterne
html	html
italiană	italiener
italiană	italienske
italiană	italiensk
ternopil	ternopil
elisabeta	elizabeth
elisabeta	elisabeth
elisabeta	elisabeth
trăit	boet
trăit	boede
trăit	levede
trăit	levet
seine	vod
seine	seine
pro	pro
pro	professionelle
milano	milan
milano	milano
milano	milano
parțial	delvist
parțial	delvis
parțial	partiel
parțial	delvist
parțial	delvise
parțial	delvis
parțial	delvist
parțial	delvis
forța	kraft
forța	tving
forța	force
modern	moderne
largă	bred
largă	brede
critic	kritiker
critic	kritisk
critic	kritiske
programul	program
programul	programmet
programul	program
programul	arbejdsprogram
programul	skema
programul	tidsplanen
programul	tidsplan
formatul	formater
formatul	format
asociația	forening
asociația	foreningen
asociația	association
asociația	sammenslutning
asociația	associering
spectatori	tilskuere
spectatori	seere
spectatori	seerne
personaje	karakterer
personaje	figurer
personaje	tegn
trupa	band
trupa	bandet
trupa	orkester
înaltă	høj
înaltă	højt
înaltă	høje
înaltă	høj
înaltă	høje
formarea	dannelse
formarea	formation
formarea	stiftelse
disc	skive
disc	disk
disc	disk
disc	diskette
iulia	julia
participă	deltager
participă	deltager
participă	deltage
participă	deltag
activități	aktiviteterne
activități	virksomhed
activități	aktiviteter
prinț	fyrste
prinț	prince
prinț	prins
champagne	champagne
eric	eric
eric	erik
influența	indflydelsen
influența	indflydelse
influența	påvirkning
air	air
air	luften
air	luft
dunării	donau
comerciale	kommerciel
comerciale	kommercielt
comerciale	kommercielle
autonomă	selvstændig
autonomă	autonomt
autonomă	selvstyrende
autonomă	autonom
autonomă	autonome
învins	besejret
învins	slået
învins	besejrede
marius	marius
premiu	præmie
premiu	tilslag
premiu	award
premiu	tildeling
mark	mærke
mark	marker
mark	markér
mark	mark
garonne	garonne
educație	uddannelse
educație	undervisning
coa	coa
recunoscut	erkendte
recunoscut	erkendt
recunoscut	anerkendte
recunoscut	anerkendt
recunoscut	genkendte
recunoscut	erkendt
recunoscut	genkendt
recunoscut	anerkendt
recunoscut	genkendte
recunoscut	erkendt
recunoscut	genkendt
recunoscut	anerkendt
așezare	forlig
așezare	afvikling
așezare	afregning
legătura	link
legătura	linket
dimensiuni	dimensioner
dimensiuni	dimensionerne
dimensiuni	størrelser
activ	aktive
activ	aktivt
activ	aktiv
hans	hans
grad	grade
grad	klassetrin
grad	klasse
grad	grad
grad	rang
grad	rank
interviu	interview
interviu	jobsamtale
interviu	interviewet
simon	simon
tratat	behandlet
tratat	behandlede
tratat	traktaten
tratat	traktat
maximă	maksimum
maximă	maksimalt
sisteme	systemerne
sisteme	systemer
indicativ	vejledende
arbitru	dommer
arbitru	ref
intre	mellem
intre	imellem
jocul	vildt
jocul	spillet
jocul	kamp
jocul	spil
jocul	leg
încredere	tillid
încredere	tilliden
încredere	selvtillid
încredere	selvtilliden
încredere	tillid
încredere	stol
încredere	trust
încredere	stole
carl	carl
cântec	sang
cântec	song
ajutor	hjælp
ajutor	hjælpe
titular	indehaver
titular	indehaveren
titular	holder
foc	fyr
foc	brand
foc	ild
foc	brande
lege	jura
lege	lovgivning
lege	lov
curent	aktuel
curent	aktuelt
curent	løbende
curent	nuværende
funcții	funktionerne
funcții	funktioner
exterior	ydre
exterior	udvendige
exterior	udvendig
exterior	udvendigt
catedrala	katedral
catedrala	katedralen
starea	status
starea	statussen
maghiar	ungarsk
maghiar	ungarske
frank	frank
închisoare	fængsel
închisoare	fængslet
închisoare	fængsler
închisoare	fængsel
închisoare	fængslet
scriitori	forfattere
ținut	holdte
ținut	holdt
ținut	beholdt
școli	skoler
școli	skolerne
grand	storslået
grand	grand
ilie	elijah
ilie	ilie
britanică	britisk
britanică	british
britanică	briterne
britanică	britiske
britanică	briter
hitler	hitler
secțiunea	afdeling
secțiunea	sektion
secțiunea	afsnittet
secțiunea	afsnit
șterge	slette
șterge	slet
premiera	premiere
premiera	premieren
elst	elst
construite	bygget
construite	byggede
construite	opbygget
construite	indbygget
construite	konstruerede
construite	konstrueret
personale	personlig
personale	personlige
personale	personligt
istoricul	historik
istoricul	historie
personaj	tegn
personaj	karakter
deținut	indsatte
deținut	indsat
făcând	laver
cezar	caesar
cezar	cæsar
cere	ask
cere	spørg
relațiile	parforhold
relațiile	relationer
relațiile	forhold
relațiile	relationer
relațiile	forbindelserne
relațiile	forbindelser
avioane	fly
avioane	luftfartøjer
avioane	luftfartøj
avioane	flyvemaskiner
avioane	fly
colegiul	kollegium
colegiul	college
securitate	tryghed
securitate	sikkerhed
catalina	catalina
raionului	rayon
originea	oprindelse
originea	oprindelsessted
muntele	bjerget
muntele	bjerg
muntele	mountain
muntele	mount
muntele	montere
inginer	ingeniør
gura	mund
gura	munden
datele	datoer
datele	dadler
datele	oplysninger
datele	data
problemă	problem
problemă	problemet
problemă	problemer
problemă	udstedelse
finlanda	finland
finlanda	finlands
natură	natur
natură	naturen
natură	art
natură	nature
anual	årlig
anual	årligt
anual	årlig
anual	årligt
marginea	rand
marginea	kant
marginea	edge
marginea	kanten
luxemburg	luxemburg
luxemburg	luxembourg
cercetări	forskning
teritoriile	territorier
titluri	overskrifter
titluri	overskrifterne
titluri	titler
galeria	galleriet
galeria	galleri
dovedit	beviste
dovedit	bevist
dovedit	påvist
dovedit	dokumenteret
dovedit	bevist
existente	bestående
existente	eksisterende
piesă	brik
piesă	stykke
matei	matthew
căsătorie	ægteskabet
căsătorie	ægteskab
căsătorie	ægteskaber
linii	strækninger
linii	linier
linii	linjer
filozofie	filosofien
filozofie	filosofi
east	east
east	østpå
east	øst
cauză	årsag
cauză	årsagen
litere	bogstaver
litere	breve
locală	lokale
locală	lokalt
locală	lokal
locală	local
lipsă	manglende
lipsă	forsvundet
lipsă	savnede
lipsă	savnet
lipsă	mangler
lipsă	savner
practic	praktisk
cam	cam
protejată	beskyttet
protejată	fredede
protejată	beskyttede
protejată	fredet
noaptea	godnat
noaptea	natten
noaptea	nat
noaptea	aften
arabă	arabisk
părinții	forældrene
părinții	forældre
arhitectură	arkitekturen
arhitectură	arkitektur
regiunile	regionerne
regiunile	regioner
regiunile	områder
egipt	ægypten
egipt	egypten
scenă	scenen
scenă	scene
feminin	hunkøn
feminin	feminine
feminin	feminin
feminin	hunkøn
feminin	kvindelig
feminin	kvinde
feminin	kvindelige
considerate	overvejede
considerate	overvejes
considerate	overvejet
considerate	betragtede
scădere	nedgang
scădere	fald
forță	kraft
forță	tving
forță	force
soție	konen
soție	kone
soție	hustru
drepturi	rettigheder
cimitirul	kirkegårde
cimitirul	kirkegård
cimitirul	kirkegården
cimitirul	kirkegård
contribuit	bidrog
contribuit	bidraget
spaniolă	spanske
spaniolă	spansk
spaniolă	spaniere
practică	praktisk
practică	træning
practică	praksis
practică	øvelse
practică	øv
discuţie	diskussioner
discuţie	diskussion
discuţie	drøftelser
discuţie	drøftelse
discuţie	debat
sute	hundreder
sute	hundredevis
sute	hundredvis
magazine	forretninger
magazine	butikkerne
magazine	stores
magazine	butikker
magazine	forretninger
magazine	butikker
clădiri	bygningers
clădiri	bygninger
clădiri	bygningerne
clădiri	ejendomme
cotă	kontingent
cotă	kvote
cotă	kvoter
unitatea	sammenhold
unitatea	enhed
unitatea	enhed
unitatea	unit
leon	leon
lumină	tænd
lumină	light
lumină	let
lumină	lys
regală	kongelige
regală	kongeligt
regală	royale
regală	royal
regală	kongelig
act	handle
act	retsakt
act	akt
act	act
lake	søen
lake	sø
lake	lake
editor	forlægger
editor	udgiver
editor	forlag
editor	chefredaktør
editor	editor
editor	redigering
editor	redaktør
exemple	eksempler
aurel	aurel
rowspan	rowspan
alegeri	valg
alegeri	valg
alegeri	valg
serviciul	betjening
serviciul	forkyndelse
serviciul	tjenesteydelse
serviciul	tjeneste
serviciul	service
crăciun	juleaften
crăciun	jule
crăciun	julen
crăciun	jul
crăciun	christmas
personală	personlig
personală	personlige
personală	personligt
larg	bred
larg	brede
poezii	digte
poezii	digte
poezii	poesi
viitorul	fremtidig
viitorul	fremtidige
viitorul	fremtiden
viitorul	kommende
viitorul	fremover
viitorul	fremtid
necesar	krævede
necesar	påkrævet
necesar	krævet
necesar	nødvendig
necesar	nødvendige
necesar	nødvendigt
stalin	stalin
stalin	stalins
ofițer	betjent
ofițer	officer
ben	ben
iarnă	vinteren
iarnă	winter
iarnă	vinter
link	link
link	linket
ruși	russerne
ruși	russere
zaporijjea	zaporizjzja
roger	roger
frecvent	hyppigt
frecvent	tit
frecvent	ofte
administrator	admin
administrator	administrator
administrator	administrator
administrator	fuldmægtig
civile	civil
civile	civilret
civile	civile
catolic	katolsk
catolic	katolske
catolic	katolik
bizantin	byzantinske
piață	markedet
piață	market
piață	marked
problemele	problemer
natura	natur
natura	naturen
natura	art
natura	nature
columbia	columbia
columbia	colombia
columbia	colombias
columbia	columbia
columbia	colombia
polonez	polak
polonez	polske
polonez	polsk
episcopul	biskop
episcopul	bishop
episcopul	løber
cucerit	erobret
cucerit	besejret
cucerit	erobrede
ministerului	ministeriet
ministerului	ministerium
cartierul	kvarter
cartierul	nabolag
cartierul	kvarteret
cartierul	nabolaget
presă	press
presă	presse
presă	tryk
presă	media
presă	medier
presă	medie
presă	medierne
petrecut	tilbragt
petrecut	brugte
petrecut	brugt
imperiu	empire
imperiu	imperiet
imperiu	imperium
secret	hemmelige
secret	hemmelig
secret	secret
secret	hemmelighed
secret	hemmeligt
fondată	grundlagde
fondată	grundlagt
ruse	kneb
oficiale	officielt
oficiale	embedsmand
oficiale	tjenestemand
oficiale	officiel
constă	består
adam	adam
curând	snart
întrucât	hvorimod
stația	station
stația	stationen
închis	lukkede
închis	lukket
element	element
element	punkt
element	grundstof
element	elementet
element	element
roșii	tomater
roșii	tomat
roșii	tomater
munca	arbejder
munca	arbejd
munca	arbejde
munca	arbejdet
funcționează	arbejder
funcționează	virker
persoana	person
str	str
localizare	lokalisering
localizare	beliggenhed
localizare	sted
localizare	placering
localizare	lokation
contact	kontakt
contact	henvendelse
ordin	bestilling
ordin	ordre
ordin	rækkefølge
ordin	order
ordin	bestil
renania	rheinland
capacitate	kapacitet
capacitate	kapaciteten
capacitate	evner
capacitate	evnen
capacitate	evne
arme	våben
arme	geværer
arme	våben
arme	pistoler
arme	skydevåben
arme	kanoner
stele	stjernerne
stele	stjerner
stele	stars
napoleon	napoleon
instituții	institutioner
instituții	institutionerne
cântece	sange
adoptat	vedtaget
adoptat	adopteret
federația	forbund
federația	føderation
federația	federation
federația	føderationen
istat	istat
windows	vinduer
windows	windows
windows	vinduerne
windows	ruder
comercial	kommerciel
comercial	kommercielt
comercial	kommercielle
crește	forhøjelse
crește	forøgelse
crește	øge
crește	stigning
crește	gro
crește	vokser
crește	vokse
rss	rss
calitatea	kvalitet
calitatea	kvaliteten
antonio	antonio
jucători	aktører
jucători	spillerne
jucători	spillere
trecerea	forbipasserende
trecerea	passerer
varianta	variant
varianta	varianter
nova	nova
statuia	statuen
statuia	statue
profesorul	professor
tipul	indtast
tipul	skriv
tipul	type
liberal	liberale
liberal	liberal
liberal	liberalt
pădurea	skov
pădurea	forest
pădurea	skoven
pădurea	skove
contract	kontrakten
contract	kontrakt
croația	kroatiens
croația	kroatien
compusă	sammensat
repede	hurtig
repede	hurtigt
repede	hurtige
repede	hurtig
repede	hurtigt
repede	hurtige
repede	hurtig
repede	hurtigt
mary	mary
mary	maria
condamnat	fordømt
condamnat	dømt
condamnat	dømte
condamnat	fordømte
condamnat	dømt
condamnat	dømte
condamnat	fordømt
condamnat	dømt
condamnat	dødsdømt
podul	bro
podul	bridge
podul	broen
rău	slemt
rău	skidt
rău	bad
rău	dårligt
rău	dårlig
são	são
são	sao
artistică	kunstnerisk
artistică	kunstneriske
culturală	kulturelle
culturală	kulturel
culturală	kulturelt
limbile	sprog
descris	beskrevet
descris	beskrevne
descris	beskrev
lungimea	længde
lungimea	længden
mediul	miljø
mîkolaiiv	mykolaiv
lucian	lucian
tronul	tronen
tronul	trone
ansamblul	ensemble
electric	elektriske
electric	elektrisk
electric	elektriske
electric	elektrisk
rezultatul	resultat
rezultatul	resultatet
recent	nyligt
recent	nylige
recent	seneste
recent	nyligt
înapoi	retur
înapoi	ryg
înapoi	tilbage
societate	society
societate	samfundet
societate	samfund
protecție	beskyttelse
scoția	scotland
scoția	skotland
concert	koncert
concert	koncerten
carieră	karriere
carieră	karrieren
carieră	stenbruddet
carieră	stenbrud
arena	arena
motor	motoren
motor	motor
motor	motorisk
motor	motor
grupa	gruppe
grupa	group
grupa	gruppen
redactor	chefredaktør
redactor	editor
redactor	redigering
redactor	redaktør
proiecte	projekter
proiecte	projekterne
canalul	kanal
canalul	channel
canalul	kanalen
pirinei	pyrenæerne
obiect	genstand
obiect	objekt
ovidiu	ovidiu
ioana	joan
ioana	ioana
royal	kongelige
royal	kongeligt
royal	royale
royal	royal
royal	kongelig
constituit	udgjorde
tineri	unge
tineri	ung
nordică	nordiske
nordică	norden
nordică	nordisk
nordică	nordic
harry	harry
companii	selskaber
companii	virksomheder
companii	firmaer
cartier	kvarter
cartier	nabolag
cartier	kvarteret
cartier	nabolaget
cartier	cartier
cartier	kvarter
cartier	nabolag
cartier	naboskab
specialitate	specialitet
specialitate	specialitet
specialitate	speciale
aspect	fremmøde
aspect	udseende
aspect	udseendet
aspect	fremtræden
aspect	aspektet
aspect	aspekt
creată	oprettede
creată	skabt
creată	oprettet
dealul	bakken
dealul	bakke
dealul	hill
determinat	fastlagt
determinat	beslutsom
determinat	fastslået
determinat	bestemt
guvernator	guvernør
guvernator	guvernøren
episod	episode
centre	centrene
centre	centres
centre	centre
centre	centre
alpes	alpes
henri	henri
acțiunile	søgsmål
acțiunile	handling
acțiunile	handlinger
acțiunile	foranstaltninger
acțiunile	aktioner
crede	tro
josé	josé
noastră	vores
noastră	vor
noastră	our
acceptat	accepteret
acceptat	accepterede
acceptat	godtaget
debut	debut
episodul	episode
religioasă	religiøst
religioasă	religiøse
religioasă	religiøs
praga	prag
critică	kritik
critică	kritiseret
critică	kritisk
critică	kritiske
ține	behold
ține	bevar
ține	keep
necesară	krævede
necesară	påkrævet
