και	och
σχετική	släkting
σχετική	relevanta
σχετική	relevant
σχετική	relaterad
σχετική	relaterat
σχετική	släkt
σχετική	närstående
σχετική	relaterade
αρχιτεκτονική	arkitektur
προπονητές	tränare
δραστηριότητα	verksamhet
δραστηριότητα	aktiviteten
δραστηριότητα	aktivitet
τεχνική	teknisk
τεχνική	tekniskt
τεχνική	tekniska
τεχνική	teknik
τεχνική	tekniken
διαμέρισμα	platt
διαμέρισμα	platta
διαμέρισμα	lägenhet
διαμέρισμα	flat
διαμέρισμα	lägenhet
γράμματα	klave
γράμματα	svansar
γράμματα	brev
γράμματα	skrivelser
γράμματα	bokstäver
μακεδονία	makedonien
πιθανώς	troligtvis
πιθανώς	förmodligen
πιθανώς	troligen
πιθανώς	antagligen
πιθανώς	eventuellt
πιθανώς	möjligen
πιθανώς	möjligtvis
ανδρέας	andreas
κάποιοι	några
κάποιοι	vissa
κάποιοι	somliga
εθνικός	nationella
εθνικός	national
εθνικός	nationellt
εθνικός	nationell
υόρκη	york
βασιλική	basilica
βασιλική	kungliga
βασιλική	royal
βασιλική	kunglig
βασιλική	kungligt
μνημείο	landmärke
μνημείο	memorial
μνημείο	monument
τζέιμς	jakob
τζέιμς	james
μονάδες	enheter
είπε	sa
είπε	said
είπε	sade
είπε	sagda
γονείς	föräldrar
γονείς	föräldrars
γονείς	föräldrarna
δημοτική	kommunal
δημοτική	kommunalt
δημοτική	kommunala
μάχες	slagsmål
μάχες	slåss
μάχες	kämpa
μάχες	fighting
μάχες	slagsmål
μάχες	kämpar
μάχες	kämpande
μάχες	strider
μάχες	slag
πολιτικά	politik
πολιτικά	politiker
πολιτικά	politiskt
καθεστώς	status
καθεστώς	ställning
καθεστώς	schema
καθεστώς	regim
καθεστώς	regimen
ρωμαϊκή	roman
ρωμαϊκή	romerska
ρωμαϊκή	romersk
λογική	motivering
λογική	logiska
λογική	logisk
λογική	logiskt
λογική	logiken
λογική	logiska
λογική	logisk
λογική	logiskt
λογική	logik
βυζαντινή	bysantinska
αφρικής	afrikanskt
αφρικής	afrikaner
αφρικής	afrikansk
αφρικής	afrikanska
κριτήρια	kriterier
κριτήρια	kriterierna
άμεσα	direkt
μοναδικό	unik
μοναδικό	unika
μοναδικό	unikt
δικαιωμάτων	rättigheter
ακολούθησαν	följs
ακολούθησαν	följde
ακολούθησαν	följt
εσωτερικών	invändigt
εσωτερικών	inre
εσωτερικών	interiör
κατακτήσει	erövra
όρια	gränser
όρια	gräns
όρια	begränsa
όρια	gränsvärde
όρια	gränsvärden
όρια	begränsningar
όρια	gränser
λύση	lösning
φυσικό	naturlig
φυσικό	naturliga
φυσικό	natural
φυσικό	naturligt
συνθέτης	låtskrivare
συνθέτης	kompositör
αίγυπτο	egypten
τρέχουσα	aktuell
τρέχουσα	nuvarande
τρέχουσα	aktuellt
τρέχουσα	aktuella
κώδικα	code
κώδικα	kod
αέρα	air
αέρα	luft
εύκολα	enkelt
εύκολα	lätt
δήλωσε	förklarade
δήλωσε	deklarerat
δήλωσε	deklarerade
ακαδημία	akademin
ακαδημία	academy
ακαδημία	akademi
πτώση	nedgång
πτώση	faller
πτώση	sjunkande
πτώση	fallande
πτώση	drop
πτώση	droppe
πτώση	släpp
πτώση	hösten
πτώση	faller
πτώση	fall
πτώση	ramla
πτώση	höst
πτώση	falla
ζαν	jean
ζαν	jeanne
κτίριο	building
κτίριο	byggnad
κτίριο	bygga
προσωπικό	personlig
προσωπικό	personliga
προσωπικό	personligt
προσωπικό	personal
προσωπικό	personalen
προσωπικό	personal
προσωπικό	personalen
αυστραλία	australien
κίνα	china
κίνα	kina
επαρχίες	provinserna
επαρχίες	provinser
παίκτης	player
παίκτης	spelaren
παίκτης	spelare
κοινωνική	socialt
κοινωνική	sociala
κοινωνική	social
φεβρουάριο	februari
πολιτεία	stat
πολιτεία	statliga
πολιτεία	delstat
πολιτεία	statligt
μυθιστόρημα	novell
μυθιστόρημα	romanen
μυθιστόρημα	roman
μυθιστόρημα	påhitt
μυθιστόρημα	fiction
μυθιστόρημα	fiktion
αεροδρόμιο	flygplats
αεροδρόμιο	flygplatsen
αεροδρόμιο	airport
αεροδρόμιο	flygplats
κατοχή	innehav
κατοχή	besittning
κατοχή	yrke
κατοχή	ockupationen
κατοχή	ockupation
αμερικανική	american
αμερικανική	amerikan
αμερικανική	amerikanskt
αμερικανική	amerikansk
αμερικανική	amerikanska
πιθανόν	troligtvis
πιθανόν	förmodligen
πιθανόν	troligen
πιθανόν	antagligen
πιθανόν	eventuellt
πιθανόν	möjligen
πιθανόν	möjligtvis
λεξικό	lexikon
λεξικό	ordbok
λεξικό	ordlista
λεξικό	lexikon
πλειοψηφία	majoriteten
πλειοψηφία	majoritet
νόμο	juridik
νόμο	lagen
νόμο	lag
νόμο	law
ζώα	djur
ζώα	boskap
συμβόλαιο	kontraktet
συμβόλαιο	kontrakt
σενάριο	manus
σενάριο	scenariot
σενάριο	scenario
σενάριο	manus
σενάριο	skript
ενάντια	emot
ενάντια	mot
περαιτέρω	vidare
περαιτέρω	ytterligare
επαφή	kontakt
επαφή	kontakta
μπλε	blå
μπλε	blue
μπλε	blåa
μπλε	blått
εργασίες	arbete
εργασίες	work
εργασίες	arbeta
εργασίες	jobba
εργασίες	arbetstillfällen
εργασίες	arbeten
εργασίες	jobb
ολόκληρη	hel
ολόκληρη	hela
δήμαρχος	borgmästaren
δήμαρχος	borgmästare
κινδύνου	riskera
κινδύνου	risk
κινδύνου	risker
κινδύνου	fara
κινδύνου	hazard
ρόμπερτ	robert
σταδιακά	gradvis
σταδιακά	successivt
σταδιακά	successivt
επίσημο	tjänsteman
επίσημο	officiell
επίσημο	officiellt
επίσημο	officiella
επίσημο	formella
επίσημο	formell
επίσημο	formellt
οικονομία	ekonomi
οικονομία	sparsamhet
οικονομία	ekonomin
οικονομία	ekonomi
βιβλιογραφία	bibliografi
κρήτη	kreta
πλήρη	fulla
πλήρη	fullständig
πλήρη	full
πλήρη	fullt
πλήρη	kompletta
πλήρη	fullständigt
πλήρη	slutför
πλήρη	komplett
πλήρη	fullständig
λεζάντα	bildtext
ανάγκη	behov
ανάγκη	behöver
προϊόντα	produkterna
προϊόντα	produkter
σημειώσεις	sedlar
σημειώσεις	anteckningar
σημειώσεις	noterar
σημειώσεις	anmärkningar
σημειώσεις	noter
γνώμη	yttrande
γνώμη	yttrandet
γνώμη	opinion
καλλιτέχνες	artister
καλλιτέχνες	artister
καλλιτέχνες	konstnärer
ισχύει	giltigt
ισχύει	giltiga
ισχύει	giltig
ισχύει	gäller
οδηγεί	leads
οδηγεί	leder
οδηγεί	ledande
συμβαίνει	händer
ρώμης	rome
ρώμης	rom
πλήθος	folkmassor
πλήθος	publiken
πλήθος	publik
πλήθος	folkmassa
ιερά	fy
ιερά	heliga
ιερά	helig
ιερά	helige
ιερά	heligt
ιερά	heliga
ιερά	helig
ιερά	heligt
πόλεων	städer
πόλεων	orter
πόλεων	resmål
πόλεων	städerna
ηγεσία	ledarskap
συνδυασμό	kombinationen
συνδυασμό	kombination
συνάρτηση	funktion
συνάρτηση	funktionen
συνάρτηση	befattning
αξία	värde
μάζα	massa
μάζα	mässan
μάζα	mässa
μάζα	mass
φράση	fras
φυσικής	fysik
ειρήνη	frid
ειρήνη	freden
ειρήνη	peace
ειρήνη	fridens
ειρήνη	fred
προσπάθησε	testa
προσπάθησε	försök
προσπάθησε	prova
προσπάθησε	pröva
φωνή	röst
φωνή	voice
οικογένειες	familjer
παοκ	paok
εντολή	command
εντολή	kommando
εντολή	kommandot
εντολή	mandatperiod
εντολή	mandat
εντολή	mandatet
γάλλοι	fransk
γάλλοι	franska
γάλλοι	franskt
γάλλοι	fransmän
γάμο	äktenskap
γάμο	äktenskapet
γάμο	giftermål
γάμο	bröllop
θρησκεία	religion
επιτρέπει	tillåter
επιτρέπει	möjliggör
παρέχει	tillhandahålla
παρέχει	tillhandahåller
παρέχει	tillhandahåller
αδελφός	broder
αδελφός	bror
ζήτησε	efterfrågade
ζήτησε	begärt
ζήτησε	begärda
ζήτησε	begärd
ζήτησε	begärde
ζήτησε	frågat
ζήτησε	tillfrågad
ζήτησε	frågade
επιρροή	påverkan
επιρροή	inflytande
επιρροή	påverka
κατάκτηση	erövringar
κατάκτηση	erövring
κατάκτηση	erövra
υπέγραψε	undertecknad
υπέγραψε	undertecknade
υπέγραψε	signerad
υπέγραψε	undertecknat
υπέγραψε	signerat
σοβιετική	sovjetiska
σοβιετική	sovjetisk
σοβιετική	sovjet
αντιδράσεις	reaktioner
συγγραφέα	writer
συγγραφέα	skribent
συγγραφέα	författare
συγγραφέα	författaren
συγγραφέα	upphovsman
συγγραφέα	författare
κερδίσει	win
κερδίσει	vinst
κερδίσει	vinna
κερδίσει	vinn
παγκοσμίως	världsomfattande
παγκοσμίως	världsomspännande
μακριά	iväg
μακριά	bort
μακριά	away
βασικό	grundläggande
βασικό	basic
προσπάθειες	insatser
προσπάθειες	ansträngningar
κρίση	domen
κρίση	omdöme
κρίση	kriser
κρίση	krisen
κρίση	kris
περ	ca
περ	per
περιγραφή	beskrivning
πύλη	gate
πύλη	grind
πύλη	portal
πύλη	portalen
πύλη	gateway
ανακοίνωσε	meddela
ανακοίνωσε	tillkännage
ανακοίνωσε	tillkännagav
ανακοίνωσε	meddelat
ανακοίνωσε	meddelade
ανακοίνωσε	aviserat
ελ	elle
μήνυμα	budskap
μήνυμα	meddelande
βαθμολογία	betyg
βαθμολογία	score
βαθμολογία	poäng
βαθμολογία	poäng
προκάλεσε	provocerade
προκάλεσε	framkallat
προκάλεσε	orsakade
προκάλεσε	orsakat
προκάλεσε	utmanade
μεγαλύτερος	äldre
μεγαλύτερος	större
μεγαλύτερος	större
γεννημένος	född
γεννημένος	born
γεννημένος	födda
μοναστήρι	klostret
μοναστήρι	kloster
μοναστήρι	klostret
μοναστήρι	kloster
δραστηριότητες	verksamheter
δραστηριότητες	verksamhet
δραστηριότητες	aktiviteter
χίτλερ	hitlers
χίτλερ	hitler
γραμματέας	sekreteraren
γραμματέας	sekreterare
περιέχουν	innehålla
περιέχουν	innehåller
ελευθερία	friheten
ελευθερία	frihet
ελευθερία	freedom
ελευθερία	liberty
ελευθερία	frihet
ταξίδι	travel
ταξίδι	resa
ταξίδι	resor
ταξίδι	resande
ταξίδι	färd
ταξίδι	resa
ταξίδι	resan
ταξίδι	resa
μοναδική	unik
μοναδική	unika
μοναδική	unikt
ακτή	shore
ακτή	strand
ακτή	kusten
ακτή	kust
ακτή	coast
αρχαιότητα	tjänstgöringstid
αρχαιότητα	antiken
ομοσπονδίας	federationen
ομοσπονδίας	federation
ιδιότητα	fastighet
ιδιότητα	egenskap
ιδιότητα	fastigheter
ιδιότητα	egendom
πλήρως	fullt
μελέτες	undersökningar
μελέτες	studier
ήθελε	sökes
ντεμπούτο	debut
χέρι	arm
χέρι	armen
χέρι	handen
χέρι	hand
μέθοδος	metoden
μέθοδος	metod
στρατεύματα	trupp
στρατεύματα	trupper
στούντιο	studios
στούντιο	studio
στούντιο	ateljé
στούντιο	studion
κάρολος	charles
κάρολος	karl
πέτρος	petrus
πέτρος	peter
πέτρος	petros
επιστημονική	vetenskapligt
επιστημονική	vetenskapliga
επιστημονική	vetenskaplig
άνοδο	anod
μέτωπο	front
μέτωπο	främre
μέτωπο	framsidan
μέτωπο	fram
μέτωπο	framsida
μέτωπο	pannan
μέτωπο	panna
ουσία	substans
ουσία	ämne
δούκα	hertig
δούκα	duke
ρεύμα	aktuell
ρεύμα	nuvarande
ρεύμα	aktuellt
ρεύμα	aktuella
τίποτα	ingenting
τίποτα	inget
παναθηναϊκός	panathinaikos
δίκαιο	juridik
δίκαιο	lagen
δίκαιο	lag
δίκαιο	law
δίκαιο	mässa
δίκαιο	rättvist
δίκαιο	rättvis
εταιρία	sällskap
εταιρία	bolag
εταιρία	företag
εταιρία	företaget
ναυτικό	flotta
ναυτικό	navy
ναυτικό	flottan
ναυτικό	marinen
ανεξαρτησία	självständighet
ανεξαρτησία	oberoende
ανεξαρτησία	självständigt
ανεξαρτησία	oavhängighet
ανεξαρτησία	independence
επιστήμη	vetenskap
επιστήμη	naturvetenskap
επιστήμη	vetenskapen
θεραπεία	bota
θεραπεία	botar
θεραπεία	botemedel
θεραπεία	kur
θεραπεία	behandling
θεραπεία	terapi
θεραπεία	behandling
θεραπεία	behandlingen
θεραπεία	behandla
μόνος	ensamt
μόνος	ensam
μόνος	ensamma
στάση	inställning
στάση	attityd
στάση	hållningen
στάση	hållning
πάπα	påven
πάπα	påve
πάπα	pope
χάρτης	karta
χάρτης	kartlägga
χάρτης	kartan
μοντέλα	modeller
μοντέλα	modellerna
μοντέλα	förlagor
σχόλιο	kommentera
σχόλιο	kommentar
νομό	county
νομό	länet
νομό	län
μόνη	ensamt
μόνη	ensam
μόνη	ensamma
οθωμανική	ottomanska
απελευθέρωση	frigörande
απελευθέρωση	frisläppande
απελευθέρωση	utgåva
απελευθέρωση	släpp
απελευθέρωση	release
απελευθέρωση	släppa
απελευθέρωση	frigörelse
απελευθέρωση	befrielse
απελευθέρωση	liberalisering
απελευθέρωση	avreglering
σύγκρουση	impact
σύγκρουση	effekter
σύγκρουση	inverkan
σύγκρουση	påverkan
σύγκρουση	sammanstötning
σύγκρουση	kollision
σύγκρουση	krock
σύγκρουση	konflikten
σύγκρουση	konflikter
σύγκρουση	konflikt
μαθητές	studenter
μαθητές	studerande
μαθητές	elever
μαθητές	pupiller
μαθητές	elever
ασφαλείας	säkerhet
ασφαλείας	säkerheten
ασφαλείας	trygghet
σούπερ	super
τραγουδιστής	singer
τραγουδιστής	sångare
τραγουδιστής	sångerska
τραγουδιστής	sångare
πρόσβαση	åtkomst
πρόσβαση	tillgång
πρόσβαση	tillträde
ηπείρου	epirus
ηπείρου	världsdel
ηπείρου	kontinent
ηπείρου	kontinenten
παίζει	pjäser
παίζει	spelar
παίζει	leker
παίζει	spelar
παίζει	spela
παίζει	leka
θεός	gud
ελέγχου	control
ελέγχου	kontroll
ελέγχου	kontrollera
ελέγχου	bestämmande
ευκαιρία	chance
ευκαιρία	slumpen
ευκαιρία	chans
ευκαιρία	tillfälle
ευκαιρία	möjlighet
ινστιτούτο	institute
ινστιτούτο	institut
ινστιτούτο	institutet
τάση	trend
τάση	tendens
τάση	trenden
τάση	spänning
τάση	tendens
τάση	benägenhet
περιοδεία	tour
περιοδεία	turné
περιοδεία	rundtur
περιοδεία	touring
περιοδεία	turnera
ειδική	speciellt
ειδική	särskild
ειδική	speciell
ειδική	särskilda
ειδική	speciella
βασίλης	vasilis
βασίλης	tomte
βασίλης	claus
βασίλης	vassilis
εκτέλεση	verkställa
εκτέλεση	kör
εκτέλεση	utför
εκτέλεση	avrätta
εκτέλεση	avrättning
εκτέλεση	verkställande
εκτέλεση	utförande
παίρνει	tar
ανατολή	östra
ανατολή	österut
ανατολή	öst
ανατολή	öster
ανατολή	orienten
ανατολή	soluppgång
ανατολή	soluppgången
σταθερά	konstanta
σταθερά	konstant
σταθερά	fixerad
σταθερά	fasta
σταθερά	åtgärdat
σταθερά	fast
σταθερά	fixat
σταθερά	stadig
σταθερά	stadigt
σταθερά	stabil
σταθερά	stabila
σταθερά	stall
σταθερά	stallet
σταθερά	stabilt
κεφάλι	head
κεφάλι	huvud
κεφάλι	huvudet
πλάτος	latitud
πλάτος	bredd
πλάτος	bredd
εγκαταστάθηκε	installerat
εγκαταστάθηκε	installerats
εγκαταστάθηκε	installerade
εγκαταστάθηκε	installerad
ιστορικός	historiskt
ιστορικός	historisk
ιστορικός	historiska
ιστορικός	historiker
ιστορικός	historiskt
ιστορικός	historisk
ιστορικός	historiska
νύχτα	natten
νύχτα	night
νύχτα	kväll
νύχτα	natt
μάικλ	mikael
μάικλ	michael
συνέδριο	konferensen
συνέδριο	konferens
μπάσο	bas
μπάσο	bass
απόδοση	effektiviteten
απόδοση	verkningsgrad
απόδοση	effektivitet
απόδοση	avkastning
απόδοση	föreställning
απόδοση	performance
απόδοση	resultat
απόδοση	prestanda
επεισόδιο	avsnitt
επεισόδιο	episod
κτίρια	fastigheter
κτίρια	byggnaderna
κτίρια	byggnader
ελεύθερη	gratis
ελεύθερη	fri
ελεύθερη	free
ελεύθερη	ledig
ελεύθερη	fritt
ελεύθερη	fria
εντελώς	helt
εντελώς	fullständigt
εντελώς	helt
παπανδρέου	papandreou
άλλαξε	förändrad
άλλαξε	ändrat
άλλαξε	bytt
άλλαξε	byttes
άλλαξε	förändrats
άλλαξε	ändrats
ποταμός	river
ποταμός	floden
ποταμός	flod
υπόλοιπο	balansera
υπόλοιπο	jämvikt
υπόλοιπο	balans
υπόλοιπο	behållning
υπόλοιπο	återstoden
υπόλοιπο	återstående
υπόλοιπο	resterande
χρυσή	golden
χρυσή	gyllene
μαθήματα	lärdomar
μαθήματα	lektioner
μαθήματα	banor
μαθήματα	kurser
μαθήματα	klasser
μαθήματα	klasserna
μαθήματα	lektioner
ιταλική	italienare
ιταλική	italienska
ιταλική	italienskt
ιταλική	italiensk
παραδείγματα	exempel
ηγέτης	ledaren
ηγέτης	ledare
ηγέτης	leader
ιταλός	italienare
ιταλός	italienska
ιταλός	italienskt
ιταλός	italiensk
πολίτες	invånare
πολίτες	medborgare
πολίτες	medborgarna
ιερό	fy
ιερό	heliga
ιερό	helig
ιερό	helige
ιερό	heligt
ιερό	heliga
ιερό	helig
ιερό	heligt
πόδια	fot
πόδια	fötterna
πόδια	fötter
πόδια	legs
πόδια	benen
πόδια	ben
πολιορκία	belägring
πολιορκία	belägringen
τίτλους	rubriker
τίτλους	titlar
αρχικό	ursprungligt
αρχικό	initial
αρχικό	ursprunglig
αρχικό	inledande
αρχικό	ursprungliga
αρχικό	ursprungligt
αρχικό	originellt
αρχικό	original
αρχικό	ursprunglig
επίπεδα	nivåerna
επίπεδα	nivåer
τηλεόραση	tv
τηλεόραση	television
τηλεόραση	televisionen
χρήστος	christos
λευκό	vita
λευκό	white
λευκό	vit
λευκό	vitt
μικρός	small
μικρός	små
μικρός	litet
μικρός	liten
περιόδους	perioder
μισό	halvt
μισό	half
μισό	hälften
μισό	halva
μισό	halv
λέξεις	ord
δούκας	hertig
δούκας	duke
μουσικά	musikaliskt
γωνία	corner
γωνία	hörn
γωνία	hörna
γωνία	hörnet
γωνία	vinkeln
γωνία	vinkel
δεκαετίες	årtionden
δεκαετίες	decennier
κανάλι	canal
κανάλι	kanal
κανάλι	kanalen
κανάλι	kanal
κανάλι	channel
κανάλι	kanalen
νίκησε	besegrade
νίκησε	besegrat
νίκησε	besegrades
νίκησε	besegrad
γράψει	skriftliga
γράψει	skrivet
γράψει	skrivit
γράψει	skriftligt
γράψει	skrivna
γεωγραφία	geografi
έστειλε	skickas
έστειλε	skickade
έστειλε	skickat
έστειλε	skickad
ολοκληρώθηκε	slutfört
ολοκληρώθηκε	avslutad
ολοκληρώθηκε	avslutade
ολοκληρώθηκε	slutförd
ολοκληρώθηκε	avslutat
ολοκληρώθηκε	kompletta
ολοκληρώθηκε	fullständigt
ολοκληρώθηκε	slutför
ολοκληρώθηκε	komplett
ολοκληρώθηκε	fullständig
γεωργία	jordbruket
γεωργία	jordbruk
γεωργία	lantbruk
αγάπη	kärlek
αγάπη	älska
αγάπη	love
αγάπη	älskar
βουλγαρία	bulgarien
φτάσει	anländer
φτάσει	anlända
φτάσει	räckvidden
φτάσει	reach
φτάσει	nå
φτάσει	räckvidd
άμεση	direkta
άμεση	regissera
άμεση	direkt
άμεση	direct
άμεση	omedelbart
άμεση	omedelbara
άμεση	omedelbar
θεόδωρος	theodoros
διοικητικά	administrativa
διοικητικά	administrativ
διοικητικά	administrativt
ελένη	eleni
ελένη	helen
παναγιώτης	panagiotis
δράσης	aktion
δράσης	åtgärder
δράσης	åtgärd
δράσης	handling
δράσης	agerande
τοποθεσία	platsen
τοποθεσία	läge
τοποθεσία	plats
σύνδεσμος	länk
σύνδεσμος	länken
σύνδεσμος	länka
ανανέωση	uppdatera
ανανέωση	förnyat
ανανέωση	förnyelse
πλήρες	fulla
πλήρες	fullständig
πλήρες	full
πλήρες	fullt
πλήρες	kompletta
πλήρες	fullständigt
πλήρες	slutför
πλήρες	komplett
πλήρες	fullständig
θάνατος	död
θάνατος	döden
θάνατος	death
θάνατος	dödsfall
τοπικό	lokala
τοπικό	lokalt
τοπικό	lokal
τοπικό	local
γενικό	allmän
γενικό	allmänna
γενικό	allmänt
τζάκσον	jackson
πατρίδα	fosterland
πατρίδα	fosterlandet
πατρίδα	hem
πατρίδα	hemma
πατρίδα	hemmet
πατρίδα	home
πατρίδα	hemland
πατρίδα	hembygd
πατρίδα	homeland
φωτογραφία	photo
φωτογραφία	foto
φωτογραφία	fotografering
φωτογραφία	fotografi
φωτογραφία	fotografera
φωτογραφία	foto
φωτογραφία	fotografi
φωτογραφία	fota
φωτογραφία	bilden
φωτογραφία	bild
κατεύθυνση	riktningen
κατεύθυνση	riktning
κατεύθυνση	rubrik
ηρακλής	hercules
ηρακλής	herkules
κόσμος	world
κόσμος	värld
κόσμος	världen
κόσμος	människor
κόσμος	personer
κόσμος	folk
κόσμος	people
καλύπτει	omslag
καλύπτει	täcker
καλύπτει	omfattar
καλύπτει	överdrag
καλύπτει	täcker
καλύπτει	täckande
καλύπτει	täcka
αναπτύχθηκε	utvecklat
αναπτύχθηκε	utvecklad
αναπτύχθηκε	utvecklades
αναπτύχθηκε	utvecklade
αναπτύχθηκε	utvecklats
δυναστεία	dynastin
μεταφέρθηκε	flyttade
μεταφέρθηκε	flyttat
μεταφέρθηκε	rörd
μεταφέρθηκε	flyttad
μεταφέρθηκε	förflyttad
μεταφέρθηκε	överförde
μεταφέρθηκε	överfört
μεταφέρθηκε	överförda
μεταφέρθηκε	överförd
περιγράφει	beskriver
περιγράφει	beskrivs
νικητής	segrare
νικητής	vinnare
νικητής	vinnaren
μουσικό	musiker
προσφέρει	erbjuder
προσφέρει	erbjudanden
όργανο	instrument
όργανο	instrumentet
όργανο	organ
όργανο	organet
γένος	kön
γένος	släktet
γένος	släkte
μόνον	bara
μόνον	enbart
μόνον	endast
παράγει	genererar
παράγει	producerar
ανδρέα	andreas
προκαλεί	orsakar
προκαλεί	orsaker
μείωση	reduktion
μείωση	minskning
μείωση	reducering
μείωση	nedsättning
μείωση	sänkning
μείωση	minska
μείωση	minskning
κατασκευάστηκε	byggt
κατασκευάστηκε	byggda
κατασκευάστηκε	byggd
κατασκευάστηκε	byggde
κατασκευάστηκε	konstruerade
κατασκευάστηκε	konstruerat
κατασκευάστηκε	konstruerad
ιατρική	medicin
ιατρική	läkemedel
ιατρική	medicinska
ιατρική	medicinsk
ιατρική	medicinskt
κύπελλα	cups
κύπελλα	muggar
κύπελλα	koppar
προσέγγιση	tillvägagångssätt
προσέγγιση	inflygning
πλανήτη	planet
πλανήτη	planeten
δημοσιογράφος	journalisten
δημοσιογράφος	journalist
δημοσιογράφος	reportern
δημοσιογράφος	journalist
δημοσιογράφος	reporter
εξέγερση	uppror
εξέγερση	uppror
εξέγερση	revolt
εξέγερση	upploppet
εξέγερση	upplopp
εξέγερση	revolt
εξέγερση	uppror
εξέγερση	upproret
λήξη	slutet
λήξη	end
λήξη	slut
λήξη	avsluta
λήξη	upphöra
λήξη	avslutande
λήξη	upphörande
λήξη	uppsägning
λήξη	upphörande
άγγλος	engelsman
άγγλος	engelsmannen
ινδία	indiska
ινδία	india
ινδία	indiskt
ινδία	indien
ακτές	kusterna
ακτές	kuster
ακτές	kusten
ακτές	kust
ακτές	coast
εμπορική	reklamfilm
εμπορική	kommersiell
εμπορική	kommersiella
εμπορική	kommersiellt
επεισόδια	avsnitt
επεισόδια	episoder
αντίσταση	motstånd
αντίσταση	motståndskraft
αντίσταση	resistens
αντίσταση	motståndsrörelsen
αντίσταση	beständighet
διακρίσεις	diskriminering
διακρίσεις	diskriminerande
φωτογραφίες	fotografier
φωτογραφίες	foton
φωτογραφίες	bilder
φωτογραφίες	tavlor
φωτογραφίες	pictures
φωτογραφίες	bilder
καρλ	karl
καρλ	carl
διάδοχος	arvinge
διάδοχος	arvtagare
διάδοχος	efterföljare
διάδοχος	efterträdare
έντονη	intensivt
έντονη	intensiv
έντονη	intensiva
παλαιά	gamla
παλαιά	gammal
παλαιά	gammalt
παίκτες	spelare
κύκλο	circle
κύκλο	cirkel
κύκλο	cirklar
κύκλο	cirkeln
κύκλο	kretslopp
κύκλο	cykel
αρνήθηκε	nekad
αρνήθηκε	förnekade
αρνήθηκε	nekat
αρνήθηκε	förnekat
αρνήθηκε	nekas
αρνήθηκε	avvisat
αρνήθηκε	avböjde
αρνήθηκε	vägrade
αρνήθηκε	vägrat
υλικά	material
υλικά	materiellt
υλικά	material
γνώση	kunskap
γνώση	kunskaper
γνώση	kännedom
γνώση	vetskap
βρήκε	funnen
βρήκε	hittad
βρήκε	hittades
βρήκε	hittas
βρήκε	hittat
βρήκε	hittade
βασική	grundläggande
βασική	basic
πρόσφατα	nyligen
πρόσφατα	senaste
πρόσφατα	nyligen
λογοτεχνία	litteratur
λογοτεχνία	litteraturen
ρωσική	ryss
ρωσική	ryskt
ρωσική	rysk
ρωσική	ryska
χημεία	kemi
συμμαχία	alliance
συμμαχία	allians
συμμαχία	alliansen
ιδέες	uppslag
ιδέες	idéer
πίνακες	tabeller
πίνακες	bord
πίνακες	tabellerna
πίνακες	målningar
πίνακες	tavlor
λογαριασμό	konto
λογαριασμό	kontot
παραγωγός	producent
παραγωγός	tillverkare
παραγωγός	tillverkaren
γενικές	allmän
γενικές	allmänna
γενικές	allmänt
ολλανδία	nederländerna
προφίλ	profil
προφίλ	profilen
προφίλ	profiler
κλίμα	klimatet
κλίμα	klimat
σπίτια	hemmen
σπίτια	husen
σπίτια	hus
ικανότητα	färdighet
ικανότητα	skicklighet
ικανότητα	kapacitet
ικανότητα	förmågan
ικανότητα	förmåga
αποκτήσει	förvärvade
αποκτήσει	förvärvats
αποκτήσει	förvärvat
αποκτήσει	förvärvad
αποκτήσει	förvärvar
αποκτήσει	förvärva
αποκτήσει	införskaffa
μνημεία	minnesmärken
μνημεία	monument
λαμβάνει	mottar
λαμβάνει	erhåller
λαμβάνει	uppbär
σπάνια	sällan
σπάνια	sällsynta
σπάνια	sällsynt
διαγωνισμό	tävling
μαθηματικά	matte
μαθηματικά	matematik
μαθηματικά	matematik
μαθηματικά	matte
μαθηματικά	matematik
γέφυρα	bridge
γέφυρα	bro
γέφυρα	bron
γέφυρα	brygga
γέφυρα	bryggan
προσοχή	uppmärksamhet
είσοδο	entré
είσοδο	ingång
πυκνότητα	densitet
πυκνότητα	täthet
πιθανότατα	troligtvis
πιθανότατα	förmodligen
πιθανότατα	troligen
πιθανότατα	antagligen
υπουργοί	ministrarna
υπουργοί	ministrar
μαύρο	black
μαύρο	svart
μαύρο	svarta
φύλλα	kort
φύλλα	cards
φύλλα	kortspel
φύλλα	löv
φύλλα	löven
φύλλα	blad
φύλλα	tabeller
φύλλα	plåt
φύλλα	lakan
φύλλα	blad
κίνδυνο	riskera
κίνδυνο	risk
κίνδυνο	risker
κίνδυνο	fara
αλλιώς	annars
πραγματικά	verkligen
πραγματικά	verkligen
μικρότερη	mindre
μικρότερη	kortare
σφαίρα	sfären
σφαίρα	klot
σφαίρα	sfär
σφαίρα	kulan
σφαίρα	kula
βάθος	djup
βάθος	djupet
βήμα	kliv
βήμα	step
βήμα	steg
έλλειψη	brist
έλλειψη	avsaknad
έλλειψη	brist
έλλειψη	brist
εγκαταστάσεις	installationer
εγκαταστάσεις	anläggningar
εγκαταστάσεις	installerar
εγκαταστάσεις	installationer
εγκαταστάσεις	anläggningar
εγκαταστάσεις	faciliteter
υψηλή	high
υψηλή	höga
υψηλή	hög
υψηλή	högt
