que	to
artefactos	artefakte
artefactos	artefakti
artefactos	artefakata
artefactos	artefakti
reflejo	refleks
reflejo	odraz
reflejo	odsjaj
erosión	erozija
fotógrafos	fotografa
fotógrafos	fotografi
páez	páez
extender	produži
osaka	osaki
fraude	prijevara
fraude	prevara
fraude	prevaranti
ayudado	pomogla
ayudado	pomogli
ayudado	pomogao
ayudado	pomoglo
solicitado	tražena
solicitado	tražio
eyes	oci
eyes	oči
jura	jura
esmeralda	esmeralda
mandos	kontrolori
mandos	naredbe
mandos	kontrole
mandos	kontrolira
complejas	složeno
complejas	kompleks
complejas	složena
paro	paro
paro	nezaposlenosti
paro	nezaposlenost
apostólico	apostolska
roosevelt	roosevelt
rapidez	brzo
rapidez	brzi
rapidez	brzina
rapidez	brzo
rapidez	brzi
funcionó	radila
funcionó	uspjelo
loreto	loreto
calcula	izračunati
calcula	izračunava
granito	granit
kazajistán	kazahstanu
pronunciación	izgovor
posguerra	poslijeratna
els	els
patriotas	patriot
patriotas	domoljub
patriotas	patriota
patriotas	patriota
bodas	vjenčanja
bodas	svadbe
bodas	svadba
bodas	vjenčanje
convirtiendo	pretvaranje
convirtiendo	okreće
convirtiendo	okretanje
cotidiana	svakodnevno
intel	intel
noel	noel
nieta	unuku
nieta	unuka
colapso	kolaps
kenneth	kenneth
pachuca	pachuca
lakers	lakersa
humilde	skromni
humilde	skromna
humilde	ponizni
humilde	skroman
humilde	skromno
integridad	integritet
integridad	poštenje
deber	dužnost
saudita	saudijske
heidelberg	heidelbergu
magister	magister
botella	bocu
botella	boca
botella	bočica
saltos	skače
saltos	skokove
saltos	skakanje
saltos	skokove
rosales	rosales
concordia	concordia
giorgio	giorgio
gastón	gastón
gastón	gaston
julieta	juliette
julieta	juliet
julieta	julija
negociación	pregovaranje
negociación	pregovori
negociación	pregovora
negociación	pregovaranje
negociación	pregovaranje
negociación	pregovara
otero	otero
cayeron	pala
cayeron	pao
luca	luca
luftwaffe	luftwaffe
elvira	elvira
sólida	čvrsta
sólida	solidan
sólida	čvrsto
farc	farc
ausente	odsutan
ausente	odsutni
ausente	odsutna
ausente	nedostaje
ausente	nestala
ausente	fali
ausente	nestao
mudo	glup
mudo	isključi
mudo	nijemi
chubut	chubut
kingdom	kraljevina
kingdom	kraljevstvo
creativo	kreativna
creativo	kreativno
creativo	kreativni
creativo	kreativan
creativo	kreativnost
especímenes	primjerci
chordata	svitkovci
accidentalmente	slučajno
notación	notacija
incorporada	incorporated
andaluza	andaluzijski
metodología	metodologija
manto	plašt
manto	plašt
manto	mantle
responsabilidades	odgovornosti
responsabilidades	odgovornost
responsabilidades	dugovanja
ciego	slijep
ciego	slijepi
ciego	slijepa
capitalismo	kapitalizam
capitalismo	kapitalizma
generan	generirati
legislativas	zakonodavne
acompañamiento	pratnja
acompañamiento	pratnju
jesuita	jezuit
disminuye	smanji
bares	rešetaka
bares	rešetke
bares	barovi
bares	šank
chip	čip
chip	chip
chip	cip
celda	ćelija
moderado	umjerene
moderado	umjereno
ángulos	kutova
ladrón	provalnik
ladrón	lopov
ladrón	pljačkaš
veterano	veteran
wise	mudri
wise	mudro
donaciones	donacija
donaciones	donaciju
donaciones	donacije
donaciones	donacija
donaciones	donacije
graduados	diplomski
graduados	diplomira
serpientes	zmije
ramon	ramon
kyle	kyle
centrado	fokusiran
centrado	usredotočen
centrado	fokusirana
consagró	posvećeno
type	vrsta
type	tip
forzado	prisiljen
forzado	prisiljeni
forzado	prisilno
forzado	prisilio
bailey	bailey
gob	gob
pearl	pearl
pearl	biser
pearl	bisera
milton	milton
feminista	feministički
costes	košta
costes	troškove
costes	troškovi
consecutiva	uzastopnih
mencionó	spomenuto
mencionó	spomenuo
dependen	ovisi
dependen	zavisi
shadow	sjenka
shadow	sjena
shadow	senka
shadow	sjene
entrado	ušlo
entrado	ušao
entrado	unijeli
entrado	ušli
gemelos	pljuska
gemelos	twin
gemelos	blizanac
gemelos	blizanke
gemelos	blizanci
diseñadores	dizajneri
diseñadores	dizajner
comunal	komunalnu
ciudadela	citadela
niebla	magla
niebla	magle
niebla	magla
gasto	trošenje
gasto	potrošnje
salidas	poslovnice
misterioso	misteriozno
misterioso	tajanstveni
misterioso	misteriozan
misterioso	misterija
misterioso	misterij
volkswagen	volkswagen
intervalo	doseg
intervalo	raspon
intervalo	daljina
intervalo	dometu
intervalo	interval
jaume	jaume
subterráneo	podzemna
subterráneo	podzemlje
subterráneo	podzemni
subterráneo	podzemna
egipcios	egipatski
egipcios	egipćani
criado	sluga
criado	odgojen
criado	podignuta
criado	odgojen
spin	spin
spin	okret
amplios	prostrana
pastoral	pastoralna
horarios	raspored
horarios	sati
horarios	satima
horarios	rasporedi
mann	mann
triangular	trokutaste
veneno	otrov
veneno	otrove
veneno	otrov
acercamiento	zbližavanje
acercamiento	pristup
acercamiento	pristupi
acercamiento	zoom
redonda	okrugli
redonda	okruglo
redonda	okrugla
redonda	runda
orejas	uši
orejas	usi
conectado	online
conectado	povezano
conectado	povezani
conectado	spojeni
redondo	redondo
redondo	okrugli
redondo	okruglo
redondo	okrugla
redondo	runda
forever	zauvijek
recto	ravno
recto	rektum
navegador	navigator
navegador	preglednik
llaves	tipke
llaves	ključeve
llaves	ključevi
llaves	tipka
llaves	ključ
cálculos	proračunima
cálculos	proračuni
orozco	orozco
autobiografía	autobiografija
moto	motocikl
moto	moto
moto	bicikla
moto	bicikl
moto	biciklom
moto	motor
moto	motocikl
moto	motor
jamie	jamie
fluido	tečno
fluido	tekućine
fluido	tekućina
bloquear	blokiranje
bloquear	blokira
bloquear	blok
bloquear	blokiraj
parto	isporuka
parto	dostavu
parto	dostava
parto	porođaj
parto	porođaju
parto	rođenja
parto	rođenje
mediano	medij
mediano	srednje
mediano	srednji
mediano	srednja
ceuta	ceuta
elaborada	razraditi
plasma	plazma
plasma	plazme
plasma	plazmu
sumo	sumo
cabra	kozu
cabra	jarac
cabra	koza
cactus	kaktus
apóstoles	apostola
mig	mig
ocampo	ocampo
cromosomas	kromosomi
cromosomas	kromosom
etnias	nacionalnosti
etnias	etničke
etnias	etničkih
etnias	etno
etnias	etnički
bmw	bmw
complicado	lukav
complicado	kompliciran
complicado	komplicirano
documentado	dokumentirano
informativo	informativni
generando	generiranje
talentos	talenti
talentos	talente
talentos	talenti
talentos	talent
talentos	talenat
logan	logan
invita	pozvan
invita	pozvana
invita	pozvani
invita	pozivnice
invita	poziva
invita	pozivnica
invita	pozovite
nilo	nila
nilo	nil
posicionamiento	pozicioniranje
mortalidad	smrtnost
mortalidad	smrtnosti
almacenes	skladišta
almacenes	trgovine
almacenes	prodavaonice
aborígenes	aboridžini
aborígenes	aboridžina
edimburgo	edinburghu
seleccionados	odabran
seleccionados	izabrani
seleccionados	odabrano
seleccionados	odabrani
seleccionados	odabrane
seleccionados	odabrana
made	napravljen
made	napravio
made	napravljeno
organizador	organizator
organizador	organiziranje
organizador	organizira
organizador	organizator
hero	junak
hero	heroju
hero	heroj
padua	padove
padua	padovi
padua	padova
cesión	zadatak
weber	weber
ecosistemas	ekosustava
ecosistemas	ekosustava
zur	zur
benítez	benitez
benítez	benítez
cívico	građanski
cívico	civic
biológico	biološko
biológico	biološka
biológico	biološki
arqueológicas	arheološki
legalmente	zakonski
legalmente	pravno
legalmente	legalno
falls	pada
falls	padne
falls	falls
sendero	trag
sendero	put
sendero	staza
sendero	putanja
barca	brod
barca	čamac
barca	barca
docentes	učitelji
docentes	profesori
docentes	nastavnici
small	maleno
small	male
small	mali
aborto	abortus
aborto	pobačaj
diseñar	dizajniranje
huida	bijeg
iquique	iquique
colegas	kolege
colegas	kolegama
alarcón	alarcón
tolerancia	tolerancije
tolerancia	toleranciju
conclusiones	zaključke
conclusiones	zaključci
designaciones	imenovanja
designaciones	termini
designaciones	sastanci
oporto	porto
oporto	port
oporto	luka
chasis	šasiju
obtenida	dobivena
representativo	predstavnica
representativo	predstavnik
cables	žice
cables	kabel
cables	cable
extensiones	proširenja
extensiones	ekstenzije
belice	belize
validez	valjanosti
ofreciendo	nude
ofreciendo	nudi
jonas	jonas
preservar	očuvanje
preservar	sačuvati
autónomas	autonomna
obstáculos	barijere
obstáculos	zapreke
obstáculos	prepreka
obstáculos	zapreke
obstáculos	prepreke
obstáculos	zapreka
obstáculos	prepreka
arcángel	arkanđeo
atómica	atomska
atómica	atomski
construyendo	grade
construyendo	zgrada
construyendo	zgradi
aislado	izolirana
aislado	izolirani
aislado	izolirana
aislado	izoliran
aislado	izolirano
modificada	modificirani
austriaco	austrijski
cazador	lovac
cazador	hunter
negociar	pregovarati
negociar	pregovaranje
negociar	pregovara
proporcional	proporcionalan
bailar	dance
bailar	pleši
bailar	ples
bailar	plesanje
bailar	ples
acusados	optužen
acusados	optužena
acusados	optuženi
acusados	optužio
acusados	optuženici
inflación	inflacija
inflación	inflacije
valenzuela	valenzuela
face	licem
face	faca
face	lice
face	face
alpha	alpha
alpha	alfa
cad	dac
cad	cad
caliza	vapnenac
alessandro	alessandro
born	rođeni
born	rođen
born	rođena
lang	lang
ampliado	proširio
ampliado	produženi
economistas	ekonomist
economistas	ekonomisti
cenizas	pepeo
cenizas	pepeo
cenizas	ash
cenizas	pepela
papas	krumpir
trans	trans
manipulación	rukovanja
manipulación	rukovanje
manipulación	manipulacije
manipulación	manipulacija
manipulación	manipulacije
moverse	premjesti
pidiendo	pitajući
barba	barba
barba	bradati
barba	brade
barba	bradu
barba	brada
barba	bradom
favorita	omiljena
favorita	najdraži
favorita	omiljeni
favorita	omiljeno
favorita	najdraže
favorita	omiljena
favorita	najdraži
favorita	omiljeni
favorita	omiljeno
classic	klasična
classic	klasično
classic	klasični
tvn	tvn
perímetro	perimetar
gallardo	gallardo
provenza	provansi
imperiales	carska
imperiales	carski
fantasmas	duh
fantasmas	ghost
fantasmas	duhovi
fantasmas	fantomi
estudiando	učim
estudiando	studiranje
estudiando	uči
estudiando	učenje
estudiando	učiti
desarrolladores	programeri
feudo	feuda
munición	municija
munición	streljivo
munición	municiju
munición	municija
munición	streljivo
munición	municiju
escogido	odabrani
escogido	odabrana
escogido	izabrani
escogido	izabran
efectividad	učinkovitost
efectividad	efikasnost
suspendido	suspendiran
mediación	posredovanje
marineros	mornare
marineros	mornari
marineros	pomorci
anotar	rezultat
anotar	ocjena
friends	prijateljice
friends	prijatelji
friends	prijatelje
disturbios	poremećaj
disturbios	pobune
disturbios	neredi
disturbios	nemiri
disturbios	pobuna
disturbios	neredi
disturbios	neredi
disturbios	nemiri
disturbios	nemir
disturbios	nemiri
perla	pearl
perla	biser
perla	bisera
perla	perla
giménez	giménez
consejería	savjetovanje
consejería	savjetovanje
enfermería	starački
enfermería	ambulanta
nervios	živce
nervios	živci
kenny	kenny
porno	porno
porno	pornografija
porno	porno
recompensa	nagrade
recompensa	nagradu
recompensa	nagrada
recompensa	nagradi
adriano	adriano
adriano	hadrijan
adriano	adriane
adriano	adrian
derivadas	derivata
derivadas	derivat
huellas	otisci
huellas	tragove
huellas	tragovi
short	ukratko
short	kratki
short	kratko
short	kratka
short	gaće
emigró	emigrirao
camión	kamion
expectativas	očekivanja
expectativas	očekivanjima
corazones	srcima
corazones	srca
lic	sci
espadas	pik
espadas	mačeve
espadas	mačevi
leales	lojalisti
leales	odani
leales	vjeran
leales	odan
leales	vjerni
leales	odana
leales	lojalista
daniela	daniela
daniela	danijela
separar	odvoji
separar	odvojeno
separar	odvojeni
separar	razdvoji
orientado	orijentiran
bayern	bayern
olvidar	zaboravite
olvidar	zaboravi
rodilla	koljeno
persas	perzijski
persas	perzijanci
sorteo	lutriji
sorteo	lutrija
sorteo	nacrtati
sorteo	lutriji
sorteo	loto
sorteo	lutrija
simetría	simetriju
dinamo	dinamo
dinamo	dinamo
mena	rude
presidida	predsjedao
iniciando	počinje
incursión	upad
incursión	prepad
incursión	racija
chang	chang
juramento	zakleti
juramento	zakletvu
juramento	zakletvom
juramento	zakletva
salvación	spas
salvación	spasenje
salvación	spasa
quema	gori
quema	burns
quema	gori
quema	spali
quema	spaliti
quema	izgori
quema	spaljivanje
quema	gori
greatest	najveći
greatest	najveci
neuquén	neuquén
préstamos	kredit
préstamos	zajam
préstamos	krediti
préstamos	kredite
continuando	nastavljamo
jeremy	jeremy
maniobras	manevri
maniobras	manevre
maniobras	manevarski
maniobras	manevarski
maniobras	manevri
maniobras	manevre
brillo	blista
brillo	sjaj
brillo	sjaja
ghost	duh
ghost	ghost
donna	dona
donna	donna
mentales	mentalni
mentales	mentalno
mentales	mentalna
logotipo	logo
presidió	predsjedao
quesada	quesada
roto	slomljeno
roto	slomljen
roto	slomljeni
roto	slomljena
roto	slomio
roto	razbio
atribuido	pripisao
lava	lave
lava	lavu
lava	lava
sobrina	nećakinja
most	najviše
most	većina
most	najvise
vestidos	obučena
vestidos	obučen
vestidos	odjevena
vestidos	haljina
vestidos	haljinu
vestidos	haljine
buffy	buffy
amberes	antwerpenu
tácticas	taktike
tácticas	taktika
tácticas	taktički
porqué	zašto
foco	fokus
foco	reflektor
cundinamarca	cundinamarca
decisivo	odlučan
decisivo	odlučujući
shin	shin
mirando	gledam
mirando	gleda
mirando	gledam
mirando	gledamo
mirando	gleda
mirando	gledajući
mirando	gledanje
ashley	ashley
ocultar	sakrij
ocultar	skrivanje
ecológica	ekološki
ecológica	ekološke
droga	droge
droga	drogu
droga	lijekovi
droga	droga
droga	doping
droga	lijek
droga	droge
droga	droga
comic	komičar
comic	strip
proclama	proglas
proclama	proglasiti
proclama	proglasi
proclama	proglašava
restante	preostali
restante	preostala
restante	preostalo
ville	ville
reggae	reggae
beso	poljubac
beso	pusa
beso	kiss
beso	ljubim
corriendo	trčanje
mercury	živa
mercury	merkur
morelia	morelia
pensamientos	misli
pensamientos	mislima
doméstico	domaćinstva
doméstico	kućanstvu
doméstico	domaćinstvo
doméstico	domaći
doméstico	domaće
doméstico	domaća
implantación	implantaciju
capacitación	trening
capacitación	obuka
capacitación	treniranje
prehistoria	prapovijesti
prehistoria	prapovijesni
milla	mile
milla	milja
ecológico	ekološki
ecológico	ekološke
adelantado	unaprijed
adelantado	napredne
adelantado	napredno
adelantado	napredni
adelantado	napredna
kane	kane
algeciras	algeciras
seleccionada	odabran
seleccionada	izabrani
seleccionada	odabrano
seleccionada	odabrani
seleccionada	odabrane
seleccionada	odabrana
oculto	okultne
oculto	skriven
oculto	skriveno
oculto	skriveni
oculto	skrivena
oculto	skrivanje
milwaukee	milwaukee
ismael	ismail
ismael	ismael
elegante	elegantno
elegante	elegantna
elegante	elegantan
elegante	stilski
vecinas	susjedi
vecinas	susjedi
yang	jang
yang	yang
recupera	oporavi
introducida	uveo
introducida	uvela
introducida	predstavio
nominal	nominalna
pórtico	trijemu
pórtico	trijem
metálico	metala
metálico	metal
metálico	metalni
metálico	metalni
metálico	metalno
brasileños	brazilci
brasileños	brazilski
ocio	rekreaciju
esperado	očekivao
esperado	očekivano
esperado	čekao
virtudes	vrline
nathan	nathan
máster	masters
máster	gazde
máster	gospodari
máster	majstori
máster	majstor
máster	učitelju
máster	mba
manuela	manuela
modesto	skromna
modesto	skromni
modesto	skroman
modesto	skromno
modesto	modesto
adulta	odraslo
adulta	odrasli
sopa	supa
sopa	juhu
sopa	juha
vinculados	povezani
vistos	viđeno
soc	soc
americanas	amerikanci
vikingos	vikinzi
dionisio	dioniz
dionisio	denis
dionisio	dionizije
integrados	integrirani
niñez	djetinjstvo
niñez	djetinjstva
niñez	deca
niñez	djeca
filología	filologija
solucionar	riješi
solucionar	riješiti
sable	sabre
sable	saber
sable	sable
vascos	baska
sabiduría	mudrost
sabiduría	mudrosti
galo	galski
galo	gal
galo	galiji
decisiva	odlučan
decisiva	odlučujući
atravesar	traverse
muscular	mišići
muscular	mišiće
muscular	mišići
muscular	mišić
muscular	mišića
muscular	mišićav
locutor	spiker
ellis	ellis
atributos	atribute
atributos	atribut
exacto	precizan
exacto	točan
cobra	kobra
cobra	cobra
rojizo	crvenkasto
sánscrito	sanskrit
lindl	lindl
brigadier	brigadni
brigadier	brigadir
cáliz	kalež
crawford	crawford
isidoro	isidora
entusiasmo	uzbuđenja
entusiasmo	uzbuđenje
entusiasmo	entuzijazma
entusiasmo	oduševljenje
entusiasmo	entuzijazam
tinta	tinta
tinta	tinte
toscana	toskani
guerrilleros	gerilaca
guerrilleros	gerilaca
stade	stade
army	vojska
army	armija
expresado	izrazila
expresado	izrazio
diferencial	diferencijalna
fiable	pouzdani
fiable	pouzdana
fiable	pouzdan
fiable	pouzdano
aviv	aviv
eclipse	eclipse
prime	prime
proclamación	proglas
ensenada	uvala
ensenada	cove
teórica	teoretski
lopez	lopez
bombardeos	granatiranja
bombardeos	bombardiranja
bombardeos	bombardiranje
bombardeos	bombardiranja
bombardeos	bombardiranje
humanista	humanistički
humanista	humanista
epidemia	epidemija
epidemia	epidemiju
vea	vidi
mauro	mauro
floyd	floyd
podio	podij
podio	postolje
podio	podiju
páramo	pustoš
páramo	mauri
nickelodeon	nickelodeon
bernal	bernal
exportaciones	izvoz
exportaciones	izvoz
estallido	eksplozija
estallido	eksplozije
estallido	praska
presentados	predstavljen
presentados	predstavio
presentados	podnijela
presentados	podnio
aus	aus
haciendas	imanja
persia	perzije
vigencia	valjanosti
too	previše
too	previse
aristóteles	aristotel
vladímir	vladimira
vladímir	vladimir
declarar	proglasiti
declarar	proglasi
organizadas	organiziran
organizadas	organizirani
organizadas	organizirano
organizadas	organizirana
organizadas	organiziran
organizadas	organizirani
organizadas	organizirano
organizadas	organizirana
organizadas	organizirane
luján	luján
volcanes	vulkana
racional	racionalno
racional	razumno
racional	racionalan
zeus	zeus
enteros	cijeli
enteros	cijela
enteros	cijele
explicaciones	objašnjenja
estancias	ostaje
nassau	nassau
benth	benth
tormentas	oluje
titularidad	vlasništvo
dormir	spavanje
dormir	spavaj
dormir	spavam
dormir	spavanje
dormir	spava
prohibió	zabranio
obregón	obregón
señorita	gospođice
señorita	miss
señorita	gospođica
lágrimas	suze
lágrimas	suzama
lágrimas	suza
reliquias	relikvija
reliquias	relikvije
avenue	avenije
avenue	avenue
avenue	avenija
toponimia	toponimija
conmemoración	komemoracije
aranda	aranda
mediana	medij
mediana	srednje
mediana	srednji
mediana	srednja
mediana	razmeđi
venir	dolazim
venir	dolazi
balas	meci
perenne	evergreen
alvear	alvear
visitado	posjetili
visitado	posjetio
nina	nina
nina	ninu
nina	nine
dawn	zore
dawn	zoru
dawn	svitanje
dawn	zora
laurel	laurel
tortugas	turtle
tortugas	kornjača
tortugas	kornjače
tortugas	kornjače
gamma	gama
gamma	gamma
porter	portir
porter	porter
asistieron	prisustvovali
asistieron	nazočio
asistieron	prisustvovao
heredó	naslijedio
heredó	nasljedno
infinito	beskonačno
infinito	beskonačnosti
infinito	beskonačno
extraños	stranci
extraños	strancima
carlota	charlotte
carlota	carlotta
teóricos	teoretičari
teóricos	teoretski
ferrol	ferrol
juguetes	igračka
juguetes	igračku
juguetes	igračke
senior	senior
senior	stariji
senior	viši
innumerables	bezbroj
luís	luís
fármacos	droge
fármacos	drogu
fármacos	lijekovi
fármacos	droga
prestar	posudi
débiles	slaba
débiles	slabo
débiles	slabi
débiles	slab
caminar	hoda
caminar	hodam
caminar	hodajući
caminar	hodanje
caminar	hodati
caminar	hodaj
caminar	šetnja
combustión	izgaranje
baptiste	baptiste
reynolds	reynoldsa
reynolds	reynolds
aeronáutica	aeronautički
cuervo	crow
cuervo	vrana
cuervo	vrane
cuervo	raven
cuervo	gavran
lecciones	lekcije
infecciones	infekcije
infecciones	infekcija
infecciones	zaraza
infecciones	infekcije
vírgenes	djevice
importar	uvoz
importar	uvoz
túneles	tuneli
túneles	tunele
túneles	tunela
equivalentes	ekvivalent
recogido	prikupio
revertir	obrnuto
pagos	plaćanje
pagos	rate
pagos	uplate
pagos	plaćanja
pagos	uplata
pagos	plaćanje
pagos	isplata
diecisiete	sedamnaest
maniobra	manevar
maniobra	manevar
maniobra	manevarski
coloración	bojanje
detallada	detaljan
detallada	detaljne
detallada	detaljno
yes	da
consuelo	udobnost
consuelo	utjeha
consuelo	utjehu
consuelo	utjeha
selvas	džungle
buses	autobuse
buses	autobusa
buses	autobusi
relleno	padding
relleno	nadjev
relleno	punjena
relleno	punjene
relleno	ispune
relleno	ispunite
relleno	ispuni
relleno	napuni
relleno	ispuniti
extinta	izumrli
connor	connor
partícula	čestica
profeta	prorok
profeta	poslanik
école	école
curtis	curtis
panzer	panzer
peste	štetočina
peste	kuge
peste	kuga
pozos	jame
pozos	wales
pozos	wellsa
pozos	wells
pozos	bunara
melodías	melodije
melodías	melodije
observador	promatrač
seleccionadas	odabran
seleccionadas	izabrani
seleccionadas	odabrano
seleccionadas	odabrani
seleccionadas	odabrane
seleccionadas	odabrana
travesía	prelazak
travesía	prijelaz
travesía	traverse
travesía	putovanje
salones	salonima
salones	dvorane
jordania	jordan
enzimas	enzimi
enzimas	enzima
enzimas	enzim
einstein	einstein
sida	aids
sida	sida
sida	aids
sida	sida
astillero	brodogradilište
pastos	pašnjake
pastos	pase
pastos	pašnjak
clínico	klinički
cristián	christian
cristián	kršćanin
cristián	kristijan
esparta	sparta
atlántica	atlantic
atlántica	atlantik
fbi	fbi
entrenar	vlakom
entrenar	voz
entrenar	vlak
aguascalientes	aguascalientes
favoritos	omiljena
favoritos	najdraži
favoritos	omiljeni
favoritos	omiljeno
favoritos	najdraže
favoritos	omiljena
favoritos	najdraži
favoritos	omiljeni
favoritos	omiljeno
favoritos	favorita
favoritos	omiljene
practica	vježba
practica	trening
practica	praksa
practica	vježbanje
elevadas	povišen
amado	voljeni
amado	voljena
amado	volio
amado	amado
amado	voljeni
amado	voljena
larvas	larve
larvas	ličinka
garay	garay
interacciones	interakcija
interacciones	interakcije
aumentado	povećana
aumentado	povećan
iones	iona
iones	ion
iones	iona
instalada	instaliran
mirar	pazi
táctica	taktike
táctica	taktika
táctica	taktika
táctica	taktički
campeche	campeche
rapero	reper
precedente	presedana
precedente	presedan
cosmos	cosmo
olivier	olivier
annie	eni
annie	annie
tamaulipas	tamaulipasu
ejecutivos	izvršni
ejecutivos	rukovoditelj
ejecutivos	direktori
info	info
info	podaci
info	informacije
filarmónica	filharmonije
amigas	prijateljice
amigas	prijatelji
amigas	prijatelje
bradley	bradley
papúa	papua
fénix	feniks
fénix	phoenix
oraciones	rečenice
oraciones	molitve
colocada	stavljena
colocada	stavljen
humboldt	humboldt
asilo	azila
asilo	azil
ain	ain
despegue	polijetanje
despegue	polijetanje
físicamente	fizički
defectos	mane
defectos	defekata
verona	verona
calatrava	calatrava
jet	jet
ministra	ministar
ministra	ministre
ministra	ministrica
formadas	formirana
claridad	jasnoću
alejo	aleksije
joey	joey
diamond	dijamant
diamond	diamond
conservadora	kustos
conservadora	konzervativna
distribuidas	distribuira
banks	banks
banks	banke
wave	vala
wave	val
afectadas	pogođeni
prohibida	zabranjena
prohibida	zabranjeno
prohibida	zabranjeni
prohibida	zabranjen
prohibida	zabranjena
prohibida	zabranjeno
prohibida	zabranjena
prohibida	zabranjen
challenge	izazov
challenge	izazovi
jurídicas	pravni
jurídicas	pravna
jurídicas	pravno
jurídicas	legalno
saxofón	sax
saxofón	saksofon
saxofón	saksofon
pluma	olovka
pluma	olovku
pluma	pen
pluma	pero
pluma	pera
pluma	pero
pluma	perje
pluma	quill
alojamiento	smještaj
sentado	sjedeći
sentado	sjedenje
juventus	juventus
semanario	tjedni
semanario	tjedno
escasas	rijetki
six	šest
provee	pruža
provee	osigurava
sirio	sirijski
sirio	sirius
infanta	infanta
infanta	princeza
infanta	princess
corrección	korekcija
corrección	ispravak
prestigioso	prestižnu
disponibilidad	dostupnost
crespo	crespo
judas	juda
judas	judo
judas	jude
judas	juda
murales	murala
guardian	skrbnik
guardian	čuvar
magnus	magnus
cruel	okrutna
cruel	okrutni
cruel	okrutno
consentimiento	pristanak
consentimiento	suglasnost
raimundo	raymond
raimundo	raimundo
protege	zaštiti
protege	štiti
protege	štiti
comprado	kupljen
comprado	kupljeno
comprado	kupljena
comprado	kupljen
comprado	kupljeno
comprado	kupljena
comprado	kupio
comprado	kupila
adobe	adobe
réplica	replika
forestales	šumarstva
forestales	šuma
forestales	šume
forestales	forest
ahorro	uštede
ahorro	ušteđevinu
ahorro	spremanje
ahorro	spašavanje
kirk	kirk
étnicos	etničke
étnicos	etničkih
étnicos	etno
étnicos	etnički
christina	christina
christina	kristina
bennett	bennett
filmografía	filmografija
areas	područja
étienne	etienne
boulevard	bulevaru
boulevard	bulevar
resistente	otporan
resistente	otporna
resistente	otporno
resistente	otporna
equivale	izjednačava
equivale	jednaki
equivale	jednako
richardson	richardson
neoclásico	neoklasicističkom
garantía	garancija
garantía	jamstvo
garantía	garanciju
garantía	jamstva
garantía	garancija
garantía	jamstvo
garantía	garantirati
garantía	garancije
fundamentos	osnove
fundamentos	temelji
fundamentos	osnove
fundamentos	baze
tobago	tobago
austríaco	austrijski
acapulco	acapulco
pantano	močvara
pantano	močvaru
pantano	močvari
pantano	močvare
pantano	marsh
pantano	močvara
pantano	močvare
elimina	uklanja
elimina	eliminira
ardenas	ardena
ofrecido	ponuđena
ofrecido	ponuđen
ofrecido	ponudio
ofrecido	ponuđeno
decorado	dekor
decorado	uređena
decorado	odlikovan
dispersión	disperzije
dispersión	raspršenje
dispersión	raspršiti
dispersión	raspršivanje
josef	josef
preservación	očuvanje
preservación	očuvanju
inminente	neizbježan
estadístico	statističar
estadístico	statistički
constitucionales	ustavne
constitucionales	ustavno
constitucionales	ustavni
loca	luda
loca	lud
loca	ludo
loca	ludnica
loca	mad
loca	ljuta
leona	leona
leona	leone
leona	lavica
arana	arana
pantallas	ekranima
cines	kazališta
tolima	tolima
retraso	kašnjenja
retraso	odgođeno
retraso	odgođen
retraso	odgoda
retraso	odgodi
retraso	kašnjenje
retraso	odgoditi
adoptada	usvojen
adoptada	usvojena
adoptada	usvojila
combinada	kombinaciji
bodega	bodega
bodega	podrum
bodega	vinarija
bombarderos	bombarder
bombarderos	bombaš
bombarderos	bombardera
bombarderos	bombarderi
memphis	memphisu
memphis	memphis
planeado	planirana
planeado	planirao
planeado	planirani
planeado	planirano
planeado	planiran
duncan	duncan
sustituto	zamjena
harper	harper
northern	sjeverni
northern	sjevernom
northern	sjeverna
sentimental	sentimentalno
sentimental	sentimentalan
sentimental	sentimentalna
paja	slama
paja	slame
tapia	tapia
tapia	grayson
domina	dominira
domina	dominiraju
domina	dominirati
clay	gline
clay	glina
clay	clay
huella	ispis
huella	otisak
niza	lepo
niza	lijepo
niza	lijep
microrregión	mikroregija
estructurales	strukturnih
explosivos	eksplozivna
explosivos	eksploziv
explosivos	eksploziv
aprueba	odobrava
aprueba	odobriti
aprueba	odobri
apuesta	oklade
apuesta	klađenje
apuesta	oklada
apuesta	ulog
apuesta	kockanje
apuesta	oklada
apuesta	ulog
apuesta	bet
vita	vita
donó	donirao
donó	donira
donó	donirali
gnu	gnu
guardián	vratar
guardián	skrbnik
guardián	čuvar
guardián	čuvaru
guardián	čuvar
muchacho	dečko
muchacho	momak
muchacho	dječak
burguesía	buržoaziju
bailando	plesanje
bailando	ples
representativos	predstavnica
representativos	predstavnik
pelayo	pelayo
camboya	kambodžanski
camboya	kambodži
superioridad	superiornost
dedicación	predanost
dedicación	posvećenost
dedicación	posvetu
dedicación	predanost
lou	lou
sophie	sophie
promueve	promiče
bodegas	skladišta
bodegas	vinarija
bodegas	podrumima
negativas	negativan
negativas	negativna
negativas	negativno
negativas	negativni
negativas	negativa
mercenarios	plaćenik
mercenarios	plaćenici
galaxy	galaksije
galaxy	galaksiji
galaxy	galaksija
galaxy	galaxy
galaxy	galaksiju
capitanes	kapetani
valioso	vrijedno
valioso	vrijedni
valioso	vrijedna
