категорія	kategori
композиція	trek
композиція	runut
композиція	komposisi
композиція	gubahan
композиція	penggubahan
обсерваторії	observatories
конституція	perlembagaan
ночі	nights
ночі	malam
досягти	achieve
професійний	profesional
професійний	professional
імовірно	agaknya
імовірно	dugaan
росіян	rusia
дивіться	watch
дивіться	tonton
дивіться	tengok
дивіться	look
включно	termasuk
включно	termasuk
включно	inclusive
повинно	patut
повинно	sepatutnya
використані	diguna
використані	digunakan
рамки	bingkai
рамки	frame
рамки	sempadan
лісі	hutan
суть	pati
суть	essence
суть	intipati
досягла	dijangkau
досягла	dicapai
захопити	cekup
мереж	rangkaian
храмів	kuil
ікони	ikon
риба	ikan
ракет	roket
кольорів	warna
чехословаччини	czechoslovakia
розмноження	pembiakan
розмноження	breeding
розмноження	membiak
розмноження	breed
розмноження	baka
розмноження	pembiakan
тоні	toni
тоні	tony
патріархату	patriarchate
члена	member
члена	ahli
фіфа	fifa
козак	cossack
козак	kozak
ран	ran
ран	berlari
африка	afrika
сини	sons
друку	percetakan
друку	pencetakan
посольства	kedutaan
ядро	kernel
ядро	nukleus
ядро	core
ядро	inti
оновлення	menyegarkan
оновлення	kemaskini
оновлення	update
оновлення	kemaskini
оновлення	update
оновлення	mengemaskini
регіони	kawasan
попередження	penasihat
попередження	amaran
попередження	amaran
попередження	amaran
попередження	warning
губернатора	gabenor
логотип	logo
піти	menderma
критик	kritikan
критик	pengkritik
стрічка	reel
стрічка	suapan
стрічка	pita
стрічка	tape
стрічка	pita
стрічка	reben
випробувань	cobaan
вокзал	stesyen
вокзал	stesen
вокзал	gare
королівський	royal
королівський	diraja
вибуху	meletup
кістки	bones
кістки	tulang
діб	dib
критика	kritikan
критика	pengkritik
критика	kritik
тбілісі	tbilisi
вступ	pengantar
вступ	pengenalan
вступ	perkenalan
вступ	intro
вступ	pengenalan
запит	dipinta
запит	meminta
запит	diminta
запит	request
запит	pinta
запит	permintaan
запит	menanya
запит	pertanyaan
запит	permintaan
запит	pemintaan
вест	west
вест	barat
зібрані	dikumpulkan
зібрані	dikumpul
володів	owned
володів	dimiliki
андре	andre
андре	andré
дочки	daughters
впливає	mempengaruhi
впливає	pengaruh
впливає	impacts
англо	anglo
речення	hukuman
речення	kalimat
речення	ayat
графік	graf
графік	plot
катерини	yekaterina
реклама	mengiklan
реклама	advertising
реклама	pengiklanan
реклама	iklan
реклама	ads
арт	seni
арт	kesenian
допоміг	dibantu
америка	amerika
америка	america
америка	amerika
черкаси	cherkasy
президенти	presiden
проблему	masalah
проблему	problem
проблему	masaalah
кодекс	codex
кодекс	kodeks
енергія	energies
енергія	tenaga
любові	nafsu
любові	keghairahan
діаспора	diaspora
гвінеї	guinea
виведення	output
виведення	keluaran
виведення	output
давид	daud
давид	david
оркестр	orkestra
святі	saints
святі	suci
святі	kudus
святі	holy
нобелівської	nobel
рельєф	kelegaan
рельєф	lega
рельєф	melegakan
поміж	antara
приходить	comes
індонезії	indonesia
вогнем	api
обласний	serantau
покращення	pembaikian
покращення	penambahbaikan
покращення	penambahbaikan
покращення	peningkatan
покращення	pertingkatkan
покращення	tingkatkan
покращення	dipertingkat
покращення	meningkatkan
хвороб	penyakit
явно	jelas
явно	eksplisit
читачів	pengikut
мур	moore
мур	mur
угорщині	hungary
іраку	iraq
парки	taman
біологічних	biologi
срібла	perak
туристів	pelancong
отто	otto
образи	penderaan
образи	penyalahgunaan
образи	pergaduhan
образи	perkelahian
морська	marin
морська	marine
австрійський	austria
швидкого	rapid
джерсі	jersey
організатор	penganjur
організатор	penyusun
усім	semuanya
майно	property
майно	hartanah
майно	hartanah
янського	ditandatangani
реліз	lepaskan
реліз	pelepasan
реліз	dedahkan
реліз	release
запас	apungan
запас	inventori
бувають	dibezakan
виявили	menemui
мадрид	madrid
лука	luka
лука	luca
здобули	lulus
здобули	berkelulusan
підполковник	kolonel
музикантів	pemuzik
супротивника	penyerang
голоси	undian
голоси	suara
втручання	interventions
втручання	campur
жовтий	kuning
вина	anggur
вина	wain
лікаря	doctor
лікаря	doktor
зіткнення	perlanggaran
зіткнення	perlanggaran
запуску	permulaan
композиторів	penggubah
способи	cara
способи	kaedah
присутній	menghadiri
баден	baden
бордо	bordeaux
бібліотек	pustaka
бібліотек	perpustakaan
словом	perkataan
тебе	anda
тебе	kau
установка	rig
альберт	albert
номери	nombor
важливе	penting
знято	melepaskan
крок	step
крок	langkah
крок	croc
комедії	komedi
хребет	julat
хребет	ridge
хребет	rabung
зразка	sample
зразка	sampel
зразка	contoh
кирило	kirill
кирило	cyril
відповідальності	tanggungjawab
найменування	menamakan
найменування	penamaan
носій	media
носій	medium
поліція	polis
негайно	segera
негайно	seketika
скелі	tebing
скелі	tebing
скелі	jurang
скелі	cliff
скелі	batuan
скелі	rocks
адміністратор	admin
адміністратор	pentadbiran
адміністратор	pentadbir
срібло	perak
біль	kepedihan
біль	sakit
біль	keperitan
біль	kesakitan
біль	pain
тисячоліття	milenium
тисячоліття	alaf
колумбії	colombia
напряму	langsung
напряму	directly
романа	romana
творчий	kreatif
плоди	berbuah
плоди	buah
плоди	buah
плоди	fruits
троє	bertiga
хор	koir
хор	glee
звернувся	ditujukan
лівий	kiri
хвилини	minit
хвилини	minit
човен	sampan
човен	bot
човен	perahu
човен	boat
сто	seratus
сто	ratus
сто	kis
задній	rear
задній	belakang
звіт	report
звіт	lapor
звіт	laporkan
звіт	laporan
жіноча	betina
рядок	line
рядок	garisan
рядок	string
рядок	rentetan
рядок	kayuh
громадянська	civil
громадянська	sivil
двадцять	twenty
італійська	itali
акторів	pelakon
жіночий	betina
угода	dalilnya
угода	deal
угода	perjanjian
угода	perjanjian
угода	agreement
угода	persetujuan
африканських	afrika
африканських	african
поезія	puisi
філії	cawangan
філії	cabang
філії	dahan
математика	matematik
математика	matematik
математика	matematik
знищити	musnahkan
знищити	menghilangkan
знищити	membasmi
знищити	memusnahkan
принца	putera
керівники	eksekutif
переміщення	menggerakkan
переміщення	memindah
переміщення	bergerak
переміщення	sesaran
відчуття	feeling
відчуття	perasaan
візантії	byzantium
знизу	dibawah
знизу	bawah
знизу	bawahnya
мотор	motor
запобігання	mencegah
запобігання	mengelakkan
запобігання	pencegahan
етапу	fasa
сигнал	signal
сигнал	isyarat
християнство	kristian
знати	mengetahui
знати	tau
знати	kenali
знати	tahu
готовий	ready
готовий	siap
викладання	meletak
викладання	placing
викладання	meletakkan
обрання	terpilih
ціна	harga
ціна	price
приймати	hos
складання	pengumpulan
витрат	perbelanjaan
дитина	baby
дитина	sayang
дитина	kanak
дитина	anak
дитина	child
постанова	peraturan
постанова	dekri
постанова	ketetapan
постанова	dekrit
боснії	bosnia
арена	arena
арена	gelanggang
романів	novel
поляки	patok
поляки	kutub
половину	separa
половину	separuh
половину	haif
половину	half
особисті	personal
особисті	peribadi
відновлено	dipulihkan
жак	jacques
японські	jepun
хімічна	kimia
надають	menyediakan
надають	sediakan
отримані	diterima
богослов	theologian
франс	frans
данія	denmark
перспективи	prospek
перспективи	perspektif
теперішній	hadirkan
теперішній	hadir
приготування	preparation
приготування	persiapan
ірландія	ireland
луганськ	luhansk
перенесено	membungkus
перенесено	dibalut
перейти	jump
перейти	lompat
перейти	goto
джонс	jones
джонс	johns
комедія	komedi
проведені	assist
анджелес	angeles
буенос	buenos
мішель	michelle
мішель	michel
мішель	michèle
солдати	perajurit
солдати	tentera
солдати	askar
освітлення	pencahayaan
освітлення	lighting
видавець	penerbit
видавець	pengeluar
допомога	pertolongan
допомога	bantu
допомога	bantuan
допомога	help
допомога	membantu
послідовність	turutan
послідовність	jujukan
дуб	quercus
дуб	oak
дуб	ek
думи	duma
громадсько	sosio
реконструкція	renovasi
реконструкція	renovation
збір	mengumpul
снд	cis
використати	guna
давні	purba
давні	kuno
пустелі	gurun
зведення	rumusan
зведення	ringkasan
ланки	lanka
розклад	jadual
карт	kad
вояки	perajurit
вояки	tentera
вояки	askar
суміші	mix
суміші	campuran
суміші	campur
суміші	campurkan
птах	burung
тулузи	toulouse
називає	panggilan
називає	calls
вступу	keahlian
прийняли	diterima
прийняли	accepted
залежність	kebergantungan
залежність	ketagihan
залежність	dependence
подав	difailkan
прив	melekat
плюс	plus
хорватія	croatia
вниз	down
вниз	kebawah
вниз	kebawah
зерна	dedak
житлових	perumahan
житлових	kediaman
частинами	bahagian
файли	fail
човнів	bot
човнів	perahu
планується	diramal
надії	harapan
надії	harap
надії	hope
данило	daniel
данило	danilo
конфліктів	konflik
рублів	rubles
наступна	next
наступна	selanjutnya
наступна	seterusnya
кільця	berbunyi
слобода	sloboda
топ	top
дитяча	kanak
дитяча	anak
дитяча	child
глави	chapter
глави	bab
ніна	nina
правопису	ejaan
правопису	spelling
шкоди	harm
шкоди	kemudaratan
шкоди	mudarat
замінити	geganti
концерти	konsert
умовами	terma
олімпійська	olimpik
добра	dobra
дозволу	keizinan
дозволу	izin
графіки	graf
графіки	plot
графіки	carta
графіки	grafik
минуле	past
минуле	melepasi
сприйняття	persepsi
євробачення	contest
літо	summer
наса	nasa
свідчення	testimoni
посіла	menang
зможе	abie
дітьми	kids
татари	tatars
науковець	saintis
подібний	serupa
подібний	seiras
виробник	pengeluar
виробник	pembekal
виробник	pengeluar
виробник	pengeluar
виробник	pengilang
дах	atap
дах	bumbung
вивчає	studies
вивчає	kajian
вивчає	pengajian
західні	barat
західні	western
відвідувачів	pelawat
подвійна	double
подвійна	ganda
згоди	persetujuan
науковців	saintis
слава	slava
слава	kemegahan
слава	glory
слава	kemuliaan
слава	keagungan
доступні	available
доступні	tersedia
доступні	disediakan
доступні	didapati
коледжі	kolej
коледжі	kolej
передній	front
передній	depan
передній	hadapan
відсоток	peratus
відсоток	peratusan
відсоток	peratus
парафії	mukim
парафії	jemaah
парафії	paroki
прості	simple
прості	sederhana
врятувати	menyelamat
задоволення	kepuasan
задоволення	keseronokan
задоволення	kesenangan
опубліковано	diterbitkan
опубліковано	dikirim
опубліковано	disiarkan
робили	jayakan
робили	did
робили	cpt
множини	majmuk
множини	jamak
китайський	china
китайський	cina
енциклопедичний	encyclopedic
удмуртія	udmurtia
дебют	debut
пояснити	explain
пояснити	terangkan
ґрунт	tanah
ґрунт	tanahnya
герман	hermann
герман	jerman
герман	herman
гітарист	guitarist
поверх	lantai
поверх	floor
волинь	volhynia
святкування	perayaan
колії	tolok
чорногорії	montenegro
олімпіади	olimpik
повільно	slow
повільно	perlahan
бойко	boyko
частинки	zarah
частинки	zarah
стівен	stephen
стівен	steven
рано	early
рано	dini
рано	awal
китайські	china
китайські	cina
кривий	lumpuh
мен	meng
мен	maine
черв	cecacing
черв	cacing
музиці	muzik
музиці	music
подія	peristiwa
подія	event
подія	acara
створюється	menjana
хвороба	penyakit
хвороба	penyakit
хвороба	sickness
продовжували	berterusan
гармата	meriam
гармата	senapang
гармата	pistol
гармата	gun
перенаправлення	lencong
вартості	darjat
вартості	pangkat
вартості	rank
стандарт	piawai
стандарт	standard
зовні	luar
зовні	diluar
консул	konsul
авіація	penerbangan
зникнення	hilangnya
зникнення	terancam
зникнення	kepupusan
севастополь	sevastopol
складні	cemas
складні	resah
складні	complex
складні	kompleks
складні	mencabar
місія	misi
геологія	geologi
синій	blue
синій	biru
фахівець	profesional
фахівець	professional
гміна	gmina
нації	kebangsaan
нації	bangsa
нації	nation
нації	kewarganegaraan
зовнішня	luaran
передача	komited
передача	laksanakan
довести	buktikan
довести	membuktikan
бібліотеку	library
бібліотеку	pustaka
бібліотеку	perpustakaan
пропозиція	menawarkan
пропозиція	menawarkan
пропозиція	tawaran
пропозиція	dalil
пропозиція	saranan
пропозиція	cadangan
пропозиція	proposal
пропозиція	meminang
очищення	pembersihan
очищення	pembersih
очищення	pembersihan
очищення	pencuci
очищення	membersih
очищення	memadam
вірш	syair
вірш	puisi
вірш	ayat
юрист	jurist
юрист	peguam
юрист	lawyer
суміш	mix
суміш	campuran
суміш	campur
суміш	campurkan
суміш	campuran
ставки	pertaruhan
ставки	pertaruhan
ставки	betting
прийом	penerimaan
прийом	persandingan
прийом	reception
прийом	resepsi
шрі	sri
френк	frank
рейху	reich
вистави	tontonan
природу	wildlife
оренду	sewa
збору	filing
збору	pemerolehan
збору	perolehan
залишилося	baki
залишилося	berbaki
художня	seni
художня	kesenian
широкі	luas
широкі	pecah
препарат	formulasi
заборонено	terlarang
заборонено	dilarang
заборонено	terlarang
заборонено	dilarang
заборонено	dinafikan
реєстрації	pendaftaran
мислення	pemikiran
мислення	berfikir
мислення	fikirkan
цивілізації	tamadun
вбити	membunuh
вбити	kill
вбити	bunuh
вбити	membunuh
помічником	sidekick
парі	bet
тестування	cubaan
тестування	percubaan
тестування	testing
сліди	setapak
сліди	runut
сліди	trek
сліди	jejak
сліди	jejak
добрі	kind
печери	gua
печери	caves
ганс	hans
дитинство	childhood
вузол	nod
вузол	rakan
вузол	penganjur
вузол	host
вузол	hos
вузол	simpulan
вузол	simpul
вузол	ganglion
норвегія	norway
додатковий	pelengkap
додатковий	pilihan
додатковий	advanced
додатковий	tambahan
додатковий	extra
колонія	colony
колонія	jajahan
королі	kings
катастрофи	malapetaka
катастрофи	musibah
обробка	pengendalian
обробка	mengendali
обробка	pemprosesan
обробка	penghuraian
обробка	menghuraikan
обробка	menghurai
зробила	diperbuat
зробила	made
зробила	bancuh
бойового	morale
бойового	moral
верховна	verkhovna
горького	gorky
щоправда	though
щоправда	meskipun
щоправда	walaupun
щоправда	walau
культурні	kebudayaan
культурні	budaya
міфологія	mitos
міфологія	mitologi
дійсний	sah
арк	lengkung
арк	arc
арк	lengkok
зареєстровано	berdaftar
зареєстровано	didaftarkan
майдан	maidan
майдан	roundabout
колеса	roda
вірменська	armenian
вірменська	armenia
товари	barangan
виконати	lari
виконати	run
виконати	jalankan
кіл	bulatan
кіл	pancang
художні	artistik
календар	kalendar
календар	takwim
кракові	krakow
пошуки	carian
розділи	seksyen
розділи	bahagian
розділи	chapter
розділи	bab
дошки	papan
поетів	penyair
увага	perhatian
увага	amaran
увага	warning
прапори	flag
прапори	bendera
спробу	cubaan
спробу	percubaan
чорне	black
чорне	hitam
перенесення	penghantaran
перенесення	pemindahan
перенесення	pemindahan
прибули	tiba
прибули	arrived
спільнота	berkumpulan
спільнота	group
спільнота	kumpulan
спільнота	komuniti
займаються	penglibatan
займаються	melibatkan
важливо	penting
почати	mulakan
почати	start
почати	mula
розуміє	memahami
абу	abu
абу	abou
розвиваються	membangunkan
побудувати	binaan
побудувати	membangun
побудувати	membina
побудувати	build
побудувати	bina
побудувати	bina
організовано	diisih
організовано	diurut
організовано	disusun
янська	slavonic
конгрес	kongres
фрагменти	snippet
гімн	bertasbih
технічна	teknikal
лейтенанта	leftenan
географічні	geografi
хана	han
знов	lagi
знов	semula
кріс	chris
кріс	keris
скотт	scott
католики	katolik
викладачі	pendidik
трамвай	tram
передати	komited
передати	laksanakan
передати	menyampaikan
передати	lulus
охолодження	penyejukan
охолодження	menyejukkan
охолодження	cooling
оскар	oscar
оскар	oskar
геннадій	gennady
будова	komposisi
будова	gubahan
будова	penggubahan
відповідності	persuratan
відповідності	pemadanan
відповідності	sepadan
голосу	suara
голосу	voice
клієнтів	customers
клієнтів	pelanggan
клієнтів	klien
підтримую	sokongan
підтримую	support
підтримую	sokong
підтримую	approve
підтримую	menyokong
представлено	diwakili
фінансові	kewangan
записав	dirakam
записав	direkod
поведінка	kelakuan
поведінка	kebajikan
поведінка	perangai
поведінка	kelakuan
єпископи	bishops
стандартів	piawaian
стандартів	standard
важливий	penting
страхування	insurans
страхування	insurance
страхування	insuran
фрагмент	cebisan
кін	keen
кін	keane
трапляються	heats
ядерної	nuklear
пані	nyo
пані	puan
пані	madam
пані	wanita
пані	lady
літопис	kronik
важкі	deutschland
білоруський	belorussia
білоруський	belarus
човни	bot
човни	perahu
султан	sultana
султан	sultan
промислові	industri
промислові	industrial
промислові	perindustrian
акула	shark
акула	jerung
елізабет	elizabeth
грали	dimain
грецький	greek
грецький	yunani
корони	mahkota
корони	crown
марина	marina
кухня	hidangan
кухня	masakan
кухня	kitchen
кухня	dapur
містяться	terkandung
містяться	mengandungi
дисертації	tesis
дисертації	thesis
плавець	perenang
академічний	akademik
фантастичні	fantastic
убитий	dibunuh
мирний	damai
мирний	tenteram
аспекти	aspek
досягли	dijangkau
досягли	dicapai
армійський	tentera
армійський	army
суддів	hakim
батареї	bateri
релігійна	agama
релігійна	keagamaan
сектор	sektor
техас	texas
браун	brown
браун	braun
друзі	rakan
обчислення	kira
обчислення	mengira
обчислення	pengkomputeran
обчислення	pengiraan
обчислення	pengiraan
авто	auto
авто	car
авто	kereta
злочини	jenayah
спеціалістів	profesional
кладовище	kuburan
кладовище	perkuburan
кладовище	perkuburan
дід	datuk
звинувачення	caj
звинувачення	tuduhan
звинувачення	penuntut
звинувачення	tuduhan
отець	ayah
отець	bapa
отець	father
отець	ayahanda
намагаючись	mencuba
копій	salinan
бойовики	action
бойовики	tindakan
бойовики	aksi
бойовики	laga
ена	aisne
ена	ana
повідомляє	mengisahkan
ввп	kdnk
здібності	keupayaan
здібності	kuasa
ростуть	membesar
множина	set
автомобільна	automotif
іслам	islam
максима	maxima
валенсія	valencia
завантаження	muatkan
завантаження	memuatkan
завантаження	loading
завантаження	boot
завантаження	but
цін	qing
дисципліни	disiplin
дисципліни	displin
включені	disertakan
включені	termasuk
операцію	transaksi
механізми	mekanisma
організаторів	organizer
вагою	menimbang
вагою	beratnya
традиція	tradisi
здатний	berkebolehan
здатний	mampu
показати	display
показати	terap
показати	tunjuk
показати	papar
форум	forum
капітал	modal
капітал	capital
капітал	stok
капітал	stock
капітал	pengetua
бургундія	burgundy
легка	mudah
легка	mudahnya
онтаріо	ontario
мілан	milan
мілан	milano
спостережень	pengamatan
канали	saluran
канали	canals
згоден	bersetuju
згоден	setuju
дол	dol
лікарів	doctors
лікарів	doktor
стратегії	strategi
стратегії	strategi
письма	kitab
казки	tales
завершено	completed
завершено	dilengkapkan
завершено	selesai
завершено	tamat
азія	asia
представляють	represent
представляють	mewakili
розроблено	dikembangkan
розроблено	dibangunkan
розроблено	direka
колі	collie
колі	lap
входу	login
зіграла	cast
кароліна	caroline
кароліна	carolina
атмосфери	atmospheres
близький	dekat
близький	tutup
підтримувати	mengekalkan
підтримувати	maintain
підтримувати	supportive
хвиля	ombak
хвиля	lambai
хвиля	wave
хвиля	gelombang
стародавній	purba
стародавній	kuno
учитель	cikgu
учитель	teacher
учитель	guru
графіка	plot
графіка	graf
графіка	grafik
графіка	artwork
ключ	radikal
ключ	kekunci
кільце	ring
кільце	cincin
цінності	nilai
ділянку	rantau
ділянку	wilayah
ділянку	kawasan
комахи	serangga
комахи	serangga
постійний	sustained
постійний	kekal
постійний	pemalar
постійний	tekun
постійний	gigih
постійний	berterusan
сіль	garam
сіль	sil
доки	till
доки	hinggalah
доки	hinga
доки	sehinggalah
доки	sampai
просування	promosi
просування	promosi
рей	rey
рей	rei
рей	ray
доповнення	penyempurnaan
доповнення	pelengkapan
доповнення	pelengkap
запуск	pelancaran
запуск	launch
запуск	permulaan
запуск	bermula
запуск	memulakan
дом	dom
моє	lombong
моє	tambang
моє	mine
повноважний	plenipotentiary
чистий	bersih
гімназія	gimnasium
маре	marais
молдова	moldova
єва	eva
єва	ewa
єва	hawa
єва	eve
почесна	bermaruah
бомбардир	bombardier
флоренції	florence
додавання	menambahkan
додавання	menambah
додавання	tambahan
додавання	add
монографія	monograph
факс	faks
факс	fax
борисович	gul
ранку	morning
вершина	summit
вершина	kemuncak
вершина	verteks
годину	jam
збільшити	meningkat
збільшити	tingkatkan
збільшити	meringankan
збільшити	besarkan
необхідних	essential
необхідних	penting
етапи	tiers
мкс	iss
мкс	ekspedisi
товариств	masyarakat
літера	huruf
літера	letter
продовжити	teruskan
продовжити	resume
драматичного	dramatik
льотчик	airman
цвинтар	kuburan
цвинтар	perkuburan
цвинтар	perkuburan
скупчення	kluster
скупчення	kelompok
мирного	damai
мирного	tenteram
модуль	modul
модуль	module
маленькі	kecik
маленькі	kecil
маленькі	kecik
маленькі	kecil
маленькі	tiny
емблема	lambang
емблема	mohor
емблема	meterai
емблема	seal
кафе	cafe
кафе	cafe
кафе	kafe
експедиція	ekspedisi
монголії	mongolia
колумбія	columbia
колумбія	colombia
традиційні	traditional
традиційні	tradisional
ісландії	iceland
переможці	pemenang
єлизавета	elizabeth
єлизавета	elisabeth
джозеф	yusuf
джозеф	joseph
пікардія	picardy
прилади	perkakasan
прилади	peralatan
керує	pemegang
судно	kapal
судно	wadah
судно	kapal
судно	ship
лас	las
заголовок	pengepala
заголовок	tajuk
заголовок	gelaran
дисциплін	disiplin
псевдонім	gelaran
псевдонім	pseudonym
псевдонім	gelaran
псевдонім	alias
буквально	literally
хліб	roti
будувати	binaan
будувати	membangun
будувати	membina
будувати	build
будувати	bina
франческо	francesco
розі	rose
розі	rosie
пошкодження	kerosakan
нащадки	zuriat
нідерландах	belanda
сенс	erti
сенс	makna
сенс	meaning
альфред	alfred
лгбт	lgbt
дружби	persahabatan
міннесота	minnesota
рот	reput
рот	rot
рот	mulut
рот	mulut
рот	roth
популярний	popular
повідомлень	mesej
пушкіна	pushkin
незалежні	independent
незалежні	mandiri
незалежні	bebas
денис	denys
денис	dennis
денис	denis
вирішила	diputuskan
записів	penyertaan
електроенергії	eletrik
електроенергії	elektrik
кожні	setiap
відсутній	tiada
відсутній	hilang
напруги	voltan
виділити	highlight
виділити	menyerlahkan
виділити	peruntukkan
виділити	memperuntukkan
вдосконалення	pembaikian
вдосконалення	penambahbaikan
вдосконалення	meningkatkan
звичайні	biasa
межа	hadkan
межа	had
межа	limit
межа	sempadan
червоне	merah
червоне	red
соціальний	social
соціальний	sosial
проведена	dibina
тім	tim
програв	lost
програв	kehilangan
програв	hilang
асфальт	asfalt
меса	mesa
майданчик	course
майданчик	kursus
мон	mont
мон	mon
вбито	dibunuh
екс	aix
перекладачі	penterjemah
перекладачі	penterjemahan
частоти	frekuensi
аргентина	argentina
виконавець	performer
виконавець	pelaksana
виконавець	sumber
виконавець	artis
виконавець	artist
виправити	fix
виправити	membetulkan
виправити	baiki
виправити	selaraskan
виправити	adjust
виправити	laras
виправити	betulkan
виправити	betul
виявилися	padlock
корея	korea
несе	membawa
визнано	dikenali
визнано	diakui
визнано	diiktiraf
юридичний	perundangan
юридичний	legal
транспортування	tripod
транспортування	pengangkutan
визначні	tertunggak
визначні	outstanding
вела	vela
щойно	hany
щойно	cuma
щойно	hanya
скоро	segera
скоро	soon
присвятив	berdedikasi
знищено	dimusnahkan
знищено	hancur
виробники	pengeluar
виробники	pengilang
ваші	your
ваші	milikmu
ваші	yours
агентство	agensi
продуктивність	produktiviti
психологія	psikologi
відсотків	peratus
франциско	francisco
їхнє	their
мзс	mfa
інтеграції	penyepaduan
інформаційні	bermaklumat
ареал	areal
загибель	kepupusan
загибель	doom
домашніх	prt
домашніх	domestik
латинської	latin
археологія	arkeologi
московська	moscow
експозиції	dedahan
сербія	serbia
молока	susu
молока	milk
голоду	kebuluran
ліцей	lyceum
координат	koordinat
дозволили	dibenarkan
криза	krisis
медицина	ubat
медицина	perubatan
кнр	rrc
принцеса	puteri
принцеса	princess
представника	jurucakap
представника	perwakilan
представника	wakil
вказано	dibekalkan
вказано	disediakan
вказано	dispesifikasikan
вказано	dinyatakan
приватні	swasta
приватні	peribadi
приватні	persendirian
приватні	prebet
угорський	hungary
вітер	angin
тон	nada
тон	tone
електронний	elektronik
електронний	electronic
обіг	peredaran
забруднення	pencemaran
небо	sky
небо	langit
небо	langit
постійні	tekun
постійні	gigih
постійні	berterusan
дитячої	bayi
дитячої	infant
дискусії	perbincangan
дискусії	perbincangan
дискусії	diskusi
дискусії	debat
вирішити	lerai
вирішити	solve
вирішити	putuskan
жертви	pengorbanan
жертви	mangsa
жертви	korban
жертви	korban
натуральне	rezeki
лежать	lie
лежать	bohong
церемонія	upacara
хімія	kimia
поема	syair
поема	puisi
поема	naratif
світовий	world
світовий	dunia
комплексів	generasi
контакти	kenalan
карло	carlo
китайська	china
китайська	cina
організаціями	agensi
листі	huruf
листі	letter
подобається	like
подобається	ibarat
подобається	suka
подобається	likes
сцена	adegan
сцена	scene
єна	jena
вчився	dikaji
вчився	dipelajari
вчився	belajar
мільйони	jutaan
мільйони	berjuta
збірок	collections
збірок	koleksi
точку	takat
точку	point
сон	tidur
сон	mimpi
сон	dream
сон	sung
сон	dinyanyikan
сон	bermimpi
міжнародне	antarabangsa
заг	zag
збереглося	dikekalkan
студент	pelajar
студент	student
наполеона	napoleon
руку	tangan
іванов	ivanov
тими	those
гілка	jaluran
гілка	bebenang
гілка	cawangan
документальний	dokumentari
документальний	seller
йозеф	jozef
йозеф	yusuf
йозеф	joseph
йозеф	josef
труднощі	kesukaran
ріка	sungai
ріка	river
ріка	rika
справжній	real
випускає	tunas
випускає	pucuk
виступили	diriku
виступили	diri
маленький	kecik
заміни	wildcard
лариса	larissa
зберігає	menjimatkan
суто	jelas
калібру	calibre
співпрацю	kerjasama
лісовий	buff
хлопець	miang
хлопець	guy
хлопець	boyfriend
грецькі	greek
грецькі	yunani
мексика	mexico
використано	diguna
використано	digunakan
глибини	kedalaman
дату	date
дату	tarikh
каплиці	kartun
очей	mata
республік	republics
опубліковані	dikirim
опубліковані	disiarkan
модифікація	semakan
заборону	ban
заборону	larangan
глибоко	deep
вірменія	armenia
серйозно	serious
серйозно	serius
серйозно	seriously
серйозно	serious
словаччині	slovakia
георг	george
георг	georg
дивно	pelik
дивно	pelik
дивно	pelik
дивно	ganjil
наявні	available
наявні	tersedia
наявні	disediakan
наявні	didapati
італійської	itali
тепла	hangat
тепла	suam
внутрішня	dalaman
кожну	setiap
кожну	each
наше	our
православний	ortodoks
відповідність	kaitan
відповідність	keterkaitan
відповідність	perkaitan
відповідність	pemadanan
відповідність	sepadan
відповідність	mancis
відповідність	padan
відповідність	dipadankan
показана	dipaparkan
співпраця	kolaborasi
співпраця	berkerjasama
співпраця	bekerjasama
венеція	venice
венеція	venezia
конвенції	konvensyen
конвенції	konvensyen
меморіал	memorial
ендрю	andrew
спектр	spektrum
колорадо	colorado
буття	being
буття	menjadi
буття	genesis
стів	steve
словника	tatabahasa
навіщо	mengapa
навіщо	sebabnya
конкретних	spesifik
конкретних	specific
конкретних	tertentu
затока	teluk
затока	teluk
затока	bay
сходження	hamal
сходження	pendakian
сходження	climbing
сходження	mendaki
сходження	memanjat
сходження	panjat
сходження	daki
піднесення	vokal
агент	agen
агент	ejen
агент	agent
паулу	paulo
маріуполь	mariupol
дітям	kids
росту	pertumbuhan
росту	tumbesaran
теодор	theodore
теодор	theodor
теодор	théodore
теодор	teodor
воріт	gates
лот	lot
відповідний	bersesuaian
печі	relau
печі	tungku
фунтів	pon
вільямс	williams
умовно	tentatif
ціни	harga
алан	alan
сірий	kelabu
сірий	kelabu
сірий	grey
змія	snake
змія	ular
ризик	risiko
спробував	cubaan
спробував	dicuba
спробував	mencuba
мечеть	masjid
мечеть	mosque
гей	gay
кратер	kawah
збирання	mengumpul
збирання	kompilasi
збирання	compile
збирання	binaan
збирання	membangun
збирання	membina
збирання	build
збирання	bina
набуває	takes
плавці	perenang
розпочали	dilancarkan
розпочали	launching
август	augustus
прихильники	penyokong
бей	bey
пізнання	pencerahan
бажано	sebolehnya
статут	peraturan
отримувати	menerima
механіка	mekanik
береги	banks
береги	bank
камені	batu
камені	batuan
камені	rocks
висловив	diungkap
висловив	diungkapkan
ген	gen
наче	adventurers
мости	jambatan
ступені	bertindih
ступені	lata
ймовірність	kebarangkalian
атомів	atom
жовті	kuning
повернулася	belakang
повернулася	punggung
повернулася	dikembalikan
дитиною	childish
усунення	penyingkiran
правопис	ejaan
правопис	spelling
залози	kelenjar
