par	tungkol
slēgts	sarado
slēgts	saradong
koncerti	konsiyerto
zīdītāji	mammalian
zīdītāji	mammals
zīdītāji	mamalya
paziņojumu	notification
paziņojumu	abiso
čūska	ahas
point	puntong
point	punto
point	point
dzejoļi	tula
meklējumos	quest
faktors	factor
faktors	kadahilanan
mezgls	node
mezgls	buhol
ses	ses
natālija	natalie
natālija	natalia
atmiņa	memorya
atmiņa	alaala
kristāla	bubog
kristāla	crystal
fragmenti	fragments
ieviešanu	pagpapakilala
ieviešanu	panimula
lejup	down
lejup	pababa
lejup	pababa
cūkas	baboy
cūkas	swine
hits	hits
aktrises	actresses
strāva	current
strāva	kasalukuyan
strāva	kasalukuyang
basketbols	basketbol
basketbols	basketball
licences	lisensiya
licences	lisensya
ice	yelo
ice	ice
rīko	hosting
izstrāde	development
izstrāde	pagpapaunlad
izstrāde	unlad
mītnes	headquarters
nemieri	riot
nemieri	kaguluhan
nesenā	kamakailan
nesenā	recent
apstiprināta	kumpirmado
apstiprināta	nakumpirma
apstiprināta	inaprubahan
apstiprināta	naaprubahan
priedes	pino
balsot	boto
balsot	bumoto
floyd	floyd
lsd	lsd
kalgari	calgary
rojas	rojas
mākoņu	ulap
iļja	ilya
tims	tim
noskaidrot	linawin
cietuma	bilangguan
kolonnas	haligi
volkswagen	volkswagen
asu	asu
asu	matalim
asu	pagkagising
amatpersonas	officials
sastāvdaļas	sangkap
sastāvdaļas	components
deep	malalim
deep	deep
ekspress	ipahayag
ekspress	express
ierašanās	pagdating
ierašanās	arrival
fišers	fisher
nomainīts	pinagpalit
nomainīts	pinalitan
apprecēja	marrying
varde	palaka
konvencijas	conventions
mlb	mlb
tenisa	tennis
vairākumu	majority
vairākumu	karamihan
vairākumu	nakararami
izteiksmes	ekspresyon
vēlmi	pagnanais
vēlmi	desire
vēlmi	nais
pierādīt	patunayan
jaroslavs	jaroslav
veiksmīga	matagumpay
veiksmīga	tagumpay
pēcnācēji	anak
pēcnācēji	descendants
ierobežojumi	paghihigpit
ierobežojumi	limitasyon
ierobežojumi	limitasyon
ierobežojumi	pagbabawal
ielikt	nilagay
ielikt	ilagay
klāja	kubyerta
klāja	deck
augšējo	itaas
augšējo	upper
vadonis	lider
izslēgts	off
izslēgts	excluded
mūks	monk
bloku	harangin
bloku	harang
bloku	block
jeļena	elena
ēst	kain
ēst	kumakain
ēst	kumain
referendumā	reperendum
tornī	tore
tornī	tower
tornī	toreng
bin	bin
smaržu	amoy
smaržu	scent
smaržu	pabango
intel	intel
pāriem	couples
sīlis	jay
paliekas	basura
apļa	bilog
fēlikss	felix
biroju	tanggapan
biroju	katungkulan
biroju	opisina
asfalts	asphalt
proporcionāli	pantay
kopīga	naibahagi
kopīga	ibinahagi
kopīga	nagbahagi
kopīga	dugtong
kopīga	pinagsamang
kontrolēt	kontrol
kontrolēt	kontrolin
kontrolēt	pagkontrol
ņemt	kumuha
pīles	bibi
iekšā	inside
iekšā	loob
vīne	vienna
cunami	tsunami
nopirkts	binili
klasisko	classical
klasisko	klasiko
plastmasas	plastik
plastmasas	plastic
palīdzība	aid
palīdzība	lunas
palīdzība	tulong
palīdzība	tulong
palīdzība	tulungan
ārējais	panlabas
ārējais	panlabas
atbildīgs	responsableng
atbildīgs	responsable
atbildīgs	pananagutan
pirmdienā	lunes
pirmdienā	monday
eirāzijā	eurasya
militāra	military
militāra	pangmilitar
militāra	militar
#ffffff	#ffffff
demo	demo
demo	pagpapakita
pretestība	paglaban
pretestība	pagtutol
pasakas	tales
komēdija	katatawanan
komēdija	comedy
smago	mabigat
anas	anas
ronalds	ronald
kalpot	magsilbi
kalpot	paglingkuran
kalpot	serve
kalpot	maglingkod
niksons	nixon
autonomiju	autonomy
gamma	gamma
fotogrāfiju	photograph
fotogrāfiju	litrato
stambulā	istanbul
morāvijas	morabya
tbilisi	tbilisi
elementa	element
elementa	elementong
elementa	elemento
deg	burns
jaudas	power
jaudas	kapangyarihan
dziedāja	sang
raķete	rocket
bils	kuwenta
bils	bill
bils	bayarin
antena	antena
sēņu	kabute
zīdītājiem	mammals
stepes	steppes
miljonos	milyon
miljonos	millions
geo	geo
vita	vita
tradicionālo	tradisyunal
tradicionālo	tradisyonal
pieejas	pamamaraang
programmatūru	software
plāksne	plate
plāksne	plato
referendums	reperendum
slepkavības	murders
slepkavības	murder
slepkavības	asasinasyon
sadarbojas	magtulungan
sadarbojas	makipagtulungan
sadarbojas	magtulungan
desmitiem	dozens
paziņojums	pagpapahayag
paziņojums	pansinin
paziņojums	paunawa
paziņojums	notification
paziņojums	abiso
paziņojums	pahayag
paziņojums	komunikasyon
sicīlijas	sicilia
sicīlijas	sicily
sicīlijas	sicilian
pieres	noo
ērika	erica
kuba	kubo
kuba	cube
kuba	cuba
izpildījumā	depicted
ninja	ninja
leopards	leopardo
konventa	convention
ltf	ltf
tīģeris	tiger
tīģeris	tigre
canis	canis
led	humantong
led	led
eksperimentu	eksperimento
kanāli	channels
kanāli	channel
kanāli	canals
ilgas	pananabik
pārvietots	inilipat
garīgā	espirituwal
garīgā	spiritual
garīgā	mental
garīgā	kaisipan
kursa	kurso
kursa	course
vēlme	pagnanais
vēlme	desire
vēlme	nais
vēlme	naisin
vēlme	wish
vēlme	batiin
vēlme	nais
vēlme	kulang
laulībā	kasal
laulībā	pagpapakasal
laulībā	kasalan
reģionālā	pampook
reģionālā	regional
reģionālā	rehiyonal
nomainīt	palitan
popularitāte	kasikatan
popularitāte	katanyagan
analīzi	pagsusuri
analīzi	pagtatasa
klintis	cliffs
klintis	bato
lidostā	airport
lidostā	paliparan
miljardus	bilyon
ierēdnis	official
ierēdnis	opisyal
veiksmīgs	matagumpay
wikibase	wikibase
prasmes	skills
prasmes	skill
prasmes	kasanayan
prasmes	kakayahan
sīki	detalyadong
sīki	detalye
automobilis	kotse
automobilis	sasakyan
sesijas	sesyon
sesijas	session
sesijas	sessions
attieksmi	attitudes
laboratorijā	laboratory
laboratorijā	laboratoryo
laboratorijā	lab
piespiedu	pinilit
piespiedu	sapilitang
vista	vista
vista	chicken
vista	manok
kandidāti	nominees
kandidāti	candidates
kandidāti	kandidato
kandidāti	candidate
teodora	teodora
personāls	tauhan
personāls	kawani
personāls	staff
iznīcināti	nawasak
miega	matulog
miega	tulog
miega	sleep
zigfrīds	siegfried
spārnus	wings
spārnus	pakpak
atbrīvot	bitawan
atbrīvot	ilabas
atbrīvot	pakawalan
marmora	marmol
parki	parke
parki	parks
kritums	tanggihan
kritums	taglagas
kritums	mahulog
dzeltena	dilaw
dzeltena	yellow
firma	kompanya
firma	matibay
vilki	wolves
attīstījusies	evolved
privilēģijas	pribilehiyo
aizbēga	nakalabas
pablo	pablo
atsauksmes	feedback
atsauksmes	puna
atsauksmes	comments
tautību	nationalities
ben	ben
pieņemot	assuming
esa	esa
vilnas	lana
vadu	squad
modeļus	models
modeļus	modelo
modeļus	pattern
root	ugat
root	root
institūcija	institusyon
disciplīna	disiplina
reģionālais	pampook
reģionālais	regional
reģionālais	rehiyonal
nsdap	nsdap
aleja	makipot
aleja	alley
lauki	kabukiran
intervija	interview
intervija	panayam
intervija	pakikipanayam
etniskā	etniko
atbildēja	sumagot
atbildēja	nasagot
atbildēja	sinagot
atbildēja	tumugon
atbildēja	sumagot
modifikācijas	pagbabago
šovs	shaw
deja	sayaw
piedalīšanās	attendance
piedalīšanās	pagdalo
piedalīšanās	paglahok
apmācību	pagsasanay
vertikāli	patayo
vertikāli	patayo
zivs	isda
izplatās	nagkakalat
izplatās	kumakalat
smagas	mabigat
smagas	malubha
smagas	severe
smagas	malubhang
pilsonis	mamamayan
pilsonis	citizen
ligzdā	socket
franz	franz
rudzu	rye
negaidīti	biglaan
negaidīti	unexpected
als	als
deviņi	siyam
jūrās	seas
jūrās	kabilang
spilgti	bright
spilgti	maliwanag
sprieguma	boltahe
fiziski	pisikal
noved	leads
noved	pinangunahan
noved	lead
vispārējā	pangkalahatan
vispārējā	heneral
vispārējā	pangkalahatang
vispārējā	general
leģendas	legends
rīcība	aksiyon
rīcība	pagkilos
rīcība	aksyon
villa	villa
burtiski	literal
nova	nowa
nova	nova
cēlonis	sanhi
cēlonis	cause
nulles	sero
nulles	zero
nulles	null
tīri	pulos
tīri	panay
tīri	purong
tīri	pure
tīri	dalisay
tanki	tangke
zaļš	berdeng
zaļš	green
zaļš	berde
novi	novi
ierocis	sandata
ierocis	baril
patvērumu	asylum
izskaidrot	explain
izskaidrot	ipaliwanag
mērķa	target
virsnieka	opisyal
īpašā	espesyal
īpašā	special
maksāt	pay
maksāt	bayaran
maksāt	magbayad
dialekts	dialect
propagandas	propaganda
ārmstrongs	armstrong
nes	nagdadala
minēt	pagbanggit
minēt	mention
minēt	binabanggit
minēt	banggitin
minēt	tumukoy
minēt	cite
pīle	bibi
sky	sky
sky	kalangitan
sky	himpapawid
pienākums	duty
pienākums	tungkulin
pienākums	obligasyon
slēpošanas	ski
princeses	princess
princeses	prinsesa
princeses	princesses
nacionālistu	nationalist
pedro	pedro
nami	nami
pētīt	exploring
teritoriālā	teritoryal
sods	parusa
sods	kaparusahan
sods	parusa
sods	pangungusap
geschichte	geschichte
nepareizi	mali
nepareizi	mali
saucās	tinawagan
saucās	tinatawag
saucās	tinawag
upēs	ilog
izgāja	naglakad
segsēkļi	angiosperms
agresīvi	aggressive
agresīvi	agresibo
agresīvi	mapusok
observatorija	obserbatoryo
panthers	panthers
galvaskausa	cranial
galvaskausa	bungo
dzērienu	inumin
dzērienu	uminom
individuāli	magkakahiwalay
individuāli	indibiduwal
veca	matanda
veca	luma
kirī	curie
ogre	ogre
aragonas	aragon
muskuļi	biceps
muskuļi	muscles
muskuļi	masel
muskuļi	kalamnan
muskuļi	muscle
vaz	vaz
armands	armand
maksa	fee
maksa	bayad
maksa	bayad
hokejs	hockey
torņi	towers
airbus	airbus
amonija	ammonium
beatles	beatles
izpildes	enforcement
xvii	xvii
dabiskā	likas
dabiskā	natural
organizēta	maayos
vjačeslavs	vyacheslav
bass	bass
atis	atis
putekļu	alikabok
apziņas	budhi
bodyclass	bodyclass
devīze	motto
devīze	moto
devīze	islogan
luīze	luisa
luīze	louise
aļaskas	alaska
pieredzes	maranasan
pieredzes	karanasan
klients	customer
klients	kustomer
klients	kliyente
klients	client
uzticību	tiwala
uzticību	kagitingan
uzticību	magtiwala
uzticību	pinagkakatiwalaan
uzticību	tiwala
uzticību	trust
gribēja	wanted
españa	bulebar
mocarts	mozart
vēlākā	mamaya
gailis	titi
komiķis	komedyante
personīgā	personal
šķirnēm	varieties
serbija	serbiya
notiesāts	nahatulang
notiesāts	nahatulan
sacīkstēm	races
demokrātisko	democratic
demokrātisko	demokratikong
sfēras	domain
pārvietot	gumalaw
pārvietot	move
pārvietot	ilipat
pārvietot	galawin
ētikas	etikal
ētikas	ethics
atsevišķs	hiwalay
gumijas	goma
side	gilid
side	tabi
side	karamay
side	tagiliran
beidz	tma
beidz	tumigil
beidz	itigil
beidz	tigil
beidz	huminto
procesors	processor
procesors	cpu
vecākie	elders
žagata	dominiko
logi	windows
sakas	saka
īstais	real
augstākie	itaas
augstākie	upper
amūras	amur
aizmugures	hulihan
gregors	gregor
kaļķakmens	apog
plakāts	poster
sūtnis	envoy
emanuels	emanuel
emanuels	emmanuel
mezglu	buhol
klosterī	kumbento
piedalījušies	lumahok
dec	dis
nosūtīt	magpadala
nosūtīt	ipadala
pēcteči	successors
pēcteči	descendants
klēra	clare
klēra	claire
vilka	lobo
vilka	wolf
java	java
uzbrukumi	umaatake
infobox	infobox
attieksme	ugali
attieksme	attitude
attieksme	saloobin
attieksme	attitudes
šaušanas	shooting
šaušanas	pagbaril
šaušanas	pamamaril
mediji	media
mediji	midya
aprēķina	kalkulahin
olbaltumvielas	protina
olbaltumvielas	proteins
vēji	winds
pēdējoreiz	huling
pēdējoreiz	huli
pēdējoreiz	last
soli	hakbang
soli	step
pieprasījums	hilingin
pieprasījums	kahilingan
pieprasījums	hiling
pieprasījums	request
pieprasījums	humiling
pieprasījums	pangangailangan
pieprasījums	demand
risks	panganib
samazināja	nakababa
piemērotas	naaangkop
piemērotas	angkop
piemērotas	angkop
smilts	buhangin
smilts	sand
pirkstu	daliri
pirkstu	finger
ikviens	lahat
ikviens	sinuman
piedzīvojumu	pakikipagsapalaran
piedzīvojumu	adventure
sadaļa	section
sadaļa	seksyon
sadaļa	seksiyon
publicēt	ilathala
publicēt	publish
variācijas	variation
felipe	felipe
izveidošana	paglikha
izveidošana	paggawa
izveidošana	creation
izveidošana	gusali
izveidošana	pagtatatag
brno	brno
mērķus	goals
express	ipahayag
express	express
klienta	kliyente
klienta	client
monarhs	monarch
globālā	pandaigdigang
globālā	global
globālā	pandaigdigan
aptaujas	botohan
protestantu	protestant
periodiski	sini
edijs	eddie
kritika	kritika
iphone	iphone
pieveica	natalo
pieveica	bagsak
aprindās	activities
kāpurs	higad
kāpurs	larva
sekundēm	seconds
sekundēm	segundo
vēstnieks	ambassador
krustnešiem	crusaders
mednieku	hunter
izdarīts	done
kritiku	kritika
baltkrievija	belarus
modernā	makabagong
modernā	modern
modernā	modernong
modernā	makabago
pola	pola
eds	eds
cementa	semento
krīt	bumabagsak
krīt	talon
krīt	falls
krīt	taglagas
krīt	mahulog
esp	esp
attīstītas	binuo
pārbaudīt	patunayan
pārbaudīt	tingnan
pārbaudīt	check
sanāk	matugunan
sanāk	kilalanin
sanāk	magkita
sanāk	nakakatugon
sanāk	meets
prototips	tularan
prototips	prototype
mantojums	mana
mantojums	legacy
mantojums	iniwang
mantojums	pamana
mantojums	heritage
santa	santa
zīmolu	tatak
zīmolu	branding
tukšs	blangko
tukšs	blank
iznīcināta	nawasak
sitienu	punch
sitienu	sipa
monarhija	monarkiya
kannu	cannes
albāņu	albanian
iesaistīties	isali
iesaistīties	kasali
kardināls	cardinal
kardināls	kardinal
edmontonas	edmonton
svina	lead
svina	humantong
svina	tingga
svina	pamunuan
tehniskais	teknikal
zvans	bell
cinka	sink
apēd	kumain
apēd	kumakain
astoņus	walong
astoņus	otso
astoņus	walo
pirkstiem	daliri
skābeklis	oxygen
linda	linda
kuģus	ships
hovards	howard
komiteju	komite
komiteju	committee
administrators	admin
administrators	administrator
administrators	administrador
administrators	tagapangasiwa
impulsu	momentum
mysql	mysql
normāli	normal
omskas	omsk
staļins	stalin
alžīrijas	algerian
pīļu	bibi
pussarga	halfback
pielietot	apply
pielietot	ilapat
ogas	berries
plūdi	baha
plūdi	flood
plūdi	baha
plūdi	pagbaha
plūdi	baha
plūdi	pagbaha
kazu	kambing
pavēle	orders
identitāti	pagkakakilanlan
identitāti	pagkakilanlan
identitāti	katauhan
api	api
api	apis
spektra	spectrum
vectēvs	lolo
vectēvs	lolo
patlaban	kasalukuyang
margarita	margarita
bite	kagat
bite	bubuyog
bite	bee
labot	edit
mehmeds	mehmed
debesis	heaven
debesis	kalangitan
debesis	langit
debesis	sky
debesis	kalangitan
debesis	himpapawid
debesis	skies
krāteris	crater
padarīt	gumawa
padarīt	gawing
ieslodzīto	bilanggo
ieslodzīto	preso
ieslodzīto	pinalaya
riks	rick
taisni	straight
taisni	tuwid
taisni	diretso
saistība	pinagsamahan
saistība	kaugnayan
saistība	relasyon
zaudējums	kawalan
zaudējums	pagkawala
bēgt	nakatakas
bēgt	tumakas
patiešām	indeed
patiešām	truly
patiešām	talaga
noslēgt	tapusin
poters	potter
molekulā	molecule
gaida	naghihintay
gaida	waiting
kokus	puno
kristālu	bubog
kristālu	crystal
plātnes	plates
plātnes	plato
ieslodzīts	nakulong
ieslodzīts	makukulong
skan	tunog
skan	sounds
zarnas	guts
zarnas	bituka
zarnas	isaw
rakstot	pagsusulat
produkta	produkto
ārsti	doctors
plāni	plano
valentīna	valentina
valentīna	valentine
dimanta	diamond
dimanta	brilyante
debesīm	heaven
debesīm	kalangitan
debesīm	langit
reģistrā	register
pieņemti	tinanggap
kolumbija	columbia
kolumbija	colombia
zemā	mababang
zemā	mababa
zemā	low
nometņu	kampo
vāja	mahirap
vāja	kawawang
vāja	mahina
saīsinājums	abbreviation
nosūta	nagpapadala
mērija	mary
mērija	maria
govs	baka
lokomotīves	locomotives
versaļas	versailles
īsteno	implements
īsteno	nagpapatupad
saglabāšanu	pagaalaga
saglabāšanu	pangangalaga
pretrunā	odds
apakšklase	subclass
palielināts	nadagdagan
definīcijas	kahulugan
santjago	santiago
konvenciju	convention
turciju	turkey
turciju	turkiya
saprata	naintindihan
renē	rené
renē	renee
renē	rene
pozitīvas	positive
pozitīvas	positibong
pozitīvas	positibo
albedo	albedo
komunikāciju	komunikasyon
palielinot	pagtaas
ievērojot	pinagmamasdan
emīlija	emilia
emīlija	emilie
emīlija	emily
komentāri	comments
capri	capri
lūgšanas	panalangin
lūgšanas	dasal
lūgšanas	prayer
lūgšanas	panalangin
lūgšanas	prayers
kontinentālā	kalapagang
reforma	reporma
vietējais	lokal
vietējais	katutubo
vietējais	katutubong
prefektūras	prefectures
laboratorija	laboratory
laboratorija	laboratoryo
laboratorija	lab
bari	bari
atsauce	sanggunian
atsauce	reperensiya
tonijs	tony
titāna	titanium
dāmas	ladies
publicē	ilathala
publicē	publish
lockheed	lockheed
apmeklēt	puntahan
apmeklēt	pagbisita
saimniecība	bukid
saimniecība	hawak
bagāts	mayaman
bagāts	rich
bagāts	mayayaman
lejas	leu
lejas	ibaba
lejas	ilalim
efektīvi	mabisa
efektīvi	epektibo
efektīvi	epektibong
efektīvi	effective
efektīvi	mabisa
strādnieki	manggagawa
otavas	ottawa
apakškārtas	suborder
lidojumi	flight
frekvence	dalas
frekvence	kadalasan
labāka	better
parādīšanās	paglitaw
tilti	tulay
darbinieka	daigdig
darbinieka	empleyado
tekstus	teksto
ļevs	lev
paraksta	lagda
paraksta	pirma
johannes	johannes
western	kanluranin
western	western
kopīgs	naibahagi
kopīgs	ibinahagi
kopīgs	nagbahagi
twitter	twitter
licence	lisensya
licence	licence
licence	lisensiya
licence	lisensya
fiziskā	pisikal
vēlams	preferably
vēlams	desirable
aitu	tupa
paplašināt	pahabain
paplašināt	extend
paplašināt	palakihin
paplašināt	lumaki
paplašināt	paramihin
paplašināt	palawakin
pietiek	sapat
pietiek	sasapat
pietiek	biyernes
model	model
izdevumus	gastusin
izdevumus	gastos
izdevumus	dag
fēru	faroe
meklēja	hinahangad
meklēja	naghanap
meklēja	hinanap
piegādes	pagdadala
piegādes	delivery
piegādes	paghahatid
piegādes	supplies
piegādes	suplay
maksāja	binayaran
maksāja	bayad
maksāja	binabayaran
iesaistīts	involved
iesaistīts	kasangkot
skābes	acid
skābes	asido
skābes	acids
sibīriju	siberia
jebkad	ever
garoza	cortex
iniciatīvu	inisyatiba
iekarot	conquer
iekarot	lupigin
iekarot	masakop
mēle	dila
espn	espn
redzamais	nakikita
sliedes	track
sliedes	riles
virsotni	vertex
emma	emma
atkārtots	ulitin
vāsa	vasa
mošejas	moske
beļģu	belgian
ralfs	ralph
savienots	kaisa
ein	ein
tiesnešu	judges
izvirzīts	nominate
zvejas	pangingisda
martina	martina
torps	thorpe
septītā	ikapitong
algoritms	algorithm
atbildi	sagutin
atbildi	sagot
atbildi	sumagot
atbildi	reply
precizitāti	kawastuhan
asinīm	blood
asinīm	dugo
aprēķināt	kalkulahin
aprēķināt	kalkulahin
pavasaris	spring
pavasaris	tagsibol
gatavo	tapos
bīskapi	bishops
bīskapi	obispo
historia	historia
konvencija	convention
nolemj	nagpasiya
nolemj	nagdesisyon
portu	porto
portu	daungan
frankfurtes	frankfurt
lietojums	paggamit
lietojums	gamitin
sarežģīta	complex
sarežģīta	kumplikadong
sarežģīta	komplikadong
sarežģīta	masalimuot
sarežģīta	komplikado
sarežģīta	kumplikado
sarežģīta	mahirap
dīķi	ponds
dīķi	pond
dīķi	lawa
sabiedriski	palakaibigan
dzīvība	buhay
celulozes	cellulose
celulozes	pulp
atm	atm
smaga	mabigat
smaga	malubha
smaga	severe
smaga	malubhang
luksemburga	luxembourg
kluso	serene
zīmogs	stamp
zīmogs	seal
atdalīts	hiwalay
plaknes	plane
plaknes	eroplano
tradicionālā	tradisyunal
tradicionālā	tradisyonal
nedēļa	linggo
nedēļa	lingguhan
nedēļa	lingo
nasdaq	nasdaq
verdi	verdi
saistības	liabilities
saistības	obligasyon
saistības	pangako
klātbūtni	presensya
klātbūtni	iral
klātbūtni	presence
klātbūtni	presensiya
upuriem	biktima
kolēģijas	colleges
kolēģijas	college
kolēģijas	kolehiyo
parādīt	magpakita
parādīt	ipakita
parādīt	pakita
parādīt	show
ministre	ministro
ministre	minister
pārveidots	binago
osaka	osaka
parametru	parameter
pomerānijas	pomerania
atlaists	umatake
atlaists	fired
uzturēšanas	pagpapanatili
uzturēšanas	maintenance
sumatras	sumatran
ceļoja	dumayo
ceļoja	bumiyahe
piešķirti	assigned
piešķirti	kagustuhang
piešķirti	itinalaga
piešķirti	nakatalaga
osvalds	oswald
homērs	homer
albert	albert
ejot	naglalakad
ejot	lumalakad
dzeltenas	dilaw
dzeltenas	yellow
nafta	langis
nafta	oil
nafta	petroleum
tūrisms	tourism
tūrisms	turismo
saime	kawan
saime	kapamilya
saime	pamilya
veci	matanda
veci	luma
aparatūra	hardware
aparatūra	apparatus
ieteicams	inirerekomenda
ieteicams	inirekomenda
cukurs	asukal
cukurs	sugar
remonta	repair
remonta	pagsasaayos
atklājās	nagsiwalat
sīrijā	syria
sīrijā	suwesya
patērētāju	consumer
patērētāju	mamimili
ģeogrāfiskā	geographic
ģeogrāfiskā	heograpikong
ģeogrāfiskā	heograpikong
franko	franco
veimāras	weimar
elites	pili
elites	elite
direktore	direktor
direktore	director
kanāriju	canary
definē	tinukoy
definē	tukuyin
definē	tumutukoy
kaija	bako
departamentiem	departamento
uzskaitīti	nakalista
uzskaitīti	inilista
augt	lumago
augt	paglaki
augt	paramihin
gars	diwa
paaudze	henerasyon
paaudze	generation
guļ	natutulog
guļ	natulog
guļ	natutulog
atbilde	sagutin
atbilde	sagot
atbilde	sumagot
atbilde	reply
concat	concat
logotips	logo
ziņojums	iulat
ziņojums	ulat
ziņojums	mensahe
ziņojums	message
organisko	organic
venecuēlas	venezuelan
venecuēlas	venezuela
spriegums	boltahe
editpage	editpage
sezonai	panahon
cūka	baboy
milānas	milan
skolotāji	teachers
automātiskā	awtomatiko
automātiskā	awtomatikong
bens	ben
ieradies	dumating
csstext	csstext
starojums	radiation
nikola	nikola
nikola	nicole
ola	ola
ola	itlog
andrea	andrea
hana	hana
raiens	ryan
vērtīgs	precious
vērtīgs	mahalaga
septītais	ikapitong
klods	claude
iebrukums	pagsalakay
stade	stade
negatīvi	negatibong
negatīvi	negatibo
negatīvi	negative
apturēt	tma
apturēt	tumigil
apturēt	itigil
apturēt	tigil
apturēt	huminto
madridē	madrid
austrumi	silangan
austrumi	east
laulību	kasal
laulību	pagpapakasal
laulību	kasalan
linecolor	linecolor
kareivis	sundalo
kareivis	kawal
baptistu	baptist
labāku	better
buļļu	bulls
georgijs	georgy
georgijs	georgi
kerija	carrie
telegrāfa	telegraph
veicināšana	promotion
veicināšana	promosyon
kļūda	pagkakamali
kļūda	error
nora	nora
sur	sur
log	log
pagarināts	pinahabang
pagarināts	pinahaba
pagarināts	karugtong
pagarināts	extended
baltica	baltica
gultas	kama
gultas	kama
grizzlies	grizzlies
karaļi	kings
karaļi	hari
hamburgā	hamburg
olivers	oliver
atnesa	nagdala
atnesa	dinala
lieldienu	paskwa
forums	forum
organismi	organismo
organismi	organism
vienpadsmit	labing
ceļotājs	traveler
ceļotājs	manlalakbay
ceļotājs	traveller
ceļotājs	manlalakbay
simti	daang
skaidro	nagpapaliwanag
zorro	zorro
sociālais	panlipunan
sociālais	social
sociālais	sosyal
darīts	done
faila	tipunan
faila	magsampa
faila	talaksan
faila	file
minoritātes	minorities
likteni	kapalaran
likteni	destiny
likteni	tadhana
likteni	kapalaran
dieviete	diwata
dieviete	diyosa
dieviete	dyosa
barošanas	pagpapakain
pārveidot	convert
pārveidot	transform
briesmas	panganib
briesmas	danger
patiesi	truly
barjeru	hadlang
barjeru	harang
aizstāvēt	ipagtanggol
aizstāvēt	defending
atvaļināts	retired
džeina	jane
džeina	jayne
mēreni	katamtaman
novērotas	nagmamasid
novērotas	ginugunita
sociālistu	soviet
piecdesmit	fifty
piekļūt	access
atcelta	kinansela
atcelta	kinansela
barbara	barbara
politiķi	pulitiko
stratēģijas	estratehiya
tuvākā	nearest
tuvākā	pinakamalapit
masačūsetsas	massachusetts
failus	files
failus	file
neapoles	naples
kaļķu	lime
čaka	chaka
čaka	chuck
uzstādīt	set
uzstādīt	itakda
uzstādīt	install
uzstādīt	installed
uzstādīt	install
uzstādīt	nakaluklok
ceļojums	journey
ceļojums	paglalakbay
ceļojums	trip
ceļojums	biyahe
pastāvīga	permanente
pastāvīga	permanent
tendence	uso
tendence	trend
tendence	tendency
nogāzes	libis
noslēdz	nagsasara
ienaidnieks	kaaway
ērgļi	eagles
pagātnes	nakaraan
pagātnes	nakalipas
pagātnes	nakaraang
piedzīvojumi	adventures
piedzīvojumi	pakikipagsapalaran
piedzīvojumi	adventure
slāņi	layers
atvērt	buksan
atvērt	bukas
atvērt	open
vārdnīcas	dictionaries
izdzīvot	lampasan
gabriels	gabriel
uzsver	highlight
uzsver	highlights
donavas	danubio
auss	tainga
kviešu	trigo
šaura	makipot
šaura	paliitin
šaura	makitid
ribentropa	ribbentrop
ledu	yelo
ledu	ice
izgatavota	manufactured
izgatavota	panindang
egejas	aegean
ienākumus	kita
ienākumus	income
jaunākie	pinakabago
lode	bala
skalas	scales
kvarca	quartz
akts	act
akts	kikilos
akts	kumilos
galīgi	depinitibo
kaujinieku	militia
pakešu	packet
mainījies	nagbago
mainījies	binago
mainījies	pinalitan
iepriekšējie	dating
iepriekšējie	nakaraang
izdalīt	mamahagi
izdalīt	ipamahagi
ipv	ipv
ipv	ipu
plazmas	plasma
horvātija	croatia
zara	sangay
pētījums	pagsubok
pētījums	trial
pētījums	aral
derīgas	kasya
derīgas	fit
derīgas	magkasya
nelsons	nelson
rasels	russell
halles	halle
irbe	labuyo
pierāda	nagpapatunay
magnētisko	magnetic
tuvāko	nearest
tuvāko	pinakamalapit
iziešanas	umalis
iziešanas	lumabas
iziešanas	umaalis
krusa	bati
krusa	hail
fords	ford
deivs	dave
ķēde	kadena
ķēde	chain
ķēde	circuit
pcall	pcall
silīcija	silicon
vatikāna	vatican
apmaiņa	interchange
apmaiņa	palitan
apmaiņa	palit
apmaiņa	pagpapalitan
usb	usb
deviņu	siyam
veiksmīgu	matagumpay
england	inglatera
england	england
poznaņas	poznań
dievi	gods
turnīri	torneo
vera	vera
semjuels	samuel
petrovs	petrov
pretinieks	kaaway
pretinieks	kalaban
dziļāk	deeper
nodrošināta	panatag
augšpus	kinakailangang
liktenis	kapalaran
liktenis	destiny
liktenis	tadhana
liktenis	kapalaran
vdk	kgb
drīzumā	nagtagal
drīzumā	soon
drīzumā	paparating
sēklu	seed
sēklu	buto
gaļa	karne
sietlas	seattle
smiltis	buhangin
smiltis	sand
pievienoti	naidagdag
pievienoti	idinagdag
pievienoti	kalakip
pievienoti	kalakip
tuvo	pagpasa
tuvo	passing
tuvo	ipinapasa
tumša	madilim
tumša	maitim
tumša	dilim
liepu	linden
novēro	masdan
novēro	pagmasdan
dzejā	tula
iesaistās	nakakahikayat
papua	papua
varoņi	heroes
hip	hip
hip	balakang
formatdate	formatdate
gēnu	gene
romeo	romeo
zobenu	tabak
zobenu	espada
zobenu	sword
bērnība	pagkabata
departamentā	kagawaran
departamentā	departamento
amatniecības	craft
amatniecības	craft
euro	euro
uzņemti	enroll
dvēsele	kaluluwa
dvēsele	soul
atļauj	nagpapahintulot
atļauj	pahintulutan
