din	dari
sala	gym
sala	gimnasium
turcia	kalkun
turcia	turki
animale	hewan
animale	animals
animale	binatang
medicina	kedokteran
medicina	obat
medicina	kedokteran
medicina	obat
producator	produsen
producator	produser
producator	manufaktur
producator	produsen
producator	pabrikan
producator	produsen
producator	produser
producator	manufaktur
producator	produsen
producator	pabrikan
relativ	relatif
vecine	tetangga
vecine	tetangga
material	matre
material	bahan
material	materi
material	material
regiuni	daerah
regiuni	wilayah
regiuni	region
regiuni	kawasan
bogdan	bogdan
basarabia	bessarabia
dolari	dollars
dolari	dollar
dolari	dolar
inaltime	tinggi
inaltime	tinggi
inaltime	tinggi
imaginea	gambar
imaginea	image
imaginea	citra
parlamentul	parlemen
parlamentul	dpr
statutul	status
umane	manusiawi
umane	manusia
umane	human
natural	alamiah
natural	natural
natural	alami
natural	alami
planul	rencana
planul	plan
planul	rencanakan
textul	sms
textul	teks
plecat	gone
medalia	medal
medalia	medali
inregistrat	direkam
inregistrat	merekam
inregistrat	dicatat
inregistrat	terekam
inregistrat	didaftarkan
inregistrat	terdaftar
inregistrat	didaftarkan
inregistrat	terdaftar
inregistrat	direkam
inregistrat	merekam
inregistrat	dicatat
inregistrat	terekam
preluat	diambil
serial	berantai
serial	serial
administrative	administratif
turci	turki
turci	turki
turci	turkish
absolvit	lulus
münchen	münchen
münchen	münchen
münchen	munchen
münchen	munich
xiii	xiii
belgia	belgia
jack	jek
jack	jack
sora	saudari
sora	adik
sora	suster
sora	kakak
sora	saudari
sora	adik
sora	suster
sora	kakak
actiuni	bagikan
actiuni	berbagi
actiuni	dibagikan
actiuni	saham
actiuni	tindakan
actiuni	aksi
autoritatile	otoritas
autoritatile	berwenang
autoritatile	otoritas
autoritatile	berwenang
vine	comes
name	nama
raspuns	jawab
raspuns	jawaban
raspuns	jawablah
raspuns	menjawab
raspuns	balas
raspuns	reply
raspuns	balasan
raspuns	respon
raspuns	tanggapan
raspuns	respons
rezultate	hasilnya
rezultate	hasil
camera	ruang
camera	ruangan
camera	kamar
camera	forum
camera	room
camera	ruang
camera	ruangan
camera	kamar
camera	forum
camera	room
anna	anna
discutii	diskusi
discutii	diskusi
discutii	diskusi
discutii	diskusi
poezie	puisi
poezie	puisi
economic	perekonomian
economic	ekonomi
economic	ekonomis
economic	hemat
obiecte	obyek
obiecte	objek
obiecte	benda
acasa	home
acasa	rumah
acasa	pulang
acasa	beranda
acasa	home
acasa	rumah
acasa	pulang
acasa	beranda
budapesta	budapest
consilier	penasihat
consilier	konselor
consilier	penasehat
consilier	penasihat
consilier	penasehat
sfarsit	akhiri
sfarsit	end
sfarsit	akhir
sfarsit	akhiri
sfarsit	end
sfarsit	akhir
secretar	sekretaris
secretar	menteri
secretar	sekertaris
permis	diizinkan
permis	diijinkan
permis	diperbolehkan
permis	diizinkan
permis	diijinkan
maxim	max
maxim	maks
maxim	maksimal
maxim	maxim
maxim	maksimum
maxim	maksimal
maxim	maximum
danemarca	denmark
transport	transportasi
transport	pengangkutan
transport	transportasi
transport	transpor
transport	angkut
transport	transport
transport	pengangkutan
coasta	pesisir
coasta	coast
coasta	rib
coasta	rusuk
coasta	pesisir
coasta	pesisir
coasta	coast
vaslui	vaslui
mentionat	disebut
mentionat	disebutkan
pavel	paulus
pavel	paul
pavel	pavel
lei	lei
lei	singa
lei	lions
petre	petre
exact	tepat
exact	persis
exact	tepatnya
exact	persis
cronica	kronik
cronica	chronicle
cronica	kronik
cronica	kronis
grupuri	grup
grupuri	kelompok
studiu	kajian
studiu	belajar
studiu	studi
florin	barry
florin	florin
sociala	social
sociala	sosial
sociala	social
sociala	sosial
fier	besi
fier	iron
nota	note
nota	catatan
nota	note
nota	catatan
motive	alasan
mount	gunung
mount	mount
mount	kait
pian	piano
pastrat	dipertahankan
ucis	dibunuh
ucis	terbunuh
ucis	dibunuh
ucis	tewas
ucis	terbunuh
directia	arah
directia	direction
directia	arah
directia	direction
comun	common
marne	marne
soldati	tentara
soldati	prajurit
soldati	serdadu
soldati	tentara
soldati	prajurit
soldati	serdadu
soldati	tentara
soldati	prajurit
soldati	serdadu
administrativa	administratif
miliarde	milyar
miliarde	miliar
miliarde	miliaran
miliarde	milyaran
miliarde	miliar
modelul	model
stiu	tau
stiu	ketahuilah
stiu	kenali
stiu	ketahui
stiu	tahu
stiu	kenal
ortodoxe	ortodoks
ortodoxe	orthodox
necesare	diwajibkan
necesare	diperlukan
necesare	diharuskan
necesare	wajib
necesare	dibutuhkan
necesare	diperlukan
necesare	perlu
comentariu	comment
comentariu	komen
comentariu	komentari
comentariu	komentar
king	raja
king	king
actuala	current
actuala	arus
actuala	skrg
varful	tip
varful	tips
varful	kiat
pag	pag
viitor	future
clar	bersihkan
clar	clear
clar	bening
clar	jelas
clar	hapus
tanar	muda
tanar	young
tanar	mudanya
subiectul	subyek
subiectul	subjek
subiectul	perihal
notabilitate	notability
bronz	tan
bronz	perunggu
gabriel	gabriel
gabriel	jibril
anton	anton
episcop	uskup
episcop	bishop
habsburg	habsburg
org	org
incheiat	diselesaikan
incheiat	selesai
incheiat	berakhir
ultimele	last
ultimele	terakhir
ultimele	terkini
ultimele	terbaru
rog	rog
retras	pensiunan
retras	pensiun
retras	ditarik
sofia	sofia
spatiul	ruang
spatiul	spasi
spatiul	space
spatiul	angkasa
spatiul	ruang
spatiul	spasi
spatiul	space
spatiul	angkasa
sediu	markas
river	sungai
river	river
interpretat	diinterpretasikan
interpretat	ditafsirkan
records	catatan
records	rekor
records	records
introdus	diperkenalkan
introdus	memperkenalkan
introdus	dikenalkan
introdus	disisipkan
introdus	dimasukkan
introdus	dimasukan
introdus	menyisipkan
miscare	gerakan
miscare	motion
miscare	gerak
miscare	mosi
miscare	gerakan
miscare	pergerakan
miscare	gerakan
miscare	pergerakan
miscare	gerakan
miscare	motion
miscare	gerak
miscare	mosi
miscare	gerakan
miscare	pergerakan
industria	industri
femeie	woman
femeie	wanita
femeie	perempuan
femeie	permpuan
femeie	female
femeie	betina
femeie	perempuan
franz	franz
medic	dokter
medic	tabib
medic	medis
medic	medik
comandant	komandan
comandant	komandan
comandant	commander
comandant	panglima
barbati	pria
barbati	men
barbati	pria
barbati	men
utilizarea	menggunakan
utilizarea	using
utilizarea	menggunakan
utilizarea	gunakan
utilizarea	pakai
utilizarea	penggunaan
tehnica	teknis
tehnica	teknik
tehnica	teknik
dimitrie	dimitrie
documente	dokumen
inclus	disertakan
inclus	termasuk
inclus	menyertakan
inclus	diikutsertakan
satu	satu
volum	volume
volum	borongan
volum	volum
muntenegru	montenegro
max	max
max	maks
max	maksimal
meciuri	cocok
meciuri	kecocokan
meciuri	pertandingan
baia	baia
arthur	arthur
corp	body
corp	bodi
corp	buh
corp	tubuh
corp	badan
servicii	servis
servicii	pelayanan
servicii	layanan
servicii	jasa
servicii	service
servicii	jasa
servicii	layanan
servicii	servis
servicii	pelayanan
colectia	koleksi
colectia	koleksi
lupte	berkelahi
lupte	perkelahian
lupte	bergulat
lupte	wrestling
lupte	gulat
victorie	win
victorie	menang
victorie	menangkan
victorie	kemenangan
victorie	victory
scriitorilor	penulis
prof	prof
walter	walter
venetia	venesia
venetia	venice
venetia	venesia
venetia	venice
venetia	venesia
venetia	venice
desfasurat	disebarkan
desfasurat	dikerahkan
crestere	naikkan
crestere	tingkatkan
crestere	meningkat
crestere	meningkatkan
crestere	peningkatan
crestere	pertumbuhan
crestere	perkembangan
crestere	pertumbuhannya
crestere	pertumbuhan
crestere	perkembangan
crestere	pertumbuhannya
oradea	oradea
dacia	dacia
house	house
house	rumah
caracter	character
caracter	tokoh
caracter	karakter
valign	valign
numara	hitunglah
numara	hitung
numara	menghitung
numara	hitungan
numara	cacah
teritoriu	wilayah
teritoriu	teritori
speciale	istimewa
speciale	spesial
speciale	special
speciale	khusus
south	selatan
south	south
debutat	debut
debutat	debutnya
inlocuit	tergantikan
inlocuit	digantikan
inlocuit	diganti
gehrels	gehrels
saptamani	minggu
saptamani	minggu
alias	alias
marin	marin
marin	marinir
marin	marine
marin	laut
marin	kelautan
albume	album
holmes	holmes
productia	production
productia	produksi
css	css
oscar	oscar
conflict	konflik
organizarea	organisasi
capul	head
capul	kepala
ivan	ivan
arheologic	arkeologi
arheologic	purbakala
aparare	pembela
aparare	pertahanan
aparare	defense
aparare	pembela
aparare	pertahanan
aparare	pembela
aparare	pertahanan
aparare	defense
aparare	pembela
aparare	pertahanan
alexander	alexander
sensul	arti
sensul	artinya
sensul	makna
urmator	selanjutnya
urmator	berikutnya
urmator	next
jocuri	permainan
jocuri	games
jocuri	game
revolutia	revolution
revolutia	revolusi
revolutia	revolution
revolutia	revolusi
smith	smith
rivne	rivne
categorii	kategori
categorii	kategori
noapte	malam
noapte	night
acces	akses
matematica	matematika
matematica	matematika
matematica	math
matematica	matematika
matematica	matematika
matematica	math
matematica	matematika
specifice	spesifik
specifice	tertentu
specifice	khusus
groeneveld	groeneveld
primeste	menerima
centrale	central
centrale	tengah
centrale	pusat
centrale	sentral
centrale	upt
lee	lee
afl	afl
povestiri	cerita
povestiri	stories
scor	score
scor	skor
red	merah
red	red
comunitati	komunitas
portugalia	portugal
wiki	wiki
wiki	kueh
vlad	vlad
guvern	pemerintah
guvern	pemerintahan
occidental	occidental
occidental	barat
occidental	western
anglo	anglo
propus	diusulkan
propus	mengusulkan
barcelona	barcelona
posibilitatea	kemungkinan
adevarat	benar
adevarat	true
adevarat	benar
adevarat	true
midi	midi
realizarea	berlakukan
realizarea	realisasi
realizarea	direalisasikan
realizarea	realisasi
copiii	anak
markgraf	margrave
google	google
studiul	kajian
studiul	belajar
studiul	studi
cuvant	kata
cuvant	word
cuvant	firman
cuvant	kata
cuvant	word
cuvant	firman
facuta	made
facuta	dibuat
dinamo	dinamo
dinamo	dynamo
dinamo	dinamo
constructii	konstruksi
constructii	pembangunan
constructii	konstruksi
constructii	pembangunan
refuzat	ditolak
refuzat	menolak
refuzat	ditolak
refuzat	ditolak
oferit	ditawarkan
oferit	menawarkan
independent	independen
independent	independent
independent	mandiri
independent	independen
kirovohrad	kirovohrad
terminat	selesai
sprijinul	dukungan
sprijinul	dukung
sprijinul	support
sprijinul	mendukung
ali	ali
moderna	modern
moderna	modern
calificat	berkualitas
calificat	berkualifikasi
sydney	sydney
puternica	tegar
puternica	strong
puternica	kuat
puternica	tegar
puternica	strong
puternica	kuat
puternica	ampuh
puternica	kuat
foto	photo
foto	foto
ridicata	dibesarkan
ridicata	mengangkat
ridicata	dibangkitkan
jan	jan
scorul	score
scorul	skor
bazat	based
bazat	didasarkan
bazat	berbasis
bazat	berdasarkan
relatii	hubungan
relatii	hubungan
relatii	relasi
relatii	hubungan
relatii	hubungan
relatii	relasi
fifa	fifa
north	utara
north	north
ordine	pesanan
ordine	pemesanan
ordine	order
ordine	urutan
ordine	perintah
ordine	pesanan
democrat	demokratik
democrat	demokratis
democrat	demokrat
democrat	demokrasi
democrat	demokrat
democrat	demokrat
html	html
italiana	italia
italiana	italia
ternopil	ternopil
elisabeta	elizabeth
elisabeta	elisabeth
popa	popa
popa	imam
popa	pendeta
popa	priest
seine	seine
pro	pro
milano	milan
milano	milano
partial	sebagian
partial	parsial
partial	sebagian
partial	sebagian
partial	sebagian
partial	sebagian
forta	force
forta	memaksa
forta	angkatan
forta	paksa
forta	paksakan
forta	force
forta	memaksa
forta	angkatan
forta	paksa
forta	paksakan
forta	kekuatan
forta	force
forta	memaksa
forta	angkatan
forta	paksa
forta	paksakan
modern	modern
larga	lebar
larga	wide
larga	luas
critic	kritikus
critic	kritik
critic	kritis
programul	program
programul	program
programul	jadwal
formatul	format
asociatia	asosiasi
asociatia	perhimpunan
asociatia	association
asociatia	asosiasi
asociatia	perhimpunan
asociatia	association
spectatori	penampil
spectatori	pemirsa
spectatori	penonton
personaje	aksara
personaje	karakter
trupa	band
trupa	band
trupa	pasukan
inalta	high
inalta	tinggi
inalta	tall
inalta	jangkung
inalta	high
inalta	tinggi
inalta	tall
inalta	jangkung
olt	olt
formarea	pembentukan
formarea	formasi
disc	disc
disc	diska
disc	cakram
disc	disk
disc	disk
disc	diska
disc	cakram
iulia	iulia
iulia	yulia
iulia	julia
participa	berpartisipasi
participa	berpartisipasi
participa	berpartisipasi
activitati	kegiatan
activitati	aktifitas
activitati	aktivitas
activitati	kegiatan
activitati	aktifitas
activitati	aktivitas
suferit	menderita
print	pangeran
print	prince
print	pangeran
print	prince
print	pangeran
print	prince
champagne	sampanye
champagne	champagne
champagne	ura
eric	eric
influenta	pengaruhi
influenta	memengaruhi
influenta	pengaruh
influenta	pengaruhi
influenta	memengaruhi
influenta	pengaruh
influenta	berpengaruh
influenta	pengaruhi
influenta	memengaruhi
influenta	pengaruh
air	udara
air	air
dunarii	danube
dunarii	donau
comerciale	komersial
comerciale	komersil
autonoma	otonom
autonoma	otonomi
invins	mengalahkan
invins	terkalahkan
invins	kalah
invins	dikalahkan
invins	mengalahkan
invins	terkalahkan
invins	kalah
invins	dikalahkan
marius	marius
premiu	prize
premiu	penghargaan
premiu	award
mark	markus
mark	tanda
mark	tandai
mark	mark
garonne	garonne
educatie	edukasi
educatie	pendidikan
educatie	edukasi
educatie	pendidikan
voda	voda
voda	voda
coa	coa
coa	koa
recunoscut	diakui
recunoscut	dikenal
recunoscut	diakui
recunoscut	dikenal
recunoscut	dikenali
recunoscut	diakui
recunoscut	mengenali
asezare	penyelesaian
asezare	pemukiman
dimensiuni	dimensi
dimensiuni	ukuran
activ	active
activ	aktif
hans	hans
grad	grade
grad	grad
grad	pascasarjana
grad	gelar
grad	ijazah
grad	derajat
grad	peringkat
grad	ranking
grad	pangkat
grad	rank
interviu	interview
interviu	wawancarai
interviu	wawancara
simon	simon
tratat	dirawat
tratat	diperlakukan
tratat	diobati
tratat	perjanjian
tratat	traktat
maxima	maksimum
maxima	maksimal
maxima	maximum
maxima	maksimum
maxima	maksimal
maxima	maximum
sisteme	sistem
sisteme	systems
arbitru	wasit
arbitru	ref
jocul	permainan
jocul	game
incredere	keyakinan
incredere	percayai
incredere	kepercayaan
incredere	trust
incredere	percaya
incredere	keyakinan
incredere	percayai
incredere	kepercayaan
incredere	trust
incredere	percaya
carl	carl
cantec	lagu
cantec	song
cantec	lagu
cantec	song
ajutor	bantu
ajutor	bantuan
ajutor	membantu
titular	pemegang
titular	holder
foc	fire
foc	api
foc	kebakaran
lege	hukum
lege	law
curent	current
curent	arus
curent	skrg
functii	fungsi
exterior	outer
exterior	eksternal
exterior	eksterior
catedrala	katedral
catedrala	katedral
starea	status
maghiar	hongaria
maghiar	hungaria
frank	frank
inchisoare	penjara
inchisoare	penjara
inchisoare	prison
inchisoare	penjara
inchisoare	prison
scriitori	penulis
tinut	dipertahankan
tinut	dipegang
tinut	ditahan
tinut	diadakan
scoli	sekolah
scoli	sekolah
grand	grand
ilie	elijah
ilie	elia
ilie	ilie
britanica	britania
britanica	british
hitler	hitler
sectiunea	daerah
sectiunea	bagian
sectiunea	seksi
sectiunea	daerah
sectiunea	bagian
sectiunea	seksi
sterge	hapus
sterge	delete
sterge	hapus
sterge	delete
premiera	premiere
premiera	premier
premiera	premiere
premiera	premier
elst	elst
construite	membangun
construite	dibangun
construite	built
construite	dibangun
personale	personal
personale	pribadi
istoricul	history
istoricul	riwayat
istoricul	sejarah
personaj	character
personaj	tokoh
personaj	karakter
detinut	narapidana
detinut	napi
detinut	narapidana
detinut	napi
facand	melakukan
cezar	caesar
cere	ask
cere	tanya
cere	minta
cere	bertanya
cere	tanyakan
relatiile	hubungan
relatiile	hubungan
relatiile	relasi
avioane	pesawat
avioane	pesawat
avioane	aircraft
colegiul	kuliah
colegiul	college
colegiul	kampus
securitate	security
securitate	satpam
securitate	sekuriti
securitate	keamanan
catalina	catalina
catalina	catalina
raionului	rayon
originea	origin
originea	asal
muntele	gunung
muntele	mountain
muntele	pegunungan
muntele	gunung
muntele	mount
muntele	kait
inginer	teknisi
inginer	insinyur
inginer	engineer
gura	mulut
gura	mulut
datele	kurma
datele	tanggal
datele	data
finlanda	finlandia
natura	alam
natura	nature
natura	alam
natura	nature
sovietic	soviet
anual	tahunan
anual	tahunan
marginea	edge
marginea	tepi
marginea	tepian
luxemburg	luksemburg
luxemburg	luxembourg
cercetari	riset
cercetari	penelitian
cercetari	riset
cercetari	penelitian
parasit	terabaikan
parasit	ditinggalkan
teritoriile	wilayah
teritoriile	teritori
titluri	gelar
titluri	titel
galeria	galeri
galeria	gallery
dovedit	terbukti
dovedit	dibuktikan
dovedit	terbukti
piesa	piece
piesa	sepotong
matei	matius
matei	matthew
matei	matei
casatorie	marriage
casatorie	perkawinan
casatorie	nikah
casatorie	pernikahan
casatorie	marriage
casatorie	perkawinan
casatorie	nikah
casatorie	pernikahan
linii	baris
linii	lines
linii	garis
filozofie	filsafat
filozofie	filosofi
east	east
east	timur
litere	letters
litere	huruf
locala	local
locala	lokal
practic	praktis
practic	praktisnya
practic	praktis
cam	cam
protejata	terlindung
protejata	dilindungi
protejata	terlindungi
noaptea	malam
noaptea	night
araba	arab
araba	arab
araba	arabic
araba	arab
araba	arabic
parintii	orangtua
parintii	orangtua
arhitectura	architecture
arhitectura	arsitektur
arhitectura	architecture
arhitectura	arsitektur
regiunile	daerah
regiunile	wilayah
regiunile	region
regiunile	kawasan
egipt	mesir
scena	adegan
scena	scene
scena	adegan
scena	scene
feminin	feminim
feminin	feminin
feminin	kewanitaan
feminin	permpuan
feminin	female
feminin	betina
feminin	perempuan
considerate	dianggap
considerate	dipertimbangkan
scadere	kurangi
scadere	mengurangi
scadere	menurun
scadere	berkurang
scadere	penurunan
sotie	isteri
sotie	istrinya
sotie	istri
sotie	wife
sotie	isteri
sotie	istrinya
sotie	istri
sotie	wife
drepturi	hak
cimitirul	pemakaman
cimitirul	pekuburan
cimitirul	kuburan
cimitirul	kuburan
cimitirul	makam
contribuit	kontribusi
spaniola	spanish
spaniola	spanyol
spaniola	spanish
spaniola	spanyol
practica	praktis
practica	praktek
practica	latihan
practica	praktik
practica	berlatih
practica	praktek
practica	latihan
practica	praktik
practica	berlatih
sute	ratusan
magazine	toko
magazine	berbelanja
magazine	toko
cladiri	bangunan
cladiri	gedung
cladiri	bangunan
cladiri	gedung
cota	kuota
cota	bagikan
cota	berbagi
cota	share
cota	kuota
gorj	gorj
unitatea	bhinneka
unitatea	unity
unitatea	persatuan
unitatea	kesatuan
unitatea	kekompakan
unitatea	satuan
unitatea	unit
leon	leon
regala	royal
act	bertindak
act	bertindaklah
act	act
lake	danau
editor	penerbit
editor	penyunting
editor	redaksi
editor	editor
exemple	contoh
exemple	contohnya
aurel	aurel
rowspan	rowspan
alegeri	pilihan
alegeri	pemilu
alegeri	pemilu
serviciul	service
serviciul	jasa
serviciul	layanan
serviciul	servis
serviciul	pelayanan
craciun	natal
craciun	christmas
craciun	natal
craciun	christmas
personala	personal
personala	pribadi
personala	personal
personala	pribadi
larg	lebar
larg	wide
larg	luas
poezii	puisi
poezii	puisi
viitorul	future
necesar	diwajibkan
necesar	diperlukan
necesar	diharuskan
necesar	wajib
necesar	dibutuhkan
necesar	diperlukan
necesar	perlu
stalin	stalin
ofiter	opsir
ofiter	petugas
ofiter	perwira
ofiter	officer
ofiter	opsir
ofiter	petugas
ofiter	perwira
ofiter	officer
ofiter	opsir
ofiter	petugas
ofiter	perwira
ofiter	officer
ben	ben
iarna	winter
iarna	winter
link	pranala
link	link
link	tautan
link	taut
rusi	rusia
rusi	rusia
zaporijjea	zaporizhia
roger	roger
frecvent	sering
administrator	admin
administrator	pengurus
administrator	administrator
civile	civil
civile	sipil
civile	perdata
catolic	catholic
catolic	katolik
bizantin	bizantium
problemele	masalah
columbia	columbia
columbia	kolombia
columbia	kolombia
polonez	semir
polonez	polandia
polonez	polish
episcopul	uskup
episcopul	bishop
cucerit	ditaklukkan
cucerit	menaklukkan
ministerului	kementrian
ministerului	pelayanan
ministerului	kementerian
cartierul	lingkungan
presa	tekan
presa	pers
presa	press
presa	media
presa	media
petrecut	pembelanjaan
petrecut	dibelanjakan
petrecut	pengeluaran
petrecut	menghabiskan
imperiu	imperium
imperiu	empire
imperiu	kekaisaran
secret	rahasia
secret	secret
fondata	didirikan
oficiale	official
oficiale	resmi
consta	terdiri
eure	eure
adam	adam
curand	soon
curand	segera
intrucat	padahal
intrucat	sedangkan
statia	stasiun
statia	station
inchis	ditutup
inchis	tertutup
inchis	tutup
inchis	closed
inchis	ditutup
inchis	tertutup
inchis	tutup
inchis	closed
element	barang
element	butir
element	item
element	unsur
element	elemen
rosii	tomat
rosii	tomat
rosii	tomat
rosii	tomat
rosii	tomat
rosii	tomat
functioneaza	karya
functioneaza	bekerja
functioneaza	works
str	str
localizare	lokasi
localizare	lokalisasi
contact	hubungi
contact	kontak
contact	contact
ordin	pesanan
ordin	pemesanan
ordin	order
ordin	urutan
renania	rheinland
capacitate	kapasitas
capacitate	kemampuan
arme	senjata
arme	senapan
arme	guns
arme	senjata
stele	bintang
stele	stars
napoleon	napoleon
poiana	poiana
apartinand	milik
institutii	institusi
institutii	lembaga
institutii	institusi
institutii	lembaga
cantece	lagu
cantece	songs
cantece	lagu
cantece	songs
adoptat	diadopsi
adoptat	adopsi
adoptat	mengadopsi
federatia	federasi
federatia	federation
federatia	federasi
federatia	federation
istat	istat
windows	windows
windows	jendela
comercial	komersial
comercial	komersil
creste	naikkan
creste	tingkatkan
creste	meningkat
creste	meningkatkan
creste	peningkatan
creste	tumbuhkan
creste	kembangkan
creste	grow
creste	tumbuh
creste	bertumbuh
creste	tumbuhkan
creste	kembangkan
creste	grow
creste	tumbuh
creste	bertumbuh
creste	tumbuhkan
creste	kembangkan
creste	grow
creste	tumbuh
creste	bertumbuh
rss	rss
calitatea	berkualitas
calitatea	kualitas
antonio	antonio
jucatori	pemain
jucatori	pemain
varianta	varian
varianta	variant
varianta	varian
varianta	variant
nova	nova
statuia	patung
profesorul	profesor
profesorul	professor
tipul	jenis
tipul	tipe
tipul	ketik
liberal	liberal
padurea	hutan
padurea	forest
contract	kontrak
croatia	kroasia
croatia	kroasia
croatia	kroasia
compusa	terdiri
repede	ngakak
repede	cepat
repede	fast
repede	cepat
repede	puasa
repede	cepat
mary	mary
mary	maria
condamnat	dikutuk
condamnat	dihukum
condamnat	divonis
condamnat	terpidana
condamnat	dihukum
condamnat	ditakdirkan
podul	bridge
podul	anjungan
podul	jembatan
rau	buruk
rau	jahat
rau	bad
rau	sungai
rau	river
rau	buruk
rau	jahat
rau	bad
são	são
artistica	artistik
culturala	kebudayaan
culturala	budaya
limbile	bahasa
descris	dijelaskan
descris	digambarkan
descris	diterangkan
lungimea	panjang
mediul	lingkungan
mikolaiiv	mykolaiv
lucian	lucian
tronul	tahta
tronul	singgasana
tronul	arsy
tronul	takhta
ansamblul	ensemble
electric	kelistrikan
electric	listrik
electric	elektro
electric	listrik
electric	elektrik
electric	electric
rezultatul	hasil
rezultatul	result
recent	terkini
recent	terbaru
inapoi	kembali
inapoi	balik
inapoi	mundur
inapoi	back
inapoi	belakang
inapoi	kembali
inapoi	balik
inapoi	mundur
inapoi	back
inapoi	belakang
societate	society
societate	masyarakat
protectie	perlindungan
protectie	proteksi
protectie	perlindungan
protectie	proteksi
scotia	scotland
scotia	skotlandia
scotia	scotland
scotia	skotlandia
scotia	scotland
scotia	skotlandia
concert	konser
arena	arena
arena	gelanggang
arena	arena
arena	gelanggang
motor	engine
motor	mesin
motor	motor
grupa	group
grupa	kelompokkan
grupa	grup
grupa	kelompok
grupa	group
grupa	kelompokkan
grupa	grup
grupa	kelompok
grupa	skuad
grupa	squad
grupa	regu
grupa	pasukan
redactor	penyunting
redactor	redaksi
redactor	editor
proiecte	proyek
canalul	kanal
canalul	channel
canalul	saluran
pirinei	pyrenees
obiect	obyek
obiect	objek
ovidiu	ovidiu
ioana	joan
ioana	ioana
royal	royal
tineri	muda
tineri	young
tineri	mudanya
nordica	nordik
nordica	nordic
harry	harry
companii	perusahaan
cartier	lingkungan
cartier	cartier
cartier	lingkungan
specialitate	spesialisasi
specialitate	spesialisasi
specialitate	khusus
aspect	penampilan
aspect	tampil
aspect	tampilan
aspect	aspek
cladire	building
cladire	membangun
cladire	bangunan
cladire	gedung
cladire	building
cladire	membangun
cladire	bangunan
cladire	gedung
creata	tercipta
creata	dibuat
creata	tercipta
creata	dibuat
dealul	bukit
dealul	hill
determinat	ditentukan
determinat	bertekad
guvernator	gubernur
episod	episode
centre	pusat
centre	pusat
alpes	alpes
henri	henri
actiunile	tindakan
actiunile	aksi
crede	believe
crede	percaya
josé	josé
noastra	our
noastra	our
acceptat	diterima
debut	debut
debut	debutnya
episodul	episode
religioasa	religi
religioasa	keagamaan
religioasa	religius
religioasa	agama
religioasa	religi
religioasa	keagamaan
religioasa	religius
religioasa	agama
praga	prague
praga	praha
critica	kritik
critica	kritis
critica	kritik
critica	kritis
tine	keep
necesara	diwajibkan
necesara	diperlukan
necesara	diharuskan
necesara	wajib
necesara	dibutuhkan
necesara	diperlukan
necesara	perlu
necesara	diperlukan
necesara	perlu
baden	baden
baden	jambore
cambridge	cambridge
artisti	seniman
artisti	artis
artisti	seniman
artisti	artis
regional	regional
georg	georg
ceausescu	ceausescu
ceausescu	ceausescu
regimentul	resimen
paginile	halaman
utc	utc
net	net
net	bersih
net	jala
net	jaring
francisc	fransiskus
francisc	francis
sigur	pasti
sigur	yakin
sigur	tentu
caras	caras
caras	caras
faza	fase
faza	fase
alfred	alfred
atacat	menyerang
atacat	diserang
memoria	memory
memoria	kenangan
memoria	ingatan
memoria	memori
mana	hand
mana	tangan
mana	hand
mana	tangan
mana	mana
mana	hand
mana	tangan
mana	manna
will	will
will	akan
dea	dea
rezultatele	hasilnya
rezultatele	hasil
presupune	berasumsi
presupune	mengasumsikan
geografice	geografi
geografice	geographic
geografice	geografis
geografice	geografis
domenii	domain
domenii	ranah
domenii	bidang
domenii	fields
domenii	ruas
domenii	kolom
domenii	area
fondator	pendiri
fondator	founder
padure	woods
padure	hutan
padure	hutan
padure	forest
padure	woods
padure	hutan
padure	hutan
padure	forest
apele	waters
apele	perairan
apele	air
fosta	mantan
eduard	edward
eduard	eduard
asemanatoare	serupa
asemanatoare	mirip
asemanatoare	serupa
asemanatoare	kemiripan
pur	murni
pur	pure
document	dokumen
evreilor	yahudi
concurs	kompetisi
concurs	persaingan
concurs	lomba
concurs	kontes
concurs	contest
sol	tanah
sol	tanahnya
sol	sol
sol	tanah
sol	ground
proprii	own
proprii	sendiri
statut	status
nave	kapal
nave	bejana
cat	cat
cat	kucing
legat	terikat
legat	diikat
legat	bound
legat	terikat
legat	diikat
mijloc	middle
mijloc	pertengahan
mijloc	tengah
durata	durasi
durata	durasi
conduce	kandar
conduce	drive
lucruri	things
lucruri	hal
lucruri	perkara
lucruri	hal
lucruri	barang
austriac	austria
locuit	dihuni
japonez	jepang
japonez	japanese
inconjuratoare	sekitarnya
inconjuratoare	seputar
masini	cars
masini	mobil
masini	mesin
masini	cars
masini	mobil
masini	mesin
masini	cars
masini	mobil
cuza	cuza
constantinopol	konstantinopel
campion	juara
campion	champion
vandut	terjual
vandut	sold
vandut	dijual
vandut	terjual
vandut	sold
vandut	dijual
ducele	duke
ducele	adipati
youtube	youtube
campionilor	juara
campionilor	champions
altul	another
dumneavoastra	your
dedicat	didedikasikan
dedicat	berdedikasi
incluse	disertakan
incluse	termasuk
incluse	menyertakan
incluse	diikutsertakan
relatia	hubungan
varsovia	warsawa
varsovia	warsawa
minim	minimum
minim	minimal
minim	minimal
minim	minim
fratii	saudara
fratii	saudara
fratii	bersaudara
fratii	brothers
fratii	saudara
fratii	bersaudara
fratii	brothers
intrare	input
intrare	masukkan
intrare	masukan
intrare	entri
intrare	masukan
intrare	entry
straine	asing
