மற்றும்	og
சுருக்கம்	resumé
சுருக்கம்	resume
சுருக்கம்	oversigt
அரசாங்கம்	regering
அரசாங்கம்	regeringen
மாறி	variable
மாறி	variabel
மாறி	variablen
பாதை	path
பாதை	sti
பாதை	stien
வென்று	vandt
வென்று	vundet
சரியாக	nøjagtig
சரியாக	præcis
நாடகம்	drama
நாடகம்	dramatik
ஓவியம்	maleri
ஓவியம்	male
ஓவியம்	maling
ஓவியம்	maler
இறந்த	dødt
இறந்த	døde
இறந்த	død
இறந்த	dead
உள்ளே	indvendigt
உள்ளே	indenfor
உள்ளே	inde
உள்ளே	indvendig
உள்ளே	indeni
கோ	coe
கூட்டணி	forbund
கூட்டணி	alliance
கூட்டணி	alliancen
அதிகாரப்பூர்வ	officielt
அதிகாரப்பூர்வ	embedsmand
அதிகாரப்பூர்வ	tjenestemand
அதிகாரப்பூர்வ	officiel
அப்துல்	abdul
செலவு	tilbragt
செலவு	brugte
செலவு	brugt
சுழற்சி	hvirvel
சுழற்சி	rotation
சுழற்சி	drejning
சுழற்சி	spiral
சுழற்சி	løkke
சுழற்சி	sløjfe
சுழற்சி	loop
சுழற்சி	løkken
சுழற்சி	cyklus
சுழற்சி	cycle
மனம்	sind
மனம்	mind
மனம்	sindet
மனம்	sjæle
நோய்கள்	sygdomme
அண்மையில்	nyligt
எளிதில்	nemt
எளிதில்	let
எளிதில்	nemt
எளிதில்	nem
எளிதில்	let
எளிதில்	rolig
அதிகாரம்	effekt
அதிகாரம்	kraft
அதிகாரம்	strøm
அதிகாரம்	power
அதிகாரம்	magt
நகைச்சுவை	komedie
கணித	matematik
விநாயகர்	ganesh
விநாயகர்	ganesha
சரி	okay
சரி	jamen
பக்கங்கள்	sider
நீதிமன்றம்	domstolen
நீதிமன்றம்	retten
நீதிமன்றம்	domstol
செயல்படும்	aktive
செயல்படும்	aktivt
செயல்படும்	aktiv
அதிபர்	præsidenten
அதிபர்	formand
அதிபர்	præsident
அதிபர்	pres
அலுவலர்	betjent
அலுவலர்	officer
அமைவிடம்	lokalisering
அமைவிடம்	beliggenhed
அமைவிடம்	sted
அமைவிடம்	placering
அமைவிடம்	lokation
லீக்	league
லீக்	ligaen
லீக்	liga
லீக்	porre
நிர்வாகம்	management
நிர்வாகம்	forvaltning
நிர்வாகம்	ledelsen
நிர்வாகம்	ledelse
நிர்வாகம்	indgivelse
நிர்வாகம்	forvaltning
நிர்வாகம்	administration
நிர்வாகம்	administrativ
நிர்வாகம்	administrativt
முறையை	metoden
முறையை	metode
ஆசியா	asien
ஆசியா	asia
ஓய்வு	adspredelse
ஓய்வு	fritid
ஓய்வு	fritidsaktiviteter
ஓய்வு	pensionering
ஓய்வு	hvil
ஓய்வு	hvile
ஓய்வு	slapper
ஓய்வு	afslapning
ஓய்வு	afslappende
தாக்கம்	virkning
தாக்கம்	indvirkning
தாக்கம்	virkninger
தாக்கம்	impact
புரட்சி	revolutionen
புரட்சி	revolution
புரட்சி	omvæltning
வலைத்தளம்	website
வலைத்தளம்	hjemmeside
வலைத்தளம்	webside
வலைத்தளம்	hjemmesiden
வலைத்தளம்	websted
போராட்டம்	protest
போராட்டம்	protestere
போராட்டம்	protester
போராட்டம்	kamp
போராட்டம்	uro
போராட்டம்	ophidselse
போராட்டம்	agitation
நிறைவு	udfyldelse
நிறைவு	afslutning
நிறைவு	færdiggørelse
நிறைவு	fuldførelse
நிறைவு	gennemført
நிறைவு	afsluttet
நிறைவு	udfyldt
நிறைவு	afsluttede
நிறைவு	fuldført
நிறைவு	udfyldes
நிறைவு	fuldstændig
நிறைவு	fuldført
நிறைவு	komplet
நடவடிக்கைகள்	aktiviteterne
நடவடிக்கைகள்	virksomhed
நடவடிக்கைகள்	aktiviteter
கூகுள்	google
மரியா	mary
மரியா	maria
மரியா	maria
மலர்	blomst
மலர்	blomsten
இடைப்பட்ட	mellem
இடைப்பட்ட	imellem
விரைவில்	snart
பாடகர்	sanger
பாடகர்	singer
பாடகர்	sangerinde
ஏற்பாடு	organiseret
ஏற்பாடு	organiserede
ஏற்பாடு	ordning
ஏற்பாடு	arrangement
ஏற்பாடு	arrangerer
ஏற்பாடு	arrangere
நிறைந்த	mæt
நிறைந்த	fuld
நிறைந்த	fuldt
நிறைந்த	fulde
நிறைந்த	full
கட்டிடக்கலை	arkitekturen
கட்டிடக்கலை	arkitektur
ஆட்டம்	vildt
ஆட்டம்	spillet
ஆட்டம்	kamp
ஆட்டம்	spil
ஆட்டம்	leg
ஆட்டம்	matcher
ஆட்டம்	matche
ஆட்டம்	match
மண்	jordbunden
மண்	jord
மண்	jordbund
மண்	sand
மண்	sandet
குழுக்கள்	grupper
குழுக்கள்	grupperne
சூரியன்	sun
சூரியன்	sol
சூரியன்	solen
இந்திரா	indira
இந்திரா	indra
தீ	fyr
தீ	brand
தீ	ild
தீ	brande
உருவாக்கிய	sammensat
கடற்கரை	stranden
கடற்கரை	beach
கடற்கரை	strand
முற்றிலும்	absolut
வீட்டில்	hjemmelavede
வீட்டில்	hjemmelavet
இயக்கிய	instrueret
எடை	vægt
எடை	vægten
யின்	yin
உருவான	stiftet
உருவான	dannet
வழங்குகிறது	giver
வழங்குகிறது	leverer
வழங்குகிறது	sørger
ஜனதா	janata
தொடர்ச்சியாக	løbende
தொடர்ச்சியாக	kontinuerligt
தொடர்ச்சியாக	uafbrudt
பெற்றோர்	opdragelse
பெற்றோர்	forældrene
பெற்றோர்	forældre
பெற்றோர்	forælder
பெற்றோர்	forældre
ஒற்றை	single
ஒற்றை	enkelt
ஒற்றை	enlige
ஒற்றை	enlig
அச்சு	akse
அச்சு	aksen
ஆஸ்திரேலியா	australiens
ஆஸ்திரேலியா	australien
கட்டப்பட்ட	bygget
கட்டப்பட்ட	byggede
கட்டப்பட்ட	opbygget
கட்டப்பட்ட	indbygget
கட்டப்பட்ட	konstruerede
கட்டப்பட்ட	konstrueret
பார்த்து	kigger
பார்த்து	ser
வழங்கிய	forudsat
வழங்கிய	medfølger
கடவுளின்	guder
கடவுளின்	guderne
கடவுளின்	gud
வீதம்	rate
வீதம்	sats
வேளாண்மை	landbrug
ஐரோப்பா	eu
ஐரோப்பா	europe
ஐரோப்பா	europa
முடியவில்லை	mislykket
முடியவில்லை	fejlede
முடியவில்லை	mislykkedes
முடியவில்லை	fejlet
எழுத	skrive
எழுத	skriv
எழுத	skriver
அறிஞர்கள்	lærde
அறிஞர்கள்	akademikere
புலவர்கள்	digtere
பிரான்ஸ்	frankrig
பிரான்ஸ்	france
ஜெர்மனி	tyskland
கொண்டே	behold
கொண்டே	bevar
கொண்டே	keep
பயன்படுத்தப்பட்டது	brugte
பயன்படுத்தப்பட்டது	anvendt
பயன்படுத்தப்பட்டது	brugt
பயன்படுத்தப்பட்டது	udnyttet
விரிவான	detaljeret
தலைநகரம்	hovedstaden
தலைநகரம்	kapitalen
தலைநகரம்	hovedstad
தலைநகரம்	kapital
வட்டார	lokale
வட்டார	lokalt
வட்டார	lokal
வட்டார	local
பிரபல	berømt
பிரபல	berømte
பிரபல	berømtheder
பிரபல	kendt
பார்வை	rækkevidde
பார்வை	reach
பார்வை	vis
பார்வை	udsigt
தகுதி	berettigelse
தகுதி	fortjener
தகுதி	fortjene
தகுதி	fortjent
தகுதி	kvalifikationer
தகுதி	kvalifikation
தகுதி	kvalificering
பாகம்	del
பாகம்	modul
பாகம்	modulet
மரபணு	gene
மரபணு	gen
எல்லை	grænse
எல்லை	kant
எல்லை	grænsen
எல்லை	grænse
எல்லை	grænse
எல்லை	begrænsning
எல்லை	rækkevidde
எல்லை	afstand
எல்லை	sortiment
எல்லை	interval
நடு	midten
நடு	midterste
நடு	mellemste
வேறுபாடு	forskel
வேறுபாடு	kontrasten
வேறுபாடு	modsætning
வேறுபாடு	kontrast
உறுப்பு	term
உறுப்பு	benævnelse
உறுப்பு	grundstof
உறுப்பு	elementet
உறுப்பு	element
நெடுஞ்சாலைகள்	hovedveje
நெடுஞ்சாலைகள்	motorveje
நெடுஞ்சாலைகள்	landeveje
மருத்துவர்	læge
மருத்துவர்	lægen
மருத்துவர்	læge
மருத்துவர்	doktor
மருத்துவர்	doctor
இடத்தை	stedet
இடத்தை	place
இடத்தை	sted
இடத்தை	plads
எதிர்த்து	imod
எதிர்த்து	mod
ஏற்ற	mount
ஏற்ற	montere
புதினம்	novelle
புதினம்	roman
புதினம்	novellen
இடையிலான	mellem
இடையிலான	imellem
இலக்கணம்	litteratur
இலக்கணம்	litteraturen
இலக்கணம்	grammatik
லண்டன்	london
கோப்பை	trofæ
கோப்பை	pokal
கோப்பை	krus
கோப்பை	kop
கோப்பை	pokalen
கோப்பை	bæger
கோப்பை	cup
அலி	ali
வினை	tilbagemelding
வினை	reaktion
வினை	reaktioner
வினை	reaktionen
கருத்தில்	overvejes
கருத்தில்	overvejer
கண்டி	kandy
வகுப்பு	klasse
வகுப்பு	klassen
இறுதியாக	endeligt
இறுதியாக	endelig
பொருளாதாரம்	økonomiske
பொருளாதாரம்	økonomisk
பொருளாதாரம்	økonomi
பொருளாதாரம்	finansiel
பொருளாதாரம்	finansielt
பொருளாதாரம்	økonomisk
பொருளாதாரம்	sparsommelighed
பொருளாதாரம்	økonomi
பொருளாதாரம்	økonomien
தவறான	forkert
தவறான	ukorrekt
தவறான	forkert
தவறான	forkerte
உச்ச	supreme
உச்ச	klimaks
ஆப்பிரிக்க	afrikanske
ஆப்பிரிக்க	afrikansk
ஆப்பிரிக்க	afrika
முகம்மது	mohammad
முகம்மது	mohammed
முகம்மது	mohammed
முகம்மது	mohamed
முக்கியமாக	hovedsageligt
முக்கியமாக	primært
முக்கியமாக	hovedsagelig
முடிகிறது	afsluttende
முடிகிறது	færdiggørelse
முடிகிறது	færdiggør
முடிகிறது	efterbehandling
முடிகிறது	slutter
முடிகிறது	ender
முடிகிறது	slutning
முடிகிறது	slutter
நடந்து	går
நடந்து	walking
நடந்து	gående
விளைவு	resultat
விளைவு	resultatet
விளைவு	virkning
விளைவு	retsvirkning
விளைவு	virkningen
விளைவு	effekt
விளைவு	virkninger
விளைவுகள்	virkningerne
விளைவுகள்	retsvirkninger
விளைவுகள்	effekter
விளைவுகள்	virkninger
இத்தாலி	italien
இணையத்தளம்	website
இணையத்தளம்	hjemmeside
இணையத்தளம்	webside
இணையத்தளம்	hjemmesiden
இணையத்தளம்	websted
உருவாக்கம்	skabelse
உருவாக்கம்	oprettelse
அமைதி	peace
அமைதி	freden
அமைதி	fred
அமைதி	lydløs
அமைதி	stille
அமைதி	tavs
அமைதி	silent
அமைதி	rolig
வழக்கமான	regelmæssigt
வழக்கமான	regelmæssige
வழக்கமான	regelmæssig
நன்றாக	fine
நன்றாக	fint
பண்பாட்டு	kulturelle
பண்பாட்டு	kulturel
பண்பாட்டு	kulturelt
இருபது	twenty
இருபது	tyve
பீட்டர்	peter
விஜய்	vijay
வேகம்	fart
வேகம்	hastighed
வேகம்	speed
வேகம்	hastigheden
வேகம்	hurtig
வேகம்	hurtigt
வேகம்	hurtige
உளவியல்	psykologi
சதவீதம்	procent
சதவீதம்	procenter
சதவீதம்	procentdel
சதவீதம்	procent
மகா	maha
பாலியல்	seksuelt
பாலியல்	seksuelt
பாலியல்	seksuel
அருங்காட்சியகம்	museum
அருங்காட்சியகம்	museet
காட்டுகிறது	fremvisning
காட்டுகிறது	viser
காட்டுகிறது	viser
காட்டுகிறது	shows
புவி	jorden
புவி	earth
புவி	jord
புவி	jordens
மன	mentale
மன	mentalt
மன	psykiske
மன	psykisk
மன	mental
சிவாஜி	shivaji
இரும்பு	jern
நடந்தது	sket
நடந்தது	skete
பழமையான	legenden
பழமையான	legende
பழமையான	legender
பழமையான	sagn
பழமையான	klassisk
பழமையான	klassiker
பழமையான	klassiske
பழமையான	classic
செயற்கை	syntetiske
செயற்கை	syntetisk
செயற்கை	kunstig
செயற்கை	kunstigt
செயற்கை	kunstige
நீதி	justice
நீதி	justitsministeriet
நீதி	retfærdighed
முடிந்தது	gennemført
முடிந்தது	afsluttet
முடிந்தது	udfyldt
முடிந்தது	afsluttede
முடிந்தது	fuldført
முடிந்தது	færdig
முடிந்தது	færdigt
முடிந்தது	afsluttet
முடிந்தது	færdige
முடிந்தது	afsluttede
முடிந்தது	færdig
முடிந்தது	udfærdiget
முடிந்தது	done
முடிந்தது	udført
முடிந்தது	gjort
முறைமை	tilstand
முறைமை	mode
தண்டனை	straf
தண்டனை	straffe
தண்டனை	sanktion
தண்டனை	straf
தண்டனை	straffe
தண்டனை	afstraffelse
ஒன்றும்	intet
நாவல்	novelle
நாவல்	roman
நாவல்	novellen
ஜப்பான்	japan
உதவுகிறது	hjælper
சந்திப்பு	ansættelse
சந்திப்பு	udpegelse
சந்திப்பு	udnævnelse
சந்திப்பு	aftale
சந்திப்பு	møde
சந்திப்பு	mødet
சந்திப்பு	mødes
சந்திப்பு	møder
சந்திப்பு	meet
சந்திப்பு	mød
சந்திப்பு	mødes
மன்றங்கள்	fora
வாயு	benzin
வாயு	gas
ராபர்ட்	robert
வழிபாடு	tilbede
வழிபாடு	tilbeder
சிங்கள	singalesisk
தொல்லியல்	arkæologiske
தொல்லியல்	arkæologisk
தொல்லியல்	arkæologi
உயரமான	højere
அறிவிக்கப்பட்டது	meddelt
அறிவிக்கப்பட்டது	annoncerede
அறிவிக்கப்பட்டது	annonceret
அறிவிக்கப்பட்டது	bekendtgjort
அறிவிக்கப்பட்டது	bebudet
அறிவிக்கப்பட்டது	meddelte
கணக்கெடுப்பு	optælling
கணக்கெடுப்பு	folketælling
கணக்கெடுப்பு	optælling
கணக்கெடுப்பு	tælling
மனிதர்கள்	mennesker
மலையாளம்	malayalam
பரிமாற்றங்கள்	transaktioner
அரங்கம்	teatret
அரங்கம்	teater
அரங்கம்	biograf
அரங்கம்	stadion
அரங்கம்	stadium
அரங்கம்	auditoriet
சூழலில்	miljø
காணப்பட்டது	spottet
காணப்பட்டது	plettet
காணப்பட்டது	opdaget
காணப்பட்டது	set
மரங்கள்	træer
மரங்கள்	træerne
எடுத்துக்காட்டு	eksempel
மாதங்கள்	måneder
வடக்கே	nordpå
வடக்கே	nordlige
வடக்கே	north
வடக்கே	nord
தூரம்	distance
தூரம்	afstand
அவசியம்	krævede
அவசியம்	påkrævet
அவசியம்	krævet
மாநாடு	konference
மாநாடு	konferencen
மாநாடு	topmøde
மாநாடு	topmødet
மாநாடு	konventet
மாநாடு	konventionen
மாநாடு	konvent
மாநாடு	konvention
ஆண்டுதோறும்	årligt
சொல்லும்	sig
சொல்லும்	fortæller
விலங்கு	dyrs
விலங்கு	animalsk
விலங்கு	animal
விலங்கு	dyr
தயாரிப்பாளர்	producent
தயாரிப்பாளர்	producenten
தயாரிப்பாளர்	producer
தயாரிப்பாளர்	fabrikanten
தயாரிப்பாளர்	producent
தயாரிப்பாளர்	fremstillere
தயாரிப்பாளர்	fremstiller
தயாரிப்பாளர்	fabrikant
படுகொலை	attentatet
படுகொலை	mord
படுகொலை	attentat
படுகொலை	massakrer
படுகொலை	massakre
படுகொலை	massakren
அல்லாத	non
பூ	blomst
பூ	blomsten
பூ	bøh
பூ	boo
யானை	elefanten
யானை	elefant
யானை	elefanter
வணிகம்	kommerciel
வணிகம்	kommercielt
வணிகம்	kommercielle
வணிகம்	forretninger
வணிகம்	forretning
வணிகம்	erhvervslivet
வணிகம்	business
வணிகம்	virksomhed
வணிகம்	samhandel
வணிகம்	bytte
வணிகம்	handel
வணிகம்	trade
கல்	smæk
கல்	stone
கல்	sten
அமைந்திருக்கும்	beliggende
அமைந்திருக்கும்	lokaliseret
அமைந்திருக்கும்	placeret
மண்டபம்	hallen
மண்டபம்	hal
மண்டபம்	hall
மண்டபம்	sal
இசையமைத்த	sammensat
நூறு	hundrede
பாலம்	bro
பாலம்	bridge
பாலம்	broen
சார்	sir
சுற்றுச்சூழல்	miljø
சுற்றுச்சூழல்	miljømæssige
சுற்றுச்சூழல்	miljømæssig
சுற்றுச்சூழல்	miljømæssigt
கல்வெட்டு	inskription
தாயார்	mor
தாயார்	moder
அதிகாரி	officielt
அதிகாரி	embedsmand
அதிகாரி	tjenestemand
அதிகாரி	officiel
அதிகாரி	betjent
அதிகாரி	officer
புள்ளிகள்	punkterne
புள்ளிகள்	points
புள்ளிகள்	pointer
புள்ளிகள்	punkter
புள்ளிகள்	point
புள்ளிகள்	scoring
புள்ளிகள்	score
வீட்டு	hyggelige
மைக்கேல்	michael
புத்தகம்	bogen
புத்தகம்	book
புத்தகம்	bog
கட்டிடங்கள்	bygningers
கட்டிடங்கள்	bygninger
கட்டிடங்கள்	bygningerne
கட்டிடங்கள்	ejendomme
மதம்	religion
மதம்	religions
ஈடுபாடு	engagement
ஈடுபாடு	interaktion
ஈடுபாடு	forlovelse
ஈடுபாடு	inddragelse
ஈடுபாடு	involvering
ஈடுபாடு	engagement
பள்ளிகள்	skoler
பள்ளிகள்	skolerne
வீடியோ	videoen
வீடியோ	video
வெளியில்	ud
வெளியில்	out
வெளியில்	ude
விவரங்கள்	detaljer
புதுச்சேரி	pondicherry
பறவை	fuglen
பறவை	fugl
பறவை	bird
பறவை	finch
எடுக்கப்பட்ட	indtaget
எடுக்கப்பட்ட	udtaget
எடுக்கப்பட்ட	taget
பகுப்பாய்வு	analyser
பகுப்பாய்வு	analyser
பகுப்பாய்வு	analyse
உடனடியாக	umiddelbart
உடனடியாக	straks
உடனடியாக	øjeblikkeligt
வரையறை	definition
இணையம்	internettet
இணையம்	internet
கடும்	tunge
கடும்	tungt
கடும்	heavy
கடும்	tung
கடும்	kraftig
எளிதாக	nemt
எளிதாக	nem
எளிதாக	let
எளிதாக	rolig
விசை	nøglen
விசை	tast
விசை	nøgle
அழகிய	smukt
அழகிய	smukke
அழகிய	smuk
அழகிய	smukkeste
நாட்டை	eksil
அழைக்கப்பட்டது	indbudt
அழைக்கப்பட்டது	inviteret
அழைக்கப்பட்டது	inviterede
பொதுமக்கள்	civilister
பொதுமக்கள்	civile
வேகமாக	hurtig
வேகமாக	hurtigt
வேகமாக	hurtige
மாற்றப்பட்டது	ændret
மாற்றப்பட்டது	forandret
மாற்றப்பட்டது	skiftet
மாற்றப்பட்டது	ændrede
மாற்றப்பட்டது	modificerede
மாற்றப்பட்டது	ændret
மாற்றப்பட்டது	modificeret
மாற்றப்பட்டது	ombygget
அட்டவணை	bordet
அட்டவணை	bord
அட்டவணை	tabel
அட்டவணை	skema
அட்டவணை	tidsplanen
அட்டவணை	tidsplan
தீர்வு	løsning
தீர்வு	opløsning
மதிப்பீடு	bedømmelse
மதிப்பீடு	kreditvurdering
மதிப்பீடு	rating
அருகிலுள்ள	nærheden
அருகிலுள்ள	nærliggende
அட்டை	kort
அட்டை	card
கிடைத்த	fik
கிடைத்த	har
கிடைத்த	got
முன்பே	allerede
முன்பே	tidligere
ராக்	klippe
ராக்	rokke
ராக்	sten
ராக்	rock
செல்கிறது	går
செல்கிறது	going
செல்கிறது	går
செல்கிறது	goes
கட்டுப்பாடு	kontrol
கட்டுப்பாடு	control
கட்டுப்பாடு	kontroller
சோழர்	chola
சிக்கல்	udstedelse
சிக்கல்	problem
சிக்கல்	problemet
சிக்கல்	problemer
யூத	jøde
யூத	jødisk
யூத	jøder
யூத	jødiske
பொறுப்பு	ansvarlig
பொறுப்பு	ansvarlige
பொறுப்பு	ansvarligt
பொறுப்பு	ansvar
பொறுப்பு	erstatningsansvar
பொறுப்பு	hæftelse
பொறுப்பு	ansvar
பொறுப்பு	ansvaret
பொறுப்பு	ansvarlighed
நேர்	positivt
நேர்	positive
நேர்	positiv
நேர்	lige
நேர்	straight
நேர்	vejledning
ஷா	sha
ஷா	shah
ஷா	shaw
நடுவில்	midten
நடுவில்	midterste
நடுவில்	mellemste
ஜெர்மன்	tysk
ஜெர்மன்	tysker
ஜெர்மன்	tyske
ஜெர்மன்	grammatik
முகமது	mohammad
முகமது	mohammed
முகமது	mohammed
முகமது	muhammed
நபர்	person
மத்தியப்	madhya
வெப்பம்	heat
வெப்பம்	varme
ராஜ்	raj
பெருமை	pride
பெருமை	stolthed
பெருமை	hovmod
பெருமை	stolte
பெருமை	stolte
பெருமை	stolt
பாடசாலை	skolen
பாடசாலை	school
பாடசாலை	skole
சா	cha
சா	shah
தங்க	guld
தங்க	gold
ஜோசப்	joseph
ஜோசப்	josef
நாடாளுமன்றம்	parlamentet
நாடாளுமன்றம்	parlament
நாடாளுமன்றம்	folketinget
கூட்டம்	indsamling
கூட்டம்	møde
கூட்டம்	mødet
கூட்டம்	mødes
கூட்டம்	møder
கூட்டம்	flok
கூட்டம்	publikum
அலை	bølger
அலை	bølgerne
அலை	vink
அலை	bølgen
அலை	bølge
இந்தியன்	indianer
இந்தியன்	indiske
இந்தியன்	inder
இந்தியன்	indisk
இந்தியன்	indian
ஆசிரியர்கள்	lærere
ஆசிரியர்கள்	undervisere
ஆசிரியர்கள்	lærerne
ஆசிரியர்கள்	forfatterne
ஆசிரியர்கள்	ophavsmænd
ஆசிரியர்கள்	forfattere
இலண்டன்	london
பந்து	bal
பந்து	bold
பந்து	ball
பந்து	kugle
சாதி	kaste
ஆறுகள்	floder
ஆறுகள்	floderne
ஆறுகள்	vandløb
ஆறுகள்	rivers
வென்றது	vandt
வென்றது	vundet
சன்	sun
சன்	sol
சன்	solen
கலிபோர்னியா	californiske
கலிபோர்னியா	californien
கலிபோர்னியா	california
தத்துவம்	ordsprog
தத்துவம்	talemåde
தத்துவம்	filosofien
தத்துவம்	filosofi
தத்துவம்	princip
தத்துவம்	principielt
தத்துவம்	princippet
இரா	lra
இரா	ira
அதிகாரிகள்	betjente
அதிகாரிகள்	officerer
அதிகாரிகள்	embedsmænd
அதிகாரிகள்	tjenestemænd
அனைவருக்கும்	alle
மருந்துகள்	narko
மருந்துகள்	narkotika
மருந்துகள்	stoffer
சென்	chen
சென்	sen
சிக்கலான	kritisk
சிக்கலான	kritiske
சாதனை	plade
சாதனை	optag
சாதனை	record
சாதனை	rekord
சாதனை	præstation
சாதனை	bedrift
அடுக்கு	slot
அடுக்கு	sprække
அடுக்கு	lag
அடுக்கு	laget
பின்னாளில்	senere
இசுலாம்	islams
இசுலாம்	islam
மேரி	mary
மேரி	maria
சோடியம்	natrium
பல்	dental
பல்	tand
பல்	tandlæge
பல்	tandpleje
பல்	tand
ஓவியங்கள்	malerierne
ஓவியங்கள்	malerier
விரைவாக	hurtig
விரைவாக	hurtigt
விரைவாக	hurtige
விரைவாக	hurtig
விரைவாக	hurtigt
விரைவாக	hurtige
விரைவாக	hurtig
விரைவாக	hurtigt
பண்புகள்	egenskaber
பண்புகள்	attributter
பண்புகள்	egenskaber
பண்புகள்	ejendomme
கலந்த	blandede
கலந்த	blandet
பருவம்	årstid
பருவம்	sæsonen
பருவம்	sæson
பருவம்	parva
பொருள்கள்	ting
பொருள்கள்	tingene
பொருள்கள்	temaer
பொருள்கள்	emner
பொருள்கள்	temaerne
பொருள்கள்	genstande
பொருள்கள்	objekter
பொருள்கள்	punkterne
பொருள்கள்	poster
பொருள்கள்	genstande
பொருள்கள்	punkter
அடைந்து	nået
அடைந்து	nåede
நெருங்கிய	nærmeste
நெருங்கிய	nærmest
பரப்பு	overflade
பரப்பு	overfladen
பரப்பு	areal
பரப்பு	område
ஆய்வாளர்கள்	analytiker
ஆய்வாளர்கள்	analytikere
ஏதாவது	noget
வழங்க	give
ஏற்று	last
ஏற்று	belastning
ஏற்று	mount
ஏற்று	montere
ஏற்று	eksport
ஏற்று	eksportere
ஏற்று	udførsel
ஹென்றி	henrik
ஹென்றி	henry
சுதந்திரம்	freedom
சுதந்திரம்	frihed
சுதந்திரம்	friheden
தலைமையகம்	hovedkontor
தலைமையகம்	hovedkvarteret
தலைமையகம்	hovedkvarter
தலைமையகம்	hovedsædet
தலைமையகம்	hovedsæde
சர்	sir
முனிவர்	sage
அணை	dam
அணை	dæmningen
அணை	dæmning
அணை	dige
அணை	slukket
அணை	off
நல்லது	positivt
நல்லது	positive
நல்லது	positiv
நல்லது	god
நல்லது	gode
நல்லது	godt
சுற்று	roterer
சுற்று	rotere
கருத்தை	kommentere
கருத்தை	bemærkning
கருத்தை	kommentar
வேறுபாடுகள்	uoverensstemmelser
வேறுபாடுகள்	forskelle
வேறுபாடுகள்	forskellene
அழற்சி	inflammatoriske
அழற்சி	provokerende
அழற்சி	inflammatorisk
அழற்சி	inflammation
அழற்சி	betændelse
அழற்சி	colitis
சேர	deltag
தொன்மவியல்	mytologi
மையமாக	medium
மையமாக	mellemstor
மையமாக	medie
மையமாக	mediet
முன்னதாக	tidligere
ஆஸ்திரேலிய	australske
ஆஸ்திரேலிய	australsk
வடிவங்கள்	former
வடிவங்கள்	figurer
வடிவங்கள்	mønstre
வடிவங்கள்	formater
சுய	self
குருதி	blod
குருதி	blood
படைப்புகள்	skrifter
படைப்புகள்	kreationer
குதிரை	knight
குதிரை	springer
குதிரை	ridder
குதிரை	heste
குதிரை	horse
குதிரை	hest
குதிரை	pony
குறைந்து	down
குறைந்து	ned
குறைந்து	nede
மத	religiøst
மத	religiøse
மத	religiøs
வெளிநாட்டு	udenlandsk
வெளிநாட்டு	fremmed
சந்திர	chandra
சந்திர	lunar
வண்டி	vogn
வண்டி	truck
வண்டி	lastvogn
வண்டி	lastbil
வண்டி	vogn
வண்டி	gokart
வண்டி	køretøj
வண்டி	køretøjet
ஊர்கள்	byer
பங்களிப்பு	bidrag
பங்களிப்பு	deltog
பங்களிப்பு	deltaget
அணிகள்	holdene
அணிகள்	hold
அணிகள்	teams
கூகிள்	google
பசிபிக்	stillehavet
பசிபிக்	pacific
விதிகள்	regler
விதிகள்	bestemmelser
விதிகள்	termer
விதிகள்	udtryk
விதிகள்	benævnelser
விதிகள்	vilkår
சுல்தான்	sultanen
சுல்தான்	sultan
இயல்பு	normalt
இயல்பு	normale
இயல்பு	normal
உப்பு	salt
கட்சிகள்	fester
கட்சிகள்	parter
கட்சிகள்	parterne
கட்சிகள்	partier
கொள்கைகள்	principper
கொள்கைகள்	principperne
கொள்கைகள்	politik
கொள்கைகள்	politikker
கொள்கைகள்	politikkerne
கொள்கைகள்	princip
கொள்கைகள்	principielt
கொள்கைகள்	princippet
தஞ்சை	tanjore
அடைய	opnå
விழுக்காடு	procent
விழுக்காடு	procenter
விழுக்காடு	procentdel
விழுக்காடு	procent
வலி	smerter
வலி	smerte
வலி	smertefuldt
வலி	smertefulde
வலி	smertefuld
குறைவு	lav
குறைவு	lavt
குறைவு	lave
குறைவு	low
குறைவு	færre
குறைவு	mindre
நிரல்	program
நிரல்	programmet
பிரேசில்	brasilien
பிரேசில்	brasiliens
வருகை	fremmøde
வருகை	tilstedeværelse
வருகை	deltagelse
வருகை	besøger
வருகை	besøg
வருகை	visit
வருகை	besøge
வருகை	ankommer
அரிய	sjælden
அரிய	sjældne
அரிய	sjældent
லாஸ்	los
லாஸ்	las
பிரிந்து	adskilt
பிரிந்து	separeret
தீவிர	alvorlige
தீவிர	seriøst
தீவிர	seriøs
தீவிர	alvorlig
தீவிர	alvorligt
தீவிர	seriøse
கொழுப்பு	fedtstof
கொழுப்பு	fed
கொழுப்பு	fedt
கொழுப்பு	fede
குழாய்	pipe
குழாய்	pibe
குழாய்	rør
குழாய்	tube
குழாய்	rør
கொடுக்கும்	giver
தனியாக	alene
யாரும்	ingen
தடுப்பு	eftersidning
தடுப்பு	frihedsberøvelse
தடுப்பு	tilbageholdelse
தற்பொழுது	nu
மைசூர்	mysore
வீச்சு	rækkevidde
வீச்சு	afstand
வீச்சு	sortiment
வீச்சு	interval
உயிரினங்கள்	organismer
உயிரினங்கள்	væsner
உயிரினங்கள்	væsener
உயிரினங்கள்	skabninger
இறந்தார்	døde
கூடுதலான	supplerende
கூடுதலான	yderligere
