और	dan
मैदान	dataran
मैदान	plain
मैदान	polos
मैदान	medan
मैदान	maidan
मैदान	tanah
मैदान	ground
विमान	aviation
विमान	penerbangan
विमान	aviasi
विमान	pesawat
विमान	aircraft
विमान	vimana
विमान	pesawat
औरंगाबाद	aurangabad
सक्षम	difungsikan
सक्षम	mengaktifkan
सक्षम	aktif
सक्षम	diaktifkan
सक्षम	mampu
वातावरण	lingkungan
वातावरण	atmosfer
वातावरण	suasana
वातावरण	atmosfir
लागत	biaya
लागत	biaya
लागत	biayanya
अलीगढ़	aligarh
सीधे	straight
सीधे	lurus
सीधे	langsung
प्रेस	tekan
प्रेस	pers
प्रेस	press
रोमन	roman
रोमन	romawi
मील	mile
मील	mil
मील	miles
मील	mil
लोकसभा	parlemen
लोकसभा	dpr
अज्ञात	bruk
अज्ञात	anonim
अज्ञात	ikang
अज्ञात	anonymous
रेखा	line
रेखा	baris
रेखा	garis
रेखा	rekha
पार	salib
पार	lintas
पार	cross
पार	palang
लेखन	tulisannya
लेखन	penulisan
लेखन	menulis
लेखन	tulisan
सेंट	sen
बोली	penawaran
बोली	bid
बोली	tawaran
नष्ट	dihancurkan
नष्ट	hancur
नष्ट	dimusnahkan
नष्ट	menghancurkan
नष्ट	menghancurkan
नष्ट	hancurkan
नष्ट	musnahkan
परंपरा	tradisi
राशि	jumlah
दृष्टिकोण	dekati
दृष्टिकोण	pendekatan
भाव	emosi
भाव	gestur
भाव	gerak
भाव	sikap
भाव	akal
भाव	sense
भाव	indera
अल्मोड़ा	almora
हवा	angin
हवा	breeze
हवा	sepoi
हवा	angin
हवा	wind
पाठ	sms
पाठ	teks
पाठ	bacaannya
वैदिक	vedic
गठन	bingkai
गठन	frame
गठन	bingkai
गठन	frame
गठन	pembentukan
गठन	formasi
नागरिक	sipil
नागरिक	kewarganegaraan
नागरिक	civic
नागरिक	warga
नागरिक	citizen
अस्तित्व	keberadaan
अस्तित्व	keberadaannya
अस्तित्व	eksistensi
अस्तित्व	survival
अस्तित्व	eksistensial
गंभीर	serius
गंभीर	serious
गंभीर	kritis
समझ	pahamilah
समझ	mengerti
समझ	memahami
समझ	pahami
समझ	mengertilah
समझ	pengertian
समझ	pemahaman
समझ	memahami
किस	cium
किस	kiss
किस	ciuman
प्रशासन	administrasi
आदेश	mandat
आदेश	pesanan
आदेश	pemesanan
आदेश	order
आदेश	urutan
आदेश	perintah
आदेश	pesanan
सैन्य	militer
सैन्य	kemiliteran
अंदर	inside
अंदर	didalam
अंदर	indoor
छह	six
छह	enam
ग्रन्थ	sms
भाषाएँ	bahasa
भुगतान	pembayaran
भुगतान	pembayaran
भुगतान	pembayaran
उनसे	mereka
ध्वनि	sound
ध्वनि	suara
ध्वनि	suara
ध्वनि	bunyi
ध्वनि	kedengarannya
ध्वनि	sounds
ध्वनि	bunyinya
निवास	residence
निवास	kediaman
निवास	residences
अरबी	arab
अरबी	arabic
हत्या	pembunuhan
हत्या	pembunuhan
हत्या	membunuh
हत्या	membunuh
हत्या	bunuhlah
हत्या	bunuh
दिखाया	ditampilkan
दिखाया	diperlihatkan
दिखाया	ditunjukkan
पवित्र	suci
पवित्र	kudus
पवित्र	holy
पवित्र	suci
पवित्र	sakral
विभाजित	dibagi
विभाजित	terbagi
विभाजित	belah
विभाजित	pecah
विभाजित	split
विभाजित	pisah
इकाई	satuan
इकाई	unit
इकाई	satuan
इकाई	unit
अम्ल	asam
अम्ल	acid
आए	came
प्रबंधक	manager
प्रबंधक	manajer
प्रबंधक	pengelola
प्रबंधक	manajer
प्रबंधक	pengelola
वही	same
संग्रहालय	museum
संग्रहालय	musium
संग्रहालय	museum
संग्रहालय	musium
जीता	menang
जीता	won
जीता	dimenangkan
जीता	menang
मुद्रा	pose
मुद्रा	berpose
मुद्रा	uang
मतलब	berarti
मतलब	artinya
मतलब	sarana
मतलब	maksud
मतलब	berarti
मतलब	galak
मतलब	mean
युवा	pemuda
युवा	muda
युवा	young
युवा	mudanya
शहरों	kota
अंतरिक्ष	ruang
अंतरिक्ष	spasi
अंतरिक्ष	space
अंतरिक्ष	angkasa
संचार	komunikasi
संचार	komunikasi
संचार	communications
प्रसारण	siarkan
प्रसारण	siaran
प्रसारण	broadcast
प्रसारण	penyiaran
प्रसारण	siaran
प्रसारण	siaran
प्रसारण	penyiaran
फुटबॉल	sepakbola
फुटबॉल	football
नियमित	biasa
नियमित	regular
नियमित	reguler
व्याख्या	note
व्याख्या	catatan
व्याख्या	interpretasi
व्याख्या	penafsiran
व्याख्या	penjelasan
शेष	sisa
शेष	sisa
शेष	tersisa
शेष	kiri
शेष	tersisa
दावा	klaim
दावा	mengklaim
दावा	klaim
दावा	mengklaim
मोबाइल	mobile
मोबाइल	seluler
मोबाइल	ponsel
मोबाइल	handphone
संभावना	peluang
संभावना	kemungkinan
संभावना	probabilitas
संभावना	kemungkinannya
संभावना	kemungkinan
दिवस	siang
दिवस	hari
दिवस	day
विधायक	mla
विधायक	legislator
विधायक	legislator
विधायक	mlas
तर्क	argumen
तर्क	penalaran
तर्क	logika
आपके	your
विरुद्ध	menentang
विरुद्ध	melawan
विरुद्ध	against
विरुद्ध	terhadap
परीक्षा	ujian
परीक्षा	pengujian
परीक्षा	menguji
परीक्षा	uji
परीक्षा	test
परीक्षा	tes
परीक्षा	pemeriksaan
परीक्षा	ujian
परीक्षा	ujian
पाई	pai
पाई	pie
महाभारत	mahabharat
महाभारत	mahabharata
खाद्य	dimakan
भविष्य	future
बिक्री	penjualan
बिक्री	sales
बिक्री	penjualan
बिक्री	jualan
बिक्री	dijual
बिक्री	sale
बिक्री	obral
इंटरनेट	internet
कर्नाटक	karnataka
सम्मेलन	conference
सम्मेलन	konferensi
सम्मेलन	konvensi
रानी	ratu
रानी	queen
सिटी	city
सिटी	kota
अच्छे	bagus
तुम	you
तुम	anda
तुम	kau
तुम	kamu
सिर	head
सिर	kepala
दबाव	tekanan
बोर्ड	papan
बोर्ड	papan
बोर्ड	dewan
ख़ान	khan
ख़ान	kekhanan
नियुक्त	menunjuk
नियुक्त	dipekerjakan
नियुक्त	disewa
नियुक्त	ditunjuk
फरवरी	februari
फरवरी	pebruari
फरवरी	feb
नेशनल	gimn
नेशनल	national
नेशनल	nasional
उर्दू	urdu
संसार	world
संसार	dunia
संसार	worlds
संसार	dunia
कोलकाता	kolkata
प्रतिनिधित्व	perwakilan
प्रतिनिधित्व	representasi
प्रतिनिधित्व	didelegasikan
विचारों	gagasan
विचारों	ide
प्रेरित	terinspirasi
प्रेरित	menginspirasi
प्रेरित	inspirasi
प्रेरित	inspired
प्रेरित	termotivasi
समारोह	upacara
समारोह	jambore
मस्तिष्क	otak
घरेलू	prt
घरेलू	domestik
जेम्स	james
जेम्स	yakobus
प्रायः	biasanya
प्रायः	seringkali
प्रायः	sering
मौसम	seasons
मौसम	musim
मौसम	cuaca
मौसम	season
मौसम	musim
मौसम	musimnya
अर्थात्	berarti
अर्थात्	artinya
अर्थात्	sarana
भावना	emosi
भावना	sentimen
भावना	bhavna
भावना	merasa
भावना	perasaan
भावना	feeling
भावना	semangat
भावना	ruh
भावना	spirit
गुणवत्ता	berkualitas
गुणवत्ता	kualitas
छात्र	pelajar
छात्र	mahasiswa
छात्र	murid
छात्र	siswa
छात्र	student
खाना	food
खाना	makanan
खाना	pangan
मिले	menemukan
मिले	mendapati
मिले	nemu
मिले	ditemukan
मिले	met
मिले	bertemu
निर्वाचित	terpilih
कैंसर	kanker
इटली	italy
इटली	italia
सिद्धान्त	siddhanta
सिद्धान्त	prinsip
सिद्धान्त	teori
विरोधी	bertentangan
विरोधी	bermusuhan
विरोधी	memusuhi
विरोधी	permusuhan
विरोधी	antagonis
राजवंश	wangsa
राजवंश	dinasti
संक्रमण	peralihan
संक्रमण	transisi
संक्रमण	infeksi
घाटी	valley
घाटी	lembah
नियंत्रित	dimoderasi
नियंत्रित	dikontrol
नियंत्रित	terkendali
नियंत्रित	dikendalikan
विलियम	william
विविध	beragam
विविध	miscellaneous
विकल्प	alternatifnya
विकल्प	alternative
विकल्प	alternatif
विकल्प	opsi
विकल्प	options
विकल्प	pilihan
विकल्प	opsi
उद्यान	park
उद्यान	taman
होगी	will
होगी	akan
पशु	hewan
पशु	animals
पशु	binatang
पशु	hewan
पशु	binatang
पशु	animal
ज्यादातर	kebanyakan
ईसाई	christian
ईसाई	kristiani
ईसाई	kristen
प्रमाण	bukti
प्रमाण	buktinya
प्रमाण	bukti
प्रमाण	pembuktian
याद	ingat
याद	remember
याद	ingatlah
कंपनियों	perusahaan
मानसिक	cenayang
मानसिक	psikis
मानसिक	paranormal
मानसिक	mental
मानसिक	mental
रसायन	kimiawi
रसायन	kimia
रसायन	kimia
रसायन	chemistry
रसायन	kimia
क्षेत्रफल	daerah
क्षेत्रफल	wilayah
क्षेत्रफल	luas
क्षेत्रफल	kawasan
क्षेत्रफल	area
प्रभावी	efektif
विज्ञापन	iklan
विज्ञापन	periklanan
विज्ञापन	mengiklankan
विज्ञापन	iklan
विज्ञापन	beriklan
विज्ञापन	iklan
विज्ञापन	mengiklankan
विज्ञापन	beriklan
विज्ञापन	iklan
ईश्वर	god
ईश्वर	tuhan
ईश्वर	allah
आसानी	kemudahan
अमरीका	amerika
अमरीका	america
शिकार	mangsanya
शिकार	mangsa
शिकार	berburu
शिकार	memburu
शिकार	hunting
शिकार	perburuan
शिकार	korban
रोगी	sabar
रोगी	pasien
रूसी	russian
रूसी	rusia
क्रांति	revolution
क्रांति	revolusi
अधीन	under
अधीन	dibawah
गुप्त	gupta
गुप्त	rahasia
गुप्त	secret
गुप्त	dienkripsi
गुप्त	terenkripsi
गुप्त	incognito
मंडल	mandala
ब्राह्मण	brahmana
ब्राह्मण	brahman
माने	mane
हृदय	jantung
हृदय	hati
हृदय	heart
हृदय	jantung
आयोग	komisi
आयोग	komisi
हिंदू	hindu
शुद्ध	murni
शुद्ध	pure
तीसरे	sepertiga
तीसरे	ketiga
चर्च	gereja
चर्च	gereja
चर्च	church
अपेक्षा	ekspektasi
कार्यालय	pekerjaan
कार्यालय	kerja
कार्यालय	bekerja
कार्यालय	kantor
कार्यालय	perkantoran
कार्यालय	kantor
कार्यालय	kantoran
कार्यालय	office
परिवहन	transportasi
परिवहन	pengangkutan
परिवहन	transportasi
परिवहन	transpor
परिवहन	angkut
परिवहन	transport
परिवहन	pengangkutan
स्टार	star
स्टार	bintang
वर्षा	hujan
वर्षा	rain
जनरल	umum
जनरल	jendral
जनरल	jenderal
संदेश	pesan
संदेश	pesan
मार	membunuh
मार	bunuhlah
मार	bunuh
मार	membunuh
मार	kill
मार	bunuh
मार	bunuhlah
परिचय	perkenalan
परिचय	pengenalan
परिचय	pendahuluan
परिचय	pengantar
परिचय	tentang
परिचय	ttg
परिचय	perihal
परिचय	sekitar
परिचय	intro
उत्पत्ति	origin
उत्पत्ति	asal
उत्पत्ति	genesis
उत्पत्ति	pelampung
मांग	menuntut
मांग	permintaan
मांग	demand
देवता	dewa
देवता	dewi
सोवियत	soviet
दौर	ronde
दौर	bulat
दौर	round
संचालन	operasi
संचालन	operasi
भौगोलिक	geografi
भौगोलिक	geographic
भौगोलिक	geografis
भौगोलिक	geografis
उपस्थित	menghadiri
उपस्थित	peserta
उपस्थित	sajikan
उपस्थित	hadir
उपस्थित	present
अस्पताल	hospital
अस्पताल	rs
परिवर्तित	diubah
परिवर्तित	berubah
परिवर्तित	modifikasi
परिवर्तित	diubah
परिवर्तित	dimodifikasi
परिवर्तित	dikonversi
परिवर्तित	mengonversi
पेश	menyajikan
स्वर	vokal
स्वर	vocal
स्वर	vokal
स्वर	vokal
स्वर	swara
लघु	logaritma
लघु	kecil
लघु	minor
लाइन	line
लाइन	baris
लाइन	garis
प्रश्न	pertanyaan
प्रश्न	kueri
प्रश्न	pertanyaan
प्रश्न	pertanyaan
आलोचना	kritik
पहाड़ी	pahari
पहाड़ी	bukit
पहाड़ी	hill
जालस्थल	website
पुरानी	tua
पुरानी	lama
पुरानी	old
पसंद	bookmark
पसंद	pilihan
पसंद	choice
पसंद	suka
पसंद	menyukai
पसंद	sukanya
पसंद	kesukaan
पसंद	bookmark
पसंद	penanda
सुझाव	saran
सुझाव	pengumpulan
सुझाव	agregasi
सुझाव	agregat
सुझाव	usul
सुझाव	sugesti
सुझाव	saran
सुझाव	rekomendasi
सुझाव	saran
सुझाव	persenan
सुझाव	tips
सुझाव	kiat
सुझाव	tip
खेती	bertani
खेती	peternakan
खेती	pertanian
खेती	harvest
खेती	panen
लिखने	penulisan
लिखने	menulis
लिखने	tulisan
वर्णित	dijelaskan
वर्णित	digambarkan
वर्णित	diterangkan
विभाजन	divisi
विभाजन	pembagian
विभाजन	division
विभाजन	divisi
विभाजन	pembagian
विभाजन	partisi
प्रशासनिक	administratif
विशेषता	atribut
विशेषता	berkualitas
विशेषता	kualitas
विशेषता	fitur
भागलपुर	bhagalpur
कठिन	susah
कठिन	hard
कठिन	keras
कठिन	susah
कठिन	sulit
कठिन	sukar
कड़ी	pranala
कड़ी	link
कड़ी	tautan
कड़ी	taut
कड़ी	taut
कड़ी	pranala
कड़ी	link
कड़ी	tautan
कड़ी	links
कड़ी	rantai
एकमात्र	sole
ईरान	iran
ईरान	banten
क्षेत्रीय	regional
जान	tau
जान	ketahuilah
जान	kenali
जान	ketahui
जान	tahu
जान	kenal
लड़ाई	battle
लड़ाई	pertempuran
लड़ाई	peperangan
लड़ाई	bertarung
लड़ाई	berkelahi
लड़ाई	fight
लड़ाई	lawan
लड़ाई	melawan
लड़ाई	berjuang
परिभाषित	ditentukan
परिभाषित	dijelaskan
परिभाषित	didefinisikan
परिभाषित	terdefinisi
अंश	frac
अंश	pecahan
अंश	fraksi
ग्रामीण	pedesaan
रोड	jalan
रोड	road
प्रस्तावित	diusulkan
प्रस्तावित	mengusulkan
गायक	penyanyi
गायक	singer
इस्लाम	islamisme
इस्लाम	islam
समुद्री	marinir
समुद्री	marine
समुद्री	laut
समुद्री	kelautan
समझा	mengerti
समझा	dimengerti
समझा	dipahami
उनको	mereka
उपयोगी	berguna
उपयोगी	bermanfaat
उपयोगी	menolong
उपयोगी	berguna
उपयोगी	bermanfaat
उपयोगी	membantu
उपयोगी	utilitas
कोशिका	sel
केंद्रीय	central
केंद्रीय	tengah
केंद्रीय	pusat
केंद्रीय	sentral
केंद्रीय	upt
सत्र	sesi
सत्र	session
सत्र	sesi
नारायण	narayana
नारायण	narayan
मिश्र	mesir
मिश्र	mishra
मिश्र	mesir
पहुँच	akses
पहुँच	jangkau
पहुँच	jangkauan
पहुँच	aksesibilitas
पहुँच	menjangkau
पहुँच	mencapai
पहुँच	jangkauan
मेरा	ranjau
मेरा	tambang
मेरा	mine
मेरा	milikku
मिस्र	mesir
मिस्र	mesir
गणराज्य	republik
छात्रों	pelajar
छात्रों	santri
छात्रों	mahasiswa
छात्रों	murid
छात्रों	siswa
पुराना	tua
पुराना	lama
पुराना	old
जम्मू	jammu
तेज	fast
तेज	cepat
तेज	puasa
सम्राट	samrat
सम्राट	kaisar
वैसे	anyway
वैसे	pokoknya
नवंबर	november
नवंबर	nopember
नवंबर	nov
कारणों	alasan
सर	sir
सर	pak
सर	tuan
प्रवाह	flow
प्रवाह	mengalir
प्रवाह	mengalirlah
प्रवाह	aliran
प्रवाह	alur
अपराध	pengakuan
अपराध	kriminalitas
अपराध	pidana
अपराध	kejahatan
अपराध	kriminal
अपराध	crime
अमेरिकन	american
अमेरिकन	amerika
व्यक्तित्व	kepribadian
जन	jan
यूनाइटेड	bersatu
जापानी	jepang
जापानी	japan
जापानी	jepang
जापानी	japanese
रॉक	batuan
रॉक	batu
रॉक	rock
लंबी	tall
लंबी	jangkung
लंबी	lama
लंबी	panjang
लंबी	long
गेम	gaming
गेम	permainan
गेम	game
गेम	permainan
गेम	game
गेम	permainan
गेम	games
गेम	game
अन्दर	inside
अन्दर	didalam
शास्त्र	shastra
संपत्ति	property
संपत्ति	properti
संपत्ति	aset
संक्षिप्त	kependekan
संक्षिप्त	singkatan
संक्षिप्त	ringkas
संक्षिप्त	singkat
संक्षिप्त	brief
क्यों	kenapa
क्यों	mengapa
क्यों	why
गलत	salah
गलत	salah
गलत	palsu
गलत	false
गलत	salah
वर्मा	varma
वर्मा	verma
सर्वोच्च	supreme
सर्वोच्च	agung
सर्वोच्च	tertinggi
लेना	lena
भौतिकी	fisika
वाहन	kendaraan
वाहन	kendaraan
फ़िल्में	movies
फ़िल्में	bioskop
फ़िल्में	film
सैनिक	tentara
सैनिक	prajurit
सैनिक	serdadu
सैनिक	soldier
सैनिक	militer
सैनिक	kemiliteran
डेटा	data
स्थिर	static
स्थिर	statik
स्थिर	statis
स्थिर	mantap
दूध	susu
दूध	susunya
विद्वानों	ulama
विद्वानों	sarjana
विद्वानों	cendekiawan
अशोक	ashoka
मानना	believe
मानना	percaya
रखना	keep
बाह्य	eksternal
उपस्थिति	kehadiran
उपस्थिति	kehadirannya
उपस्थिति	kehadiran
समूहों	grup
समूहों	kelompok
आये	came
चूंकि	semenjak
चूंकि	since
चूंकि	sejak
होटल	hotel
होटल	hotel
उच्चारण	pengucapan
साहित्यिक	sastra
पुरुषों	pria
पुरुषों	men
पुरुषों	mens
वृक्ष	pohon
वृक्ष	tree
वृक्ष	pepohonan
वृक्ष	pohon
निवेश	investasi
निवेश	menginvestasikan
निवेश	investor
निवेश	investasi
निवेश	investasi
तत्वों	unsur
तत्वों	elemen
सत्य	satya
सत्य	kebenaran
सत्य	truth
सत्य	substantif
दार्शनिक	filsuf
पुराण	purana
सौ	seratus
सौ	hundred
सौ	ratus
आंतरिक	interior
आंतरिक	internal
निकल	nikel
निकल	receh
प्रत्यक्ष	direct
प्रत्यक्ष	langsung
मित्र	teman
मित्र	friends
मित्र	berteman
मित्र	teman
मित्र	sahabat
मित्र	friend
दर्द	sakit
दर्द	kesakitan
दर्द	pain
दर्द	nyeri
बिजली	kelistrikan
बिजली	listrik
बिजली	thunderbolt
बिजली	lightning
बिजली	kilat
बिजली	petir
कार्ड	kartu
कार्ड	chord
कार्ड	akord
कार्ड	card
कार्ड	kartu
बिंदु	titik
बिंदु	poin
बिंदु	point
बिंदु	dot
बिंदु	poin
बिंदु	titik
बिंदु	point
बुद्ध	budha
बुद्ध	buddha
स्टेडियम	stadion
स्टेडियम	stadion
स्टेडियम	stadium
हजार	seribu
हजार	ribuan
हजार	ribu
हजार	thousand
अभाव	ketidakhadiran
अभाव	ketiadaan
अभाव	absen
अभाव	danramil
रिलीज़	rilis
रिलीज़	melepaskan
रिलीज़	lepaskan
रिलीज़	rilis
शांति	damai
शांति	kedamaian
शांति	peace
शांति	perdamaian
वितरण	pengiriman
वितरण	delivery
वितरण	penayangan
वितरण	pengantaran
वितरण	distribusi
आय	pendapatan
आय	pendapatan
आय	penghasilan
आय	pendapatan
आय	penghasilan
आय	pemasukan
आय	income
फाइनल	final
फाइनल	final
फाइनल	finals
टेलीविजन	television
टेलीविजन	televisi
दैनिक	harian
दैनिक	daily
न्याय	keadilan
फूल	bunganya
फूल	bunga
फूल	bunga
फूल	flower
कल्पना	visualisasi
कल्पना	kalpana
कल्पना	imajinasi
प्राप्ति	seek
प्राप्ति	pengambilan
प्राप्ति	akuisisi
प्राप्ति	perolehan
प्रसार	disebarkan
प्रसार	menyebar
प्रसार	sebarkan
प्रसार	sebar
प्रसार	penyebaran
दिल	dil
दिल	hati
दिल	heart
दिल	jantung
दिल	hati
दिल	hearts
दिल	kalbu
गाने	lagu
गाने	songs
सुंदर	beautiful
सुंदर	cantiknya
सुंदर	cantik
सुंदर	indah
सुंदर	cantik
सुंदर	pretty
सुंदर	tampan
सुंदर	ganteng
सुंदर	handsome
यानि	berarti
यानि	artinya
यानि	sarana
हाउस	house
हाउस	rumah
अफ़्रीका	africa
अफ़्रीका	afrika
इच्छा	desire
इच्छा	keinginan
इच्छा	hasrat
इच्छा	ngidam
भार	berat
खंड	daerah
खंड	bagian
खंड	seksi
खंड	blok
खंड	block
खंड	blokir
मिश्रण	mix
मिश्रण	campuran
मिश्रण	campur
मिश्रण	campuran
मिश्रण	berbaur
मिश्रण	campur
मिश्रण	blender
समर्पित	didedikasikan
समर्पित	berdedikasi
पहुंच	akses
स्मारक	monumen
स्मारक	tugu
स्मारक	monumen
व्यास	diameter
व्यास	vyas
प्यार	rpp
प्यार	love
प्यार	cintai
प्यार	cinta
प्यार	mencintai
प्यार	loving
लखनऊ	lucknow
आन्दोलन	gerakan
आन्दोलन	pergerakan
मंत्रालय	kementrian
मंत्रालय	pelayanan
मंत्रालय	kementerian
आत्मा	jiwa
आत्मा	soul
आत्मा	semangat
आत्मा	ruh
आत्मा	spirit
हे	hey
हे	hei
पक्षी	bird
पक्षी	burung
निवासी	penghuninya
निवासी	penduduk
निवासी	resident
निवासी	residen
निवासी	penduduk
निवासी	warga
निवासी	penghuni
अंततः	akhirnya
डेविड	daud
डेविड	david
कह	katakan
कह	say
कह	katakanlah
जंक्शन	junction
जंक्शन	persimpangan
खास	istimewa
खास	spesial
खास	special
खास	khusus
जलवायु	iklim
बांग्लादेश	bangladesh
तय	diperbaiki
तय	tetap
तय	fixed
धारावाहिक	berantai
धारावाहिक	serial
धारावाहिक	episode
तारे	star
तारे	bintang
तारे	bintang
तारे	stars
बनाना	making
बनाना	membuat
बनाना	menciptakan
बनाना	berkreasi
बाकी	istirahat
बाकी	beristirahat
बाकी	sisa
बाकी	tersisa
संत	sant
संत	santo
संत	saints
संत	santo
संत	saint
ऊंचाई	pengangkatan
ऊंचाई	ketinggian
ऊंचाई	tinggi
उपग्रह	satellite
उपग्रह	satelit
तुर्की	kalkun
तुर्की	turki
तुर्की	turki
तुर्की	turkish
संस्कार	pemakaman
संस्कार	ritual
संस्कार	manasik
संस्कार	ritus
शंकर	shankar
अर्थव्यवस्था	perekonomian
अर्थव्यवस्था	ekonomi
बीमारी	penyakit
बीमारी	penyakit
बीमारी	penyakit
वार्षिक	tahunan
वार्षिक	tahunan
परिसर	komplek
परिसर	complex
परिसर	rumit
परिसर	kompleks
अधिकतम	max
अधिकतम	maks
अधिकतम	maksimal
अधिकतम	terberat
अधिकतम	maksimum
अधिकतम	maksimal
अधिकतम	maximum
अधिकतम	maksimalkan
अधिकतम	maksimalkan
वैश्विक	global
तभी	only
तभी	saja
तभी	hanya
अनिवार्य	wajib
अनिवार्य	ojek
अनिवार्य	wajib
अनिवार्य	esensial
अनिवार्य	penting
उपाधि	gelar
उपाधि	ijazah
उपाधि	derajat
सामान्यतः	normalnya
सामान्यतः	biasanya
हरियाणा	haryana
तारा	kelaparan
तारा	star
तारा	bintang
द्वार	gate
द्वार	gerbang
द्वार	pintu
द्वार	door
द्वार	pintu
द्वार	doors
मुख्यतः	terutama
आनंद	enjoy
आनंद	nikmati
आनंद	menikmati
आनंद	nikmatilah
आनंद	anand
आनंद	ananda
कम्पनी	perusahaan
कम्पनी	company
रे	sinar
रे	ray
स्थायी	permanen
स्थायी	permanent
स्थायी	langgeng
लकड़ी	kayu
लकड़ी	wood
गोल	rand
गोल	pembulatan
गोल	tujuan
गोल	gawang
गोल	sasaran
गोल	goal
गोल	gol
गोल	ronde
गोल	bulat
गोल	round
तल	lantai
तल	lantainya
तल	floor
तल	bawah
तल	terbawah
तल	bottom
पू	poo
पू	kotoran
ऋण	pinjaman
ऋण	utang
ऋण	hutang
ऋण	pinjaman
ऋण	minus
ऋण	dikurangi
दास	das
नंबर	angka
नंबर	nomor
नंबर	bilangan
नंबर	nomer
त्वचा	kulit
त्वचा	skin
नोबेल	nobel
अधिकारियों	otoritas
अधिकारियों	berwenang
अधिकारियों	pejabat
अधिकारियों	petugas
अधिकारियों	perwira
अधिकारियों	eksekutif
जटिल	menguraikan
जटिल	komplek
जटिल	complex
जटिल	rumit
जटिल	kompleks
जटिल	ribet
जटिल	rumit
हमला	menyerang
हमला	serangan
हमला	serang
हमला	penyerangan
आपूर्ति	pasokan
आपूर्ति	perlengkapan
आपूर्ति	persediaan
आपूर्ति	pasokan
आपूर्ति	suplai
आपूर्ति	memasok
आपूर्ति	supply
अर्थशास्त्र	economics
अर्थशास्त्र	ekonomi
दर्ज	direkam
दर्ज	merekam
दर्ज	dicatat
दर्ज	terekam
हस्ताक्षर	menandatangani
हस्ताक्षर	penandatanganan
हस्ताक्षर	signature
हस्ताक्षर	tandatangan
हस्ताक्षर	signature
कानूनी	legit
कानूनी	hukum
कानूनी	sah
कानूनी	legal
टिप्पणी	comment
टिप्पणी	komen
टिप्पणी	komentari
टिप्पणी	komentar
टिप्पणी	catatan
टिप्पणी	notes
टिप्पणी	komentar
डे	dey
स्मृति	smerti
स्मृति	memory
स्मृति	kenangan
स्मृति	ingatan
स्मृति	memori
वेद	weda
वेद	ved
वेद	veda
राजनैतिक	politik
तीव्र	fast
तीव्र	cepat
तीव्र	puasa
तीव्र	tropical
तीव्र	tropis
तीव्र	intens
तीव्र	menegangkan
सम्बन्धित	berhubungan
सम्बन्धित	berkaitan
सम्बन्धित	terkait
हाइड्रोजन	hidrogen
चयन	seleksi
चयन	pemilihan
चयन	seleksi
राजनीतिज्ञ	politisi
राजनीतिज्ञ	politikus
यूनानी	greek
यूनानी	yunani
यूनानी	yunani
जॉर्ज	george
डीवीडी	dvd
स्वर्ण	emas
स्वर्ण	gold
ठोस	solid
ठोस	padat
ठोस	berwujud
सभ्यता	peradaban
मशीन	mesin
विदेश	asing
विदेश	foreign
दवा	kedokteran
दवा	obat
दवा	pengobatan
ऋषि	rishi
ऋषि	resi
ऋषि	bijak
ऋषि	sage
शेयर	bagikan
शेयर	berbagi
शेयर	dibagikan
शेयर	saham
गर्म	hot
गर्म	panas
सौर	surya
सौर	solar
पंथ	creed
पंथ	keyakinan
एशियाई	asian
एशियाई	asia
परिभाषा	definisinya
परिभाषा	definisi
पति	suamiku
पति	suaminya
पति	suami
पति	husband
सफेद	white
सफेद	putih
संधि	pakta
संधि	perjanjian
संधि	traktat
वैकल्पिक	alternative
वैकल्पिक	alternatif
वैकल्पिक	alternative
वैकल्पिक	alternatif
वैकल्पिक	opsional
वैकल्पिक	pilihan
जयपुर	jaipur
हार	kalung
हार	mengalahkan
हार	kalahkan
हार	kekalahan
समाधान	resolusi
समाधान	larutan
समाधान	solusi
समाधान	larutan
समाधान	solusi
जेल	penjara
जेल	penjara
जेल	prison
जोड़ा	couple
हिमालय	himalaya
हिमालय	himalaya
राजमार्ग	highway
पेड़	pohon
पेड़	tree
पेड़	pepohonan
पेड़	pohon
कैरियर	karir
कैरियर	karier
कैरियर	berkarir
कैरियर	operator
कैरियर	carrier
कैरियर	pembawa
कैरियर	karir
कैरियर	karier
इंच	inch
इंच	inci
इंच	inchi
इंच	inchi
इंच	inci
डिजिटल	digital
श्रेष्ठ	superior
श्रेष्ठ	unggul
निगम	nigam
निगम	perusahaan
निगम	corporation
निगम	korporasi
आग	fire
आग	api
आग	kebakaran
चैम्पियनशिप	championship
चैम्पियनशिप	kejuaraan
शराब	alkohol
शराब	arak
शराब	anggur
शराब	wine
पौधे	tanaman
पौधे	tumbuhan
पौधे	tanaman
पौधे	plant
पौधे	tumbuhan
जमीन	daratan
जमीन	tanah
जमीन	land
जमीन	tanah
जमीन	ground
खाने	makan
हाथों	hands
हाथों	tangan
बाज़ार	bazar
बाज़ार	bazaar
बाज़ार	pasar
बाज़ार	pasar
आदमी	pria
आदमी	manusia
आदमी	man
मस्जिद	masjid
किरदार	aksara
किरदार	karakter
निर्धारण	perlengkapan
नुकसान	kerugian
नुकसान	kehilangan
नुकसान	rugi
नुकसान	kerugian
नुकसान	kerusakan
नुकसान	damage
नुकसान	merusak
महाराज	maharaj
लाने	ambil
लाने	tangkap
रस	jus
रस	juice
ऑनलाइन	daring
