din	از
versuri	شعرای
steaua	استار
steaua	ستاره
jucator	بازیکن
jucator	بازیکن
familii	خانواده
christian	کریستین
christian	کریستیان
christian	مسیحی
christian	کریستن
west	وست
west	باختر
west	غرب
west	غربی
distanta	مسافت
distanta	فاصله
distanta	مسافت
distanta	فاصله
distanta	مسافت
distanta	فاصله
distanta	مسافت
distanta	فاصله
cladirea	ساختن
cladirea	ساختمانی
cladirea	ساختمان
biblioteca	کتابخانه
biblioteca	کتابخانه
formate	تشکیل
formate	قالبهای
termen	ترم
termen	اجل
termen	اصطلاح
miniatura	مینیاتور
miniatura	مینیاتور
don	دان
religioase	مذهبی
religioase	دینی
calais	کاله
rio	ریو
alpi	آلپ
doctor	دکتری
doctor	داکتر
doctor	دکتر
drepturile	حقوق
emir	امیر
emir	امیر
emir	amir
turnul	تاور
turnul	برج
washington	واشینگتون
washington	واشنگتون
washington	واشینگتن
washington	واشنگتن
nobel	نوبل
economica	اقتصادی
gentile	جنتیله
decenii	دهه
stilul	سبک
los	los
los	لوس
los	لس
non	عدم
non	غیر
proces	فرایند
proces	پروسه
proces	فرآیند
proces	روند
proces	مراحل
proces	محاکمه
proces	دادرسی
domeniu	دامنه
han	هان
comanda	فرمان
comanda	نظم
comanda	فرمان
comanda	دستور
comanda	سفارش
comanda	ترتیب
comanda	فرمان
comanda	نظم
comanda	فرمان
comanda	دستور
comanda	سفارش
comanda	ترتیب
interior	داخل
interior	درون
interior	درونت
interior	درونی
interior	interior
interior	داخلی
interior	درونی
friedrich	فردریش
friedrich	فریدریش
madrid	مادرید
bani	پول
bani	پولی
secole	قرنها
crearea	آفرینش
crearea	ایجاد
crearea	خلقت
crearea	ایجاد
ron	ران
ron	رون
sah	چس
sah	شطرنج
sah	shah
sah	شاه
sah	چس
sah	شطرنج
sah	چس
sah	شطرنج
argint	نقره
argint	سیمین
argint	سیلور
norvegia	نروژ
regina	رجینا
regina	queen
regina	ملکه
regina	بیبی
regina	queen
regina	ملکه
regina	بیبی
galerie	گالری
galerie	نگارخانه
galerie	gallery
dnipropetrovsk	دنیپروپتروفسک
unitate	همبستگی
unitate	وحدت
unitate	اتحاد
unitate	یگان
unitate	یکای
unitate	واحد
unitate	یکا
johann	یوهان
campania	کامپانیا
campania	لشکرکشی
campania	کمپین
compus	متشکل
compus	سروده
compus	مرکب
compus	ترکیب
partid	مهمانی
partid	پارتی
partid	مهمونی
partid	حزب
partid	جشن
scop	مقصود
scop	هدفی
moderne	مدرن
moderne	امروزی
moderne	modern
descrie	توصیف
conditii	وضعیتهای
conditii	شرایط
conditii	وضعیتهای
conditii	شرایط
energie	انرژی
extrem	افراطی
tratatul	عهدنامه
tratatul	معاهده
tratatul	پیمان
elvetia	سویس
elvetia	سوییس
elvetia	سوئیس
elvetia	سویس
elvetia	سوییس
elvetia	سوئیس
elvetia	سویس
elvetia	سوییس
elvetia	سوئیس
eveniment	رویداد
eveniment	واقعه
eveniment	رخداد
ana	ana
aer	ایر
aer	هوا
aer	هوایی
standard	استاندارد
miscarea	جنبش
miscarea	تحرک
miscarea	نهضت
miscarea	جنبش
miscarea	تحرک
miscarea	نهضت
miscarea	جنبش
miscarea	تحرک
miscarea	نهضت
solid	توپر
solid	یکدست
solid	جامد
sezon	فصل
traian	ترایان
stadionul	ورزشگاه
studiile	مطالعات
cazuri	موارد
sine	سینوسی
latina	لاتین
latina	لاتین
latina	لاتینا
munte	کوهستانی
munte	کوهی
munte	کوه
munte	کوهستان
edward	ادوارد
descopera	کشف
descopera	کشف
conducator	حاکم
conducator	لیدر
conducator	رهبر
evenimentul	رویداد
evenimentul	واقعه
evenimentul	رخداد
pozitie	موضع
pozitie	موقعیت
pozitie	موضع
pozitie	موقعیت
pozitie	موضع
pozitie	موقعیت
masa	میز
masa	سفره
masa	جدول
masa	جرم
masa	توده
masa	غذایی
masa	غذای
masa	میز
masa	سفره
masa	جدول
masa	جرم
masa	توده
masa	غذایی
masa	غذای
maritime	دریانوردی
povestea	داستان
povestea	داستانی
povestea	قصه
spatiu	فضای
spatiu	فضا
spatiu	فضایی
spatiu	فاصله
spatiu	فضای
spatiu	فضا
spatiu	فضایی
spatiu	فاصله
spatiu	فضای
spatiu	فضا
spatiu	فضایی
spatiu	فاصله
bas	بیس
bas	باس
bas	باس
bas	bas
opt	هشت
coreea	کره
interne	داخلی
interne	درونی
eugen	اویگن
parlamentului	مجلس
parlamentului	پارلمان
teren	فیلد
teren	حوزه
teren	خشکی
teren	land
teren	سرزمین
teren	ناهمواری
teren	عوارض
burgundia	برگندی
serbia	صربستان
canton	کانتون
london	لندن
london	london
severin	سورین
produce	بیاورند
france	فرانس
france	فرانسه
cult	عبادت
cult	پرستش
otto	اوتو
otto	اتو
otto	آتو
control	مهار
control	کنترل
control	کنترول
preot	کاهن
preot	کشیش
preot	کشیشی
versiune	نسخۀ
versiune	نسخه
cristian	کریستیان
lorena	لورین
iosif	یوسف
iosif	یوزف
iosif	ژوزف
iosif	جوزف
pyrénées	پیرنس
vrea	میخواهد
conditiile	وضعیتهای
conditiile	شرایط
conditiile	وضعیتهای
conditiile	شرایط
emil	امیل
bucovina	بوکوفینا
pictura	نقاشی
pictura	نقاشی
zilele	روزها
zilele	روزگار
zilele	روزهایی
zilele	روزای
zilele	روزهای
prezentat	عرضه
sala	سالا
sala	باشگاه
sala	ورزشگاه
sala	ورزش
sala	باشگاه
sala	ورزشگاه
sala	ورزش
turcia	ترکیه
turcia	ترکی
turcia	بوقلمون
animale	جانوران
animale	حیوانات
medicina	دارو
medicina	طب
medicina	پزشکی
medicina	داروها
medicina	دارو
medicina	طب
medicina	پزشکی
medicina	داروها
producator	سازنده
producator	سازنده
relativ	نسبی
vecine	همسایه
vecine	همسایه
material	مواد
material	مصالح
bogdan	بوگدان
basarabia	بیسارابیا
inaltime	ارتفاعی
inaltime	بلندی
inaltime	قد
inaltime	ارتفاع
inaltime	height
inaltime	ارتفاعی
inaltime	بلندی
inaltime	قد
inaltime	ارتفاع
inaltime	height
inaltime	ارتفاعی
inaltime	بلندی
inaltime	قد
inaltime	ارتفاع
inaltime	height
imaginea	تصویر
imaginea	نگاره
parlamentul	مجلس
parlamentul	پارلمان
statutul	وضعیت
statutul	احکام
umane	انسان
umane	انسانی
umane	بشر
natural	طبیعی
natural	natural
natural	طبیعتا
planul	تدبیر
planul	پلان
planul	نقشه
textul	متن
plecat	رفت
plecat	رفتن
plecat	رفته
medalia	مدال
serial	متوالی
serial	سریالی
serial	سریالهای
administrative	اداری
turci	ترکهای
turci	ترکها
turci	ترکیه
turci	ترکی
münchen	مونشن
münchen	مونیخ
xiii	xiii
belgia	بلژیک
jack	جک
normandia	نورماندی
sora	خواهر
sora	خواهری
sora	خواهرش
sora	خواهر
sora	خواهری
sora	خواهرش
actiuni	سهم
actiuni	اشتراک
actiuni	سهام
actiuni	کنش
autoritatile	مسئولین
autoritatile	مقامات
autoritatile	مسئولان
autoritatile	مسئولین
autoritatile	مقامات
autoritatile	مسئولان
vine	آید
name	نام
raspuns	پاسخگویی
raspuns	جواب
raspuns	پاسخ
raspuns	پاسخ
raspuns	پاسخگویی
raspuns	پاسخ
raspuns	واکنش
rezultate	نتایج
rezultate	نتیجه
rezultate	نتایجی
camera	اتاق
camera	اتاقی
camera	اطاق
camera	اتاق
camera	اتاقی
camera	اطاق
anna	آنا
anna	انا
discutii	بحثش
discutii	بحث
discutii	بحثهای
discutii	بحثهای
discutii	بحثش
discutii	بحث
poezie	شعری
poezie	شعر
poezie	شعر
economic	اقتصادی
obiecte	اشیاء
obiecte	اجسام
obiecte	اشیا
acasa	خانه
acasa	وطن
acasa	خونه
acasa	آغازه
acasa	خانه
acasa	وطن
acasa	خونه
acasa	آغازه
budapesta	بوداپست
consilier	مشاور
consilier	مشاور
sfarsit	پایان
sfarsit	پایان
secolele	قرنها
secretar	دبیر
secretar	منشی
permis	مجاز
maxim	max
maxim	مکس
maxim	ماکس
maxim	بیشینه
maxim	ماکسیم
maxim	حداکثر
maxim	بیشینه
danemarca	دانمارک
transport	انتقال
transport	ترابری
coasta	کوست
coasta	دنده
coasta	ساحلی
coasta	کوست
vaslui	واسلوئی
pavel	پائول
pavel	پال
pavel	پل
pavel	پاول
lei	شیرهای
lei	شیرها
exact	دقیقا
exact	دقیقأ
exact	دقیقاً
exact	دقیق
cronica	کرونیکل
cronica	مزمن
grupuri	گروهها
studiu	تحصیل
studiu	مطالعه
florin	فلورین
sociala	اجتماعی
sociala	سوسیال
sociala	اجتماعی
sociala	سوسیال
fier	آهن
nota	یادداشت
nota	نکته
nota	نوت
nota	یادداشت
nota	نکته
nota	نوت
motive	دلایل
motive	پوزش
mount	کوه
mount	طور
pian	piano
pian	پیانوی
pian	پیانو
ucis	کشته
directia	جهت
directia	قبله
directia	جهت
directia	قبله
stie	میداند
stie	داند
stie	میداند
stie	داند
comun	رایج
comun	معمولی
comun	مشترک
marne	مارن
marne	مرن
soldati	سربازها
soldati	سربازان
soldati	سربازها
soldati	سربازان
soldati	سربازها
soldati	سربازان
administrativa	اداری
miliarde	میلیارد
miliarde	بیلیون
miliarde	میلیارد
miliarde	میلیاردها
modelul	model
modelul	مدل
stiu	بدانند
stiu	بدانید
ortodoxe	ارتدوکس
necesare	لازم
necesare	نیاز
necesare	لازم
necesare	ضروری
necesare	واجب
comentariu	توضیح
comentariu	نظر
king	پادشاه
king	کینگ
king	شاه
actuala	جاری
actuala	جریان
varful	نکته
varful	نوک
varful	انعام
pag	pag
viitor	اینده
viitor	future
viitor	آینده
clar	روشن
tanar	جوان
tanar	یانگ
tanar	جوون
tanar	یونگ
subiectul	سوژه
subiectul	فاعل
subiectul	موضوع
bronz	تن
bronz	برنزه
bronz	تان
bronz	برنز
bronz	برنزی
bronz	لرستان
gabriel	گابریل
gabriel	جبرئیل
anton	آنتون
episcop	اسقف
episcop	بیشاپ
habsburg	هابسبورگ
org	org
ultimele	آخری
ultimele	لست
ultimele	واپسین
ultimele	آخرین
ultimele	اخرین
ultimele	جدیدترین
ultimele	آخرین
retras	بازنشست
retras	بازنشسته
retras	کناره
sofia	سوفیا
spatiul	فضای
spatiul	فضا
spatiul	فضایی
spatiul	فاصله
spatiul	فضای
spatiul	فضا
spatiul	فضایی
spatiul	فاصله
river	ریور
river	رود
river	رودخانه
records	رکوردز
introdus	معرفی
miscare	جنبش
miscare	تحرک
miscare	نهضت
miscare	جنبش
miscare	تحرک
miscare	نهضت
miscare	جنبش
miscare	تحرک
miscare	نهضت
industria	صنعت
industria	صنایع
femeie	زن
femeie	زنی
femeie	نسوان
femeie	زن
femeie	مؤنث
femeie	مونث
femeie	ماده
franz	فرانتس
medic	پزشکان
medic	پزشک
medic	امدادگر
barbati	مردانی
barbati	مردها
barbati	مردان
barbati	مردانی
barbati	مردها
barbati	مردان
tehnica	فنی
tehnica	تکنیکی
tehnica	تکنیک
tehnica	تکنیک
documente	اسناد
inclus	شامل
max	max
max	مکس
max	ماکس
max	بیشینه
meciuri	کبریت
baia	بیه
baia	حمام
baia	دستشویی
arthur	آرتور
corp	بدن
corp	بدنی
corp	بدنه
corp	جسم
corp	body
servicii	خدمات
servicii	خدمت
servicii	سرویس
servicii	خدمات
colectia	مجموعۀ
colectia	مجموعه
colectia	مجموعۀ
colectia	مجموعه
lupte	مبارزات
lupte	کشتی
victorie	برنده
victorie	پیروز
victorie	برد
victorie	پیروزی
victorie	پیروز
victorie	فتح
walter	والتر
venetia	ونیز
venetia	ونیز
venetia	ونیز
crestere	افزایش
crestere	رشد
crestere	رشد
oradea	اورادئا
dacia	داچیا
house	خانه
caracter	شخصیت
caracter	نویسه
valign	valign
numara	شمارش
teritoriu	قلمروی
teritoriu	قلمرو
speciale	مخصوص
speciale	ویژه
speciale	خاص
speciale	استثنایی
speciale	خاصه
south	ساوت
south	جنوب
south	جنوبی
inlocuit	جایگزین
saptamani	هفته
saptamani	هفته
marin	مارین
marin	دریایی
marin	مارین
albume	آلبومهای
holmes	هولمز
holmes	هلمز
productia	تولید
css	css
oscar	اسکار
conflict	درگیری
conflict	منازعه
conflict	کشمکش
conflict	نزاع
conflict	ناسازگاری
organizarea	سازمان
organizarea	سازماندهی
capul	هد
capul	سر
ivan	ایوان
nimeni	هیچکس
arheologic	باستانشناسی
aparare	دفاع
aparare	دفاعی
aparare	دفاع
aparare	دفاع
aparare	دفاعی
aparare	دفاع
alexander	اسکندر
alexander	الکساندر
sensul	معنای
sensul	معنی
sensul	معنا
urmator	بعدی
urmator	next
jocuri	بازیهای
jocuri	بازیها
jocuri	بازی
revolutia	انقلابی
revolutia	انقلاب
revolutia	انقلابی
revolutia	انقلاب
smith	اسمیت
rivne	ریونه
categorii	مقوله
categorii	دسته
noapte	شبها
noapte	شبی
noapte	شب
noapte	شبانه
matematica	ریاضیات
matematica	ریاضی
matematica	ریاضیات
matematica	ریاضی
matematica	ریاضیات
matematica	math
matematica	ریاضی
matematica	ریاضیات
matematica	ریاضی
matematica	ریاضیات
matematica	math
specifice	خاص
specifice	مشخص
primeste	دریافت
primeste	میگیرد
centrale	مرکزی
centrale	سنترال
centrale	مرکز
lee	لی
afl	afl
povestiri	داستان
povestiri	داستانها
scor	نمره
scor	امتیاز
red	رد
red	قرمز
red	سرخ
comunitati	جوامع
comunitati	اجتماعات
wiki	ویکی
vlad	ولد
guvern	دولتی
guvern	حکومت
guvern	دولت
occidental	وسترن
occidental	غربی
propus	خواستگاری
propus	پیشنهادی
barcelona	بارسلون
barcelona	بارسلونا
posibilitatea	احتمال
posibilitatea	امکان
adevarat	راست
adevarat	حقیقی
adevarat	درست
adevarat	true
adevarat	راست
adevarat	حقیقی
adevarat	درست
adevarat	true
midi	midi
realizarea	فهم
realizarea	تحقق
copiii	کودکان
copiii	فرزندان
copiii	اطفال
markgraf	مرزبان
google	گوگل
google	google
studiul	تحصیل
studiul	مطالعه
cuvant	سخن
cuvant	کلمه
cuvant	واژه
cuvant	کلام
cuvant	سخن
cuvant	کلمه
cuvant	واژه
cuvant	کلام
armate	سپاه
dinamo	دینامو
dinamo	دینامو
constructii	ساخت
constructii	سازندگی
constructii	ساختمان
constructii	ساخت
constructii	سازندگی
constructii	ساختمان
oferit	امانت
independent	مستقل
independent	مستقل
kirovohrad	کیرووهراد
sprijinul	پشتیبان
sprijinul	پشتیبانی
sprijinul	حمایت
ali	علی
ali	ali
moderna	مدرن
moderna	امروزی
moderna	modern
moderna	مدرن
moderna	امروزی
moderna	modern
calificat	شایستگی
sydney	سیدنی
puternica	قوی
puternica	قوی
puternica	توانا
puternica	نیرومند
puternica	پرقدرت
puternica	قدرتمند
foto	فتو
foto	photo
foto	عکس
jan	jan
jan	یان
xii	دوازدهم
scorul	نمره
scorul	امتیاز
relatii	رابطه
relatii	روابط
relatii	روابط
relatii	رابطه
relatii	روابط
relatii	روابط
fifa	فیفا
north	شمالی
north	نورث
north	شمال
ordine	نظم
ordine	فرمان
ordine	دستور
ordine	سفارش
ordine	ترتیب
ordine	فرمان
ordine	دستورات
ordine	دستور
democrat	دمکراتیک
democrat	دموکراتیک
democrat	دموکرات
democrat	دموکرات
democrat	دمکرات
democrat	دموکراتها
html	html
italiana	ایتالیایی
italiana	ایتالیا
italiana	ایتالیایی
italiana	ایتالیا
ternopil	ترنوپیل
elisabeta	الیزابت
popa	پوپا
popa	کاهن
popa	کشیش
popa	کشیشی
seine	سن
pro	پرو
pro	pro
pro	حرفهای
milano	میلان
milano	میلانو
partial	جزئی
forta	زور
forta	اجباری
forta	نیرو
forta	اجبار
forta	زور
forta	اجباری
forta	نیرو
forta	اجبار
forta	قوت
forta	نیرو
forta	قدرت
forta	استحکام
forta	زور
forta	اجباری
forta	نیرو
forta	اجبار
modern	مدرن
modern	امروزی
modern	modern
larga	پهناور
larga	پهنا
larga	وسیع
critic	معترض
critic	منتقد
critic	بحرانی
critic	انتقادی
critic	حیاتی
programul	برنامۀ
programul	پروگرام
programul	برنامه
programul	برنامه
programul	برنامه
programul	زمانبندی
formatul	قالب
formatul	قالبی
asociatia	انجمن
asociatia	انجمن
spectatori	تماشاچیان
spectatori	تماشاگران
spectatori	بیننده
spectatori	بینندگان
spectatori	بازدیدکنندگان
personaje	نویسه
trupa	band
trupa	بند
trupa	گروه
trupa	band
trupa	بند
trupa	گروه
trupa	قافله
inalta	والا
inalta	رفیع
inalta	بلند
inalta	تل
inalta	قد
inalta	والا
inalta	رفیع
inalta	بلند
inalta	تل
inalta	قد
olt	olt
formarea	تشکیل
disc	دیسک
disc	دیسک
iulia	جولیا
participa	شرکت
participa	شرکت
activitati	فعالیتها
activitati	فعالیتها
print	پرنس
print	پرینس
print	شاهزاده
print	پرنس
print	پرینس
print	شاهزاده
print	پرنس
print	پرینس
print	شاهزاده
champagne	شامپاین
eric	اریک
influenta	تاثیر
influenta	تأثیر
influenta	نفوذ
influenta	تاثیر
influenta	تأثیر
influenta	نفوذ
influenta	تاثیر
influenta	تأثیر
influenta	نفوذ
air	ایر
air	هوا
air	هوایی
dunarii	دانوب
comerciale	الاهلی
comerciale	تجاری
autonoma	خودگردان
autonoma	خودمختار
premiu	جایزه
premiu	جایزه
mark	مارک
garonne	گارون
educatie	آموزش
educatie	تحصیلات
educatie	آموزش
educatie	تحصیلات
coa	کوآ
recunoscut	تصدیق
asezare	اسکان
asezare	سازش
asezare	قرارگاه
asezare	توافق
dimensiuni	ابعاد
dimensiuni	سایز
dimensiuni	اندازه
activ	فعال
hans	هانس
grad	درجه
grad	نمره
grad	گراد
grad	زینه
grad	درجه
grad	رتبه
grad	درجه
interviu	مصاحبه
simon	سیمون
simon	سایمن
simon	سایمون
tratat	عهدنامه
tratat	معاهده
tratat	پیمان
maxima	حداکثر
maxima	بیشینه
maxima	حداکثر
maxima	بیشینه
sisteme	سیستمها
indicativ	دال
arbitru	داور
jocul	بازی
jocul	گیم
incredere	تراست
incredere	توکل
incredere	اعتماد
incredere	تراست
incredere	توکل
incredere	اعتماد
cantec	نغمه
cantec	ترانه
cantec	اهنگ
cantec	آهنگ
cantec	آواز
cantec	نغمه
cantec	ترانه
cantec	اهنگ
cantec	آهنگ
cantec	آواز
ajutor	کمک
titular	هولدر
foc	آتشسوزی
foc	آتش
foc	آتیش
lege	حقوق
lege	قانون
curent	جاری
curent	جریان
functii	توابع
exterior	خارجی
exterior	خارجی
exterior	بیرونی
starea	وضعیت
maghiar	مجاری
maghiar	مجارستانی
maghiar	مجارستان
frank	فرانک
frank	فرنک
inchisoare	زندان
inchisoare	زندان
inchisoare	زندان
scoli	مدارس
scoli	مدارس
grand	گرند
grand	گراند
ilie	الیاس
ilie	الایژا
ilie	ایلیه
britanica	بریتانیایی
britanica	بریتانیا
hitler	هیتلر
sectiunea	بخش
sectiunea	بخش
sterge	حذف
sterge	حذف
premiera	پریمیر
premiera	افتتاحیه
premiera	پریمیر
premiera	افتتاحیه
elst	الست
personale	شخصی
istoricul	تاریخچه
istoricul	تاریخ
personaj	شخصیت
personaj	نویسه
cezar	سزار
cere	بپرس
relatiile	رابطه
relatiile	روابط
relatiile	روابط
avioane	هواپیمای
avioane	هواگرد
avioane	هواپیماهای
avioane	هواپیماها
colegiul	کالج
colegiul	دانشکده
colegiul	دانشگاه
colegiul	دانشگاهی
securitate	امنیتی
securitate	حراست
securitate	امنیت
catalina	کاتالینا
catalina	کاتالینا
raionului	ریان
originea	خاستگاه
originea	مبدأ
originea	منشأ
originea	مبدا
muntele	کوهستانی
muntele	کوهی
muntele	کوه
muntele	کوهستان
muntele	کوه
muntele	طور
inginer	مهندس
inginer	engineer
gura	دهانت
gura	دهان
gura	دهن
gura	دهانت
gura	دهان
gura	دهن
datele	تاریخهای
finlanda	فنلاند
natura	سرشت
natura	طبیعت
natura	سرشت
natura	طبیعت
sovietic	شوروی
anual	سالانه
anual	سالیانه
anual	سالانه
anual	سالیانه
marginea	لبه
marginea	اج
marginea	لبۀ
luxemburg	لوکزامبورگ
cercetari	تحقیق
cercetari	تحقیقاتی
cercetari	تحقیقات
cercetari	پژوهش
cercetari	تحقیق
cercetari	تحقیقاتی
cercetari	تحقیقات
cercetari	پژوهش
teritoriile	سرزمینهای
titluri	تیتر
titluri	عناوین
galeria	گالری
galeria	نگارخانه
galeria	gallery
dovedit	ثابت
existente	موجود
piesa	تکه
piesa	قطعه
matei	ماتیو
matei	متیو
casatorie	ازدواج
casatorie	ازدواج
linii	خطوط
filozofie	فلسفه
east	شرق
east	شرقی
litere	حروف
locala	محلی
practic	عملی
practic	اساساً
practic	اساسا
practic	عملا
cam	کَم
cam	کم
protejata	محفوظ
noaptea	شبها
noaptea	شبی
noaptea	شب
noaptea	شبانه
araba	عرب
araba	عربها
araba	عربی
araba	تازی
araba	عربی
araba	تازی
arhitectura	architecture
arhitectura	معماری
arhitectura	architecture
arhitectura	معماری
egipt	مصر
scena	صحنه
scena	سکانس
scena	صحنه
scena	سکانس
feminin	زنانگی
feminin	زنانه
feminin	نسوان
feminin	زن
feminin	مؤنث
feminin	مونث
feminin	ماده
scadere	کاهش
sotie	زن
sotie	همسر
sotie	عیال
sotie	wife
sotie	زن
sotie	همسر
sotie	عیال
sotie	wife
drepturi	حقوق
cimitirul	قبرستان
cimitirul	گورستان
cimitirul	قبرستان
spaniola	اسپانیا
spaniola	اسپانیایی
spaniola	اسپانیا
spaniola	اسپانیایی
practica	عملی
practica	تمرین
practica	تمرین
sute	صدها
cladiri	ساختمانهای
cladiri	ساختمانها
cladiri	ساختمانهای
cladiri	ساختمانها
cota	سهمیه
cota	سهمیه
unitatea	همبستگی
unitatea	وحدت
unitatea	اتحاد
unitatea	یگان
unitatea	یکای
unitatea	واحد
unitatea	یکا
leon	لئون
leon	لیون
regala	رویال
regala	سلطنتی
regala	شاهانه
act	عمل
editor	ناشر
editor	ویرایشگر
exemple	مثالهای
aurel	اورل
rowspan	rowspan
alegeri	انتخابهای
alegeri	انتخابات
alegeri	انتخاباتی
alegeri	انتخابات
serviciul	خدمت
serviciul	سرویس
serviciul	خدمات
craciun	کریسمس
craciun	کریسمس
personala	شخصی
personala	شخصی
larg	پهناور
larg	پهنا
larg	وسیع
poezii	شعری
poezii	شعرهای
poezii	شعر
poezii	شعر
viitorul	اینده
viitorul	future
viitorul	آینده
necesar	لازم
necesar	نیاز
necesar	لازم
necesar	ضروری
necesar	واجب
ofiter	افسر
ofiter	سرکار
ofiter	افسر
ofiter	سرکار
ofiter	افسر
ofiter	سرکار
ben	بن
ben	بِن
iarna	وینتر
iarna	زمستان
iarna	زمستون
iarna	زمستانی
iarna	وینتر
iarna	زمستان
iarna	زمستون
iarna	زمستانی
link	پیوند
link	لینک
rusi	روسها
rusi	روسها
zaporijjea	زاپروژیا
roger	روژه
roger	راجر
frecvent	غالبا
administrator	سرپرست
administrator	مدیر
administrator	سرپرست
civile	civil
civile	مدنی
catolic	کاتولیک
bizantin	بیزانس
problemele	مسائلی
problemele	مسائل
problemele	مشکلات
columbia	کلمبیا
polonez	لهستانی
episcopul	اسقف
episcopul	بیشاپ
ministerului	وزارت
cartierul	همسایه
cartierul	همسایگی
cartierul	محله
presa	پرس
presa	فشار
presa	رسانه
presa	رسانه
petrecut	صرف
imperiu	امپراطوری
imperiu	امپایر
imperiu	امپراتوری
secret	محرمانه
secret	رازی
secret	راز
secret	مخفی
fondata	بنیان
ruse	حیله
oficiale	رسمی
adam	ادم
adam	آدم
adam	آدام
curand	بزودی
statia	پاسگاه
statia	ایستگاه
inchis	بسته
inchis	بسته
element	فقره
element	عنصر
rosii	گوجه
rosii	گوجه
rosii	گوجه
str	str
localizare	محل
localizare	مکان
contact	ارتباط
contact	آشنا
contact	آشنای
contact	تماس
ordin	نظم
ordin	فرمان
ordin	دستور
ordin	سفارش
ordin	ترتیب
renania	راینلاند
capacitate	ظرفیت
capacitate	گنجایش
capacitate	توانایی
capacitate	قابلیت
arme	سلاح
stele	ستارگان
napoleon	ناپلئون
institutii	موسسات
institutii	نهادهای
institutii	مؤسسات
institutii	موسسات
institutii	نهادهای
institutii	مؤسسات
federatia	فدراسیون
federatia	فدراسیون
istat	istat
windows	ویندوز
comercial	الاهلی
comercial	تجاری
creste	افزایش
creste	رشد
creste	رشد
creste	رشد
rss	rss
calitatea	کیفیتی
calitatea	کیفیت
antonio	آنتونیو
jucatori	بازیکنان
jucatori	بازیکن
jucatori	بازیکنان
jucatori	بازیکن
trecerea	گذشتن
trecerea	وفات
trecerea	گذر
varianta	variant
varianta	variant
nova	نووا
nova	نوا
statuia	مجسمه
statuia	تندیس
profesorul	پروفسور
profesorul	پرفسور
tipul	تیپ
tipul	نوع
tipul	تایپ
liberal	لیبرال
liberal	آزادیخواه
padurea	فارست
padurea	جنگل
padurea	جنگلی
contract	قرارداده
contract	قرارداد
compusa	متشکل
compusa	سروده
repede	سریع
repede	سریع
repede	روزه
repede	تند
repede	بسرعت
mary	ماری
mary	مریم
mary	مری
condamnat	محکوم
condamnat	محکوم
podul	پل
podul	پلی
rau	bad
rau	بد
rau	ریور
rau	رود
rau	رودخانه
rau	bad
rau	بد
são	سائو
artistica	هنرمندانه
artistica	هنرمندی
culturala	فرهنگی
limbile	زبانهای
limbile	زبانها
limbile	زبان
mikolaiiv	میکولائیف
lucian	لوسین
ansamblul	همای
electric	برق
electric	electrical
electric	الکتریکی
electric	برقی
electric	الکتریکی
electric	الکتریک
rezultatul	نتیجه
rezultatul	نتیجۀ
rezultatul	حاصل
recent	اخیرا
recent	اخیراً
recent	تازگی
recent	اخیر
inapoi	عقب
inapoi	پشت
inapoi	باز
inapoi	برگشت
inapoi	عقب
inapoi	پشت
inapoi	باز
inapoi	برگشت
societate	اجتماع
societate	جامعه
societate	انجمن
protectie	حفاظت
protectie	پناه
protectie	محافظت
protectie	حفاظت
protectie	پناه
protectie	محافظت
scotia	اسکاتلند
scotia	اسکاتلند
scotia	اسکاتلند
concert	کنسرت
arena	آرنا
arena	آرنا
motor	موتور
motor	موتوری
motor	موتور
grupa	گروهبندی
grupa	گروپ
grupa	گروه
grupa	گروهبندی
grupa	گروپ
grupa	گروه
grupa	جوخه
redactor	ویرایشگر
proiecte	پروژههای
canalul	کانال
canalul	مجرا
canalul	مجرای
canalul	چنل
canalul	channel
pirinei	پیرنه
obiect	شئ
obiect	مفعول
obiect	شیء
ioana	جوآن
ioana	ژان
ioana	جوان
ioana	جون
royal	رویال
royal	سلطنتی
royal	شاهانه
tineri	جوان
tineri	یانگ
tineri	جوون
tineri	یونگ
nordica	نوردیک
harry	هری
companii	شرکتها
companii	شرکتهای
companii	احزاب
cartier	همسایه
cartier	همسایگی
cartier	محله
cartier	کارتیه
cartier	همسایگی
specialitate	تخصص
aspect	ظاهر
aspect	جنبه
cladire	ساختن
cladire	ساختمانی
cladire	ساختمان
cladire	ساختن
cladire	ساختمانی
cladire	ساختمان
dealul	تپه
dealul	هیل
determinat	مصمم
guvernator	حاکم
guvernator	فرماندار
episod	قسمت
episod	اپیزود
centre	مراکز
centre	مراکز
alpes	آلپ
henri	آنری
actiunile	کنش
crede	باور
crede	ایمان
josé	خسه
josé	ژوزه
josé	خوزه
noastra	ما
noastra	ما
acceptat	پذیرفت
acceptat	پذیرفته
episodul	قسمت
episodul	اپیزود
religioasa	مذهبی
religioasa	دینی
religioasa	مذهبی
religioasa	دینی
praga	پراگ
critica	انتقاد
critica	نقد
critica	بحرانی
critica	انتقادی
critica	حیاتی
critica	انتقاد
critica	نقد
critica	انتقاد
critica	بحرانی
critica	انتقادی
critica	حیاتی
necesara	لازم
necesara	نیاز
necesara	لازم
necesara	ضروری
necesara	واجب
necesara	لازم
necesara	ضروری
necesara	واجب
baden	بادن
cambridge	کمبریج
artisti	هنرمندان
artisti	هنرمندان
regional	منطقهای
regional	محلی
americani	آمریکاییها
