και	og
ιρλανδία	irland
ιρλανδία	ireland
δεκάδες	dusin
δεκάδες	dusinvis
υγρό	væske
υγρό	flytende
υγρό	væske
υγρό	våt
υγρό	vått
υγρό	våte
υγρό	wet
ηγέτες	ledere
ζευγάρι	pair
ζευγάρι	par
ζευγάρι	par
ζευγάρι	paret
ζευγάρι	couple
βόλου	volos
ιωσήφ	joseph
ιωσήφ	josef
ιωσήφ	josef
αργεντινή	argentinas
αργεντινή	argentina
καλλιτέχνη	kunstner
καλλιτέχνη	artist
αλβανία	albania
πριγκίπισσα	prinsesse
πριγκίπισσα	princess
πριγκίπισσα	prinsessa
λι	lee
ήχου	lyd
σχεδιασμό	design
παρόμοιο	lignende
παρόμοιο	liknende
αθλητικός	athletic
αθλητικός	atletisk
δημοψήφισμα	folkeavstemning
πουλιά	fugler
ποιότητα	kvalitet
ποιότητα	kvaliteten
σύντομη	kort
σύντομη	short
σύντομη	korte
σύντομη	kortfattet
διδασκαλία	undervisning
διδασκαλία	underviser
διδασκαλία	undervise
διδασκαλία	lærer
απόδειξη	kvittering
απόδειξη	bevis
απόδειξη	beviset
καταστροφές	katastrofer
διάθεση	humøret
διάθεση	mood
διάθεση	humør
ρώσος	russer
ρώσος	russisk
είκοσι	twenty
είκοσι	tjue
κατοικία	bolig
κατοικία	bosted
κατοικία	bopel
κατοικία	bolig
κατοικία	residens
άντρες	mannfolk
άντρες	menn
άντρες	gubber
κινηματογράφο	kino
κινηματογράφο	cinema
ποιητή	poet
ποιητή	dikter
ποιότητας	kvalitet
ποιότητας	kvaliteten
συνδέονται	koblet
συνδέονται	tilkoblet
παλαιό	gammelt
παλαιό	old
παλαιό	gammel
παλαιό	gammal
παλαιό	gamle
διέταξε	bestilt
διέταξε	beordret
διέταξε	befalt
διέταξε	bestilte
φαινόμενα	fenomen
φαινόμενα	fenomener
κοινοβουλίου	parlamentet
κοινοβουλίου	parlament
κοινοβουλίου	folketinget
κοινοβουλίου	stortinget
διάταγμα	edikt
διάταγμα	forskrift
ινδίας	india
τείχη	murer
τείχη	vegger
σύγχρονο	modern
σύγχρονο	moderne
στόλο	fleet
στόλο	flåten
στόλο	flåte
υπεύθυνος	ansvarlig
υπεύθυνος	ansvarsfull
νοτιοανατολικά	sørøst
δάσος	skogen
δάσος	woods
δάσος	skogene
δάσος	skoger
δάσος	skog
δάσος	skogen
δάσος	forest
οδηγίες	direktiver
οδηγίες	instruksjoner
οδηγίες	instruks
οδηγίες	instrukser
ρίτσαρντ	rikard
ρίτσαρντ	richard
φθινόπωρο	høst
φθινόπωρο	høsten
φθινόπωρο	fallet
φθινόπωρο	høst
φθινόπωρο	fall
φθινόπωρο	høsten
φθινόπωρο	falle
διαδικασίες	prosedyrer
διαδικασίες	prosedyrene
ερευνητές	forskere
θράκη	trakia
δύση	west
δύση	vest
δύση	vesten
καταργήθηκε	opphevet
καταργήθηκε	oppheves
καταργήθηκε	avskaffet
διάταξη	underhold
διάταξη	utdeling
διάταξη	layout
διάταξη	utforming
διάταξη	layouten
νοτιοδυτικά	sørvest
νοτιοδυτικά	sydvest
ρώσοι	russere
μεταγραφή	transkripsjon
πρόσφυγες	flyktning
πρόσφυγες	flyktningene
πρόσφυγες	flyktninger
επικράτησε	seiret
βασικός	grunnleggende
βασικός	basic
σκ	helg
σκ	helgen
άνοδος	rise
άνοδος	anode
κόμη	telle
κόμη	greve
κόμη	tell
δράμα	drama
δράμα	dramatikk
έλεγχος	control
έλεγχος	kontroll
έλεγχος	kontroller
έλεγχος	kontrollere
έλεγχος	sjekke
έλεγχος	kontroller
έλεγχος	sjekk
αλλάζει	endrer
υπηκοότητα	nasjonalitet
υπηκοότητα	borgerskap
υπηκοότητα	statsborgerskap
βορειοανατολικά	nordøst
μηδέν	zero
μηδέν	null
φωτιά	brann
φωτιά	fyre
φωτιά	ild
εκατοντάδες	hundrevis
ήπειρο	kontinent
χάλκινο	bronse
αντίληψη	persepsjon
πανιώνιος	panionios
δρόμους	veiene
δρόμους	veier
δρόμους	gater
δρόμους	gatene
δρόμους	streets
δρόμους	gatelangs
πλατφόρμα	plattformen
πλατφόρμα	plattform
σπύρος	spiro
διοικητή	kommandant
διοικητή	kommandanten
διοικητή	kommandør
διοικητή	kommandørkaptein
διοικητή	commander
ρωμαίοι	romerne
ρωμαίοι	romere
δάσκαλος	lærer
δάσκαλος	læremester
δάσκαλος	lærerinne
χάρι	harry
ανασκαφές	utgraving
ένδειξη	indikasjon
ουγγαρίας	ungarns
ουγγαρίας	ungarn
ελισάβετ	elizabeth
ελισάβετ	elisabeth
ελισάβετ	elisabeth
διαμάχη	kontroverser
διαμάχη	strides
διαμάχη	tvist
διαμάχη	tvisten
βαθμός	grad
βαθμός	grade
βαθμός	rang
βαθμός	grad
βαθμός	rank
σταθερή	fikset
σταθερή	fast
σταθερή	reparert
σταθερή	jevn
σταθερή	stø
σταθερή	stødig
σταθερή	stabil
σταθερή	stall
σταθερή	stabilt
σταθερή	stabile
κοινωνικές	sosialt
κοινωνικές	sosiale
κοινωνικές	sosial
φρανκ	frank
δάση	skogbruk
δάση	skoger
δάση	skog
δάση	skogen
δάση	forest
φιλόσοφοι	filosofer
ουγγαρία	ungarns
ουγγαρία	ungarn
ακρόπολη	akropolis
ακρόπολη	kastellet
μαθητής	elev
μαθητής	elev
μαθητής	student
γιους	sons
γιους	sønner
υποψηφιότητες	nominasjoner
υποψηφιότητες	nominasjon
πρεμιέρα	premiere
πρεμιέρα	premieren
βιογραφικό	biografi
βιογραφικό	bio
βιογραφικό	gjenoppta
βιογραφικό	cv
θεά	gudinne
πελοποννήσου	peloponnes
κρίσιμη	kritisk
κρίσιμη	kritiske
κρίσιμη	avgjørende
ηράκλειο	heraklion
κωδικός	passord
κωδικός	passordet
κωδικός	kode
κωδικός	koden
κωδικός	kodeks
τύχη	formue
τύχη	fortune
τύχη	flaks
τύχη	hell
παραμένουν	forblir
παραμένουν	forbli
επικοινωνία	kommunikasjon
επικοινωνία	kontakte
επικοινωνία	kontakt
επικοινωνία	contact
επικοινωνία	kommunikasjon
είδε	sag
είδε	såg
είδε	saw
δόξα	berømmelse
δόξα	fame
δόξα	ære
δόξα	glory
δόξα	herlighet
κέρκυρας	korfu
πέμπτη	femte
πέμπτη	fifth
πέμπτη	torsdagen
πέμπτη	torsdag
πέμπτη	thursday
ποσότητες	mengder
ποσότητες	mengde
ποσότητες	antall
ποσότητες	kvantitet
καθολική	katolsk
καθολική	katolikk
καθολική	catholic
καθολική	universal
καθολική	universell
αίσθηση	føler
αίσθηση	feeling
αίσθηση	følelsen
αίσθηση	følelse
αίσθηση	innlevelse
αίσθηση	sensasjon
αίσθηση	forstand
αίσθηση	vett
αίσθηση	fornuft
εξίσωση	ligning
μοίρα	skvadron
μοίρα	skvadronen
μοίρα	skjebnen
μοίρα	skjebne
μοίρα	destiny
μοίρα	skjebnen
μοίρα	skjebne
αραβικά	arabisk
ασθένεια	sykdom
ασθένεια	sykdom
αρχαίος	eldgammelt
αρχαίος	antikkens
αρχαίος	eldgammel
αρχαίος	oldtidens
σύνοδο	summit
σύνοδο	toppmøte
φυλακή	fengsel
πλήρης	full
πλήρης	fullt
πλήρης	fult
πλήρης	mett
πλήρης	komplett
πλήρης	fullføre
πλήρης	fullført
στρατιωτικοί	militæret
στρατιωτικοί	militær
στρατιωτικοί	militære
αποσύρθηκε	pensjonert
αποσύρθηκε	pensjonerte
αγγλικό	engelsk
περιουσία	formue
περιουσία	fortune
περιουσία	gods
περιουσία	godset
περιουσία	kongsgård
αθλητικό	athletic
αθλητικό	atletisk
αθλητικό	sportslig
οργανώσεις	organisasjoner
οργανώσεις	organisasjon
οργανώσεις	organisasjoner
κενό	gap
κενό	vacuum
κενό	vakuum
κενό	tomrommet
κενό	tomrom
κενό	tomme
κενό	tomt
κενό	tom
κενό	blankt
κενό	tomt
κενό	blank
ιβάν	ivan
αποτελούνταν	besto
προτείνει	anbefaler
βαθμοί	karakterer
βαθμοί	karakterene
βαθμοί	poeng
βαθμοί	punkter
βαθμοί	grader
σάντα	julenissen
σάντα	nissen
σάντα	santa
σάντα	nisse
στέλεχος	belastning
παπαδόπουλος	papadopoulos
σμύρνη	izmir
αριστερό	venstresiden
αριστερό	venstre
αριστερό	forlatt
αριστερό	left
σίγουρα	javisst
σίγουρα	sikker
σίγουρα	avgjort
σίγουρα	definitivt
λαμβάνοντας	tar
σχετικές	relevant
σχετικές	relevante
σχετικές	relatert
σχετικές	relaterte
μοριακή	molekylær
σχηματισμό	formasjon
τυπικά	typisk
τυπικά	typiske
τυπικά	vanligvis
πέραν	hinsides
πέραν	bortenfor
πέραν	beyond
πέραν	utover
άγγελος	engelen
άγγελος	engel
άγγελος	angel
συνεχή	kontinuerlig
συνεχή	fortløpende
συνεχή	sammenhengende
ευαισθησία	sensitivt
ευαισθησία	sensitive
ευαισθησία	følsom
ευαισθησία	følsomt
ευαισθησία	sensitiv
ευαισθησία	følsomhet
ευαισθησία	ømhet
κόρες	pupillene
κόρες	elever
κόρες	elevene
κόρες	døtre
κόρες	døtrene
οργανική	organisk
οργανική	økologisk
εργοστάσιο	plante
εργοστάσιο	planter
εργοστάσιο	fabrikk
θερμοκρασίες	temperaturer
προσωρινή	midlertidig
προσωρινή	midlertidige
προσωρινή	provisorisk
προσωρινή	temp
κωμωδία	komedie
συρίας	syria
συρίας	syriske
συρίας	syrisk
ηθοποιό	skuespillerinnen
ηθοποιό	skuespillerinne
ηθοποιό	skuespiller
φυλές	stammer
φυλές	klanene
φυλές	klaner
φυλές	raser
φυλές	arrangement
συγγραφή	skriver
συγγραφή	skriving
κύπρος	kypros
κυβερνήτη	captain
κυβερνήτη	kaptein
κυβερνήτη	guvernør
κυβερνήτη	stattholder
ζωντανά	direkte
ζωντανά	live
ζωντανά	lev
ζωντανά	direktesending
ζωντανά	bodd
πίτερ	peter
αποφασίζει	bestemmer
εκπρόσωπος	talsmann
εκπρόσωπος	representativt
εκπρόσωπος	representant
εκπρόσωπος	delegat
κατασκευές	bygging
κατασκευές	konstruksjon
κατασκευές	strukturer
κατασκευές	byggverk
κατασκευές	konstruksjoner
γέννηση	fødsel
γέννηση	fødselen
αλεξάντερ	aleksander
αλεξάντερ	alexander
άκρη	kant
άκρη	edge
άκρη	kanten
συναυλία	konsert
συναυλία	concert
γιορτή	holiday
γιορτή	ferie
γιορτή	helligdag
γιορτή	festmåltid
γιορτή	feiring
μάντσεστερ	manchester
έγγραφα	dokumenter
λειτουργίες	funksjoner
τακτική	regulært
τακτική	regelmessige
τακτική	vanlig
τακτική	taktikk
τακτική	taktikk
τακτική	taktiske
τακτική	taktisk
περιγράφεται	beskrives
περιγράφεται	beskrevet
περιγράφεται	beskrev
κάλυψη	dekke
κάλυψη	cover
κάλυψη	deksel
κάλυψη	dekk
κάλυψη	dekning
κάλυψη	dekningen
σαφώς	klart
σαφώς	tydligvis
σαφώς	tydelig
σαφώς	tydeligvis
σαφώς	åpenbart
μαρκ	marc
μαρκ	marker
μαρκ	merk
μαρκ	mark
ψευδώνυμο	dekknavn
ψευδώνυμο	alias
ψευδώνυμο	kallenavn
ψευδώνυμο	pseudonym
ποπ	pop
προγραμματισμού	programmering
ωκεανό	hav
ωκεανό	ocean
πέρσες	persere
έννοιες	konsepter
έννοιες	begreper
καλλιτεχνική	kunstnerisk
καλλιτεχνική	kunstneriske
θρησκευτική	religiøst
θρησκευτική	religiøse
θρησκευτική	religiøs
πακιστάν	pakistan
παναγία	madonna
ζούσε	bodd
βιέννης	wien
βιέννης	vienna
εκθέσεις	utstillinger
εκθέσεις	rapportene
εκθέσεις	rapporter
εκθέσεις	rapporterer
πλευρό	ribben
πλευρό	ribbein
ανεξάρτητο	independent
ανεξάρτητο	uavhengige
ανεξάρτητο	uavhengig
ανεξάρτητο	selvstendig
καλλιέργεια	kulturen
καλλιέργεια	kultur
καλλιέργεια	dyrking
παραίτηση	avskjedssøknad
παραίτηση	oppsigelse
πλάκα	moro
πλάκα	artig
πλάκα	gøy
βήματα	fotspor
βήματα	trinnene
βήματα	skritt
βήματα	steg
βήματα	trinn
χουάν	juan
διαμόρφωση	oppsett
διαμόρφωση	konfigurasjon
διαμόρφωση	forming
σερ	ser
λέγοντας	ordtak
λέγοντας	ordtaket
λέγοντας	saying
λέγοντας	sier
καταστάσεις	situasjoner
πεδία	jorder
πεδία	felter
πεδία	felt
πεδία	åkre
πεδία	fields
χάσει	mistet
χάσει	fortapt
χάσει	tapte
χάσει	tapt
χάσει	lost
βρετανοί	britisk
βρετανοί	britiske
σμιθ	smith
σκέψη	tanke
σκέψη	tenkte
σκέψη	trodde
σκέψη	tenking
σκέψη	tenkende
σκέψη	tenkning
σκέψη	tenker
αντώνιος	antony
αντώνιος	antonius
φυσικές	naturlige
φυσικές	natural
φυσικές	naturlig
φυσικές	naturtalent
πγδμ	makedonsk
πγδμ	makedonia
σωστή	riktig
σωστή	korriger
σωστή	korrekt
σωστή	korrigere
σωστή	riktige
δυναμικό	potensial
δυναμικό	potensielt
δυναμικό	potensielle
δυναμικό	potensiale
δυναμικό	dynamisk
δυναμικό	dynamiske
πρωτότυπο	prototype
πρωτότυπο	prototyp
πρωτότυπο	originalt
πρωτότυπο	originalen
πρωτότυπο	opprinnelig
πρωτότυπο	originale
πρωτότυπο	opprinnelige
πρωτότυπο	original
βλέπε	skjønner
βλέπε	see
βλέπε	se
βλέπε	sjå
ενημέρωση	briefing
ενημέρωση	oppdateringen
ενημέρωση	oppdater
ενημέρωση	oppdatere
ενημέρωση	oppdatering
χίου	chios
παο	pao
ροή	feed
ροή	mate
ροή	flyt
ροή	flow
ροή	bekk
ροή	bekken
ροή	strøm
υπολογιστές	datamaskiner
υπολογιστές	computer
υπολογιστές	datamaskinen
υπολογιστές	datamaskin
γεν	yen
απέτυχε	mislykket
απέτυχε	mislyktes
απέτυχε	feilet
σύνδεσμο	link
σύνδεσμο	kobling
σύνδεσμο	lenke
ντι	dee
συχνότητα	hyppighet
συχνότητα	frekvens
χαμηλή	lavmål
χαμηλή	lav
χαμηλή	lavt
χαμηλή	low
χαμηλή	lave
εστία	sovesal
εστία	utbrudd
εστία	hotspot
κορέα	korea
δημιουργείται	opprettes
δημιουργείται	opprettet
δημιουργείται	skapt
δημιουργείται	laga
δημιουργείται	skaper
δημιουργείται	opprettes
άθλημα	sport
άθλημα	idrett
χωρητικότητα	kapasitet
χωρητικότητα	kapasiteten
χωρητικότητα	tonnasje
εκλογική	kurfyrstedømmet
πιθανή	mulige
πιθανή	mulig
παραδοσιακή	tradisjonelt
παραδοσιακή	tradisjonelle
παραδοσιακή	tradisjonell
αποφάσισαν	besluttet
έμαθε	lærte
έμαθε	lært
δραματική	dramatiske
δραματική	dramatisk
πλήκτρα	nøkler
πλήκτρα	keys
πλήκτρα	nøklene
πλήκτρα	keyboards
πλήκτρα	tastatur
πλήκτρα	keyboard
πλήκτρα	tastatur
χαλκού	kobber
χαλκού	copper
αποχώρηση	avreise
αποχώρηση	avgangen
αποχώρηση	avgang
αποχώρηση	uttak
αποχώρηση	abstinens
αποχώρηση	tilbaketrekning
καταφύγιο	husly
καταφύγιο	ly
καταφύγιο	bunker
καταφύγιο	fristed
καταφύγιο	tilfluktssted
καταφύγιο	helligdom
καταφύγιο	tilfluktssted
καταφύγιο	tilflukt
μουσεία	museer
μετάλλια	medaljer
μετάλλια	medaljene
απόλυτη	absolutte
απόλυτη	absolutt
αποτυχία	feile
αποτυχία	fail
αποτυχία	mislykkes
αποτυχία	svikt
αποτυχία	fiasko
αποτυχία	mislykket
αποτυχία	mislyktes
αποτυχία	feilet
τοποθέτηση	posisjonering
τοποθέτηση	plassering
τοποθέτηση	plasseringen
κοζάνης	kozani
φανέλα	jersey
τροφή	mat
πύργο	château
πύργο	chateau
πύργο	tårn
πύργο	tower
πύργο	tårnet
διάμετρο	diameter
κατείχε	besatt
διαχείρισης	management
διαχείρισης	ledelse
θεατρικό	teatralsk
ταυτότητα	identifisering
ταυτότητα	identifikasjon
ταυτότητα	identitet
ταυτότητα	identiteten
δείγματα	eksemplarer
δείγματα	prøver
μετρό	metro
ύλη	materie
επιμέρους	individuelle
επιμέρους	individuell
επιμέρους	individ
επιμέρους	individet
πανεπιστήμια	universiteter
διαλύθηκε	oppløst
γιατρός	lege
γιατρός	doktor
γιατρός	doktoren
γιατρός	lege
γιατρός	doctor
χημικός	kjemiker
φυτό	plante
φυτό	planter
φίλους	vennene
φίλους	vener
φίλους	venner
ταξίδεψε	reist
ταξίδεψε	reist
ταξίδεψε	reiste
όγκος	volume
όγκος	volum
όγκος	svulst
κακό	vond
κακό	dårlig
κακό	ille
κακό	slem
κακό	ondskapen
κακό	evil
κακό	ondskap
σπάρτη	sparta
δύσκολη	vanskelige
δύσκολη	vanskelig
συμπεριλαμβανομένου	inklusiv
συμπεριλαμβανομένου	deriblant
συμπεριλαμβανομένου	inklusive
συμπεριλαμβανομένου	inkludert
κίτρινο	gult
κίτρινο	gule
κίτρινο	gul
τραγουδιστές	sangere
ρωμαίους	romerne
ρωμαίους	romere
γραφεία	kontor
γραφεία	kontorer
όντως	sannelig
φιλμ	film
ουκρανία	ukraina
ισχυρό	kraftfull
ισχυρό	mektig
ισχυρό	kraftig
ηλία	elijah
ηλία	elia
ηλία	elias
στατιστική	statistikk
συνθέτες	komponister
μητρόπολη	metropolis
ηχογράφηση	opptak
ηχογράφηση	innspilling
αντικειμένων	gjenstander
αντικειμένων	objekter
αντικειμένων	elementer
γιόχαν	johann
γιόχαν	johan
σύσταση	anbefalingen
σύσταση	anbefaling
θεσσαλίας	thessalia
αρχιεπίσκοπος	erkebiskop
ποίημα	dikt
ποίημα	diktet
μέθοδοι	metoder
δανία	denmark
δανία	danmark
δέντρο	tree
δέντρο	tre
δέντρο	treet
γουίλιαμ	william
μέγιστο	maksimum
μέγιστο	maksimalt
μέγιστο	maks
μέγιστο	maksimal
ήρωα	helt
ήρωα	hero
ήρωα	helten
ανώτατο	supreme
διαχειριστή	admin
διαχειριστή	administrator
διαχειριστή	administrator
χημικό	kjemisk
άκρα	lemmene
άκρα	lemmer
άκρα	lemmene
μονάχου	münchen
παραδόσεις	tradisjoner
παραδόσεις	tradisjonene
παραδόσεις	leveringer
παραδόσεις	leveranser
κοινωνικό	sosialt
κοινωνικό	sosiale
κοινωνικό	sosial
κανένας	nobody
κανένας	ingen
πεθάνει	die
πεθάνει	dø
απειλή	trussel
πρωί	morgon
πρωί	morgen
πρωί	formiddag
πρωί	morning
ετήσια	årlig
ετήσια	årlige
υποθέσεις	saker
υποθέσεις	tilfeller
υποθέσεις	kasser
νεκροταφείο	gravlund
νεκροταφείο	kirkegård
νεκροταφείο	kirkegården
νεκροταφείο	kirkegård
παραλλαγές	varianter
παραλλαγές	variasjoner
σκοτ	scott
βαθιά	dypt
βαθιά	dype
βαθιά	dyp
βαθιά	dypt
βαθιά	deep
κώδικας	kode
κώδικας	koden
κώδικας	kodeks
τσαρλς	charles
επιτυχημένη	vellykket
επιτυχημένη	vellykkede
απαραίτητο	nødvendig
απαραίτητο	nødvendige
απαραίτητο	essensielt
απαραίτητο	vesentlig
απαραίτητο	essensielle
αδερφός	broder
αδερφός	broren
αδερφός	brother
αδερφός	bror
εργαλείο	verktøy
αρχιτέκτονας	arkitekt
γιουγκοσλαβία	jugoslavia
ελεύθερος	gratis
ελεύθερος	fri
ελεύθερος	free
ελεύθερος	ledig
ελεύθερος	frie
ελεύθερος	fritt
αποικία	koloni
αποικία	kolonien
συνδέει	forbinder
καβάλας	kavala
βασισμένη	baserte
βασισμένη	basert
κυρία	madam
κυρία	frue
κυρία	madame
κυρία	lady
κυρία	damen
κυρία	dame
λόγιος	stipendiat
λόγιος	lærd
κλίση	skråning
κλίση	gradient
κλίση	tilt
δημοφιλής	populært
δημοφιλής	populære
δημοφιλής	populær
δημοφιλής	folkelig
αφγανιστάν	afghanistan
πετύχει	lykkes
μεταβολές	endringer
μεταβολές	forandringer
μεταβολές	endringene
ενεργά	aktive
ενεργά	aktivt
ενεργά	aktiv
ενεργά	active
ενεργά	aktivt
τόνους	tons
τόνους	tonnevis
τόνους	tonn
προηγούμενες	tidligere
προηγούμενες	førre
προηγούμενες	forrige
δημοκρατική	demokratisk
παίκτη	player
παίκτη	spiller
κιλκίς	kilkis
ναυτική	naval
αργεντινής	argentinas
αργεντινής	argentina
αργεντινής	argentinsk
αργεντινής	argentinske
αργεντινής	argentinsk
εισήγαγε	introdusert
εισήγαγε	presenterte
εισήγαγε	introduserte
εισήγαγε	innført
εισήγαγε	presentert
θεία	tante
θεία	tanta
θεία	tante
γουινέα	guinea
διαιρείται	delt
διαιρείται	splittet
ικανότητες	evner
ικανότητες	skills
ικανότητες	ferdighetene
ικανότητες	ferdigheter
αφιέρωμα	hyllest
αφιέρωμα	tribute
αφιέρωμα	tributt
αντιπολίτευσης	opposisjon
κιλά	pund
κιλά	kilo
φάσμα	spekteret
φάσμα	spektrum
φάσμα	spectrum
κάπως	litt
κάπως	ganske
κάπως	nokså
κάπως	noe
μέγαρο	mansion
μέγαρο	herskapshus
ελάχιστη	minimum
ελάχιστη	minimale
ελάχιστη	minimal
ελάχιστη	minimalt
βιετνάμ	vietnam
βιετνάμ	vietnamesere
βιετνάμ	vietnamesisk
παρούσα	nåværende
παρούσα	presentere
παρούσα	presang
παρούσα	nåtid
παρούσα	tilstede
ντοκιμαντέρ	dokumentar
ντοκιμαντέρ	dokumentarfilm
ντοκιμαντέρ	dokumentarer
υψηλότερη	høyest
υψηλότερη	høyeste
υψηλότερη	høyere
συνθέσεις	komposisjoner
πωλ	paulus
πωλ	paul
άμστερνταμ	amsterdam
επιθυμία	begjær
επιθυμία	ønske
επιθυμία	wish
επιθυμία	ønsker
γεωγραφικό	geographic
γεωγραφικό	geografisk
προφορά	uttale
προφορά	aksent
προφορά	aksenter
άγιοι	saints
άγιοι	helgener
ακολουθώντας	følgende
ακολουθώντας	følger
ιούλιος	juli
ιούλιος	july
σκότωσε	drep
σκότωσε	kill
σκότωσε	drepe
σκότωσε	drepte
σκότωσε	drept
εγκαταλείψει	forlat
εγκαταλείψει	forlate
τζακ	jack
συμπέρασμα	konklusjon
συμπέρασμα	konklusjonen
σταυρό	kryss
σταυρό	cross
σταυρό	krysse
σταυρό	kors
χερσόνησο	halvøya
χερσόνησο	halvøy
μηχανές	motorer
μηχανές	motorene
μηχανές	automater
μηχανές	maskiner
μηχανές	maskineri
αγωνιστές	jagerfly
αγωνιστές	militante
μεταβολή	forandring
μεταβολή	endring
μεταβολή	endre
απαραίτητα	nødvendigvis
εκατό	hundre
μάρτιν	martin
φορείς	bærere
σκάφος	fartøy
σκάφος	skip
σκάφος	skipet
σκάφος	håndverk
σκάφος	fartøy
σκάφος	craft
σκάφος	båt
ένταση	spenninger
ένταση	spenning
ένταση	intensiteten
ένταση	intensitet
απουσία	fraværende
απουσία	fravær
όροι	vilkårene
όροι	betingelsene
όροι	betingelser
όροι	vilkår
όροι	vilkår
όροι	betingelsene
όροι	betingelser
δίσκους	disker
δέντρα	trær
δέντρα	trærne
μέγιστη	maksimum
μέγιστη	maksimalt
μέγιστη	maks
μέγιστη	maksimal
εκλέγεται	valgt
μόναχο	münchen
μόνιμα	permanente
μόνιμα	permanent
μόνιμα	permanent
σταυρός	kryss
σταυρός	cross
σταυρός	krysse
σταυρός	kors
σταυρός	krusifiks
δίκτυα	nettverk
δημιουργός	skaper
δημιουργός	maker
δημιουργός	skaper
δημιουργός	skaperen
μέσων	instrumenter
μέσων	virkemidler
φίλοι	vennene
φίλοι	vener
φίλοι	venner
όπλων	favn
όπλων	armer
όπλων	arms
όπλων	armene
δείκτης	indeks
δείκτης	indikator
εντύπωση	inntrykk
αναλογία	proporsjoner
άγνωστος	ukjent
άγνωστος	ukjente
άγνωστος	uvisst
πρόσφατες	nylig
πρόσφατες	nylige
δυνατότητες	muligheter
δυνατότητες	mulighetene
δυνατότητες	potensial
δυνατότητες	potensielt
δυνατότητες	potensielle
δυνατότητες	potensiale
ουρά	køen
ουρά	kø
ουρά	halen
ουρά	hale
αποικίες	koloniene
αποικίες	kolonier
λογότυπο	logo
αυξάνεται	øker
αυξάνεται	økende
ήρωας	helt
ήρωας	hero
ήρωας	helten
κορυφαία	øverst
κορυφαία	top
κορυφαία	toppen
κορυφαία	overdel
κορυφαία	topp
μικρότερα	mindre
επιτρέπεται	tillatte
επιτρέπεται	tillatt
επιτρέπεται	tillatt
αέριο	bensin
αέριο	gass
συν	plus
συν	pluss
νήσος	øya
νήσος	island
νήσος	øy
νήσος	isle
μεραρχία	divisjon
θανάσης	thanasis
ακολουθία	sekvens
οξυγόνο	oksygen
ταξινόμηση	sortering
ποινή	straff
ποινή	straffespark
ποινή	sentence
ποινή	setning
αναπαράσταση	representasjon
ματς	fyrstikk
ματς	treff
ματς	match
έντουαρντ	edvard
έντουαρντ	edward
λαμβάνουν	motta
λαμβάνουν	mottar
αυτόματα	automatisk
αυτόματα	automatgir
αυτόματα	automatisk
γυμναστήριο	treningsstudio
γυμναστήριο	treningssenter
γυμναστήριο	gym
γυμναστήριο	gymsal
γυμναστήριο	gymnasium
λίμνες	sjøer
λίμνες	innsjøer
πίστευε	trodd
πίστευε	trodde
χαν	khan
χαν	khanen
χαν	han
νόμους	lovgivning
νόμους	lover
λήψη	nedlasting
λήψη	take
λήψη	tar
λήψη	ta
χριστιανοί	christian
χριστιανοί	kristen
χριστιανοί	kristne
οπτική	visuell
οπτική	visuelt
οπτική	optikk
ενίσχυση	aid
αποκατάσταση	restaurering
αποκατάσταση	restaurasjonen
αποκατάσταση	rehabilitering
διευθυντή	direktør
διευθυντή	regissør
ευγενείς	adelsmenn
ευγενείς	adelsmenn
ευγενείς	noble
ευγενείς	edel
ευγενείς	edle
ευγενείς	edelt
μάρκος	markos
μάρκος	marcos
δέρμα	skinn
δέρμα	lær
δέρμα	hud
δέρμα	flå
δέρμα	huden
οθόνη	skjerm
οθόνη	skjermen
οθόνη	skjerm
οθόνη	overvåk
οθόνη	monitor
οθόνη	overvåke
σάο	são
σάο	sao
τουρκικά	tyrkisk
μίλια	miles
μίλια	mil
προτείνω	anbefale
προτείνω	anbefaler
ιδρύματα	institusjoner
ήχο	lyd
ήχο	sound
ήχο	lyden
ήχο	lyd
στρατευμάτων	tropp
στόλος	fleet
στόλος	flåten
στόλος	flåte
σκωτία	skottlands
σκωτία	skottland
σκωτία	scotland
ίδιοι	same
ίδιοι	samme
ακτινοβολία	stråling
μένει	forblir
έγκλημα	kriminalitet
έγκλημα	forbrytelse
δουκάτο	hertugdømmet
στέλιος	stelios
συσκευές	apparater
συσκευές	enheter
συσκευές	apparat
παράγουν	produserer
παράγουν	produsere
γιαν	jan
ρωμαίος	roman
ρωμαίος	romersk
ρωμαίος	romeo
τάφος	graven
τάφος	grav
τάφος	graven
τάφος	grava
τάφος	grav
σχολές	skolene
σχολές	skoler
σχολές	fatning
ρίζα	root
ρίζα	rot
κοινωνικά	sosialt
κοινωνικά	sosiale
κοινωνικά	sosial
σωστό	riktig
σωστό	høyre
σωστό	rett
σωστό	riktig
σωστό	korriger
σωστό	korrekt
σωστό	korrigere
σωστό	riktige
κομητεία	county
κομητεία	fylke
κεφάλαιο	kapittel
κεφάλαιο	kapital
κεφάλαιο	capital
κεφάλαιο	hovedstad
αντιπροσωπεύει	representerer
πνευματική	spirituell
πνευματική	åndelig
πνευματική	intellektuelle
πνευματική	intellektuell
απεικονίζει	fremstiller
εκδότης	utgiver
εκδότης	forlegger
εκδότης	redaktør
εκδότης	editor
εκδότης	utsteder
χρυσά	golden
χρυσά	gylne
χρυσά	gyllen
χρυσά	gyllent
χρυσά	gull
παλαιότερη	eldste
παλαιότερη	eldst
