και	en
αρνήθηκε	ontkend
αρνήθηκε	geweigerd
αρνήθηκε	afgewezen
αρνήθηκε	geweigerd
αρνήθηκε	weigerde
αρνήθηκε	geweigerd
αρνήθηκε	weigerden
υλικά	materiaal
υλικά	materialen
υλικά	materiaal
γνώση	kennis
βρήκε	gevonden
βασική	fundamentele
βασική	basic
πρόσφατα	kortgeleden
πρόσφατα	recentelijk
πρόσφατα	onlangs
πρόσφατα	recent
πρόσφατα	recente
πρόσφατα	recent
λογοτεχνία	literatuur
ρωσική	russisch
ρωσική	rus
ρωσική	russische
χημεία	scheikunde
χημεία	chemie
συμμαχία	alliance
συμμαχία	verbond
συμμαχία	bondgenootschap
συμμαχία	alliantie
ιδέες	ideeën
ιδέες	ideeen
ιδέες	ideetjes
πίνακες	tabellen
πίνακες	tafels
πίνακες	schilderijen
λογαριασμό	rekening
λογαριασμό	account
παραγωγός	producent
παραγωγός	producer
παραγωγός	producent
παραγωγός	fabrikant
γενικές	algemene
γενικές	generaal
γενικές	algemeen
ολλανδία	nederland
προφίλ	profiel
προφίλ	profielen
κλίμα	klimaat
σπίτια	huizen
σπίτια	huizen
ικανότητα	vaardigheden
ικανότητα	vaardigheid
ικανότητα	kunde
ικανότητα	capaciteit
ικανότητα	vermogen
αποκτήσει	verkregen
αποκτήσει	verworven
αποκτήσει	verwerven
μνημεία	monumenten
λαμβάνει	ontvangt
σπάνια	zelden
σπάνια	zeldzame
σπάνια	zelden
σπάνια	zeldzaam
διαγωνισμό	wedstrijdje
διαγωνισμό	wedstrijd
διαγωνισμό	prijsvraag
μαθηματικά	wiskunde
μαθηματικά	wiskunde
μαθηματικά	wiskunde
γέφυρα	brug
γέφυρα	bridge
προσοχή	aandacht
προσοχή	attentie
προσοχή	opgelet
είσοδο	entree
είσοδο	ingang
πυκνότητα	dichtheid
πιθανότατα	waarschijnlijk
υπουργοί	ministers
μαύρο	zwarte
μαύρο	black
μαύρο	zwart
φύλλα	bladeren
φύλλα	blaadjes
φύλλα	vellen
φύλλα	lakens
φύλλα	bladen
κίνδυνο	risico
κίνδυνο	gevaar
κίνδυνο	gevaren
αλλιώς	anders
ζει	leeft
ζει	levens
ζει	woont
πραγματικά	werkelijk
πραγματικά	echt
πραγματικά	werkelijk
μικρότερη	kleiner
μικρότερη	kleinere
μικρότερη	kortere
μικρότερη	korter
σφαίρα	bol
σφαίρα	bullet
σφαίρα	kogel
βάθος	diepte
βάθος	diepgang
βήμα	step
βήμα	stap
βήμα	stapje
έλλειψη	deficiëntie
έλλειψη	tekortkoming
έλλειψη	gebrek
έλλειψη	tekort
έλλειψη	ontbreken
έλλειψη	gemis
έλλειψη	gebrek
έλλειψη	schaarste
έλλειψη	tekort
εγκαταστάσεις	installaties
εγκαταστάσεις	installaties
εγκαταστάσεις	faciliteiten
υψηλή	high
υψηλή	hoog
υψηλή	hoge
κοινότητες	gemeenschappen
βρέθηκαν	gevonden
κατάλογο	map
κατάλογο	catalogus
κατάλογο	catalogus
κυριαρχία	soevereiniteit
κυριαρχία	dominantie
κυριαρχία	overheersing
κυριαρχία	dominantie
κυριαρχία	machtspositie
κυριαρχία	dominion
βασικά	eigenlijk
διαχειριστές	administrateurs
διαχειριστές	beheerders
διαχειριστές	beheerders
διαχειριστές	beheerders
διαχειριστές	bedrijfsleiders
διαχειριστές	managers
ευρώ	euros
ευρώ	euro
ευρώ	eur
ευρώ	euro
αντίστοιχο	overeenkomstige
αντίστοιχο	corresponderende
κυβερνήτης	gouverneur
προσωπικά	persoonlijke
προσωπικά	persoonlijk
προσωπικά	persoonlijk
εισβολή	invasie
εισβολή	inbreuk
γραφή	schrijven
στρατιωτικός	militairen
στρατιωτικός	militair
στρατιωτικός	militaire
στρατιωτικός	krijgsmacht
οργανισμός	organisatie
οργανισμός	organisatie
οργανισμός	bureau
οργανισμός	agentschap
τούρκους	turks
τούρκους	turken
ρόλος	rol
απόλλων	apollo
ιστότοπος	website
μεγαλύτερα	groter
νοσοκομείο	ziekenhuis
κριτικές	reviews
κριτικές	beoordelingen
κριτικές	recensies
συμμετέχουν	deelnemen
πασοκ	pasok
πολιτικοί	politici
δει	gezien
εκδόθηκε	afgegeven
εκδόθηκε	uitgegeven
όριο	beperken
όριο	limiet
όριο	limieten
βουλγαρίας	bulgarije
προφανώς	kennelijk
προφανώς	blijkbaar
προφανώς	schijnbaar
προφανώς	duidelijk
εμπόριο	handel
εμπόριο	handelsverkeer
εμπόριο	handel
ανάγκες	behoeften
ανάγκες	noden
τίτλοι	effecten
τίτλοι	waardepapieren
τίτλοι	titels
χάρτη	plattegrond
χάρτη	kaart
χάρτη	handvest
ελληνίδα	griekse
ελληνίδα	grieks
ελληνίδα	griek
προηγούμενη	voorgaande
προηγούμενη	vorig
προηγούμενη	vorige
προηγούμενη	eerdere
ποιήματα	gedichten
έντονα	intens
στόχος	doelstelling
στόχος	objectief
στόχος	doel
στόχος	doelwit
δημιουργεί	creëert
δημιουργεί	schept
αυστρία	oostenrijk
κέντρα	centra
άνοιξη	voorjaar
άνοιξη	lente
ιωαννίνων	ioannina
ηλικίας	ouderdom
ηλικίας	leeftijd
ηλικίας	verouderd
φέρεται	behandelt
φέρεται	traktatie
συγκροτήματα	bands
σκοπός	doel
φαν	ventilator
φαν	waaier
φαν	fan
διαμερίσματα	appartementen
λόγια	woorden
υποστηρίζει	ondersteunt
υποστηρίζει	steunt
πράγματι	inderdaad
παραιτήθηκε	afgetreden
παραιτήθηκε	ontslag
δυτικό	western
δυτικό	westelijk
συνεχώς	voortdurend
συνεχώς	doorlopend
συνεχώς	continu
συνεχώς	voortdurend
συνεχώς	constant
συνεχώς	continu
συνεχώς	voortdurend
μικρότερο	mindere
μικρότερο	kleiner
μικρότερο	kleinere
σώματα	lijken
σώματα	carrosserieën
σώματα	lichamen
εξαίρεση	uitzondering
εξαίρεση	uitsluiting
εξαίρεση	uitsluiten
εξαίρεση	uitzonderingen
εξαίρεση	vrijstelling
εξαίρεση	ontheffing
αιτία	reden
αιτία	rede
αιτία	veroorzaken
αιτία	oorzaak
ξεκινά	begint
ξεκινά	begint
αθλητική	atletisch
πολιτισμός	cultuur
πολιτισμός	beschaving
τράπεζα	bank
διατηρεί	onderhoudt
καπ	dop
καπ	cap
καπ	gvb
διαφορετική	verschillend
διαφορετική	verschillende
διαφορετική	anders
εκκλησίες	kerken
σκόρερ	topscoorder
υποψήφιος	kandidaat
πύργος	tower
πύργος	toren
πύργος	toren
σχολεία	scholen
ντέιβιντ	david
προπονητή	trainer
προπονητή	coach
προπονητή	coachen
προπονητή	koets
συζητήσεις	discussies
συζητήσεις	besprekingen
συζητήσεις	discussies
συζητήσεις	debatten
προώθηση	bevordering
προώθηση	promoten
προώθηση	promotie
προώθηση	promoten
προώθηση	promoot
προώθηση	bevorderen
επίσκοπος	loper
επίσκοπος	bisschop
επίσκοπος	bishop
πλούσια	rijk
πλούσια	rijken
πλούσια	rich
παράσταση	prestaties
παράσταση	prestatie
παράσταση	toon
παράσταση	tonen
παράσταση	weergeven
παράσταση	show
περάσει	passeren
περάσει	pass
πολωνία	polen
απόλλωνα	apollo
σοφία	sofia
σοφία	sophia
σοφία	wijsheid
παρουσίαση	presentatie
δυνατόν	mogelijke
δυνατόν	mogelijk
κατάληψη	bezetten
κατάληψη	overname
αναγνώριση	identificatie
αναγνώριση	herkenning
αναγνώριση	erkenning
τάγμα	bataljon
άκρο	ledemaat
σήμα	signaal
σήμα	insigne
σήμα	penning
σήμα	badge
ευχαριστώ	thnx
ευχαριστώ	thanks
ευχαριστώ	bedankt
ευρήματα	bevindingen
αεροσκάφος	vliegtuig
αεροσκάφος	vliegtuigen
αεροσκάφος	luchtvaartuigen
αεροσκάφος	luchtvaartuig
χρόνος	tijd
πράξεις	bewerkingen
πράξεις	operaties
πράξεις	handelingen
πράξεις	acts
πράξεις	acties
φίλιππος	philip
φίλιππος	filips
δυνατό	sterk
δυνατό	sterke
δυνατό	sterken
βασιλείς	koningen
βασιλείς	royals
τουρκική	turkse
τουρκική	turks
επάνω	boven
δήμοι	gemeenten
τέταρτη	vierde
τέταρτη	fourth
αιγαίου	egeïsche
ύφος	stijl
ύφος	style
χώρους	ruimtes
χώρους	spaties
χώρους	ruimten
τούρκοι	turks
τούρκοι	turken
ορθόδοξη	orthodoxe
ορθόδοξη	orthodox
παραστάσεις	prestaties
παραστάσεις	optredens
παραστάσεις	uitvoeringen
παραστάσεις	voorstellingen
παραστάσεις	toont
παραστάσεις	shows
περιοδικά	tijdschriften
περιοδικά	magazines
περιοδικά	tijdschriften
περιοδικά	periodieken
παρακαλώ	alstublieft
παρακαλώ	aub
παρακαλώ	alsjeblieft
παράγοντες	agenten
παράγοντες	factoren
τεχνικές	technieken
αστέρας	ster
αστέρας	star
φυτά	planten
φυτά	plantjes
αγίων	heiligen
αγίων	saints
προτάσεις	suggesties
προτάσεις	voorstellen
προτάσεις	aanbevelingen
σύμβουλος	adviseur
σύμβουλος	raadadviseur
σύμβουλος	adviseur
σύμβουλος	consulent
σύμβουλος	consultant
οικισμό	agglomeratie
τεχνολογία	technologie
όπλα	wapens
όπλα	armen
όπλα	wapens
όπλα	geweren
όπλα	kanonnen
όπλα	wapens
όπλα	pistolen
έκρηξη	uitbarsting
έκρηξη	knallen
έκρηξη	blast
έκρηξη	ontploffing
έκρηξη	explosie
έκρηξη	ontploffing
συνέλευση	montage
συνέλευση	assemblee
συνέλευση	assemblage
συνέλευση	conventie
συνέλευση	verdrag
επιτυχίες	successen
βασιλικό	basil
βασιλικό	basilicum
βασιλικό	koninklijke
βασιλικό	royal
βασιλικό	koninklijk
πάρκο	parkeren
πάρκο	park
ποίηση	poëzie
ποίηση	gedichten
εθνών	naties
ανατολικό	oosten
ανατολικό	oost
ανατολικό	oostelijk
ανατολικό	oostelijke
διαστάσεις	afmetingen
διαστάσεις	dimensies
διαστάσεις	afmetingen
διαστάσεις	afmeting
διαστάσεις	dimensie
ερείπια	ruines
ερείπια	ruïne
ερείπια	ruïnes
ασφάλεια	veiligheid
ασφάλεια	beveiliging
ασφάλεια	veiligheid
ασφάλεια	verzekering
ασφάλεια	verzekeringen
γραφείο	bureau
γραφείο	kantoor
γραφείο	bureau
γραφείο	desk
καθημερινή	dagelijks
καθημερινή	alledaags
καθημερινή	dagelijkse
καθημερινή	dagelijks
εσωτερική	intern
εσωτερική	inwendig
απλή	eenvoudige
απλή	simpel
απλή	eenvoudig
αρχεία	bestanden
αρχεία	dossiers
αρχεία	records
αρχεία	archief
αρχεία	archieven
διάκριση	discriminatie
διάκριση	onderscheid
εβδομάδες	weeks
εβδομάδες	weken
επιστολή	brief
επιστολή	letter
συνεισφορά	bijdrage
ιταλικά	italiaanse
ιταλικά	italiaan
ιταλικά	italiaans
πιθανότητα	waarschijnlijkheid
πιθανότητα	mogelijkheid
μόσχα	moskou
εξέδωσε	afgegeven
εξέδωσε	uitgegeven
ηρακλή	hercules
καλιφόρνια	california
καλιφόρνια	californië
καλιφόρνια	californische
πέρασμα	doorgang
πέρασμα	passage
πέρασμα	passeren
πέρασμα	pass
έμβλημα	insigne
έμβλημα	insignes
έμβλημα	embleem
γύρος	ronde
γύρος	rondje
γύρος	round
γύρος	rond
παύλος	paulus
παύλος	paul
παύλος	pavlos
γερμανικό	duits
γερμανικό	duitse
βρετανική	britten
βρετανική	britse
βρετανική	brits
συγκρούσεις	conflicten
συγκρούσεις	conflict
συγκρούσεις	conflicten
συγκρούσεις	conflict
προ	pre
χειμώνα	winter
πράσινο	groen
πράσινο	groene
δία	zeus
δία	jupiter
εταιρείες	bedrijven
εφημερίδες	krant
εφημερίδες	kranten
εφημερίδες	dagblad
εφημερίδες	kranten
εφημερίδες	dagbladen
εφημερίδες	papieren
αρχαιολογικό	archeologisch
αρχαιολογικό	archeologische
μουσικός	musicus
μουσικός	muzikant
χρήματα	geld
τραγουδίστρια	zanger
τραγουδίστρια	singer
τραγουδίστρια	zangeres
βερολίνο	berlijn
κλίμακα	schaal
κλίμακα	schalen
ανέβηκε	geüpload
ανέβηκε	geupload
μέλλον	toekomstige
μέλλον	toekomstig
μέλλον	toekomst
κύκλος	kring
κύκλος	cirkel
κύκλος	cyclus
κύκλος	kringloop
νωρίτερα	eerder
βιέννη	wenen
σκοτώθηκε	gedood
σκοτώθηκε	vermoord
δεδομένου	gegeven
πρότεινε	voorgestelde
πρότεινε	voorgesteld
πρότεινε	gesuggereerd
βασιλείας	bazel
βασιλείας	basel
εφαρμογές	toepassingen
εφαρμογές	applicaties
εφαρμογές	aanvragen
εφαρμογές	toepassingen
εφαρμογές	apps
αλλάξει	veranderde
αλλάξει	gewijzigd
αλλάξει	veranderd
αιώνες	eeuwenlang
αιώνες	eeuwen
χτίστηκε	gebouwde
χτίστηκε	gebouwd
ιστορίες	verhalen
ιστορίες	verslagen
ιστορίες	verhalen
ιστορίες	verhaaltjes
ισπανικά	spaanse
ισπανικά	spaans
βρετανικό	britten
βρετανικό	britse
βρετανικό	brits
έρευνες	enquêtes
έρευνες	onderzoekingen
έρευνες	onderzoeken
έρευνες	onderzoek
έρευνες	research
έρευνες	onderzoeken
εκλογή	verkiezing
εκλογή	verkiezingen
κάνοντας	maken
κάνοντας	making
πρακτική	praktische
πρακτική	praktisch
πρακτική	praktijk
πρακτική	oefenen
πρακτική	beoefenen
πρακτική	oefening
ρίζες	wortels
ρίζες	roots
μερικοί	enkele
μερικοί	sommigen
μερικοί	sommige
ποιητές	dichters
σύνδεση	inloggen
σύνδεση	login
σύνδεση	aanmelding
σύνδεση	aanmelden
σύνδεση	aansluiting
σύνδεση	verbinding
σύνδεση	connectie
σύνδεση	verbinden
σύνδεση	link
σύνδεση	koppeling
σύνδεση	verbind
σύνδεση	verbinden
αυτοκίνητα	automobiles
πλευρές	zijden
πλευρές	zijkanten
πλευρές	kanten
τεράστια	reusachtig
τεράστια	enorm
τεράστια	enorme
τεράστια	gigantisch
τεράστια	enorm
τεράστια	enorme
διαδίκτυο	internet
νούμερο	nummer
νούμερο	aantal
νούμερο	getal
δίνοντας	geven
καφέ	brown
καφέ	bruine
καφέ	bruin
καφέ	koffie
πατριάρχης	patriarch
ευρύτερη	wijder
ευρύτερη	ruimer
ευρύτερη	breder
ευρύτερη	ruimer
ευρύτερη	bredere
ευρύτερη	breder
οδός	route
οδός	straat
οδός	weg
συμπεριλαμβανομένων	inclusief
λος	los
γνωστές	bekende
γνωστές	gekend
γνωστές	gekende
γνωστές	bekend
άμυνας	verdediging
άμυνας	verweerschrift
άμυνας	defensie
άμυνας	verweer
μάτια	ogen
μάτια	oogjes
επιγραφή	opschrift
επιγραφή	inscriptie
εκδηλώσεις	gebeurtenissen
εκδηλώσεις	evenementen
σερβία	servië
βαν	busje
εσσδ	ussr
ποικιλία	diversiteit
ποικιλία	verscheidenheid
ποικιλία	variëteit
ποικιλία	variatie
κώστα	costas
χρονικά	kronieken
δολοφονία	moord
δολοφονία	moordaanslag
δολοφονία	moord
αθλητής	sporter
αθλητής	atlete
αθλητής	atleet
φιλόσοφος	filosoof
παρασκευή	vrijdag
καθήκοντα	taken
καθήκοντα	plichten
καθήκοντα	taken
απώλειες	verliezen
απώλειες	verlies
απώλειες	verliezen
απώλειες	verlies
απώλειες	slachtoffers
απώλειες	gewonden
συνεχίζει	vervolgt
αποφοίτησε	afgestudeerd
αποφοίτησε	geslaagd
εκπομπή	uitzending
εκπομπή	uitgezonden
εκπομπή	uitzenden
εκπομπή	emissie
εκπομπή	uitstoot
κινητήρα	engine
κινητήρα	motor
κινητήρα	motorische
κινητήρα	motor
αντικαταστάθηκε	vervangen
τόμας	thomas
απλό	eenvoudige
απλό	simpel
απλό	eenvoudig
απλό	plain
απλό	vlakte
απλό	effen
εβδομάδα	week
εβδομάδα	weekje
έρχεται	komen
έρχεται	coming
επιστήμες	wetenschap
επιστήμες	wetenschappen
επιστήμες	wetenschappen
αυλή	binnenplaats
αυλή	achtertuin
επαγγελματική	professioneel
επαγγελματική	professionele
επαγγελματική	professional
γαλλικό	frans
γαλλικό	fransen
γαλλικό	franse
φήμη	reputatie
φήμη	bekendheid
φήμη	beroemdheid
φήμη	roem
φήμη	faam
φήμη	gerucht
φήμη	geruchten
αντιστοιχεί	correspondeert
δημοσίευσε	gepost
δημοσίευσε	geplaatste
δημοσίευσε	geplaatst
κόλπο	trick
κόλπο	truc
κόλπο	truuk
τύμπανα	drum
τύμπανα	trom
τύμπανα	trommel
τύμπανα	drumstel
τύμπανα	trommels
τύμπανα	trom
τύμπανα	drums
τύμπανα	vaten
ανακάλυψη	ontdek
ανακάλυψη	ontdekken
ανακάλυψη	ontdekking
ανακάλυψη	ontdekkingen
ανακάλυψη	discovery
ιδρυτής	stichter
ιδρυτής	oprichter
διαφορές	verschillen
διαφορές	geschillen
κινήσεις	moves
κινήσεις	beweegt
κινήσεις	bewegingen
κινήσεις	verplaatsingen
πυρήνα	kern
πυρήνα	core
πυρήνα	kernel
ποιος	wie
ποιος	who
νόμπελ	nobel
κανονική	regelmatige
κανονική	regulier
κανονική	reguliere
κανονική	regelmatig
κανονική	normale
κανονική	normaal
αδελφή	zus
αδελφή	zusje
αδελφή	zuster
έπεσε	fell
έπεσε	viel
άγαλμα	beeldje
άγαλμα	standbeeld
βραζιλία	brazilië
βορρά	noorden
βορρά	noord
δύσκολο	moeilijk
δύσκολο	hard
δύσκολο	harde
δύσκολο	lastig
δύσκολο	moeilijk
δύσκολο	moeilijke
προσπαθεί	probeert
προσπαθεί	proberen
αριθμούς	getallen
αριθμούς	nummers
αριθμούς	aantallen
ιερουσαλήμ	jeruzalem
στρατόπεδο	kamp
εννέα	negen
εννέα	nine
διαφορετικό	verschillend
διαφορετικό	verschillende
διαφορετικό	anders
αλήθεια	waar
αλήθεια	true
αλήθεια	klopt
αλήθεια	truth
αλήθεια	waarheid
αλήθεια	echt
αλήθεια	werkelijk
ποσότητα	hoeveelheid
ποσότητα	kwantiteit
δισκογραφία	discografie
διαδρομή	route
διαδρομή	pad
νερά	wateren
σουηδία	zweden
λατινική	latijnse
λατινική	latijns
λατινική	latijn
ολόκληρο	hele
ολόκληρο	geheel
έκφραση	uitdrukking
έκφραση	expressie
υπολογιστή	computer
γνωστοί	bekende
γνωστοί	gekend
γνωστοί	gekende
γνωστοί	bekend
γνωστοί	kennissen
γνωστοί	bekenden
προσφορά	bieden
προσφορά	bod
προσφορά	aanbod
προσφορά	bieden
προσφορά	aanbieden
προσφορά	aanbieding
φρούριο	burcht
φρούριο	vesting
φρούριο	fort
φρούριο	fort
ανεξάρτητα	zelfstandig
ανεξάρτητα	onafhankelijk
παρατηρήσεις	opmerkingen
παρατηρήσεις	opmerkingen
παρατηρήσεις	waarnemingen
παρατηρήσεις	observaties
παρατηρήσεις	opmerkingen
παρατηρήσεις	commentaren
παρατηρήσεις	reacties
παρατηρήσεις	commentaar
δίκη	beproeving
δίκη	proces
δίκη	rechtzaak
δίκη	rechtszaak
δίκη	proef
αρκετοί	meerdere
αρκετοί	verschillende
αρκετοί	verscheidene
σχόλια	opmerkingen
σχόλια	commentaren
σχόλια	reacties
σχόλια	commentaar
άξονα	as
άξονα	as
νομική	legaal
νομική	wettelijk
νομική	wettig
νομική	juridische
νομική	juridisch
γράμμα	brief
γράμμα	letter
υποψηφιότητα	kandidatuur
υποψηφιότητα	voordracht
υποψηφιότητα	nominatie
υποψηφιότητα	nomineren
πνεύμα	geest
πνεύμα	spirit
βουνά	bergen
παλιό	ouwe
παλιό	oude
παλιό	oud
τομείς	sectoren
συμφωνώ	akkoord
έκδοσης	afgifte
έκδοσης	uitgifte
συρία	syrië
γενιά	opwekking
γενιά	generation
γενιά	generatie
κατανομή	indeling
κατανομή	verdeling
κατανομή	uitsplitsing
κατανομή	toewijzing
κατανομή	allocatie
κατανομή	distributie
κατανομή	verdeling
στίχους	verzen
στίχους	teksten
κλειστό	gesloten
κλειστό	afgesloten
αυτοκίνητο	auto
αυτοκίνητο	wagen
αυτοκίνητο	automobiel
κατάταξη	rangschikking
κατάταξη	ranglijst
κατάταξη	rangschikken
κατάταξη	indeling
κατάταξη	classificatie
κατάταξη	klassement
κατάταξη	ranglijst
δικαιοσύνης	justice
δικαιοσύνης	gerechtigheid
δικαιοσύνης	justitie
δικαιοσύνης	rechtvaardigheid
μεξικό	mexicaanse
μεξικό	mexico
φυσικός	natuurlijk
φυσικός	natuurlijke
φυσικός	fysicus
φυσικός	natuurkundige
τουρνουά	toernooi
τουρνουά	tournament
τουρνουά	tornooi
τουρνουά	toernooien
σωματεία	bonden
σωματεία	vakbonden
αντίτυπα	kopieën
αντίτυπα	afschriften
αντίτυπα	exemplaren
ημερολόγιο	agenda
ημερολόγιο	kalender
ημερολόγιο	dagboek
ημερολόγιο	tijdschrift
ημερολόγιο	journal
ημερολόγιο	dagboek
στατιστικά	statistiek
στατιστικά	statistieken
συμβολή	bijdragende
συμβολή	bijdragen
συμβολή	bijdrage
βασικές	fundamentele
βασικές	basic
στυλ	styles
στυλ	stijlen
στυλ	stijl
στυλ	style
ήλιο	helium
τοπικές	lokale
τοπικές	plaatselijk
τοπικές	lokaal
ρεάλ	real
ρεάλ	echte
ρεάλ	echt
ρεάλ	reëel
βοήθησε	geholpen
βοήθησε	hielp
κρατών	staten
γράφτηκε	schriftelijke
γράφτηκε	geschreven
βοηθός	assistente
βοηθός	assistent
βοηθός	hulpje
βοηθός	helper
βοηθός	plaatsvervanger
βοηθός	hulpsheriff
βοηθός	plaatsvervangend
ελβετία	zwitserland
αναζήτηση	zoektocht
αναζήτηση	zoeken
αναζήτηση	doorzoeken
αναζήτηση	zoek
αναζήτηση	zoekopdracht
αναζήτηση	zoektocht
αναζήτηση	quest
αναζήτηση	queeste
βιομηχανία	industrie
βιομηχανία	bedrijfstak
υποστήριξε	gesteund
υποστήριξε	ondersteunde
υποστήριξε	ondersteund
υποστήριξε	gesteunde
καλλιτεχνικό	artistieke
καλλιτεχνικό	artistiek
τεύχος	afgifte
τεύχος	uitgifte
τεύχος	kwestie
εσύ	jij
εσύ	jou
μπάσκετ	basketball
μπάσκετ	basketbal
επιστρέφει	retourneren
επιστρέφει	retour
επιστρέφει	geeft
μουσικοί	musici
μουσικοί	muzikanten
κοιλάδα	vallei
προϊόν	product
προϊόν	produkt
παλάτι	paleis
πασά	pasja
συγχώνευση	fusie
συγχώνευση	samenvoeging
συγχώνευση	samenvoegen
συγχώνευση	samenvoeging
συγχώνευση	samenvoegen
εμπειρία	ervaar
εμπειρία	ervaren
εμπειρία	ervaring
εμπειρία	ervaringen
σκηνές	schermen
σκηνές	taferelen
σκηνές	scenes
σκηνές	scènes
σκηνές	tenten
καθ	kath
αθλητικά	sneakers
αθλητικά	sportschoenen
αθλητικά	sporten
χρυσός	golden
χρυσός	gouden
χρυσός	gulden
χρυσός	goud
φίλος	vriendin
φίλος	vriend
τρίτος	derde
τρίτος	third
σύγκριση	vergelijking
ανακοινώθηκε	aangekondigde
ανακοινώθηκε	aangekondigd
ανακοινώθηκε	kondigde
επιστήμονες	wetenschappers
περιφέρειες	streken
ηττήθηκε	verslagen
δώδεκα	twelve
δώδεκα	twaalf
δικηγόρος	advocaat
δικηγόρος	advocaat
δικηγόρος	advocate
δικηγόρος	jurist
πρίγκιπας	prince
πρίγκιπας	prins
έφυγε	gone
οδηγός	chauffeur
οδηγός	stuurprogramma
οδηγός	driver
οδηγός	bestuurder
οδηγός	handleiding
οδηγός	gids
δρόμος	straat
δρόμος	weg
τελικός	definitief
τελικός	finale
δήμους	gemeenten
πιστεύεται	geloofden
πιστεύεται	geloofde
πιστεύεται	geloofd
συνέβη	gebeurde
τοπικά	plaatselijk
τοπικά	lokaal
τοπικά	lokale
τοπικά	plaatselijk
τοπικά	lokaal
πίστη	faith
πίστη	geloof
πίστη	vertrouwen
πίστη	trouw
πίστη	loyaliteit
παραδοσιακά	traditioneel
παραδοσιακά	traditionele
παραδοσιακά	traditioneel
προέλευση	herkomst
προέλευση	oorsprong
προέλευση	herkomst
προέλευση	herkomst
προέλευση	oorsprong
ισχυρή	machtig
ισχυρή	krachtig
ισχυρή	krachtige
διαχείριση	managen
διαχείριση	beheren
διαχείριση	managen
διαχείριση	beheren
διαχείριση	beheer
διαχείριση	management
σταδιοδρομία	carrière
σταδιοδρομία	carriere
σταδιοδρομία	loopbaan
σταδιοδρομία	carrière
σταδιοδρομία	carrières
σταδιοδρομία	loopbaan
ιράν	iraanse
ιράν	iran
πιθανό	waarschijnlijke
πιθανό	waarschijnlijk
πιθανό	mogelijke
πιθανό	mogelijk
τζορτζ	joris
τζορτζ	george
παρουσίασε	gepresenteerde
παρουσίασε	aangeboden
παρουσίασε	gepresenteerd
συναυλίες	concerten
συναυλίες	optredens
αίμα	bloed
αίμα	blood
ιστορικές	historisch
ιστορικές	historische
αντίστοιχη	overeenkomstige
αντίστοιχη	corresponderende
ζωγραφική	schilderen
ζωγραφική	verven
ζωγραφική	schilderkunst
ζωγραφική	schilderij
βελτίωση	verbetering
βελτίωση	verbeteren
βελτίωση	verbeteringen
βελτίωση	verbetering
βελτίωση	verbeter
βελτίωση	verbeteren
βελτίωση	verbetering
βέλγιο	belgie
βέλγιο	belgië
διάμετρος	diameter
εξωτερική	extern
εξωτερική	uitwendig
εξωτερική	externe
υπολογίζεται	berekende
υπολογίζεται	berekend
κτήριο	bouwen
αστυνομία	politie
επιμέλεια	voogdij
επιμέλεια	hechtenis
επιμέλεια	bewaring
πτήση	vlucht
καρκίνο	kanker
αλεξάνδρεια	alexandrië
αλεξάνδρεια	alexandria
στίχοι	verzen
στίχοι	teksten
απευθείας	rechtstreeks
απευθείας	directe
απευθείας	direct
απευθείας	rechtstreekse
απευθείας	rechtstreeks
απευθείας	direct
σύμβολα	symbolen
ρωσικά	russisch
ρωσικά	rus
ρωσικά	russische
πρίγκιπα	prince
πρίγκιπα	prins
ηλίας	elijah
ηλίας	elia
ηλίας	elias
φυλή	clan
φυλή	stam
φυλή	race
φυλή	ras
βενετία	venetie
βενετία	venetië
χαρακτήρας	personage
χαρακτήρας	karakter
δέχεται	accepteert
δέχεται	aanvaardt
κόστος	kosten
κόστος	kostprijs
κόστος	cost
κόστος	kosten
τύποι	typen
τύποι	soorten
τύποι	types
προηγουμένως	eerder
προηγουμένως	voordien
προηγουμένως	vroeger
προηγουμένως	voorheen
σύζυγο	echtgenoot
σύζυγο	echtgenote
σύζυγο	echtgenoot
σύζυγο	vrouw
σύζυγο	echtgenote
δημοκρατικό	democratische
δημοκρατικό	democratisch
σκωτίας	schotland
σκωτίας	schotse
σκωτίας	scottish
σκωτίας	schots
λατινικά	latijnse
λατινικά	latijns
λατινικά	latijn
σημείωσε	opgemerkt
σημείωσε	genoteerd
δυνατή	sterk
δυνατή	sterke
δυνατή	sterken
μέτρο	meet
μέτρο	meten
μέτρο	maatstaf
μέτρο	maatregel
κλασική	klassiek
κλασική	klassieke
κλασική	klassiek
κλασική	klassieker
κλασική	klassieke
κλασική	classic
πιάνο	piano
διπλό	dubbel
διπλό	dubbele
διπλό	tweepersoons
διπλό	verdubbelen
διπλό	double
προεδρικές	presidentiële
προεδρικές	presidentieel
μηχανική	mechanica
μηχανική	monteurs
μηχανική	engineering
μηχανική	machinebouw
μηχανική	techniek
απώλεια	verliezen
απώλεια	verlies
υπέστη	aanhoudende
υπέστη	volgehouden
υπέστη	leed
πραγματική	eigenlijke
πραγματική	werkelijke
καν	khan
ψήφους	stemmen
ψήφους	stemmingen
αποστολές	zendingen
αποστολές	missies
κυριακή	zondag
κυριακή	sunday
βουνό	berg
ανθρώπινη	menselijk
ανθρώπινη	menselijke
ανθρώπινη	mens
πωλήσεις	verkopen
πωλήσεις	verkoop
παραμείνει	blijven
ηλείας	elis
