mont	mont
dopuszczalna	aktsepteeritav
dopuszczalna	vastuvõetav
spada	langeb
spada	kukub
spada	falls
spada	langeb
dramatyczny	dramaatiline
siódmego	seitsmes
zapasy	varud
zapasy	tarned
zapasy	tarvikud
zapasy	varud
zapasy	maadlus
zapasy	varu
zapasy	varude
żyły	veenid
żyły	veeni
cesarzem	imperaator
cesarzem	keiser
organiczny	orgaaniline
organiczny	orgaanilised
organiczny	orgaaniliste
chrześcijaństwo	kristlus
make	make
instrukcji	juhised
instrukcji	juhend
instrukcji	juhendid
hope	loodan
hope	lootus
zgoda	nõusolek
zgoda	leppis
zgoda	kokkulepitud
zgoda	nõusolek
face	näoga
face	näo
face	nägu
face	face
opada	kukub
opada	falls
opada	langeb
genewie	genfi
genewie	genfis
ojców	isad
ojców	isad
zapewnienie	tagades
zapewnienie	tagamine
zapewnienie	tagades
zapewnienie	tagada
zapewnienie	tagama
zapewnienie	kinnitused
barwa	värv
barwa	värvi
barwa	värvus
barwa	värv
barwa	värvi
wspomnień	mälestusi
wspomnień	mälestused
inżynieria	inseneri
inżynieria	insenerid
turbo	turbo
sale	koridorid
sale	müük
literaturę	kirjandus
artyleria	suurtükivägi
siatkówki	võrkkesta
siatkówki	võrkkesta
siatkówki	võrkpall
roślinności	taimestiku
design	design
design	disain
design	kavandamine
design	kujundus
sklepy	poed
sklepy	poode
sklepy	kauplused
sklepy	poed
sklepy	kauplustes
sklepy	poode
sklepy	kauplused
maks	max
maks	maks
doradcą	nõuandja
doradcą	nõunik
buffalo	buffalo
uzupełnić	täiendada
prawdopodobieństwo	tõenäosus
prawdopodobieństwo	tõenäosus
zwłoki	laibad
zwłoki	laiba
zwłoki	laip
zwłoki	laip
pokoleń	põlvkondade
wieczny	igavest
wieczny	igavene
przyznaje	tunnistab
przyznaje	möönab
przyznaje	tunnistab
odkryć	paljastada
odkryć	avastusi
odkryć	avastavad
odkryć	avastada
odkryć	avasta
odkryć	avastama
stężenie	kontsentratsioonid
stężenie	kontsentratsioon
stężenie	koondumine
stężenie	keskendumine
stężenie	kontsentratsioon
zrobione	võetud
zrobione	tehtud
zrobione	tehtud
przyjmując	eeldades
rozbił	puruks
inżynierów	insenerid
bonaparte	bonaparte
odwołany	tühistatud
odwołany	katkestatud
odwołany	tühistatud
odwołany	katkestatud
żyła	elasin
żyła	elatud
żyła	elanud
żyła	elas
żyła	veeni
uczestniczy	osaleb
zjednoczenie	ühtsus
zjednoczenie	ühtsuse
zjednoczenie	ühtlustamine
zjednoczenie	kokkutulek
wnioski	rakendused
wnioski	taotlused
wnioski	nõudmised
wnioski	taotlused
wnioski	järeldus
wnioski	järeldused
wnioski	kokkuvõte
wnioski	järeldused
podłoża	substraadid
rak	vähk
luksemburga	luksemburg
luksemburga	luxembourg
luksemburga	luksemburgi
radiowy	raadio
radiowy	radio
emi	eri
somerset	somerset
atlantyku	atlandi
atlantyku	atlantic
pytaj	küsi
pytaj	küsige
ronald	ronald
parki	pargi
parki	park
parki	pargid
konstrukcje	konstruktsioonid
konstrukcje	struktuurid
hong	hong
rain	vihm
rain	rain
jam	moos
jam	moosi
połączyć	ühendamine
połączyć	ühenda
połączyć	kombineerimine
połączyć	kombineerida
pozytywne	positiivsed
pozytywne	positiivse
pozytywne	positiivne
pętli	silmus
pętli	loop
historie	lugusid
historie	lood
historie	jutud
sheffield	sheffield
intensywnie	pingeline
intensywnie	intensiivne
intensywnie	intensiivselt
intensywnie	intensiivselt
niepełnosprawnych	keelatud
niepełnosprawnych	puudega
niepełnosprawnych	puudega
magnus	magnus
kolejce	järjekorras
przejęcia	omandamine
przejęcia	ülevõtmine
libii	liibüa
fizyka	füüsika
islamu	islam
naczelnik	vanglaülem
sporów	vaidlused
jeremy	jeremy
nagrobek	hauakivi
nagrobek	haud
nagrobek	haua
nagrobek	hauakivi
haiti	haiti
haiti	haiti
rozmieszczenie	kasutuselevõtt
rozmieszczenie	paigutus
spektakl	vaatemäng
przekształcenia	teisendused
dłoni	palmi
dłoni	peopesa
dłoni	palm
wiara	faith
wiara	usk
wiara	usku
jesień	sügis
jesień	kukkumine
jesień	kuku
rejestracji	registreerimine
myślenia	mõtlemine
myślenia	mõeldes
myślenia	mõtled
myślenia	mõtleb
zmiennych	muutujad
prześladowań	tagakiusamine
kolorado	colorado
bezpośredni	otsene
bezpośredni	vahetu
bezpośredni	direct
bezpośredni	otsesed
błony	membraanide
derby	derby
głębokie	sügav
głębokie	deep
głębokie	sügavale
przejęcie	ülevõtmine
przejęcie	omandamine
przejęcie	soetamine
pieszych	jalakäijate
pieszych	jalakäijate
laurent	laurent
przedstawiona	esitletud
przedstawiona	esitatud
plakat	plakat
plakat	plakati
inicjatywa	algatuse
inicjatywa	algatus
bohaterka	kangelanna
palermo	palermo
wdowa	lesk
cole	cole
kulturowe	kultuurilised
kulturowe	kultuuriline
prywatny	reamees
prywatny	privaatne
prywatny	era
prywatny	erasektori
usuwania	kõrvaldamise
usuwania	kõrvaldamine
boliwii	boliivia
boliwii	boliivia
wyrażenia	väljendid
wyrażenia	laused
wyrażenia	fraase
wyrażenia	väljendid
wyrażenia	väljend
wyrażenia	väljendus
gazy	gaasid
gazy	gaza
edu	edu
nasion	seemned
nasion	seeme
nasion	seeme
flora	flora
śródziemnego	vahemere
śródziemnego	vahemeri
siódme	seitsmes
starsza	vanem
starsza	vanem
starsza	vanemad
esp	esp
porównania	võrdlemine
porównania	võrdlus
porównania	võrdlusi
phillips	phillips
seine	seine
antwerpii	antwerpeni
poczęcia	kontseptsioon
poczęcia	kontseptsiooni
chaos	kaos
zarzut	väide
dziób	nokk
ustaw	komplekti
ustaw	komplekt
ustaw	määra
ustaw	seadis
dialog	dialoog
dialog	dialoogi
palace	palee
palace	palace
sztuczne	kunstlik
baltimore	baltimore
uwięziony	vangistatud
uwięziony	vangistati
uwięziony	lõksus
ogrodzie	aia
ogrodzie	aed
robertson	robertson
apple	õun
apple	apple
apple	õuna
iwona	yvonne
ogranicza	piirab
galaktyk	galaktikate
wiosna	kevad
rządowe	valitsus
śpiewa	laulab
śpiewa	laulmine
przekonany	veendunud
kaliber	kaliibriga
kaliber	kaliibriga
jessica	jessica
bibliotekę	raamatukogu
bibliotekę	teegi
moritz	moritz
wyjaśnić	seleta
wyjaśnić	selgita
wyjaśnić	selgitada
orbitę	orbiidile
orbitę	orbiidil
mohamed	mohamed
osobowość	isiksus
osobowość	isikupära
ciężki	rasked
ciężki	raske
zarejestrowany	registreeritud
zarejestrowany	registreerinud
zarejestrowany	salvestatud
zależność	sõltuvust
zależność	sõltuvus
zależność	sõltuvust
zależność	sõltuvus
child	laps
child	lapse
oddanie	pühendumus
oddanie	pühendumus
oddanie	pühendumust
podejścia	lähenemisviise
podejścia	lähenemine
podejścia	lähenemisviis
podejścia	lähenemisviisi
okładki	kata
okładki	katke
okładki	katta
okładki	katma
okładki	hõlmab
okładki	katted
podmiot	teema
podmiot	subjekti
podmiot	subjekt
podmiot	üksus
url	url
rzymian	roomlased
zaproszony	kutsus
zaproszony	kutsutud
zbiorowe	kollektiivse
zbiorowe	kollektiiv
zbiorowe	kollektiivne
reprezentujący	esindavad
reprezentujący	esindab
reprezentujący	esindav
wież	tornid
ostro	karm
kość	luud
kość	kont
kość	luu
kość	luude
sucha	kuivaks
sucha	kuivad
sucha	kuiv
współpracownik	partner
lokomotywy	vedurite
lokomotywy	veduri
zagrzeb	zagreb
bibliotek	raamatukogude
kalisz	kalisz
stawy	tiigid
stawy	liigeste
skamieniałości	fossiilid
księżniczki	printsess
księżniczki	printsessid
kopiowania	kopeerimine
techniczna	tehnilised
techniczna	tehniline
świadomość	teadvuse
świadomość	teadvus
świadomość	teadlikkus
świadomość	teadlikkust
miles	miles
miles	miili
mongolii	mongoolia
smak	maitsed
smak	maitse
smak	maitse
utrata	kaotamine
utrata	kahjum
utrata	kaotus
weber	weber
zatwierdzony	valideeritud
zatwierdzony	kinnitatud
zatwierdzony	heakskiidetud
potocki	potocki
michelle	michelle
baden	baden
przestępstwa	kuritegude
przestępstwa	kuriteod
przestępstwa	kuritegevus
przestępstwa	kuriteod
przestępstwa	kuritegu
przestępstwa	kuritöö
alma	alma
jutro	homme
ostre	teravad
ostre	sharp
ostre	terav
ostre	vürtsikas
ostre	ägeda
luftwaffe	luftwaffe
szybkość	pöörlemiskiirus
szybkość	kiirus
podgatunki	alamliik
zrozumieć	mõista
pytań	küsimused
software	tarkvara
zatopiony	uppunud
wiktorii	victoria
giorgio	giorgio
alejandro	alejandro
sandra	sandra
wallace	wallace
wellington	wellington
regionalny	regionaalne
regionalny	piirkondlik
regionalny	piirkondlikud
zakonnica	nunna
zakonnica	nunn
następna	järgmiseks
następna	järgmisena
następna	järgmine
następna	next
wyroby	artiklid
wyroby	tooted
strategii	strateegiad
strategii	strateegia
informuje	informeerib
informuje	teavitab
świeckich	ilmaliku
emmy	emmy
nadzoru	järelevalve
nadzoru	järelevalve
nadzoru	järelvalve
nadzoru	järelevalve
satelitarne	satelliit
zabawy	lõbu
zabawy	lõbus
zabawy	fun
tajemnicy	saladust
operatora	operaator
operatora	käitaja
ćwiczeń	harjutusi
ćwiczeń	harjutused
nico	nico
wymiana	asendaja
wymiana	asendus
wymiana	asendamine
wymiana	vahetus
przeznaczenia	saatuse
przeznaczenia	saatus
przeznaczenia	saatuse
przeznaczenia	saatus
łuk	kaar
łuk	kaare
łuk	arch
łuk	kaar
łuk	vibu
łuk	kummardus
poprawnie	korrektselt
poprawnie	õigesti
lucie	lucie
atlancie	atlanta
atlancie	atlantas
regionalna	regionaalne
regionalna	piirkondlik
regionalna	piirkondlikud
smoka	lohe
smoka	draakon
opisano	kirjeldas
opisano	kirjeldatud
tajne	saladus
tajne	salajane
tajne	secret
tajne	liigitatud
tajne	klassifitseeritud
tajne	salastatud
julius	julius
ciepło	kuumus
ciepło	soojus
ciepło	soojuse
ciepło	soojad
ciepło	sooja
ciepło	soe
ciepło	soojus
alexandre	alexandre
rozwiązać	lahendada
rozwiązać	lahenda
rozwiązać	lahenda
rozwiązać	lahendada
ilustracje	illustratsioonid
aniołów	inglid
wycofanie	tagasivõtmine
wycofanie	tühistamise
gość	külastaja
gość	külaline
gość	kutt
gość	guy
gość	külaline
fale	laine
fale	lained
fale	laineid
statut	põhikiri
statut	põhikiri
dochodów	sissetulek
dochodów	tulu
strażnik	eestkostja
strażnik	hooldaja
strażnik	kaitsja
strażnik	valvur
strażnik	valvur
szerokiej	laia
koszalin	koszalin
dyplomatyczne	diplomaatiline
częstotliwość	esinemissagedus
częstotliwość	sagedus
too	liiga
podyplomowe	magistriõppe
matematyka	matemaatika
matematyka	matemaatika
matematyka	matemaatiline
matematyka	matemaatika
wbc	wbc
berkeley	berkeley
rydze	riia
wiarę	faith
wiarę	usk
wiarę	usku
kostki	pahkluu
rozbudowa	laiendamine
rozbudowa	pikendamine
rozbudowa	laiendus
rozbudowa	pikendamise
rozbudowa	laiendamine
rozbudowa	laieneb
rozbudowa	laiendamine
rozbudowa	laienemine
nowoczesne	tänapäeva
nowoczesne	moodne
nowoczesne	kaasaegne
analogicznie	sarnaselt
analogicznie	samamoodi
emily	emily
ostateczny	ülim
ostateczny	lõplik
fin	fin
clinton	clinton
czwartek	neljapäev
eduard	eduard
ukraińców	ukrainlased
nauczanie	õpetamine
nauczanie	õpetamise
rejestr	registreerida
rejestr	register
rejestr	registrisse
rejestr	registreeru
rejestr	register
rejestr	kantselei
holowania	pukseerimiseks
koch	koch
rzadkie	harv
rzadkie	harva
rzadkie	haruldased
rzadkie	haruldane
syntezy	sünteesi
przemysłowy	tööstusliku
przemysłowy	tööstus
przemysłowy	tööstuslik
słup	sammas
słup	samba
doradca	nõustaja
doradca	nõunik
doradca	konsultant
doradca	nõuandja
doradca	nõunik
uderzył	hit
uderzył	löö
uderzył	tabas
audi	audi
nsdap	nsdap
oskarżenia	süüdistus
oskarżenia	süüdistusi
oskarżenia	süüdistused
arabii	araabia
panie	issand
panie	daamid
kong	kong
tradycję	traditsioon
tradycję	traditsioonid
cali	cali
cali	tolli
edgar	edgar
twoja	sinu
twoja	teie
twoja	sinu
dominuje	domineerib
jensen	jensen
chrzest	ristimine
chrzest	ristimine
fia	fia
przegrana	kaotus
przegrana	kaotamine
potomków	järglased
england	inglismaal
england	inglismaa
dee	dee
renata	renata
asystenta	abiline
asystenta	assistent
podkategorii	alamkategooriad
podkategorii	alamkategooria
wagon	vanker
wagon	vagun
zniszczyć	hävita
zniszczyć	hävitamine
zniszczyć	hävitada
traktuje	kohtleb
dialogu	dialoog
dialogu	dialoogi
odkrywa	paljastab
missisipi	mississippi
powodując	põhjustades
historycznie	ajalooliselt
christine	christine
marynarka	mereväe
marynarka	merevägi
marynarka	jope
marynarka	pintsak
marynarka	jakk
stężenia	kontsentratsioonid
stężenia	kontsentratsioon
stężenia	koondumine
stężenia	keskendumine
stężenia	kontsentratsioon
wyjaśnienie	seletus
wyjaśnienie	selgitus
wyjaśnienie	selgitamine
wyjaśnienie	selgitus
polo	polo
czynne	aktiivne
czynne	aktiivsed
odbiór	üle
odbiór	vastuvõtmine
odbiór	vastuvõtmine
odbiór	vastuvõtt
represji	repressioonide
wicehrabia	vikont
czeskie	tšehhi
ashley	ashley
obywatele	kodanikud
obywatele	kodanikud
obywatele	kodanik
piętro	korrus
piętro	põrand
salon	lounge
salon	salong
salon	salongis
ain	ain
mięsa	liha
czynnik	teguri
czynnik	tegur
czynnik	faktor
speedway	speedway
mechaniczne	mehaanilised
mechaniczne	mehaaniline
nbc	nbc
wasilij	vassili
podłoże	substraat
podłoże	maapind
mauzoleum	mausoleum
butler	butler
butler	ülemteener
butler	teener
liczebności	arvukuse
liczebności	arvukus
obserwuje	jälgides
tunezji	tuneesia
samuela	samuel
paliwo	kütus
paliwo	kütuse
paliwo	bensiin
piłsudski	piłsudski
skuteczności	tõhusus
skuteczności	efektiivsus
skuteczności	tõhusus
skuteczności	efektiivsus
zatrudnienia	tööhõive
ren	ren
ren	rein
ren	reini
grey	hallid
grey	hall
grey	grey
tokyo	tokyo
okno	aken
okno	akna
uroczyście	pidulikult
uroczyście	pühalikult
kolumbia	columbia
kolumbia	kolumbia
kolumbia	colombia
cameron	cameron
piw	õlled
germain	germain
glenn	glenn
treningi	koolitus
treningi	koolitused
treningi	väljaõpe
treningi	treeningud
prosi	küsib
prosi	palub
kwiat	õis
kwiat	lill
kwiat	õis
kwiat	lilleke
wieki	vanused
wieki	sajandeid
wieki	sajandite
aaron	aaron
operacyjnych	tegutsevate
council	nõukogu
camp	laagri
camp	laager
camp	laagris
fabio	fabio
okrążenie	sülle
wojciechowski	wojciechowski
ręczny	pihuarvuti
komiksów	koomiksid
komiksów	koomikseid
mann	mann
zwykły	korrapärane
zwykły	regulaarsed
zwykły	tavaline
zwykły	korrapärased
zwykły	regulaarne
misje	missioonid
misje	missioonide
misje	missioon
wytwarza	toodab
trzyma	hoiab
demokratów	demokraadid
demokratów	demokraat
pokonany	löödud
pokonany	peksti
pokonany	võidetud
pokonany	löödud
norm	normid
norm	standardid
norm	norm
standardy	standardid
poprosił	küsis
poprosił	palus
poprosił	küsitud
węgiel	süsi
węgiel	kivisüsi
węgiel	süsi
węgiel	süsinik
bass	bass
zamość	zamość
automatyczna	automaat
automatyczna	automaatsed
automatyczna	automaatne
aspekty	aspekte
aspekty	aspektid
aspekty	aspekti
aspekty	aspekt
prosto	sirge
prezentacji	tutvustus
prezentacji	esitus
prezentacji	esitlus
prezentacji	esitluse
prezentacji	esitusviis
prezentacji	ettekanded
prezentacji	ettekandeid
stefano	stefano
domeny	domeeni
domeny	valdkond
dame	dame
pracujący	töötamine
wzory	mudelid
wzory	modellid
wzory	mustrid
wzory	kavandid
strunowce	keelikloomad
joel	joel
porównanie	võrdlemine
porównanie	võrdlus
porównanie	võrdlemine
porównanie	võrdle
dell	dell
ewy	eve
ewy	eeva
fra	fra
osobisty	isiklik
osobisty	isiklikud
carmen	carmen
montgomery	montgomery
kompozytorów	heliloojate
oun	kns
jądro	kerneli
jądro	tuum
jądro	munandid
jądro	munand
jądro	core
jądro	tuum
jądro	tuuma
następcę	järglane
następcę	järeltulija
salomona	solomon
salomona	saalomoni
pearl	pearl
pearl	pärl
pearl	pärli
wywołało	käivitatud
wiktoria	viktoria
wiktoria	victoria
przodków	esivanemad
chińskie	hiina
chińskie	hiinlased
kielicha	karikas
lodu	jää
lodu	ice
lodu	jääd
liber	liber
przydatne	kasulikud
przydatne	kasulik
jowisza	jupiter
zaangażowanie	kihlus
zaangażowanie	kaasamine
zaangażowanie	kaasatus
zaangażowanie	pühendumus
zaangażowanie	kohustuse
zaangażowanie	pühendumine
zaangażowanie	kohustus
wer	wer
rzemiosła	käsitöö
kompetencji	pädevus
kompetencji	pädevus
kompetencji	pädevused
zapach	lõhn
zapach	lõhna
zapach	lõhn
zapach	lõhn
zapach	lõhna
żyjący	elamine
żyjący	elav
rozszerzenie	laienemine
rozszerzenie	laiendamine
rozszerzenie	laienemine
rozszerzenie	laiendamine
rozszerzenie	pikendamine
rozszerzenie	laiendus
rozszerzenie	pikendamise
mercury	elavhõbeda
mercury	elavhõbe
konsulat	konsulaat
turków	türklased
prezentowane	esitletud
prezentowane	esitatud
kazań	kaasani
uroczyste	pühalik
uroczyste	pidulik
greckie	kreeka
venus	veenus
armata	kahur
homo	homo
herbie	herbie
wien	wien
bergen	bergeni
produkuje	toodab
ciemne	tume
lokalnie	kohalikult
lokalnie	lokaalselt
lokalnie	kohapeal
zawarty	sisaldas
wymagane	taotletud
wymagane	nõutud
wymagane	taotles
wymagane	soovitud
wymagane	nõutud
wymagane	nõutavad
wymagane	vajalik
wymagane	nõutav
metry	meetrit
metry	meetri
metry	meetrit
bit	bit
bomba	pomm
tunelu	tunnel
ekspertów	eksperdid
ekspertów	eksperdi
ekspertów	asjatundja
ekspertów	ekspert
sparta	sparta
misjonarz	misjonäri
dorosłe	täiskasvanud
ściana	müür
ściana	sein
ściana	seina
newton	newton
pzl	pzl
pliki	failid
personelu	personal
personelu	töötajad
personelu	töötajad
personelu	personal
con	con
kandydaturę	kandidatuuri
tylny	tagumised
tylny	tagaosa
tylny	tagumine
tylny	tagant
tylny	taga
wiązanie	siduv
wiązanie	siduvad
wiązanie	sidumine
wiązanie	side
wiązanie	bond
liverpool	liverpooli
emanuel	emanuel
dublin	dublini
dublin	dublinis
przeglądu	läbivaatamine
przeglądu	ülevaatus
przeglądu	läbivaatus
teoretyk	teoreetik
andre	andre
andre	andré
tymczasowego	ajutine
niebie	taevas
niebie	sky
niebie	taevas
nocny	öised
nocny	öine
nocny	õhtu
nocny	öö
nocny	ööd
gleb	muld
umysłu	meel
umysłu	meele
umysłu	mõistus
josh	joshi
josh	josh
gwatemali	guatemala
gwatemali	guatemala
zastrzeżenia	vastuväited
sądy	kohtusüsteemi
sądy	kohtud
jasności	selgust
jasności	selguse
jasności	selgus
jasności	heleduse
traktowane	ravitud
traktowane	töödeldud
sobota	laupäev
sobota	laupäeval
zajęte	hõivatud
zajęte	hõivatud
zajęte	okupeeritud
wrogów	vaenlased
zaleca	soovitab
chirurgii	kirurgia
chirurgii	lõikus
chirurgii	operatsioon
chirurgii	kirurgilise
uczucia	tundeid
uczucia	tunded
elektronów	elektron
nintendo	nintendo
filozoficzne	filosoofiline
armstrong	armstrong
cezar	caesar
zainteresowań	huve
zainteresowań	huvid
klasycznego	klassikalised
klasycznego	klassika
klasycznego	klassikalise
klasycznego	klassikaline
podłogi	põrandad
podłogi	parketi
komety	komeet
komety	komeedid
lahti	lahti
boca	boca
piasku	liiv
piasku	liiva
prowadzące	juhtiv
oznaczone	märgitud
oznaczone	märgistatud
oznaczone	tähistatud
oznaczone	märgitud
oznaczone	märgistatud
nestor	nestor
sodu	naatrium
sodu	naatriumi
leśnictwa	metsanduse
leśnictwa	metsandus
tempo	tempo
tempo	tempo
językowej	keelelise
konfrontacji	vastasseis
volkswagen	volkswagen
zrozumienia	arusaamine
zrozumienia	mõistmist
zrozumienia	mõistmine
zrozumienia	arusaam
ronnie	ronnie
przeznaczenie	sihtkoht
przeznaczenie	saatuse
przeznaczenie	saatus
przeznaczenie	saatuse
przeznaczenie	saatus
przeznaczenie	eesmärk
przeznaczenie	otstarve
biblia	piibel
naród	rahvus
soczi	sotši
trwało	kestis
liderów	liidrid
liderów	juhid
sonda	sond
warta	väärt
zmienione	vaadatud
zmienione	muudetud
zmienione	muutunud
zmienione	muutis
zmienione	muudetud
zmienione	modifitseeritud
zmienione	muudetud
zmienione	muudetud
sin	patu
sin	patt
meyer	meyer
postawa	hoiak
postawa	suhtumine
postawa	hoiak
rozpoznanie	luure
rozpoznanie	tunnustamine
rozpoznanie	tunnustus
rozpoznanie	kajastamine
rozpoznanie	diagnoos
rozpoznanie	diagnoosi
uzasadnienia	põhjendused
ciekawy	uudishimulik
dale	dale
potrzebuje	vaja
potrzebuje	vajadus
potrzebuje	vajadused
potrzebuje	vajab
chronologia	kronoloogia
forever	igaveseks
forever	igavesti
cat	kass
cat	cat
wydawcy	kirjastajad
wydawcy	kirjastaja
wydawcy	väljaandja
biuletyn	uudiskiri
biuletyn	bülletään
freedom	vabadus
adaptacji	kohandused
delegatów	delegaadid
yang	yang
fabrykę	vabrik
fabrykę	tehas
ekran	ekraan
ekran	ekraani
burbon	viski
dołączyła	liitunud
dołączyła	liitus
dołączyła	ühines
sal	sal
lucy	lucy
sebastiana	sebastian
allan	allan
walczyli	võitlesid
ostry	teravad
ostry	sharp
ostry	terav
ostry	ägeda
berger	berger
równoległy	paralleelsed
równoległy	paralleelne
równoległy	paralleelselt
edytuj	edit
edytuj	muuda
edytuj	redigeerimine
wells	wells
organizacyjnych	organisatsiooniline
fizyczna	füüsikalised
fizyczna	füüsiline
fizyczna	füüsilised
fizyczna	füüsikaline
fizyczna	füüsilise
możliwy	võimalikud
możliwy	võimalik
oświetlenie	valgustus
oświetlenie	valgustus
ekspozycja	kokkupuute
ekspozycja	kokkupuude
konsul	konsul
clarke	clarke
ograniczeń	piirangud
protokół	protokoll
krążek	puck
zabezpieczenie	tagatis
zabezpieczenie	tagatise
alain	alain
astronomii	astronoomia
protesty	protest
protesty	protesti
protesty	protestid
siedliska	elupaikade
siedliska	elupaikade
siedliska	elupaiga
ciemności	pimedus
ahmed	ahmed
ahmed	ahmad
anatolij	anatoli
anatolij	anatoli
płótnie	lõuend
gerhard	gerhard
generacja	põlvkonna
generacja	generatsioon
generacja	põlvkond
modyfikacji	muutmine
modyfikacji	muudatused
karate	karate
przybyła	saabusid
przybyła	saabunud
przybyła	saabus
kapitału	pealinn
kapitału	kapital
foster	foster
harvey	harvey
płatki	kroonlehed
płatki	helbed
płatki	teravili
płatki	teravilja
płatki	helbed
krytykę	kriitikat
krytykę	kriitika
krytykę	kriitika
eugene	eugene
wspomniany	mainis
wspomniany	mainitud
wspomniany	mainiti
druk	trükkimine
druk	trüki
druk	trükkimine
burza	äikesetorm
burza	torm
burza	tormi
burza	storm
najbliższych	lähim
tragedii	tragöödiad
tragedii	tragöödia
wystawę	näitus
edwards	edwards
nowoczesny	tänapäeva
nowoczesny	moodne
nowoczesny	kaasaegne
nowoczesny	tänapäeva
nowoczesny	kaasaegne
posterunek	jaamas
posterunek	jaam
posterunek	jaama
grobie	haud
grobie	haua
grobie	haud
grobie	hauda
grobie	haua
louisa	louisa
utah	utah
guillermo	guillermo
dochody	tulud
dochody	sissetulek
dochody	tulu
dochody	tulud
dochody	tulu
ruth	ruth
piętra	põrandad
tango	tango
zorganizowane	korraldatud
zorganizowane	organiseeritud
zorganizowane	organiseeritud
szerzej	laiemalt
szerzej	laiem
szerzej	laiema
szerzej	laiem
szerzej	laiema
towarowy	kaubavedu
bukareszcie	bukaresti
przyjaźń	sõprus
przyjaźń	sõpruse
przyjaźń	sõprust
gotowy	valmis
cywilów	tsiviilisikud
med	med
body	keha
higgins	higgins
archeologii	arheoloogia
archeologii	arheoloogia
zarejestrowane	registreeritud
zarejestrowane	registreerinud
zarejestrowane	salvestatud
crystal	crystal
crystal	kristall
dzwon	kella
dzwon	belli
dzwon	bell
rozmowa	intervjuu
rozmowa	intervjuud
rozmowa	vestlus
marcelo	marcelo
uzupełnienia	täiendab
uzupełnienia	täiendus
uzupełnienia	täiendused
toro	toro
lampy	lambi
lampy	lamp
lampy	latern
lampy	lampi
lampy	lambid
dzwony	kellad
zakup	ostu
zakup	ostmine
zakup	ost
zakup	ostmine
zakup	ostud
curtis	curtis
spirit	vaim
leicester	leicester
zorganizowany	korraldatud
zorganizowany	organiseeritud
zorganizowany	organiseeritud
gazet	ajalehed
arabski	araabia
arabski	araabia
arabski	araabia
kocha	armastab
lin	lin
lin	köied
leslie	leslie
lima	lima
singles	vallalised
generałowie	kindralid
naprzeciw	vastand
naprzeciw	vastupidine
procesor	protsessor
procesor	töötleja
procesor	protsessor
procesor	cpu
garcia	garcia
garcia	garcía
zimbabwe	zimbabwe
bach	bach
wzajemnie	vastastikku
bird	linnu
bird	lind
bird	linnuke
bird	bird
pokolenie	põlvkonna
pokolenie	generatsioon
pokolenie	põlvkond
pokolenie	põlvkondade
uzbrojony	relvastatud
gun	püss
gun	relv
przybywa	saabub
przybywa	tuleb
botanik	botaanik
samantha	samantha
brody	brody
szymański	szymański
spożywczy	toiduaine
palma	palma
zimy	talv
zimy	winters
six	kuus
poziomy	horisontaalsed
poziomy	horisontaalne
poziomy	tasemed
wyrażenie	fraas
wyrażenie	väljend
wyrażenie	väljend
wyrażenie	väljendus
legion	leegion
męczennika	märter
ustalenie	määramine
ustalenie	kindlaksmääramine
wyjazd	lahkumas
wyjazd	lahkub
wyjazd	lahkumine
wyjazd	välju
wyjazd	väljumine
wyjazd	väljapääs
wyjazd	lahkumine
wyjazd	väljumine
wyjazd	trip
wyjazd	reis
chana	chan
discovery	discovery
discovery	avastus
discovery	avastamine
rozdzielczości	resolutsioon
rozdzielczości	eraldusvõime
rozdzielczości	resolutsiooni
rozdzielczości	lahendamine
rozdzielczości	lahutus
dekady	aastakümnete
dekady	aastakümneid
dekady	aastakümne
zmniejszenia	vähenda
zmniejszenia	vähendada
pełen	täis
pełen	täielik
wodoru	vesinik
weekend	weekend
weekend	nädalavahetusel
weekend	nädalavahetus
weekend	nädalalõpp
mika	mike
mika	mika
niebezpieczne	ohtlikud
niebezpieczne	ohtlik
niebezpieczne	ohtlikud
niebezpieczne	ohtlik
zorganizowana	korraldatud
zorganizowana	organiseeritud
zorganizowana	organiseeritud
otoczenie	keskkond
otoczenie	ümbruses
otoczenie	ümbrus
restauracja	restoran
wizji	nägemused
wizji	nägemus
wizji	visioon
wizji	nägemine
bojowników	hävitajad
bojowników	võitlejad
przechowywany	säilitatud
przechowywany	salvestatud
przechowywany	ladustatud
afganistanie	afganistan
afganistanie	afganistani
owen	owen
southern	lõuna
pedersen	pedersen
luksemburg	luksemburg
luksemburg	luxembourg
luksemburg	luksemburgi
zmieniony	muudetud
zmieniony	muutunud
zmieniony	muutis
zmieniony	muudetud
zmieniony	modifitseeritud
zmieniony	muudetud
zmieniony	muudetud
fisher	fisher
nachylenie	kalle
zbawiciela	päästja
uczestniczyć	osale
uczestniczyć	osalema
beat	peksa
kończyny	jäseme
kończyny	jäsemed
kończyny	jäsemed
bonn	bonni
mile	miil
mile	miili
mile	miles
mile	miili
obywatela	kodanik
pancernik	lahingulaev
pancernik	sõjalaev
komiks	koomiksid
komiks	koomikseid
komiks	koomiks
mass	missa
mass	massi
mass	mass
rozumie	mõistab
cząstki	osakesed
cząstki	osakeste
cząstki	osakesed
cząstki	osake
wystrój	sisekujundus
drogowy	maantee
drogowy	tee
drogowy	road
morderstwo	mõrv
serhij	sergi
otrzymaniu	vastuvõtmine
