din	от
anchetă	разследване
anchetă	запитване
biologic	биологичен
biologic	биологично
biologic	биологични
biologic	биологична
biologic	биологично
biologic	биологически
cetățenie	националност
cetățenie	гражданство
cetățenie	гражданство
mesajele	послания
mesajele	съобщения
fructele	плодове
fructele	плод
fructele	плодове
cronicile	хрониките
mormintele	гробове
mormintele	гробовете
mormintele	грейвс
newcastle	нюкасъл
classic	класик
classic	класическо
classic	класическа
classic	класика
classic	класически
spațiile	интервали
spațiile	помещения
spațiile	пространства
desi	деси
desi	макар
desi	макар
videoclipuri	видеоклипове
videoclipuri	клипове
ferma	фермата
ferma	ферма
ferma	стопанство
bear	мечок
bear	беър
bear	мече
bear	мечо
bear	мечка
facilități	съоръжения
facilități	съоръженията
agrement	отдих
aniversarea	юбилей
aniversarea	годишнина
aniversarea	годишнината
leningrad	ленинград
argentinian	аржентинец
argentinian	аржентински
argentinian	аржентина
tolkien	толкин
photo	снимка
photo	снимката
photo	фото
agenție	агенция
agenție	агенцията
continentale	континентална
episcopi	епископи
genetice	генетична
genetice	генетични
genetice	генетичен
genetice	генетично
sinonim	синоним
cincizeci	петдесет
cincizeci	fifty
antologii	антологии
cerro	серо
amazon	амазонка
amazon	амазония
locomotive	локомотиви
locomotive	локомотив
aliată	съюзническите
radiații	лъчение
radiații	радиация
radiații	облъчване
candidatura	кандидатурата
candidatura	кандидатура
minister	министерство
minister	министерството
manfred	манфред
crezând	вярвайки
simone	симон
simone	симона
typhlops	typhlops
explorer	изследовател
bila	топка
bila	бал
bila	бол
amiens	амиен
accidente	инциденти
accidente	злополуки
accidente	аварии
accidente	произшествия
vita	вита
ricardo	рикардо
distrugere	унищожаване
distrugere	разрушение
distrugere	разрушения
distrugere	унищожение
distrugere	разрушаване
minorităților	малцинства
minorităților	малцинствата
bucătăria	кухня
bucătăria	кухнята
atom	атом
atom	атома
stella	стела
organică	органични
organică	органична
organică	органичен
organică	органично
yoga	йога
orală	орален
orală	орално
orală	перорално
orală	перорален
stârnit	възбуден
coloniile	колонии
simpson	симпсън
anders	андерс
comenzi	команди
comenzi	командите
comenzi	нареждания
comenzi	заповеди
comenzi	поръчки
dima	дима
misterul	мистерия
misterul	мистерията
misterul	загадка
minutul	минута
muncitor	работник
nebun	луд
nebun	луда
nebun	лудо
nebun	луди
nebun	лудост
minimum	минимален
minimum	минимално
minimum	минимална
minimum	минимум
naruto	наруто
taxi	такси
taxi	такси
secțiunile	секции
secțiunile	участъци
secțiunile	раздели
curajul	смелост
curajul	кураж
formală	официален
formală	формално
formală	официално
formală	официална
wembley	уембли
intense	интензивни
intense	интензивна
intense	напрегнато
intense	интензивен
intense	интензивно
logan	логън
logan	лоугън
logan	лоуган
logan	логан
fiicele	дъщери
fiicele	дъщерите
earl	ърл
prezentator	водещ
expunere	излагане
expunere	облъчване
expunere	експозиция
lima	лима
margine	ръба
margine	ръб
șarpe	змия
șarpe	снейк
șarpe	змия
convenție	конвенция
convenție	конгрес
zhu	зу
calificări	квалификации
calificări	квалификация
calificări	квалификациите
calificări	квалификациите
dorind	пожелание
dorind	желаещи
dorind	желаейки
varga	варга
israeliană	израелски
szatmár	сатмар
emilian	емилиян
răspunsuri	отговори
răspunsuri	отговори
răspunsuri	отговори
irlandeză	ирландски
irlandeză	ирландска
irlandeză	ирландци
irlandeză	ирландско
magazinul	магазин
magazinul	съхранение
stepă	степ
sfaturi	съвети
sfaturi	съвет
sfaturi	съвети
petrecere	парти
petrecere	party
petrecere	купон
petrecere	партия
organic	органични
organic	органична
organic	органичен
organic	органично
holocaust	холокоста
expunerea	излагане
expunerea	облъчване
expunerea	експозиция
freedom	свобода
deutschen	deutschen
volga	волга
încălcarea	нарушение
prioritate	приоритетни
prioritate	приоритетна
prioritate	приоритет
simptomele	симптоми
simptomele	симптомите
athos	атос
comedia	комедията
comedia	комедия
partizanii	партизаните
partizanii	партизани
redactarea	изготвяне
dialect	диалект
dialect	говор
turing	тюринг
gravură	гравиране
gravură	гравиране
renovare	ремонти
renovare	ремонт
monarhie	монархия
monarhie	монархията
cerințe	изисквания
delegat	делегиран
delegat	делегирани
delegat	делегиране
delegat	делегира
porc	свински
porc	свинско
porc	прасе
porc	свиня
cerebral	мозъчен
afghanistan	афганистан
benz	бенц
imposibilă	невъзможно
imposibilă	невъзможен
imposibilă	невъзможна
autonomia	самостоятелност
autonomia	автономия
mister	мистерия
mister	мистерията
mister	загадка
chuck	чък
cristale	кристали
cristale	кристалите
cristale	кристъл
cristale	кристална
cristale	кристал
cristale	кристално
richmond	ричмънд
agrară	аграрна
nobilimea	благородство
evidente	очевиден
evidente	очевидна
ptolemeu	птолемей
codex	codex
codex	кодекс
cabinetul	кабинет
cabinetul	шкаф
cabinetul	кабинетът
demonstrație	демо
demonstrație	демонстрация
demonstrație	демонстрации
demonstrație	доказване
arras	арас
crize	припадъци
crize	пристъпи
crize	гърчове
crize	кризите
crize	кризи
partizani	партизаните
partizani	партизани
planck	планк
înguste	тясно
înguste	тясна
înguste	тесни
înguste	тесен
cordoba	кордоба
glorie	слава
glorie	глори
thierry	тиери
annie	ани
stark	старк
substanțial	значителна
substanțial	съществени
substanțial	значително
substanțial	значителни
substanțial	съществено
substanțial	значителен
buletinul	бюлетин
opuse	противоположностите
opuse	противопоставяне
fierbinte	горещи
fierbinte	гореща
fierbinte	горещо
fierbinte	секси
cuceritorul	завоевател
testul	изпитване
testul	тест
ursu	мечок
ursu	беър
ursu	мече
ursu	мечо
ursu	мечка
creaturi	твари
creaturi	създания
creaturi	същества
obama	обама
timbru	печат
sacru	свято
sacru	свещено
sacru	свещена
sacru	свещени
sacru	свещен
word	дума
niceea	никея
anexa	анекс
anexa	приложение
incidentul	инцидент
uzurpator	узурпатор
manu	ману
rennes	рен
scenarii	сценарии
roata	колело
roata	колелото
vers	стих
vers	стихове
oriental	ориенталски
violet	лилава
violet	пурпурно
violet	лилаво
violet	лилав
violet	виолета
violet	вайълет
violet	виолет
yahoo	yahoo
atribuții	задачи
leeds	лийдс
rădăcina	корени
rădăcina	корен
led	led
led	доведе
gutenberg	гутенберг
șoc	шок
cauciuc	каучук
cauciuc	гума
parohie	енория
parohie	париш
parohie	периш
león	леон
ida	айда
ida	ида
panorama	панорама
reducere	намаление
reducere	отстъпка
reducere	отстъпки
reducere	намаление
reducere	намаляване
reducere	редуциране
reducere	редукция
săptămânal	седмични
săptămânal	седмично
săptămânal	седмична
săptămânal	седмичен
fericită	щастлив
fericită	щастливи
fericită	щастлива
fericită	щастливо
fericită	хепи
detaliat	подробно
detaliat	подробен
detaliat	подробна
detaliat	подробни
zboruri	полети
sharon	шарън
enigma	загадка
enigma	енигма
sanda	санда
guinee	гвинеи
guinee	гвинея
aderarea	присъединяване
biografii	биографии
convertit	превръщане
convertit	преобразуване
convertit	превърнати
convertit	преобразуван
amadeus	амадеус
hypericum	hypericum
vinuri	вина
zvonuri	слухове
zvonuri	слухове
protocolul	протокол
protocolul	протоколът
oasele	костите
oasele	кокали
oasele	кости
oasele	боунс
avertizare	предупреждение
lupul	улф
lupul	уолф
lupul	вълк
lupul	вълчо
lupul	волф
metro	метро
metro	метрото
comisii	комисии
comisii	комитети
comisii	комисии
abandonată	изоставени
abandonată	изоставено
abandonată	изоставен
abandonată	изоставена
transferate	прехвърлен
transferate	прехвърлено
transferate	прехвърлени
transferate	преместен
transferate	прехвърлена
trenurile	влакове
trenurile	влаковете
globale	световно
globale	глобална
globale	глобален
globale	глобални
globale	глобално
károly	károly
psihologice	психологически
psihologice	психологическа
psihologice	психологическо
albaneză	албански
albaneză	албанска
albaneză	албанско
simbolizează	символизират
simbolizează	символизира
iarba	трева
iarba	тревата
iarba	трева
iarba	плевел
transformate	трансформирана
yale	йейл
cincisprezece	петнадесет
cincisprezece	петнайсет
orton	ортън
angola	ангола
punte	мостик
punte	мост
punte	бридж
punte	палубата
punte	палуба
punte	тесте
perimetrul	периметър
diaspora	диаспора
rating	рейтинги
rating	рейтинг
rating	квалификация
rating	рейтинг
rating	квалификации
rating	рейтинги
rating	рейтингите
obligația	задължение
obligația	задължения
atlanta	атланта
garnizoana	гарнизон
garnizoana	гарисън
minuni	чудеса
minuni	чудесата
minuni	чудеса
minuni	чудесата
înlocuiește	заменя
înlocuiește	замества
înlocuiește	замяна
înlocuiește	замени
înlocuiește	заместване
naratorul	разказвач
norma	норма
norma	норма
phillips	филипс
enrico	енрико
legionar	легионер
nobililor	благородници
nobililor	благородниците
race	надпревара
race	надбягване
race	състезание
race	раса
confruntare	конфронтация
prietenă	гадже
prietenă	приятелката
prietenă	приятелка
prietenă	приятелка
prietenă	приятелю
prietenă	приятел
tostring	tostring
vicente	висенте
dinamică	динамична
dinamică	динамични
dinamică	динамика
dinamică	динамично
dinamică	динамичен
mahler	малер
aștept	чакаме
aștept	изчакване
aștept	чакане
aștept	чакам
nora	нора
cremona	кремона
planificarea	планиране
medina	медина
observată	наблюдаван
observată	наблюдавано
observată	наблюдавани
observată	наблюдавана
patul	легло
patul	леглото
funcțional	функционално
funcțional	функционален
funcțional	функционални
funcțional	функционална
tribunal	трибунал
tribunal	съдът
tribunal	съд
tribunal	корт
transformări	трансформации
hoteluri	хотели
schema	схема
certificat	сертифицирани
certificat	сертифициран
certificat	удостоверение
certificat	сертификат
certificat	свидетелство
alessandro	алесандро
roți	колела
roți	колелата
biblic	библейски
australiană	австралийски
îndepărtarea	премахване
îndepărtarea	изваждане
îndepărtarea	отстраняване
vorbire	реч
vorbire	говор
alien	извънземна
alien	извънземни
alien	извънземен
alien	извънземно
adaptată	адаптирани
adi	ади
capturarea	улавяне
capturarea	залавяне
capturarea	улови
capturarea	залавянето
capturarea	залавянето
fuziune	сливане
fuziune	синтез
horn	хорн
horn	рог
horn	рога
îngeri	ангелите
îngeri	ангели
freiburg	фрайбург
clopotul	бел
clopotul	камбана
clopotul	звънче
clopotul	звънец
bug	бръмбар
bug	бъг
bug	буболечка
consultant	консултант
rezumat	резюме
rezumat	обобщение
rand	ранд
ilegal	нелегално
ilegal	нелегален
ilegal	незаконен
ilegal	незаконна
ilegal	незаконно
ilegal	незаконни
ilegal	незаконно
ilegal	нелегално
substanța	вещество
substanța	субстанция
substanța	субстанцията
dieppe	диеп
ghana	гана
modest	скромен
modest	скромно
modest	скромна
modest	скромни
modest	скромен
modest	скромно
modest	скромна
modest	скромни
cleopatra	клеопатра
parțiale	частична
parțiale	частични
parțiale	частичен
parțiale	частично
düsseldorf	дюселдорф
eroziune	ерозия
reprezentativ	представителна
reprezentativ	представителен
reprezentativ	представително
reprezentativ	представителни
reprezentativ	представител
circulară	кръгло
alungat	прогонен
alungat	прокуден
privesc	гледане
privesc	гледам
spin	трън
spin	торн
spin	завъртане
spin	въртене
spin	завърти
ferme	ферми
ferme	стопанства
batalioane	батальони
parametru	параметър
parametru	параметри
nobilă	благородник
nobilă	благородни
nobilă	благородно
nobilă	благородна
nobilă	благороден
rocky	роки
bird	птиче
bird	бърд
bird	птичка
bird	птица
fluxul	поток
adelaide	аделаида
palazzo	палацо
lynch	линч
mut	ням
fazele	етапи
fazele	фази
întuneric	тъмна
întuneric	тъмно
întuneric	тъмен
întuneric	мрака
întuneric	мракът
întuneric	тъмнината
întuneric	мрак
întuneric	тъмнина
jurnalism	журналистика
jurnalism	журналистиката
maselor	маси
intenționează	възнамерява
dreyfus	драйфус
stând	седнала
stând	седнал
stând	седящ
stând	седи
neam	потекло
neam	нация
concepute	проектирано
concepute	проектирана
concepute	проектиран
concepute	проектирани
mad	луд
mad	луда
longew	longew
rothschild	ротшилд
finanțat	финансиран
finanțat	финансирана
finanțat	финансирани
finanțat	финансиран
finanțat	финансирани
finanțat	финансирана
enorm	огромен
enorm	огромна
enorm	огромни
prelungit	разширени
prelungit	разширена
prelungit	удължен
prelungit	разширен
prelungit	разширено
prelungit	удължено
prelungit	удължен
prelungit	продължителен
prelungit	продължително
violonist	цигулар
platforme	платформи
spitale	болници
spitale	болниците
mohammed	мохамед
mohammed	мохамед
tracia	тракия
gorbaciov	горбачов
formulat	формулирана
formulat	формулирани
roche	рош
cercuri	кръгове
pretendent	претендент
pretendent	кандидат
mercenari	наемници
planificat	планирани
planificat	планирана
planificat	планирано
planificat	планиран
amalfi	амалфи
sonora	сонора
propulsie	задвижване
mohamed	мохамед
îndeplinirea	изпълняване
aachen	аахен
cititori	читатели
cititori	читателите
prada	плячка
prada	прада
tanzania	танзания
sloboda	слобода
harper	харпър
xxx	xxx
pușcă	пушка
pușcă	карабина
subliniat	подчертано
subliniat	подчерта
subliniat	подчертано
subliniat	подчерта
subliniat	подчертая
subliniat	подчерта
darius	дариус
hmelnițki	хмелницки
rich	рич
rich	богато
rich	богат
rich	богата
rich	богати
orientată	ориентирана
orientată	ориентиран
orientată	ориентирани
automate	автоматична
automate	автоматични
automate	автоматично
automate	автоматичен
role	ролки
role	ролс
role	ролки
role	роли
role	ролкови
coloniale	колониален
patruzeci	четиридесет
patruzeci	forty
strategii	стратегии
abel	абел
abel	ейбъл
grosimea	дебелина
martino	мартино
încoronarea	коронацията
încoronarea	коронясването
îngust	тясно
îngust	тясна
îngust	тесни
îngust	тесен
armonie	хармъни
armonie	хармония
karen	карен
karen	керън
karen	карън
preliminar	предварителна
preliminar	предварителни
preliminar	предварителен
severe	тежки
severe	тежка
completa	пълна
completa	пълно
completa	завършен
completa	пълен
completa	завършено
aston	астън
planta	растение
planta	растителна
planta	завод
căsătorii	браковете
căsătorii	бракове
semnalul	сигнал
controversat	спорни
controversat	спорна
controversat	спорно
controversat	спорен
jamie	джейми
adversar	опонент
adversar	съперник
adversar	противник
adversar	противник
monster	чудовище
monster	чудовището
tonul	тон
tonul	тона
tonul	тон
dol	дол
myspace	myspace
dreptunghiulară	правоъгълна
iuri	юри
iuri	юрий
montate	монтирана
montate	монтирани
montate	монтирано
montate	монтиран
montate	монтирана
montate	монтирани
montate	монтирано
montate	монтиран
bennett	бенет
mila	мърси
mila	милосърдие
mila	милост
mila	мила
judecata	преценка
judecata	осъждане
judecata	преценка
vito	вито
zahir	захир
artur	артър
artur	артур
canalele	канали
comparabil	съпоставими
comparabil	сравнима
comparabil	сравними
comparabil	сравним
jensen	дженсън
mons	монс
batalion	батальона
batalion	батальон
sublocotenent	мичман
selectate	избрана
selectate	избрано
selectate	избрани
selectate	избран
sullivan	съливан
cariere	кариери
cariere	кариери
cariere	кариера
structurale	структурно
structurale	структурни
structurale	структурна
buffalo	бизон
buffalo	бивол
buffalo	бъфало
buffalo	бизони
colonial	колониален
decorate	награден
decorate	награждаван
nathan	нейтън
melinda	мелинда
gil	гил
bailey	бейли
biolog	биолог
experimentală	експериментални
experimentală	експериментална
experimentală	експериментален
experimentală	експериментално
anticipat	очаквана
anticipat	очаквано
anticipat	очакван
comics	комикс
comics	комикси
interesantă	интересна
interesantă	интересно
interesantă	интересни
interesantă	интересен
groase	дебела
groase	плътна
groase	дебело
groase	дебел
mega	мега
valabilă	валидна
valabilă	валидни
valabilă	валиден
valabilă	валидно
corectat	поправено
corectat	коригиран
corectat	поправена
corectat	коригирана
neue	neue
duke	херцог
duke	дук
duke	дюк
ortografie	правописа
ortografie	правопис
structurilor	структури
structurilor	конструкции
structurilor	постройки
grimaldi	грималди
petrovici	петрович
duble	двойна
duble	двойни
duble	двоен
duble	двойно
duble	двойни
duble	двойници
destin	съдба
destin	съдбата
destin	съдба
destin	съдбата
caii	кончета
caii	коне
caii	конете
castele	замъци
guineea	гвинея
suveranitatea	суверенитета
suveranitatea	суверенитет
răcire	охлаждане
răcire	охлаждане
bilete	билетите
bilete	билети
echipat	снабден
echipat	оборудвано
echipat	оборудвани
echipat	оборудван
echipat	оборудвана
filmare	снимам
filmare	снимането
filmare	снимаш
filmare	снимане
beatles	бийтълс
sfantul	сейнт
sfantul	свети
sfantul	светица
sfantul	светец
valabile	валидна
valabile	валидни
valabile	валиден
valabile	валидно
michelle	мишел
brânză	сирена
brânză	кашкавал
brânză	сирене
dovedesc	доказването
dovedesc	доказване
dovedesc	доказвам
americanilor	американците
americanilor	американци
comunicări	комуникации
comunicări	комуникация
comunicări	общуване
comunicări	съобщаване
comunicări	комуникации
explozia	взрив
explozia	експлозия
recepție	прием
recepție	приемане
recepție	рецепция
promovată	подсилена
promovată	подсилени
promovată	повишен
dezastru	катастрофа
dezastru	бедствието
dezastru	бедствия
dezastru	бедствие
nativi	родна
nativi	местни
mangalia	мангалия
granada	гранада
muncitoresc	труда
muncitoresc	трудово
muncitoresc	труд
eilema	eilema
finanțare	финансиране
finanțare	финансиране
finanțare	финанси
finanțare	финансиране
oprirea	спиране
scala	мащаб
scala	скала
scala	скала
janet	жанет
janet	джанет
platou	платото
platou	плато
platou	поднос
vatră	огнище
examen	изпит
gramatica	граматика
departamente	отделите
departamente	управления
departamente	отдели
locus	locus
singer	певецът
singer	певица
singer	сингър
singer	певец
păun	паун
editează	редактиране
shadow	сенки
shadow	сянката
shadow	сянка
gaza	газа
sesiunea	заседание
sesiunea	сесия
sesiunea	сесията
sesiunea	сеанс
osaka	осака
vulcanice	вулканична
mures	муреш
sprijinirea	подкрепа
sprijinirea	поддържаща
sprijinirea	подкрепящи
rugăciunea	молитва
lópez	лопес
investit	инвестира
investit	инвестирани
investit	вложени
circular	кръгло
simbolurile	означения
simbolurile	символи
caption	заглавие
caption	надпис
wordpress	wordpress
plate	плоски
plate	апартамент
plate	плоско
plate	плоска
plate	плосък
craterul	кратер
craterul	кратера
pljevlja	плевля
instalație	инсталация
instalație	монтаж
instalație	инсталиране
instalație	монтиране
instalație	инсталации
contacte	контакти
kant	кант
transmisă	предадена
transmisă	предадени
transmisă	предадено
transmisă	предавана
cronicar	хроникьор
somalia	сомалия
fântână	фонтан
schwerin	шверин
publicare	публикуване
publicare	издателство
publicare	публикация
publicare	публикуване
claudius	клавдий
uranus	уран
paralelă	паралелно
paralelă	успоредно
paralelă	успоредни
paralelă	паралелна
paralelă	паралелни
infanteria	пехотата
infanteria	пехота
consensul	консенсус
consensul	единодушие
raoul	раул
anexe	приложения
anexe	приложенията
anexe	привързаност
anexe	приспособления
instalată	инсталирана
instalată	инсталиран
instalată	монтирано
instalată	монтиран
instalată	инсталирани
rita	рита
broughton	бротън
storm	буря
storm	сторм
storm	бурята
bolnavi	болно
bolnavi	болен
bolnavi	болни
bolnavi	болна
capetele	ези
capetele	главите
capetele	глави
pierce	пиърс
diamond	диамант
diamond	диамантен
diamond	диаманта
diamond	даймънд
consolidat	консолидирани
consolidat	засилени
consolidat	подсилени
consolidat	засилен
rabinul	равин
rabinul	равина
rabinul	раби
cornelia	корнелия
vega	вега
auxiliare	спомагателна
citesc	чета
citesc	четенето
citesc	четене
trimitere	препращане
trimitere	сезиране
trimitere	препратка
trimitere	позоваване
trimitere	референтни
musa	муса
purtător	носител
purtător	самолетоносач
purtător	превозвач
bucătărie	кухня
bucătărie	кухня
bucătărie	кухнята
corint	коринт
tragerea	дърпа
ajunul	ив
ajunul	ева
croat	хърватски
croat	хърватска
îngrijirea	грижовен
îngrijirea	грижовна
matematic	математически
matematic	математическа
matematic	математически
factură	бил
factură	законопроект
factură	фактурата
factură	фактура
porturile	пристанищата
porturile	пристанища
procesor	процесор
procesor	процесор
simbolic	символично
simbolic	символична
simbolic	символично
simbolic	символичен
odihnă	почивка
dorothea	доротея
eduardo	едуардо
edmond	едмон
edmond	едмънд
leslie	лесли
constante	константи
artistă	изпълнител
artistă	художничка
artistă	художник
artistă	артист
artistă	творец
norme	правила
norme	правилата
cumpără	купувам
cumpără	купи
parametrul	параметър
parametrul	параметри
degete	пръстите
degete	пръсти
degete	палците
degete	палци
catolicism	католицизма
walk	разходка
walk	пеша
galaxii	галактиките
galaxii	галактики
hubble	хъбъл
respectul	зачитане
respectul	респект
respectul	уважение
tutun	тютюн
alexa	алекса
hyperion	хиперион
academie	академията
academie	академия
abreviat	съкратено
abreviat	съкратен
propunerile	предложенията
propunerile	предложения
interfață	интерфейс
interfață	интерфейса
derek	дерек
capo	капо
magnitudine	величина
timur	тимур
azot	азот
destinația	дестинация
destinația	направление
destinația	местоназначение
destinația	посока
dizolvat	разтворен
dizolvat	разтворени
demon	демон
demon	демон
tunul	оръдия
tunul	кенън
tunul	оръдие
tunul	оръдието
nine	nine
nine	девет
stalingrad	сталинград
bravo	браво
bravo	bravo
bertrand	бертран
romagna	романя
mutate	преместени
mutate	преместен
mutate	преместена
oder	одер
punta	пунта
intermediar	междинна
intermediar	междинно
intermediar	междинен
intermediar	посредници
intermediar	посредник
uni	обедини
montpellier	монпелие
canterbury	кентърбъри
celsius	целзий
mills	милс
mills	мелници
psihologică	психологически
psihologică	психологическа
psihologică	психологическо
maranhão	мараняо
hansen	хансън
hansen	хансен
hansen	хенсън
luisa	луиза
luisa	луиса
polonezii	поляците
polonezii	поляци
polonezii	стълбове
justifică	оправдава
justifică	оправдае
lublin	люблин
insistat	настоя
gilles	жил
chi	chi
chi	чи
trinh	трин
numar	брой
numar	число
numar	номер
arnulf	арнулф
albanezi	албански
albanezi	албанска
albanezi	албанско
albanezi	албанци
albanezi	албанците
timothy	тимъти
timothy	тимоти
clerului	духовенството
bwv	bwv
florence	флорънс
florence	флоренция
avignon	авиньон
tucker	такър
tucker	тъкър
dubăsari	дубасари
dificultate	затруднено
dificultate	затруднения
dificultate	трудност
dificultate	трудности
dificultate	затруднение
vinil	винил
stevens	стивънс
kyoto	киото
eden	идън
eden	едем
eden	еден
hoffmann	хофман
frunză	лист
frunză	листа
frunză	листо
definiții	определения
uscată	суха
uscată	сухи
uscată	сухо
uscată	сух
uscată	сушени
uscată	изсушени
exercițiu	упражнение
exercițiu	упражнения
vicenza	виченца
pau	пау
benzină	бензин
benzină	петрол
benzină	бензин
lena	лина
lena	лена
schneider	шнайдер
tir	тир
knut	кнут
variat	разнообразни
retur	връщане
retur	завръщане
evidențiază	подчертая
evidențiază	осветяване
frontal	предна
terestru	сухоземни
terestru	земен
ang	анг
verbal	словесни
misterios	загадъчен
misterios	загадъчна
misterios	загадъчно
misterios	мистериозен
misterios	мистериозно
adecvat	адекватно
adecvat	адекватни
adecvat	задоволителна
adecvat	адекватен
adecvat	адекватна
adecvat	подходящ
adecvat	подходяща
adecvat	подходящи
adecvat	подходящо
adecvat	подходящ
adecvat	подходяща
adecvat	уместно
adecvat	подходящи
adecvat	подходящо
poza	снимка
poza	картинка
vid	вакуум
elementară	елементарен
elementară	елементарно
elementară	елементарна
elementară	начално
etnii	етноси
civică	гражданско
civică	граждански
civică	гражданска
chamberlain	чембърлейн
interactive	интерактивни
uita	забрави
masca	маска
masca	маската
rulează	тичане
rulează	бягане
rulează	бягай
reprezentări	представителства
începuturi	начала
varia	варира
climatul	климатът
climatul	климат
glenn	глен
diviziile	разделения
diviziile	участъци
diviziile	разделение
diviziile	дивизии
degradare	разграждане
cash	кеш
ouăle	яйца
ouăle	яйцата
cititorul	четец
cititorul	читател
christophe	кристоф
întreabă	питайте
întreabă	питай
întreabă	попитай
întreabă	попитайте
bio	биология
bio	биография
bio	био
organul	орган
magice	магии
magice	вълшебство
magice	магия
magice	магически
magice	вълшебен
magice	вълшебно
magice	магическо
fotografiile	снимки
fotografiile	снимките
variații	вариации
obligatorii	задължителен
obligatorii	задължително
obligatorii	задължителна
obligatorii	задължителни
obligatorii	задължителен
obligatorii	задължително
obligatorii	задължителна
obligatorii	задължителни
palmer	палмър
fereastra	прозореца
fereastra	прозорецът
fereastra	прозорец
infrastructura	инфраструктура
toti	всички
toti	всичко
întreruptă	прекъсната
întreruptă	прекъснати
întreruptă	прекъснато
întreruptă	прекъсва
întreruptă	прекъснат
antoniu	антоний
realism	реализъм
legionari	легионери
ideologia	идеология
bumbac	памук
bumbac	котън
momentele	мигове
momentele	моменти
integrantă	неделима
integrantă	неразделна
devastat	съкрушен
devastat	опустошена
devastat	съкрушена
devastat	опустошена
actualizată	актуализиран
actualizată	актуализирана
detaliată	подробно
detaliată	подробен
detaliată	подробна
detaliată	подробни
volei	волейбол
dorsală	гръбна
febră	треска
febră	температура
bayer	bayer
cheltuiala	разход
resturile	остатъци
diversitate	разнообразие
diversitate	многообразие
paradise	рай
paradise	раят
paradise	рая
adăugată	добавена
adăugată	добавен
adăugată	добавени
adăugată	добавено
luke	люк
comprimat	сгъстен
comprimat	таблетка
comprimat	плоча
omenirea	човечеството
omenirea	човечество
omenirea	човечеството
omenirea	човечество
omenirea	човечност
consultanță	консултантски
consultanță	консултации
tragic	трагична
tragic	трагични
tragic	трагичен
tragic	трагедия
tragic	трагично
tragic	трагично
spartak	спартак
curbură	кривината
protejează	защита
protejează	защити
protejează	защитава
ceremonii	церемонии
interfața	интерфейс
interfața	интерфейса
afișează	показване
afișează	покажи
afișează	показване
bey	бей
vânătoarea	ловен
vânătoarea	лов
arghezi	аргези
pregătită	приготвен
pregătită	подготвен
pregătită	подготвени
pregătită	подготвено
pregătită	подготвена
cornelius	корнелиус
cornelius	корнелий
calibrul	калибър
lara	лара
marta	марта
pământuri	земи
lance	ланс
contracte	договори
contracte	поръчки
executive	изпълнителна
executive	изпълнителни
construiesc	изграждане
construiesc	построи
mouse	маус
mouse	миши
mouse	мишки
mouse	мишка
schmitt	шмит
comentariile	мнение
comentariile	забележки
comentariile	коментари
comentariile	мнения
momentan	понастоящем
îmbunătățire	усъвършенстване
îmbunătățire	подобрения
îmbunătățire	подобряване
îmbunătățire	подобрение
actualitate	актуално
actualitate	актуален
palatin	палатин
frica	страх
gmbh	gmbh
utilaje	машини
socrate	сократ
iubesc	обич
iubesc	любов
iubesc	любовта
iubesc	обичам
brooks	брукс
fluturi	пеперудата
fluturi	пеперуда
fluturi	пеперудите
fluturi	пеперуди
dizolvarea	разпад
dizolvarea	разпускане
dizolvarea	разпадане
dizolvarea	разтваряне
dizolvarea	разтваряне
expres	експресна
expres	експрес
thomson	томсън
mara	мара
heliu	хелий
abandonate	изоставени
abandonate	изоставено
abandonate	изоставен
abandonate	изоставена
încălcat	нарушил
încălcat	нарушени
mancha	манча
democrația	демокрация
democrația	демокрацията
conducând	шофиране
conducând	каране
cronologic	хронологично
repetă	повторение
mcdonald	макдоналд
mcdonald	макдоналдс
selim	селим
flaut	флейтата
flaut	флейта
concertele	концерти
concertele	концертите
turcesc	турчин
turcesc	турско
turcesc	турски
turcesc	турска
liniște	тих
liniște	тихо
hood	качулка
hood	худ
berry	бери
stânca	скала
stânca	rock
stânca	рок
stânca	скали
stânca	камък
ferestrele	windows
ferestrele	прозорци
ferestrele	прозорците
impotriva	срещу
impotriva	против
botezul	кръщене
producere	продукция
producere	производство
ruteni	русини
canadiene	канадци
canadiene	канадска
canadiene	канадец
canadiene	канадски
stabilitatea	стабилност
stabilitatea	устойчивост
ras	рас
filozofice	философски
pseudonim	псевдоним
exerciții	упражнения
ceresc	небесен
ceresc	небесна
ceresc	небесно
vancouver	ванкувър
gogh	гог
lopez	лопез
lopez	лопес
furnizat	предоставено
furnizat	предоставен
furnizat	предоставени
furnizat	осигурени
furnizat	предоставена
furnizat	доставена
furnizat	доставено
furnizat	предоставена
acută	остро
acută	остър
acută	остра
diagnostic	диагностика
diagnostic	диагноза
diagnostic	диагностика
diagnostic	диагностиката
sergio	серджо
stabilitate	стабилност
stabilitate	устойчивост
filială	филиал
filială	дъщерно
filială	бранч
filială	клон
filială	клонче
filială	клонка
altlink	altlink
poetic	поетично
fbi	фбр
jamaica	ямайка
amical	приятелска
amical	приятелски
amical	дружелюбна
amical	friendly
amical	приятелско
cercurile	кръгове
vulturul	орел
delaware	делауеър
cifrele	фигури
cifrele	цифри
panouri	панели
negustorii	търговците
negustorii	търговци
floyd	флойд
auschwitz	аушвиц
plantagenet	плантагенет
servesc	служи
înlocuind	подмяна
înlocuind	замяна
baltimore	балтимор
