din	from
imperiu	empire
secret	secret
fondată	founded
ruse	ruse
oficiale	official
constă	consists
eure	eure
adam	adam
curând	soon
stația	station
închis	closed
element	item
element	element
roșii	tomato
roșii	tomatoes
munca	work
funcționează	works
persoana	person
str	str
localizare	location
localizare	localization
contact	contact
ordin	order
renania	rhineland
capacitate	capacity
capacitate	ability
arme	weapons
arme	guns
stele	stars
napoleon	napoleon
poiana	poiana
aparținând	belonging
instituții	institutions
cântece	songs
adoptat	adopted
federația	federation
istat	istat
windows	windows
comercial	commercial
crește	increase
crește	grow
rss	rss
calitatea	quality
antonio	antonio
jucători	players
trecerea	passing
varianta	variant
nova	nova
statuia	statue
profesorul	professor
tipul	type
liberal	liberal
pădurea	forest
contract	contract
croația	croatia
compusă	composed
repede	quick
repede	fast
repede	quickly
mary	mary
condamnat	condemned
condamnat	convicted
condamnat	doomed
podul	bridge
rău	bad
são	são
artistică	artistic
culturală	cultural
limbile	languages
descris	described
lungimea	length
mediul	environment
mîkolaiiv	mykolaiv
lucian	lucian
tronul	throne
ansamblul	ensemble
electric	electrical
electric	electric
rezultatul	result
recent	recently
recent	recent
înapoi	back
societate	society
protecție	protection
scoția	scotland
concert	concert
carieră	career
carieră	quarry
arena	arena
motor	engine
motor	motor
grupa	group
redactor	editor
proiecte	projects
canalul	channel
pirinei	pyrenees
obiect	object
ovidiu	ovidiu
ioana	joan
ioana	ioana
royal	royal
constituit	constituted
tineri	young
nordică	nordic
harry	harry
companii	companies
cartier	neighborhood
cartier	cartier
cartier	neighbourhood
specialitate	speciality
specialitate	specialty
aspect	appearance
aspect	aspect
clădire	building
creată	created
dealul	hill
determinat	determined
guvernator	governor
episod	episode
centre	centres
centre	centers
alpes	alpes
henri	henri
acțiunile	actions
crede	believe
josé	josé
noastră	our
acceptat	accepted
debut	debut
episodul	episode
religioasă	religious
praga	prague
critică	criticism
critică	critical
ține	keep
necesară	required
necesară	necessary
baden	baden
cambridge	cambridge
artiști	artists
regional	regional
americani	americans
georg	georg
ceaușescu	ceaușescu
regimentul	regiment
paginile	pages
înscris	scored
înscris	enrolled
utc	utc
net	net
francisc	francis
câmp	field
sigur	sure
faza	phase
alfred	alfred
laureat	laureate
atacat	attacked
memoria	memory
mâna	hand
will	will
dea	dea
rezultatele	results
presupune	assumes
geografice	geographic
geografice	geographical
domenii	domains
domenii	fields
domenii	areas
fondator	founding
fondator	founder
pădure	woods
pădure	forest
apele	waters
fosta	former
eduard	edward
eduard	eduard
asemănătoare	similar
asemănătoare	lookalike
pur	pure
document	document
evreilor	jews
concurs	competition
concurs	contest
sol	soil
sol	sol
sol	ground
proprii	own
viteza	speed
statut	status
nave	ships
nave	vessels
cat	cat
legat	bound
legat	tied
durata	duration
conduce	drives
lucruri	things
lucruri	stuff
austriac	austrian
locuit	inhabited
japonez	japanese
înconjurătoare	surrounding
mașini	cars
mașini	machines
liste	lists
cuza	cuza
constantinopol	constantinople
campion	champion
puține	few
masa	table
masa	mass
masa	meal
vândut	sold
ducele	duke
youtube	youtube
campionilor	champions
altul	another
dumneavoastră	your
dedicat	dedicated
incluse	included
relația	relationship
varșovia	warsaw
minim	minimum
minim	minimal
frații	siblings
frații	brothers
intrare	entrance
intrare	input
intrare	entry
străine	foreign
frumos	beautiful
frumos	nice
întotdeauna	always
giovanni	giovanni
pământul	earth
episoade	episodes
stea	star
remarcat	noticed
remarcat	noted
mereu	always
limita	limit
implicat	implicated
implicat	involved
districte	districts
thailanda	thailand
françois	françois
lot	batch
lot	lot
papă	pope
ordinea	order
jet	jet
denumire	name
poloneză	polish
jackson	jackson
născută	born
williams	williams
cer	sky
utilizate	used
regal	regal
regal	royal
tradus	translated
străinătate	overseas
străinătate	abroad
străinătate	foreign
sicilia	sicily
algeria	algeria
românii	romanians
utc+	utc+
comisia	commission
adevăr	truth
jacques	jacques
capitală	capital
trupe	bands
trupe	troops
vietnam	vietnam
angeles	angeles
luca	luke
luca	luca
hotărât	decided
marian	marian
scena	scene
științific	scientific
banat	banat
capacitatea	capacity
capacitatea	ability
economie	economics
economie	economy
temperatura	temperature
modificări	modifications
modificări	amendments
modificări	changes
profil	profile
mexic	mexico
intitulat	titled
software	software
soțul	spouse
soțul	husband
corect	right
corect	correct
corect	fair
dincolo	beyond
dans	dance
dans	dancing
independența	independence
val	val
val	wave
côte	côte
evoluat	evolved
last	last
scott	scott
angajat	employee
angajat	employed
angajat	hired
poarta	gate
tour	tour
rolurile	roles
big	big
hill	hill
rhin	alsace
lemmon	lemmon
apărarea	defence
apărarea	defense
durată	duration
comandantul	commander
leopold	leopold
rețea	network
utilizatori	users
spring	spring
voturi	votes
documentar	documentary
teritoriale	territorial
silver	silver
toamna	autumn
toamna	fall
texas	texas
situație	situation
valori	values
liviu	liviu
vânătoare	slayer
vânătoare	hunt
vânătoare	hunting
alex	alex
iacob	jacob
iacob	james
evenimentele	events
sectorul	sector
francisco	francisco
distrus	destroyed
grande	grande
may	may
back	back
scăzut	low
line	line
independente	independent
normal	normal
termină	finish
create	created
tone	tonnes
tone	tons
tone	tone
tone	tonne
football	football
aria	aria
rece	cold
insulă	island
similar	similar
similar	similarly
angajați	employees
irlanda	ireland
green	green
can	can
michel	michel
tehnice	technical
nostru	our
serviciu	service
romani	romans
romani	romani
râu	river
căsătoria	marriage
jones	jones
gol	naked
gol	goal
gol	empty
rar	rarely
rar	rare
reprezentând	representing
teodor	theodore
teodor	teodor
young	young
moare	dies
întinde	stretch
argentina	argentina
argentina	argentine
decizia	decision
lansarea	launching
lansarea	launch
eroilor	heroes
#aaa	#aaa
călătorie	travel
călătorie	journey
călătorie	trip
johannes	johannes
sorin	sorin
ajutat	aided
ajutat	helped
management	management
superioare	superior
ivano	ivano
formație	band
formație	formation
comitetul	committee
ran	ran
cont	account
structură	structure
banca	bank
dragoste	love
politici	policies
charente	charente
out	out
transformat	transformed
specială	special
con	cone
con	con
întoarce	turn
întoarce	returns
par	hair
simbol	symbol
bruno	bruno
clasamentul	rankings
clasamentul	standings
finala	finals
finala	final
arestat	arrested
sportiv	athlete
vin	coming
vin	vin
vin	wine
evoluează	evolve
rezistență	resistance
comisiei	commission
oxford	oxford
sri	sri
albastru	blue
regulă	rule
contribuții	contributions
influență	influence
disney	disney
fata	girl
fata	face
protejate	protected
regimul	regime
editare	edit
editare	editing
zbor	fly
zbor	flying
zbor	flight
discută	discuss
avion	airplane
avion	plane
vas	vessel
nava	ship
întreg	whole
anti	anti
agricole	agricultural
evident	obvious
evident	obviously
căutare	search
revistă	magazine
autoritatea	authority
lider	leader
arătat	shown
cruce	cross
vot	vote
vocal	vocals
vocal	vocal
pilot	pilot
carlos	carlos
realitate	reality
atins	achieved
atins	touched
atins	reached
spaniol	spanish
similare	similar
decedat	deceased
bucuresti	bucharest
chris	chris
luptat	fought
includ	include
dorit	desired
dorit	wanted
dorit	wished
directorul	directory
ohio	ohio
metode	methods
crucea	cross
participarea	participation
ortodox	orthodox
dublu	double
magazin	shop
magazin	store
frankivsk	frankivsk
ștergere	deletion
ștergere	delete
căzut	fallen
iisus	jesus
germanii	germans
urbană	urban
promovarea	promotion
promovarea	promoting
lansată	launched
fundația	foundation
patrimoniului	heritage
bazin	basin
turneu	tour
turneu	tournament
sex	gender
sex	sex
exclusiv	exclusive
exclusiv	exclusively
hall	hall
statistică	statistics
statistică	statistical
statistică	statistic
texte	texts
teme	themes
teme	homework
japoneză	japanese
sânge	blood
giurgiu	giurgiu
fete	girls
separat	separately
separat	separated
separat	separate
artilerie	artillery
păsări	birds
prieten	friend
ierusalim	jerusalem
ludwig	ludwig
marina	navy
marina	marina
imperial	imperial
inclusă	included
php	php
pri	pri
paralel	parallel
organizații	organizations
organizații	organisations
profile	profiles
înțeles	understood
spate	back
spate	rear
schimbarea	changing
schimbarea	change
universal	universal
high	high
indiferent	indifferent
indiferent	regardless
financiare	financial
villa	villa
song	song
următorul	next
torino	torino
torino	turin
bazele	bases
cursuri	courses
cursuri	classes
teritorii	territories
păduri	woods
păduri	forests
turn	tower
proprie	own
cucerirea	conquest
conținut	content
prefectura	prefecture
pod	attic
pod	bridge
deseori	often
bătrân	old
dinastie	dynasty
harghita	harghita
fiică	daughter
presa	media
museum	museum
cântăreață	singer
saxon	saxon
preotul	priest
usa	door
usa	usa
conformitate	compliance
conformitate	conformity
scurte	short
perioade	periods
creștin	christian
caracteristici	characteristics
caracteristici	features
ansamblu	ensemble
semn	sign
cerkasî	cherkasy
completă	complete
mulțumesc	thanks
mulțumesc	thank
kilometri	miles
kilometri	mileage
kilometri	kilometers
dvd	dvd
dunăre	danube
indică	indicates
indică	indicate
brown	brown
iancu	iancu
vorbește	speaks
vorbește	speak
călărași	călărași
purtat	worn
idei	ideas
îndeplinit	fulfilled
tron	throne
tron	tron
palatinat	palatinate
anterioare	previously
anterioare	previous
complex	complex
dorința	desire
simple	simple
umană	human
tema	theme
conțin	contain
organizate	organized
organizate	organised
militari	military
transferat	transferred
greutate	weight
organizația	organization
organizația	organisation
electrice	electrical
electrice	electric
primăvara	spring
programe	programmes
programe	programs
turneul	tournament
puteri	powers
câmpia	plain
electrică	electrical
electrică	electric
iran	iran
proprietatea	property
proprietatea	ownership
scară	ladder
scară	scale
grele	heavy
permanent	permanent
permanent	permanently
permanent	perm
gara	station
kim	kim
latin	latin
rudolf	rudolph
rudolf	rudolf
ligii	league
georgia	georgia
mănăstire	monastery
mănăstire	convent
economia	economy
aspecte	aspects
aspecte	issues
observat	noticed
observat	observed
principala	main
introducerea	introduction
introducerea	introducing
efect	effect
mărime	size
melodia	melody
rapidă	rapid
rapidă	fast
relație	relationship
della	della
nepal	nepal
interpretare	interpretation
ducesă	duchess
anne	anne
boli	diseases
boli	disease
simplă	simple
opus	opus
opus	opposite
matematician	mathematician
independență	independence
flandra	flanders
font	font
tradiția	tradition
atena	athens
biografie	bio
biografie	biography
adolf	adolf
împărțit	divided
împărțit	split
artistic	artistic
forțe	forces
adunarea	assembly
reprezentată	represented
pardosa	pardosa
căsătorită	married
organizată	organised
organizată	organized
adâncime	depth
mână	hand
săptămână	week
turda	turda
conducere	driving
conducere	leadership
culoarea	color
culoarea	colour
filosofie	philosophy
handbal	handball
traducerea	translation
times	times
contele	count
alegerea	choosing
alegerea	choice
libertatea	freedom
aisne	aisne
energia	energy
capitolul	chapter
inferior	inferior
reviste	magazines
solo	solo
specific	specific
comunitate	community
majoritate	majority
nominalizat	nominated
industriale	industrial
soare	sun
soare	sunshine
soare	sunny
bătălie	battle
poveste	story
cristina	cristina
fotografii	photos
bbc	bbc
fabrica	factory
măsuri	measures
holstein	holstein
premiile	awards
premiile	prizes
financiar	financially
financiar	financial
somme	somme
heinrich	heinrich
brandenburg	brandenburg
vie	alive
vie	vie
cântăreț	singer
romanian	english
paulo	paulo
metoda	method
araneus	araneus
comuniste	communist
chile	chile
audio	audio
digital	digital
marcel	marcel
conținutul	content
württemberg	württemberg
virginia	virginia
pierde	loses
pierde	lose
fizician	physicist
eliberat	liberated
eliberat	issued
eliberat	released
eliberat	freed
listele	lists
treptat	gradual
treptat	gradually
comercială	commercial
originale	original
originale	originals
record	record
promovat	promoted
medalii	medals
organizație	organization
organizație	organisation
masculin	male
masculin	masculine
hristos	christ
redus	reduced
octavian	octavian
sursele	sources
chicago	chicago
sfânt	saint
sfânt	holy
artistice	artistic
galben	yellow
activat	enabled
activat	activated
indian	indian
referință	reference
lac	lake
lac	lac
instrument	instrument
instrument	tool
valentin	valentin
valentin	valentine
corespunde	corresponds
uscat	dry
uscat	dried
posibilă	possible
francezi	french
realizări	achievements
realizări	accomplishments
scos	removed
prezentate	presented
jazz	jazz
journal	journal
cameră	room
uman	human
sun	sun
ernst	ernst
siguranță	safety
iucn	iucn
super	awesome
super	super
accesat	accessed
debutul	debut
liderul	leader
bad	bad
ușoară	mild
ușoară	slight
legi	laws
unesco	unesco
internă	internal
lotul	batch
declarată	declared
grade	degrees
tehnic	technical
tehnic	technically
theodor	theodor
theodor	theodore
colecție	collection
câmpul	field
barbu	barbu
prezentare	presentation
inspirat	inspired
sul	sul
tur	tour
joe	joe
dinastiei	dynasty
portul	port
vocea	voice
deal	hill
set	set
accesul	access
ochii	eyes
poezia	poetry
manchester	manchester
chimice	chemical
muzeu	museum
cererea	request
cererea	demand
bob	bob
instituție	institution
spitalul	hospital
extins	extended
extins	expanded
utilizare	usage
utilizare	use
atinge	touch
atinge	tap
cifra	digit
sănătate	health
francis	francis
leftarm	leftarm
alfonso	alfonso
orchestra	orchestra
locotenent	lieutenant
iso	iso
străini	strangers
străini	foreigners
flori	flowers
experiență	experience
dispărut	disappeared
legată	bound
legată	tied
legată	linked
picioare	feet
picioare	legs
femeilor	women
toma	toma
toma	thomas
anjou	anjou
das	das
chimie	chemistry
manuel	manuel
brian	brian
propunerea	proposal
scrisoare	letter
clasică	classical
clasică	classic
incluzând	including
cand	when
oise	oise
concerte	concerts
zid	wall
critice	critical
executat	executed
suprem	supreme
festival	festival
filmele	movies
birmania	burma
birmania	myanmar
metodă	method
impact	impact
impact	reach
buna	good
religia	religion
jurnalist	journalist
perfect	perfect
hun	hun
adaugă	add
jules	jules
majore	major
femeile	women
descoperirea	discovery
roluri	roles
obiectiv	objective
obiectiv	goal
hotel	hotel
izvor	spring
bourbon	bourbon
polonezi	poles
cehia	czech
trimite	send
scriitorul	writer
bruxelles	brussels
caragiale	caragiale
univers	universe
cântat	sang
cântat	sung
europeni	european
europeni	europeans
critici	criticism
critici	critics
religios	religious
misiunea	mission
antonescu	antonescu
motivul	motive
motivul	reason
ucraineni	ukrainians
credință	faith
creek	creek
parc	parc
parc	park
context	context
resurse	resource
resurse	resources
gaz	gas
gaz	gaz
părinți	parents
ebraică	hebrew
arhitectura	architecture
analiza	analysis
planurile	plans
regionale	regional
succesul	success
vorbe	words
zero	zero
canal	canal
canal	channel
specifică	specific
specifică	specifies
specifică	specify
înregistrare	recording
înregistrare	record
înregistrare	registration
influențat	influenced
convins	persuaded
convins	convinced
greci	greeks
greci	greek
sergiu	sergiu
acuzat	accused
acuzat	defendant
isus	jesus
calif	caliph
dance	dance
petersburg	petersburg
variantă	variant
instrumente	instruments
instrumente	tools
cronică	chronic
clasă	class
drumuri	roads
variante	variant
variante	variants
stephen	stephen
medicală	medical
creștină	christian
medicale	medical
conducători	rulers
conducători	leaders
inițială	initial
principiul	principle
mormântul	tomb
cantacuzino	cantacuzino
turism	tourism
bisericile	churches
alexandra	alexandra
traduceri	translations
petrescu	petrescu
frumoase	beautiful
bernard	bernard
loir	loir
modele	models
modele	templates
tulcea	tulcea
andré	andre
andré	andré
ardenne	ardenne
efectul	effect
decide	decides
decide	decide
ofițeri	officers
solar	solar
candidat	candidate
insecte	insects
insecte	bugs
corespondent	correspondent
federal	federal
constantinescu	constantinescu
curte	courtyard
curte	court
curte	yard
remix	remix
elevi	students
elevi	pupils
potențial	potential
potențial	potentially
mamă	mom
mamă	mother
lucrurile	things
coloana	column
ștergerea	erasing
ștergerea	deleting
poziții	positions
trasee	routes
trasee	trails
muzician	musician
comedie	comedy
tradițional	traditional
like	like
mijlocaș	midfielder
situații	situations
tancuri	tanks
steve	steve
acte	acts
acte	papers
acid	acid
colonel	colonel
automat	automatic
automat	automatically
bogat	rich
oceanul	ocean
repertoriul	repertoire
atras	drawn
atras	attracted
luate	taken
suma	sum
suma	amount
dorește	wishes
protecția	protection
cetate	fortress
cetate	citadel
bill	bill
căpitan	captain
scene	scenes
procesului	process
înțelege	understand
asociat	associated
asociat	associate
lanka	lanka
obținute	obtained
obținerea	getting
obținerea	obtaining
descoperite	discovered
hugo	hugo
ajută	help
samuel	samuel
margareta	margaret
margareta	daisy
firma	firm
denis	denis
domnia	reign
home	home
claude	claude
psd	psd
campanie	campaign
parlament	parliament
vârf	peak
mitologia	mythology
pacific	pacific
doamna	madam
doamna	lady
greșit	wrong
retragerea	retreat
retragerea	withdrawal
ferate	railways
street	street
hautes	hautes
armenia	armenia
definitiv	definitive
design	design
taylor	taylor
fire	yarn
fire	wires
fire	threads
situate	situated
virgil	virgil
jud	jud
mers	gait
frați	siblings
frați	brothers
așezat	seated
plin	full
raportul	report
land	land
directă	direct
cornel	cornel
planuri	blueprints
planuri	plans
den	den
servit	served
front	front
ochi	eyes
ochi	eye
senator	senator
cher	cher
aeroportul	airport
menționează	mentions
sebastian	sebastian
contextul	context
costa	costa
louise	louise
spencer	spencer
franco	franco
europe	europe
localizarea	locating
gospodării	households
mitologie	mythology
irina	irina
slovacia	slovak
slovacia	slovakia
continua	continue
profilul	profile
sankt	sankt
determină	determines
determină	determine
enciclopedia	encyclopedia
înmormântat	buried
medievală	medieval
implică	involve
implică	implies
implică	involves
open	open
iarna	winter
rhône	rhône
poetul	poet
fond	fund
absolut	absolutely
animalelor	animals
efecte	effects
calvados	calvados
deschide	open
culori	colours
culori	colors
savoia	savoy
evreii	jews
clasat	ranked
scara	ladder
enciclopedie	encyclopedia
old	old
slab	skinny
slab	weak
antice	ancient
mașină	machine
mașină	car
originar	originating
primă	premium
echipele	teams
diferit	different
teorie	theory
rezervă	spare
rezervă	backup
rezervă	reserve
navă	vessel
navă	ship
las	las
interesul	interest
utilizată	used
turul	tour
avocat	attorney
avocat	lawyer
inițiativa	initiative
utilizează	use
carolina	carolina
story	story
medici	physicians
medici	medici
medici	doctors
peninsula	peninsula
ahmad	ahmad
doctorat	doctorate
doctorat	phd
calcul	calculation
acoperit	covered
billboard	billboard
macedonia	macedonia
publicații	publications
vrut	wanted
reală	real
albe	white
kobayashi	kobayashi
japoneze	japanese
predat	taught
predat	surrendered
secol	century
arhangheli	archangels
vale	valley
vale	vale
presiunea	pressure
accident	accident
accident	crash
cuvintele	words
învățat	learnt
învățat	taught
învățat	learned
invitat	invited
invitat	guest
caracterul	character
poliție	police
colaborat	collaborated
datând	dating
iorga	iorga
eurovision	eurovision
private	private
atenție	attention
răsărit	sunrise
exil	exile
profesională	professional
fips	fips
melodii	melodies
melodii	tunes
melodii	songs
creează	create
lasă	let
agent	agent
încheie	conclude
contemporană	contemporary
scrierea	writing
conceptul	concept
corneliu	corneliu
vizitat	visited
linecolor	linecolor
network	network
etnie	ethnicity
emis	issued
emis	emitted
andrew	andrew
simbolul	symbol
căi	paths
cfr	cfr
voievod	voivode
eliberarea	release
eliberarea	liberation
soluție	solution
personajele	characters
patrimoniul	heritage
brătianu	brătianu
medii	average
medii	medium
poloneze	polish
grec	greek
congresul	congress
actul	act
câștigă	earn
sonoră	audible
vreau	want
aliate	allied
gaze	gas
gaze	gases
dinu	dinu
institute	institutes
sherlock	sherlock
var	var
var	lime
arabe	arab
iugoslavia	yugoslavia
spirit	spirit
min	min
comandă	command
comandă	order
golful	golf
golful	gulf
golful	bay
johnson	johnson
creștini	christians
zeci	tens
zeci	dozens
toscana	tuscany
mâinile	hands
duminică	sunday
project	project
unic	unique
british	british
lectură	reading
maior	major
siding	siding
decorat	decorated
separate	separated
separate	separate
felix	felix
carmen	carmen
bazinul	basin
distanța	distance
alan	alan
manual	manual
semnificativ	meaningful
semnificativ	significantly
semnificativ	significant
clasice	classics
maestru	master
mac	mac
hectare	hectares
hectare	acres
acordul	agreement
sprijin	support
rânduri	rows
microsoft	microsoft
membre	limbs
conrad	conrad
proprietate	property
proprietate	ownership
mecklenburg	mecklenburg
hot	thief
cercul	circle
sam	sam
free	free
sant	sant
devin	devin
devin	become
insule	islands
comparație	comparison
bosnia	bosnia
reale	real
wilson	wilson
mit	mit
mit	myth
mit	mlt
elector	elector
maine	tomorrow
maine	maine
ape	waters
ape	epa
cumpărat	purchased
cumpărat	bought
necesită	require
necesită	requires
arbore	shaft
arbore	tree
arbore	shafts
planeta	planet
idee	idea
chineză	chinese
pdf	pdf
sigismund	sigismund
marca	brand
marca	mark
actorii	actors
charlotte	charlotte
înregistrarea	recording
seara	evening
variază	vary
variază	varies
transportul	transportation
transportul	transport
termeni	terms
altar	altar
altar	shrine
individual	individually
individual	individual
dimineața	morning
serii	series
bogată	rich
plină	full
papal	papal
schimbări	changes
realitatea	reality
poeme	poems
stâng	left
încercare	test
schimbă	change
olimpic	olympic
versiuni	versions
arm	arm
bus	bus
constant	constantly
constant	constant
georges	georges
viorel	viorel
ray	ray
relief	relief
republică	republic
municipal	municipal
bulgară	bulgarian
natal	natal
desemnat	designated
desemnat	assigned
acoperă	cover
acoperă	covers
detaliu	detail
alice	alice
fondul	fund
înălțimea	height
lituania	lithuania
subiecte	topics
subiecte	subjects
sainte	sainte
regim	mode
regim	regime
inima	heart
francesco	francesco
sare	salt
guillaume	guillaume
redusă	reduced
congo	congo
languedoc	languedoc
sunet	sound
utilizatorii	users
florența	florence
tineret	youth
provence	provence
cursă	race
participanți	participants
participanți	attendees
verlag	verlag
congresului	congress
roussillon	roussillon
notabile	notable
lincoln	lincoln
christopher	christopher
anopheles	anopheles
boris	boris
ernest	ernest
comunistă	communist
urbane	urban
presiune	pressure
interviuri	interviews
hermann	hermann
păcate	sins
reprezentant	rep
reprezentant	representative
prezentă	present
substanțe	substances
secundare	secondary
manager	manager
alimentare	food
scenariu	screenplay
scenariu	scenario
scenariu	script
ducatul	duchy
numeroși	numerous
arhitect	architect
discul	disc
discul	disk
abd	abd
treime	trinity
flota	fleet
reguli	rules
testament	testament
carbon	carbon
dovezi	proof
dovezi	evidence
partide	parties
exprimat	expressed
ziare	newspaper
ziare	newspapers
ordonat	ordered
constituția	constitution
pierderi	loss
pierderi	losses
pierderi	casualties
global	global
fragmente	fragments
stradă	street
văzută	seen
sârbi	serbs
sârbi	serbian
fată	girl
activi	active
doresc	wish
funcțiile	functions
intra	enter
minas	minas
membră	member
secundar	secondary
frederick	frederick
aplicații	applications
aplicații	apps
dezvoltă	develops
dezvoltă	develop
licență	licence
licență	license
facebook	facebook
puterile	powers
comerț	commerce
comerț	trade
importanța	importance
componentă	component
inițiat	initiated
copilărie	childhood
long	long
spiritul	spirit
moștenitor	heir
prieteni	friends
secțiune	section
urgență	urgency
urgență	emergency
memorie	memory
studenți	students
lewis	lewis
josef	josef
difuzat	broadcast
parlamentare	parliamentary
earth	earth
clase	classes
schleswig	schleswig
ain	ain
amphoe	amphoe
siria	syria
prusiei	prussia
senior	senior
distribuție	distribution
rose	rose
schimbare	change
evreu	jewish
evreu	jew
entertainment	entertainment
câștigătoare	winning
stabilirea	establishment
imperiale	imperial
propune	propose
propune	proposes
proprietăți	properties
justiție	justice
orchestră	orchestra
mulțime	crowd
ocazie	occasion
ocazie	opportunity
albania	albania
calculator	calculator
calculator	computer
prefix	prefix
vertical	vertically
vertical	vertical
tehnica	technique
alege	choose
alege	pick
medical	medical
credința	faith
credința	belief
știri	news
brad	brad
operațiunea	operation
jucătorul	player
multiple	multiple
stefan	stefan
grea	heavy
ian	lan
ian	ian
aude	aude
libertate	freedom
libertate	liberty
pericol	hazard
pericol	danger
premier	premier
anca	anca
meuse	meuse
vienne	vienne
gustav	gustav
aspectul	appearance
belgrad	belgrade
bărbat	male
bărbat	man
sticlă	glass
sticlă	bottle
carlo	carlo
maximilian	maximilian
calabria	calabria
materialul	material
lățime	width
mobile	mobile
tvr	tvr
distrugerea	destroying
distrugerea	destruction
aleși	elected
schimbul	exchange
scenarist	screenwriter
grădina	garden
aparțin	belong
universul	universe
socialiste	socialist
festivalului	festival
temperatură	temperature
nato	nato
tradiție	tradition
interpretarea	interpretation
interpretarea	interpreting
industrial	industrial
suport	support
biroul	bureau
biroul	office
executiv	executive
soldat	soldier
antică	antique
antică	ancient
apel	appeal
apel	call
mesajul	message
exprimă	expresses
exprimă	express
șters	deleted
stan	stan
victime	casualties
victime	victims
pretutindeni	everywhere
scrierile	writings
way	way
mass	mass
mort	dead
manche	manche
dirijor	conductor
box	boxing
palestina	palestine
vreodată	ever
casele	houses
asemănător	similar
miniștri	ministers
actori	actors
capital	capital
fondatorul	founder
atlantic	atlantic
atacuri	attacks
atacuri	assaults
dovadă	evidence
dovadă	proof
gabriela	gabriela
sovietici	soviets
sovietici	soviet
ocupa	occupy
georgescu	georgescu
amsterdam	amsterdam
complexe	complexes
complexe	complex
respins	dismissed
respins	rejected
documentare	documentary
documentare	documentaries
canadian	canadian
explică	explain
explică	explains
poitou	poitou
humanitas	humanitas
suplimentare	additional
fenomen	phenomena
fenomen	phenomenon
coroana	crown
steagul	flag
campionat	championship
mike	mike
australian	australian
inc	inc
dumitrescu	dumitrescu
delta	delta
grave	serious
stone	stone
terestre	terrestrial
spital	hospital
găsite	found
florida	florida
break	break
arc	arc
arc	bow
comunicare	communication
frate	bro
frate	brother
semne	marks
semne	signs
caractere	characters
medalie	medal
scriere	writing
procese	trials
procese	processes
procese	lawsuits
dispărute	extinct
elizabeth	elizabeth
davis	davis
prizonieri	prisoners
power	power
frankfurt	frankfurt
ismail	ismail
arizona	arizona
tony	tony
consecință	consequence
schmidt	schmidt
aliații	allies
puy	puy
primară	primary
introducere	introduction
introducere	intro
dramaturg	playwright
propusă	proposed
confirmat	confirmed
cheile	keys
prințesă	princess
lacuri	varnishes
lacuri	lakes
dordogne	dordogne
administrație	administration
main	main
pedro	pedro
fox	fox
promovare	promotion
lansare	launching
lansare	launch
nepotul	nephew
nepotul	grandson
independentă	independent
secunde	seconds
încercarea	test
diploma	diploma
diploma	degree
ecaterina	catherine
teologie	theology
forțat	forced
organizează	organize
organizează	organise
kosovo	kosovo
traducător	translator
depinde	depends
temă	theme
evita	avoid
divizie	division
delia	delia
vase	vessels
vase	dishes
legile	laws
rurală	rural
frunte	forehead
cavalerie	cavalry
versurile	lyrics
valley	valley
risc	risk
auvergne	auvergne
editat	edited
numiți	appointed
nikolai	nikolai
nikolai	nikolay
solomon	solomon
intitulată	titled
ziar	newspaper
jiu	jiu
organizare	organisation
organizare	organization
complexul	complex
rang	rank
gheață	ice
acceptă	accepts
acceptă	accept
templul	temple
continuu	continuously
continuu	continuous
etapa	stage
turc	turk
turc	turkish
service	service
wang	wang
liniile	lines
semnificative	significant
sugerează	suggest
sugerează	suggests
alianța	alliance
lazăr	lazarus
lazăr	lazar
disponibile	available
monte	monte
anghel	anghel
recente	recent
cracovia	cracow
cracovia	krakow
cracovia	kraków
coordonate	coordinate
coordonate	coordinated
coordonate	coordinates
misiune	mission
mașina	car
dead	dead
creangă	branch
diferența	difference
coperta	cover
gold	gold
scriu	write
scriu	writing
caută	search
întâlnire	meeting
trăsături	traits
trăsături	features
philip	philip
dreptate	justice
cor	choir
cor	chorus
cor	cor
wolf	wolf
prezente	present
fruntea	forehead
douglas	douglas
modificat	altered
modificat	modified
modificat	amended
für	für
augustin	augustine
augustin	augustin
provocat	provoked
provocat	challenged
egal	equal
egal	equals
gironde	gironde
tarn	tarn
gerais	gerais
vioară	violin
stejar	oak
cavaler	knight
bucurat	enjoyed
operare	operating
istanbul	istanbul
patrick	patrick
banii	money
precedent	precedent
precedent	previous
biografice	biographical
studiază	study
sector	sector
isère	isère
conacul	mansion
structuri	structures
istorici	historians
deschiderea	opening
sală	gym
decizie	decision
amestec	mix
amestec	mixture
amestec	blend
geografică	geographic
geografică	geographical
corectă	correct
imperială	imperial
clasament	ranking
clasament	standings
clasament	rankings
jim	jim
castel	castle
castel	castel
câmpie	plain
socialist	socialist
înfrângerea	defeat
licența	licence
licența	license
milan	milan
scenariul	screenplay
scenariul	scenario
scenariul	script
pierderea	loss
teritorială	territorial
argento	argento
impus	imposed
stack	stack
fotografie	photo
fotografie	photography
principiu	principle
lombardia	lombardy
musulmani	muslims
musulmani	muslim
see	eea
medieval	medieval
răniți	injured
răniți	wounded
profesionist	professional
câștigător	winner
desen	drawing
interzis	forbidden
interzis	prohibited
interzis	banned
regulile	rules
irak	iraq
ideile	ideas
student	student
reacție	reaction
howard	howard
pre	pre
sprijinit	supported
