پیامی	messenger
پُھلاوٹ	tūska
پُھلاؤ	inflācijas
پُھلاؤ	inflācija
پُھلاؤ	pietūkums
پُھلاؤ	tūska
پھُلپھُلا	vidējais
پھُلپھُلا	sekla
پھُلپھُلا	velti
پھُلپھُلا	veltīgi
پھُلپھُلا	mīksto
پھُلپھُلا	mīksti
پھُلپھُلا	maiga
پھُلپھُلا	mīkstie
پھُلپھُلا	mīksta
پھُلپھُلا	mīksts
پھلت	efekts
پھلت	ietekme
پھلت	rentabls
پھلت	auglīgu
پھلت	auglīga
پھلت	auglīgas
پھلت	ražu
پھلت	ražība
پھلت	produkta
پھلت	izstrādājums
پھلت	produkts
پھلت	ražojums
پھلت	ražot
پھلت	produkcija
پھُلجھڑی	joks
پھُلروا	piedāvājums
پھُلروا	konkurss
پھلسا	durvju
پھلسا	durvis
پھلسا	vārtus
پھلسا	vārti
پھلسا	vārtiem
پھلنا	augt
پھلنا	dīgst
پھُلنگ	maksimums
پھُلنگ	pīķa
پھُلواری	bērnus
پھُلواری	bērniem
پھُلواری	bērni
پھُلواری	pēcnācēji
پھُلواری	pēcnācējiem
پھلی	asmeni
پھلی	cilpas
پھلی	cilpu
پھلی	vairogs
پھند	taktika
پھند	viltību
پھند	lamatas
پھند	slazdā
پھندا	lamatas
پھندا	slazdā
پھندا	neto
پھندا	net
پھندا	mezgls
پھندا	mezglu
پھندا	cilpa
پھندوڑنا	apgrozījums
پھنسانا	maldināt
پھنسائو	arests
پھنسائو	apcietināšanas
پھنسائو	fen
پھنسائو	purvs
پھنسیّا	mednieks
پھنسیّا	mednieku
پُھنگی	zars
پُھنگی	zaru
پُھنگی	filiāle
پُھنگی	zara
پُھنگی	dīgst
پُھننگ	samitā
پُھننگ	samits
پُھننگ	maksimums
پُھننگ	pīķa
پُھننگ	top
پُھننگ	tops
پُھننگ	augšējā
پُھننگ	augšējais
پھُنّی	mezgls
پھُنّی	mezglu
پُھنیارا	strūklakas
پُھنیارا	strūklaka
پُھوار	smidzina
پُھوارا	strūklakas
پُھوارا	strūklaka
پُھوٹ	atvēršanās
پُھوٹ	atvēršana
پُھوٹ	atvēršanas
پُھوٹ	rifta
پُھوٹ	nesaskaņas
پُھوٹ	plaisu
پُھوٹ	plaisa
پُھوٹ	pārkāpums
پُھوٹ	nodalīšana
پُھوٹ	atdalīšanas
پُھوٹ	atdalīšanās
پُھوٹ	atdalīšana
پُھوٹ	root
پُھوٹ	sakne
پُھوٹ	saknes
پُھوٹ	dalījums
پُھوٹ	sadalīt
پُھوٹ	plaisu
پُھوٹ	llp
پُھوٹ	pārrāvums
پُھوٹ	lauzt
پُھوٹ	pārtraukums
پُھوٹ	salauzt
پُھوٹا	krekinga
پُھوٹا	šķeltiem
پُھوٹا	pārraušanas
پُھوٹک	fragments
پُھوٹک	fragmentu
پُھوٹک	nestabila
پُھوٹک	trausla
پُھوٹک	fragments
پُھوٹک	fragmentu
پُھوٹلا	krekinga
پُھوٹن	domstarpības
پُھوٹن	nesaskaņas
پُھوٹنا	celšanās
پُھوٹنا	šaut
پُھوٹنا	skatē
پُھوٹنا	nošaut
پُھوٹنا	šauj
پُھوٹنا	izplatību
پُھوٹنا	izplatīties
پُھوٹنا	izplatīšanās
پُھوٹنا	daļa
پُھوٹنا	pārraušanas
پُھوٹنا	pateikt
پُھوٹنا	saki
پُھوٹنا	teikt
پُھوٹنا	atsevišķu
پُھوٹنا	atsevišķs
پُھوٹنا	atsevišķie
پُھوٹنا	atsevišķa
پُھوٹنا	atsevišķi
پُھوٹنا	saknē
پُھوٹنا	pumpuru
پُھوٹنا	dalījums
پُھوٹنا	sadalīt
پھوڑا	vārīt
پھوڑا	audzēju
پھوڑا	audzējs
پھوڑا	audzēja
پھوڑا	abscess
پھوڑا	čūlas
پھوڑا	čūla
پھوڑنا	dalījums
پھوڑنا	sadalīt
پھوڑنا	izpaust
پھوڑنا	izpauž
پھوڑنا	pārrāvums
پھوڑنا	lauzt
پھوڑنا	pārtraukums
پھوڑنا	salauzt
پُھوس	uzliesmojošu
پُھوس	metiena
پُھوس	metiens
پُھوسڑا	pēcnācēji
پُھوسڑا	pēcnācējiem
پُھوسڑا	rap
پھوک	tukši
پھوک	tukšs
پھوک	tukšas
پھوک	tukša
پھوک	kaltēti
پھوک	žāvēti
پھوک	kaltētas
پھوک	žāvētas
پھوک	atteikties
پھوک	atsaka
پھوک	atteikt
پھوک	tukši
پھوک	tukšs
پھوک	tukšas
پھوک	tukša
پھوک	kaltēti
پھوک	žāvēti
پھوک	kaltētas
پھوک	žāvētas
پھوکا	gaismu
پھوکا	gaišs
پھوکا	gaismas
پھوکا	gaisma
پھوکا	gaiši
پھوکا	tukši
پھوکا	tukšs
پھوکا	tukšas
پھوکا	tukša
پھوکا	mīksto
پھوکا	mīksti
پھوکا	maiga
پھوکا	mīkstie
پھوکا	mīksta
پھوکا	mīksts
پھوکل	ieliektiem
پھوکل	tukši
پھوکل	tukšs
پھوکل	tukšas
پھوکل	tukša
پھوکلا	tukši
پھوکلا	tukšs
پھوکلا	tukšas
پھوکلا	tukša
پُھوکنا	trieciens
پُھوکنا	dedzināt
پُھول	laimi
پُھول	laime
پُھول	laimes
پُھول	entuziasms
پُھول	entuziasma
پُھول	entuziasmu
پُھول	ziedēšanas
پُھول	zieds
پُھول	ziedu
پُھول	flash
پُھول	dzirkstele
پُھولا	piebriest
پُھولا	atvērās
پُھولائو	izcilni
پُھولائو	pietūkums
پُھولائو	tūska
پُھولنا	ziedēšanas
پُھولنا	interesanta
پھونپھی	cauruļvads
پھونپھی	caurules
پھونپھی	caurule
پھونپھی	cauruļu
پھونپھی	caurules
پھونپھی	caurule
پھونپھی	caurulīte
پُھونٹ	plaisu
پُھونٹ	plaisa
پُھونک	elpa
پُھونک	trieciens
پُھونکنا	nolaupīt
پُھونکنا	mokas
پُھوہار	smidzina
پُھوہڑ	neveikli
پُھوہڑ	neveikls
پھیٹنا	samaisa
پھیٹنا	maisījums
پھیٹنا	mix
پھیر	atdeve
پھیر	atgriešanas
پھیر	atgriešanās
پھیر	loks
پھیر	apļa
پھیر	aplis
پھیر	starpība
پھیر	atšķirība
پھیر	nelaime
پھیر	līkumu
پھیر	mainīt
پھیر	maiņa
پھیر	izmaiņas
پھیر	pārmaiņas
پھیر	distance
پھیر	attālums
پھیر	aprite
پھیر	dilemma
پھیر	apaļš
پھیر	apaļi
پھیر	kārta
پھیر	apaļa
پھیر	izliekuma
پھیر	apkārtmērs
پھیر	neskaidrību
پھیر	kārta
پھیر	variācijas
پھیرا	ķēde
پھیرا	trase
پھیرا	apaļš
پھیرا	apaļi
پھیرا	kārta
پھیرا	apaļa
پھیرا	apmeklējuma
پھیرا	vizīte
پھیرا	apmeklējums
پھیرا	apmeklēt
پھیرا	kārta
پھیرنا	atdeve
پھیرنا	atgriešanas
پھیرنا	atgriešanās
پھیرنا	apmaiņa
پھیرنا	apmaiņas
پھیرنا	birža
پھیرنا	kompensācija
پھیرنا	noraidīt
پھیرنا	noraida
پھیرنا	kārta
پھیری	hokings
پھیری	ķēde
پھیری	trase
پھیری	triks
پِھیکا	garlaicīgs
پِھیکا	bēdīgs
پِھیکا	skumji
پِھیکا	vad
پِھیکا	bāli
پِھیکا	gaiši
پِھیکا	rupji
پھَیلا	pieaug
پھَیلا	palielinās
پھَیلا	palielināšana
پھَیلا	palielinot
پھَیلا	vilktas
پھَیلا	paplašināta
پھَیلا	paplašinātas
پھَیلا	paplašināts
پھَیلانا	izvērst
پھَیلانا	paplašinās
پھَیلانا	paplašināt
پھَیلانا	paplašināties
پھَیلانا	palielināt
پھَیلانا	paplašināt
پھَیلانا	pagarināt
پھَیلانا	paplašināt
پھَیلانا	publicēt
پھَیلانا	publicē
پھَیلانا	izkliede
پھَیلانا	izkliedi
پھَیلانا	izplatību
پھَیلانا	izplatīties
پھَیلانا	izplatīšanās
پھَیلاوٹ	divīzija
پھَیلاوٹ	rajons
پھَیلاوٹ	dalīšana
پھَیلاوٹ	sadalījums
پھَیلاوٹ	sadale
پھَیلاوٹ	izplatība
پھَیلاوٹ	izplatīšanās
پھَیلاوٹ	sadales
پھَیلاوٹ	izplatīšana
پھَیلاوٹ	pagarinājumu
پھَیلاوٹ	pagarināšana
پھَیلاوٹ	paplašināšana
پھَیلاوٹ	paplašinājums
پھَیلاوٹ	pagarinājums
پھَیلائو	diapazons
پھَیلائو	pagarinājums
پھَیلائو	difūzijas
پھَیلائو	pieaugums
پھَیلائو	augšana
پھَیلائو	izaugsme
پھَیلائو	garums
پھَیلائو	paplašināšana
پھَیلائو	izplešanās
پھَیلائو	paplašināšanās
پھَیلائو	publicēšana
پھَیلائو	publikācija
پھَیلائو	publicēšanas
پھَیلائو	izplatību
پھَیلائو	izplatīties
پھَیلائو	izplatīšanās
پھَیلنا	izvērst
پھَیلنا	paplašinās
پھَیلنا	paplašināt
پھَیلنا	izplatību
پھَیلنا	izplatīties
پھَیلنا	izplatīšanās
پھَیلواں	plašs
پھَیلواں	plaša
پھینانا	putu
پھینانا	putas
پھینٹ	josta
پھینٹ	jostu
پِھینچنا	izspiest
پِھینچنا	nomazgāt
پِھینچنا	mazgāšana
پِھینچنا	mazgāt
پھینکنا	piķis
پھینکنا	lietos
پھینکنا	piķis
پھینکنا	lietos
پھینکنا	mest
تِ	trim
تِ	trīs
تِگنا	trīskāršā
تا	kopš
تا	līdz
تا	kamēr
تاابد	vienmēr
تاابد	forever
تاابد	mūžam
تاابد	mūžīgi
تاحال	vēl
تازیست	vienmēr
تازیست	kādreiz
تازیست	ever
تازیست	jebkad
تاوقتیکہ	līdz
تاہم	vēl
تاہم	vēl
تاہم	vēljoprojām
تاہم	joprojām
تاہنوز	vēl
تاہنوز	vēl
تاہنوز	vēljoprojām
تاہنوز	joprojām
تاب	spīdums
تاب	karstums
تاب	siltuma
تاب	siltums
تاب	krampji
تاب	power
تاب	jaudas
تاب	jauda
تاب	vara
تاب	spilgtuma
تاب	dedzināšana
تاب	degšanas
تاب	dedzināšanas
تاب	izturības
تاب	noturība
تاب	siltums
تاب	locīšanas
تاباں	koši
تاباں	spilgti
تاباں	gaišs
تابانی	spilgtuma
تابانی	spīdums
تابانی	spilgtuma
تابانی	spīdums
تابدان	režģu
تابدان	logu
تابدان	logā
تابدان	logs
تابدان	loga
تابڑتوڑ	secīgi
تابڑتوڑ	secīgi
تابڑتوڑ	secīgas
تابڑتوڑ	atkārtota
تابڑتوڑ	atkārtoti
تابڑتوڑ	atkārtots
تابِستان	vasarai
تابِستان	vasara
تابِستان	vasarā
تابِش	gaismu
تابِش	gaišs
تابِش	gaismas
تابِش	gaisma
تابِش	gaiši
تابِش	siltums
تابِش	karstums
تابِش	siltuma
تابِش	siltums
تابع	pakārtots
تابع	pakļauts
تابع	pakārtotas
تابع	pakārtota
تابع	uzticams
تابع	paklausīgu
تابع	pakārtots
تابع	pakļauts
تابع	pakārtotas
تابع	pakārtota
تابع	uzticams
تابعی	sekotājs
تابکار	radioaktīvo
تابکار	hot
تابکار	karsts
تابکار	karsti
تابِندگی	spilgtuma
تابِندگی	spīdums
تابِندہ	koši
تابِندہ	spilgti
تابِندہ	gaišs
تابِندہ	dzirkstošo
تابُوت	zārku
تابہ	skillet
تابہ	vītā
تابی	siltums
تابی	karstums
تابی	siltuma
تابی	siltums
تابیدہ	vītā
تابیدہ	koši
تابیدہ	spilgti
تابیدہ	gaišs
تابیدہ	sarežģīts
تابیدہ	sarežģīti
تابیدہ	sarežģīta
تابیہ	piesardzība
تابیہ	brīdinājums
تاپ	dedzināšana
تاپ	degšanas
تاپ	dedzināšanas
تاپ	siltums
تاپ	karstums
تاپ	siltuma
تاپ	siltums
تاپ	drudzis
تاپاک	entuziasms
تاپاک	entuziasma
تاپاک	entuziasmu
تاپاک	nemiers
تاپاک	veiklību
تات	tēvam
تات	tēva
تات	tēvs
تات	mīļie
تات	dārgā
تات	mīļā
تاتا	silti
تاتا	silts
تاتا	karstas
تاتا	stostīšanās
تاتا	hot
تاتا	karsts
تاتا	karsti
تاتورہ	datura
تاَثّر	sajūtas
تاَثّر	sajūta
تاَثّر	efekts
تاَثّر	ietekme
تاَثّر	iespaidu
تاَثّر	iespaida
تاَثّر	iespaids
تاثیر	efektivitāte
تاثیر	atribūtu
تاثیر	piedēvēt
تاثیر	atribūta
تاثیر	atribūts
تاثیر	raksturlielums
تاثیر	efektivitāte
تاثیر	īpašums
تاثیر	īpašība
تاج	ģerboni
تاج	balkons
تاج	balkona
تاج	iestāde
تاج	suverenitāte
تاج	ģerboni
تاج	balkons
تاج	balkona
تاج	vainaga
تاج	vainags
تاج	iestāde
تاج	suverenitāte
تاجِر	uzņēmējs
تاجِر	uzņēmējs
تاجِر	tirgotājs
تاجِر	komersants
تاجِری	trading
تاجِری	tirdzniecība
تاجِری	bizness
تاجِری	uzņēmējdarbība
تاجِک	tadžikistānas
تاجو	nežēlīgi
تاجو	nežēlīga
تاجوَر	suverēna
تاجوَر	suverēnas
تاجوَر	king
تاجوَر	karalis
تاجوَر	ķēniņš
تاجوَر	princis
تاجیل	termins
تاجیل	apzīmējums
تاخت	uzbrukums
تاخت	uzbrukumu
تاخت	uzbrukt
تاخت	uzbrukumā
تاخت	izlaupīt
تاخت	iebrukums
تاخت	uzbrukums
تاَخُّر	kavēšanās
تاَخُّر	aizkavēšanās
تاَخُّر	aizture
تاخیر	vilcināšanās
تاخیر	kavēšanās
تاخیر	aizkavēšanās
تاخیر	aizture
تاخیر	vilcināšanās
تاَدُّب	manieres
تادیب	disciplīnu
تادیب	disciplīna
تادیب	disciplīnu
تادیب	disciplīna
تاَذّی	skumjas
تاَذّی	skumjas
تاَذّی	bēdas
تاذِین	atļauja
تار	tumša
تار	tumši
تار	tumšs
تار	līnija
تار	pavediens
تار	pavedieni
تار	pavedienu
تار	turpinājums
تار	turpināšana
تار	telegrammu
تار	stieple
تار	stieples
تار	tumsu
تار	tumsa
تار	telegrāfa
تارِنفس	elpošana
تاروپود	tekstūras
تاروپود	konsistence
تاروپود	struktūra
تاروپود	uzbūve
تاراج	izlaupīt
تاراجی	izlaupīšanu
تاراجی	postījumi
تارتل	gredzens
تارک	top
تارک	tops
تارک	augšējā
تارک	augšējais
تارک	kalnā
تاری	tumša
تاری	tumši
تاری	tumšs
تاری	melnā
تاری	melni
تاری	melna
تاری	melnas
تاری	melns
تاریخ	hronika
تاریخ	datums
تاریخ	vēsture
تاریخ	vēstures
تاریخ	vēsturi
تاریخ	vēsturē
تاریخی	vēsturisks
تاریخی	vēsturiskā
تاریخی	vēsturisko
تاریخی	vēsturiski
تاریخی	vēsturiskais
تاریخی	vēsturiskas
تاریدہ	komplekss
تاریدہ	sarežģīts
تاریدہ	kompleksā
تاریدہ	sarežģīti
تاریدہ	sarežģīta
تاریک	tumša
تاریک	tumši
تاریک	tumšs
تاڑ	saprašana
تاڑ	izpratne
تاڑ	spekulācijas
تاڑ	spekulāciju
تاڑ	sapratne
تاڑ	izpratni
تاڑ	izpratne
تاڑ	saprašanās
تاڑن	sods
تاڑن	soda
تاڑن	sods
تاڑنا	pliku
تاڑنا	skatiens
تاڑنا	saprast
تاڑنا	izprast
تاڑنا	saprotu
تاڑنا	uztver
تاڑنا	uztvert
تاڑنی	vip
تاز	sacensības
تاز	rase
تاز	skrējiens
تاز	sacīkstes
تاز	braukšana
تاز	uzbrukums
تاز	iebrukums
تازگی	inovāciju
تازگی	jauninājumi
تازگی	inovācija
تازگی	inovācijas
تازگی	atjaunošana
تازگی	inovāciju
تازگی	jauninājumi
تازگی	inovācija
تازگی	inovācijas
تازگی	atjaunošana
تازہ	jauna
تازہ	jaunums
تازہ	jauni
تازہ	jauns
تازہ	jaunais
تازہ	jaunas
تازہ	svaiga
تازہ	svaigas
تازہ	svaigs
تازہ	svaigi
تازہ	priecīgs
تازہ	laimīga
تازہ	laimīgs
تازہ	jauna
تازہ	jaunums
تازہ	jauni
تازہ	jauns
تازہ	jaunais
تازہ	jaunas
تازہ	zaļas
تازہ	zaļa
تازہ	zaļā
تازہ	zaļš
تازہ	zaļi
تازہ	svaiga
تازہ	svaigas
تازہ	svaigs
تازہ	svaigi
تازہ	priecīgs
تازہ	laimīga
تازہ	laimīgs
تازی	arābijas
تازی	arābu
تازیانہ	vip
تازیانہ	cukurniedru
تاس	baseins
تاس	baseina
تاس	siles
تاسع	devītajā
تاسع	devītais
تاسع	devītā
تاَسّف	žēl
تاَسّف	skumjas
تاَسّف	bēdas
تاَسّف	bēdas
تاَسّف	nožēlu
تاَسّف	nožēlas
تاَسّی	ievērošanu
تاَسّی	ievērošana
تاَسّی	iesniegšana
تاَسّی	iesniegums
تاَسّی	paklausība
تاسیس	dibināšanas
تاش	trauks
تاش	bļodu
تاش	draugs
تاش	asociējas
تاش	padomdevējs
تاش	vadītājai
تاش	audus
تاش	audu
تاش	audos
تاش	audi
تاصیل	etimoloģija
تاغ	kalns
تاغ	kalnu
تاغ	granātābolu
تاک	vīnogulāju
تاک	skatienu
تاک	mērķa
تاک	target
تاک	mērķis
تاک	pagaidi
تاک	gaidi
تاک	gaidīt
تاک	vīnogas
تاک	kopšana
تاک	aprūpe
تاک	aprūpi
تاک	skatīties
تاک	pulkstenis
تاک	skaties
تاک	mērķis
تاک	skatienu
تاکنا	izvēlies
تاکنا	izvēlēties
تاکنا	peep
تاکنا	ieskaties
تاکنا	izskaties
تاکنا	skaties
تاکنا	skatiens
تاکنا	vēlme
تاکنا	vēlos
تاکنا	izvēlies
تاکنا	izvēlēties
تاکنا	peep
تاکنا	ieskaties
تاکنا	izskaties
تاکنا	skaties
تاکنا	skatiens
تاکنا	pliku
تاکنا	skatiens
تاکنا	vēlme
تاکنا	vēlos
تاکید	uzsvars
تاکید	uzsvaru
تاکید	akcents
تاکید	akcentu
تاکید	spiediena
تاکید	spiediens
تاکید	stress
تاکیداً	uzsvērti
تاکیداً	strikti
تاکیداً	stingri
تاکیدی	steidzami
تاکیدی	steidzīgi
تاکیدی	steidzama
تاکیدی	nospiežot
تاکیدی	presēšanas
تاگا	pavediens
تاگا	pavedieni
تاگا	pavedienu
تال	pārspēt
تال	tvertne
تال	pasākuma
تال	pasākums
تال	dīķi
تالا	aizliegums
تالا	aizliegt
تالا	ierobežošana
تالا	ierobežojumi
تالا	ierobežojums
تالا	aizliegums
تالا	aizliegt
تالا	slēgt
تالا	lock
تالا	ierobežošana
تالا	ierobežojumi
تالا	ierobežojums
تالاب	tvertne
تالاب	dīķi
تالابیلی	uzbudinājums
تالابیلی	satraukums
تالاش	meklēt
تالاش	meklēšana
تاَلُّف	mīlestība
تاَلُّف	mīli
تاَلُّف	love
تاَلُّف	mīla
تاَلُّف	mīlu
تاَلُّف	pieķeršanās
تاَلُّم	skumjas
تاَلُّم	bēdas
تاَلُّم	sāpes
تاَلُّم	bēdas
تالمُود	talmuda
تالُو	aukslēju
تالی	sekotājs
تالی	galvenais
تالی	atslēga
تالی	taustiņš
تالی	ezera
تالی	ezers
تالیف	saskaņošana
تالیف	mierinājums
تالیف	sastāvs
تالیف	apkopošana
تالیف	apkopošanas
تالیف	apkopojums
تالیف	saskaņošana
تالیف	mierinājums
تالیف	sastāvs
تالیکا	trill
تالیل	kārpa
تام	vesels
تام	veseli
تام	veselas
تام	vesela
تام	pilnu
تام	pilnas
تام	pilns
تام	pilnā
تام	pilni
تام	pilna
تام	vakars
تام	vakara
تام	vakarā
تام	tumsu
تام	tumsa
تام	aizpildīt
تام	pabeigt
تام	pabeigts
تام	pabeigta
تام	pilnīga
تام	uzbudinājums
تام	satraukums
تام	signalizācija
تاَمّاً	pilnībā
تاَمّاً	pilnīgi
تامرس	zeltā
تامرس	zelta
تامرس	zelts
تامرس	vara
تامرس	varš
تامس	dusmu
تامس	dusmas
تامس	dusmām
تامس	muļķība
تامس	nezināšanu
تامسی	dusmīgs
تامسی	dusmīga
تامسی	nikns
تاَمُّل	vilcināšanās
تاَمُّل	šaubu
تاَمُّل	šaubos
تاَمُّل	bažas
تاَمُّل	pārdomas
تاَمُّل	apsvērums
تامّہ	pilnu
تامّہ	pilnas
تامّہ	pilns
تامّہ	pilnā
تامّہ	pilni
تامّہ	pilna
تامّہ	aizpildīt
تامّہ	pabeigt
تامّہ	pabeigts
تامّہ	pabeigta
تامّہ	pilnīga
تامّہ	vesels
تامّہ	veseli
تامّہ	veselas
تامّہ	vesela
تامین	aizsardzība
تان	melodiju
تان	piezīme
تان	spriedze
تان	spriedzi
تانا	karstums
تانا	siltuma
تانا	siltums
تانا	testa
تانا	tests
تانا	pārbaude
تانا	temperamentu
تانا	jāpierāda
تانا	pierādīt
تانت	zarnu
تانتا	mantošanas
تانتا	sērija
تانتا	sērijas
تانتڑی	vājš
تانتڑی	vājā
تانتڑی	vāji
تانتڑی	vāja
تانتڑی	vājas
تانتی	bērnus
تانتی	bērniem
تانتی	bērni
تانتی	saime
تانتی	ģimene
تانتی	ģimenē
تانتی	ģimenes
تانتی	paaudze
تانتی	paaudzes
تانتی	audējputns
تانتی	klans
تانس	brīdinājums
تانس	drauds
تانس	draudi
تاَنُّس	mīlestība
تاَنُّس	mīli
تاَنُّس	love
تاَنُّس	mīla
تاَنُّس	mīlu
تاَنُّس	patiesumu
تاَنُّس	pazīšanās
تانسنا	draudēt
تانگ	vēlme
تانگ	vēlmi
تانگ	ilgojas
تانگ	ilgas
تانگ	pieprasījums
تانگا	tonga
تانگھنا	pliku
تانگھنا	skatiens
تانگھنا	skatienu
تانگھنا	lec
تاننا	paaugstināt
تاننا	pacelt
تاننا	audzināt
تاننا	paceļ
تاننا	graciozu
تانور	miegainība
تاَنّی	pacietība
تاَنّی	pacietības
تاَنّی	pacietību
تاَنّی	gaidu
تاَنّی	gaidot
تاَنّی	gaida
تاَنّی	gaidām
تاَنّی	kavēšanās
تاَنّی	aizkavēšanās
تاَنّی	aizture
تاوا	apaļš
تاوا	apaļi
تاوا	kārta
تاوا	apaļa
تاوا	ķēde
تاوا	trase
تاوان	zaudējumi
تاوان	sods
تاوان	soda
تاوان	kontribūciju
تاوان	kompensācijas
تاوان	kompensācija
تاوان	zaudējumi
تاوان	sods
تاوان	soda
تاوان	kontribūciju
تاوان	izpirkumu
تاوان	kompensācijas
تاوان	kompensācija
تاوِیل	paskaidrojums
تاوِیل	izskaidrojums
تاوِیل	skaidrojums
تاوِیل	attaisnojums
تاوِیل	pamatojums
تاَہُّل	laulība
تاَہُّل	laulībā
تاَہُّل	laulību
تاَہُّل	laulības
تاَہُّل	apprecēja
تائو	ripo
تائو	karstums
تائو	siltuma
تائو	siltums
تائو	aizraušanās
تائو	reizes
تائو	kārtīga
تائو	dusmās
تائید	apstiprināšana
تائید	apstiprinājums
تائید	palīgā
تائید	palīdzība
تائید	palīdzēt
تائید	help
تائید	palīdzība
تائید	atbalsts
تائید	atbalstīt
تائید	atbalstu
تائید	atbalsts
تائید	atbalsta
تائید	apstiprināšana
تائید	apstiprinājums
تائید	palīgā
تائید	palīdzība
تائید	palīdzēt
تائید	help
تائید	palīdzība
تائید	atbalsts
تائید	aizstāvēšana
تائید	atbalstīt
تائید	atbalstu
تائید	atbalsts
تائید	atbalsta
تب	karstums
تب	siltuma
تب	siltums
تب	drudzis
تب	krāšņi
تب	tad
تبادُر	konkurence
تبادُل	apmaiņa
تبادُل	apmaiņas
تبادُل	birža
تبادِلہ	apmaiņa
تبادِلہ	apmaiņas
تبادِلہ	birža
تبادِلہ	pārvietošana
تبادِلہ	nodošana
تبادِلہ	nodošanas
تبادِلہ	pārsūtīšana
تبار	cilts
تبار	cilveki
تبار	cilvēki
تبار	tauta
تبار	cilvēkiem
تبار	nācija
تبار	tauta
تبار	dinastija
تبار	sacensības
تبار	rase
تبار	skrējiens
تبار	sacīkstes
تبار	saime
تبار	ģimene
تبار	ģimenē
تبار	ģimenes
تبارک	liels
تبارک	liela
تبارک	lieliska
تبارک	lieliski
تبارُک	labvēlīgs
تبارُک	labvēlīga
تبارُک	labvēlīgi
تبارُک	tīra
تبارُک	tīri
تبارُک	tīrs
تبارُک	pure
تِباع	paklausība
تباعُد	nodalīšana
تباعُد	atdalīšanas
تباعُد	atdalīšanās
تباعُد	atdalīšana
تباغُض	naidīgumu
تباہ	nelietderīgi
تباہ	slikts
تباہ	slikta
تباہ	slikti
تباہی	iznīcināšana
تباہی	postījumi
تبایُن	pretruna
تبایُن	pretrunu
تبایُن	pretrunas
تبایُن	starpība
تبایُن	atšķirība
تبایُن	opozīcijas
تبایُن	iebildumi
تبایُن	opozīcija
تبتُّل	askēze
تبجیل	sakarā
تبجیل	cieņā
تبجیل	cieņa
تبحُّر	stipendiju
تبخیر	iztvaikošanas
تبدُّل	mainīt
تبدُّل	maiņa
تبدُّل	izmaiņas
تبدُّل	pārmaiņas
تبدید	dispersijas
تبدید	izkliede
تبدید	izkliedi
تبدیل	mutācija
تبدیل	mutāciju
تبدیل	mainīt
تبدیل	maiņa
تبدیل	izmaiņas
تبدیل	pārmaiņas
تبدیل	pārveidošana
تبدیل	pārvēršana
تبدیل	konversija
تبدیل	konvertēšana
تبدیل	modifikācija
تبدیل	grozījums
تبدیل	variācijas
تبدیلی	maina
تبدیلی	mainās
تبدیلی	pārvietošana
تبدیلی	nodošana
تبدیلی	nodošanas
تبدیلی	pārsūtīšana
تبدیلی	maina
تبدیلی	mainās
تبدیلی	pārvietošana
تبدیلی	nodošana
تبدیلی	nodošanas
تبدیلی	pārsūtīšana
تبر	cirvi
تبرّا	ļaunprātīgas
تبرّا	lāsts
تبرزد	saldais
تبرزد	salds
تبرزد	saldā
تبرُّک	dāvanu
تبرُّک	dāvana
تبرُّکات	dāvanas
تبرید	dzesēšana
تبرید	dzesēšanas
تبریدگر	ledusskapis
تبریق	elektrifikācijas
تبّڑ	saime
تبّڑ	ģimene
تبّڑ	ģimenē
تبّڑ	ģimenes
تبسُّط	joma
تبسُّط	paplašināšana
تبسُّط	izplešanās
تبسُّط	paplašināšanās
تبسُّم	smaidi
تبسُّم	smaids
تبصرہ	pārskatīšana
تبصرہ	pārskatīt
تبصرہ	pārskats
تبصرہ	kritika
تبصرہ	kritiku
تبصرہ	komentārs
تبصرہ	komentēt
تبطُّن	slēpjas
تبطُّن	slēpšana
تبع	sekotājs
تبعی	papildu
تبعی	sekundārā
تبعی	sekundārais
تبعی	sekundārie
تبعی	sekundārās
تبعی	sekundāri
تبعیّت	atkarība
تبعیّت	paklausība
تبعید	nodalīšana
تبعید	atdalīšanas
تبعید	atdalīšanās
تبعید	atdalīšana
تبعیض	divīzija
تبعیض	rajons
تبعیض	dalīšana
تبلیغ	komunikācija
تبلیغ	paziņojums
تبلیغ	saziņa
تبلیغ	komunikācijas
تِبن	salmi
تبنیّ	pieņemšana
تبنیّ	adopcija
تبوری	audzēju
تبوری	audzējs
تبوری	audzēja
تبویض	ovulācijas
تبویض	ovulāciju
تبہ	izpostīja
تبہ	iznīcināta
تبہ	iznīcināts
تبہ	iznīcināti
تبہ	iznīcina
تبٔین	precizējums
تبٔین	skaidrojums
تبٔین	paskaidrojums
تبٔین	izskaidrojums
تبٔین	skaidrojums
تِبیان	izpausmi
تِبیان	izpausme
تپ	dusmu
تپ	dusmas
تپ	drudzis
تپ	krāna
تپ	dusmām
تپاس	darbaspēks
تپاک	siltums
تپاں	hot
تپاں	karsts
تپاں	karsti
تپانا	silti
تپانا	silts
تپانا	mokas
تپانا	silti
تپانا	silts
تپانا	mokas
تپانا	karstums
تپانا	siltuma
تپانا	siltums
تُپانا	vāks
تُپانا	vāka
تُپانا	segums
تُپانا	segtu
تِپائی	statīvu
تپّڑ	drosme
تپّڑ	drosmi
تپّڑ	vēlme
تپّڑ	vēlmi
تپّڑ	mat
تپّڑ	gars
تپّڑ	rezolūcija
