oli	бе
info	info
info	инфо
info	информация
info	информиране
horvaatia	хърватска
horvaatia	хърватия
horvaatia	хърватски
horvaatia	хърватска
tähtis	важно
tähtis	важен
tähtis	важни
tähtis	важна
edgar	едгар
komisjoni	комисионна
komisjoni	комисия
jumal	господ
jumal	бог
õde	сестра
õde	сестра
ettevõte	дружество
ettevõte	компания
ettevõte	company
ettevõte	рота
ettevõte	фирма
ettevõte	предприятие
ettevõte	ентърпрайз
ettevõte	ентърпрайс
ettevõte	enterprise
ütles	каза
ütles	саид
vesi	вода
vesi	водата
vajalik	необходимо
vajalik	необходими
vajalik	необходима
vajalik	изисквана
laetud	зареден
laetud	заредена
laetud	заредено
laetud	заредени
laetud	зареден
laetud	заредена
laetud	обвинен
laetud	заредени
laetud	заредено
poliitiline	политическа
poliitiline	политически
poliitiline	политическо
les	лес
laius	ширина
laius	широчина
laius	ширина
novembris	ноември
saared	острови
saared	островите
jälle	отново
jälle	пак
tule	ела
artur	артър
artur	артур
mehed	мъжете
mehed	men
mehed	мъже
lossi	замъка
lossi	замъкът
lossi	замък
lossi	касъл
positsioon	позиция
positsioon	положение
positsioon	длъжност
osad	части
naise	жената
naise	жена
naise	жена
naise	съпруга
naise	съпругата
omadused	характеристики
omadused	имоти
omadused	свойства
omadused	черти
omadused	особености
omadused	характеристики
hendrik	хендрик
geograafilised	географска
geograafilised	географски
geograafilised	географска
geograafilised	географски
kindlaks	идентифицира
kindlaks	идентифициране
maal	рисуване
maal	живопис
maal	картина
maal	боядисване
rühm	група
rühm	групово
rühm	групиране
rühm	групова
tegeleb	дръжки
jaapan	япония
liikumine	движение
liikumine	придвижване
liikumine	движение
teiseks	второ
teiseks	втора
teiseks	втори
inglismaal	англия
fail	файл
fail	файлът
fail	досие
valitseja	владетел
preisimaa	прусия
kuningriik	кралство
kuningriik	царство
sõjaväe	военно
sõjaväe	военен
sõjaväe	военна
sõjaväe	военни
video	запис
video	видеоклип
video	видео
sõnad	текстове
sõnad	текст
sõnad	думите
sõnad	думи
loomad	животни
loomad	животните
hetkel	понастоящем
leiti	намерено
leiti	намерени
leiti	открит
leiti	намерена
leiti	намерен
sirp	сърп
andrei	андрей
andrei	андрей
city	град
city	градът
city	сити
city	city
esitatud	представени
esitatud	представено
esitatud	представена
esitatud	представен
esitatud	представени
esitatud	представено
esitatud	подадена
esitatud	представена
esitatud	подадено
esitatud	подадени
valimised	изборите
valimised	избори
valimised	избори
santa	санта
youtube	youtube
hoida	запази
taimed	растения
taimed	заводи
taimed	растенията
taimed	инсталации
huvi	интерес
huvi	лихви
huvi	лихва
roll	роля
terve	цялата
terve	цяла
terve	цял
terve	цялото
love	обич
love	любов
love	любовта
love	обичам
režissöör	директорът
režissöör	режисьор
režissöör	директор
ringi	кръгче
ringi	кръгът
ringi	окръжност
ringi	кръговрат
ringi	кръг
ringi	около
ringi	наоколо
argentina	аржентина
argentina	аржентински
argentina	аржентина
otse	директно
otse	пряко
versioon	версия
tarkvara	софтуер
egiptuse	египетски
seitse	седем
seitse	седма
abielu	женитба
abielu	брака
abielu	брак
abielu	сватба
abielu	бракът
dirigent	диригент
dirigent	проводник
lapsed	деца
lapsed	децата
lapsed	деца
xii	xii
nädal	седмицата
nädal	седмица
arthur	артър
valda	валда
daniel	даниел
daniel	даниъл
tehnoloogia	технология
tehnoloogia	технологии
toodud	доведен
toodud	доведе
toodud	доведени
idee	идея
toime	ефект
toime	въздействие
toime	последици
toime	въздействие
toime	ефекти
toime	ефект
iirimaa	ирландия
pidevalt	непрекъснато
pidevalt	постоянно
pidevalt	непрестанно
pidevalt	непрекъснато
rahvaste	народи
rahvaste	нации
rahvaste	народите
rahvaste	народи
tundi	часове
paide	пайде
kodu	дом
kodu	домашен
kodu	вкъщи
los	лос
loetletud	изброени
kolis	преместени
kolis	преместен
kolis	преместена
valdavalt	предимно
valdavalt	преобладаващо
esindaja	представителна
esindaja	представителен
esindaja	представително
esindaja	представителни
esindaja	представител
rada	коловоз
rada	писта
rada	пистата
rada	пътека
rada	път
rada	пътека
rada	следа
rada	диря
programmi	програма
organisatsioon	организация
organisatsioon	организация
muuseumi	музей
valis	избра
kalju	скала
kalju	клиф
kalju	скала
kalju	rock
kalju	рок
kalju	скали
kalju	камък
piiratud	ограничено
piiratud	ограничена
piiratud	limited
piiratud	ограничен
piiratud	ограничени
piiratud	ограничено
piiratud	ограничена
piiratud	ограничен
piiratud	ограничени
leedus	литва
roheline	грийн
roheline	зелено
roheline	зелен
roheline	зелена
roheline	зелени
romaani	романът
romaani	новела
romaani	роман
areng	развитие
areng	разработване
areng	разработка
areng	еволюция
areng	еволюцията
areng	развития
edu	успех
edu	успехи
edu	еду
läbib	пропуски
läbib	проходи
läbib	преминава
läbib	минава
sisaldavad	съдържащ
sisaldavad	съдържащи
sisaldavad	съдържащо
sisaldavad	съдържаща
arvuti	компютър
arvuti	компютъра
armastus	обич
armastus	любов
armastus	любовта
armastus	обичам
ikka	още
saatejuht	домакин
saatejuht	приемник
saatejuht	водещ
harva	рядко
harva	рядко
harva	редки
harva	рядкост
ajakiri	списание
liigid	видове
liigid	вид
kraadi	градуси
kraadi	градуса
kraadi	степени
kraadi	градус
kraadi	степен
sunnitud	принудени
sunnitud	принуден
sunnitud	принудително
vigastada	ранявайки
mary	мери
keemia	химия
seeria	серия
seeria	поредица
seeria	сериал
seeria	серии
artiklid	изделия
artiklid	статии
artiklid	артикули
omanik	собственик
omanik	притежател
omanik	собственика
omanik	титуляр
omanik	притежател
omanik	холдър
omanik	притежателя
kose	водопад
kose	водопада
kloostri	манастир
kloostri	манастира
puuduvad	отсъствие
puuduvad	липсващ
puuduvad	изчезнал
puuduvad	липсва
puuduvad	липсваща
puuduvad	липсващи
puuduvad	изчезнала
valgus	светло
valgus	светлина
valgus	светлината
kõrvale	настрани
kõrvale	настрана
kultuur	култура
kasutaja	потребителски
kasutaja	потребител
kasutaja	ползвател
toetas	подкрепен
toetas	подкрепи
toetas	подкрепена
toetas	поддържани
toetas	подкрепено
ütleb	казва
loss	замъка
loss	замъкът
loss	замък
loss	касъл
leiab	намира
silma	окото
silma	око
linnad	градове
linnad	градовете
linnad	градчета
linnad	градове
linnad	градовете
varsti	скоро
lõpeb	приключва
lõpeb	свършва
lõpeb	завършва
dmitri	дмитрий
dmitri	димитри
dmitri	дмитрий
dmitri	димитри
dmitri	димитрий
muutunud	променена
muutunud	променени
muutunud	променен
muutunud	променено
õige	правилно
õige	правилно
black	черни
black	черно
black	черна
black	черен
auto	автомобил
auto	кола
auto	колата
teksti	текст
norras	норвегия
riigid	държави
riigid	щати
riigid	държави
riigid	страни
mängija	плеър
mängija	играч
linnapea	кмете
linnapea	кмет
õppima	научи
õppima	научете
tekst	текст
den	бърлога
den	den
maadleja	борец
sinine	сини
sinine	блу
sinine	синьо
sinine	син
sinine	синя
võim	мощност
võim	сила
võim	власт
võim	мощ
neljas	четвърта
neljas	четвърто
neljas	четвърти
loodus	естество
loodus	природа
loodus	природата
korduvalt	многократно
korduvalt	неколкократно
number	брой
number	число
number	номер
protsess	процес
printsess	принцеса
võtab	отнема
võtab	взема
sellised	такава
sellised	такива
sellised	такова
sellised	такъв
värvi	цветове
värvi	цвят
värvi	цветен
värvi	цветно
värvi	цветна
värvi	цветове
värvi	цвят
värvi	цветен
värvi	цветно
kaheksa	осем
mänginud	играха
mänginud	играл
keemik	химик
parlament	парламента
parlament	парламентът
parlament	парламент
kalle	кале
kalle	наклон
kalle	склон
kalle	наклон
magnus	магнус
kiirus	скорост
kiirus	бързина
kiirus	спийд
reinhold	райнхолд
allikas	източник
allikad	източници
lubatud	разрешен
lubatud	разрешена
lubatud	разрешено
lubatud	разрешени
lubatud	включено
lubatud	включена
lubatud	разрешени
lubatud	позволено
lubatud	позволени
lubatud	разрешено
lubatud	разрешен
lubatud	разрешена
lubatud	позволено
lubatud	разрешени
lubatud	разрешено
sarnane	подобно
sarnane	подобен
sarnane	сходен
sarnane	подобна
sarnane	подобни
jõud	сила
jõud	сили
jõud	мощност
jõud	сила
jõud	власт
jõud	мощ
korra	веднъж
giovanni	джовани
struktuur	структура
struktuur	конструкция
matemaatik	математик
mujal	другаде
harald	харалд
põgenes	избяга
põgenes	избягали
põgenes	избягал
maetud	погребан
maetud	погребана
maetud	заровени
maetud	погребани
maetud	заровено
laiali	пръснати
laiali	разпръснат
laiali	разпръснати
laiali	разпръсне
walter	уолтър
walter	валтер
nsvl	ссср
della	дела
selge	ясно
selge	изчистване
liitus	съединени
vastab	съответства
california	калифорния
california	калифорнийски
meetod	метод
ruumi	пространство
ruumi	космос
ruumi	космоса
paar	двойка
paar	чифт
paar	двойка
temperatuur	температурата
temperatuur	температура
frank	франк
järgmine	следващо
järgmine	следващ
järgmine	следваща
vabalt	свободно
teadus	науката
teadus	наука
ekspress	експресна
ekspress	експрес
tugev	силни
tugev	силен
tugev	силно
tugev	силна
noor	млада
noor	младо
noor	млади
noor	йънг
noor	млад
noor	нур
häält	гласът
häält	глас
lahti	лахти
kristjan	кристиан
kristjan	кристиян
protsessi	процес
mälu	спомен
mälu	памет
mälu	спомени
mäe	планински
mäe	планина
mäe	планината
mtü	нпо
max	макс
henri	анри
delfi	делфи
ajalooline	историческа
ajalooline	исторически
ajalooline	историческо
ajalooline	историческа
ajalooline	исторически
ajalooline	историческо
tavaline	редовно
tavaline	редовен
tavaline	редовни
tavaline	редовна
kinnitatud	потвърдено
kinnitatud	потвърден
kinnitatud	потвърдена
kinnitatud	потвърдени
tähistab	празнува
tähistab	празнуват
tähistab	празнуване
tähistab	празнуваме
françois	франсоа
leht	лист
leht	листове
leht	чаршаф
leht	лист
leht	листа
leht	листо
leht	страница
leht	страницата
leht	page
mäng	мач
mäng	гейм
mäng	играта
mäng	игра
enamus	повечето
enamus	мнозинство
enamus	мнозинството
enamus	мажоритарен
andreas	андреас
kiire	бързо
kiire	спешна
kiire	спешно
kiire	бързо
kiire	бърз
matemaatika	математика
matemaatika	математика
matemaatika	математика
grand	бона
grand	гранд
kirjeldus	описание
jurist	адвокатка
jurist	адвокат
jurist	юрист
madal	повърхностен
madal	плитко
madal	повърхностно
madal	повърхностни
madal	повърхностна
madal	долно
madal	ниско
madal	ниски
madal	нисък
madal	ниска
air	air
air	въздуха
air	въздушно
air	въздушен
air	въздух
majandus	икономика
majandus	икономия
majandus	икономика
rekord	рекорд
rekord	запис
ühendus	федерация
ühendus	федерацията
ühendus	свързване
ühendus	връзка
ühendus	връзката
ühendus	връзка
ühendus	свързване
ühendus	свържете
ühendus	общност
ühendus	общността
lubas	обещал
lubas	обещано
aitab	помага
vaade	изглед
vaade	гледка
vaade	оглед
vaade	преглед
karjääri	кариера
karjääri	кариери
karjääri	кариера
#aaa	#aaa
iiri	ирландски
iiri	ирландска
iiri	ирландци
iiri	ирландско
tulemus	развръзка
tulemus	изход
tulemus	резултат
tulemus	резултат
tulemus	резултата
põhjustab	каузи
põhjustab	причини
põhjustab	причинява
ühenduse	свързване
ühenduse	връзка
ühenduse	връзката
vassili	василий
vassili	василий
haridus	образователна
haridus	образователен
haridus	образователно
haridus	образователни
haridus	обучение
haridus	образование
haridus	възпитание
elanud	живели
elanud	живял
viib	води
suhe	съотношение
suhe	коефициент
suhe	връзка
suhe	взаимоотношения
suhe	отношения
kasvavad	расте
kasvavad	отглеждане
kasvavad	расте
kasvavad	растат
kujutatud	изобразен
für	für
katariina	катрин
katariina	катерина
väikesed	малка
väikesed	малки
väikesed	малък
väikesed	дребен
kirjutada	пиши
kirjutada	напишете
kirjutada	пишете
pere	семейство
pere	семейството
kunst	изкуства
kunst	изкуствата
kunst	изкуство
kunst	арт
kunst	изкуството
kunst	art
kunst	изкуство
lasti	товари
lasti	товар
korraldatud	организиран
korraldatud	организирана
korraldatud	организирано
korraldatud	организирани
korraldatud	уредено
korraldatud	подредени
korraldatud	уреден
korraldatud	уговорено
otseselt	директно
otseselt	пряко
teadmata	непозната
teadmata	неизвестен
teadmata	неизвестни
teadmata	неизвестно
teadmata	непознат
teadmata	неизвестна
liitu	присъединяване
rahvas	фолк
rahvas	народни
rahvas	тълпа
rahvas	тълпата
rahvas	народ
rahvas	хора
rahvas	хората
nato	нато
võime	способност
kood	код
lisa	лиза
lisa	лиса
lisa	добави
lisa	добавяне
lisa	добавя
lisa	добавете
lisa	анекс
lisa	приложение
cambridge	кембридж
cambridge	кеймбридж
juri	юри
juri	юрий
laps	дете
bernhard	бернхард
kommunistliku	комунист
kommunistliku	комунистическа
kommunistliku	комунистически
olukord	положението
olukord	ситуация
olukord	положение
josé	жозе
josé	хосе
nõudis	настоя
preisi	пруски
life	живот
life	живота
life	life
life	лайф
life	животът
windows	windows
windows	прозорци
windows	прозорците
vangi	затворничка
vangi	затворник
pihkva	псков
skulptor	скулптор
vorm	формуляр
vorm	форма
haru	бранч
haru	клон
haru	клонче
haru	клонка
naised	жени
naised	жените
oblast	област
antonio	антонио
roman	римски
roman	римлянин
roman	роман
roman	римска
ründaja	нападател
ründaja	нападателят
ründaja	нападателя
ründaja	нападател
peamised	основни
peamised	основна
peamised	главна
peamised	главен
peamised	главни
päikese	слънчево
päikese	слънчева
päikese	слънчеви
projekt	проект
projekt	проектът
projekt	проекта
ilves	рис
ilves	илвес
ilves	лукс
ilves	рис
teed	пътища
teed	чай
lihtne	прост
lihtne	прости
lihtne	проста
lihtne	простичко
lihtne	леко
lihtne	лесно
aitas	помогнал
põhjamaade	скандинавски
erinev	различна
erinev	различно
erinev	различни
erinev	различен
juhitud	led
juhitud	доведе
ostis	купена
ostis	купих
ostis	купил
ostis	купен
lai	широко
lai	широки
lai	широк
lai	широка
lai	лай
tihedus	плътност
relvastatud	въоръжен
relvastatud	въоръжени
relvastatud	въоръжена
pildi	снимка
pildi	картинка
pildi	имидж
pildi	картинка
pildi	образ
pildi	изображение
pühendatud	отдадена
pühendatud	предан
pühendatud	отдадени
pühendatud	предана
pühendatud	посветен
pühendatud	посветена
pühendatud	отдадени
pühendatud	отдадена
avastas	открит
avastas	открита
avastas	открити
kitarr	китарата
kitarr	китара
igor	игор
smith	смит
theodor	теодор
tundub	изглежда
tundub	усеща
bänd	група
bänd	оркестър
bänd	банда
bänd	лента
ettevõtja	предприемач
ettevõtja	търговец
ettevõtja	предприятие
arenenud	разработена
arenenud	развит
arenenud	разработени
arenenud	разработен
arenenud	развитите
arenenud	развита
arenenud	еволюира
arenenud	еволюирали
arenenud	напреднал
arenenud	напреднала
arenenud	разширено
arenenud	напреднали
valik	избор
valik	селекция
valik	подбор
valik	избор
valik	опция
valik	вариант
lõpp	край
lehed	листа
lehed	оставя
lehed	листата
lehed	страници
lehed	чаршафи
lehed	листове
järgnes	последва
objekti	предмет
objekti	обект
esindajad	представителите
esindajad	представители
viitab	отнася
don	дон
keeled	езиците
keeled	езици
eurovisiooni	евровизия
major	майорът
major	майор
top	top
top	топ
top	върха
aktiivne	активна
aktiivne	активно
aktiivne	активни
aktiivne	активен
aktiivne	ток
aktiivne	текущ
aktiivne	текуща
aktiivne	текущи
aktiivne	настоящ
org	org
org	долината
org	долина
org	вали
herbert	хърбърт
ajaleht	вестник
ajaleht	вестници
õppinud	научил
saavutada	постигнете
saavutada	постигне
insener	инжинер
insener	инженер
milano	милано
milano	милан
inimestel	човеци
inimestel	човеците
küsimus	въпрос
mänd	pinus
mänd	пайн
mänd	бор
vett	вода
vett	водата
saadik	посланник
saadik	посланик
saadik	пратеник
kanal	канал
kanal	каналът
baieri	баварски
baieri	бавария
kasvanud	пораснал
kasvanud	отглеждани
kasvanud	пораснала
kasvanud	пораснали
kasvanud	пораснало
islandi	исландия
islandi	исландски
taime	растение
taime	растителна
taime	завод
binaarne	двоичен
adam	адам
lee	лии
lee	лий
koosseis	състав
koosseis	композиция
täht	звезден
täht	звезда
kodus	дом
kodus	домашен
kodus	вкъщи
tekivad	стани
tekivad	възникнат
vältida	избягвайте
vältida	избегне
vältida	избягване
jaama	станция
jaama	station
jaama	гара
koostöö	сътрудничество
koostöö	съдействие
koostöö	сътрудничество
väärtus	стойност
laine	вълната
laine	вълна
fotod	фотографии
fotod	снимки
fotod	снимките
elus	живи
elus	жива
elus	жив
poliitika	политиката
poliitika	полица
poliitika	политика
poliitika	политици
poliitika	политиката
poliitika	политика
poliitika	полици
poliitika	политики
pikka	дълги
pikka	дълго
pikka	дълъг
pikka	лонг
algus	начало
algus	старт
algus	започнете
algus	стартиране
algus	начало
saksi	саксония
saksi	саксън
christoph	кристоф
psühholoogia	психология
psühholoogia	психологията
raba	блато
raba	bog
keeleteadlane	лингвист
dotsent	доцент
tekitab	генерира
kindlasti	определено
kümme	десетка
kümme	ten
kümme	десет
pakub	оферти
pakub	предлага
pakub	предложения
live	живи
live	жива
live	live
live	жив
live	живей
taha	таха
eestlased	естонци
õppejõud	преподавател
õppejõud	лектор
õppejõud	преподаватели
õppejõud	факултета
õppejõud	факултет
hall	сив
hall	сиво
hall	сива
hall	сиви
hall	грей
hall	сив
hall	сиво
hall	сива
hall	сиви
hall	грей
hall	зала
hall	хол
hall	hall
kliima	климатът
kliima	климат
territooriumi	територия
territooriumi	територии
territooriumi	територията
xiii	xiii
kiievi	киев
metsa	форест
metsa	гора
metsa	горски
probleem	проблем
tonni	тонове
tonni	тона
tonni	тонове
tonni	тон
võitja	победител
võitja	печеливш
esmalt	първи
esmalt	първо
paari	двойка
paari	чифт
paari	двойки
paari	чифта
keemiline	химична
keemiline	химически
keemiline	химикал
isik	човек
isik	личност
iraagi	иракски
stockholmi	стокхолм
doi	дои
ravi	лек
ravi	терапията
ravi	терапия
ravi	третиране
ravi	лечение
ravi	обработка
lood	истории
lood	приказки
lood	разкази
lood	истории
lood	разкази
venelased	руснаци
venelased	руснаците
asukoht	позиция
asukoht	положение
asukoht	длъжност
asukoht	местоположение
asukoht	място
asukoht	местонахождение
asukoht	локация
asukoht	пътека
asukoht	път
majandusteadlane	икономист
venna	братко
venna	брат
ehitada	изграждане
ehitada	построи
kagu	югоизточна
kagu	югоизток
sari	сари
rna	рнк
iraani	иран
iraani	ирански
edukalt	успешно
sven	свен
lapse	дете
pank	банк
pank	банката
pank	bank
pank	банка
ekp	ецб
eraldatud	разделени
eraldatud	отделени
eraldatud	разделен
eraldatud	изолирана
eraldatud	изолирано
eraldatud	изолирани
eraldatud	изолиран
eraldatud	разпределени
eraldatud	разпределен
eraldatud	разпределено
maailm	свят
maailm	света
kanti	кант
kohalik	локална
kohalik	местна
kohalik	локално
kohalik	местно
kohalik	местни
kohalik	местен
ühendab	свързва
territoorium	територия
territoorium	територии
territoorium	територията
avalik	публично
avalik	публични
avalik	публична
avalik	обществено
avalik	публичен
avalik	обществени
boriss	борис
kaitsta	защита
kaitsta	защити
vara	ранни
vara	рано
vara	ърли
vara	актив
vara	активи
keeldus	отказва
keeldus	отказа
keeldus	отказано
keeldus	отказан
saadi	получено
saadi	получена
saadi	получен
saadi	получени
peapiiskop	архиепископ
tüüp	вид
tüüp	тип
rebane	фокс
rebane	лисица
rebane	fox
näide	примерна
näide	пример
konrad	конрад
jagatud	споделено
jagatud	споделена
jagatud	споделени
jagatud	разделена
jagatud	разделено
jagatud	разделени
jagatud	разделен
osalesid	участвали
osalesid	участвала
osalesid	участваха
versiooni	версия
torn	кула
torn	tower
torn	кулата
torn	тауър
hääl	гласът
hääl	глас
rakkude	килия
rakkude	клетка
kollane	жълта
kollane	жълто
kollane	жълти
kollane	жълт
kategooria	категория
kujutab	изобразява
köide	обем
ehitus	изграждане
ehitus	строеж
ehitus	конструкция
ehitus	строителство
väidetavalt	предполагаемо
väidetavalt	предполагаемо
atlandi	атлантик
atlandi	атлантическа
pianist	пианист
raud	желязо
raud	железен
raud	желязна
raud	железни
keelatud	забранено
keelatud	забранени
keelatud	забранен
keelatud	забранена
keelatud	изключен
keelatud	увреждания
keelatud	изключени
keelatud	изключено
keelatud	инвалид
keelatud	изключена
keelatud	забранено
keelatud	забранена
keelatud	забранен
keelatud	забранени
keelatud	отхвърлена
keelatud	отказан
keelatud	отрече
keelatud	отказано
keelatud	отказана
keelatud	забранено
keelatud	забранени
keelatud	забранен
keelatud	забранена
art	арт
art	изкуството
art	art
art	изкуство
võidu	победа
määrab	определя
apple	епъл
apple	ябълков
apple	ябълка
apple	apple
mudel	образец
mudel	модел
kongo	конго
leping	съгласие
leping	споразумение
leping	договор
leping	договор
läänemere	балтийско
tehnika	техниката
tehnika	техника
turu	турку
turu	пазарна
turu	пазар
turu	пазарен
vähendada	намали
vähendada	намаляване
toodetud	произведени
toodetud	произведена
toodetud	произведен
toodetud	произведено
toodetud	произведени
toodetud	произведена
toodetud	произведен
toodetud	произведено
georgi	георги
georgi	георги
keskmise	средна
keskmise	среден
keskmise	средни
keskmise	средно
ikkagi	още
carlos	карлос
holland	нидерландия
holland	нидерландски
holland	холандия
holland	холандия
holland	холанд
loo	създаване
loo	създайте
ümbruses	обстановка
ümbruses	обкръжение
ümbruses	среда
tapeti	убита
tapeti	убити
tapeti	убит
erakond	парти
erakond	party
erakond	купон
erakond	партия
zur	zur
surm	смърт
surm	смъртта
orden	орден
side	комуникация
side	общуване
side	съобщаване
side	комуникации
side	комуникации
side	бонд
kilomeetrit	километри
kilomeetrit	километра
kilomeetrit	километри
american	американска
american	американско
american	американски
american	американец
jacques	жак
muutis	променена
muutis	променени
muutis	променен
muutis	променено
kroonika	хрониките
kroonika	кроникъл
albrecht	албрехт
sadam	пристанище
sadam	пристанището
sadam	порт
sadam	пристанище
juan	хуан
alus	кораб
alus	съд
alus	основа
alus	база
alus	основа
alus	основание
alus	база
nõuab	настоява
nõuab	изисква
link	връзка
link	линк
käe	ръка
käe	ръка
käe	ръката
kadunud	изгубено
kadunud	изгубени
kadunud	изгубена
kadunud	загубен
kadunud	загуби
kadunud	изгубен
kadunud	липсващ
kadunud	изчезнал
kadunud	липсва
kadunud	липсваща
kadunud	липсващи
kadunud	изчезнала
kukk	чеп
kukk	кур
kukk	хуй
kukk	петел
kukk	петел
henrik	хенрик
novgorodi	новгород
till	копър
till	дил
kiri	опашки
kiri	тура
kiri	писмо
kiri	буква
müüdi	мит
müüdi	мита
kõigepealt	първи
kõigepealt	първо
elanikke	обитатели
elanikke	жители
osariik	щат
osariik	държава
osariik	държавно
wikipedia	уикипедия
kasutatav	използваеми
kerge	светло
kerge	светлина
kerge	светлината
kerge	леки
kerge	леко
kerge	лесно
linda	линда
kaitsja	защитник
kaitsja	защитник
kaitsja	предпазител
kaitsja	настойник
kaitsja	пазител
kaitsja	попечител
kaitsja	гардиън
signaali	сигнал
mass	масов
mass	меса
mass	маса
mass	литургия
mass	масово
sügavus	дълбочина
koostatud	съставен
koostatud	съставено
koostatud	изготвено
näeb	вижда
viies	пети
viies	пето
viies	пета
kabel	капела
kabel	параклис
kabel	параклиса
tuhat	хиляда
onu	чичо
man	човече
man	човек
man	мъж
süüria	сирия
süüria	сирийски
vastas	отговорил
teema	тема
teema	тема
teema	субект
teema	обект
pojad	синовете
pojad	синове
nimed	наименования
nimed	имената
nimed	имена
liigub	ходове
liigub	движения
liigub	местене
liigub	преместване
kergesti	лесно
kirjeldab	описва
tom	том
vanaisa	дядо
vanaisa	дядо
produtsent	продуцент
produtsent	производител
kohalikud	локална
kohalikud	местна
kohalikud	локално
kohalikud	местно
kohalikud	местни
kohalikud	местен
kohalikud	местни
sepp	ковач
muudab	трансформира
kardinal	кардинале
kardinal	кардинал
vahepeal	междувременно
enim	повечето
toetab	подкрепя
toetab	поддържа
vajab	нужди
hooaeg	сезон
hooaeg	сезона
laulud	песните
laulud	песни
šoti	шотландец
šoti	шотландски
piir	лимит
piir	граница
piir	ограничаване
piir	ограничение
piir	граница
piir	границата
piir	граница
piir	гранична
toodi	доведен
toodi	доведе
toodi	доведени
ministrite	министерски
föderatsiooni	федерация
föderatsiooni	федерацията
elanikud	обитатели
elanikud	жители
elanikud	пребиваващи
elanikud	обитатели
elanikud	жители
kasutamiseks	използване
kasutamiseks	употреба
kasutamiseks	използвайте
okupatsiooni	професия
okupatsiooni	окупация
lause	изречение
lause	присъда
eristada	изтъкнат
eristada	изтъкнати
kohus	съдът
kohus	съд
kohus	корт
vormi	формуляр
vormi	форма
intervjuu	интервю
väljaanne	изданието
väljaanne	издание
käib	отива
pakkus	предложени
pakkus	предложен
pakkus	предложена
pakkus	предложено
kirjeldas	описани
kirjeldas	описано
kirjeldas	описана
kirjeldas	описан
allium	allium
jugoslaavia	югославски
jugoslaavia	югославия
väitis	заявено
väitis	твърдеше
pataljon	батальона
pataljon	батальон
tootmine	производство
tootmine	изработване
tootmine	продукция
tootmine	производство
tootmine	производство
alumine	долна
alumine	долен
rida	реплика
rida	линия
rida	ред
alanud	започна
rakud	килии
rakud	клетките
rakud	клетки
perioodi	период
bosnia	босненски
bosnia	босна
kukkus	падна
kukkus	паднала
kukkus	паднал
puudus	недостиг
langenud	паднал
langenud	паднали
langenud	паднало
langenud	паднала
iseloomulik	характерен
iseloomulik	характерни
iseloomulik	характеристика
tšehhoslovakkia	чехословакия
temperatuuri	температурата
temperatuuri	температура
korpus	корпус
korpus	корпус
soovis	пожелала
kaal	тегло
kaal	тежест
pinge	напрежение
pinge	напрежение
funktsiooni	функция
funktsiooni	длъжност
funktsiooni	функциониране
funktsiooni	функции
tasuta	свободно
tasuta	свободни
tasuta	свободен
tasuta	свободна
tasuta	безплатни
tasuta	безплатно
noored	младежта
noored	младост
noored	младеж
noored	младостта
noored	младежи
noored	млада
noored	младо
noored	млади
noored	йънг
noored	млад
madala	долно
madala	ниско
madala	ниски
madala	нисък
madala	ниска
jevgeni	евгений
impeeriumi	империята
impeeriumi	емпайър
impeeriumi	империя
pikad	дълги
pikad	дълго
pikad	дълъг
pikad	лонг
mets	метс
mets	уудс
mets	форест
mets	гора
mets	горски
jää	айс
jää	лед
energiat	енергия
energiat	energy
energiat	енергетика
leitnant	лейтенант
united	обединени
united	обединена
united	обединен
united	юнайтед
united	обединено
elizabeth	елизабет
pärsia	персия
pärsia	персийски
eurot	евро
eurot	евро
eurot	eur
sitsiilia	сицилия
sitsiilia	сицилиански
siberi	сибирски
siberi	сибир
juhib	води
juhib	водачи
francesco	франческо
sõlmitud	сключени
sõlmitud	сключен
sõlmitud	сключено
fotograaf	фотографа
fotograaf	фотограф
pilte	снимки
pilte	картинки
pilte	картини
avastati	засечен
philippe	филип
carlo	карло
xiv	xiv
uurimine	разследването
uurimine	разследван
uurimine	разследване
uurimine	запитване
uurimine	проверки
uurimine	запитвания
kõne	повикване
kõne	обаждане
kõne	реч
kõne	говор
katse	изпитване
katse	тест
vapi	герб
lühike	кратко
lühike	къса
lühike	кратка
lühike	късо
lühike	кратък
stiil	стил
eriala	специалност
eriala	специалитет
eriala	специалност
eriala	специалитет
botaanik	ботаник
pesa	слот
pesa	гнездо
pesa	гнездото
võit	победа
selgelt	ясно
põhjustas	причинено
põhjustas	причинени
põhjustas	причинена
otsus	решението
otsus	решение
elisabeth	елизабет
williams	уилиамс
williams	уилямс
esindas	представени
esindas	представена
võimaluse	възможност
teadlased	изследователите
teadlased	изследователи
teadlased	учените
teadlased	учени
läbimõõt	диаметър
simon	саймън
simon	симон
kanda	носи
kanda	носене
kanda	носи
kanda	износване
online	онлайн
online	online
näitas	показа
metal	метали
metal	metal
metal	метъл
metal	метал
andmebaas	бд
lend	полета
lend	полет
mall	шаблон
läheduses	наблизо
üldine	общи
üldine	обща
üldine	общи
üldine	генерал
koju	дом
koju	домашен
koju	вкъщи
leopold	леополд
jõuab	достига
miljardit	милиарда
miljardit	милиард
miljardit	милиарди
ujuja	плувец
tšiili	чилийски
tšiili	чили
laevastiku	флотилия
laevastiku	флота
laevastiku	флот
asju	неща
asju	нещата
olga	олга
