raymond	raymond
mansión	conac
mansión	manor
suplente	supleant
suplente	alternativ
suplente	dublura
suplente	substitut
sueca	suedeza
sueca	suedezi
sueca	suedeză
sueca	suedez
convencional	convenționale
convencional	convențional
philippe	philippe
asesinatos	omoruri
asesinatos	asasinate
asesinatos	asasinare
asesinatos	asasinatul
asesinatos	asasinarea
asesinatos	asasinate
asesinatos	asasinat
asesinatos	crimă
asesinatos	crima
asesinatos	crime
fieles	loială
fieles	loial
fieles	loiali
fieles	loiale
fieles	credincios
fieles	credincioasă
southern	southern
southern	sudic
southern	sudul
concha	concha
concha	scoică
concha	shell
concha	cochilie
concha	coajă
implementación	implementarea
implementación	implementare
implementación	implementarea
perdida	pierderi
perdida	pierderea
perdida	pierdere
perdida	pierdut
perdida	pierdute
perdida	pierdută
perdida	lost
ciudadanía	cetățenie
ciudadanía	cetățenia
significativo	semnificativ
significativo	semnificative
significativo	semnificativă
significativo	semnificativ
desastre	dezastrul
desastre	dezastru
warren	warren
elías	elijah
elías	ilie
elías	elias
ltd	srl
ltd	ltd
identificado	identificate
identificado	identificat
identificado	identificată
ejecutar	execută
ejecutar	rulează
ejecutar	fugi
studio	studio
studio	studioul
destinada	destinat
calificación	rating
calificación	evaluare
calificación	calificarea
calificación	calificare
dramática	drama
dramática	dramă
dramática	dramatic
dramática	dramatice
dramática	dramatică
antoine	antoine
plástico	plastice
plástico	plastic
plástico	plasticul
plástico	plastic
armadura	armură
armadura	armura
armadura	armuri
armadura	armură
armadura	armura
armadura	armuri
guipúzcoa	guipúzcoa
espaciales	spațial
espaciales	spațială
espaciales	spațiale
espaciales	spaţiul
espaciales	spațiu
espaciales	spațiul
espaciales	spatiu
espaciales	spaţiu
dedicados	dedicată
dedicados	dedicate
dedicados	dedicat
bebé	iubire
bebé	baby
bebé	copil
bebé	iubito
bebé	bebe
hits	hituri
hits	lovește
tenor	tenor
mortal	mortale
mortal	mortală
mortal	mortal
mortal	fatale
mortal	fatal
mortal	fatala
mortal	fatală
mortal	muritori
mortal	muritoare
mortal	muritor
reconocimientos	examinări
reconocimientos	examene
reconocimientos	recunoașterea
reconocimientos	recunoastere
reconocimientos	recunoaștere
tallos	tulpini
tallos	tulpinile
casino	cazino
casino	cazinou
casino	casino
vencedor	câștigător
vencedor	învingător
vencedor	castigator
vencedor	victor
leipzig	leipzig
delegado	delega
delegado	delegat
adoptado	adoptat
adoptado	adoptată
colinas	dealurile
colinas	hills
colinas	coline
colinas	dealuri
extranjeras	străine
extranjeras	străină
extranjeras	strain
extranjeras	străin
extranjeras	străinătate
apolo	apollo
membrana	membranele
membrana	membrană
membrana	membrana
etnia	etnie
etnia	etnică
etnia	etnic
etnia	etnice
ruido	zgomote
ruido	zgomotul
ruido	gălăgie
ruido	zgomot
ricos	bogata
ricos	bogată
ricos	rich
ricos	bogat
radar	radarul
radar	radar
wagner	wagner
quieren	vrei
quieren	vreau
television	televizor
television	televiziune
television	televiziunea
teatros	teatre
teatros	cinematografe
teatros	teatre
teatros	teatrul
teatros	teatru
añadido	adăugată
añadido	adaugat
añadido	adăugate
añadido	adăugat
fabricantes	producator
fabricantes	producătorul
fabricantes	producător
fabricantes	producătorului
fabricantes	producători
fabricantes	producătorii
finca	ferma
finca	fermă
finca	imobiliare
finca	estate
pilares	stâlpi
pilares	piloni
guarnición	garnitură
guarnición	garnitura
guarnición	garrison
guarnición	garnizoana
guarnición	garnizoană
edwards	edwards
fábricas	fabricile
fábricas	uzine
fábricas	fabrici
fábricas	mills
fábricas	fabrică
fábricas	fabrica
roman	romană
roman	roman
oliva	olive
oliva	oliva
conservadores	conservatori
conservadores	conservatoare
conservadores	conservator
conservadores	conservatori
conservadores	conservatorii
contener	contin
contener	conțin
secos	usca
secos	uscate
secos	uscat
secos	uscată
secos	uscate
secos	uscat
secos	uscată
escape	evacuare
escape	evadarea
escape	evadare
shakespeare	shakespeare
marín	marin
marín	marín
für	für
under	sub
eugenia	eugenia
cap	cap
cap	pac
cap	capac
desarrollados	dezvoltate
desarrollados	dezvoltată
desarrollados	dezvoltat
baños	toaletele
baños	toalete
baños	băile
baños	băi
baños	băile
baños	băi
baños	baie
baños	bath
alternativas	alternative
alternativas	alternativele
logro	realizare
entiende	înțelege
entiende	intelege
extracción	extragerea
extracción	extracție
extracción	extragere
extracción	extracția
profundamente	profund
fresco	proaspete
fresco	proaspătă
fresco	proaspat
fresco	proaspăt
fresco	fresh
fresco	frescă
cruzar	traversare
cruzar	traversarea
cruzar	trecere
adulto	adulți
adulto	adult
adulto	adultă
disciplinas	discipline
geográficas	geografice
geográficas	geografic
geográficas	geografică
geográficas	geografice
geográficas	geografic
geográficas	geografică
responder	răspunde
responder	răspund
responder	răspunzând
responder	răspuns
responder	răspunde
responder	raspunde
responder	răspuns
responder	răspunde
hermosa	frumoase
hermosa	frumoasă
hermosa	frumos
hermosa	frumoasa
hermosa	superbe
hermosa	superb
hermosa	superba
hermosa	superbă
electrónicos	electronica
electrónicos	electronică
electrónicos	electronice
electrónicos	electronice
electrónicos	electronică
electrónicos	electronic
galaxia	galaxie
galaxia	galaxia
galaxia	galaxy
age	varsta
age	vârstă
age	vârsta
cubiertas	acoperit
cubiertas	acoperită
cubiertas	acoperite
cubiertas	acoperă
existió	existat
dependencias	dependențe
abu	abu
bola	ball
bola	minge
bola	mingea
bola	bilă
bola	bila
lázaro	lázaro
lázaro	lazarus
lázaro	lazăr
wolf	lup
wolf	wolf
wolf	lupul
certificado	certificată
certificado	certificat
certificado	certificate
certificado	certificat
certificado	certificatul
vigor	vigoare
vigor	vigoarea
rita	rita
uss	uss
escándalo	scandalul
escándalo	scandal
escándalo	scandaluri
tanque	tank
tanque	rezervor
tanque	tanc
sólido	solid
sólido	solidă
sólido	solide
kiev	kiev
serpiente	sarpele
serpiente	sarpe
serpiente	șarpe
serpiente	snake
serpiente	sarpe
serpiente	șarpe
testigos	martorii
testigos	martori
testigos	martorul
testigos	martoră
testigos	martor
testigos	martori
economista	economist
submarino	submarinul
submarino	submarin
submarino	submarin
submarino	subacvatice
submarino	subacvatic
códigos	codul
códigos	cod
códigos	coduri
códigos	codurile
prevención	preventive
prevención	preventivă
prevención	preventiv
prevención	prevenire
prevención	prevenirea
descubierta	descoperite
descubierta	descoperită
descubierta	descoperit
descubierta	reperat
descubierta	zărit
descubierta	descoperit
solares	parcele
solares	solare
solares	solară
solares	solar
progresivo	progresive
progresivo	progresivă
progresivo	progresiv
estudia	studiază
estudia	studii
estudia	studiul
estudia	studiu
paloma	porumbel
paloma	dove
paloma	porumbel
paloma	porumbelul
paloma	porumbei
paloma	paloma
folk	folk
ira	mânia
ira	mânie
ira	furia
ira	mânia
ira	furie
ira	mânie
ira	ira
atractivo	atractivitatea
atractivo	atractie
atractivo	atrăgătoare
atractivo	atrăgător
atractivo	atractiv
atractivo	atrăgătoare
atractivo	atractivă
atractivo	atractive
atractivo	atrăgător
atractivo	recurs
atractivo	apel
cinematográfico	cinematografice
volar	fly
volar	zboara
volar	musca
volar	zboară
volar	zbor
volar	zburând
volar	zbor
recta	drepte
recta	direct
recta	drept
ecuatoriano	ecuadorian
entregado	livrate
entregado	livrată
entregado	livrat
entregado	predat
etiopía	etiopia
etiopía	etiopian
dick	sculă
dick	dick
dick	pula
dick	pulă
jefferson	jefferson
celeste	celeste
palermo	palermo
asientos	scaune
asientos	locuri
dominios	domenii
dominios	domeniu
dominios	domeniul
falsa	fals
falsa	falsa
falsa	falsă
falsa	false
falsa	fals
falsa	falsă
falsa	fake
tribunales	tribunal
tribunales	curtea
tribunales	court
tribunales	curte
tribunales	instanță
tribunales	instanțe
tribunales	instanțele
tribunales	tribunalele
tribunales	tribunale
bond	bond
cerdo	porc
cerdo	porcine
cerdo	purcel
cerdo	porc
dorsal	dorsală
blood	blood
blood	sângele
blood	sânge
blood	sange
danés	daneză
danés	danez
danés	dane
cajas	cutiile
cajas	cutii
ring	ring
ring	inelul
ring	inel
fiebre	febra
fiebre	febră
geometría	geometria
geometría	geometrie
geometría	geometrică
geometría	geometrice
pink	pink
pink	roz
hoteles	hotel
hoteles	hotelul
hoteles	hoteluri
blas	bert
blas	blas
blas	blaise
bull	taur
bull	taurul
bull	bull
ayala	ayala
derrotas	înfrângere
derrotas	înfrângerea
derrotas	înfrângeri
macizo	solid
macizo	solidă
macizo	solide
macizo	masivul
sacramento	sacramento
sacramento	sacrament
neil	neil
documentales	documentar
documentales	documentare
documentales	documentarul
documentales	documentare
libia	libian
libia	libiei
libia	libia
canciller	cancelarul
canciller	cancelar
collins	collins
aldeas	sate
aldeas	satele
silvia	sylvia
silvia	silvia
silvia	sylvie
silvia	silvia
inmaculada	imaculată
inmaculada	imaculat
potente	puternica
potente	puternic
desafío	provocare
desafío	provocarea
desafío	sfidare
desafío	sfidarea
desafío	defiance
cerebral	cerebral
cerebral	cerebrală
determinados	anumite
soberano	suveran
soberano	suverane
soberano	suverană
emi	ime
emi	emi
normandía	normandia
temporalmente	temporar
temporalmente	temporare
temporalmente	temporara
temporalmente	temporar
temporalmente	temporară
ánimo	dispozitie
divina	divine
divina	divina
divina	divin
divina	divină
ilustres	ilustrul
acusaciones	acuzatii
acusaciones	acuzatii
acusaciones	acuzații
sudoeste	southwest
prieto	prieto
oso	ursul
oso	ursu
oso	bear
oso	urs
cruzada	cruciada
cruzada	cruciadă
teruel	teruel
nat	nat
mostrado	arătat
mostrado	afișată
mostrado	afișat
mostrado	afișate
via	via
excentricidad	excentricitate
camp	tabără
camp	camp
camp	tabăra
camp	lagăr
camp	tabara
rivadavia	rivadavia
levante	levant
levante	levante
reunir	aduna
reunir	reuni
aproximación	aproximare
aproximación	abordarea
aproximación	abordare
mirada	uite
sri	sri
poblados	sate
poblados	satele
plumas	stilouri
plumas	pixuri
plumas	penele
plumas	pene
consideración	considerare
cerrar	închide
cerrar	inchide
cerrar	închidere
cerrar	inchidere
molino	mill
molino	moară
molino	moara
tronco	log
tronco	jurnal
tronco	trunchi
tronco	portbagaj
cuarteto	cvartet
nativo	nativ
nativo	nativă
nativo	nativi
nativo	native
cook	cook
cook	bucătar
cook	gătesc
eeuu	usa
eeuu	sua
marquesa	marchiză
reducida	redus
reducida	redusă
reducida	reduse
anatomía	anatomie
anatomía	anatomia
monstruo	monstrul
monstruo	monster
monstruo	monstru
escribiendo	scrierea
escribiendo	scriind
escribiendo	scriere
escribiendo	scriu
dedos	degetele
dedos	degete
pasaje	tichet
pasaje	bilet
pasaje	biletul
pasaje	pasajul
pasaje	pasaj
denis	denis
anunciado	anunțat
anunciado	anuntat
mató	ucis
mató	ucisă
mató	omorât
futbol	fotbal
futbol	fotbal
futbol	football
futbol	fotbalul
vitoria	vitoria
estonia	estonă
estonia	estoniei
estonia	estonia
bacterias	bacterie
bacterias	bacterii
bacterias	bacteriile
bacterias	bacteria
ortodoxa	ortodox
ortodoxa	ortodoxă
ortodoxa	ortodoxe
extendido	prelungită
extendido	prelungit
extendido	extins
extendido	extinsă
arácnidos	arahnide
ilegal	ilegale
ilegal	ilegală
ilegal	ilegal
apóstol	apostol
ejecutado	executate
ejecutado	executată
ejecutado	executat
intentando	încerc
intentando	încercând
escocés	scotch
crecer	creste
crecer	crească
crecer	crește
crecer	cresc
crecer	creşte
sismo	cutremur
sismo	cutremurul
luchas	bătăi
luchas	certuri
luchas	lupte
helena	helena
helena	helen
trasera	spate
apreciar	apreciind
apreciar	apreciez
apreciar	aprecia
apreciar	apreciază
apreciar	apreciem
discutir	discută
recuperó	recăpătat
conducido	condus
gabriela	gabriella
gabriela	gabriela
radios	radio
radios	radiouri
coordinador	coordonator
miércoles	miercurea
miércoles	miercuri
miércoles	miercurea
poseer	poseda
poseer	posedă
terrorismo	teroare
terrorismo	teroarea
terrorismo	terorismul
terrorismo	terorism
terrorismo	terorist
terrorismo	teroristă
terrorismo	teroristul
linares	linares
side	lateral
side	side
poderosa	puternica
poderosa	puternic
lunar	lunar
precipitaciones	precipitare
capturar	capturează
capturar	capturarea
capturar	captura
capturar	captură
capturar	capturare
capturar	captare
capturar	capturarea
adquiere	dobândi
adquiere	dobândește
niega	neagă
defecto	prestabilită
defecto	implicite
defecto	prestabilit
defecto	implicit
defecto	implicită
defecto	defect
defecto	defect
marcada	marcată
marcada	marcat
marcada	marcate
sud	lds
viajeros	călători
viajeros	călătorii
viajeros	călătorilor
sobrevivir	supraviețui
sobrevivir	supraviețuire
sobrevivir	supravietuire
ferrari	ferrari
experimento	experimentul
experimento	experiment
experimento	experimentează
consideradas	considerata
consideradas	considerate
consideradas	considerată
consideradas	considerat
adolescentes	teen
adolescentes	adolescent
adolescentes	adolescent
adolescentes	adolescent
adolescentes	adolescenti
adolescentes	adolescenti
callao	callao
confirmado	confirmate
confirmado	confirmată
confirmado	confirmat
brooklyn	brooklyn
impedir	preveni
impedir	previne
lienzo	pânză
lienzo	panza
taekwondo	taekwondo
solidaridad	solidaritate
solidaridad	solidaritatea
gard	gard
evans	evans
accesible	accesibile
accesible	accesibil
accesible	accesibilă
accesible	accesibile
accesible	accesibil
aporte	intrare
aporte	contributie
aporte	contribuția
aporte	contribuție
georg	georg
aproximada	aproximativ
aproximada	aproximativă
certificados	certificatele
certificados	certificate
certificados	certificată
certificados	certificat
certificados	certificate
castigo	pedeapsă
castigo	pedeapsa
complejidad	complexitate
complejidad	complexitatea
renacentista	renascentist
adrián	adrian
head	cap
head	capul
gallo	scula
gallo	gallo
gallo	cocos
gallo	rooster
nuestras	our
nuestras	noastră
nuestras	noastra
nuestras	nostru
nuestras	noastre
ivan	ivan
matthew	matei
matthew	matthew
parlamentarias	parlamentar
parlamentarias	parlamentară
parlamentarias	parlamentare
parlamentarias	parlamentarii
parlamentarias	parlamentarilor
parlamentarias	parlamentari
parlamentarias	parlamentarii
parlamentarias	parlamentari
salomón	salomon
salomón	solomon
nbc	nbc
exportación	exporturi
exportación	exporturile
exportación	exportă
exportación	export
exportación	exportul
colectiva	colective
colectiva	colectivă
colectiva	colectivul
colectiva	colectiv
susana	susannah
susana	susana
susana	suzanne
susana	susanna
susana	susan
hambre	foametea
hambre	foamete
hambre	flămând
hambre	înfometat
hambre	foame
hambre	înfometată
hambre	foame
hambre	foamete
hambre	foamea
residuos	deseuri
residuos	deșeuri
residuos	risipă
residuos	reziduuri
residuos	deșeuri
socialismo	socialismul
américas	americi
directorio	director
directorio	directorul
square	pătrat
square	square
square	patrat
leones	lei
leones	leii
amy	amy
prohibición	ban
prohibición	interzicere
prohibición	interdicție
prohibición	interdicția
prohibición	interzicerea
prohibición	interdicție
autovía	autostrada
autovía	autostradă
autovía	highway
dean	decan
dean	dean
alusión	aluzia
leonor	eleanor
leonor	leonor
irregular	inegale
irregular	neregulat
irregular	neregulate
consecutivos	consecutive
consecutivos	consecutiv
escudos	scuturi
escudos	scuturile
operar	operează
operar	operare
films	pelicule
films	filme
terapia	terapie
terapia	terapia
instalado	instalat
instalado	instalată
instalado	instalate
famosas	celebră
famosas	faimoasă
famosas	faimos
famosas	celebru
fallo	eșec
fallo	esec
barro	noroi
barro	nămol
barro	argilă
barro	lut
barro	clay
banca	bancă
banca	bancar
banca	bancară
banca	bancare
banca	bancher
banca	bancherul
banca	bancă
banca	banca
banca	bank
únicas	unicat
únicas	unic
únicas	unice
únicas	unici
únicas	unică
acompañada	însoțit
acompañada	însoțite
acompañada	însoțită
luchadores	luptători
luchadores	luptători
luchadores	luptatori
stuttgart	stuttgart
edificación	clădire
edificación	cladire
edificación	clădirea
riesgos	pericole
riesgos	pericolele
riesgos	riscurile
riesgos	riscuri
riesgos	riscul
riesgos	risc
riesgos	riscuri
eco	eco
eco	ecou
eco	ecoul
eco	echo
acosta	acosta
never	niciodată
never	niciodata
apellidos	prenume
polaca	poloneze
polaca	poloneză
polaca	polonez
class	clasă
class	clasa
presentadora	prezentator
presentadora	prezentatoare
comisario	comisarul
comisario	comisar
comisario	serif
comisario	sheriff
comisario	inspector
comisario	inspectorul
decenas	zeci
decenas	zeci
decenas	duzini
campana	clopot
campana	clopotul
campana	bell
pib	pib
tía	matusa
tía	matusa
tía	mătușa
rivalidad	rivalitatea
rivalidad	rivalitate
húmedo	umed
húmedo	umedă
húmedo	ud
húmedo	umed
húmedo	ude
húmedo	umedă
húmedo	udă
embajadores	ambasadorii
embajadores	ambasadori
hospitales	spitalul
hospitales	spital
hospitales	spitale
hospitales	spitalele
morelos	morelos
astronomía	astronomie
leal	loială
leal	loial
leal	loiali
leal	loiale
leal	leal
terroristas	terorist
terroristas	teroristă
terroristas	teroristul
visuales	vizuale
visuales	vizuală
visuales	vizual
recopilación	compilarea
guido	guido
comisiones	comisii
comisiones	comisioane
comisiones	comisii
comisiones	comitete
comisiones	comisiile
comisiones	comitetele
detención	arestati
detención	arest
detención	arestarea
detención	arestare
detención	detenție
algoritmo	algoritmul
algoritmo	algoritm
inversiones	investitii
inversiones	investițiile
inversiones	investiții
inversiones	investitii
inversiones	investiție
inversiones	investitie
inversiones	investiții
criaturas	creaturile
criaturas	creaturi
lloyd	lloyd
mercancías	bunuri
mercancías	marfuri
mercancías	mărfuri
mercancías	mărfuri
mercancías	marfa
construye	construieste
construye	construi
construye	construiesc
ten	ten
ten	zece
jennifer	jennifer
agregar	adăugarea
agregar	adăugând
agregar	adăugare
agregar	adaugă
agregar	add
agregar	adauga
marinas	marin
marinas	marină
marinas	marine
tela	cârpă
ataca	atacuri
ataca	atacurile
ataca	atac
lorca	lorca
serra	serra
refugiados	refugiat
refugiados	refugiati
refugiados	refugiați
cantera	carieră
marcel	marcel
dylan	dylan
harold	harold
descubridor	descoperitor
combinado	combinat
combinado	combinată
combinado	combinate
almagro	almagro
revisar	recenzie
revisar	revizuirea
revisar	revizuire
brothers	frați
brothers	fratii
brothers	frații
brothers	fratilor
potter	potter
circo	cirque
circo	circ
circo	circus
circo	circul
robo	robo
robo	jaf
robo	jaful
robo	spargere
robo	fura
robo	furi
robo	fură
robo	fur
vecina	vecin
vecina	vecine
vecina	vecină
vecina	vecin
vecina	vecinul
vecina	vecina
vecina	vecine
modificado	modificată
modificado	modificate
modificado	modificat
radial	radial
angola	angola
contactos	contact
contactos	contactează
contactos	contactul
contactos	contacte
contactos	contactele
conservado	reținute
conservado	reținut
conservado	conservată
conservado	conservate
conservado	păstrate
conservado	păstrată
conservado	conservat
exploradores	exploratori
hudson	hudson
pampa	pampas
pampa	pampa
flauta	flautul
flauta	flaut
hormigón	concret
hormigón	beton
hormigón	concrete
pinto	pinto
jugaron	jucate
jugaron	jucat
odio	urii
odio	ura
odio	ură
odio	urăsc
odio	ura
odio	ură
cauca	cauca
nocturno	nocturnă
nocturno	nocturne
nocturno	nocturn
nocturno	noapte
nocturno	noaptea
celta	celtic
consultas	consultări
consultas	consultare
consultas	consultările
consultas	consultărilor
consultas	consultarea
consultas	consultare
consultas	anchete
comprobar	verifică
comprobar	verifica
comprobar	verificare
comprobar	bifat
prosa	proza
radicales	radicali
radicales	radical
radicales	radicale
radicales	radicală
condena	condamnare
condena	condamnarea
condena	condamnă
connecticut	connecticut
discípulo	discipol
saboya	savoy
saboya	savoia
juzgado	tribunal
juzgado	judecătorie
juzgado	tribunal
juzgado	curtea
juzgado	court
juzgado	curte
juzgado	instanță
religiones	religiile
religiones	religii
religiones	religie
religiones	religia
lealtad	loialitate
lealtad	loialitatea
compañera	companion
morris	morris
paolo	paolo
start	start
start	începe
start	pornire
funcional	funcțional
funcional	funcționale
funcional	functional
funcional	funcțională
guevara	guevara
compostela	compostela
disparos	focuri
disparos	fotografiere
cayo	gaius
cayo	cayo
cayo	cay
melbourne	melbourne
máscara	masca
máscara	mască
activista	activist
michelle	michelle
galardonado	premiat
galardonado	acordat
novelista	romancier
avanzar	avansează
avanzar	avans
puro	trabuc
puro	pură
puro	pura
puro	pure
puro	pur
tomas	tomas
tomas	toma
tomas	thomas
tomas	focuri
separada	separat
separada	separate
separada	separat
separada	separă
separada	separată
separada	separate
comprensión	înțelegerea
comprensión	intelegere
comprensión	înțelegere
dándole	dând
blake	blake
mónaco	monaco
medicinales	medicinale
medicinales	medicamentoase
medicinales	medicinal
distinguir	distinctive
distinguir	distinge
rodeada	inconjurat
rodeada	înconjurată
rodeada	înconjurat
compleja	complexe
compleja	complex
compleja	complexul
compleja	complexă
ontario	ontario
trilogía	trilogia
chocolate	ciocolata
chocolate	ciocolată
calzada	causeway
terminada	terminat
tumbas	morminte
tumbas	mormintele
tumbas	graves
tumbas	morminte
conservar	ține
conservar	păstrați
conservar	păstrează
berkeley	berkeley
inmediata	imediată
inmediata	imediate
riego	irigare
jacobo	jacob
jacobo	iacov
jacobo	iacob
jacobo	james
jacobo	iacov
jacobo	iacob
jacobo	jacobo
piernas	picioarele
piernas	picioare
dramático	drama
dramático	dramă
dramático	dramatic
dramático	dramatice
dramático	dramatică
músculo	muschi
músculo	muschii
músculo	mușchi
músculo	muschi
músculo	musculare
sul	sul
atleta	sportiv
atleta	atlet
val	val
bonus	bonus
bonus	bonusul
croata	croat
croata	croată
perdón	scuze
paquete	parcela
paquete	colet
paquete	parcelă
paquete	pachetul
paquete	colet
paquete	pachet
paquete	pachet
paquete	haita
paquete	pack
paquete	pachet
paquete	împachetează
públicamente	public
busto	bustul
busto	bust
desconocida	necunoscut
desconocida	necunoscute
desconocida	necunoscută
especialistas	specialisti
especialistas	specialist
especialistas	specialistul
opuesto	opus
opuesto	opusul
opuesto	opusă
mono	mono
mono	maimuta
mono	maimuță
trastornos	tulburări
afectados	afectate
afectados	afectat
afectados	afectata
afectados	afectată
rehabilitación	dezintoxicare
rehabilitación	reabilitare
rehabilitación	reabilitare
rehabilitación	reabilitarea
revelación	apocalipsa
revelación	divulgarea
revelación	dezvăluirea
revelación	dezvăluire
aluminio	aluminiu
aluminio	aluminiu
satélites	satelitul
satélites	satelit
zero	zero
infección	infecție
navales	navale
navales	naval
navales	navală
largometraje	caracteristica
largometraje	caracteristică
largometraje	trăsătură
mezquita	moscheea
mezquita	moschee
kurt	kurt
contratos	contractele
contratos	contracte
guardias	gărzi
guardias	paznici
definida	definite
definida	definită
definida	definit
regente	regent
terrorista	terorist
terrorista	teroristă
terrorista	teroristul
desarrollando	dezvoltarea
superficial	superficial
superficial	superficială
superficial	superficiale
superficial	superficial
superficial	superficială
superficial	superficiale
superficial	suprafata
superficial	suprafaţa
superficial	suprafaţă
superficial	suprafața
superficial	suprafață
hardware	hardware
procesamiento	procesarea
procesamiento	procesare
procesamiento	prelucrarea
procesamiento	prelucrare
test	test
test	testul
test	încercarea
test	încercare
test	testare
redactor	editorul
redactor	redactor
redactor	editor
gaspar	kaspar
gaspar	caspar
gaspar	gaspar
estratégica	strategică
estratégica	strategice
estratégica	strategic
secundarias	secundar
secundarias	secundară
secundarias	secundare
verbo	verb
excelencia	excelenta
excelencia	excelenţă
excelencia	excelenţă
excelencia	excelență
funcionario	oficial
funcionario	oficiale
funcionario	oficiala
funcionario	oficială
explorador	scout
explorador	explorer
explorador	explorator
explorador	navigator
explorador	browserul
explorador	browser
cumpleaños	aniversare
uruguaya	uruguayan
kate	kate
taxonomía	taxonomia
útiles	util
útiles	folositor
útiles	utilă
útiles	utile
útiles	folositoare
útiles	util
útiles	utilă
mixto	amestecate
mixto	amestecat
mixto	mixt
mixto	mixtă
interino	interimar
melodía	melody
melodía	melodia
melodía	melodie
melodía	melodie
estimación	estimează
estimación	estimarea
estimación	estimare
estimación	estimarea
estimación	estimare
estimación	estimat
estimación	estimată
estimación	estimate
luigi	luigi
afc	afc
albania	albania
area	zonă
area	zona
area	suprafață
comunicado	comunicatul
comunicado	declarație
comunicado	declarația
dieciséis	sixteen
ucraniano	ucrainean
ucraniano	ucraineană
detenidos	arestată
detenidos	arestat
detenidos	retinut
detenidos	reținut
esencia	esență
esencia	esenta
seúl	seul
seúl	seoul
conversaciones	conversații
fijo	fixă
fijo	fix
fijo	reparat
fijo	fixat
subespecies	subspecii
descripciones	descrierile
descripciones	descrieri
fundar	fondarea
fundar	fondator
bachillerato	bacalaureatul
cuadrada	pătrat
cuadrada	square
cuadrada	patrat
artísticos	artistice
artísticos	artistic
artísticos	artistică
full	plina
full	full
full	plin
full	plină
excavaciones	excavare
excavaciones	săpăturile
excavaciones	săpături
excavaciones	săpături
wii	wii
pila	baterie
pila	bateria
pila	gramada
pila	pile
pila	grămadă
pila	morman
pila	grămada
pila	stack
pila	teanc
regularmente	regulat
caos	mutilare
caos	haosul
caos	haos
módulo	modul
módulo	modulul
eslovenia	slovenia
eslovenia	slovenă
eslovenia	sloven
soccerway	soccerway
turcos	turcii
turcos	turci
turcos	turcilor
turcos	turcesc
turcos	turc
turcos	turci
turcos	turcă
sedes	sediu
sedes	sedii
garganta	gat
garganta	gât
garganta	gâtul
garganta	defileu
eficiencia	randament
eficiencia	eficiență
eficiencia	eficiența
eficiencia	eficienta
prohibido	interzis
prohibido	interzisă
prohibido	interzise
prohibido	interzis
prohibido	interzisă
prohibido	interzise
prohibido	interzis
mitre	mitre
noruego	norvegiană
noruego	norvegiene
noruego	norvegian
consistente	consistentă
consistente	consistent
consistente	consecvent
consistente	consecventă
rítmica	ritmică
rítmica	ritm
rítmica	ritmul
dulces	dulciuri
dulces	bomboane
dulces	candy
dulces	dulciuri
dulces	sweet
dulces	dulce
dulces	dulci
permanencia	permanenta
watson	watson
cantó	sang
cantó	cântat
euskera	bască
conformada	conformat
anglo	anglo
historietas	comics
philadelphia	philadelphia
grueso	vrac
grueso	groase
grueso	gros
grueso	groasă
grueso	grosime
exceso	exces
exceso	excesul
obtención	obținerea
obtención	obținere
triángulo	triunghi
triángulo	triunghiul
bart	bart
clero	clerului
habsburgo	habsburg
relativo	rudă
relativo	relativ
relativo	ruda
relativo	relative
relativo	relativă
cama	patul
cama	pat
eficaz	eficiente
eficaz	eficienta
eficaz	eficient
eficaz	eficientă
eficaz	eficientă
eficaz	eficace
eficaz	eficient
eficaz	efectivă
comenta	comment
comenta	comentează
comenta	comentarii
comenta	comentariul
comenta	comentariu
comenta	comentarii
comenta	comentariile
comenta	observații
terminando	terminând
terminando	finisare
piedad	milă
piedad	mercy
piedad	milă
piedad	mila
piedad	pietate
camilo	camillo
camilo	camilo
ram	berbec
ram	ram
michoacán	michoacán
realismo	realism
espinosa	spinoasă
espinosa	espinosa
subespecie	subspecii
conversación	conversatie
conversación	conversație
dante	dante
pionero	pionier
clasificar	clasifica
clasificar	clasifică
emisoras	stații
emisoras	statii
espinas	spini
espinas	spin
espinas	thorn
espinas	ghimpe
cretácico	cretacic
ted	ted
habitaciones	dormitoarele
habitaciones	dormitoare
habitaciones	camerele
habitaciones	camere
myspace	myspace
constituida	constituite
constituida	constituită
constituida	constituit
arbustos	tufisuri
arbustos	arbust
consecutivas	consecutive
consecutivas	consecutiv
aeropuertos	aeroport
aeropuertos	aeroportul
aeropuertos	aeroporturi
aeropuertos	aeroporturile
urbanización	urbanizare
mencionados	menționat
utc+	utc+
adjunto	atașat
adjunto	atașate
adjunto	atasat
supervivencia	supraviețuire
supervivencia	supravietuire
cómics	comics
pistola	pistol
pistola	pistol
pistola	armă
pistola	arma
ascensión	înălţarea
ascensión	ascensiunea
ascensión	ascensiune
ascensión	ascensiune
cover	acoperi
cover	acoperă
cover	coperta
cover	copertă
cover	cover
cover	acoperire
constancia	constance
dennis	dennis
migración	migratoare
migración	migrare
migración	migrație
migración	migrarea
editora	editorul
editora	redactor
editora	editor
hunter	vanator
hunter	vânător
hunter	hunter
hunter	vânătorul
box	căsuța
box	cutie
box	cutia
noventa	ninety
noventa	nouăzeci
conveniente	convenabilă
conveniente	convenabil
honoris	honoris
ola	ola
ola	undei
ola	val
ola	valul
ilustre	ilustrul
martha	martha
adición	adăugarea
adición	adăugând
adición	adăugarea
adición	completare
