ve	и
saint	святой
saint	сен
saint	сент
saint	святая
uyum	соблюдение
uyum	гармонию
uyum	гармония
uyum	гармонии
sağlar	позволяет
sağlar	позволяет
sağlar	разрешает
sağlar	обеспечивает
sağlar	предоставляет
kutsal	святое
kutsal	священное
kutsal	священная
kutsal	священный
kutsal	священной
kutsal	святая
kutsal	святые
kutsal	святой
kutsal	святейший
kutsal	святое
meclisi	сборка
meclisi	ассамблеи
meclisi	собрание
meclisi	ассамблея
öncesi	пре
öncesi	до
öncesi	перед
öncesi	прежде
programı	программа
programı	программа
programı	график
programı	расписание
dağı	горы
dağı	гора
dağı	маунт
ödül	вознаграждение
ödül	награды
ödül	премия
ödül	приз
ödül	премия
ödül	награду
ödül	награда
ödül	awards
ödül	награды
ödül	призы
ödül	вознаграждение
ödül	награда
resimleri	рисунки
resimleri	фотографии
resimleri	картинки
resimleri	pictures
resimleri	фотки
komünist	коммунистическая
hayat	life
hayat	жизнь
hayat	жизни
martin	мартин
martin	мартен
martin	martin
üye	участник
üye	член
üye	членство
üye	членов
üye	члены
üye	участники
yapısı	структура
sebep	мотив
sebep	причина
öne	вперед
öne	вперёд
öne	передние
öne	передняя
öne	фронт
öne	повысить
öne	поднятия
öne	поднимать
evli	женился
evli	женаты
evli	замужем
evli	женат
doktor	док
doktor	доктор
doktor	врач
popüler	популярная
popüler	популярных
popüler	популярный
popüler	популярное
popüler	популярные
google	google
çıkış	вывод
çıkış	выпуск
çıkış	выход
çıkış	выезд
kış	зимняя
kış	зимний
kış	зима
kış	винтер
kış	зимние
macaristan	венгрии
macaristan	венгрия
macaristan	венгрии
macaristan	венгерский
taş	камни
taş	камень
taş	стоун
taş	stone
taş	камни
taş	скалы
taş	скала
taş	камень
taş	рок
taş	rock
music	музыка
music	музыку
music	music
iletişim	связь
iletişim	коммуникация
iletişim	общение
iletişim	контакт
iletişim	связаться
iletişim	контакты
iletişim	связь
iletişim	коммуникации
iletişim	коммуникация
iletişim	связи
iletişim	сообщения
attı	бросил
şirket	компания
şirket	company
şirket	рота
şirket	компании
şirket	корпоративной
şirket	корпоративные
şirket	корпоративное
şirket	корпоративный
özgün	оригинальная
özgün	оригинально
özgün	оригинальные
özgün	первоначального
özgün	оригинальный
özgün	оригинал
lütfen	пожалуйста
net	нетто
net	net
net	чистый
net	очистить
net	ясно
net	чисто
model	модели
model	образец
model	model
model	модель
louis	людовик
louis	луи
louis	луис
şiir	стих
şiir	стихотворение
şiir	стихи
şiir	поэзия
şiir	стихи
öğrenci	кадет
öğrenci	студентка
öğrenci	ученик
öğrenci	студент
katılım	посещаемости
katılım	посещаемость
katılım	присутствие
katılım	участники
katılım	присоединение
katılım	участвующие
katılım	участвовавшие
katılım	участвующих
katılım	явка
katılım	участие
üyeleri	членов
üyeleri	члены
üyeleri	участники
plak	винил
plak	запись
plak	рекорд
plak	записать
plak	записывать
ateş	fire
ateş	пожар
ateş	огонь
ateş	жар
ateş	лихорадка
kolay	полегче
kolay	легче
kolay	легко
etiket	tag
etiket	метки
etiket	метка
etiket	отметить
etiket	ярлык
etiket	лейбл
etiket	метка
yayınlandı	опубликован
yayınlandı	опубликованный
yayınlandı	опубликовано
yayınlandı	опубликована
yayınlandı	опубликованные
tarz	жанр
tarz	style
tarz	стиль
angeles	анджелесе
don	дон
don	don
don	дона
don	дону
onların	их
baba	пап
baba	папа
baba	отец
baba	папочка
baba	папа
baba	отче
baba	отец
sorun	спроси
sorun	спросить
sorun	спросите
sorun	проблемы
sorun	проблема
sorun	вопрос
sorun	выпуск
sorun	проблема
sorun	неприятности
sorun	беда
çanakkale	дарданеллы
çanakkale	чанаккале
kızıl	рыжая
kızıl	crimson
kızıl	рыжий
kızıl	рыжая
kızıl	джинджер
kızıl	красные
kızıl	красная
kızıl	красный
kızıl	красное
kızıl	красного
kızıl	red
kızıl	скарлет
lar	лар
çoğunlukla	преимущественно
erkekler	мужчины
erkekler	самцы
erkekler	мужчин
erkekler	мужчин
erkekler	men
erkekler	мужчины
erkekler	мужики
erkekler	ребят
erkekler	ребята
erkekler	парни
erkekler	пацаны
sonuçlar	итоги
sonuçlar	результаты
sonuçlar	результат
sonuçlar	последствия
sonuçlar	выводы
sonuçlar	заключения
gölü	озеро
gölü	лейк
arapça	арабская
arapça	арабский
koruma	сохранение
koruma	телохранитель
koruma	защита
koruma	охрана
yapımcı	производитель
yapımcı	продюсер
henry	генрих
henry	анри
henry	генри
zor	жестко
zor	трудно
zor	жёсткий
zor	сложно
zor	тяжело
zor	крутой
zor	жесткий
zor	жестко
zor	жесткая
zor	жесть
zor	трудно
zor	трудное
zor	сложно
zor	трудный
lisans	лицензия
lisans	лицензия
lisans	лицензии
lisans	лицензирование
lisans	лицензирования
real	real
real	настоящий
real	настоящие
real	настоящая
real	реальные
zengin	богат
zengin	богатых
zengin	рич
zengin	богатая
zengin	богатый
zengin	богатые
zengin	богатых
zengin	богатый
zengin	богатые
ömer	омер
ömer	умар
ömer	омар
uzak	далеко
uzak	отдаленных
uzak	дальний
uzak	подальше
uzak	прочь
uzak	дистанционное
uzak	дистанционного
uzak	пульт
belçika	бельгии
belçika	бельгия
belçika	бельгию
konya	конья
time	время
time	времени
time	тайм
time	time
sene	год
irlanda	ирландию
irlanda	ирландия
irlanda	ирландии
polis	cop
polis	коп
polis	полицейский
polis	кс
polis	полицейские
polis	полиции
polis	полиция
polis	полицейский
polis	полицейский
red	красные
red	красная
red	красный
red	красное
red	красного
red	red
miktar	сумма
miktar	количество
mehmed	мехмед
günlük	журнал
günlük	дневник
günlük	журнал
günlük	journal
günlük	ежедневная
günlük	daily
günlük	ежедневно
günlük	ежедневный
günlük	дневник
onları	их
tarihleri	даты
tarihleri	финики
çizgi	линии
çizgi	строка
çizgi	линия
çizgi	line
çizgi	комик
çizgi	комикс
çizgi	comic
çizgi	мультик
gizli	конфиденциально
gizli	конфиденциальной
gizli	классифицированы
gizli	тайна
gizli	секрет
gizli	секретная
gizli	секретный
gizli	скрытая
gizli	скрыты
gizli	скрытый
gizli	скрыто
gizli	скрытые
gizli	прикрытием
müslüman	мусульманских
müslüman	мусульманские
müslüman	мусульманин
müslüman	мусульмане
hayvan	чудовище
hayvan	зверь
hayvan	pet
hayvan	животные
hayvan	животных
hayvan	звери
hayvan	животное
soğuk	холоднее
soğuk	прохладно
soğuk	холодная
soğuk	холодное
soğuk	холодный
soğuk	холодно
soğuk	холод
çevre	окружение
çevre	экологическая
çevre	экологических
çevre	экологические
çevre	окружение
çevre	окрестности
kültürel	культурный
kültürel	культурные
kurdu	вульф
kurdu	вулф
kurdu	волка
kurdu	вольф
kurdu	волк
medya	media
medya	медиа
medya	сми
işgal	вторжения
işgal	вторжение
işgal	оккупация
işgal	профессия
işgal	оккупации
yapar	делает
kaliforniya	калифорния
kaliforniya	калифорнии
aşırı	чрезмерно
aşırı	чрезмерное
aşırı	чрезмерные
aşırı	чрезмерного
aşırı	чрезмерная
aşırı	крайней
aşırı	крайние
aşırı	крайняя
aşırı	крайний
projesi	project
projesi	проекта
projesi	проект
nedeni	мотив
nedeni	причина
nedeni	причиной
nedeni	причина
national	национальные
national	национальных
national	national
national	национальная
national	национальный
anlam	значение
anlam	смысл
show	показывать
show	шоу
show	show
show	показать
show	показ
kararı	решение
proje	project
proje	проекта
proje	проект
proje	проекты
proje	проектов
satın	покупки
satın	приобрести
satın	покупка
satın	закупка
satın	купить
satın	покупать
yazım	написание
kamu	общественность
kamu	публичные
kamu	общественности
kişiler	лиц
kişiler	народ
kişiler	людей
kişiler	люди
kişiler	контакты
uydu	спутниковых
uydu	спутниковое
uydu	спутник
uydu	спутники
uydu	сидел
uydu	сб
uydu	сел
uydu	села
hangi	которое
hangi	которая
hangi	которые
hangi	который
meclis	парламент
meclis	съезд
meclis	конгресс
başarı	достижение
başarı	достижения
başarı	успех
başarı	успеха
basit	простой
basit	простое
basit	простая
basit	простые
kaynaklar	источники
kaynaklar	ресурсы
press	печати
press	пресса
press	пресс
press	нажмите
press	press
press	нажать
uss	uss
gümüş	серебро
gümüş	серебряный
gümüş	сильвер
cumhurbaşkanı	президент
cumhurbaşkanı	председатель
windows	windows
windows	окна
tanımlamak	определяющие
tanımlamak	определяя
tanımlamak	определение
alındı	получено
alındı	получен
alındı	полученная
alındı	полученные
alındı	получены
alındı	принято
alındı	принятых
alındı	взяты
kurtuluş	освобождения
kurtuluş	освобождение
kurtuluş	спасение
kurtuluş	искупление
kurtuluş	избавление
life	life
life	жизнь
life	жизни
parça	кусочек
parça	кусок
opera	opera
opera	опера
opera	опер
kan	кровь
kan	blood
kan	крови
kan	кан
bazıları	некоторых
bazıları	некоторые
fiziksel	физическая
fiziksel	физический
fiziksel	физические
fiziksel	физической
fiziksel	физическое
silahlı	вооруженный
silahlı	вооруженная
silahlı	вооруженных
prof	проф
prof	доцент
gazete	газету
gazete	газета
gazete	газеты
gazete	газет
gazete	газеты
gazete	бумага
gazete	бумаги
imparator	император
gitti	ушёл
gitti	ушли
gitti	ушла
gitti	ушел
tahmin	смета
tahmin	оценить
tahmin	угадай
tahmin	думаю
tahmin	угадать
tahmin	прогноз
tahmin	прогнозирования
tahmin	предсказание
tahmin	прогноз
hükümet	правительство
içerir	содержит
içerir	включает
boyu	высота
boyu	рост
boyu	длину
boyu	протяженность
boyu	длина
boyu	продолжительность
boyu	размеры
boyu	размер
west	запад
west	уэст
west	западная
west	западный
west	вест
aşağı	down
aşağı	вниз
aşağı	ниже
aşağı	ниже
aşağı	нижняя
aşağı	нижний
aşağı	нижние
belki	возможно
belki	может
belki	возможно
defans	защитника
defans	защитник
defans	защита
defans	оборона
defans	обороны
defans	защита
defans	оборона
defans	обороны
yardımcısı	ассистент
yardımcısı	помощник
yardımcısı	заместитель
yardımcısı	порок
yardımcısı	вице
adaları	острова
adaları	островов
olimpiyatları	олимпиада
almanca	немецкая
almanca	немецкие
almanca	немец
almanca	немецкое
almanca	германии
almanca	немецкий
balıkesir	балыкесир
giden	исходящие
özerk	автономные
özerk	автономных
özerk	самостоятельный
neredeyse	практически
neredeyse	почти
neredeyse	почти
records	records
records	рекорды
records	записи
washington	вашингтон
araya	воссоединение
araya	воссоединились
araya	объединить
araya	объединиться
yüz	плавать
yüz	лицевой
yüz	лицом
yüz	лицо
yönetmeni	кинооператор
cd	cd
del	дель
del	del
adi	ади
çözünürlük	разрешение
çözünürlük	резолюция
ad	имя
ad	название
araç	машину
araç	автомобиль
araç	car
araç	вагон
araç	машина
araç	инструмент
araç	автомобиль
birden	неожиданно
birden	внезапно
birden	вдруг
american	американский
american	американские
american	американская
american	american
american	американских
american	американец
direktör	режиссер
direktör	режиссёр
direktör	директор
katkıda	взнос
katkıda	вклад
olumlu	положительные
olumlu	положительно
olumlu	позитивная
olumlu	положительный
olumlu	позитивные
olumlu	позитив
olumlu	позитивных
fizik	физика
fizik	физики
abdullah	абдалла
abdullah	абдулла
anne	мамочка
anne	мамочка
anne	мамочки
anne	мам
anne	мама
anne	мать
anne	мама
anne	матерь
anne	матушка
anne	мама
orhan	орхан
fontsize	fontsize
katılan	участвующие
katılan	участвовавшие
katılan	участвующих
katılan	посещающих
katılan	присутствовала
katılan	присутствовали
katılan	присоединилась
katılan	присоединился
katılan	присоединились
katılan	вступила
ispanyol	испанец
ispanyol	испаноязычные
ispanyol	испанская
ispanyol	испанский
ansiklopedik	энциклопедический
bitki	растения
bitki	растения
bitki	завод
bitki	растение
bitki	растений
bitki	герб
bitki	херб
sert	жесть
sert	жестко
sert	трудно
sert	жёсткий
sert	сложно
sert	тяжело
sert	крутой
sert	жесткий
sert	жестко
sert	жесткая
sert	суровый
sert	суровые
sert	суровых
değeri	ценность
değeri	значение
değeri	величина
değeri	стоимость
imdb	imdb
eskişehir	эскишехир
akademisi	академии
akademisi	академия
yorum	комментировать
yorum	прокомментировать
yorum	комментарий
yorum	комментарий
yorum	комментарии
yorum	замечания
yorum	комментарии
ahmed	ахмед
ahmed	ахмад
ahmed	ахмед
karakter	характер
karakter	персонаж
karakter	символ
karakter	символов
karakter	персонажей
karakter	символы
karakter	персонажи
joseph	джозеф
joseph	иосиф
joseph	жозеф
hataları	ошибки
mimar	архитектор
idare	администрация
aktör	актёр
aktör	актер
meksika	мексиканская
meksika	мексиканский
meksika	мексики
meksika	мексику
meksika	мексики
meksika	мексика
ince	тоньше
ince	тонко
ince	слим
ince	тонкий
ince	тонкая
ince	тонкие
ince	стройная
yusuf	юсуф
yusuf	джозеф
yusuf	иосиф
yusuf	жозеф
yusuf	юсеф
yusuf	юсеф
amaçlı	многоцелевых
amaçlı	предназначенных
ciddi	серьезность
ciddi	серьезная
ciddi	серьезный
ciddi	серьезно
ciddi	серьёзные
ciddi	серьезные
silah	оружие
silah	оружие
silah	пистолет
silah	пушка
silah	оружие
silah	ствол
silah	пушки
silah	оружие
silah	пистолеты
ceza	наказание
ceza	наказание
ceza	задержание
ceza	приговор
ceza	предложение
özelliği	особенность
şampiyonlar	чемпионов
şampiyonlar	чемпионы
muhtemelen	возможно
muhtemelen	вероятно
muhtemelen	возможно
başbakan	премьера
başbakan	премьер
des	des
ukrayna	ukraine
ukrayna	украина
ukrayna	украину
gençlik	молодежи
gençlik	молодость
gençlik	молодёжь
gençlik	молодежь
jackson	джексон
saldırı	атаки
saldırı	нападений
saldırı	нападения
saldırı	нападки
saldırı	нападение
saldırı	атака
saldırı	атаковать
saldırı	атаку
saldırı	штурм
saldırı	нападение
saldırı	атака
terk	оставьте
terk	оставить
terk	покинуть
terk	бросить
terk	оставления
terk	бросить
play	play
play	играть
play	играйте
play	играй
sorumlu	ответственное
sorumlu	ответственные
sorumlu	ответственная
sorumlu	ответственный
kaya	камни
kaya	скалы
kaya	кая
kaya	скала
kaya	камень
kaya	рок
kaya	rock
sivil	гражданская
sivil	гражданского
sivil	гражданские
sivil	гражданское
sivil	гражданский
sivil	гражданские
sivil	гражданская
sivil	гражданские
sivil	гражданский
getirildi	принес
getirildi	привезли
getirildi	принесли
getirildi	принесла
kayıt	зарегистрироваться
kayıt	регистра
kayıt	регистр
kayıt	зарегистрировать
kayıt	реестр
kayıt	регистрация
kayıt	запись
kayıt	запись
kayıt	рекорд
kayıt	записать
kayıt	записывать
kayıt	регистрация
içerik	содержимое
içerik	контент
içerik	материалы
içerik	содержание
içerik	содержимое
içerik	контексте
içerik	контекст
içerik	контекста
besteci	композитор
topluluğu	ансамбль
piyade	пехотный
piyade	пехоты
nobel	нобелевской
konseyi	совет
konseyi	совета
dağ	горы
dağ	горный
dağ	гора
dağ	горных
dağ	горы
dağılımı	распространение
dağılımı	распределение
dağılımı	распределения
valign	valign
yan	янь
yan	ожог
yan	сжечь
yan	гореть
yan	сторона
yan	стороне
elektronik	электроники
elektronik	электронная
elektronik	электронные
elektronik	электронное
elektronik	электронный
amatör	любители
amatör	любитель
sekiz	восемь
sekiz	восьмой
sekiz	eight
sekiz	восьмерки
yemek	ланч
yemek	обед
yemek	питание
yemek	продовольственной
yemek	пища
yemek	еды
yemek	продовольствие
yemek	еда
yemek	обеденный
yemek	столовая
yemek	обед
yemek	ужин
yemek	блюдо
org	org
org	орган
motor	мотор
motor	двигатель
motor	движок
motor	двигателя
motor	меры
motor	действий
motor	действие
motor	действия
motor	акция
motor	велосипед
motor	байк
motor	мотоциклов
motor	мотоцикл
motor	мотор
dans	dance
dans	танцуй
dans	танец
dans	танцы
dans	танцуют
dans	танцы
yaşar	яшар
yaşar	живёт
yaşar	жизней
yaşar	живет
yaşar	жизни
standart	стандартные
standart	стандарт
standart	стандартная
standart	стандартный
standart	standard
sarmal	coil
sarmal	спирали
sarmal	спираль
sarmal	спирали
sarmal	спираль
international	международные
international	международный
orman	лесу
orman	вудс
orman	лес
orman	леса
orman	леса
orman	лесных
orman	лес
orman	джунгли
orman	джунглях
şimdiki	текущий
şimdiki	текущее
şimdiki	нынешней
şimdiki	текущие
şimdiki	текущая
şimdiki	настоящее
şimdiki	подарок
ulaşım	транспорт
ulaşım	транспортировка
ulaşım	транспорт
ulaşım	перевозка
ulaşım	перевозки
gazi	гази
gazi	ветеран
önem	важность
vakfı	фонд
vakfı	основа
vakfı	foundation
vakfı	основание
vakfı	фундамент
erdoğan	эрдоган
erdoğan	эрдоган
romanya	румыния
romanya	румынии
yavaş	медленные
yavaş	медленно
yavaş	медленный
yavaş	медленно
yavaş	потихоньку
yavaş	полегче
yavaş	легче
yavaş	легко
uygulama	осуществление
uygulama	реализация
uygulama	осуществления
uygulama	выполнение
uygulama	применения
uygulama	заявка
uygulama	применение
uygulama	app
harry	харри
harry	гарри
kurum	сажи
kurum	учреждение
kurum	институт
ekonomi	экономика
ekonomi	экономия
ekonomi	экономика
ülkeler	nations
ülkeler	стран
ülkeler	страны
sonuçları	результаты
sonuçları	результат
sonuçları	последствия
sonuçları	итоги
danimarka	данию
danimarka	дания
danimarka	дании
danimarka	дании
danimarka	датский
düzenleme	правка
düzenleme	редактировать
düzenleme	изменить
düzenleme	редактирование
düzenleme	договоренность
düzenleme	монтаж
düzenleme	редактирование
düzenleme	редактирования
mark	марк
mark	mark
mark	отметить
mark	метка
mark	марка
ada	острова
ada	island
ada	остров
ada	островных
ada	ада
baskı	напечатать
baskı	печать
baskı	распечатать
baskı	печати
baskı	печатать
baskı	давление
baskı	печать
baskı	издание
live	живи
live	живите
live	live
live	живу
live	жить
katkı	взнос
katkı	вклад
katkı	добавка
ziyaret	посещение
ziyaret	посещения
ziyaret	посетить
ziyaret	визит
ziyaret	визита
ziyaret	посещение
ziyaret	поездки
ziyaret	визиты
ziyaret	посещений
ziyaret	посещения
ziyaret	посетил
ziyaret	посетили
ziyaret	посетила
renk	цвет
renk	цвета
renk	цвет
renk	цвета
renk	цвета
zarar	вред
zarar	вреда
zarar	больно
zarar	ущерб
zarar	ущерба
zarar	убытки
zarar	ущерб
zarar	повреждение
zarar	вред
zarar	повреждения
ayrıldı	разделены
yıldırım	гром
yıldırım	thunderbolt
yıldırım	молния
yıldırım	молнии
arjantin	аргентина
arjantin	аргентинская
arjantin	аргентины
kalkınma	развитие
kalkınma	разработка
teşvik	стимулы
teşvik	стимулы
teşvik	стимулирования
teşvik	стимул
teşvik	поощрять
teşvik	поощрение
seri	серия
seri	серии
seri	серийный
seri	последовательный
lee	ли
manisa	маниса
antlaşması	договор
antlaşması	договора
kale	замок
kale	касл
kale	форт
kale	крепость
kale	капуста
kale	кале
kale	крепость
kale	цитадель
olimpiyat	олимпиада
olimpiyat	олимпийские
olimpiyat	олимпийский
sen	тебя
sen	you
sen	вы
sen	ты
manchester	манчестер
geçici	временный
geçici	временная
geçici	временное
geçici	временно
geçici	временные
geçici	временный
geçici	временная
jack	джэк
jack	джек
imza	подписание
imza	подпись
imza	подписания
imza	подпись
imza	подписано
imza	подписан
imza	подписана
imza	подписаны
imza	подписать
imza	знак
imza	подпись
imza	подписания
imza	подписание
imza	подписи
imza	автограф
yazdı	писал
yazdı	написала
yazdı	написали
yazdı	написал
politik	политических
politik	политическая
politik	политический
gereksinim	требование
silinmiş	удаленные
silinmiş	исключен
silinmiş	удалена
silinmiş	удалено
görülen	видел
görülen	видели
king	король
king	кинг
king	царь
king	king
rusça	русская
rusça	русские
rusça	российская
rusça	русский
art	арт
art	art
art	искусство
serisi	серия
serisi	серии
fotoğraf	фотография
fotoğraf	фото
fotoğraf	фотографии
fotoğraf	фотография
fotoğraf	картинка
fotoğraf	фотография
fotoğraf	фотка
fotoğraf	сфотографировать
fotoğraf	фотография
fotoğraf	фотографии
fotoğraf	фото
boy	размеры
boy	размер
boy	высота
boy	рост
önceden	пре
önceden	ранее
önceden	аванс
önceden	до
önceden	перед
önceden	прежде
edward	эдвард
edward	эдуард
file	слона
file	слон
türkmen	туркменистана
müzisyen	музыкант
müzisyen	музыкантов
müzisyen	музыканты
düzenli	организованная
düzenli	организованное
düzenli	организованный
düzenli	организованные
düzenli	организован
düzenli	организованной
düzenli	регулярный
düzenli	регулярная
düzenli	регулярные
düzenli	регулярное
düzenli	регулярного
best	лучшие
best	лучшая
best	лучший
best	best
best	лучшее
siyasal	политических
siyasal	политическая
siyasal	политический
içi	внутри
içi	изнутри
içi	внутрь
hafif	light
hafif	свет
hafif	света
hafif	светло
hafif	мягкой
hafif	легкий
hafif	лёгкий
hafif	лёгкая
hafif	легкие
teslim	поставка
teslim	доставка
teslim	доставлена
teslim	доставлено
teslim	доставлен
teslim	доставлены
teslim	сдаться
teslim	сдаваться
teslim	представление
yoluyla	виа
yoluyla	via
yoluyla	через
yoluyla	сквозь
yoluyla	через
kodu	код
kodu	code
tahta	деревянные
tahta	деревянный
tahta	дерево
tahta	древесина
tahta	вуд
tahta	дрова
tahta	древесины
tahta	доска
tahta	правление
tahta	планк
fikir	идея
geçiş	переключатель
geçiş	переключить
geçiş	переключение
geçiş	переход
geçiş	пропуск
geçiş	пройти
geçiş	пас
geçiş	транзит
geçiş	транзита
kapalı	off
kapalı	офф
kapalı	закрыта
kapalı	закрыто
kapalı	закрытая
kapalı	закрытое
kapalı	закрыты
off	тьфу
off	фу
off	уф
off	off
off	офф
kuruluş	организации
kuruluş	организация
kuruluş	организация
kuruluş	учреждение
kuruluş	институт
renkli	цвет
renkli	цвета
renkli	красочных
renkli	цветные
renkli	цветной
renkli	разноцветные
kürt	курдского
kürt	курт
kürt	вульф
kürt	вулф
kürt	волка
kürt	вольф
kürt	волк
demokrat	демократический
demokrat	демократические
demokrat	демократическое
demokrat	демократической
demokrat	демократическая
demokrat	демократ
demokrat	демократы
latin	латино
latin	латинской
latin	латинская
latin	латина
havalimanı	airport
havalimanı	аэропорт
dalga	рябь
dalga	волн
dalga	волны
dalga	волна
dalga	волны
belgesel	документальных
belgesel	документальные
vito	вито
sarayı	дворец
mersin	мерсин
sözleşme	соглашение
sözleşme	контракт
yapım	производство
yapım	производства
vermek	даю
vermek	отдаю
giydi	носил
giydi	носила
giydi	носили
dna	днк
lideri	руководитель
lideri	лидер
allah	god
allah	боже
allah	бог
allah	аллах
toplumsal	общинных
toplumsal	социальное
toplumsal	социального
toplumsal	социальный
toplumsal	социальная
toplumsal	социальные
tekli	сингл
frank	франк
frank	фрэнк
emekli	пенсионера
emekli	отставке
emekli	пенсии
emekli	пенсию
emekli	пенсия
ilişkili	ассоциированные
ilişkili	связанные
sırbistan	сербии
sırbistan	сербия
yazılmış	написано
yazılmış	письменные
yazılmış	письменное
yazılmış	письменный
ediniz	описание
şehirler	города
şehirler	городах
şehirler	города
şehirler	городов
tom	том
cami	мечеть
cami	мечети
turizm	туризм
turizm	туристических
turizm	туристический
turizm	турист
kalesi	замок
kalesi	касл
federal	федеральное
federal	федеральные
federal	федерального
federal	федеральный
federal	федеральная
federal	фрс
federal	федералы
civarında	окрестности
ressam	художник
ressam	исполнитель
ressam	художник
ressam	артист
ressam	artist
uçak	авиация
uçak	самолет
uçak	самолеты
uçak	самолёт
uçak	самолета
uçak	плоскость
uçak	самолет
uçak	плоскости
uçak	самолёт
uçak	самолёты
uçak	самолеты
uçak	самолет
uçak	самолёт
gerçekten	воистину
gerçekten	действительно
gerçekten	воистину
gerçekten	действительно
gerçekten	реально
gerçekten	действительно
beşinci	пятый
beşinci	пятой
beşinci	пятая
beşinci	пятое
cup	чашка
cup	чаша
cup	кубок
cup	cup
atandı	назначенный
atandı	назначенные
atandı	назначен
kültürü	культура
savaşları	войн
savaşları	войны
williams	вильямс
williams	уильямс
ortadan	устранены
ortadan	ликвидировать
ortadan	устранить
kurucusu	основатель
kurucusu	основателя
yükseldi	воскрес
arena	арена
arena	арене
farsça	персидского
üretilen	произведенные
üretilen	произведено
üretilen	изготовленные
üretilen	изготовлены
bas	бас
bas	басс
bas	печати
bas	пресса
bas	пресс
bas	нажмите
bas	press
bas	нажать
bas	свт
bas	бас
kar	прибыль
kar	прибыли
kar	кар
kar	снег
kar	сноу
kar	снега
kar	прибыль
kar	прибыли
norveç	норвегия
norveç	норвегию
norveç	норвегии
sınır	лимит
sınır	ограничение
sınır	предел
sınır	ограничить
sınır	граница
sınır	границы
sınır	граница
sınır	границы
sınır	границу
sayılı	пронумерованы
yoksa	иначе
herkes	всем
herkes	всем
herkes	всех
herkes	все
herkes	каждый
county	графство
county	округе
county	округ
gemi	судно
gemi	сосуд
gemi	судна
gemi	судно
gemi	корабль
gemi	лодке
gemi	лодка
gemi	лодку
gemi	яхта
yalnız	одинокая
yalnız	одиночество
yalnız	одиноко
yalnız	одинокий
yalnız	одинок
yalnız	одна
yalnız	одни
yalnız	один
mühendisliği	инженерии
mühendisliği	инжиниринг
gerekçe	мотив
gerekçe	оправдание
gerekçe	обоснование
selim	селим
etnik	этнически
etnik	этно
etnik	этнических
etnik	этническая
etnik	этнический
smith	смит
smith	смита
ayı	мишка
ayı	медвежонок
ayı	медведь
program	программа
program	график
program	расписание
program	программа
ikisi	оба
ikisi	обе
dağları	горы
kilise	церковь
kilise	церкви
sebebi	мотив
sebebi	причина
sebebi	причиной
sebebi	причина
açılan	открыл
açılan	открыли
açılan	открыт
açılan	открытие
açılan	открытия
benzeri	аналогичная
benzeri	похожие
benzeri	аналогичное
benzeri	аналогичные
benzeri	схожие
hakan	хакан
albümleri	альбомы
ilişkiler	взаимоотношения
ilişkiler	отношения
ilişkiler	отношений
ilişkiler	отношения
nü	ню
görüntü	имидж
görüntü	картинка
görüntü	образ
görüntü	изображения
görüntü	изображение
nükleer	ядерная
nükleer	ядерные
kullandığı	использует
chris	крис
viyana	вена
viyana	вены
viyana	венская
viyana	вене
gaziantep	газиантеп
ege	эгейское
hakim	судья
hakim	хаким
toplum	общество
toplum	общества
toplum	община
toplum	общины
toplum	сообщества
toplum	сообщество
şablonu	шаблон
çevresinde	вокруг
emre	эмре
başardı	удалось
başardı	преуспел
aziz	азиз
aziz	святой
aziz	сен
aziz	сент
aziz	святая
hizmetli	слуга
hizmetli	служанка
hizmetli	уборщик
tokat	ударить
hacı	хаджи
hacı	кросс
hacı	крест
hacı	креста
hacı	хаджи
hacı	пилигрим
otomatik	auto
otomatik	авто
otomatik	автоматические
otomatik	автоматическое
otomatik	автоматический
otomatik	автоматическая
otomatik	автоматического
otomatik	автоматически
otomatik	автоматически
otomatik	автоматизированных
gaz	газообразных
gaz	газа
gaz	бензин
gaz	газ
yugoslavya	югославии
yugoslavya	югославия
açıkladı	пояснил
açıkladı	объяснили
açıkladı	объяснила
açıkladı	пояснила
açıkladı	объяснил
solo	соло
kaynakları	источники
kaynakları	ресурсы
gov	gov
çalışır	работает
edirne	эдирне
bilimler	наук
bilimler	науки
engel	энгель
engel	препятствием
engel	препятствие
kudüs	иерусалим
les	лез
les	les
les	лес
hep	всегда
konser	концерт
konser	концертов
konser	концерты
albert	альберт
albert	альбер
png	png
kurucu	основатель
kurucu	основателя
yayımlandı	опубликован
yayımlandı	опубликованный
yayımlandı	опубликовано
yayımlandı	опубликована
yayımlandı	опубликованные
işbirliği	сотрудничество
işbirliği	сотрудничать
işbirliği	кооператив
işbirliği	сотрудничество
istatistikleri	статистика
istatistikleri	статистика
istatistikleri	статистику
istatistikleri	статистика
istatistikleri	статистику
komedi	комедии
komedi	комедия
komedi	комедии
anlamı	значение
anlamı	смысл
anlamı	означает
buz	фрост
buz	мороз
buz	лед
buz	льда
buz	ice
buz	лёд
gazeteci	журналист
gazeteci	журналистка
gazeteci	репортер
gazeteci	репортёр
yazılan	написано
yazılan	письменные
yazılan	письменное
yazılan	письменный
hint	индо
hint	индийская
hint	индеец
hint	индии
hint	индийский
hint	индию
hint	индия
hint	индии
cem	джем
oyuncular	игроки
oyuncular	игрокам
oyuncular	игроков
oyuncular	субъектов
oyuncular	актеры
oyuncular	геймеров
kullanıcılar	пользователей
kullanıcılar	пользователи
bizim	наши
bizim	наше
bizim	наш
