категория	category
признава	confesses
атака	attack
мъжка	male
бежанци	refugees
чужбина	overseas
чужбина	abroad
ляв	left
класа	class
създадени	created
финал	final
финал	finale
чин	chin
изборите	election
нощта	night
ресурси	resource
ресурси	resources
сен	sen
потребители	users
потребители	consumers
специалност	specialty
специалност	speciality
самолет	airplane
самолет	plane
самолет	aeroplane
чили	chili
чили	chile
секция	section
предава	transmit
предава	transmits
венецуела	venezuela
патриаршия	patriarchate
македонска	macedonian
градина	garden
науката	science
ниска	low
судан	sudan
дейности	activities
научно	scientifically
научно	scientific
приблизително	approx
приблизително	approximate
приблизително	approximately
жанрове	genres
централен	central
бяха	were
тур	tour
дел	del
дел	dell
изисква	requires
ученици	students
ученици	pupils
номинации	nominations
австрийски	austrian
санта	santa
важен	important
ернст	ernst
вестници	newspaper
вестници	newspapers
вестници	papers
решения	decisions
решения	solutions
насау	nassau
марко	marko
марко	marco
клетки	cells
клетки	cages
бозайник	mammal
необходимо	necessary
сваляне	download
сваляне	downloading
промишленост	industry
агенция	agency
учители	teachers
карти	cards
карти	maps
кино	cinema
лицето	face
киселина	acid
оставя	leaves
традиция	tradition
инструмент	instrument
инструмент	tool
битоля	bitola
градче	town
слабо	weak
свързан	associated
свързан	related
свързан	connected
паметници	monuments
модели	models
северозапад	northwest
летище	airport
летище	aerodrome
уилямс	williams
природа	nature
мисията	mission
събитие	event
финландия	finland
франц	franz
островите	islands
версии	versions
монтана	montana
милано	milan
милано	milano
парламента	parliament
дължи	owes
сценарий	screenplay
сценарий	scenario
сценарий	script
шарл	charles
сръбска	serbian
оръжия	weapons
оръжия	guns
оръжия	arms
инженер	engineer
увеличава	increases
диалект	dialect
тежки	heavy
тежки	severe
враца	vratsa
нос	cape
нос	nose
международна	international
горно	gorno
нобелова	nobel
прага	prague
британска	british
черни	black
черни	blacks
картата	map
труда	labour
търсене	search
процеси	trials
процеси	processes
предложение	offer
предложение	proposition
предложение	suggestion
предложение	proposal
сборник	compendium
директно	direct
директно	directly
затвора	prison
надпис	inscription
конкурс	competition
конкурс	contest
личен	personal
личен	private
рудолф	rudolph
рудолф	rudolf
разделя	separates
разделя	splits
разстояние	distance
червено	red
византийски	byzantine
операции	operations
операции	transactions
удар	impact
удар	stroke
удар	blow
приятели	friends
приложение	application
приложение	app
приложение	annex
външна	external
разположение	disposal
думите	words
представяне	submission
представяне	presentation
демократична	democratic
херман	hermann
херман	herman
херман	herrmann
климат	climate
останки	remains
пълна	full
пълна	complete
различен	different
теодор	theodore
теодор	theodor
теодор	teodor
осъден	convicted
осъден	sentenced
осъден	condemned
уязвим	vulnerable
съдове	containers
съдове	vessels
съдове	dishes
неделя	sunday
спечели	win
спечели	won
годишно	yearly
годишно	annual
връзката	connection
дела	deeds
дела	della
услуги	services
услуги	service
теорията	theory
направен	made
мерки	measures
качеството	quality
граници	limits
граници	boundaries
граници	borders
жертви	sacrifices
жертви	casualties
жертви	victims
жертви	victim
сицилия	sicily
древна	ancient
опити	trials
опити	attempts
опити	experiments
пада	falls
графиня	countess
стивън	stephen
стивън	steven
ръцете	hands
любовта	love
местен	local
нужда	need
перник	pernik
махала	neighborhood
орбита	orbit
пирин	pirin
музикална	musical
североизточна	northeastern
североизточна	northeast
концерт	concerto
концерт	concert
четвърти	fourth
барабани	drum
барабани	drums
въоръжение	armament
въоръжение	armaments
въоръжение	weaponry
определят	define
желание	desire
желание	wish
мъж	male
мъж	man
въоръжена	armed
наши	ours
споразумение	agreement
споразумение	arrangement
еквадор	ecuador
баден	baden
казахстан	kazakhstan
трима	three
евреи	jews
правилата	rules
реал	real
добрич	dobrich
избрани	chosen
избрани	selected
шотландия	scotland
каролина	carolina
софтуер	software
помощник	assistant
помощник	helper
смит	smith
освободен	released
освободен	liberated
пазарджик	odessa
командване	command
допълнително	additional
допълнително	additionally
допълнително	extra
наем	rental
наем	rent
запазва	preserves
запазва	retains
състезание	race
състезание	competition
състезание	contest
тенис	tennis
уелс	wales
уелс	wells
свири	play
североизток	northeast
окончателно	final
окончателно	definitive
албрехт	albrecht
придобива	acquires
горе	upstairs
националност	nationality
източен	eastern
тежко	heavy
следи	tracks
следи	traces
съществуването	existence
популярност	popularity
архитект	architect
ръководство	manual
ръководство	guide
събират	collect
ефект	effect
ефект	effects
криза	crisis
задача	assignment
задача	task
основано	founded
клон	branch
принуден	forced
трето	third
конференция	conference
ранни	early
истанбул	istanbul
предаване	transmission
баба	grandmother
баба	baba
баба	granny
баба	grandma
съдържат	contain
барселона	barcelona
сергей	sergei
сергей	sergey
лечение	treatment
лечение	healing
продукт	product
повърхност	surface
качване	uploading
качване	upload
мала	mala
опера	opera
изграждане	building
изграждане	construction
изграждане	build
социални	social
бяло	white
професионален	professional
професионални	professional
почетен	honorary
почетен	honored
морето	sea
манчестър	manchester
василий	vasily
василий	vassili
цял	whole
марка	brand
оркестър	band
оркестър	orchestra
югоизток	southeast
звезди	stars
направени	made
направени	incurred
даде	gave
съпруг	spouse
съпруг	husband
шампионат	championships
шампионат	championship
молдова	moldova
юнайтед	united
архиепископ	archbishop
научен	scientific
храни	food
храни	feed
храни	foods
храни	feeds
патриарх	patriarch
пощенски	postal
кения	kenya
познат	known
познат	familiar
познат	acquaintance
въздуха	air
двора	courtyard
двора	quad
марица	maritza
франк	frank
скали	cliffs
скали	rock
скали	rocks
косово	kosovo
стени	walls
питър	peter
венеция	venice
замък	castle
обем	volume
пиер	pier
пиер	pierre
специален	special
редактори	editors
любомир	ljubomir
фондация	foundation
китайски	chinese
преврат	coup
играчи	players
риба	fish
хитлер	hitler
къде	where
поставени	placed
долина	valley
специална	special
майстор	master
трона	throne
отличава	distinguishes
следваща	next
частично	partly
частично	partial
частично	partially
византия	byzantium
числа	numbers
дол	dol
тексас	texas
ана	ana
ана	anna
мюсюлмани	muslims
мюсюлмани	muslim
липса	absence
липса	lack
силен	strong
мощност	power
лорд	lord
лий	lee
лий	leigh
имперски	imperial
борда	board
австро	austro
съвместно	joint
съвместно	jointly
различна	different
революционен	revolutionary
главна	main
югозапад	southwest
гражданска	civil
гражданска	civic
луната	moon
защитник	defender
защитник	protector
пиано	piano
общински	municipal
двигатели	engine
двигатели	engines
литературен	literary
крайцери	cruisers
газ	gas
партизански	guerrilla
лъв	lion
лъв	luv
лъв	leo
курс	course
зеландия	zealand
награден	decorated
награден	rewarded
награден	awarded
агент	agent
черен	black
широка	wide
широка	broad
женски	feminine
женски	females
женски	female
воден	aqueous
лагер	camp
машина	machine
дух	ghost
дух	spirit
психология	psychology
листа	leaf
листа	leaves
листа	foliage
онлайн	online
пристанище	port
пристанище	harbour
бивши	former
бивши	exes
проучвания	surveys
проучвания	studies
проучвания	research
северозападна	northwestern
северозападна	northwest
тона	tonnes
тона	tone
сръбско	serbian
приета	accepted
приета	admitted
приета	adopted
свободно	freely
свободно	free
социалистическа	socialist
сцената	stage
карлос	carlos
грузия	georgia
провинцията	province
капацитет	capacity
битки	fights
битки	battles
напред	forward
епископи	bishops
старо	old
ирак	iraq
поколение	generation
устройства	devices
условията	conditions
двор	courtyard
двор	backyard
двор	yard
двор	patio
интереси	interests
чисто	pure
чисто	clean
диаметър	diameter
водещ	presenter
водещ	host
картини	paintings
картини	pictures
картини	artwork
спортни	sporting
спортни	sports
възниква	arises
плоча	tablet
плоча	plate
тежка	heavy
тежка	severe
щат	state
поддръжка	support
поддръжка	maintainer
поддръжка	maintenance
последователно	sequentially
последователно	consistently
последователно	sequential
последователно	consecutive
алън	allen
алън	allan
алън	alan
литературни	literary
турне	tour
турне	touring
римляните	romans
международно	international
закони	laws
завод	plant
завод	factory
свързано	related
свързано	connected
колеж	college
термин	term
бой	boi
бой	fight
живопис	painting
междувременно	meanwhile
бей	bey
бей	bay
кандидат	applicant
кандидат	suitor
кандидат	candidate
устието	estuary
автомобили	cars
автомобили	vehicles
принадлежи	belongs
дизайн	design
бранденбург	brandenburg
словакия	slovakia
медицински	medically
медицински	medical
създаде	created
чичо	uncle
рио	rio
турска	turkish
мин	min
историци	historians
болница	hospital
гориво	fuel
съвременни	contemporary
понастоящем	currently
задачи	assignments
задачи	tasks
свободна	free
публикуван	posted
публикуван	published
нощ	night
временно	temporarily
временно	temporary
млад	young
преподаватели	professors
преподаватели	educators
преподаватели	teachers
преподаватели	faculty
благодаря	thanks
характерни	characteristic
решението	decision
подобен	similar
шведски	swedish
религиозни	religious
предварително	pre
предварително	advance
огън	fire
избор	selection
избор	choose
избор	choice
избор	select
дълъг	long
камъни	stones
камъни	rocks
мъжки	males
мъжки	male
конституцията	constitution
обиколка	tour
обиколка	lap
победител	winner
силна	strong
примери	examples
излъчва	emits
румънски	romanian
студенти	students
свойства	properties
пълно	full
пълно	complete
заглавие	headline
заглавие	title
европейска	european
въвежда	introduces
предмети	objects
предмети	items
изследва	explore
писателка	writer
хари	harry
пилоти	pilots
произведен	produced
произведен	manufactured
императора	emperor
копия	reproductions
копия	copies
близки	close
зависи	depends
туристически	tourist
гвиана	guyana
продължи	continue
продължи	continued
букурещ	bucharest
цветове	colours
цветове	color
цветове	colors
цветове	colour
корнелий	cornelius
водите	waters
концерти	concerts
далеч	away
водни	aquatic
сценарист	writer
сценарист	screenwriter
особености	peculiarities
особености	features
ранг	rank
дадено	given
самостоятелно	independently
оценка	valuation
оценка	assessment
оценка	evaluation
правило	rule
али	allie
али	ally
али	ali
очите	eyes
убива	kills
кучета	dogs
ски	skis
ски	ski
ски	skiing
написана	written
монети	coins
монети	coin
куба	cube
куба	cuba
акт	act
очи	eyes
храброст	bravery
храброст	valor
индустрия	industry
стихове	poetry
стихове	verses
стихове	verse
стихове	poems
хуан	huang
баня	bathroom
баня	bath
възможности	possibilities
възможности	options
възможности	opportunities
батальон	battalion
литекс	litex
конрад	conrad
конрад	konrad
съпротива	resist
съпротива	resistance
скот	scott
заболявания	illnesses
заболявания	illness
заболявания	diseases
заболявания	disease
екип	team
появата	emergence
появата	appearance
боливия	bolivia
ракети	missiles
ракети	rockets
даниел	daniel
даниел	danielle
унгарски	hungarian
мъжете	men
апарат	apparatus
човешки	human
сао	sao
сао	são
сао	aoc
пакистан	pakistan
бул	bull
леко	easy
златни	golden
златни	gold
включен	included
чешки	czech
творчеството	creativity
академията	academy
администрация	administration
златко	zlatko
флорида	florida
йозеф	josef
дървета	trees
славия	slavia
балканите	balkans
нива	levels
критика	criticism
общността	community
проявява	manifests
представителите	representatives
широк	wide
успехи	successes
успехи	success
милан	milan
гръцка	greek
наполеон	napoleon
анхалт	anhalt
построени	built
построени	constructed
нападател	attacker
нападател	assailant
нападател	striker
длъжност	function
длъжност	position
нека	let
академик	academic
адрес	url
адрес	address
папуа	papua
бюджет	budget
марс	mars
календар	calendar
обявена	declared
обявена	announced
стои	stands
центрове	centers
центрове	centres
собствена	own
срок	term
оператор	operator
седалище	headquarters
факти	facts
равнина	plain
равнина	plane
композитори	composers
скала	scale
скала	scala
скала	cliff
скала	rock
кинг	king
символи	symbols
символи	characters
насочва	directs
пътят	road
факт	fact
тит	titus
стоки	commodities
стоки	goods
крило	wing
десетилетия	decades
флота	fleet
местно	local
пфалц	palatinate
басейни	pools
германска	german
комунистическа	communist
замъка	castle
долу	down
долу	below
долу	downstairs
дати	dates
фигури	figures
чужди	foreign
вирджиния	virginia
налягане	pressure
околната	ambient
алжир	algiers
алжир	algeria
поздрави	greetings
клавдий	claudius
фонд	fund
люксембург	luxembourg
разград	razgrad
силни	strong
състезател	contestant
състезател	racer
състезател	competitor
посланик	ambassador
ханс	hans
приходи	revenues
приходи	income
приходи	earnings
приходи	revenue
секунди	seconds
наименование	denomination
наименование	name
физик	physicist
президентът	president
определено	definitely
султан	sultan
фирма	firm
фирма	company
многобройни	numerous
многобройни	multiple
отделно	separately
отделно	separate
стените	walls
ямбол	yambol
държавно	state
полузащитник	midfielder
охрид	ohrid
язовир	dam
намери	find
франциско	francisco
макс	max
лазар	lazarus
лазар	lazar
антонио	antonio
шампиони	champions
шампиони	champs
западен	west
западен	western
лични	personal
пълен	full
пълен	complete
флавий	flavius
публикации	posts
публикации	publications
растение	plant
собствени	own
пряко	direct
пряко	directly
девет	nine
многократно	repeatedly
консулство	consulate
долно	low
спира	stops
армии	armies
срещата	meeting
приключва	ends
физически	physically
физически	physical
документ	document
икономическа	economic
сърцето	heart
естествено	naturally
максим	maksim
максим	maximus
максим	maxime
максим	maxim
наследява	inherits
цикъл	cycle
собственик	owner
журналисти	journalists
издадени	issued
дон	don
ролите	roles
животните	animals
родопи	rodopi
беларус	belarus
беларус	belarusian
лен	linen
лен	flax
лен	len
направление	destination
югозападна	southwestern
югозападна	southwest
мери	mary
напрежение	tension
напрежение	suspense
напрежение	voltage
напрежение	pressure
пояснение	disambiguation
пояснение	clarification
епизоди	episodes
фолк	falk
фолк	folk
портрет	portrait
историческа	historic
историческа	historical
активни	active
реакция	reaction
реакция	response
математика	maths
математика	mathematics
математика	math
ъгъл	corner
ъгъл	angle
професионална	professional
площад	square
рекорд	record
нещата	things
слой	layer
експлоатация	exploitation
експлоатация	operation
антарктика	antarctica
антарктика	antarctic
марков	markov
григорий	gregory
местния	sectionals
естония	estonia
коалиция	coalition
подкрепя	supports
изразява	expresses
нато	nato
двореца	palace
вълна	wool
вълна	wave
мианмар	myanmar
доброволци	volunteers
доброволци	volunteer
местност	locality
частни	private
подробности	details
тече	flowing
печелят	earn
алиса	alice
алиса	alyssa
панама	panama
външен	outdoor
външен	external
изображения	images
верига	circuit
верига	chain
християнството	christianity
секс	sex
союз	soyuz
задължително	mandatory
задължително	compulsory
развиват	develop
ерик	eric
ерик	erik
планините	mountains
древни	ancient
древни	originals
древни	ancients
земеделието	agriculture
лауреат	laureate
мадагаскар	madagascar
нигерия	nigeria
хосе	jose
хосе	josé
създадено	created
джо	joe
зони	zones
зони	areas
социална	social
войните	wars
бележки	notes
обработка	processing
обработка	treatment
електрически	electrical
електрически	electric
подобна	similar
момиче	girl
светци	saints
заемат	occupy
премиера	premiere
премиера	premier
отбрана	defence
отбрана	defense
ниско	low
мари	marie
мари	mari
плодове	fruit
плодове	fruits
силистра	silistra
прилеп	bat
джаз	jazz
клубове	clubs
анри	henri
ученик	pupil
ученик	student
ученик	disciple
флоренция	florence
поставен	placed
финансови	financial
книгите	books
значителни	substantial
значителни	considerable
значителни	significant
потребителите	users
потребителите	consumers
сектор	sector
либия	libyan
либия	libya
стабилна	steady
стабилна	stable
обединение	unity
обединение	reunification
обединение	unification
практически	practical
практически	practically
планетата	planet
изпълнител	contractor
изпълнител	performer
изпълнител	executor
изпълнител	artist
катедралата	cathedral
върховенството	supremacy
температурата	temperature
разрешение	authorisation
разрешение	permit
разрешение	authorization
разрешение	permission
бих	bih
върховния	supreme
представен	presented
сенатор	senator
автоматично	auto
автоматично	automatic
автоматично	automatically
полети	fly
полети	flights
преглед	overview
преглед	review
преглед	preview
преглед	view
разделени	separated
разделени	divided
разделени	separate
пее	sings
пее	singing
киев	kiev
джоунс	jones
злато	gold
администратор	admin
администратор	administrator
топ	top
топ	rook
внук	grandson
треньори	coaches
треньори	trainers
прусия	prussia
шоу	shaw
бреговете	coasts
гост	guest
висше	tertiary
изпълнители	performers
изпълнители	contractors
изпълнители	artists
луиза	louisa
болести	sickness
болести	diseases
болести	disease
конституция	constitution
дипломат	diplomat
букви	letters
пътува	travels
пътува	traveling
реч	speech
популярни	popular
продава	sell
продава	selling
продава	sells
истории	tales
истории	stories
половината	half
химия	chemistry
сериозни	serious
допълнение	supplement
допълнение	addition
допълнение	complement
допълнение	appendix
допълнение	addendum
чарлз	charles
качества	qualities
класически	classical
класически	classic
последна	last
светлината	light
фигура	figure
сцени	scenes
четник	chetnik
съветник	adviser
съветник	counsellor
съветник	counselor
съветник	councillor
съветник	advisor
помпей	pompey
помпей	pompeii
старт	start
инициатива	initiative
някога	ever
отделение	compartment
бозайници	mammalian
бозайници	mammals
бозайници	mammal
романът	novel
рика	rica
въздух	air
публикувани	published
конструкция	construction
конструкция	structure
съвременен	modern
съвременен	contemporary
варира	ranges
варира	varies
варира	vary
преговори	negotiation
преговори	parley
преговори	negotiating
преговори	negotiations
икони	icon
икони	icons
емилия	emilia
славата	fame
мозамбик	mozambique
артилерийски	ordnance
жак	jacques
могила	mound
кръв	blood
грижи	care
йерусалим	jerusalem
форум	forum
съединения	compounds
храмът	temple
байтове	bytes
департамент	department
прев	prev
характеризира	characterized
участниците	participants
главни	main
традиции	traditions
традиции	tradition
морета	seas
шри	sri
явно	apparently
приложения	applications
приложения	apps
приложения	annexes
печат	stamp
печат	printing
печат	seal
печат	print
служители	employees
служители	servants
служители	staff
намаляване	reduce
намаляване	reduction
намаляване	decrease
доказателства	proof
доказателства	evidence
качество	quality
десетки	tens
десетки	dozens
двадесет	twenty
сезони	seasons
драматичен	dramatic
григор	grigor
разделена	divided
франсоа	francois
франсоа	françois
мили	millie
мили	miles
диригент	conductor
личност	person
личност	personality
ера	era
разказ	tale
разказ	narrative
португалски	portuguese
фестивала	festival
кристиан	cristian
кристиан	christian
кристиан	kristian
раждането	birth
модул	module
джовани	giovanni
добавя	add
добавя	adds
сърби	serbs
картина	painting
обръща	draws
литва	lithuania
произхожда	originates
джак	jack
поглед	peek
преводач	translator
преводач	interpreter
давид	david
обича	likes
обича	loves
изображение	image
масово	mass
ранени	injured
ранени	wounded
строителство	construction
вюртемберг	württemberg
здраве	health
дълбоко	deeply
дълбоко	deep
относително	relative
относително	relatively
различно	different
афганистан	afghanistan
афганистан	afghan
глави	heads
глави	chapters
юнеско	unesco
покрива	roof
екипаж	crew
века	century
партизанин	partisan
асистент	assistant
пътуване	travel
пътуване	journey
пътуване	travelling
пътуване	trip
пътуване	traveling
продължителност	duration
тайван	taiwan
ангола	angola
активна	active
собствен	own
специалист	specialist
хаджи	hadji
хаджи	haji
арабия	arabia
хърватски	croatian
гръцко	greek
месо	meat
камерун	cameroon
цена	price
цена	cost
тракийски	thracian
правилно	right
правилно	correct
представени	presented
представени	submitted
представени	represented
прилага	implements
прилага	apply
иванова	ivanova
холмс	holmes
настъпва	occurs
водач	guide
водач	leader
антоний	antony
пламен	plamen
владетели	rulers
публикувана	published
браун	brown
браун	braun
ръце	arms
ръце	hands
посветен	dedicated
посочено	cited
посочено	indicated
посочено	specified
коментар	comment
неапол	naples
неапол	napoli
популярна	popular
стандарт	standard
региони	regions
популярен	popular
студио	studio
административни	administrative
червена	red
брайън	brian
брайън	bryan
пистата	track
дейвис	davis
дейвис	davies
съдбата	destiny
съдбата	fate
чувства	feelings
златна	golden
златна	gold
жанр	genre
културен	cultural
културен	cultured
селски	rural
обяснява	explains
врата	door
врата	neck
юрист	lawyer
мира	meera
мира	mira
слава	slava
слава	fame
слава	glory
ниски	low
предоставя	provides
монарси	monarchs
естествени	natural
кухня	cuisine
кухня	kitchen
предприятия	establishments
предприятия	enterprises
предприятия	undertakings
младши	junior
празници	holidays
брюксел	brussels
лигата	league
павлов	pavlov
редакции	edits
откриване	detection
откриване	discovery
откриване	discover
откриване	opening
пилотите	pilots
етиопия	ethiopia
листата	leaves
оборудване	equipment
тони	tony
тони	toni
фабрика	factory
мисии	missions
рейн	rhine
рейн	rain
станислав	stanislav
списания	journals
списания	magazines
клубът	club
играл	played
положението	situation
значителна	substantial
значителна	significant
медии	media
номиниран	nominee
номиниран	nominated
проблемите	problems
кратка	short
кратка	brief
вокал	vocals
вокал	vocal
одрин	edirne
усилия	efforts
усилия	effort
представена	represented
представена	submitted
представена	presented
контакт	contact
космоса	cosmos
космоса	space
средновековна	medieval
населено	populated
традиционно	traditional
традиционно	traditionally
костур	perch
костур	bass
разделен	separated
разделен	divided
разделен	split
среден	average
среден	medium
раковски	rakovski
чехословакия	czechoslovakia
независима	independent
фактори	factors
горски	forestry
горски	forest
горски	gorski
туризъм	tourism
туризъм	hiking
бронзов	bronze
географска	geographic
географска	geographical
достигне	reach
динамо	dynamo
динамо	dinamo
активен	active
буква	letter
спомени	memories
спомени	memory
бъдеще	future
отваря	opens
славянски	slavic
мароко	morocco
изследовател	researcher
изследовател	explorer
хранене	nutrition
хранене	feeding
хранене	dining
хранене	meal
бразилски	brazilian
марин	marin
интер	inter
варшава	warsaw
юлия	yulia
юлия	julia
племе	tribe
псевдоним	alias
псевдоним	pseudonym
мирен	peaceful
пети	fifth
азбука	alphabet
вътрешни	internal
вътрешни	inner
гватемала	guatemala
вино	wine
кратък	short
заслуги	merits
заслуги	merit
подножието	foothills
типове	types
диск	disc
диск	disk
крум	krum
разкрива	revealing
разкрива	reveals
кожа	leather
кожа	skin
стотици	hundreds
следователно	ergo
живи	living
живи	live
живи	alive
стихотворения	poems
кьолн	cologne
отделен	separate
надежда	hope
раздел	section
бундеслига	bundesliga
ракета	rocket
ракета	missile
манастири	monasteries
кожата	skin
владислав	vladislav
адвокат	attorney
адвокат	advocate
адвокат	counsel
адвокат	lawyer
конфликти	conflicts
конфликти	conflict
колонии	colonies
колонии	colony
сингапур	singapore
пресича	crossing
червени	reds
червени	red
грешка	wrong
грешка	mistake
грешка	error
вечер	evening
вечер	night
проучване	study
проучване	research
проучване	survey
наблюдение	monitoring
наблюдение	observation
наблюдение	surveillance
съжаление	pity
съжаление	regret
включена	included
включена	enabled
хор	choir
хор	chorus
хор	horus
оръдие	cannon
бие	beats
бие	beating
уики	wiki
обществено	public
хотел	hotel
гласуването	voting
привлича	attracts
жената	woman
постижения	achievements
постижения	accomplishments
постижения	achievement
лиценз	licence
лиценз	license
частици	particles
частици	particulates
частици	particle
произведени	produced
произведени	manufactured
мрежи	nets
мрежи	networks
търговец	merchant
търговец	trader
търговец	dealer
женска	female
проектът	project
структури	structures
сър	sir
издигнат	erected
албански	albanian
резолюция	resolution
морска	marine
морска	maritime
крис	chris
крис	cris
крис	kris
полиция	police
даже	even
движения	movements
движения	motions
движения	moves
канадски	canadian
алфред	alfred
флаг	flag
лошо	bad
женските	females
архив	archive
архив	archives
производител	producer
производител	manufacturer
риби	pisces
риби	fish
основаването	founding
хондурас	honduras
продукции	productions
камбоджа	cambodia
отразява	reflecting
отразява	reflects
кола	car
намерени	found
рисува	paints
рисува	draws
алексей	alexei
алексей	alexey
разпространява	spreading
лента	film
лента	band
лента	tape
лента	ribbon
лента	strip
философи	philosophers
крайцер	cruiser
съставена	composed
запис	recording
запис	record
запис	save
запис	video
фантастика	fiction
родината	motherland
спортен	sport
спортен	sports
теории	theories
назначава	appointing
назначава	appoints
сами	sami
сами	sammy
гражданин	citizen
доброволец	volunteer
куче	dog
земеделски	agricultural
климатът	climate
необходими	necessary
граждански	civil
граждански	civic
царе	kings
премиерата	premiere
векове	centuries
предмет	object
александров	alexandrov
адам	adam
продукция	output
продукция	production
трилър	thriller
програмиране	programming
сомалия	somalia
сомалия	somali
отделна	separate
защитени	protected
автомобил	car
автомобил	automobile
автомобил	vehicle
кръвта	blood
партизани	guerrillas
партизани	guerillas
партизани	partisans
бек	beck
бек	bec
открития	discoveries
открития	findings
градска	urban
дъщери	daughters
прието	accepted
господар	master
обединени	united
нападение	assault
лука	luca
лука	lucca
лука	luka
сребърен	silver
пояс	girdle
пояс	sash
мащаб	scale
ръст	growth
ръст	height
борислав	borislav
черноморец	chernomorets
сътрудник	collaborator
сътрудник	associate
искър	iskar
корабите	ships
тел	wire
тел	tel
спортисти	sportsmen
спортисти	athletes
търговска	commercial
вяра	faith
евреите	jews
киното	cinema
маршал	marshall
мнозинство	majority
изложба	exhibit
изложба	exhibition
никарагуа	nicaraguan
никарагуа	nicaragua
стюарт	stuart
стюарт	stewart
конгреса	congress
пещера	cave
плато	plateau
грешки	mistakes
грешки	errors
насекоми	insects
насекоми	insect
насекоми	bugs
холщайн	holstein
социално	socially
социално	social
племето	tribe
салвадор	salvador
служби	services
латвия	latvia
лом	lom
уругвай	uruguay
доведе	brought
доведе	led
посветена	dedicated
азербайджан	azerbaijan
азербайджан	azerbaijani
рали	rally
рали	raleigh
вкус	taste
вкус	tastes
вкус	flavour
температури	temperatures
принципи	principles
оставка	resignation
оставка	resign
загубата	loss
богата	rich
богата	wealthy
съветска	soviet
аристокрация	aristocracy
властите	authorities
месеци	months
съответствие	compliance
съответствие	conformity
джамия	mosque
уганда	uganda
сума	sum
сума	amount
поражение	defeat
драматург	playwright
надолу	down
югославски	yugoslav
леополд	leopold
богат	rich
богат	wealthy
чикаго	chicago
константинов	konstantinov
бавно	slow
бавно	slowly
ген	gene
тунис	tunisia
тунис	tunisian
тунис	tunis
минало	past
състоянието	condition
желанието	desire
извори	springs
минута	minute
основателите	founders
турско	turkish
признание	confession
признание	attribution
признание	recognition
проверка	checking
проверка	inspection
проверка	check
проверка	verification
кан	kahn
кан	khan
кан	kan
кан	cannes
апостол	apostle
непрекъснато	continuously
непрекъснато	constantly
сава	sava
канали	channels
колони	pillars
колони	columns
мляко	milk
крале	kings
ланка	lanka
парагвай	paraguay
вътрешна	interior
вътрешна	internal
вътрешна	inner
братовчед	cousin
квалификациите	qualifications
квалификациите	qualifiers
квалификациите	qualifier
липсва	missing
марки	brands
марки	stamps
марки	marks
маргарита	margherita
маргарита	margarita
направена	made
подход	approach
обединява	unites
проход	passage
проход	passageway
исус	jesus
серии	series
катарина	katharina
катарина	katarina
катарина	catarina
редактиране	edit
редактиране	editing
комунисти	communists
комунисти	commies
ток	current
ток	tok
ток	electricity
режисьори	directors
режисьори	filmmakers
телевизията	television
заболяване	illness
заболяване	disease
ценни	valuable
стокхолм	stockholm
папата	pope
мандат	term
мандат	tenure
мандат	mandate
гласове	votes
гласове	voices
родители	parents
колона	column
музеи	museums
гней	gnaeus
сара	sarah
сара	sara
обиколки	laps
обиколки	tours
монако	monaco
спътник	satellite
спътник	companion
легендата	legend
технология	technology
духовници	clerics
арена	arena
изложби	exhibitions
поток	flow
поток	stream
комбинация	combination
комбинация	combo
филология	philology
количества	quantities
брака	marriage
градуса	degrees
регистър	register
регистър	registry
лято	summer
спорове	disputes
спорове	controversy
спорове	arguments
крака	feet
крака	legs
крака	leg
мисли	think
мисли	thoughts
определяне	determination
определяне	designation
миг	moment
миг	lag
миг	mig
саудитска	saudi
къп	cup
сигнал	signal
библиотеката	library
изкуствата	arts
бсп	bsp
балкански	balkan
електронни	electronic
претор	praetor
горите	forests
звук	sound
звук	audio
украински	ukrainian
съставен	composed
съставен	composite
съставен	compiled
събота	saturday
увеличаване	increase
увеличаване	zoom
използвано	used
троица	trinity
работници	workers
писане	writing
дует	duet
дует	duo
колония	colony
симон	simone
симон	simon
използвайки	using
притоци	tributaries
огромен	huge
огромен	enormous
публично	public
публично	publicly
гана	ghana
административна	administrative
бнт	fet
бнт	bnt
императрица	empress
редовно	regularly
редовно	regular
агнес	agnes
промените	changes
истински	real
истински	genuine
математик	mathematician
атанасий	athanasius
резерват	reservation
алберт	albert
статистическа	statistical
времетраене	duration
записи	records
записи	entries
чад	chad
резиденция	residence
густав	gustav
густав	gustave
разнообразни	diverse
разнообразни	miscellaneous
разнообразни	varied
дан	dan
водещи	leading
водещи	hosts
възраждане	renaissance
възраждане	revival
завършен	complete
завършен	completed
завършен	finished
замбия	zambia
разнообразие	diversity
разнообразие	variety
мишел	michelle
мишел	michel
възможни	possible
сяр	serres
шахмат	chess
шахмат	checkmate
колекция	collection
планове	plans
болест	illness
болест	disease
болест	sickness
запазена	reserved
запазена	preserved
сол	salt
сол	sol
сол	saul
комедия	comedy
белгийски	belgian
очевидно	apparently
очевидно	obviously
професия	profession
професия	occupation
класическа	classical
класическа	classic
птиците	birds
медали	medals
вила	vila
вила	villa
чети	read
редки	rare
параметри	parameter
параметри	parameters
маргарета	margareta
корона	crown
корона	corona
критично	critical
специалисти	specialists
бивша	former
избухва	explodes
роби	roby
роби	robbie
роби	slaves
роби	robby
будапеща	budapest
