que	že
juana	joan
juana	jeanne
electo	zvolené
electo	zvolená
electo	zvolili
electo	zvolených
electo	zvolený
electo	volí
electo	voliť
electo	zvoliť
agentes	činidlá
agentes	agentov
agentes	zástupcovia
agentes	agenti
agentes	úradníci
agentes	dôstojníkov
agentes	dôstojníci
creador	maker
creador	tvorca
creador	stvoriteľ
creador	tvorca
productora	výrobca
productora	producenta
productora	producent
productora	výrobcu
power	moc
power	napájanie
power	výkon
power	power
venecia	benátkach
venecia	venice
ensayos	testy
ensayos	skúšky
ensayos	skúškach
ensayos	skúšky
ensayos	pokusov
ensayos	pokusy
ensayos	skúšky
ensayos	testovanie
ensayos	skúška
ensayos	skúšanie
ensayos	skúšky
ensayos	eseje
barroco	baroko
rev	rev
alba	alba
alba	dawn
alba	úsvitu
alba	úsvit
considerar	zvážiť
considerar	zvážte
considerar	zvažovať
considerar	uvažovať
ingenieros	inžinierstvo
ingenieros	inžinierske
ingenieros	inžinierstva
ingenieros	inžinieri
ingenieros	inžinierov
insectos	hmyzu
insectos	hmyz
insectos	hmyzu
insectos	hmyz
insectos	chyby
insectos	chýb
insectos	chrobákov
insectos	chrobáky
pistas	vedú
pistas	vedie
pistas	stopy
pistas	stôp
pistas	skladby
pistas	trate
pistas	svahoch
pistas	stopy
pistas	indície
trinidad	trinity
trinidad	trinidad
mamíferos	cicavcov
mamíferos	cicavce
mamíferos	cicavcov
mamíferos	cicavec
mamíferos	cicavcov
mamíferos	cicavce
cinta	pásku
cinta	páska
cinta	pásky
cinta	stuhy
cinta	bežecký
viajó	cestoval
viajó	cestovali
viajó	cestoval
viajó	cestovali
viajó	cestovala
retrato	portrét
retrato	portréty
calor	tepla
calor	teplo
calor	horúčavy
calor	teplo
calor	horúci
calor	sexi
calor	hot
calor	horúca
calor	horúce
stone	stone
stone	kameň
stone	kameňa
are	sú
colonias	kolónie
goya	goya
mejora	zlepšuje
mejora	zlepšenie
mejora	zlepšovanie
mejora	zlepšenia
mejora	zlepšenie
mejora	zlepšovanie
mejora	zlepšuje
mejora	vylepšiť
mejora	zlepšovať
mejora	zlepšiť
flandes	flámsko
republicano	republikán
lord	lord
lord	pane
míchigan	michigan
twitter	twitter
twitter	twitteri
acompañado	sprevádzaná
acompañado	sprevádzané
talleres	workshopy
talleres	workshop
talleres	seminár
talleres	workshopy
talleres	dielne
talleres	semináre
jim	jim
jim	jima
angeles	angeles
angeles	anjeli
angeles	anjelov
angeles	angels
angeles	anjelom
peor	najhoršia
peor	najhorší
peor	najhoršie
peor	horsie
anillo	prsteň
anillo	krúžok
anillo	ring
anillo	ringu
blues	blues
parejas	dvojice
parejas	páry
parejas	párov
parejas	dvojice
parejas	páry
parejas	párov
basílica	bazilika
nieto	vnuka
nieto	vnuk
verdadera	pravda
verdadera	true
verdadera	pravdivé
acceder	pristup
acceder	prístup
hans	hans
terrestre	pozemné
terrestre	pozemná
terrestre	suchozemských
terrestre	suchozemské
terrestre	pozemný
terrestre	pozemské
terrestre	zemi
terrestre	zeme
terrestre	zem
elenco	cast
elenco	obsadenie
estrategia	stratégia
estrategia	stratégie
estrategia	stratégiu
estrategia	stratégii
causas	spôsobuje
causas	príčiny
causas	príčin
virtual	virtuálne
virtual	virtuálna
virtual	virtuálny
integración	začlenenie
integración	začleňovanie
integración	integrácia
integración	začlenenie
integración	integráciu
integración	integrácie
integración	integrácia
integración	integrácie
integración	integráciu
astronómica	astronomické
temporal	časové
temporal	dočasné
temporal	dočasný
temporal	dočasne
temporal	dočasná
temporal	teplota
contenidos	obsahu
contenidos	obsah
contenidos	spokojná
contenidos	obsahu
contenidos	obsah
contenidos	obsahom
clausura	uzavretie
clausura	zatvorenie
clausura	uzatvorenie
clausura	vyraďovania
clausura	uzavretie
clausura	zatvorenie
clausura	zatváranie
frecuente	často
frecuente	časté
obteniendo	získanie
alternativo	alternatíva
alternativo	alternatívne
alternativo	alternatívna
alternativo	alternatívny
alternativo	náhradné
alternativo	alternatívne
alternativo	alternatívna
alternativo	náhradník
alternativo	alternatívny
tenerife	tenerife
útil	užitočný
útil	užitočné
útil	užitočná
útil	užitočný
útil	užitočné
útil	užitočná
lunes	pondelok
lunes	pondelka
grammy	grammy
minuto	minútu
minuto	minúta
minuto	min
estilos	štýly
probable	pravdepodobne
probable	pravdepodobné
probable	pravdepodobný
probable	pravdepodobný
probable	pravdepodobná
probable	pravdepodobné
estatua	sochu
estatua	socha
supremo	najvyššia
supremo	supreme
supremo	najvyšší
recinto	priestorov
equivalente	rovnocenné
equivalente	rovnocenná
equivalente	ekvivalentná
equivalente	ekvivalent
equivalente	rovnocenný
equivalente	ekvivalentné
campus	areál
campus	areálu
volúmenes	objemy
volúmenes	objemov
tomado	prevzaté
tomado	prijatých
tomado	prijaté
estancia	zostaň
estancia	zostať
estancia	ostať
jan	jan
jan	ján
anexos	dodatkov
anexos	dodatky
anexos	príloh
anexos	prílohy
anexos	príloh
anexos	prílohy
matemáticas	matematiku
matemáticas	matematiku
matemáticas	matematika
matemáticas	matematické
matemáticas	matematický
matemáticas	matematiku
matemáticas	matematika
descendientes	potomok
descendientes	potomok
descendientes	potomstvo
descendientes	potomkovia
descendientes	potomkov
descendientes	potomka
descendientes	potomkovia
descendientes	potomkov
caballos	koňom
caballos	kone
caballos	koní
caballos	kona
caballos	koňa
caballos	kôň
verdes	green
verdes	zelený
verdes	zelené
verdes	zelenú
verdes	zelená
verdes	zelení
verdes	zelených
boy	chlapček
boy	boy
boy	chalan
boy	chlapec
back	chrbát
back	späť
back	back
back	naspäť
lara	lara
evidencia	dôkazy
evidencia	dôkaz
hidalgo	hidalgo
marruecos	maroko
amiga	amiga
amiga	kamarát
amiga	kamarátka
amiga	priateľ
hola	ahoj
hola	hello
hola	ahojte
gales	wales
gales	walesu
defensor	ochranca
defensor	obranca
defensor	obhajca
tokio	tokio
sir	sir
sir	pane
euros	eur
euros	eurá
euros	eura
euros	eur
euros	euro
euros	eurá
euros	eur
ciclismo	cyklistika
definitiva	konečné
definitiva	definitívne
definitiva	definitívneho
controlar	kontrola
controlar	ovládanie
controlar	ovládať
controlar	kontrolovať
alpes	alpy
alpes	alpách
alpes	alpes
alpes	alpskom
benito	benedict
benito	benito
benito	benny
copas	šálky
copas	poháre
copas	okuliare
copas	sklá
copas	poháre
copas	nápoje
copas	pije
copas	pitie
copas	nápojov
semillas	semienka
semillas	semená
semillas	semien
semillas	osiva
semillas	semeno
semillas	osivo
subfamilia	podčeľaď
pierde	prehrá
pierde	prehráva
pierde	stráca
pierde	stratí
pierde	stratiť
pierde	prehrať
pasión	vášeň
pasión	vášne
variante	variantu
variante	variant
acero	steel
acero	oceľové
acero	ocele
acero	oceľový
acero	oceľ
héroe	hrdinom
héroe	hrdinu
héroe	hrdina
aumentar	zvýšenia
aumentar	zvýšiť
aumentar	nárast
aumentar	zvýšenie
aumentar	zväčšiť
aumentar	zvyšovanie
adicionales	dodatočné
adicionales	doplňujúce
adicionales	ďalšie
adicionales	doplnkové
patria	vlasti
patria	vlasť
patria	vlasti
patria	vlasť
prisioneros	väzeň
prisioneros	zajatcov
prisioneros	väzňami
prisioneros	väzňov
prisioneros	väzni
actitud	postoj
actitud	prístupy
actitud	postoje
actitud	postojov
borde	hrane
borde	okraja
borde	okraj
borde	hrany
borde	hraníc
borde	hranicu
borde	hranice
borde	hraničné
borde	hranica
bibliotecario	knihovník
pre	pred
mecánica	mechanika
mecánica	mechanika
mecánica	mechanik
mecánica	mechanické
mecánica	mechanická
mecánica	mechanický
war	vojnové
war	vojny
war	vojnový
war	war
war	vojna
est	est
moda	módne
moda	fashion
moda	móda
moda	módna
moda	módy
recuperación	zotavenie
recuperación	vymáhanie
recuperación	zhodnotenie
recuperación	obnovy
recuperación	vrátenie
recuperación	získavanie
otoño	jeseň
otoño	pád
otoño	padnúť
otoño	jeseň
otoño	spadnúť
lanzada	spustený
lanzada	spustené
lanzada	spustená
tienda	shop
tienda	nakupovať
tienda	obchod
tienda	predajňa
tienda	predajňa
tienda	uchovávať
tienda	skladovať
tienda	obchod
tienda	stan
tienda	stanu
tienda	stane
temperaturas	teploty
temperaturas	teplota
temperaturas	teploty
temperaturas	teplotu
campañas	kampaní
campañas	kampane
campañas	kampaň
obtenido	získava
obtenido	získané
obtenido	získala
obtenido	získaná
obtenido	získaný
nintendo	nintendo
vera	vera
vera	veru
vera	vierka
reducir	zúženie
reducir	znižovanie
reducir	zredukovať
reducir	znížiť
descubrió	objavila
descubrió	objavili
descubrió	objavené
descubrió	objavil
buscando	hľadám
buscando	hľadám
buscando	vyhľadávanie
long	dlhý
long	dlho
long	dlhé
long	long
long	dlhá
cárcel	väzenia
cárcel	väznica
cárcel	base
cárcel	väzenie
cárcel	basy
cárcel	väzenia
cárcel	väznica
cárcel	väzení
cárcel	väzenie
cuento	príbeh
cuento	rozprávka
otorgado	poskytnuté
otorgado	udelené
otorgado	poskytnutá
otorgado	udelená
otorgado	priznané
otorgado	udelené
otorgado	udelená
otorgado	zadané
imposible	nemožné
imposible	nemožný
mencionado	spomenul
mencionado	spomínali
mencionado	spomenula
mencionado	spomenuli
mencionado	spomenuté
prácticas	stáž
prácticas	prax
prácticas	stáže
prácticas	praktiky
prácticas	stáže
draft	návrh
draft	koncept
africa	afrike
africa	afriky
africa	afrika
audio	zvuk
audio	audio
hong	hong
crónica	chronickú
crónica	chronickej
crónica	chronická
crónica	chronickou
crónica	chronické
crónica	chronicle
toro	toro
toro	býk
toro	bull
solista	sólista
reducción	útlmu
reducción	prepúšťanie
reducción	zníženie
reducción	znižovanie
reducción	redukcia
reducción	zmenšenie
tribu	kmeňa
tribu	kmeň
registros	registrácie
registros	záznamy
registros	záznamov
registros	platne
registros	records
registros	registre
registros	registrov
ligeramente	mierne
ligeramente	nepatrne
ligeramente	zľahka
fotografías	fotografie
fotografías	fotografií
fotografías	fotografie
fotografías	fotky
fotografías	fotiek
fotografías	photos
fotografías	obrazy
fotografías	fotky
fotografías	obrázkov
fotografías	obrázky
nuestros	naši
nuestros	naše
nuestros	náš
nuestros	naša
nuestros	nase
asumió	predpokladá
asumió	predpokladaná
congo	konžskej
congo	konžská
congo	congo
presidentes	predsedovia
presidentes	predsedov
presidentes	prezidentov
presidentes	predsedovia
presidentes	predsedov
presidentes	predsedovia
continua	pokračuje
continua	nepretržitá
continua	priebežné
continua	nepretržitý
continua	nepretržité
continua	pokračujeme
continua	pokračovanie
kim	kim
jurisdicción	príslušnosť
jurisdicción	jurisdikcie
jurisdicción	právomoc
jurisdicción	právomoci
candidatos	záujemcovia
candidatos	kandidáti
candidatos	kandidátov
candidatos	kandidátske
candidatos	uchádzači
candidatos	kandidátske
candidatos	záujemca
candidatos	uchádzač
candidatos	kandidát
dibujos	výkresy
dibujos	kresby
dibujos	nákresy
dueño	majiteľa
dueño	vlastníka
dueño	majiteľ
dueño	majiteľka
dueño	vlastník
dueño	vlastníkom
escritora	spisovateľ
escritora	spisovateľka
puedo	môžu
puedo	mozu
puedo	môže
puedo	can
puedo	moze
investigadores	výskumníkov
investigadores	výskumníci
investigadores	vyšetrovateľov
investigadores	vyšetrovatelia
checa	česká
checa	české
checa	czech
checa	český
checa	českého
mérida	merida
departamentos	oddelenia
departamentos	útvary
bibliografía	bibliografia
ejercicio	cvičenie
ejercicio	cvičiť
rioja	rioja
apariencia	vzhľad
oferta	ponúknuť
oferta	ponuka
oferta	ponuku
variedades	odrôd
variedades	odrody
ventaja	výhodu
ventaja	výhoda
ventaja	výhodou
revela	prezradiť
revela	odhaliť
revela	odhaľuje
revela	prezradí
revela	odhalí
remix	remix
literario	literárny
libertadores	osloboditeľov
libertadores	libertadores
humor	humor
humor	náladu
humor	nálada
humor	nálady
humor	humor
influencias	ovplyvnenie
influencias	ovplyvňovať
influencias	ovplyvňovanie
influencias	vplyv
influencias	ovplyvniť
influencias	ovplyvňovanie
influencias	vplyvy
bomba	čerpadlo
bomba	pumpa
bomba	bomby
bomba	bomba
verlag	verlag
sujeto	predmet
sujeto	subjektu
sujeto	subjekt
mostrar	ukázať
mostrar	zobraziť
mostrar	predstavenie
mostrar	ukáž
mostrar	zobraziť
mostrar	zobrazenie
necesaria	potrebná
necesaria	nevyhnutná
necesaria	nutné
necesaria	nevyhnutné
necesaria	potrebné
necesaria	nutná
adolfo	adolfo
adolfo	adolph
adolfo	adolf
adolfo	adolphe
françois	francois
françois	françois
cien	stoviek
cien	hundred
cien	sto
cien	stovka
arquitectos	architekt
arquitectos	architektov
ganadora	víťaza
ganadora	výherca
ganadora	víťaz
arkansas	arkansase
mostró	ukázal
mostró	ukázala
mostró	ukázalo
mostró	ukázali
cooperación	spolupráca
editar	upraviť
editar	úprava
alan	alana
alan	alan
monedas	meny
monedas	mince
monedas	minca
monedas	mince
monedas	mincu
das	das
orientación	orientácia
orientación	orientácie
orientación	usmernenia
orientación	usmernenie
orientación	návod
preparación	príprava
preparación	prípravu
preparación	prípravok
preparación	pripravenosť
preparación	pripravenosti
preparación	príprava
preparación	pripravujeme
preparación	pripraviť
victor	victor
victor	viktor
integrada	integrované
integrada	integrovaný
integrada	integrovaná
mérito	zásluhy
mérito	zásluh
consenso	konsenzu
consenso	konsenzus
jerusalén	jeruzalem
jerusalén	jeruzalema
jerusalén	jeruzaleme
himno	hymnu
himno	hymnu
chrysomelidae	chrysomelidae
cristal	crystal
cristal	kryštál
cristal	cristal
cristal	sklenená
cristal	pohár
cristal	sklo
cristal	sklá
cristal	pohárik
bella	belle
bella	bella
destacó	zdôraznil
destacó	zdôraznila
destacó	zdôraznené
destacó	zdôraznila
visual	vizuálne
visual	vizuálna
visual	vizuálny
múnich	mníchove
múnich	mníchov
bloque	blok
bloque	blokovanie
bloque	zablokovanie
bloque	blokovať
bloque	bloku
bloque	zablokovať
presupuesto	rozpočet
presupuesto	rozpočtu
desconocido	neznámy
desconocido	neznáme
desconocido	neznáma
ligas	ligy
ligas	ligu
ligas	league
ligas	liga
ligas	ligy
almirante	admirál
eléctrico	elektrická
eléctrico	elektrický
eléctrico	elektrických
eléctrico	elektrické
eléctrico	elektrický
eléctrico	elektrických
eléctrico	elektrická
eléctrico	elektrické
calendario	rozvrh
calendario	naplánovať
calendario	harmonogram
calendario	harmonogram
calendario	kalendár
calendario	kalendára
siria	sýria
siria	sýrskej
play	prehrať
play	play
play	hraj
play	hrať
play	zahrať
pensar	myslenia
pensar	premýšľanie
pensar	myslel
pensar	myslenie
pensar	premýšľa
pensar	myslis
pensar	myslite
pensar	myslieť
empate	kravatu
empate	čerpať
empate	nakresliť
empate	kresliť
empate	vyvodiť
tono	tón
tono	odtieň
tono	zvonenie
adn	dna
representado	zastúpené
representado	zastupoval
representado	zastúpená
representado	predstavoval
representado	zastúpený
confianza	sebavedomie
confianza	dôvera
confianza	dôveru
confianza	veriť
confianza	dôvera
confianza	ver
confianza	dôveru
confianza	dôverovať
confianza	dôveryhodné
confianza	verila
confianza	dôveryhodný
colecciones	zbierky
colecciones	kolekcie
exilio	exile
funciona	funguje
funciona	diela
funciona	diel
funciona	pracuje
not	neni
not	nie
excelente	výborná
excelente	vynikajúca
excelente	vynikajúce
determinado	určený
determinado	odhodlaný
determinado	určené
determinado	odhodlaná
veracruz	veracruz
ido	preč
ido	prec
ido	ido
uruguayo	uruguajské
publicidad	inzeráty
publicidad	reklamu
publicidad	reklama
publicidad	publicitu
publicidad	propagácia
publicidad	reklamný
publicidad	reklamné
publicidad	reklamy
publicidad	reklama
publicidad	inzerát
publicidad	reklama
inauguración	inaugurácii
inauguración	otvorenie
inauguración	otvára
inauguración	otváranie
polaco	poľská
polaco	poľské
polaco	poľský
polaco	poliak
hipótesis	hypotézy
hipótesis	hypotéza
hipótesis	predpoklad
atacar	napadnúť
atacar	zaútočiť
atacar	útok
atacar	útočí
atacar	útočiť
parques	parku
parques	park
parques	parkovať
parques	parky
parques	parkov
centrales	centrálne
centrales	central
centrales	centrálna
centrales	stredná
centrales	centrálny
progreso	pokrok
progreso	progress
progreso	napredovanie
progreso	priebeh
cup	šálka
cup	hrnček
cup	pohár
cup	pohára
ávila	ávila
selva	lesy
selva	lesov
selva	pralesa
selva	džungli
selva	džungle
selva	divočine
selva	lesný
selva	les
selva	forest
selva	lesná
selva	lesné
ibérica	pyrenejský
florencia	florence
elegir	výber
elegir	voľba
elegir	vybrať
elegir	zvoľte
elegir	vyber
tripulación	posádky
tripulación	posádok
tripulación	parta
tripulación	partia
tripulación	posádka
tripulación	crew
tripulación	posádky
tripulación	štáb
defender	ochranca
defender	obranca
defender	obhajca
defender	obhajovať
defender	brániť
defender	ubrániť
defender	obhájiť
marcelo	marcelo
marcelo	marcellus
marcelo	marcello
secuencia	postupnosť
secuencia	sekvencia
michel	michel
electrónico	elektronický
electrónico	elektronická
electrónico	elektronické
electrónico	elektronickej
millas	míľ
millas	kilometre
millas	miles
millas	míle
rurales	vidieckeho
rurales	vidieka
rurales	vidiecke
situaciones	situácií
situaciones	situácie
permitir	umožňujúce
permitir	povoliť
permitir	umožniť
permitir	povolenie
genérico	všeobecná
samuel	samuel
modernos	moderné
modernos	moderný
modernos	moderná
porcentaje	percentá
porcentaje	percentá
porcentaje	percento
porcentaje	percentá
porcentaje	percentuálna
porcentaje	percento
mata	zabite
mata	zabiť
mata	zabit
mata	zabíjať
mata	zabije
mata	zabíja
mata	mata
uniforme	uniformy
uniforme	uniformy
uniforme	uniforma
uniforme	jednotná
uniforme	jednotné
uniforme	jednotný
satélite	satelitné
satélite	satelitná
satélite	satelit
aventura	dobrodružstvo
compone	skladať
compone	napísať
compone	tvoriť
brazo	rameno
brazo	ruka
brazo	ramena
brazo	ruku
brazo	ruky
brazo	ramená
brazo	zbraní
brazo	zbrane
sal	soľ
sal	sal
body	telesná
body	tele
body	orgán
body	telo
borrar	vymazať
borrar	odstrániť
borrar	vymazať
borrar	zmazať
ruinas	ruiny
observar	pozorovať
observar	pozorujú
parecido	podobnej
parecido	podobné
parecido	podobná
parecido	podobný
parecido	podobnú
parecido	podobnosť
parecido	podoba
parecido	podobnosť
aceite	oleja
aceite	ropa
aceite	olej
aceite	oil
playstation	playstation
giovanni	giovanni
jaén	jaén
eliminado	odstránený
eliminado	vymazané
eliminado	odstránená
eliminado	vypúšťa
eliminado	odstránené
eliminado	vypustené
eliminado	vyradený
eliminado	eliminovať
eliminado	odstránené
eliminado	odstránený
eliminado	odstránená
microsoft	microsoft
ariel	ariel
sant	sant
regla	vládca
regla	vládcu
regla	vládnuť
regla	pravidla
regla	pravidlo
douglas	douglas
tumba	hrobke
tumba	hrobka
tumba	hrob
tumba	hrobky
tumba	hrobku
tumba	hrobov
tumba	hroby
tumba	hrobu
tumba	hrobe
tumba	hrob
empleado	zamestnanec
empleado	zamestnanca
empleado	úradník
cuidado	opatrne
cuidado	pozor
cuidado	opatrný
cuidado	care
cuidado	starostlivosti
cuidado	starostlivosť
belgrano	belgrano
bulgaria	bulharska
bulgaria	bulharskom
bulgaria	bulharsko
sun	sun
sun	slnko
sun	slnka
alias	alias
alias	prezývka
alias	alias
alias	aka
alias	prezývky
kevin	kevina
kevin	kevin
venezolano	venezuelskej
ideal	ideál
ideal	ideálne
ideal	ideálna
ideal	ideálny
alrededores	okolie
alrededores	okolia
previa	náhľad
previa	ukážka
mecanismo	mechanizmus
wrestling	wrestling
atp	atp
rocas	skala
rocas	kameň
rocas	skaly
rocas	rock
rocas	kamene
rocas	skaly
trama	dej
trama	pozemok
trama	pozemku
renacimiento	renesancie
renacimiento	znovuzrodenie
dama	pani
dama	dáma
dama	lady
dificultades	ťažkosti
dificultades	ťažkostiach
dificultades	náročnosť
dificultades	ťažkosti
dificultades	ťažkostí
daño	ublížiť
daño	poškodenie
daño	škody
seguidores	priaznivcov
argumentos	tvrdenia
argumentos	argumentov
argumentos	argumentácia
argumentos	argumenty
mauricio	maurícius
mauricio	mauricio
mauricio	maurice
inversión	inverzia
inversión	investovanie
inversión	investícia
inversión	investícia
inversión	investovanie
inversión	investície
asociaciones	združenia
asociaciones	asociácie
asociaciones	združení
asociaciones	partnerstvá
asociaciones	partnerstvo
andré	andre
andré	andré
flujo	toku
flujo	tok
flujo	toku
flujo	flow
flujo	prietok
eva	eva
eva	predvečer
eva	eve
italianos	taliani
italianos	talianske
italianos	talian
italianos	taliansky
italianos	talianska
adquirió	nadobudnuté
adquirió	získaná
adquirió	získala
adquirió	získané
adquirió	nadobudol
conceptos	pojmy
conceptos	koncepcie
conceptos	koncepty
surgió	vznikli
surgió	vznikla
surgió	vznikol
surgió	vzniklo
east	východná
east	východ
east	východné
east	východný
east	východne
placa	doska
placa	platňa
placa	tanier
placa	platne
placa	plech
placa	odznak
mtv	mtv
duró	vydržal
duró	trvali
duró	trvala
duró	vydržali
rosas	ruží
rosas	ruže
rosas	rosas
logrado	splnená
logrado	dosiahnuté
logrado	splnený
logrado	zvládli
logrado	riadené
logrado	podarilo
logrado	dosiahnutý
logrado	dosiahnutá
logrado	dosiahlo
logrado	dosiahnuté
logrado	dosiahli
psicología	psychológia
psicología	psychológie
municipalidad	samospráva
municipalidad	obec
criterio	kritéria
criterio	kritériá
criterio	kritérium
criterio	kritéria
fiscal	fiškálnej
fiscal	fiškálna
fiscal	fiškálny
fiscal	žalobca
fiscal	prokurátora
fiscal	prokurátor
hoja	list
hoja	blade
hoja	čepeľ
hoja	list
hoja	plech
hoja	výtlačok
cuadrados	námestia
rose	ruža
rose	rose
aprendizaje	učenie
grabar	zaznamenanie
grabar	záznam
grabar	zaznamenávanie
grabar	nahrávanie
grabar	zaznamenávať
grabar	záznam
grabar	zaznamenať
grabar	nahrať
grabar	nahrávanie
sexta	šiesta
sexta	šiestej
sexta	šieste
sexta	šiesty
sexta	sexta
blog	blog
blog	blogu
relato	príbeh
relato	rozprávka
onda	vlna
onda	vlnová
onda	vlnu
capaces	schopný
capaces	schopná
capaces	schopné
interesante	zaujimave
interesante	zaujímavá
interesante	zaujímavé
interesante	zaujímavosti
interesante	zaujímavý
abc	abc
reformas	reformovať
reformas	reforma
reformas	renovácie
reformas	reforiem
reformas	reformy
esposo	mužíček
esposo	manžela
esposo	manžel
gray	gray
gray	sivé
gray	sivá
gray	sivý
gray	šedá
variantes	varianty
variantes	varianty
variantes	variácie
variantes	odchýlky
luisa	lois
luisa	louisa
luisa	louisa
luisa	louise
representar	reprezentovať
representar	zastupovať
representar	reprezentujú
representar	predstavujú
representar	zastupujúci
representar	zastupujúcich
publicados	uverejnil
publicados	pridal
publicados	publikované
publicados	uverejnené
publicados	zverejnené
publicados	posta
publicados	publikované
publicados	zverejnená
publicados	zverejnené
publicados	uverejnené
creando	vytváranie
creando	vytvára
creando	vytvorenie
respeto	dodržiavanie
respeto	rešpektu
respeto	rešpektovať
respeto	rešpekt
correo	kuriér
correo	mail
correo	pošta
correo	poštová
correo	email
destinado	predurčený
eliminación	vylučovanie
eliminación	eliminácia
eliminación	odstránenie
eliminación	odstraňovanie
eliminación	likvidácia
eliminación	likvidáciu
eliminación	zneškodnenie
eliminación	odstraňovanie
eliminación	odstránenie
símbolos	symboly
símbolos	symbolov
cerámica	keramiky
cerámica	keramický
cerámica	keramických
cerámica	keramické
cerámica	keramický
cerámica	keramiky
delgado	delgado
delgado	slim
delgado	tenké
delgado	tenká
delgado	štíhly
delgado	tenký
delgado	štíhla
delgado	štíhly
asentamiento	urovnanie
asentamiento	vysporiadanie
asentamiento	zúčtovanie
asentamiento	vyrovnania
asentamiento	vyrovnanie
guadalupe	guadalupe
guadalupe	guadeloupe
variable	premenná
variable	variabilné
variable	ukazovateľ
variable	premenné
tecnologías	technológie
abre	open
abre	otvorené
abre	otvorená
abre	otvoriť
abre	otvorí
abre	otvára
griegos	gréci
griegos	grécke
griegos	gréckom
griegos	grécky
griegos	grécka
caracteres	postavy
caracteres	znaky
caracteres	znakov
llevaba	nosili
llevaba	nosil
llevaba	nosila
grabaciones	nahrávky
elaboración	vypracovania
elaboración	vypracovanie
petróleo	oleja
petróleo	ropa
petróleo	olej
petróleo	oil
petróleo	ropné
petróleo	ropa
petróleo	ropný
intercambio	výmena
intercambio	výmenu
intercambio	výmena
intercambio	burza
intercambio	vymeniť
intercambio	výmena
intercambio	swap
aviso	oznam
aviso	oznámenie
aviso	výstraha
aviso	varuje
aviso	varovanie
aviso	upozornenie
psoe	psoe
absoluta	absolútna
absoluta	absolútnu
absoluta	absolútne
absoluta	absolútny
dónde	kde
dónde	kam
vendido	predaný
vendido	predaná
vendido	predal
vendido	predané
vendido	predávané
unirse	pripojiť
famosos	slávny
famosos	slávni
famosos	slávne
famosos	slávna
famosos	celebrita
famosos	celebrity
famosos	celebrity
duro	drsný
duro	drsne
duro	tvrdá
duro	tvrdo
duro	silno
duro	ťažké
duro	ťažko
duro	tvrdý
duro	ťažké
duro	tvrdá
compitió	súťažili
arizona	arizone
cristianismo	kresťanstvo
huevos	vajcia
huevos	vajec
huevos	vajíčka
dibujo	kresba
dibujo	kreslenie
dibujo	výkres
dibujo	čerpania
frío	studená
frío	studené
frío	chladná
frío	zima
frío	chlad
concreto	konkrétny
concreto	konkrétna
concreto	betónu
concreto	konkrétne
concreto	betón
tradicionalmente	tradične
decisiones	rozhodnutia
esculturas	sochy
emplea	zamestnáva
tango	tango
patio	dvore
patio	dvor
patio	dvore
patio	dvor
patio	lodenica
patio	dvore
patio	dvor
patio	lodenice
patio	terasa
patio	terase
conocimientos	znalosti
conocimientos	poznatky
conocimientos	poznanie
conocimientos	vedomosti
conocimientos	znalosť
conocimientos	vedomostí
angel	anjelik
angel	anjela
angel	angel
angel	anjel
administrativo	administratívny
administrativo	administratívne
administrativo	administratívny
administrativo	administratívne
administrativo	administratívna
afirmó	tvrdili
añadir	pridávanie
añadir	pridanie
añadir	pridaj
añadir	pridať
dúo	duet
dúo	duo
adam	adam
brillante	geniálne
brillante	jasná
brillante	svetlý
brillante	svetlé
brillante	lesklé
brillante	žiari
reconocida	uznal
reconocida	uznávané
reconocida	uznané
reconocida	uznala
reconocida	uznaná
reconocida	uznávaný
reconocida	spoznal
reconocida	uznávané
reconocida	uznané
reconocida	spoznali
reconocida	uznaná
reconocida	uznaná
reconocida	uznaný
reconocida	uznávané
reconocida	uznávaná
reconocida	uznané
anotó	skóroval
existía	existovali
existía	existovala
existía	existoval
existía	existovalo
mide	opatrenie
mide	zmerať
leche	mlieka
leche	mlieko
nápoles	neapol
pagar	platenie
pagar	zaplatiť
pagar	platiť
pagar	plat
soldado	vojak
soldado	vojaka
soldado	zvárané
pleno	pléne
pleno	plenárne
teorías	teórií
teorías	teórie
jose	jose
jose	josé
jose	kenneth
jose	dávid
jose	david
puertos	prístavov
puertos	prístavy
puertos	prístavov
puertos	prístavu
puertos	prístav
puertos	port
cincuenta	päťdesiat
cincuenta	fifty
salta	skočiť
salta	skok
salta	skákať
salta	preskočiť
salta	preskočiť
salta	skáče
salta	skočí
salta	salta
ribera	ribera
ribera	riverside
ribera	riverbank
almería	almería
croacia	chorvátsku
croacia	chorvátsko
croacia	chorvátska
croacia	chorvátska
tormenta	búrka
tormenta	storm
tormenta	búrka
transformación	spracovanie
transformación	spracúvanie
transformación	spracovania
transformación	spracovávanie
transformación	premena
transformación	transformácia
transformación	premeny
transformación	transformácie
transformación	transformovať
transformación	premeniť
ejércitos	armády
francis	františek
francis	francis
deportista	športovec
deportista	atlét
deportista	športovec
genera	vytvára
genera	generuje
genera	generovanie
genera	generovať
cáceres	cáceres
rebeldes	povstalci
rebeldes	rebelov
rebeldes	rebeli
rebeldes	rebel
visitantes	návštevníkom
visitantes	návštevníkov
visitantes	návštevníci
visitantes	návštevy
visitantes	návštevník
colo	colo
cabrera	cabrera
ropa	odevy
ropa	odev
ropa	oblečenie
ropa	odevy
ropa	oblečenie
ropa	odevov
