категорија	categoria
украина	ucrânia
тема	tópicos
тема	tópico
тема	temática
тема	tema
тема	sujeito
тема	assunto
тема	objecto
турски	turcos
турски	turco
турски	turca
турски	turcas
династија	dinastia
територии	territórios
стефан	estêvão
стефан	stefan
стефан	stephan
промена	mudar
промена	mudança
промена	mudanças
промена	troco
лице	cara
лице	carinha
лице	rosto
лице	face
океанија	oceania
седум	sete
седум	seven
напад	atacar
напад	attack
напад	ataquem
напад	ataque
напад	assalto
напад	agressão
наклонетост	afecto
наклонетост	afeição
наклонетост	carinho
наклонетост	afeto
наклонетост	inclinação
близу	perto
близу	próximo
носач	operadora
носач	transportadora
носач	portadora
носач	transportador
станица	estação
структура	estrutura
процесот	processo
планини	montanhas
мажи	men
мажи	homens
статус	status
статус	estatuto
статус	estado
градби	edifícios
градби	imóveis
градби	prédios
градби	estruturas
науката	ciências
науката	ciência
филип	phillip
филип	filipe
филип	felipe
филип	filipe
филип	philippe
филип	filipe
филип	filip
романија	roménia
романија	romênia
орбитални	orbital
орбитални	orbitais
џорџ	jorge
џорџ	george
сателитите	satélites
претставуваат	representem
претставуваат	representar
претставуваат	represente
претставуваат	representam
претставуваат	pose
претставуваат	posar
претставуваат	posar
света	sveta
света	santo
света	saint
света	santa
света	sagrado
света	sagrados
света	sagrada
света	santo
света	hagia
анхалт	anhalt
слични	semelhante
слични	similar
слични	semelhantes
слични	similares
слични	semelhante
слични	sósia
слични	semelhantes
соработка	colaboração
соработка	cooperação
камен	stone
камен	pedra
камен	pedras
камен	rochedo
камен	rocha
камен	pedra
камен	rock
заврши	acabamento
заврши	concluir
заврши	finalizar
заврши	terminar
заврши	termine
заврши	completou
заврши	concluída
заврши	concluído
заврши	concluídas
заврши	concluídos
заврши	terminei
заврши	terminou
заврши	acabado
заврши	concluído
заврши	terminado
заврши	terminada
заврши	feito
грб	crista
грб	crest
грб	emblema
грб	insígnia
грб	brasão
грб	costas
грб	volta
грб	voltar
египет	egipto
египет	egito
радио	radio
радио	rádio
негова	seu
негова	his
негова	sua
поддршка	apoio
поддршка	suporte
поддршка	apoios
управување	gerir
управување	gerenciar
управување	gerência
управување	gestão
управување	gerenciamento
управување	direção
управување	governação
управување	governança
купот	pilhas
покраината	província
истовремено	simultaneamente
религија	religiões
религија	religião
индекс	index
индекс	indice
индекс	índices
индекс	índice
остров	ilha
остров	ilhas
граница	fronteira
граница	borda
граница	fronteira
граница	contorno
езерото	lago
видео	vídeo
видео	video
поет	poeta
поет	poetisa
ќерка	filha
албуми	álbuns
делчев	delchev
слично	semelhante
слично	similar
слично	semelhantes
слично	similares
слично	similarmente
текст	texto
берлин	berlim
димитар	dimitar
коса	hair
коса	cabelos
коса	pêlo
коса	cabelo
сонцето	sun
сонцето	sol
сака	quer
сака	ama
сака	amores
директно	diretamente
директно	directamente
истите	mesma
истите	mesmo
истите	mesmos
зеланд	zelândia
ирска	irlanda
семејства	familias
семејства	famílias
писатели	roteiristas
писатели	escritores
одбрана	defesa
одбрана	defesa
римски	romana
римски	romanas
римски	roman
римски	romano
римски	romanos
национално	national
национално	nacionais
национално	nacional
национално	nacionalmente
независност	independência
независност	independence
броеви	numeros
броеви	números
администрација	administração
помали	menor
помали	menores
помали	menor
помали	minor
македонско	macedónia
македонско	macedônia
српски	sérvio
српски	sérvia
имиња	nomes
површината	superficie
површината	superfície
услуги	serviços
услуги	favores
услуги	serviço
сателит	satélite
сателит	satellite
сателит	satélites
општество	society
општество	sociedade
хенри	henrique
притисок	pressões
притисок	pressão
веројатно	provavelmente
луис	lewis
луис	luiz
луис	luis
луис	luís
луис	luiz
луис	luis
луис	luís
луис	louis
основан	fundado
основан	fundou
основан	fundada
третиот	terceira
третиот	terço
третиот	terceiro
медали	medalhas
гледа	observando
гледа	assistindo
гледа	vendo
христијански	christian
христијански	cristã
христијански	cristiano
христијански	cristão
христијански	cristãos
глава	head
глава	cabeça
глава	cabeças
политичка	politico
политичка	político
избори	eleição
избори	eleições
избори	eleição
избори	eleições
недела	semana
недела	domingos
недела	domingo
национални	national
национални	nacionais
национални	nacional
растенија	plantas
растенија	usinas
бугарски	búlgara
бугарски	búlgaro
бугарски	búlgaros
членовите	sócios
членовите	membros
напишал	escreveu
напишал	escrevia
напишал	escrevi
академија	academy
академија	academia
екипа	crew
екипа	tripulação
екипа	team
екипа	equipa
екипа	time
екипа	equipe
чест	honra
чест	honra
чест	honor
северно	norte
северно	north
кирил	cirilo
кирил	cyril
кирил	kiril
кирил	kirill
кирил	cirilo
опфаќа	engloba
бог	deus
денови	dias
институт	instituto
институт	instituto
резултати	resultados
резултати	resultado
чија	cujo
високо	alto
високо	high
високо	altos
високо	altas
високо	alta
мексико	méxico
мексико	mexico
директор	director
директор	directora
директор	diretora
директор	diretor
директор	realizador
директор	principal
проект	project
проект	projeto
проект	projecto
план	plano
план	plan
план	planejar
театар	teatro
театар	teatro
природата	natureza
босна	bosna
босна	bósnia
починати	defunto
починати	falecida
починати	falecido
починати	falecidos
мечка	ursinho
мечка	bear
мечка	urso
друштво	companheirismo
мекленбург	mecklemburgo
истото	mesma
истото	mesmo
истото	mesmos
корисници	utilizadores
корисници	usuários
делото	escritura
негов	seu
негов	his
негов	sua
зависност	dependência
зависност	dependências
зависност	dependência
зависност	vício
зависност	vícios
покажува	mostra
покажува	espetáculos
покажува	espectáculos
покажува	shows
избор	seleção
избор	selecção
избор	escolha
добра	boa
добра	bom
византија	bizâncio
зголемување	aumente
зголемување	aumentem
зголемување	aumento
зголемување	aumentar
зголемување	aumenta
ван	wan
ван	carrinha
ван	van
хамбург	hamburgo
најверојатно	provavelmente
лесно	facilmente
лесно	facil
лесно	fácil
лесно	easy
лесно	calma
наведуваат	citar
наведуваат	cita
наведуваат	cite
косово	kosovo
претежно	principalmente
брзина	velocidade
брзина	rapidez
брзина	velocidade
брзина	speed
настапи	realizar
настапи	atuações
настапи	performances
настапи	desempenhos
настапи	actuações
настапи	realizada
настапи	realizado
долго	longa
долго	longos
долго	longo
долго	comprido
долго	long
добие	ganho
дојде	vieram
дојде	chegou
дојде	veio
јунајтед	unidas
јунајтед	unida
јунајтед	united
јунајтед	unidos
класа	turma
класа	classe
класа	aula
пазар	mercado
пазар	marketplace
пазар	mercado
играчи	jogadores
можно	possivel
можно	possíveis
можно	possível
британски	britânico
британски	britânicos
британски	british
прашања	problemas
прашања	questões
прашања	questões
прашања	perguntas
температура	temperatura
температура	temperaturas
папа	papa
месец	mês
започна	iniciado
започна	comecei
започна	começou
започна	começaram
започна	iniciou
наречени	dublado
наречени	apelidada
наречени	apelidado
згради	edifícios
згради	imóveis
згради	prédios
битка	battle
битка	batalha
следи	siga
следи	segue
следи	seguir
следи	sigam
следи	follow
бела	bela
бела	brancos
бела	branco
бела	white
бела	brancas
бела	branca
бела	bella
голови	objectivos
голови	gols
голови	metas
голови	golos
голови	objetivos
швајцарија	suíça
швајцарија	suiça
проблем	problemas
проблем	problema
проблем	problemas
проблем	sarilhos
проблем	encrenca
лидерите	lideres
лидерите	dirigentes
лидерите	líderes
национална	national
национална	nacionais
национална	nacional
тешко	duro
тешко	hard
тешко	difícil
тешко	dura
тешко	dificil
тешко	difíceis
тешко	difícil
бразил	brazil
бразил	brasil
општински	municipal
степен	licenciatura
степен	grau
степен	graus
анализа	analise
анализа	análises
анализа	análise
реки	rios
материјали	materiais
покраини	províncias
шпански	castelhano
шпански	espanhola
шпански	espanhóis
шпански	espanhol
данска	dinamarca
основана	fundado
основана	fundou
основана	fundada
револуционерна	revolucionária
револуционерна	revolucionários
револуционерна	revolucionárias
револуционерна	revolucionário
финансиски	financeiramente
финансиски	financeiro
финансиски	financeira
филмски	película
филмски	filmes
филмски	películas
филмски	filme
министер	ministro
министер	ministra
ист	mesma
ист	mesmo
ист	mesmos
род	vara
род	rod
род	haste
род	cana
причини	motivos
причини	razões
предмети	itens
предмети	artigos
предмети	objectos
предмети	objetos
револуција	revolution
револуција	revolução
хронолошки	cronológica
хронолошки	crónicas
хронолошки	crônicas
даде	dei
даде	deu
франс	frans
франс	franca
франс	frança
служба	serviço
вардар	vardar
прашање	questão
прашање	questão
прашање	pergunta
ознака	marcar
ознака	marca
ознака	marque
ознака	etiqueta
ознака	tag
дете	garoto
дете	moleque
дете	miúdo
дете	kid
дете	criança
завршува	pontas
завршува	termina
завршува	extremidades
мартин	martín
мартин	martins
мартин	martinho
мартин	martin
висок	alto
висок	high
висок	altos
висок	altas
висок	alta
висок	alto
висок	tall
висок	altos
висок	altas
висок	alta
значително	consideravelmente
значително	significativamente
значително	substancialmente
потребно	necessários
потребно	necessário
потребно	necessária
потребно	necessario
потребно	obrigatório
потребно	necessária
потребно	necessário
потребно	exigido
потребно	requerido
потребно	precisei
потребно	necessário
потребно	necessária
потребно	precisava
физички	fisicamente
физички	física
физички	físicas
физички	fisico
физички	físicos
физички	físico
џиро	giro
изградба	construção
изградба	construções
изградба	construir
изградба	construa
изградба	build
изградба	constrói
еднаш	outrora
еднаш	once
суд	tribunal
суд	corte
собрание	montagem
собрание	assembleia
собрание	assembléia
макс	max
макс	máx
меѓународни	internacional
меѓународни	international
меѓународни	internacionais
калифорнија	califórnia
калифорнија	california
вредности	valores
интерес	juros
интерес	interesse
создава	cria
двајца	duas
двајца	two
двајца	dois
турнеја	tour
јужно	sul
јужно	south
исус	jesus
воена	militares
воена	militar
велес	veles
дејност	atividades
дејност	atividade
дејност	actividade
риби	peixes
риби	peixes
риби	peixe
активност	atividades
активност	atividade
активност	actividade
напади	ataca
напади	atentados
напади	ataques
напади	assaltos
напади	agressões
однесување	comportamentos
однесување	comportamento
однесување	comportamentos
однесување	comportamento
индустрија	indústrias
индустрија	industria
индустрија	indústria
истанбул	istambul
тирингија	turíngia
слобода	liberdade
слобода	liberdades
слобода	freedom
слобода	liberdade
слобода	liberty
останал	fiquei
останал	ficou
останал	ficaram
останал	permaneceu
десет	dez
десет	ten
ана	ana
ана	ana
ана	anna
том	tom
јужен	sulistas
јужен	sulista
јужен	sul
јужен	southern
јужен	meridional
карл	karl
карл	carlos
карл	carl
титула	titulo
титула	título
отворено	abertamente
отворено	abre
отворено	aberto
отворено	abra
отворено	abrir
отворено	aberta
отворено	open
низа	string
низа	seqüência
низа	sequência
низа	sequencia
долна	lower
долна	inferior
следниот	seguinte
следниот	próximo
следниот	próxima
следниот	next
планински	montanha
одржува	mantém
појава	emergência
појава	surgimento
појава	ocorrência
појава	fenómeno
појава	fenômeno
појава	fenômenos
кратко	curto
кратко	short
кратко	curtas
кратко	curta
марко	marco
марко	marcos
марко	marko
доби	recebida
доби	recebido
доби	receberam
доби	recebidos
доби	recebeu
доби	recebidas
доби	dobby
оддел	departamento
оддел	seção
оддел	secção
оддел	compartimento
конечно	enfim
конечно	finalmente
врв	auge
врв	pico
врв	peak
цариград	constantinopla
наследство	legado
наследство	legacy
наследство	legados
наследство	herança
наследство	herança
наследство	heritage
наследство	património
наследство	patrimônio
наследство	herança
категории	categorias
сингл	solteira
сингл	solteiro
сингл	single
жан	jean
жан	joana
жан	jeanne
конгрес	congresso
конгрес	congressos
осум	oito
осум	eight
бел	belle
бел	brancos
бел	branco
бел	white
бел	brancas
бел	branca
бел	campainha
бел	bell
бел	sininho
бел	sino
делумно	parcial
делумно	parciais
делумно	parcialmente
делумно	parcialmente
издаден	emitida
издаден	emitidos
издаден	emitiu
издаден	emitido
издаден	emitidas
народна	folk
технологија	tecnologia
технологија	tecnologias
составен	composta
фудбал	soccer
фудбал	futebol
фудбал	football
фудбал	futebol
етнички	etnicamente
етнички	étnico
етнички	étnicos
етнички	étnicas
етнички	étnica
етнички	etnia
личност	pessoa
личност	personalidade
изградбата	construção
изградбата	construções
фестивал	festival
знак	carácter
знак	caractere
знак	personagem
знак	caracter
знак	caráter
знак	assine
знак	signo
знак	assina
знак	assinar
знак	sinal
стар	antiga
стар	velho
стар	antigo
стар	velha
стар	velhos
висока	alto
висока	high
висока	altos
висока	altas
висока	alta
висока	alto
висока	tall
висока	altos
висока	altas
висока	alta
дрво	madeiras
дрво	madeira
дрво	árvore
дрво	arvore
релативно	parente
релативно	relativa
релативно	relativo
релативно	relativamente
примена	recebida
примена	recebido
примена	receberam
примена	recebidos
примена	recebeu
примена	recebidas
примена	admitida
примена	admitido
примена	admitiu
примена	admitidos
примена	aplicativo
примена	aplicação
отоманската	otomano
отоманската	otomanos
отоманската	otomana
оружје	armamento
оружје	armas
оружје	arma
оружје	braços
оружје	armamento
оружје	arms
остатоци	permanece
остатоци	restos
остатоци	escombros
остатоци	entulho
остатоци	detritos
остатоци	destroços
остатоци	remanescentes
остатоци	restos
остатоци	sobras
остатоци	restos
момент	momento
фон	fon
фон	von
гитара	guitarra
гитара	violão
методи	métodos
светлина	light
светлина	luz
светлина	leve
владеење	governação
владеење	governança
владеење	regra
владеење	reinar
владеење	reinado
христијани	christian
христијани	cristã
христијани	cristiano
христијани	cristão
христијани	cristãos
христијани	cristãos
канал	canal
канал	canal
канал	channel
жителите	residentes
жителите	moradores
школа	escola
манчестер	manchester
белгија	bélgica
најдобра	melhor
најдобра	melhores
најдобра	best
болест	doenças
болест	doença
болест	doenças
болест	doença
болест	doenças
болест	doença
болест	enjoo
војвода	duque
војвода	duke
превод	traduções
превод	tradução
томас	tomas
томас	tomé
томас	thomas
томас	tomás
партии	festas
партии	partidos
гола	nus
гола	pelada
гола	nu
гола	nuas
гола	nua
гола	nude
гола	nuas
гола	nua
гола	nu
гола	nus
заедници	comunidades
заедници	municípios
заедници	comunas
христо	christo
христо	hristo
продолжи	mantenha
продолжи	continue
продолжи	continuem
продолжи	manter
продолжи	continue
продолжи	continuem
продолжи	continuar
продолжи	continua
продолжи	currículo
продолжи	recomeçar
продолжи	retomar
спортови	desporto
спортови	esportes
спортови	desportos
учествувал	participei
учествувал	participaram
учествувал	participou
златна	dourada
златна	dourados
златна	golden
златна	ouro
златна	dourado
актер	ator
актер	actor
меѓународна	internacional
меѓународна	international
меѓународна	internacionais
православна	ortodoxo
православна	ortodoxos
православна	ortodoxa
тетово	tetovo
мало	small
мало	pequenos
мало	pequeno
мало	pequena
мало	pequenas
мало	malo
мало	pequeno
мало	pouco
мало	pequena
мало	little
такви	tal
такви	tais
линии	linhas
точно	exatamente
точно	exactamente
возач	condutor
возач	maquinista
возач	driver
возач	motorista
обид	tentativa
обид	tentada
обид	tentativa
метал	metais
метал	metal
вуелта	vuelta
содржат	contenha
содржат	conter
содржат	contenham
содржат	contêm
двајцата	ambos
двајцата	ambas
програми	programas
програми	programas
долг	dívida
долг	dívidas
мајкл	miguel
мајкл	michael
вклучени	incluído
вклучени	incluídas
вклучени	incluso
вклучени	incluido
вклучени	incluídos
висина	altitude
висина	altura
васил	vasil
глас	voice
глас	voz
страници	páginas
смисла	sentido
смисла	senso
останува	permanece
останува	restos
останува	estadias
чии	cujo
херцеговина	herzegovina
монголија	mongólia
иста	mesma
иста	mesmo
иста	mesmos
секое	cada
стапка	taxa
стапка	classifique
азбука	alfabeto
светлината	light
светлината	luz
светлината	leve
океан	oceanos
океан	oceano
композитор	compositor
композитор	compositora
брод	nave
брод	embarcação
брод	navio
брод	barco
брод	bote
брод	embarcação
тек	tek
тек	caudal
тек	flow
тек	fluxo
тек	fluxo
тек	stream
власти	autoridades
согласност	consentir
согласност	consentimento
согласност	cumprimento
согласност	conformidade
согласност	observância
фактори	factores
фактори	fatores
теми	tópicos
теми	temas
теми	temáticas
теми	temas
примери	exemplos
почнува	começa
почнува	inicia
почнува	começa
првично	inicialmente
првично	originalmente
првично	inicialmente
источно	orientais
источно	oriental
источно	leste
источно	eastern
борис	boris
зголемува	aumentos
зголемува	aumenta
споредба	comparação
подрачје	area
подрачје	área
улоги	estrelando
улоги	cargos
улоги	papeis
улоги	funções
улоги	papéis
почнал	iniciado
почнал	comecei
почнал	começou
почнал	começaram
почнал	iniciou
денеска	hj
денеска	hoje
направени	feitos
направени	feita
направени	feito
направени	made
ефект	efeito
ризик	risco
ризик	riscos
главата	head
главата	cabeça
главата	cabeças
цела	inteiras
цела	inteiros
цела	inteiro
верува	confia
верува	confiáveis
верува	confiável
верува	confiado
верува	crê
верува	acredita
настан	acontecimento
настан	evento
трета	terceira
трета	terço
трета	terceiro
сопственост	propriedade
сопственост	imóvel
сопственост	propriedades
сопственост	propriedade
сопственост	apropriação
сопственост	propriedade
сопственост	posse
спортски	sporting
спортски	desporto
спортски	esportes
спортски	desportos
тврди	argumentado
тврди	argumentou
тврди	alegações
тврди	reclamações
тврди	reivindicações
тврди	argumenta
зависи	depende
страницата	pagina
страницата	página
страницата	page
виена	viena
ништо	nada
клетки	células
клетки	celas
правила	regras
продолжува	continua
продолжува	continuar
продолжува	continuando
продолжува	currículos
симбол	símbolo
симбол	simbolo
симбол	símbolos
удар	sopra
удар	golpe
удар	soprar
удар	exploda
удар	golpe
удар	derrame
удар	avc
удар	soco
удар	murro
удар	punch
удар	ponche
удар	strike
удар	greve
годишна	anuais
годишна	anual
поврзува	conecta
некогаш	ever
некогаш	nunca
стара	stara
стара	antiga
стара	velho
стара	antigo
стара	velha
стара	velhos
карактер	carácter
карактер	caractere
карактер	personagem
карактер	caracter
карактер	caráter
карактер	personalidade
јувентус	juventus
константинопол	constantinopla
првак	campeão
првак	campeã
првак	champion
документи	documentos
документи	papéis
дејвид	davi
дејвид	david
анг	aang
црвена	vermelhas
црвена	vermelha
црвена	vermelho
црвена	vermelhos
црвена	red
рак	câncer
рак	cancro
рак	cancer
фридрих	frederico
фридрих	friedrich
телевизија	televisão
традиција	tradições
традиција	tradição
годишно	anualmente
годишно	anual
годишно	anualmente
крст	cruz
крст	cross
кит	baleias
кит	baleia
кит	keith
кит	estojo
кит	kit
инструменти	instrumentos
брак	casamento
брак	matrimônio
бизнис	negócios
бизнис	negócio
отворен	abre
отворен	aberto
отворен	abra
отворен	abrir
отворен	aberta
отворен	open
долга	longa
долга	longos
долга	longo
долга	comprido
долга	long
круг	círculo
круг	circle
круг	circulo
круг	redonda
круг	redondo
круг	ronda
круг	round
круг	rodada
кула	torre
кула	tower
кула	kula
служи	sirva
служи	servir
служи	serve
служи	servi
служи	serve
точки	pontos
точки	pontos
точки	pintas
точки	manchas
точки	spots
култури	culturas
високи	seniores
високи	senior
високи	finalista
високи	sênior
високи	sénior
проекти	projectos
проекти	projetos
дал	dal
дал	dahl
дал	dei
дал	deu
поени	pontos
ерусалим	jerusalem
ерусалим	jerusalém
трет	terceira
трет	terço
трет	terceiro
чиј	cujo
потреба	need
потреба	preciso
потреба	precisa
потреба	necessidade
потреба	necessidade
езера	lagos
намалување	reduzir
намалување	reduza
намалување	redução
намалување	diminuição
намалување	diminuição
намалување	diminuir
мрежи	redes
мрежи	redes
мрежи	network
мрежи	rede
латински	latim
латински	latino
латински	latinos
латински	latina
внимание	atençao
внимание	atenção
моментално	momentaneamente
моментално	actualmente
моментално	atualmente
словенија	eslovénia
словенија	eslovênia
база	base
избрана	seleccionado
избрана	selecionadas
избрана	selecionado
избрана	selecionada
избрана	selecionados
западно	west
западно	ocidente
западно	oeste
љубов	amor
љубов	love
љубов	amo
јасно	limpo
јасно	clear
јасно	limpar
јасно	claramente
ѓорѓи	georgi
ѓорѓи	georgie
мера	extensão
мера	medir
мера	mede
мера	medida
карло	carlo
содржина	conteúdos
содржина	teor
содржина	conteúdo
содржина	conteúdos
содржина	conteúdo
мир	paz
најдобро	melhor
најдобро	melhores
најдобро	best
екипи	tripulações
екипи	crews
екипи	equipas
екипи	equipes
екипи	times
израел	israel
создадена	criadas
создадена	criada
создадена	criado
создадена	criados
создадена	criou
вообичаено	comum
вообичаено	frequentes
вообичаено	common
вообичаено	frequente
вообичаено	habitual
вообичаено	costume
вообичаено	usual
султанот	sultão
султанот	sultan
убиен	assassinado
убиен	assassinadas
убиен	assassinada
убиен	assassinados
убиен	morto
убиен	matou
топ	canhões
топ	cannon
топ	canhão
топ	topo
топ	top
шкотска	escócia
просторот	espaço
просторот	space
приказна	conto
приказна	story
приказна	história
нато	otan
нато	nato
одлука	decisão
назначен	atribuídos
назначен	atribuído
назначен	atribuída
назначен	atribuídas
назначен	nomeados
назначен	nomeado
замена	troca
замена	câmbio
замена	intercâmbio
замена	substituto
замена	substituição
странски	estrangeiro
странски	estrangeira
странски	estrangeiras
странски	estrangeiros
закони	leis
заеднички	articulação
заеднички	joint
заеднички	mútua
заеднички	mútuo
заеднички	comum
заеднички	frequentes
заеднички	common
заеднички	frequente
заеднички	conjuntamente
долги	longa
долги	longos
долги	longo
долги	comprido
долги	long
метод	método
мадрид	madrid
мадрид	madri
мост	bridge
мост	ponte
недели	semanas
сцена	cena
сцена	paisagens
сцена	paisagem
турнир	torneio
турнир	torneios
едвард	edvard
едвард	eduardo
едвард	edward
сопруга	mulher
сопруга	esposa
брегот	shore
кучиња	cães
кучиња	cachorros
кучиња	mestiços
клубови	clubs
клубови	discotecas
клубови	clubes
знаци	caracteres
знаци	carateres
знаци	personagens
знаци	sinalização
знаци	sinais
знаци	signos
император	imperador
император	imperadores
средно	mídia
средно	médio
средно	média
средно	meio
средно	médium
средно	secundárias
средно	secundária
средно	secundário
средно	secundários
залив	golfo
залив	baia
залив	baía
залив	bay
опрема	equipamentos
опрема	equipamento
опрема	gear
опрема	engrenagem
петров	petrov
важни	importante
важни	importantes
опишува	descreve
златен	dourada
златен	dourados
златен	golden
златен	ouro
златен	dourado
златен	ouro
златен	gold
златен	dourado
компанија	empresa
компанија	company
компанија	companhia
секретар	secretária
секретар	secretário
начини	maneiras
чарлс	charles
чарлс	carlos
норвешка	noruegueses
норвешка	norueguesa
норвешка	norueguês
норвешка	noruega
барање	consulta
барање	query
барање	pedir
барање	solicitação
барање	pedido
барање	solicitar
барање	procurando
барање	pesquisando
барање	procura
барање	exigir
барање	demanda
идеи	ideias
идеи	idéias
географски	geograficamente
географски	geográfico
географски	geográfica
болести	doenças
болести	doenças
болести	doença
арапски	árabe
арапски	árabes
арапски	árabe
арапски	árabes
разликуваат	distinguem
разликуваат	distinguir
разликуваат	diferem
лик	carácter
лик	caractere
лик	personagem
лик	caracter
лик	caráter
владимир	vladimir
секунди	segundos
клима	clima
членки	sócios
членки	membros
враќа	devoluções
враќа	devolve
враќа	retornos
враќа	retorna
тони	tony
тони	toni
статистика	estatísticas
статистика	estatística
статистика	estatística
статистика	estatísticas
тренер	trainer
тренер	formador
тренер	treinador
тренер	coach
тренер	treinador
користејќи	utilizar
користејќи	usar
користејќи	usando
користејќи	utilizando
учествува	participa
учествува	participe
учествува	participa
учествува	participem
учествува	participar
елемент	item
елемент	elementos
елемент	elemento
градски	gradski
градски	cidade
тврдина	castelo
тврдина	tivoli
тврдина	fortaleza
тврдина	cidadela
луј	luiz
луј	luis
луј	luís
луј	louis
револуционер	revolucionária
револуционер	revolucionários
револуционер	revolucionárias
револуционер	revolucionário
хари	henrique
хари	harry
весник	jornal
весник	jornais
поврзан	ligada
поврзан	conectados
поврзан	ligado
поврзан	ligados
поврзан	conectado
поврзан	vinculado
поврзан	ligados
поврзан	ligado
поврзан	ligada
стари	antiga
стари	velho
стари	antigo
стари	velha
стари	velhos
светци	santos
светци	saints
минхен	munique
природа	natureza
опис	descrição
изградени	construída
изградени	construídos
изградени	construídas
изградени	construído
изградени	construída
изградени	construídos
изградени	construído
наслов	cabeçalho
наслов	manchete
наслов	titulo
наслов	título
змија	cobra
змија	snake
змија	serpente
змија	serpente
змија	víbora
змија	viper
симболи	símbolos
докази	provas
докази	evidências
докази	evidência
докази	prova
докази	provas
ричард	richard
ричард	ricardo
фамилија	família
фамилија	familia
код	codigo
код	código
облека	roupa
облека	roupas
облека	roupa
облека	vestuário
облека	roupas
облека	roupa
библиотека	biblioteca
постепено	gradual
постепено	gradualmente
режија	dirigiu
режија	direcionado
режија	dirigido
режија	dirigir
режија	orientando
бои	cores
бои	cores
митологија	mitologia
важна	importante
важна	importantes
безбедност	seguranças
безбедност	segurança
безбедност	segurança
сличен	semelhante
сличен	similar
сличен	semelhantes
сличен	similares
полуостров	península
млади	jovens
млади	juventude
млади	young
млади	jovem
млади	jovens
горна	superior
горна	upper
горна	zemo
федерација	federação
дели	deli
дели	divide
изглед	aparição
изглед	aparência
изглед	aparecimento
страната	lateral
страната	lado
страната	side
градба	construção
градба	construindo
градба	edifício
градба	prédio
градба	construção
градба	construções
реакција	reacção
реакција	reação
изјавил	declara
навистина	realmente
пријател	amigo
пријател	amiga
велосипедисти	ciclistas
лос	los
лос	moose
лос	alce
лос	alces
одржување	manutenção
атина	atenas
атина	atena
атина	athena
северен	norte
северен	setentrional
северен	northern
културно	cultural
културно	culturais
културно	culturalmente
културно	educado
културно	educada
културно	educados
менува	mudando
дома	home
дома	casa
дома	lar
предизвикува	desencadeia
предизвикува	causa
предизвикува	causas
основно	elementar
основно	essencial
основно	essenciais
основно	básicas
основно	básica
основно	basic
основно	básico
основно	básicos
успешно	sucesso
чешка	tcheca
чешка	checo
чешка	tcheco
чешка	checa
основањето	fundação
прогласен	declaradas
прогласен	declarada
прогласен	declarado
прогласен	declarou
прогласен	declarados
сестра	sister
сестра	irmã
приказни	contos
приказни	tales
приказни	histórias
силно	fortemente
силно	duro
силно	hard
силно	difícil
силно	dura
вистински	real
вистински	verdadeiro
вистински	reais
вистински	verdadeiros
вистински	verdadeira
христијанството	cristianismo
христијанството	cristandade
деби	estréia
деби	estreia
деби	debbie
зошто	porque
зошто	porquê
посебна	especial
посебна	special
посебна	especiais
полиња	fields
полиња	campos
милан	milão
милан	milan
трки	raças
трки	corridas
трки	racing
трки	corridas
трки	corrida
книжевност	literatura
алберт	albert
алберт	alberto
балканот	bálcãs
балканот	balcãs
едноставно	simple
едноставно	simples
едноставно	simplesmente
наследник	herdeiro
наследник	herdeira
наследник	sucessor
наследник	sucessora
таков	tal
таков	tais
конкуренција	concurso
конкуренција	competição
конкуренција	concorrência
политичар	político
политичар	politico
зафаќа	ocupa
сеуште	ainda
објавена	publicados
објавена	publicou
објавена	publicadas
објавена	publicada
објавена	publicado
јапонски	japonesa
јапонски	japonês
јапонски	japão
јапонски	japoneses
бели	brancos
бели	branco
бели	white
бели	brancas
бели	branca
бели	beli
нашата	nossa
нашата	nossas
нашата	nossos
нашата	nosso
положба	posição
садови	louças
садови	pratos
садови	louça
садови	loiça
честички	partículas
честички	partícula
второ	segunda
второ	second
второ	segundo
букви	cartas
букви	letras
помала	menor
уефа	uefa
предизвика	provocados
предизвика	provocado
предизвика	provocada
предизвика	provocou
предизвика	causado
предизвика	causou
предизвика	causados
предизвика	causada
предизвика	causa
предизвика	cause
предизвика	acionado
предизвика	desencadeado
предизвика	provocaram
носат	veste
носат	vestir
носат	desgaste
правец	direção
правец	direcção
откриени	descoberto
откриени	descobertos
откриени	descobriram
откриени	descoberta
откриени	descoberto
откриени	descobertos
откриени	revelada
откриени	revelados
откриени	reveladas
откриени	revelou
откриени	revelado
откриени	recuperado
откриени	recuperou
откриени	recuperaram
откриени	recuperada
назад	costas
назад	volta
назад	voltar
сосема	totalmente
сосема	completamente
сосема	totalmente
сосема	completamente
тела	corpos
тела	órgãos
живо	viva
живо	live
живо	viver
научни	científico
научни	científica
уреди	edit
уреди	edita
уреди	editar
уреди	edite
источен	orientais
источен	oriental
источен	leste
источен	eastern
зона	zona
зона	zone
дијалект	dialeto
дијалект	dialecto
банки	banks
банки	bancos
драма	drama
драма	dramas
аргентина	argentina
технички	técnicos
технички	técnico
технички	técnica
технички	tecnicamente
горно	gorno
потребни	precisei
потребни	necessário
потребни	necessária
потребни	precisava
потребни	obrigatório
потребни	necessária
потребни	necessário
потребни	exigido
потребни	requerido
стапки	pegadas
стапки	taxas
стапки	tarifas
затвор	cadeia
затвор	prisão
затвор	cárcere
затвор	prisão
