die	the
gedeelte	part
gedeelte	bagian
hoog	high
hoog	tinggi
hoog	tall
hoog	jangkung
waarde	bernilai
waarde	nilai
mans	jantan
mans	pria
mans	men
maatskappy	perusahaan
maatskappy	company
maatskappy	koma
lug	sky
lug	langit
lug	angkasa
lug	udara
lug	air
regte	hak
regte	real
regte	nyata
regte	ril
regte	riil
dorpie	kampung
dorpie	dusun
dorpie	desa
dorpie	village
oranje	orange
oranje	jingga
oranje	jeruk
oranje	oranye
plessis	plessis
dienste	servis
dienste	pelayanan
dienste	layanan
dienste	jasa
digter	penyair
digter	pujangga
then	lalu
then	maka
then	kemudian
tien	ten
tien	sepuluh
rigting	arah
rigting	direction
ondersoek	probe
ondersoek	deteksi
ondersoek	mendeteksi
gereeld	sering
gereeld	seringkali
gereeld	sering
getal	angka
getal	nomor
getal	bilangan
getal	nomer
alles	everything
alles	semuanya
alles	segalanya
alles	all
alles	aii
alles	semua
onafhanklike	independen
onafhanklike	independent
onafhanklike	mandiri
volk	volk
demokratiese	demokratik
demokratiese	demokratis
demokratiese	demokrat
demokratiese	demokrasi
wys	tunjukkan
wys	show
wys	tampilkan
wys	perlihatkan
wys	pertunjukan
botha	botha
seeland	zealand
seeland	selandia
spesifieke	spesifik
spesifieke	tertentu
spesifieke	khusus
stryd	perjuangan
huwelik	marriage
huwelik	perkawinan
huwelik	nikah
huwelik	pernikahan
vrygestel	dilepaskan
vrygestel	dirilis
leër	tentara
leër	army
robert	robert
ouer	orangtua
ouer	induk
toegeken	ditugaskan
toegeken	ditetapkan
media	media
gelede	ago
gelede	silam
beïnvloed	pengaruhi
beïnvloed	memengaruhi
beïnvloed	pengaruh
beïnvloed	pengaruhi
beïnvloed	amaliah
beïnvloed	memengaruhi
beïnvloed	mempengaruhi
bron	sumber
projek	project
projek	proyek
projek	projek
behalwe	kecuali
naamlik	yaitu
naamlik	disebut
naamlik	dipanggil
alexander	alexander
alfabet	alphabet
alfabet	alfabet
alfabet	abjad
kind	kid
kind	ank
kind	anakan
kind	child
kind	anak
gepraat	berbicara
genoeg	cukup
voorbeelde	template
voorbeelde	templat
voorbeelde	contoh
voorbeelde	contohnya
voorbeelde	sampel
voorbeelde	contoh
strek	stretch
strek	peregangan
strek	meregang
kruger	kruger
eenheid	satuan
eenheid	unit
teks	sms
teks	teks
ierland	irlandia
vloot	navy
mate	pengukuran
kommissie	komisi
smith	smith
bevorder	dipromosikan
bevorder	dipromosikan
bevorder	mempromosikannya
bevorder	promosi
bevorder	promosikan
bevorder	promote
bevorder	mempromosikan
bevorder	boost
bevorder	promosikan
studie	kajian
studie	belajar
studie	studi
burgemeester	walikota
burgemeester	mayor
gebaseer	based
gebaseer	didasarkan
gebaseer	berbasis
gebaseer	berdasarkan
afstand	kejauhan
afstand	jarak
steyn	steyn
aangeneem	diasumsikan
aangeneem	diadopsi
aangeneem	adopsi
aangeneem	mengadopsi
navorsing	riset
navorsing	penelitian
durban	durban
bestuur	kelola
bestuur	mengelola
bestuur	management
bestuur	manajemen
bestuur	pengelolaan
bestuur	menyetir
bestuur	mengemudi
bestuur	berkendara
skotland	scotland
skotland	skotlandia
opgeneem	direkam
opgeneem	merekam
opgeneem	dicatat
opgeneem	terekam
hand	manual
hand	hand
hand	tangan
oop	buka
oop	open
oop	terbuka
swede	swedia
benoem	nama
praat	bicaralah
praat	talk
praat	bicara
praat	berbicara
praat	bicaralah
praat	bicara
petrus	petrus
petrus	petrus
petrus	peter
bedien	sajikan
bedien	melayani
bedien	layani
bedien	melayani
gewilde	populer
eienskappe	fitur
african	afrika
thomas	thomas
elektriese	kelistrikan
elektriese	listrik
elektriese	elektro
elektriese	listrik
elektriese	elektrik
elektriese	electric
laer	turunkan
laer	lower
laer	rendahkan
venter	venter
aandag	perhatian
aandag	autentik
aandag	otentik
aandag	authentic
paleis	puput
paleis	istana
paleis	keraton
sjinese	tionghoa
sjinese	china
sjinese	cina
voorsien	sediakan
voorsien	menyediakan
all	all
all	aii
all	semua
geleentheid	peristiwa
geleentheid	acara
steun	dukungan
steun	dukung
steun	support
steun	mendukung
leer	leather
leer	kulit
leer	pembelajaran
leer	belajar
leer	pelajari
leer	belajar
vloei	flow
vloei	mengalir
vloei	mengalirlah
vloei	aliran
vloei	alur
kyk	menonton
kyk	watch
kyk	tonton
kyk	look
kyk	lihat
kyk	lihatlah
kyk	nonton
kyk	menonton
kyk	watching
henry	henry
rolprente	movies
rolprente	bioskop
rolprente	film
seuns	boys
seuns	sons
glo	believe
glo	percaya
vroeg	early
vroeg	dini
vroeg	awal
gegaan	gone
html	html
denemarke	denmark
denemarke	penyebut
kombinasie	kombinasi
des	desember
des	dec
vrye	serep
vrye	spare
bladsy	jangkar
bladsy	anchor
bladsy	page
bladsy	halaman
bladsy	halaman
diep	sedalam
diep	mendalam
diep	deep
italiaanse	italia
roman	novel
kwazulu	kwazulu
geloof	faith
geloof	iman
geloof	keyakinan
geloof	keimanan
murray	murray
soek	mencari
soek	pencarian
soek	cari
soek	search
grand	grand
graad	grade
graad	gelar
graad	ijazah
graad	derajat
soldate	tentara
soldate	prajurit
soldate	serdadu
soldate	soldier
ouers	orangtua
skole	sekolah
elemente	unsur
elemente	elemen
struik	perdu
koninklike	royal
weet	tau
weet	ketahuilah
weet	kenali
weet	ketahui
weet	tahu
weet	kenal
plante	tanaman
plante	tumbuhan
verslaan	mengalahkan
verslaan	terkalahkan
verslaan	kalah
verslaan	dikalahkan
toring	tower
toring	menara
vervoer	transportasi
vervoer	pengangkutan
vervoer	transportasi
vervoer	transpor
vervoer	angkut
vervoer	transport
vervoer	pengangkutan
rede	alasannya
rede	alasan
walt	walt
krag	force
krag	memaksa
krag	angkatan
krag	paksa
krag	paksakan
krag	tenaga
krag	kekuasaan
krag	kekuatan
krag	power
krag	daya
versprei	mendistribusikan
poolse	semir
poolse	polandia
poolse	polish
postma	postma
opvolger	follower
opvolger	pengikut
betekenis	arti
betekenis	artinya
betekenis	makna
betekenis	makna
betekenis	signifikansi
geniet	menikmati
federale	federal
gesin	keluarga
gesin	family
gesin	famili
donker	dark
donker	gelap
donker	kegelapan
versameling	koleksi
nege	sembilan
nege	nine
richard	richard
internet	internet
uitgewers	penerbit
san	san
klassieke	klasik
klassieke	klasik
klassieke	classic
dink	qii
dink	berpikir
dink	pikir
dink	pikirkan
url	url
fort	benteng
fort	fort
nedersettings	pemukiman
nedersettings	permukiman
beskerm	terlindung
beskerm	dilindungi
beskerm	terlindungi
maklik	gampang
maklik	mudah
maklik	easy
probleme	masalah
persoonlike	personal
persoonlike	pribadi
https	https
burgers	warga
swaar	heavy
swaar	berat
vrede	damai
vrede	kedamaian
vrede	peace
vrede	perdamaian
reis	perjalanan
reis	travel
reis	wisata
reis	bepergian
reis	berwisata
reis	traveling
reis	berpergian
burger	burger
burger	warga
burger	citizen
andrew	andreas
andrew	andrew
voet	foot
voet	kaki
ondersteun	mendukung
ondersteun	dukungan
ondersteun	dukung
ondersteun	support
ondersteun	mendukung
gewoon	plain
gewoon	polos
gewoon	ordinary
malan	malan
moeder	mother
moeder	ibu
moeder	bunda
regeer	diperintah
regeer	dikuasai
regeer	memerintah
onderwerp	topik
onderwerp	subyek
onderwerp	subjek
onderwerp	perihal
materiaal	matre
materiaal	bahan
materiaal	materi
materiaal	material
materiaal	bahan
materiaal	materi
materiaal	material
elk	setiap
elk	tiap
elk	each
aktrise	aktris
aktrise	actress
afdelings	bagian
studeer	kajian
studeer	belajar
studeer	studi
studeer	studi
goud	emas
goud	gold
volle	full
volle	kenyang
volle	penuh
iso	iso
groepeer	group
groepeer	kelompokkan
groepeer	grup
groepeer	kelompok
nature	alam
nature	nature
chemiese	kimiawi
chemiese	kimia
gevalle	resort
gevalle	resor
gevalle	kasusnya
gevalle	kasus
skip	kapal
skip	ship
ver	far
ver	jauh
belgië	belgia
behou	dipegang
behou	ditahan
behou	diadakan
behou	keep
noorweë	nevada
noorweë	norwegia
merwe	merwe
versoek	diminta
versoek	meminta
versoek	minta
versoek	request
versoek	permintaan
hulp	bantu
hulp	bantuan
hulp	membantu
toit	toit
hoop	harapan
hoop	asa
hoop	hope
jarige	olds
bedryf	industri
saint	santo
saint	saint
inheemse	native
sulke	such
dalk	mungkin
dalk	maybe
albert	albert
king	raja
king	king
warm	hot
warm	panas
bgcolor	bgcolor
bruin	brown
bruin	coklat
deelgeneem	berpartisipasi
sukses	sukses
sukses	kesuksesan
sukses	berhasil
sukses	keberhasilan
eeue	abad
eeue	century
aangedui	diindikasikan
aangedui	ditunjukkan
aangedui	ditunjukan
voorwerpe	obyek
voorwerpe	objek
voorwerpe	benda
onbekend	bruk
joodse	yahudi
temperatuur	temperatur
temperatuur	suhu
victoria	victoria
maan	rembulan
maan	bulan
maan	moon
wyk	wyk
stig	stig
jean	jean
karel	charles
verantwoordelik	bertanggungjawab
kaarte	kartu
kaarte	maps
kaarte	peta
kaarte	card
kaarte	kartu
wissel	jungkit
wissel	toggle
wissel	togel
wissel	beralih
wissel	tukar
wissel	switch
wissel	sakelar
wissel	floating
wissel	melayang
wissel	mengambang
seisoen	season
seisoen	musim
seisoen	musimnya
nasies	nations
amper	almost
amper	hampir
amper	nyaris
grondwet	konstitusi
www	www
ens	dll
ens	ens
kollege	kuliah
kollege	college
kollege	kampus
waargeneem	diamati
besig	sibuk
verhaal	scoop
verhaal	sendok
opleiding	edukasi
opleiding	pendidikan
uitgevoer	eksekusi
uitgevoer	dieksekusi
uitgevoer	dipentaskan
soortgelyke	serupa
soortgelyke	mirip
skiereiland	semenanjung
wetenskap	ilmu
wetenskap	sains
tye	kali
tye	times
gewild	populer
gewild	diunggulkan
gewild	ditampilkan
gewild	unggulan
gewild	feature
gewild	trending
gewild	tren
jaarlikse	tahunan
nowrap	nowrap
vermoor	dibunuh
vermoor	terbunuh
vermoor	dibunuh
vermoor	tewas
vermoor	terbunuh
teorie	teori
jesus	yesus
jesus	jesus
kasteel	kastil
kasteel	istana
kasteel	castle
kasteel	benteng
lyf	body
lyf	bodi
lyf	buh
lyf	tubuh
lyf	badan
wedstryde	pertarungan
wedstryde	pertandingan
wedstryde	permainan
wedstryde	games
wedstryde	game
oostenryk	austria
gelewer	dirender
totdat	hingga
totdat	sampai
bybel	bible
bybel	alkitab
moskou	moskow
moskou	moskwa
hawe	harbor
hawe	pelabuhan
hawe	pelabuhan
hawe	dermaga
hawe	port
brasilië	brazil
brasilië	brasil
history	history
history	riwayat
history	sejarah
plan	rencana
plan	plan
plan	rencanakan
michael	michael
michael	mikail
beelde	gambar
beelde	citra
beelde	gambar
beelde	image
beelde	citra
gedigte	puisi
verbeter	tingkatkan
ring	ring
ring	cincin
oorwinning	kemenangan
oorwinning	victory
vol	full
vol	kenyang
vol	penuh
olivier	olivier
toegelaat	diizinkan
toegelaat	diijinkan
toegelaat	diperbolehkan
finansiële	hirarkis
finansiële	financial
finansiële	keuangan
finansiële	finansial
gevra	ditanyakan
gevra	ditanya
gevra	bertanya
anna	anna
gebruikers	pemakai
gebruikers	pengguna
fam	fam
vergelyking	persamaan
vergelyking	pengangkatan
vergelyking	ketinggian
aangesluit	bergabung
noordwes	northwest
lyn	line
lyn	baris
lyn	garis
soorte	jenis
soorte	tipe
poging	usaha
poging	upaya
blare	dedaunan
blare	daun
drama	drama
wallis	wales
insluitend	termasuk
hospitaal	hospital
hospitaal	rs
arabiese	arab
arabiese	arabic
onlangse	rect
onlangse	terkini
onlangse	terbaru
weeg	beratnya
alleen	sendirian
alleen	alone
alleen	sendiri
departement	departemen
uur	jam
toestand	negara
toestand	keadaan
toestand	state
koerant	koran
riviere	sungai
riviere	rivers
letterkunde	sastra
verhoog	naikkan
verhoog	tingkatkan
verhoog	meningkat
verhoog	meningkatkan
verhoog	peningkatan
verhoog	pentas
verhoog	tahap
verhoog	panggung
verhoog	stage
professor	profesor
professor	professor
vlug	flight
vlug	penerbangan
wapen	weapon
wapen	senjata
hoeveelheid	kuantitas
hoeveelheid	jumlah
spanne	tim
sin	hukuman
sin	kalimat
sin	akal
sin	sense
sin	indera
koste	biaya
insluitende	termasuk
ortodokse	ortodoks
ortodokse	orthodox
nogtans	anyway
nogtans	pokoknya
gebeur	bijak
gebeur	wise
gebeur	bijaksana
opstand	pemberontakan
opstand	pemberontak
vestig	mendirikan
swak	poor
swak	kasihan
swak	miskin
swak	malang
swak	lemah
insluit	termasuk
insluit	sertakan
insluit	cantumkan
insluit	menyertakan
insluit	include
betaal	bayar
betaal	pay
betaal	membayar
betaal	menetap
betaal	berbayar
betaal	dibayar
simbool	simbol
bewys	buktinya
bewys	bukti
bewys	pembuktian
geskenk	sumbangan
geskenk	disumbangkan
geskenk	menyumbang
geskenk	hadiah
geskenk	pemberian
geskenk	kado
feit	kenyataan
feit	fakta
feit	faktanya
feit	fact
zimbabwe	zimbabwe
datum	tanggal
datum	tgl
vertel	beritahu
vertel	tell
vertel	katakan
maand	bulan
beweer	menegaskan
munisipale	sipil
munisipale	kewarganegaraan
munisipale	civic
oog	eye
oog	mata
studies	studi
verspreiding	distribusi
kolonie	koloni
ingevoer	dimasukkan
ingevoer	impor
ingevoer	diimpor
struktuur	restart
struktuur	struct
struktuur	struktur
kunstenaars	seniman
kunstenaars	artis
kunstenaars	penghibur
wedstryd	kontes
wedstryd	contest
liefde	rpp
liefde	love
liefde	cintai
liefde	cinta
gewees	been
meksiko	meksiko
meksiko	mexico
oblast	oblast
standaard	standar
standaard	standard
aanval	menyerang
aanval	serangan
aanval	serang
aanval	penyerangan
christian	christian
christian	kristiani
christian	kristen
probleem	masalah
probleem	problem
skrywers	penulis
skrywers	pengarang
skrywers	penulis
kanadese	kanada
kanadese	canadian
voorstel	usul
voorstel	sugesti
voorstel	saran
radio	radio
hertog	duke
hertog	adipati
stand	klasemen
onafhanklik	independen
onafhanklik	independent
onafhanklik	mandiri
onafhanklik	independen
katedraal	katedral
bokant	top
bokant	puncak
bokant	teratas
bokant	menyalin
bokant	copy
bokant	salin
bokant	salinan
klimaat	iklim
vernietig	dihancurkan
vernietig	hancur
vernietig	dimusnahkan
vernietig	menghancurkan
vernietig	menghancurkan
vernietig	hancurkan
vernietig	musnahkan
vernietig	blast
vernietig	ledakan
onderneem	mengikrarkan
sensus	sensus
onderskei	membedakan
skepe	kapal
weermag	tentara
weermag	army
metropolitaanse	metropolitan
getrek	digambar
getrek	ditarik
town	kotamadya
town	town
town	kota
klerk	klerk
kos	food
kos	makanan
kos	pangan
kos	biaya
kos	biayanya
smuts	smuts
duur	durasi
switserland	swiss
switserland	sutherland
heeltemal	seutuhnya
heeltemal	sepenuhnya
verminder	kurangi
verminder	mengurangi
verminder	dieliminasi
verminder	dihilangkan
verminder	kurangi
verminder	mengurangi
verminder	menurun
verminder	berkurang
verminder	penurunan
verminder	mengurangi
terugkeer	kembali
terugkeer	return
terugkeer	mengembalikan
afdeling	daerah
afdeling	bagian
afdeling	seksi
blyk	tampaknya
blyk	sepertinya
rewolusie	revolution
rewolusie	revolusi
atmosfeer	atmosfer
atmosfeer	suasana
atmosfeer	atmosfir
begrawe	dimakamkan
begrawe	dikuburkan
begrawe	terkubur
begrawe	dikubur
edward	edward
plant	tanaman
plant	plant
plant	tumbuhan
roux	roux
ontmoet	bertemu
ontmoet	meet
ontmoet	temui
google	google
terrein	bidang
terrein	lapangan
terrein	field
terrein	medan
terrein	kolom
winter	winter
pius	pius
feitlik	kritis
noem	menyebutkan
noem	mention
noem	sebut
noem	penyebutan
noem	sebutkan
behandel	dirawat
behandel	diperlakukan
behandel	diobati
behandel	perlakukan
behandel	mengobati
stuur	kirim
stuur	send
stuur	kirimkan
verleen	kabulkan
verleen	hibah
verleen	grant
israel	israel
etiket	tanda
etiket	tag
etiket	tags
etiket	label
etiket	label
belangrik	jga
belangrik	penting
org	org
area	daerah
area	wilayah
area	luas
area	kawasan
area	area
somer	summer
deense	denmark
aard	alam
aard	nature
sanger	penyanyi
sanger	singer
sanger	sanger
veld	bidang
veld	lapangan
veld	field
veld	medan
veld	kolom
pogings	upaya
pogings	upaya
moeilik	susah
moeilik	hard
moeilik	keras
moeilik	susah
moeilik	sulit
moeilik	sukar
vra	ask
vra	tanya
vra	minta
vra	bertanya
vra	tanyakan
sweedse	swiss
sweedse	swedia
heel	tumit
vierkante	kuadrat
erasmus	erasmus
hart	hati
hart	heart
hart	jantung
ernstige	serius
ernstige	serious
besonder	terutama
besonder	khususnya
chris	chris
stelsels	sistem
stelsels	systems
clemens	klemens
getalle	bilangan
getalle	nomor
getalle	angka
getalle	angka
getalle	nomor
getalle	bilangan
getalle	nomer
vii	vii
politiek	politik
klooster	vihara
klooster	biara
agtergrond	background
agtergrond	latar
kern	core
kern	inti
joseph	yusuf
joseph	joseph
idee	gagasan
idee	ide
idee	idea
verdrag	perjanjian
verdrag	traktat
somerset	somerset
provinsies	negara
provinsies	kabupaten
brand	fire
brand	api
brand	kebakaran
wêreldwyd	worldwide
wêreldwyd	mendunia
wêreldwyd	global
australiese	australian
australiese	australia
wiki	wiki
wiki	kueh
volume	volume
volume	borongan
volume	volum
tipiese	khas
tipiese	tipikal
dekades	dekade
wellington	wellington
streke	daerah
streke	wilayah
streke	region
streke	kawasan
relatief	relatif
filosofie	filsafat
filosofie	filosofi
godsdienstige	religi
godsdienstige	keagamaan
godsdienstige	religius
godsdienstige	agama
pers	purple
pers	ungu
pers	tekan
pers	pers
pers	press
pers	violet
tydskrif	majalah
afgeneem	penurunan
afgeneem	berkurang
afgeneem	menurun
provinsiale	kampungan
koop	beli
koop	membeli
kruis	salib
kruis	lintas
kruis	cross
kruis	palang
voorkoms	penampilan
voorkoms	tampil
voorkoms	tampilan
voorkoms	kejadian
villiers	villiers
martin	martinus
martin	martin
vele	banyak
literêre	sastra
verhuis	dipindahkan
saal	balai
saal	hall
saal	aula
spel	permainan
spel	game
spel	gameplay
sokker	sepakbola
sokker	soccer
bydrae	kontribusi
litaue	lithuania
litaue	lituania
brug	bridge
brug	anjungan
brug	jembatan
rand	rand
rand	pembulatan
rand	edge
rand	tepi
rand	tepian
vlae	flag
vlae	flags
vlae	bendera
monument	tugu
monument	monumen
gelyk	sama
gelyk	setara
gelyk	sederajat
silwer	liter
silwer	penyaringan
silwer	perak
silwer	silver
silwer	mengisi
silwer	isi
silwer	isian
silwer	fill
behels	melibatkan
landbou	pertanian
voorwerp	obyek
voorwerp	objek
natuur	alam
natuur	nature
stille	sepi
stille	diam
stille	pendiam
stille	sunyi
stille	tenang
produkte	produk
westerse	barat
westerse	western
vereniging	asosiasi
vereniging	perhimpunan
vereniging	association
seker	pasti
seker	yakin
seker	tentu
verstaan	pahamilah
verstaan	mengerti
verstaan	memahami
verstaan	pahami
verstaan	mengertilah
komitee	komite
komitee	panitia
eintlik	sebenarnya
eintlik	actually
belangstelling	minat
ware	aktual
bedank	keluar
griekeland	akron
griekeland	alcoa
griekeland	yunani
iran	iran
iran	banten
vrugte	buah
gas	gas
gas	tamu
stigter	pembuat
stigter	pencipta
stigter	creator
stam	root
stam	akar
verlede	past
uiters	sangat
uiters	amat
uiters	ekstrem
uiters	ekstrim
uiters	extreme
akademie	akademi
akademie	academy
aangewys	ditunjuk
motor	engine
motor	mesin
motor	car
motor	mobil
gesluit	ditutup
gesluit	tertutup
gesluit	tutup
gesluit	closed
eenvoudige	simple
eenvoudige	simpel
eenvoudige	sederhana
grense	perbatasan
gekoop	dibeli
portugese	portugis
tradisie	tradisi
here	lord
here	tuhan
kalifornië	california
royal	royal
kardinale	cardinals
volksraad	volksraad
bevind	temuan
egiptiese	mesir
publiseer	publikasikan
publiseer	terbitkan
uitgereik	diterbitkan
uitgereik	dikeluarkan
ooreenkoms	kesepakatan
ooreenkoms	perjanjian
ooreenkoms	persetujuan
akademiese	akademik
akademiese	akademisi
akademiese	akademis
gou	soon
gou	segera
gesterf	meninggal
baan	lacak
baan	trek
baan	track
anglo	anglo
vryheid	kebebasan
vryheid	freedom
vryheid	peterpan
vryheid	kemerdekaan
vryheid	kebebasan
vryheid	liberty
anc	anc
last	last
last	terakhir
afkomstig	ditelusuri
afkomstig	dilacak
afkomstig	terlacak
slawiese	slavia
samewerking	kolaborasi
samewerking	kerjasama
argentinië	argentina
skilder	melukis
skilder	lukisan
stedelike	urban
stedelike	perkotaan
produksie	production
produksie	produksi
sondag	minggu
messier	messier
prix	prix
geheel	keseluruhan
geheel	whole
geheel	utuh
geheel	totalitas
brief	surat
brief	huruf
brief	letter
viii	viii
woordeboek	kamus
ton	ton
nes	sarang
nes	nest
geslaag	berlalu
geslaag	dilewati
geslaag	lulus
spaans	spanish
spaans	spanyol
samelewing	society
samelewing	masyarakat
samelewing	komunitas
samelewing	masyarakat
samelewing	community
huise	residences
huise	rumah
joubert	joubert
gevolglik	mengakibatkan
pierre	pierre
midde	middle
midde	pertengahan
midde	tengah
midde	pertengahan
midde	mid
aangekondig	dideklarasikan
aangekondig	mengumumkan
aangekondig	diumumkan
aangekondig	umumkan
publiek	publik
publiek	public
turkye	kalkun
turkye	turki
godsdiens	agama
era	zaman
era	era
golf	wave
golf	gelombang
golf	ombak
golf	lambaian
natuurlik	course
natuurlik	kursus
mooi	beautiful
mooi	cantiknya
mooi	cantik
mooi	indah
mooi	cantik
mooi	pretty
geboorte	kelahiran
geboorte	lahir
predikante	ulama
direk	direct
direk	langsung
verwant	berhubungan
verwant	berkaitan
verwant	terkait
redakteur	penyunting
redakteur	redaksi
redakteur	editor
gregorius	gregory
gregorius	gregorius
ontdekking	temuan
ontdekking	penemuan
ontdekking	discovery
wilhelm	wilhelm
soortgelyk	serupa
soortgelyk	kemiripan
bietjie	little
bietjie	kecil
bietjie	sedikit
bietjie	beraktifitas
amsterdam	amsterdam
kaptein	kapten
verwysings	referensi
verwysings	rujukan
voorstad	kelurahan
siekte	penyakit
siekte	penyakit
bywoning	kehadiran
professionele	profesional
professionele	professional
onderskeidelik	masing
mediese	kedokteran
mediese	medis
mediese	medical
uitvoerende	executive
uitvoerende	eksekutif
getrou	married
getrou	menikah
stuk	piece
stuk	sepotong
kolonies	kolonisasi
toegang	akses
suidoos	tenggara
hof	court
hof	sidang
hof	pengadilan
hof	mahkamah
hof	pengadilan
phil	phil
bank	bank
teken	draw
teken	imbang
teken	menggambar
teken	tanda
teken	tandatangani
teken	menandatangani
skaars	nyaris
skaars	langka
skaars	rare
skaars	jarang
ooit	pernah
ooit	ever
gedra	berperilaku
gedra	ditanggung
gesag	otoritas
gesag	kewenangan
gesag	authority
ensiklopedie	ensiklopedi
ensiklopedie	encyclopedia
ensiklopedie	ensiklopedia
ierse	irish
ierse	irlandia
suster	saudari
suster	adik
suster	suster
suster	kakak
andré	andré
piet	piet
myl	miles
myl	mil
myl	mile
myl	mil
eens	once
eens	sekali
gebeure	peristiwa
gebeure	kegiatan
gebeure	event
gebeure	acara
tegnologie	teknologi
verby	melampaui
verby	beyond
verby	berlalu
verby	dilewati
verby	lulus
mitologie	mitologi
marais	marais
christus	kristus
christus	christ
portugal	portugal
toekenning	penghargaan
toekenning	award
afsonderlike	terpisah
afsonderlike	pisahkan
afsonderlike	memisahkan
afsonderlike	dipisah
vliegtuig	pesawat
vliegtuig	pesawat
vliegtuig	plane
vliegtuig	pesawat
vliegtuig	aircraft
gauteng	gauteng
gode	olympia
minste	sedikitnya
frederik	frederik
frederik	friedrich
frederik	frederick
genaamd	bernama
genaamd	dinamai
genaamd	dinamakan
onderkant	bawah
onderkant	terbawah
onderkant	bottom
vas	firma
vas	teguh
vas	tegas
manlike	jantan
manlike	male
toegeneem	meningkat
mars	mars
beaufort	beaufort
hande	hands
hande	tangan
kompetisie	kompetisi
kompetisie	persaingan
kompetisie	lomba
kompetisie	kontes
kompetisie	contest
privaat	swasta
privaat	pribadi
privaat	swasta
privaat	privat
privaat	private
privaat	pribadi
dialekte	dialek
aktief	sifat
aktief	active
aktief	aktif
aktief	kegiatan
aktief	aktifitas
aktief	aktivitas
abraham	ibrahim
abraham	abraham
partye	pesta
partye	pihak
spyte	kedengkian
dinge	things
dinge	hal
dinge	perkara
benedictus	benedict
benedictus	benediktus
eindig	berakhir
eindig	ending
eindig	berakhiran
eindig	mengakhiri
eindig	berakhir
tegniese	teknis
nag	malam
nag	night
karakters	aksara
karakters	karakter
hans	hans
bedek	dilapisi
bedek	sampul
bedek	mencakup
bedek	meliputi
koue	cold
koue	kedinginan
koue	dingin
argitektuur	architecture
argitektuur	arsitektur
via	via
via	melalui
via	lewat
metode	metoda
metode	method
metode	metode
frank	frank
bespreek	kitab
bespreek	book
bespreek	buku
bespreek	membahas
bespreek	bahas
bespreek	diskusikan
bespreek	berdiskusi
bespreek	reservasi
ben	ben
redes	alasan
eenhede	satuan
eenhede	unit
droë	dry
droë	mengeringkan
droë	kering
droë	keringkan
bestudeer	kajian
bestudeer	belajar
bestudeer	studi
beset	pendudukan
beset	ditempati
beset	diduduki
olie	oli
olie	oil
olie	minyak
spelers	pemain
twaalf	twelve
twaalf	duabelas
sekretaris	sekretaris
sekretaris	menteri
sekretaris	sekertaris
federasie	federasi
federasie	federation
stof	dust
stof	debu
kommersiële	komersial
kommersiële	komersil
primêre	primer
primêre	utama
primêre	primary
jode	yahudi
persiese	persia
helder	terang
helder	bright
helder	cerah
rio	rio
dam	dam
dam	waduk
dam	bendungan
toekoms	future
boonste	upper
boonste	atas
grootliks	signifikan
duisende	ribuan
duisende	beribu
polisie	polisi
polisie	kepolisian
polisie	police
geslag	gender
geslag	seks
geslag	sex
graf	kubur
graf	kuburan
graf	makam
besoekers	pengunjung
air	udara
air	air
item	barang
item	butir
item	item
volwasse	dewasa
volwasse	matang
kies	pilih
duitsers	jerman
korea	korea
basiese	dasar
basiese	dasar
basiese	basic
benodig	membutuhkan
benodig	perlukan
benodig	perlu
benodig	kebutuhan
benodig	need
benodig	butuh
benodig	diwajibkan
benodig	diperlukan
benodig	diharuskan
benodig	wajib
benodig	dibutuhkan
broers	saudara
broers	bersaudara
broers	brothers
komponis	komposer
komponis	penyusun
kunstenaar	artis
kunstenaar	seniman
germaanse	jermanik
vermoë	kemampuan
mond	mulut
unesco	unesco
united	bersatu
paulus	paulus
paulus	paul
house	house
house	rumah
gesondheid	kesehatan
leerders	pembelajar
leerders	pupil
geskiedkundige	historis
geskiedkundige	bersejarah
geskiedkundige	sejarah
gunste	nikmat
aktiwiteite	kegiatan
aktiwiteite	aktifitas
aktiwiteite	aktivitas
aktiwiteite	peristiwa
aktiwiteite	kegiatan
aktiwiteite	event
aktiwiteite	acara
aktiwiteite	peristiwa
aktiwiteite	acara
konflik	konflik
gemeenskaplike	common
inkomste	pendapatan
inkomste	penghasilan
inkomste	pemasukan
inkomste	income
inkomste	pendapatan
pretorius	pretorius
karoo	karoo
ken	tau
ken	ketahuilah
ken	kenali
ken	ketahui
ken	tahu
ken	kenal
ligte	cahaya
ligte	lampu
ligte	light
ligte	terang
ligte	ringan
dirk	dirk
erfenis	warisan
erfenis	heritage
andries	andries
mosambiek	mozambik
bladsye	halaman
heelal	universe
heelal	semesta
verdwyn	menghilang
geskei	dipisahkan
geskei	dipisah
geskei	berpisah
geskei	bercerai
geskei	cerai
hoek	angle
hoek	sudut
blomme	bunganya
blomme	bunga
johann	johann
verwante	berhubungan
verwante	berkaitan
verwante	terkait
sport	sport
sport	olahraga
sport	olahraga
sport	sports
selfstandige	independen
selfstandige	independent
selfstandige	mandiri
onderneming	perusahaan
onderneming	corporation
onderneming	korporasi
onderneming	enterprise
tempel	temple
tempel	candi
tempel	kuil
beroemde	selebritis
beroemde	selebriti
beroemde	celebrity
twintig	twenty
twintig	duapuluh
berig	cerita
berig	story
berig	berita
berig	kisah
args	args
args	argumen
args	arg
coetzee	coetzee
ford	ford
jongste	last
jongste	terakhir
