que	toga
cristianisme	kršćanstvo
segur	sure
segur	siguran
electoral	izbornom
exemplars	kopija
exemplars	kopije
suma	sum
suma	suma
baviera	bavarska
centrals	central
centrals	centralni
centrals	centralna
lectura	reading
lectura	čita
raons	razlozi
raons	razloga
còmic	strip
secret	tajna
tècnic	tehnički
tècnic	tehnička
tècnic	tehničar
nacionalitat	nacionalnost
estén	produže
estén	produžiti
donada	dat
dura	hard
dura	teško
alexander	aleksandar
alexander	alexander
financera	finansijski
francesco	francesco
cristià	hrišćanski
cristià	christian
cristià	hrišćanska
cristià	kršćanska
cristià	hrišćanin
cristià	kristijan
zero	nula
contenen	sadrže
definir	definisati
definir	definisanje
nebot	nećak
colònies	kolonije
colònies	kolonija
produeixen	proizvoditi
sonora	sonora
hotel	hotel
temperatures	temperature
otomà	osmanski
proclamar	proglasi
proclamar	proglasiti
crea	stvaraju
crea	napravi
crea	stvoriti
crea	kreiranje
enemics	neprijateljima
enemics	neprijatelji
enemics	neprijatelja
utilitzats	korištene
utilitzats	koristi
utilitzats	korišteno
utilitzats	korišten
senyors	gospoda
altar	altar
protegit	zaštićeni
protegit	zaštićen
protegit	zaštićena
amenaça	prijetnju
amenaça	prijetnja
vegetació	vegetacija
iraq	irak
conflictes	sukobi
aran	aran
músics	muzičara
músics	muzičari
nacionalista	nacionalističke
nacionalista	nacionalista
nacionalista	nacionalistički
nacionalista	nacionalistička
déus	bogove
déus	bogovi
déus	božanstava
déus	bogova
déus	bogovima
resoldre	rješavanjem
resoldre	rješavanja
resoldre	riješiti
resoldre	riješi
resoldre	rješavanje
dibuix	crtež
monarquia	monarhija
factor	faktor
activa	aktiviraju
activa	aktivira
missatge	poruka
presentació	prezentacija
anell	ring
anell	prsten
mary	merjem
democràcia	demokratija
filipines	filipini
absència	odsustva
absència	odsustvo
absència	odsustvu
prefix	prefiks
històries	priče
històries	price
branques	grana
barroc	barok
disciplina	discipline
presoners	zarobljenike
presoners	zatvorenici
plantilles	templates
one	jedan
one	jedna
discurs	hadis
discurs	govor
transmissió	prenos
transmissió	prenosi
testament	testament
testament	zavjet
flora	flora
cadascuna	svaki
cadascuna	svaka
profunditat	dubina
profunditat	dubinu
profunditat	dubine
profunditat	dubini
mineral	ruda
superar	prevazići
constantinoble	konstantinopolj
goya	goya
continent	kontinent
paret	zid
arthur	arthur
arthur	artur
sierra	sierra
criteris	kriteriji
andré	andré
ramón	ramon
atmosfera	atmosfera
atmosfera	atmosferu
bones	dobro
bones	dobar
bones	dobre
geografia	geografija
proposat	predložio
proposat	predloženo
proposat	predloženi
combinació	kombinacija
macedònia	makedonija
botigues	prodavnice
botigues	radnje
botigues	prodavnice
nét	unuk
disposició	raspored
disposició	odredbom
disposició	odredbu
disposició	opskrba
sacerdot	sveštenik
sacerdot	sveštenika
windows	windows
adn	dnk
coma	koma
coma	comma
episodis	epizode
episodis	epizoda
ona	talas
organisme	organizam
organisme	organizma
taules	tabele
onze	jedanaest
pati	dvorište
pati	dvorištu
pati	dvorišta
víctor	viktor
víctor	victor
veritat	istina
junts	zajedno
horta	horta
particularment	posebno
maneres	načine
maneres	načini
maneres	načina
calor	toplota
munic	münchen
sectors	sektore
sectors	sektora
sectors	sektori
cruz	cruz
conservatori	conservatory
manteniment	održavanje
útil	koristan
útil	saradnici
útil	korisno
útil	korisni
útil	korisne
útil	korisna
reformes	reforme
reformes	reformi
reformes	reformama
rècord	rekord
rècord	rekordno
rècord	bilježe
rècord	rekordnih
treballant	radna
treballant	radi
treballant	radeći
treballant	radio
treballant	radnu
artilleria	artiljerija
western	zapadu
western	zapadna
western	zapadnim
western	zapadne
western	zapadni
utilització	koristimo
utilització	upotreba
utilització	iskoristi
utilització	koristi
utilització	koriste
substituït	zamijenio
substituït	zamijenjeni
illinois	illinois
renaixement	renesansa
renaixement	preporod
alfabet	abeceda
avió	avion
avió	avion
mines	rudnici
mines	mina
mines	mine
escenari	faza
escenari	bina
pilar	stub
pilar	pilar
provença	provence
ales	krila
ales	krilima
ales	ales
oxigen	kisik
actuacions	predstave
nintendo	nintendo
mode	modu
mode	mode
mode	mod
vietnam	vijetnam
declarat	proglašeno
declarat	proglašeni
declarat	proglasile
declarat	proglasio
individuals	individualni
individuals	individualne
karl	karl
suec	švedski
lampisteria	torij
desaparèixer	nestati
recuperació	oporavak
recuperació	oporavka
regiment	regimenta
regiment	puk
elevat	povišene
tancat	zatvorena
tancat	zatvoreno
tancat	zatvorio
legal	legalno
legal	pravna
legal	pravne
legal	pravni
legal	pravnih
gai	gej
gai	gay
camins	putevi
camins	ceste
camins	putevi
iran	iran
bilbao	bilbao
divideix	splitsko
divideix	split
divideix	splitska
tardor	jesen
violència	nasilje
vidre	staklo
programació	programiranje
dividit	podijeljeni
dividit	podijeljene
dividit	podijeljen
dividit	podijeljeno
ous	jaja
continguts	sadržaj
formats	formats
fetes	made
fetes	napravio
fetes	napravljena
fetes	napravljen
fetes	napravila
determinat	odlučan
determinat	utvrdili
lord	gospodara
lord	gospodar
lord	gospod
lord	gospodaru
lord	lord
aquelles	oni
aquelles	one
relacionat	vezani
relacionat	vezane
necessitats	treba
identificar	identifikuje
identificar	identifikaciji
identificar	utvrditi
comentaris	komentari
comentaris	komentarima
dificultats	poteškoće
dificultats	poteškoća
dificultats	teškoće
compostos	jedinjenja
vidal	vidal
consulta	query
consulta	konsultacije
consulta	konsultacija
assaig	testiranje
passeig	hod
sales	sobe
estableix	setu
estableix	set
estableix	postavio
estableix	postavljeni
fauna	fauna
marró	brown
arrels	korijene
arrels	korijenima
arrels	korijeni
histoire	histoire
puerto	puerto
judici	suđenje
manual	uputstvo
manual	priručnik
rowspan	rowspan
amistat	prijateljstvo
amistat	prijateljstva
amistat	prijatelj
amistat	drug
assistir	prisustvovati
assistir	prisustvuju
italians	italijani
llicència	licence
llicència	dozvola
llicència	licenca
llicència	dozvolu
llicència	licencu
universitats	univerzitetima
universitats	univerziteti
sal	so
poders	ovlasti
poders	sile
lisboa	lisboa
lisboa	lisabon
cavallers	gospoda
savoia	savoy
letònia	latvija
wiki	wiki
equació	jednačina
enterrat	sahranjen
petició	zahtjev
petició	peticiju
escapar	bijeg
escapar	pobjegne
baró	baron
miró	miro
miró	miró
metro	metro
metro	metro
diaris	novine
diaris	novina
diaris	dnevnici
pertanyia	pripadale
pertanyia	pripadao
pertanyia	pripadala
imposar	nametnuti
imposar	nametne
alba	alba
càncer	rak
graus	stepena
graus	stepeni
historiadors	historičari
majoritàriament	većinom
majoritàriament	uglavnom
amsterdam	amsterdam
nicolau	nicholas
turc	turski
blat	pšenice
borgonya	bordo
adults	odraslih
adults	odrasle
giuseppe	giuseppe
nominacions	nominacije
norma	norma
norma	norma
norma	norme
mor	umire
mor	umre
mor	mor
sobirania	suverenitet
nasa	nasa
georges	georges
viatges	putovanje
jazz	džez
coure	bakar
ohio	ohio
portat	donijeli
portat	doveden
portat	donijela
portat	donio
dissenyat	dizajniran
monedes	novčiće
monedes	kovanica
monedes	valute
fragments	fragmenti
fragments	fragmenata
quin	što
temporal	privremeno
temporal	privremenu
temporal	privremene
confederació	konfederacija
localització	lokacija
senador	senator
valladolid	valladolid
pablo	pablo
española	española
delta	delta
basílica	bazilika
alberto	alberto
javier	javier
existir	postoje
potencial	potencijal
tennis	tenis
cobert	pokriveni
cobert	pokrivena
cobert	pokrivene
oficines	kancelarije
oficines	urede
buit	prazan
buit	prazna
buit	vakuum
juvenil	omladina
gust	okus
borbó	burbon
neerlandès	holandski
colom	pigeon
gómez	gomez
gómez	gómez
turcs	turci
lituània	litvanija
pro	pro
convertint	pretvarajući
tothom	svi
hans	hans
traduït	prevedene
traduït	preveden
traduït	prevedena
moral	moralna
moral	moralne
moral	moral
moral	moral
moral	morala
hitler	hitler
barreja	miks
henri	henri
rebels	pobunjenicima
rebels	pobunjenici
rebels	pobunjenika
equador	ekvator
equador	ekvador
notícia	vijest
notícia	vijesti
notícia	news
notícia	novosti
femelles	ženke
publica	počini
catòlic	katolici
catòlic	katolički
catòlic	katolička
catòlic	katolik
acer	čelik
aquitània	akvitanija
rodes	točkove
celebració	proslava
celebració	proslave
celebració	slavlje
celebració	proslavu
utc+	utc+
informe	izveštaj
informe	izvještaj
dictadura	diktatura
finlàndia	finska
uci	intenzivnoj
uci	icu
recents	nedavne
recents	nedavni
recents	nedavna
recents	nedavnim
personals	ličnu
personals	ličnim
personals	lične
personals	lična
personals	lično
personals	lični
cursos	kursevi
seqüència	niz
galícia	galicija
califa	halifa
flux	protoka
flux	protok
flux	flow
flux	strujanje
flux	teku
badalona	badalona
acabada	završila
acabada	završio
acabada	završeno
roda	točak
estàtua	kip
retirat	penzionisan
retirat	penzionisani
secundari	sekundarna
secundari	sekundarni
secundari	srednjih
secundari	srednje
cotxe	automobil
registres	rekordi
registres	zapisi
golden	zlatna
electricista	električar
esforços	napore
esforços	napori
líders	lideri
fotos	fotografije
fotos	fotografija
jardins	bašče
jardins	bašti
soviètic	sovjetski
lès	lès
arma	oružje
arma	pištolj
seguidors	sljedbenici
seguidors	sljedbenika
open	otvorene
open	otvorena
open	otvoren
open	otvoreno
open	open
cinquè	petom
cinquè	peta
cinquè	peto
cinquè	peti
noia	djevojka
noia	devojka
noia	girl
aprendre	uče
aprendre	nauči
aprendre	uči
aprendre	learn
radiació	zračenje
radiació	radijacija
braç	ruka
noblesa	plemstvo
interessant	zanimljiva
interessant	zanimljivo
interessant	interesantan
interessant	interesantno
interessant	zanimljiv
químic	hemijska
químic	hemikalija
químic	hemijsko
químic	hemijski
químic	hemičar
pertanyen	pripadaju
idiomes	jezici
idiomes	jezike
teories	teorije
catòlics	katolici
econòmics	ekonomske
econòmics	ekonomska
econòmics	ekonomski
pacific	pacifik
pacific	pacifika
pacific	pacifički
pacific	pacifiku
burgos	burgos
travessa	prelazi
navegació	navigaciju
navegació	plovidbe
hidrogen	vodik
jurisdicció	nadležnosti
jurisdicció	nadležnost
separació	razdvajanje
popularitat	popularnosti
popularitat	popularnost
divisions	podjele
divisions	podjela
rebé	primio
rebé	dobio
rebé	dobila
pols	prašine
pols	prašina
pols	prašinu
símbols	simboli
símbols	simbola
literari	književni
literari	književna
friedrich	friedrich
hamburg	hamburg
indis	indijci
indis	indijanci
senyora	madam
senyora	ledi
senyora	dami
senyora	dama
senyora	lady
salamanca	salamanca
sort	lucky
andalusia	andaluzija
contribuir	doprinijeti
online	online
índex	indeks
var	var
mecànica	mehanički
mecànica	mašinski
mecànica	mašinsko
realització	realizaciju
realització	realizaciji
realització	realizacija
realització	shvatanje
realització	realizacija
frase	kaznu
frase	rečenica
frase	kazna
frase	presudom
explotació	eksploatacija
conservador	konzervativne
preparar	pripremi
preparar	pripreme
preparar	pripremiti
suficient	dovoljno
suficient	dovoljan
suficient	dosta
heroi	hero
heroi	heroj
insectes	insekti
insectes	insektima
insectes	insekte
passos	koraka
passos	koraci
passos	tragovima
christian	hrišćanski
christian	christian
christian	hrišćanska
christian	kršćanska
christian	hrišćanin
christian	kristijan
vivia	živjela
vivia	živjeli
vivia	živio
opera	opera
mecanisme	mehanizam
empresari	preduzetnik
empresari	poslodavaca
regles	pravila
regles	vladari
conservat	proučena
exclusivament	isključivo
xarxes	mreže
xarxes	mreža
senyals	signali
senyals	signale
prat	prat
eina	alat
termini	mandat
termini	izraz
termini	termin
alaska	aljaske
assistència	pomoć
matí	jutro
caràcters	likovi
indonèsia	indonezija
radical	radikal
radical	radikalna
emmy	emi
investigacions	istraga
posseeix	posjeduje
regla	pravilo
desenvolupa	razvija
mot	mot
campiona	šampion
últimes	najnoviji
últimes	najnovija
últimes	najnovije
causes	uzroka
causes	uzroci
causes	uzrokuje
irlandès	irski
parcialment	djelomično
parcialment	delimično
parcialment	djelimično
parcialment	delimično
parcialment	djelimično
centenars	stotine
alternativa	alternativna
alternativa	alternativa
brown	brown
debat	diskusija
debat	debatu
debat	raspravu
debat	debati
debat	debata
debat	debate
compromís	angažman
compromís	opredjeljenje
compromís	opredjeljenja
compromís	posvećenost
compromís	obaveza
absoluta	apsolutni
absoluta	apsolutna
aprovat	odobrena
aprovat	odobrio
aprovat	odobreni
aprovat	odobren
aprovat	approved
contes	priče
professió	profesiji
professió	struke
professió	profesije
quantitats	količinama
quantitats	količine
audiència	publika
suprem	vrhovni
suprem	vrhovno
dama	ledi
dama	dami
dama	dama
dama	lady
claude	claude
quadres	tabele
existents	postojeće
existents	postojećim
existents	postojećih
existents	postojeći
editors	urednika
coneixements	znanje
òrgan	organ
polonès	poljski
competicions	takmičenjima
oklahoma	oklahoma
diumenge	nedjelja
crònica	hronika
connexió	veza
equilibri	mjerilo
equilibri	bilans
equilibri	ravnoteža
den	den
càmera	kamera
pilots	piloti
pilots	pilota
jaciment	reservoir
drama	drama
estada	ostala
estada	ostati
estada	ostanu
estada	boravka
cognom	čvor
cognom	prezime
ritme	ritam
companyies	kompanije
privat	privatno
privat	privatne
privat	privatni
privat	privatna
estrangers	strancima
estrangers	stranaca
deixeble	učenik
màquines	mašine
sèrbia	srbija
gamma	gama
gamma	gamma
avaluació	evaluacije
taxa	stopa
solitari	lonely
solitari	usamljeni
agents	agenti
propòsit	svrha
esquerre	lijevo
ideal	idealan
ideal	idealni
pena	penala
pena	kazna
pena	pena
contemporània	savremena
esperança	nada
esperança	nade
tesi	teze
tesi	teza
personalitat	ličnost
comparació	poređenja
comparació	poređenje
errors	baje
errors	greške
éssers	bića
éssers	bićima
propers	predstojeće
propers	predstojeći
museus	muzeji
pèrsia	perzije
aprenentatge	učenje
estadística	statistika
napoleó	napoleona
napoleó	napoleon
debut	debi
matemàtic	matematičar
cultures	kultura
estranger	stranac
estranger	foreigner
prèviament	prethodno
mamífers	sisari
petroli	nafta
enrique	enrique
separat	razdvojene
governs	vlade
live	live
administrador	admin
administrador	administrator
pakistan	pakistan
líquid	tečnost
àmpliament	generalno
reducció	smanjenju
reducció	smanjenje
margarida	margherita
representacions	representations
tomàs	thomas
dorsal	motor
dorsal	leđnim
carbó	ugalj
presentat	podnijela
presentat	predstavila
presentat	predstavljena
presentat	predstavljen
presentat	predstavilo
presentat	predstavio
shao	shao
mozart	mozart
bot	bot
clubnat	clubnat
teatral	pozorišnu
teatral	pozorišnih
gos	psa
gos	pas
gos	dog
gos	ker
pilota	lopta
luci	lucije
citat	navodi
pic	pic
maó	cigla
visual	vizuelni
visual	vizuelno
visual	vizuelna
visual	visual
gris	sive
gris	sivi
gris	siva
paràmetres	parametara
paràmetres	parametri
víctimes	žrtava
víctimes	žrtve
loira	loara
julià	julian
julià	juliana
julià	julijanski
cinquanta	pedeset
filles	kćerke
filles	kćerkama
filles	kćeri
jutge	kadiluk
cerca	pretrage
cerca	potraga
cerca	pretraga
negocis	poslovni
negocis	poslovanje
almirall	admiral
variacions	varijacije
fronteres	granica
fronteres	granica
còpies	kopija
còpies	kopije
forts	jaka
forts	jaki
transformació	transformacija
transformació	transformacije
transformació	transformaciju
johnson	johnson
verlag	verlag
wikimedia	wikimedia
creant	kreiranje
creant	stvaranje
molècules	molekula
molècules	molekuli
molècules	molekule
refugi	sklonište
refugi	pješačko
refugi	utočište
neu	snijeg
associacions	udruženja
indicar	ukazuju
electrons	elektrone
electrons	elektrona
tensió	tenzije
tensió	tenzija
tensió	napon
batalles	bitaka
participa	učestvuje
obre	otvorene
obre	otvorena
obre	otvoren
obre	otvoreno
obre	open
masses	mase
tradicions	tradicije
tradicions	tradicija
participat	učestvovalo
participat	učestvovali
participat	učestvovao
participat	učestvovala
treballat	radio
component	komponenta
porter	golman
porter	porter
contemporani	savremena
wilson	wilson
presoner	zatvorenik
demanda	potražnja
muller	muller
missa	missa
missa	masa
caterina	catherine
caterina	katarina
castro	kastro
castro	castro
nazi	nacističke
nazi	nacista
nazi	nacistička
nazi	nacistički
visible	vidljiv
visible	vidljiva
visible	vidljivi
visible	vidljivo
trofeu	trophy
trofeu	trofej
laboratori	laboratoriji
laboratori	laboratorija
laboratori	laboratorija
laboratori	laboratoriji
laboratori	lab
urss	sssr
estils	stilova
blocs	blokovi
càlcul	računanje
abast	opseg
hug	hugh
ofensiva	ofanzive
ofensiva	kozari
ofensiva	ofanzivu
ofensiva	ofanziva
simfonia	simfonija
moda	moda
jorge	jorge
substitució	zamjena
petersburg	peterburg
petersburg	petersburgu
regionals	regionalni
regionals	regionalna
bob	boba
revisió	pregled
revisió	reviziju
gil	gil
observatori	opservatorija
infants	djece
infants	djecu
infants	djeca
signatura	potpis
llet	mlijeko
dates	datira
dates	datuma
dates	datumi
nigèria	nigerija
afluent	pritoka
colonial	kolonijalne
colonial	kolonijalnog
esforç	napor
esforç	trud
combustible	gorivo
alan	alan
recorda	pamti
recorda	se
rector	rektor
nat	net
nat	nat
francis	francis
francis	franjo
enorme	ogromni
iso	iso
oliver	oliver
clan	klan
clan	klana
missouri	missouri
arxipèlag	arhipelag
partidaris	navijači
partidaris	pristalica
partidaris	pristalice
pietro	pietro
arqueològic	arheološka
arqueològic	arheološki
arqueològic	arheološko
sucre	šećer
teorema	teorem
estima	voli
grande	grande
freqüent	česti
saga	saga
dents	zube
dents	zuba
dents	zubi
dents	zubima
facilitar	olakšavaju
oportunitat	šansa
lai	lai
afegit	dodaje
afegit	dodali
afegit	dodao
designat	označene
trànsit	saobraćaj
garcia	garsija
quina	što
costums	carina
costums	carinska
implica	implicira
implica	podrazumijeva
marítim	pomorski
marítim	maritime
alonso	alonso
rin	rajna
sofia	sofija
campions	šampioni
sardenya	sardinija
conceptes	koncepti
espectacle	show
espectacle	emisiju
espectacle	nastup
espectacle	šou
espectacle	sou
influències	uticaja
sous	sous
sous	plaće
sous	plate
cinquena	petom
cinquena	peta
cinquena	peto
cinquena	peti
bernard	bernard
virtual	virtualna
virtual	virtuelna
virtual	virtualni
ford	ford
montevideo	montevideo
victor	viktor
victor	victor
emprat	korištene
emprat	koristi
emprat	korišteno
emprat	korišten
llevat	kvasca
fira	fer
fira	sajam
pol	pol
pol	poi
estratègia	strategijom
estratègia	strategija
sudan	sudan
regent	namjesnika
rellotge	sahat
rellotge	sat
disponibles	dostupan
disponibles	dostupno
disponibles	dostupni
disponibles	dostupna
disponibles	raspolaganju
carlo	carlo
semblants	slični
semblants	slične
semblants	sličan
semblants	slična
semblants	sličnim
fundadors	osnivači
radio	radio
gaudí	gaudí
ricard	ričard
ricard	richard
boston	boston
vicent	vincent
desaparegut	nestao
desaparegut	nestala
desaparegut	nestale
desaparegut	missing
desaparegut	nestao
desaparegut	nestali
desaparegut	nedostaje
membrana	membrana
teatro	teatro
files	redove
files	redova
específic	specifične
específic	konkretne
específic	specifična
proteïna	proteina
precisament	precizno
sainte	sainte
desig	želju
desig	želja
quinze	petnaest
hipòtesi	hipoteza
electrònica	elektronika
cafè	kahva
dispositius	uređajima
dispositius	uređaji
prestigi	prestiž
pianista	pijanist
bill	bil
bill	bill
seixanta	šezdeset
hollywood	hollywood
conreu	kultivacije
rico	rico
praga	prag
ernest	ernest
crítics	kritičari
òrgans	organi
expressar	express
històricament	historijski
unep	unep
danys	štetu
danys	oštećenja
danys	štete
danys	oštećenje
bulgària	bugarska
mostres	uzorci
substàncies	supstanci
substàncies	supstance
candidatura	kandidaturu
candidatura	kandidaturi
candidatura	nominaciju
candidatura	nominacija
números	brojevi
variants	varijante
aproximació	aproksimacija
individu	individualni
individu	individualne
magnitud	jačine
ruiz	ruiz
tall	rezanje
british	britanski
british	britansko
british	britanska
british	britanske
british	britanci
guionista	scenariste
mateu	matthew
association	udruženje
association	asocijacija
observació	posmatranje
viles	sela
viles	selima
viles	vile
teulada	krov
teulada	krovu
reconstrucció	rekonstrukcije
reconstrucció	rekonstrukcija
reconstrucció	obnova
reconstrucció	rekonstrukciju
reconstrucció	reconstruction
prefectura	prefektura
riquesa	bogatstvo
mariscal	maršal
esborra	izbrisati
sobreviure	preživjeti
sobreviure	preživeli
renunciar	ostavku
herència	nasljedstvo
herència	legacy
herència	naslijeđe
òperes	operas
braços	oružje
espera	sačeka
espera	čekati
espera	wait
sorra	pesak
sorra	pijeska
herba	trava
herba	grass
herba	trave
herba	travi
herba	travu
avantatge	prednost
ivan	ivan
greus	ozbiljna
greus	ozbiljan
greus	ozbiljne
long	dugi
long	dug
long	dugu
long	long
long	dugo
young	mladi
young	mlada
young	young
young	mladić
clàssics	klasike
ampliació	produženje
segell	pečat
segell	pečat
allen	allen
allen	alen
aliat	saveznica
aliat	saveznik
constantí	konstantin
tossal	samit
figueres	figueres
bits	delići
lògica	logika
coloma	coloma
claus	ključeve
claus	ključa
claus	mraz
llacs	jezera
varia	varira
síntesi	sinteza
síntesi	sintezu
societats	društvima
societats	društva
societats	društava
menció	spomen
menció	spomenuti
cúpula	kupola
propostes	prijedlozi
argument	argument
màrtir	šehid
àlbums	albuma
mèrit	zasluge
orientació	uputa
orientació	orijentacija
ministres	ministri
actitud	stav
actitud	stava
escultures	skulptura
vídua	udovica
reproducció	razmnožavanje
jueu	jevrejska
jueu	jevrejsko
jueu	jevrej
jueu	jevrejski
jueu	jevrej
jueu	jevrejka
will	will
will	će
will	ce
ambaixador	ambasador
còpia	kopija
còpia	copy
còpia	kopiju
integrat	integrisani
integrat	integralne
integrat	integrirana
integrat	integralno
integrat	integralni
matriu	matrica
existia	postojala
existia	postojalo
existia	postojao
existia	postojale
proporciona	pruža
proporciona	obezbjeđuje
competència	takmičenje
desconegut	nepoznata
desconegut	nepoznat
desconegut	nepoznati
impossible	nemoguća
impossible	nemoguće
procediment	postupak
procediment	procedura
constitucional	ustavna
constitucional	ustavni
liceu	lyceum
intents	pokušaji
intents	pokušaja
intents	pokušaje
intents	pokušajima
quaranta	forty
quaranta	četrdeset
alma	alma
germanes	sestre
gregori	gregory
africà	africanus
africà	afrički
africà	afričke
africà	afričkih
africà	afrička
villa	vila
villa	villa
subordo	subordo
quadrats	kvadrata
responsabilitat	odgovornost
responsabilitat	odgovornost
youtube	youtube
monarca	monarh
testimoni	svjedok
testimoni	svjedočenje
temàtica	tema
temàtica	tema
alimentació	hrana
metalls	metale
metalls	metali
taylor	taylor
sostre	krov
sostre	krovu
proporcionar	obezbijedi
proporcionar	obezbijediti
avi	djed
avi	dedo
avi	djed
avi	dedo
orleans	orleans
pobres	loše
pobres	siromašni
pobres	siromašnih
votació	glasanje
molecular	molekularni
molecular	molekularnom
molecular	molekularne
molecular	molekulska
molecular	molekularnu
pluja	kiša
brigada	brigada
típic	tipično
típic	tipičan
judicial	pravosudne
judicial	pravosudni
generar	generiše
generar	generisati
generar	generišu
samuel	samuel
acords	sporazumi
determinada	odlučan
determinada	utvrdili
rival	rival
rival	rivala
pagament	plaćanje
pagament	isplata
teixits	tkiva
teixits	tkivu
bibliografia	bibliography
reaccions	reakcije
representat	zastupljena
representat	predstavljao
representat	predstavljena
acadèmic	akademik
acadèmic	akademska
acadèmic	akademske
lorenzo	lorenzo
prússia	pruska
permís	dozvolu
permís	dozvola
permís	dozvolu
permís	dozvole
dei	dei
integració	integracija
vestit	dress
marcel	marcellus
marcel	marcel
primària	primarna
primària	primarni
fòssils	fosila
tones	tona
tones	tone
cerimònia	ceremoniji
cerimònia	ceremonija
cerimònia	svečanosti
cerimònia	svečano
panamà	panama
franz	franz
abella	pčela
dispositiu	uređaj
dispositiu	uređaji
criteri	kriterij
compositors	kompozitora
compositors	kompozitori
recollir	prikupljanje
relacionada	vezani
relacionada	vezane
condemnat	osuđen
condemnat	osudio
cup	kup
ciclistes	biciklista
triomf	trijumf
cultiu	kultivacije
francs	franks
teologia	teologije
administratiu	upravna
pou	jama
espectadors	gledaoci
creador	tvorac
creador	stvoritelja
creador	kreator
subjecte	subjekat
subjecte	subjekt
artificial	vještačko
artificial	vještačka
perspectiva	perspektiva
candidats	kandidata
magdalena	magdalena
carmen	carmen
gegants	džinova
banderes	zastave
decisions	odluke
decisions	odlukama
decisions	odluka
canvia	promjena
canvia	izmjena
canvia	promjene
canvia	promjeni
canvia	promene
canvia	promena
habilitat	vještine
habilitat	omogućena
habilitat	omogućio
ajudant	pomoćnik
ajudant	asistenta
ajudant	asistent
tripulació	ekipa
lineal	linearno
lineal	linearna
air	vazduh
etiòpia	etiopiji
temples	hramove
palestina	palestinu
palestina	palestina
literalment	doslovno
estocolm	stockholm
monjo	monk
conseqüències	posljedice
conseqüències	posledica
grammy	grammy
jueva	jevrejska
jueva	jevrejsko
jueva	jevrej
jueva	jevrejski
xxi	xxi
mascle	mužjak
elisabet	elizabeta
elisabet	elizabeth
passen	proći
passen	pass
fracàs	neuspjeh
atlantic	atlantski
atlantic	atlantika
atlantic	atlantska
consens	konsenzus
green	zelena
maurice	maurice
granota	žaba
mapes	mapa
mapes	mape
lieja	liège
fidel	vjernike
fidel	vjerna
fidel	vjernici
fidel	fidel
madagascar	madagaskar
capítols	poglavlja
arte	arte
redacció	izradom
redacció	izradu
redacció	izrada
fruits	voće
fruits	plod
publicitat	oglašavanje
transformar	transformacija
transformar	transformiše
conjunts	seta
confiança	trust
confiança	povjerenje
marbre	mramor
dominar	dominiraju
record	zikr
començat	počelo
començat	počeo
començat	započeo
començat	počela
començat	započela
interiors	enterijer
espinosa	espinosa
ànima	duša
possibilitats	mogućnostima
possibilitats	mogućnosti
marcat	obilježena
marcat	obilježio
marcat	obilježen
andrés	andrés
ffffff	ffffff
mata	ubiju
mata	ubistvo
mata	kill
mata	ubi
mata	ubiti
mata	mata
lima	lima
àngels	meleki
àngels	anđeli
àngels	meleka
múrcia	murcia
amateur	amaterski
envair	invaziju
teixit	tkiva
teixit	tkivo
abandonat	napušten
abandonat	napustio
abandonat	napuštena
abandonat	napuštene
orgue	organ
dvd	dvd
aprovació	odobravanje
aprovació	odobrenje
ric	bogata
ric	bogato
ric	bogati
ric	bogatim
ric	bogat
vegetals	povrće
vegetals	povrća
preparació	priprema
preparació	pripreme
virgínia	virginia
dominant	dominantne
dominant	dominantan
dominant	dominantna
dominant	dominantni
diversitat	raznovrsnost
diversitat	različitosti
diversitat	raznolikost
comunistes	komunisti
comunistes	komunista
gegant	div
eduardo	eduardo
executat	pogubljen
claudi	claudius
derivats	derivati
joe	joe
joaquín	joaquin
joaquín	joaquín
pamplona	pamplona
doctrina	doktrina
rendiment	nastup
rendiment	prinos
dipòsit	depozita
integrar	integrisanje
balaguer	balaguer
assentament	naselje
precisió	preciznost
precisió	preciznosti
precisió	tačnost
precisió	preciznost
ponts	mostove
ponts	mostovi
ponts	mostova
usant	koristeći
leipzig	leipzig
famosos	poznati
famosos	poznata
famosos	poznat
famosos	poznate
famosos	slavni
mina	mina
mina	rudniku
mina	moje
mina	rudnik
creek	creek
biologia	biologija
pres	odveden
pres	uzeo
pres	donesena
pennsilvània	pennsylvania
indiana	indiana
ubicació	lokacija
femella	ženka
situacions	situacijama
ordinadors	računari
cridar	vrisak
cors	srca
cors	srcima
documentat	dokumentiran
dissolució	raspada
celebrat	održano
celebrat	držala
celebrat	održana
celebrat	održan
quadrat	kvadrat
pisces	ribe
adreça	adresa
escollir	odabrao
escollir	biraju
escollir	birati
escollir	izabere
escollir	izabrao
gir	twist
dificultat	poteškoća
dificultat	teškoće
cooperació	saradnja
bíblia	biblija
mart	mart
mart	mars
segura	segura
oferta	ponuda
emissió	emitovanje
emissió	emitovati
destruïda	uništene
destruïda	uništen
destruïda	uništena
destruïda	uništeni
animació	animacija
editat	sare
trens	vozove
trens	vozovi
trens	vozova
cabrera	cabrera
cita	termin
cita	termina
cita	imenovanje
cotxes	automobile
cotxes	automobili
cotxes	automobila
gruix	gusta
existent	postojeće
existent	postojećim
existent	postojećih
existent	postojeći
afegeix	dodaju
afegeix	dodati
afegeix	dodajte
campo	campo
intercanvi	razmjenu
intercanvi	razmjena
consciència	savjesti
consciència	svesti
consciència	svijest
