மற்றும்	oraz
கட்டுப்பாடுகள்	kontrole
கட்டுப்பாடுகள்	sterowanie
முற்றுகை	oblężenie
மகாபாரதம்	mahabharata
தகவலை	info
தகவலை	informacje
தகவலை	informacja
தகவலை	informacje
தகவலை	informacja
பன்றி	świnia
பன்றி	świnka
விஸ்வநாதன்	viswanathan
அதிகரிக்க	zwiększenie
அதிகரிக்க	wzrost
ஏற்க	zaakceptować
ஏற்க	akceptuje
ஏற்க	akceptuję
ஏற்க	przyjmij
ரோம்	rzym
ரோம்	rom
அட்டைகள்	kartki
அட்டைகள்	karty
அட்டைகள்	wizytówki
அட்டைகள்	kart
நேரியல்	liniowe
முக்கியமானது	ważne
முக்கியமானது	wazne
முக்கியமானது	ważny
முக்கியமானது	ważna
படிப்பு	kurs
படிப்பு	nauka
படிப்பு	studium
படிப்பு	badania
படிப்பு	badanie
தட்டச்சு	pisanie
தட்டச்சு	pisać
தட்டச்சு	wpisanie
காப்பு	wsparcie
காப்பு	bransoletka
காப்பு	bransoletki
போட்டு	umieść
போட்டு	umieścić
வசனம்	dialogu
வசனம்	dialog
வசனம்	wers
கற்கள்	kamienie
திறக்கப்பட்டது	otwierane
திறக்கப்பட்டது	otwarto
திறக்கப்பட்டது	otwarte
திறக்கப்பட்டது	otwarta
திறக்கப்பட்டது	otwarty
திறக்கப்பட்டது	otwarte
எழுத்துகள்	znaków
எழுத்துகள்	postacie
எழுத்துகள்	znaki
எழுத்துகள்	postaci
எழுத்துகள்	bohaterowie
எழுத்துகள்	postać
ஏவுகணை	pocisk
ஏவுகணை	rakieta
நீராவி	parowa
நீராவி	pary
நீராவி	para
சம்பந்தப்பட்ட	zaniepokojony
காய்ச்சல்	gorączka
காய்ச்சல்	grypa
காய்ச்சல்	grypę
விட்டம்	średnicy
விட்டம்	średnica
ஆன்மீக	duchowy
ஆன்மீக	duchowego
ஆன்மீக	duchowym
ஆன்மீக	duchowej
ஆன்மீக	duchowe
எபிரேய	hebrajski
மறைந்த	ukryty
மறைந்த	ukryta
மறைந்த	schowane
மறைந்த	ukryte
நடிக்க	casting
ஏர்லைன்ஸ்	airlines
அமர்ந்து	siedzenie
அமர்ந்து	siedzący
அமர்ந்து	siedzi
அமர்ந்து	siedzących
சமமான	równi
சமமான	równe
சமமான	równa
சமமான	równy
பட்டை	bary
பட்டை	barów
பட்டை	bar
சடங்கு	rytuał
சடங்கு	rytuały
குகை	jaskinia
குகை	jaskini
குறைக்கும்	zmniejszyć
குறைக்கும்	zmniejszenia
குறைக்கும்	zredukować
மண்டலங்கள்	regiony
மண்டலங்கள்	rejony
மண்டலங்கள்	regionów
மண்டலங்கள்	stref
மண்டலங்கள்	strefy
கோல்டன்	złote
கோல்டன்	golden
கோல்டன்	złoty
கோல்டன்	złota
அகமது	ahmed
குழாய்கள்	rury
நோயாளிகள்	pacjenci
நோயாளிகள்	pacjentów
போராளிகள்	zawodnicy
போராளிகள்	myśliwce
போராளிகள்	wojownicy
போராளிகள்	bojowników
முழுவதுமாக	całkowicie
கண்டுபிடிக்கப்பட்ட	odkryte
கண்டுபிடிக்கப்பட்ட	odkrył
கண்டுபிடிக்கப்பட்ட	odkryto
பழங்கால	antyk
பழங்கால	antyki
நேபாளம்	nepalu
நேபாளம்	nepalu
இடர்	ryzyka
இடர்	ryzyko
ஆடும்	tańczy
ஆடும்	taniec
ஆடும்	tańce
சூழ்நிலை	sytuacje
சூழ்நிலை	sytuacji
சூழ்நிலை	sytuacja
உறவுகள்	związki
உறவுகள்	relacje
உறவுகள்	relacje
உறவுகள்	relacji
உறவுகள்	stosunków
உறவுகள்	stosunki
கற்றுக்	nauczył
கற்றுக்	uczył
நடுநிலை	neutralny
நடுநிலை	obojętny
நடுநிலை	neutralne
கோபம்	złość
கோபம்	gniew
கோபம்	zła
கோபம்	złość
கோபம்	wściekły
கோபம்	zły
விழுந்து	upadek
விழுந்து	jesień
இறைவனை	panie
குழப்பம்	bałagan
குழப்பம்	bajzel
குழப்பம்	burdel
குழப்பம்	niejasności
குழப்பம்	zamęt
குழப்பம்	zamieszanie
குழப்பம்	zakłopotanie
குழப்பம்	zagubiona
குழப்பம்	zmieszany
குழப்பம்	zagubiony
குழப்பம்	konflikty
குழப்பம்	konfliktu
குழப்பம்	konflikt
குழப்பம்	chaosie
குழப்பம்	chaosu
குழப்பம்	chaos
மூலக்கூறுகள்	cząsteczki
மூலக்கூறுகள்	molekuły
துகள்	cząsteczki
துகள்	cząstki
துகள்	cząstek
துகள்	cząstka
தட்டு	płytka
தட்டு	talerz
தட்டு	płyta
துல்லியமான	dokładne
துல்லியமான	dokładna
துல்லியமான	dokładny
துல்லியமான	precyzji
துல்லியமான	dokładność
துல்லியமான	precyzyjne
துல்லியமான	precyzja
நாயர்	nair
பூச்சி	owadów
பூச்சி	owady
பூச்சி	szkodniki
பூச்சி	szkodników
நிலைமை	sytuacje
நிலைமை	sytuacji
நிலைமை	sytuacja
எட்டாவது	ósmego
எட்டாவது	ósma
எட்டாவது	ósmej
எட்டாவது	ósmy
சிறுவர்கள்	boys
சிறுவர்கள்	chłopcy
சிறுவர்கள்	chłopaki
சிறுவர்கள்	dzieci
சிறுவர்கள்	dzieciaki
ஒளியியல்	optyka
புரதம்	białko
புரதம்	białka
நாகரிகம்	cywilizacja
நாகரிகம்	cywilizacji
ஆரம்	promień
பண்ணை	farma
பண்ணை	farmie
பண்ணை	gospodarstwa
பண்ணை	gospodarstwo
மேற்பரப்பு	powierzchnię
மேற்பரப்பு	powierzchni
மேற்பரப்பு	powierzchnia
சாமுவேல்	samuela
சாமுவேல்	samuel
பிடித்தது	ulubione
பிடித்தது	ulubiona
பிடித்தது	ulubionych
பிடித்தது	ulubiony
வீரன்	mistrzu
வீடுகளில்	domy
கையேடு	ręczne
கையேடு	instrukcja
கையேடு	ręczna
கையேடு	podręcznik
கோதுமை	pszenica
கோதுமை	pszenicy
பதிப்புகள்	edycje
பதிப்புகள்	wydania
பதிப்புகள்	wersji
பதிப்புகள்	wersjach
பதிப்புகள்	wersje
வளர்ச்சியை	rozwój
வளர்ச்சியை	wzrostu
வளர்ச்சியை	wzrost
மரியாதை	szacunek
மரியாதை	szacunku
மரியாதை	poszanowanie
மரியாதை	szacunkiem
மரியாதை	szanuje
விரிவாக்கம்	rozszerzyć
விரிவாக்கம்	rozwinąć
விரிவாக்கம்	rozszerzenia
விரிவாக்கம்	rozbudowa
விரிவாக்கம்	wydłużenie
விரிவாக்கம்	przedłużenie
விரிவாக்கம்	rozszerzenie
பீட்டா	beta
வழிமுறை	step
வழிமுறை	krok
வழிமுறை	metoda
வழிமுறை	metody
வழிமுறை	sposób
வழிமுறை	kanału
வழிமுறை	kanały
வழிமுறை	kanał
வழிமுறை	channel
விரும்பினார்	lubił
விரும்பினார்	polubił
புரியும்	wyjaśniające
புரியும்	zrozumieć
புரியும்	zrozum
கேரளம்	kerala
நிலவும்	przeważa
கால்நடை	bydło
ரஷ்யா	rosja
தேங்காய்	kokosowy
லூயி	luiz
லூயி	ludwik
லூயி	louis
லூயி	ludwika
லூயி	louie
தெரியாத	nieznany
தெரியாத	nieznana
தெரியாத	nieznane
வேண்டுகோள்	zapytanie
வேண்டுகோள்	prośba
வேண்டுகோள்	żądanie
வேண்டுகோள்	wniosek
அணிந்து	noszenia
அணிந்து	noszenie
கேட்ட	słyszałem
அபிவிருத்தி	rozwój
அபிவிருத்தி	rozwoju
அபிவிருத்தி	opracowywanie
அபிவிருத்தி	opracowanie
இடைக்கால	średniowieczne
இடைக்கால	średniowiecza
பாதுகாக்க	chronić
பாதுகாக்க	chroń
பார்வையாளர்கள்	odbiorcy
பார்வையாளர்கள்	publiczność
பார்வையாளர்கள்	odbiorców
பார்வையாளர்கள்	widzowie
பார்வையாளர்கள்	widzów
கண்காணிப்பு	monitorowania
கண்காணிப்பு	monitorowanie
கண்காணிப்பு	śledzenie
கண்காணிப்பு	monitoring
கண்காணிப்பு	monitorowanie
சக்கரம்	koło
சக்கரம்	koła
கோடுகள்	linii
கோடுகள்	linijki
கோடுகள்	linie
கோடுகள்	linger
அனுமதிக்கிறது	pozwala
அனுமதிக்கிறது	umożliwia
புராண	upamiętnienia
புராண	epic
எப்பொழுதும்	zawsze
சிங்கம்	lwa
சிங்கம்	lew
வேல்ஸ்	walii
புறநகர்	podmiejskich
புறநகர்	przedmieścia
வழிகள்	kierunki
வழிகள்	sposoby
யானைகள்	słoni
யானைகள்	słonie
பாலிவுட்	bollywood
உறுதியாக	stanowczo
உறுதியாக	silnie
ஜாக்	jacka
ஜாக்	jacku
ஜாக்	jacek
ஜாக்	jack
ஜாக்	zack
ஜாக்	zacka
கண்டம்	kontynent
பாதுகாப்பான	sejf
பாதுகாப்பான	bezpieczne
பாதுகாப்பான	bezpieczny
பாதுகாப்பான	bezpieczna
பாதுகாப்பான	bezpieczne
பாதுகாப்பான	bezpieczny
பாதுகாப்பான	zabezpieczyć
கட்டம்	sieć
கட்டம்	siatka
கட்டம்	siatki
வாதம்	kłótnia
வாதம்	argument
வாதம்	argumenty
அவதாரம்	avatar
போதே	podczas
தேயிலை	herbaty
தேயிலை	herbatka
தேயிலை	herbata
அண்ணன்	annan
படைப்பு	tworzenie
படைப்பு	tworzenia
படைப்பு	utworzenie
படைப்பு	stworzenie
படைப்பு	kreatywny
படைப்பு	kreatywność
படைப்பு	creative
துணி	włókiennicze
துணி	włókienniczych
துணி	tkanina
துணி	tkaniny
துணி	tkanina
துணி	tkaniny
அவனுக்கு	go
படப்பிடிப்பு	strzela
படப்பிடிப்பு	strzelanina
படப்பிடிப்பு	strzelać
படப்பிடிப்பு	strzelanie
சனி	soboty
சனி	sobotę
சனி	sobota
சனி	siedział
சனி	usiadł
சனி	sat
மூங்கில்	bambusa
விடை	odpowiedz
விடை	odpowiedź
தேவைகளை	potrzebuje
தேவைகளை	potrzeby
தேவைகளை	potrzeb
சார்ல்ஸ்	karol
சார்ல்ஸ்	charles
சார்ல்ஸ்	karola
நியாயமான	uzasadnione
நியாயமான	rozsądne
நியாயமான	rozsądny
நியாயமான	rozsądna
உதவியது	pomogły
உதவியது	pomogło
உதவியது	pomógł
எட்வர்ட்	edwarda
எட்வர்ட்	edward
எட்வர்ட்	edwardzie
ஏதோ	coś
ராஜீவ்	rajeev
ராஜீவ்	rajiv
பிரீமியர்	premierę
பிரீமியர்	premiera
பிரீமியர்	premiery
பிரீமியர்	premier
பிரீமியர்	premiera
பிரீமியர்	premierze
களஞ்சியம்	silos
இடைநிலை	pośrednie
இடைநிலை	pośredni
இடைநிலை	pośrednia
கேள்விகள்	pytania
கேள்விகள்	pytań
நல	dobrostan
நல	dobrobyt
விளையாட்டரங்கம்	stadion
விளையாட்டரங்கம்	stadium
எல்லைகள்	granice
எல்லைகள்	granic
எல்லைகள்	granice
எல்லைகள்	limity
எல்லைகள்	ograniczenia
கதிர்வீச்சு	promieniowanie
கதிர்வீச்சு	promieniowania
அழைக்கப்பட்டார்	zaproszono
அழைக்கப்பட்டார்	zaproszone
அழைக்கப்பட்டார்	zaproszeni
அழைக்கப்பட்டார்	zaproszony
டோனி	tony
பனை	dłoni
பனை	palm
பனை	dłoń
சூறாவளி	cyklon
சூறாவளி	tajfun
சூறாவளி	huragan
பிரகாஷ்	prakash
ஆனந்த்	anand
பெருங்கோவில்	katedra
நிலங்கள்	ziemie
பெல்	bel
பெல்	dzwonek
பெல்	dzwon
பெல்	bell
நிழல்	cieni
நிழல்	cienie
நிழல்	cień
நிழல்	cieniowanie
நிழல்	cieniu
நிழல்	cienia
நிழல்	shadow
நிழல்	cień
நிழல்	odcień
நிழல்	cienia
நிழல்	cieniu
நிழல்	cień
நாடார்	nadar
விருத்தி	rozwój
விருத்தி	rozwoju
விருத்தி	opracowywanie
விருத்தி	opracowanie
இதயம்	heart
இதயம்	serce
இதயம்	serca
விமர்சனங்கள்	recenzje
விமர்சனங்கள்	przeglądy
விமர்சனங்கள்	recenzji
விமர்சனங்கள்	opinie
விமர்சனங்கள்	krytyka
விமர்சனங்கள்	krytyki
விமர்சனங்கள்	krytykę
எங்கு	gdzie
இணைக்க	połączenie
திட்டமிடல்	planowania
திட்டமிடல்	planowanie
தொகுத்தல்	montaż
தொகுத்தல்	edycji
தொகுத்தல்	edycja
தொகுத்தல்	ugrupowania
வரவேற்பு	zapraszamy
வரவேற்பு	witam
வரவேற்பு	witaj
வரவேற்பு	zapraszam
வரவேற்பு	witamy
வரவேற்பு	recepcji
வரவேற்பு	odbiór
வரவேற்பு	recepcja
இராமன்	raman
மைக்	mike
மைக்	mika
பவர்	moc
பவர்	władza
பவர்	siła
பவர்	zasilanie
பவர்	power
தரை	piętrze
தரை	piętro
தரை	podłoga
தரை	ziemi
தரை	grunt
தரை	mielone
தரை	podłoże
இளவரசி	księżniczki
இளவரசி	królewna
இளவரசி	księżniczka
டெல்	tel
டெல்	dell
டெல்	della
கணவன்	mąż
கணவன்	mężu
கணவன்	maz
தேவன்	bóg
தேவன்	boże
டத்தோ	dato
வாக்கெடுப்பு	ankieta
வாக்கெடுப்பு	ankiety
வாக்கெடுப்பு	ankietę
வாக்கெடுப்பு	sondaże
கோட்டைகள்	forty
உலோகங்கள்	metale
படுகொலைகள்	masakra
படுகொலைகள்	zbrodnia
யுனெஸ்கோ	unesco
சுவை	smak
சுவை	gust
சுவை	smaku
சுவை	smak
எரிக்	eryk
எரிக்	eric
பீடம்	ołtarz
பீடம்	ołtarzu
பீடம்	ołtarza
சேரும்	milan
சேரும்	mediolan
சேரும்	przeznaczenie
வெளிப்பாடு	wyrażenia
வெளிப்பாடு	wypowiedzi
வெளிப்பாடு	wyrażenie
வெள்ளம்	powodzi
வெள்ளம்	powódź
வெள்ளம்	powodzie
வெள்ளம்	powodzi
வெள்ளம்	powódź
வெள்ளம்	powodzie
வெள்ளம்	powodzi
வெள்ளம்	powódź
கல்லறை	grobie
கல்லறை	nagrobek
கல்லறை	grób
கல்லறை	grobowiec
கல்லறை	cmentarzu
கல்லறை	cmentarz
கல்லறை	grobie
கல்லறை	grób
கல்லறை	grobu
அத்தியாயம்	rozdział
அத்தியாயம்	odcinek
அத்தியாயம்	epizod
இணைந்தது	połączone
இணைந்தது	dołączyła
இணைந்தது	dołączył
இணைந்தது	dołączenie
பாட	sing
பாட	śpiewaj
மர	drewniany
மர	drewniana
மர	drewniane
மீதமுள்ள	pozostało
மீதமுள்ள	pozostały
மீதமுள்ள	pozostała
கோள்கள்	planet
கோள்கள்	planety
ஆவணம்	doc
ஆவணம்	dokumenty
ஆவணம்	dokument
ஆவணம்	dokumentu
பேருந்துகள்	autobusy
ஏற்படுகின்றன	skurcz
ஏற்படுகின்றன	skurcze
மாதா	mata
இணைக்கப்பட்டது	podłączone
இணைக்கப்பட்டது	powiązane
இணைக்கப்பட்டது	połączony
இணைக்கப்பட்டது	połączone
இணைக்கப்பட்டது	związane
இணைக்கப்பட்டது	połączone
இணைக்கப்பட்டது	powiązane
ராப்	rob
ராப்	roba
கூட்டல்	dodawanie
கூட்டல்	dodanie
கூட்டல்	sum
கூட்டல்	sumę
கூட்டல்	sumy
கூட்டல்	kwota
கூட்டல்	suma
நினைவில்	zapamiętaj
நினைவில்	pamiętaj
கேட்கும்	pyta
கேட்கும்	prosi
முடிச்சு	węzeł
முடிச்சு	węzła
முடிச்சு	węzeł
கென்ட்	kenta
கென்ட்	kent
தடம்	ścieżka
தடம்	utwór
தடம்	tor
தடம்	toru
நடத்தியது	przeprowadzone
நடத்தியது	prowadzone
நடத்தியது	przeprowadzona
நடத்தியது	przeprowadzony
நடத்தியது	prowadzona
நீதிமன்றங்கள்	sądy
ரப்பர்	guma
ரப்பர்	gumy
மகனும்	synu
மகனும்	syn
மக்களாட்சி	demokracji
மக்களாட்சி	demokracja
பூங்காக்கள்	parki
ரோஜா	rose
ரோஜா	róża
ரோஜா	roja
புகை	palenie
புகை	dym
புகை	palenie
புகை	pal
சைவம்	wegetariańskie
நிலா	księżyca
நிலா	moon
நிலா	księżycu
நிலா	księżyc
சதவிகிதம்	procent
சதவிகிதம்	odsetek
சதவிகிதம்	procent
பெனடிக்ட்	benedict
நீச்சல்	pływać
நீச்சல்	pływania
நீச்சல்	pływanie
ராதா	radha
பாடகி	singer
பாடகி	piosenkarz
பாடகி	wokalista
பாடகி	piosenkarka
சடங்குகள்	rytuały
சடங்குகள்	ceremonii
கிறிஸ்து	chryste
கிறிஸ்து	chrystus
யுனைடெட்	zjednoczone
யுனைடெட்	united
யுனைடெட்	zjednoczona
யுனைடெட்	zjednoczeni
யுனைடெட்	zjednoczonych
காலணி	buty
காலணி	butów
காலணி	obuwie
பதினான்கு	czternaście
சேர்க்கை	union
சேர்க்கை	związek
சேர்க்கை	unia
சேர்க்கை	unii
சேர்க்கை	wstęp
சேர்க்கை	dopuszczenie
சேர்க்கை	combo
சேர்க்கை	kombinacja
எழுச்சி	powstań
செயற்பாடு	aktywność
செயற்பாடு	działalności
செயற்பாடு	czynność
செயற்பாடு	działalność
செயற்பாடு	aktywności
விளையாடி	odtwarzanie
விளையாடி	granie
விளையாடி	gra
சுங்கை	sungai
படித்த	czytaj
படித்த	czytać
படித்த	przeczytaj
படித்த	wykształcony
மாறிலி	stałe
மாறிலி	stały
மாறிலி	stałej
மாறிலி	stała
கைப்பற்றிய	złapany
கைப்பற்றிய	złapana
கைப்பற்றிய	złapani
கைப்பற்றிய	schwytany
ஒதுக்கீடு	atrybucji
ஒதுக்கீடு	przypisanie
ஒதுக்கீடு	przydzielenie
ஒதுக்கீடு	przydział
ஒதுக்கீடு	przydziały
ஒதுக்கீடு	przydziału
பாபா	baba
பாபா	babę
கிளிநொச்சி	papuga
வாழை	bananów
வாழை	banan
வாழை	banana
வாழை	banany
குழுவை	grupie
குழுவை	grupy
குழுவை	grupa
அங்குலம்	centymetry
அங்குலம்	cale
அங்குலம்	cali
அங்குலம்	cal
பேசி	telefony
பேசி	telefonicznie
பேசி	telefon
இறைச்சி	mięsa
இறைச்சி	mięso
ஏரிகள்	jezior
ஏரிகள்	jeziora
தற்காலிகமாக	chwilowo
தற்காலிகமாக	tymczasowo
தற்காலிகமாக	czasowo
அணுகுமுறை	podejście
அணுகுமுறை	podejścia
காரணி	czynnik
காரணி	współczynnik
நிலவு	księżyca
நிலவு	moon
நிலவு	księżycu
நிலவு	księżyc
உட்புற	wnętrze
உட்புற	wnętrz
உட்புற	wnętrza
உட்புற	wewnętrzne
உலோகம்	metale
உலோகம்	metalowe
உலோகம்	metalowy
உலோகம்	metal
உலோகம்	metale
அறிமுக	debiut
விதை	nasion
விதை	nasienie
விதை	ziarno
விதை	nasiona
விதை	ziarna
விதை	nasion
விதை	nasiona
ஊடகம்	nośnik
ஊடகம்	media
ஊடகம்	mediów
ஊடகம்	nośniki
மெக்சிகோ	meksyk
அமெரிக்கர்	amerykańska
அமெரிக்கர்	american
அமெரிக்கர்	amerykański
அமெரிக்கர்	amerykańskie
அமெரிக்கர்	amerykanin
அமெரிக்கர்	amerykanie
அமெரிக்கர்	amerykanów
இப்னு	ibn
அறிக்கைகள்	raporty
அறிக்கைகள்	sprawozdania
அறிக்கைகள்	zgłoszenia
அறிக்கைகள்	raportów
வெற்றியை	sukces
வெற்றியை	sukcesu
வெற்றியை	sukcesów
வெற்றியை	sukcesy
வெற்றியை	powodzenie
நாளிதழ்	gazety
நாளிதழ்	gazeta
நாளிதழ்	gazetę
ஹாலிவுட்	hollywood
மெல்ல	powoli
பிறந்தது	urodzony
பிறந்தது	urodzona
பிறந்தது	urodzone
பதினாறு	szesnaście
பதினாறு	sixteen
சகோதரன்	bracie
சகோதரன்	brat
கடை	zakupy
கடை	sklep
கடை	sklepie
கடை	sklep
கடை	store
தெளிவு	czysto
தெளிவு	przejrzystość
தெளிவு	jasności
தெளிவு	jasność
கணினிகள்	komputery
கணினிகள்	komputerów
வேர்	korzenie
வேர்	korzeń
வேர்	root
வேர்	pierwiastek
பிரான்சிஸ்	franciszka
பிரான்சிஸ்	francis
பிரான்சிஸ்	franciszek
வெளியீடுகள்	wydania
வெளியீடுகள்	uwalnia
ஊழியர்கள்	personelu
ஊழியர்கள்	personel
ஊழியர்கள்	pracownicy
ஊழியர்கள்	kadra
ஊழியர்கள்	kadry
சக்கர	koło
சக்கர	koła
வாட்	watt
வாட்	wat
சுவிஸ்	szwajcarski
சுவிஸ்	szwajcarską
சுவிஸ்	szwajcaria
பேட்மேன்	batman
பேட்மேன்	batmana
மூடிய	zamknięty
மூடிய	nieczynne
மூடிய	zamknięte
மூடிய	zamknięta
ஆட்டோ	auto
ஆட்டோ	automatyczne
ஆட்டோ	automatycznie
வெளியேறும்	wyjście
வெளியேறும்	wyjazd
வெளியேறும்	wyjścia
ஸ்டீபன்	stephen
ஸ்டீபன்	stefan
ஸ்டீபன்	stephena
ஸ்டீபன்	stefana
ஸ்டீபன்	stefan
ஸ்டீபன்	stefanie
ஜான்சன்	johnsona
ஜான்சன்	johnson
கட்டுமான	konstrukcja
கட்டுமான	budowa
கட்டுமான	budownictwo
போஸ்	bose
ஒன்பதாவது	dziewięciu
ஒன்பதாவது	nine
ஒன்பதாவது	dziewięć
ஒன்பதாவது	dziewiąty
ஒன்பதாவது	ninth
ஒன்பதாவது	dziewiąta
டெய்லர்	taylora
டெய்லர்	taylor
புனைவு	fikcja
புனைவு	fiction
கன்னி	panny
கன்னி	panna
மரபுகள்	tradycja
மரபுகள்	tradycji
மரபுகள்	tradycje
நடுவர்	sędzia
நெறிமுறைகள்	kryterium
நெறிமுறைகள்	kryteria
டாட்டா	tata
விவசாயிகள்	rolników
விவசாயிகள்	farmerzy
விவசாயிகள்	rolnicy
சாதனம்	urządzenia
சாதனம்	wyrób
சாதனம்	urządzenie
மின்னணுவியல்	elektronika
மேற்கோள்கள்	satelitarne
மேற்கோள்கள்	satelita
மேற்கோள்கள்	satelitarnej
மேற்கோள்கள்	satelitarna
மேற்கோள்கள்	satelity
மேற்கோள்கள்	cytaty
மேற்கோள்கள்	przykładów
மேற்கோள்கள்	przykłady
மேற்கோள்கள்	cytaty
மேற்கோள்கள்	notowań
மேற்கோள்கள்	notowania
வெளிப்படையாக	jawnie
வெளிப்படையாக	najwidoczniej
வெளிப்படையாக	najwyraźniej
வெளிப்படையாக	widocznie
பாக்	pak
தெருவில்	street
தெருவில்	ulica
தெருவில்	ulicy
உயிருடன்	żywe
உயிருடன்	żywy
உயிருடன்	żyje
உயிருடன்	żywa
பெண்ணை	dziewczyna
பெண்ணை	dziewczyny
பெண்ணை	dziewczynka
பெண்ணை	dziewczyno
ஓடி	przepływu
ஓடி	przepływy
ஓடி	przepływ
ஸ்மித்	smitha
ஸ்மித்	smith
மேஜர்	major
ஊட்டச்சத்து	żywieniowe
ஊட்டச்சத்து	odżywiania
ஊட்டச்சத்து	żywieniu
தண்டு	sznurek
தண்டு	kręgowy
தண்டு	sznur
தண்டு	macierzystych
அறைகள்	pokoje
எண்ணை	numer
எண்ணை	liczba
இருவருக்கும்	obydwa
இருவருக்கும்	oboje
இருவருக்கும்	obie
இருவருக்கும்	oba
இன்றளவும்	tka
பிரான்சிய	académie
உரிமையாளர்	właścicielka
உரிமையாளர்	właściciela
உரிமையாளர்	właściciel
சேதம்	zniszczenia
சேதம்	uszkodzenie
சேதம்	szkody
சேதம்	uszkodzenia
கவுண்டர்	licznik
விரும்பிய	preferowany
விரும்பிய	wolała
விரும்பிய	wolał
விரும்பிய	preferuje
புக்	buk
ஜோடி	pary
ஜோடி	para
ஜோடி	para
மந்திரம்	mantra
தயாரிப்பாளர்கள்	producenci
தயாரிப்பாளர்கள்	producentów
தயாரிப்பாளர்கள்	producentom
தா	tha
ரகுமான்	rahman
அவசர	nagłe
அவசர	awaryjne
ஜானகி	janki
கரை	granice
கரை	granicy
கரை	granica
கரை	granicę
நாயகன்	bohatera
நாயகன்	hero
நாயகன்	bohater
நாயகன்	bohaterze
நாயகன்	mężczyzna
நாயகன்	człowiek
நாயகன்	man
காப்பகம்	archiwa
காப்பகம்	archiwum
அடர்ந்த	gęste
கூத்து	hoa
படைத்த	utworzona
படைத்த	utworzony
படைத்த	utworzono
படைத்த	stworzył
படைத்த	utworzone
அருங்காட்சியகங்கள்	muzea
சிவா	shiva
குடி	pije
குடி	picie
குடி	piła
குடி	pić
குடி	pić
குடி	napój
வாழ்த்துக்கள்	gratuluję
வாழ்த்துக்கள்	gratuluje
வாழ்த்துக்கள்	gratulacje
வாழ்த்துக்கள்	pozdrawiam
வாழ்த்துக்கள்	pozdrowienia
வாழ்த்துக்கள்	gratulacje
பாடலாசிரியர்	kompozytor
பாடலாசிரியர்	edytor
இனிய	zadowolona
இனிய	szczęśliwi
இனிய	wszystkiego
இனிய	szczęśliwa
இனிய	szczęśliwy
இனிய	zadowolony
குளோரின்	chloru
பெல்ஜியம்	belgii
பெல்ஜியம்	belgia
மெட்ரிக்	miara
மெட்ரிக்	wskaźnik
மெட்ரிக்	metrycznych
துருக்கிய	turecka
துருக்கிய	tureckie
துருக்கிய	turecki
நெப்போலியன்	napoleon
ஆயுதம்	broń
ஆயுதம்	uzbrojenie
ஆயுதம்	broni
ஆயுதம்	bronie
ஆயுதம்	broń
ஆயுதம்	bron
ஆயுதம்	amunicja
ஆயுதம்	amunicję
ஆயுதம்	amunicji
தங்களுக்கு	same
மசூதி	meczetu
மசூதி	meczet
வழிகாட்டி	czarodzieja
வழிகாட்டி	czarodziej
வழிகாட்டி	asystent
வழிகாட்டி	czarnoksiężnik
வழிகாட்டி	przewodniku
வழிகாட்டி	poradnik
வழிகாட்டி	przewodnikiem
வழிகாட்டி	przewodnika
வழிகாட்டி	przewodnik
குடியேற்றம்	imigracji
குடியேற்றம்	imigracja
பிலிப்	phillip
பிலிப்	phillipa
பிலிப்	filip
பிலிப்	filipa
பிலிப்	philip
பிலிப்	filip
பர்மா	birmie
பர்மா	birmy
பாபு	babu
நெருக்கமான	intymne
தேவையற்ற	niechcianych
தேவையற்ற	niepożądane
தேவையற்ற	zbędny
தேவையற்ற	niepotrzebny
தேவையற்ற	zbędne
தேவையற்ற	niepotrzebne
திறனாய்வு	krytyka
திறனாய்வு	krytyki
திறனாய்வு	krytykę
தீர்க்க	rozwiązać
சேர்க்கும்	doda
சேர்க்கும்	dodaje
பலகை	pokładzie
பலகை	zarząd
பலகை	wyżywienie
பலகை	deska
பலகை	tablica
தணிக்கை	cenzury
வளைவு	krzywa
வளைவு	krzywej
வளைவு	krzywą
வளைவு	krzywizny
யூதர்கள்	żydów
யூதர்கள்	żydzi
வளைகுடா	zatoka
வளைகுடா	zatoce
வளைகுடா	zatoka
வளைகுடா	zatoki
வளைகுடா	bay
உகந்த	optymalne
மெய்நிகர்	wirtualny
மெய்நிகர்	wirtualna
மெய்நிகர்	wirtualne
கிரிக்	crick
மோதல்	zderzenie
மோதல்	zderzenia
மோதல்	kolizji
உள்ளீடு	aktualności
உள்ளீடு	pasza
உள்ளீடு	paszy
உள்ளீடு	pasz
உள்ளீடு	wjazd
உள்ளீடு	wejście
உள்ளீடு	wpis
உள்ளீடு	wejściowe
உள்ளீடு	wkład
உள்ளீடு	wejście
தெய்வங்கள்	bogowie
தெய்வங்கள்	bogów
ஊதா	purpurowe
ஊதா	fioletowy
ஊதா	purpurowy
ஊதா	fioletowe
ஊதா	fioletowy
ஊதா	fioletowe
ஊதா	violet
புயல்	cyklon
புயல்	burze
புயல்	burza
புயல்	storm
புயல்	sztorm
நினைத்து	myślenia
நினைத்து	myśleć
நினைத்து	myślenie
நினைத்து	myśli
அக்கறை	troska
அக்கறை	troskę
கூறு	modułu
கூறு	moduł
கூடைப்பந்து	koszykówki
கூடைப்பந்து	kosza
கூடைப்பந்து	koszykówka
கூடைப்பந்து	koszykówkę
