در	drzwi
واحد	jednostka
واحد	jednostki
واحد	unit
چندین	dziesiątki
چندین	tuzin
چندین	kilkadziesiąt
چندین	kilkanaście
چندین	kilka
چندین	kilku
چندین	wielokrotne
چندین	wiele
چندین	wielu
اندازه	wielkości
اندازه	rozmiary
اندازه	wielkość
اندازه	rozmiary
اندازه	rozmiar
خیابان	street
خیابان	ulica
خیابان	ulicy
خیابان	ulice
خیابان	ulic
عالی	idealna
عالی	idealne
عالی	idealnie
عالی	idealny
عالی	świetne
عالی	świetnie
عالی	super
عالی	wspaniale
عالی	cudowne
عالی	cudowny
عالی	cudowna
عالی	cudownie
عالی	super
عالی	rewelacja
عالی	doskonała
عالی	doskonale
نگاره	obrazek
نگاره	obraz
نگاره	wizerunek
نگاره	grafiki
نگاره	graficzny
نگاره	grafika
نگاره	graficzne
هدف	bramka
هدف	gol
هدف	cel
هدف	docelowe
هدف	cel
هدف	target
هنرپیشه	aktora
هنرپیشه	aktor
قهرمانی	mistrzostwa
قهرمانی	championship
قهرمانی	mistrzostw
قهرمانی	mistrzostwo
دستگاه	urządzenia
دستگاه	wyrób
دستگاه	urządzenie
دستگاه	machine
دستگاه	automat
دستگاه	maszyny
دستگاه	maszyna
طرح	rysunek
طرح	skecz
طرح	szkic
طرح	projekt
طرح	konstrukcja
طرح	projektowanie
طرح	design
میرزا	mirza
پنج	pięciu
پنج	pięć
برد	win
برد	wygrana
برد	wygraj
برد	wygrać
تئاتر	teatrze
تئاتر	teatr
تئاتر	teatr
تئاتر	teatru
پل	most
پل	mostek
پل	bridge
پل	pawel
پل	paweł
ترابری	przewóz
ترابری	transportu
ترابری	transportowe
ترابری	transport
داخل	wewnątrz
ابتدا	pierwszy
ابتدا	pierwsze
ابتدا	najpierw
ابتدا	pierwsza
ارتباط	komunikat
ارتباط	komunikacja
ارتباط	komunikacji
ارتباط	związku
ارتباط	podłączenie
ارتباط	powiązanie
ارتباط	połączenie
ارتباط	połączenia
ارتباط	kontakt
ارتباط	kontakty
ارتباط	relacje
ارتباط	relacja
پخش	graj
پخش	zagraj
پخش	play
پخش	transmisje
پخش	transmisja
پخش	nadawanie
پخش	transmisji
پخش	odtwarzanie
پخش	granie
پخش	gra
امام	imam
مطلق	absolutna
مطلق	bezwzględna
مطلق	absolutny
مطلق	bezwzględne
اراضی	ziemie
مشکل	problem
مشکل	kłopot
مشکل	kłopoty
مشکل	problemy
نفت	oleje
نفت	oleju
نفت	olej
نفت	oliwa
نفت	naftowa
شرایط	warunki
شرایط	terminy
شرایط	okoliczności
شرایط	okoliczność
شرایط	warunki
شرایط	warunek
شرایط	stan
شرایط	okoliczności
قاجار	kadżar
کارگردان	dyrektor
کارگردان	dyrektora
کارگردان	reżyser
دانشکده	studia
دانشکده	uczelnia
دانشکده	college
دانشکده	kolegium
دختر	dziewczyna
دختر	dziewczyny
دختر	dziewczynka
دختر	dziewczyno
دختر	córka
دختر	córeczka
نور	light
نور	światło
نور	światła
نور	lekka
نور	lekki
نور	nur
نور	noor
اجرای	realizacja
اجرای	egzekucja
اجرای	wykonanie
یونان	grecki
یونان	grecka
یونان	grecja
یونان	greckie
لازم	potrzebny
لازم	potrzebna
لازم	potrzebne
لازم	wymagana
لازم	wymagane
لازم	wymagany
لازم	niezbędny
لازم	konieczny
لازم	konieczna
لازم	niezbędne
لازم	konieczne
سازی	instrumentalny
سازی	eskalacji
مرتبط	powiązany
مرتبط	związany
مرتبط	powiązane
مرتبط	związane
مرتبط	powiązany
مرتبط	powiązanych
مرتبط	powiązane
مرتبط	pokrewne
مرتبط	łączące
مرتبط	łączenie
شکست	porażki
شکست	porażka
شکست	niepowodzenie
شکست	niewydolność
شکست	awaria
شکست	porażki
شکست	klęska
شکست	przegrana
شکست	pokonać
شکست	porażka
رشد	rosnące
رشد	rośnie
رشد	rosnący
رشد	uprawa
رشد	uprawy
رشد	rozwój
رشد	wzrostu
رشد	wzrost
رشد	rosną
رشد	rosnąć
گزارش	zgłoś
گزارش	raport
گزارش	sprawozdanie
گزارش	zgłoszenie
پرداخت	płacić
پرداخت	płacenie
پرداخت	płaci
پرداخت	zapłacić
پرداخت	wypłata
پرداخت	zapłata
پرداخت	płatności
پرداخت	płatność
پرداخت	płatny
پرداخت	zapłacił
پرداخت	płatne
هلند	niderlandy
هلند	holandii
هلند	holandia
هلند	holandii
هلند	holland
هلند	holandia
هلند	dutch
هلند	holenderskie
هلند	holenderski
مالی	molly
مالی	finansowe
مالی	financial
مالی	finansowy
مالی	finansowych
مالی	finansowa
مالی	finansowania
مالی	finansowanie
مالی	finanse
مالی	mali
زیاد	much
زیاد	wiele
زیاد	dużo
اضافه	dodatkowa
اضافه	ekstra
اضافه	dodatkowe
اضافه	dodatkowy
اضافه	extra
ورزشگاه	siłowni
ورزشگاه	gym
ورزشگاه	siłownia
ورزشگاه	estadio
ورزشگاه	stadion
ورزشگاه	stadium
درون	wewnątrz
جنسی	seksualna
جنسی	seksualny
جنسی	seksualne
جنسی	seksualnie
جنسی	płci
جنسی	płeć
جنسی	seksu
جنسی	seks
جنسی	sex
امور	romanse
امور	spraw
امور	romans
امور	afera
تأسیس	ustanowienie
تأسیس	ustanawianie
تأسیس	ustanawiające
مهدی	mahdi
مهدی	mehdi
شعر	wiersz
شعر	poezji
شعر	poezja
شعر	wiersze
شعر	teksty
شعر	wierszy
شعر	wiersze
شرح	wyjaśnienie
شرح	wyjaśnienia
شرح	wyszczególnieniem
شرح	opis
فناوری	tech
فناوری	technologia
فناوری	technologii
فناوری	technologie
فناوری	technika
ترتیب	ułożone
ترتیب	porządek
ترتیب	zamówienie
ترتیب	kolejność
ترتیب	zorganizować
مادر	mama
مادر	mamusia
مادر	mamo
مادر	matko
مادر	matka
کرمان	kerman
خانوار	domowych
وضعیت	status
وضعیت	statusu
وضعیت	sytuacje
وضعیت	sytuacji
وضعیت	sytuacja
وضعیت	stan
وضعیت	state
وضعیت	państwo
نمونه	przykładowe
نمونه	próbka
نمونه	próbki
نمونه	próba
نمونه	instancji
نمونه	okazy
نمونه	okaz
نمونه	przykładowy
نمونه	przykładowe
نمونه	przykład
نامزد	narzeczonego
نامزد	narzeczony
نامزد	zaręczony
نامزد	zaręczona
نامزد	zaręczyny
نامزد	kandydata
نامزد	kandydaci
نامزد	kandydat
لیتر	litra
لیتر	litr
لیتر	miot
لیتر	litra
لیتر	litr
لیتر	litry
لیتر	litrów
لاتین	łacińskiej
لاتین	latino
مثال	instancji
مثال	przykładowy
مثال	przykładowe
مثال	przykład
سوئد	szwecji
سوئد	szwecja
مدل	wzór
مدل	model
مدل	modelka
متری	metry
متری	metrów
متری	liczniki
دوستان	przyjaciele
دوستان	przyjaciółki
دوستان	znajomi
دوستان	znajomych
دوستان	przyjaciół
مسیر	ścieżki
مسیر	ścieżkę
مسیر	ścieżka
مسیر	drogę
مسیر	drodze
مسیر	szlak
مسیر	trasy
مسیر	trasa
مسیر	trajektorii
دسته	kategoria
دسته	kategorii
دسته	banda
دسته	bunch
دسته	partia
دسته	partii
دانش	wiedzy
دانش	wiedza
دانش	znajomość
دانش	wiedzę
ترانه	piosenka
ترانه	piosenki
ترانه	utwór
ترانه	pieśń
ترانه	song
کشته	zabici
کشته	zabił
کشته	zabita
کشته	zabity
چرا	dlaczego
پایگاه	baza
پایگاه	podstawa
پایگاه	base
پایگاه	bazy
پایگاه	placówka
مکان	miejsce
مکان	lokalizacja
مکان	położenie
فکر	myślenia
فکر	myśleć
فکر	myślenie
فکر	myśli
فکر	pomyśl
فکر	myśl
اولیه	podstawowy
اولیه	pierwotne
اولیه	podstawowej
اولیه	podstawowe
اولیه	podstawowa
گسترش	rozbudowa
گسترش	rozszerzenie
گسترش	rozbudowa
گسترش	ekspansji
گسترش	rozszerzyć
گسترش	rozwinąć
شناگران	pływacy
عدم	non
عدم	brak
عدد	numer
عدد	liczba
عدد	numery
عدد	cyfry
عدد	liczby
تعریف	definicja
تعریف	definicji
تعریف	definicje
تعریف	komplement
تعریف	określić
نو	nowości
نو	nowe
نو	nowość
نو	nowy
نو	nowa
خدمات	usługi
خدمات	usług
خدمات	usługi
خدمات	służba
خدمات	obsługa
خدمات	serwis
همسر	małżonek
همسر	mąż
همسر	mężu
همسر	maz
همسر	żona
فرزند	potomstwa
فرزند	potomek
فرزند	potomstwo
فرزند	dziecko
فرزند	child
پهلوی	pahlawi
مصرف	konsumpcja
مصرف	zużycie
مصرف	spożycie
مصرف	konsumpcji
لهستان	poland
لهستان	polsce
لهستان	polski
لهستان	polska
تقسیم	podział
تقسیم	wydział
تقسیم	dywizji
تقسیم	podzielona
تقسیم	dzielone
تقسیم	podzielone
تقسیم	podzielony
تقسیم	podziel
تقسیم	podzielić
تقسیم	dziel
روزنامه	gazety
روزنامه	gazeta
روزنامه	gazetę
تن	tuńczyk
تن	tonę
تن	tona
تن	ton
تن	ton
تن	tan
اتحاد	union
اتحاد	związek
اتحاد	unia
اتحاد	unii
اتحاد	jedności
اتحاد	jedność
اتحاد	zjednoczenie
اتحاد	sojusz
اتحاد	sojuszu
اتحاد	przymierze
اتحاد	solidarność
اتحاد	solidarności
نظریه	teorie
نظریه	teorii
نظریه	teoria
نظریه	teorie
نظریه	teorii
خاک	kurzu
خاک	pył
خاک	kurz
خاک	glebie
خاک	gleba
خاک	gleby
خاک	ziemia
خاک	brud
مخالف	przeciwnych
مخالف	opozycja
مخالف	opozycji
مخالف	sprzeciw
مخالف	naprzeciw
مخالف	przeciwieństwo
مخالف	naprzeciwko
میله	bar
محسوب	zaliczony
کلیسای	kaplica
کلیسای	kaplicy
کلیسای	kościoła
کلیسای	kościół
کلیسای	church
کشاورزی	rolniczy
کشاورزی	rolnicze
کشاورزی	rolnych
کشاورزی	rolnictwo
کشاورزی	hodowla
کشاورزی	rolnictwo
کشاورزی	rolnictwa
کشاورزی	rolnictwo
آباد	odwiedziny
آباد	wizyta
آباد	wizyty
آباد	abad
دوباره	ponownie
دوباره	znowu
مشهور	sławne
مشهور	znana
مشهور	znany
مشهور	sławny
مشهور	sławna
بعدی	następnym
بعدی	następny
بعدی	następna
بعدی	następne
مستقل	niezależny
مستقل	niezależnych
مستقل	niezależni
مستقل	niezależna
مستقل	niezależne
مستقل	niezależnie
قدیمی	vintage
قدیمی	rocznik
قدیمی	stare
قدیمی	stary
قدیمی	old
قدیمی	stara
شب	nocy
شب	wieczory
شب	noce
شب	nocy
شب	nocny
شب	night
شب	noc
ویدئویی	video
ویدئویی	wideo
ویدئویی	film
شیمی	chemia
شیمی	chemii
فروش	sprzedać
فروش	sprzedawanie
فروش	sprzedaży
فروش	sprzedaż
فروش	sprzedaje
فروش	sprzedaży
فروش	sale
فروش	sprzedaż
فروش	wyprzedaż
فروش	sprzedaż
فروش	sprzedaży
بیست	dwadzieścia
رتبه	stopień
رتبه	rangi
جانوران	bestie
جانوران	zwierząt
جانوران	zwierzęta
جانوران	zwierząt
جانوران	zwierzak
جانوران	zwierzęta
جانوران	zwierzę
آیووا	iowa
راک	skała
راک	kamień
راک	skały
راک	rock
پارک	parki
پارک	parka
پارک	park
کاربرد	wykorzystanie
کاربرد	korzystanie
کاربرد	użycie
کاربرد	użytkowanie
کاربرد	podanie
کاربرد	zastosowanie
کاربرد	aplikacja
مناسب	właściwa
مناسب	właściwe
مناسب	odpowiednia
مناسب	odpowiedni
مناسب	odpowiednie
مناسب	stosowne
مناسب	właściwe
مناسب	odpowiednia
مناسب	odpowiedni
مناسب	odpowiednie
مناسب	sprawność
مناسب	fitness
نخست	prime
آزادی	swoboda
آزادی	freedom
آزادی	wolność
آزادی	wolności
آزادی	wolne
آزادی	wolna
آزادی	wolny
آزادی	bezpłatne
آزادی	free
رای	głosujemy
رای	głosowanie
رای	głosuj
رای	głosy
رای	głosów
رای	głosowania
رای	głosowanie
رای	głosuje
رای	głosujemy
رای	głosowania
رای	zagłosowała
رای	głosowałem
رای	zagłosował
رای	rai
اطراف	okolice
اطراف	dookoła
کمدی	komiks
کمدی	comic
کمدی	komedia
کمدی	komedii
موتور	silnik
موتور	silnika
موتور	silniki
موتور	rowerem
موتور	rower
موتور	motor
موتور	motocykl
موتور	silnik
موتور	motor
بسته	pakiet
بسته	wiązka
بسته	zamknięty
بسته	nieczynne
بسته	zamknięte
بسته	zamknięta
بسته	pakiet
بسته	paczka
بسته	pakiety
راست	prawda
راست	prawdziwe
راست	true
فاصله	odległość
فاصله	dystans
فاصله	odległości
فاصله	odstęp
فاصله	przerwa
فاصله	przedział
فاصله	przestrzeni
فاصله	kosmos
فاصله	przestrzeń
سنت	tradycję
سنت	tradycja
سنت	tradycji
سنت	tradycje
سنت	centów
سنت	cent
اغلب	czesto
اغلب	często
فضای	przestrzeni
فضای	kosmos
فضای	przestrzeń
چشم	eyes
چشم	oczy
چشم	oczka
چشم	eye
چشم	oko
مختصات	koordynowanie
مختصات	koordynacja
مختصات	koordynować
مختصات	współrzędnych
مختصات	współrzędne
مختصات	koordynaty
عامل	operacyjny
عامل	operacyjnych
عامل	czynnik
عامل	współczynnik
چهارم	czwarty
چهارم	czwartego
چهارم	czwarte
چهارم	czwarta
متولد	urodzony
متولد	urodzona
متولد	urodzone
قوانین	zasady
قوانین	reguły
قوانین	zasadami
قوانین	prawa
کمتر	mniej
کمتر	mniejsza
کمتر	mniej
صنعتی	przemysłowy
صنعتی	przemysł
صنعتی	przemysłowych
صنعتی	przemysłowe
صنعت	przemysłu
صنعت	branża
صنعت	przemysł
گیاهان	rośliny
گیاهان	roślin
گیاهان	zioła
گیاهان	ziół
کشوری	ojczyzna
کشوری	kraje
کشوری	kraju
کشوری	kraj
کشوری	państwo
آرامگاه	grobie
آرامگاه	nagrobek
آرامگاه	grób
آرامگاه	grobowiec
آرامگاه	mauzoleum
پشت	back
پشت	wstecz
پشت	powrót
سینما	filmy
سینما	kino
سینما	kina
پروژه	projekt
پروژه	project
حمایت	wsparcia
حمایت	wsparcie
حمایت	wspieranie
باغ	ogrodu
باغ	ogród
باغ	ogródek
باغ	ogrodzie
باغ	ogrody
باغ	ogrodów
واژه	słowo
واژه	slowo
واژه	slowa
واژه	słowa
واژه	słów
بدن	body
بدن	ciało
بدن	nadwozia
بدن	ciała
شاید	może
مقدار	kwota
مقدار	ilość
محمود	mahmoud
محمود	mahmud
جرم	przestępstwo
جرم	mass
جرم	masie
جرم	masy
جرم	masa
جرم	msza
جرم	przestępstwo
جرم	przestępczość
جرم	przestępstwa
جرم	zbrodnie
جرم	zbrodni
جرم	zbrodnia
کاری	pracuj
کاری	prace
کاری	pracy
کاری	praca
کاری	roboty
مردان	męskie
مردان	faceci
مردان	men
مردان	mężczyźni
عصر	wieku
عصر	age
عصر	wiek
عصر	wieczór
عصر	wieczorem
عصر	wieczorny
عصر	popołudnie
عصر	popołudnia
سرزمین	ziemie
سرزمین	kraina
سرزمین	land
سرزمین	ląd
سرزمین	grunty
سرزمین	ziemia
موجب	ujawniając
موجب	powoduje
موجب	przyczyny
موجب	przyczyn
سوریه	syria
سوریه	syrii
سوریه	syrii
بزرگترین	największym
بزرگترین	największa
بزرگترین	najwięksi
بزرگترین	największe
بزرگترین	największy
بزرگترین	najwspanialszy
بزرگترین	największe
بزرگترین	największy
نامه	mail
نامه	poczta
نامه	list
نامه	pismo
نامه	litera
موزه	muzeum
موزه	museum
پادشاه	king
پادشاه	króla
پادشاه	kinga
پادشاه	król
عبارت	wyrażenie
عبارت	wyrażenia
عبارت	wypowiedzi
عبارت	wyrażenie
بازگشت	wróć
بازگشت	zwrot
بازگشت	zamian
بازگشت	powrót
بازگشت	zwrócone
بازگشت	zwrócona
بازگشت	wrócił
بازگشت	powrócił
بازگشت	zwrócony
استاندارد	standardowy
استاندارد	standardowa
استاندارد	norma
استاندارد	standardowe
استاندارد	standard
بانک	banks
بانک	banki
بانک	bankami
بانک	banków
بانک	banku
بانک	bankowe
بانک	bank
مکزیک	meksykanie
مکزیک	meksykańskie
مکزیک	meksykański
مکزیک	meksykańska
فلسفه	filozofia
فلسفه	filozofii
دولتی	rządowe
دولتی	rząd
دولتی	rządowy
عملیات	operacji
عملیات	operacje
عملیات	funkcjonowanie
عملیات	operacja
عملیات	działanie
عملیات	operacje
نقل	cytuję
نقل	cytat
ترک	zostaw
ترک	turka
ترک	turk
ترک	türk
ترک	odejście
ترک	odchodzi
ترک	wyjazd
ترک	pozostawienie
ترک	zostawiając
ترک	opuszczenie
نشر	zwolnienie
نشر	uwolnienie
نشر	emisje
نشر	emisja
نشر	wydawnictwo
نشر	publikacja
نشر	wydawnictwa
نشر	publikacje
نشر	publikowania
نشر	publikowanie
سفر	podróż
سفر	podróży
سفر	podróże
سفر	podróż
سفر	podróż
سفر	wyjazd
سفر	trip
سفر	wycieczka
سفر	podróży
سفر	podróżowanie
سفر	podróże
پاریس	paryżu
پاریس	paryż
توصیف	opisz
توصیف	opisać
توصیف	opis
آسفالت	asfalt
معنای	znaczenie
معنای	rozumieniu
رابطه	związki
رابطه	relacje
رابطه	relacje
رابطه	relacja
رابطه	relacje
رابطه	związku
رابطه	relacja
رابطه	stosunki
رابطه	związek
مراسم	ceremonia
مراسم	ceremonii
مراسم	uroczystości
مراسم	uroczystość
دریای	mare
دریای	klacz
دریای	morza
دریای	morze
اتریش	austrii
اتریش	austriackie
اتریش	austrię
اتریش	austria
اتریش	austrii
توان	moc
توان	władza
توان	siła
توان	zasilanie
توان	power
عباس	abbas
پر	par
پر	pełna
پر	full
پر	pełen
پر	pełne
پر	pełny
پر	pióra
پر	piór
پر	per
پر	pióro
پر	piórko
ربات	bot
ربات	robot
ربات	robocie
ربات	robota
دستور	porządek
دستور	zamówienie
دستور	kolejność
دستور	rozkazy
دستور	zamówienia
تیره	dark
تیره	ciemno
تیره	ciemne
تیره	ciemna
تیره	ciemny
دوست	lubił
دوست	polubił
دوست	miłość
دوست	love
دوست	miłości
دوست	kocham
دوست	przyjaciółka
دوست	koleżanka
دوست	znajomy
دوست	przyjaciel
حل	rozwiązać
حل	rozwiązuje
حل	rozwiązywanie
حل	rozwiązany
حل	rozwiązana
حل	rozwiązane
حل	rozwiązać
تصمیم	decyzje
تصمیم	orzeczenie
تصمیم	decyzja
تصمیم	rozstrzygnięcie
تصمیم	decyzji
تصمیم	decyzje
تصمیم	decyzji
تصمیم	zdecydować
تلاش	próbowano
تلاش	usiłowanie
تلاش	wysiłek
تلاش	nakład
تلاش	wysiłki
تلاش	wysiłku
تلاش	usiłowanie
تلاش	próba
هزاره	milenijnych
هزاره	millennium
هزاره	tysiąclecia
دفتر	biura
دفتر	biuro
دفتر	biurowe
دفتر	urząd
ماده	samica
ماده	kobieta
ماده	damskie
ماده	kobiety
ماده	suczka
بدست	pozyskane
بدست	zdobyte
بدست	nabyte
آموزشی	wykształcenie
آموزشی	edukacyjne
آموزشی	edukacyjny
آموزشی	edukacyjnych
آموزشی	edukacja
آموزشی	kształcenie
آموزشی	szkolenia
آموزشی	trening
آموزشی	szkolenie
آموزشی	treningi
بلژیک	belgii
بلژیک	belgia
بلژیک	belgijski
بلژیک	belgijskie
ارزش	warto
ارزش	warte
ارزش	worth
ارزش	warta
اصل	kwoty
اصل	sumy
اصل	kwot
اصل	tyl
اصل	zasada
مربع	plac
مربع	kwadrat
مربع	kwadratowy
مربع	square
مربع	kwadratowe
شریک	partnerzy
شریک	partnerami
شریک	partnerów
شریک	wspólnicy
شریک	partner
شریک	partnerka
شریک	partnerem
شریک	partnera
شریک	wspólnik
تعیین	ocenić
تعیین	oceni
تعیین	określić
مسابقه	wyścig
مسابقه	rasy
مسابقه	race
مسابقه	rasa
مسابقه	wyścig
مسابقه	racing
مسابقه	wyścigi
مسابقه	ściganie
مسابقه	mecz
مسابقه	dopasowanie
مسابقه	rywalizacja
مسابقه	zawody
مسابقه	konkurencja
مسابقه	konkurs
مسابقه	konkurencji
مسابقه	konkursie
مسابقه	konkurs
مسابقه	konkursu
مسابقه	zawody
گرم	gorąco
گرم	hot
گرم	gorące
گرم	gorąca
گرم	gorący
گرم	ciepła
گرم	ciepło
گرم	ciepły
گرم	podgrzewane
پاسخ	odpowiedz
پاسخ	odpowiedź
پاسخ	odpowiedz
پاسخ	odpowiedź
پاسخ	odpowiedź
پاسخ	odpowiedzi
پاسخ	reakcja
پاسخ	reagowanie
ورزشکاران	sportowcy
ورزشکاران	sportowców
درآمد	dochód
درآمد	przychód
درآمد	przychody
درآمد	dochody
درآمد	zyski
درآمد	zarobki
درآمد	zarobków
درآمد	dochody
درآمد	dochód
درآمد	przychód
درآمد	przychody
درآمد	dochodów
درآمد	dochody
بازبینی	recenzja
بازبینی	przeglądu
بازبینی	przegląd
بازبینی	rewizja
بازبینی	poprawki
بازبینی	korekty
بازبینی	weryfikacja
بازبینی	rewizja
مرحله	etap
مرحله	faza
مرحله	fazy
مرحله	step
مرحله	krok
مرحله	etap
مرحله	scena
مرحله	faza
مرحله	etapie
نبرد	bitwa
نبرد	battle
نبرد	bitwie
نبرد	bitwy
نبرد	walka
نبرد	zwalczanie
نبرد	walce
نبرد	zwalczania
نبرد	walki
شهرت	reputacji
شهرت	reputację
شهرت	reputacja
شهرت	sława
شهرت	sławę
شهرت	sławy
سبز	zieleń
سبز	zielony
سبز	zielono
سبز	zielona
سبز	zielone
حد	granica
حد	ograniczenie
حد	limit
محصولات	wyroby
محصولات	produktów
محصولات	produkty
اداره	wydział
اداره	departament
اداره	dział
اداره	biura
اداره	biuro
اداره	biurowe
اداره	urząd
وب	web
وب	sieć
مذهبی	religijny
مذهبی	religijnych
مذهبی	religia
مذهبی	religijna
مذهبی	religijne
هنرمندان	artystów
هنرمندان	artyści
هنرمندان	wykonawcy
آرژانتین	argentyna
آرژانتین	argentyna
آرژانتین	argentyny
اش	ash
اش	popiołu
اش	popiół
فرود	dół
فرود	lądowania
فرود	wyładunku
فرود	lądowanie
تجاری	komercyjny
تجاری	komercyjne
اصلاح	korekt
اصلاح	poprawki
اصلاح	korekty
اصلاح	korekty
اصلاح	poprawka
اصلاح	korekta
اصلاح	reformę
اصلاح	reform
اصلاح	reforma
اصلاح	reformy
اقدام	działania
اقدام	czynność
اقدام	działanie
اقدام	akcja
خون	krwi
خون	blood
خون	krew
کلمبیا	columbia
کلمبیا	kolumbia
کلمبیا	kolumbijski
خوبی	dobre
خوبی	dobrze
خوبی	ładnie
خوبی	fajny
خوبی	fajna
خوبی	fajne
خوبی	ładne
مشاهده	obserwacji
مشاهده	obserwację
مشاهده	obserwacja
مشاهده	obserwacje
مشاهده	przeglądanie
مشاهده	oglądanie
مشاهده	wyświetlanie
یهودی	żyd
یهودی	żydem
یهودی	żydowskie
یهودی	żydowska
یهودی	żydzi
یهودی	żydowski
یهودی	żyd
یهودی	żyda
یهودی	żydów
یهودی	żydzi
جاده	drogowy
جاده	drogi
جاده	drodze
جاده	droga
جاده	road
جاده	europejska
جاده	europejski
جاده	europejskiej
جاده	europejskie
جاده	european
روم	rzymski
روم	roman
روم	rzymskie
روم	rzym
استقلال	esteghlal
استقلال	niezależność
استقلال	niezależności
استقلال	niepodległości
استقلال	niepodległość
خلیج	zatoka
خلیج	zatoce
خلیج	zatoka
خلیج	zatoki
خلیج	bay
رودخانه	rzeki
رودخانه	river
رودخانه	rzeka
جیمز	james
جیمز	jakub
جیمز	jamesa
جیمز	jakuba
آهنگ	melodię
آهنگ	melodia
آهنگ	piosenka
آهنگ	piosenki
آهنگ	utwór
آهنگ	pieśń
آهنگ	song
بزرگی	duża
بزرگی	duże
بزرگی	big
بزرگی	wielka
بزرگی	duży
بزرگی	wielki
بزرگی	ogromny
بزرگی	ogromna
بزرگی	ogromne
گرفتن	wzięcie
گرفتن	branie
گرفتن	biorąc
گرفتن	przyjmowanie
گرفتن	połów
گرفتن	złap
گرفتن	złapać
گرفتن	łap
نظام	nizam
فیزیک	fizyki
فیزیک	fizyka
عکس	rysunek
عکس	obrazek
عکس	obraz
عکس	zdjęcie
عکس	zdjecie
عکس	fotografia
عکس	zdjęcie
عکس	zdjęcia
عکس	foto
عکس	fotografia
عکس	zdjęcie
عکس	fotka
عکس	pic
عکس	fotografie
عکس	zdjęcia
عکس	zdjęć
عکس	zdjecia
عکس	zdjęcia
عکس	obrazki
عکس	zdjecia
ملل	narodów
ملل	narody
جی	jaya
جی	jay
ان	ann
جلد	okładki
جلد	okładka
جلد	pokrycie
وسیله	urządzenia
وسیله	wyrób
وسیله	urządzenie
همگانی	publiczne
همگانی	public
همگانی	publiczna
همگانی	społeczeństwo
همگانی	publiczny
پاپ	pop
پاپ	papież
پاپ	pope
پاپ	papieża
نیوجرسی	jersey
ابن	eben
ابن	ibn
تیتر	nagłówek
تیتر	nagłówki
متفاوت	inna
متفاوت	różne
متفاوت	inny
متفاوت	różnych
مجله	czasopismo
مجله	magazyn
مجله	magazynek
مجله	czasopisma
مجله	dziennik
مجله	czasopismo
مجله	journal
مجله	pamiętnik
حساب	konto
حساب	rachunek
حساب	konta
پاکستان	pakistan
پاکستان	pakistanie
پاکستان	pakistanu
ماساچوست	massachusetts
تو	ciebie
تو	ty
دفاع	obrony
دفاع	obrona
دفاع	obronie
دفاع	obrony
دفاع	obrona
دانشنامه	encyklopedia
ایکائو	icao
انسانی	ludzkie
انسانی	ludzka
انسانی	ludzki
انسانی	człowiek
انسانی	human
انسانی	człowieka
والیبال	siatkówka
والیبال	siatkówki
مؤسسه	instytutu
مؤسسه	institute
مؤسسه	instytut
مؤسسه	instytucja
مؤسسه	instytucji
مؤسسه	instytucje
شخصیت	postać
شخصیت	znak
شخصیت	charakter
شخصیت	osobowość
شخصیت	osobowości
شخص	osoba
شخص	osoby
مایکل	michael
مایکل	michał
پستانداران	ssaków
پستانداران	ssaki
پستانداران	ssak
پستانداران	ssaki
درمان	traktowanie
درمان	leczenie
درمان	terapie
درمان	leczenie
درمان	terapię
درمان	terapii
درمان	terapia
درمان	traktowanie
درمان	leczenie
درمان	kuracja
درمان	obróbka
درمان	traktowanie
درمان	traktować
درمان	traktuj
درمان	leczyć
کودکان	dzieci
کودکان	dziecko
کودکان	child
میانه	środek
میانه	środkowy
میانه	środkowa
میانه	umiarkowany
میانه	umiarkowanego
میانه	umiarkowanie
میانه	umiarkowanym
میانه	umiarkowane
اساسی	fundamentalne
اساسی	podstawowych
اساسی	zasadnicza
شش	szóstka
شش	six
شش	sześć
ضد	anty
قهرمان	mistrzu
قهرمان	bohatera
قهرمان	hero
قهرمان	bohater
قهرمان	bohaterze
قهرمان	mistrz
قهرمان	champion
قهرمان	mistrzyni
ساختار	struktura
ساختار	konstrukcja
ساختار	struktury
محله	sąsiedztwo
محله	osiedle
محله	dzielnica
محله	okolica
یهودیان	żyd
یهودیان	żydem
یهودیان	żydowskie
یهودیان	żydowska
یهودیان	żydzi
یهودیان	żydowski
یهودیان	żydów
یهودیان	żydzi
باستانی	starożytny
باستانی	starożytnych
باستانی	starożytni
باستانی	starożytna
باستانی	starożytne
فشار	prasa
فشار	prasie
فشار	naciśnij
فشار	prasy
فشار	presja
فشار	ciśnienie
فشار	nacisk
فشار	push
محصول	produkt
محصول	wyrób
محصول	produktu
محصول	produkty
مسئله	problem
مسئله	wydanie
مسئله	zagadnienie
گاهی	czasami
گاهی	czasem
گاز	gryźć
گاز	ugryźć
گاز	ugryzienie
گاز	gazu
گاز	gaz
جمع	zebrać
جمع	mnoga
فیلمی	filmu
فیلمی	film
علیا	ola
رخ	wystąpić
رخ	wystąpi
جنبش	przemieszczanie
جنبش	ruch
تحصیل	nauka
تحصیل	studium
تحصیل	badania
تحصیل	badanie
شیعه	shia
سوئیس	szwajcarii
سوئیس	szwajcaria
سوئیس	szwajcarski
سوئیس	szwajcarską
سوئیس	szwajcaria
اهمیت	znaczenie
جایی	miejsce
ارشد	senior
ارشد	starszy
