категорија	kategori
тренер	pelatih
тренер	coach
користејќи	menggunakan
користејќи	using
учествува	berpartisipasi
учествува	berpartisipasi
елемент	barang
елемент	butir
елемент	item
елемент	unsur
елемент	elemen
градски	gradski
градски	city
градски	kota
тврдина	kastil
тврдина	istana
тврдина	castle
тврдина	benteng
тврдина	tivoli
тврдина	benteng
тврдина	benteng
тврдина	citadel
луј	louis
револуционер	revolusioner
хари	harry
весник	koran
поврзан	terhubung
поврзан	terkoneksi
поврзан	tersambung
поврзан	ditautkan
поврзан	terkait
поврзан	terhubung
стари	tua
стари	lama
стари	old
светци	santo
светци	saints
минхен	münchen
минхен	munchen
минхен	munich
природа	alam
природа	nature
опис	uraian
опис	deskripsi
опис	keterangan
изградени	membangun
изградени	dibangun
изградени	built
изградени	dibangun
наслов	headline
наслов	judul
наслов	gelar
наслов	jabatan
наслов	judul
змија	ular
змија	ular
змија	viper
симболи	simbol
докази	bukti
ричард	richard
фамилија	keluarga
фамилија	family
фамилија	famili
код	code
код	kode
облека	pakaian
облека	outfit
облека	pakaian
облека	baju
облека	pakaian
облека	bajunya
библиотека	library
библиотека	pustaka
библиотека	perpustakaan
постепено	berangsur
постепено	bertahap
постепено	bertahap
режија	diarahkan
режија	disutradarai
режија	sutradara
режија	menyutradarai
режија	mengarahkan
бои	warna
бои	warna
бои	colors
митологија	mitologi
важна	jga
важна	penting
безбедност	security
безбедност	satpam
безбедност	sekuriti
безбедност	keamanan
безбедност	keselamatan
безбедност	safety
безбедност	keamanan
сличен	serupa
сличен	mirip
полуостров	semenanjung
млади	pemuda
млади	muda
млади	young
млади	mudanya
горна	upper
горна	atas
горна	gorna
горна	zemo
федерација	federasi
федерација	federation
дели	deli
изглед	penampilan
изглед	tampil
изглед	tampilan
изглед	styling
изглед	bergaya
страната	sisi
страната	side
страната	samping
градба	building
градба	membangun
градба	bangunan
градба	gedung
градба	konstruksi
градба	pembangunan
реакција	reaksi
реакција	tanggapan
изјавил	menyatakan
навистина	memang
навистина	sungguh
пријател	teman
пријател	sahabat
пријател	friend
лос	los
лос	moose
лос	rusa
одржување	pemeliharaan
одржување	perawatan
атина	athens
атина	athena
атина	athena
северен	utara
северен	northern
културно	kebudayaan
културно	budaya
културно	sopan
менува	mengubah
менува	berubah
дома	home
дома	rumah
дома	pulang
дома	beranda
предизвикува	pemicu
предизвикува	memicu
предизвикува	penyebabnya
предизвикува	penyebab
предизвикува	menyebabkan
основно	sd
основно	esensial
основно	penting
основно	dasar
основно	basic
успешно	sukses
успешно	berhasil
успешно	sukses
успешно	berhasil
чешка	ceko
прогласен	dideklarasikan
сестра	saudari
сестра	adik
сестра	suster
сестра	kakak
приказни	tales
приказни	dongeng
приказни	cerita
приказни	stories
силно	sangat
силно	kuat
силно	susah
силно	hard
силно	keras
вистински	real
вистински	nyata
вистински	ril
вистински	riil
христијанството	kekristenan
христијанството	kristen
деби	debut
деби	debutnya
деби	debbie
зошто	kenapa
зошто	mengapa
зошто	why
посебна	istimewa
посебна	spesial
посебна	special
посебна	khusus
полиња	bidang
полиња	fields
полиња	ruas
полиња	kolom
милан	milan
трки	balapan
трки	ras
трки	balapan
трки	balap
трки	racing
трки	membalap
книжевност	sastra
алберт	albert
балканот	balkan
едноставно	simple
едноставно	simpel
едноставно	sederhana
едноставно	simply
едноставно	sederhananya
наследник	pewaris
наследник	waris
наследник	penerus
таков	such
конкуренција	kompetisi
конкуренција	persaingan
конкуренција	lomba
политичар	politisi
политичар	politikus
зафаќа	menempati
сеуште	masih
објавена	dipublikasikan
објавена	diterbitkan
објавена	terbitkan
јапонски	jepang
јапонски	japanese
бели	white
бели	putih
нашата	our
положба	posisi
положба	jabatan
садови	piring
честички	partikel
честички	partikel
второ	detik
второ	kedua
второ	second
букви	letters
букви	huruf
уефа	uefa
предизвика	memprovokasi
предизвика	penyebab
предизвика	sebab
предизвика	sebabkan
предизвика	cause
предизвика	menyebabkan
предизвика	memicu
предизвика	terpicu
предизвика	dipicu
носат	pakailah
носат	aus
носат	wear
носат	pakai
правец	arah
правец	direction
откриени	diungkap
откриени	ditemukan
откриени	menemukan
откриени	ketahuan
откриени	mengungkapkan
откриени	diungkap
откриени	terungkap
откриени	pulih
откриени	dipulihkan
назад	kembali
назад	balik
назад	mundur
назад	back
назад	belakang
сосема	seutuhnya
сосема	sepenuhnya
тела	badan
тела	jenazah
тела	tubuh
живо	live
живо	jalani
живо	langsung
научни	ilmiah
научни	scientific
уреди	edit
уреди	sunting
источен	timur
источен	eastern
зона	zona
зона	zone
дијалект	dialek
дијалект	amoy
банки	banks
банки	bank
драма	drama
аргентина	argentina
технички	teknis
технички	teknisnya
горно	gorno
потребни	diperlukan
потребни	dibutuhkan
потребни	diwajibkan
потребни	diperlukan
потребни	diharuskan
потребни	wajib
потребни	dibutuhkan
стапки	harga
стапки	tarif
затвор	penjara
затвор	penjara
затвор	prison
куманово	kumanovo
одговор	jawab
одговор	jawaban
одговор	jawablah
одговор	menjawab
одговор	balas
одговор	reply
одговор	balasan
објавен	dipublikasikan
објавен	diterbitkan
објавен	terbitkan
младите	muda
младите	young
младите	mudanya
издадена	diterbitkan
издадена	dikeluarkan
охридски	ohridski
охридски	ohrid
раскази	cerita
раскази	stories
производ	product
производ	produk
последица	konsekuensi
претставници	perwakilan
хемиски	kimiawi
хемиски	kimia
илија	ilya
илија	ilija
мерки	mengukur
обезбеди	sediakan
обезбеди	menyediakan
премногу	terlalu
премногу	too
поделена	dibagi
поделена	terbagi
професионален	profesional
професионален	professional
филозофија	filsafat
филозофија	filosofi
основните	mendasar
основните	fundamental
основните	dasar
основните	basic
киев	kiev
уметнички	artistik
султан	sultan
достигне	jangkau
достигне	jangkauan
достигне	menjangkau
достигне	mencapai
достигне	jangkauan
нобеловата	nobel
составена	terdiri
научници	ilmuwan
меѓународен	internasional
меѓународен	international
меѓународен	mancanegara
родители	orangtua
рекорд	rekor
рекорд	rekam
рекорд	record
павле	pavle
павле	paulus
павле	paul
американска	american
американска	amerika
дизајн	disain
дизајн	design
дизајн	desain
добар	bagus
барселона	barcelona
домаќин	penyelenggara
домаќин	host
комисија	komisi
комисија	komite
комисија	panitia
комисија	panel
процеси	proses
лекови	pengobatan
граници	batas
граници	perbatasan
изгледа	tampaknya
изгледа	sepertinya
кореја	korea
последен	last
последен	terakhir
знаење	pengetahuan
знаење	knowledge
ефекти	efek
објави	kiriman
објави	posting
објави	kirimkan
објави	kirim
објави	post
објави	kiriman
објави	posting
објави	publikasikan
објави	terbitkan
цена	harga
цена	price
цена	harganya
ретко	seldom
ретко	jarang
ретко	jarang
ретко	langka
ретко	rare
ретко	jarang
женски	anakan
женски	wanita
женски	perempuan
женски	women
женски	permpuan
женски	female
женски	betina
женски	perempuan
женски	feminim
женски	feminin
женски	kewanitaan
записи	catatan
записи	rekor
записи	records
записи	tulisannya
подобро	better
текстови	sms
намалува	mengurangi
споменик	tugu
споменик	monumen
туристички	wisatawan
туристички	turis
птица	bird
птица	burung
исклучок	pengecualian
исклучок	terkecuali
исклучок	eksepsi
продажба	jual
продажба	sell
продажба	menjual
продажба	jual
продажба	menjual
продажба	penjualan
продажба	jualan
продажба	dijual
продажба	sale
продажба	obral
продажба	penjualan
продажба	sales
слободно	bebas
слободно	gratis
слободно	free
ресурси	sumberdaya
ресурси	sumberdaya
движења	gerakan
христос	kristus
христос	christ
појас	belt
појас	sabuk
бродови	perahu
бродови	kapal
бродови	bejana
компании	perusahaan
први	pertama
први	duluan
први	dulu
први	first
центри	pusat
центри	pusat
струја	kelistrikan
струја	listrik
економска	perekonomian
економска	ekonomi
модели	models
модели	model
даме	dame
корисник	pemakai
корисник	pengguna
попис	sensus
попис	inventaris
коска	bone
коска	tulang
ликови	aksara
ликови	karakter
независна	independen
независна	independent
независна	mandiri
претставник	perwakilan
задача	penetapan
задача	penugasan
задача	tugas
профил	profil
нации	nations
акција	tindakan
акција	aksi
насока	arah
насока	direction
парламентот	parlemen
парламентот	dpr
искуство	pengalaman
рака	hand
рака	tangan
турците	turki
сина	blue
сина	biru
покажуваат	sarankan
покажуваат	menyarankan
мехмед	mehmed
мехмед	mehmet
органи	organ
органи	organ
дата	tanggal
дата	tgl
девет	sembilan
девет	nine
ѕид	wall
ѕид	tembok
ѕид	dinding
порта	gate
порта	gerbang
порта	pelabuhan
порта	dermaga
порта	port
порта	gerbang
порта	gateway
млад	muda
млад	young
млад	mudanya
конфликти	bentrok
конфликти	konflik
вида	vida
кредити	kredit
прикажува	memperlihatkan
прикажува	menunjukkan
прикажува	menampilkan
прикажува	pertunjukan
водство	bimbingan
водство	kepemimpinan
водство	pimpinan
водство	memimpin
водство	prospek
водство	pimpin
водство	lead
јохан	johann
пишување	penulisan
пишување	menulis
пишување	tulisan
стои	standing
стои	berdiri
стои	stand
пријатели	teman
пријатели	friends
пријатели	berteman
режисер	sutradara
режисер	direktur
комуникација	komunikasi
комуникација	berkomunikasi
корисникот	pemakai
корисникот	pengguna
тврдината	benteng
тврдината	citadel
династијата	wangsa
династијата	dinasti
слој	lapis
слој	lapisan
слој	layer
иран	iran
иран	banten
убиени	dibunuh
убиени	terbunuh
убиени	dibunuh
убиени	tewas
убиени	terbunuh
враќање	kembalikan
враќање	mengembalikan
враќање	pulihkan
враќање	kembali
враќање	return
враќање	comeback
изданија	edisi
народен	kaum
народен	rakyat
народен	folk
акции	bursa
акции	stock
акции	saham
акции	stok
акции	bagikan
акции	berbagi
акции	dibagikan
акции	saham
акции	saham
краток	short
краток	singkat
краток	pendek
ученици	pupil
ученици	pelajar
ученици	santri
ученици	mahasiswa
ученици	murid
ученици	siswa
рацете	hands
рацете	tangan
бранови	wave
бранови	gelombang
бранови	ombak
бранови	lambaian
бранови	gelombang
бранови	ombaknya
бранови	ombak
марк	marc
марк	markus
марк	tanda
марк	tandai
марк	mark
провинција	propinsi
провинција	provinsi
комбинација	digabungkan
комбинација	berpadu
комбинација	kombinasi
комбинација	dikombinasikan
комбинација	gabungan
комбинација	kombinasi
комбинација	kombinasi
комбинација	combo
комбинација	kombo
решение	larutan
решение	solusi
зголеми	naikkan
зголеми	tingkatkan
зголеми	meningkat
зголеми	meningkatkan
зголеми	peningkatan
зголеми	perbesar
уметници	seniman
уметници	artis
димензија	dimensi
димензија	dimension
одбор	papan
одбор	dewan
населби	pemukiman
населби	permukiman
населби	permukiman
португалија	portugal
слободен	bebas
слободен	gratis
слободен	free
племиња	suku
тодор	todor
значаен	berarti
значаен	bermakna
значаен	signifikan
велс	wales
велс	sumur
велс	wells
дошол	came
георги	georgi
георги	giorgi
учесник	peserta
учесник	partisipan
изведба	kinerja
изведба	performa
изведба	suntuk
падот	tabrakan
падот	crash
падот	kecelakaan
падот	fall
падот	jatuh
долината	valley
долината	lembah
труд	buruh
труд	buruh
собранието	assembly
собранието	perakitan
собранието	majelis
настап	kinerja
настап	performa
настап	suntuk
политичари	politisi
политичари	politikus
говор	pidato
говор	speech
говор	ucapan
говор	berpidato
дијалекти	dialek
евра	evra
евра	euro
венеција	venesia
венеција	venice
венеција	venezia
преглед	rangkuman
преглед	ikhtisar
преглед	tinjauan
преглед	sekilas
преглед	tinjauan
преглед	review
преглед	tinjau
преглед	ulasan
преглед	ulas
преглед	meninjau
преглед	pratinjau
вселенски	dirgantara
вселенски	aerospace
долно	kato
поставени	ditempatkan
пренос	transmisi
пренос	transfer
пренос	mentransfer
поминува	berlalu
студенти	pelajar
студенти	santri
студенти	mahasiswa
студенти	murid
студенти	siswa
зрачење	radiasi
методиј	metodius
почнувајќи	mulai
почнувајќи	dimulai
почнувајќи	starting
почнувајќи	memulai
влијанието	impact
влијанието	berdampak
влијанието	dampak
влијанието	benturan
поминал	pembelanjaan
поминал	dibelanjakan
поминал	pengeluaran
поминал	menghabiskan
императорот	kaisar
објавени	dipublikasikan
објавени	diterbitkan
објавени	terbitkan
учител	guru
германските	jermanik
велосипедизам	bersepeda
велосипедизам	bersepeda
публика	pemirsa
публика	penonton
публика	pemirsa
пораз	mengalahkan
пораз	kalahkan
пораз	kekalahan
техники	teknik
крв	blood
крв	darah
теории	teori
милијарди	milyar
милијарди	miliar
милијарди	miliaran
милијарди	milyaran
милијарди	miliar
парламент	parlemen
парламент	dpr
периоди	periode
табела	meja
табела	tabel
табела	lembaran
табела	sheet
табела	lembar
банките	banks
банките	bank
климент	kliment
климент	klemens
квалитет	berkualitas
квалитет	kualitas
терен	medan
капитал	capital
капитал	ibukota
капитал	modal
сликар	pelukis
присуство	kehadiran
присуство	kehadirannya
присуство	kehadiran
мисли	berpikir
мисли	pikir
мисли	pikirkan
мисли	pemikiran
мисли	fikiran
мисли	pikiran
техника	teknik
арсенал	arsenal
претпоставува	berasumsi
претпоставува	mengasumsikan
математика	matematika
математика	math
математика	matematika
внатрешни	internal
тежина	berat
музичари	musisi
милано	milan
милано	milano
битки	pertempuran
општо	umumnya
општо	keseluruhan
општо	common
општо	umum
општо	jendral
општо	jenderal
рамки	bingkai
рамки	frame
конфликт	konflik
софтвер	software
мислење	opini
мислење	pendapat
раст	pertumbuhan
раст	perkembangan
раст	pertumbuhannya
раст	berkarat
раст	karat
раст	rust
распоред	jadwal
распоред	jadwal
гробишта	kuburan
гробишта	pemakaman
гробишта	pekuburan
гробишта	kuburan
гробишта	kuburan
гробишта	makam
влегува	memasuki
влегува	memasuki
влегува	memasukkan
оскар	oscar
оскар	oskar
православни	ortodoks
православни	orthodox
сместена	berlokasi
сместена	bertempat
сместена	terletak
сместена	terletak
кинески	tionghoa
кинески	china
кинески	cina
артур	arthur
кола	car
кола	mobil
сметка	rekening
сметка	account
сметка	akun
сметка	kuitansi
сметка	resi
циклус	daur
циклус	siklus
циклус	cycle
отворена	buka
отворена	open
отворена	terbuka
зграда	building
зграда	membangun
зграда	bangunan
зграда	gedung
фотографии	foto
придонес	kontribusi
рид	reid
рид	bukit
рид	hill
бранденбург	brandenburg
претстави	penampilan
претстави	pertunjukan
претстави	sajikan
претстави	hadir
претстави	present
претстави	disajikan
претстави	dihadirkan
однесуваат	berperilaku
нуди	promo
нуди	penawaran
нуди	menawarkan
нуди	tawaran
постоење	keberadaan
постоење	keberadaannya
постоење	eksistensi
титули	gelar
титули	titel
сала	sala
сала	gym
сала	gimnasium
сала	balai
сала	hall
сала	aula
златни	golden
златни	emas
златни	keemasan
златни	emas
златни	gold
народни	kaum
народни	rakyat
народни	folk
управа	pemerintahan
управа	otoritas
управа	kewenangan
управа	authority
машки	pria
машки	men
машки	boys
машки	manly
машки	maskulin
машки	jantan
машки	male
патријарх	patriarkh
храмот	temple
храмот	candi
храмот	kuil
слична	serupa
слична	mirip
слична	serupa
слична	kemiripan
можноста	kemungkinan
единствена	single
единствена	lajang
единствена	jomblo
единствена	tunggal
перу	peru
браќа	saudara
браќа	bersaudara
браќа	brothers
браќа	bros
тече	mengalir
тече	arus
тече	alur
тече	mengalir
добитник	pemenang
добитник	winner
населено	dihuni
широко	lebar
широко	wide
широко	luas
граѓани	warga
формирана	didirikan
формирана	mapan
формирана	dibentuk
формирана	terbentuk
сезони	seasons
сезони	musim
јавно	publik
јавно	public
јавно	publik
својства	sifat
својства	properti
именуван	bernama
именуван	dinamai
именуван	dinamakan
позиции	posisi
имено	yaitu
казахстан	kazakhstan
дефинира	definisikan
дефинира	jelaskan
дефинира	mendefinisikan
дефинира	tentukan
дефинира	mendefinisikan
лежи	kebohongan
лежи	lies
лежи	terletak
лежи	dusta
лежи	bohong
шуми	woods
шуми	hutan
шуми	hutan
сакаат	ingin
сакаат	inginkan
сакаат	pengen
сакаат	mau
загреб	zagreb
змеј	dragon
змеј	naga
себеси	myself
себеси	diri
себеси	diri
себеси	sendiri
себеси	yourself
освоени	ditaklukkan
освоени	menaklukkan
умрел	meninggal
црн	hitam
црн	black
судија	judge
судија	menghakimi
судија	hakim
судија	wasit
судија	ref
децении	dekade
критики	kritik
критики	ulasan
критики	review
критики	resensi
критики	tinjauan
средба	bertemu
средба	meet
средба	temui
средба	rapat
средба	meeting
средба	pertemuan
капацитет	kapasitas
природен	alamiah
природен	natural
природен	alami
музичка	musik
музичка	musikal
музичка	musical
минута	menit
минута	minute
сајт	situs
сајт	site
предност	keuntungan
предност	keunggulan
направен	made
направен	dibuat
синот	nak
синот	putra
синот	son
синот	anak
формирање	membentuk
формирање	pembentukan
формирање	formasi
формирање	pembentukan
формирање	pendirian
селаните	petani
автори	pengarang
автори	penulis
степени	derajat
потекнуваат	berasal
серии	deret
серии	series
серии	seri
злато	emas
злато	gold
идеја	gagasan
идеја	ide
идеја	idea
медицина	kedokteran
медицина	obat
дејство	tindakan
дејство	aksi
анџелес	angeles
албански	albania
вики	vicky
вики	wiki
вики	kueh
вики	vicki
вики	viki
јато	kluster
јато	gugus
јато	cluster
јато	kawanan
јато	kawanan
согласка	konsonan
византиски	bizantium
јавни	publik
јавни	public
колумбија	columbia
колумбија	kolombia
колумбија	kolombia
палата	puput
палата	istana
палата	keraton
збирка	koleksi
учење	belajar
учење	pembelajaran
учење	belajar
дивизија	divisi
дивизија	pembagian
дивизија	division
пејач	penyanyi
пејач	singer
муслимани	muslim
уредник	penyunting
уредник	redaksi
уредник	editor
котлина	valley
котлина	lembah
вашингтон	washington
важно	jga
важно	penting
јане	jane
јане	yeni
договори	kontrak
договори	penawaran
договори	perjanjian
стандарди	standar
европска	eropa
европска	european
намера	niat
намера	niat
намера	intent
дискусија	diskusi
слободна	bebas
слободна	gratis
слободна	free
еридан	eridanus
наскоро	soon
наскоро	segera
жител	penduduk
жител	resident
жител	residen
римска	roman
римска	romawi
крива	kurva
крива	curve
зема	took
домот	home
домот	rumah
домот	pulang
домот	beranda
слава	slava
слава	pujian
слава	puji
слава	memuji
слава	pujilah
слава	kemuliaan
слава	glory
слава	ketenaran
слава	fame
грешка	kekeliruan
грешка	khilaf
грешка	kesalahan
грешка	galat
грешка	error
грешка	eror
грешка	kesalahan
последна	last
последна	terakhir
целосна	full
целосна	kenyang
целосна	penuh
пропаганда	propaganda
избрани	dipilih
избрани	terpilih
избрани	dipilih
избрани	terpilih
воздух	udara
воздух	air
патување	perjalanan
патување	travel
патување	wisata
патување	journey
патување	perjalanan
патување	trip
патување	bepergian
патување	berwisata
патување	traveling
патување	berpergian
конференција	conference
конференција	konferensi
старо	tua
старо	lama
старо	old
доказ	buktinya
доказ	bukti
доказ	pembuktian
поточно	khususnya
создадени	tercipta
создадени	dibuat
гас	gus
гас	gas
предлог	proposal
предлог	usul
предлог	usulan
предлог	lamaran
предлог	usul
предлог	sugesti
предлог	saran
возила	kendaraan
кажува	says
кажува	berkata
кажува	mengatakan
кажува	kata
соло	solo
далеку	far
далеку	jauh
далеку	jauh
далеку	away
далеку	menjauh
таква	such
мажите	pria
мажите	men
контакт	hubungi
контакт	kontak
контакт	contact
должи	berutang
должи	berhutang
шума	woods
шума	hutan
шума	hutan
шума	forest
соодветно	sesuai
соодветно	memadai
сер	sir
сер	pak
сер	tuan
сер	ser
посветена	didedikasikan
посветена	berdedikasi
подобрување	meningkatkan
подобрување	tingkatkan
подобрување	meningkatkan
подобрување	peningkatan
подобрување	perbaikan
подобрување	peningkatan
значајна	signifikan
значајна	berarti
значајна	bermakna
припаѓаат	belong
припаѓаат	milik
помага	menolong
помага	membantu
помага	assist
помага	membantu
спротивно	berlawanan
спротивно	kebalikan
спротивно	berlawanan
активно	active
активно	aktif
ноќ	malam
ноќ	night
градина	masya
градина	taman
градина	garden
градина	kebun
фонд	fund
фонд	dana
учествувале	berpartisipasi
црно	hitam
црно	black
намали	kurangi
намали	mengurangi
намали	kurangi
намали	mengurangi
намали	menurun
намали	berkurang
намали	penurunan
воден	water
воден	air
воден	dipandu
воден	hidayah
сен	sen
сам	sendirian
сам	alone
сам	sendiri
работници	pekerja
волф	wolf
волф	serigala
буква	surat
буква	huruf
буква	letter
учесници	peserta
учесници	partisipan
примероци	spesimen
примероци	sampel
имот	property
имот	properti
имот	perkebunan
имот	perumahan
имот	estate
забележал	diperhatikan
борби	berkelahi
борби	perkelahian
борби	pertempuran
финска	finlandia
фактор	factor
фактор	faktor
научно	ilmiah
научно	scientific
рајна	rhine
рајна	rhein
способност	kapabilitas
способност	kemampuan
способност	kemampuan
термин	term
термин	istilah
селска	petani
напушти	keluar
напушти	tinggalkan
напушти	meninggalkan
разлики	diff
разлики	perbedaan
разлики	perbedaannya
хит	ramaikan
хит	memukul
музичар	pemusik
музичар	musisi
кратки	short
кратки	singkat
кратки	pendek
донесе	dibawa
донесе	bawa
родот	genus
плочи	lempengan
комплекс	komplek
комплекс	complex
комплекс	rumit
комплекс	kompleks
ослободување	rilis
ослободување	melepaskan
ослободување	lepaskan
традиционално	traditional
традиционално	tradisional
медицински	kedokteran
медицински	medis
медицински	medical
продуцент	produsen
продуцент	produser
типови	jenis
типови	tipe
добитници	pemenang
обезбедува	menyediakan
обезбедува	sediakan
локални	local
локални	lokal
руска	russian
руска	rusia
непознат	bruk
влијае	berpengaruh
влијае	memengaruhi
влијае	mempengaruhi
пад	tolak
пад	fall
пад	jatuh
создаден	tercipta
создаден	dibuat
верски	religi
верски	keagamaan
верски	religius
верски	agama
жената	woman
жената	wanita
жената	perempuan
пегаз	pegasus
ситуација	pgn
ситуација	situasi
евреи	yahudi
генерал	umum
генерал	jendral
генерал	jenderal
романи	novel
конгресот	kongres
овозможи	mengaktifkan
овозможи	aktifkan
овозможи	fungsikan
можности	kemungkinannya
можности	kemungkinan
можности	peluang
можности	kesempatan
криза	krisis
криза	crisis
вера	vera
вера	faith
вера	iman
вера	keyakinan
вера	keimanan
вилхелм	wilhelm
густина	kepadatan
рани	rani
принцип	prinsip
принцип	prinsipnya
хрватски	kroasia
мисијата	mission
мисијата	misi
датум	tanggal
датум	tgl
арена	arena
арена	gelanggang
звук	sound
звук	suara
специјални	istimewa
специјални	spesial
специјални	special
специјални	khusus
галерија	galeri
галерија	gallery
силен	tegar
силен	strong
силен	kuat
актерка	aktris
актерка	actress
размена	tukar
размена	exchange
размена	pertukaran
размена	bursa
претпријатија	perusahaan
претпријатија	enterprises
операции	operasi
операции	pembedahan
обработка	memroses
обработка	memproses
обработка	pemrosesan
обработка	diproses
обработка	pengolahan
рекол	said
рекол	berkata
рекол	mengatakan
рекол	katanya
рекол	kata
баба	baba
баба	nenek
баба	granny
баба	nenek
баба	grandma
кулата	tower
кулата	menara
градоначалник	walikota
градоначалник	mayor
леќеста	lenticular
женска	chica
женска	permpuan
женска	female
женска	betina
женска	perempuan
женска	pisan
женска	chick
женска	cewek
асоцијација	asosiasi
асоцијација	perhimpunan
асоцијација	association
популација	penduduk
популација	populasi
израз	expresi
израз	ekspresi
граѓанска	civil
граѓанска	sipil
граѓанска	perdata
граѓанска	sipil
граѓанска	kewarganegaraan
граѓанска	civic
поим	gagasan
поим	ide
поим	idea
двор	yard
бенд	band
шампиони	juara
шампиони	champions
објавено	dipublikasikan
објавено	diterbitkan
објавено	terbitkan
објавено	dikirimkan
објавено	mengirim
објавено	dikirim
дух	ghost
дух	hantu
дух	semangat
дух	ruh
дух	spirit
загуби	kerugian
загуби	kalah
загуби	tersesat
загуби	kehilangan
загуби	lost
загуби	hilang
сектор	sektor
пораст	rise
пораст	bangkit
пораст	bangkitlah
пораст	pertumbuhan
пораст	perkembangan
пораст	pertumbuhannya
хајнрих	heinrich
антонио	antonio
држи	tahan
околните	sekitarnya
околните	seputar
гвинеја	guinea
лично	personal
лично	pribadi
лично	pribadi
возачи	pengemudi
возачи	driver
фердинанд	ferdinand
стр	str
јордан	jordan
јордан	yordania
архитект	architect
архитект	arsitek
победник	pemenang
победник	winner
дополнително	tambahan
основното	sd
медиуми	media
произведува	menghasilkan
произведува	memproduksi
произведува	memproduksi
реакции	reaksi
реакции	tanggapan
почна	dimulai
почна	memulai
али	aly
али	ali
елена	helena
елена	elena
елена	helen
посветен	didedikasikan
посветен	berdedikasi
интервју	interview
интервју	wawancarai
интервју	wawancara
основач	pendiri
основач	founder
независни	independen
независни	independent
независни	mandiri
набрзо	soon
набрзо	segera
пронајдени	menemukan
пронајдени	mendapati
пронајдени	nemu
пронајдени	ditemukan
напишани	tertulis
напишани	ditulis
вика	vica
турци	turki
љубовта	rpp
љубовта	love
љубовта	cintai
љубовта	cinta
став	sikapnya
став	attitude
став	sikap
став	postur
централен	central
централен	tengah
централен	pusat
централен	sentral
централен	upt
ерик	erik
ерик	eric
киселина	asam
киселина	acid
казна	hukuman
казна	azab
казна	berjamaah
казна	hukuman
казна	kalimat
давид	daud
давид	david
постигне	raih
јорк	york
верзии	versi
дадена	diberikan
дадена	diberi
тракија	thracia
џексон	jackson
водач	leader
водач	pemimpin
црни	hitam
црни	black
рамка	bingkai
рамка	frame
боливија	bolivia
бугарска	bulgaria
критика	kritik
иднина	future
шампионите	juara
шампионите	champions
генерално	umumnya
апостол	rasul
исхрана	nutrisi
исхрана	gizi
целина	keseluruhan
целина	whole
целина	utuh
седиштето	markas
потреби	kebutuhan
одржа	dipegang
одржа	ditahan
одржа	diadakan
улица	jalanan
улица	street
командант	komandan
командант	commander
командант	panglima
важи	valid
важи	sah
важи	terapkan
широк	lebar
широк	wide
широк	luas
рече	said
рече	berkata
рече	mengatakan
рече	katanya
рече	kata
проширување	pembesaran
проширување	perluasan
проширување	ekspansi
проширување	perluas
проширување	ekspansi
проширување	kembangkan
проширување	luaskan
проширување	memperluas
проширување	mengembang
проширување	memperluas
дефиниција	definisinya
дефиниција	definisi
домашни	prt
домашни	domestik
најдобри	finest
најдобри	terbaik
најдобри	best
изврши	mengeksekusi
изврши	eksekusi
изврши	laksanakan
изврши	lari
изврши	menjalankan
изврши	jalankan
спречи	dicegah
спречи	mencegah
спречи	cegah
копии	salinan
продукција	production
продукција	produksi
пејачка	penyanyi
пејачка	singer
богатство	harta
богатство	treasure
богатство	keberuntungan
богатство	fortune
богатство	harta
богатство	kekayaan
вест	news
вест	berita
вест	maghrib
вест	barat
вест	west
финансии	keuangan
финансии	finansial
финансии	finance
финансии	keuangan
грешки	galat
грешки	error
грешки	kesalahan
грешки	kesalahan
електронски	elektron
електронски	elektronika
електронски	electronic
електронски	elektronik
лидер	leader
лидер	pemimpin
морал	moral
морал	moral
морал	moralitas
питер	petrus
питер	peter
гостивар	gostivar
занимање	penjajahan
занимање	pendudukan
часови	jam
часови	kelas
одговорен	bertanggungjawab
различна	beda
различна	berbeda
виктор	victor
виктор	viktor
освојување	penaklukan
освојување	menaklukan
освојување	taklukkan
освојување	menaklukkan
обиди	upaya
тимови	tim
чин	peringkat
чин	ranking
чин	pangkat
чин	rank
чин	bertindak
чин	bertindaklah
чин	act
корист	manfaatnya
корист	benefit
корист	manfaat
богови	dewa
пост	kiriman
пост	posting
пост	kirimkan
пост	kirim
пост	post
девојка	pacar
девојка	cewe
девојка	cewek
девојка	girl
девојка	gadis
робови	budak
назив	denominasi
тата	tata
граѓаните	warga
присутни	peserta
присутни	sajikan
присутни	hadir
присутни	present
демократска	demokratik
демократска	demokratis
демократска	demokrat
демократска	demokrasi
месечината	rembulan
месечината	bulan
месечината	moon
слободни	bebas
слободни	gratis
слободни	free
подобри	better
подобри	tingkatkan
подобри	meningkatkan
нејзин	miliknya
влез	entri
влез	masukan
влез	entry
баварија	bayern
баварија	bavaria
бран	bran
бран	wave
бран	gelombang
бран	ombak
бран	lambaian
жртви	korban
жртви	pengorbanan
жртви	korban
гласови	suara
гласови	voting
гласови	suara
гласови	ips
крило	mengapit
крило	sayap
крило	wing
крило	winger
устав	konstitusi
одржуваат	dipelihara
одржуваат	dikelola
одржуваат	dipertahankan
изработка	pengerjaan
изработка	mengukir
изработка	jahitan
хан	hahn
хан	khan
хан	han
забележани	ketahuan
општа	umum
општа	jendral
општа	jenderal
хемија	chemistry
