και	그리고
χαρακτήρας	캐릭터
χαρακτήρας	인물
δέχεται	수락
κόστος	비용
κόστος	비용
τύποι	유형
σύζυγο	배우자
σύζυγο	남편
σύζυγο	마누라
σύζυγο	와이프
σύζυγο	아내
δημοκρατικό	민주당
σκωτίας	스코틀랜드
σκωτίας	스코틀랜드
σκωτίας	스코틀랜드인
λατινικά	라틴
λατινικά	라틴어
εγκαταστάθηκαν	정착
δυνατή	강한
δυνατή	스트롱
μέτρο	측정
μέτρο	측도
κλασική	클래식
κλασική	고전주의
κλασική	고전
κλασική	클래식
κλασική	고전
πιάνο	피아노
διπλό	더블
μηχανική	역학
μηχανική	공학
μηχανική	엔지니어링
απώλεια	상실
απώλεια	손실
πραγματική	실제
ψήφους	득표
ψήφους	투표
αποστολές	발송
αποστολές	미션
κυριακή	일요일
βουνό	산악
ανθρώπινη	인간
ανθρώπινη	인체
ανθρώπινη	인간인
πωλήσεις	매출
πωλήσεις	영업
πωλήσεις	판매
γεωμετρία	지오메트리
γεωμετρία	기하학
ερρίκος	헨리
σωστά	오른쪽
σωστά	정답
σωστά	올바른
άνοιξε	오픈
άνοιξε	열기
τρόπους	방법
τρόπους	예의
τρόπους	매너
κάποτε	한번
κάποτε	once
εμπορικό	쇼핑몰
νικήτρια	승리자
νικήτρια	우승자
νικήτρια	winner
νικήτρια	승자
γιουγκοσλαβίας	유고슬라비아
σοβαρά	진심
σοβαρά	심각하게
σοβαρά	진지하게
αφαίρεση	삭제
αφαίρεση	지우기
αφαίρεση	제거
αφαίρεση	삭제하기
αφαίρεση	제거
συμπτώματα	증상
συμπτώματα	증세
προσωρινά	일시적
προσωρινά	일시적으로
προσωρινά	임시
προσωρινά	일시적
υδρογόνου	수소
εντούτοις	그러나
κύτταρα	세포
συνέντευξη	인터뷰
συνέντευξη	면접
ρουμανία	루마니아
ρουμανία	루마니아인
ρουμανία	루마니아어
συνάντηση	만나
συνάντηση	모임
συνάντηση	회의
συνάντηση	만남
συνάντηση	미팅
μετακόμισε	감동
λουδοβίκος	루이스
λουδοβίκος	루이
αντ	개미
αντ	대신
αντ	대신에
ανακάλυψε	발견됨
λογισμικό	소프트웨어
ενέργειες	행동
ενέργειες	활동
ενέργειες	동작
ενέργειες	액션
πολωνίας	폴란드
αεροπορία	항공
μαδρίτης	마드리드
σωματείο	동맹
σωματείο	연맹
σωματείο	유니언
σωματείο	연합
παρόν	현재
παρόν	선물
ιησού	예수
νομίσματα	동전
νομίσματα	코인
νομίσματα	통화
νομίσματα	화폐
πρακτικά	실무
πρακτικά	실용적
πρακτικά	실용
σημαντικός	중요
σημαντικός	중요하다
ενεργό	활성화
ενεργό	활동
ενεργό	액티브
ενεργό	활성
προβολή	프로젝션
προβολή	도법
προβολή	투영
προβολή	표시
προβολή	표시하기
προβολή	디스플레이
προβολή	조회
προβολή	보기
ρυθμό	속도
ρυθμό	페이스
ρυθμό	템포
ρυθμό	리듬
συνελήφθη	체포
βορειοδυτικά	북서쪽
βορειοδυτικά	노스웨스트
βορειοδυτικά	북서부
βορειοδυτικά	북서
καλλιτέχνης	음악가
καλλιτέχνης	예술가
καλλιτέχνης	아티스트
καλλιτέχνης	아티스트가
άντζελες	앤젤레스
μαύρη	검은색
μαύρη	검정
μαύρη	검정색
μαύρη	블랙
στήλη	칼럼
στήλη	기둥
νόμισμα	통화
νόμισμα	화폐
νόμισμα	동전
αξιωματικός	책임자
αξιωματικός	경관
αξιωματικός	경찰관
αξιωματικός	장교
συλλογές	컬렉션
συλλογές	모음집
δημιουργώντας	만들기
στόλου	함대
στόλου	플리트
καταστράφηκε	파괴됨
καθηγητή	교수
καθηγητή	교수님
καρδιά	하트
καρδιά	심장
καρδιά	마음
στάδια	경기장
στάδια	단계
στάδια	스텝
στάδια	걸음
στάδια	단계
καθαρά	지우기
καθαρά	지우
καθαρά	맑음
καθαρά	청소
καθαρά	깨끗한
καθαρά	깨끗하다
καθαρά	net
αντίπαλο	라이벌
αντίπαλο	상대
αντίπαλο	상대편
αντίπαλο	상대성
ολοκλήρωση	완성
ολοκλήρωση	통합
ολοκλήρωση	완료
ολοκλήρωση	완성
τέταρτο	넷째
τέταρτο	네번째
θεωρίες	이론
ιταλοί	이탈리아인
ανεξάρτητη	독립
ανεξάρτητη	독립적
εργαστήριο	실험실
εργαστήριο	연구소
εργαστήριο	연구실
εργαστήριο	워크샵
εργαστήριο	워크숍
εργαστήριο	lab
εργαστήριο	연구실
εργαστήριο	실험실
αντικατέστησε	교체
αντικατέστησε	대체
αντικατέστησε	바꾸기
δείγμα	표본
δείγμα	견본
δείγμα	샘플링
δείγμα	샘플
δείγμα	견본
δημιουργήθηκαν	생성
δημιουργήθηκαν	만들었습니다
πληροφορία	정보
πορτογαλία	포르투갈
πού	어디서
πού	어디
πού	어디에
πού	어디로
ονομασίες	이름
παραμονή	이브
παραμονή	에이브
παραμονή	머무르지
παραμονή	머물러
παραμονή	숙박
παραμονή	머무르고
ελάχιστα	최소
ελάχιστα	최소
απαιτείται	필요함
απαιτείται	필수
μεγάλωσε	길러
νομικά	법적으로
νομικά	법률
νομικά	합법적인
διαχειριστής	운영자
διαχειριστής	관리자
διαχειριστής	관리자
διαχειριστής	매니저
διαχειριστής	운영자
διαχειριστής	관리자
πολεμικό	군함
ακρίβεια	정밀도
ακρίβεια	정밀
ακρίβεια	정확도
ακρίβεια	정밀도
ακρίβεια	정확성
υγεία	체력
υγεία	헬스
υγεία	건강
υγεία	보건
ιαπωνίας	재팬
ιαπωνίας	일본
πολέμους	전쟁
υπογραφή	서명
υπογραφή	사인
υπογραφή	서명
σταθμοί	스테이션
θεώρημα	정리
αναγέννηση	르네상스
αναγέννηση	rebirth
σταμάτησε	중단됨
προηγούμενο	선례
προηγούμενο	이전
μέσος	평균
επάγγελμα	직업
επάγγελμα	점령
αγωνιστής	전투기
αγωνιστής	파이터
ιράκ	이라크
διάλυση	해산
διάλυση	해체
μέγα	메가
πρωτοβουλία	이니셔티브
μηχανικός	수리공
μηχανικός	기술자
μηχανικός	엔지니어
μηχανικός	공학자
αριθμοί	수치
αριθμοί	피규어
αριθμοί	숫자
εμπορίου	상거래
εμπορίου	커머스
εμπορίου	상업
εμπορίου	무역
εμπορίου	트레이드
οπτικά	시각
οπτικά	비주얼
οπτικά	광학
οπτικά	광안리
οπτικά	광화문
έληξε	종료되었습니다
γάμος	혼인
γάμος	결혼
γάμος	결혼식
γάμος	웨딩
μηχανή	머신
μηχανή	기계
μηχανή	엔진
βραζιλίας	브라질
ειδικές	구체적
ειδικές	특정
ειδικές	구체
πότε	언제쯤
πότε	언제
εγχώρια	국내
ισπανική	스페인어
βασιλεία	바젤
βασιλεία	통치
βασιλεία	reign
όπερα	opera
όπερα	오페라
λεπτομέρειες	세부사항
λεπτομέρειες	상세
λεπτομέρειες	자세히
λεπτομέρειες	세부사항
νήσοι	제도
συγκέντρωσε	조립
όψη	조회
όψη	보기
εργαλεία	도구
ευθύνη	책임
ευθύνη	책임
ευθύνη	책임감
εργάζεται	웍스
εργάζεται	작동
εργάζεται	작품
δίδαξε	가르쳐
κανονικά	일반적으로
νικητές	우승자
νικητές	수상자
νικητές	승자
μα	그런데
μα	그러나
μα	근데
μα	하지만
φοιτητές	학생
φοιτητές	학생들
φοιτητές	유학생
οδηγήσει	리드
αποφάσεις	결정
αποφάσεις	판단
κύκλου	주기
κύκλου	순환
κύκλου	사이클
εγκατάσταση	설치
εγκατάσταση	시설
εγκατάσταση	설치하기
εγκατάσταση	설치
αναφοράς	참조
αναφοράς	참고
νόημα	의미
ψηφοφορία	투표
ψηφοφορία	투표
βρετανός	브리티시
βρετανός	영국인
βρετανός	영국
ατμόσφαιρα	대기
ατμόσφαιρα	분위기
τύπους	유형
άμυνα	방위
άμυνα	국방
άμυνα	방어
άμυνα	디펜스
άμυνα	방위
άμυνα	국방
άμυνα	방어
άμυνα	디펜스
απεικόνιση	묘사
απεικόνιση	표시
απεικόνιση	표시하기
απεικόνιση	디스플레이
απεικόνιση	일러스트
απεικόνιση	삽화
εκτίμηση	추정치
εκτίμηση	추정
εκτίμηση	추산
σχετικό	상대
σχετικό	상대적
σχετικό	친척
σχετικό	관련
σχετικό	관련성
σχετικό	관련
βράδυ	저녁
ποσό	금액
τέχνες	예술
παντρεμένος	결혼
μεθόδους	수단
μεθόδους	메서드
μεθόδους	방법
τελετή	의식
κόμης	카운트
συγκέντρωση	농도
συγκέντρωση	수집
συγκέντρωση	모임
ήττες	손해
ήττες	손실
αφήνοντας	떠나
αφήνοντας	떠나기
ασθενείς	환자
ασθενείς	환자들
δυστυχώς	불행히도
τάξεις	교실
τάξεις	클래스
τάξεις	수업
ρόλους	역할
νέοι	청년
νέοι	청소년
νέοι	젊음
νέοι	청춘
πολ	파울로스
πολ	파울로
πολ	바울
πολ	파울
κοινά	타겟
απόπειρα	시도
λεπτό	얇은
παράγοντας	팩터
παράγοντας	인자
παράγοντας	요인
ηχογραφήσεις	녹음
ηχογραφήσεις	레코딩스
ηχογραφήσεις	레코딩
ηχογραφήσεις	레코드
εκατοστά	센티미터
εκατοστά	인치
ορχήστρα	밴드
ορχήστρα	오케스트라
ορχήστρα	교향악단
άνοιγμα	오픈
άνοιγμα	열기
άνοιγμα	오프닝
άνοιγμα	개봉
χαρακτηριστική	특성
χαρακτηριστική	특징
ιρλανδία	아일랜드
δεκάδες	수십
υγρό	촉촉한
υγρό	수분
υγρό	수액
υγρό	액체
υγρό	액체
υγρό	리퀴드
υγρό	젖은
υγρό	젖어
ηγέτες	리더
ηγέτες	지도자
ζευγάρι	커플
ζευγάρι	부부
ιωσήφ	조셉
ιωσήφ	요제프
ιωσήφ	조제프
ιωσήφ	조지프
ιωσήφ	요셉
αργεντινή	아르헨티나
αργεντινή	아르헨티나인
καλλιτέχνη	음악가
καλλιτέχνη	예술가
καλλιτέχνη	아티스트
καλλιτέχνη	아티스트가
αλβανία	알바니아
πριγκίπισσα	공주
πριγκίπισσα	공주님
πριγκίπισσα	프린세스
ήχου	오디오
σχεδιασμό	설계
σχεδιασμό	디자인
παρόμοιο	비슷함
παρόμοιο	유사한
παρόμοιο	비슷한
παρόμοιο	유사
αθλητικός	애슬레틱
δημοψήφισμα	국민투표
πουλιά	새들
ποιότητα	품질
ποιότητα	퀄리티
ποιότητα	화질
ποιότητα	화질이
σύντομη	짧게
σύντομη	쇼트
σύντομη	짧은
διδασκαλία	교육
διδασκαλία	교사
διδασκαλία	가르침
απόδειξη	영수증
απόδειξη	증명
απόδειξη	증거
καταστροφές	재난
καταστροφές	재해
διάθεση	분위기
διάθεση	기분
διοικητικές	행정
ρώσος	러시아인
ρώσος	러시아어
είκοσι	스물
είκοσι	스무
κατοικία	거주
κατοικία	거주지
κατοικία	주택
κατοικία	레지던스
κατοικία	주택지
διοικητικό	행정
άντρες	멘트
άντρες	남성
άντρες	남자
κινηματογράφο	시네마
κινηματογράφο	영화
ποιητή	시인
ποιότητας	품질
ποιότητας	퀄리티
ποιότητας	화질
ποιότητας	화질이
συνδέονται	연결됨
παλαιό	늙은
παλαιό	오래된
διέταξε	순서
φαινόμενα	현상
κοινοβουλίου	국회
κοινοβουλίου	국민의회
κοινοβουλίου	의회
διάταγμα	칙령
διάταγμα	법령
ινδίας	인디아
ινδίας	인도
τείχη	성벽
σύγχρονο	모던
σύγχρονο	현대
σύγχρονο	근대
σύγχρονο	근황
σύγχρονο	현대
στόλο	함대
στόλο	플리트
υπεύθυνος	책임
υπεύθυνος	책임감
νοτιοανατολικά	남동
νοτιοανατολικά	동남아
δάσος	우즈
οδηγίες	지침
οδηγίες	지시
οδηγίες	안내
ρίτσαρντ	리차드
ρίτσαρντ	리처드
φθινόπωρο	가을이
φθινόπωρο	가을
φθινόπωρο	떨어지지
φθινόπωρο	떨어지는
φθινόπωρο	떨어짐
διαδικασίες	절차
ερευνητές	연구자
ερευνητές	연구원
θράκη	트라키아
δύση	서쪽
δύση	서부
δύση	웨스트
καταργήθηκε	폐지됨
διάταξη	배치
διάταξη	layout
διάταξη	레이아웃
νοτιοδυτικά	사우스웨스트
νοτιοδυτικά	남서
νοτιοδυτικά	남서부
ρώσοι	러시아인
πρόσφυγες	난민
βασικός	기본
βασικός	기초
βασικός	베이직
σκ	주말
σκ	주말에
άνοδος	상승
άνοδος	rise
κόμη	카운트
δράμα	드라마
έλεγχος	통제
έλεγχος	제어
έλεγχος	제어하기
έλεγχος	컨트롤
έλεγχος	체크
έλεγχος	확인
έλεγχος	점검
αλλάζει	바뀌기
αλλάζει	변경
έμφαση	강조
υπηκοότητα	국적은
υπηκοότητα	국적
υπηκοότητα	시민
υπηκοότητα	시민권
βορειοανατολικά	북동
βορειοανατολικά	북동부
μηδέν	제로
φωτιά	화재
φωτιά	불화
εκατοντάδες	수백명이
εκατοντάδες	수백
ήπειρο	대륙
χάλκινο	청동기
χάλκινο	청동
αντίληψη	지각
αντίληψη	인식
δρόμους	도로
δρόμους	거리
δρόμους	길거리
πλατφόρμα	플랫폼
σπύρος	스피로
διοικητή	지휘관
διοικητή	사령관
διοικητή	커맨더
ρωμαίοι	로마인
δάσκαλος	선생님
δάσκαλος	교사
δάσκαλος	스승
χάρι	해리
χάρι	헤리
ουγγαρίας	헝가리
ελισάβετ	엘리자베스
ελισάβετ	엘리사벳
ελισάβετ	엘리자벳
ελισάβετ	엘리자베스
διαμάχη	논란
διαμάχη	논쟁
διαμάχη	분쟁
βαθμός	학위
βαθμός	성적
βαθμός	학년
βαθμός	계급
βαθμός	순위
σταθερή	고정
σταθερή	꾸준히
σταθερή	안정화
σταθερή	안정환
σταθερή	안정적
σταθερή	안정
κριτήριο	기준
κοινωνικές	사회주의
κοινωνικές	사회
κοινωνικές	사회적
φρανκ	프랑크
φρανκ	프랭크
φιλόσοφοι	철학자
φιλόσοφοι	철학자들
ουγγαρία	헝가리
ακρόπολη	아크로폴리스
μαθητής	눈동자
μαθητής	동공
μαθητής	학생
γιους	아들들
υποψηφιότητες	후보
πρεμιέρα	시사회
βιογραφικό	소개
βιογραφικό	바이오
βιογραφικό	재개
βιογραφικό	이력서
θεά	여신
κρίσιμη	크리티컬
κωδικός	비밀번호
κωδικός	암호
κωδικός	코드
κωδικός	부호
τύχη	포춘
επικοινωνία	의사소통
επικοινωνία	커뮤니케이션
επικοινωνία	소통
επικοινωνία	통신
επικοινωνία	접촉
επικοινωνία	문의
επικοινωνία	연락처
επικοινωνία	연락
επικοινωνία	커뮤니케이션
επικοινωνία	통신
επικοινωνία	커뮤니케이션스
είδε	쏘우
δόξα	명성
δόξα	페임
δόξα	영광
δόξα	글로리
πέμπτη	fifth
πέμπτη	다섯번째
πέμπτη	목요일
ποσότητες	수량
ποσότητες	수량
καθολική	가톨릭주의
καθολική	가톨릭
αίσθηση	느낌이
αίσθηση	기분
αίσθηση	느낌
αίσθηση	감각
αίσθηση	센스
αίσθηση	감각
εξίσωση	방정식
μοίρα	운명
μοίρα	운명
αραβικά	아라비아어
αραβικά	아라비아
αραβικά	아랍어
ασθένεια	질환
ασθένεια	질병
ασθένεια	질환
ασθένεια	질병
ασθένεια	질병
αρχαίος	고대
σύνοδο	정상회담
σύνοδο	회담
σύνοδο	정상회의
φυλακή	교도소
φυλακή	감옥
φυλακή	교도소
φυλακή	감옥
πλήρης	가득
πλήρης	완료
πλήρης	완성
στρατιωτικοί	군사
αποσύρθηκε	은퇴
αποσύρθηκε	퇴직
αγγλικό	영어
αγγλικό	잉글리시
περιουσία	포춘
περιουσία	부동산
αθλητικό	애슬레틱
αθλητικό	스포팅
οργανώσεις	단체
οργανώσεις	조직
οργανώσεις	단체
κενό	간격
κενό	진공
κενό	공허
κενό	무효
κενό	비어
κενό	비어
ιβάν	이반
βαθμοί	성적
βαθμοί	점수
βαθμοί	지점
βαθμοί	포인트
βαθμοί	도도
σάντα	산타
αριστερό	좌파
αριστερό	왼쪽
σίγουρα	확실히
σχετικές	관련
σχετικές	관련성
σχετικές	관련
μοριακή	분자
σχηματισμό	형성
τυπικά	전형적
τυπικά	전형
τυπικά	전형적인
τυπικά	일반적으로
πέραν	비욘드
άγγελος	천사
άγγελος	엔젤
συνεχή	지속
συνεχή	연속
ευαισθησία	민감한
ευαισθησία	민감하다
ευαισθησία	감도
κόρες	동공
κόρες	딸들
οργανική	유기적
εργοστάσιο	공장
εργοστάσιο	식물
εργοστάσιο	식물학
εργοστάσιο	공장
εργοστάσιο	팩토리
θερμοκρασίες	기온
θερμοκρασίες	온도
προσωρινή	임시
προσωρινή	일시적
προσωρινή	임시
προσωρινή	체온
προσωρινή	온도
κωμωδία	코미디
κωμωδία	희극
κωμωδία	코메디
συρίας	시리아
συρίας	시리아
ηθοποιό	배우
ηθοποιό	여배우
φυλές	클랜
φυλές	경주
φυλές	인종
συγγραφή	쓰기
συγγραφή	글쓰기
κύπρος	키프로스
κυβερνήτη	캡틴
κυβερνήτη	대위
κυβερνήτη	선장
κυβερνήτη	주지사
ζωντανά	생방송
ζωντανά	라이브
πίτερ	베드로
πίτερ	피터
αποφασίζει	결심
εκπρόσωπος	대변인
εκπρόσωπος	대표자
εκπρόσωπος	대표
κατασκευές	공사
κατασκευές	건설
κατασκευές	건축
κατασκευές	구조물
κατασκευές	구조
γέννηση	출생
γέννηση	탄생
γέννηση	출산
αλεξάντερ	알렉산드르
αλεξάντερ	알렉산더르
αλεξάντερ	알렉산더
άκρη	엣지
άκρη	모서리
άκρη	edge
συναυλία	연주회
συναυλία	콘서트
γιορτή	휴일
γιορτή	명절
γιορτή	연휴
γιορτή	홀리데이
γιορτή	휴가
γιορτή	공휴일
γιορτή	축하
μάντσεστερ	맨체스터
έγγραφα	문서
λειτουργίες	함수
τακτική	정규
τακτική	보통
τακτική	전략
τακτική	전술
τακτική	전술
τακτική	전술
κάλυψη	커버
κάλυψη	덮개
κάλυψη	표지
σαφώς	명확하게
σαφώς	명백하게
σαφώς	명백히
μαρκ	마르크
μαρκ	마크
μαρκ	표시
μαρκ	마르크
μαρκ	마크
ψευδώνυμο	별칭
ψευδώνυμο	별명
ψευδώνυμο	닉네임
ψευδώνυμο	별명
ποπ	pop
προγραμματισμού	프로그래밍
ωκεανό	바다
ωκεανό	오션
πέρσες	페르시아인
έννοιες	컨셉
έννοιες	개념
έννοιες	concepts
καλλιτεχνική	예술적
θρησκευτική	종교
πακιστάν	파키스탄
παναγία	성모
παναγία	마돈나
ζούσε	살았던
βιέννης	비엔나
εκθέσεις	박람회
εκθέσεις	전시회
εκθέσεις	보고서
πλευρό	갈비
πλευρό	갈비뼈
ανεξάρτητο	독립
ανεξάρτητο	독립적
καλλιέργεια	문화
καλλιέργεια	경작
παραίτηση	면제
παραίτηση	사직
πλάκα	재미
βήματα	발자국
βήματα	발자취
βήματα	스텝
βήματα	걸음
βήματα	단계
διαμόρφωση	설정
διαμόρφωση	구성
διαμόρφωση	조성
πεδία	필드
χάσει	분실
χάσει	로스트
χάσει	잃어버린
βρετανοί	브리티시
βρετανοί	영국인
βρετανοί	영국
σμιθ	스미스
σκέψη	생각
σκέψη	생각
αντώνιος	안토니우스
φυσικές	자연
φυσικές	천연
πγδμ	마케도니아어
πγδμ	마케도니아
πγδμ	마케도니아인
πγδμ	마케도니아
πγδμ	마케도니아인
σωστή	정답
σωστή	올바른
δυναμικό	잠재력
δυναμικό	퍼텐셜
δυναμικό	잠재
δυναμικό	잠재적
δυναμικό	동적
δυναμικό	다이내믹
πρωτότυπο	프로토타입
πρωτότυπο	프로토타입을
πρωτότυπο	원본
πρωτότυπο	오리지널
ουσίες	물질
ενημέρωση	브리핑
ενημέρωση	갱신
ενημέρωση	업데이트
προεδρία	대통령
ροή	피드
ροή	플로
ροή	플로우
ροή	흐름
ροή	스트리밍
ροή	스트림
ροή	흐름
υπολογιστές	컴퓨터
υπολογιστές	컴퓨터
απέτυχε	실패
δεσμούς	넥타이
σύνδεσμο	링크
συχνότητα	주파수
συχνότητα	빈도
χαμηλή	낮은
χαμηλή	낮음
χαμηλή	low
εστία	기숙사
εστία	확산
εστία	핫스팟
κορέα	한국
κορέα	코리아
δημιουργείται	생성
δημιουργείται	만들었습니다
άθλημα	스포츠
χωρητικότητα	용량
εκλογική	선거
πιθανή	가능한
πιθανή	가능
παραδοσιακή	전통적
παραδοσιακή	전통적인
παραδοσιακή	전통
αποφάσισαν	결심
έμαθε	학습
έμαθε	배운
δραματική	극적
πλήκτρα	키키
πλήκτρα	열쇠
πλήκτρα	키보드
πλήκτρα	키보드
χαλκού	구리
αποχώρηση	출발
αποχώρηση	출국
αποχώρηση	철수
αποχώρηση	금단
καταφύγιο	쉼터
καταφύγιο	벙커
μουσεία	박물관
μουσεία	박물관과
μετάλλια	메달
απόλυτη	절대
απόλυτη	절대적
αποτυχία	실패
αποτυχία	실패
αποτυχία	실패
τοποθέτηση	배치
τοποθέτηση	장착
φανέλα	저지
τροφή	푸드
τροφή	음식
τροφή	식량
τροφή	식품
πύργο	타워
διάμετρο	직경
διάμετρο	지름
διαχείρισης	경영
διαχείρισης	관리
ταυτότητα	증명
ταυτότητα	식별
ταυτότητα	신분증
ταυτότητα	정체성
ταυτότητα	본인
δείγματα	견본
δείγματα	샘플
μετρό	지하철
μετρό	메트로
μετρό	지하철
ύλη	물질
επιμέρους	개별
επιμέρους	개인
πανεπιστήμια	대학
γιατρός	의사
γιατρός	닥터
χημικός	화학자
φυτό	공장
φυτό	식물
φυτό	식물학
φίλους	친구
φίλους	프렌즈
φίλους	친구들이
φίλους	친구들
προσώπου	안면
όγκος	볼륨
όγκος	종양
όγκος	종양
κακό	bad
κακό	나쁜
κακό	나쁘다
σπάρτη	스파르타
δύσκολη	어려운
δύσκολη	어려움
δύσκολη	어려워
συμπεριλαμβανομένου	포함
κίτρινο	황색
κίτρινο	노랑색
κίτρινο	노란색
κίτρινο	노랑
ρωμαίους	로마인
γραφεία	사무실
γραφεία	데스크
γραφεία	책상
φιλμ	필름
φιλμ	영화
ουκρανία	우크라이나
ισχυρό	강력
ισχυρό	강력한
ισχυρό	강력하다
ηλία	엘리아스
ηλία	엘리어스
στατιστική	통계
στατιστική	통계학
συνθέτες	작곡가
μητρόπολη	메트로폴리스
ηχογράφηση	녹음
ηχογράφηση	녹화
αντικειμένων	객체
αντικειμένων	개체
αντικειμένων	물체
αντικειμένων	천체
εξέταση	시험
εξέταση	검사
αρχιεπίσκοπος	주교
αρχιεπίσκοπος	대주교
μέθοδοι	수단
μέθοδοι	메서드
μέθοδοι	방법
δανία	덴마크
δέντρο	트리
δέντρο	나무
γουίλιαμ	윌리엄
μέγιστο	최대
ήρωα	히어로
ήρωα	영웅
ανώτατο	슈프림
διαχειριστή	운영자
διαχειριστή	관리자
διαχειριστή	운영자
διαχειριστή	관리자
χημικό	화학물질
χημικό	화학
άκρα	극단
μονάχου	뮌헨
παραδόσεις	전통
παραδόσεις	배달
κοινωνικό	사회주의
κοινωνικό	사회
κοινωνικό	사회적
κανένας	아무도
πεθάνει	죽는다
απειλή	위협
πρωί	아침
πρωί	모닝
κάπου	어딘가
ετήσια	매년
υποθέσεις	케이스
υποθέσεις	사례
νεκροταφείο	묘지
νεκροταφείο	묘지
παραλλαγές	에디션
παραλλαγές	변수
σκοτ	스콧
σκοτ	스캇
βαθιά	깊게
βαθιά	깊은
βαθιά	깊게
κώδικας	코드
κώδικας	부호
τσαρλς	샤를
τσαρλς	찰스
επιτυχημένη	성공적
επιτυχημένη	성공함
επιτυχημένη	성공
επιτυχημένη	성공적인
απαραίτητο	필수
αδερφός	오빠
αδερφός	아우
εργαλείο	공구
εργαλείο	도구
αρχιτέκτονας	건축가
αρχιτέκτονας	건축
γιουγκοσλαβία	유고슬라비아
ελεύθερος	free
ελεύθερος	무료
ελεύθερος	자유
αποικία	식민지
βασισμένη	기반
βασισμένη	기반으로
κυρία	부인
κυρία	사모님
κυρία	숙녀
κυρία	레이디
κυρία	아줌마
λόγιος	학자
κλίση	경사
κλίση	틸트
κλίση	기울기
κλίση	기울여
δημοφιλής	인기가요
δημοφιλής	인기
δημοφιλής	인기가
αφγανιστάν	아프가니스탄
μεταβολές	변화
μεταβολές	변경
ενεργά	활성화
ενεργά	활동
ενεργά	액티브
ενεργά	활성
ενεργά	적극적으로
προηγούμενες	이전
δημοκρατική	민주당
παίκτη	플레이어
παίκτη	재생기
παίκτη	선수
αργεντινής	아르헨티나
αργεντινής	아르헨티나인
αργεντινής	아르헨티나
αργεντινής	아르헨티나인
αργεντινής	아르헨티나
αργεντινής	아르헨티나인
θεία	이모
θεία	숙모
θεία	고모
θεία	이모
θεία	이모가
γουινέα	기니
διαιρείται	나눈
ικανότητες	스킬
ικανότητες	솜씨
κιλά	lbs
κιλά	파운드
κιλά	파운드
κιλά	킬로그램
κιλά	킬로
φάσμα	스펙트럼
κάπως	다소
μέγαρο	맨션
μέγαρο	저택
ελάχιστη	최소
ελάχιστη	최소
βιετνάμ	베트남
βιετνάμ	베트남어
βιετνάμ	베트남
βιετνάμ	베트남인
παρούσα	현재
παρούσα	선물
ντοκιμαντέρ	다큐멘터리
ντοκιμαντέρ	다큐멘터리
υψηλότερη	최고
συνθέσεις	작곡
πωλ	파울로스
πωλ	파울로
πωλ	바울
πωλ	파울
άμστερνταμ	암스테르담
επιθυμία	욕망
επιθυμία	욕구
επιθυμία	욕망이
επιθυμία	소원
προφορά	발음
προφορά	말투
άγιοι	성인인
ακολουθώντας	팔로우
σκότωσε	킬링
τζακ	젝스키스
συμπέρασμα	결론
σταυρό	교차
σταυρό	십자
σταυρό	십자가
σταυρό	크로스
χερσόνησο	반도
μηχανές	엔진
μηχανές	머신
μηχανές	기계
μηχανές	기계
αγωνιστές	파이터스
αγωνιστές	파이터
αγωνιστές	파이터즈
μεταβολή	바뀌기
μεταβολή	변화
μεταβολή	변경
μεταβολή	바꾸기
μάρτιν	마르틴
μάρτιν	마틴
φορείς	캐리어
σκάφος	선박
σκάφος	선박
σκάφος	공예
σκάφος	보트
ένταση	긴장감
ένταση	텐션
ένταση	긴장
ένταση	강도
ένταση	강조
απουσία	결석
απουσία	부재
όροι	약관
όροι	용어
όροι	조건
δίσκους	디스크
δίσκους	디스크
δέντρα	나무들
δέντρα	트리
δέντρα	나무
μέγιστη	최대
εκλέγεται	선출
μόναχο	뮌헨
μόνιμα	영구적
μόνιμα	영구
σταυρός	교차
σταυρός	십자
σταυρός	십자가
σταυρός	크로스
δίκτυα	네트워크
δημιουργός	메이커
δημιουργός	창조주
δημιουργός	제작자
δημιουργός	작성자
μέσων	악기
μέσων	인스트루먼트
φίλοι	친구
φίλοι	프렌즈
φίλοι	친구들이
φίλοι	친구들
στελέχη	경영진
όπλων	무기
δείκτης	색인
δείκτης	인덱스
δείκτης	지표
εντύπωση	인상
εντύπωση	노출
αναλογία	비율
αναλογία	비례
αναλογία	비율
πρόσφατες	최근
δυνατότητες	가능성
δυνατότητες	잠재력
δυνατότητες	퍼텐셜
δυνατότητες	잠재
δυνατότητες	잠재적
ουρά	꼬리
αποικίες	식민지
λογότυπο	로고
αυξάνεται	증가
ήρωας	히어로
ήρωας	영웅
κορυφαία	인기
κορυφαία	top
επιτρέπεται	허용
αέριο	가스
συν	플러스
μεραρχία	사단
μεραρχία	디비전
ακολουθία	순서
ακολουθία	시퀀스
οξυγόνο	산소
ταξινόμηση	정렬
ταξινόμηση	분류법
ταξινόμηση	분류학
ταξινόμηση	분류
ποινή	페널티
ποινή	문장
αναπαράσταση	표현
ματς	일치하기
ματς	일치합니다
ματς	매치
ματς	일치
έντουαρντ	에드워드
λαμβάνουν	받기
αυτόματα	자동
γυμναστήριο	헬스
γυμναστήριο	체육관
γυμναστήριο	김나지움
γυμναστήριο	체육관
λίμνες	호수
χαν	한한
νόμους	법률
λήψη	다운로드
