din	från
inregistrat	registrerat
inregistrat	registrerade
inregistrat	inspelat
inregistrat	inspelade
inregistrat	registreras
inregistrat	inspelad
preluat	hämtas
serial	serie
administrative	administrativa
administrative	administrativ
administrative	administrativt
turci	turks
turci	turkarna
turci	turkar
turci	turkiska
turci	turkisk
turci	turkiskt
absolvit	examen
münchen	münchen
münchen	münchen
xiii	xiii
belgia	belgien
jack	jack
normandia	normandie
sora	syster
sora	sister
sora	syster
sora	sister
actiuni	delningar
actiuni	aktier
actiuni	delar
actiuni	andelar
actiuni	åtgärder
actiuni	insatser
autoritatile	myndigheter
autoritatile	myndigheterna
autoritatile	myndigheter
autoritatile	myndigheterna
name	namnge
name	namn
name	name
raspuns	svar
raspuns	besvara
raspuns	svara
raspuns	svar
raspuns	svara
raspuns	svar
raspuns	gensvar
raspuns	respons
rezultate	resultat
rezultate	resultaten
camera	rummet
camera	rum
camera	rummet
camera	rum
anna	anna
discutii	diskussioner
discutii	diskussion
discutii	diskussioner
discutii	diskussionerna
discutii	diskussioner
discutii	diskussionerna
discutii	diskussioner
discutii	diskussion
poezie	dikt
poezie	poesi
economic	ekonomiskt
economic	ekonomisk
economic	ekonomiska
economic	ekonomiskt
economic	sparsam
obiecte	objekt
obiecte	föremål
acasa	hem
acasa	hemma
acasa	hemmet
acasa	home
acasa	hem
acasa	hemma
acasa	hemmet
acasa	home
budapesta	budapest
consilier	enhetschef
consilier	rådgivare
consilier	rådgivare
consilier	advokaten
consilier	rådgivare
sfarsit	slutet
sfarsit	end
sfarsit	slut
sfarsit	avsluta
sfarsit	slutet
sfarsit	end
sfarsit	slut
sfarsit	avsluta
secolele	sekel
secolele	århundraden
secolele	sekler
secretar	sekreteraren
secretar	sekreterare
permis	tillåtna
permis	tillåts
permis	tillåtet
permis	tillåten
permis	tillåtna
permis	tillåtet
permis	tillåten
maxim	max
maxim	maximalt
maxim	maxim
maxim	maximal
maxim	maximalt
maxim	maximum
maxim	högsta
danemarca	danmark
transport	transporter
transport	transport
transport	transporter
transport	transportera
transport	transport
coasta	kusten
coasta	kust
coasta	coast
coasta	revben
coasta	kustnära
coasta	kust
coasta	kusten
coasta	kust
coasta	coast
mentionat	nämnt
mentionat	nämndes
mentionat	nämnde
mentionat	nämnts
mentionat	nämns
pavel	paulus
pavel	paul
pavel	pavel
lei	lei
lei	lejon
petre	petre
exact	precis
exact	exakt
exact	exakta
exact	exakt
cronica	chronicle
cronica	krönika
cronica	kronisk
cronica	kroniskt
cronica	kroniska
grupuri	grupper
grupuri	grupperna
studiu	studier
studiu	studie
studiu	studera
florin	barry
florin	florin
sociala	socialt
sociala	sociala
sociala	social
sociala	socialt
sociala	sociala
sociala	social
fier	strykjärn
fier	iron
fier	järn
nota	not
nota	observera
nota	obs
nota	anteckning
nota	anmärkning
nota	not
nota	observera
nota	obs
nota	anteckning
nota	anmärkning
motive	anledningar
motive	orsaker
motive	skäl
motive	grunder
motive	vädjanden
mount	mount
mount	montera
mount	berget
pian	piano
pastrat	hållit
pastrat	höll
pastrat	behöll
pastrat	behållit
ucis	mördas
ucis	mördade
ucis	mördats
ucis	mördat
ucis	mördad
ucis	dödade
ucis	dödat
ucis	dödad
ucis	mördad
directia	riktningen
directia	riktning
directia	riktningen
directia	riktning
stie	vet
stie	vet
comun	vanligt
comun	gemensamt
comun	vanlig
comun	vanliga
comun	gemensamma
marne	marne
soldati	soldater
soldati	soldater
soldati	soldater
administrativa	administrativa
administrativa	administrativ
administrativa	administrativt
miliarde	miljard
miliarde	miljarder
miliarde	miljarder
miliarde	biljoner
modelul	modellen
modelul	förebild
modelul	model
modelul	förlaga
modelul	modell
stiu	vet
stiu	know
stiu	veta
ortodoxe	ortodoxa
necesare	obligatoriskt
necesare	krävs
necesare	nödvändigt
necesare	nödvändig
necesare	nödvändiga
comentariu	kommentera
comentariu	kommentar
king	king
king	kungen
king	kung
king	konung
actuala	aktuell
actuala	nuvarande
actuala	aktuellt
actuala	aktuella
varful	spets
varful	tips
varful	tip
varful	dricks
varful	tipsa
pag	pag
viitor	framtiden
viitor	framtid
viitor	future
viitor	framtida
viitor	blivande
clar	klart
clar	tydlig
clar	rensa
tanar	unga
tanar	young
tanar	yngre
tanar	ung
subiectul	föremål
subiectul	ämne
bronz	tan
bronz	solbränna
bronz	brons
gabriel	gabriel
anton	anton
episcop	löpare
episcop	biskop
episcop	bishop
habsburg	habsburg
org	org
incheiat	slutfört
incheiat	avslutad
incheiat	avslutade
incheiat	slutförd
incheiat	avslutat
incheiat	avslutade
incheiat	slutade
incheiat	avslutades
opere	operor
ultimele	senast
ultimele	senaste
ultimele	sista
ultimele	sist
ultimele	senaste
ultimele	senast
rog	rog
retras	pensionär
retras	pensionerade
retras	pensionerad
retras	indragna
retras	återkallas
retras	återkallade
sofia	sofia
spatiul	mellanslag
spatiul	rymd
spatiul	rymden
spatiul	utrymme
spatiul	mellanslag
spatiul	rymd
spatiul	rymden
spatiul	utrymme
sediu	huvudkontor
sediu	huvudkontoret
sediu	högkvarter
sediu	högkvarteret
river	river
river	floden
river	flod
interpretat	tolkas
interpretat	tolkade
interpretat	tolkat
interpretat	tolkats
records	records
records	register
records	skivor
introdus	introducerade
introdus	introducerades
introdus	presenterade
introdus	infört
introdus	infördes
introdus	infogade
introdus	införd
introdus	infogat
introdus	införas
miscare	motion
miscare	yrkande
miscare	rörelse
miscare	rörelser
miscare	rörelsen
miscare	rörelse
miscare	förflyttning
miscare	rörelser
miscare	rörelsen
miscare	rörelse
miscare	förflyttning
miscare	motion
miscare	yrkande
miscare	rörelse
miscare	rörelser
miscare	rörelsen
miscare	rörelse
miscare	förflyttning
industria	industrin
industria	industri
industria	bransch
femeie	kvinnan
femeie	woman
femeie	kvinna
femeie	kvinnliga
femeie	hona
femeie	kvinnligt
femeie	kvinna
franz	franz
medic	läkare
medic	läkares
medic	sjukvårdare
comandant	kommendant
comandant	befälhavare
comandant	befälhavare
comandant	kommendör
comandant	befälhavaren
comandant	kommendörkapten
comandant	commander
barbati	karlar
barbati	män
barbati	manskap
barbati	karlar
barbati	män
barbati	manskap
utilizarea	använda
utilizarea	använder
utilizarea	använda
utilizarea	använd
utilizarea	användning
tehnica	teknisk
tehnica	tekniskt
tehnica	tekniska
tehnica	teknik
tehnica	tekniken
tehnica	teknik
tehnica	tekniken
dimitrie	dimitrie
documente	handlingar
documente	dokument
inclus	ingår
inclus	inkluderade
inclus	inkluderat
inclus	inkluderad
satu	satu
volum	volym
muntenegru	montenegros
muntenegru	montenegro
max	max
max	maximalt
meciuri	matcher
meciuri	matchar
meciuri	tändstickor
baia	baia
baia	badrum
baia	badrummet
arthur	arthur
arthur	artur
corp	body
corp	kropp
corp	kroppen
corp	kropps
servicii	tjänster
servicii	gudstjänst
servicii	tjänsten
servicii	service
servicii	tjänst
colectia	samling
colectia	samlingen
colectia	collection
colectia	insamling
colectia	samling
colectia	samlingen
colectia	collection
colectia	insamling
lupte	slagsmål
lupte	brottning
lupte	brottas
victorie	win
victorie	vinst
victorie	vinna
victorie	vinn
victorie	segern
victorie	seger
victorie	segra
scriitorilor	författare
walter	walter
venetia	venedig
venetia	venedig
venetia	venedig
desfasurat	utplacerade
crestere	öka
crestere	ökning
crestere	höjning
crestere	tillväxten
crestere	tillväxt
crestere	tillväxten
crestere	tillväxt
oradea	oradea
dacia	dacia
house	house
house	huset
house	hus
caracter	karaktär
caracter	tecken
caracter	rollfigur
valign	valign
numara	antal
numara	greve
numara	räkna
teritoriu	territorier
teritoriu	territoriet
teritoriu	territorium
speciale	speciellt
speciale	särskild
speciale	speciell
speciale	särskilda
speciale	speciella
south	syd
south	söderut
south	söder
south	södra
debutat	debuterade
inlocuit	ersatta
inlocuit	ersätts
inlocuit	ersatte
inlocuit	ersatt
inlocuit	ersattes
inlocuit	utbytt
saptamani	veckor
saptamani	veckorna
saptamani	veckor
saptamani	veckorna
alias	alias
marin	marin
marin	marina
marin	marin
marin	marine
marin	marint
marin	marinsoldat
albume	album
holmes	holmes
productia	produktionen
productia	produktion
productia	tillverkning
css	css
oscar	oscar
conflict	konflikten
conflict	konflikter
conflict	konflikt
organizarea	organisation
organizarea	organisationen
organizarea	organisering
capul	head
capul	huvud
capul	huvudet
ivan	ivan
nimeni	ingen
arheologic	arkeologiska
aparare	försvaret
aparare	försvar
aparare	försvaret
aparare	försvar
aparare	försvaret
aparare	försvar
aparare	försvaret
aparare	försvar
alexander	aleksandr
alexander	alexander
sensul	innebörd
sensul	betydelse
sensul	mening
urmator	nästa
urmator	härnäst
jocuri	games
jocuri	spel
jocuri	lekar
jocuri	matcher
revolutia	revolutionen
revolutia	revolution
revolutia	revolutionen
revolutia	revolution
smith	svensson
smith	smith
rivne	rivne
categorii	kategori
categorii	kategorin
categorii	kategorierna
categorii	kategorier
noapte	natten
noapte	night
noapte	kväll
noapte	natt
acces	åtkomst
acces	tillgång
acces	tillträde
matematica	matte
matematica	matematik
matematica	matematik
matematica	matte
matematica	matematik
matematica	matematik
matematica	matte
matematica	matematik
specifice	specifik
specifice	specifika
specifice	särskilda
specifice	specifikt
primeste	mottar
primeste	erhåller
primeste	uppbär
centrale	centrala
centrale	centralen
centrale	central
centrale	centralt
centrale	mellersta
lee	lee
afl	afl
povestiri	händelser
povestiri	historier
povestiri	stories
povestiri	berättelser
scor	score
scor	poäng
red	röda
red	rött
red	röd
comunitati	gemenskaperna
comunitati	samhällen
comunitati	gemenskaper
portugalia	portugal
wiki	wiki
vlad	vlad
guvern	regering
guvern	regeringen
occidental	occidental
occidental	västra
occidental	västlig
anglo	anglo
propus	föreslaget
propus	föreslagna
propus	föreslagen
propus	friade
propus	friat
barcelona	barcelona
posibilitatea	möjlighet
adevarat	sanna
adevarat	sann
adevarat	sant
adevarat	true
adevarat	sanna
adevarat	sann
adevarat	sant
adevarat	true
midi	midi
realizarea	förverkligande
realizarea	insikten
realizarea	förverkligande
realizarea	insikt
copiii	ungar
copiii	kids
copiii	barn
copiii	barn
markgraf	markgreven
google	google
google	googles
google	googla
studiul	studier
studiul	studie
studiul	studera
cuvant	ord
cuvant	word
cuvant	ord
cuvant	word
facuta	made
facuta	tillverkad
facuta	tillverkade
facuta	tillverkat
facuta	gjorda
armate	arméer
dinamo	dinamo
dinamo	dynamo
constructii	byggverksamhet
constructii	byggande
constructii	konstruktion
constructii	byggverksamhet
constructii	byggande
constructii	konstruktion
refuzat	nekad
refuzat	förnekade
refuzat	nekat
refuzat	förnekat
refuzat	nekas
refuzat	avvisat
refuzat	avböjde
refuzat	vägrade
refuzat	vägrat
oferit	erbjöd
oferit	erbjuds
oferit	erbjudna
oferit	erbjuden
independent	självständig
independent	självständiga
independent	oberoende
independent	självständigt
independent	fristående
independent	oberoende
independent	självständigt
kirovohrad	kirovohrad
terminat	avslutade
terminat	klar
terminat	avslutat
terminat	färdiga
terminat	färdig
sprijinul	support
sprijinul	stöd
sprijinul	stötta
sprijinul	stödja
ali	ali
moderna	moderna
moderna	modern
moderna	modernt
moderna	moderna
moderna	modern
moderna	modernt
calificat	kvalificerat
calificat	kvalificerad
calificat	kvalificerade
sydney	sydney
puternica	starkt
puternica	strong
puternica	starka
puternica	stark
puternica	starkt
puternica	strong
puternica	starka
puternica	stark
puternica	kraftfull
puternica	mäktiga
puternica	mäktig
puternica	mäktigt
volinia	volyn
foto	photo
foto	foto
ridicata	uppfostrade
ridicata	uppfostrad
ridicata	uppväxt
ridicata	höjt
ridicata	uppvuxen
jan	jan
xii	xii
scorul	score
scorul	poäng
bazat	baserad
bazat	baserade
bazat	baserat
relatii	relationer
relatii	förhållanden
relatii	förbindelserna
relatii	förbindelser
relatii	relationer
relatii	relationerna
relatii	relationer
relatii	förhållanden
relatii	förbindelserna
relatii	förbindelser
relatii	relationer
relatii	relationerna
fifa	fifa
north	norr
north	norra
north	norrut
north	nord
ordine	ordningsföljd
ordine	beställning
ordine	ordning
ordine	beställa
ordine	beställningar
ordine	order
democrat	demokratiskt
democrat	demokratisk
democrat	demokratiska
democrat	demokrat
democrat	demokraterna
democrat	demokrater
html	html
italiana	italienare
italiana	italienska
italiana	italienskt
italiana	italiensk
italiana	italienare
italiana	italienska
italiana	italienskt
italiana	italiensk
ternopil	ternopil
elisabeta	elisabet
elisabeta	elisabeth
elisabeta	elizabeth
elisabeta	elisabet
elisabeta	elisabeth
popa	popa
popa	präst
trait	levde
trait	bodde
trait	bott
trait	levt
trait	levde
trait	bodde
trait	bott
trait	levt
seine	seine
pro	pro
pro	proffs
pro	proffsen
pro	proffs
milano	milan
milano	milano
milano	milano
partial	delvis
partial	partiell
partial	partiella
partial	delvis
partial	partiellt
partial	delvis
partial	partiellt
partial	delvis
partial	delvis
partial	partiellt
forta	kraft
forta	force
forta	tvinga
forta	kraft
forta	force
forta	tvinga
forta	hållfasthet
forta	styrka
forta	kraft
forta	force
forta	tvinga
modern	moderna
modern	modern
modern	modernt
larga	breda
larga	bred
larga	brett
larga	wide
critic	kritiker
critic	kritisk
critic	kritiskt
critic	kritiska
programul	programmera
programul	program
programul	programmet
programul	program
programul	programmet
programul	tidsplan
programul	tidtabell
programul	schema
formatul	formatera
formatul	formatet
formatul	format
asociatia	föreningen
asociatia	förening
asociatia	association
asociatia	föreningen
asociatia	förening
asociatia	association
spectatori	åskådare
spectatori	tittare
spectatori	tittarna
personaje	tecken
personaje	figurer
personaje	karaktärer
trupa	band
trupa	musikgrupp
trupa	band
trupa	musikgrupp
trupa	trupp
inalta	high
inalta	höga
inalta	hög
inalta	högt
inalta	tall
inalta	lång
inalta	high
inalta	höga
inalta	hög
inalta	högt
inalta	tall
inalta	lång
olt	olt
formarea	bildande
formarea	formation
formarea	bildning
disc	skiva
disc	disk
disc	skiva
iulia	iulia
iulia	julia
participa	deltar
participa	deltaga
participa	delta
participa	deltaga
participa	delta
activitati	verksamheter
activitati	verksamhet
activitati	aktiviteter
activitati	verksamheter
activitati	verksamhet
activitati	aktiviteter
suferit	lidit
print	prinsen
print	furste
print	prince
print	prins
print	prinsen
print	furste
print	prince
print	prins
print	prinsen
print	furste
print	prince
print	prins
champagne	champagne
eric	eric
eric	erik
influenta	påverkan
influenta	inflytande
influenta	påverka
influenta	påverkan
influenta	inflytande
influenta	påverka
influenta	inflytelserika
influenta	inflytelserik
influenta	påverkan
influenta	inflytande
influenta	påverka
air	air
air	luft
dunarii	donau
comerciale	reklamfilm
comerciale	kommersiell
comerciale	kommersiella
comerciale	kommersiellt
autonoma	självständig
autonoma	autonoma
autonoma	självstyrande
autonoma	autonom
invins	besegrade
invins	besegrat
invins	besegrades
invins	besegrad
invins	besegrade
invins	besegrat
invins	besegrades
invins	besegrad
marius	marius
premiu	pris
premiu	utmärkelse
premiu	tilldelning
mark	markera
mark	märke
mark	mark
garonne	garonne
educatie	utbildning
educatie	utbildning
voda	voda
voda	voda
coa	coa
recunoscut	erkänd
recunoscut	erkänt
recunoscut	erkänd
recunoscut	erkänt
recunoscut	erkända
recunoscut	erkänd
recunoscut	erkänt
recunoscut	erkända
recunoscut	igenkänd
asezare	uppgörelse
asezare	bosättning
asezare	avveckling
dimensiuni	måtten
dimensiuni	dimensioner
dimensiuni	mått
dimensiuni	storlekar
activ	aktiva
activ	aktiv
activ	aktivt
hans	hans
grad	betyg
grad	årskurs
grad	grad
grad	examen
grad	grad
grad	rang
grad	grad
grad	rank
interviu	intervjun
interviu	intervjua
interviu	intervju
simon	simon
tratat	behandlade
tratat	behandlat
tratat	behandlad
tratat	fördrag
tratat	fördraget
maxima	maximal
maxima	maximalt
maxima	maximum
maxima	högsta
maxima	maximal
maxima	maximalt
maxima	maximum
maxima	högsta
sisteme	system
sisteme	systems
indicativ	vägledande
arbitru	domare
arbitru	ref
jocul	spel
jocul	spelet
jocul	game
jocul	match
jocul	vilt
incredere	förtroendet
incredere	självförtroende
incredere	förtroende
incredere	tillit
incredere	trust
incredere	förtroende
incredere	förtroendet
incredere	självförtroende
incredere	förtroende
incredere	tillit
incredere	trust
incredere	förtroende
carl	carl
cantec	låten
cantec	sång
cantec	song
cantec	låten
cantec	sång
cantec	song
ajutor	hjälp
titular	innehavare
titular	hållare
titular	innehavaren
foc	fire
foc	brand
foc	eld
lege	juridik
lege	lagen
lege	lag
lege	law
curent	aktuell
curent	nuvarande
curent	aktuellt
curent	aktuella
functii	funktionerna
functii	funktioner
exterior	yttre
exterior	extern
exterior	externt
exterior	yttre
exterior	externa
exterior	utvändigt
exterior	yttre
exterior	utvändig
catedrala	katedral
catedrala	cathedral
catedrala	katedralen
catedrala	katedral
catedrala	cathedral
catedrala	katedralen
starea	status
starea	ställning
maghiar	ungerska
maghiar	ungrare
maghiar	ungersk
frank	frank
inchisoare	häktet
inchisoare	fängelse
inchisoare	fängelset
inchisoare	prison
inchisoare	fängelse
inchisoare	fängelset
inchisoare	prison
inchisoare	fängelse
scriitori	författare
tinut	hållit
tinut	höll
tinut	behöll
tinut	behållit
tinut	innehas
tinut	höll
tinut	hölls
tinut	hålls
scoli	skolor
scoli	skolorna
scoli	skolor
scoli	skolorna
grand	grand
ilie	elijah
ilie	elia
ilie	ilie
britanica	brittisk
britanica	brittiska
britanica	britter
britanica	brittiskt
hitler	hitlers
hitler	hitler
sectiunea	avsnitt
sectiunea	sektionen
sectiunea	sektion
sectiunea	avdelning
sectiunea	avsnittet
sectiunea	avsnitt
sectiunea	sektionen
sectiunea	sektion
sectiunea	avdelning
sectiunea	avsnittet
sterge	stryka
sterge	stryk
sterge	radera
sterge	stryka
sterge	stryk
sterge	radera
premiera	premiär
premiera	premiär
elst	elst
construite	byggt
construite	byggda
construite	byggd
construite	byggde
construite	konstruerade
construite	konstruerat
construite	konstruerad
personale	personlig
personale	personliga
personale	personligt
istoricul	historia
istoricul	historik
istoricul	historiken
personaj	karaktär
personaj	tecken
personaj	rollfigur
detinut	intern
detinut	fånge
detinut	intern
detinut	fånge
facand	gör
cezar	caesar
cere	ask
cere	fråga
relatiile	relationer
relatiile	förhållanden
relatiile	förbindelserna
relatiile	förbindelser
relatiile	relationer
relatiile	relationerna
avioane	flygplan
avioane	luftfartyg
avioane	flygplan
avioane	plan
colegiul	högskolan
colegiul	college
colegiul	högskola
securitate	säkerhet
securitate	säkerheten
securitate	trygghet
catalina	catalina
catalina	catalina
raionului	rayon
originea	ursprung
muntele	mountain
muntele	berg
muntele	berget
muntele	mount
muntele	montera
muntele	berget
inginer	ingenjör
gura	mun
gura	munnen
gura	mun
gura	munnen
datele	datum
datele	data
datele	uppgifter
finlanda	finland
natura	natur
natura	naturen
natura	nature
natura	natur
natura	naturen
natura	nature
sovietic	sovjetiska
sovietic	sovjetisk
sovietic	sovjet
anual	årligen
anual	årlig
anual	årliga
anual	årligen
anual	årlig
anual	årliga
anual	årligt
marginea	kant
marginea	edge
marginea	kanten
luxemburg	luxemburgska
luxemburg	luxemburg
luxemburg	luxembourg
cercetari	forska
cercetari	forskning
cercetari	forska
cercetari	forskning
parasit	övergivit
teritoriile	territorier
titluri	rubriker
titluri	rubrikerna
titluri	rubriker
titluri	titlar
galeria	galleriet
galeria	galleri
dovedit	bevisade
dovedit	bevisat
dovedit	bevisad
dovedit	bevisade
dovedit	bevisat
existente	befintligt
existente	befintlig
existente	befintliga
existente	existerande
piesa	bit
piesa	stycke
matei	matthew
matei	matteus
casatorie	äktenskap
casatorie	äktenskapet
casatorie	giftermål
casatorie	äktenskap
casatorie	äktenskapet
casatorie	giftermål
linii	rader
linii	linjer
linii	banor
filozofie	filosofin
filozofie	filosofi
east	östra
east	österut
east	öst
east	öster
litere	brev
litere	skrivelser
litere	bokstäver
locala	lokala
locala	lokalt
locala	lokal
locala	local
practic	praktiskt
practic	praktisk
practic	praktiska
practic	praktiskt
cam	cam
protejata	skyddas
protejata	skyddad
protejata	skyddade
protejata	skyddat
noaptea	natten
noaptea	night
noaptea	kväll
noaptea	natt
araba	arab
araba	arabisk
araba	arabiska
araba	arabisk
araba	arabiska
araba	arabisk
araba	arabiska
parintii	föräldrar
parintii	föräldrars
parintii	föräldrarna
parintii	föräldrar
parintii	föräldrars
parintii	föräldrarna
arhitectura	arkitektur
arhitectura	arkitektur
regiunile	regioner
regiunile	regionerna
regiunile	områden
egipt	egypten
scena	scen
scena	scen
feminin	kvinnlig
feminin	feminina
feminin	kvinnligt
feminin	kvinnliga
feminin	hona
feminin	kvinnligt
feminin	kvinna
considerate	övervägde
considerate	övervägt
considerate	anses
scadere	sänkning
scadere	minska
scadere	minskning
sotie	fru
sotie	hustru
sotie	maka
sotie	frun
sotie	fru
sotie	hustru
sotie	maka
sotie	frun
drepturi	rättigheter
cimitirul	begravningsplats
cimitirul	kyrkogård
cimitirul	kyrkogården
cimitirul	begravningsplats
cimitirul	kyrkogård
contribuit	bidragit
contribuit	bidrog
contribuit	medverkade
spaniola	spanska
spaniola	spansk
spaniola	spanskt
spaniola	spanska
spaniola	spansk
spaniola	spanskt
practica	praktiskt
practica	praktisk
practica	praktiska
practica	övning
practica	praktik
practica	öva
practica	praxis
practica	övning
practica	praktik
practica	öva
practica	praxis
sute	hundratals
sute	hundratal
magazine	lagrar
magazine	butiker
magazine	butiker
cladiri	fastigheter
cladiri	byggnaderna
cladiri	byggnader
cladiri	fastigheter
cladiri	byggnaderna
cladiri	byggnader
cota	kvoter
cota	kvot
cota	dela
cota	kvoter
cota	kvot
unitatea	enhetlighet
unitatea	enighet
unitatea	unit
unitatea	enhet
unitatea	enheten
leon	leon
regala	kungliga
regala	royal
regala	kunglig
regala	kungligt
act	act
act	akt
act	agera
lake	sjöar
lake	sjö
lake	lake
lake	sjön
editor	förlag
editor	förläggare
editor	utgivare
editor	redigerare
editor	redaktör
editor	editor
exemple	exempel
aurel	aurel
rowspan	rowspan
alegeri	val
alegeri	val
serviciul	gudstjänst
serviciul	tjänsten
serviciul	service
serviciul	tjänst
craciun	christmas
craciun	jul
craciun	julen
craciun	christmas
craciun	jul
craciun	julen
personala	personlig
personala	personliga
personala	personligt
personala	personlig
personala	personliga
personala	personligt
larg	breda
larg	bred
larg	brett
larg	wide
poezii	dikter
poezii	poesi
viitorul	framtiden
viitorul	framtid
viitorul	future
viitorul	framtida
viitorul	blivande
necesar	obligatoriskt
necesar	krävs
necesar	nödvändigt
necesar	nödvändig
necesar	nödvändiga
stalin	stalin
stalin	stalins
ofiter	polisman
ofiter	officer
ofiter	polisman
ofiter	officer
ofiter	polisman
ofiter	officer
ben	ben
iarna	vintern
iarna	winter
iarna	vinter
iarna	vintern
iarna	winter
iarna	vinter
link	länk
link	länken
link	länka
rusi	ryssar
rusi	ryssar
zaporijjea	zaporizjzja
roger	uppfattat
roger	roger
frecvent	frekvent
frecvent	ofta
administrator	admin
administrator	administratör
administrator	förvaltaren
administrator	administratör
administrator	handläggare
civile	civila
civile	civil
civile	civilt
catolic	katolsk
catolic	katoliker
catolic	katolska
catolic	katolik
bizantin	bysantinska
problemele	problem
columbia	columbia
columbia	colombia
columbia	colombia
polonez	polskt
polonez	polsk
polonez	polska
episcopul	löpare
episcopul	biskop
episcopul	bishop
cucerit	erövrat
cucerit	besegrade
cucerit	segrade
cucerit	erövrade
ministerului	departement
ministerului	ministeriet
ministerului	ministerium
cartierul	grannskap
cartierul	stadsdel
presa	tryck
presa	press
presa	pressen
presa	media
presa	medier
presa	massmedia
presa	medierna
presa	media
presa	medier
presa	massmedia
presa	medierna
petrecut	spenderat
petrecut	tillbringade
petrecut	förbrukat
petrecut	förbrukade
petrecut	spenderade
imperiu	imperiet
imperiu	imperium
imperiu	rike
imperiu	empire
secret	hemlighet
secret	hemliga
secret	secret
secret	hemlig
secret	hemligt
fondata	grundats
fondata	grundat
fondata	grundades
fondata	grundad
fondata	grundade
oficiale	tjänsteman
oficiale	officiell
oficiale	officiellt
oficiale	officiella
consta	består
eure	eure
adam	adam
curand	snart
statia	järnvägsstation
statia	station
statia	stationen
inchis	stängda
inchis	stängd
inchis	sluten
inchis	stängt
inchis	stängda
inchis	stängd
inchis	sluten
inchis	stängt
element	varan
element	objekt
element	föremål
element	elementet
element	element
rosii	tomater
rosii	tomat
rosii	tomater
rosii	tomater
rosii	tomat
rosii	tomater
rosii	tomater
rosii	tomat
rosii	tomater
functioneaza	funkar
functioneaza	arbetar
functioneaza	fungerar
str	str
localizare	platsen
localizare	läge
localizare	plats
localizare	lokalisering
contact	kontakt
contact	kontakta
ordin	ordningsföljd
ordin	beställning
ordin	ordning
ordin	beställa
renania	rheinland
capacitate	kapacitet
capacitate	förmågan
capacitate	förmåga
arme	vapen
arme	vapen
arme	pistoler
arme	gevär
stele	stjärnor
stele	stars
napoleon	napoleon
apartinand	tillhörighet
institutii	institutioner
institutii	institut
institutii	institutionerna
institutii	institutioner
institutii	institut
institutii	institutionerna
cantece	låtar
cantece	sånger
cantece	låtar
cantece	sånger
adoptat	antaget
adoptat	antagna
adoptat	antagen
adoptat	adopterad
adoptat	antogs
federatia	federationen
federatia	federation
federatia	federationen
federatia	federation
windows	windows
windows	fönster
windows	rutor
comercial	reklamfilm
comercial	kommersiell
comercial	kommersiella
comercial	kommersiellt
creste	öka
creste	ökning
creste	höjning
creste	odla
creste	växa
creste	växer
creste	odla
creste	växa
creste	växer
creste	odla
creste	växa
creste	växer
rss	rss
calitatea	kvalité
calitatea	kvalitet
calitatea	kvaliteten
antonio	antonio
jucatori	spelare
jucatori	spelare
trecerea	förbipasserande
trecerea	passerar
varianta	varianten
varianta	variant
varianta	varianten
varianta	variant
nova	nova
statuia	staty
profesorul	professor
profesorul	professorn
tipul	typ
liberal	liberala
liberal	liberal
liberal	liberalt
padurea	skog
padurea	skogs
padurea	skogen
padurea	forest
contract	kontraktet
contract	kontrakt
croatia	kroatien
croatia	kroatien
croatia	kroatien
compusa	sammansatt
compusa	består
repede	snabbt
repede	snabb
repede	snabba
repede	snabbt
repede	snabb
repede	snabba
repede	snabbt
mary	mary
mary	maria
condamnat	fördömt
condamnat	dömd
condamnat	dömda
condamnat	dömde
condamnat	dömd
condamnat	fälld
condamnat	dömda
condamnat	dömd
condamnat	dömda
condamnat	dödsdömd
condamnat	dömt
podul	bridge
podul	bro
podul	bron
podul	brygga
podul	bryggan
rau	bad
rau	dåligt
rau	dåliga
rau	dålig
rau	river
rau	floden
rau	flod
rau	bad
rau	dåligt
rau	dåliga
rau	dålig
são	são
artistica	konstnärliga
artistica	konstnärlig
artistica	konstnärligt
culturala	kulturella
culturala	kulturellt
culturala	kulturell
limbile	språken
limbile	språk
descris	beskrev
descris	beskrivet
descris	beskrivna
descris	beskrivs
lungimea	längden
lungimea	längd
mediul	omgivning
mediul	miljön
mediul	miljö
mikolaiiv	mykolajiv
lucian	lucian
tronul	tronen
tronul	tron
ansamblul	ensemble
electric	elektriskt
electric	elektrisk
electric	elektriska
electric	electric
electric	elektriskt
electric	elektrisk
electric	elektriska
rezultatul	resultat
rezultatul	resultatet
recent	nyligen
recent	senaste
recent	nyligen
inapoi	tillbaks
inapoi	tillbaka
inapoi	bakåt
inapoi	rygg
inapoi	backa
inapoi	tillbaks
inapoi	tillbaka
inapoi	bakåt
inapoi	rygg
inapoi	backa
societate	sällskapet
societate	samhälle
societate	samhället
protectie	beskydd
protectie	skydd
protectie	beskydd
protectie	skydd
scotia	scotland
scotia	skottland
scotia	skottlands
scotia	scotland
scotia	skottland
scotia	skottlands
scotia	scotland
scotia	skottland
scotia	skottlands
concert	konsert
arena	arena
arena	arenan
arena	arena
arena	arenan
motor	motorns
motor	motor
motor	motorn
motor	motor
grupa	gruppen
grupa	grupp
grupa	gruppera
grupa	gruppen
grupa	grupp
grupa	gruppera
grupa	truppen
grupa	trupp
grupa	squad
redactor	redigerare
redactor	redaktör
redactor	editor
proiecte	projekt
canalul	kanal
canalul	channel
canalul	kanalen
