din	від
vladimir	володимир
vladimir	владимир
vladimir	владімір
motiv	мотив
motiv	причина
motiv	привід
neagră	чорні
neagră	чорне
neagră	чорна
neagră	чорний
bihor	біхор
uefa	уєфа
popular	популярні
popular	популярне
popular	популярна
popular	популярний
existența	існування
justificare	порадившись
papa	папа
papa	папи
papa	папа
altfel	інакше
cernigău	чернігів
cernigău	чернігова
cernigău	чернігівське
sport	спорт
sport	спорт
sport	спортивні
sport	спорту
ministrul	міністр
ministrul	міністру
poloniei	польщу
poloniei	польща
poloniei	польщі
creșterea	росту
creșterea	зростання
creșterea	ріст
studiat	вчився
studiat	вивчав
studiat	вивчила
studiat	навчався
plasa	нетто
plasa	net
vâlcea	вилча
mutat	зворушений
mutat	переїхала
mutat	переїхали
mutat	переїхав
scrisă	писав
scrisă	записано
scrisă	написано
scrisă	записані
noastre	наше
noastre	наша
noastre	наші
noastre	наш
generale	загальні
generale	генерал
generale	загальний
generale	загальне
filip	філіп
filip	філіп
subiect	темою
subiect	тему
subiect	тема
subiect	теми
subiect	темою
subiect	тема
subiect	предмет
politica	правила
politica	політики
politica	policy
politica	політика
politica	політикою
politica	політика
zece	десять
zece	десятка
zece	десяти
zece	тен
insulele	острови
park	парк
arta	арт
arta	мистецтво
arta	художня
bgcolor	bgcolor
pictor	маляр
pictor	вазописець
pictor	художник
gradul	градус
gradul	ступінь
gradul	звання
gradul	вартості
autorul	автор
autorul	автора
autorul	автором
ora	ora
ora	година
ora	години
ora	годину
ora	тайм
ora	час
posibil	можливе
posibil	можливо
posibil	можлива
onoare	честь
onoare	пошани
onoare	честь
onoare	шанувати
onoare	вшанування
înalt	високий
mii	тисяча
mii	тисячі
sumî	суми
sumî	сумський
sumî	сумах
sumî	сумська
joacă	відтворити
joacă	грати
joacă	програти
cernăuți	чернівці
cernăuți	чернівців
culturale	культурний
culturale	культурні
tom	тома
tom	том
continuare	продовження
continuare	нетерпінням
ore	годин
ore	години
moarte	death
moarte	смерть
moarte	смерті
vremea	погода
monumentul	монумент
forme	форм
forme	форми
forme	форм
forme	форми
program	програма
program	програма
program	розклад
susținut	підтримувані
susținut	підтримали
susținut	підтримується
susținut	приймається
susținut	постійний
alegerile	вибори
linie	лінія
linie	рядок
linie	рядка
linie	пряма
lungă	довгий
lungă	хай
lungă	лонг
lungă	long
lungă	довга
lungă	довгі
producție	продакшн
producție	виробництво
producție	продукція
urban	урбан
urban	міський
strada	стріт
strada	вулиця
viii	viii
drum	дорожні
drum	дорога
lung	легені
lung	довгий
lung	хай
lung	лонг
lung	long
lung	довга
lung	довгі
festivalul	festival
festivalul	фестиваль
alta	альта
zonele	області
zonele	ділянки
zonele	територіях
zonele	площі
zonele	районів
tipuri	типи
primii	перше
primii	перша
primii	перший
versuri	вірші
steaua	зоря
steaua	зірочки
steaua	зоряні
steaua	зірка
jucător	гравця
jucător	програвач
jucător	гравець
sursa	джерело
sursa	джерела
familii	сімей
familii	родин
familii	родини
christian	християни
christian	християнин
christian	крістіан
christian	християнський
christian	християнська
west	захід
west	вест
distanță	дистанція
distanță	відстань
distanță	дистанції
distanță	віддалений
distanță	пульт
distanță	віддалене
clădirea	будівля
clădirea	будівництво
clădirea	будуємо
clădirea	будівельні
clădirea	будівлі
biblioteca	бібліотеку
biblioteca	бібліотека
biblioteca	бібліотеки
formate	сформована
formate	оформлено
formate	сформовано
formate	формати
piatra	камінь
piatra	stone
piatra	стоун
piatra	скеля
piatra	рок
piatra	кручі
piatra	rock
termen	термін
valoarea	значення
valoarea	вартість
miniatura	мініатюра
miniatura	мініатюра
miniatura	ескіз
miniatura	мініатюр
miniatura	мініатюри
don	дон
religioase	релігійна
religioase	релігійні
rio	ріо
alpi	альпи
doctor	лікар
doctor	лікаря
doctor	доктор
doctor	лікарю
drepturile	права
emir	емір
emir	амір
turnul	вежа
turnul	tower
turnul	башта
washington	washington
washington	вашингтон
washington	вашингтона
nobel	нобелівської
economică	економічне
economică	економічні
economică	економічна
economică	економічний
economică	корупцію
economică	економічне
gentile	джентіле
adăugat	додано
adăugat	додані
afară	ззовні
afară	надворі
afară	поза
afară	зовні
afară	назовні
afară	вийшов
afară	out
decenii	грунту
stilul	стиль
los	лос
non	non
non	нон
proces	процес
proces	обробити
proces	процесу
proces	судять
aparține	належить
domeniu	домен
han	хан
han	хана
cerut	надійшов
cerut	звертався
cerut	запит
xiv	xiv
comanda	наказую
comanda	командний
comanda	команда
comanda	замовити
comanda	ордер
comanda	наказ
comanda	порядок
interior	inside
interior	всередині
interior	внутрішнє
interior	внутрішній
interior	площина
friedrich	фрідріх
madrid	madrid
madrid	мадрид
bani	гроші
xvii	xvii
secole	сторіччя
secole	століття
secole	століть
crearea	створення
crearea	витвір
crearea	створення
ron	рон
șah	шахи
argint	срібла
argint	срібло
argint	silver
argint	срібний
intră	ввести
intră	увійти
intră	введіть
intră	enter
norvegia	норвегії
norvegia	норвегія
regina	регіна
regina	цариці
regina	королева
regina	queen
regina	краля
regina	цариця
galerie	галерея
galerie	галерею
galerie	галереї
galerie	gallery
decis	вирішили
decis	вирішив
decis	вирішила
dnipropetrovsk	дніпропетровськ
unitate	єдність
unitate	юніт
unitate	одиниці
unitate	одиниця
johann	йоганн
johann	йоган
campania	кампанія
campania	кампанії
campania	похід
campania	кампанія
dupa	після
compus	складено
compus	сполуки
partid	вечірка
partid	партії
partid	вечірки
partid	партія
partid	party
scop	мета
moderne	сучасні
moderne	сучасно
moderne	сучасний
moderne	сучасне
descrie	описати
condiții	умови
energie	енергія
schimbat	змінився
schimbat	змінилася
schimbat	змінено
schimbat	змінений
schimbat	змінені
extrem	надзвичайно
tratatul	договір
tratatul	договору
elveția	швейцарія
elveția	швейцарії
eveniment	подію
eveniment	події
eveniment	подією
eveniment	подія
totul	everything
totul	все
totul	усе
ana	анно
ana	ана
ana	ена
aer	air
aer	повітряна
aer	повітря
standard	стандартний
standard	стандарт
standard	стандартна
standard	стандартне
mișcarea	рух
solid	суцільна
solid	твердий
solid	суцільний
solid	суцільне
apa	вода
apa	водні
apa	водяний
apa	водяне
sezon	season
sezon	сезон
sezon	сезону
traian	траян
stadionul	стадіон
stadionul	стедіум
studiile	студій
studiile	вивчає
studiile	дослідження
anunțat	оголосили
cazuri	випадках
cazuri	випадки
cazuri	випадків
sine	синус
latină	латинська
latină	латинської
latină	латинські
munte	гірський
munte	гора
munte	гірська
edward	едвард
edward	едуард
descoperă	знайдіть
romană	роман
conducător	лінійка
conducător	ватажок
conducător	лідер
evenimentul	подію
evenimentul	події
evenimentul	подією
evenimentul	подія
poziție	розташування
poziție	позиція
poziție	положення
poziție	позиції
masă	стіл
masă	столик
masă	таблиця
masă	таблиці
masă	маса
masă	mass
masă	борошно
maritime	морський
povestea	публікації
povestea	історія
povestea	сюжет
povestea	розповідь
povestea	публікація
spațiu	простору
spațiu	пробіл
spațiu	простір
bas	бас
bas	басс
bas	ба
opt	вісім
coreea	корея
coreea	кореї
interne	внутрішнє
interne	внутрішній
interne	внутрішня
interne	внутрішні
încearcă	спробувати
încearcă	try
încearcă	спробуйте
reprezentat	представлено
parlamentului	парламент
teren	поля
teren	поле
teren	земля
teren	місцевість
burgundia	бургундія
serbia	сербія
serbia	сербії
marcat	набрав
marcat	набрали
marcat	набрала
marcat	набирає
marcat	помічено
canton	кантон
vinnița	вінниця
london	лондонський
london	london
london	лондон
utilizat	використовується
utilizat	використана
utilizat	використані
utilizat	використано
severin	северин
produce	виготовлення
produce	виробляють
produce	виробляє
produce	дає
eminescu	емінеску
france	франції
france	франція
france	францію
cult	культ
cult	поклоніння
cult	служать
otto	отто
control	контроль
control	контрольна
control	керування
preot	священик
versiune	версія
făcute	зробила
făcute	made
lorena	лорейн
fişier	файл
păstrează	тримай
iosif	джозеф
iosif	йосип
iosif	жозеф
iosif	йозеф
pyrénées	піренеї
vrea	мріє
vrea	хоче
condițiile	умови
emil	еміль
bucovina	буковина
pictură	малювання
pictură	картина
pictură	живопис
zilele	днів
zilele	дні
prezentat	представили
prezentat	презентували
prezentat	представлена
prezentat	презентувала
prezentat	наданий
prezentat	надіслано
prezentat	подання
folosirea	користування
folosirea	використання
sala	сала
sala	спортзал
turcia	туреччина
animale	звірі
animale	тварини
medicină	ліки
medicină	медицина
producător	виготовлено
producător	виробник
producător	продюсер
producător	виробник
relativ	відносно
relativ	відносна
relativ	відносний
relativ	відносно
vecine	сусід
vecine	сусід
material	матеріал
material	матеріали
regiuni	регіони
regiuni	регіонів
regiuni	регіонах
regiuni	областях
bogdan	богдан
basarabia	бессарабська
dolari	долари
dolari	доларів
înălțime	висота
imaginea	зображення
parlamentul	парламент
statutul	стан
statutul	статус
statutul	стану
statutul	статусі
umane	людина
umane	людський
operă	opera
operă	опера
natural	натуральний
natural	натуральна
natural	натуральні
natural	природний
natural	природні
natural	природним
natural	природно
planul	плануємо
planul	спланувати
planul	планувати
planul	план
textul	текстовий
textul	текст
plecat	зник
plecat	зникли
plecat	зникла
medalia	медаль
vârstă	віці
vârstă	вік
vârstă	ера
vârstă	доба
înregistrat	записано
înregistrat	записав
înregistrat	зареєстровано
înregistrat	зареєстровані
înregistrat	зареєстрований
preluat	отриману
preluat	отримано
serial	послідовний
serial	серійний
administrative	адміністративні
administrative	адміністративний
administrative	адміністративне
turci	турки
turci	турецька
turci	турецький
turci	турецькою
turci	турецькі
absolvit	змістовні
absolvit	здобули
münchen	münchen
münchen	мюнхен
xiii	xiii
vara	літо
belgia	бельгії
belgia	бельгія
jack	джек
normandia	нормандія
sora	сестра
acțiuni	акції
acțiuni	поширення
acțiuni	дії
autoritățile	влади
vine	приходить
name	назва
răspuns	відповідь
răspuns	відповідь
răspuns	відповісти
răspuns	відповідь
rezultate	результати
camera	кімната
camera	кімнату
anna	анна
discuții	дискусії
discuții	дискусія
discuții	обговорення
discuții	дискусії
discuții	обговорення
poezie	вірш
poezie	вірша
poezie	поема
poezie	поезія
economic	економічне
economic	економічні
economic	економічна
economic	економічний
economic	корупцію
economic	економічне
obiecte	предмети
acasă	дім
acasă	домівка
acasă	домашній
acasă	додому
budapesta	будапешт
consilier	радник
consilier	вишкільний
consilier	радник
consilier	радник
consilier	радника
sfârșit	завершити
sfârșit	кінець
sfârșit	закінчити
sfârșit	закінчиться
sfârșit	закінчення
secolele	сторіччя
secolele	століття
secolele	століть
secretar	секретар
permis	дозволено
permis	дозволені
permis	дозволили
permis	дозволено
maxim	макс
maxim	максим
maxim	maxim
maxim	максім
maxim	максимальний
maxim	максимальне
maxim	максимальна
maxim	максимум
danemarca	данія
danemarca	данії
transport	транспорт
transport	транспортування
transport	перевезення
transport	транспорт
transport	пересилання
coasta	узбережжя
coasta	берег
menționat	згадала
menționat	згадав
menționat	згадував
pavel	пол
pavel	пауль
pavel	павло
pavel	павел
pavel	павло
lei	лей
lei	леви
petre	петре
exact	саме
exact	точне
exact	точні
exact	точна
exact	точний
cronica	літопис
cronica	хроніка
grupuri	групи
grupuri	груп
grupuri	спільноти
studiu	вивчення
studiu	навчання
florin	баррі
florin	флорін
socială	соціальне
socială	соціальні
socială	соціальна
socială	соціальний
fier	залізний
fier	залізо
fier	залізна
fier	заліза
notă	зауваження
notă	примітки
notă	зауважте
notă	примітка
notă	нота
motive	причини
mount	гора
mount	маунт
mount	монтувати
mount	монтування
pian	піаніно
pian	piano
pian	фортепіано
păstrat	зберегла
ucis	убитий
ucis	вбив
ucis	вбили
direcția	напрям
direcția	напрямок
știe	знає
comun	спільними
comun	поширені
comun	спільне
comun	загальні
comun	common
marne	марн
marne	марна
soldați	вояки
soldați	солдати
soldați	солдатам
administrativă	адміністративні
administrativă	адміністративний
administrativă	адміністративне
miliarde	мільярдів
miliarde	мільярд
miliarde	мільярди
miliarde	млрд
miliarde	мільярди
modelul	модель
modelul	моделі
știu	знаю
știu	знати
știu	know
știu	знайома
ortodoxe	православний
ortodoxe	православної
ortodoxe	orthodox
ortodoxe	православна
ortodoxe	православні
necesare	потрібен
necesare	необхідні
necesare	необхідне
necesare	необхідний
necesare	необхідно
necesare	необхідні
necesare	необхідним
comentariu	коментар
comentariu	коментувати
comentariu	прокоментувати
king	кінг
king	король
king	цар
actuală	поточні
actuală	поточний
actuală	поточна
actuală	течія
actuală	струм
vârful	порада
vârful	підказка
pag	паг
viitor	майбутнє
clar	чисто
clar	очистити
tânăr	янг
tânăr	молода
tânăr	молоді
tânăr	молодою
tânăr	молодий
tânăr	молодим
subiectul	темою
subiectul	тема
subiectul	предмет
bronz	tan
bronz	тан
bronz	тань
bronz	бронза
gabriel	габріель
anton	антон
episcop	єпископа
episcop	єпископ
lună	місяця
lună	місяць
lună	мун
lună	місячні
lună	супутник
lună	місяця
lună	місяць
habsburg	габсбург
org	org
încheiat	завершено
încheiat	завершені
încheiat	виконано
încheiat	завершене
încheiat	закінчився
încheiat	закінчилась
încheiat	закінчилось
încheiat	завершився
opere	опер
ultimele	останній
ultimele	остання
ultimele	останнє
ultimele	останні
ultimele	остання
rog	рог
rog	ріг
retras	закріплені
retras	звільнився
sofia	софійська
sofia	софія
spațiul	простору
spațiul	пробіл
spațiul	простір
sediu	штаб
river	річка
river	ріка
interpretat	розібрати
records	рекорди
records	records
records	платівки
introdus	представила
introdus	познайомила
introdus	представив
introdus	вставлено
mișcare	русі
mișcare	рух
mișcare	рух
industria	галузь
industria	галузі
industria	індустрія
industria	промисловість
femeie	жінка
femeie	жіноча
femeie	жіночий
femeie	самка
femeie	жінка
franz	франц
medic	лікар
medic	медики
medic	медика
comandant	комендант
comandant	commander
comandant	командира
comandant	командувача
comandant	командир
maramureș	мармарощина
bărbați	чоловіки
utilizarea	користування
utilizarea	використання
utilizarea	використати
utilizarea	використовувати
utilizarea	користування
utilizarea	використання
tehnică	технічні
tehnică	технічна
tehnică	технічний
tehnică	техніка
tehnică	методика
adresa	адреса
adresa	звертайтеся
adresa	адресу
documente	документи
inclus	включено
inclus	включені
satu	сату
volum	гучність
muntenegru	чорногорія
muntenegru	чорногорії
max	макс
meciuri	збігається
meciuri	матчів
meciuri	відповідає
meciuri	сірники
baia	туалет
arthur	артур
corp	тіло
corp	тіла
servicii	послуги
servicii	служби
servicii	служби
servicii	service
servicii	служба
servicii	послуга
servicii	сервіс
colecția	колекція
colecția	колекції
colecția	collection
colecția	збірка
colecția	козачка
importanță	важливості
importanță	важливість
lupte	поєдинки
lupte	бої
lupte	образи
lupte	боротьба
victorie	win
victorie	переможе
victorie	перемога
victorie	перемоги
scriitorilor	письменники
scriitorilor	письменників
prof	prof
prof	проф
walter	волтер
walter	вальтер
veneția	венеція
veneția	венеції
desfășurat	використовували
creștere	збільшити
creștere	підвищити
creștere	росту
creștere	зростання
creștere	ріст
oradea	орадя
dacia	dacia
house	хати
house	будинок
caracter	характер
caracter	символів
caracter	персонаж
caracter	символ
valign	valign
numără	кількість
numără	рахувати
numără	відлік
teritoriu	територія
speciale	особливий
speciale	спеціальний
speciale	особливі
speciale	особливе
speciale	спеціальні
speciale	особлива
south	південна
south	південь
south	південний
debutat	дебютував
înlocuit	замінено
înlocuit	замінили
înlocuit	замінила
gehrels	герельс
săptămâni	тижні
săptămâni	тижнів
alias	псевдонім
marin	марін
marin	морська
albume	альбомів
albume	альбоми
holmes	холмс
producția	продакшн
producția	виробництво
producția	продукція
css	css
oscar	оскар
conflict	конфлікт
organizarea	установа
organizarea	організація
capul	head
capul	голова
capul	голівка
ivan	іван
ivan	іванко
nimeni	ніхто
nimeni	нікого
arheologic	археологічний
apărare	захист
apărare	оборону
apărare	оборона
apărare	захист
apărare	оборони
alexander	олександр
alexander	александер
sensul	сенс
sensul	значення
următor	наступний
următor	наступна
următor	next
următor	наступне
următor	далі
jocuri	ігор
jocuri	games
jocuri	ігри
revoluția	революція
smith	сміт
rivne	рівненська
rivne	rivne
rivne	рівне
categorii	категорія
categorii	категорії
noapte	ночі
noapte	ніч
acces	доступ
matematică	математична
matematică	математичні
matematică	математичної
matematică	математика
matematică	математичний
matematică	математика
matematică	математика
matematică	математичний
matematică	математичні
matematică	математики
specifice	конкретних
specifice	певне
specifice	конкретні
ploiești	плоєшті
primește	отримувати
primește	отримує
centrale	central
centrale	центральний
centrale	центральна
lee	лі
povestiri	історії
povestiri	публікації
povestiri	розповіді
scor	рахунок
scor	результат
scor	оцінка
red	червона
red	ред
red	червоний
red	червоне
red	червоні
comunități	громад
portugalia	португалії
portugalia	португалія
wiki	вікі
vlad	влад
guvern	правління
guvern	уряд
occidental	оксиденталь
occidental	західний
occidental	західні
occidental	західна
anglo	англ
anglo	англо
barcelona	барселона
posibilitatea	можливість
posibilitatea	притягнути
adevărat	істина
adevărat	правда
austro	австро
midi	midi
realizarea	реалізація
realizarea	реалізації
realizarea	реалізація
botoșani	ботошанська
copiii	діти
copiii	дітям
copiii	дітьми
copiii	дітлахи
copiii	дітки
copiii	діти
copiii	дітьми
copiii	дітей
google	google
google	гаджети
studiul	вивчення
studiul	навчання
cuvânt	словом
cuvânt	слово
făcută	зробила
făcută	made
armate	армії
armate	армій
dinamo	динамо
dinamo	dynamo
dinamo	динамо
construcții	будівництво
construcții	будівництва
refuzat	відмовлено
refuzat	заборонено
refuzat	відмовились
refuzat	відмовилися
refuzat	відхилено
refuzat	відхилити
refuzat	відмовився
refuzat	відмовилися
refuzat	відмовив
refuzat	відмовлено
oferit	запропоновано
oferit	запропонували
oferit	запропонував
regină	цариці
regină	королева
regină	queen
regină	краля
regină	цариця
independent	самостійна
independent	незалежні
independent	незалежна
independent	незалежний
independent	незалежне
independent	окремо
kirovohrad	кіровоград
terminat	завершено
terminat	завершені
terminat	закінчено
terminat	закінчиться
terminat	закінчив
sprijinul	підтримка
sprijinul	підтримую
sprijinul	підтримати
ali	алі
modernă	сучасні
modernă	сучасно
modernă	сучасний
modernă	сучасне
sydney	сідні
pictura	малювання
pictura	картина
pictura	живопис
puternică	сильним
puternică	сильні
puternică	сильною
puternică	сильний
puternică	сильна
volînia	волинь
foto	світлину
foto	світлина
foto	світлині
foto	фото
ridicată	виховали
ridicată	виростили
ridicată	карпатські
ridicată	підняли
jan	ян
xii	xii
scorul	рахунок
scorul	результат
scorul	оцінка
bazat	засновані
bazat	засновано
bazat	заснований
relații	взаємини
relații	відносини
fifa	fifa
fifa	фіфа
north	північна
north	норт
north	північний
north	північ
ordine	замовити
ordine	ордер
ordine	наказ
ordine	порядок
ordine	замовлення
democrat	демократичні
democrat	демократичний
democrat	демократична
democrat	демократичний
democrat	демократи
html	html
italiană	італійською
italiană	італійський
italiană	італієць
italiană	італійська
italiană	італійської
ternopil	тернопіль
elisabeta	єлизавета
elisabeta	елізабет
elisabeta	єлизавета
popa	попа
trăit	жили
trăit	жила
trăit	жив
seine	сен
pro	pro
pro	профі
pro	правозахисники
milano	мілан
milano	milano
milano	мілан
parțial	частково
parțial	часткова
parțial	мінлива
parțial	частково
parțial	розкладання
parțial	часткове
parțial	часткова
parțial	частково
forța	примусово
forța	примусити
forța	сила
forța	force
modern	сучасні
modern	сучасно
modern	сучасний
modern	сучасне
largă	широкий
largă	широка
critic	критик
critic	критична
critic	критичні
critic	критичний
programul	програма
programul	програма
programul	розклад
formatul	формат
formatul	форматування
asociația	асоціації
asociația	асоціація
spectatori	глядачі
spectatori	спостерігачів
spectatori	глядача
spectatori	глядачів
spectatori	глядачі
spectatori	глядач
personaje	символів
personaje	персонажі
personaje	ієрогліфи
personaje	літери
personaje	символи
trupa	band
trupa	гурт
înaltă	високий
înaltă	висока
înaltă	значне
înaltă	високе
înaltă	високі
înaltă	високий
formarea	формування
formarea	зборі
disc	диск
disc	диск
disc	диску
iulia	iulia
iulia	юлія
iulia	джулія
participă	стенд
participă	долучитись
participă	участь
activități	заняття
activități	діяльності
activități	діяльність
suferit	страждав
suferit	зазнали
suferit	зазнав
prinț	принц
prinț	принца
prinț	князь
champagne	шампанське
champagne	шампань
champagne	шампанського
eric	ерік
influența	перебіг
influența	впливати
influența	вплив
air	air
air	повітряна
air	повітря
dunării	дунай
comerciale	комерційне
comerciale	комерційного
comerciale	комерційні
comerciale	комерційна
comerciale	комерційний
autonomă	автономна
autonomă	автономний
învins	перемогли
învins	поразки
marius	маріус
premiu	премія
premiu	нагорода
mark	кропивницький
educație	освіта
educație	освіти
educație	education
recunoscut	підтверджую
recunoscut	визнана
recunoscut	визнала
recunoscut	визнав
recunoscut	впізнали
recunoscut	впізнав
recunoscut	визнано
recunoscut	визначив
așezare	поселення
legătura	посиланням
legătura	посилання
legătura	link
legătura	лінк
dimensiuni	розміри
dimensiuni	виміри
dimensiuni	розміри
activ	активна
activ	активні
activ	активне
activ	активним
activ	активний
hans	ганс
grad	класі
grad	град
grad	градус
grad	ступінь
grad	звання
grad	вартості
simon	симон
simon	сімон
simon	саймон
tratat	переведено
tratat	ставився
tratat	договір
tratat	договору
maximă	максимальний
maximă	максимальне
maximă	максимальна
maximă	максимум
sisteme	систем
sisteme	systems
arbitru	арбітр
arbitru	рефері
arbitru	суддя
intre	поміж
intre	між
jocul	гра
jocul	гри
jocul	гру
încredere	довіра
încredere	впевненість
încredere	довіра
carl	карл
cântec	конкурс
cântec	пісня
ajutor	допоможіть
ajutor	допомогти
ajutor	допомога
ajutor	довідка
ajutor	допомогу
titular	пробірки
foc	fire
foc	вогнем
foc	вогонь
foc	пожежа
lege	закон
lege	право
curent	поточні
curent	поточний
curent	поточна
curent	течія
curent	струм
funcții	функції
exterior	зовнішнє
exterior	зовнішнє
exterior	зовнішні
exterior	зовнішній
exterior	зовнішня
exterior	зовнішня
catedrala	собор
catedrala	соборна
catedrala	кафедра
starea	стан
starea	статус
starea	стану
starea	статусі
maghiar	угорська
maghiar	угорський
frank	франк
frank	френк
frank	френку
închisoare	тюрму
închisoare	ґрати
închisoare	тюрма
închisoare	тюрми
scriitori	письменники
scriitori	письменників
ținut	зберегла
școli	школах
școli	шкіл
grand	гран
grand	гранд
grand	grand
timiș	тіміш
ilie	іліє
britanică	британці
britanică	британська
britanică	британські
britanică	british
britanică	англієць
hitler	гітлера
hitler	гітлер
secțiunea	розділ
secțiunea	секція
secțiunea	секції
șterge	вилучення
șterge	видалити
șterge	вилучити
elst	ельст
construite	побудовано
construite	побудували
construite	зібрано
construite	побудовано
construite	проведена
personale	особисті
personale	особисте
personale	особистий
personale	персональний
istoricul	журнал
istoricul	історія
istoricul	історії
personaj	характер
personaj	символів
personaj	персонаж
personaj	символ
făcând	займаюся
cezar	цезар
cere	запитати
cere	питати
cere	запитувати
cere	попросити
cere	спитати
cere	ask
relațiile	взаємини
relațiile	відносини
avioane	відправитися
avioane	літак
avioane	літаків
avioane	авіаційна
avioane	літаки
avioane	летять
colegiul	коледж
colegiul	коледжі
colegiul	внз
securitate	безпека
securitate	безпеки
securitate	security
catalina	каталіна
originea	джерело
originea	походження
muntele	гірський
muntele	гора
muntele	гірська
muntele	гора
muntele	маунт
muntele	монтувати
muntele	монтування
inginer	інженер
gura	рот
gura	рота
datele	дати
datele	дані
datele	data
problemă	задача
problemă	проблему
problemă	проблема
problemă	випуск
problemă	видання
finlanda	фінляндія
finlanda	фінляндії
natură	природа
natură	природня
sovietic	радянський
sovietic	радянська
sovietic	радянські
anual	щорічно
anual	річну
anual	річна
anual	щороку
anual	річні
anual	річний
marginea	ребро
marginea	край
marginea	ребра
marginea	edge
luxemburg	люксембургу
luxemburg	люксембург
cercetări	дослідження
cercetări	research
părăsit	самотніх
teritoriile	територій
titluri	заголовки
titluri	заголовки
galeria	галерея
galeria	галерею
galeria	галереї
galeria	gallery
dovedit	довів
dovedit	доводять
dovedit	довели
dovedit	доведено
dovedit	доведено
existente	існуюче
existente	існуючий
existente	існуючі
existente	існуючу
piesă	шматок
piesă	інсталяція
piesă	фігуру
matei	матвія
matei	матвій
matei	метью
matei	матей
căsătorie	шлюб
linii	лінії
linii	рядками
linii	рядків
linii	лініями
linii	рядки
filozofie	філософія
east	схід
cauză	спричинити
cauză	причина
cauză	причиною
litere	листи
litere	літер
litere	літери
locală	локальні
locală	місцеві
locală	локальна
locală	локальний
locală	місцевий
lipsă	відсутній
practic	практичні
practic	практичне
practic	практичний
practic	практична
practic	коротше
practic	практично
cam	cam
protejată	захищений
protejată	захищена
protejată	захищено
noaptea	ночі
noaptea	ніч
arabă	арабських
arabă	арабський
arabă	арабські
arabă	арабська
părinții	батьки
arhitectură	архітектура
regiunile	регіони
regiunile	регіонів
regiunile	регіонах
regiunile	областях
egipt	єгипту
egipt	єгипет
egipt	єгипті
scenă	сцени
scenă	сцена
feminin	жіночого
feminin	жіноча
feminin	жіночий
feminin	самка
feminin	жінка
considerate	вважається
considerate	вважаються
considerate	вважають
considerate	вважалося
scădere	зменшити
forță	примусово
forță	примусити
forță	сила
forță	force
soție	дружині
soție	дружина
drepturi	права
cimitirul	кладовище
cimitirul	цвинтар
cimitirul	кладовище
cimitirul	цвинтар
contribuit	пропонував
spaniolă	іспанською
spaniolă	іспанської
spaniolă	іспанська
practică	практичні
practică	практичне
practică	практичний
practică	практична
practică	вправи
practică	вправа
practică	практика
discuţie	дискусії
discuţie	дискусія
discuţie	обговорення
sute	сотні
magazine	магазини
magazine	магазинів
magazine	крамниці
magazine	магазини
clădiri	будівлі
clădiri	будівель
cotă	квоти
unitatea	єдність
unitatea	юніт
unitatea	одиниці
unitatea	одиниця
leon	леон
lumină	світлі
lumină	світле
lumină	light
lumină	світло
lumină	світлий
regală	королівська
regală	royal
regală	королівський
regală	королівське
regală	рояль
act	діяти
act	акт
lake	озеро
lake	озера
editor	видавець
editor	редактор
exemple	приклади
aurel	аурел
rowspan	rowspan
alegeri	варіанти
alegeri	вибори
alegeri	вибори
serviciul	служби
serviciul	service
serviciul	служба
serviciul	послуга
serviciul	сервіс
crăciun	різдво
crăciun	новорічний
personală	особисті
personală	особисте
personală	особистий
personală	персональний
larg	широкий
larg	широка
poezii	вірші
poezii	поезія
viitorul	майбутнє
necesar	потрібен
necesar	необхідні
necesar	необхідне
necesar	необхідний
necesar	необхідно
necesar	необхідні
necesar	необхідним
stalin	сталін
ofițer	наглядач
ofițer	офіцер
ben	бене
ben	бен
ben	ben
iarnă	зима
link	посиланням
link	посилання
link	link
link	лінк
ruși	руські
ruși	росіян
ruși	росіяни
zaporijjea	запоріжжя
roger	роже
roger	роджер
frecvent	часто
administrator	адміністрування
administrator	адмін
administrator	адміністратор
administrator	адміністратор
administrator	адміністратора
administrator	адміністратором
civile	цивільно
civile	цивільний
civile	громадянська
catolic	католицька
bizantin	візантійська
piață	маркет
piață	ринкова
piață	ринок
piață	ринку
problemele	проблем
problemele	проблеми
natura	природа
natura	природня
columbia	колумбія
columbia	колумбії
columbia	колумбія
polonez	польською
polonez	польську
polonez	польська
polonez	польські
polonez	польське
episcopul	єпископа
episcopul	єпископ
cucerit	підкорили
ministerului	міністерства
ministerului	міністерство
cartierul	сусідство
cartierul	оточення
presă	преса
presă	натиснути
presă	прес
presă	press
presă	медіа
presă	носії
presă	носій
presă	мультимедіа
presă	змі
petrecut	витрачено
petrecut	витрачений
imperiu	імперія
secret	таємний
secret	секретний
secret	таємна
secret	таємниця
secret	таємно
fondată	заснував
fondată	засновано
oficiale	офіційні
oficiale	офіційна
oficiale	офіційний
oficiale	офіційне
constă	складається
eure	ер
adam	адам
curând	soon
curând	скоро
dâmbovița	димбовіца
stația	станція
stația	станції
stația	вокзал
închis	закрита
închis	закрито
închis	закриті
închis	зачинено
element	елемент
element	елемент
element	елементом
element	елементи
roșii	помідор
roșii	помідори
munca	роботи
munca	робота
munca	працюю
munca	працюють
munca	роботу
munca	робочий
funcționează	працює
persoana	особа
persoana	особи
str	вул
localizare	розміщення
localizare	місцезнаходження
localizare	локація
localizare	місце
localizare	розташування
localizare	локалізація
contact	контакт
contact	контактна
ordin	замовити
