категория	kategooria
национално	riiklik
национално	riiklikud
национално	siseriiklik
национално	üleriigilise
национално	üleriigiline
кръст	rist
кръст	cross
кръст	risti
комплекс	keerukas
комплекс	kompleks
дунав	doonau
предишна	eelmised
предишна	varasem
предишна	eelmine
издадена	emiteeritud
издадена	väljastatud
съвета	nõukogu
полета	põllud
полета	väljad
полета	lendu
полета	lennu
полета	lend
чест	au
чест	au
час	tund
гори	burns
гори	põleb
гори	põletab
гори	põle
гори	põleb
гори	põletada
гори	põletus
гори	metsad
гори	põletamine
гори	kirjutamine
майкъл	michael
индонезия	indoneesia
съоръжения	rajatised
съоръжения	rajatiste
построен	ehitatud
рядко	harva
рядко	harv
рядко	harva
рядко	haruldased
рядко	haruldane
петко	petko
търговски	kaubanduslik
търговски	reklaam
комисия	komisjon
комисия	komisjoni
комисия	komitee
планински	mäe
планински	mägi
тяхната	nende
християни	kristlaste
учени	õpetlased
учени	teadlased
учени	teadlaste
израел	iisraeli
израел	iisrael
корея	korea
единица	ühik
единица	üksus
чета	loe
чета	lugemine
чета	loetud
чета	lugemine
чета	lugemist
въпроси	küsimused
въпроси	küsimused
изпълнение	rakendamine
изпълнение	elluviimine
изпълнение	tulemuslikkus
изпълнение	tulemuslikkuse
изпълнение	jõudlus
изпълнение	hukkamine
изпълнение	täitmine
изпълнение	teostus
минава	möödub
минава	läbib
флот	mereväe
флот	merevägi
флот	laevastiku
флот	laevastik
предполага	soovitab
герои	kangelased
герои	märgid
герои	tegelased
официална	ametlik
официална	ametnik
официална	ametlik
официална	ametliku
компании	äriühingud
компании	firmad
компании	ettevõtted
възпитаници	vilistlased
мир	peace
мир	rahu
певица	singer
певица	laulja
растения	taimi
растения	taimed
описва	kirjeldavad
описва	kirjeldatakse
описва	kirjeldab
творчество	loovuse
продуцент	produtsent
продуцент	tootja
принц	vürst
принц	prints
принц	prince
стена	müür
стена	sein
стена	seina
разкази	lood
разкази	lugusid
разкази	lood
разкази	jutud
загуби	kahjum
загуби	kaotus
загуби	kahjum
загуби	kaod
загуби	eksinud
загуби	kaotas
загуби	kadunud
загуби	kaotatud
смисъл	tähendus
дълбочина	sügavus
мадрид	madrid
мадрид	madridi
фронт	ees
фронт	ette
фронт	rinne
изследване	ülevaatus
изследване	uuring
изследване	uuring
изследване	uurimistöö
изследване	teadusuuringud
изследване	uuringud
изследване	läbivaatus
изследване	eksam
организира	korraldab
употреба	kasutamine
употреба	kasutus
употреба	use
употреба	kasutamine
употреба	kasutamiseks
употреба	kasuta
употреба	kasutus
национални	siseriiklikud
национални	riiklik
национални	riiklikud
национални	siseriiklik
продукти	toode
продукти	toote
продукти	tooted
министерството	ministeerium
кой	kes
кой	keda
техника	tehnika
стари	vana
стари	vanaks
стари	vanad
тема	teema
тема	teema
албания	albaania
изкуството	art
изкуството	kunsti
изкуството	kunst
добро	tubli
добро	hea
подкрепа	toetades
подкрепа	toetamine
подкрепа	toetus
подкрепа	tugi
подкрепа	toetamine
активно	aktiivne
активно	aktiivsed
едновременно	samaaegne
едновременно	samaaegselt
едновременно	üheaegselt
изключение	erand
изключение	erandi
реките	jõed
снимки	fotode
снимки	fotod
снимки	pildid
снимки	pilte
автори	autorid
братя	vennad
братя	bros
братя	vennad
видео	video
успешно	edukas
успешно	edukad
успешно	edukalt
тяло	keha
метъл	metallist
метъл	metall
метъл	metal
метъл	metalli
интерес	intress
интерес	intressid
интерес	huvi
интерес	huvid
коста	costa
шаблони	malle
операция	toimimine
операция	toiming
операция	operatsioon
операция	kirurgia
операция	lõikus
операция	operatsioon
изпраща	saadab
трета	kolmas
трета	kolmanda
томас	thomas
срещи	kuupäevad
срещи	koosolekud
срещи	kohtumised
срещи	istungid
срещи	kohtamas
срещи	kohtamine
срещи	käimine
едуард	edward
едуард	eduard
основна	põhi
основна	peamised
основна	main
основна	peamine
основна	põhi
основна	põhiline
програмата	programm
материал	materjal
възстановяване	tagastamine
възстановяване	taastamine
възстановяване	taasta
възстановяване	taastamine
възстановяване	taastumine
възстановяване	taaskasutamine
причини	põhjused
причини	põhjused
причини	põhjustab
кралица	kuninganna
кралица	queen
хил	hill
ирландия	iirimaa
висок	high
висок	kõrgele
висок	kõrged
висок	kõrgel
висок	kõrge
крепост	kindlus
размери	mõõtmed
размери	mõõdud
размери	suurused
размери	suurus
философия	filosoofia
обратно	tagasi
сцена	stseen
сцена	stseeni
сцена	lava
сцена	staadium
сцена	etapp
изглед	vaated
изглед	seisukohad
изглед	vaade
звезда	täht
звезда	tähe
звезда	staar
провинции	provintsid
училища	koole
училища	koolid
атина	ateena
атина	ateena
атина	athena
лично	isiklik
лично	isiklikud
лично	isiklikult
вижда	näeb
участник	osaleja
участник	võistleja
седем	seitse
общност	ühendus
общност	kogukond
използване	kasutamine
използване	kasutus
използване	use
използване	kasutamine
използване	kasutamiseks
използване	kasuta
използване	kasutus
проблем	probleem
проблем	probleemi
проблем	probleemiks
технически	tehnilised
технически	tehniline
технически	tehniliselt
полковник	kolonel
лица	isikuid
лица	isikud
лица	näod
характер	isiksus
характер	isikupära
характер	karakter
характер	iseloomu
характер	tegelane
характер	iseloom
габрово	gabrovo
пропаганда	propaganda
цезар	caesar
цезар	cesar
цезар	césar
словения	sloveenia
труд	tööd
труд	töö
труд	tööle
наследство	pärand
наследство	päranduse
наследство	kultuuripärandi
наследство	pärand
залив	laht
залив	laht
залив	bay
общ	ühise
общ	ühised
общ	kokku
международен	rahvusvaheline
международен	rahvusvahelised
международен	international
ангел	angel
ангел	ingel
знаме	lipp
знаме	lipu
знаме	banner
митология	mütoloogia
главата	pea
федерация	ühendus
федерация	föderatsiooni
федерация	föderatsioon
бели	valge
бели	valged
настоящ	aktiivne
настоящ	praeguse
настоящ	praegune
режим	režiimi
режим	režiim
режим	mode
режим	režiimi
режим	režiim
попов	popov
дълги	pikad
дълги	pikka
дълги	pikk
обществото	ühiskond
революционна	revolutsiooniline
кипър	küpros
легенда	legend
легенда	legendi
източно	idas
източно	itta
източно	ida
източно	ida
сити	linn
сити	linna
сити	city
любов	armastan
любов	love
любов	armastus
любов	armastust
спартак	spartacus
методи	meetodid
галерия	galeriis
галерия	galerii
камък	kivi
камък	kalju
камък	rock
камък	kivi
църкви	kirikud
древен	iidne
древен	iidsed
древен	iidsete
блокиране	blokeerib
блокиране	plokk
блокиране	bloki
блокиране	blokk
блокиране	block
народни	rahvas
мюнхен	müncheni
квартал	naabrus
квартал	naabrus
квартал	ümbruskond
конго	kongo
открито	välitingimustes
открито	õues
открито	avatult
открито	avalikult
защитата	kaitse
лекар	arst
лекар	arsti
лекар	arst
лекар	arsti
лекар	doktor
крепостта	kindlus
емил	emile
емил	emil
женен	abielus
женен	abiellusid
женен	abiellus
играта	mängu
играта	mäng
промяна	muutused
промяна	muuda
промяна	muudatus
промяна	muutus
собственост	omanduses
собственост	omadus
собственост	omand
собственост	omandi
собственост	omand
собственост	omandiõigus
помага	aitab
хенри	henry
кампания	campania
кампания	kampaania
жените	naised
специални	erilised
специални	special
специални	eriline
наистина	tõepoolest
наистина	tõeliselt
наистина	tõesti
независимост	iseseisvus
независимост	sõltumatus
транспорт	transport
транспорт	vedu
транспорт	transport
правила	reeglid
правила	eeskirjad
ван	van
ван	kaubik
линии	read
линии	jooned
линии	liinid
омъжена	abielus
омъжена	abiellusid
омъжена	abiellus
трудно	raske
трудно	kõva
трудно	raskel
трудно	keeruline
трудно	raske
номинация	kandidatuuri
номинация	nimetamine
средната	keskmine
средната	mediaan
тяхното	nende
изглежда	tundub
изглежда	paistab
шумен	valjult
шумен	valju
шумен	lärmakas
корпус	kere
корпус	corpus
корпус	korpus
корпус	korpus
участък	diviis
участък	rajoon
участък	osakond
конгрес	kongress
конгрес	konventsiooni
конгрес	konventsioon
лице	näoga
лице	näo
лице	nägu
лице	face
страницата	leht
страницата	lehekülg
страницата	page
страницата	lehekülje
художници	esitajad
художници	kunstnikud
машини	masinad
машини	masinad
оръжие	relvad
оръжие	relv
оръжие	püss
оръжие	relv
оръжие	relvad
оръжие	käed
нидерландия	madalmaad
нидерландия	holland
съединени	liitunud
съединени	liitus
съединени	ühines
знае	teab
паша	pasha
паша	karjatamise
основана	asutatud
основана	rajatud
схема	skeem
схема	kava
гара	jaamas
гара	jaam
гара	jaama
наречена	helistas
размер	suurus
споменава	mainib
споменава	mainitakse
количество	kogus
количество	summa
количество	kogus
брега	kalda
брега	kaldal
брега	shore
снимка	pilt
снимка	pildi
снимка	foto
снимка	foto
басейн	bassein
басейн	basseini
бас	bass
бял	valge
бял	valged
оръдия	kahurid
оръдия	kahur
етнически	etniline
притежава	omab
виктор	viktor
виктор	victor
министерство	ministeerium
дърво	puidust
дърво	puit
дърво	puu
дърво	puud
граждани	kodanikud
граждани	kodanikud
върха	top
върха	ülal
върха	ülalt
върха	ülemine
поредица	seeria
поредица	jada
поредица	järjestus
членовете	liikmed
членовете	parlamendiliikmed
фаза	etapp
фаза	faasi
фаза	faas
високи	high
високи	kõrgele
високи	kõrged
високи	kõrgel
високи	kõrge
документи	paberid
документи	dokumendid
храна	toit
храна	toitu
храна	söök
храна	eine
храна	jahu
имената	nimetused
имената	nimed
вашингтон	washingtoni
вашингтон	washington
хан	hahn
хан	khan
хан	hani
хан	han
използвана	kasutatud
босна	bosnia
библиография	bibliograafia
бригада	brigaad
важни	tähtis
важни	tähtsad
важни	olulised
важни	oluline
графство	maakond
графство	maakonda
изследователи	uurijad
изследователи	teadlased
изследователи	uurijad
цяла	terve
цяла	terved
цяла	tervik
цяла	tervelt
неща	asjad
неща	asju
неща	kraam
езера	järved
андрей	andrei
андрей	andrei
принцип	põhimõte
проекти	projektid
медицина	meditsiin
иран	iraani
иран	iraan
участници	osalejad
участници	osalejaid
участници	osalejad
приятел	sõber
приятел	sõbranna
войска	väed
наследник	pärija
наследник	järglane
наследник	järeltulija
белград	belgradi
поезия	luule
бяла	valge
бяла	valged
функции	funktsiooni
функции	funktsioon
функции	funktsioonid
герб	vapi
герб	vapp
племена	hõimud
руска	vene
руска	venelane
журналист	ajakirjanik
дворец	palee
дворец	palace
географски	geograafiliselt
географски	geograafiline
географски	geograafilised
географски	geograafiline
географски	geograafilised
норвегия	norra
норвегия	norras
лос	põder
лос	põder
лос	los
виетнам	vietnam
виетнам	vietnami
зала	saal
зала	hall
арабски	araabia
арабски	araabia
арабски	araabia
пътища	teed
пътища	marsruudid
пътища	rajad
латински	ladina
мост	sild
активност	tegevus
активност	aktiivsus
лейтенант	leitnant
западно	west
западно	lääs
западно	lääne
епизод	episood
деление	diviis
деление	rajoon
деление	osakond
есента	sügis
есента	kukkumine
есента	kuku
западните	läänemaa
западните	lääne
западните	western
революционери	revolutsionäärid
перу	peruu
фестивал	festival
управител	manager
управител	juhataja
управител	haldur
управител	kuberner
северен	põhja
важна	tähtis
важна	tähtsad
важна	olulised
важна	oluline
пилот	piloot
играят	mängimas
играят	mängib
играят	mängimine
играят	mängivad
двигател	mootor
двигател	mootor
населени	asustatud
населени	asustatud
събор	kogudus
бизнес	äri
бизнес	äritegevus
орган	asutus
орган	ametiasutus
орган	organi
орган	elundite
орган	organ
постоянно	pidevalt
убити	mõrvati
убити	tapetud
убити	mõrvatud
убити	tapetud
убити	tapeti
убити	tappis
интервю	intervjuu
интервю	intervjuud
избрана	valitud
избрана	valitud
антон	anton
стар	vana
стар	vanaks
стар	vanad
стар	starr
пролетта	kevad
планини	mäed
сравнение	võrdlemine
сравнение	võrdlus
сравнение	võrdlemine
сравнение	võrdle
бира	õlut
бира	õlle
бира	õlu
художествена	kunstiline
позиции	positsioonid
позиции	kirjed
позиции	elemendid
позиции	esemed
сътрудничество	koostöö
сътрудничество	koostöö
щаб	staap
щаб	peakorter
ръка	käsi
ръка	käe
ръка	kätt
ръка	käe
ръка	käega
ръка	käsi
ричард	richard
турци	türklased
песните	laulud
песните	laule
защитава	kaitseb
текстове	tekstid
текстове	sõnad
текстове	sõnu
седмици	nädalad
седмици	nädalaid
седмици	nädalat
изградена	ehitatud
дадена	antud
драма	draama
архитектура	arhitektuur
владетел	valitseja
христос	kristus
власти	võimud
власти	ametiasutused
власти	asutused
власти	ametivõimud
указ	edikti
указ	dekreet
хесен	hesseni
годишен	aastane
годишен	aastased
тегло	kaal
тегло	kaalu
старши	vanem
японски	jaapani
японски	jaapanlased
тома	thomas
местни	kohalik
местни	kohalikud
местни	kohalikud
внимание	tähelepanu
глас	hääl
глас	hääle
глас	häält
погребан	maetud
луис	lewis
луис	luis
луис	louis
учен	teadlane
учен	õpetlane
оскар	oscar
оскар	oskar
крайбрежие	rannajoon
крайбрежие	rannik
крайбрежие	ranniku
певец	singer
певец	laulja
наса	nasa
търговия	kaubandus
търговия	kauplemine
търговия	kauplemise
търговия	kauplemine
търговия	kaubandus
кара	kara
кара	sõidab
кара	cara
мико	miko
турците	türklased
дания	taani
елемент	kirje
елемент	element
елемент	komponendi
елемент	komponent
елемент	element
дебют	debüüt
програми	programmid
програми	programmid
конфликт	konflikt
конфликт	konfliktid
запазени	reserveeritud
запазени	säilitatud
запазени	säilinud
запазени	konserveeritud
георг	georg
преподава	õpetab
мнение	arvamus
мнение	kommentaarid
мнение	märkused
мнение	arvamused
осем	kaheksa
югоизточна	kagu
метод	meetod
династията	dünastia
институции	asutused
институции	institutsioonid
институции	institutsioone
резултати	tulemused
петербург	peterburg
фердинанд	ferdinand
къщата	house
къщата	majja
къщата	maja
празник	puhkus
празник	pühal
празник	tähistamine
княжество	vürstiriigi
империята	impeerium
империята	impeeriumi
устройство	seade
устройство	seadis
квинт	quintus
символ	sümbol
прекарва	kulutab
отдел	osakond
фауна	fauna
млади	noored
млади	young
млади	noor
открита	avastatud
открита	avastasin
открита	avastas
свобода	vabadus
свобода	liberty
свобода	vabadus
краля	king
краля	kuningas
краля	kunn
изпратен	saadetud
градовете	linnad
градовете	linnad
представляват	esindavad
представляват	esindab
представляват	esinda
евро	eurot
евро	eur
евро	eurot
евро	euro
сирия	süüria
обновяване	uuendus
обновяване	uuendamine
обновяване	uuenda
обновяване	update
обновяване	uuendus
обновяване	ajakohastamine
обновяване	uuendamine
обновяване	uuendamine
обновяване	pikendamine
дял	partitsiooni
дял	lõika
дял	lõigatud
дял	jaga
дял	share
дял	jagada
дял	pealkiri
дял	ametinimetus
дял	tiitel
самолети	lennukid
самолети	lennukid
самолети	õhusõidukid
самолети	õhusõiduk
самолети	lennukid
самолети	lennukid
значимост	olulisus
значимост	olulisus
значимост	tähtsus
значимост	olulisus
физика	füüsika
обхваща	hõlmab
обхваща	katted
големина	suurus
историк	ajaloolane
парламент	parlament
философ	filosoof
каза	ütles
обявен	deklareeritud
обявен	kuulutatud
обявен	teatas
асоциация	assotsiatsioon
музикант	muusik
сейнт	pühak
сейнт	saint
такова	selline
такова	sellised
танзания	tansaania
памет	memory
памет	mälu
памет	mälestus
музикален	muusikal
музикален	musical
археологически	arheoloogiline
култури	põllukultuurid
култури	kultuurid
култури	kultuurid
пазар	poodi
пазар	turgu
пазар	turu
пазар	turg
уеб	veebi
тайланд	tai
тайланд	tais
работил	töötatud
работил	töötas
работил	töötanud
религия	religioon
веднъж	kord
веднъж	korra
поход	ristisõda
хърватия	horvaatia
банка	pank
банка	bank
експедиция	ekspeditsioon
херцеговина	hertsegoviina
станция	jaamas
станция	jaam
станция	jaama
достъп	juurdepääs
достъп	ligipääs
малайзия	malaisia
малайзия	malaisias
родителите	vanemad
родителите	lapsevanemad
въоръжени	relvastatud
народи	rahvaste
народи	rahvad
народи	rahvaste
народи	rahvad
бавария	baieri
идея	idee
идея	mõte
мисия	missioon
постига	saavutab
гражданство	kodakondsus
гражданство	rahvus
гражданство	kodakondsus
подготовка	valmistamine
подготовка	ettevalmistamine
подготовка	ettevalmistus
подготовка	ettevalmistamine
подготовка	ettevalmistused
подготовка	preparaadid
категории	kategooriad
народ	inimesed
народ	rahvas
народ	people
политиката	poliitika
политиката	poliitikast
политиката	poliitika
отговор	vastus
отговор	vasta
отговор	vastus
отговор	vastus
отговор	reageering
отговор	reageerimine
технологии	tehnoloogiad
технологии	tehnoloogiate
технологии	tehnoloogiaid
технологии	tehnoloogia
времена	ajad
общи	üldine
общи	ühise
общи	ühised
общи	üldine
общи	kindral
общи	üldist
общи	üldised
досега	eelnevalt
досега	varem
вещества	ained
основател	asutaja
поведение	käitumine
поведение	hoiak
поведение	suhtumine
поведение	käitumine
поведение	käitumise
поведение	käitumine
енциклопедия	entsüklopeedia
знак	märk
функция	funktsiooni
функция	funktsioon
преподавател	lektor
преподавател	õppejõud
етап	etapp
етап	faasi
етап	faas
етап	lava
етап	staadium
етап	etapp
тодоров	todorov
приет	vastuvõetud
приет	aktsepteeritud
приет	leppis
приет	lapsendatud
приет	vastuvõetud
приет	adopteeritud
приет	tunnistas
офицери	ohvitserid
ранен	vigastatud
десет	kümme
десет	ten
института	instituut
писмо	kirja
писмо	kiri
състезания	võistlustel
състезания	võistlused
състезания	ralli
състезания	võidusõit
състезания	racing
характеристики	omadused
характеристики	karakteristikud
характеристики	iseloomustus
характеристики	omadused
зимата	talv
загуба	kahjum
загуба	kaotus
певци	lauljad
кула	tower
кула	torn
формат	vorming
формат	vormindus
формат	formaat
анализ	analüüsi
анализ	analüüs
тим	tim
тим	timi
културно	kultuurilised
културно	kultuuriline
културно	kultuuriliselt
излъчване	ülekanne
излъчване	ringhäälingu
светлина	hele
светлина	valgus
светлина	valgust
светлина	kerge
светлина	lambi
светлина	lamp
светлина	latern
светлина	lampi
залива	laht
допълнителни	täiendavad
допълнителни	täiendav
допълнителни	ekstra
допълнителни	extra
фамилия	perekonnanimi
органи	võimud
органи	ametiasutused
органи	asutused
органи	ametivõimud
органи	organid
повърхността	pinnale
повърхността	pind
обществени	avalikkus
обществени	avalik
обществени	avalikud
стопанство	talu
стопанство	farm
стопанство	hoidmine
уефа	uefa
юлий	julius
червен	punane
червен	punased
затвор	vangistus
затвор	vangla
затвор	vangla
пристига	saabub
хасково	haskovo
важно	tähtis
важно	tähtsad
важно	olulised
важно	oluline
намалява	vähendab
намалява	vähendab
намалява	väheneb
армения	armeenia
поети	poeedid
единици	ühik
единици	ühikud
единици	üksused
теми	teemad
теми	teemad
теми	teemasid
теми	alamad
теми	teemad
лидер	liider
лидер	juht
лидер	leader
търси	otsimine
търси	otsi
търси	otsing
хилядолетие	aastatuhande
сериозно	tõsised
сериозно	tõsine
сериозно	tõsiselt
включени	kaasatud
произвежда	toodab
произвежда	toodab
улица	tänav
холандия	madalmaad
холандия	holland
холандия	holland
министри	ministrid
арестуван	arreteerida
арестуван	vahistamine
арестуван	arreteeritud
арестуван	vahistatud
седмица	nädal
изкуства	kunst
анджелис	angelese
свободен	vabad
свободен	vaba
свободен	free
свободен	tasuta
адолф	adolph
адолф	adolf
свързана	seonduv
свързана	seotud
свързана	ühendatud
свещеник	preester
гласуване	hääletus
гласуване	hääleta
гласуване	hääletamine
гласуване	hääletus
гласуване	hääletamine
дядо	vanaisa
дядо	vanaisa
природата	loodus
виктория	victoria
идеи	ideid
идеи	ideed
речник	sõnastik
речник	sõnavara
речник	sõnastik
речник	sõnaraamat
партньор	partner
партньор	paarimees
турнири	turniiridel
полза	kasu
йосиф	joseph
йосиф	joosep
йосиф	josef
признава	tunnistab
признава	tunnistab
признава	tunnustab
признава	möönab
признава	tunnistab
атака	ründa
атака	rünnak
мъжка	meessoost
мъжка	isane
бежанци	pagulased
бежанци	pagulaste
чужбина	välismaal
чужбина	välismaale
чужбина	välismaal
ляв	vasak
ляв	vasakule
ляв	vasakul
класа	klass
класа	klassi
създадени	loodi
създадени	loodud
войводство	vojevoodkond
финал	lõplik
финал	finaal
чин	lõug
чин	chin
изборите	valimised
нощта	õhtu
нощта	öö
нощта	ööd
ресурси	ressurss
ресурси	vahendid
ресурси	ressursid
сен	sen
потребители	kasutajad
потребители	tarbijad
специалност	eriala
специалност	eriala
самолет	lennuk
самолет	lennuk
самолет	lennuk
чили	chili
чили	tšiili
секция	lõik
секция	sektsioon
секция	jagu
венецуела	venezuela
патриаршия	patriarhaat
македонска	makedoonia
градина	aia
градина	aed
науката	teadus
науката	teadust
ниска	madal
ниска	madala
ниска	madalad
судан	sudaani
судан	sudaan
дейности	tegevus
дейности	tegevused
дейности	tegevusalad
научно	teaduslikult
научно	teaduslikud
научно	teaduslik
приблизително	ligikaudne
приблизително	ligikaudu
централен	kesksed
централен	kesk
централен	keskosa
централен	keskne
бяха	olid
тур	tour
тур	tuur
тур	ringkäik
дел	del
дел	dell
изисква	nõuab
ученици	üliõpilased
ученици	õpilased
ученици	tudengid
ученици	pupillid
ученици	õpilased
австрийски	austria
санта	jõuluvana
санта	santa
важен	tähtis
важен	tähtsad
важен	olulised
важен	oluline
избира	valib
ернст	ernst
вестници	ajaleht
вестници	ajalehed
вестници	paberid
решения	otsused
решения	lahendused
решения	lahused
насау	nassau
марко	marko
марко	marco
клетки	rakke
клетки	rakud
клетки	puurid
бозайник	imetaja
необходимо	vajalik
необходимо	vajalikud
сваляне	allalaadimine
сваляне	allalaadimine
промишленост	tööstus
промишленост	tööstuse
промишленост	tootmisharu
агенция	agentuur
агенция	agentuuri
агенция	amet
учители	õpetajad
карти	kaardid
карти	kaardid
кино	kino
лицето	näoga
лицето	näo
лицето	nägu
лицето	face
киселина	hape
киселина	happe
оставя	lehti
оставя	lehed
традиция	traditsioon
традиция	traditsioonid
инструмент	instrument
инструмент	pill
инструмент	vahend
инструмент	tööriist
градче	linn
градче	linna
слабо	nõrk
слабо	nõrga
слабо	nõrgad
свързан	seotud
свързан	seostatud
свързан	seonduv
свързан	seotud
свързан	ühendatud
паметници	monumente
модели	mudelid
модели	modellid
северозапад	loode
летище	lennujaam
летище	lennuvälja
летище	lennuväli
уилямс	williamsi
уилямс	williams
природа	loodus
мисията	missioon
събитие	sündmus
събитие	üritus
финландия	soome
франц	franz
островите	saared
островите	saartele
версии	versioonid
монтана	montana
милано	milano
парламента	parlament
дължи	võlgneb
сценарий	stsenaarium
сценарий	skripti
сценарий	käsikiri
сценарий	skript
шарл	charles
сръбска	serbia
оръжия	relvad
оръжия	püssid
оръжия	relvad
оръжия	relvad
оръжия	käed
инженер	insener
увеличава	suurendab
диалект	dialekt
тежки	rasked
тежки	raske
тежки	raskekujuline
тежки	tõsine
нос	cape
нос	neeme
нос	cabo
нос	keep
нос	nina
нос	ninna
международна	rahvusvaheline
международна	rahvusvahelised
международна	international
нобелова	nobeli
прага	praha
британска	briti
черни	mustad
черни	black
черни	musta
черни	must
черни	mustad
картата	kaart
търсене	otsimine
търсене	otsi
търсене	otsing
процеси	protsessid
предложение	paku
предложение	pakkumine
предложение	pakkuda
предложение	ettepanek
предложение	soovitus
предложение	ettepanek
директно	otsene
директно	vahetu
директно	direct
директно	otsesed
директно	otse
директно	otseselt
затвора	vangla
надпис	pealdis
надпис	caption
конкурс	konkurents
конкурс	võistlus
конкурс	konkurentsi
конкурс	võistlus
конкурс	konkurss
личен	isiklik
личен	isiklikud
личен	reamees
личен	privaatne
личен	era
личен	erasektori
рудолф	rudolph
рудолф	rudolf
разделя	eraldab
разделя	jagab
разстояние	kaugus
разстояние	vahemaa
червено	punane
червено	punased
операции	toimingud
операции	operatsioonid
операции	tehingud
удар	kokkupõrge
удар	mõju
удар	insult
удар	puhu
удар	löök
приятели	sõbrad
приложение	taotlus
приложение	rakendus
приложение	kohaldamine
приложение	app
приложение	rakendus
приложение	lisa
външна	välimine
външна	välised
външна	välise
външна	väline
разположение	kõrvaldamise
разположение	kõrvaldamine
думите	sõnad
думите	sõnu
представяне	esitamine
представяне	tutvustus
представяне	esitus
представяне	esitlus
представяне	esitluse
представяне	esitusviis
демократична	demokraatlik
демократична	demokraatlikud
херман	hermann
херман	herman
климат	kliima
останки	jääb
пълна	täis
пълна	täielik
пълна	täielik
пълна	terviklik
пълна	lõpetatud
различен	teistsugune
различен	erinevad
различен	erinev
теодор	theodore
теодор	theodor
теодор	teodor
осъден	süüdimõistetud
уязвим	haavatav
уязвим	haavatavad
съдове	konteinerid
съдове	konteinerite
съдове	mahutid
съдове	laevad
съдове	laevade
съдове	nõud
съдове	nõusid
неделя	pühapäev
иначе	muidu
спечели	win
спечели	võida
спечели	võidetud
спечели	võitsid
спечели	võitis
годишно	aastane
годишно	aastas
годишно	aastane
годишно	aastased
връзката	ühendus
връзката	ühenduse
дела	della
услуги	teenused
услуги	teenindus
услуги	teenus
теорията	teooria
направен	tehtud
мерки	meetmed
качеството	kvaliteet
граници	piirmäärad
граници	piirid
граници	piirangud
граници	piire
граници	piirid
граници	piirid
жертви	ohverdusi
жертви	kaotused
жертви	ohvreid
жертви	ohvrid
жертви	ohver
жертви	kannatanu
сицилия	sitsiilia
древна	iidne
древна	iidsed
древна	iidsete
опити	eksperimendid
пада	kukub
пада	falls
пада	langeb
графиня	krahvinna
стивън	stephen
стивън	steven
ръцете	käed
любовта	armastan
любовта	love
любовта	armastus
любовта	armastust
местен	kohalik
местен	kohalikud
нужда	vaja
нужда	vajadus
махала	naabrus
орбита	orbiidile
орбита	orbiidil
музикална	muusikal
музикална	musical
североизточна	kirde
концерт	concerto
концерт	kontsert
концерт	kontserdil
четвърти	neljas
четвърти	neljandaks
барабани	trumm
барабани	trummi
барабани	trummid
барабани	trumme
въоръжение	relvastuse
въоръжение	relvastuse
определят	defineeri
определят	määratleda
желание	iha
желание	soov
желание	soovi
желание	sooviks
желание	soov
желание	soovi
мъж	meessoost
мъж	isane
мъж	mehel
мъж	mees
мъж	man
въоръжена	relvastatud
споразумение	kokkulepe
споразумение	leping
споразумение	paigutus
споразумение	kokkulepe
еквадор	ecuadori
баден	baden
казахстан	kasahstan
трима	kolm
евреи	juudid
правилата	reeglid
правилата	eeskirjad
реал	reaalne
реал	ehtne
реал	tõeline
избрани	valitud
избрани	valitud
шотландия	šotimaal
шотландия	šotimaa
каролина	carolina
софтуер	tarkvara
помощник	abiline
помощник	assistent
помощник	abiline
смит	smithi
смит	smith
освободен	vabanenud
освободен	vabastatud
освободен	vabastatud
пазарджик	odessa
командване	käsk
командване	käsu
допълнително	edasine
допълнително	edasi
допълнително	kaugemale
допълнително	täiendavad
допълнително	täiendav
допълнително	ekstra
допълнително	extra
наем	rentimine
наем	rendi
наем	üür
наем	üüri
наем	laenutada
наем	rent
запазва	säilitab
запазва	säilitab
състезание	ralli
състезание	võidusõit
състезание	rass
състезание	konkurents
състезание	võistlus
състезание	konkurentsi
състезание	võistlus
състезание	konkurss
тенис	tennis
уелс	wales
уелс	walesi
уелс	wells
свири	mängi
североизток	kirde
окончателно	lõplik
албрехт	albrecht
горе	ülakorrusel
горе	üleval
националност	kodakondsus
националност	rahvus
източен	ida
тежко	rasked
тежко	raske
следи	jäljed
следи	rajad
следи	jäljed
следи	traces
съществуването	olemasolu
популярност	populaarsus
архитект	arhitekti
архитект	arhitekt
ръководство	käsitsi
ръководство	käsiraamat
ръководство	manuaal
ръководство	juhend
ръководство	giid
събират	koguda
събират	koguma
ефект	efekt
ефект	mõju
ефект	toime
ефект	mõjud
ефект	mõju
ефект	toime
криза	kriis
задача	loovutamine
задача	ülesanne
основано	asutatud
основано	rajatud
клон	oks
клон	filiaal
клон	haru
клон	filiaali
принуден	sundis
принуден	sunnitud
трето	kolmas
трето	kolmanda
конференция	konverents
ранни	early
ранни	vara
ранни	varajane
ранни	varajased
ранни	varane
истанбул	istanbuli
предаване	edastamine
предаване	ülekanne
предаване	edastus
баба	vanaema
баба	baba
баба	vanaema
баба	vanaema
барселона	barcelona
сергей	sergei
сергей	sergei
лечение	töötlus
лечение	ravi
лечение	töötlemine
лечение	ravile
лечение	paranemine
продукт	toode
продукт	toote
повърхност	pinnale
повърхност	pind
качване	üleslaadimine
качване	üleslaadimise
