של	шел
תקווה	хоуп
תקווה	надежда
תקווה	надеемся
אב	отче
אב	отец
גורמים	факторы
צילום	фотографии
צילום	фотография
סימן	подписать
סימן	знак
סגנון	style
סגנון	стиль
סדרות	комплекты
סדרות	наборы
יוצר	генерировать
יוצר	создание
יוצר	творец
יוצר	создатель
יוצר	изготовленные
יוצר	изготовлены
יוצר	создается
יוצר	создает
בנות	леди
בנות	дамы
בנות	девчонки
בנות	girls
בנות	девушки
בנות	девочки
בנות	девочек
נמצאו	найдена
נמצאו	найдено
נמצאו	нашла
נמצאו	найден
נמצאו	найдены
כתוב	напиши
כתוב	пиши
כתוב	пишите
כתוב	напишите
כתוב	написать
כתוב	написано
כתוב	письменные
כתוב	письменное
כתוב	письменный
פרטי	частное
פרטי	частный
פרטי	частная
פרטי	частного
פרטי	личное
פרטי	частные
המוזיאון	музей
מהירות	скорость
מהירות	скорость
מהירות	скорости
לאפשר	разрешить
להפוך	стать
להפוך	стань
מאמר	статья
שלנו	наши
שלנו	наше
שלנו	наш
שלנו	наша
שלנו	наши
שלנו	наше
שלנו	наш
שלנו	наша
לימוד	обучение
לימוד	преподавание
לימוד	преподавания
לימוד	изучение
לימוד	исследование
לימוד	обучения
לימוד	обучение
לימוד	учимся
לימוד	учусь
קצין	офицер
השתתפו	присутствовала
השתתפו	присутствовали
השתתפו	участвовал
השתתפו	участвовала
מגלה	раскрывает
מגלה	обнаруживает
פוליטית	политически
פוליטית	политических
פוליטית	политическая
פוליטית	политический
גידול	опухоли
גידול	опухоль
גידול	опухоль
מורכב	комплекс
מורכב	сложная
מורכב	сложные
מורכב	сложных
מורכב	сложный
מורכב	сложная
מורכב	сложные
מורכב	сложно
מורכב	сложный
קיסר	император
קיסר	цезарь
מרץ	марш
מרץ	март
מרץ	марта
רכב	машину
רכב	автомобиль
רכב	car
רכב	вагон
רכב	машина
רכב	автомобиль
רכב	автомобиль
פרש	отставке
פרש	всадник
משמעותית	значимых
משמעותית	значимый
משמעותית	значимые
משמעותית	значительно
משמעותית	существенно
משמעותית	существенное
משמעותית	значительные
משמעותית	значительное
משמעותית	значительный
משמעותית	существенные
קבלת	получая
קבלת	получение
קבלת	получения
קבלת	принимаю
קבלת	принимаем
איתן	эйтан
איתן	итан
אמצעי	меры
אמצעי	означает
קילומטרים	майлс
קילומטרים	мили
קילומטרים	миль
קילומטרים	майлз
קילומטרים	километров
ראוי	заслуживает
ראוי	заслуживают
ראוי	соответствующих
ראוי	уместно
ראוי	достойные
ראוי	достоин
ראוי	достойная
ראוי	достойный
ראוי	достойна
התפתחות	развитие
התפתחות	разработка
ביצוע	исполнение
ביצוע	производительность
ביצוע	выполнить
ביצוע	казнить
ביצוע	исполнить
ביצוע	казни
ביצוע	исполнение
ביצוע	казнь
ביצוע	изготовление
גנרל	общие
גנרל	генерал
הביא	принес
הביא	привезли
הביא	принесли
הביא	принесла
ניצח	победила
ניצח	выиграла
ניצח	выиграл
ניצח	победил
לואיס	льюис
לואיס	людовик
לואיס	луи
לואיס	луис
משפחות	семей
משפחות	семьи
סיבה	причина
סיבה	причиной
סיבה	причина
נחל	крик
נחל	ручей
נחל	ручей
נחל	поток
נחל	нахаль
ידועה	известные
ידועה	известное
ידועה	известный
ידועה	известен
ידועה	известная
גודל	размеры
גודל	размер
ספק	поставщик
ספק	поставщика
ספק	сомнения
ספק	сомнение
ספק	сомневаться
ספק	сомнений
ספק	поставщик
ספק	поставщика
ספק	провайдер
פרט	деталь
המספר	число
המספר	номер
המספר	количество
הרביעית	четвертой
הרביעית	четвертый
הרביעית	четвертое
הרביעית	четвёртая
הרביעית	четвёртый
הרביעית	четвертая
סנט	цент
נושאים	темы
נושאים	темы
נושאים	субъекты
נושאים	предметы
נושאים	вопросы
נושאים	проблемы
תמיכה	поддержки
תמיכה	поддержка
תמיכה	поддержку
תמיכה	поддерживаю
תמיכה	поддерживаемые
תמיכה	поддерживается
תמיכה	поддержал
תמיכה	поддерживаются
רומניה	румынии
רומניה	румыния
רומניה	румынии
זהה	идентичны
זהה	одинаковые
זהה	идентичные
זהה	идентифицировать
כתבי	напиши
כתבי	пиши
כתבי	пишите
כתבי	напишите
כתבי	написать
גדוד	полк
גדוד	полка
גדוד	батальона
גדוד	батальон
אמור	скажи
אמור	скажем
אמור	скажите
אמור	сказать
אמור	должен
אמור	должны
אלון	алон
אלון	дуба
אלון	дуб
להשיג	достигнуть
להשיג	достичь
מדע	наука
מדע	науки
הסביבה	окружение
אפריל	эйприл
אפריל	апрель
אפריל	апреля
חום	браун
חום	коричневые
חום	коричневый
חום	тепло
חום	тепла
חום	жара
חום	жар
חום	лихорадка
חום	тепло
חום	тепла
בטוח	безопасно
בטוח	безопасное
בטוח	сейф
בטוח	уверен
בטוח	конечно
בטוח	уверена
מעורב	смешанных
מעורב	смешанная
מעורב	смешанные
מעורב	смешанный
מעורב	вовлечены
וידאו	video
וידאו	видео
חוזר	повторять
חוזר	повторение
חוזר	повторить
חוזר	повторите
חוזר	повторять
חוזר	повторяю
נפוץ	общих
נפוץ	общие
נפוץ	общая
יאיר	яир
יוסי	йоси
לעמוד	стенд
לעמוד	стоять
נהוג	обычного
יסוד	элемент
הפכו	стала
הפכו	стал
מתחיל	начинается
מתחיל	начало
מתחיל	начинаю
מתחיל	начиная
מתחיל	начинается
מתחיל	начинает
היצירה	создание
היצירה	создания
היצירה	сотворение
ואחרים	другие
ואחרים	прочие
צעירים	янг
צעירים	молодая
צעירים	молодые
צעירים	young
צעירים	молодых
צעירים	молодой
צעירים	молодёжь
שיתוף	обмена
שיתוף	доля
שיתוף	поделиться
שיתוף	разделить
שיתוף	поделитесь
מגדל	башня
מגדל	tower
מגדל	тауэр
הונגריה	венгрии
הונגריה	венгрия
מסכים	согласился
מסכים	согласна
מסכים	согласен
מסכים	согласовано
מסכים	согласованные
מסכים	согласен
מסכים	согласна
מסכים	согласны
מסכים	согласиться
קריית	кирьят
הסיבה	причина
שש	шесть
שש	six
שש	шестеро
שש	шестой
אריאל	ариэль
הצליחה	удалось
הצליחה	преуспел
פרשת	отставке
בולטים	видных
בולטים	видное
בולטים	видные
כיבוש	завоевания
כיבוש	оккупация
כיבוש	профессия
כיבוש	оккупации
מכיל	содержит
תוכן	содержимое
תוכן	контент
תוכן	материалы
תוכן	содержание
תוכן	содержимое
אורח	посетитель
אורח	гость
שבועות	недели
שבועות	недель
קטנות	маленькая
קטנות	маленькие
קטנות	малых
קטנות	маленький
קטנות	мелкие
קטנות	малые
בריטים	британское
בריטים	британская
בריטים	британские
בריטים	великобритании
בריטים	британцы
בריטים	британский
פרנק	франк
פרנק	фрэнк
מקבל	получаю
מקבל	получаем
מקבל	получение
מקבל	принимает
מקבל	принимаю
מקבל	принимаем
מקבל	получая
מקבל	получение
מקבל	получения
האגודה	ассоциация
האגודה	ассоциации
התבנית	шаблон
אליהו	элиягу
אליהו	элайджа
דרכים	дорог
דרכים	дороги
דרכים	способы
דרכים	пути
פרסום	публикация
פרסום	опубликование
פרסום	издание
פרסום	публикация
פרסום	post
פרסום	опубликовать
פרסום	пост
פרסום	реклама
פרסום	публикация
פרסום	размещения
פרסום	издательство
פרסום	публикация
מופיעה	появляется
פעל	действовал
פעל	действовала
פעל	действовали
פעל	действовало
דצמבר	декабрь
אהבה	любить
אהבה	love
אהבה	люблю
אהבה	любовь
אהבה	любим
השישי	шестая
השישי	шестой
השישי	шестое
עסקים	предприятия
עסקים	предприятий
עסקים	business
עסקים	бизнес
אדוארד	эдвард
אדוארד	эдуард
אוסקר	оскар
אוסקר	оскара
מדליית	медаль
לשיר	пой
לשיר	петь
שבוע	недели
שבוע	неделю
שבוע	неделя
הפרלמנט	парламент
פועלים	трудящиеся
פועלים	работники
פועלים	рабочие
פועלים	работников
פועלים	трудящихся
כעת	сейчас
כעת	теперь
מדוע	зачем
מדוע	почему
סיני	синай
סיני	китайская
סיני	китайское
סיני	китайцы
סיני	китайский
סיני	китая
שותף	партнер
שותף	напарник
שותף	партнёр
שותף	ассоциированных
רעיון	идея
השחור	чёрное
השחור	черный
השחור	black
השחור	чёрные
השחור	чёрный
אנרגיה	энергия
אנרגיה	energy
אנרגיה	энергии
אנרגיה	энергетика
צרפתי	французский
צרפתי	французы
צרפתי	французское
צרפתי	французская
שלישית	третье
שלישית	третий
שלישית	третья
הרשות	авторитет
הרשות	полномочия
קיימות	устойчивость
קיימות	существующие
קיימות	существующая
קיימות	существующее
קיימות	существующий
פיקוד	команда
פיקוד	командования
פיקוד	командование
מרטין	мартин
מרטין	мартен
מרטין	martin
יכולות	способности
מדבר	разговоры
מדבר	пустыня
מדבר	пустыне
מדבר	пустыни
מדבר	выступая
מדבר	говорящие
אמריקאית	американский
אמריקאית	американские
אמריקאית	американская
אמריקאית	american
אמריקאית	американских
אמריקאית	американец
יין	инь
יין	вина
יין	вино
חייב	должен
חייב	должно
חייב	должны
אחראי	ответственное
אחראי	ответственные
אחראי	ответственная
אחראי	ответственный
אהרן	аарон
אהרן	аарона
מגוון	разнообразие
מגוון	разновидность
מגוון	разновидности
מוסקבה	moscow
מוסקבה	москва
מוסקבה	московская
הולנד	нидерланды
הולנד	нидерландов
הולנד	холланд
הרוח	ветер
הרוח	ветра
מחקרים	исследований
מחקרים	исследования
עוזי	узи
מתאים	подходит
מתאים	соответствующих
מתאים	уместно
מתאים	подходящих
מתאים	подходящий
מתאים	подходящее
מתאים	подходит
מתאים	подходящие
ברזיל	бразилия
ברזיל	бразилию
ברזיל	бразилии
אישית	личная
אישית	личные
אישית	личное
אישית	личного
אישית	личный
אישית	лично
הארי	харри
הארי	гарри
נקודת	точка
נקודת	очко
נקודת	point
יחס	позиция
יחס	отношение
יחס	настрой
יחס	соотношение
מבוסס	основано
ניהול	управление
ניהול	менеджмент
ניהול	руководство
ניהול	управление
ניהול	управлять
עיצוב	design
עיצוב	конструкция
עיצוב	проектирование
עיצוב	дизайн
המהפכה	революция
המהפכה	революции
עודד	поощряется
עודד	поощряли
קיבוץ	кибуц
קיבוץ	группировка
קיבוץ	группировки
יצר	созданные
יצר	созданный
יצר	создано
יצר	создана
יצר	создан
שישה	шесть
שישה	six
שישה	шестеро
שישה	шестой
קצרה	короткая
קצרה	короткий
קצרה	короткое
קצרה	короткие
קצרה	коротко
נשוי	женился
נשוי	женаты
נשוי	замужем
נשוי	женат
קליפורניה	калифорния
קליפורניה	калифорнии
משתנה	переменная
משתנה	переменные
משתנה	переменной
משתנה	меняется
משתנה	изменение
משתנה	меняю
משתנה	изменения
איזה	которое
איזה	которая
איזה	которые
איזה	который
נשאר	остаюсь
נשאר	остаётся
נשאר	останется
נשאר	остались
נשאר	остался
נשאר	осталась
ציור	картина
ציור	живопись
ציור	рисование
ציור	рисование
ציור	рисунок
צריכה	нужно
צריכה	нужна
צריכה	потребность
נמוכה	низко
נמוכה	низкий
נמוכה	низкая
נמוכה	низким
נמוכה	низкое
מוסדות	учреждения
מוסדות	институты
ברוך	благословен
ברוך	барух
קומיקס	comics
קומיקס	комиксы
קומיקס	комикс
קומיקס	комик
קומיקס	комикс
קומיקס	comic
מיוחדת	особая
מיוחדת	специальный
מיוחדת	специального
מיוחדת	специальная
מיוחדת	специальные
מיוחדת	специальное
סיפורים	сказки
סיפורים	истории
סיפורים	рассказы
תום	том
להגן	защищать
להגן	защитить
להגן	защитите
להגן	защищать
להגן	защитить
חוף	пляж
חוף	пляже
חוף	beach
חוף	бич
טבע	утонула
טבע	потопили
טבע	утонул
טבע	характер
טבע	характера
טבע	натура
טבע	природа
גבול	лимит
גבול	ограничение
גבול	предел
גבול	ограничить
גבול	граница
גבול	границы
גבול	границу
התנגדות	протестую
התנגדות	возражения
התנגדות	возражаю
התנגדות	возражение
התנגדות	сопротивления
התנגדות	сопротивление
התנגדות	оппозиции
התנגדות	оппозиция
התנגדות	противодействие
התנגדות	противостояние
קרל	карл
קרל	карл
מקרים	случаи
מקרים	дела
חברתית	социально
חברתית	социальное
חברתית	социального
חברתית	социальный
חברתית	социальная
חברתית	социальные
אתרים	сайты
אתרים	сайтов
אתרים	сайты
לילה	лейла
לילה	ночи
לילה	ночь
לילה	ночное
לילה	night
לחימה	бои
יחסים	взаимоотношения
יחסים	отношения
יחסים	отношений
יחסים	отношения
יחסים	взаимосвязь
יחסים	взаимоотношения
יחסים	отношения
אדמה	почва
אדמה	почвы
אדמה	земли
אדמה	земельный
אדמה	land
אדמה	земля
אדמה	earth
אדמה	земля
שלישי	вторник
שלישי	третье
שלישי	третий
שלישי	третья
הלכה	ушёл
הלכה	ушли
הלכה	ушла
הלכה	ушел
הלכה	пошла
כבד	тяжелых
כבד	тяжелая
כבד	тяжелые
כבד	тяжёлая
כבד	тяжелый
כבד	тяжёлый
כבד	печени
כבד	печень
אלן	аллен
אלן	ален
אלן	эллен
אלן	элен
אלן	алан
אלן	аллан
מורה	учитель
מורה	преподаватель
מורה	учительница
שניים	два
שניים	две
שניים	двое
דוגמאות	примеры
בוגרי	выпускники
בוגרי	выпускников
נהרג	убиты
נהרג	убита
נהרג	убил
נהרג	убит
אליעזר	элиэзер
למחוק	исключить
למחוק	удаление
למחוק	удалить
מפתח	ключ
מפתח	ключевых
מפתח	разработчик
מתן	даю
מתן	отдаю
נחשבת	рассмотрел
מלאה	полный
מלאה	полные
מלאה	полное
מלאה	полного
מלאה	полная
להשתתף	участвовать
עמדה	позиция
עמדה	должность
עמדה	положение
השלום	мира
השלום	мир
אמנים	художники
אמנים	артисты
אמנים	художников
אמנים	исполнители
זילנד	зеландии
מילה	слово
מילה	word
ישו	христос
ישו	иисус
מפעיל	оператор
מפעיל	вовлечение
מפעיל	привлечения
מפעיל	привлечение
מפעיל	бег
מפעיל	бегать
מפעיל	активизации
עבודות	вакансии
לקחת	возьми
לקחת	бери
לקחת	берите
לקחת	принять
לקחת	возьмите
לקחת	взять
הגישה	доступа
הגישה	доступ
ילד	мальчик
ילד	парень
ילד	boy
ילד	парень
ילד	дитя
ילד	детский
ילד	ребенок
ילד	ребёнок
ילד	ребенка
סוריה	сирию
סוריה	сирия
סוריה	сирии
ענף	сектор
ענף	ветвь
ענף	филиал
כדורגלן	футболист
מוסד	институт
מוסד	учреждение
מוסד	учреждение
מוסד	институт
מוסד	моссад
גילה	обнаружен
גילה	обнаружена
גילה	обнаружил
גילה	обнаружено
גילה	обнаруженные
הערים	города
הערים	городов
מאחורי	позади
מאחורי	сзади
עצם	кость
נישא	женился
נישא	женаты
נישא	замужем
נישא	женат
פיטר	петр
פיטר	питер
פיטר	петер
פיטר	пётр
מריה	мария
לים	лим
טבעי	естественные
טבעי	естественный
טבעי	естественное
טבעי	природных
טבעי	натуральные
טבעי	натуральный
קולות	голоса
קולות	голосов
קולות	голоса
קולות	voices
ההר	горы
ההר	горный
ההר	гора
ההר	горных
הנסיך	принц
הנסיך	принс
הנסיך	князь
תא	ячейка
תא	ячейки
תא	камере
תא	клетка
נפתח	открыл
נפתח	открыли
נפתח	открыт
נפתח	откроется
נפתח	открывается
נפתח	открывает
ישירות	прямая
ישירות	direct
ישירות	прямые
ישירות	директ
ישירות	напрямую
ישירות	непосредственно
לשלב	объединять
לשלב	объединить
לשלב	совместить
לואי	людовик
לואי	луи
לואי	луис
לואי	луи
המשיכה	продолжил
המשיכה	продолжение
ניכר	существенная
ניכר	значительные
ניכר	существенный
ניכר	существенные
פורסם	опубликован
פורסם	опубликованный
פורסם	опубликовано
פורסם	опубликована
פורסם	опубликованные
פורסם	разместил
פורסם	опубликовано
פורסם	опубликовал
שבט	клан
שבט	племя
שבט	племени
שבט	племен
מנהיג	руководитель
מנהיג	лидер
דייוויד	дэвид
דייוויד	давид
דוקטור	доктор
דוקטור	врач
מטה	down
מטה	вниз
מטה	мета
מטה	штаб
משך	длительность
משך	продолжительность
משך	вытащил
לפתוח	открыть
לפתוח	открытый
לפתוח	открыто
לפתוח	open
לפתוח	открытая
שיטות	методы
התחרות	конкурс
התחרות	евровидение
שליטה	контроля
שליטה	контроль
שליטה	управление
שליטה	господства
שליטה	господство
שליטה	господство
שליטה	доминирование
מושג	понятие
מושג	концепция
מושג	идея
נוסדה	основанное
נוסדה	основано
נוסדה	основанная
נוסדה	основана
נוסדה	основанный
נוסדה	основан
מידי	midi
האו	хоу
האו	хау
שניהם	оба
שניהם	обе
מצליח	успешное
מצליח	успешные
מצליח	успешно
מצליח	успешного
מצליח	успешная
מצליח	успешный
צורת	форме
צורת	форма
צורת	форме
צורת	форма
צורת	бланк
צורת	формуляр
צורת	форму
חומרים	материалы
סביר	вероятно
סביר	разумная
סביר	разумно
סביר	разумный
סביר	разумное
סביר	разумные
קריירה	карьера
קריירה	карьеры
קריירה	карьера
קריירה	карьеры
המלכה	королева
המלכה	queen
המלכה	куин
המלכה	царица
מר	мер
ניתוח	хирургия
ניתוח	операция
ניתוח	анализа
ניתוח	анализ
מידה	измерить
מידה	мера
מידה	меру
מידה	размеры
מידה	размер
כרך	объём
כרך	объем
כרך	громкость
קשת	арк
קשת	arc
קשת	дуги
קשת	arch
אוניות	суда
אוניות	кораблей
אוניות	корабли
השיטה	способ
השיטה	метод
שחקנית	актриса
המנדט	мандат
פועל	работник
פועל	рабочий
פועל	глагол
פועל	работает
הצטרפו	присоединиться
הצטרפו	присоединяйтесь
ציבור	общественность
ציבור	публичные
ציבור	общественности
חגי	праздники
היטלר	гитлер
היטלר	гитлера
עצמי	себя
עצמי	сам
פגיעה	эффект
פגיעה	влияние
פגיעה	воздействие
פגיעה	результативность
פגיעה	последствия
פגיעה	уязвимые
פגיעה	уязвимых
שאול	шауль
שאול	соул
שאול	сол
לעיל	выше
אזרחים	граждане
אזרחים	граждан
אזרחים	гражданские
בסדר	ок
בסדר	хорошо
לגמרי	абсолютно
לגמרי	полностью
לגמרי	совершенно
לגמרי	совершенно
לגמרי	полностью
לגמרי	абсолютно
רוחב	широты
רוחב	ширина
רוחב	ширину
הגביע	трофей
קטע	вещь
קטע	штука
קטע	сегмент
קטע	сегмента
הדגל	флаг
הדגל	флажок
מקסיקו	мексику
מקסיקו	мексики
מקסיקו	мексика
ערכי	правка
ערכי	редактировать
ערכי	изменить
ערכי	редактирование
מבט	взгляд
ומתן	переговоры
טרור	террор
טרור	терроризм
טרור	террорист
טרור	террористических
הקרן	фонд
הקרן	основа
הקרן	foundation
הקרן	основание
הקרן	фундамент
המחלקה	департамент
מגן	защита
מגן	защитник
מגן	щит
מגן	защитника
מגן	защитник
שרון	шэрон
שרון	шарон
יישוב	урегулирование
יישוב	поселение
יישוב	урегулирования
איחוד	союз
איחוד	union
איחוד	профсоюз
איחוד	юнион
איחוד	союза
איחוד	объединение
איחוד	унификации
איחוד	воссоединение
תלוי	зависит
תלוי	смотря
מוחמד	мухаммед
מוחמד	мохаммад
מוחמד	мохаммед
מוחמד	мухаммед
מוחמד	мухаммад
מוחמד	мухаммед
מוחמד	мохаммед
מוחמד	мухаммед
מוחמד	мохамед
מוחמד	мохаммед
סעיף	секция
סעיף	раздел
גרמנית	немецкая
גרמנית	немецкие
גרמנית	немец
גרמנית	немецкое
גרמנית	германии
גרמנית	немецкий
ליגה	лиги
ליגה	лига
הוועד	комитет
הוועד	комитета
אוסטריה	австрии
אוסטריה	австрия
פתרון	раствор
פתרון	решение
חלקם	некоторых
חלקם	некоторые
חדר	room
חדר	комната
מנוע	мотор
מנוע	двигатель
מנוע	движок
מנוע	двигателя
מנוע	мотор
המלוכה	монархии
שיטה	акация
שיטה	способ
שיטה	метод
נשלח	представлено
נשלח	представленное
נשלח	представлен
נשלח	представленный
נשלח	отправили
נשלח	отправил
נשלח	отправила
נשלח	послал
נשלח	отправлено
נשלח	отправили
עדיף	лучше
עדיף	получше
לקבוע	определить
לקבוע	определять
הכניסה	вход
תרומות	взносы
תרומות	вклады
תרומות	вклад
תרומות	пожертвования
ציבורית	общественность
ציבורית	публичные
ציבורית	общественности
ציבורית	публично
קיום	существование
קיום	бытие
קיום	имея
המוות	death
המוות	смерть
מיוחדים	особая
מיוחדים	специальный
מיוחדים	специального
מיוחדים	специальная
מיוחדים	специальные
מיוחדים	специальное
מאפשר	позволяет
מאפשר	разрешает
מאפשר	позволяет
פרסים	вознаграждение
פרסים	награды
פרסים	awards
פרסים	награды
פרסים	призы
פרסים	персов
קוק	приготовить
קוק	повар
קוק	кук
קוק	готовить
אוקטובר	октябрь
אוקטובר	октября
מועמד	назначенных
מועמד	назначенные
מועמד	кандидат
ברצלונה	барселона
נפש	психики
נפש	душу
נפש	души
נפש	душа
נפש	soul
נפש	соул
נפש	психического
פסטיבל	festival
פסטיבל	фестиваль
בנה	построенный
בנה	построено
בנה	построена
בנה	построенные
בנה	построен
בנה	построили
בנה	строить
בנה	построить
ייצור	производство
ייצור	изготовление
ייצור	производство
ייצור	производства
ייצור	производство
ייצור	изготовление
הטקסט	текста
הטקסט	текст
לפנות	эвакуировать
לפנות	эвакуация
הקהל	аудитории
הקהל	зрители
הקהל	аудитория
הקהל	толпы
הקהל	толпа
הקונגרס	съезд
הקונגרס	конгресс
המורשת	наследие
המורשת	наследство
קורות	лучи
קורות	возобновить
ארוכה	длинный
ארוכה	длинная
ארוכה	длинные
ארוכה	долго
ארוכה	лонг
תחרויות	соревнования
תחרויות	конкурсы
תחרויות	конкурсы
הנאצים	нацисты
מרחב	пространство
מרחב	космической
מרחב	космос
מרחב	space
תעופה	авиация
תעופה	авиации
יונה	голуби
יונה	голубь
יונה	йона
יונה	голубь
יונה	джона
זמר	певица
זמר	певец
שלח	послать
שלח	отправить
איכות	качество
השביעי	vii
סוגים	типы
סוגים	типов
סוגים	виды
רומן	римская
רומן	роман
רומן	роман
אדלר	адлер
עמק	долине
עמק	долина
כחול	синий
כחול	blue
כחול	синие
כחול	голубые
כחול	голубой
קדם	пре
קדם	продвигать
ההצעה	предложение
דור	поколение
דור	поколения
יגאל	игаль
יושב	сидит
יושב	сидя
יושב	сижу
יושב	сидим
יושב	сидеть
יושב	сидение
מוכר	знакомы
מוכר	знакомый
מוכר	знакомые
מוכר	знакомое
מוכר	знакомая
מוכר	знакомо
מוכר	продажа
מוכר	признано
מוכר	признана
מוכר	признанные
מוכר	признали
מוכר	признанных
מוכר	продавец
מוכר	продавца
אס	эйс
אס	туз
אס	ас
הסבר	пояснения
הסבר	объяснение
הסבר	пояснение
הסבר	разъяснение
הסבר	разъяснения
הסבר	объясните
הסבר	объяснить
באנגליה	англии
באנגליה	англия
מחנה	кэмп
מחנה	лагерь
נותר	останки
נותר	оставшийся
נותר	оставшихся
נותר	оставшиеся
נותר	осталось
נותר	остающиеся
אבו	абу
ברזל	железа
ברזל	утюг
ברזל	железо
ברזל	железный
אריק	эрик
אריק	эрик
הצלחה	успех
הצלחה	успеха
חיות	звери
חיות	животные
חיות	животных
חיות	звери
המעבר	переход
בריטי	британское
בריטי	британская
בריטי	британские
בריטי	великобритании
בריטי	британцы
בריטי	британский
בתים	дома
בתים	дома
מעלות	градусов
מעלות	степени
הלב	heart
הלב	сердце
הלב	сердцу
עריכות	правки
דעות	мнение
דעות	мнения
הביאה	принес
הביאה	привезли
הביאה	принесли
הביאה	принесла
חוקרים	расследование
חוקרים	исследователи
חוקרים	исследователи
חוקרים	следователей
חוקרים	следователи
הספרייה	библиотеки
הספרייה	библиотека
רגיל	нормальный
רגיל	нормальная
רגיל	нормально
רגיל	обычный
רגיל	нормальное
רגיל	регулярный
רגיל	регулярная
רגיל	регулярные
רגיל	регулярное
רגיל	регулярного
רגיל	обычных
רגיל	обычный
רגיל	обычная
רגיל	обычные
מודל	модели
מודל	образец
מודל	model
מודל	модель
מזכיר	напоминает
מזכיר	упоминается
מזכיר	упоминает
מזכיר	упоминания
מזכיר	секретарь
מזכיר	секретарша
איסור	запретить
איסור	запрет
איסור	бан
כיכר	площадь
כיכר	квадрат
כיכר	квадратный
השירות	услуга
השירות	служба
השירות	сервис
השירות	службы
השירות	услуги
השירות	обслуживание
מספרים	цифры
מספרים	номера
מספרים	числа
להלן	ниже
הלילה	вечером
הלילה	сегодня
ארגונים	организации
ארגונים	организаций
האופרה	opera
האופרה	опера
שושלת	династии
שושלת	династия
נזק	повреждено
נזק	поврежден
נזק	повреждена
נזק	повреждены
נזק	ущерб
נזק	повреждение
נזק	вред
נזק	повреждения
נזק	вред
נזק	вреда
כדורגלנים	футболисты
כלכלית	финансово
כלכלית	экономические
כלכלית	экономическая
כלכלית	экономического
כלכלית	экономический
כלכלית	экономически
טורקיה	индейка
טורקיה	турция
טורקיה	турцию
טורקיה	турции
ארגנטינה	аргентина
ארגנטינה	аргентинская
ארגנטינה	аргентины
סמית	смит
סמית	смита
מגורים	резиденция
מגורים	проживание
מגורים	жилище
מגורים	проживание
מגורים	размещение
מגורים	жилых
מגורים	жилой
סיבוב	вращения
סיבוב	ротации
סיבוב	вращение
סיבוב	круглая
סיבוב	круглые
סיבוב	раунд
האמת	истина
האמת	правда
האמת	правду
כלים	инструменты
כלים	приборы
כלים	инструменты
כלים	сервис
כלים	посуда
כלים	посуду
כלים	блюда
אמה	эмма
המוסד	институт
המוסד	учреждение
המוסד	институт
המוסד	моссад
החזית	передние
החזית	передняя
החזית	фронт
הפרק	серия
הפרק	эпизод
החלטה	решение
אירלנד	ирландию
אירלנד	ирландия
אירלנד	ирландии
הורה	родитель
רי	ри
התחיל	начали
התחיל	начато
התחיל	начал
התחיל	началось
אירוע	мероприятие
אירוע	событие
הודיע	объявлено
הודיע	объявили
הודיע	объявил
הודיע	объявленные
הודיע	объявила
עזר	помогло
עזר	помогли
עזר	помог
עזר	помогла
בנק	банковской
בנק	банк
בנק	bank
בנק	банка
שפירא	шапиро
שפירא	шапира
הבמה	ступень
הבמה	этап
הבמה	стадия
הבמה	этапе
מועדונים	клубы
טוען	претензии
טוען	погрузки
טוען	загрузка
טוען	зарядки
טוען	заряд
מאה	hundred
מאה	сотня
מאה	сто
חזק	могущественный
חזק	мощная
חזק	мощные
חזק	мощный
חזק	крепко
חזק	сильный
חזק	сильная
חזק	сильные
חזק	сильна
חזק	сильное
אישור	разрешите
אישור	разрешение
אישור	подтверждение
אישור	подтвердите
אישור	подтвердить
אישור	подтверждение
מוות	death
מוות	смерть
מצא	найдена
מצא	найдено
מצא	нашла
מצא	найден
מצא	найдены
מצא	найдите
מצא	найди
מצא	найти
בולגריה	болгарии
בולגריה	болгария
בולגריה	болгарии
מיליארד	миллиард
מיליארד	миллиарда
מיליארד	млрд
מיקום	размещения
מיקום	размещение
מיקום	местоположение
מיקום	расположение
מיקום	местонахождение
מיקום	место
רגל	фут
רגל	нога
רגל	ногу
רגל	ноги
רגל	стопы
רגל	ступни
רגל	гэн
רגל	нога
רגל	ногу
דומים	аналогичная
דומים	похожие
דומים	аналогичное
דומים	аналогичные
דומים	схожие
ממשיך	продолжаются
ממשיך	продолжается
ממשיך	продолжает
ממשיך	продолжение
ממשיך	продолжая
מאמן	тренер
מאמן	тренер
פירוש	толкование
פירוש	интерпретация
נולדו	родилась
נולדו	родился
טקסט	текста
טקסט	текст
לחם	хлеба
לחם	хлеб
שבעה	seven
שבעה	семь
שבעה	седьмая
קרבות	бои
קרבות	драки
קרבות	битв
קרבות	сражения
קרבות	битвы
פורטל	портал
ביקש	запросил
ביקש	запросили
ביקש	просила
ביקש	запросила
ביקש	спрашивает
ביקש	спросил
ביקש	спросили
ביקש	спросила
יישובים	поселения
יישובים	поселений
פסל	скульптуры
פסל	скульптура
פסל	скульптор
פסל	статуя
קרא	читайте
קרא	читай
קרא	прочитать
קרא	прочесть
קרא	читать
מרי	мари
מרי	маша
מרי	мэри
מרי	мария
מרי	мери
הסדר	урегулирование
הסדר	поселение
הסדר	урегулирования
הסדר	орден
הסדר	заказ
הסדר	заказать
הסדר	приказ
הסדר	порядок
