から	от
ミュージック	музика
ヶ月	месеца
ヶ月	месеци
ヶ月	месеците
予選	допустими
予選	квалификациите
解説	обяснения
解説	обяснение
解説	разяснения
解説	обяснения
解説	разяснения
解説	описание
レギュラー	редовно
レギュラー	редовен
レギュラー	редовни
レギュラー	редовна
職業	работа
職業	йов
職業	професии
職業	професия
職業	професии
職業	професия
職業	окупация
製品	продукт
製品	продукти
製品	продукти
製品	продуктите
太郎	таро
速度	скорост
速度	бързина
速度	спийд
改正	изменения
改正	поправки
改正	ревизия
改正	преработка
改正	преразглеждане
近く	близко
近く	близо
電子	електрон
電子	електроните
電子	електрони
徒歩	разходка
徒歩	пеша
アイドル	идол
更新	актуализира
更新	актуализиране
更新	обновяване
更新	актуализация
更新	обновяване
更新	актуализации
配信	доставяне
配信	доставката
配信	доставка
配信	излъчване
山本	ямамото
仕事	работа
仕事	йов
仕事	работа
仕事	труд
仕事	работи
連盟	конфедерация
連盟	конфедерацията
政策	политиката
政策	полица
政策	политика
政治家	политици
政治家	политиците
政治家	политици
政治家	политик
メディア	медии
メディア	медия
メディア	медиите
メディア	средна
メディア	среден
メディア	средни
メディア	средно
図書館	библиотеки
図書館	библиотеката
図書館	библиотека
ただ	просто
ただ	само
外国	чужди
外国	чуждестранни
外国	чужд
外国	чужда
外国	чужденец
艦隊	флотилия
艦隊	флота
艦隊	флот
艦隊	флоти
支配	господство
支配	постановление
支配	управляващата
支配	управляваща
強い	силни
強い	силен
強い	силно
強い	силна
継承	наследяването
継承	наследството
継承	наследство
バージョン	версия
バージョン	версиите
バージョン	версии
ポイント	точки
ポイント	точка
旅客	пътнически
旅客	пътник
旅客	пътника
方針	политиката
方針	полица
方針	политика
方針	полици
方針	политики
執筆	пиша
執筆	писане
タイム	времето
タイム	време
基準	стандартите
基準	стандарти
基準	стандартна
基準	стандарт
基準	стандартни
基準	стандартно
基準	стандартен
基準	критерии
化学	химична
化学	химически
化学	химикал
化学	химия
接続	връзки
接続	свързване
接続	връзка
接続	връзката
接続	свързване
接続	свързващи
接続	връзка
接続	свързване
接続	свържете
勝ち	победи
勝ち	печеля
勝ち	спечели
勝ち	печелиш
勝ち	победа
関東	канто
メーカー	създателя
メーカー	създател
メーカー	производител
障害	увреждания
障害	недъг
障害	увреждане
障害	инвалидност
小林	кобаяши
ブル	бик
ブル	бул
ホテル	hotel
ホテル	хотел
ホテル	хотелът
ホテル	хотели
仕様	спецификации
仕様	спецификация
仕様	спецификации
将軍	обща
将軍	общи
将軍	генерал
奈良	нара
ビデオ	запис
ビデオ	видеоклип
ビデオ	видео
富山	тояма
分割	разделяне
分割	разделим
分割	разделен
分割	сплит
分割	разделяне
商業	търговия
商業	търговско
商業	търговска
商業	реклама
商業	търговски
殺人	убийства
殺人	убийство
殺人	убийства
殺人	убийство
スタイル	стилове
スタイル	стайлс
スタイル	стил
リング	ринг
リング	пръстен
リング	халки
リング	пръстени
リング	пръстените
報告	докладване
報告	доклад
報告	докладване
報告	отчитане
報告	отчети
報告	доклади
マーク	марк
マーク	отбелязване
宣言	деклариране
宣言	обяви
宣言	декларира
宣言	декларация
キング	крал
キング	кинг
キング	кралят
キング	цар
キング	краля
伊藤	ито
ハイ	висок
ハイ	висока
ハイ	високи
ハイ	високо
ベル	бел
ベル	бел
ベル	камбана
ベル	звънче
ベル	звънец
提出	внасяне
提出	представяне
提出	подаване
提出	подчинение
入学	появяване
入学	вход
入学	допускане
入学	приемане
フォン	фонг
支持	подпомагане
支持	подкрепа
支持	поддръжка
復活	възкресението
復活	възкресение
地震	земетресения
地震	земетресението
地震	земетресение
地震	земетресения
地震	земетресенията
博物館	музеите
博物館	музеи
博物館	музей
週間	седмицата
週間	седмица
週間	седмици
週間	седмични
週間	седмично
週間	седмична
週間	седмичен
機構	механизъм
定義	дефиниция
定義	определение
定義	определят
定義	определящ
定義	определящи
定義	определения
天皇	императорът
天皇	император
天皇	императора
日本人	японско
日本人	японска
日本人	японци
日本人	японец
日本人	японски
学部	преподаватели
学部	факултета
学部	факултет
直接	директно
直接	пряко
緯度	ширина
カナダ	канада
カナダ	канадци
カナダ	канадска
カナダ	канадец
カナダ	канадски
性格	характер
性格	характер
性格	личността
性格	индивидуалност
性格	личност
ユニット	звена
ユニット	единици
ユニット	поделение
ユニット	единица
ピアノ	пианото
ピアノ	пиано
ピアノ	пияно
良い	добър
良い	добро
良い	добре
即時	незабавно
レベル	нива
レベル	равнища
レベル	равнище
レベル	ниво
政権	режим
達成	постигнато
達成	постигната
達成	постигнати
達成	постигнат
達成	постижение
達成	постижения
達成	постигането
見る	видя
見る	вижте
見る	виж
見る	изглед
見る	гледка
見る	оглед
見る	преглед
空間	пространство
空間	космос
空間	космоса
新人	новобранци
規定	разпоредби
規定	провизии
同一	идентични
同一	идентичен
同一	идентична
同一	еднакви
ライト	светло
ライト	светлина
ライト	светлината
ライト	райт
ライト	светлини
ヒット	попадения
ヒット	хитове
ヒット	удря
ヒット	удари
ヒット	хит
ブルー	сини
ブルー	блу
ブルー	синьо
ブルー	син
ブルー	синя
流れ	поток
宮城	мияги
ガス	бензин
ガス	газове
ガス	газ
作業	работа
作業	труд
作業	работи
作業	работещ
作業	работен
作業	работим
貨物	товари
貨物	товар
貨物	стоки
貨物	блага
貨物	товари
貨物	товарен
市場	пазарна
市場	пазар
市場	пазарен
青森	аомори
経度	дължина
通算	доживотен
サイズ	размери
サイズ	размери
サイズ	размери
サイズ	големина
サイズ	размер
翻訳	преводач
翻訳	преводача
翻訳	превод
翻訳	преведа
翻訳	преведете
翻訳	преводи
配置	разполагане
配置	поставяне
配置	позициониране
配置	подредба
配置	уговорка
配置	споразумение
配置	изравняване
配置	подравняване
配置	разполагане
配置	разгръщане
配置	разполагането
配置	внедряване
配置	назначения
コード	код
米国	сащ
米国	usa
そこ	там
安全	безопасно
安全	безопасен
安全	сейф
安全	безопасност
安全	предпазител
番目	второ
番目	втора
番目	втори
番目	трети
番目	трета
番目	трето
被害	увреждане
被害	щети
被害	повреда
被害	вреди
被害	повреди
侵害	нарушение
商品	стоки
商品	блага
商品	продукти
商品	продуктите
商品	стока
商品	артикул
商品	стока
詳細	подробно
詳細	подробен
詳細	подробна
詳細	подробни
詳細	детайли
詳細	подробности
備考	забележки
備考	забележки
備考	записки
備考	бележки
備考	ноти
単位	звена
単位	единици
単位	поделение
単位	единица
加藤	kato
渡辺	уатанабе
機械	машинка
機械	машина
機械	машини
機械	машини
マイ	mai
マイ	маи
地元	локално
地元	локална
地元	местна
地元	локално
地元	местно
地元	местни
地元	местен
地元	местни
東北	тохоку
出版社	издател
出版社	издателство
これら	тези
革命	революция
増加	увеличаване
増加	увеличение
増加	повишаване
増加	увеличи
軌道	орбита
軌道	орбитата
農業	селскостопански
農業	селскостопанска
農業	земеделски
農業	отглеждане
農業	земеделие
農業	земеделието
農業	земеделие
北部	северни
北部	северен
北部	северна
条約	договор
土曜	съботите
理論	теорията
理論	теория
理論	теории
理論	теориите
オーストラリア	австралийски
オーストラリア	австралия
欧州	европа
成長	расте
成長	отглеждане
成長	израстване
成長	растеж
成長	ръст
賛成	съгласна
賛成	съгласен
海外	чужбина
海外	чужбина
生物	биологичен
生物	биологично
生物	биологични
生物	биологична
生物	организъм
感じ	усеща
理解	разбирателство
理解	разбиране
戦士	воин
戦士	войн
戦士	боец
戦士	бойци
戦士	воини
戦士	войни
ジャンル	жанр
ジャンル	жанрове
実験	опити
実験	експерименти
実験	експеримент
実験	експериментът
出力	продукция
出力	изход
出力	изходящи
出力	изходи
師団	участък
師団	разделение
師団	дивизия
師団	деление
主催	хостинг
主催	домакин
主催	приемник
主催	водещ
主催	организатор
茨城	ибараки
統一	съединението
統一	обединение
統一	единство
統一	обединяване
統一	обединение
料理	храни
料理	храна
料理	кухня
料理	готвенето
料理	готвене
ブランド	марки
ブランド	бранд
ブランド	марката
ブランド	марка
首都	столица
首都	капитал
首都	капитали
首都	столицата
報道	журналистическа
報道	журналистика
報道	журналистиката
昇格	ескалация
山形	ямагата
破壊	унищожаване
破壊	унищожи
破壊	фрактури
破壊	фрактура
破壊	счупване
破壊	унищожаване
破壊	разрушение
破壊	разрушения
破壊	унищожение
破壊	разрушаване
スタジアム	стадион
スタジアム	стадиона
停止	спиране
土地	земи
土地	земи
土地	земя
解散	разпад
解散	разпускане
解散	разпадане
解散	разтваряне
解散	разтворен
解散	разтворени
捜査	разследването
捜査	разследван
捜査	разследване
兄弟	братко
兄弟	брат
兄弟	братя
戦隊	ескадрила
メジャー	майорът
メジャー	майор
イメージ	изображения
イメージ	образи
イメージ	имидж
イメージ	картинка
イメージ	образ
イメージ	изображение
違い	разлики
違い	различия
違い	разликата
違い	разлика
軍事	военно
軍事	военен
軍事	военна
軍事	военни
創設	основаването
ハン	хан
カラー	цветове
カラー	цвят
カラー	цветен
カラー	цветно
カラー	цветове
カラー	цветна
カラー	цветове
カラー	цвят
カラー	цветен
カラー	цветно
カラー	цветове
チャンネル	канали
チャンネル	канал
チャンネル	каналът
ドラフト	чернова
川崎	кавазаки
西部	запад
西部	западно
西部	западна
西部	западен
西部	уест
オランダ	нидерландия
オランダ	нидерландски
オランダ	холандия
オランダ	холандия
オランダ	холанд
セット	задаване
セット	комплект
セット	набор
セット	комплекти
セット	залязва
セット	определя
動物	животни
動物	животните
動物	животното
動物	животно
動物	животни
動物	животинска
動物	животински
住民	обитатели
住民	жители
住民	специализант
住民	жител
住民	обитател
住民	пребиваващи
住民	обитатели
住民	жители
民族	етническа
民族	етническо
民族	етнически
資本	столица
資本	капитал
資本	капитали
資本	столицата
福井	фукуи
テンプレート	шаблони
テンプレート	образци
テンプレート	шаблон
あなた	си
あなた	ти
あなた	ви
選択	селекция
選択	подбор
選択	избор
選択	избор
選択	избери
選択	избор
選択	изберете
選択	избор
選択	маркиране
選択	избиране
選択	изберете
ジョージ	джордж
失敗	скъсан
失敗	неизправност
失敗	провал
失敗	неуспех
失敗	повреда
失敗	неуспехи
失敗	провали
失敗	неуспешна
失敗	неуспешно
失敗	неуспех
標準	стандартна
標準	стандарт
標準	стандартни
標準	стандартно
標準	стандартен
ワン	една
ワン	един
ワン	едно
購入	покупка
購入	закупуване
購入	купуване
購入	купувам
購入	купи
購入	закупуване
購入	покупки
購入	покупките
購入	закупуване
購入	купувам
購入	купува
購入	купуване
ライ	ръж
ライ	рай
終点	терминус
タレント	артист
タレント	талантите
タレント	таланти
タレント	талант
タレント	таланти
リア	лир
リア	лиа
リア	лия
階級	редиците
階級	редици
階級	клас
階級	класа
レッド	ред
レッド	червена
レッド	червен
レッド	червени
レッド	червено
市長	кмете
市長	кмет
コーチ	треньори
コーチ	треньор
コーチ	треньорът
建物	изграждане
建物	сграда
建物	сградата
建物	сгради
ジュニア	младши
ジュニア	джуниър
候補	кандидатка
候補	кандидатът
候補	кандидат
朝鮮	корея
自動	автоматично
自動	авто
自動	автоматична
自動	автоматични
自動	автоматично
自動	автоматичен
モード	режим
モード	режими
劇団	трупа
劇団	трупата
皇帝	императорът
皇帝	император
皇帝	императора
皇帝	императори
認定	сертифицирани
認定	сертифициран
認定	признание
認定	признаване
認定	разпознаване
認定	акредитация
分離	разделение
分離	раздяла
分離	отделяне
分離	разделяне
挑戦	предизвикателствата
挑戦	предизвикателства
挑戦	предизвикателство
挑戦	предизвикателството
改革	реформи
改革	реформите
改革	реформата
改革	реформиране
改革	реформи
改革	реформа
集団	група
集団	групово
集団	групиране
集団	групова
魔法	магии
魔法	вълшебство
魔法	магия
修正	поправка
修正	корекция
修正	коригиране
修正	оправи
修正	оправяне
継続	продължение
継続	продължаване
継続	продължи
継続	продължил
継続	продължение
継続	продължаване
継続	продължаване
継続	продължавам
地下鉄	подземен
地下鉄	подземно
地下鉄	подземни
地下鉄	метро
地下鉄	метрото
地下鉄	метро
地下鉄	метрото
ブログ	блог
ブログ	блогове
部屋	стая
部屋	стаята
部屋	стаите
部屋	стаи
既に	вече
トラック	коловоз
トラック	писта
トラック	пистата
トラック	следите
トラック	писти
トラック	следи
トラック	релси
トラック	камиона
トラック	трак
トラック	камион
トラック	камионът
トラック	камиони
トラック	камионите
東部	източно
東部	изток
東部	източна
東部	източно
東部	източни
東部	изток
東部	източен
美術館	музеите
美術館	музеи
美術館	музей
合計	сума
合計	сумата
合計	sum
合計	сбор
合計	сум
合計	общо
合計	общ
合計	обща
合計	суми
貢献	вноски
貢献	вноска
貢献	принос
貢献	вноски
古代	древни
古代	древен
古代	древно
古代	древна
エンディング	заключение
エンディング	извод
ユーザー	потребителски
ユーザー	потребител
ユーザー	ползвател
ユーザー	потребители
ユーザー	потребителите
ユーザー	ползватели
バン	микробус
バン	бус
バン	van
バン	ван
バン	вана
父親	бащи
父親	бащите
父親	баща
父親	татко
バック	бък
批判	критиката
批判	критика
批判	критики
批判	критики
植物	растения
植物	заводи
植物	растенията
植物	инсталации
植物	растение
植物	растителна
植物	завод
ショー	шоу
ショー	покажи
ショー	показване
ボーカル	вокали
ボーカル	вокал
ボーカル	вокал
ボーカル	гласните
コミック	комикс
コミック	комикси
コミック	комик
コミック	комикс
コミック	комикси
毎週	седмични
毎週	седмично
毎週	седмична
毎週	седмичен
エネルギー	енергии
エネルギー	енергия
エネルギー	energy
エネルギー	енергетика
ルール	правила
ルール	правилата
ルール	правилото
ルール	правило
未来	бъдеще
未来	бъдещ
未来	бъдещи
未来	бъдещето
未来	бъдеща
未来	футуристични
移行	мигрират
移行	мигрират
移行	миграцията
移行	миграция
移行	миграции
ユース	младежта
ユース	младост
ユース	младеж
ユース	младостта
ユース	младежи
三菱	мицубиши
週刊	седмични
週刊	седмично
週刊	седмична
週刊	седмичен
乗車	пансион
まだ	още
ランキング	класация
ランキング	класиране
ランキング	класирането
ランキング	класация
ランキング	класиране
処理	преработване
処理	преработка
処理	обработване
処理	обработка
年齢	възраст
年齢	възрасти
エリア	илия
エリア	елия
エリア	зона
エリア	площ
エリア	област
エリア	район
形態	морфология
形態	формуляри
形態	форми
派遣	изпращане
派遣	диспечер
ポーランド	полша
シン	шин
シン	грехът
シン	грехове
シン	грях
作曲家	композитор
精神	дух
日付	среща
日付	дата
日付	срещи
日付	дати
スタート	начало
スタート	старт
スタート	започнете
スタート	стартиране
範囲	варира
範囲	обхват
範囲	диапазон
範囲	обхват
範囲	обсег
自治体	общините
自治体	общини
宣伝	гласност
宣伝	публичност
宣伝	известност
宣伝	промоция
宣伝	насърчаване
宣伝	повишение
宣伝	популяризиране
宣伝	насърчаване
宣伝	популяризиране
宣伝	тласък
宣伝	подсилване
哲学	философия
哲学	философията
財団	основи
財団	фондация
財団	основа
反応	реакция
教師	учителка
教師	учител
教師	преподаватели
教師	учителите
教師	учители
宗教	религията
宗教	религия
武器	оръжие
武器	оръжия
武器	оръжията
武器	оръжие
住宅	жилищна
住宅	жилищни
住宅	жилищен
住宅	жилища
住宅	къщи
住宅	домове
保存	спасяване
保存	спаси
保存	запази
保存	запис
保存	спасяване
保存	спасяването
保存	спестяване
保存	запазване
保存	съхранение
保存	опазване
岩手	ивате
辞典	речници
辞典	речник
機関車	локомотив
緊急	спешна
緊急	спешно
緊急	спешно
地下	подземен
地下	подземно
地下	подземни
地下	мазе
地下	мазето
連絡	свръзка
連隊	полк
連隊	полка
ウィキペディア	уикипедия
連結	консолидирани
連結	конкатенация
レン	рен
ストーリー	приказка
ストーリー	история
ストーリー	истории
ストーリー	разкази
ストーリー	разказ
太陽	сън
太陽	слънце
交換	обмяна
交換	замяна
交換	размяна
交換	обмен
交換	борса
保険	застраховка
保険	застраховки
保険	застраховане
制限	ограничения
制限	ограниченията
制限	ограничения
制限	граници
制限	ограничения
制限	предел
制限	ограничение
制限	ограничаване
制限	ограничено
制限	ограничена
制限	ограничен
制限	ограничени
制限	лимит
制限	граница
制限	ограничаване
制限	ограничение
キー	клавиши
キー	ключове
キー	ключовете
キー	ключ
キー	ключа
キー	ключът
栃木	точиги
責任	пасив
責任	отговорност
責任	отговорността
責任	отговорност
児童	дете
群馬	гунма
フル	пълна
フル	пълни
フル	пълен
フル	пълно
ボール	топка
ボール	бал
ボール	бол
ボール	топки
ボール	топките
ボール	топчета
ボール	балове
急行	експресна
急行	експрес
電力	електроенергия
電力	електричество
電力	ток
医学	лекарства
医学	медицина
医学	лекарство
医学	медицински
医学	медицинска
所有	притежавани
所有	собственост
ブラック	черни
ブラック	черно
ブラック	черна
ブラック	черен
サー	сър
自己	селф
シーン	сцена
シーン	сцените
シーン	сцени
憲法	конституция
憲法	конституцията
支店	бранч
支店	клон
支店	клонче
支店	клонка
鳥取	тотори
管理者	админ
管理者	администратор
管理者	администратори
管理者	администратор
管理者	администратори
略称	съкращение
オープニング	откриване
オープニング	отваряне
ロン	рон
田村	тамура
カリフォルニア	калифорния
カリフォルニア	калифорнийски
タウン	град
タウン	градът
タウン	градче
カバー	прикритие
カバー	корица
カバー	покритие
カバー	покриване
コンピュータ	компютър
コンピュータ	компютъра
コンピュータ	компютрите
コンピュータ	компютри
取引	сделка
取引	транзакция
取引	търгуване
取引	търговия
取引	транзакции
取引	операции
取引	трансакции
取引	сделки
取引	търговия
取引	търговско
長い	дълги
長い	дълго
長い	дълъг
長い	лонг
禁止	забранено
禁止	забранена
禁止	забранен
禁止	забранени
禁止	забрана
統計	статистика
統計	статистики
統計	статистиката
統計	статистика
フォー	четири
フォー	четирима
フォー	фо
強化	засилване
強化	укрепване
強化	засилване
強化	укрепване
強化	засилване
強化	укрепване
強化	подсилване
パン	пан
パン	тиган
パン	хляб
パン	хляба
物理	физическо
物理	физически
物理	физическа
インターネット	интернет
管轄	компетентност
管轄	юрисдикция
回避	укриване
藤原	фудживара
パーク	парк
パーク	park
思想	мислител
アフリカ	африка
アフリカ	африканска
アフリカ	африкански
先生	сенсей
先生	учителка
先生	учител
先生	лекар
先生	докторе
訓練	тренировки
訓練	обучение
訓練	тренировка
ハウス	house
ハウス	къща
ハウス	къщата
ハウス	хаус
展示	изложба
展示	експонат
展示	изложение
展示	изложба
展示	експонати
展示	експозиции
展示	изложби
展示	изложения
徳川	токугава
月刊	месечна
月刊	месечно
月刊	месечни
月刊	месечен
検索	търси
検索	търсене
池田	икеда
対策	противодействие
ポール	пол
ポール	паул
会員	член
会員	членството
会員	членство
リスト	списък
リスト	списъци
トンネル	тунел
トンネル	тунели
トンネル	тунелите
チャート	диаграми
チャート	диаграма
チャート	картона
共通	обща
共通	общ
共通	общи
共通	чести
ケン	кен
内部	интериор
内部	вътрешна
内部	вътрешно
内部	вътрешен
内部	вътрешна
内部	вътрешно
内部	вътрешни
内部	вътрешен
グリーン	грийн
グリーン	зелено
グリーン	зелен
グリーン	зелена
グリーン	зелени
竣工	довършване
竣工	приключване
竣工	завършване
戦車	резервоар
戦車	танк
戦車	цистерна
戦車	резервоари
戦車	танкове
戦車	цистерни
スキー	ски
スキー	ски
スキー	ските
愛称	прякор
愛称	прякори
消滅	изчезване
再開	възобновяване
再開	възобновяване
再開	резюмето
ミニ	мини
機器	устройство
機器	устройството
機器	оборудване
機器	екипировка
機器	устройствата
機器	устройства
プロダクション	продукция
プロダクション	производство
スタッフ	персонал
スタッフ	персоналът
スタッフ	служители
いくつか	някои
プログラム	програмата
プログラム	програма
プログラム	програма
プログラム	програми
アカデミー	академията
アカデミー	академия
アカデミー	академии
司会	модератор
司会	водещ
合意	консенсус
合意	единодушие
合意	съгласна
合意	договорено
合意	съгласен
合意	съгласие
合意	споразумение
二人	двама
二人	две
改善	подобряване
改善	подобри
改善	подобряване
改善	усъвършенстване
改善	подобрения
改善	подобряване
改善	подобрение
文書	документа
文書	документът
文書	документ
文書	документите
文書	документи
世代	генериране
世代	поколение
世代	поколенията
世代	поколения
ブラジル	бразилия
ブラジル	бразилски
ネットワーク	мрежови
ネットワーク	мрежа
ネットワーク	мрежова
ネットワーク	мрежата
ネットワーク	мрежи
ネットワーク	мрежите
審査	преглед
審査	преразглеждане
審査	разглеждане
審査	изследване
ダン	дан
重量	тегло
重量	тежест
観測	наблюдаван
観測	наблюдавано
観測	наблюдавани
観測	наблюдавана
観測	наблюдаване
観測	наблюдение
観測	наблюдения
観測	забележки
観測	наблюдения
木村	кимура
プレイヤー	плеър
プレイヤー	играч
プレイヤー	играчи
シャー	шах
河川	ривър
河川	река
河川	реката
河川	реки
河川	реките
河川	ривърс
クイズ	тест
巨大	огромен
巨大	огромно
巨大	огромна
巨大	огромни
巨大	гигантски
巨大	великан
巨大	гигант
巨大	гигантска
伝統	традицията
伝統	традиция
伝統	традиции
伝統	традиции
伝統	традициите
ナイト	найт
ナイト	рицар
ナイト	вечер
ナイト	нощ
ナイト	нощта
区分	категория
命令	инструкция
命令	инструкции
命令	нареждания
命令	заповеди
命令	поръчки
ジャン	жан
ジャン	джийн
旅行	пътувания
旅行	пътуване
旅行	пътувам
旅行	пътуват
旅行	пътешествия
旅行	пътуване
旅行	пътешествие
旅行	трип
旅行	екскурзия
旅行	пътуване
旅行	пътешествие
旅行	пътуване
旅行	пътувам
旅行	пътува
旅行	пътуване
旅行	пътуващи
旅行	пътувания
旅行	екскурзии
ルー	лю
ルー	лу
要求	искания
一郎	ичиро
後継	наследници
月曜	понеделник
比較	сравни
比較	сравнение
比較	сравняване
比較	сравнения
貴族	благородници
貴族	благородниците
貴族	благородство
向上	подобри
向上	подобряване
バトル	битката
バトル	битка
日曜	неделите
ダンス	танци
ダンス	танцувай
ダンス	танц
ダンス	танци
ダンス	танцуващи
ダンス	танцуване
資格	квалификации
資格	квалификация
資格	квалификациите
資格	квалификации
資格	квалификация
実現	реализация
実現	реализиране
実現	осъзнаване
ミサイル	ракетите
ミサイル	ракети
ミサイル	ракета
セント	цента
セント	цента
セント	цент
文章	изречение
文章	присъда
ルート	маршрутите
ルート	пътища
ルート	маршрути
ルート	маршрут
ルート	път
ルート	трасе
ルート	корени
ルート	корен
到着	пристигането
到着	пристигане
到着	пристига
到着	пристигащите
到着	пристигащи
トラ	тигре
トラ	тайгър
トラ	тигър
平和	мир
平和	мирно
平和	спокойна
平和	мирен
平和	спокоен
注意	предпазливост
注意	внимание
ドラゴン	дракони
ドラゴン	драконите
ドラゴン	дракон
一度	веднъж
今日	днеска
今日	днес
集合	задаване
集合	комплект
集合	набор
集合	комплекти
集合	залязва
集合	определя
コンサート	концерт
コンサート	концерти
コンサート	концертите
回転	завъртане
回転	въртене
回転	завъртане
回転	въртене
ロボット	роботът
ロボット	робот
ロボット	робота
ロボット	роботите
ロボット	роботи
歩兵	пехотата
歩兵	пехота
青年	младежта
青年	младост
青年	младеж
青年	младостта
青年	младежи
小惑星	астероиди
小惑星	астероид
用語	срок
用語	термин
用語	мандат
用語	термини
用語	условия
用語	терминология
前身	предшественик
前身	предшественици
前身	предшествениците
姉妹	сестри
姉妹	сестра
小さな	малка
小さな	малки
小さな	малък
小さな	дребен
テン	мартен
テン	десетка
テン	ten
テン	десет
秘密	тайните
秘密	тайни
秘密	секретно
秘密	тайна
秘密	таен
秘密	тайната
秘密	тайно
秘密	секретност
操作	операции
操作	операцията
操作	експлоатация
操作	функциониране
操作	операция
残り	оставащи
残り	оставащите
一致	кибрит
一致	съвпада
一致	мачове
一致	съвпадения
一致	мач
一致	съвпадение
適用	прилага
適用	прилагане
オーストリア	austrian
オーストリア	австрия
オーストリア	австрийски
オーストリア	австрия
山梨	яманаши
イオン	йон
イオン	йони
ジャック	вале
ジャック	джак
ソロ	соло
フィールド	полето
フィールド	поле
フィールド	фийлдс
フィールド	поля
フィールド	полетата
フィールド	полета
キロ	километра
キロ	километри
キロ	килограм
キロ	кило
論文	тезата
論文	дисертация
論文	теза
諸島	острови
諸島	островите
休止	отстраняване
休止	окачване
休止	суспензия
休止	пауза
メキシコ	мексиканска
メキシコ	мексиканец
メキシコ	мексикански
メキシコ	мексиканско
メキシコ	мексико
フォード	форд
福祉	благосъстояние
福祉	благосъстоянието
属する	принадлежат
レポート	докладване
レポート	доклад
レポート	докладване
レポート	отчитане
レポート	отчети
レポート	доклади
要素	елементи
要素	елемент
表明	твърдение
市町村	общините
市町村	общини
市町村	община
平日	делник
ブラ	сутиен
地図	карта
地図	картата
地図	картите
地図	карти
違反	нарушение
違反	нарушение
違反	пробив
衛星	спътник
衛星	сателитно
衛星	сателит
衛星	сателитен
衛星	сателитна
性能	изпълнение
性能	ефективност
カメラ	камера
カメラ	фотоапарат
カメラ	камерата
カメラ	камери
カメラ	фотоапарати
役割	роля
役割	ролите
役割	роли
野村	номура
十分	достатъчно
改良	подобрения
改良	подобрен
改良	подобрени
改良	подобрена
改良	подобрено
ワイド	широко
ワイド	широки
ワイド	широк
ワイド	широка
講師	преподавател
講師	лектор
講師	инструктори
講師	инструктор
ルイ	louis
ルイ	луи
ルイ	луис
ルイ	руи
ルイ	луи
曖昧	двусмислени
曖昧	неясно
曖昧	неясен
曖昧	неопределено
曖昧	неясни
曖昧	неяснота
録音	записване
録音	запис
サブ	sub
サブ	подводница
サブ	подводницата
ニッポン	nippon
読み	четете
読み	прочетете
読み	чета
読み	чети
読み	прочети
読み	четене
指名	номинация
指名	номинацията
冒険	приключенски
冒険	приключението
冒険	авантюра
冒険	приключения
冒険	приключение
冒険	приключения
冒険	приключенията
コレクション	колекции
コレクション	събиране
コレクション	колекция
犯罪	престъпления
犯罪	престъпление
犯罪	престъпност
犯罪	престъпността
大陸	континент
大陸	континента
大陸	континенти
バイパス	байпас
画面	екрана
画面	екран
医師	лекар
医師	лекарите
医師	доктори
医師	лекари
医師	лекари
医師	лекар
医師	докторе
国会	парламента
国会	парламентът
国会	парламент
国会	диети
国会	диетична
国会	диета
インタビュー	интервю
インタビュー	интервюта
インタビュー	разпити
インタビュー	интервютата
ワシントン	уошингтън
ワシントン	вашингтон
マガジン	списание
生命	живот
生命	живота
生命	life
生命	лайф
生命	животът
執行	екзекуция
執行	изпълнение
コミュニティ	общности
コミュニティ	общностите
コミュニティ	общност
コミュニティ	общността
弁護士	адвокати
弁護士	адвокати
弁護士	адвокатите
弁護士	юристи
弁護士	адвокатка
弁護士	адвокат
弁護士	юрист
危険	опасен
危険	опасно
危険	опасна
危険	опасни
危険	опасност
危険	опастност
健康	здрави
健康	здрав
健康	здрава
健康	здравословни
健康	здравословно
健康	здраве
健康	здравеопазване
健康	здравето
愛媛	ехиме
設備	удобства
設備	съоръжения
設備	съоръженията
わか	waka
価格	цени
価格	цена
価格	ценообразуване
アニメーション	анимация
対立	конфликт
対立	конфликти
参考	препратка
参考	позоваване
参考	референтни
香川	кагава
カン	канг
工学	инженерство
タン	тан
タン	тен
母親	майки
母親	майките
母親	майка
母親	майко
ベン	бен
専攻	майорът
専攻	майор
ドア	врата
ドア	вратата
ドア	вратите
ドア	врати
順位	класиране
数学	математика
数学	математика
配給	дажба
配給	дажби
信号	сигнали
信号	сигнал
ドン	дон
ダイレクト	преки
ダイレクト	директна
ダイレクト	директно
ダイレクト	пряко
ダイレクト	директен
審議	обсъждане
ゴール	голове
ゴール	цели
ゴール	цел
ゴール	гол
金融	финанси
金融	финансиране
スウェーデン	швеция
ミス	мис
ロバート	роберт
ロバート	робер
ロバート	робърт
周囲	периметър
動画	запис
動画	видеоклип
動画	видео
動画	видеоклипове
動画	клипове
わら	слама
わら	сламка
広告	реклами
広告	рекламен
広告	реклами
広告	реклама
広告	обява
広告	реклама
ユダヤ	юдея
幕府	шогуната
佐賀	сага
実行	изпълняване
実行	екзекутират
実行	екзекуция
実行	изпълнение
始める	начало
始める	старт
始める	започнете
始める	стартиране
始める	започнете
入口	появяване
入口	вход
チャンピオン	шампион
チャンピオン	шампиона
チャンピオン	шампионка
チャンピオン	шампиони
チャンピオン	шампионите
日記	дневници
日記	дневниците
日記	списания
日記	дневник
日記	журнал
日記	джърнъл
日記	дневник
日記	дневника
