در	porta
خوبی	bello
خوبی	gentile
خوبی	nizza
خوبی	bella
مشاهده	osservazione
مشاهده	visualizzazione
یهودی	ebraica
یهودی	ebrei
یهودی	ebreo
یهودی	ebraismo
یهودی	ebraico
یهودی	giudeo
یهودی	ebrei
یهودی	ebreo
یهودی	ebrei
یهودی	giudei
جاده	strada
جاده	road
روم	roman
روم	romana
روم	romano
روم	romani
روم	roma
استقلال	esteghlal
استقلال	indipendenza
خلیج	golfo
خلیج	baia
خلیج	bay
رودخانه	fiume
جیمز	giacomo
جیمز	james
آهنگ	melodia
آهنگ	canto
آهنگ	canzone
آهنگ	song
بزرگی	grosso
بزرگی	grandi
بزرگی	grande
بزرگی	big
بزرگی	grandezza
بزرگی	magnitudine
بزرگی	enormi
بزرگی	enorme
گرفتن	prendendo
گرفتن	catch
گرفتن	cattura
گرفتن	catture
نظام	nizam
فیزیک	fisica
عکس	picture
عکس	immagine
عکس	fotografare
عکس	fotografia
عکس	foto
عکس	pic
عکس	fotografie
عکس	foto
عکس	immagini
ملل	nazioni
جی	jay
ان	ann
جلد	copertura
جلد	copertina
جلد	cover
وسیله	dispositivo
همگانی	pubblica
همگانی	pubblici
همگانی	public
همگانی	pubblico
پاپ	pop
پاپ	papa
پاپ	pope
قم	qom
قم	monorotaia
نیوجرسی	jersey
نیوجرسی	maglia
ابن	eben
ابن	ibn
متفاوت	differenti
متفاوت	differente
متفاوت	diverse
متفاوت	diversa
متفاوت	diverso
متفاوت	diversi
متفاوت	variare
مجله	rivista
مجله	magazine
مجله	riviste
مجله	caricatore
مجله	journal
حساب	account
حساب	conto
پاکستان	pakistan
ماساچوست	massachusetts
تو	te
تو	tu
تو	voi
دفاع	difesa
دفاع	difesa
دانشنامه	enciclopedia
ایکائو	icao
انسانی	umane
انسانی	umano
انسانی	umani
انسانی	human
انسانی	umana
والیبال	volley
والیبال	pallavolo
مؤسسه	istituto
مؤسسه	istituzione
شخصیت	carattere
شخصیت	personaggio
شخصیت	personalità
شخصیت	personalita
شخص	persona
مایکل	michele
مایکل	michael
مایکل	michela
پستانداران	mammiferi
پستانداران	mammifero
پستانداران	mammiferi
درمان	guarigione
درمان	terapia
درمان	trattamento
درمان	trattare
کودکان	bimbi
کودکان	figli
کودکان	bambini
کودکان	bambino
کودکان	fanciullo
کودکان	bambina
میانه	middle
میانه	medio
میانه	moderato
میانه	moderati
میانه	moderare
میانه	moderata
اساسی	fondamentali
اساسی	fondamentale
شش	six
شش	sei
ضد	anti
قهرمان	campione
قهرمان	eroe
قهرمان	hero
قهرمان	eroi
قهرمان	campione
قهرمان	campionessa
قهرمان	champion
ساختار	struttura
محله	quartiere
محله	vicinato
یهودیان	ebraica
یهودیان	ebrei
یهودیان	ebreo
یهودیان	ebraismo
یهودیان	ebraico
یهودیان	ebrei
یهودیان	giudei
باستانی	antico
باستانی	antiche
باستانی	antichi
باستانی	antica
فشار	stampa
فشار	premere
فشار	premi
فشار	pressa
فشار	pressioni
فشار	pressione
فشار	push
فشار	spingere
فشار	spinta
محصول	prodotto
محصول	prodotti
مسئله	problem
مسئله	problema
گاهی	talvolta
گاز	mordi
گاز	mordere
گاز	morso
گاز	morde
گاز	gas
جمع	raccogliere
جمع	raccogli
جمع	plurale
جمع	assemblare
فیلمی	film
جنبش	movimenti
جنبش	movimento
تحصیل	studio
تحصیل	studia
تحصیل	studiare
شیعه	shia
سوئیس	svizzera
سوئیس	svizzero
سوئیس	swiss
سوئیس	svizzeri
مشهد	mashhad
اهمیت	importanza
جایی	posto
جایی	luogo
جایی	place
ارشد	senior
دیوید	davide
کاربردی	applicata
کاربردی	applicati
کاربردی	applicate
کاربردی	applicato
کاربردی	applicazione
کاربردی	applicabile
کاربردی	applicabili
تابع	funzioni
تابع	funzione
نیمه	semi
عمر	omer
عمر	umar
عمر	omar
مهر	timbro
مهر	francobollo
مهر	foche
مهر	sigilli
مهر	guarnizioni
مهر	seal
مهر	mehr
مهر	sigillata
مهر	sigillati
مهر	sigillato
مهر	foca
مهر	sigillo
مهر	seal
جدول	tabella
جدول	tavolo
جدول	tavola
اجازه	permesso
اجازه	permesso
اجازه	autorizzazione
شاعران	poeti
امیر	emiro
امیر	amir
ویلیام	guglielmo
ویلیام	william
عرضه	presentate
عرضه	presentato
عرضه	esposti
عرضه	esposto
عرضه	esposta
عرضه	esposte
فضایی	alieni
فضایی	alien
فضایی	aliena
فضایی	alieno
فضایی	spaziale
فضایی	spazi
فضایی	spazio
فضایی	space
سنای	senato
دار	dar
وزن	peso
تقریباً	quasi
قرآن	corano
قرآن	corano
طلایی	golden
طلایی	dorata
طلایی	dorato
طلایی	oro
طلایی	gold
ستاره	stella
ستاره	star
ستاره	stelle
سیستان	sistan
سنتی	tradizionale
سنتی	tradizionali
تصویب	omologazione
تصویب	approvazione
پرورش	allevamento
بهمن	valanghe
بهمن	valanga
بهمن	bahman
طلا	tala
طلا	oro
طلا	gold
داشتن	avendo
دره	valle
پرتغال	portoghesi
پرتغال	portoghese
عربستان	arabia
عربستان	araba
عربستان	arabo
عربستان	saudita
هفته	settimana
هفته	settimane
سیتی	città
قرمز	rosso
قرمز	rossa
قرمز	red
ثابت	steady
ثابت	riparato
ثابت	fissi
ثابت	fissa
ثابت	fisso
ثابت	risolto
ثابت	costante
ثابت	costanti
ثابت	dimostrate
ثابت	provata
ثابت	dimostrato
ثابت	comprovata
متحد	united
متحد	uniti
متحد	unitevi
متحد	unire
متحد	alleati
متحد	allied
متحد	alleata
متحد	alleate
متحد	alleato
خبر	novità
خبر	news
خبر	attualità
خبر	notizie
ورود	arrivo
ورود	ingresso
ورود	entrata
برجسته	distinti
برجسته	distinguersi
برجسته	illustri
برجسته	distinto
برجسته	eccezionale
گیلان	gilan
میلیارد	miliardo
میلیارد	miliardi
میلیارد	miliardi
قبلی	precedente
قبلی	precedenti
نقطه	puntini
نقطه	punti
نقطه	spot
نقطه	point
نقطه	punto
حفظ	mantenere
حفظ	mantieni
حفظ	preservare
حفظ	mantenere
حفظ	mantenendo
مشترک	comune
مشترک	comuni
مشترک	common
آتش	fire
آتش	fuoco
آتش	incendio
بلوچستان	belucistan
گاه	piegatura
گاه	pieghevole
گاه	pieghevoli
گاه	gah
زیست	biologia
فنی	tecnica
فنی	tecnico
فنی	fanny
چشمه	spa
چشمه	fontana
چشمه	molle
چشمه	sorgenti
تقسیمات	divisioni
ایلینوی	illinois
پوشش	copertura
پوشش	copertina
پوشش	cover
پوشش	copertura
سلطنتی	royal
سلطنتی	regio
سلطنتی	reale
سلطنتی	imperiale
سلطنتی	imperial
فراهم	fornire
زیردریایی	sottomarino
زیردریایی	sottomarini
زیردریایی	sommergibile
کتابخانه	biblioteca
کتابخانه	biblioteche
کتابخانه	libreria
تشخیص	individuazione
تشخیص	rilevamento
تشخیص	diagnosticare
تشخیص	rilevare
تشخیص	diagnosi
درخت	albero
درخت	alberi
نزدیکی	vicino
تأثیر	influsso
تأثیر	influenzare
تأثیر	influenza
تأثیر	influenze
تأثیر	effetto
عرض	ampiezza
عرض	larghezza
دید	saw
دید	sega
دید	visibilità
دید	visione
دید	vision
خدمت	servito
خدمت	servite
خدمت	servita
خدمت	serviti
خدمت	servire
خدمت	servite
خدمت	servire
خدمت	servizio
داستانی	storia
بعدها	dopo
ایرلند	irlandese
ایرلند	irish
ایرلند	irlandesi
ایرلند	irlanda
پرواز	fly
پرواز	vola
پرواز	volare
پرواز	flying
پرواز	volare
پرواز	volo
رمان	romanzo
رمان	romanzi
حاصل	prodotto
حاصل	prodotti
حاصل	risultato
ادبی	letterari
ادبی	letterario
ادبی	letteraria
خرد	frantumato
خرد	distrutto
خرد	intelletto
آسیایی	asiatici
آسیایی	asiatico
آسیایی	asiatiche
آسیایی	asiatici
آسیایی	asiatico
آسیایی	asiatica
آسیایی	asian
بنیاد	fondazione
بنیاد	fondazioni
همدان	hamadan
الله	allah
الله	god
الله	dio
کشورها	paesi
خدا	god
خدا	dio
شهید	shahid
شهید	martire
شهید	shaheed
رهبری	leadership
بریتانیایی	britannico
بریتانیایی	british
بریتانیایی	inglesi
بریتانیایی	britannici
تحقیقات	investigazione
تحقیقات	indagine
تحقیقات	ricerche
تحقیقات	ricerca
کلاسیک	classica
کلاسیک	classici
کلاسیک	classico
کلاسیک	classica
کلاسیک	classic
کلاسیک	classiche
کلاسیک	classici
کلاسیک	classico
زندان	galera
زندان	prigione
زندان	carcere
زندان	prigione
زندان	carcere
زندان	prison
سلطان	sultano
سلطان	sultan
خوزستان	khuzestan
هوا	meteo
هوا	aria
هوا	air
برق	elettricità
برق	alleggerimento
برق	elettrico
برق	elettrica
برق	elettrici
برق	lampo
برق	fulmini
برق	lampi
برق	lightning
برق	fulmine
جزایر	isole
خورشید	sun
خورشید	sole
نقاشی	vernice
نقاشی	dipingere
نقاشی	verniciatura
نقاشی	dipingere
نقاشی	dipinto
نقاشی	pittura
نقاشی	disegnare
نقاشی	disegno
معتبر	valide
معتبر	valido
معتبر	validi
معتبر	valida
پایتخت	capitali
پایتخت	capitale
پایتخت	capital
تاسیس	stabilimento
شاعر	poeta
شاعر	poetessa
تیر	tir
تیر	freccia
تیر	arrow
تیر	frecce
مطالعه	studiando
مطالعه	studiare
مطالعه	studio
مطالعه	studia
مطالعه	studiare
قتل	omicidio
قتل	delitto
قتل	assassinio
رادیو	radio
بومی	aborigeni
بومی	aborigena
بومی	indigeni
بومی	indigena
بومی	indigeno
بومی	indigene
بومی	nativi
بومی	native
بومی	nativo
بومی	indigeno
نقشه	mappa
نقشه	cartina
نقشه	pianifica
تغییرات	variazioni
تغییرات	modifiche
تغییرات	cambiamenti
تغییرات	variazioni
امروز	today
امروز	oggi
بلند	alto
بلند	alte
بلند	alta
بلند	high
بلند	elevata
بلند	elevato
بلند	rumoroso
خودرو	automobile
خودرو	automotive
خودرو	auto
خودرو	macchina
خودرو	automobile
خودرو	veicoli
خودرو	veicolo
ایتالیایی	italiani
ایتالیایی	italiana
ایتالیایی	italiano
نگاه	guardando
نماینده	rep
نماینده	rappresentativo
نماینده	rappresentante
نماینده	rappresentativa
نماینده	delegata
نماینده	delega
نماینده	delegare
نماینده	delegato
اوج	climax
اوج	top
اوج	apice
اوج	picco
اوج	peak
اوج	zenit
اوج	zenith
مقدس	sacre
مقدس	sacro
مقدس	sacra
مقدس	sacri
مقدس	sacro
مقدس	porca
حرف	parlare
حرف	lettera
حرف	parlare
حرف	parla
حرف	talk
حرف	chiacchiere
ابراهیم	ebrahim
ابراهیم	ibrahim
ابراهیم	abramo
ابراهیم	abraham
اشتباه	errata
اشتباه	sbagliata
اشتباه	errato
اشتباه	sbagliato
اشتباه	errore
شهرک	città
یونانی	greco
یونانی	greca
یونانی	greci
یونانی	greci
دهانه	cratere
جعبه	box
جعبه	casella
جعبه	riquadro
جعبه	scatola
جعبه	scatole
جعبه	caselle
جعبه	riquadri
ساز	strumento
مراکز	centri
مراکز	centri
محدود	delimitata
محدود	delimitate
محدود	delimitato
محدود	limitato
محدود	limited
محدود	limitati
محدود	limitate
محدود	limitata
محدود	limite
محدود	limitare
احتمال	probabilità
احتمال	probabilità
احتمال	possibilità
احتمال	probabilità
نروژ	norvegese
نروژ	norvegesi
نروژ	norvegia
همیشه	always
همیشه	sempre
عشق	love
عشق	amore
مجارستان	ungheria
مجارستان	ungheresi
مجارستان	ungherese
ارمنی	armeno
ارمنی	armeni
ارمنی	armena
ارمنی	armeni
چک	ceca
چک	cechi
چک	ceco
چک	assegno
چک	controlli
چک	verifiche
چک	assegni
خصوصی	privati
خصوصی	privato
خصوصی	privata
خصوصی	private
خصوصی	soldato
آلاباما	alabama
ساده	simple
ساده	semplici
ساده	semplice
ساده	pianura
ساده	plain
ساده	semplicemente
ساده	facile
ساده	facilità
ساده	easy
شنا	nuota
شنا	nuoto
شنا	nuotare
شنا	nuoto
شنا	nuotare
تخت	takht
تخت	lettino
تخت	letto
سپاه	legione
سپاه	legion
سپاه	armate
سپاه	eserciti
سپاه	armata
سپاه	esercito
بندی	bandy
برج	torri
برج	torre
سرانجام	infine
سرانجام	finalmente
اسکاتلند	scozia
اسکاتلند	scozzesi
اسکاتلند	scozzese
اسکاتلند	scottish
اوهایو	ohio
نقاط	punti
نقاط	macchie
رابرت	roberto
رابرت	robert
اسید	acidi
اسید	acido
لس	los
لس	les
اوایل	early
اوایل	presto
پنجم	quinto
پنجم	quinta
پشتیبانی	supporto
پشتیبانی	sostegno
پشتیبانی	supportati
پشتیبانی	supportato
پشتیبانی	supportata
پشتیبانی	supportate
پشتیبانی	rinforzi
پشتیبانی	backup
ایستگاه	stazione
معاصر	contemporaneo
معاصر	contemporanei
معاصر	contemporanea
برده	schiavo
برده	schiava
برده	slave
اینترنت	internet
جورجیا	georgia
جورجیا	giorgia
جورجیا	giorgia
عثمانی	ottomana
عثمانی	ottomano
عثمانی	osmani
توزیع	distribuzione
توزیع	distribuire
برخورد	impact
برخورد	impatto
برخورد	urto
برخورد	collisioni
برخورد	collisione
برخورد	scontro
برخورد	clash
دلایل	motivi
دلایل	ragioni
دلایل	argomenti
دلایل	argomentazioni
صد	hundred
صد	cento
پول	denaro
پول	soldi
پول	money
واشینگتن	washington
عرب	arabi
عرب	araba
عرب	arabo
عرب	arabi
پیروزی	vittoria
پیروزی	trionfi
پیروزی	triumph
پیروزی	trionfo
صدا	sound
صدا	suoni
صدا	suono
صدا	sonoro
صدا	voice
صدا	voce
صدا	audio
قزوین	qazvin
صاحب	proprietaria
صاحب	titolare
صاحب	proprietario
برادر	bro
برادر	fratello
برادر	brother
برادر	fratello
مطالعات	studi
مشکلات	difficoltà
مشکلات	problemi
اقیانوس	oceani
اقیانوس	oceani
اقیانوس	ocean
اقیانوس	oceano
سریع	quick
سریع	veloci
سریع	rapido
سریع	veloce
سریع	veloci
سریع	fast
سریع	veloce
سریع	rapido
جوان	giovanna
جوان	joan
جوان	giovani
جوان	giovane
جوان	young
سرطان	tumori
سرطان	cancro
سرطان	tumore
مشابه	simile
مشابه	simili
مشابه	analoga
دانشمندان	studiosi
دانشمندان	scienziati
جشن	festeggiare
جشن	festeggiando
جشن	partito
جشن	party
جشن	festa
جشن	banchetto
جشن	celebra
جشن	festeggiare
جشن	celebrare
جشن	festeggia
جشن	festeggiamenti
جشن	celebrazioni
جشن	festeggiamento
جشن	celebrazione
نظیر	peer
نظیر	pari
نظیر	nazir
جمهور	presidenti
اعمال	applicando
کلمه	word
کلمه	parola
آینده	futuro
آینده	futura
آینده	future
آینده	futuri
اسپانیایی	spagnolo
اسپانیایی	spagnoli
اوکراین	ucraina
قطع	cut
قطع	tagliata
قطع	taglia
قطع	tagliare
قطع	taglio
رد	rosso
رد	rossa
رد	red
مازندران	caspian
مازندران	caspio
اخیر	recente
اخیر	recenti
تصاویر	immagini
تصاویر	immagini
تدوین	montaggio
جوانان	giovani
جوانان	youth
جوانان	giovinezza
جوانان	gioventù
تازه	freschi
تازه	fresco
تازه	fresche
تازه	fresh
تازه	novità
تازه	nuovi
تازه	nuovo
تازه	nuove
تازه	nuova
سرخ	rosso
سرخ	rossa
سرخ	red
کودک	bambino
کودک	fanciullo
کودک	bambina
فرایند	process
فرایند	processo
دل	cuore
دل	heart
دل	del
دل	dell
دل	hearts
دل	cuori
صدای	voice
صدای	voce
رهبر	leader
ناشر	editore
ناشر	editori
دیگران	altre
دیگران	altri
واقعی	real
واقعی	reali
واقعی	reale
واقعی	veri
واقعی	effettivi
واقعی	effettivo
هواپیمایی	aviation
هواپیمایی	aviazione
هواپیمایی	aereo
هواپیمایی	airlines
مشارکت	partecipazione
شدت	intensità
شدت	severità
شدت	gravità
فیلمبرداری	cinematografia
فیلمبرداری	fotografia
فیلمبرداری	filmato
فیلمبرداری	girato
فیلمبرداری	sparatoria
فیلمبرداری	shooting
فیلمبرداری	tiro
فیلمبرداری	riprese
فیلمبرداری	filmando
فیلمبرداری	riprese
فیلمبرداری	filmare
آورده	portato
جایگزین	sostituzioni
جایگزین	alternativo
جایگزین	alternative
جایگزین	alternativi
جایگزین	alternativa
جایگزین	sostituzione
جایگزین	ricambio
جایگزین	sostituto
جایگزین	sostituita
جایگزین	rimpiazzato
جایگزین	sostituiti
جایگزین	sostituito
جایگزین	sostituisci
جایگزین	sostituire
حفاظت	conservazione
حفاظت	protezione
شبیه	come
شبیه	like
معادل	equivalenti
معادل	equivalente
بافت	tessuto
بافت	tessuti
بافت	consistenza
بافت	trama
بافت	tessitura
بافت	texture
مسائل	problemi
مسائل	questioni
بهبود	migliorando
بهبود	miglioramento
بهبود	migliorare
بهبود	miglioramento
بهبود	miglioramenti
بهبود	migliorare
کانزاس	kansas
پنسیلوانیا	pennsylvania
داکوتای	dakota
ایرانیان	iraniani
ایرانیان	persiano
ایرانیان	persiani
ایرانیان	persiana
ایرانیان	persiani
ایرانیان	iraniani
ایرانیان	iraniana
ایرانیان	iraniano
عبدالله	abdullah
عبدالله	abdulla
تک	single
تک	singolo
تک	singola
ولایت	provincia
ولایت	impotenza
گفتگو	conversazioni
گفتگو	conversazione
رومانی	romeno
رومانی	rumena
رومانی	rumeni
رومانی	rumeno
رومانی	romania
استادان	masters
استادان	padroni
استادان	maestri
نهایی	finale
نهایی	final
نهایی	finali
نهایی	ultimate
سومین	terzo
سومین	terza
کردستان	kurdistan
فلزی	metalli
فلزی	metal
فلزی	metallo
فلزی	metallico
فلزی	metallico
فلزی	metallica
ژاپنی	giapponesi
ژاپنی	giapponese
هنرهای	arti
هنرهای	artt
پرچم	bandiere
پرچم	flag
پرچم	bandiera
پرچم	bandiere
سینمای	cinema
کاخ	palazzo
کاخ	palazzo
تحصیلات	istruzione
تحصیلات	educazione
صحنه	scena
صحنه	scene
صحنه	tappa
صحنه	palcoscenico
صحنه	stage
واکنش	reazioni
واکنش	reazione
واکنش	riflesso
واکنش	riflessi
واکنش	risposta
اکثر	most
عوامل	fattori
ورودی	input
ورودی	immissione
ورودی	ingresso
ورودی	entrata
ورودی	ingresso
ورودی	entrata
روشن	light
روشن	luce
روشن	leggero
روشن	leggeri
روشن	leggera
روشن	limpida
روشن	chiara
روشن	chiaro
روشن	roshan
رسیدگی	considerazione
صورتی	pink
صورتی	rosa
سعی	provando
ساسانیان	indo
اجرایی	esecutivi
اجرایی	executive
اجرایی	esecutivo
اجرایی	exec
پست	post
پست	pubblicato
پست	inviato
پست	pubblicata
پست	postato
امی	amy
عملکرد	performance
عملکرد	prestazione
عملکرد	prestazioni
بشر	umani
بشر	umanità
بشر	umane
بشر	umano
بشر	umani
بشر	human
بشر	umana
مدار	orbita
مدار	circuiti
مدار	circuito
کدام	che
نگهداری	mantenimento
نگهداری	manutenzione
بهره	interessi
بهره	interesse
باب	bab
گرمی	calore
گرمی	grammy
رفتار	comportamenti
رفتار	comportamento
رفتار	recitazione
رفتار	comportamenti
رفتار	comportamento
فرمول	formula
نوری	nuri
نوری	light
نوری	luce
نوری	leggero
نوری	leggeri
نوری	leggera
نوری	ottici
نوری	ottico
نوری	ottica
نوری	ottiche
زیبا	belli
زیبا	bella
زیبا	bellissima
زیبا	bellissime
زیبا	bellissimi
زیبا	bellissimo
دانشجویان	studenti
مربیان	intrattenitori
مربیان	animatori
محور	asse
محور	assale
محور	asse
مخالفت	dissenso
مخالفت	dissentire
مخالفت	opposizione
مخالفت	opposizioni
حمل	riporto
دینی	religiosa
دینی	religioso
دینی	religiosi
مسلمانان	musulmani
مسلمانان	mussulmani
مسلمانان	musulmani
مسلمانان	musulmano
مسلمانان	musulmana
گورستان	cimitero
آهن	iron
آهن	ferro
پیشین	ex
پیشین	precedente
پیشین	precedenti
مقایسه	raffronto
مقایسه	paragone
مقایسه	confronto
مقایسه	comparazione
مقایسه	confrontare
مقایسه	confronta
رسیدن	arrivato
رسیدن	arrivati
رسیدن	arrivata
ابزار	strumento
ابزار	attrezzo
ابزار	utensile
ابزار	utensili
ابزار	strumenti
ابزار	attrezzi
مهاجرت	migrare
مهاجرت	colonizzazione
مهاجرت	immigrazione
مهاجرت	migrazione
مهاجرت	migrazioni
اشعار	inni
مقاومت	resistere
مقاومت	resistenza
مقاومت	resistenze
سینمایی	film
سینمایی	cinematografico
بیمارستان	ospedale
بیمارستان	ospedali
پا	foot
پا	piede
پا	piedi
پا	zampe
پا	gambe
پا	gamba
اصول	assiomi
اصول	principi
کن	ken
مجموع	sum
مجموع	somma
مجموع	totale
تفاوت	diff
تفاوت	differenze
تفاوت	differenze
تفاوت	differenza
دیدگاه	aspetti
دانمارک	danimarca
دانمارک	danese
دانمارک	danesi
نوشتن	scriva
نوشتن	scrivi
نوشتن	scrivere
نوشتن	scrivete
نوشتن	scrittura
نوشتن	scrivere
اختلاف	disaccordo
اختلاف	differenze
اختلاف	disaccordi
اختلاف	dissenso
اختلاف	disaccordo
لبنان	libanesi
لبنان	libano
لبنان	libanese
لبنان	libano
نیشابور	nishapur
هشت	eight
هشت	otto
شهردار	sindaco
نوبل	nobile
نوبل	nobili
نوبل	noble
نوبل	nobel
بسکتبال	pallacanestro
بسکتبال	basket
سخت	duro
سخت	difficile
سخت	hard
سخت	duri
سخت	dura
سخت	difficile
سخت	ardua
سخت	difficili
سامانه	sistema
هدایت	hedayat
هدایت	guida
تخیلی	fantascienza
تخیلی	fiction
تخیلی	finzione
تخیلی	narrativa
پیام	messaggio
پیام	messaggi
فردی	freddie
فردی	freddy
گیتار	chitarre
گیتار	guitar
گیتار	chitarra
پلیس	polizia
پلیس	police
مفهوم	concept
مفهوم	nozione
مفهوم	concetto
چیز	cose
خطی	lineare
خطی	lineari
خطی	manoscritti
خطی	manoscritto
خوانده	leggere
خوانده	leggete
خوانده	leggo
خوانده	leggi
گردد	diventa
گردد	diviene
بنده	servitore
بنده	servo
بنده	servitù
بنده	schiavo
بنده	schiava
بنده	slave
کمیته	commissioni
کمیته	comitati
کمیته	comitato
ژان	jean
ژان	giovanna
ژان	joan
ژان	giovanna
ژان	jeanne
اسماعیل	ismail
اسماعیل	ismaele
اسماعیل	ismael
تنظیم	adeguamento
تنظیم	regolazione
تنظیم	aggiustamento
تنظیم	imposta
تنظیم	set
تنظیم	impostare
تنظیم	impostazione
خلاصه	panoramica
خلاصه	breve
خلاصه	riassunto
خلاصه	sintesi
خلاصه	riepilogo
خلاصه	sommario
ساکن	residenti
ساکن	residente
ساکن	occupante
دیوان	diwan
گسترده	spread
گسترده	espanso
گسترده	ampliato
گسترده	estesa
گسترده	esteso
گسترده	diffuse
گسترده	diffusi
گسترده	diffuso
گسترده	diffusa
الکتریکی	elettrico
الکتریکی	elettrica
الکتریکی	elettrici
الکتریکی	elettrico
الکتریکی	electric
الکتریکی	elettrica
رایانه	calcolatori
رایانه	computer
رایانه	computer
رایانه	informatica
عبور	transito
عبور	croce
عبور	cross
عبور	passo
عبور	passa
عبور	pass
ششم	sesto
ششم	sesta
لی	lee
هنرمند	artista
گوناگون	varie
گوناگون	vari
مدرن	moderna
مدرن	moderne
مدرن	moderni
مدرن	modern
مدرن	moderno
مدرن	modernità
ماشین	macchina
ماشین	auto
ماشین	macchina
ماشین	automobile
ماشین	veicoli
ماشین	veicolo
یونایتد	united
یونایتد	uniti
گلدن	golden
گلدن	dorata
گلدن	dorato
شدید	severo
شدید	gravi
شدید	severa
شدید	grave
شدید	intensa
شدید	intensi
شدید	intense
شدید	intenso
شیر	lion
شیر	leone
شیر	milk
شیر	latte
آذر	azar
سخن	word
سخن	parola
نقد	critiche
نقد	critica
نقد	contanti
نقد	contante
نقد	cash
محافظت	proteggere
محافظت	proteggere
محافظت	proteggi
محافظت	protezione
تنیس	tennis
بهار	molla
بهار	primavera
بهار	bahar
قانونی	legittimo
قانونی	legittima
قانونی	legale
قانونی	giuridico
قانونی	legali
حکم	giudizio
حکم	sentenza
حکم	giudizio
حکم	frase
حکم	condanna
حکم	sentenza
قصد	intenzione
قصد	intenti
قصد	intenzioni
قصد	intenzione
قصد	intento
قصد	intenzioni
قصد	propositi
هوای	meteo
هوای	huai
ماهی	pesci
ماهی	pesce
رم	roma
رم	ram
رم	ariete
رایج	comune
رایج	comuni
رایج	common
هماهنگ	coordinamento
هماهنگ	coordinare
کبک	partridge
کبک	québec
کبک	quebec
مستند	documentari
مستند	documentario
مهاجر	migranti
مهاجر	emigranti
مهاجر	profughi
مهاجر	rifugiati
مهاجر	immigrato
مهاجر	immigrati
فرهنگستان	accademia
فرهنگستان	academy
جایگاه	residenza
جایگاه	resort
خطوط	linee
خطوط	righe
سالهای	anni
زمینی	ground
نژاد	razza
نژاد	regata
نژاد	razza
نژاد	corsa
نژاد	gara
نژاد	stirpe
نژاد	discendenza
خمینی	khomeini
اروپای	europa
خاندان	clan
طولانی	lungo
طولانی	lunghe
طولانی	lunga
طولانی	long
طولانی	lunghi
ریشه	radici
ریشه	root
ریشه	radice
ریشه	radici
مریلند	maryland
سرد	fredda
سرد	freddi
سرد	cold
سرد	raffreddore
سرد	freddo
تحقیق	investigare
تحقیق	investigazione
تحقیق	indagine
تحقیق	inchiesta
تحقیق	richiesta
تحقیق	ricerche
تحقیق	ricerca
ریچارد	riccardo
تنسی	tennessee
کاتولیک	cattolico
کاتولیک	cattolica
کاتولیک	cattolici
اکلاهما	oklahoma
جنگی	guerra
متوسط	media
متوسط	medio
متوسط	media
متوسط	medium
متوسط	medio
دموکرات	democratiche
دموکرات	democratici
دموکرات	democratica
دموکرات	democratico
دموکرات	democratici
دموکرات	democratico
دادگاه	corte
محسن	mohsen
محسن	muhsin
کنتاکی	kentucky
سزار	cesare
سزار	cesar
سزار	césar
سزار	cesare
سزار	caesar
یمن	yemen
حاج	haj
حاج	hajj
شناسایی	identifica
شناسایی	identificare
شناسایی	identificati
شناسایی	identificarsi
شناسایی	identificazione
قطر	qatar
بند	band
بند	banda
بند	paragrafo
بند	piegare
بند	piegati
بند	obbligazioni
ستارگان	stelle
درختان	alberi
نتایج	risultati
اثبات	dimostrare
اثبات	prove
ادغام	fusioni
ادغام	fusione
ادغام	fondere
ادغام	unione
ادغام	fusione
ادغام	unire
ادغام	fondere
ادغام	fusione
دهم	decimo
دهم	decima
جذب	assorbimento
جذب	assorbire
جذب	assorbono
جذب	attraggono
جذب	attirare
جذب	attrarre
جذب	attrazione
جذب	attirare
جذب	attrarre
بیشترین	most
لباس	indumenti
لباس	abbigliamento
لباس	vestito
لباس	abito
لباس	vesti
لباس	abiti
لباس	abbigliamento
لباس	abiti
لباس	vestiti
ترکی	tacchino
ترکی	turchia
ترکی	turki
ترکی	turco
ترکی	turche
ترکی	turca
ترکی	turchi
ترکی	turco
ترکی	turche
ترکی	turca
ترکی	turchi
سلام	ciao
سلام	hello
سلام	pace
سلام	peace
تحلیل	analizzato
تحلیل	analizzate
تحلیل	analizzata
تحلیل	analizzati
تحلیل	analisi
سعید	saeed
سعید	sayid
ریاضی	matematico
ریاضی	matematica
ریاضی	matematica
ریاضی	matematica
همچنان	still
همچنان	ancora
تاریخچه	storia
نوشتار	documentare
نوشتار	documento
نقره	argento
نقره	silver
گویا	goya
آواز	sang
آواز	cantato
آواز	canto
آواز	cantare
آواز	cantando
آواز	cantano
آواز	canto
آواز	canzone
آواز	song
گلوب	globo
گلوب	globe
نظرات	opinioni
نظرات	pareri
نظرات	osservazioni
نظرات	commenti
مرز	frontiere
مرز	bordi
مرز	confini
مرز	confine
مرز	border
مرز	frontiera
مرز	confine
رویدادهای	manifestazioni
رویدادهای	eventi
روستاها	borghi
روستاها	villaggi
فدرال	federal
فدرال	federale
فدرال	federali
فدرال	federali
گیاه	pianta
فرزندان	sons
فرزندان	figli
فرزندان	bimbi
فرزندان	figli
فرزندان	bambini
تدریس	didattica
تدریس	insegnare
تدریس	insegnamento
تدریس	insegna
تدریس	insegnare
تدریس	insegnate
امپراتور	imperatori
