категория	категорія
огромна	величезна
огромна	величезний
огромна	величезні
огромна	неймовірні
губят	втратити
губят	програти
плочи	рекорди
плочи	records
плочи	платівки
плочи	знаки
плочи	тарілки
милиарда	мільярдів
милиарда	мільярд
милиарда	мільярди
милиарда	млрд
легион	легіон
близко	закрити
близко	близький
близко	близько
близко	близькі
близко	закриття
близко	поблизу
близко	поруч
близко	поряд
близко	близько
близко	біля
хижа	ложа
хижа	будиночок
хижа	хижі
хижа	салоні
животът	життя
животът	лайф
арсенал	арсенал
ювентус	ювентус
тейлър	тейлор
реално	реал
реално	справжня
реално	справжні
реално	реальний
реално	справжній
варианти	варіанти
копие	скопіюйте
копие	копіювання
копие	скопіювати
копие	копіювати
копие	копія
копие	спис
истината	істина
палестина	автономії
корпуса	галл
джорджия	грузія
джорджия	грузії
джорджия	грузію
заменен	замінено
заменен	замінили
заменен	замінила
ситуация	ситуацію
ситуация	ситуація
ситуация	становище
ситуация	ситуації
сталин	сталін
ефекти	ефекти
просветен	освічений
свободни	вільна
свободни	безкоштовне
свободни	вільний
свободни	безкоштовно
свободни	вільно
валентин	валентин
валентин	валентина
синовете	сини
кон	кінь
кон	кон
периоди	строк
периоди	строків
рей	рей
рей	ray
яйца	яйця
яйца	яєчка
яйца	яйце
пристанището	пор
пристанището	порт
вътре	inside
вътре	всередині
повлиян	чинив
молба	програми
молба	програма
молба	застосунок
молба	додаток
молба	запит
боя	paint
боя	фарба
боя	малювати
боя	фарби
максимилиан	максиміліан
постоянен	постійний
постоянен	постійна
постоянен	стала
постоянен	постійний
щаба	штаб
спор	спір
спор	аргументом
спор	аргумент
спор	суперечка
форд	форд
форд	ford
юрий	юрі
юрий	юрій
юрий	юрко
сиера	сьєрра
земеделие	землеробства
земеделие	землеробство
бен	бене
бен	бен
бен	ben
жертва	жертва
жертва	будівельників
жертва	жертва
жертва	жертви
изисквания	вимоги
ирина	ірина
тиберий	тіберій
дъното	внизу
дъното	знизу
цифри	цифр
цифри	цифри
цифри	фігури
цифри	фігурки
цифри	показники
цифри	числа
цифри	номери
цифри	цифри
спортове	спорт
спортове	спортивні
спортове	спорту
кралски	королівська
кралски	royal
кралски	королівський
кралски	королівське
кралски	рояль
присъствие	приїзд
присъствие	присутність
музикално	музична
музикално	музичний
музикално	мюзикл
музикално	музичні
изучаване	вчиться
изучаване	навчається
изучаване	навчання
изучаване	вивчення
изучаване	навчання
писма	листи
писма	літер
писма	літери
сестри	сестрички
сестри	сестри
сестри	медсестри
разликата	різниця
разликата	різниці
независими	самостійна
независими	незалежні
независими	незалежна
независими	незалежний
независими	незалежне
договори	контракти
личността	особистість
комнин	комнін
образ	зображення
небето	heaven
небето	небеса
небето	рай
небето	небес
небето	небесне
небето	небом
небето	небо
огромни	величезна
огромни	величезний
огромни	величезні
огромни	неймовірні
ирландски	ірландський
ирландски	irish
ирландски	ірландська
характеристика	характеристика
характеристика	можливість
звука	sound
звука	звук
емигрира	емігрував
емигрира	переїхати
магдалена	магдалена
магдалена	магдалена
допълнителна	додаткові
струма	струма
млада	янг
млада	молода
млада	молоді
млада	молодою
млада	молодий
млада	молодим
някъде	кудись
някъде	десь
камера	камера
камера	фотоапарат
камера	камери
токио	токіо
токио	tokyo
съобщения	повідомлення
съобщения	повідомлень
завършил	змістовні
завършил	здобули
рила	рильський
изгражда	будує
изгражда	збирає
пиеси	грає
пиеси	відтворює
нейни	її
нидерландски	нідерланди
нидерландски	нідерландах
нидерландски	нідерландів
нидерландски	нідерландська
нидерландски	голландська
фактор	фактори
фактор	коефіцієнт
фактор	фактор
бъдещето	майбутнє
възстановява	відновлює
стената	стіну
стената	стіна
стената	стіні
домакин	вузол
домакин	ведуча
масата	стіл
масата	столик
масата	таблиця
масата	таблиці
лед	лід
стойности	значення
стойности	цінності
основание	базис
основание	порадившись
основание	дичини
джърси	джерсі
производители	виробники
производители	продюсери
производители	виробники
аудио	аудіо
аудио	audio
светилище	святилище
светилище	храм
тясно	вузький
тясно	вузькі
четвърта	четверта
четвърта	четвертий
четвърта	четверте
франческо	франческо
превежда	перекладає
боб	bob
боб	боб
сатурн	сатурн
демокрация	демократія
моя	копальня
моя	моє
моя	мій
моя	міна
артилерия	озброєння
артилерия	артилерії
полето	поля
полето	поле
планета	planet
планета	планета
масло	масло
масло	олива
масло	олія
масло	нафта
понятие	поняття
понятие	концепція
сложни	комплекс
сложни	складні
сложни	складне
сложни	складно
сложни	складною
разширява	розгортається
познати	знайомі
познати	знайомі
познати	знайомих
познати	знайомі
съвременна	сучасна
съвременна	contemporary
съвременна	сучасне
умения	навички
умения	уміння
умения	навики
умения	майстерність
умения	уміння
реформи	реформи
реформи	реформа
реформи	реформи
феновете	фани
феновете	шанувальники
феновете	вболівальники
феновете	фанати
компютър	computer
ливърпул	ліверпуль
сърце	серце
дивизии	поділ
соленост	засолення
чуждестранни	іноземних
чуждестранни	іноземні
чуждестранни	іноземний
частен	приватні
частен	приватна
частен	особисте
частен	приватний
таблица	стіл
таблица	столик
таблица	таблиця
таблица	таблиці
опасност	небезпека
опасност	небезпека
опасност	небезпеки
опасност	небезпеці
купи	купити
купи	придбати
назад	back
назад	назад
назад	ззаду
назад	повернулася
назад	спина
роберт	роберт
роберт	робер
фройд	фрейд
подготвя	готується
завърши	фініш
завърши	завершити
завърши	закінчити
завърши	змістовні
завърши	здобули
завърши	завершення
реклама	комерційне
реклама	комерційного
реклама	комерційні
реклама	комерційна
реклама	комерційний
реклама	реклама
реклама	рекламні
реклама	піару
намибия	намібія
мехмед	мехмет
мехмед	мехмед
кули	вежі
фирми	фірм
фирми	компанії
фирми	компаній
фирми	компаніями
търговци	крамнички
търговци	шахраїв
подразделения	підрозділи
синове	сини
дрехи	одяг
дрехи	одяг
сайтове	сайти
сайтове	сайтів
сайтове	юнеско
сайтове	сайти
събрани	зібралися
събрани	зібрав
събрани	зібрано
събрани	зібрані
събрани	зібраних
събрани	зібрано
събрани	зібрані
рид	рід
кулата	вежа
кулата	tower
кулата	башта
исляма	іслам
дълбока	глибока
дълбока	deep
дълбока	глибоко
дълбока	глибокий
кралят	кінг
кралят	король
кралят	цар
върхове	вершин
върхове	вершини
заплаха	загрози
заплаха	загроза
заплаха	загрозу
заплаха	загроза
заплаха	погроза
заплаха	загрозу
етаж	підлога
етаж	поверх
наименования	номінали
наименования	назви
наименования	імена
адмирал	адмірал
рак	краб
рак	рак
рак	шафа
рак	стійка
прости	просту
прости	простий
прости	проста
прости	прості
прости	просте
прости	прости
прости	пробач
прости	пробачити
интересни	цікавий
интересни	цікаво
интересни	цікаве
лична	особисті
лична	особисте
лична	особистий
лична	персональний
джонсън	джонсон
казанлък	казанлик
вещество	речовини
вещество	речовина
механизъм	механізм
израз	вираз
тела	тіл
тела	тіла
йемен	ємен
владение	зберігання
владение	одержимість
владение	володіння
владение	домен
равнище	рівень
кот	кот
ливан	лівану
ливан	ліван
плен	полон
териториите	територій
подобряване	удосконалення
подобряване	вдосконалення
подобряване	покращити
строеж	будівництво
строеж	будівництва
диего	дієго
медичи	медічі
снимката	світлину
снимката	світлина
снимката	світлині
снимката	фото
политическо	політичний
политическо	політичне
политическо	політична
политическо	політичні
войниците	вояки
войниците	солдати
войниците	солдатам
общности	громад
същество	істота
същество	створіння
задачата	задачу
задачата	завдання
задачата	задачі
хълм	гора
хълм	маунт
хълм	монтувати
хълм	монтування
хълм	пагорб
хълм	хілл
хълм	hill
хълм	гілл
естествен	натуральний
естествен	натуральна
естествен	натуральні
естествен	природний
естествен	природні
виден	видатних
изяви	виступи
европейско	європейський
европейско	європейські
европейско	європейська
катастрофа	аварія
катастрофа	крах
катастрофа	crash
катастрофа	аварії
катастрофа	катастрофа
гражданите	громадяни
гражданите	громадян
гражданите	громадянам
регистрирани	зареєстровано
регистрирани	зареєстровані
регистрирани	зареєстрований
континента	материка
континента	континенті
континента	континент
континента	континенту
врати	двері
философията	філософія
натиск	тиск
натиск	послабило
боян	боян
двойка	пара
двойка	пари
двойка	пара
двойка	парочка
димитрова	димитрова
хит	удар
хит	хіт
хит	влучити
хит	зачепив
хит	вдарив
техники	методику
техники	експериментувати
техники	методики
мохамед	мухаммед
мохамед	мухаммед
мохамед	мухаммад
мохамед	мухаммед
мохамед	мохаммед
мохамед	мухаммед
мохамед	мохамед
избяга	втік
избяга	утік
избяга	втекла
избяга	втекли
действителност	реальність
действителност	реаліті
файлове	файли
файлове	файлів
снимките	фотографії
снимките	світлини
снимките	світлин
снимките	фото
пещерата	печеру
пещерата	печера
самоа	самоа
убийство	убивство
убийство	убивство
убийство	вбивство
убийство	убивство
губернатор	губернатора
губернатор	губернатор
мед	міді
мед	мідь
буквално	буквально
буквално	буквальному
китарист	гітарист
карло	карло
фернандо	фернандо
харесва	уподобання
харесва	уподобань
харесва	подобається
харесва	вподобань
харесва	вподобання
предвижда	надає
предвижда	закладено
предвижда	забезпечує
джими	джимі
джими	джиммі
джей	джей
знамето	прапором
знамето	прапорець
знамето	прапор
знамето	прапора
квартали	райони
квартали	районах
народите	народи
еврейски	єврейський
еврейски	єврейська
еврейски	єврейська
еврейски	іврит
средни	середній
средни	носій
средни	середня
средни	середні
младежи	молодість
младежи	юнацтва
младежи	юність
младежи	молодь
младежи	малюки
младежи	хуніорс
знаци	символів
знаци	персонажі
знаци	ієрогліфи
знаци	літери
знаци	символи
знаци	знаки
знаци	написи
кнр	кнр
нации	націй
стилове	стилів
стилове	стилі
въглища	вугілля
германците	німці
непал	непал
индийски	індійська
индийски	індійський
сидни	сідні
допринася	сприяє
лекари	лікарям
лекари	лікарів
лекари	лікарі
мина	міна
форт	форт
форт	fort
коса	шерсть
коса	волосся
стая	кімната
стая	кімнату
изпратени	надіслано
изпратени	надіслані
страх	fear
страх	страх
страх	страху
дървени	вуд
дървени	деревина
дървени	лісова
исландия	ісландія
исландия	ісландії
корени	root
корени	корінь
корени	коріння
предложения	рекомендації
предложения	пропозиції
предложения	пропонує
предложения	пропозиції
предложения	пропозиції
растенията	рослини
растенията	заводи
създател	maker
създател	творця
създател	засновник
създател	творець
създател	автор
създател	створив
жив	жити
жив	live
жив	наживо
жив	живу
жив	трансляція
жив	живий
жив	жива
жив	живим
жив	alive
епир	деспотат
измерване	вимірювання
измерване	вимірювання
венера	венера
тайно	таємно
тайно	таємний
тайно	секретний
тайно	таємна
тайно	таємниця
тайно	таємно
случайно	випадково
сто	sto
сто	сто
сто	сот
стандарти	стандартів
стандарти	стандартами
стандарти	стандартам
стандарти	стандарти
престъпления	злочини
престъпления	злочин
престъпления	кримінальна
жаба	жаба
жаба	ропуха
жаба	жаба
дроб	легені
дроб	печінка
дроб	печінки
провеждане	здійсненні
провеждане	проведемо
мизия	мезія
класификация	класифікація
сметки	рахунки
сметки	рахунки
кацане	посадка
кацане	посадку
кристина	крістіна
кристина	христина
кристина	крістіна
кристина	крістіна
кристина	kristina
черти	заохочував
черти	особливості
черти	можливості
черти	функціональність
челси	челсі
присъствието	приїзд
младеж	молодість
младеж	юнацтва
младеж	юність
младеж	молодь
кутия	скринька
кутия	box
кутия	ящик
кутия	коробка
джоузеф	джозеф
джоузеф	йосип
джоузеф	жозеф
джоузеф	йозеф
мрежата	мережа
мрежата	network
мрежата	мережі
мрежата	мережеві
блус	блюз
блус	blues
блус	блакить
блус	сині
хамбург	гамбург
живял	жили
живял	жила
живял	жив
ферари	феррарі
ферари	ferrari
следващ	наступний
следващ	наступна
следващ	next
следващ	наступне
следващ	далі
позната	відома
позната	відоме
позната	відомі
позната	знайомі
позната	знайомі
леон	леон
леон	леон
самоков	самоков
совалката	шатл
кардинал	кількісний
потоци	потоки
потоци	потоків
потоци	протікає
потоци	тече
торино	турин
торино	плащаниця
крепости	фортеці
волейбол	волейбол
фолклор	фольклор
атаки	приступ
атаки	атакує
атаки	напади
атаки	атаки
честота	частоти
честота	частоту
честота	частота
честота	подія
честота	події
финансите	скарбниця
навсякъде	всюди
навсякъде	скрізь
педро	педро
тайна	таємний
тайна	секретний
тайна	таємна
тайна	таємниця
тайна	таємно
стъпка	крок
стъпка	кроком
запази	зберегти
запази	тримай
лов	полювати
лов	полювання
лов	полює
лов	полювання
списъци	списки
кампанията	кампанії
кампанията	похід
кампанията	кампанія
добавен	додано
добавен	додані
икономическо	економічне
икономическо	економічні
икономическо	економічна
икономическо	економічний
икономическо	корупцію
астронавт	космонавт
церемония	церемонія
електронна	електронне
електронна	електронні
електронна	електроніка
електронна	електронна
електронна	електронний
октавиан	октавіан
мотиви	мотиви
мотиви	мотиви
взето	taken
взето	взято
взето	забрала
взето	зроблено
наследници	нащадків
наследници	нащадки
леки	лекі
леки	легке
леки	легкого
синьо	blue
синьо	блакитні
синьо	блакитний
синьо	блакитна
синьо	синій
синьо	сині
затворен	закрита
затворен	закрито
затворен	закриті
затворен	зачинено
растителност	рослинність
принудени	примусово
принудени	змусили
принудени	вимушена
стив	стів
ким	kim
ким	кім
компоненти	компоненти
компоненти	компонентів
графството	шир
продуценти	продюсери
продуценти	виробники
орегон	орегон
вход	вхідний
вход	вхідні
вход	ввід
вход	вхід
вход	входу
вход	увійти
вход	вхід
университети	університети
зип	zip
опазване	охорони
опазване	енергозбереження
опазване	консервація
почетни	почесний
майк	майк
майк	майка
общините	підпорядкування
общините	commons
съюзниците	союзники
съюзниците	союзників
възрастни	дорослі
възрастни	старих
възрастни	дорослих
възрастни	доросла
възрастни	дорослі
възрастни	доросле
възрастни	дорослий
мали	меллі
мали	малий
мали	малі
героите	heroes
героите	герої
героите	героїв
равни	дорівнює
равни	рівне
равни	рівний
равни	дорівнює
африкански	африканська
африкански	африканський
африкански	африканські
африкански	африканських
расте	росте
расте	нарощування
расте	росте
расте	зростати
расте	зростає
расте	виростають
расте	рости
расте	вирощують
расте	ростуть
цивилизация	цивілізації
цивилизация	цивілізація
цивилизация	цивілізація
публика	аудиторію
публика	аудиторія
публика	аудиторії
публика	глядачі
удари	удар
удари	хіт
удари	влучити
удари	зачепив
удари	вдарив
новини	новини
новини	новина
патрик	патрік
патрик	патрік
охрана	гвардійська
охрана	охорона
охрана	охоронці
охрана	охорони
охрана	безпека
охрана	безпеки
охрана	security
водно	водні
тест	перевірка
тест	перевірити
тест	test
тест	тест
тест	вікторина
тест	тесті
тест	тест
островът	острів
охайо	огайо
джаксън	джексон
застава	zastava
посланици	представництва
актьорите	акторів
актьорите	актори
фредерик	фредерік
фредерик	фредерік
фредерик	фредерік
разширение	розширення
разширение	розгортання
разширение	розширення
разширение	суфікс
разширение	розширення
бвп	ввп
постигне	досягти
знания	знань
знания	знання
съобщение	оголошення
съобщение	анонс
съобщение	повідомлення
дисертация	дисертацію
дисертация	дисертації
тоскана	тоскана
богати	багаті
богати	багатий
богати	rich
бунт	повстання
бунт	заколот
бунт	бунт
бунт	повстання
бунт	бунт
бунт	повстання
учените	вчених
учените	науковці
учените	вчені
учените	науковців
кога	коли
око	eye
око	око
уотсън	вотсон
леоне	леоне
получаване	отримувати
получаване	отримання
основи	foundation
основи	фундамент
основи	бази
основи	фонд
основи	основи
основи	засади
основи	основи
основи	основ
събиране	зібрати
събиране	збирати
събиране	збираються
събиране	колекція
събиране	колекції
събиране	collection
събиране	збірка
събиране	козачка
икона	ікона
икона	значок
ман	mann
слънце	нд
слънце	сонця
слънце	сонцю
слънце	sun
слънце	сонце
слънце	сонце
слънце	сонечка
нашата	наше
нашата	наша
нашата	наші
нашата	наш
нашата	наші
вълни	хвилі
вълни	хвилями
базирана	засновані
базирана	засновано
базирана	заснований
покрити	розібралися
покрити	покрита
покрити	крейдяний
дмитрий	дмитро
дмитрий	дмитрій
норвежки	норвезька
библията	біблія
голмайстор	scorer
опашката	черги
опашката	чергу
опашката	черга
опашката	поставити
опашката	хвіст
икономист	economist
лекции	лекції
лекции	лекції
лекции	лекція
способност	можливість
способност	потужність
способност	спроможність
способност	здатність
способност	можливість
богове	боги
копа	кубок
колорадо	колорадо
разкопки	копати
разкопки	dig
разкопки	excavations
постоянна	постійний
постоянна	постійна
постоянна	стала
постоянна	постійний
топка	кулька
топка	бал
порта	брама
порта	gate
порта	ворота
порта	порта
петер	петро
петер	пітер
кенеди	кеннеді
разработка	розвитку
разработка	розвиток
разработка	розробка
разработка	розробник
разработка	розробника
уест	захід
уест	вест
катрин	кетрін
катрин	катерина
катрин	катерина
статус	стан
статус	статус
статус	стану
статус	статусі
картинки	зображення
картинки	картинки
херцогиня	герцогиня
нашите	наше
нашите	наша
нашите	наші
нашите	наш
нашите	наші
италианска	італійською
италианска	італійський
италианска	італієць
италианска	італійська
италианска	італійської
престол	трон
разпространението	поширення
разпространението	розповсюдження
авторски	авторство
момче	хлопчик
момче	закохалася
западни	західний
западни	західні
западни	західна
императори	імператорів
царица	цариці
царица	королева
царица	queen
царица	краля
царица	цариця
градини	сади
градини	садів
препратка	довідник
препратка	посилання
препратка	зразковий
есте	este
александрия	alexandria
отговорност	відповідальність
отговорност	відповідальність
ракетата	ракети
ракетата	ракета
барбара	барбара
бангладеш	бангладеш
съдии	судді
съдии	суддів
сената	сенат
обикновен	звичайну
обикновен	незвично
обикновен	звичайні
краката	ногами
краката	ноги
краката	стопи
краката	футів
краката	ніжки
краката	ноги
байерн	bayern
байерн	баварія
обединена	уніфіковані
обединена	універсальний
обединена	united
обединена	юнайтед
предишен	попереднє
предишен	попередні
предишен	попередній
предишен	попередня
марина	марина
марина	маріна
последствие	наслідок
сардиния	сардинія
монаси	монахи
генерали	генералів
андреа	андреа
майстори	магістри
доцент	доцент
терен	місцевість
коне	коней
коне	коні
споменат	згадала
споменат	згадав
споменат	згадував
говор	діалект
говор	мовлення
говор	промову
вътрешен	внутрішнє
вътрешен	внутрішній
вътрешен	внутрішня
вътрешен	внутрішні
вътрешен	внутрішнє
вътрешен	внутрішній
вътрешен	площина
бракът	шлюб
медиите	медіа
медиите	носії
медиите	носій
медиите	мультимедіа
медиите	змі
бела	бела
бела	белла
малави	малаві
съвременно	сучасні
съвременно	сучасно
съвременно	сучасний
съвременно	сучасне
съвременно	сучасна
съвременно	contemporary
съвременно	сучасне
латинска	латинська
латинска	латинської
латинска	латинські
александра	олександра
александра	александра
доказателство	докази
доказателство	доказ
критик	оглядач
критик	критик
домашни	домашніх
домашни	домашня
изделия	статті
изделия	статтями
изделия	статей
петрова	петрова
медицинска	медичних
медицинска	медичний
медицинска	medical
медицинска	медична
медицинска	медичні
набор	комплект
набор	встановити
набор	набір
набор	встановлено
набор	множина
вярва	довіряє
вярва	вірить
порт	пор
порт	порт
наказание	пенальті
наказание	штраф
наказание	покарання
момичета	дівчатка
момичета	дівчата
боговете	боги
френско	френч
френско	французька
френско	французькою
френско	французький
автономна	автономна
автономна	автономний
автономна	автономна
започна	почалося
започна	почалось
започна	почали
започна	розпочато
започна	почався
започна	почато
гонзага	гонзага
военноморски	морська
парите	гроші
танци	танці
танци	танцюй
танци	танець
танци	танцювальна
танци	танок
танци	танці
бюро	бюро
бюро	стіл
легенди	легенд
контакти	контакт
контакти	контактна
контакти	контакти
малта	мальта
дирекция	директорія
значителен	значну
значителен	значний
смяна	shift
смяна	зсув
смяна	зміна
смяна	change
смяна	змінити
ривър	річка
ривър	ріка
студент	студентка
студент	студентська
студент	студент
моли	моллі
комунистически	комуністичний
комунистически	комуністична
подходящи	відповідний
подходящи	відповідні
подходящи	відповідну
подходящи	підходить
кметове	мерів
електронно	електронне
електронно	електронні
електронно	електроніка
електронно	електронна
електронно	електронний
монах	монах
критерии	критерії
критерии	критерій
спаси	зберегти
монголия	монголії
задължения	вимога
чувство	почуття
чувство	відчуття
чувство	передчуття
преводи	передачі
преводи	передач
преводи	перенесення
преводи	переклади
начини	шляхи
начини	способи
комуникация	комунікація
комуникация	спілкування
комуникация	комунікації
авиация	авіації
авиация	авіація
пенсилвания	pennsylvania
твърдо	суцільна
твърдо	твердий
твърдо	суцільний
твърдо	суцільне
твърдо	фірмі
твърдо	фірми
твърдо	фірма
твърдо	hard
твърдо	тяжко
твърдо	важкий
твърдо	складна
твърдо	важка
твърдо	жорсткий
собствено	власне
собствено	власні
собствено	власний
статуя	статуя
успешен	успішно
успешен	успішне
успешен	вдало
успешен	успішний
успешен	вдалась
специфични	конкретних
специфични	певне
специфични	конкретні
стадиона	стадіон
стадиона	стедіум
шотландски	шотландська
кук	готувати
кук	кухаря
кук	кук
кук	повар
кук	кухар
животински	тварини
животински	тварина
животински	animal
паркове	парки
лист	лист
лист	листок
лист	leaf
лист	аркуш
широки	широкий
широки	широка
широки	широкі
широки	широке
гости	гості
дал	dal
дал	даль
среди	середовища
управители	менеджерів
полезни	корисне
полезни	корисні
полезни	корисна
полезни	корисно
полезни	корисний
полезни	корисні
полезни	корисно
полезни	корисна
полезни	корисний
насилие	насилля
насилие	насильство
скулптор	скульптор
сенегал	сенегалу
замъкът	замок
връщане	відновити
връщане	повернути
връщане	повертається
връщане	повертає
връщане	повернутися
връщане	повернення
катедрала	собор
катедрала	соборна
катедрала	кафедра
аполо	аполлон
роза	роуз
роза	роза
роза	розі
роза	троянда
роза	роза
роза	роса
роза	rosa
духовна	духовні
тропически	тропічний
тропически	тропічні
стрелба	стрільби
стрелба	зйомки
стрелба	стрільба
стрелба	постріли
стрелба	постріл
стрелба	пострілу
замяна	обмін
замяна	заміри
замяна	заміна
замяна	замініть
замяна	заміна
замяна	замінити
замяна	поміняти
замяна	підстановки
замяна	заміна
замяна	замінник
защитена	захищений
защитена	захищена
защитена	захищено
франкфурт	франкфурт
техният	своїх
техният	їхньому
техният	свої
техният	їхнє
религията	релігія
религията	релігії
термини	умовами
термини	терміни
термини	умови
годишнината	річниця
годишнината	ювілей
кларк	кларк
кларк	кларк
волфганг	вольфганг
депутати	депутатів
депутати	mps
базиликата	базиліка
съюзници	союзники
съюзници	союзників
отгоре	вище
валтер	вальтер
валтер	волтер
валтер	вальтер
женева	женеві
предназначени	призначений
предназначени	розміщені
предназначени	призначено
габон	габону
предавания	радіопередач
предавания	трансляції
философски	філософська
писателите	письменники
писателите	письменників
сантяго	сантьяго
оригинал	оригінал
оригинал	оригінальна
оригинал	оригінальне
оригинал	початкове
оригинал	оригінальний
терена	місцевість
швейцарски	швейцарський
швейцарски	швейцарська
съгласен	згідний
съгласен	домовилися
съгласен	домовились
съгласен	погодився
съгласен	згодна
съгласен	згоден
съгласен	згодні
съгласен	погоджуюсь
съгласен	погоджуюся
съгласен	погодьтеся
квартала	сусідство
квартала	оточення
илинойс	іллінойс
цигани	цигани
женитба	шлюб
товар	навантаження
товар	завантажити
товар	завантаження
товар	вантаж
товар	вантажу
товар	вантаж
сферата	сфера
сферата	сфери
сферата	куля
смесени	змішана
смесени	змішаний
смесени	змішані
аспекти	аспекти
аспекти	аспектів
немска	німецька
немска	німець
немска	герман
немска	німецькою
немска	німецький
шести	шоста
шести	шостий
шести	шосте
дадени	вказаний
дадени	дано
дадени	надано
дадени	даного
бохемия	bohemia
равенство	краватка
равенство	краватку
равенство	рівність
равенство	доходів
артър	артур
австралийски	австралійська
австралийски	австралійський
племенник	племінник
заведения	прийду
жертвите	жертв
жертвите	жертви
жертвите	жертвами
жертвите	постраждалих
жертвите	постраждалим
магистър	магістр
змия	змія
змия	змії
змия	serpent
обявено	заявила
обявено	оголосив
обявено	оголошені
обявено	оголосили
заселници	settlers
уилсън	вілсон
теодора	теодора
амстердам	амстердам
наблюдения	спостереження
наблюдения	спостережень
наблюдения	спостереження
обикновена	звичайну
обикновена	незвично
обикновена	звичайні
богдан	богдан
морис	морріс
морис	моріс
направено	зробила
направено	made
направено	зроблено
направено	закінчили
направено	виконано
направено	готово
направено	done
явление	явище
явление	феномен
лацио	лаціо
проведени	проводили
проведени	провели
вина	вина
вина	вино
вина	вини
вина	вин
алекс	алексе
алекс	алекс
елеонора	елеонора
душата	душу
душата	душа
душата	soul
душата	душею
предназначение	мета
описани	описано
описани	описані
президенти	президентів
атлас	atlas
атлас	атлас
атлас	атлант
каталог	каталог
каталог	каталог
историческо	історичний
историческо	історичної
историческо	історичні
