den	на
förlag	публікація
förlag	публікування
förlag	видавців
parti	вечірка
parti	партії
parti	вечірки
parti	партія
parti	party
parti	пакетного
parti	лот
äldsta	найстаріших
äldsta	старшому
singel	окремі
singel	single
singel	самотній
behöver	need
behöver	треба
behöver	потрібно
behöver	потреби
behöver	потреба
behöver	вимагає
behöver	потребує
behöver	потреб
behöver	потреби
alfred	альфред
icke	non
icke	нон
vanligen	зазвичай
danska	данська
strax	невдовзі
genre	жанр
colorado	колорадо
procent	відсотки
procent	відсотків
procent	відсотками
procent	відсотки
procent	відсотків
procent	відсоток
procent	відсотки
procent	відсоток
ernst	ернст
territorium	територія
live	жити
live	live
live	наживо
live	живу
live	трансляція
ludwig	людвіг
sul	sul
vägen	дорожні
vägen	дорога
gammal	старі
gammal	старе
gammal	старим
gammal	стара
gammal	старий
tryckta	надруковано
modern	сучасні
modern	сучасно
modern	сучасний
modern	сучасне
centrum	centrum
centrum	центр
centrum	центр
hemsida	сайті
hemsida	сайт
spelat	грали
spelat	грала
spelat	грав
sådana	такі
studier	вивчення
studier	навчання
studier	студій
studier	вивчає
studier	дослідження
filmer	films
filmer	фільми
filmer	фільмів
filmer	знімали
filmer	фільми
filmer	кіно
byn	село
carolina	кароліна
ben	кістки
ben	кісточки
ben	ніжки
ben	ноги
ben	бене
ben	бен
ben	ben
ben	кістка
ben	ніжку
ben	нога
ben	нозі
ben	ногу
snart	soon
snart	скоро
montana	монтана
fylke	шир
roller	американські
roller	ролі
uppdrag	місій
uppdrag	місії
uppdrag	призначення
uppdrag	присвоєння
uppdrag	місія
uppdrag	призначення
uppdrag	доручення
rivière	rivière
francis	френсіс
francis	франциск
vita	білий
vita	біла
vita	біле
vita	білі
vita	вайт
vita	віта
kanal	канал
kanal	канал
kanal	каналом
kanal	channel
kanal	каналу
ålder	віці
ålder	вік
ålder	ера
ålder	доба
emot	проти
fjärde	четверта
fjärde	четвертий
fjärde	четверте
club	club
club	клуб
flertal	декілька
morro	morro
borde	повинен
borde	слід
borde	повинно
borde	should
tidigt	рання
tidigt	рано
tidigt	раннє
tidigt	ранній
konstnär	маляр
konstnär	вазописець
konstnär	художник
konstnär	художниця
konstnär	митець
konstnär	виконавець
konstnär	художник
stil	стиль
troligen	ймовірно
troligen	орієнтовно
troligen	можливий
senaste	недавні
senaste	нещодавні
senaste	останній
senaste	остання
senaste	останнє
senaste	останні
senaste	остання
sådan	такі
ändå	still
ändå	ще
ändå	надалі
ändå	досі
ändå	ще
kastilien	кастилія
brazzaville	браззавіль
die	загине
die	die
die	померти
tidningen	газета
tidningen	журнал
tidningen	magazine
tidningen	часопис
isla	ісла
oued	уед
juan	хуан
gräs	горщик
gräs	трава
gräs	трави
port	пор
port	порт
mine	копальня
mine	моє
mine	мій
mine	міна
beirut	бейрута
ledare	ватажок
ledare	лідер
ledare	редакцій
ledare	лідери
ledare	лідерів
dalarna	долини
material	матеріал
material	матеріали
material	матеріали
don	дон
norska	норвезька
folk	народний
folk	народного
folk	фольклор
folk	народні
folk	фолк
folk	народна
folk	народ
folk	людей
folk	люди
nästa	наступний
nästa	наступна
nästa	next
nästa	наступне
nästa	далі
skogar	лісі
skogar	ліси
skogar	лісах
skogar	лісами
monte	монте
cup	чашка
cup	чаша
cup	кубок
skottland	шотландія
skottland	шотландії
norte	норте
historiska	історичний
historiska	історичної
historiska	історичні
historiska	історична
historiska	історичне
historiska	історичні
norsk	норвезька
norsk	norsk
längd	тривалість
längd	тривалість
längd	довжина
längd	довжини
längd	висота
brown	браун
brown	коричневі
brown	brown
brown	коричневий
kungen	кінг
kungen	король
kungen	цар
skillnad	різниця
skillnad	різниці
petit	петі
bgcolor	bgcolor
togs	taken
togs	взято
togs	забрала
togs	зроблено
omfattande	комплексне
omfattande	масштабний
omfattande	масштабна
karta	карта
karta	мапа
insekter	комах
insekter	комахи
insekter	жуків
insekter	вад
insekter	вади
möjligt	можливе
möjligt	можливо
möjligt	можлива
grekiska	грецька
grekiska	грецький
grekiska	грецьке
grekiska	грек
grekiska	грецькі
snabbt	швидкі
snabbt	швидко
snabbt	швидке
snabbt	швидка
snabbt	швидкий
snabbt	швидко
snabbt	швидкі
snabbt	швидке
snabbt	швидка
snabbt	фаст
snabbt	швидкий
snabbt	швидко
snabbt	швиденько
armén	армії
armén	армія
armén	військо
armén	армійський
program	програми
program	програма
program	програма
program	програми
egentligen	насправді
egentligen	взагалі
und	und
programmet	програма
programmet	програма
venezuela	венесуели
visade	показав
visade	показала
visade	показаний
visade	показана
visade	показані
visade	відображено
visade	показано
visade	обрані
rica	рики
gud	божі
gud	боже
gud	бога
gud	бог
gud	богу
sommaren	літо
svårt	hard
svårt	тяжко
svårt	важкий
svårt	складна
svårt	важка
svårt	жорсткий
svårt	важко
svårt	складно
svårt	складне
mera	більше
larsson	ларссон
star	зоря
star	зірочки
star	зоряні
star	зірка
alaska	аляска
mor	матір
mor	мати
mor	матері
heller	хеллер
green	зелене
green	зелені
green	зелений
klippa	різати
klippa	вирізати
klippa	скелі
klippa	зсув
klippa	скеля
klippa	рок
klippa	кручі
klippa	rock
röda	червоні
röda	червона
röda	ред
röda	червоний
röda	червоне
röda	червоні
avrinningsområden	catchment
king	кінг
king	король
king	цар
one	одна
one	one
one	одне
one	один
williams	вільямс
beach	пляжний
beach	біч
beach	пляж
aktiva	активна
aktiva	активні
aktiva	активне
aktiva	активним
aktiva	активний
max	макс
list	перелік
list	list
list	список
list	розрахунках
hösten	осінь
hösten	падати
hösten	осінь
hösten	fall
hösten	падіння
lärare	викладач
lärare	вчителю
lärare	вчитель
lärare	учитель
lärare	вчителька
lärare	учителі
lärare	вчителів
lärare	вчителі
samhället	суспільство
samhället	товариства
samhället	товариство
oregon	орегон
goals	цілі
goals	голи
https	https
brons	бронза
säger	мовляв
säger	кажу
säger	кажеш
säger	каже
mary	мері
mary	марічка
mary	маріє
skrivit	писав
skrivit	записано
skrivit	написано
skrivit	записані
skrivit	написав
skrivit	написала
skrivit	писав
känt	відома
känt	відоме
känt	відомі
lagen	закон
lagen	право
svart	чорні
svart	чорне
svart	чорна
svart	чорний
bot	бот
vapen	зброя
vapen	руки
vapen	зброя
vapen	зброю
vapen	зброєю
vapen	зброї
vapen	зброя
vapen	зброю
städer	містами
städer	міста
städer	городи
städer	містах
städer	міст
lövfällande	листяних
ford	форд
ford	ford
val	вибір
val	вибране
val	вал
val	валь
val	вибори
val	вибір
val	актуально
val	вибори
val	кит
val	кити
simon	симон
simon	сімон
simon	саймон
cruz	крус
inre	внутрішнє
inre	внутрішній
inre	внутрішня
inre	внутрішні
inre	внутрішнє
inre	внутрішній
inre	площина
harry	гаррі
harry	гарі
sten	камінь
sten	stone
sten	стоун
sten	скеля
sten	рок
sten	кручі
sten	rock
mängd	сума
mängd	суму
mängd	кількість
växte	виросла
nederländerna	нідерланди
nederländerna	нідерландах
nederländerna	нідерландів
nhl	нхл
månader	місяці
månader	місяцями
månader	місяців
moderna	сучасні
moderna	сучасно
moderna	сучасний
moderna	сучасне
tom	порожнім
tom	порожнє
tom	порожня
tom	порожні
tom	порожній
tom	тома
tom	том
hålla	затримати
hålla	тримай
platsen	розміщення
platsen	місцезнаходження
platsen	локація
platsen	місце
platsen	розташування
skriver	записує
skriver	пише
skriver	написання
skriver	запис
skriver	писати
skriver	запису
finalen	фінал
ursprungliga	оригінал
ursprungliga	оригінальна
ursprungliga	оригінальне
ursprungliga	початкове
ursprungliga	оригінальний
vanligt	спільними
vanligt	поширені
vanligt	спільне
vanligt	загальні
vanligt	common
vanligt	звичний
vanligt	звичайні
rudolf	рудольф
vanliga	звичайну
vanliga	незвично
vanliga	звичайні
vanliga	спільними
vanliga	поширені
vanliga	спільне
vanliga	загальні
vanliga	common
vanliga	звичний
vanliga	звичайні
kronor	крона
kronor	sek
kronor	крон
kronor	крони
viktig	важлива
viktig	важливі
viktig	важливий
viktig	важливе
viktig	важливо
florida	флориді
dig	тобою
dig	ви
dig	ти
dig	тебе
match	гра
match	гри
match	гру
match	збіг
match	відповідність
match	матч
match	двобій
match	сірники
sierra	сьєрра
föreningen	асоціації
föreningen	асоціація
parc	parc
kompositör	композитор
kompositör	редактор
henri	анрі
arthur	артур
hotad	зникнення
hotad	погрожують
hotad	погрожував
oscar	оскар
livet	життя
livet	лайф
minnesota	міннесота
sar	сар
regional	районної
regional	обласний
regional	регіональні
regional	регіональний
datum	дату
datum	дата
datum	датою
datum	дати
tekniska	технічні
tekniska	технічна
tekniska	технічний
tekniska	технологічних
tekniska	технологічного
tekniska	технічного
tekniska	технологічний
leon	леон
djup	глибина
djup	глибока
djup	deep
djup	глибоко
djup	глибокий
castle	замок
medeltida	середньовічна
johnson	джонсон
höga	високий
höga	висока
höga	значне
höga	високе
höga	високі
tills	доки
tills	till
tills	поки
tills	доки
tills	до
tills	поки
alberta	альберта
villa	вілла
lätt	легка
lätt	легкі
lätt	легко
lätt	легке
kairo	каїр
titel	назва
titel	заголовок
titel	титул
flygplats	аеропорт
makedonska	македонська
makedonska	македонський
krig	війна
krig	війн
krig	війни
skog	лісі
skog	лісова
skog	ліс
skog	ліси
skog	лісах
skog	лісами
beroende	залежні
beroende	залежних
beroende	залежність
beroende	залежність
beroende	addicted
beroende	залежність
bygga	будівля
bygga	будівництво
bygga	будуємо
bygga	будівельні
bygga	будівлі
bygga	зібрати
bygga	збирання
bygga	побудувати
bygga	будувати
leder	веде
leder	суглоби
domingo	домінго
bayern	баварія
bayern	bayern
bayern	баварія
texten	текстовий
texten	текст
utveckling	розвитку
utveckling	розвиток
utveckling	розробка
utveckling	еволюція
utveckling	evolution
utveckling	розробок
spanska	іспанською
spanska	іспанської
spanska	іспанська
historik	журнал
historik	історія
historik	історії
övre	вгорі
övre	верхня
övre	верхні
övre	верхній
nedan	нижче
nedan	знизу
indien	індію
indien	індія
indien	індії
läst	прочитайте
läst	читати
läst	прочитані
läst	читайте
läst	прочитати
läst	читання
åland	аландські
lee	лі
lägga	додаю
lägga	ставимо
lägga	класти
lägga	поставити
music	музика
music	музики
music	музик
music	музиці
music	музику
dagen	день
dagen	дню
dagen	дня
pris	ціна
pris	премія
prefektur	префектура
centre	центр
song	конкурс
song	пісня
prag	прага
öarna	острови
bengt	бенгт
frågan	запитання
frågan	питання
michigan	michigan
lät	прозвучало
lät	розмовляла
arkitekt	архітектор
tasmanien	тасманія
vem	хто
vem	who
tack	дякую
tack	дякуємо
final	фінал
final	фінал
final	остаточний
final	final
fel	неправильна
fel	неправильно
fel	неправильний
fel	помилки
fel	помилка
fjärilar	метелики
medverkade	пропонував
gård	ферма
sidor	сторінки
sidor	сторінок
sovjetunionen	срср
jorden	землею
jorden	earth
jorden	землі
jorden	земля
yngre	молодша
yngre	молодший
yngre	молодшою
yngre	молодше
yngre	янг
yngre	молода
yngre	молоді
yngre	молодою
yngre	молодий
yngre	молодим
yngre	джуніор
yngre	дитячий
yngre	junior
såg	плямиста
såg	дивились
såg	дивилися
såg	дивився
såg	пила
såg	бачив
såg	побачив
såg	побачила
såg	побачили
producent	виготовлено
producent	виробник
producent	продюсер
drottning	цариці
drottning	королева
drottning	queen
drottning	краля
drottning	цариця
ägde	володів
anser	вважає
utbildning	тренування
utbildning	тренінг
utbildning	тренінги
utbildning	освіта
utbildning	освіти
utbildning	education
igenom	крізь
igenom	наскрізь
igenom	через
igenom	передивився
konst	мистецтво
konst	арт
konst	мистецтво
konst	художня
jones	джонс
hall	холл
hall	зал
hall	зали
hall	ратуша
hall	голл
hall	зала
valde	обрали
valde	вибрав
valde	обрав
valde	вибрала
jacques	жак
italienska	італійською
italienska	італійський
italienska	італієць
italienska	італійська
italienska	італійської
hör	чуємо
hör	чути
hör	почути
hör	чую
hermann	герман
landskap	краєвид
landskap	пейзажів
landskap	пейзажі
landskap	ландшафт
landskap	краєвид
landskap	пейзаж
landskap	ландшафтний
allmänna	загальні
allmänna	генерал
allmänna	загальний
allmänna	загальне
virginia	вірджинія
eric	ерік
återvände	повернувся
återvände	повернуто
återvände	повернулася
mästare	майстер
mästare	магістр
mästare	вчителю
mästare	master
mästare	чемпіон
mästare	чемпіони
emellertid	однак
station	станція
station	станції
station	вокзал
fågel	птахи
fågel	птаха
fågel	пташка
fågel	птах
minuter	хвилин
minuter	хвилини
sports	спорт
sports	спортивні
sports	спорту
kungariket	царство
kungariket	kingdom
kungariket	королівство
bildade	сформована
bildade	оформлено
bildade	сформовано
röst	голос
röst	голосом
röst	голосу
sofia	софійська
sofia	софія
sofia	софія
oblast	область
lokala	локальні
lokala	місцеві
lokala	локальна
lokala	локальний
lokala	місцевий
precis	саме
piano	піаніно
piano	piano
piano	фортепіано
hölls	тримали
hölls	проведено
spring	запускати
spring	запустити
spring	run
spring	виконати
uppslagsbok	енциклопедія
samarbete	співпраця
samarbete	співпраці
samarbete	співробітництво
samarbete	співпрацю
hockey	хокей
free	вільна
free	безкоштовне
free	вільний
free	безкоштовно
free	вільно
försök	спробувати
försök	try
försök	спробуйте
oss	oss
eritrea	еритреї
följd	спадщину
tjänst	служби
tjänst	service
tjänst	служба
tjänst	послуга
tjänst	сервіс
bidrag	субсидії
bidrag	вклад
bidrag	внесок
bidrag	внески
bidrag	внесок
gärna	радо
frank	франк
frank	френк
frank	френку
jesus	ісус
angeles	анджелесі
angeles	анджелес
priset	ціна
visa	перегляд
visa	вигляд
visa	view
visa	вид
visa	переглянути
visa	відображення
visa	дисплей
visa	показати
visa	показ
visa	показувати
visa	показати
visa	шоу
visa	показувати
visa	show
kalmar	кальмар
grupper	групи
grupper	груп
grupper	спільноти
tagit	taken
tagit	взято
tagit	забрала
tagit	зроблено
kontrakt	контракти
kontrakt	договір
kontrakt	контракт
fråga	запитати
fråga	питати
fråga	запитувати
fråga	попросити
fråga	спитати
fråga	ask
fråga	діалог
fråga	запиту
fråga	запит
fråga	запитання
fråga	питання
vår	наше
vår	наша
vår	наші
vår	наш
vår	наші
wilson	вілсон
bäst	кращий
bäst	найкраща
bäst	найкращий
bäst	найкраще
bäst	найкращі
projekt	project
projekt	проект
projekt	проекти
projekt	проектів
tur	пощастило
tur	щасливим
tur	щасливчик
tur	вдача
tur	удача
radera	стерти
radera	витерти
radera	вилучення
radera	видалення
radera	вилучення
radera	видалити
radera	вилучити
bor	бор
bor	бор
militär	військові
militär	військовий
uppgifter	відомості
uppgifter	інформація
uppgifter	завдання
uppgifter	задачі
uppgifter	дані
uppgifter	data
piper	piper
umeå	умео
das	das
blue	blue
blue	блакитні
blue	блакитний
blue	блакитна
blue	синій
blue	сині
prince	принц
prince	принца
prince	князь
nordiska	скандинавських
eriksson	ерікссон
sucre	сукре
frågor	питань
frågor	проблеми
frågor	питання
frågor	запитань
frågor	питань
frågor	вопросы
frågor	запитання
frågor	питання
frågor	діалоги
floden	річка
floden	ріка
menar	означають
menar	середнє
hills	пагорби
björn	ведмідь
björn	ведмедик
björn	бйорн
code	код
nationella	національна
nationella	націонал
nationella	національне
nationella	національний
nationella	національні
bygger	будує
bygger	збирає
alpes	альп
alpes	альпи
domare	суддя
domare	судді
domare	суддю
domare	судді
domare	суддів
domare	арбітр
domare	рефері
journalist	журналіст
journalist	репортер
ridge	хребта
ridge	хребет
antingen	або
bukit	букіт
följer	такі
följer	стежать
följer	слідувати
följer	стежити
följer	читачі
estland	естонія
estland	естонії
saknar	міс
saknar	відсутній
myror	мурахи
försökte	намагалися
försökte	спробували
försökte	спробував
försökte	намагався
försökte	пробував
zagreb	загреб
tour	гастролі
tour	tour
tour	тур
arbeten	завдання
arbeten	задачі
arbeten	джобс
ferdinand	фердинанд
indian	індійська
indian	індійський
skalbaggar	жук
slog	вдарив
slog	удар
slog	хіт
slog	влучити
slog	зачепив
slog	вдарив
png	png
bodde	жили
bodde	жила
bodde	жив
svarta	чорні
svarta	чорне
svarta	чорна
svarta	чорний
svarta	чорних
haute	от
byggnader	будівлі
byggnader	будівель
baserad	засновані
baserad	засновано
baserad	заснований
spår	доріжки
spår	трек
spår	композицію
spår	доріжка
spår	композиція
spår	стежити
spår	стежка
spår	сліди
spår	доріжок
spår	слідкує
spår	композиції
spår	доріжки
spår	сліди
spår	сліди
spår	траса
spår	траси
spår	трасування
kraft	kraft
kraft	примусово
kraft	примусити
kraft	сила
kraft	force
kraft	влада
kraft	живлення
kraft	сила
kraft	power
jack	джек
idaho	айдахо
kategori	категорія
franz	франц
skapad	створено
skapad	створене
skapad	створений
skapad	створені
skapad	створено
skapad	створені
skapad	створене
skapad	створена
unga	янг
unga	молода
unga	молоді
unga	молодою
unga	молодий
unga	молодим
relativt	відносно
relativt	відносна
relativt	відносний
relativt	відносно
våren	весняна
våren	весна
våren	весняний
våren	весняні
våren	весні
bana	смугу
bana	бана
bana	орбіта
francisco	франсіско
francisco	франциско
eva	єва
eva	єва
eva	єву
eva	переддень
eva	ів
eva	єви
beslut	рішенням
beslut	рішення
beslut	рішення
beslut	рішень
gabon	габону
georgien	грузія
georgien	грузії
georgien	грузію
debuterade	дебютував
scott	скотт
ifk	іфк
lunds	лунд
american	американський
american	американець
american	американські
american	американська
american	американської
hustru	дружині
hustru	дружина
moskva	московська
moskva	moscow
moskva	москва
guvernör	губернатора
guvernör	губернатор
dos	dos
dos	дос
dos	доза
dos	доза
jackson	джексон
slutligen	нарешті
slutligen	накінець
olsson	ульссон
vanlig	спільними
vanlig	поширені
vanlig	спільне
vanlig	загальні
vanlig	common
utgiven	опублікований
utgiven	оприлюднено
utgiven	опубліковано
italiensk	італійською
italiensk	італійський
italiensk	італієць
italiensk	італійська
italiensk	італійської
range	асортимент
range	діапазон
range	хребет
hitta	пошук
hitta	знайти
hitta	знайдіть
hitta	find
forskning	дослідження
forskning	research
jonas	йонас
klart	чисто
klart	очистити
klart	чітко
klart	суто
öppna	відкрити
öppna	відкрита
öppna	відкрито
öppna	відкриті
öppna	відкритий
grundade	заснував
grundade	засновано
haiti	гаїті
viktigaste	головний
viktigaste	основне
viktigaste	головна
viktigaste	головні
viktigaste	головне
skola	школа
skola	училище
hertig	герцог
hertig	дюк
tidiga	рання
tidiga	рано
tidiga	раннє
tidiga	ранній
ledning	управління
ledning	менеджмент
ledning	керівництво
ledning	керування
litteratur	література
rysk	російська
rysk	російською
rysk	російську
metal	метали
metal	металевий
metal	метал
viktiga	важлива
viktiga	важливі
viktiga	важливий
viktiga	важливе
viktiga	важливо
upplagan	редакція
upplagan	видання
fungerar	робота
fungerar	робочий
fungerar	працює
läkare	лікар
läkare	лікарів
läkare	лікарі
läkare	лікар
läkare	лікаря
läkare	доктор
läkare	лікарю
vunnit	переміг
vunnit	виграв
vunnit	вон
vunnit	виграли
lago	лаго
warren	воррен
hot	загрози
hot	погроз
hot	погрози
hot	гаряча
hot	hot
hot	гарячий
hot	гаряче
hot	гарячі
hot	загроза
hot	погроза
hot	загрозу
resultatet	результат
försöker	спроб
försöker	намагається
försöker	спроби
försöker	намагаючись
yrke	професія
yrke	окупаційні
yrke	окупація
yrke	окупації
fartyg	судно
fartyg	судна
fartyg	судно
fartyg	корабель
fartyg	кораблів
fartyg	кораблі
fartyg	посудин
västerås	вестерос
japanska	японська
japanska	японський
japanska	японці
japanska	японські
universitetet	університет
begreppet	поняття
begreppet	концепція
svt	свт
cape	мис
arbetar	працює
arbetar	робота
arbetar	робочий
motsvarande	еквівалент
motsvarande	відповідний
riksdagen	підпал
riksdagen	парламент
klass	клас
fru	пані
fru	дружині
fru	дружина
filippinerna	філіппіни
etikett	надпис
etikett	мітку
etikett	напис
etikett	мітка
royal	королівська
royal	royal
royal	королівський
royal	королівське
royal	рояль
rapids	пороги
euphorbia	euphorbia
saknas	відсутній
cypern	кіпр
cypern	кіпрі
cypern	кіпру
herrar	панове
herrar	lords
herrar	магістри
françois	francois
françois	франсуа
antonio	антоніо
politisk	політичний
politisk	політичне
politisk	політична
politisk	політичні
speciellt	особливо
speciellt	особливий
speciellt	спеціальний
speciellt	особливі
speciellt	особливе
speciellt	спеціальні
speciellt	особлива
speciellt	спеціально
höll	тримали
höll	проведено
höll	зберегла
ghana	гани
bad	молилися
bad	молився
bad	bad
bad	погана
bad	погано
bad	погане
bad	ванна
bad	ванни
media	медіа
media	носії
media	носій
media	мультимедіа
media	змі
damaskus	дамаску
paulo	паулу
paulo	пауло
perioden	строк
perioden	період
manus	сценарій
manus	скрипти
manus	грамоти
manus	рукопис
manus	скрипт
manus	сценарії
manus	сценарій
skapade	створено
skapade	створені
skapade	створене
skapade	створена
pass	паспорти
pass	паспорт
gått	зник
gått	зникли
gått	зникла
gått	пройшов
gått	пройдено
gått	передано
gått	перейшов
gått	минули
press	преса
press	натиснути
press	прес
press	press
tränare	тренажер
tränare	тренер
tränare	тренера
kultur	культура
blå	blue
blå	блакитні
blå	блакитний
blå	блакитна
blå	синій
blå	сині
intresse	відсотки
intresse	зацікавлення
intresse	відсоткова
intresse	інтерес
intresse	вигода
tävling	перегони
tävling	забіг
tävling	раса
tävling	змагання
tävling	конкурс
tävling	євробачення
karelen	карелія
walter	волтер
walter	вальтер
lägre	нижній
lägre	опустити
lägre	нижня
lägre	нижча
författaren	автор
författaren	автора
författaren	автором
inklusive	включаючи
inklusive	включно
inklusive	зокрема
omgivningen	місцевість
bestående	постійний
bestående	витримавши
bestående	складаються
bestående	тривала
pyrénées	піренеї
abitibi	абітібі
kvinna	жінка
kvinna	жіноча
kvinna	жіночий
kvinna	самка
kvinna	жінка
andreas	андреас
andreas	ендрю
nunavut	нунавут
ersattes	замінено
ersattes	замінили
ersattes	замінила
victor	віктор
victor	переможцю
baie	бе
uppgift	задачу
uppgift	завдання
uppgift	задачі
air	air
air	повітряна
air	повітря
persiska	перська
cañada	каньяда
översatt	перекладено
baker	бейкер
baker	пекар
georgia	грузія
georgia	грузії
georgia	грузію
bytte	переплутали
bytte	торгували
döda	припинення
döda	вбити
döda	kill
döda	помер
döda	померла
döda	мертвий
döda	dead
döda	вбивство
döda	припинення
döda	вбивають
samuel	самуель
samuel	семюел
teater	театрі
teater	театр
teater	театр
rosa	рожева
rosa	рожевий
rosa	роза
rosa	роса
rosa	rosa
loire	луар
kvinnliga	жіноча
kvinnliga	жіночий
kvinnliga	самка
kvinnliga	жінка
sid	сід
hamilton	гамільтон
vice	депутат
vice	заступник
vice	віце
vice	заступник
aik	aik
anne	анн
anne	анна
ekonomisk	економічне
ekonomisk	економічні
ekonomisk	економічна
ekonomisk	економічний
ekonomisk	корупцію
betydande	значну
betydande	значний
veckor	тижні
veckor	тижнів
resa	подорож
resa	подорожувати
resa	подорожі
resa	мандрівка
resa	подорож
resa	подорожі
resa	їзда
resa	подорожує
resa	подорож
resa	подорож
resa	traveling
resa	подорожувати
moore	мур
helst	бажано
helst	поєднується
helst	ідеалі
öppen	відкрити
öppen	відкрита
öppen	відкрито
öppen	відкриті
öppen	відкритий
deltagare	учасників
deltagare	учасники
deltagare	учасників
deltagare	учасники
deltagare	учасникам
deltagare	учасник
gruva	копальня
gruva	моє
gruva	мій
gruva	міна
gruva	мін
gruva	копальні
gruva	міни
lämna	залиште
lämna	leave
lämna	залишити
bangui	бангі
illinois	іллінойс
pengar	гроші
julius	юліус
julius	юлій
nyland	уусімаа
priser	ціни
priser	призи
din	ад
din	твій
din	твоя
din	твої
din	твоє
din	ваша
din	ваші
din	твій
din	твоя
din	твої
din	твоє
din	ваші
slag	удари
persson	перссон
ägare	власник
ägare	власники
ägare	власники
ägare	належність
ägare	власник
ägare	власність
azerbajdzjan	азербайджану
azerbajdzjan	азербайджанський
azerbajdzjan	азербайджан
taylor	тейлор
museet	museum
museet	музей
vänster	ліворуч
vänster	ліва
vänster	лівий
vänster	зліва
spelas	грали
spelas	грала
spelas	грав
regissör	режисер
regissör	директор
storlek	розмір
sweden	швеція
sweden	швеції
grad	град
grad	звання
grad	вартості
grad	градус
grad	ступінь
oslo	осло
lån	борг
lån	кредитні
lån	кредит
lån	кредиту
lån	кредити
extra	додатковий
extra	зайві
extra	додаткова
extra	додаткові
valley	долина
levde	жили
levde	жила
levde	жив
rid	позбавити
rid	ride
rid	проїзд
rid	поїздка
kategorin	категорія
delta	долучитись
delta	участь
delta	дельта
delta	delta
göran	йоран
göran	горан
kör	виконати
kör	запускати
kör	запустити
kör	run
kör	виконати
kör	їхали
kör	водіння
kör	драйв
kör	пристрій
kör	привід
kör	drive
kör	виконання
kör	виконується
kör	працює
kör	біг
funnits	існував
funnits	існували
funnits	існувало
albanien	албанії
albanien	албанія
kritik	критика
kritik	критики
kritik	critique
maja	мая
högt	високий
högt	висока
högt	значне
högt	високе
högt	високі
högt	гучний
högt	голосно
högt	гучно
högt	яскрава
åke	оке
image	зображення
stark	сильним
stark	сильні
stark	сильною
stark	сильний
stark	сильна
stark	старк
stark	старка
morne	морн
katolska	католицька
minas	мінас
militära	військові
militära	військовий
bangladesh	бангладеш
bulbophyllum	bulbophyllum
regering	правління
regering	уряд
kristna	християни
kristna	християнин
kristna	крістіан
kristna	християнський
kristna	християнська
kristna	християни
språket	мова
språket	мови
språket	мову
douglas	douglas
douglas	дуглас
spelaren	гравця
spelaren	програвач
spelaren	гравець
vitryssland	білорусі
vitryssland	білорусь
vitryssland	білоруський
vitryssland	білоруська
okänt	невідомий
okänt	невідомо
okänt	невідома
okänt	невідомі
okänt	невідоме
yaoundé	яунде
utvecklades	розробили
utvecklades	розроблений
utvecklades	розроблено
utvecklades	походять
lewis	льюїс
lewis	льюіс
romersk	роман
syster	сестра
syster	медсестра
münchen	münchen
münchen	мюнхен
ludvig	людвіг
ludvig	людовик
ludvig	луї
ludvig	луїс
skiljer	відділяє
skiljer	відрізняє
enkelt	просту
enkelt	простий
enkelt	проста
enkelt	прості
enkelt	просте
enkelt	легка
enkelt	легкі
enkelt	легко
enkelt	легке
vän	другові
vän	другом
vän	друг
vän	подруга
vän	друга
young	янг
young	молода
young	молоді
young	молодою
young	молодий
young	молодим
not	зауваження
not	примітки
not	зауважте
not	примітка
not	нота
house	хати
house	будинок
vit	білий
vit	біла
vit	біле
vit	білі
vit	вайт
puerto	пуерто
syfte	мета
typer	типи
slottet	замок
rowspan	rowspan
arbeta	роботи
arbeta	робота
arbeta	працюю
arbeta	працюють
arbeta	роботу
arbeta	робочий
arbeta	робота
arbeta	робочий
andré	андре
andré	андре
slätt	plain
slätt	простий
slätt	скромні
slätt	рівнина
slätt	звичайний
slätt	плавне
slätt	згладжування
slätt	плавні
slätt	плавно
slätt	гладкий
fallet	регістр
fallet	справа
fallet	випадок
fallet	випадку
stycken	абзаци
framgång	успіх
exemplar	зразок
exemplar	днк
exemplar	копії
exemplar	копій
exemplar	копіює
college	коледж
college	коледжі
college	внз
ash	попіл
ash	ash
ash	аш
ash	еш
wisconsin	вісконсин
jacob	якоб
jacob	джейкоб
jacob	яків
davis	девіс
officiellt	офіційні
officiellt	офіційна
officiellt	офіційний
officiellt	офіційне
officiellt	офіційно
afrika	африка
systemet	система
systemet	системи
systemet	системний
systemet	системне
systemet	системна
prins	принц
prins	принца
prins	князь
bank	банківської
bank	банк
drog	препарати
drog	наркотик
professionell	фахівець
professionell	професійний
professionell	професіонал
professionell	professional
professionell	професійні
rollen	ролі
rollen	роль
anton	антон
ung	янг
ung	молода
ung	молоді
ung	молодою
ung	молодий
ung	молодим
nicaragua	нікарагуа
ton	тонни
ton	тонн
ton	тонну
ton	тонни
ton	тонус
ton	тон
ton	тоне
ton	тонна
doktor	лікар
doktor	лікаря
doktor	доктор
doktor	лікарю
marken	землею
marken	землю
mats	потихеньку
inflytande	перебіг
inflytande	впливати
inflytande	вплив
inflytande	важіль
mile	миля
carex	осока
gabriel	габріель
fria	вільна
fria	безкоштовне
fria	вільний
fria	безкоштовно
fria	вільно
fri	вільна
fri	безкоштовне
fri	вільний
fri	безкоштовно
fri	вільно
