το	os
παπανδρέου	papandreou
άλλαξε	mudado
άλλαξε	alterado
άλλαξε	mudou
άλλαξε	alterada
άλλαξε	mudei
ποταμός	rio
υπόλοιπο	saldo
υπόλοιπο	balança
υπόλοιπο	balanço
υπόλοιπο	equilíbrio
υπόλοιπο	restante
χρυσή	dourada
χρυσή	dourados
χρυσή	golden
χρυσή	ouro
χρυσή	dourado
μαθήματα	ensinamentos
μαθήματα	lições
μαθήματα	aulas
μαθήματα	cursos
μαθήματα	classes
μαθήματα	turmas
μαθήματα	aulas
ιταλική	italiana
ιταλική	italianos
ιταλική	italiano
παραδείγματα	exemplos
ηγέτης	lider
ηγέτης	leader
ηγέτης	líder
ιταλός	italiana
ιταλός	italianos
ιταλός	italiano
πολίτες	cidadãos
ιερό	santo
ιερό	sagrado
ιερό	sagrados
ιερό	sagrada
πόδια	pés
πόδια	pernas
πολιορκία	cerco
τίτλους	títulos
αρχικό	inicial
αρχικό	iniciais
αρχικό	originais
αρχικό	original
επίπεδα	níveis
τηλεόραση	televisão
χρήστος	christos
λευκό	brancos
λευκό	branco
λευκό	white
λευκό	brancas
λευκό	branca
μικρός	small
μικρός	pequenos
μικρός	pequeno
μικρός	pequena
μικρός	pequenas
περιόδους	períodos
μισό	metade
μισό	meia
μισό	meio
μισό	half
λέξεις	palavras
δούκας	duque
δούκας	duke
μουσικά	musicalmente
γωνία	canto
γωνία	cantinho
γωνία	cantos
γωνία	recanto
γωνία	esquina
γωνία	angle
γωνία	ângulo
δεκαετίες	décadas
κανάλι	canal
κανάλι	canal
κανάλι	channel
νίκησε	derrotou
νίκησε	derrotado
νίκησε	vencido
νίκησε	derrotada
νίκησε	derrotados
γράψει	escrito
γράψει	escritas
γράψει	escritos
γράψει	escrita
γεωγραφία	geografia
έστειλε	enviada
έστειλε	enviadas
έστειλε	enviados
έστειλε	enviou
έστειλε	enviado
ολοκληρώθηκε	completou
ολοκληρώθηκε	concluída
ολοκληρώθηκε	concluído
ολοκληρώθηκε	concluídas
ολοκληρώθηκε	concluídos
ολοκληρώθηκε	completa
ολοκληρώθηκε	completos
ολοκληρώθηκε	complete
ολοκληρώθηκε	completo
γεωργία	agricultura
αγάπη	amor
αγάπη	love
αγάπη	amo
βουλγαρία	bulgaria
βουλγαρία	bulgária
φτάσει	chegar
φτάσει	alcance
φτάσει	alcança
φτάσει	reach
φτάσει	alcançar
άμεση	directa
άμεση	direta
άμεση	diretos
άμεση	direct
άμεση	direto
άμεση	imediatas
άμεση	imediata
άμεση	imediato
άμεση	imediatos
θεόδωρος	theodoros
διοικητικά	administrativa
διοικητικά	administrativos
διοικητικά	administrativas
διοικητικά	administrativo
ελένη	eleni
ελένη	helena
ελένη	helen
παναγιώτης	panagiotis
δράσης	acção
δράσης	action
δράσης	ação
τοποθεσία	localização
σύνδεσμος	link
σύνδεσμος	ligação
ανανέωση	atualizar
ανανέωση	renovação
πλήρες	cheia
πλήρες	plena
πλήρες	pleno
πλήρες	full
πλήρες	cheio
πλήρες	completa
πλήρες	completos
πλήρες	complete
πλήρες	completo
θάνατος	death
θάνατος	morte
τοπικό	locais
τοπικό	local
γενικό	generalidades
γενικό	gerais
γενικό	geral
γενικό	general
τζάκσον	jackson
πατρίδα	pátria
πατρίδα	home
πατρίδα	casa
πατρίδα	lar
πατρίδα	pátria
φωτογραφία	foto
φωτογραφία	fotografia
φωτογραφία	fotografia
φωτογραφία	fotografa
φωτογραφία	fotografia
φωτογραφία	fotografar
φωτογραφία	foto
φωτογραφία	fotografia
φωτογραφία	imagem
κατεύθυνση	direção
κατεύθυνση	direcção
κατεύθυνση	cabeçalho
κατεύθυνση	rumo
κατεύθυνση	direção
κατεύθυνση	rubrica
ηρακλής	hercules
ηρακλής	hércules
κόσμος	world
κόσμος	mundo
κόσμος	pessoas
κόσμος	povo
κόσμος	gente
καλύπτει	tampas
καλύπτει	covers
καλύπτει	abrange
καλύπτει	coberturas
καλύπτει	capas
καλύπτει	cobrindo
καλύπτει	abrangendo
αναπτύχθηκε	desenvolvido
αναπτύχθηκε	desenvolvidas
αναπτύχθηκε	desenvolvidos
αναπτύχθηκε	desenvolvida
αναπτύχθηκε	desenvolveu
δυναστεία	dinastia
μεταφέρθηκε	movida
μεταφέρθηκε	movido
μεταφέρθηκε	comovida
μεταφέρθηκε	comovido
μεταφέρθηκε	transferida
μεταφέρθηκε	transferido
μεταφέρθηκε	transferidos
μεταφέρθηκε	transferidas
περιγράφει	descreve
νικητής	vencedor
νικητής	ganhador
νικητής	vencedora
μουσικό	músico
προσφέρει	oferece
προσφέρει	ofertas
όργανο	instrumento
όργανο	órgão
όργανο	órgãos
γένος	género
γένος	gênero
γένος	sexo
γένος	género
γένος	gênero
μόνον	só
μόνον	apenas
μόνον	somente
μόνον	unicamente
παράγει	gera
παράγει	produz
ανδρέα	andreas
προκαλεί	causa
προκαλεί	causas
μείωση	redução
μείωση	diminuição
μείωση	diminuição
μείωση	diminuir
κατασκευάστηκε	construída
κατασκευάστηκε	construídos
κατασκευάστηκε	construídas
κατασκευάστηκε	construído
κατασκευάστηκε	construída
κατασκευάστηκε	construídos
κατασκευάστηκε	construído
ιατρική	remédio
ιατρική	medicina
ιατρική	médica
ιατρική	medico
ιατρική	medicina
ιατρική	médicos
κύπελλα	cups
κύπελλα	copos
κύπελλα	xícaras
κύπελλα	chávenas
προσέγγιση	aproximação
προσέγγιση	abordagem
προσέγγιση	aproximação
πλανήτη	planet
πλανήτη	planeta
δημοσιογράφος	jornalista
δημοσιογράφος	repórter
δημοσιογράφος	reporter
εξέγερση	revolta
εξέγερση	insurreição
εξέγερση	revolta
εξέγερση	tumulto
εξέγερση	riot
εξέγερση	motim
εξέγερση	revolta
εξέγερση	rebeldia
εξέγερση	rebelião
λήξη	end
λήξη	final
λήξη	terminar
λήξη	fim
λήξη	expiram
λήξη	expirar
λήξη	expira
λήξη	validade
λήξη	expiração
λήξη	terminação
λήξη	cessação
λήξη	rescisão
λήξη	expiração
λήξη	caducidade
ινδία	índia
ινδία	india
ακτές	litoral
ακτές	costa
εμπορική	comerciais
εμπορική	comercial
επεισόδια	episódios
αντίσταση	resistências
αντίσταση	resistência
διακρίσεις	discriminações
διακρίσεις	discriminação
διακρίσεις	discriminatórias
διακρίσεις	discriminatório
διακρίσεις	discriminatória
διακρίσεις	discriminatórios
φωτογραφίες	fotografias
φωτογραφίες	fotografias
φωτογραφίες	fotos
φωτογραφίες	fotografias
φωτογραφίες	fotos
φωτογραφίες	imagens
καρλ	karl
καρλ	carlos
καρλ	carl
διάδοχος	herdeiro
διάδοχος	herdeira
διάδοχος	sucessor
διάδοχος	sucessora
γιάννη	yannis
έντονη	intensa
έντονη	intensas
έντονη	intensos
έντονη	intenso
παλαιά	antiga
παλαιά	velho
παλαιά	antigo
παλαιά	velha
παλαιά	velhos
παίκτες	jogadores
κύκλο	círculo
κύκλο	circle
κύκλο	circulo
κύκλο	ciclo
αρνήθηκε	recusado
αρνήθηκε	negado
αρνήθηκε	negou
αρνήθηκε	negada
αρνήθηκε	recusada
αρνήθηκε	recusou
αρνήθηκε	recusada
αρνήθηκε	recusado
αρνήθηκε	recusou
αρνήθηκε	recusada
αρνήθηκε	recusado
υλικά	materiais
υλικά	material
υλικά	materiais
γνώση	conhecimento
γνώση	conhecimentos
βρήκε	encontrada
βρήκε	encontrados
βρήκε	achado
βρήκε	encontraram
βρήκε	encontrado
βασική	básicas
βασική	básica
βασική	basic
βασική	básico
βασική	básicos
πρόσφατα	recentemente
πρόσφατα	recentes
πρόσφατα	recente
λογοτεχνία	literatura
ρωσική	russa
ρωσική	russas
ρωσική	russo
ρωσική	russos
χημεία	química
συμμαχία	aliança
συμμαχία	alliance
ιδέες	ideias
ιδέες	idéias
πίνακες	tabelas
πίνακες	mesas
πίνακες	quadros
πίνακες	pinturas
πίνακες	quadros
λογαριασμό	conta
παραγωγός	produtora
παραγωγός	produtor
παραγωγός	fabricante
γενικές	generalidades
γενικές	gerais
γενικές	geral
γενικές	general
ολλανδία	holanda
προφίλ	profile
προφίλ	perfil
προφίλ	perfis
κλίμα	clima
σπίτια	casas
σπίτια	casas
ικανότητα	habilidade
ικανότητα	perícia
ικανότητα	habilidades
ικανότητα	capacidade
ικανότητα	habilidade
ικανότητα	capacidade
κκε	cci
αποκτήσει	adquirida
αποκτήσει	adquiridos
αποκτήσει	adquiridas
αποκτήσει	adquirido
αποκτήσει	adquira
αποκτήσει	adquirir
αποκτήσει	adquire
λαμβάνει	recebe
σπάνια	raramente
σπάνια	raros
σπάνια	rara
σπάνια	raras
σπάνια	raro
διαγωνισμό	concurso
διαγωνισμό	competição
μαθηματικά	matemática
μαθηματικά	matemática
μαθηματικά	matemática
γέφυρα	bridge
γέφυρα	ponte
προσοχή	atençao
προσοχή	atenção
είσοδο	entrada
πυκνότητα	densidade
πιθανότατα	provavelmente
υπουργοί	ministros
μαύρο	preta
μαύρο	black
μαύρο	preto
μαύρο	negro
μαύρο	pretas
φύλλα	cartões
φύλλα	cartas
φύλλα	cards
φύλλα	folhas
φύλλα	lençois
φύλλα	folhas
φύλλα	lençóis
κίνδυνο	risco
κίνδυνο	riscos
κίνδυνο	perigos
κίνδυνο	perigo
ζει	lives
ζει	mora
ζει	vidas
ζει	vive
πραγματικά	verdadeiramente
πραγματικά	realmente
μικρότερη	menor
σφαίρα	esfera
σφαίρα	bullet
σφαίρα	bala
βάθος	profundidade
βήμα	step
βήμα	passo
βήμα	etapa
βήμα	degrau
έλλειψη	deficiência
έλλειψη	carência
έλλειψη	carência
έλλειψη	falta
έλλειψη	penúria
έλλειψη	escassez
εγκαταστάσεις	instalações
εγκαταστάσεις	instalações
εγκαταστάσεις	facilidades
εγκαταστάσεις	instalações
υψηλή	alto
υψηλή	high
υψηλή	altos
υψηλή	altas
υψηλή	alta
κοινότητες	comunidades
βρέθηκαν	encontrada
βρέθηκαν	encontrados
βρέθηκαν	achado
βρέθηκαν	encontraram
βρέθηκαν	encontrado
κατάλογο	pasta
κατάλογο	directório
κατάλογο	diretório
κατάλογο	catálogo
κατάλογο	catálogo
κυριαρχία	soberania
κυριαρχία	dominação
κυριαρχία	dominação
βασικά	basicamente
διαχειριστές	administradores
διαχειριστές	administradores
διαχειριστές	gerentes
διαχειριστές	gestores
ευρώ	euros
ευρώ	euros
ευρώ	eur
ευρώ	euros
ευρώ	euro
αντίστοιχο	correspondente
αντίστοιχο	correspondendo
αντίστοιχο	correspondentes
κυβερνήτης	governadora
κυβερνήτης	governador
προγράμματα	programas
προγράμματα	programas
προσωπικά	personal
προσωπικά	pessoal
προσωπικά	pessoais
προσωπικά	pessoalmente
εισβολή	invasões
εισβολή	invasão
εισβολή	intrusão
εισβολή	intromissão
γραφή	escrevendo
γραφή	escrita
γραφή	escrever
στρατιωτικός	militares
στρατιωτικός	militar
οργανισμός	organização
οργανισμός	organização
οργανισμός	agencia
οργανισμός	agência
τούρκους	turcos
τούρκους	turcas
ρόλος	papel
απόλλων	apolo
απόλλων	apollo
ιστότοπος	website
ιστότοπος	site
μεγαλύτερα	maiores
μεγαλύτερα	maior
νοσοκομείο	hospital
νοσοκομείο	hospitalares
νοσοκομείο	hospitalar
κριτικές	críticas
κριτικές	resenhas
κριτικές	opiniões
κριτικές	avaliações
συμμετέχουν	participe
συμμετέχουν	participa
συμμετέχουν	participem
συμμετέχουν	participar
πασοκ	pasok
πολιτικοί	políticos
πολιτικοί	politicos
δει	visto
δει	viu
εκδόθηκε	emitida
εκδόθηκε	emitidos
εκδόθηκε	emitiu
εκδόθηκε	emitido
εκδόθηκε	emitidas
όριο	limite
όριο	limitar
βουλγαρίας	bulgaria
βουλγαρίας	bulgária
προφανώς	aparentemente
προφανώς	obviamente
εμπόριο	comércio
εμπόριο	comercio
ανάγκες	precisa
ανάγκες	necessidades
ανάγκες	necessita
τίτλοι	títulos
τίτλοι	títulos
χάρτη	mapa
χάρτη	charter
ελληνίδα	grega
ελληνίδα	grécia
ελληνίδα	gregos
ελληνίδα	grego
προηγούμενη	anterior
προηγούμενη	anteriores
ποιήματα	poemas
έντονα	fortemente
έντονα	intensamente
στόχος	objectivo
στόχος	objetivo
στόχος	alvo
στόχος	target
δημιουργεί	cria
αυστρία	áustria
αυστρία	austria
κέντρα	centros
άνοιξη	spring
άνοιξη	primavera
άνοιξη	mola
ηλικίας	idade
ηλικίας	envelheceu
ηλικίας	envelhecido
ηλικίας	envelhecida
φέρεται	guloseimas
φέρεται	trata
συγκροτήματα	bandas
συγκροτήματα	assembleias
σκοπός	finalidade
σκοπός	objetivo
σκοπός	objectivo
σκοπός	propósito
φαν	ventilador
φαν	torcedor
φαν	fã
φαν	ventoinha
λόγια	palavras
παραλία	praia
παραλία	praias
υποστηρίζει	suporta
υποστηρίζει	apoia
υποστηρίζει	suportes
υποστηρίζει	apoios
παραιτήθηκε	renunciou
δυτικό	ocidental
δυτικό	ocidentais
δυτικό	western
δυτικό	oeste
συνεχώς	continuamente
συνεχώς	constantemente
συνεχώς	continuamente
μικρότερο	menor
μικρότερο	menor
σώματα	corpos
σώματα	órgãos
εξαίρεση	exceções
εξαίρεση	excepção
εξαίρεση	exceção
εξαίρεση	exclusões
εξαίρεση	exclusão
εξαίρεση	excepções
εξαίρεση	exceções
εξαίρεση	isenções
εξαίρεση	isenção
αιτία	razão
αιτία	motivo
αιτία	causa
αιτία	cause
ξεκινά	começa
ξεκινά	inicia
ξεκινά	começa
αθλητική	atlética
αθλητική	atlético
πολιτισμός	cultura
πολιτισμός	civilização
τράπεζα	banco
τράπεζα	bank
διατηρεί	mantém
καπ	boné
καπ	cap
καπ	pac
καπ	pcp
διαφορετική	diferente
διαφορετική	diferentes
εκκλησίες	igrejas
υποψήφιος	candidata
υποψήφιος	candidato
υποψήφιος	candidatos
πύργος	torre
πύργος	tower
πύργος	torre
σχολεία	escolas
ντέιβιντ	davi
ντέιβιντ	david
προπονητή	coach
προπονητή	treinador
συζητήσεις	discussões
συζητήσεις	debates
αρχαίο	antiga
αρχαίο	antigo
αρχαίο	antigos
αρχαίο	antiguidade
αρχαίο	ancião
προώθηση	promoção
προώθηση	promover
προώθηση	promove
προώθηση	promova
επίσκοπος	bispo
πλούσια	ricas
πλούσια	rico
πλούσια	ricos
πλούσια	rich
πλούσια	rica
παράσταση	performance
παράσταση	atuação
παράσταση	desempenho
παράσταση	mostra
παράσταση	espetáculo
παράσταση	mostrar
παράσταση	show
περάσει	passe
περάσει	passar
περάσει	passa
περάσει	pass
πολωνία	polônia
πολωνία	polónia
απόλλωνα	apolo
απόλλωνα	apollo
σοφία	sofia
σοφία	sófia
σοφία	sofia
σοφία	sophia
σοφία	sabedoria
παρουσίαση	apresentação
δυνατόν	possivel
δυνατόν	possíveis
δυνατόν	possível
κατάληψη	ocupam
κατάληψη	ocupar
αναγνώριση	identificação
αναγνώριση	reconhecimento
τάγμα	batalhão
σήμα	sinal
σήμα	sinalizar
σήμα	atalho
σήμα	insígnia
σήμα	distintivo
ευχαριστώ	obg
ευχαριστώ	obrigado
ευχαριστώ	obrigada
ευχαριστώ	valeu
ευρήματα	conclusões
ευρήματα	constatações
ευρήματα	achados
αεροσκάφος	avião
αεροσκάφος	aeronave
αεροσκάφος	aviões
αεροσκάφος	aeronaves
χρόνος	hora
χρόνος	horário
χρόνος	tempo
χρόνος	time
πράξεις	operações
πράξεις	atos
πράξεις	actos
πράξεις	acções
πράξεις	ações
φίλιππος	felipe
φίλιππος	filipe
δυνατό	forte
δυνατό	strong
δυνατό	fortes
βασιλείς	kings
βασιλείς	reis
βασιλείς	realeza
τουρκική	turcos
τουρκική	turco
τουρκική	turca
τουρκική	turcas
δήμοι	municípios
τέταρτη	quarta
αιγαίου	egeu
ύφος	style
ύφος	estilo
χώρους	espaços
τούρκοι	turcos
τούρκοι	turcas
ορθόδοξη	ortodoxo
ορθόδοξη	ortodoxos
ορθόδοξη	ortodoxa
παραστάσεις	atuações
παραστάσεις	performances
παραστάσεις	desempenhos
παραστάσεις	actuações
παραστάσεις	mostra
παραστάσεις	espetáculos
παραστάσεις	espectáculos
παραστάσεις	shows
περιοδικά	revistas
περιοδικά	periódicos
παράγοντες	agentes
παράγοντες	factores
παράγοντες	fatores
τεχνικές	técnicas
αστέρας	estrela
αστέρας	star
αστέρας	estrelas
φυτά	plantas
φυτά	usinas
αγίων	santos
αγίων	saints
προτάσεις	sugestões
προτάσεις	propostas
προτάσεις	recomendações
σύμβουλος	conselheiro
σύμβουλος	assessor
σύμβουλος	consultor
σύμβουλος	conselheira
σύμβουλος	consultora
σύμβουλος	consultor
οικισμό	aglomeração
τεχνολογία	tecnologia
τεχνολογία	tecnologias
όπλα	braços
όπλα	armamento
όπλα	arms
όπλα	armamento
όπλα	armas
όπλα	pistolas
όπλα	guns
όπλα	armas
έκρηξη	erupção
έκρηξη	explosão
έκρηξη	explosão
συνέλευση	montagem
συνέλευση	assembleia
συνέλευση	assembléia
συνέλευση	convenção
συνέλευση	convenções
επιτυχίες	sucessos
επιτυχίες	êxitos
επιτυχίες	acertos
βασιλικό	basil
βασιλικό	basílio
βασιλικό	manjericão
βασιλικό	real
βασιλικό	royal
πάρκο	parque
πάρκο	park
ποίηση	poesias
ποίηση	poesia
εθνών	nações
ανατολικό	oriente
ανατολικό	leste
ανατολικό	east
ανατολικό	orientais
ανατολικό	oriental
ανατολικό	leste
ανατολικό	eastern
διαστάσεις	dimensões
διαστάσεις	dimensão
ερείπια	ruínas
ασφάλεια	seguranças
ασφάλεια	segurança
ασφάλεια	segurança
ασφάλεια	seguros
ασφάλεια	seguradora
ασφάλεια	seguro
γραφείο	estância
γραφείο	gabinete
γραφείο	escritório
γραφείο	secretária
γραφείο	escrivaninha
καθημερινή	quotidiana
καθημερινή	diariamente
καθημερινή	diários
καθημερινή	diário
καθημερινή	diária
εσωτερική	internas
εσωτερική	internos
εσωτερική	interno
εσωτερική	interna
απλή	simple
απλή	simples
αρχεία	arquivos
αρχεία	ficheiros
αρχεία	registos
αρχεία	records
αρχεία	registros
αρχεία	discos
αρχεία	arquivo
αρχεία	arquivos
διάκριση	discriminações
διάκριση	discriminação
διάκριση	distinção
εβδομάδες	semanas
επιστολή	letra
επιστολή	carta
συνεισφορά	contributo
συνεισφορά	contribuição
ιταλικά	italiana
ιταλικά	italianos
ιταλικά	italiano
πιθανότητα	probabilidade
πιθανότητα	probabilidades
πιθανότητα	possibilidade
μόσχα	moscou
μόσχα	moscovo
εξέδωσε	emitida
εξέδωσε	emitidos
εξέδωσε	emitiu
εξέδωσε	emitido
εξέδωσε	emitidas
ηρακλή	hercules
ηρακλή	hércules
καλιφόρνια	califórnia
καλιφόρνια	california
πέρασμα	passagem
πέρασμα	passe
πέρασμα	passar
πέρασμα	passa
πέρασμα	pass
έμβλημα	insígnia
έμβλημα	insígnias
έμβλημα	emblema
έμβλημα	insígnia
έμβλημα	brasão
γύρος	redonda
γύρος	redondo
γύρος	ronda
γύρος	round
γύρος	rodada
παύλος	paulo
παύλος	paul
παύλος	pavlos
γερμανικό	alemã
γερμανικό	alemães
γερμανικό	alemão
βρετανική	britânico
βρετανική	britânicos
βρετανική	british
συγκρούσεις	conflitos
συγκρούσεις	conflito
συγκρούσεις	conflitos
προ	pre
προ	pré
χειμώνα	inverno
πράσινο	verde
πράσινο	green
πράσινο	verdes
δία	zeus
δία	júpiter
εταιρείες	corporações
εταιρείες	firmas
εταιρείες	companhias
εταιρείες	empresas
εφημερίδες	jornal
εφημερίδες	jornais
εφημερίδες	jornal
εφημερίδες	jornais
εφημερίδες	papéis
αρχαιολογικό	arqueológica
αρχαιολογικό	arqueológico
αρχαιολογικό	arqueológicos
αρχαιολογικό	arqueológicas
αρχαιολογικό	arqueologia
μουσικός	músico
χρήματα	dinheiro
χρήματα	money
χρήματα	grana
τραγουδίστρια	cantora
τραγουδίστρια	singer
τραγουδίστρια	cantor
βερολίνο	berlim
κλίμακα	balança
κλίμακα	escalar
κλίμακα	escala
ανέβηκε	carregadas
ανέβηκε	carregada
ανέβηκε	carregados
ανέβηκε	carregado
ανέβηκε	carregou
μέλλον	futuro
μέλλον	future
μέλλον	futuras
μέλλον	futuros
μέλλον	futura
κύκλος	círculo
κύκλος	circle
κύκλος	circulo
κύκλος	ciclo
βιέννη	viena
σκοτώθηκε	morto
σκοτώθηκε	matou
δεδομένου	dada
δεδομένου	dado
δεδομένου	dadas
πρότεινε	sugerida
πρότεινε	sugerido
πρότεινε	sugeriu
πρότεινε	sugestão
πρότεινε	sugeridos
βασιλείας	basileia
εφαρμογές	aplicativos
εφαρμογές	aplicações
εφαρμογές	pedidos
εφαρμογές	apps
εφαρμογές	aplicativos
εφαρμογές	aplicações
αλλάξει	mudado
αλλάξει	alterado
αλλάξει	mudou
αλλάξει	alterada
αλλάξει	mudei
αιώνες	séculos
χτίστηκε	construída
χτίστηκε	construídos
χτίστηκε	construídas
χτίστηκε	construído
ιστορίες	contos
ιστορίες	tales
ιστορίες	histórias
ισπανικά	castelhano
ισπανικά	espanhola
ισπανικά	espanhóis
ισπανικά	espanhol
βρετανικό	britânico
βρετανικό	britânicos
βρετανικό	british
έρευνες	inquéritos
έρευνες	investigações
έρευνες	inquéritos
έρευνες	investigação
έρευνες	pesquisa
έρευνες	pesquisas
έρευνες	inquéritos
έρευνες	inquéritos
εκλογή	eleição
εκλογή	eleições
κάνοντας	fazendo
κάνοντας	making
κάνοντας	fazendo
πρακτική	prática
πρακτική	práticos
πρακτική	prático
πρακτική	praticar
πρακτική	prática
πρακτική	pratique
πρακτική	pratica
ρίζες	raízes
μερικοί	alguns
μερικοί	algum
μερικοί	algumas
ποιητές	poetas
σύνδεση	login
σύνδεση	ligação
σύνδεση	conexão
σύνδεση	conectando
σύνδεση	conexão
σύνδεση	link
σύνδεση	ligação
σύνδεση	conecte
σύνδεση	ligar
σύνδεση	conectar
σύνδεση	conexão
αυτοκίνητα	automóveis
αυτοκίνητα	carros
αυτοκίνητα	automóveis
πλευρές	laterais
πλευρές	lados
τεράστια	enormes
τεράστια	enorme
τεράστια	enormes
τεράστια	enorme
διαδίκτυο	internet
νούμερο	número
νούμερο	numero
δίνοντας	dar
δίνοντας	dando
καφέ	marrom
καφέ	brown
καφέ	castanhos
καφέ	castanhas
καφέ	castanha
καφέ	castanho
καφέ	cafezinho
καφέ	café
πατριάρχης	patriarca
οδός	rota
οδός	percurso
οδός	rua
οδός	street
οδός	rodoviário
οδός	estrada
οδός	road
συμπεριλαμβανομένων	incluindo
συμπεριλαμβανομένων	inclusive
λος	los
γνωστές	conhecida
γνωστές	conhecido
γνωστές	conhecidas
γνωστές	conhecidos
άμυνας	defesa
μάτια	eyes
μάτια	olhos
επιγραφή	inscrição
εκδηλώσεις	eventos
εκδηλώσεις	acontecimentos
σερβία	sérvia
βαν	carrinha
βαν	van
εσσδ	urss
ποικιλία	diversidades
ποικιλία	diversidade
ποικιλία	variedade
ποικιλία	variety
κώστα	costas
κώστα	costa
χρονικά	crónicas
χρονικά	crônicas
δολοφονία	assassinato
δολοφονία	assassínio
δολοφονία	assassinato
δολοφονία	assassínio
δολοφονία	homicídio
αθλητής	atleta
φιλόσοφος	filósofo
παρασκευή	sexta
καθήκοντα	atribuições
καθήκοντα	tarefas
καθήκοντα	deveres
απώλειες	perda
απώλειες	perdas
απώλειες	perdas
απώλειες	prejuízos
απώλειες	baixas
συνεχίζει	continua
αποφοίτησε	formado
αποφοίτησε	graduada
αποφοίτησε	graduado
εκπομπή	difusão
εκπομπή	emissão
εκπομπή	radiodifusão
εκπομπή	transmissão
εκπομπή	emissão
εκπομπή	emissões
κινητήρα	motor
κινητήρα	motor
αντικαταστάθηκε	substituído
αντικαταστάθηκε	substituídos
αντικαταστάθηκε	substituída
αντικαταστάθηκε	substituiu
τόμας	tomé
τόμας	thomas
τόμας	tomás
απλό	simple
απλό	simples
απλό	plain
απλό	planície
απλό	simples
εβδομάδα	semana
έρχεται	vindo
έρχεται	chegando
επιστήμες	ciências
επιστήμες	ciência
επιστήμες	ciências
αυλή	pátio
αυλή	estaleiro
αυλή	yard
αυλή	quintal
αυλή	pátio
αυλή	quintal
επαγγελματική	professional
επαγγελματική	profissionais
επαγγελματική	profissional
γαλλικό	french
γαλλικό	franceses
γαλλικό	francês
φήμη	reputação
φήμη	fama
φήμη	fame
φήμη	rumores
φήμη	boato
φήμη	rumor
αντιστοιχεί	corresponde
δημοσίευσε	publicado
δημοσίευσε	postado
δημοσίευσε	postou
δημοσίευσε	postei
δημοσίευσε	publicou
ευρέως	amplamente
κόλπο	truque
κόλπο	trick
τύμπανα	tambor
τύμπανα	bateria
τύμπανα	tambores
ανακάλυψη	descubra
ανακάλυψη	descobre
ανακάλυψη	descobrir
ανακάλυψη	descubram
ανακάλυψη	descobertas
ανακάλυψη	descoberta
ανακάλυψη	discovery
ιδρυτής	fundador
ιδρυτής	fundadora
διαφορές	divergências
διαφορές	diferenças
διαφορές	diferendos
διαφορές	litígios
διαφορές	disputas
κινήσεις	moves
κινήσεις	movimentos
κινήσεις	jogadas
κινήσεις	move
κινήσεις	movimentos
πυρήνα	core
πυρήνα	núcleo
πυρήνα	kernel
πυρήνα	núcleo
ποιος	oms
ποιος	who
ποιος	quem
νόμπελ	nobel
κανονική	regulares
κανονική	regular
κανονική	normais
κανονική	normal
αδελφή	sister
αδελφή	irmã
έπεσε	caiu
έπεσε	fell
έπεσε	caíu
έπεσε	caí
άγαλμα	estátua
βραζιλία	brazil
βραζιλία	brasil
βορρά	norte
βορρά	north
δύσκολο	duro
δύσκολο	hard
δύσκολο	difícil
δύσκολο	dura
δύσκολο	dificil
δύσκολο	difíceis
δύσκολο	difícil
προσπαθεί	tentativas
προσπαθεί	tentar
προσπαθεί	tentando
αριθμούς	numeros
αριθμούς	números
συνεργάστηκε	colaboraram
συνεργάστηκε	colaborou
συνεργάστηκε	colaborado
συνεργάστηκε	colaboraram
συνεργάστηκε	colaborou
συνεργάστηκε	cooperou
ιερουσαλήμ	jerusalem
ιερουσαλήμ	jerusalém
στρατόπεδο	acampamento
στρατόπεδο	camp
στρατόπεδο	campo
εννέα	nove
εννέα	nine
διαφορετικό	diferente
διαφορετικό	diferentes
αλήθεια	true
αλήθεια	verdadeiro
αλήθεια	verdade
αλήθεια	verdadeira
αλήθεια	verdade
αλήθεια	truth
αλήθεια	realmente
ποσότητα	quantidades
ποσότητα	quantidade
δισκογραφία	discografia
διαδρομή	rota
διαδρομή	percurso
διαδρομή	path
διαδρομή	caminho
νερά	águas
νερά	aguas
σουηδία	suécia
λατινική	latim
λατινική	latino
λατινική	latinos
λατινική	latina
ολόκληρο	inteiras
ολόκληρο	inteiros
ολόκληρο	inteiro
έκφραση	expressão
υπολογιστή	computador
γνωστοί	conhecida
γνωστοί	conhecido
γνωστοί	conhecidas
γνωστοί	conhecidos
γνωστοί	conhecidos
προσφορά	lance
προσφορά	licitação
προσφορά	licitar
προσφορά	ofereça
προσφορά	oferta
προσφορά	oferecer
φρούριο	fortaleza
φρούριο	forte
φρούριο	fortaleza
φρούριο	fort
ανεξάρτητα	independentemente
ανεξάρτητα	independente
παρατηρήσεις	observações
παρατηρήσεις	observações
παρατηρήσεις	comentário
παρατηρήσεις	comentar
παρατηρήσεις	comenta
παρατηρήσεις	comentários
παρατηρήσεις	observações
δίκη	julgamento
αρκετοί	vários
αρκετοί	varios
αρκετοί	várias
σχόλια	comentário
σχόλια	comentar
σχόλια	comenta
σχόλια	comentários
σχόλια	observações
άξονα	eixo
άξονα	eixo
άξονα	eixos
νομική	jurídica
νομική	jurídico
νομική	legal
νομική	legais
γράμμα	letra
γράμμα	carta
υποψηφιότητα	candidatura
υποψηφιότητα	nomeação
πνεύμα	espírito
πνεύμα	spirit
