категория	categoria
определено	definides
определено	definit
определено	definits
определено	determinat
определено	determinada
больной	malalts
больной	malalt
британцы	britons
британцы	britànic
британцы	british
британцы	britànica
пародия	paròdia
дисциплина	disciplina
кемерово	kémerovo
развод	divorci
спенсер	spencer
объявить	anunciar
объявить	declarar
объявить	declari
мадагаскара	madagascar
мадагаскара	malgaix
стражи	tutors
стражи	sentinelles
кантоны	cantons
ливия	livia
ливия	líbia
сформулировать	formular
круги	cercles
круги	voltes
кнопку	botó
юбилей	aniversari
маша	masha
маша	maría
маша	mary
сертификат	certificat
потомство	progènie
потомство	descendència
потомство	cries
потомство	descendents
справиться	mànec
узкие	estret
естественные	naturals
естественные	natural
всеобщего	universal
порог	llindar
вины	culpa
вины	culpabilitat
нигерия	nigèria
божество	deïtat
навыков	aptituds
навыков	habilitats
навыков	competències
мартен	maarten
мартен	martín
мартен	martí
мартен	martin
панама	panamà
стандартная	estàndard
вега	vega
приобретение	adquisicions
приобретение	adquisició
оптимизации	optimització
оптимизации	optimitza
оптимизации	optimitzar
силва	silva
молекулярной	molecular
способный	capaç
способный	capaces
способный	capaços
диагноз	diagnosi
диагноз	diagnòstic
упражнения	exercicis
упражнения	exercici
целую	petons
препятствий	obstacles
папуа	papua
антенны	antenes
антенны	antenes
фландрии	flandes
производных	derivades
производных	derivats
лестницы	escales
исключено	exclosos
исключено	exclòs
вин	vins
вин	vin
ваз	vaz
плазмы	plasma
менеджмент	gestió
бок	bok
изнутри	inside
изнутри	endins
изнутри	dins
целостности	integritat
бора	bora
бора	bor
лекарственные	medicinal
сага	saga
оборонительные	defensiva
оборонительные	defensiu
гармонии	harmony
гармонии	harmonia
саксофон	sax
саксофон	saxòfon
форумы	fòrums
кость	os
жуки	fallades
жуки	errors
жуки	bugs
жуки	bitxos
натан	nathan
холодный	fred
важны	important
протяженность	longitud
муса	mussa
муса	musa
изменена	modificats
изменена	modificades
изменена	modificat
переписка	correspondència
переписка	conversa
серьезно	greus
серьезно	seriós
серьезно	seriosament
мина	mina
мина	meena
мероприятие	esdeveniment
док	doc
док	moll
кремль	kremlin
янь	yan
прогноз	pronòstic
прогноз	predicció
прогноз	previsió
федерико	federico
конкакаф	concacaf
шато	château
шато	chateau
канаду	canadà
соблюдение	acompliment
соблюдение	compliment
соблюдение	observança
железо	planxa
железо	ferro
возникнуть	sorgir
наташа	natasha
факультетов	facultats
иордании	jordà
иордании	jordània
пустые	buit
пустые	buida
ангелы	àngels
ангелы	angels
кривая	sinuosa
кривая	corba
мечты	somnis
фермы	granja
фермы	granges
фермы	explotacions
комиссий	comissions
защищена	protegit
экземпляры	espècimens
экземпляры	còpies
экземпляры	exemplars
фашистской	feixista
белл	bell
белл	timbre
белл	campana
ребенка	nen
ребенка	infant
динозавров	dinosaures
раскрывает	revela
покушение	intentada
покушение	intent
сарагоса	zaragoza
сарагоса	saragossa
стефано	stefano
пески	sands
равновесия	equilibri
психологической	psicològic
психологической	psicològica
сорокин	sorokin
переулке	carreró
цюрих	zürich
цюрих	zuric
штирия	estíria
одинаковые	idèntiques
одинаковые	idèntic
матильда	mathilde
матильда	matilde
матильда	matilde
матильда	matilda
склады	magatzems
доставлен	entregat
доставлен	lliurat
индийская	indi
нити	fil
нити	fils
оттенок	tonalitat
эшли	ashleigh
эшли	ashley
перенаправлений	redireccionaments
претензия	reivindicació
претензия	reclamació
йемена	iemen
фантастика	fantàstic
фантастика	fantàstica
отчество	patronímic
мальты	malta
ярким	flamboyant
поттер	potter
жду	esperant
пуск	llançament
движется	moviments
фотоаппарат	càmera
линн	lynn
линн	linn
линн	lynne
посетили	visitat
фасо	faso
слуга	servent
охраняется	custodiat
шутка	broma
шутка	acudit
смешно	funny
смешно	ridícul
отправлено	enviats
отправлено	enviat
олимпиада	olimpíada
пережил	sobreviscut
злой	enfadat
злой	maldat
злой	malvat
сражались	lluitat
закрытых	delimitada
робер	robert
дуги	dougie
дуги	arc
африканского	africà
африканского	african
знакомства	datació
дача	datxa
шерсти	llana
митчелл	mitchell
патроны	cartutxos
патроны	bales
патроны	pics
ньютон	newton
исландия	islàndia
полученный	obtingut
полученный	obtingudes
полученный	obtinguda
полученный	obtinguts
бенджамин	benjamin
бенджамин	benjamí
ринг	anell
подходы	plantejaments
траектории	trajectòria
траектории	trajectòries
салливан	sullivan
тропический	tropical
пыли	pols
кайл	kyle
принятый	adoptats
принятый	adoptat
проповеди	sermons
проповеди	predicant
проповеди	sermó
переселения	reubicació
конференциях	conferències
инвестиции	inversió
инвестиции	inversions
синагога	sinagoga
губы	llavis
перемещение	reubicació
перемещение	desplaçaments
перемещение	desplaçament
перемещение	movent
мести	venjança
туман	boira
брэ	bdt
харрисон	harrison
анонимный	anònim
анонимный	anonymous
анонимный	anònims
пресли	presley
сравнивать	compare
сравнивать	compara
сравнивать	comparar
пловцы	nedadors
радости	alegria
радости	alegries
радости	goigs
аббас	abbas
посетить	visiteu
посетить	visita
арены	arenas
фрески	murals
используйте	usa
используйте	utilització
используйте	ús
боба	bob
боба	boba
град	grad
град	calamarsa
просвещение	educació
аналогов	anàlegs
холст	llenç
решило	decidit
поглощения	absorció
поглощения	absorbent
кандидатуры	nominacions
кандидатуры	candidatures
минимальный	mínim
минимальный	mínima
минимальный	mínims
лестер	leicester
лестер	lester
пожертвования	donació
пожертвования	donatius
пожертвования	donacions
квинт	quint
цыган	gitana
цыган	gitanes
цыган	gitano
поднят	plantejat
дикий	wild
дикий	salvatge
понравилось	agradat
андреева	andreeva
вращение	rotatius
вращение	rotació
вращение	girar
вращение	gira
вращение	espín
вращение	spin
левин	levin
левин	levine
территориально	territorialment
гетман	hetman
вич	vih
липецк	lípetsk
лестница	escales
корейский	coreà
модули	mòduls
модули	connectors
читатели	lectors
контекст	context
мужей	marits
обещает	promeses
деталь	detall
помогла	ajudat
адриана	adriana
жалобы	denúncies
жалобы	queixes
импульс	impuls
импульс	impuls
оккупация	ocupació
феникс	fènix
феникс	phoenix
слабые	dèbil
слабые	feble
бросить	abandona
бросить	bolcat
бросить	bolca
гуру	guru
просьбы	peticions
польза	prestacions
польза	beneficis
калуга	kaluga
слом	desballestament
мусульманских	musulmà
моррис	morris
отличительной	distintiu
демонстрация	demostració
демонстрация	demo
демонстрация	demostrant
демонстрация	demostració
демонстрация	manifestació
прилегающих	contigus
прилегающих	contigües
прилегающих	adjacents
прилегающих	adjacent
роуд	carretera
роуд	road
освободили	alliberades
освободили	alliberada
гость	convidat
гость	convidada
турине	torí
вспомогательных	auxiliar
вспомогательных	auxiliars
уверенность	confiat
уверенность	certesa
внучка	néta
патологии	patologia
патологии	patologies
тысяча	mil
колонизации	colonització
сбежать	escapar
сбежать	fugida
сбежать	fuga
сбежать	escape
захватчиков	invasors
сокровища	tresors
сокровища	tresor
минералов	minerals
малайзия	malàisia
ижевск	ijevsk
висенте	vicente
соседями	veïns
сейм	seimas
сейм	saeima
сейм	sejm
газы	gasos
газы	gaza
берн	berna
тяжелые	heavy
тяжелые	pesats
тяжелые	pesada
тяжелые	pesant
тяжелые	pesades
акула	tauró
интерпретация	interpretació
развитых	desenvolupat
развитых	desenvolupats
рут	ruth
рут	arrel
влад	vlad
галактик	galàxies
отображается	mostrat
юридически	legalment
умереть	die
умереть	morir
ростислав	rostislav
поездка	ride
поездка	viatge
дискриминации	discriminació
четвертый	quart
четвертый	quarta
конференцию	conferència
дамы	ladies
джессика	jessica
стальной	acer
обстрел	desgranar
подписей	signatures
рабство	esclavitud
представителям	representants
уместно	apropiat
уместно	correspongui
физическое	físic
франка	franca
предшественника	predecessor
сопровождение	acompanyament
сопровождение	mantenidor
сопровождение	acompanyants
сопровождение	escorta
каспийского	caspi
рассмотрим	consideri
рассмотрим	considerar
тасс	tass
тасс	tus
стоп	atura
стоп	stop
понедельник	dilluns
хинди	hindi
батист	baptiste
демократы	demòcrates
демократы	demòcrata
рассел	russell
стаж	antiguitat
нови	novi
локальных	localitzat
обязанность	deure
обязанность	obligació
любимых	preferits
любимых	preferits
приключений	aventurers
эквадор	equador
эквадор	ecuador
готовит	cuiners
листы	làmines
листы	fulls
листы	llençols
повторять	repetint
повторять	repeteix
повторять	repetició
обращает	dibuixa
диас	díaz
диас	díaz
диас	diaz
диас	dias
повторяю	repeteix
повторяю	repetició
туниса	tunísia
островский	ostrovski
шторм	tempesta
толпа	mob
толпа	multituds
толпа	multitud
выявления	detectant
регулирование	regulació
регулирование	reglament
регулирование	reglamentació
пропаганду	propaganda
мобильные	mòbil
широты	latitud
трансляция	emissió
нормальное	normal
нормальное	normals
слабым	dèbil
слабым	feble
пояснение	explicació
яйцо	ou
геноцид	genocidi
подчеркнуть	ressalta
подчеркнуть	ressaltat
подчеркнуть	subratllat
подчеркнуть	subratlla
записывать	rècord
фиджи	fiji
рубин	rubin
вымышленный	fictici
занята	ocupat
омар	caldereta
омар	llagosta
омар	omar
урегулирования	assentament
публичные	públic
публичные	públics
публичные	public
публичные	públiques
маршалл	marshall
аула	aula
британское	britànic
британское	british
британское	britànica
халифа	khalifa
странное	estranya
странное	strange
странное	estrany
гренландии	groenlàndia
романова	romanova
мучеников	màrtirs
владикавказ	vladikavkaz
изготовлены	fabricat
изготовлены	fabricats
хдс	cdu
хдс	hdz
нико	nico
нико	niko
тёмная	fosc
сыр	formatge
поздний	tard
стрелы	fletxes
стрелы	arrow
стрелы	fletxa
разумно	raonablement
разумно	raonable
разумно	raonables
техник	tècnic
реактора	reactor
жертва	sacrifici
жертва	víctima
пшеницы	blat
биологическое	biològics
биологическое	biològic
валюта	divisa
валюта	moneda
ливан	líban
смешанной	híbrid
потребностей	necessitats
адыгея	adiguèsia
еврей	jueva
еврей	jueu
еврей	jueu
кинематографии	cinematografia
продавать	vendre
гигантский	gegant
ниндзя	ninja
ниндзя	ninges
узкий	estret
кора	escorça
кора	cora
шерсть	llana
шерсть	pelatge
амир	amir
действовало	actuat
расчета	càlcul
расчета	calcula
расчета	calcular
толпы	multituds
толпы	multitud
лион	lyon
лион	lió
легких	pulmó
гавайи	hawaii
механических	mecànica
механических	mecànics
механических	mecànic
цинь	qin
снаряды	projectils
снаряды	closques
воплощение	encarnació
манифест	manifest
зрелости	maduresa
зрелости	venciment
доклады	informes
раны	ferides
уоррен	warren
подготовить	prepari
подготовить	preparar
подготовить	prepareu
новелла	novella
эрих	erich
верный	fidels
верный	lleials
данилов	danilov
сексуальные	sexy
сексуальные	sexual
коллегия	college
коллегия	collegium
форматы	formats
твой	teva
твой	teu
солей	sals
солей	soleil
конан	konan
конан	conan
лень	peresós
лень	mandrós
лень	mandra
галле	halle
переработка	reciclat
переработка	reciclatge
переработка	reprocessament
переработка	tramitació
переработка	processament
переработка	refinant
относительная	relatiu
оуэн	owen
люка	lucas
джастин	justine
джастин	justin
входящий	entrants
тонны	tones
тонны	tona
проверено	comprovat
проверено	verificat
корнелий	corneli
плита	placa
плита	estufa
кира	kyra
кира	keira
кира	kira
отметки	etiquetatge
предшественников	predecessors
арканзас	arkansas
глубокие	deep
глубокие	profunds
глубокие	profund
наследников	hereus
племянника	nebot
мороз	gelada
гао	gao
плоскость	plànol
плоскость	avió
гюнтер	günter
гюнтер	gunter
гюнтер	günther
базилика	basílica
бани	banys
бани	bani
килограммов	quilograms
кали	kali
кали	cali
пари	aposta
тарас	taras
достигнут	assolit
призывает	insta
мохаммед	mohammad
мохаммед	mohamed
разведывательный	reconnaissance
лучи	raigs
государственности	sobiranista
красивый	guapo
серафим	serafín
назначить	assignar
назначить	assigna
пятеро	five
пятеро	cinc
посещение	visitant
посещение	visiteu
посещение	visita
охотники	caçadors
феодосий	teodosi
брянск	briansk
сербы	serbis
духовенство	sacerdoci
эдуардо	eduardo
психологические	psicològic
психологические	psicològica
услышал	escoltat
сараево	sarajevo
суворов	suvórov
индивидуально	individualment
индивидуально	custom
индивидуально	personalitzada
индивидуально	personalitzat
презентации	presentació
презентации	presentacions
дженни	jennie
дженни	jenny
труппа	troupe
практические	pràctic
франциск	francis
серы	sofre
сократилось	disminuït
карпов	kàrpov
зарегистрирована	registrat
зарегистрирована	inscrits
опубликованный	publicat
изгнание	exili
изгнание	expulsió
изгнание	bastava
вертикальные	vertical
росси	rossi
капелла	capella
капелла	cappella
темно	fosc
кристин	kristin
кристин	christine
дедушка	avi
дедушка	avi
пригородных	suburbana
долготы	longitud
муравьи	formigues
священная	sagrat
дождей	plujós
способные	capaç
способные	capaces
способные	capaços
упомянутых	esmentat
интенсивно	intens
интенсивно	intensament
бенуа	benoît
бенуа	benoit
шкала	escala
подробный	detallat
подробный	detallats
катания	catania
требуются	requerit
требуются	requerida
требуются	requerits
макдональд	macdonald
макдональд	mcdonald
гёте	goethe
пробы	mostres
магнус	magnus
хозяйка	amfitriona
клиники	clíniques
клиники	clínica
клиники	clinic
исключая	excloent
свиней	porcí
свиней	porcs
цифровые	digital
увеличена	ampliada
китайцы	xinès
китайцы	xinesos
благодарен	agraïda
благодарен	agraït
благодарен	agraïts
адвокаты	lletrats
адвокаты	advocats
отличает	distingeix
марин	marin
марин	marín
учительница	mestra
спрос	demanda
титана	titani
тестирование	provant
тестирование	assaig
тестирование	proves
сомнительной	dubtós
убедительно	convincent
убедительно	convincentment
бароны	barons
объясните	expliqui
объясните	explicar
трибуны	podi
испр	crin
автограф	autògraf
красивая	guapa
декоративных	ornamentals
декоративных	ornamental
змеи	serps
змеи	serp
йошкар	ioixkar
лодке	vaixell
мониторинга	monitoratge
дефицит	dèficit
дефицит	dèficits
критический	crític
возобновил	reprès
марат	marat
мощь	potència
мощь	poder
готовить	cook
готовить	cuiner
незначительно	lleugerament
лили	lili
лили	lilly
лили	lily
человечество	humanitat
курсивом	cursiva
коваленко	kovalenko
рубен	rubén
рубен	reuben
рубен	ruben
материально	logística
жерар	gérard
жерар	gerard
начальный	inicial
мягкой	lleus
мягкой	lleu
обряды	socarrat
обряды	cerimònies
двойная	doble
еды	menjar
еды	alimentació
напитки	beguda
напитки	begudes
напитки	begudes
задержан	detingut
встретили	met
герхард	gerhard
копья	llances
монтгомери	montbui
монтгомери	montgomery
спорный	controvertit
спорный	polèmic
спорный	contenciosa
невесты	brides
невесты	núvies
чернобыльской	txernòbil
захвачены	capturats
захвачены	captades
захвачены	capturat
колокола	campanes
зоологии	zoologia
временная	temporal
чудес	miracles
чудес	meravelles
кей	kay
кей	kei
терминология	terminologia
необходимый	necessàries
проголосовали	votat
планирование	planificació
планирование	planejament
сура	sura
демон	dimoni
ллойд	lloyd
хранитель	guardià
хранитель	tutor
хранитель	guardià
хранитель	guardian
хранитель	custodio
атаман	ataman
опасные	perillós
опасные	perillosos
тепловой	tèrmic
тепловой	tèrmica
нассау	nassau
рэйчел	rachael
рэйчел	rachel
фантазии	fantasia
фантазии	fantasies
зил	zil
круглые	ronda
вену	vena
летать	fly
летать	volant
туле	thule
юрт	iurta
дыхание	alè
дыхание	respiració
дыхание	respirant
поставок	subministraments
монро	monroe
обойти	eludir
моряки	mariners
фелипе	felipe
напиток	beguda
напиток	beguda
зерновых	cereals
исследовать	explorar
повестей	novellas
посланник	missatger
посланник	messenger
посланник	apòstol
нуар	noir
теологии	teologia
рашид	rachid
рашид	rasheed
рашид	rashid
купе	compartiment
купе	coupé
добавьте	afegir
добавьте	afegeix
дублин	dublín
дублин	dublin
приказы	encàrrecs
приказы	comandes
приказы	ordres
оксид	òxid
магия	màgia
опубликовать	publicació
опубликовать	publicarà
конфедерация	confederació
спроса	demanda
ежегодная	anual
ежегодная	anuals
уилл	will
уилл	voluntat
стрелков	tiradors
девятый	novè
толкования	interpretacions
прах	cendres
диктатуры	dictadura
триполи	trípoli
махачкала	makhatxkalà
эллен	ellen
тибет	tibet
чак	chuck
турку	turku
серверов	servidors
больным	malalts
больным	malalt
пожаров	incendis
чая	tea
чая	te
резкое	abrupte
карел	karel
игрушки	joguina
игрушки	joguines
муки	farina
молния	cremallera
молния	llamp
близость	afinitat
близость	proximitat
хореограф	coreògraf
мон	mont
мон	mon
минимальные	mínima
минимальные	mínims
проникает	penetra
египетский	egipci
броненосец	armadillo
повторение	recurrència
повторение	repetint
повторение	repetició
убедил	persuadir
убедил	convençut
убедил	convençuts
господства	dominació
профессионал	professional
профессионал	professionals
разделяет	compartits
разделяет	compartit
разделяет	divideix
разделяет	participacions
клюв	bec
баллада	balada
немец	alemany
склонен	inclinada
склонен	inclinat
медина	medina
раскрытия	divulgació
огни	llums
огни	làmpades
любимая	favourite
любимая	preferit
любимая	favorit
любимая	fave
береговая	litoral
вирджиния	virgínia
вирджиния	virginia
андорры	andorra
копенгаген	copenhagen
копенгаген	copenhaguen
оскара	òscar
оскара	oscar
труа	trois
сенатора	senador
тянь	tian
шин	pneumàtics
шин	shin
луганск	luhansk
обычай	custom
обычай	personalitzada
обычай	personalitzat
тор	tor
тор	thor
севилья	sevilla
бежит	discorre
пророк	profeta
браки	matrimoni
браки	matrimonis
ненависти	odi
налоговой	irs
мученик	màrtir
слияние	fusiona
слияние	fusionar
жаркое	rostit
радикально	radical
радикально	radicalment
шестое	sisena
шестое	sisè
керри	carrie
керри	kerry
смешанная	mixta
смешанная	mixt
смешанная	mesclat
иона	iona
залах	salons
залах	sales
читаем	llegint
читаем	lectura
конечностей	extremitats
ускорения	acceleració
линейной	lineal
аудитория	públic
аудитория	audiència
аудитория	auditori
привилегии	privilegi
привилегии	privilegis
привилегии	gratificacions
истина	veritat
йохан	johan
доменико	domenico
ненависть	odi
ненависть	odi
остро	picant
верности	fidelitat
азербайджанцев	àzeris
мурманск	múrmansk
юсуф	yusuf
связать	obliguen
связать	vinculació
связать	enllaç
связать	connecta
будущие	futur
альтернативных	suplent
альтернативных	alternatiu
преобразований	transformacions
меру	mesura
родителям	pares
политически	políticament
выдача	extradició
механические	mecànica
механические	mecànics
механические	mecànic
гилберт	gilbert
увольнения	acomiadament
увольнения	acomiadaments
тактика	tàctiques
тактика	tàctica
подавление	repressió
подавление	suprimint
привлечение	atraure
тайваня	taiwanès
аналогичное	similars
аналогичное	semblants
аналогичное	similar
лоран	laurent
подборка	compilació
подборка	recopilatori
подборка	selecció
подборка	seleccionat
подборка	seleccionats
биологические	biològics
биологические	biològic
повторения	recurrència
повторения	repetició
ливерпуль	liverpool
лишение	privació
настроение	humor
хоккайдо	hokkaido
температуру	temperatura
зис	vms
оперение	plomatge
вертикально	verticalment
вертикально	vertical
дорожки	vies
дорожки	peces
дорожки	pistes
якуб	jakub
атланте	atlanta
патрика	patrick
хакасия	khakàssia
качественно	qualitativament
заяц	hare
заяц	llebre
заяц	conill
кейн	caín
кейн	kane
кейн	caine
компромисс	avinença
коллинз	collins
ценный	valuós
ценный	valuosa
финансы	financer
финансы	financera
финансы	finances
тормоза	fre
тормоза	frens
камбоджи	cambodja
охотников	caçadors
базовый	bàsic
базовый	bàsics
базовый	bàsiques
базовый	basic
отрывки	passatges
стюарта	stuart
паром	ferry
паром	transbordador
паром	ferri
ульрих	ulrich
поместья	finques
сессия	session
сессия	sessió
спад	recessió
спад	slump
реконструкцию	reconstrucció
поддержание	mantenint
поддержание	manteniment
поддержание	manutenció
завершается	conclou
вильям	guillem
вильям	william
религиозное	religiós
свинца	plom
депортации	deportació
депортации	deportacions
депортации	deportats
муссолини	mussolini
понравилась	agradat
декрет	decret
морали	moral
морали	moralitat
морали	moral
ричи	ritchie
ричи	richie
ханна	hannah
ханна	hanna
тайм	temps
тайм	time
интенсивности	intensitat
ограниченный	limitades
ограниченный	limitat
ограниченный	limitats
колена	genoll
национализм	nacionalisme
карлсруэ	karlsruhe
президентов	presidents
кеннет	kenneth
коров	vaques
внука	nét
хавьер	javier
беспорядков	motí
беспорядков	pertorbacions
субъект	assignatura
субъект	subjecte
субъект	subjectes
рекламные	promocionals
рекламные	promocional
лаура	laura
сингапуре	singapur
сингапуре	singapore
заместители	diputats
заместители	suplents
джакомо	giacomo
моллюсков	cloïsses
уотсон	watson
отрицание	denegació
отрицание	negació
отрицание	negation
господь	lord
господь	senyor
свобод	llibertats
санчо	sancho
санчо	sanç
полезный	útil
полезный	útils
камеруна	camerun
камеруна	camerunès
бэтмен	batman
преступник	criminal
преступник	penals
преступник	penal
преступник	infractor
гари	gary
иудаизм	judaisme
торрес	torres
телескопа	telescopi
бумага	paper
точками	punts
кредит	credit
кредит	crèdit
кредит	préstec
пламя	flama
пламя	flames
предоставлено	atorgades
предоставлено	atorgat
предоставлено	concedit
предоставлено	concedides
предоставлено	concedida
ярмарка	fira
флоренция	florence
флоренция	florència
хонсю	honshu
благодарности	gratitud
благодарности	agraïment
бела	bela
бела	béla
журналистка	periodista
фундамент	fonament
фундамент	fundació
конкретное	específics
конкретное	específic
конкретное	formigó
критически	críticament
доверять	confiar
доверять	confia
доверять	confiança
тихонов	tíkhonov
надзор	supervisió
сознании	conscient
дрезден	dresden
бис	bis
бис	encore
аркадия	arcàdia
поверхностей	superfícies
трубки	tubs
регламент	reglaments
регламент	regulació
регламент	reglament
регламент	reglamentació
социализм	socialisme
ров	fossat
абдулла	abdullah
абдулла	abdulla
лишнее	supèrflues
лишнее	innecessària
лишнее	innecessari
лишнее	innecessàries
обширный	extens
обширный	extensa
крылов	krilov
разместил	publicat
пятнадцать	quinze
денисов	deníssov
сгорел	cremat
делегация	delegació
юридическая	jurídic
юридическая	legal
юридическая	legals
мусор	paperera
мусор	escombraries
аппаратура	equipaments
аппаратура	equipament
аппаратура	instrumentació
поставлено	subministrats
поставлено	subministrat
подняли	plantejat
робертс	roberts
лин	ling
лин	lin
лин	lyn
розовый	pink
розовый	rosa
эффективного	eficient
эффективного	eficients
демонов	dimonis
признает	admet
признает	reconeix
цивилизация	civilització
цивилизация	custodiaven
пересмотреть	revisió
пересмотреть	revisa
превышать	excedeixen
наследования	herència
эфира	èter
заговоре	conspiracions
заговоре	conspirant
брук	brooke
микки	mickey
микки	micky
ежегодник	anuari
позвоночных	vertebrats
мандат	mandat
лингвистика	lingüística
африканский	africà
африканский	african
пешком	passeig
расширена	ampliat
делегаты	delegats
выжить	sobreviure
выжить	sobreviure
миронов	mironov
баия	bahia
ленинская	leninista
кэри	cary
кэри	carey
цитирую	citant
корсика	còrsega
мудрости	saviesa
рам	ram
мадагаскар	madagascar
копенгагене	copenhagen
копенгагене	copenhaguen
сухие	secà
альфонс	alphonse
ввели	injectats
исправление	correcció
искусственные	artificial
китайское	xinès
китайское	xinesos
сьюзан	susan
авто	auto
авто	automàtica
ярмарки	fires
живое	vivint
кун	kun
кун	coon
кун	kuhn
возражаю	objecció
частые	freqüent
частые	freqüents
арно	arno
арно	arnaud
абрамов	abràmov
противоречий	contradiccions
пользователю	usuari
соображения	consideracions
соображения	reflexions
соображения	reflexes
браузер	navegador
орегон	oregon
резня	massacre
астон	aston
географической	geogràfic
чешская	txeca
чешская	txec
приятно	bonic
приятно	niça
афк	afc
стива	steve
ганы	ghana
самоа	samoa
рассчитан	calculat
магазинах	botigues
гая	gaja
оценили	apreciada
оценили	apreciats
оценили	apreciat
вирт	wirth
похищение	segrest
химики	químics
мор	mor
катерина	katherine
катерина	caterina
катерина	catherine
комсомольский	komsomolski
сатурн	saturn
черепаха	tortuga
бургос	burgos
сидел	sat
типичные	típica
типичные	típic
репутации	reputació
выживших	supervivents
соня	cellarda
соня	sonia
соня	sonya
соня	sonja
сегментов	segments
писания	escriptures
методологии	metodologia
методологии	metodologies
семейное	família
семейное	familia
перестройка	reestructuració
мун	mun
мун	lluna
туристический	turista
двойное	doble
имам	imam
гарсиа	garcia
гарсиа	garcía
гарсиа	garcía
кэрол	carol
браков	matrimonis
раиса	raisa
дюма	dumas
отклонить	desestimar
отклонить	rebutja
мюррей	murray
ящик	caixa
ящик	capsa
ящик	calaix
равномерно	unitàriament
бесплатный	lliure
бесплатный	gratuït
бесплатный	lliures
клавдий	claudi
эфиопия	etiòpia
эфиопия	etíop
мехмед	mehmet
тодд	todd
фуа	foie
фуа	foix
регулярное	regulars
регулярное	regular
почки	ronyons
почки	ronyó
ингушетии	ingúixia
монстров	monstres
настаивал	insistit
живущие	vivint
проверил	comprovat
абсолютное	absoluts
абсолютное	absolut
абсолютное	absoluta
абсолютное	absolutes
сегмента	segment
диагностика	diagnòstica
диагностика	diagnosi
диагностика	diagnòstic
диагностика	diagnòstics
продемонстрировал	demostrat
поправка	esmena
поправка	correcció
освящена	consagrar
пистолеты	armes
пистолеты	guns
скелет	esquelet
слабый	dèbil
слабый	feble
партнёр	soci
террор	terror
правосудия	justicia
правосудия	justícia
лодку	vaixell
ассамблея	assemblea
милосердия	pietat
милосердия	misericòrdia
учета	comptabilitat
ассоциаций	associacions
страдал	patit
контролирует	controls
принес	portat
зак	zak
зак	zach
зак	zach
зак	zac
зимняя	hivern
рональд	ronald
чайковский	txaikovski
иезуитов	jesuïta
стили	estils
востоковед	orientalistes
пёс	gos
выдержки	extractes
выдержки	extractes
лишить	privar
биологи	biòlegs
основатели	fundadors
дворцы	palaus
земельный	land
арагон	aragó
гнев	colera
гнев	ràbia
убийц	assassins
убийц	assassins
титов	titov
ники	niki
ники	nicki
танзании	tanzània
ориентация	orientació
наступательных	ofensiu
наступательных	ofensiva
пятьдесят	cinquanta
тьерри	thierry
ощущения	sensacions
ощущения	sentiment
ливане	líban
механизации	mecanització
родные	família
родные	familia
прикрытием	encobert
кометы	cometa
кометы	cometes
кустарники	arbusts
кустарники	arbustos
тарн	tarn
неважно	nevermind
кострома	kostromà
выбрано	seleccionat
выбрано	seleccionats
печь	estufa
печь	forn
определенный	definida
определенный	definit
дневники	diaris
дневники	diaris
зрение	visió
растет	creixent
растет	creix
департаментов	departaments
логотипы	logotips
химки	khimki
адаптация	adaptant
адаптация	adaptació
американец	american
американец	americà
парадокс	paradoxa
преследует	acaparar
отрицательные	negatiu
старшие	sènior
мышей	ratolins
мэриленд	maryland
колокол	bell
колокол	timbre
колокол	campana
амн	amn
содержащая	contenint
судан	sudan
активист	activista
революционеров	revolucionaris
гриб	bolet
нога	peu
нога	cama
нога	pota
богданович	bogdanovich
маргариты	margaritas
исчезла	desaparegut
плохая	bad
степь	estepa
конкурентов	competidors
вторглись	envair
пятницу	divendres
итальянцы	italians
итальянцы	italià
пуатье	poitiers
аристократии	aristocràcia
чувствительность	sensibilitat
джош	josh
ускорение	acceleració
ускорение	accelerat
возвращено	retornada
сертификации	certificació
клинике	clínica
клинике	clinic
трамваи	tramvies
солнечные	assolellat
солнечные	solar
сдался	rendit
бактерии	bacteris
экспериментальных	experimental
экспериментальных	pilot
тёплый	warm
тёплый	càlid
уменьшает	redueix
уменьшает	disminucions
уменьшает	disminueix
ложа	lodge
ложа	interposar
тигр	tiger
тигр	tigre
пионер	pioneer
насекомыми	insectes
эрнандес	hernández
эрнандес	hernández
эрнандес	hernandez
эрнандес	hernàndez
ньютона	newton
сплит	divideix
сплит	split
противовес	contrapès
хозяева	masters
хозяева	amos
увидела	saw
рама	ram
рама	rama
верна	verna
пассажиры	passatgers
указывая	focalitza
указывая	apuntant
архиепископы	arquebisbes
цзы	tzu
фоменко	fomenko
делегат	delegat
ланка	lanka
лицензий	llicències
лицензий	llicencies
измене	traïció
изучил	estudiat
зои	zoe
зои	zoey
освобождены	estrenat
освобождены	estrenats
экспериментальные	experimental
троцкий	trotski
угрожает	amenaçant
знакомый	familiar
знакомый	conegut
сосуды	receptacles
мал	mal
булгаков	bulgàkov
филиппов	filippov
роджерс	rodgers
роджерс	rogers
мирные	pacífica
коул	cole
конвой	comboi
отделы	divisions
биржи	intercanvis
расчет	càlcul
интенсивность	intensitat
гарольд	harold
паспорта	passaports
выставлены	mostrat
выставлены	exhibit
зоолог	zoòleg
грань	fringe
полет	volant
полет	vol
тройной	triple
вавилон	babilònia
балерина	ballarina
красота	bellesa
подача	pitch
грег	greg
