של	шел
פוליטיות	политический
חלונות	windows
חלונות	окна
מקבלת	получая
מקבלת	получение
מקבלת	получения
מפעילים	операторы
מפעילים	операторов
מתמטיקה	математика
מתמטיקה	математике
מתמטיקה	математика
מתמטיקה	математики
מתמטיקה	математика
התפתח	развитые
התפתח	разработан
התפתח	разработано
התפתח	развитых
התפתח	эволюционировали
פנימית	внутренние
פנימית	внутреннего
פנימית	внутренняя
פנימית	внутренний
פנימית	внутреннее
מתה	умер
מתה	умерла
מתה	погиб
מתה	мертвый
מתה	умер
מתה	мертвые
מתה	мертв
מתה	мертва
סמלים	символов
סמלים	символы
סמלים	иконки
סמלים	значки
מדיה	media
מדיה	медиа
מדיה	сми
מדיה	средняя
מדיה	средних
מדיה	средний
מדיה	среднее
מדיה	средние
רשימות	отмечает
רשימות	записки
רשימות	примечания
רשימות	ноты
רשימות	заметки
רשימות	перечни
רשימות	списки
נפה	область
נפה	провинция
אימון	тренировки
אימון	тренировка
אימון	тренировку
אימון	практике
אימון	практика
אימון	подготовка
אימון	подготовки
אימון	обучение
אימון	тренинг
קרי	керри
קרי	керри
קרי	кэрри
קרי	крии
המון	много
המון	нагрузок
סטלין	сталин
סטלין	сталина
טלפון	телефон
טלפון	телефон
הוצאות	расходы
להוביל	свинца
להוביל	свинец
להוביל	ведущая
להוביל	ведущие
נטל	балласт
נטל	бремя
חרב	меч
מפורסם	известная
מפורסם	знаменитая
מפורסם	известный
מפורסם	знаменитость
מפורסם	знаменитый
מפורסם	знаменитости
מפורסם	знаменитость
כרטיס	билет
כרטיס	карта
כרטיס	карту
כרטיס	карточка
יוצרת	создается
יוצרת	создает
יוצרת	создание
יוצרת	творец
יוצרת	создатель
אלפים	тысячи
אלפים	эльфы
מנזר	монастырь
נוי	декоративных
נוי	нуи
סימנים	маркс
סימנים	знаки
סימנים	признаки
חם	горячие
חם	hot
חם	жарко
חם	горячо
חם	горячая
חם	тепло
חם	теплая
חם	теплые
חם	тёплый
חם	теплый
מרקוס	маркуса
מרקוס	маркус
מרקוס	маркос
מרקוס	маркуса
מרקוס	маркус
עיניים	глаз
עיניים	глаза
עיניים	глазки
זכאי	озаглавленный
מחבלים	террористы
מחבלים	террористов
לירות	стреляй
לירות	стреляйте
לירות	стрелять
התוצאות	результаты
התוצאות	результат
עזבו	оставьте
עזבו	оставить
עזבו	покинуть
קשורים	связанные
טורניר	турнир
סיכוי	шанс
הרגל	привычка
חברון	хевроне
סרביה	сербии
סרביה	сербия
צלם	фотограф
שמינית	восьмая
שמינית	восьмое
שמינית	восьмой
עילית	элиты
עילית	элита
און	ын
הקול	голос
הפניות	обращений
הפניות	переходы
הפניות	ссылки
פישר	фишер
פישר	фишер
התעלה	канал
נפתלי	нафтали
ורדן	вердене
איור	фиг
איור	иллюстрации
המלחין	композитор
נמצאה	найдена
נמצאה	найдено
נמצאה	нашла
נמצאה	найден
נמצאה	найдены
חברתיות	социальное
חברתיות	социального
חברתיות	социальный
חברתיות	социальная
חברתיות	социальные
מתקן	устройство
מתקן	устройства
פרשנות	комментарий
פרשנות	комментарии
פרשנות	толкование
פרשנות	интерпретация
ויילס	уэльса
ויילס	уэльс
הכנסה	поступлений
הכנסה	доход
הכנסה	выручка
הכנסה	поступления
הכנסה	доходы
הכנסה	доход
הכנסה	поступления
הכנסה	доходы
תסריטאי	писатель
תסריטאי	сценарист
תסריטאי	сценарист
אבידות	потери
אבידות	убытки
אבידות	пострадавшие
אבידות	потери
אבידות	жертвы
הפרט	индивидуальные
הפרט	отдельных
הפרט	индивидуальное
הפרט	индивидуальный
הפרט	индивидуальная
קתדרלת	собор
ברכה	благословение
ברכה	приветствие
ברכה	благословение
ברכה	благословения
מחזיק	держатель
מחזיק	держится
נבחרים	выбранный
נבחרים	избранные
נבחרים	избранный
נבחרים	выделенные
נבחרים	актуальное
נבחרים	рекомендуемые
נבחרים	избранные
נבחרים	выбранный
נבחרים	выбран
נבחרים	выбранные
נבחרים	выбрано
נבחרים	подборка
ברכות	благословение
ברכות	благословения
ברכות	приветствия
ברכות	привет
ברכות	приветствую
בירה	пива
בירה	пиво
מצווה	команды
מצווה	команд
תהליכים	процессы
בהיר	яркие
בהיר	яркий
בהיר	ярко
בהיר	светлый
בהיר	яркая
בלה	бла
בלה	белла
מצור	осада
מצור	осады
מכתבים	буквы
מכתבים	письма
רביעית	четвертой
רביעית	четвертый
רביעית	четвертое
רביעית	четвёртая
רביעית	четвёртый
רביעית	четвертая
מועמדים	кандидатов
מועמדים	кандидаты
מועמדים	заявителей
מועמדים	заявители
נשואה	женился
נשואה	женаты
נשואה	замужем
נשואה	женат
חוסיין	хусейн
חוסיין	хуссейн
אפשרית	возможная
אפשרית	возможна
אפשרית	возможно
אפשרית	возможен
התערוכה	выставки
התערוכה	выставка
פטר	петр
פטר	питер
פטר	петер
פטר	пётр
מוכרים	продавцы
מוכרים	продавцов
עומדים	стоя
עומדים	стою
עלות	цена
עלות	стоимость
עלות	затраты
דייוויס	дэвис
דייוויס	дэвис
סיפר	рассказал
שמיר	укроп
שמיר	шамир
כתבתי	писал
כתבתי	написала
כתבתי	написали
כתבתי	написал
פרטית	частное
פרטית	частный
פרטית	частная
פרטית	частного
פרטית	личное
פרטית	частные
שלומית	саломея
רן	побежал
רן	рен
רן	рен
פעילויות	мероприятия
פעילויות	деятельность
לוגו	логотип
לוגו	логотипы
מכונית	машину
מכונית	автомобиль
מכונית	car
מכונית	вагон
מכונית	машина
מכונית	автомобиль
הסכסוך	конфликт
הסכסוך	конфликты
הסכסוך	коллизия
כוונה	намерение
כוונה	намерение
כוונה	намерения
עשיר	богат
עשיר	богатых
עשיר	рич
עשיר	богатая
עשיר	богатый
עשיר	богатые
יאן	джен
יאן	ян
יאן	яна
יאן	джан
יאן	янь
המדבר	пустыня
המדבר	пустыне
המדבר	пустыни
לוקח	взяв
לוקח	беру
לוקח	принимая
נדיר	редкие
נדיר	редко
נדיר	редкий
נדיר	редкая
נדיר	редкость
מחנות	лагерях
מחנות	лагеря
מחנות	лагерей
לוחות	панели
לוחות	таблетки
לוחות	скрижали
לוחות	доски
לוחות	советов
חצר	двор
חצר	дворе
חצר	двор
חצר	дворе
סם	сэм
גנים	гены
גנים	сады
תמר	тамар
טילי	тилли
הוצא	извлечь
ספרה	цифра
קטעי	вырезки
סופיה	софия
סופיה	софии
סופיה	софия
אדריכלות	архитектура
אדריכלות	архитектуры
ספרית	парикмахер
קרובים	закрыть
קרובים	близко
קרובים	закройте
קרובים	родственники
קרובים	родственников
החוצה	аут
החוצה	out
דיוק	герцог
דיוק	дюк
דיוק	точности
דיוק	точность
דיוק	точности
דיוק	точность
נפגע	больно
ביטוח	страховка
ביטוח	страхование
ביטוח	страхования
פרצה	лазейку
מגע	touch
מגע	прикоснуться
מגע	прикосновение
מגע	контакт
מגע	связаться
מגע	контакты
ביקור	посетил
ביקור	посетили
ביקור	посетила
ביקור	посещение
ביקור	посещения
ביקור	посетить
ביקור	визит
ביקור	визита
ביקור	посещение
ביקור	посещение
ביקור	посещения
תקציר	кратко
תקציר	краткая
תקציר	краткое
תקציר	резюме
תקציר	сводка
זכייה	выигрыш
זכייה	победы
זכייה	победа
ויצא	вышла
המצרים	египтяне
נישואים	брак
נישואים	браки
נישואים	браков
נישואים	браки
רגילה	регулярный
רגילה	регулярная
רגילה	регулярные
רגילה	регулярное
רגילה	регулярного
רגילה	обычных
רגילה	обычный
רגילה	обычная
רגילה	обычные
רובה	пистолет
רובה	пушка
רובה	оружие
רובה	ствол
רובה	винтовка
רובה	винтовку
רובה	ружье
הנחה	скидка
הנחה	скидки
הנחה	предположения
הנחה	предположение
הנחה	допущение
הפעלה	операционная
הפעלה	активации
הפעלה	заседание
הפעלה	сессия
הפעלה	сеанс
הפעלה	сессии
רבקה	ребекка
לחצי	щелчок
לחצי	клик
לחצי	нажмите
טייסת	эскадрилья
העובד	работник
העובד	сотрудник
העובד	служащий
וו	ву
חורף	зимняя
חורף	зимний
חורף	зима
חורף	винтер
חורף	зимние
מנדל	мендель
להחזיק	держать
להחזיק	держите
הגרעין	ядро
הגרעין	ядра
ניווט	судоходства
ניווט	навигации
ניווט	судоходство
ניווט	навигация
משרת	дворецкий
משרת	батлер
משרת	слуга
משרת	служанка
משרת	подавать
משרת	служить
מספק	удовлетворительным
מספק	удовлетворительными
מספק	удовлетворительно
מספק	удовлетворение
מספק	удовлетворяет
מספק	удовлетворения
מספק	обеспечивает
מספק	предоставляет
עובדת	работает
עובדת	работа
עובדת	работаем
עובדת	рабочий
עובדת	рабочей
הענק	гигантский
הענק	гигант
הענק	гигантская
הענק	гигантские
הכלי	инструмент
מזל	счастливая
מזל	лаки
מזל	счастливчик
מזל	повезло
מזל	удача
אסון	бедствие
אסון	катастрофические
אסון	катастрофа
אסון	бедствия
אסון	бедствие
מודע	сознании
מודע	сознавая
ריי	ray
ריי	рэй
ריי	рей
העמק	долине
העמק	долина
ונציה	венеции
ונציה	венеция
האטלנטי	атлантик
האטלנטי	атлантике
קשורה	привязана
קשורה	связанные
קשורה	привязан
קווים	строк
קווים	линии
קווים	линий
קווים	строки
מעורבים	смешанных
מעורבים	смешанная
מעורבים	смешанные
מעורבים	смешанный
סמכויות	полномочия
אדומים	красных
אדומים	красные
אדומים	красные
אדומים	красная
אדומים	красный
אדומים	красное
אדומים	красного
אדומים	red
מסוף	терминал
לכלול	исключить
תוספת	дополнение
תוספת	дополнительные
תוספת	дополнительное
תוספת	дополнительная
התשיעי	девятой
התשיעי	девятый
התשיעי	девятая
התשיעי	девятое
הקשת	поклон
הקשת	лук
פרדריק	фредерик
פרדריק	фредерик
פרדריק	фридрих
מסמכים	документы
מסמכים	бумаги
אפקט	эффект
מוקד	диспетчер
מוקד	отправление
ציד	охота
ציד	охоты
סקר	опрос
סקר	обследование
סקר	опрос
סקר	обследования
זמורה	самора
תגובות	реакция
תגובות	реакции
תגובות	реакций
תגובות	замечания
תגובות	комментарии
הוד	гуд
הוד	худ
הוד	капот
תוקף	действительности
תוקף	действительность
תוקף	атакуют
תוקף	атакует
תוקף	атака
נפח	объём
נפח	объем
נפח	громкость
נפח	кузнец
משתמשת	использование
משתמשת	используя
משתמשת	использует
ארז	сидар
תופים	бочки
תופים	барабаны
החצר	двор
החצר	дворе
החצר	двор
החצר	дворе
באוויר	воздухе
תקליטים	records
תקליטים	рекорды
תקליטים	записи
התנגד	сопротивляться
התנגד	устоять
התנגד	сопротивлялся
לתפוס	поймать
לתפוס	поймай
לתפוס	улов
לתפוס	лови
רגשות	реакция
רגשות	реакции
רגשות	реакций
רגשות	эмоции
רגשות	чувства
הדר	цитрусовых
נפרדים	отдельная
נפרדים	отделить
נפרדים	отдельный
נפרדים	отдельное
הסורי	сирийской
הסורי	сирийские
הסורי	сирийская
שקל	шекель
שקל	шекелей
מקביל	параллельное
מקביל	параллельно
מקביל	параллель
מקביל	параллельные
מקביל	параллельных
זוהר	светится
זוהר	светятся
מנהג	привычка
מנהג	индивидуально
מנהג	обычай
מרוקו	марокко
שנתי	ежегодно
שנתי	ежегодная
שנתי	ежегодная
שנתי	годовой
שנתי	годовая
נקבר	похоронили
נקבר	похоронен
פו	пух
פו	винни
פו	по
רכשה	приобрел
רכשה	приобретены
רכשה	приобретенного
רכשה	приобретенные
האומה	нация
האומה	нации
איום	угрозы
איום	угроза
תותח	пушки
תותח	пушка
תותח	canon
צמד	дуэт
מזרחה	восточная
מזרחה	востоке
מזרחה	восток
מזרחה	ист
מזרחה	east
מזרחה	восточный
העורך	редактора
העורך	редактор
מקובלת	приемлемые
מקובלת	приемлемо
מקובלת	приемлемым
מקובלת	приемлемый
מקובלת	допустимые
מקובלת	принят
מקובלת	принята
מקובלת	приняты
מקובלת	принято
השחרור	освобождения
השחרור	освобождение
סער	штурмовик
משטרה	полицейские
משטרה	полиции
משטרה	полиция
משטרה	полицейский
אייר	воздух
אייר	air
ידידות	дружбы
ידידות	дружба
מערבה	запад
מערבה	уэст
מערבה	западная
מערבה	западный
מערבה	вест
השכלה	просвещение
השכלה	образование
מקרי	случайный
מקרי	случайная
מקרי	случайных
מקרי	случайное
מקרי	случайные
קרים	крым
קרים	холодная
קרים	холодное
קרים	холодный
קרים	холодно
קרים	холод
קרים	крымских
שתיים	два
שתיים	две
שתיים	двое
משולש	треугольник
נהרות	реки
נהרות	рек
כישלון	неудачи
כישלון	неудача
כישלון	провал
כישלון	провалы
כישלון	неудачи
מעטים	немногим
מעטים	немногие
מעטים	немногих
הפקולטה	преподаватели
הפקולטה	факультет
סמואל	самуэль
סמואל	сэмюэль
סמואל	сэмюэл
קידום	повышен
קידום	поощрения
קידום	продвижение
קידום	поощрение
קידום	повышение
נציג	представитель
נציג	представителю
נציג	представителя
צבאות	армий
צבאות	армии
כנסייה	церковь
כנסייה	церкви
תיירות	туризм
תיירות	туристов
תיירות	туристы
תיירות	туристических
תיירות	туристический
תיירות	турист
שיחת	переписку
שיחת	переписка
שיחת	разговор
שיחת	беседа
לוחם	воин
לוחם	боец
קורט	курт
קורט	курт
רכבות	поезда
הפסד	потери
הפסד	потеря
הפסד	утрата
מכ	радар
מורכבים	составных
מורכבים	составные
מורכבים	комплекс
מורכבים	сложная
מורכבים	сложные
מורכבים	сложных
מורכבים	сложный
המוסלמי	мусульманских
המוסלמי	мусульманские
המוסלמי	мусульманин
המוסלמי	мусульмане
למכור	продавать
למכור	продажа
למכור	продать
קושי	трудности
קושי	трудность
קושי	сложность
קושי	коши
מאזן	баланс
מאזן	остаток
מאזן	равновесие
אבנים	камни
אבנים	камни
אבנים	скалы
מהגרים	мигрантов
מהגרים	мигранты
מהגרים	иммигранты
מהגרים	иммигрантов
הכתובת	адреса
הכתובת	адрес
רישום	регистрация
רישום	регистр
רישום	реестр
רישום	реестре
רישום	листинг
נמלט	сбежал
נמלט	сбежали
נמלט	сбежала
נמלט	беглеца
נמלט	беглец
דר	дер
ניתנה	предоставлен
ניתנה	предоставлено
ניתנה	учитывая
מלכים	королей
מלכים	короли
מחאה	протеста
מחאה	протеста
מחאה	протесты
מחאה	протест
מחאה	протесты
פולנים	поляки
המפה	карта
המפה	карту
מעדיף	предпочитает
מעדיף	предпочитают
מעדיף	предпочитаю
מעדיף	предпочла
מעדיף	предпочтение
קבצים	файлы
קבצים	файлов
יוזף	йозеф
חקלאות	земледелия
שליחים	посланников
שליחים	посланники
שליחים	посланцы
יואל	джоэл
יואל	йоэль
מכהן	председательствует
מכהן	председательствующий
פוליטיקאי	политик
סלעים	камни
סלעים	скалы
הצנחנים	десантники
מאגר	хранилища
מאגר	хранилище
יריה	выстрел
יריה	выстрел
יריה	кадр
יריה	застрелил
יריה	застрелен
ההפקה	производство
ההפקה	производства
ניצול	эксплуатация
ניצול	выживший
ממדי	размеры
ממדי	аспекты
מבחר	выбор
מבחר	подбор
מבחר	выделение
מבחר	отбора
מבחר	отбор
מבחר	подборка
ניל	нил
ניל	нил
ניל	нил
ניל	нила
נוטה	склонен
נוטה	подверженных
נטייה	ориентация
נטייה	ориентации
נטייה	направленность
נטייה	тенденция
נטייה	наклона
פסלים	статуи
פסלים	скульптуры
פסלים	скульптура
גולדברג	голдберг
נפל	упал
נפל	упала
נפל	упал
נפל	пал
המפתח	ключ
המפתח	ключевых
רמה	класс
רמה	уровень
רמה	уровня
רמה	level
תחושת	догадка
טיל	ракета
טיל	ракета
נתקל	возникших
טים	тим
טים	тима
ברוס	брюс
כאב	боли
כאב	болью
כאב	боль
מצפה	ожидаю
מצפה	ожидает
מצפה	ожидаем
מצפה	ожидал
מצפה	ожидать
צעירה	янг
צעירה	молодая
צעירה	молодые
צעירה	young
צעירה	молодых
צעירה	молодой
גלים	волн
גלים	волны
עונש	наказание
עונש	наказан
עונש	наказал
עונש	наказаны
עונש	наказание
ביניים	средняя
ביניים	ближнем
ביניים	средний
ביניים	среднее
ביניים	промежуточный
ביניים	промежуточные
ביניים	промежуточных
מערבי	западная
מערבי	западные
מערבי	западной
מערבי	западный
מערבי	западное
שחמט	шахматы
שחמט	мат
רוס	росс
רוס	росса
המטבח	кухня
המטבח	кухне
המטבח	кухня
המטבח	кухни
בוסטון	бостон
החלוץ	пионер
החלוץ	vanguard
עובדות	факты
נחתם	подпись
נחתם	подписано
נחתם	подписан
נחתם	подписана
נחתם	подписаны
טקסס	техас
נאס	nas
אמין	надежный
אמין	надежные
אמין	надежный
אמין	надежных
אמין	надежно
אמין	надежная
אמין	амин
בולטת	видных
בולטת	видное
בולטת	видные
מרוץ	гонки
מרוץ	гонка
מרוץ	расы
מרוץ	раса
מרוץ	гонки
מרוץ	racing
מרוץ	скачки
קי	ки
מחליט	постановляет
באטמן	бэтмен
כביכול	якобы
כביכול	предположительно
כביכול	предполагаемая
כביכול	предполагаемых
כביכול	предполагаемый
כביכול	предполагаемые
סביבה	окружение
הפליטים	беженцы
חלקיקים	частиц
חלקיקים	частицы
חלקיקים	частиц
חלקיקים	частицы
ספורים	пронумерованы
הופ	хоп
הופ	надеюсь
הופ	хоуп
הופ	надежда
הופ	надеемся
פתוחה	открыть
פתוחה	открытый
פתוחה	открыто
פתוחה	open
פתוחה	открытая
הקרנה	проекция
פרפר	бабочка
פרפר	бабочки
נמנע	воздержались
נמנע	неизбежное
נמנע	неизбежно
שקדמו	предшествующие
פרויקטים	проекты
פרויקטים	проектов
נער	мальчик
נער	парень
נער	boy
נער	подросток
נער	подростка
חשבתי	мысль
חשבתי	думал
צר	узких
צר	узкие
צר	узкий
צר	сузить
סטיוארט	стюарт
סטיוארט	стюарта
סטיוארט	стюарт
אלקטרוני	электронная
אלקטרוני	электронные
אלקטרוני	электронное
אלקטרוני	электронный
תלמי	птолемей
פונקציות	функции
חלון	windows
חלון	окна
חלון	window
חלון	окна
חלון	окно
לפרוץ	взломать
הרנסאנס	возрождения
הרנסאנס	возрождение
דולרים	доллары
דולרים	доллар
אפר	прах
אפר	пепел
אפר	аш
אפר	эш
אפר	пепел
חוקית	легально
חוקית	юридически
חוקית	законно
חוקית	юридический
חוקית	правовая
חוקית	правовой
חוקית	юридическая
קליין	кляйн
קליין	клайн
קובי	кобе
שדרות	бульвар
שדרות	проспект
שדרות	avenue
שדרות	авеню
שנותרו	оставшийся
שנותרו	оставшихся
שנותרו	оставшиеся
שנותרו	осталось
שנותרו	остающиеся
טבח	приготовить
טבח	повар
טבח	кук
טבח	готовить
טבח	резня
טבח	бойня
טבח	резня
טבח	бойню
טבח	бойня
תכונה	особенность
מאמינים	верующих
מאמינים	верующие
מאמינים	поверить
מאמינים	верить
מאמינים	верим
מאמינים	верю
השר	министр
השר	министра
יוונית	греческая
יוונית	греки
יוונית	греков
יוונית	греческий
זרה	иностранный
זרה	иностранное
זרה	иностранных
המיועד	назначенных
המיועד	назначенный
המיועד	назначенные
המיועד	предназначенных
ידיים	руки
העובר	плод
צפוי	ожидалось
צפוי	ожидаемые
צפוי	ожидается
צפוי	ожидаемый
צפוי	ожидаемое
מרשל	маршалл
מרשל	маршал
מרשל	маршал
אשכול	кассетных
אשכול	скопление
אשכול	нитки
אשכול	нити
אשכול	нить
אטום	атом
איירס	айресе
אזרחות	гражданство
אזרחות	национальность
אזרחות	гражданства
אזרחות	гражданство
סמים	наркотики
סמים	наркотик
סמים	препарат
סמים	наркотик
סמים	наркотиками
סמים	наркотики
סמים	наркотиками
השתנה	изменились
השתנה	изменилась
השתנה	изменился
השתנה	изменил
השתנה	изменилось
השתנה	изменено
השתנה	измененный
השתנה	измененные
השתנה	изменена
השתנה	изменено
קומדיה	комедии
קומדיה	комедия
אשה	женщину
אשה	женщина
אשה	аша
אשה	жене
אשה	жена
אשה	жены
אצולה	благородные
אצולה	благородно
אצולה	благородный
אצולה	благородная
אצולה	благородных
אצולה	аристократии
אצולה	благородство
סיווג	классифицированы
סיווג	разминированию
סיווג	разминирование
סיווג	классификации
סיווג	классификация
אומץ	кишки
אומץ	мужество
אומץ	храбрость
אומץ	смелость
צולם	принято
צולם	принятых
צולם	взяты
צולם	снимали
צולם	снято
זכוכית	стакан
זכוכית	стекло
זכוכית	бокал
זכוכית	стекла
הנדסה	инженерии
הנדסה	инжиниринг
הנדסה	инженеров
הנדסה	инженеры
לאון	леон
לאון	леон
לאון	леон
בראשותו	возглавлял
בראשותו	направляется
השנתי	ежегодная
השנתי	годовой
השנתי	годовая
פסנתר	фортепиано
פסנתר	рояль
פסנתר	пианино
בוריס	борис
הפקה	производство
הפקה	производства
מספרי	numeric
תרבותית	культурный
תרבותית	культурные
תרבותית	культурно
שופטים	судьи
שופטים	судей
שחורה	чёрное
שחורה	черный
שחורה	black
שחורה	чёрные
שחורה	чёрный
חסרים	отсутствует
השטחים	территорий
השטחים	территории
השטחים	территориях
השטחים	территориям
פאולו	паулу
פאולו	пауло
פאולו	паоло
תומכי	поддерживающие
תומכי	сторонники
תומכי	сторонников
חמורה	суровое
חמורה	суровые
חמורה	серьезные
הועברה	переведены
הועברה	переданные
פורד	форд
פורד	ford
לורנס	лоуренс
לורנס	лоренс
לורנס	лоуренс
לורנס	лоренс
אלים	боги
אלים	богов
אלים	насильственные
שלילי	негативных
שלילי	отрицательный
שלילי	отрицательные
שלילי	отрицательно
שלילי	негативные
שלילי	отрицательное
פרשה	отставке
מיותר	лишнее
מיותר	излишним
מיותר	лишнее
מיותר	ненужных
מיותר	ненужные
מיותר	излишним
גשם	дожди
גשם	дождь
ניוטון	ньютон
ניוטון	ньютона
האינתיפאדה	интифады
אויב	враг
אויב	враги
הארצית	граждане
יונקים	млекопитающих
יונקים	млекопитающих
מענה	мучить
רגלים	ножки
רגלים	ноги
רגלים	лапки
הרשויות	власти
לורד	господь
לורד	лорд
רגליים	ноги
רגליים	стопы
רגליים	ступни
רגליים	ножки
רגליים	ноги
רגליים	лапки
מובן	поняли
מובן	понял
פרסמה	разместил
פרסמה	опубликовано
פרסמה	опубликовал
מוצגים	показаны
מוצגים	показана
מוצגים	показано
מוצגים	показан
מוצגים	отображаться
מוצגים	отображается
מוצגים	выставлены
מוצגים	показано
מוצגים	выставки
רם	рама
רם	рам
רם	громко
רם	громкий
רם	rem
טכנית	технически
טכנית	формально
ראיות	доказательств
ראיות	доказательства
ראיות	доказательство
ראיות	улики
ראיות	улика
לגייס	мобилизовать
תפיסת	поймать
מסחרית	коммерческие
מסחרית	коммерческая
מסחרית	коммерческий
מסביר	объясняю
מסביר	поясняет
מסביר	объясняет
החיל	корпус
החיל	корпуса
תוכנות	программы
חידוש	новизны
חידוש	новинка
הבנה	понимание
הבנה	взаимопонимание
הבנה	понимания
זווית	угол
בשילוב	сочетании
לוק	люка
לוק	люк
לוק	локк
לוק	лок
גוסטב	густав
אולימפי	олимпийские
אולימפי	олимпийский
מו	му
מו	мо
מו	мос
קודש	святая
קודש	святые
קודש	святой
קודש	святейший
קודש	святое
קבועים	константы
ניקולאי	николай
ניקולאי	николай
ניקולאי	николай
טיפוס	восхождение
טיפוס	тиф
הביע	выражено
הביע	выразил
הביע	выраженное
הביע	выраженные
הביע	выраженную
אפור	серая
אפור	серого
אפור	серый
אפור	серые
אפור	серая
אפור	серый
אפור	серые
אפור	грей
תסמונת	синдром
ריבאונדים	подборов
הכרזת	декларация
הכרזת	заявление
גג	крыше
גג	крыша
גג	крыши
גג	крыше
גג	крыша
גג	крышу
ספרדית	испанская
ספרדית	испанский
הקלטות	кассеты
הקלטות	ленты
אחיד	форму
אחיד	униформа
אחיד	форма
ייחודית	уникальная
ייחודית	уникальные
ייחודית	уникальный
ייחודית	уникальное
מצעד	парад
רשתות	сетки
רשתות	сети
רשתות	сеток
רשתות	сетей
רשתות	сети
רשתות	сетях
מזוהה	признан
מזוהה	признано
מזוהה	признали
מזוהה	признанных
מזוהה	выявленные
מזוהה	признано
מזוהה	признана
מזוהה	признанные
מזוהה	признали
מזוהה	признанных
הפדרלי	федеральное
הפדרלי	федеральные
הפדרלי	федерального
הפדרלי	федеральный
הפדרלי	федеральная
וולט	уолт
המהדורה	издание
סגור	закрыть
סגור	близко
סגור	закройте
סגור	сделано
סגור	закрыта
סגור	закрыто
סגור	закрытая
סגור	закрытое
סגור	закрыты
המלכים	королей
המלכים	короли
האחראי	ответственное
האחראי	ответственные
האחראי	ответственная
האחראי	ответственный
סוחר	торгового
סוחר	торговец
סוחר	трейдер
סוחר	торговец
סוחר	дилер
מלח	соли
מלח	соль
שבר	фракции
שבר	трещина
שבר	перелом
שבר	сломалась
שבר	сломал
שבר	сломался
הפיגוע	взрыв
הפיגוע	бомбардировки
מבצר	цитадель
מבצר	крепость
מבצר	форт
מבצר	крепость
בארי	бари
בארי	барри
בארי	бэрри
דנה	даны
דנה	дана
נוספו	добавлены
נוספו	добавил
נוספו	добавлена
נוספו	добавлено
נוספו	добавлен
פן	перо
פן	пен
פן	ручка
פן	ручку
פן	пан
פן	пэн
שבטים	племен
שבטים	племена
שבטים	кланов
כריסטופר	кристофера
כריסטופר	кристофер
גאון	гении
גאון	гениально
גאון	гений
מכירות	продажа
מכירות	продажи
מכירות	продаж
חשמלית	электрический
חשמלית	электрические
חשמלית	электрических
חשמלית	электрическая
חשמלית	электрический
חשמלית	электрик
חשמלית	electric
חשמלית	электрическая
ישעיהו	исаия
נפגשו	встретили
נפגשו	встретились
נפגשו	встретил
דאגלס	дуглас
העשירי	десятая
העשירי	десятый
העשירי	десятой
טבעת	ринг
טבעת	кольцо
טבעת	кольца
מדרש	мидраш
נווה	неве
באך	баха
באך	бах
שביט	комета
שביט	кометы
שביט	комет
שביט	кометы
סואץ	суэцкий
קואורדינטות	координаты
אמסטרדם	амстердам
וואלה	валла
בילי	билли
בילי	билли
מחצית	перерыве
מחצית	половины
מחצית	половина
מחצית	половину
מחצית	наполовину
חנויות	магазины
חנויות	магазинах
חנויות	магазины
השמינית	восьмая
השמינית	восьмое
השמינית	восьмой
פלסטיני	палестинский
פלסטיני	палестинские
פלסטיני	палестинских
פלסטיני	палестинцы
פלסטיני	палестинская
הדוקטורט	phd
נט	нэт
מפות	карт
מפות	карты
אפולו	аполлон
נוצרי	кристиан
נוצרי	христианин
נוצרי	христиане
נוצרי	христианство
נוצרי	христиан
מוטי	моти
מציאות	реальность
מציאות	реальности
ואלה	вала
סובייטי	советская
סובייטי	советского
סובייטי	советский
סובייטי	советские
יציבות	стабильность
יציבות	стабильности
אגסי	агасси
כמורה	духовенства
הלגיון	легион
מתנדבים	добровольцы
מתנדבים	добровольцев
רץ	бегун
רץ	бег
רץ	бегать
לשחזר	воссоздать
לשחזר	восстанавливать
לשחזר	восстановить
אחמד	ахмед
אחמד	ахмад
אחמד	ахмед
לנצל	эксплуатировать
טיפוסי	типично
טיפוסי	типичные
טיפוסי	типичная
טיפוסי	типичный
מנשה	менаше
מצליחה	успешное
מצליחה	успешные
מצליחה	успешно
מצליחה	успешного
מצליחה	успешная
מצליחה	успешный
ענפי	ветки
ענפי	отделений
ענפי	ветви
ענפי	филиалы
ענפי	отрасли
רשויות	власти
למדו	учиться
למדו	учись
למדו	учитесь
שטרן	стерн
מוזיקאי	музыкант
מנחה	ведущий
מנחה	ведущая
מנחה	ведущий
מנחה	ведущая
מנחה	принимающих
מנחה	принимающая
מנחה	ведет
טיסות	полеты
טיסות	рейсы
יצור	тварь
יצור	существо
פשע	преступность
פשע	преступления
פשע	преступление
הכבד	печени
הכבד	печень
אישר	подтверждена
אישר	подтверждено
אישר	подтверждаю
השיג	достигнуто
ראייה	зрение
ראייה	видение
ראייה	доказательств
ראייה	доказательства
ראייה	доказательство
ראייה	улики
ראייה	улика
סוכר	сахар
וייס	вайс
פירוט	разбивка
פירוט	срыв
פירוט	распад
הטכנולוגיה	технология
הטכנולוגיה	техника
הטכנולוגיה	технологии
טבעית	естественные
טבעית	естественный
טבעית	естественное
טבעית	природных
