категория	категорија
вырос	одгледани
вырос	израснат
популярности	популарност
фунтов	kg
фунтов	кг
фунтов	кила
оппозиции	опозициски
оппозиции	опозицијата
оппозиции	противење
оппозиции	опозиција
передняя	предниот
передняя	преден
передняя	предни
передняя	предна
передняя	фронт
передняя	напред
убил	убиена
убил	убиени
убил	убивани
убил	убиен
убил	убиена
убил	убиени
убил	убиено
убил	уби
убил	убиен
показан	прикажано
показан	покажана
показан	покажани
обмена	споделување
обмена	делење
обмена	споделувањето
цитата	цитат
половину	пола
половину	половина
половину	половината
энтони	антони
энтони	ентони
энтони	антониј
энтони	антони
бассейны	базени
бассейны	басените
частные	приватно
частные	приватен
частные	приватна
частные	приватни
галактика	галактика
галактика	галаксијата
галактика	галаксија
галактика	galaxy
травмы	повреда
травмы	повреди
травмы	трауми
травмы	траума
травмы	повредени
травмы	повреди
масс	маси
масс	амиски
опасности	опасност
опасности	опасност
опасности	азар
опасности	опасностите
опасности	опасности
дзюдо	џудо
описал	опиша
описал	опишана
описал	опишан
описал	опишани
применяются	аплицирање
применяются	примени
воздух	воздух
воздух	ер
воздух	air
планет	планетите
планет	планети
слава	слава
слава	слава
соколов	соколи
соколов	соколов
отражает	одразува
отрасль	индустрија
федеральный	федерално
федеральный	федерални
федеральный	сојузниот
шестой	шестото
шестой	шеста
шестой	шесто
шестой	шести
шестой	шестиот
шестой	шестмина
шестой	six
шестой	шест
педро	педро
полоса	пистата
полоса	писта
полоса	стриптиз
ректор	канцеларот
ректор	канцеларка
ректор	канцелар
ректор	ректорот
выдающийся	извонредна
выдающийся	отворените
выдающийся	извонредни
выдающийся	извонредно
выдающийся	извонреден
полки	полици
полки	полиците
споры	спорови
споры	расправии
споры	контроверзност
споры	контроверзија
споры	контроверзии
споры	оспори
споры	спор
переговоров	преговори
дополнить	надополнување
дополнить	дополни
дополнить	дополнување
дополнить	додаток
паулу	пауло
объявила	најави
объявила	најавена
проверка	проверување
проверка	проверувам
проверка	тестирања
проверка	тестирање
проверка	верификација
проверка	тест
проверка	инспекција
проверка	провери
проверка	проверено
проверка	проверка
проверка	чек
восстановлен	обновен
восстановлен	обновени
восстановлен	обновено
полков	полкови
знаменитый	познат
знаменитый	познатата
знаменитый	славна
знаменитый	позната
знаменитый	познати
природных	природна
природных	природни
природных	природен
природных	природно
наказания	казни
наказания	пенали
наказания	казни
поток	тек
поток	течат
поток	проток
поток	тек
поток	поток
поток	проток
поток	stream
осуществляет	имплементира
исторически	историски
фирма	фирма
общения	комуницираат
армян	ерменци
армян	ерменците
построенный	изграден
построенный	изградена
построенный	изградени
построенный	изградено
стандарт	стандард
стандарт	стандардна
стандарт	стандардни
стандарт	стандарден
стандарт	стандардно
свобода	слободата
свобода	слобода
свобода	либерти
свобода	слобода
пехотный	пешадија
пехотный	пешадиски
пехотный	пешадиска
эфир	етер
эфир	етерот
эфир	етер
почвы	тло
почвы	почва
почвы	валка
северных	нордиски
взаимодействие	интеракција
взаимодействие	интеракции
джей	џеј
африка	африка
кризиса	криза
смирнов	смирнов
священной	свето
священной	света
священной	свети
миг	миг
миг	мигот
быстрее	побргу
быстрее	побрзо
углу	агол
углу	ќоше
углу	ќош
перевозки	кочија
перевозки	транспорт
перевозки	транспортер
перевозки	транспортирање
агент	агентка
агент	агент
португалия	португалија
выбрать	одбери
выбрать	избери
выбрать	изберете
выбрать	селектирај
выбрать	одбери
выбрать	изберете
выбрать	избирање
выбрать	избери
сон	спиење
сон	спијам
сон	сон
сон	dream
боб	боб
символизирует	симболизира
рамки	кадри
рамки	рамки
рамки	рамка
сельскохозяйственных	земјоделско
сельскохозяйственных	земјоделска
сельскохозяйственных	земјоделски
сельскохозяйственных	земјоделство
отказались	одбиено
отказались	одбил
отказались	одбила
отказались	одби
поль	пол
поль	паул
поль	павле
обоснование	оправдание
обоснование	оправдување
региональных	регионален
региональных	регионалната
региональных	регионално
региональных	регионални
региональных	регионална
отчасти	делумно
отчасти	донекаде
отчасти	делумно
информационных	информативни
информационных	информативно
диего	диего
каноэ	кану
камеры	камери
звёзды	ѕвезди
воздействия	изложување
воздействия	изложеност
мадрид	мадрид
дания	данска
сбор	собирање
сбор	собирајќи
сбор	собирање
сбор	собир
сбор	збирка
сбор	колекција
поражений	порази
разное	разно
чьи	чија
чьи	чиј
чьи	чии
чьи	чие
здоровье	здравје
дорогой	драги
дорогой	мила
дорогой	драга
дорогой	мили
дорогой	драга
дорогой	драги
боснии	босна
яйца	јајца
яйца	топки
яйца	јајца
яйца	топчиња
представлено	поднесено
представлено	поднесена
шарль	чарлс
шарль	шарл
католиков	католиците
католиков	католици
лейбл	етикета
лейбл	натпис
реальности	реалност
реальности	стварност
реальности	реалноста
вооруженных	вооружена
вооруженных	наоружан
вооруженных	вооружени
вооруженных	вооружен
показатели	показатели
показатели	индикатори
катастрофа	катастрофа
катастрофа	катастрофи
катастрофа	катастрофа
биологии	биологија
адольф	адолф
развивается	развива
азербайджанский	азербејџанскиот
близко	блиску
близко	затвори
близко	близу
близко	блиску
введена	воведена
введена	воведен
введена	воведе
введена	воведени
джексон	џексон
жуков	бумбари
жуков	бубачки
жуков	жуков
предполагает	подразбира
предполагает	имплицира
отличием	почести
гетто	гето
гетто	гетото
свободный	слободни
свободный	бесплатно
свободный	слободно
свободный	слободна
свободный	слободен
заблуждение	заблуда
морская	маринец
морская	поморска
морская	поморски
морская	наутички
маргарита	маргарет
маргарита	маргарит
маргарита	маргарита
сигнал	сигнал
организован	организиран
организован	организирани
организован	организирана
организован	организиран
организован	организирани
организован	организирано
открыть	отворено
открыть	отворени
открыть	отворена
открыть	отворен
открыть	опен
открыть	отвори
указал	посочи
албании	албанија
телевидение	телевизија
последовательно	доследно
последовательно	доследни
последовательно	последователни
социалистическая	социјалистичка
социалистическая	социјалист
социалистическая	социјалистичко
социалистическая	социјалистички
поколение	генерација
поколение	генерирање
арбитраж	арбитража
заболеваний	болести
заболеваний	заболувања
вест	запад
вест	западно
вест	вест
сборных	монтажна
молярная	моларна
пруссии	прусија
помню	запомни
помню	запамети
помню	запомнете
историческое	историски
историческое	историско
историческое	историска
историческое	историски
историческое	историско
историческое	историска
применять	аплицирање
применять	примени
спор	оспори
спор	спор
фрэнк	франк
фрэнк	френк
огромный	огромен
огромный	огромно
огромный	огромна
огромный	огромни
сообщений	пораки
обнаружено	откриени
обнаружено	откриено
обнаружено	откриена
обнаружено	откриен
обнаружено	откриена
голубой	плава
голубой	сина
голубой	сини
голубой	блу
голубой	сино
русь	рус
лошадей	коњи
лошадей	коњите
кладбища	гробишта
кладбища	гробишта
приход	парохија
сохранение	спасување
сохранение	зачувување
сохранение	штедење
сохранение	зачувувањето
сохранение	зачувување
сохранение	конзервација
краю	раб
краю	edge
краю	острина
владеет	поседува
партизан	герилци
партизан	герилците
металла	метал
кинг	крал
кинг	кинг
кинг	кралот
экономист	економист
ценности	вредности
панк	панк
композиторов	композитори
оставшиеся	преостанати
оставшиеся	преостанат
оставшиеся	преостанатите
душ	туширање
душ	туш
душ	врнежи
глубоко	deep
глубоко	длабок
глубоко	длабока
глубоко	длабоко
глубоко	длабоки
западные	вестерн
западные	западни
западные	западна
машину	автомобил
машину	кола
уголовного	злосторник
уголовного	кривично
уголовного	кривични
уголовного	кривична
уголовного	криминално
организатор	организатор
организатор	организаторот
организатор	организатор
организатор	организаторот
автобус	автобус
закрыта	затвори
закрыта	затворен
закрыта	затворена
закрыта	затворени
закрыта	затворено
концертов	концерти
носил	носеше
даниэль	даниел
даниэль	даниела
энн	ен
энн	ан
энн	ен
энн	ане
взрыва	експлозија
взрыва	експлозијата
джонни	џони
джонни	јони
джонни	џони
фракции	дропки
фракции	фракции
фракции	фракција
фракции	делче
фракции	фракцијата
фракции	фракција
светло	светлината
светло	светол
светло	светло
светло	светлина
светло	светлост
героизм	херојство
ответы	одговори
ответы	одговори
ответы	одговорил
кандидаты	кандидатите
кандидаты	кандидати
кандидаты	кандидатки
концерты	концерти
франческо	франческо
планета	планет
планета	планета
планета	планетата
необходимые	неопходни
необходимые	неопходно
необходимые	неопходна
необходимые	потребно
участница	натпреварувач
участница	учесник
разделение	одвојување
разделение	раздвојување
разделение	разделба
разделение	разделување
советы	совети
советы	совет
советы	совети
атлетике	атлетика
гай	гај
гай	гај
гай	тип
торговля	стопанство
торговля	стопанската
торговля	тргување
торговля	трговија
бюст	биста
путешествия	патувања
путешествия	патување
путешествия	travel
путешествия	патувања
путешествия	патуваат
путешествия	патувајќи
путешествия	патување
путешествия	патувачки
путешествия	патувања
путешествия	патува
исключения	исклучоци
исключения	исклучок
исключения	изземање
энди	енди
энди	енди
энди	анди
стэнли	стенли
портреты	портрети
участков	заговори
участков	парцели
операционная	оперативен
операционная	оперативни
аренду	кирија
аренду	изнајмување
аренду	наем
аренду	изнајмување
двигатели	мотори
двигатели	моторс
двигатели	моторите
двигатели	мотори
сибирь	сибир
македонии	македонско
македонии	македонска
македонии	македонец
македонии	македонски
македонии	македонија
анджелесе	анџелес
калибра	калибар
уточнение	разјаснува
уточнение	разјаснување
уточнение	појаснување
конгресс	конгресот
конгресс	конгрес
приём	прием
приём	рецепција
приём	приемот
графства	окрузи
цифры	бројки
цифры	цифри
цифры	фигури
цифры	личности
цифры	бројки
цифры	броеви
цифры	бројки
получать	примаат
получать	прими
карточка	картичка
карточка	картичката
карточка	карта
ток	ток
шаг	степ
шаг	чекор
сэр	господине
сэр	сер
традиция	традицијата
традиция	традиција
берегов	брегови
берегов	бреговите
солнечной	соларна
солнечной	соларни
солнечной	сончева
шотландия	шкотска
прошлое	минато
прошлое	изминатите
прошлое	минати
специализация	специјализирана
специализация	специјалитет
специализация	специјалност
европу	европа
кгб	кгб
приложения	апликации
приложения	апликации
собак	кучиња
фабрики	фабрики
фабрики	фабриките
эрнст	ернст
мусульман	муслиманите
мусульман	муслимани
написали	напиша
написали	пишувал
написали	напишаа
написали	напишал
написали	напишав
существовал	постоеле
существовал	постоела
существовал	постоеше
существовал	постоело
существовал	постоел
существовал	постоеја
самки	женките
судей	судиите
судей	судии
пользователя	кориснички
пользователя	корисник
пользователя	корисникот
ученых	стручњаци
важное	важна
важное	битно
важное	важно
важное	битен
важное	важни
механики	механика
механики	механичари
замены	замена
рене	рене
рене	рене
рене	рене
сделаны	направи
сделаны	направени
сделаны	направен
сделаны	made
эскадрильи	ескадрили
посольства	амбасади
посольства	амбасадите
посольства	амбасада
фил	фил
волга	волга
признаки	знаци
кавалерии	коњаница
кавалерии	коњаницата
джонсон	џонсон
улучшение	подобрување
улучшение	подобрувања
улучшение	подобрен
улучшение	подобрена
улучшение	подобрени
улучшение	подобрено
улучшение	зајакнување
улучшение	подобрување
улучшение	подобрување
джейн	jane
джейн	џејн
джейн	јане
понимание	разбирањето
понимание	сфаќање
понимание	разбирање
многим	многумина
фред	фред
артисты	забавувачи
артисты	уметници
артисты	артисти
безопасность	сигурност
безопасность	обезбедување
безопасность	безбедност
безопасность	сигурност
безопасность	безбедност
ценность	вредност
томаса	томас
томаса	тома
томаса	thomas
флорида	флорида
карелия	карелија
основанная	основана
основанная	основани
основанная	основано
основанная	основан
график	распоред
график	графикон
график	распоред
пиренеи	пиринеи
национальности	националности
художественные	уметнички
художественные	уметничко
чувства	сетилата
чувства	сетила
чувства	чувства
чувства	чуства
польская	полски
польская	полска
польская	полирање
польская	полско
верхние	горна
верхние	горен
дед	дедо
дед	прадедо
дед	дедото
дед	прадедо
дед	дедо
послы	амбасадорите
послы	амбасадори
приняты	прифатен
приняты	прифатена
приняты	прифатено
приняты	прифатени
ведет	води
ведет	водичи
мартина	мартина
единая	обединето
единая	обединет
единая	обединета
великие	великани
представителя	претставничка
представителя	претставник
представителя	преставник
серьёзные	сериозен
серьёзные	сериозна
серьёзные	озбилно
ракета	ракета
ракета	проектил
ракета	ракета
потенциал	потенцијална
потенциал	потенцијал
потенциал	капацитет
сделана	направи
сделана	направени
сделана	направен
сделана	made
исп	сри
исп	шри
наполеона	наполеон
теле	tele
ведущие	водечки
ведущие	води
ведущие	трага
ведущие	олово
ведущие	водечки
ведущие	водство
расы	трка
расы	раса
китайская	кинески
подписан	потпишана
подписан	потпишани
подписан	потпишано
подписан	потпишан
дополнительный	дополнителните
дополнительный	дополнително
дополнительный	дополнителни
дополнительный	дополнителна
дополнительный	додатни
дополнительный	дополнителен
грузия	грузија
грузия	џорџија
приложение	анекс
аркадий	аркадиј
дэвис	дејвис
дэвис	дејвис
маршрутов	правци
тесно	одблиску
тесно	тесно
мессье	месје
действовал	дејствуваше
действовал	дејствувал
преследования	прогонување
преследования	прогон
преследования	малтретирање
преследования	злоставување
меч	мач
меч	мечот
меч	меч
хребет	риџ
сильные	јака
сильные	јаки
сильные	силни
сильные	силен
сильные	силна
принадлежности	припадност
принадлежности	додатоци
прекратить	застани
прекратить	стој
прекратить	стоп
лас	лас
чарли	чарли
столкновения	судири
столкновения	судар
столкновения	судир
выполняет	изведува
выполняет	настапува
химик	хемичар
следы	стапки
следы	траги
следы	трагови
следы	траки
следы	траги
следы	трагови
внезапно	ненадејно
внезапно	одеднаш
внезапно	наеднаш
внезапно	ненадејно
внезапно	одеднаш
внезапно	изненадно
карло	карло
баварии	баварија
барокко	барок
публикация	објавува
публикация	објавување
публикация	издавачки
публикация	објавување
публикация	објава
публикация	објавата
публикация	пост
публикация	објави
публикация	публикација
публикация	публикацијата
остановить	незапирлив
остановить	застани
остановить	стој
остановить	стоп
подсемейства	subfamily
величины	вредности
сыновья	синови
сыновья	синовите
бюджет	буџет
дальность	опсег
мгц	mhz
синий	плава
синий	сина
синий	сини
синий	блу
синий	сино
техническое	технички
техническое	техничко
петровна	петровна
организовать	организирање
организовать	организира
организовать	средам
подчинение	послушност
воронеж	воронешка
коллег	колегите
коллег	колеги
коллег	колешки
рукописи	ракописи
евровидение	eurovision
евровидение	евровизија
евровидение	натпревар
жёлтый	жолта
жёлтый	жолти
жёлтый	жолто
эффективность	ефикасноста
эффективность	ефективна
эффективность	ефикасно
эффективность	ефикасен
эффективность	ефикасна
эффективность	ефикасни
эффективность	ефикасност
эффективность	ефикасност
эффективность	ефикасноста
аналогии	аналогија
образец	примерок
образец	модел
образец	примерок
пустая	празно
пустая	празен
пустая	празна
пустая	испразни
пустая	празни
запущен	започната
запущен	лансирана
запущен	започнати
запущен	лансиран
запущен	покрената
варшаве	варшава
дала	дале
дала	даде
дала	дал
дала	дадов
дала	дадоа
включать	вклучи
соседних	соседните
соседних	соседни
соседних	соседна
соседних	соседна
соседних	соседни
производители	продуценти
производители	производители
производители	производители
ступень	бина
ступень	етапа
ступень	фаза
обычных	обичен
обычных	обичните
обычных	обични
обычных	конвенционалните
водохранилище	резервоар
распространено	дистрибуирани
распространено	распределени
транскрипции	транскрипција
детство	детство
детство	детството
набрал	постигна
заключение	заклучок
рейс	лет
кабинет	канцеларија
кабинет	кабинет
кабинет	креденец
петер	питер
петер	петар
грузов	карго
грузов	товар
массовые	масивен
массовые	масивна
массовые	масовни
массовые	масивни
останется	останува
юридический	легално
юридический	законска
юридический	легална
юридический	правна
юридический	легален
юридический	правен
маунт	маунт
маунт	планината
маунт	монтирање
простые	едноставен
простые	едноставно
простые	едноставна
простые	проста
туристов	туристи
пояса	каиш
пояса	ремен
пояса	појас
пояса	појаси
ивановича	ивановиќ
рига	рига
абзац	параграф
абзац	пасус
соло	самостоен
соло	соло
соло	самостојна
больнице	болница
рождества	божиќ
рождества	божик
рождества	крисмас
уничтожения	истребување
уничтожения	деструкција
уничтожения	уништување
устав	статут
устав	статутот
устав	огранок
устав	повелба
устав	чартер
устав	статути
вызвал	повикан
вызвал	повикани
медленно	slow
медленно	спори
медленно	бавна
медленно	бавен
медленно	побавно
медленно	споро
медленно	бавно
медленно	пополека
медленно	полека
продаж	продажна
продаж	продажби
продаж	продажба
повреждения	штети
повреждения	оштетување
людовик	луј
людовик	луис
людовик	лудовик
билли	били
билли	били
ущерб	штети
ущерб	оштетување
ущерб	штети
рис	ориз
рис	рајс
рис	рис
юниоров	јуниори
клип	клип
легенды	легенди
легенды	легендите
легенды	легенда
проф	проф
доступны	достапно
доступны	достапни
доступны	достапен
доступны	достапна
внимательно	внимателно
способы	начини
ветеранов	ветерани
ветеранов	ветераните
сборники	компилации
угля	јаглен
ска	ска
знамя	банер
знамя	транспарент
евразии	евроазија
собрать	собери
собрать	собираат
собрать	собирам
собрать	соберете
собрать	соберат
собрать	соберете
железа	жлезда
железа	железно
железа	железото
железа	пегла
железа	железо
дан	дан
дан	дан
ближайшей	најблиску
ближайшей	најблискиот
ближайшей	најблиска
культурно	културно
культурно	културолошки
знание	познавање
знание	знаењето
знание	познавања
знание	знаење
знание	знаења
студенты	студенти
студенты	ученици
студенты	студентите
инженеров	инженери
указанных	наведениот
указанных	зададениот
указанных	наведена
указанных	наведено
сильное	јака
сильное	јаки
сильное	силни
сильное	силен
сильное	силна
поэтов	поетите
поэтов	поети
трамвай	трамвај
трамвай	трамваи
трамвай	трамвајот
отдал	дале
отдал	даде
отдал	дал
отдал	дадов
отдал	дадоа
жертвы	жртви
жертвы	жртви
жертвы	жртви
венгерский	унгарскиот
венгерский	унгарски
венгерский	унгарска
соль	солт
соль	солта
соль	сол
сотрудничал	соработувал
сотрудничал	соработуваа
узнал	научиле
узнал	научив
узнал	научено
узнал	научија
увеличить	зголемување
увеличить	зголеми
увеличить	zoom
образцовое	примерен
предположение	претпоставка
кит	кит
кит	кит
кит	прибор
кит	кит
надежды	надежи
надежды	надева
лаборатория	лабораторија
лаборатория	лабараторија
лаборатория	лабораторија
запуск	започнување
запуск	лансирање
современников	современици
выделены	истакна
выделены	истакната
выделены	истакнато
нил	нил
нил	нил
нил	нил
лидеры	лидерите
лидеры	лидери
лидеры	водачи
структур	структури
структур	градби
меняется	менувам
меняется	менување
меняется	менува
млекопитающих	цицачи
млекопитающих	цицач
млекопитающих	цицачи
древности	антика
древности	античко
древности	антиквитети
издатель	издавач
альфред	алфред
трон	тронот
трон	трон
трон	престол
трон	трон
категорически	категорички
категорически	категорично
категорически	категорично
шах	шах
максимальный	максимална
максимальный	максимално
максимальный	максимален
максимальный	максимум
коалиции	коалиција
коалиции	коалиции
эволюции	еволуција
николаев	николаев
библии	библија
библии	библии
билл	бил
убиты	убиена
убиты	убиени
убиты	убивани
убиты	убиен
убиты	убиена
убиты	убиени
убиты	убиено
убиты	уби
убиты	убиен
судьбы	судбини
судьбы	судбини
судьбы	судбината
судьбы	судбина
судьбы	судбината
судьбы	судбина
выводы	сознанија
выводы	наоди
выводы	заклучоци
выводы	заклучоците
выводы	откритија
выводы	заклучоци
встречает	запознава
встречает	исполнува
слияния	спојување
слияния	спојувањето
хельсинки	хелсинки
хельсинки	хелсиншки
латинской	латинска
латинской	латино
латинской	латиница
латинской	латински
сложные	комплекс
сложные	комплексен
сложные	комплицирано
сложные	комплициран
сложные	комплицирана
сложные	комплицирани
плато	плато
плоскости	авионски
плоскости	авион
плоскости	авионите
плоскости	авиони
почетный	почесен
почтовая	поштенски
подачи	поднесување
диалект	дијалект
рудольф	рудолф
рудольф	рудолф
фредерик	фредерик
фредерик	фредерик
фредерик	фредерик
фредерик	фредерик
скульптура	скулптура
скульптура	скулптури
скульптура	скулптури
деревья	стебла
деревья	дрвја
деревья	дрва
деревья	дрвца
мемориал	меморијал
классы	училници
классы	училниците
классы	класи
классы	настава
классы	часови
угрозой	закана
альпы	алпи
использован	искористен
использован	користени
использован	користена
использован	искористена
использован	користен
короче	покус
короче	пократок
короче	пократко
марио	mario
марио	марио
добавлены	додадена
добавлены	додаде
добавлены	додадени
добавлены	додадено
добавлены	додаден
десятилетия	декади
десятилетия	децении
десятилетия	деценијата
десятилетия	деценија
десятилетия	декада
выступая	зборувајќи
выступая	говорејќи
ста	ста
коэффициент	коефициент
коэффициент	фактор
протеста	протестирајќи
протеста	протестира
протеста	протести
протеста	протест
достижение	достигнување
достижение	остварување
достижение	достигнување
достижение	остварување
условно	припишал
италию	италија
сбора	собирање
сбора	собирајќи
сбора	собирање
сбора	собир
юнайтед	соединети
юнайтед	јунајтед
юнайтед	обединета
юнайтед	обединето
юнайтед	обединети
гильдии	еснаф
атака	напад
атака	атак
атака	напад
атака	напаѓаат
атака	напаѓање
атака	напаѓа
софии	софија
географические	географски
феликс	феликс
врачей	лекари
врачей	доктори
врачей	лекари
милан	milan
милан	милано
милан	милан
крестьяне	селани
крестьяне	селаните
венеции	венеција
жанейро	жанеиро
ритм	ритамот
ритм	ритам
сокращение	намалување
сокращение	редукција
геометрия	геометрија
заводы	фабрики
заводы	фабриките
предел	ограничување
предел	ограничи
последовательности	секвенци
последовательности	постојаност
последовательности	низа
последовательности	секвенца
корпорации	корпорациите
корпорации	корпорации
корпорации	корпорација
критику	критики
критику	критика
зелёные	зелен
зелёные	зелена
зелёные	зелено
зелёные	зелени
зелёные	зелените
учебник	учебник
учебник	учебници
учебник	прирачник
интервал	интервал
интервал	простор
интервал	растојание
консул	конзул
нобелевской	нобеловата
нобелевской	нобел
хилл	брдо
хилл	ридот
хилл	hill
хилл	хил
хилл	рид
конституция	устав
провинций	покраини
провинций	провинции
разговор	разговор
разговор	конверзација
разговор	разговараме
разговор	зборувај
разговор	збори
распространяется	шири
распространяется	ширење
распространяется	ширеше
распространяется	шират
распространяется	шири
порой	некогаш
порой	понекогаш
сара	сара
сара	sara
сара	сара
посадки	садење
посадки	слетување
посадки	спуштање
посадки	приземјување
сербия	србија
концентрация	концентрација
карту	мап
карту	карта
карту	мапа
карту	мапата
карту	картичка
карту	картичката
карту	карта
печать	печатење
печать	печати
печать	печатење
печать	фока
печать	печат
печать	запечати
отражение	одраз
отражение	рефлексија
разделить	сподели
разделить	сплит
разделить	подели
разделить	поделен
разделить	раздели
разделить	подели
разделить	јаз
разделить	раздели
разделить	поделба
разделить	поделеност
поездки	патување
поездки	travel
поездки	патувања
поездки	посети
поездки	патувања
падение	паѓа
падение	паѓање
падение	паѓаат
падение	паѓање
падение	пад
падение	падот
падение	есен
падение	падне
автомобильной	автомобилски
автомобильной	автомобилска
двери	врата
двери	врати
железнодорожных	железничка
железнодорожных	железница
железнодорожных	железнички
железнодорожных	железничка
железнодорожных	железница
космической	простор
космической	вселена
космической	просторот
племена	племиња
заявления	декларации
заявления	изјавите
включить	вметнување
включить	вметни
включить	овозможи
включить	овозможување
включить	вклучи
федеральная	федерално
федеральная	федерални
федеральная	сојузниот
хоккей	хокеј
узбекистан	узбекистан
бангладеш	бангладеш
цепи	ланци
цепи	окови
цепи	синџири
управляющий	менаџер
угрозы	закани
праздники	одмори
праздники	празници
церемония	церемонијата
церемония	церемонија
решила	одлучил
решила	одлучено
решила	одлучи
девы	девица
входа	најавување
входа	најава
атлас	атлас
потомки	потомци
чувство	чуство
чувство	чувство
схеме	шаблон
схеме	шема
представил	претставена
представил	презентиран
представил	претставено
представил	претстави
представил	претставен
организаторов	организаторите
организаторов	организатори
организаторов	организаторите
