और	og
अवतार	avatar
हाथी	elefant
हाथी	elephant
शैक्षिक	akademisk
शैक्षिक	pedagogiske
शैक्षिक	pedagogisk
युगल	par
युगल	parene
युगल	par
युगल	paret
युगल	couple
ग्रीक	gresk
टीका	tika
टीका	vaksine
सुविधाओं	fasilitetene
पोषण	ernæring
रिलीज	frigi
रिलीज	slipp
रिलीज	løslatelse
रिलीज	utgivelser
अदालत	court
अदालत	hoff
अदालत	retten
अदालत	domstol
इस्पात	stål
अकार्बनिक	uorganisk
झारखंड	jharkhand
सुपर	supert
सुपर	super
दाब	press
दाब	trykk
समझौता	pakt
समझौता	pakten
समझौता	kompromisser
समझौता	kompromiss
समझौता	kompromisset
जंगली	wild
जंगली	vill
जंगली	vilt
जंगली	savage
जंगली	villmann
जंगली	haggard
जरूरी	obligatorisk
जरूरी	påkrevd
जरूरी	kreves
आर्ट	art
आर्ट	kunst
शनि	saturn
शनि	satt
शनि	sittet
शनि	lø
शनि	sat
श्वेत	hvit
श्वेत	white
श्वेत	hvitt
श्वेत	hvite
नमक	salt
बातों	ting
बातों	things
बिलियन	billion
बिलियन	milliarder
बिलियन	milliard
बिलियन	mrd
एकीकृत	unified
एकीकृत	forent
एकीकृत	integrerte
एकीकृत	integrert
पत्रकार	journalist
पत्रकार	journalister
वस्त्र	tekstil
वस्त्र	klær
वस्त्र	tekstiler
जानवरों	animals
जानवरों	dyr
आगमन	ankomsten
आगमन	ankomst
आगमन	ankommer
आगमन	advent
कन्या	virgo
कन्या	jomfruen
शास्त्री	shastri
मनुष्यों	mennesker
मनुष्यों	menneskene
पर्व	festival
पर्व	fiesta
निष्कर्ष	utfall
निष्कर्ष	utfallet
निष्कर्ष	konklusjon
निष्कर्ष	konklusjonen
साफ	klart
साफ	tøm
साफ	renvasket
साफ	ryddet
साफ	klarert
साफ	rein
साफ	reint
साफ	ren
साफ	rydde
साफ	rent
गरम	varm
गरम	warm
गरम	varmt
उच्चतम	høyest
उच्चतम	høyeste
आवश्यकताओं	krav
आवश्यकताओं	kravene
प्रतिरोध	motstand
सदा	always
सदा	bestandig
सदा	alltid
सदा	altid
डिस्क	disc
डिस्क	disk
डिस्क	disker
खड़ा	står
खड़ा	stående
खड़ा	vertikalt
खड़ा	loddrett
खड़ा	vertikal
खड़ा	vertikalt
पोस्ट	post
पोस्ट	innlegget
पोस्ट	innlegg
पोस्ट	poster
पोस्ट	innlegg
मेला	mela
मेला	rettferdig
मेला	fair
लिंग	kjønn
वायरस	virus
रिचर्ड	rikard
रिचर्ड	richard
सिख	sikh
मगर	utenom
मगर	untatt
मगर	unntatt
मगर	men
महीनों	måneder
महीनों	månedsvis
सेल	celle
मुख	kjeften
मुख	munn
मुख	munnen
सीज़न	seasons
सीज़न	sesonger
सीज़न	årstider
सीज़न	årstidene
सीज़न	sesongene
पाठक	leserne
पाठक	lesere
पाठक	leser
अग्रणी	ledende
आनन्द	joy
आनन्द	glede
आनन्द	gledelig
आनन्द	livsglad
आनन्द	gledens
उन्नत	forsterket
उन्नत	forbedret
उन्नत	avansert
उन्नत	avanserte
उन्नत	advanced
सर्वर	servere
सर्वर	observatør
सर्वर	observer
सर्वर	server
विचारधारा	ideologi
विचारधारा	ideologien
पीड़ित	lidelse
पीड़ित	ofre
पीड़ित	ofrene
पीड़ित	offer
पीड़ित	fornærmede
पीड़ित	offer
श्रेणियों	guild
राजकुमार	prinsen
राजकुमार	fyrste
राजकुमार	prince
राजकुमार	prins
उम्मीद	håpet
उम्मीद	håpte
उम्मीद	håper
उम्मीद	håpefulle
उम्मीद	håpefull
उम्मीद	håpe
उम्मीद	håp
उम्मीद	hope
उम्मीद	håper
कार्यकारी	executive
मास्टर्स	masters
वरिष्ठ	pensjonister
वरिष्ठ	senior
शिष्य	disippel
प्रोफेसर	professor
स्कॉटलैंड	skottlands
स्कॉटलैंड	skottland
स्कॉटलैंड	scotland
विकिरण	stråling
फारसी	færøysk
फारसी	persisk
फारसी	persiske
फारसी	perser
करवाया	avlet
संरक्षित	beskyttet
संरक्षित	beskyttes
सहज	intuitiv
सहज	komfortable
सहज	komfortabelt
सहज	behagelig
सहज	komfortabel
बदला	endret
बदला	forandret
बदला	skiftet
बदला	endra
बदला	forandra
बदला	hevn
बदला	belønning
बदला	dusør
बदला	erstatter
बदला	erstatning
कलकत्ता	calcutta
काला	sort
काला	svarte
काला	svart
काला	black
पंक्ति	strek
पंक्ति	linje
पंक्ति	line
पंक्ति	rader
पंक्ति	rad
लोकप्रियता	popularitet
गतिविधि	aktivitet
ओलंपिक	ol
मथुरा	mathura
बर्फ	snøvær
बर्फ	snø
बर्फ	is
बर्फ	ice
कार्रवाई	action
कार्रवाई	aksjon
कार्रवाई	handling
शिशु	spedbarn
शिशु	babyer
मार्क	marker
मार्क	merk
मार्क	mark
मार्क	marc
ब्रह्म	brahman
ब्रह्म	brahma
ट्रैक	track
ट्रैक	spor
ट्रैक	spore
ट्रैक	spor
ट्रैक	spora
मनोवैज्ञानिक	psykologisk
मनोवैज्ञानिक	psykolog
गर्मी	sommeren
गर्मी	summer
गर्मी	sommer
गर्मी	varmekabler
गर्मी	heat
गर्मी	heten
गर्मी	varme
मैन	mannfolk
मैन	mannen
मैन	mann
जिम्मेदार	ansvarlig
जिम्मेदार	ansvarsfull
गीतों	sanger
गीतों	songs
आवृत्ति	hyppighet
आवृत्ति	frekvens
आवृत्ति	gjentakende
आवृत्ति	forekomster
स्रोतों	springs
स्रोतों	fjærer
कोण	vinkling
कोण	vinkel
कोण	vinkler
ईस्ट	east
ईस्ट	øst
अफ्रीकी	afrikaans
अफ्रीकी	afrikanske
अफ्रीकी	afrikansk
रंगों	farger
संज्ञा	substantiv
खतरा	fare
खतरा	danger
टूर्नामेंट	turnering
चिंता	angst
चिंता	engstelse
चिंता	bekymring
सहमत	enig
सहमत	avtalt
सहमत	enig
मोटे	fett
मोटे	tjukk
मोटे	fat
मोटे	fet
मोटे	feit
घरों	hjemmene
घरों	hus
मार्शल	marshall
मार्शल	marskalk
मार्शल	marshal
हिसाब	regnskap
उदय	rise
उदय	uday
पहुंचा	nådd
पहुंचा	nådde
पहुंचा	strakk
फ़ारसी	persisk
फ़ारसी	persiske
फ़ारसी	perser
प्रयोगशाला	laboratorium
मेक्सिको	mexico
बिग	big
बिग	store
बिग	stor
बिग	stort
संस्थानों	institusjoner
प्रार्थना	ber
प्रार्थना	be
प्रार्थना	bønn
प्रार्थना	bønner
प्रार्थना	bønn
लाहौर	lahore
गद्य	prosa
समानता	likhet
समानता	likheten
समानता	likeverd
समानता	likhet
समानता	likestilling
समानता	likhet
समानता	likhetstrekk
बम	bam
बम	bombe
बम	bomber
बम	brannbomber
हैरी	harry
कैथोलिक	katolsk
कैथोलिक	katolikk
कैथोलिक	catholic
देहरादून	dehradun
लम्बाई	lengden
लम्बाई	lengde
दुर्घटना	ulykke
दुर्घटना	uhell
उपनाम	nick
उपनाम	etternavn
उपनाम	kallenavn
बंगाली	bengali
घायल	skadet
घायल	skadd
घायल	skadde
घायल	skada
सहारा	sahara
चेतना	bevissthet
सारा	sarah
सारा	sara
इलेक्ट्रॉनिक	elektroniske
इलेक्ट्रॉनिक	elektronisk
तंत्रिका	nerve
तंत्रिका	nerven
पट्टी	bar
पट्टी	patti
गोवा	goa
रास्ता	gangvei
रास्ता	veg
रास्ता	måte
रास्ता	way
रास्ता	rasta
सोच	tenking
सोच	tenkende
सोच	tenkning
सोच	tenker
टाटा	tata
पृष्ठभूमि	bakgrunner
पृष्ठभूमि	bakgrunnen
पृष्ठभूमि	bakgrunn
टन	tonn
टन	tons
टन	tonnevis
टन	tonn
दर्शनीय	naturskjønne
ऋतु	sesong
ऋतु	sesongen
ऋतु	årstid
शाम	kveld
शाम	aften
मेडिकल	medisinsk
मार्टिन	martin
नामकरण	nomenklatur
नामकरण	dåp
नामकरण	barnedåp
हस्तक्षेप	forstyrrelse
हस्तक्षेप	innblanding
हस्तक्षेप	forstyrrelser
हस्तक्षेप	intervensjon
हस्तक्षेप	inngripen
किसान	bonde
किसान	farmer
पतन	tilbakefall
पतन	degenerasjon
पतन	skjul
पतन	kollapse
पतन	kollaps
पतन	fallet
पतन	høst
पतन	fall
पतन	høsten
पतन	falle
स्वाभाविक	naturlige
स्वाभाविक	natural
स्वाभाविक	naturlig
स्वाभाविक	naturtalent
स्वाभाविक	medfødt
जोधपुर	jodhpur
स्नान	bading
स्नान	bad
वेग	hastighet
कुशल	effektive
कुशल	effektiv
कुशल	effektivt
गिरावट	avslår
सफ़ेद	hvit
सफ़ेद	white
सफ़ेद	hvitt
सफ़ेद	hvite
हरे	hare
सोलहवीं	syttende
सोलहवीं	sixteenth
फ़ाइल	arkiv
फ़ाइल	filer
फ़ाइल	filene
फ़ाइल	mapper
फ़ाइल	fil
स्वागत	velkommen
पक्षियों	fugler
विरासत	arv
विरासत	legacy
विरासत	arven
विरासत	arv
गोली	skutt
गोली	tablett
गोली	pillen
गोली	pille
गोली	kule
आयुर्वेद	ayurveda
विलोपन	eliminering
एकता	unity
एकता	enhet
एकता	samhold
मतदान	stemmer
मतदान	avstemming
नेपाली	nepals
नेपाली	nepalsk
नील	indigo
पृष्ठों	sidene
पृष्ठों	sider
दुर्लभ	skjelden
दुर्लभ	sjelden
दुर्लभ	sjeldent
दुर्लभ	sjeldne
उपनिषदों	upanishadene
चावल	rice
चावल	ris
मूलतः	utgangspunktet
गहरा	dark
गहरा	mørk
गहरा	mørkt
गहरा	mørke
गहरा	dype
गहरा	dyp
गहरा	dypt
गहरा	deep
गहरा	mørkere
बारह	twelve
बारह	tolv
यादव	yadav
पूर्ति	mestring
संकलन	compilation
खड़ी	står
खड़ी	stående
लड़की	chick
लड़की	berte
लड़की	jente
लड़की	jenta
अपनाया	adoptert
अपनाया	vedtatt
अपनाया	implementert
हुसैन	hussain
भट्ट	bhatt
सुख	fornøyelser
सुख	gleder
सुख	gledene
सुख	lykken
सुख	lykke
सुख	happiness
निहित	implisitt
अहमद	ahmed
अहमद	ahmad
वर्गीकृत	klassifisert
वर्गीकृत	gradert
वर्गीकृत	diverse
लॉस	los
आकर्षक	sjarmerende
आकर्षक	charming
आकर्षक	tiltrekkende
आकर्षक	attraktivt
आकर्षक	attraktive
आकर्षक	attraktiv
सवाल	spørsmål
सवाल	spørsmålet
सवाल	spørsmål
संतुलन	saldo
संतुलन	balanse
संतुलन	likevekt
यमुना	yamuna
राष्ट्रों	nasjoner
स्क्रीन	skjerm
स्क्रीन	skjermen
पकड़	grip
पकड़	grep
पकड़	grepet
पथ	sti
पथ	stier
शिक्षक	instruktør
शिक्षक	instruktøren
शिक्षक	lærere
शिक्षक	lærer
शिक्षक	læremester
शिक्षक	lærerinne
शिक्षक	lærere
शिक्षक	lærerne
खाता	kontoen
खाता	konto
खाता	brukerkonto
खाता	brukerkontoer
खाता	kontoer
खाता	kontoene
सहयोगी	kollega
सहयोगी	bidragsyter
सहयोगी	medarbeider
नोट	notat
नोट	merknad
नोट	notatet
नोट	note
नोट	merk
नोट	merknader
नोट	notat
नोट	notater
नीतियों	retningslinjene
नीतियों	politikk
नीतियों	retningslinjer
पेज	siden
पेज	sida
पेज	side
पेज	page
पेज	sidene
पेज	sider
सजा	sentence
सजा	setning
सजा	straffe
सजा	pisking
सजा	dekorert
सजा	dekorerte
सजा	straff
परम	bast
परम	ypperste
परम	ultimate
गिर	synke
गिर	fallet
गिर	høst
गिर	fall
गिर	høsten
गिर	falle
अर्जित	oppdratt
अर्जित	hevet
अर्जित	oppvokst
अर्जित	fostret
अर्जित	oppfostret
अर्जित	opptjent
अर्जित	fortjent
अर्जित	oppnådd
अमर	udødelig
अमर	udødelige
अमर	amar
खुला	åpne
खुला	åpen
खुला	åpent
खुला	open
खुला	ulåst
चालक	førere
चालक	sjåfører
वास्तुकला	arkitekt
वास्तुकला	arkitektur
नकारात्मक	negativt
नकारात्मक	negative
नकारात्मक	negativ
अंकित	innspilt
अंकित	registrert
वक्त	tid
वक्त	klokkeslett
वक्त	gang
समृद्ध	beriket
समृद्ध	rikt
समृद्ध	rike
समृद्ध	rik
समृद्ध	rich
इतालवी	italiener
इतालवी	italienske
इतालवी	italiensk
निगरानी	overvåking
निगरानी	overvåker
निगरानी	overvåkning
निगरानी	overvåking
प्रताप	pratap
राजस्व	inntekt
राजस्व	omsetning
राजस्व	inntekter
बांग्ला	bengali
बांग्ला	bangla
पटकथा	filmmanus
बहादुर	bahadur
बहादुर	modige
बहादुर	tapper
बहादुर	brave
बहादुर	modig
व्यवस्थित	organisere
व्यवस्थित	organisert
व्यवस्थित	systematisk
नेताओं	ledere
गौरव	pride
गौरव	stolthet
गौरव	hovmod
गौरव	beæret
गौरव	hedret
गौरव	æret
गौरव	strålende
स्लैम	slam
डॉक्टर	doktorer
डॉक्टर	legene
डॉक्टर	leger
डॉक्टर	doktor
डॉक्टर	doktoren
डॉक्टर	lege
डॉक्टर	doctor
ऑक्सीजन	oksygen
टैग	tagg
टैग	tagger
टैग	tags
गणितीय	matematiker
गणितीय	matematisk
प्रदूषण	forurensning
प्रदूषण	forurensing
रखकर	plasserer
रखकर	plassere
रखकर	setter
जोड़ी	pair
जोड़ी	par
जोड़ी	par
जोड़ी	paret
जोड़ी	couple
सबूत	bevis
सबूत	bevismateriale
सबूत	bevis
सबूत	beviset
सटीक	presis
सटीक	nøyaktig
सटीक	saklig
सटीक	korrekt
सटीक	nøyaktige
सटीक	eksakte
सटीक	eksakt
समाप्ति	fullføring
समाप्ति	ferdigstillelse
समाप्ति	avslutt
समाप्ति	finish
समाप्ति	avslutte
समाप्ति	avslutt
समाप्ति	ende
समाप्ति	slutt
समाप्ति	utløp
समाप्ति	avslutning
उल्लंघन	overtredelse
व्यापारी	merchant
व्यापारी	kjøpmann
व्यापारी	handelsmann
व्यापारी	forretningsmann
व्यापारी	forretningsfolk
व्यापारी	handelsmann
पूंजी	kapital
पूंजी	capital
पूंजी	hovedstad
मद्रास	madras
एजेंसी	agency
एजेंसी	byrå
एजेंसी	byrået
एजेंसी	byråer
समग्र	samlede
पड़े	tvilsomt
इतिहासकार	historiker
संगम	sangam
चार्ट	diagrammet
चार्ट	diagram
चार्ट	charts
चार्ट	diagrammer
गरीब	stakkars
गरीब	fattig
गरीब	fattige
औषधि	medisin
औषधि	herb
मांस	kjøtt
मांस	meat
प्रतिस्पर्धा	konkurranse
दत्त	dutt
बिन्दु	prikk
बिन्दु	dot
बिन्दु	poeng
बिन्दु	punkt
बिन्दु	point
पराजित	beseires
पराजित	overvunnet
पराजित	beseiret
बहु	flere
बहु	multippel
बहु	poly
कप्तान	captain
कप्तान	kaptein
कायम	vedlikeholdt
कायम	opprettholdes
कायम	opprettholdt
कायम	linger
जिब्राल्टर	gibraltar
खूबसूरत	vakker
खूबसूरत	nydelige
खूबसूरत	vakkert
संयंत्र	plante
संयंत्र	planter
शक्तियों	krefter
शक्तियों	powers
अकेले	alone
अकेले	åleine
अकेले	alene
अकेले	aleine
किशोर	barnslig
किशोर	tenårene
किशोर	tenåringer
अणु	partikler
अणु	molekylær
अणु	atomer
अणु	molekyl
अणु	atom
भीड़	folkemengde
भीड़	trangt
भीड़	overfylt
ब्लू	blå
ब्लू	blue
ब्लू	blått
ब्लू	blues
रिकॉर्डिंग	opptak
रिकॉर्डिंग	innspilling
क्रेडिट	credit
क्रेडिट	kreditt
क्रेडिट	kreditter
द्वीपसमूह	skjærgården
द्वीपसमूह	skjærgård
द्वीपसमूह	øyer
स्कोर	poeng
स्कोर	score
स्कोर	poengsum
स्कोर	snes
स्कोर	scorer
स्कोर	skårer
स्कोर	poengsummer
गुजराती	gujarati
चेतावनी	advarslene
चेतावनी	advarsler
चेतावनी	advarsel
चेतावनी	warning
चेतावनी	varsler
चेतावनी	alarm
चेतावनी	varsel
चेतावनी	beredskap
चेतावनी	varsle
परामर्श	consulting
परामर्श	konsulent
परामर्श	konsultasjon
गोत्र	klan
गोत्र	klanen
दंड	straff
दंड	straffespark
दंड	straffer
दंड	straff
हिट	fulltreffere
हिट	hits
हिट	slo
हिट	sio
हिट	treff
प्रतिबंध	restriksjoner
प्रतिबंध	begrensninger
प्रतिबंध	begrensning
पढ़ाई	studere
पढ़ाई	studie
पढ़ाई	studerte
पढ़ाई	studert
जैक	jack
संदर्भित	referert
पहाड़	fjell
पहाड़	mountain
पहाड़	fjellet
बांध	dam
बांध	demning
बांध	demningen
बांध	bryggen
बांध	moloen
बांध	pir
बांध	brygge
क्रांतिकारी	revolusjonære
क्रांतिकारी	revolusjonerende
क्रांतिकारी	revolusjonær
मठ	kloster
आउट	stumper
आउट	ut
आउट	out
आउट	ute
संशोधित	revidert
संशोधित	korrigert
संशोधित	modifisert
संशोधित	endret
नौसेना	navy
नौसेना	marine
नौसेना	marinen
गिटार	guitar
गिटार	gitar
सहमति	samtykke
सहमति	enig
सहमति	avtalt
जोशी	joshi
लोहे	jern
लोहे	strykejern
सूचित	informert
सूचित	varsle
कवर	dekke
कवर	cover
कवर	deksel
कवर	dekk
कवर	dekker
कवर	dyna
भय	frykt
भय	fear
भय	redsel
अस्थायी	forbigående
अस्थायी	midlertidig
अस्थायी	midlertidige
अस्थायी	provisorisk
अस्थायी	temp
कमल	lotus
कमल	kamal
नागरिकों	borgere
नागरिकों	innbyggere
नागरिकों	statsborgere
नागरिकों	statsborgere
नागरिकों	sivilister
नागरिकों	sivile
प्रमाणित	sertifisert
एसिड	syre
बुक	bestilt
बुक	booket
बुक	bok
तीव्रता	intensiteten
तीव्रता	intensitet
अंगों	organer
हथियार	våpen
माप	måle
माप	målinger
माप	måling
थॉमस	thomas
कानपुर	kanpur
एडवर्ड	edvard
एडवर्ड	edward
कागज	paper
कागज	papir
चुनौती	utfordring
चुनौती	utfordre
ओलम्पिक	olympiske
ओलम्पिक	olympic
गणेश	ganesh
गणेश	ganesha
वसा	fats
वसा	fett
वसा	tjukk
वसा	fat
वसा	fet
वसा	feit
कमजोर	svak
कमजोर	svakt
कमजोर	svake
नजर	øyet
नजर	øye
असर	virkning
असर	effekt
अखिल	akhil
रीति	ritus
सीधा	straight
सीधा	beint
सीधा	direkte
सीधा	direct
भाषण	tale
भाषण	talen
सृष्टि	skapelsen
सृष्टि	oppretting
सृष्टि	skapning
सृष्टि	skaperverk
सृष्टि	skapelse
सृष्टि	opprettelse
ग्रीन	grønn
ग्रीन	green
ग्रीन	grønt
ग्रीन	grønne
नामित	navngitt
नामित	oppkalt
स्वस्थ	sunne
स्वस्थ	sunn
स्वस्थ	sunt
भागीदारी	samliv
भागीदारी	partnerskap
भागीदारी	kompaniskap
भागीदारी	deltakelse
भागीदारी	deltagelse
उद्योगों	industries
उद्योगों	industrier
उद्योगों	bransjer
उद्योगों	gründer
उद्योगों	entreprenørskap
उद्योगों	entreprenør
स्टॉक	stock
मर	dødt
मर	døde
मर	død
मर	dead
यात्रियों	passasjerene
यात्रियों	passasjerer
बच्चन	bachchan
गहरी	dype
गहरी	dyp
गहरी	dypt
गहरी	deep
लिंक्स	koblinger
लिंक्स	linker
लिंक्स	lenker
लिंक्स	lynx
विस्फोट	eksplosjon
विस्फोट	eksplosjonene
विस्फोट	eksplosjoner
जावा	java
नक्शा	kart
हॉकी	hockey
सोडियम	natrium
बिल्कुल	absolutt
घास	plen
घास	plenen
घास	grass
घास	gress
पाये	funnet
पाये	fann
पाये	fant
पाये	funne
नामांकित	nominerte
कथन	utsagn
कथन	uttalelser
कथन	erklæring
कथन	uttalelse
कथन	utsagn
भरे	fyllt
भरे	fylte
भरे	fylt
ज्वालामुखी	vulkan
ज्वालामुखी	vulkaner
बैंकों	banks
बैंकों	banker
सुल्तान	sultan
कारकों	faktorer
शेर	lions
शेर	løvene
शेर	løver
शेर	løven
शेर	lion
शेर	løve
शेर	sher
हनुमान	hanuman
प्रतिदिन	hverdags
प्रतिदिन	everyday
प्रतिदिन	daglige
प्रतिदिन	daily
प्रतिदिन	daglig
असामान्य	uvanlige
असामान्य	uvanlig
असामान्य	unormalt
असामान्य	unormal
कमरे	rom
कमरे	rommet
कमरे	værelse
कमरे	rom
कमरे	room
मंत्र	mantra
स्वाद	smak
स्वाद	smakebit
स्वाद	smake
चित्रकार	malere
चित्रकार	maler
विद्यार्थी	studenter
विद्यार्थी	studentene
विद्यार्थी	elever
विद्यार्थी	elevene
विद्यार्थी	elev
विद्यार्थी	student
पेय	drikk
पेय	dram
पेय	drink
पेय	drikke
पेय	drikkevarer
पेय	drinker
पेय	drinks
अनुक्रम	bestille
अनुक्रम	orden
अनुक्रम	bestilling
अनुक्रम	order
अनुक्रम	rekkefølge
अनुक्रम	sekvens
चक	chuck
पत्रकारिता	journalistikk
सूचीबद्ध	oppført
सूचीबद्ध	listet
माध्यमिक	sekundær
खगोलीय	astronomiske
खगोलीय	astronomisk
गौतम	gautama
गौतम	gautam
लक्ष्मी	lakshmi
तार	vaier
तार	ledning
तार	wire
तार	strenger
तार	strengene
पृथक	isolerte
पृथक	isolert
पृथक	separat
पृथक	skill
पृथक	atskilt
पृथक	skille
ओम	ohm
जाट	jat
अचानक	plutselig
अचानक	brått
अचानक	brått
अचानक	brå
अचानक	plutselige
डर	frykt
डर	fear
डर	redsel
डर	redd
करियर	karriere
करियर	karrieren
करियर	karrierer
करियर	karriere
शुक्र	fre
शुक्र	venus
जानवर	beist
जानवर	beast
जानवर	beistet
जानवर	udyr
जानवर	animals
जानवर	dyr
जानवर	animal
जानवर	dyrisk
जानवर	dyr
जानवर	dyret
आना	ana
चेहरे	fjes
चेहरे	ansiktene
चेहरे	ansikter
चेहरे	ansikt
चेहरे	faces
चेहरे	ansiktet
चेहरे	ansikt
चेहरे	face
अंग्रेज	engelskmann
अंग्रेज	engelsk
चिन्ह	symboler
चरम	ekstrem
चरम	ekstremt
चरम	ekstreme
चरम	extreme
केन्द्रित	centered
केन्द्रित	konsentrert
केन्द्रित	fokusert
सरदार	sardar
निर्यात	eksport
निर्यात	eksportere
भूकंप	jordskjelv
भूकंप	quake
भूकंप	jordskjelv
स्मिथ	smith
दायित्व	forpliktelse
गाड़ी	bil
उड़ीसा	orissa
हिंसा	vold
भर्ती	rekruttering
भर्ती	rekruttering
भर्ती	rekrutterer
भर्ती	rekrutt
भर्ती	ansetter
भर्ती	ansette
भर्ती	hyrer
स्तंभ	kolonnen
स्तंभ	kolonne
स्तंभ	søyle
स्तंभ	kolonnene
स्तंभ	kolonner
कार्यकाल	timer
कार्यकाल	åpningstidene
कार्यकाल	åpningstider
कार्यकाल	åpningstid
नहर	canal
ताल	beat
ताल	taal
आजादी	frihet
बोध	persepsjon
मलेशिया	malaysia
अंडे	eggs
अंडे	egg
बनाम	versus
बनाम	kontra
जीवनी	biografi
मजबूर	tvungen
मजबूर	tvang
अधिग्रहण	anskaffelse
गुफा	hule
गुफा	cave
गुफा	grotte
साहब	sir
महाकाव्य	episk
महाकाव्य	epic
परिणामों	resultater
परिणामों	resultat
प्लास्टिक	plast
प्लास्टिक	plastikk
प्लास्टिक	plast
प्रकरण	episode
मानकों	standarder
मानकों	standarden
ब्रह्मा	brahman
ब्रह्मा	brahma
वयस्क	voksen
वयस्क	voksent
वयस्क	voksne
वयस्क	moden
वयस्क	modent
वयस्क	modne
ब्लॉक	blokkeringer
ब्लॉक	kvartaler
ब्लॉक	blokkering
ब्लॉक	blokker
ब्लॉक	blokk
ब्लॉक	blokkere
समुदायों	samfunn
प्लेट	tallerken
मुसलमान	muslimske
मुसलमान	muslim
मुसलमान	muslimsk
मुसलमान	muslimer
सम्पादन	redigerer
सम्पादन	redigere
सम्पादन	redigering
संगठित	organisert
संगठित	organisert
भव्य	storslått
भव्य	praktfullt
भव्य	storslagent
प्रचलन	vogue
समन्वय	koordinasjon
स्वीकृति	aksept
स्वीकृति	swat
स्वीकृति	godkjenning
स्वीकृति	godkjennelse
स्वीकृति	godkjenner
स्वीकृति	godkjenne
पटेल	patel
पीने	drikking
पीने	drikke
पीने	drikker
असली	real
असली	ekte
असली	reelt
असली	originalt
असली	originalen
असली	opprinnelig
असली	originale
असली	opprinnelige
असली	original
पैसे	money
पैसे	penger
उद्यम	entreprenørskap
उद्यम	enterprise
शुष्क	dry
शुष्क	tørt
शुष्क	tørr
शुष्क	tørk
शुष्क	husky
शुरुआती	nybegynner
मेट्रो	metro
नव	nav
गर्मियों	sommeren
गर्मियों	summer
गर्मियों	sommer
प्रकाशक	utgiver
प्रकाशक	forlegger
प्रकाशक	forlag
प्रकाशक	utgivere
प्रकाशक	utgiver
स्वीडन	sweden
स्वीडन	sverige
गाय	ku
प्रशांत	stillehavet
प्रशांत	pacific
खाली	tomme
खाली	tomt
खाली	tom
खाली	blankt
खाली	tomt
खाली	blank
वर्तनी	staving
वर्तनी	stavekontroll
वर्तनी	stave
किसानों	bønder
प्रतिष्ठा	prestige
प्रतिष्ठा	prestisje
प्रतिष्ठा	omdømme
प्रतिष्ठा	rykte
प्रतिष्ठा	ry
हार्ट	hart
सर्विस	service
मुद्दे	problemstillinger
मुद्दे	saker
मुद्दे	problemer
चाय	tea
चाय	te
छत	terrasse
छत	taket
छत	tak
अनुमानित	estimert
अनुमानित	anslått
अनुमानित	beregnet
होली	holly
गिरफ्तार	arrest
गिरफ्तार	arrestere
गिरफ्तार	arrestasjon
गिरफ्तार	arresterte
गिरफ्तार	arrestert
गिरफ्तार	anholdt
गिरफ्तार	pågrepet
मारा	mara
प्रवासी	utvandrere
माइक्रोसॉफ्ट	microsoft
आवाज़	vol
आवाज़	volume
आवाज़	volum
आवाज़	voice
आवाज़	stemma
आवाज़	røst
आवाज़	stemme
चाल	triks
चाल	knep
चाल	flytte
चाल	flytt
चाल	moves
गीता	gita
कोलंबिया	columbia
कोलंबिया	colombias
कोलंबिया	colombia
देशी	dagligtale
देशी	innfødt
प्रायद्वीप	halvøya
प्रायद्वीप	halvøy
दुर्गा	durga
नक्षत्र	stjernebilde
नक्षत्र	stjernebilder
मौखिक	muntlig
मौखिक	verbal
चलाया	henrettet
गर्भ	livmor
रहें	opphold
रहें	bli
रहें	stay
ध्रुव	pole
ध्रुव	stolpe
विनिमय	utveksling
विनिमय	bytte
विनिमय	exchange
भोपाल	bhopal
बहस	debatt
कथित	påståtte
कथित	påstått
कथित	antatt
ड्राइव	kjøre
ड्राइव	drive
ड्राइव	kjør
ड्राइव	kjører
कोर	sangkor
कोर	core
कोर	kjernen
कोर	kjerne
कोर	fortauet
नियुक्ति	avtale
नियुक्ति	avtaler
नियुक्ति	sysselsetting
बहती	flyter
बहती	flyter
विटामिन	vitaminer
विटामिन	vitamin
खून	blod
खून	blood
उपयोगकर्ताओं	brukere
उपयोगकर्ताओं	brukerne
एड्स	aids
बाग	hage
बर्मा	burma
बर्मा	burmas
डच	nederlandsk
डच	nederlendere
डच	hollandsk
चौथी	fjerde
वंशज	etterkommer
गठबंधन	pakt
गठबंधन	pakten
गठबंधन	alliance
गठबंधन	allianse
गठबंधन	alliansen
उम्मीदवार	kandidater
उम्मीदवार	kandidatene
उम्मीदवार	kandidaten
उम्मीदवार	kandidat
प्रभावों	impresjonisme
बिलकुल	absolutt
रत्न	ratna
ग्रहों	planet
ग्रहों	planetene
ग्रहों	planeter
रूपांतरण	konverteringer
रूपांतरण	konvertering
रूपांतरण	forvandle
रूपांतरण	forvandles
भ्रष्टाचार	korrupsjon
मैसूर	mysore
सलाहकार	melding
सलाहकार	konsulent
सलाहकार	rådgiver
जनजाति	stamme
पठार	terskel
पठार	plateau
कन्नड़	kannada
सीता	sita
चलचित्र	movie
चलचित्र	film
नोकिया	nokia
बहुमत	flertall
बहुमत	majoritet
बहुमत	flertallet
चमक	shine
चमक	skinne
चमक	glødende
चमक	gløder
चमक	stråler
हिल	hill
हिल	ås
नैदानिक	klinisk
